Time (s),Volume (m^3),H(4),O(5),OH(6),H2(7),H2O(8),Ar(9),He(10),HO2(11),H2O2(12),N2,Ne,C7H10(1),C7H16(2),O2(3),C7H10(57),C7H10(54),C7H11(67),C7H9(41),C7H10(125),S(151),S(153),S(152),C7H10(118),S(233),C7H10(150),C7H11(132),C2H4(30),C5H7(270),S(403),C7H10(298),S(402),C7H8(144),S(450),S(449),S(438),S(200),C7H8(533),S(314),S(310),S(234),S(802),S(856),S(961),S(953),S(1016),S(990),S(1006),S(949),C5H8O(890),C7H10(181),C7H9(137),S(535),C7H9(1071),C7H9(1285),C7H9(1286),S(1297),S(1298),S(1341),S(1367),C7H9(1335),S(1421),C7H9(1412),S(1422),C6H6(1400),CH3(19),S(1504),S(389),C5H7O(508),S(1153),S(1801),S(1800),S(1859),S(1878),S(2149),S(2338),S(2426),CH4(31),S(2143),S(2688)
1.0246010537000465e-16,0.29340241912108994,8.0914640876009423e-23,6.4983792630529567e-34,6.4983582034207802e-34,2.9391743417841044e-52,1.0070189802146799e-42,0.0,0.0,2.6222818306871827e-21,6.8224289094510121e-35,154.0,0.0,0.99999999999936806,1.0,19.0,5.7738980057440253e-14,1.2902548095360902e-15,2.8646053170726814e-13,2.8646045761036999e-13,4.8535657412931475e-20,1.0263773144852353e-19,9.3590948468049491e-20,8.584491962549e-20,3.3093702914565277e-20,2.7401943882236652e-28,1.7176768062004775e-23,2.5913620456496507e-25,7.6020123938406892e-33,7.6020103217431132e-33,1.8229010431724462e-39,1.0925994272394311e-33,2.491965295078557e-40,1.1084591395311415e-24,1.4473317604473092e-73,1.4229531100839537e-73,1.4229531100844175e-73,3.6711853033368652e-33,7.3192009397209197e-38,4.1347179676139279e-28,6.2262924339043448e-34,6.6725949532093202e-40,2.2409124962971458e-44,1.9276162174494536e-52,1.3305469287981815e-59,1.3353897898195781e-62,3.369548265492131e-70,4.1979005472318445e-73,7.832725191778272e-72,1.566177794322068e-62,2.5611552786888384e-73,1.6024206062034314e-33,1.6766061919374794e-35,5.1501608248227285e-42,7.0228817355443941e-45,3.3169764509574738e-44,5.2668527808925354e-47,2.9067884658487434e-50,1.275090738069371e-50,1.2727573075876201e-55,6.3222420863624144e-64,1.2996662104844824e-57,3.5434650691501188e-64,4.711683684242e-67,2.9681799545326615e-64,2.5816720182939858e-67,2.5816719743336572e-67,1.1015476699251904e-75,8.0520860293858827e-54,9.8371629698520712e-60,5.2511450200184698e-67,3.868575028826225e-73,7.1140359992815913e-74,8.2925077929231888e-82,4.1214398199723921e-83,5.4120531937699466e-92,4.6547054301711736e-62,4.5496321406750159e-67,3.2944852190757664e-75,1.5314330847271194e-94,1.0416060134979786e-101
2.0500922907656016e-16,0.29340241912108994,1.6189958942660774e-22,2.6010451388841432e-33,2.6010369119379353e-33,2.3555760068384977e-51,8.0622752651996177e-42,0.0,0.0,5.2512795915341538e-21,2.732730603370866e-34,154.0,0.0,0.99999999999873557,1.0,19.0,1.1552812430119754e-13,2.5814627641551783e-15,5.7316973765508639e-13,5.7316946634333938e-13,1.9425829139147841e-19,4.1081826262759841e-19,3.4393615160924899e-19,3.4359920025311675e-19,1.3245367481697998e-19,2.0984627297723041e-27,6.8751802117526387e-23,1.0372197974070401e-24,6.0862303511089882e-32,6.086227033410894e-32,2.9186675916454527e-38,8.7469839048633002e-33,3.9903050249245465e-39,4.4367231191916062e-24,1.8563450217374778e-71,1.8250770102077254e-71,1.8250770102089146e-71,2.9391803600174419e-32,5.8598081345550668e-37,2.9036837300716052e-27,4.9601237957159856e-33,5.3419522072427598e-39,3.5882620135193194e-43,6.1733625739967115e-51,8.52250760701738e-58,8.5535272782444515e-61,4.316600613065401e-68,5.3777730807504639e-71,9.9939479397755744e-70,1.0031786196895766e-60,1.6429357830116031e-71,1.2828440964489768e-32,6.7107893322236356e-35,4.1232572249040875e-41,5.6224321830669678e-44,2.6513518164618027e-43,8.4197696699482563e-46,4.3693278687904626e-49,1.9415990072741446e-49,4.069540276698919e-54,4.0388689551767426e-62,4.1555772941838532e-56,2.2622409949463588e-62,2.9351615653647322e-65,1.8977941636309905e-62,1.6509762978297306e-65,1.6509762416039131e-65,1.4088934292521755e-73,2.5787815871529355e-52,3.1504738612921879e-58,3.3635322962582638e-65,4.9559348361649752e-71,9.1136064409800044e-72,2.1243466737905014e-79,1.0559783424103385e-80,2.7733126671770244e-89,1.4917542738917171e-60,2.9162349849901229e-65,4.2136883447289814e-73,7.8475625271079704e-92,1.0675066709053375e-98
4.1010747648967116e-16,0.29340241912108983,3.2386951128022139e-22,1.0407585105296596e-32,1.0407536531882959e-32,1.8883814447529545e-50,6.4522710095452854e-41,0.0,0.0,1.0522593874004547e-20,1.095033563359415e-33,154.0,0.0,0.99999999999747058,1.0,19.0,2.3110641278452303e-13,5.163375044424933e-15,1.1465875329133633e-12,1.146586632669145e-12,7.7719957734788874e-19,1.6438070081548006e-18,1.1800554193688461e-18,1.3748109122340006e-18,5.2992816599256617e-19,1.5445958762049557e-26,2.7509651550469635e-22,4.1502274357361767e-24,4.8708309486638427e-31,4.8708256393311766e-31,4.6706516001333973e-37,6.9995173677362126e-32,6.386810652123967e-38,1.7752655888434731e-23,2.378527857062643e-69,2.338464272237725e-69,2.3384642722407729e-69,2.3522373733353196e-31,4.689623011512157e-36,1.8619091946321314e-26,3.9306403392653248e-32,4.2748956486956214e-38,5.7431793907494181e-42,1.9761790689646397e-49,5.4563856657486627e-56,5.4762452805888171e-59,5.5272752459678964e-66,6.8860786495122463e-69,1.2695071653032765e-67,6.4226748920946027e-59,1.0544289804603873e-69,1.0265583690833723e-31,2.6851862721684128e-34,3.2998544910216355e-40,4.4994253723280046e-43,2.1151223711906044e-42,1.3434725980182315e-44,6.2281850930091671e-48,2.8294881767562454e-48,1.2987641020320871e-52,2.5726830645337161e-60,1.3262208780346266e-54,1.4391689041366951e-60,1.7813238179494856e-63,1.2109181082134383e-60,1.0538243931403676e-63,1.0538243213610099e-63,1.7986304044469281e-71,8.2552257150196696e-51,1.0085327197770078e-56,2.1534859428320188e-63,6.3460510851523039e-69,1.1669910993599493e-69,5.4387747743495137e-77,2.7043553401303801e-78,1.4204892171218437e-86,4.7768059804182463e-59,1.8676637513774194e-63,5.3793053572017723e-71,4.0195168364123848e-89,1.093553001456971e-95
8.203039713158932e-16,0.29340241912108994,6.4780945399680141e-22,4.1637284249114002e-32,4.1636930122761967e-32,1.5158343947839221e-49,5.1627979451023619e-40,0.0,0.0,2.111849736049982e-20,4.3935323116660281e-33,154.0,0.0,0.9999999999949406,1.0,19.0,4.6226298973441759e-13,1.0325185874689014e-14,2.2934206568865227e-12,2.2934181004932265e-12,3.1086115238914868e-18,6.5762891623919179e-18,3.6544506886517487e-18,5.4998726356071863e-18,2.1195853055667895e-18,1.0639160757865995e-25,1.1005634922484459e-21,1.6603589843212294e-23,3.8973999085315011e-30,3.8973914155326453e-30,7.4709895601455495e-36,5.5995124671320366e-31,1.0220092950357175e-36,7.1022074716974137e-23,5.3328291199485252e-67,5.2430037054872898e-67,5.243003705500934e-67,1.8821469822375616e-30,3.7524046860611569e-35,1.0619632966815165e-25,3.0844937673650175e-31,3.4201026003523975e-37,9.1897514830398257e-41,6.3242845865341834e-48,3.4923845640225172e-54,3.505095565433572e-57,7.0755305981093741e-64,8.8149623930132819e-67,1.5996412636631125e-65,4.1108625793221574e-57,7.6400062624794466e-68,8.2123181958262262e-31,1.0742467547269797e-33,2.6403784755936384e-39,3.5998580771201396e-42,1.6816933532559367e-41,2.136740970232944e-43,8.170534327927865e-47,3.8380842899102915e-47,4.1316951050697217e-51,1.6301933036239229e-58,4.2190337219736495e-53,9.0963291648176329e-59,1.0318085210737451e-61,7.6991106678950617e-59,6.7052866897071334e-62,6.7052857762472045e-62,2.2889265915937137e-69,2.6420061293624891e-49,3.2277084672002546e-55,1.3784042170206382e-61,8.1239826424579007e-67,1.4939345139171833e-67,1.3916529164895284e-74,6.9240407366459073e-76,7.2738438941107254e-84,1.7711826757655079e-57,1.3820654144935882e-61,6.8456727107414734e-69,2.0582579889579136e-86,1.1199428635348106e-92
1.6406969609683372e-15,0.29340241912108983,1.2956897354652422e-21,1.6656409574388882e-31,1.6656133154056997e-31,1.2204166348197985e-48,4.1306318274409581e-39,0.0,0.0,4.2523403130295228e-20,1.7677048161325674e-32,154.0,0.0,0.99999999998988065,1.0,19.0,9.2457614356718085e-13,2.0640758894001704e-14,4.587077038707612e-12,4.5870714187274948e-12,1.2429918172548237e-17,2.6307223652503873e-17,9.9713594071750605e-18,2.1999161780878343e-17,8.4752538892198879e-18,6.6431749552212534e-25,4.4026007224354109e-21,6.6419585743912715e-23,3.1182081372972476e-29,3.118194558820016e-29,1.1943378665030646e-34,4.4781724297906855e-30,1.6350985662645865e-35,2.8411068098715564e-22,6.8501312150424004e-65,6.734748581451029e-65,6.7347485814861387e-65,1.5058600763950441e-29,3.002200086102812e-34,5.3691730467844998e-25,2.3760638017491499e-30,2.7356006257527134e-36,1.4701242207998917e-39,2.0234603838461201e-46,2.2347911338316978e-52,2.2429246542306001e-55,9.0553373577733466e-62,1.1281509473269278e-64,1.985010777510897e-63,2.6305579739034184e-55,4.9367652726111395e-66,6.567746231812603e-30,4.2973179458138581e-33,2.1124939390941616e-38,2.8795759507033614e-41,1.3286319700587356e-40,3.3776323329322829e-42,9.5944032141167605e-46,4.7009497210685537e-46,1.3064840320580567e-49,1.0226195420125414e-56,1.3340962096252736e-51,5.6777857871311993e-57,5.532901507949468e-60,4.8622853740154141e-57,4.2409504105366418e-60,4.2409492549942448e-60,2.8955311910785412e-67,8.4538906849889698e-48,1.0327994292569992e-53,8.8211775316993132e-60,1.0397994865850534e-64,1.9120945369312819e-65,3.5580361669187805e-72,1.7724359503601246e-73,3.7239598716017107e-81,5.6900921223793626e-56,8.8982377294015978e-60,8.6598927771485167e-67,1.0537574821841963e-83,1.1467446927398121e-89
3.2814829402732252e-15,0.29340241912108994,2.5914518825279126e-21,6.6629486239389821e-31,6.6627288598207377e-31,9.8854874941782186e-48,3.3046644180655899e-38,0.0,0.0,8.6185603102403958e-20,7.1523015499592028e-32,154.0,0.0,0.99999999997976063,1.0,19.0,1.8492024509646041e-12,4.1239760528579931e-14,9.1743503382356917e-12,9.1743435863106026e-12,4.9677429853467486e-17,1.0523258615338129e-16,2.4087946741528353e-17,8.7983335495298527e-17,3.3872212570315682e-17,3.6775074681691158e-24,1.7611038664149658e-20,2.6568772239729826e-22,2.4946723908452846e-28,2.4946507015262527e-28,1.9073932341682403e-33,3.5797308512519124e-29,2.6153866902824621e-34,1.136483772931157e-21,8.7690720797542648e-63,8.6213670832415349e-63,8.6213670833314266e-63,1.204744494470419e-28,2.4018616263300969e-33,2.4629603064993059e-24,1.7689040628931054e-29,2.1873992821518432e-35,2.3510853753791329e-38,6.4720660218248376e-45,1.4296088508884329e-50,1.4348115266686301e-53,1.1585528729102598e-59,1.4433800244703612e-62,2.394087608100466e-61,1.6827834937966981e-53,3.2082934616434335e-64,5.2500800601413802e-29,1.7189832072878042e-32,1.6900614229901431e-37,2.3028377203341076e-40,1.0369524651657221e-39,5.2764413838368367e-41,9.9956938322278444e-45,5.1091218501639109e-45,4.0834643235562754e-48,6.29056978201377e-55,4.1697355452786103e-50,3.4591090599939637e-55,2.6511705408194634e-58,3.0309834888214797e-55,2.6515240229081021e-58,2.6515225778405209e-58,3.6210166474703905e-65,2.7044803110804899e-46,3.3040069118138113e-52,5.6438697670160667e-58,1.3305486435247894e-62,2.4467235082287002e-63,9.0836587884418348e-70,4.5360944052497807e-71,1.906103827900052e-78,1.8193754019205642e-54,5.6909251650859129e-58,1.0829659168684245e-64,5.3936395924216838e-81,1.1739185007829429e-86
6.563054898883001e-15,0.29340241912108994,5.182982513038099e-21,2.6653248958181696e-30,2.6651493586628035e-30,8.1031026151836633e-47,2.6437976133551644e-37,0.0,0.0,1.7691950365758966e-19,2.9259364216632002e-31,154.0,0.0,0.9999999999595206,1.0,19.0,3.6984550646870384e-12,8.2309586219560277e-14,1.8348739083929945e-11,1.8348755136292238e-11,1.983605082643589e-16,4.2093418997853308e-16,5.3250251253511843e-17,3.5180565721701201e-16,1.3525074307002551e-16,1.8111541270247807e-23,7.0444986126603814e-20,1.0627610593307886e-21,1.9957652113997182e-27,1.9957306264729493e-27,3.0403091739341465e-32,2.8591005472190008e-28,4.181835029844827e-33,4.545988841319658e-21,1.1224533628961768e-60,1.1035469197915793e-60,1.1035469198145921e-60,9.6381727058668904e-28,1.9215161582248422e-32,1.0602714409301568e-23,1.2415397711879783e-28,1.7480677071312696e-34,3.7578925857937922e-37,2.0689763531041271e-43,9.1403616053329217e-49,9.1736205926145398e-52,1.4814725403546651e-57,1.8457077924888004e-60,2.7464526120774732e-59,1.0759065395049778e-51,2.1153409944524252e-62,4.1931942256844952e-28,6.8759657632685895e-32,1.3520597922620826e-36,1.8408249130992464e-39,7.9080132276259267e-39,8.060253790761749e-40,9.3997259677501418e-44,4.9683590605235477e-44,1.248493082158216e-46,3.7277160247624891e-53,1.274851411725502e-48,2.0129490509106881e-53,1.1045886259655804e-56,1.8431167890217521e-53,1.6219321636910321e-56,1.6219303954880326e-56,4.4307218414333967e-63,8.6487662127852116e-45,1.056590749737544e-50,3.6096344139620136e-56,1.7019554680566457e-60,3.1296162129990986e-61,2.3125675928296872e-67,1.160459903548509e-68,9.7526939745335256e-76,5.8104629980462699e-53,3.6350472490401563e-56,1.3251308150831953e-62,2.7596839521640532e-78,1.2012827883175866e-83
9.844626857492777e-15,0.29340241912108994,7.7745194798155664e-21,5.6639833536768508e-30,5.6634815525963781e-30,2.438445532252875e-46,7.5596603492062365e-37,0.0,0.0,2.7106285186289354e-19,6.31306842733509e-31,154.0,0.0,0.99999999993928057,1.0,19.0,5.547707677337061e-12,1.2325163312575595e-13,2.7522969979356704e-11,2.7523034773303337e-11,4.2100082361467396e-16,8.9448357803404605e-16,8.255780846416142e-17,7.4739361635910276e-16,2.8705650497283855e-16,4.1166009775874763e-23,1.4969562533297584e-19,2.2583639442566174e-21,5.7066429688971811e-27,5.7065158822213793e-27,1.1169976995976566e-31,8.1674992114893297e-28,1.5386905842404584e-32,9.6602283302282491e-21,5.7914350804533681e-60,5.6938849821317087e-60,5.6938849822729936e-60,2.7559321819451199e-27,5.4943384867632201e-32,2.3030286264463903e-23,3.3038601591486896e-28,4.9953054824892467e-34,1.382465344313664e-36,9.4422872574222073e-43,5.0202227675399486e-48,5.0384888924707389e-51,9.5546310880742573e-57,1.1903773967046469e-59,1.716345035004497e-58,5.9092751568844016e-51,1.1245958977640846e-61,1.1978561060216814e-27,1.4611359328975546e-31,3.8660347181984867e-36,5.2611977183929994e-39,2.2008391459162476e-38,2.9023794806509433e-39,2.810745625591397e-43,1.5009823672111579e-43,5.5970941563310558e-46,1.9943732434117856e-52,5.7152273067883157e-48,1.0702662767796105e-52,5.3127509313039985e-56,9.9500662009116902e-53,8.7742718660415767e-56,8.7742606104524516e-56,2.8203992752739263e-62,3.9476635414514781e-44,4.8227061735728941e-50,1.982766646141197e-55,1.0977683286423222e-59,2.0185996224786106e-60,1.7148282567569001e-66,8.616216270991987e-68,8.2023239001441596e-75,2.5673437603007108e-52,1.9444992625477683e-55,8.4351898500506717e-62,2.3209806536355499e-77,1.1294572831281096e-82
1.3126198816102552e-14,0.29340241912108994,1.0366062782742931e-20,9.6623301591079879e-30,9.6612718253189438e-30,5.3891332212045736e-46,1.5945577336256789e-36,0.0,0.0,3.6861559479656709e-19,1.0919267026636954e-30,154.0,0.0,0.99999999991904054,1.0,19.0,7.3969602889146713e-12,1.6406629879980964e-13,3.6697043027610312e-11,3.6697182708464435e-11,7.1736827592924992e-16,1.5258776559450888e-15,1.1188777380182551e-16,1.2746589369991984e-15,4.891326061993678e-16,7.2896148559600602e-23,2.5536257705606459e-19,3.8524888616872408e-21,1.2036940290637207e-26,1.2036618449387755e-26,2.8282831017263242e-31,1.7212794065041511e-27,3.9012939279576473e-32,1.6479177819730807e-20,3.1594015719346536e-59,3.1061850670437468e-59,3.1061850671223972e-59,5.8130864407164072e-27,1.1589132692016088e-31,3.9743087651203007e-23,6.5477234007892029e-28,1.0530644237396093e-33,3.504647095441723e-36,2.8134131839285102e-42,1.7254968128688023e-47,1.7317747546680377e-50,3.7302815926508777e-56,4.6474511758198926e-59,6.5132738328644625e-58,2.0310725402752539e-50,4.2697822042356646e-61,2.5244508645104237e-27,2.4925095244288991e-31,8.1545480751550805e-36,1.1092756380999374e-38,4.5314356424153855e-38,7.2186704203739749e-39,6.0843748453906657e-43,3.2697647652046327e-43,1.641274256455204e-45,6.6936314532332243e-52,1.6759065024042533e-47,3.572055112898917e-52,1.633792669072272e-55,3.3669359162079111e-52,2.9747458007450371e-55,2.9747414586734063e-55,1.0880261835427766e-61,1.1764022067270494e-43,1.437155215611793e-49,6.81565218112965e-55,4.2862489680419254e-59,7.8815881981912827e-60,7.4995790593562995e-66,3.7727301756789232e-67,3.9846981661888981e-74,8.7646434570231999e-52,7.3418494905225744e-55,3.2540454468517496e-61,1.1275346520772654e-76,6.0327866864737762e-82
1.9689342733322104e-14,0.29340241912108994,1.5549164258789763e-20,2.0005416995741439e-29,2.0002526603861928e-29,1.6098663854848054e-45,4.3552514993062306e-36,0.0,0.0,5.7172255726513518e-19,2.3125053800749639e-30,154.0,0.0,0.9999999998785607,1.0,18.999999999999996,1.1095465509553008e-11,2.4539790257601304e-13,5.5044818676064887e-11,5.5045169802676553e-11,1.4824252809339762e-15,3.1591080363940148e-15,1.7055382945061725e-16,2.6379546809160661e-15,1.0107814430744011e-15,1.5675317616269978e-22,5.2869277344886739e-19,7.9760221947553607e-21,3.2876443613890536e-26,3.2875320932557743e-26,9.8631979712205171e-31,4.6946058667508959e-27,1.363615356869674e-31,3.4117851153691807e-20,4.3877189057178336e-58,4.3138128017700819e-58,4.3138128018943237e-58,1.5877491992108956e-26,3.1653364455733015e-31,8.3217021011147973e-23,1.6219768847033136e-27,2.8735579701711923e-33,1.2246555073231284e-35,1.2306834852897015e-41,9.2747690082036717e-47,9.3085110002903979e-50,2.4250866541673425e-55,3.0214137305278333e-58,4.0326629060582413e-57,1.0917280324138845e-49,3.0405775381428648e-60,6.8851702797650488e-27,5.1603565845217375e-31,2.2272375934308103e-35,3.0276636060095041e-38,1.1899438227100189e-37,2.4441836877872105e-38,1.7078667854754393e-42,9.2422112581365729e-43,6.9886999852910849e-45,3.4530757034854702e-51,7.1361046971510505e-47,1.8252815518389334e-51,7.3772854108246048e-55,1.7616798595923536e-51,1.5616908715887963e-54,1.5616881074170392e-54,6.9263971283880289e-61,5.1472421282560032e-43,6.2880165832219182e-49,3.6641603628234522e-54,2.7869711449666911e-58,5.1246382901794502e-59,5.8042529998665216e-65,2.9262373856679215e-66,3.6422689149295336e-73,5.3765000780637999e-51,5.2933901618572555e-54,2.071532043904795e-60,1.0306381708860756e-75,6.4289127019651004e-81
2.6252486650541655e-14,0.29340241912108983,2.0732289034145719e-20,3.402521220236184e-29,3.4019164787230921e-29,3.6048105256419134e-45,9.1126702166226579e-36,0.0,0.0,7.8736664078529947e-19,4.016809420342661e-30,154.0,0.0,0.99999999983808074,1.0,18.999999999999993,1.4793970726247707e-11,3.2626436473841073e-13,7.3392013889870741e-11,7.3392673397541002e-11,2.5167021615074545e-15,5.372763933856017e-15,2.2921941775383967e-16,4.4847425897623587e-15,1.7159959934007129e-15,2.7257956857151031e-22,8.991620264317542e-19,1.3565000747260575e-20,6.8788123678589695e-26,6.8785324189572543e-26,2.4589003944715151e-30,9.8101848945791409e-27,3.4058862269402314e-31,5.8025148648630648e-20,2.0169431753506477e-57,1.9829700761777598e-57,1.9829700762421836e-57,3.3221278306713864e-26,6.6229078351067735e-31,1.4242554482869854e-22,3.1219819551613563e-27,6.0074559382336965e-33,3.058147799957729e-35,3.5838113164222364e-41,3.0898064959026468e-46,3.1010466687274066e-49,9.1012925747313994e-55,1.1339415132651525e-57,1.4640106324499039e-56,3.6369950069417965e-49,1.129556645905627e-59,1.4387745267790027e-26,8.7762950911235614e-31,4.6600797494073618e-35,6.3309617455726455e-38,2.405469933039715e-37,5.9484779220739167e-38,3.632378023387884e-42,1.9741348849800941e-42,1.9936486428683574e-44,1.1164924825984711e-50,2.0356846948317633e-46,5.8611676715113538e-51,2.1793015859590753e-54,5.7554317279012239e-51,5.1146678048688254e-54,5.1146575800285914e-54,2.5621166219488607e-60,1.4991816248404225e-42,1.8314182237163056e-48,1.2208426356994091e-53,1.0460600070649438e-57,1.9234612617389761e-58,2.4202765709709124e-64,1.2219652955572431e-65,1.6749581962717337e-72,1.8024602812263331e-50,2.0261184788120669e-53,7.6627236125331263e-60,4.7395599953494023e-75,3.22819378085128e-80
3.281563056776121e-14,0.29340241912108994,2.5915438772264384e-20,5.1984738314935768e-29,5.1973729521449971e-29,6.9249925661499643e-45,1.6589307674931325e-35,0.0,0.0,1.0164430006732718e-18,6.2678972861728173e-30,154.0,0.0,0.99999999979760079,1.0,18.999999999999989,1.8492475938717067e-11,4.0663509057710674e-13,9.1738587230091936e-11,9.1739659546218082e-11,3.837906866673289e-15,8.208283632262802e-15,2.8788440135005823e-16,6.8489690943770207e-15,2.6168502999640093e-15,4.226621800394884e-22,1.3737063113591723e-18,2.0724048946308331e-20,1.252253412285797e-25,1.2521941421583096e-25,5.2047220303725718e-30,1.783595315898816e-26,7.2229071840696466e-31,8.8648666414874982e-20,7.4464387190584226e-57,7.3210119836850933e-57,7.3210119839435446e-57,6.0478508387757469e-26,1.2056678583684593e-30,2.18473395438318e-22,5.2442171557941511e-27,1.0927111641079008e-32,6.4840353024533133e-35,8.6968389730299818e-41,8.4556251244191001e-46,8.4863833387933759e-49,2.7750738642537338e-54,3.4575451103084325e-57,4.3192714822088509e-56,9.9530734206780505e-49,3.4044311311184894e-59,2.6158441752960393e-26,1.340800003115973e-30,8.4834060305188326e-35,1.1518009016241733e-37,4.2311729983574928e-37,1.2292972709086222e-37,6.6896974804676144e-42,3.6470462917781085e-42,4.7394412514623597e-44,2.9648850817174495e-50,4.8393397329334477e-46,1.5457964103489877e-50,5.3261091248673663e-54,1.5444503836638764e-50,1.375958452665437e-53,1.3759553801161012e-53,7.699122474721532e-60,3.6387562412282443e-42,4.4450838120838417e-48,3.3414277036195211e-53,3.1899016415864099e-57,5.8654341433739058e-58,8.1296047464938632e-64,4.1106202746258865e-65,6.1640786730040036e-72,4.8638077962280941e-50,6.1529854285315523e-53,2.3026370882852569e-59,1.7442231999827212e-74,1.290566473343965e-79
4.594191840220031e-14,0.29340241912108994,3.6281814699511576e-20,9.9973168347250376e-29,9.9944103120249163e-29,2.0069064222676294e-44,4.3800870145622147e-35,0.0,0.0,1.5157338950441321e-18,1.2637967833348322e-29,154.0,0.0,0.999999999716641,1.0,18.999999999999975,2.5889486350714399e-11,5.6587583669072638e-13,1.2842982936744783e-10,1.2843205098777987e-10,7.348911459851423e-15,1.5783836151341801e-14,4.0520792491949212e-16,1.3158259236869527e-14,5.0108045417007392e-15,8.2774178617575071e-22,2.6415402659111197e-18,3.98506365366777e-20,3.3062538317377003e-25,3.3060381521796371e-25,1.8925356321908754e-29,4.6926365323122304e-26,2.6425994844066371e-30,1.7046513623488408e-19,9.1279530427861976e-56,8.9742031400130972e-56,8.9742031405442436e-56,1.5968339763897776e-25,3.1832610471493447e-30,4.2201527529457344e-22,1.155361112575198e-26,2.8784418420488247e-32,2.370584198030837e-34,4.4900941675588563e-40,6.3034704462508851e-45,6.3263934714058614e-48,3.0650634230976066e-53,3.8190724822700631e-56,4.0717992715885813e-55,7.4197882303299894e-48,2.7950837051859105e-58,6.8822819638255461e-26,2.5782203542087808e-30,2.2397996899385632e-34,3.0358645798056958e-37,1.0247418342550964e-36,4.1604242749781932e-37,1.7959828264426453e-41,9.8361097207620079e-42,2.2708995130748135e-43,1.9391315472217459e-49,2.3187103458956234e-45,9.8359389343584571e-50,2.704129215066698e-53,1.0565379302112162e-49,9.5205750774501438e-53,9.5205436213285621e-53,7.8822015917488003e-59,1.8800321079021664e-41,2.2965277937326355e-47,2.4925145772114916e-52,3.5254727859614706e-56,6.4821333558154035e-57,1.355965192982493e-62,6.9234189232585286e-64,1.6295512879216715e-70,2.7132171032652191e-49,5.2582860101969783e-52,2.357391999084057e-58,4.6110583950457541e-73,5.5171727919491193e-78
7.219449407107852e-14,0.29340241912108983,5.7014870457641467e-20,2.4394774705503757e-28,2.4383536407860173e-28,8.9070855171205181e-44,1.6937240104458966e-34,0.0,0.0,2.6778483424431255e-18,3.3906120996017243e-29,154.0,0.0,0.99999999955472152,1.0,18.999999999999932,4.0683507123260067e-11,8.784898383617011e-13,2.0180474286277794e-10,2.0181057172589661e-10,1.7766972580016552e-14,3.8505601456920096e-14,6.3983471989793197e-16,3.2038904991573934e-14,1.2114287589786389e-14,2.0549451664918872e-21,6.4442946623231081e-18,9.7218197909557225e-20,1.2784154897839027e-24,1.2782809038793932e-24,1.178829784868501e-28,1.8000411855664943e-25,1.6702926022510279e-29,4.1586634366229565e-19,2.5514774794815611e-54,2.5085007772744707e-54,2.5085007775589787e-54,6.1748457916318334e-25,1.2308624764868598e-29,1.0328893647780364e-21,3.2581996331944628e-26,1.1072076592494802e-31,1.4958014461130073e-33,4.8296414289146533e-39,1.2000766735301453e-43,1.2044376939347814e-46,1.0677655441487545e-51,1.3305515518041848e-54,1.0330281801174799e-53,1.412607650318601e-46,5.3943016722133185e-57,2.6399638554119202e-25,6.2895916083519452e-30,8.6603116943090192e-34,1.1693101725488552e-36,3.3337289782042092e-36,2.2310553399015662e-36,7.0610163100876795e-41,3.8850315480813625e-41,2.0742349719394537e-42,2.7448818526232762e-48,2.1177952634295723e-44,1.317680223647795e-48,2.6226126867765929e-52,1.6552961001728216e-48,1.5344941938759231e-51,1.5344849489518455e-51,2.316571516515773e-57,2.0258322682335409e-40,2.4744164267585876e-46,4.7528746696548255e-51,1.2301386386508052e-54,2.2615053856890868e-55,8.6824674853229347e-61,4.5421553887693344e-62,2.0520804174814001e-68,2.8013072059525127e-48,9.8660703615175472e-51,6.928352561087376e-57,5.8066244831277219e-71,1.3535331920254048e-75
