Time (s),Volume (m^3),H(4),O(5),OH(6),H2(7),H2O(8),Ar(9),He(10),HO2(11),H2O2(12),N2,Ne,C7H10(1),C7H16(2),O2(3),C7H10(57),C7H10(54),C7H11(67),C7H9(41),C7H10(125),S(151),S(153),S(152),C7H10(118)
7.022082135720396e-11,0.9041474060186795,2.2577696577796937e-11,3.7555882841742255e-16,3.7544091629183061e-16,4.5565077588902315e-25,1.1791786552760617e-19,0.0,0.0,1.0830183051001687e-10,6.2717167907540568e-18,154.0,0.0,0.99994817935855307,1.0,18.999999290599323,4.98580222959077e-06,1.5564438880910783e-07,1.294800603324066e-05,1.3618441060292763e-05,8.0308807962761732e-06,6.8979824994788953e-07,3.0277557850920219e-12,1.9491075055309868e-08,1.1372574585492233e-05
7.344017429991915e-11,0.9041474057454519,2.3611713127613011e-11,4.1077148872917367e-16,4.1063660887680039e-16,5.4352579950210553e-25,1.3488671406981465e-19,0.0,0.0,1.1822513930094292e-10,7.2895159895956206e-18,154.0,0.0,0.99994580383803022,1.0,18.999999237704529,5.2143612849714174e-06,1.5564406907879365e-07,1.3521230233305212e-05,1.4242746371728058e-05,8.4019501520157682e-06,7.417757622079414e-07,3.1665563004593907e-12,2.0398294506712407e-08,1.1898052634789263e-05
7.665952724263434e-11,0.904147405467057,2.4645634583874599e-11,4.4756064831033153e-16,4.4740724680340457e-16,6.4354176508477635e-25,1.5340964621575584e-19,0.0,0.0,1.2858525816400082e-10,8.422722531395331e-18,154.0,0.0,0.99994342832783478,1.0,18.999999183809066,5.4429185269837005e-06,1.5564374933335469e-07,1.4093450793098715e-05,1.4867048716626761e-05,8.773018452479508e-06,7.9475350716884703e-07,3.3053561554386263e-12,2.1305509641954467e-08,1.2423529603838453e-05
7.987888018534954e-11,0.9041474051838205,2.5679460941714176e-11,4.8592616216059712e-16,4.8575261706330689e-16,7.567696632402318e-25,1.7355468378375813e-19,0.0,0.0,1.3938235678252313e-10,9.6793773459259716e-18,154.0,0.0,0.99994105282796697,1.0,18.999999128976039,5.6714739556400565e-06,1.5564342958672025e-07,1.4664730804568947e-05,1.5491348094990862e-05,9.1440856976660698e-06,8.4866839271594171e-07,3.4441553500208054e-12,2.2212720461859132e-08,1.2949005492636742e-05
8.309823312806473e-11,0.9041474048960473,2.6713192197157415e-11,5.2586788527289942e-16,5.2567250665071073e-16,8.8432589594360957e-25,1.9538983986771758e-19,0.0,0.0,1.5061659397872321e-10,1.106777260128667e-17,154.0,0.0,0.99993867733842667,1.0,18.999999073264554,5.9000275709529257e-06,1.5564310985647971e-07,1.523512938154139e-05,1.611564450682443e-05,9.5151518875726362e-06,9.034613048675297e-07,3.5829538841984835e-12,2.3119926964979967e-08,1.3474480301178975e-05
8.631758607077993e-11,0.9041474046040235,2.7746828347066818e-11,5.6738567263472307e-16,5.671667025636881e-16,1.02737228133045e-24,2.189831188367103e-19,0.0,0.0,1.6228811839822812e-10,1.2596451609076659e-17,154.0,0.0,0.99993630185921412,1.0,18.99999901672998,6.1285793729347477e-06,1.5564279012292517e-07,1.5804701910449729e-05,1.6739937952130315e-05,9.8862170222115368e-06,9.5907685704370083e-07,3.7217517579648003e-12,2.4027129150902465e-08,1.3999954029481418e-05
8.953693901349512e-11,0.9041474043080182,2.8780369389088945e-11,6.1047937922935342e-16,6.1023499180542458e-16,1.1871160572914563e-24,2.4440251633475769e-19,0.0,0.0,1.7439706915157686e-10,1.4274208752474539e-17,154.0,0.0,0.99993392639032941,1.0,18.999998959424246,6.3571293615979635e-06,1.556424703807416e-07,1.6373500285303416e-05,1.736422843090983e-05,1.0257281101589251e-05,1.0154631550981437e-06,3.8605489713133468e-12,2.4934327020573592e-08,1.4525426677552086e-05
9.275629195621032e-11,0.9041474040082818,2.9813815321604859e-11,6.5514886003704265e-16,6.5487716138538581e-16,1.3648098839773248e-24,2.7171601928072903e-19,0.0,0.0,1.8694357641556618e-10,1.611008943392196e-17,154.0,0.0,0.99993155093177266,1.0,18.999998901395937,6.5856775369550103e-06,1.556421506488513e-07,1.6941573127948542e-05,1.7988515943165031e-05,1.062834412570243e-05,1.0725715770566854e-06,3.9993455242386749e-12,2.5841520574051417e-08,1.505089824538505e-05
9.597564489892551e-11,0.9041474037050502,3.0847166143683781e-11,7.0139397003610234e-16,7.0109299832040989e-16,1.5617518452948021e-24,3.0099160586836648e-19,0.0,0.0,1.9992776199668928e-10,1.8113390040049506e-17,154.0,0.0,0.99992917548354399,1.0,18.999998842690633,6.8142238990183267e-06,1.556418309226321e-07,1.7508965994443875e-05,1.8612800488898566e-05,1.0999406094557276e-05,1.1303565667406767e-06,4.1381414167361034e-12,2.6748709810628735e-08,1.5576368732987911e-05
9.91949978416407e-11,0.904147403398543,3.1880421855039618e-11,7.4921456420392651e-16,7.4888228963573178e-16,1.7792854494728603e-24,3.3229724556642303e-19,0.0,0.0,2.1334973985893791e-10,2.0293657921532013e-17,154.0,0.0,0.99992680004564327,1.0,18.999998783351018,7.0427684478003548e-06,1.5564151118848739e-07,1.8075721568384181e-05,1.9237082068112243e-05,1.1370467008163636e-05,1.1887754404431848e-06,4.2769366488013428e-12,2.765589473031525e-08,1.610183814037343e-05
9.999999999999999e-11,0.9041474030889679,3.213877352942795e-11,7.6141836023923711e-16,7.6107793316769316e-16,1.8370599681418055e-24,3.4045048930217872e-19,0.0,0.0,2.1677435215828724e-10,2.086763683226699e-17,154.0,0.0,0.99992620606682991,1.0,18.999998768418696,7.0999159386105884e-06,1.5564143123764964e-07,1.8217344462973392e-05,1.9393183786388749e-05,1.1463250965284024e-05,1.2034774576061423e-06,4.3116424207607298e-12,2.7882736477550291e-08,1.6233232079192048e-05
1.024143507843559e-10,0.9041474030889679,3.2913582455990239e-11,7.9861049751794972e-16,7.9824482236593984e-16,2.0187996287754752e-24,3.657008991188979e-19,0.0,0.0,2.2720961661823029e-10,2.2660691385753976e-17,154.0,0.0,0.99992442461807085,1.0,18.999998723417072,7.2713111833135307e-06,1.5564119145677556e-07,1.8641879841999147e-05,1.9861360680807315e-05,1.1741526866521627e-05,1.2477882058295509e-06,4.4157312204306071e-12,2.8563075333529261e-08,1.6627306467540617e-05
1.0563370372707109e-10,0.9041474027765178,3.3946647947419418e-11,8.4958162495654451e-16,8.4918038355587391e-16,2.2817287384343632e-24,4.0127051854536048e-19,0.0,0.0,2.4150749200567162e-10,2.522453970027272e-17,154.0,0.0,0.99992204920082672,1.0,18.99999866292627,7.4998521055702965e-06,1.5564087173391238e-07,1.9207478285836396e-05,2.0485636326985446e-05,1.2112585669632978e-05,1.3073573922539585e-06,4.5545251316206732e-12,2.9470251620155281e-08,1.7152773714490718e-05
1.0885305666978629e-10,0.9041474024613749,3.4979618330740986e-11,9.0212780149986176e-16,9.0168876026146567e-16,2.5695525548679427e-24,4.3907404714135242e-19,0.0,0.0,2.5624345930165271e-10,2.799550310534115e-17,154.0,0.0,0.999919673793911,1.0,18.999998601913727,7.7283912145830891e-06,1.5564055200818364e-07,1.977255200776304e-05,2.1109909006648362e-05,1.2483643417506769e-05,1.3674478917574073e-06,4.6933183823687316e-12,3.0377423589892201e-08,1.7678239881235429e-05
1.1207240961250148e-10,0.9041474021437081,3.6012493607865433e-11,9.5624888213061856e-16,9.557697395505252e-16,2.8837962732458471e-24,4.7917941947885891e-19,0.0,0.0,2.7141760574260409e-10,3.0984132833992351e-17,154.0,0.0,0.99991729839732379,1.0,18.999998540412328,7.956928510364349e-06,1.5564023227982136e-07,2.0337133901951662e-05,2.1734178719797288e-05,1.2854700110147232e-05,1.4280268100813818e-06,4.8321109726723637e-12,3.1284591242828303e-08,1.8203704967779555e-05
1.1529176255521667e-10,0.9041474018236771,3.7045273781168506e-11,1.0119447218348352e-15,1.0114231085034788e-15,3.2260305044531074e-24,5.2165456140684151e-19,0.0,0.0,2.8703001290209352e-10,3.4201231138389913e-17,154.0,0.0,0.99991492301106488,1.0,18.999998478452895,8.1854639929265156e-06,1.556399125584987e-07,2.0901254788468551e-05,2.2358445466433284e-05,1.3225755747554769e-05,1.489063327079203e-06,4.9709029025294717e-12,3.2191754579121166e-08,1.8729168974122485e-05
1.1851111549793188e-10,0.9041474015014314,3.8077958853461798e-11,1.0692151756025264e-15,1.0686486542140592e-15,3.5978712715044642e-24,5.6656739005182658e-19,0.0,0.0,3.0308075704787328e-10,3.7657851321282091e-17,154.0,0.0,0.99991254763513449,1.0,18.999998416064305,8.4139976622820235e-06,1.556395928394045e-07,2.1464943544053297e-05,2.2982709246557546e-05,1.359681032973566e-05,1.5505285659360919e-06,5.1096941719382291e-12,3.3098913598662379e-08,1.9254631900271945e-05
1.217304684406471e-10,0.9041474011771099,3.9110548827965233e-11,1.1280600984283479e-15,1.1274461637899516e-15,4.0009800054559105e-24,6.1398581381853908e-19,0.0,0.0,3.1956990947640886e-10,4.1365297771516947e-17,154.0,0.0,0.99991017226953249,1.0,18.999998353273622,8.6425295184433171e-06,1.5563927311675576e-07,2.2028227224649625e-05,2.3606970060171222e-05,1.3967863856696579e-05,1.6123954706380092e-06,5.248484780897216e-12,3.4006068301341575e-08,1.9780093746236201e-05
1.249498213833623e-10,0.9041474008508449,4.0143043708281227e-11,1.1884793453122028e-15,1.1878154243533988e-15,4.4370635408568792e-24,6.6397773239058395e-19,0.0,0.0,3.3649753682631833e-10,4.5335126002696325e-17,154.0,0.0,0.99990779691425946,1.0,18.999998290106184,8.8710595614228344e-06,1.5563895339733169e-07,2.2591131180212317e-05,2.4231227907275147e-05,1.4338916328439098e-05,1.6746386911644365e-06,5.3872747294052261e-12,3.4913218687229448e-08,2.0305554512016311e-05
1.281691743260775e-10,0.904147400522758,4.1175443498370574e-11,1.2504727712598084e-15,1.2497562230417695e-15,4.9078741107827623e-24,7.1661103673115884e-19,0.0,0.0,3.5386370137205621e-10,4.9579142694169142e-17,154.0,0.0,0.99990542156931494,1.0,18.999998226585745,9.0995877912330098e-06,1.5563863368272645e-07,2.3153679162277687e-05,2.4855482787870115e-05,1.4709967744966908e-05,1.7372344759176082e-06,5.5260640174611279e-12,3.5820364756373604e-08,2.0831014197616296e-05
1.313885272687927e-10,0.9041474001929644,4.2207748202529746e-11,1.3140402312832283e-15,1.3132683470080877e-15,5.4152093414841049e-24,7.7195360908380489e-19,0.0,0.0,3.7166846129908031e-10,5.4109405733675249e-17,154.0,0.0,0.99990304623469906,1.0,18.999998162734567,9.3281142078862845e-06,1.5563831396651687e-07,2.3715893424751741e-05,2.5479734701956972e-05,1.5081018106286927e-05,1.8001605709340489e-06,5.6648526450641902e-12,3.6727506508707174e-08,2.1356472803044803e-05
1.3460788021150792e-10,0.9041473998615721,4.3239957825369648e-11,1.3791815804013698e-15,1.3783515834215313e-15,5.9609122466859042e-24,8.3007332297318301e-19,0.0,0.0,3.8991187096166566e-10,5.8938224261043534e-17,154.0,0.0,0.99990067091041213,1.0,18.999998098573489,9.5566388113950981e-06,1.5563799425043743e-07,2.4277794818342281e-05,2.6103983649536421e-05,1.5452067412402795e-05,1.863396125452275e-06,5.8036406122138687e-12,3.7634643944198493e-08,2.1881930328305793e-05
1.3782723315422312e-10,0.9041473995286822,4.4272072371795791e-11,1.4458966736404514e-15,1.4450057194678957e-15,6.546871221567864e-24,8.9103804320587601e-19,0.0,0.0,4.085939811244586e-10,6.4078158712426416e-17,154.0,0.0,0.99989829559645382,1.0,18.999998034122061,9.7851616017718883e-06,1.556376745390251e-07,2.4839402879035675e-05,2.6728229630609042e-05,1.5823115663316982e-05,1.9269216034357288e-06,5.942427918909538e-12,3.8541777062889146e-08,2.2407386773401596e-05
1.4104658609693833e-10,0.9041473991943888,4.5304091846989628e-11,1.5141853660344368e-15,1.5132305423500315e-15,7.1750200364540344e-24,9.549156258712128e-19,0.0,0.0,4.2771483918880152e-10,6.9542020864623055e-17,154.0,0.0,0.99989592029282426,1.0,18.999997969398578,1.0013682579029093e-05,1.5563735482866561e-07,2.5400735910994934e-05,2.7352472645175377e-05,1.6194162859035303e-05,1.9907187006745393e-06,6.0812145651509373e-12,3.9448905864788019e-08,2.2932842138339247e-05
1.4426593903965354e-10,0.9041473988587806,4.6336016256391073e-11,1.5840475126254474e-15,1.5830258392882524e-15,7.8473378302378862e-24,1.0217739183421119e-18,0.0,0.0,4.4727448940478729e-10,7.5342873879109026e-17,154.0,0.0,0.99989354499952343,1.0,18.999997904420184,1.0242201743179155e-05,1.5563703511729456e-07,2.5961811064231067e-05,2.7976712693235954e-05,1.6565208999562894e-05,2.0547702671138836e-06,6.2200005509379954e-12,4.0356030349861874e-08,2.3458296423124878e-05
1.4748529198236874e-10,0.9041473985219409,4.7367845605682211e-11,1.6554829684641423e-15,1.6543913975207169e-15,8.5658491035667599e-24,1.0916807592759395e-18,0.0,0.0,4.672729730699433e-10,8.1494032345450126e-17,154.0,0.0,0.99989116971655168,1.0,18.999997839202958,1.0470719094234507e-05,1.556367154089163e-07,2.6522644407377355e-05,2.8600949774791208e-05,1.6936254084902483e-05,2.1190602340796056e-06,6.3587858762704386e-12,4.1263150518107222e-08,2.3983749627761145e-05
1.5070464492508395e-10,0.904147398183947,4.839957990077193e-11,1.7284915886100779e-15,1.7273270043037866e-15,9.3326237118076047e-24,1.164703978615383e-18,0.0,0.0,4.8771032871538798e-10,8.800906232383164e-17,154.0,0.0,0.99988879444390844,1.0,18.999997773761955,1.0699234632207589e-05,1.5563639570334361e-07,2.708325099587469e-05,2.9225183889841494e-05,1.7307298115058459e-05,2.1835735460926007e-06,6.4975705411483209e-12,4.2170266369545511e-08,2.45092017522531e-05
1.5714335081051434e-10,0.9041473975047846,5.0462763353033556e-11,1.879227742108327e-15,1.8779075126401386e-15,1.1019469083979975e-23,1.3203708287138141e-18,0.0,0.0,5.2990179724768892e-10,1.021862586522852e-16,154.0,0.0,0.99988404392960883,1.0,18.999997642264134,1.1156260268956701e-05,1.5563575629689507e-07,2.8203839433978258e-05,3.0473643220428419e-05,1.8049383009838417e-05,2.3132146800645122e-06,6.7751378895411648e-12,4.3984485121982285e-08,2.5560102760825991e-05
1.629381861074017e-10,0.9041473968902766,5.2319303438133619e-11,2.0202690483385723e-15,2.0187974023258251e-15,1.2724383664218629e-23,1.4718092995383198e-18,0.0,0.0,5.6937539693103826e-10,1.1633142077298372e-16,154.0,0.0,0.99987976850206373,1.0,18.999997523283231,1.156757714141432e-05,1.556351808302123e-07,2.921172599038941e-05,3.1597246472512439e-05,1.8717255806460091e-05,2.43052307735018e-06,7.0249462443419272e-12,4.5617267235675694e-08,2.6505909974503726e-05
1.6873302140428907e-10,0.9041473962730339,5.4175535648457031e-11,2.1664051532504912e-15,2.1647709415916232e-15,1.4619934021694184e-23,1.6343993294506027e-18,0.0,0.0,6.102714319370908e-10,1.3187800379821651e-16,154.0,0.0,0.9998754931079844,1.0,18.999997403771452,1.1978888139678823e-05,1.5563460536987033e-07,3.0219072036074371e-05,3.2720840113124025e-05,1.9385125184355295e-05,2.548360937765648e-06,7.2747524592733971e-12,4.7250035362906347e-08,2.7451713688592438e-05
1.7452785670117644e-10,0.9041473956533578,5.6031460024969961e-11,2.3176352119127648e-15,2.3158268904143466e-15,1.6719830515840262e-23,1.8085361876861862e-18,0.0,0.0,6.5259004754371223e-10,1.4891422288761927e-16,154.0,0.0,0.99987121774737042,1.0,18.999997283787518,1.2390193263822746e-05,1.5563402991878199e-07,3.1225936281879596e-05,3.3844424142263781e-05,2.0052991143548071e-05,2.6666695503195602e-06,7.5245565343381837e-12,4.8882789503679252e-08,2.8397513903119328e-05
1.803226919980638e-10,0.9041473950315203,5.7887076610089903e-11,2.4739583795091853e-15,2.4719640089835422e-15,1.9038259004340522e-23,1.9946150520700095e-18,0.0,0.0,6.9633137128044407e-10,1.6753093594364287e-16,154.0,0.0,0.99986694242022212,1.0,18.999997163383643,1.2801492513918632e-05,1.5563345446842916e-07,3.223237093872664e-05,3.4967998559931878e-05,2.0720853684067113e-05,2.7853967039628372e-06,7.7743584695383937e-12,5.0515529658019424e-08,2.9343310618118161e-05
1.8611752729495118e-10,0.9041473944077596,5.9742385447523432e-11,2.6353738113424391e-15,2.6331810577052507e-15,2.1589880687010347e-23,2.1930310090339689e-18,0.0,0.0,7.4149551489842372e-10,1.8782164414344929e-16,154.0,0.0,0.99986266712653937,1.0,18.999997042606232,1.3212785890039011e-05,1.5563287902172461e-07,3.3238422439155809e-05,3.6091563366128227e-05,2.1388712805936491e-05,2.90449596604308e-06,8.0241582648766299e-12,5.214825582595308e-08,3.0289103833616114e-05
1.9191236259183854e-10,0.9041473937822904,6.1597386582122219e-11,2.8018806628374486e-15,2.7994767972053455e-15,2.4389831947106588e-23,2.4041790536345525e-18,0.0,0.0,7.8808257612023429e-10,2.0988249241942798e-16,154.0,0.0,0.99985839186632219,1.0,18.999996921496606,1.3624073392256423e-05,1.5563230358472263e-07,3.4244132078262484e-05,3.7215118560852374e-05,2.2056568509178969e-05,3.0239260413665496e-06,8.2739559203563527e-12,5.3780968007488823e-08,3.1234893549638584e-05
1.977071978887259e-10,0.9041473931553016,6.3452080059754813e-11,2.9734780895443578e-15,2.9708499883324874e-15,2.7453724190570402e-23,2.6284540895704781e-18,0.0,0.0,8.3609264019682125e-10,2.3381226987661952e-16,154.0,0.0,0.99985411663957058,1.0,18.999996800091488,1.4035355020643401e-05,1.5563172815026128e-07,3.5249536583966503e-05,3.833866414410369e-05,2.2724420793822693e-05,3.1436502019272768e-06,8.5237514359799954e-12,5.5413666202641894e-08,3.2180679766218541e-05
2.0350203318561328e-10,0.904147392526962,6.5306465927193289e-11,3.1501652471411568e-15,3.1472993921607466e-15,3.0797643683485748e-23,2.8662509292003492e-18,0.0,0.0,8.855257812856264e-10,2.597124101570942e-16,154.0,0.0,0.99984984144628419,1.0,18.999996678423543,1.4446630775272479e-05,1.5563115271718089e-07,3.6254668621796271e-05,3.9462200115881219e-05,2.3392269659893372e-05,3.263635782121545e-06,8.7735448117501395e-12,5.7046350411439867e-08,3.3126462483385546e-05
2.0929686848250065e-10,0.9041473918974219,6.7160544232012214e-11,3.3319412914360207e-15,3.3288237699919146e-15,3.4438151388151391e-23,3.1179642935603002e-18,0.0,0.0,9.3638206367555689e-10,2.8768699174837234e-16,154.0,0.0,0.99984556628646337,1.0,18.999996556521815,1.4857900656216193e-05,1.5563057729324315e-07,3.7259557243571894e-05,4.0585726476183876e-05,2.4060115107413086e-05,3.3838537300635868e-06,9.0233360476704735e-12,5.8679020633900021e-08,3.4072241701163981e-05
2.1509170377938801e-10,0.9041473912668151,6.9014315022499021e-11,3.5188053783693801e-15,3.5154218833575659e-15,3.8392282798100311e-23,3.3839888123816093e-18,0.0,0.0,9.8866154287751796e-10,3.178427382429214e-16,154.0,0.0,0.99984129116010778,1.0,18.99999643441215,1.5269164663547072e-05,1.5563000187436368e-07,3.8264228286846781e-05,4.1709243225010306e-05,2.4727957136408744e-05,3.5042782081429285e-06,9.2731251437432884e-12,6.0311676870033975e-08,3.5018017419585064e-05
2.2088653907627538e-10,0.90414739063526,7.0867778347574036e-11,3.7107566640157716e-15,3.7070924940208867e-15,4.2677547772313528e-23,3.6647190241082759e-18,0.0,0.0,1.0423642665960179e-09,3.502890185501094e-16,154.0,0.0,0.99983701606721764,1.0,18.999996312117524,1.5680422797337646e-05,1.5562942645574505e-07,3.9268704730788107e-05,4.2832750362359059e-05,2.5395795746907515e-05,3.6248862371429692e-06,9.52291209997066e-12,6.1944319119863256e-08,3.5963789638680419e-05
2.2668137437316275e-10,0.9041473900028626,7.272093425671923e-11,3.9077943045854666e-15,3.9038343639782959e-15,4.7311930368815613e-23,3.9605493759145712e-18,0.0,0.0,1.0974902755933174e-09,3.8513784706559824e-16,154.0,0.0,0.99983274100779251,1.0,18.999996189658379,1.6091675057660455e-05,1.5562885104460294e-07,4.0273007012698824e-05,4.3956247888228462e-05,2.6063630938931717e-05,3.7456573797180828e-06,9.7726969163562639e-12,6.357694738340816e-08,3.6909558358474767e-05
2.3247620967005012e-10,0.904147389369716,7.4573782799915117e-11,4.1099174564259308e-15,4.1056462554608824e-15,5.2313888677801152e-23,4.2718742237225358e-18,0.0,0.0,1.1540396044572583e-09,4.2250388380129519e-16,154.0,0.0,0.99982846598183239,1.0,18.999996067052887,1.6502921444588016e-05,1.556282756407428e-07,4.1277153309258624e-05,4.5079735802616773e-05,2.6731462712506666e-05,3.8665734591519619e-06,1.0022479592902097e-11,6.5209561660679633e-08,3.7855323578997082e-05
2.382710449669375e-10,0.9041473887359041,7.6426324027584469e-11,4.3171252760231101e-15,4.3125269309356739e-15,5.7702354654432108e-23,4.599087832219456e-18,0.0,0.0,1.2120122822836094e-09,4.6250443448010034e-16,154.0,0.0,0.9998241909893375,1.0,18.999995944317213,1.6914161958192877e-05,1.5562770023726414e-07,4.2281159786454837e-05,4.6203214105522094e-05,2.7399291067660384e-05,3.9876183094260296e-06,1.0272260129609414e-11,6.68421619516919e-08,3.8801085300280216e-05
2.4406588026382483e-10,0.9041473881015013,7.827855799054249e-11,4.5294169200025621e-15,4.5244751531067581e-15,6.3496733951424716e-23,4.9425843748752898e-18,0.0,0.0,1.2714083332830212e-09,5.0525945059867004e-16,154.0,0.0,0.99981991603030718,1.0,18.999995821465735,1.7325396598547549e-05,1.5562712483901019e-07,4.328504082189843e-05,4.732668279694242e-05,2.8067116004416147e-05,4.108777552902834e-06,1.0522038526481801e-11,6.8474748256463268e-08,3.9746843522350217e-05
2.4986071556071217e-10,0.9041473874665741,8.0130484739952201e-11,4.7467915451304773e-15,4.7414896849162811e-15,6.9716905751522534e-23,5.3027579339600715e-18,0.0,0.0,1.3322277773211542e-09,5.5089152946148429e-16,154.0,0.0,0.99981564110474175,1.0,18.999995698511249,1.7736625365724572e-05,1.5562654944943843e-07,4.4288809202663596e-05,4.8450141876875657e-05,2.8734937522797801e-05,4.2300384024859186e-06,1.0771814783520982e-11,7.0107320575005222e-08,4.0692598245233994e-05
2.556555508575995e-10,0.9041473868311803,8.198210432728507e-11,4.9692483083145714e-15,4.9635692895453381e-15,7.6383222599929849e-23,5.6800025005612647e-18,0.0,0.0,1.394470630399213e-09,5.9952591418920299e-16,154.0,0.0,0.999811366212641,1.0,18.99999557546511,1.8147848259796471e-05,1.5562597406149791e-07,4.5292476301297603e-05,4.957359134531963e-05,2.9402755622833425e-05,4.3513894856095573e-06,1.1021588900727176e-11,7.1739878907326923e-08,4.1638349468964445e-05
2.6145038615448685e-10,0.904147386195373,8.3833416804285575e-11,5.1967863666048835e-15,5.1907127304147324e-15,8.3516510236764233e-23,6.0747119746011009e-18,0.0,0.0,1.4581369050812408e-09,6.5129049370440383e-16,154.0,0.0,0.99980709135400481,1.0,18.999995452337451,1.8559065280835763e-05,1.5562539867657551e-07,4.6296052232331157e-05,5.0697031202272068e-05,3.0070570304547705e-05,4.4728206877279003e-06,1.1271360878103887e-11,7.337242325344179e-08,4.2584097193569637e-05
2.672452214513742e-10,0.9041473855591976,8.5684422222940208e-11,5.4294048771944708e-15,5.4229187711856773e-15,9.1138067429576354e-23,6.487280164853877e-18,0.0,0.0,1.5232266108740198e-09,7.0631580269757216e-16,154.0,0.0,0.99980281652883307,1.0,18.999995329137253,1.8970276428914985e-05,1.5562482330060578e-07,4.7299545991429947e-05,5.1820461447730641e-05,3.073838156796346e-05,4.5943230131631594e-06,1.1521130715652754e-11,7.5004953613361125e-08,4.3529841419075036e-05
2.7304005674826153e-10,0.9041473849226966,8.7535120635449494e-11,5.6671029974200395e-15,5.6601861757604005e-15,9.9269665805976083e-23,6.9181007889632478e-18,0.0,0.0,1.5897397545649199e-09,7.6473502157593838e-16,154.0,0.0,0.99979854173712568,1.0,18.999995205872526,1.938148170410666e-05,1.5562424792823486e-07,4.8302965579140372e-05,5.2943882081692964e-05,3.1406189413108113e-05,4.7158884613594236e-06,1.1770898413372753e-11,7.6637469987091493e-08,4.4475582145512592e-05
2.788348920451489e-10,0.9041473842859065,8.9385512094203291e-11,5.9098798847624934e-15,5.9025137082826749e-15,1.0793354968639383e-22,7.3675674734594717e-18,0.0,0.0,1.6576763405224086e-09,8.2668397639739228e-16,154.0,0.0,0.99979426697888252,1.0,18.999995082550384,1.9792681106483313e-05,1.5562367255729124e-07,4.9306318110963005e-05,5.4067293104156603e-05,3.2073993840007763e-05,4.8375099168089891e-06,1.2020663971267303e-11,7.8269972374641167e-08,4.5421319372912418e-05
2.846297273420362e-10,0.9041473836488597,9.1235596651758769e-11,6.1577346968474143e-15,6.1499001331382882e-15,1.1715243591699985e-22,7.8360737537766696e-18,0.0,0.0,1.7270363709633712e-09,8.9230113879150169e-16,154.0,0.0,0.99978999225410348,1.0,18.999994959177151,2.0203874636117458e-05,1.5562309719445595e-07,5.0309609915265749e-05,5.5190694515119045e-05,3.2741794848684928e-05,4.95918105113892e-06,1.227042738933828e-11,7.9902460776019555e-08,4.6367053101299513e-05
2.9042456263892356e-10,0.904147383011585,9.3085374360820917e-11,6.4106665914454941e-15,6.4023442149554616e-15,1.269495137027965e-22,8.324013074270032e-18,0.0,0.0,1.797819846190859e-09,9.6172762586953789e-16,154.0,0.0,0.99978571756278845,1.0,18.999994835758454,2.0615062293081627e-05,1.5562252183733881e-07,5.1312846620366877e-05,5.6314086314577762e-05,3.3409592439165832e-05,5.0808962360277855e-06,1.2520188667583225e-11,8.1534935191232204e-08,4.7312783330704138e-05
3.020142332326983e-10,0.9041473817364543,9.6784009444926087e-11,6.9317582599915805e-15,6.9224004092015424e-15,1.483733615541137e-22,9.3597641579145896e-18,0.0,0.0,1.9436571238356984e-09,1.1125862692751302e-15,154.0,0.0,0.99977716828054952,1.0,18.999994588804135,2.1437419989290119e-05,1.5562137113595777e-07,5.3319174180860127e-05,5.8560841078973661e-05,3.4745177365641529e-05,5.3244393095819442e-06,1.3019704804606515e-11,8.4799842063182385e-08,4.9204233292683909e-05
3.124449367670955e-10,0.9041473805882894,1.0011173212996028e-10,7.4180959376171592e-15,7.4077357825573584e-15,1.6987453921549753e-22,1.0362346300190497e-17,0.0,0.0,2.0797788257225663e-09,1.2628567865230318e-15,154.0,0.0,0.99976947404098016,1.0,18.999994366434464,2.2177521832073962e-05,1.5562033551511338e-07,5.5124725233241174e-05,6.0582887495561034e-05,3.5947192109495297e-05,5.5437340414851348e-06,1.3469262009737194e-11,8.7738210415297285e-08,5.0906526292240464e-05
3.2287564030149275e-10,0.9041473794397134,1.0343846145064791e-10,7.9208702709031625e-15,7.9094387630810726e-15,1.9363126786690606e-22,1.1434006178251469e-17,0.0,0.0,2.2205124259933622e-09,1.4277850710816336e-15,154.0,0.0,0.99976177990983217,1.0,18.999994143980377,2.2917604648534916e-05,1.5561929991208069e-07,5.6930160638260776e-05,6.2604902770835327e-05,3.7149195778785903e-05,5.7631086231638149e-06,1.3918812281843234e-11,9.0676533452303324e-08,5.2608807955543136e-05
3.3330634383588997e-10,0.9041473782908052,1.0676419771781127e-10,8.4400763532558628e-15,8.4275021548889325e-15,2.1979584476257772e-22,1.2577035068576105e-17,0.0,0.0,2.3658578802448045e-09,1.6082897597882713e-15,154.0,0.0,0.99975408588710479,1.0,18.999993921457822,2.3657668439095901e-05,1.5561826432874406e-07,5.8735496343255117e-05,6.4626886904780697e-05,3.8351188373659755e-05,5.9825471073082181e-06,1.4368355620940887e-11,9.3614811174217787e-08,5.4311078282759156e-05
