Time (s),Volume (m^3),H(4),O(5),OH(6),H2(7),H2O(8),Ar(9),He(10),HO2(11),H2O2(12),N2,Ne,C7H10(1),C7H16(2),O2(3),C7H10(57),C7H10(54),C7H11(67),C7H9(41),C7H10(125),S(151),S(153),S(152),C7H10(118),S(233),C7H10(150),C7H11(132),C2H4(30),C5H7(270),S(403),C7H10(298),S(402),C7H8(144),S(450),S(449),S(438),S(200),C7H8(533),S(314),S(310),S(234),S(802),S(856),S(961),S(953),S(1016),S(990),S(1006),S(949),C5H8O(890),C7H10(181),C7H9(137),S(535),C7H9(1071),C7H9(1285),C7H9(1286),S(1297),S(1298)
7.905858426072564e-07,0.7328972986040051,1.5097910492039062e-06,4.7875930018166965e-07,0.00012355090473565482,2.5025039836709687e-08,0.00084931966133887837,0.0,0.0,0.002017594682452808,0.010272481242483984,154.0,0.0,0.53255083396232761,1.0,18.967582740197525,0.021758831521410355,1.0389886784797346e-07,0.013964754417698054,0.045659305305711224,0.070328912031517976,0.0020145532232499941,1.2262371648181858e-08,8.0079093116102465e-05,0.11261266922108172,2.7054856252027271e-11,0.081593400949360254,1.042865022782476e-05,0.058005311629320336,0.027703194374738387,6.7516107799624269e-06,8.4530744574973714e-06,4.24111561237498e-06,0.043576733166488107,0.00020377230792803522,0.0051306439107108477,0.0097013070252045218,0.016602233394459185,1.3223841669967305e-06,7.2931540319824601e-13,2.4928786845748464e-11,5.1325678022460701e-10,8.1201181439874624e-06,0.00066499444279790427,6.324576555114412e-05,8.5331564124851379e-05,2.2258327905213418e-05,0.00014120669779728529,3.9861789175708204e-11,0.00020540054068542331,0.00021967804050283099,5.1473842538868532e-06,5.6113560373536352e-06,8.0964592491194626e-07,1.9347970404156103e-09,8.9358850417424978e-09,2.9924494406886593e-05,1.5487697289604325e-14,8.8521605447499151e-15
7.944402587687765e-07,0.7328975714081674,1.5095048610348741e-06,4.8128489596108456e-07,0.0001241487017520342,2.5226364145687143e-08,0.00085807591958213204,0.0,0.0,0.0020182365758694542,0.010333523651800302,154.0,0.0,0.53117537405067317,1.0,18.967463162494628,0.02176457129857708,1.0368972691142423e-07,0.013901027062998722,0.045588488909868601,0.0705537160627044,0.0020053483053844375,1.2243271292712381e-08,7.9954358977958972e-05,0.11303781984857152,2.6931236935843517e-11,0.081940625620057508,1.0381062984716642e-05,0.058220595683238882,0.027712498393510279,6.7538331952723489e-06,8.4850353845102744e-06,4.2425116586705149e-06,0.043812791249849901,0.0002039198666068915,0.0051533440590752601,0.0097800578767929108,0.016654627158054838,1.3295507049470871e-06,7.2817939388242199e-13,2.5063646648680494e-11,5.1490560925687895e-10,8.1546145184779893e-06,0.00067061992463911875,6.3780721157073351e-05,8.6056777541695164e-05,2.244788094188653e-05,0.00014317079676192206,4.0200565398375085e-11,0.00020844054043794814,0.00022245733992455773,5.1638662493816871e-06,5.6962233739380506e-06,8.2188688886391219e-07,1.9640593379167654e-09,9.0730601790552647e-09,3.038393148621762e-05,1.5721854392601951e-14,8.9859955642281096e-15
7.982946749302966e-07,0.7328978431146003,1.5092091290976369e-06,4.8380614360310998e-07,0.00012474437056350247,2.5427992888339202e-08,0.00086685807152692834,0.0,0.0,0.0020188772646208756,0.010394448309021248,154.0,0.0,0.52980547766675412,1.0,18.967344070892818,0.021769872740892912,1.0348144344399366e-07,0.013837647169808859,0.045517360224474598,0.070777690758070222,0.0019961936703109975,1.2224087640181478e-08,7.9829080817669909e-05,0.113462114173162,2.6808292866448416e-11,0.08228641068696177,1.0333735172008176e-05,0.058434897766919368,0.027721464119557272,6.7559733177606058e-06,8.5169319037863582e-06,4.2438560111850317e-06,0.044048171155802181,0.0002040622751322945,0.0051757893468647878,0.0098587398119557284,0.016706553574104142,1.3366966573129947e-06,7.2703843154749381e-13,2.5198117400888644e-11,5.1654015459843775e-10,8.1889324191923057e-06,0.00067624734261468699,6.4315859274644165e-05,8.6782255036980111e-05,2.2637503444221712e-05,0.00014514710953028836,4.0539464982688807e-11,0.00021150405082864668,0.00022525095012755351,5.1802874357493722e-06,5.7817686818544907e-06,8.3422555518016724e-07,1.9935554004355996e-09,9.2113531196893477e-09,3.0847113088169008e-05,1.5957880441760033e-14,9.1208988000559056e-15
8.021490910918167e-07,0.7328981137368918,1.5089041326166305e-06,4.8632305681301896e-07,0.0001253379162605601,2.5629924015801943e-08,0.00087566584538588898,0.0,0.0,0.0020195168544968997,0.010455255133388734,154.0,0.0,0.52844111328437005,1.0,18.967225462755437,0.021774740460439351,1.0327401300033349e-07,0.013774613399657944,0.04544592870828508,0.071000839421410986,0.0019870891230085461,1.2204823257114539e-08,7.9703275489595172e-05,0.11388555570250711,2.6686021494821211e-11,0.082630760207020176,1.0286665791761274e-05,0.058648223238133623,0.027730098500086415,6.7580328427371006e-06,8.54876427928081e-06,4.245149735450563e-06,0.044282872758411883,0.00020419963572152196,0.0051979810724817905,0.0099373506703835483,0.016758015859729025,1.3438220201621697e-06,7.2589266654919114e-13,2.5332199045630282e-11,5.1816051311640781e-10,8.2230726285744132e-06,0.00068187650462060603,6.4851161635474082e-05,8.7507971636450159e-05,2.2827188856654704e-05,0.0001471355703587882,4.087847626217046e-11,0.00021459103943275858,0.00022805879829533276,5.1966480553200801e-06,5.8679910681709463e-06,8.4666179397843008e-07,2.0232849200885059e-09,9.3507625052233288e-09,3.131403466569463e-05,1.6195772952563753e-14,9.2568688321819675e-15
8.060035072533368e-07,0.7328983832882616,1.5085901458039086e-06,4.8883564967392125e-07,0.00012592934401320786,2.5832155517716085e-08,0.00088449897134866865,0.0,0.0,0.0020201554473842746,0.010515944055724258,154.0,0.0,0.52708224959334582,1.0,18.967107335452397,0.021779179028606478,1.0306742997724708e-07,0.013711924381834309,0.045374203630880787,0.071223165338667474,0.0019780344638142154,1.2185480604907766e-08,7.9576958981099864e-05,0.11430814792357119,2.6564420074385492e-11,0.082973678288832897,1.0239853821893583e-05,0.058860577433751754,0.027738408315711068,6.7600134220316031e-06,8.5805327733914195e-06,4.246393868534437e-06,0.044516896000094112,0.0002043320483405238,0.0052199205608129033,0.010015888340273667,0.016809017220979307,1.3509267916400422e-06,7.2474224741617533e-13,2.5465891564928993e-11,5.1976678135400355e-10,8.2570359315965508e-06,0.00068750722127141912,6.5386610229883958e-05,8.8233902718705607e-05,2.3016930716382149e-05,0.00014913611320950678,4.1217587735181298e-11,0.00021770147303410467,0.00023088081189596448,5.2129483491139018e-06,5.9548896100253015e-06,8.5919547106669606e-07,2.0532475786736768e-09,9.4912869262340175e-09,3.1784691500846377e-05,1.6435529358057324e-14,9.3939041934350797e-15
8.098579234148568e-07,0.7328986517813528,1.5082674382678147e-06,4.9134393661130049e-07,0.00012651865906627822,2.6034685419044418e-08,0.00089335718144187271,0.0,0.0,0.0020207931416628445,0.010576515017328095,154.0,0.0,0.5257288554835593,1.0,18.966989686359128,0.021783192979127161,1.0286168985358805e-07,0.013649578717122909,0.045302194087827,0.071444671779228419,0.0019690294889840483,1.2166062145936285e-08,7.9450147444149954e-05,0.11472989430414374,2.6443485922736562e-11,0.083315169087409019,1.0193298218998164e-05,0.059071965670687648,0.02774640019562058,6.7619166730218063e-06,8.6122376470726731e-06,4.2475894268745498e-06,0.044750240885329952,0.00020445961088461738,0.0052416091601877246,0.010094350754079846,0.016859560853185865,1.35801097177868e-06,7.2358731883601872e-13,2.5599194976348223e-11,5.2135905555397059e-10,8.290823115358901e-06,0.0006931393056919345,6.5922187287158367e-05,8.8960023988040099e-05,2.3206722646192368e-05,0.00015114867178139544,4.1556788052220982e-11,0.00022083531769275533,0.00023371691866281788,5.2291885569364824e-06,6.0424633571443362e-06,8.7182644831058186e-07,2.0834430485363901e-09,9.6329249264901433e-09,3.2259078718824289e-05,1.6677147015871626e-14,9.5320033735405944e-15
8.137123395763769e-07,0.732898919229443,1.5079362744452425e-06,4.9384793243271224e-07,0.00012710586673913153,2.6237511784896142e-08,0.0009022402098016124,0.0,0.0,0.0020214300318212607,0.010636967971231292,154.0,0.0,0.52438090007342397,1.0,18.9668725128586,0.0217867868027341,1.0265678742207953e-07,0.01358757497526507,0.045229908979109425,0.07166536199355554,0.0019600739903124463,1.2146570256981059e-08,7.9322856363053451e-05,0.11515079829009392,2.6323216215437831e-11,0.083655236809123734,1.0146997916412237e-05,0.059282393242498732,0.027754080598310391,6.763744169667532e-06,8.6438791596290573e-06,4.2487373989379636e-06,0.044982907488191518,0.00020458241895870418,0.0052630482447699684,0.010172735894260711,0.016909649938887935,1.3650745627261204e-06,7.2242802310114981e-13,2.5732109336992277e-11,5.2293743158670921e-10,8.3244349691713958e-06,0.00069877257385920545,6.6457875307829436e-05,8.9686311519371369e-05,2.3396558366375964e-05,0.00015317317948796151,4.1896066036926657e-11,0.0002239925386546577,0.00023656704664100784,5.2453689172047317e-06,6.1307113280277005e-06,8.8455458307639196e-07,2.11387099125584e-09,9.7756749966523603e-09,3.2737191266871626e-05,1.6920623197570066e-14,9.6711648130311648e-15
8.17566755737897e-07,0.7328991856443857,1.5075969138788184e-06,4.9634765230117546e-07,0.00012769097242425651,2.6440632718259187e-08,0.00091114779258265539,0.0,0.0,0.0020220662087608978,0.0106973028813649,154.0,0.0,0.52303835269931265,1.0,18.966755812341045,0.021789964949189177,1.0245271778037635e-07,0.013525911697965989,0.045157357020276206,0.071885239214042038,0.0019511677555712579,1.2127007277595362e-08,7.9195101019041009e-05,0.11557086330637138,2.6203608104648825e-11,0.083993885707671495,1.010095182649708e-05,0.059491865419776732,0.027761455822970175,6.7654974477536633e-06,8.6754575687904075e-06,4.2498387494702577e-06,0.045214895947666603,0.00020470056598596268,0.0052842392120714416,0.010251041790160212,0.016959287647888874,1.372117568603335e-06,7.2126449928025762e-13,2.5864634741015458e-11,5.2450200495708084e-10,8.3578722841838162e-06,0.00070440684446164447,6.6993657050668499e-05,9.0412741739440662e-05,2.3586431689697912e-05,0.00015520956948138925,4.2235410677284785e-11,0.00022717310040016629,0.00023943112417413421,5.2614896670098224e-06,6.2196325117501633e-06,8.9737972849909947e-07,2.1445310582650805e-09,9.9195355772169277e-09,3.3219023924135271e-05,1.7165955093775111e-14,9.8113869061767281e-15
8.214211718994171e-07,0.7328994510383326,1.5072496115247128e-06,4.988431117072022e-07,0.00012827398158236184,2.6644046357638683e-08,0.00092007966786064046,0.0,0.0,0.0020227017601082459,0.010757519721702942,154.0,0.0,0.52170118290415346,1.0,18.966639582204103,0.0217927318294657,1.022494760989546e-07,0.013464587401963197,0.045084546754778174,0.07210430665593999,0.0019423105689524689,1.2107375502787057e-08,7.9066896408684509e-05,0.11599009275808721,2.6084658698814679e-11,0.08433112007985305,1.0055158842918915e-05,0.059700387450672729,0.027768532021162445,6.7671780071070782e-06,8.7069731307932705e-06,4.2508944206677287e-06,0.045446206462777798,0.00020481414334912954,0.0053051834804726875,0.010329266514773601,0.017008477137369242,1.379139995356437e-06,7.2009688365373319e-13,2.5996771316771553e-11,5.2605287080510339e-10,8.3911358530403141e-06,0.00071004193874597604,6.7529515517856658e-05,9.1139291406926634e-05,2.3776336516145628e-05,0.00015725777467871926,4.2574811116342869e-11,0.0002303769666960327,0.00024230907989170977,5.2775510421852598e-06,6.3092258698139125e-06,9.1030173374374377e-07,2.1754228914900548e-09,1.0064505061638772e-08,3.3704571312129659e-05,1.7413139819168479e-14,9.9526680038424756e-15
8.291300042224572e-07,0.7328999788097882,1.5065321791584011e-06,5.0382131263997613e-07,0.00012943373247727789,2.7051744480661261e-08,0.00093801525770326102,0.0,0.0,0.0020239713212429609,0.01087759913637497,154.0,0.0,0.51904285523731319,1.0,18.966408522702196,0.021797049245019667,1.0184545712771622e-07,0.013342949708655677,0.044938184649692819,0.072540024980618831,0.0019247424607754795,1.2067914509040935e-08,7.8809197770432569e-05,0.11682605849069017,2.5848724181720281e-11,0.08500136263236871,9.9643276854552777e-06,0.060114601951310645,0.027781811240380018,6.7703267963381301e-06,8.7698167309241043e-06,4.2528723851052223e-06,0.045906794741092875,0.00020502794487172265,0.0053463376885157432,0.010485464951571951,0.017105524020844462,1.3931231439419545e-06,7.1774990920408744e-13,2.6259878659265306e-11,5.2911385858666078e-10,8.4571449286014148e-06,0.00072131389582964734,6.8601395821771345e-05,9.2592657739637831e-05,2.4156216704440634e-05,0.00016138936128792916,4.3253736719879613e-11,0.00023685446458391422,0.00024810634183036843,5.309496605791493e-06,6.4904248215807146e-06,9.3643570116628078e-07,2.2379003782972979e-09,1.0357764088205099e-08,3.4686788003462395e-05,1.7913055849109821e-14,1.0238400406354074e-14
8.368388365454974e-07,0.7329005026343164,1.5057859282265555e-06,5.0878266534120648e-07,0.00013058516437251271,2.7460591953703686e-08,0.00095604492216448808,0.0,0.0,0.002025239355129136,0.010997206197133633,154.0,0.0,0.51640567750031929,1.0,18.966179313694667,0.021799773571320312,1.0144469206085236e-07,0.013222649583541364,0.044790887689285422,0.07297254235006255,0.0019073678754362056,1.2028204720943203e-08,7.8549874373114382e-05,0.11765872233603003,2.5615388619501818e-11,0.085665999639586904,9.8744952595890199e-06,0.060525078266159854,0.027793964647140672,6.7732018464280861e-06,8.8324119803501365e-06,4.2546783962060773e-06,0.046364675057097876,0.0002052245155322426,0.0053865225915222551,0.010641316628697738,0.017200815580699243,1.4070240907621621e-06,7.1538813735330537e-13,2.6521433041644129e-11,5.3212114832262772e-10,8.522468559180546e-06,0.00073258706525972225,6.9673385011786797e-05,9.404623110154033e-05,2.4536151843711128e-05,0.0001655673984173808,4.3932759035153076e-11,0.00024342472873167481,0.00025395826727210038,5.3412074697781832e-06,6.6742993397689797e-06,9.6295520160101196e-07,2.3013004024183407e-09,1.0655438309889397e-08,3.5683795249881257e-05,1.8420346730705514e-14,1.0528347984925557e-14
8.445476688685376e-07,0.7329010225981097,1.5050127405107031e-06,5.1372730461046723e-07,0.00013172832315333212,2.7870575118302228e-08,0.00097416663468093329,0.0,0.0,0.0020265064559010651,0.011116341030370147,154.0,0.0,0.51378941336896478,1.0,18.965951934661568,0.021800938722035597,1.0104714298865767e-07,0.013103674397824672,0.044642718320280203,0.073401883876161797,0.0018901849771904527,1.1988262890765699e-08,7.8289035617302289e-05,0.11848811082942852,2.5384627358474612e-11,0.086325066866692668,9.7856521434808088e-06,0.060931857532915745,0.027805036466686531,6.7758139379557586e-06,8.8947608758545974e-06,4.2563192259534575e-06,0.046819851016835869,0.00020540451722141052,0.0054257501814570534,0.01079680761999108,0.017294376583826081,1.4208429446081304e-06,7.1301256446847789e-13,2.678143663775723e-11,5.3507548686238715e-10,8.5871131197773926e-06,0.00074386010676074548,7.074535564613849e-05,9.5499837215373974e-05,2.4916096197328129e-05,0.00016979134213509361,4.4611796650274155e-11,0.00025008744495481618,0.00025986429572624054,5.3726854760471226e-06,6.8608401626009007e-06,9.8985889112864683e-07,2.3656197703916423e-09,1.095751324623797e-08,3.6695544567844317e-05,1.8934986756155994e-14,1.0822496045986621e-14
8.522565011915777e-07,0.7329015387839967,1.5042144311256449e-06,5.1865536963560653e-07,0.00013286325556276395,2.8281680842020705e-08,0.00099237839908657252,0.0,0.0,0.0020277731753864368,0.011235003898212942,154.0,0.0,0.511193829725202,1.0,18.965726365230356,0.021800578011500742,1.0065277252796402e-07,0.012986011247985475,0.044493736510709696,0.073828074403220242,0.0018731918909887834,1.1948105104588938e-08,7.8026786553261963e-05,0.11931425019705565,2.5156415217277146e-11,0.086978600618977039,9.6977887094969408e-06,0.061334980494569508,0.027815068868057066,6.7781733497987609e-06,8.9568653909504588e-06,4.2578013311807729e-06,0.047272327049600688,0.00020556858304256523,0.0054640326857225601,0.010951924621435048,0.017386231562488239,1.4345798392983619e-06,7.1062414728842191e-13,2.703989209021877e-11,5.3797761419575665e-10,8.6510849907899718e-06,0.00075513171875823547,7.1817183965839179e-05,9.695330682897399e-05,2.52960053495851e-05,0.00017406064586412528,4.5290770500777021e-11,0.0002568422889412692,0.00026582387143112734,5.4039324468667978e-06,7.0500376238364942e-06,1.0171453676390831e-06,2.4308551492966034e-09,1.1263973726024147e-08,3.7721985159053226e-05,1.9456949104531072e-14,1.1120829259745139e-14
8.599653335146179e-07,0.7329020512703954,1.5033927510104597e-06,5.2356700369602243e-07,0.00013399000912709278,2.8693896501920773e-08,0.0010106782493064942,0.0,0.0,0.0020290400263848606,0.011353195189963092,154.0,0.0,0.50861869660650927,1.0,18.965502585183625,0.021798724165225727,1.0026154381213933e-07,0.012869646995173709,0.044343999852107657,0.074251138511680553,0.0018563867081550351,1.1907746809732655e-08,7.7763228059810912e-05,0.12013716636042583,2.4930726562950888e-11,0.087626637691293877,9.610895153673643e-06,0.061734487491331244,0.027824102073739233,6.7802898858971821e-06,9.018727476218924e-06,4.259130870382072e-06,0.047722108359486759,0.00020571731865414434,0.005501382534954467,0.011106654923126439,0.017476404806089564,1.4482349322061471e-06,7.0822380456074791e-13,2.729680248271191e-11,5.4082826319291632e-10,8.714390552272922e-06,0.00076640063740908058,7.2888749802360361e-05,9.8406475589556851e-05,2.567583617257571e-05,0.00017837476075875707,4.5969603810893072e-11,0.00026368892673280214,0.00027183644336565481,5.4349501851458249e-06,7.2418816673912908e-06,1.0448131729409613e-06,2.4970030717937715e-09,1.1574803911843378e-08,3.876306399285959e-05,1.9986205882123547e-14,1.1423331683251702e-14
8.67674165837658e-07,0.7329025601324645,1.5025493892793315e-06,5.2846235388757408e-07,0.0001351086320862219,2.9107209968987419e-08,0.0010290642490330799,0.0,0.0,0.0020303074855966335,0.011470915414254327,154.0,0.0,0.50606378715594857,1.0,18.965280574465673,0.021795409330242935,9.987342048286729e-08,0.012754568300307086,0.044193563655474506,0.074671100521829362,0.0018397674914441462,1.1867202840578916e-08,7.7498457012976693e-05,0.12095688494085992,2.4707535378865429e-11,0.088269215321547301,9.5249615219673598e-06,0.062130418454283833,0.027832174461366821,6.7821729000767611e-06,9.0803490596453369e-06,4.2603137193051453e-06,0.048169200880434672,0.00020585130355275171,0.0055378123338641035,0.011260986383105973,0.017564920354396284,1.4618084028932332e-06,7.0581241857790289e-13,2.7552171314298577e-11,5.4362815938903415e-10,8.7770361788444636e-06,0.00077766563565425132,7.3959936487405162e-05,9.985918392116578e-05,2.6055546793989268e-05,0.00018273313605441901,4.6648222036300811e-11,0.00027062701518203289,0.00027790146525200049,5.4657404747048349e-06,7.436361861400778e-06,1.0728607947907999e-06,2.5640599409742675e-09,1.1889987323811076e-08,3.9818725885665904e-05,2.0522728161264483e-14,1.172998678258491e-14
