Time (s),Volume (m^3),H(4),O(5),OH(6),H2(7),H2O(8),Ar(9),He(10),HO2(11),H2O2(12),N2,Ne,C7H10(1),C7H16(2),O2(3),C7H10(57),C7H10(54),C7H11(67),C7H9(41),C7H10(125),S(151),S(153),S(152),C7H10(118),S(233),C7H10(150),C7H11(132),C2H4(30),C5H7(270),S(403),C7H10(298),S(402),C7H8(144),S(450),S(449),S(438),S(200),C7H8(533),S(314),S(310),S(234),S(802),S(856),S(961),S(953),S(1016),S(990),S(1006),S(949),C5H8O(890),C7H10(181),C7H9(137),S(535),C7H9(1071),C7H9(1285),C7H9(1286),S(1297)
8.01416420635063e-08,0.577476442352569,2.79421675658523e-10,2.2501511545050659e-12,4.1317187163332575e-10,6.158022058994572e-16,1.1355808038341501e-10,0.0,0.0,8.6016239927031328e-06,6.3886219502926773e-08,154.0,0.0,0.99646875907483357,1.0,18.999307191413841,0.00044176805365470095,1.1744462721835409e-09,0.00076353461336989032,0.0014331924067790926,5.9747562184641358e-05,0.00067007897841916486,1.1031688778357775e-09,7.4050605994156979e-06,5.7478148095698229e-05,1.868974736887653e-11,7.4886335392038619e-05,9.691860675939734e-08,5.8816575849183525e-06,5.8758416790807525e-06,3.3383019052270487e-09,1.5306208457901066e-09,2.341767692953865e-09,1.0513701537029473e-05,2.191163920944643e-11,2.2982931245978544e-11,2.3019721251225184e-11,6.6515300030012649e-06,5.5333127927677881e-11,1.3003457526658331e-13,2.7894745900541438e-15,1.4027247124489458e-14,8.4730504366696101e-11,2.5253240212206775e-10,1.631316312313039e-10,7.0448434764965944e-12,1.3594360486073327e-11,7.8186376580316606e-13,1.7433969275650239e-18,3.3286965597670597e-12,7.6560066992383896e-15,1.5503749925873395e-09,3.2494516222166592e-13,2.8236241402640137e-13,2.220436999136892e-17,6.961106186566301e-17,4.0757196098093922e-13,1.1618724197154727e-20
8.313207518563963e-08,0.5774763597253478,2.9213575015285809e-10,2.4454666502317586e-12,4.7386343337502194e-10,7.1971900050946616e-16,1.3536322988187879e-10,0.0,0.0,9.2456045780838481e-06,7.386712080035019e-08,154.0,0.0,0.99633535331751621,1.0,18.999281050930946,0.00045787721654896,1.1743028106470251e-09,0.00079129269366547377,0.0014857678073969163,6.1972547441149509e-05,0.0006945285319476884,1.143636246363871e-09,7.6767074683371523e-06,5.9619341471074391e-05,1.937169083338965e-11,8.0544232658162098e-05,1.0047209177287906e-07,6.3286209369549496e-06,6.3223462058991825e-06,3.5919755017144406e-09,1.5914753888906341e-09,2.5197181193985371e-09,1.1516034602707685e-05,2.6243533643585894e-11,2.7612205414945802e-11,2.7658072190743577e-11,7.4162661272906959e-06,6.0637429126744832e-11,1.3480475706050011e-13,3.0538827234985265e-15,1.564077661349402e-14,9.492373865764623e-11,2.9319732540938389e-10,1.8973451667886482e-10,8.3028855521969463e-12,1.6337989202583419e-11,9.7927975970806319e-13,2.0547263489272885e-18,4.0194186148429595e-12,9.8121576626295961e-15,1.6118822682505639e-09,3.7261589724800154e-13,3.2393935652360949e-13,2.5461876133209183e-17,8.1280112171074822e-17,4.7605159883633277e-13,1.332954336018113e-20
8.612250830777297e-08,0.5774762771520956,3.0484788841583621e-10,2.6492384962964762e-12,5.406895559694594e-10,8.3622884790838303e-16,1.6032237276224494e-10,0.0,0.0,9.9118332646447014e-06,8.4964558662836095e-08,154.0,0.0,0.99620184380382648,1.0,18.999254887356564,0.00047395976372729688,1.1741592248604941e-09,0.00081898777558283978,0.0015382599229705244,6.4197208397058015e-05,0.00071892247088672348,1.1840394068587947e-09,7.947923333535083e-06,6.1760275146201468e-05,2.005208310369705e-11,8.6405014860757736e-05,1.0401754282526688e-07,6.7916587854334839e-06,6.7849055432277472e-06,3.8547698894646454e-09,1.6523225626727072e-09,2.7040668046420184e-09,1.2576947704566703e-05,3.1226272556997586e-11,3.2956758880050247e-11,3.3013493297547359e-11,8.2367463920011028e-06,6.6253332456063758e-11,1.3956737032943408e-13,3.3336837503538979e-15,1.7372000383663949e-14,1.0589578455954682e-10,3.385389449541041e-10,2.1943511130015313e-10,9.7261856162337136e-12,1.9495240218640967e-11,1.216408259694389e-12,2.4069524008420278e-18,4.820245834915497e-12,1.2462160005999488e-14,1.6733805921831184e-09,4.2527713445327201e-13,3.6988409455908076e-13,2.9060404263029933e-17,9.4367900154861397e-17,5.5287572673077751e-13,1.5220089743941412e-20
8.91129414299063e-08,0.5774761946306175,3.1755480315341783e-10,2.8614615716071748e-12,6.1399862202229148e-10,9.6629094471513838e-16,1.8875073859773285e-10,0.0,0.0,1.0600178991643203e-05,9.7256864504473426e-08,154.0,0.0,0.99606823201184613,1.0,18.999228700114521,0.00049001573371706942,1.1740155165640852e-09,0.00084661849145255296,0.0015906669228059648,6.6421544826071187e-05,0.00074325959107970918,1.2243769502348297e-09,8.2186987361483716e-06,6.3900948945207577e-05,2.0730890593635433e-11,9.246830151184572e-05,1.0755478466160668e-07,7.2707343496672143e-06,7.2634824909107017e-06,4.1266638986437413e-09,1.7131623626738416e-09,2.8947988981109635e-09,1.3697911762524766e-05,3.692868589269508e-11,3.9095891182004859e-11,3.9165555370752527e-11,9.1148124219998873e-06,7.2188701462722254e-11,1.4432224897359813e-13,3.629263958237285e-15,1.9224810319420642e-14,1.1767378647920309e-10,3.8889311152585421e-10,2.5245863793322122e-10,1.13291219481166e-11,2.3108456805492821e-11,1.4993414122542744e-12,2.8036332972498614e-18,5.7438058353950874e-12,1.5694866658956165e-14,1.7348699589967154e-09,4.8326025453997872e-13,4.2048758305018177e-13,3.3022599242188739e-17,1.0898602303061598e-16,6.3870213472577064e-13,1.7302335639329731e-20
9.210337455203964e-08,0.5774761121587292,3.3025365240538482e-10,3.0821288583301891e-12,6.9414258448488246e-10,1.1108956339036371e-15,2.2098145821771944e-10,0.0,0.0,1.131050723980745e-05,1.1082469961687704e-07,154.0,0.0,0.99593451941769007,1.0,18.999202488634094,0.0005060451650122261,1.1738716874956394e-09,0.00087418348521157486,0.0016429869882833951,6.8645556505196313e-05,0.00076753869860669496,1.264647476703539e-09,8.4890242797248705e-06,6.6041362694992163e-05,2.1408080002559578e-11,9.8733705124064679e-05,1.1108364350775448e-07,7.7658100586362997e-06,7.7580390282885263e-06,4.4076358932598894e-09,1.7739947839573394e-09,3.0918992222205149e-09,1.4880388131896528e-05,4.3423961905660384e-11,4.6114445949149896e-11,4.6199402793898526e-11,1.0052291187569345e-05,7.8451348816473044e-11,1.4906922798912102e-13,3.9410071194992976e-15,2.1203067363157637e-14,1.3028468358130147e-10,4.4460587673713203e-10,2.8903725168182778e-10,1.3126708892768983e-11,2.7222319750864391e-11,1.8348331381602302e-12,3.2484846601610117e-18,6.8036462995130563e-12,1.9610998652857841e-14,1.7963503626266984e-09,5.4690746297609989e-13,4.7605030260829974e-13,3.7371845646487867e-17,1.2525042876923259e-16,7.3421430615743819e-13,1.9588645303050507e-20
9.509380767417297e-08,0.5774760297342599,3.4294197002726769e-10,3.3112316853340744e-12,7.8147658127721902e-10,1.2710639057101622e-15,2.5736577490248064e-10,0.0,0.0,1.2042680082415865e-05,1.2575101534838124e-07,154.0,0.0,0.99580070749526317,1.0,18.999176252350082,0.00052204809607332204,1.1737277393904143e-09,0.00090168141263540283,0.0016952183131431614,7.0869243214739474e-05,0.00079175860998863506,1.3048495959939982e-09,8.7588906316997633e-06,6.8181516225213323e-05,2.2083618321040493e-11,0.00010520083126306414,1.1460394710003465e-07,8.2768475577610707e-06,8.2685363201018559e-06,4.6976637745187331e-09,1.8348198202320177e-09,3.2953522747280976e-09,1.6125828365365558e-05,5.0789736948165254e-11,5.4102980637868614e-11,5.420592529803605e-11,1.1050994702914864e-05,8.5049035035648833e-11,1.5380814349400791e-13,4.269294428717296e-15,2.3310600877893814e-14,1.4375520526286254e-10,5.0603334291411806e-10,3.2940993789898207e-10,1.5134595698275507e-11,3.1883857615180446e-11,2.2303427784951931e-12,3.7453792320314533e-18,8.0142655095405802e-12,2.432420172109341e-14,1.857821795674587e-09,6.1657188577949063e-13,5.3688234332695747e-13,4.2132274311529223e-17,1.4328144105052631e-16,8.4012156420711403e-13,2.2091778405354197e-20
9.80842407963063e-08,0.5774759473550497,3.5561760719271858e-10,3.5487599334594908e-12,8.7635856475940447e-10,1.4478468937334385e-15,2.9827323714538291e-10,0.0,0.0,1.2796556237406738e-05,1.4212101246733385e-07,154.0,0.0,0.99566679771602085,1.0,18.999149990702925,0.00053802456532752959,1.1735836739808013e-09,0.0009291109415657283,0.0017473591037675713,7.3092604738298823e-05,0.00081591815238774078,1.3449819275697286e-09,9.0282885248518127e-06,7.032140936827213e-05,2.2757472836453616e-11,0.00011186927860096575,1.1811552471440249e-07,8.8038077158088661e-06,8.7949347225447275e-06,4.9967249842637194e-09,1.8956374655350912e-09,3.505142231146799e-09,1.7435673978409718e-05,5.9108181393091058e-11,6.3157934192281017e-11,6.3281927704649025e-11,1.2112719730414869e-05,9.1989467231449161e-11,1.5853883275371227e-13,4.6145044410962227e-15,2.5551208022053937e-14,1.5811186670975156e-10,5.7354151233902438e-10,3.7382240976815491e-10,1.7369064829972996e-11,3.7142454184082223e-11,2.6940797493936282e-12,4.2983464585489387e-18,9.3911426471207893e-12,2.9962149599115539e-14,1.9192842510901506e-09,6.9261767128347337e-13,6.0330349384694115e-13,4.732876928679945e-17,1.6320378668864438e-16,9.5715923308484159e-13,2.482489369491305e-20
9.999999999999998e-08,0.5774758650189524,3.6373044888150047e-10,3.7053499835067684e-12,9.4127596984509029e-10,1.5703292995114345e-15,3.2703546606669438e-10,0.0,0.0,1.3290850152180668e-05,1.5340713479469214e-07,154.0,0.0,0.99558096043627675,1.0,18.999133153135961,0.00054824567192981717,1.1734913206067193e-09,0.00094664654697996121,0.0017807136225891959,7.4516784378746988e-05,0.00083136320121713725,1.3706545676620153e-09,9.2006222779031005e-06,7.1692150790296567e-05,2.3188263938477326e-11,0.00011624689095350737,1.2036048040424043e-07,9.1497430684561042e-06,9.1404986232061574e-06,5.193048917207914e-09,1.9345951472812877e-09,3.6428625331830653e-09,1.8309308155075981e-05,6.4977815707314791e-11,6.9566375255176217e-11,6.9705646135460691e-11,1.282683543950276e-05,9.6619372880331411e-11,1.6156505328241078e-13,4.8447232551629926e-15,2.7058281881183248e-14,1.6778702050174057e-10,6.2015815229067228e-10,4.0451377184616877e-10,1.892740177882076e-11,4.084886702511664e-11,3.0311489361275158e-12,4.6839903046012429e-18,1.0368166869691641e-11,3.4125366721846947e-14,1.9586541827701721e-09,7.4486147663076109e-13,6.4894405091153413e-13,5.0898787478195227e-17,1.7702011471727639e-16,1.0383373763590829e-12,2.6702923560013768e-20
1.0107467391843964e-07,0.5774758650189524,3.6827868319123913e-10,3.7947022086002316e-12,9.7914894550270643e-10,1.6423253652988456e-15,3.4409187360453227e-10,0.0,0.0,1.3571991120486685e-05,1.6002209973615709e-07,154.0,0.0,0.99553279154872754,1.0,18.999123703138753,0.00055397461116864569,1.1734394929960412e-09,0.00095647075213355407,0.0017994075794582776,7.5315640862757711e-05,0.00084001616380382073,1.3850431008422348e-09,9.2972087587367843e-06,7.2461041959297334e-05,2.3429611138455108e-11,0.00011873863897087583,1.2161820719517434e-07,9.3466506319319014e-06,9.3371937894646513e-06,5.3047965084998051e-09,1.9564477151334801e-09,3.7212529472172332e-09,1.8811356218259923e-05,6.846608172994737e-11,7.3381792583660834e-11,7.3530297608117299e-11,1.3239247490707563e-05,9.9280297871030389e-11,1.6326113420630716e-13,4.9770130117981251e-15,2.7928653136575082e-14,1.733809645356449e-10,6.4750613582206907e-10,4.2252700545217248e-10,1.9847029788459938e-11,4.3049853273617286e-11,3.235049166350434e-12,4.9115719486529643e-18,1.0950767855926129e-11,3.6667693535063976e-14,1.9807377229921887e-09,7.7542009776725252e-13,6.7564333559593913e-13,5.2986975190533391e-17,1.8514662553145074e-16,1.0860888138295803e-12,2.7801552876618985e-20
1.0406510704057297e-07,0.5774757827238348,3.8092354395391776e-10,4.0490459880329544e-12,1.0902102498155224e-09,1.855609205325183e-15,3.9522835086497701e-10,0.0,0.0,1.4368836899205646e-05,1.7954385172396226e-07,154.0,0.0,0.99539869045922258,1.0,18.999097389109487,0.00056989827195709562,1.1732951981619509e-09,0.00098375953697768829,0.0018513619727091816,7.7538351378279353e-05,0.00086405149326655056,1.4250317553811068e-09,9.5656422010978192e-06,7.4600413836131512e-05,2.4100001124344594e-11,0.00012580849742242948,1.2511182698309976e-07,9.9053356428335585e-06,9.8952722787070247e-06,5.6218548809992807e-09,2.0172505647592187e-09,3.9436679614370107e-09,2.0254295836469135e-05,7.8954918871429701e-11,8.4883252191812752e-11,8.5060170959159783e-11,1.4432343378702961e-05,1.0692912355981192e-10,1.6797488748725166e-13,5.357193236220655e-15,3.0446667144526329e-14,1.8958857250499955e-10,7.2831256056698968e-10,4.7578258478368237e-10,2.2586032458318356e-11,4.9660161039650924e-11,3.8630983976907503e-12,5.5893968184194064e-18,1.271067205982636e-11,4.4600057424536871e-14,2.0421822059023216e-09,8.6536568682623646e-13,7.5424134209270173e-13,5.9133304956819475e-17,2.0924358282646988e-16,1.2276981746848065e-12,3.1035724697777825e-20
1.0705554016270631e-07,0.577475700467576,3.9355072704732684e-10,4.3117777443658082e-12,1.2099067905052547e-09,2.0888368934421192e-15,4.5210811460669271e-10,0.0,0.0,1.5186942547965511e-05,2.0077796588578148e-07,154.0,0.0,0.99526449591018584,1.0,18.999071048072885,0.00058579558601993132,1.1731507912006415e-09,0.0010109760014585494,0.0019032205294747661,7.9760736078300642e-05,0.00088802300102361071,1.4649465411205951e-09,9.8335797892521655e-06,7.6739524839316808e-05,2.4768611004312708e-11,0.00013307843227834801,1.2859621814276657e-07,1.0479821330060432e-05,1.0469128158601301e-05,5.9478761869881288e-09,2.0780460097672914e-09,4.1723704976467182e-09,2.176590286516653e-05,9.0670942708251812e-11,9.7777380991556791e-11,9.7987095511597456e-11,1.5693756685605356e-05,1.1494348384339994e-10,1.7267993345374238e-13,5.7554153912441843e-15,3.3108946963423572e-14,2.0676053734199639e-10,8.1635557730174462e-10,5.3385442547639868e-10,2.5604240012545272e-11,5.7029845932341838e-11,4.5889645066788239e-12,6.3363169249959149e-18,1.4689456529623677e-11,5.3936077918181481e-14,2.1036176939678064e-09,9.6285232236620787e-13,8.394469832140511e-13,6.5794947967016517e-17,2.3563278403574769e-16,1.3828017559469802e-12,3.4541789238516044e-20
1.1004597328483964e-07,0.5774756182480699,4.0615893215791591e-10,4.5828830504967265e-12,1.3386043503893881e-09,2.3431749743444239e-15,5.1517551473975662e-10,0.0,0.0,1.6026153903929455e-05,2.2381821893639272e-07,154.0,0.0,0.99513020936090646,1.0,18.99904467949267,0.00060166659165082821,1.1730062738302515e-09,0.001038118863867224,0.0019549815094337744,8.1982794759524782e-05,0.00091192955872463461,1.5047861185626068e-09,1.0101012531453809e-05,7.8878374812079552e-05,2.5435409306571725e-11,0.00014054801519198937,1.3207121638944879e-07,1.1070065527417259e-05,1.1058718614586087e-05,6.2828360669113542e-09,2.1388340452526345e-09,4.4073434676712808e-09,2.3347576397069697e-05,1.0371524294861437e-10,1.1218577750797469e-10,1.1243319209529573e-10,1.7025220327028629e-05,1.2333086002952043e-10,1.7737611420864129e-13,6.172046877466643e-15,3.5919154930414075e-14,2.2492247462680459e-10,9.1203926665414618e-10,5.9701411884201491e-10,2.8920441395699286e-11,6.52177364245944e-11,5.4243225421016036e-12,7.156981996281272e-18,1.6906822191256094e-11,6.4871488802169799e-14,2.1650441811159971e-09,1.0682893751060188e-12,9.3161983432391072e-13,7.2999878557601078e-17,2.6445689207578776e-16,1.5522407891473925e-12,3.8334542402251395e-20
1.1303640640697298e-07,0.5774755360632237,4.1874699624462835e-10,4.8623466684329589e-12,1.4766698780924807e-09,2.6198175212392943e-15,5.8489391504466713e-10,0.0,0.0,1.688631372379868e-05,2.4876042254686518e-07,154.0,0.0,0.99499583226705579,1.0,18.999018282838534,0.00061751132711007476,1.1728616477646769e-09,0.0010651868556297026,0.0020066431862481573,8.4204527221912797e-05,0.00093577004960090969,1.5445491589760521e-09,1.0367931508231699e-05,8.1016963600314041e-05,2.610036488236776e-11,0.00014821681120587358,1.3553665911536733e-07,1.1676025328502028e-05,1.1664000055970567e-05,6.6267097202758086e-09,2.1996146665566501e-09,4.648569474015687e-09,2.5000704369326135e-05,1.1819381627841937e-10,1.28236727504874e-10,1.2852731367894211e-10,1.8428450577283577e-05,1.3209867403034343e-10,1.8206327312397556e-13,6.6074521624448221e-15,3.888091824049695e-14,2.4409976478000873e-10,1.0157768447587374e-09,6.6553946500229073e-10,3.2554043407327154e-11,7.4285016634680137e-11,6.381834637161286e-12,8.0561946616854357e-18,1.9383598668277047e-11,7.7622248897545744e-14,2.2264616615432727e-09,1.1820978324617194e-12,1.0311296901529454e-12,8.0776864895760981e-17,2.9586314695615586e-16,1.7368835304128625e-12,4.2429200601642844e-20
1.1602683952910631e-07,0.5774754539109589,4.3131387262283318e-10,5.1501526245273064e-12,1.6244711956810942e-09,2.9199855921339922e-15,6.6174578784165404e-10,0.0,0.0,1.776726174142275e-05,2.7570237839236769e-07,154.0,0.0,0.99486136608046027,1.0,18.998991857586262,0.00063332983062456161,1.1727169147133024e-09,0.0010921787215062407,0.0020582038478171999,8.6425933268675082e-05,0.00095954336864078303,1.5842343445924916e-09,1.063432787370306e-05,8.3155291052566447e-05,2.6763446910873159e-11,0.00015608437881116231,1.3899238541529562e-07,1.229765709435854e-05,1.2284928122829572e-05,6.9794719095689923e-09,2.2603878693631691e-09,4.8960308126140365e-09,2.6726663351252293e-05,1.3421762987920683e-10,1.4606535837206379e-10,1.4640520218743127e-10,1.9905146809912046e-05,1.4125428722556572e-10,1.8674125486399935e-13,7.0619927249600731e-15,4.1997828397937707e-14,2.643175491361888e-10,1.1279905080864586e-09,7.3971436758941273e-10,3.6525066406230936e-11,8.429521995712453e-11,7.4751998761439361e-12,9.0389093890583814e-18,2.2141773051384964e-11,9.2425912663842741e-14,2.2878701297853713e-09,1.3047104336732834e-12,1.1383566833068253e-12,8.9155478213247359e-17,3.3000340778736765e-16,1.9376255078332687e-12,4.6841405635000293e-20
1.2200770577337298e-07,0.5774752896959329,4.5638036135713386e-10,5.7507243277225067e-12,1.9507552096301435e-09,3.5959141365347547e-15,8.3887581400509091e-10,0.0,0.0,1.9590866544348406e-05,3.3598642789498548e-07,154.0,0.0,0.99459217221580021,1.0,18.998938919221203,0.00066488829455971666,1.1724271344665949e-09,0.0011459291224624715,0.0021610153494807101,9.0867765344358252e-05,0.0010068841309605393,1.6633659363113904e-09,1.1165517762772705e-05,8.7431161356472627e-05,2.8083868710518169e-11,0.00017241403036959317,1.4587405377655735e-07,1.3587758348796132e-05,1.3573542889715206e-05,7.7115587850157339e-09,2.3819120021441699e-09,5.4095871544453779e-09,3.0402522546891362e-05,1.7137004576893055e-10,1.8763128421068838e-10,1.8809061136938044e-10,2.3085648716692252e-05,1.6075804743792424e-10,1.9606907207036203e-13,8.0299103294909105e-15,4.8711273655359424e-14,3.0797394768069164e-10,1.3795788394088745e-09,9.0617833732610415e-10,4.556249544016945e-11,1.0741021998549037e-10,1.0129776987450554e-11,1.127541487774083e-17,2.8596221136591578e-11,1.2925877183283956e-13,2.4106600078405076e-09,1.5781386435802444e-12,1.3775350557181758e-12,1.0783994479280789e-16,4.0711675362526644e-16,2.3911272595310555e-12,5.6683181364536271e-20
1.27390485393213e-07,0.5774751419932883,4.788590551962375e-10,6.3195964087644998e-12,2.2814054068295618e-09,4.2974896411138223e-15,1.0279232374351245e-09,0.0,0.0,2.1301538904662155e-05,3.9810149101266315e-07,154.0,0.0,0.99434960751864432,1.0,18.998891171754781,0.00069320158165798139,1.1721659834001732e-09,0.0011940318200005726,0.0022531833532453312,9.4864295963051543e-05,0.0010492502505581505,1.7343051167510111e-09,1.1641714142007532e-05,9.1278549395265815e-05,2.9265538483928888e-11,0.0001877859544197231,1.5203274665088129e-07,1.4801995089834672e-05,1.4786347121956361e-05,8.4005737781870703e-09,2.49125830790928e-09,5.892928914550805e-09,3.3973447596319588e-05,2.1130897076605295e-10,2.3262128483123978e-10,2.332161844678481e-10,2.6216047368790068e-05,1.7971027590342816e-10,2.0443119053542014e-13,8.9700420746949172e-15,5.531925721029264e-14,3.5107038571908058e-10,1.6394103588839693e-09,1.0782867266355795e-09,5.5063395718124025e-11,1.3212365308306503e-10,1.314397857169333e-11,1.3626616295598188e-17,3.5612878979433881e-11,1.723054466226106e-13,2.5211400225946852e-09,1.8589211266275956e-12,1.6232178012954006e-12,1.2702697634058368e-16,4.8748870880771917e-16,2.8638900793367689e-12,6.6792600784880691e-20
