Time (s),Volume (m^3),H(4),O(5),OH(6),H2(7),H2O(8),Ar(9),He(10),HO2(11),H2O2(12),N2,Ne,C7H10(1),C7H16(2),O2(3),C7H10(57),C7H10(54),C7H11(67),C7H9(41),C7H10(125),S(151),S(153),S(152),C7H10(118),S(233),C7H10(150),C7H11(132),C2H4(30),C5H7(270),S(403),C7H10(298),S(402),C7H8(144),S(450),S(449),S(438),S(200),C7H8(533),S(314),S(310),S(234),S(802),S(856),S(961),S(953),S(1016),S(990),S(1006),S(949),C5H8O(890),C7H10(181),C7H9(137),S(535),C7H9(1071),C7H9(1285),C7H9(1286),S(1297),S(1298),S(1341),S(1367),C7H9(1335),S(1421),C7H9(1412),S(1422),C6H6(1400),CH3(19),S(1504)
1.2715131597249413e-10,0.4436958070365565,8.7926365148306041e-11,7.7153193015697632e-15,6.0782198186381946e-15,2.4869857791753417e-22,7.1335719483526835e-18,0.0,0.0,4.1555780671410257e-09,4.2056069471420444e-15,154.0,0.0,0.99979447495147611,1.0,18.999991520024935,1.1663137049559579e-05,2.541107605789207e-07,5.8534986067389178e-05,6.6668733623685353e-05,2.4207607774461449e-05,8.2951355865294927e-06,2.7951875332851062e-11,1.8064266950270056e-07,3.5670321346378952e-05,1.0579744508482811e-13,2.8675239947656137e-08,1.5136019066144839e-08,4.0886134805866247e-09,4.0860701558035308e-09,1.5723560084583629e-12,1.9761775357969363e-10,9.7096867033951528e-13,2.1034731363317959e-09,1.8078564416791517e-20,1.7033758571053205e-20,1.7034923065911517e-20,1.0653927662910972e-11,1.391446489422024e-14,1.5712463531014239e-15,7.8911542551058741e-18,5.108888037280576e-18,1.7537083441070999e-15,3.0462232671725884e-17,7.1414093273685252e-19,7.0822038187443058e-20,5.0602871897211407e-22,4.6754183903724896e-25,3.4717732078760842e-26,8.7492226617211378e-22,1.8678805144895711e-25,1.3395327754845625e-10,8.062851275197917e-17,8.9752639274547805e-18,3.1165052330822346e-20,2.1401634251776267e-21,2.5807327439661507e-18,1.6264150731743302e-25,9.3062086062425348e-26,2.407300619756508e-21,4.3646307018699684e-26,7.5912114486491444e-22,2.1348928208244803e-26,8.5460911961629761e-28,1.6365854205344804e-25,4.9028524176301869e-24,4.8940283283015937e-24,8.824089328593164e-27
1.3188427726129865e-10,0.44369580595255553,9.1463263624487244e-11,8.3454986340538425e-15,6.559005735060426e-15,2.8832695502831657e-22,7.9772299227136256e-18,0.0,0.0,4.4682052639221983e-09,4.8367079868109691e-15,154.0,0.0,0.99978682523218565,1.0,18.999991091727313,1.2097172390261376e-05,2.5410898252484449e-07,6.0600089389869885e-05,6.9149685226051706e-05,2.5112327749476724e-05,8.7163434617395071e-06,2.8992052005024583e-11,1.8741714340544609e-07,3.7003471956089659e-05,1.1116959723950948e-13,3.0849348013594792e-08,1.6116532677452108e-08,4.5249717383418133e-09,4.522156294829462e-09,1.7403651145781901e-12,2.1229449722659602e-10,1.0750782650638559e-12,2.2633649522580987e-09,2.300245395941912e-20,2.1675235288265303e-20,2.1676774252025419e-20,1.1985052538423372e-11,1.5440827371403657e-14,1.6301713475861475e-15,8.2700758313406462e-18,5.3970228986542539e-18,1.9244914998260877e-15,3.4715457291733009e-17,8.4095907647819264e-19,8.3796091278730059e-20,6.2158644570318479e-22,5.890623358950274e-25,4.1078340085609644e-26,1.0364861250639659e-21,2.3145732866569828e-25,1.4389540153768561e-10,8.6538437803673221e-17,9.8219737619095293e-18,3.345493605760267e-20,2.3288118346105546e-21,2.8728961357474534e-18,1.7798481054900547e-25,1.018413935157403e-25,2.7801276896805643e-21,5.0407203384719466e-26,8.7648468451200654e-22,2.4649738879817878e-26,9.8673649811327039e-28,1.8897724724170378e-25,5.8728687261220151e-24,5.8619040124801732e-24,1.0964713641841823e-26
1.3661723855010316e-10,0.44369580486417265,9.5019154986393792e-11,9.0022289820243249e-15,7.0598846928617655e-15,3.3256198431275352e-22,8.8864652383056148e-18,0.0,0.0,4.792131179576347e-09,5.5360364745616463e-15,154.0,0.0,0.99977917553973772,1.0,18.999990661661734,1.2531200387039865e-05,2.5410720447618187e-07,6.2663343235805764e-05,7.1630592950936144e-05,2.6017039569208131e-05,9.1393079857570945e-06,3.003221023657683e-11,1.9419149721094413e-07,3.8336612735989653e-05,1.1656415399087318e-13,3.3102865724100027e-08,1.711843384219902e-08,4.9890138161183888e-09,4.9859089457364719e-09,1.9190460238383279e-12,2.2746986562572996e-10,1.1858241907049281e-12,2.4291440173905114e-09,2.9008939712012405e-20,2.7337871137500283e-20,2.7339884389356812e-20,1.3423961289209395e-11,1.7068890395883618e-14,1.6890952974540128e-15,8.6550241183026562e-18,5.690030671349499e-18,2.1045379452615011e-15,3.9369683988448506e-17,9.8414604868808245e-19,9.852956433284108e-20,7.5776558882400279e-22,7.359569590057938e-25,4.830159202992678e-26,1.2202357439006399e-21,2.8462923797281257e-25,1.5417461625394698e-10,9.2650010701723685e-17,1.0710260958873798e-17,3.5823130789614391e-20,2.527279058898307e-21,3.1859945124206572e-18,1.9408154100392124e-25,1.110518056077494e-25,3.1943466754390548e-21,5.7918839029867042e-26,1.006840025616611e-21,2.8315957823119192e-26,1.1334900954172534e-27,2.1710040784687577e-25,6.9898974207868624e-24,6.9763772922019836e-24,1.3520128584883641e-26
1.4135019983890768e-10,0.443695803771924,9.859404102095081e-11,9.6856409626281674e-15,7.5810838756820592e-15,3.8175652914659379e-22,9.8639805470892787e-18,0.0,0.0,5.1273543905105847e-09,6.3083180012262159e-15,154.0,0.0,0.9997715258741372,1.0,18.999990230032253,1.2965221039974768e-05,2.5410542643294911e-07,6.472495169500309e-05,7.411145679360424e-05,2.6921743235545796e-05,9.5638251063447509e-06,3.1072350025561873e-11,2.0096573090632711e-07,3.9669743688821052e-05,1.2197851282210996e-13,3.5435790467374271e-08,1.8141091332460689e-08,5.4813281560967694e-09,5.4779161816229436e-09,2.1086259156713961e-12,2.4314118004748315e-10,1.3033483487993513e-12,2.6008135902595712e-09,3.6282908160802859e-20,3.4196227154841576e-20,3.4198836012569921e-20,1.4974857087513085e-11,1.8801175056426478e-14,1.74801820259309e-15,9.0460024471686946e-18,5.9879447750322772e-18,2.2939875592195259e-15,4.4445693374401203e-17,1.1450592811848262e-18,1.1518252536157414e-19,9.172835926856779e-22,9.1231176829135117e-25,5.646597622415664e-26,1.428235909157611e-21,3.4753826952107396e-25,1.6478906394264457e-10,9.8962900705216485e-17,1.1640252667509463e-17,3.8269507490050984e-20,2.7357733119668501e-21,3.5207210092047262e-18,2.1093400276588669e-25,1.2069464071549178e-25,3.6528683613323293e-21,6.6234016831975847e-26,1.1510953314135763e-21,3.2373129316709004e-26,1.2958923320906985e-27,2.4822418130918783e-25,8.269904542208631e-24,8.2533526011130052e-24,1.6551941095627144e-26
1.460831611277122e-10,0.4436958026762702,1.0218792322696008e-10,1.0395861542423744e-14,8.1228354398942833e-15,4.3627773802030661e-22,1.091250941415509e-17,0.0,0.0,5.4738736018027245e-09,7.1584355429436901e-15,154.0,0.0,0.99976387623538909,1.0,18.999989797019424,1.3399234349145792e-05,2.5410364839489553e-07,6.6785095362639828e-05,7.6592276749315685e-05,2.7826438750369709e-05,9.9897142611644322e-06,3.2112471370035128e-11,2.0773984447927784e-07,4.1002864817310719e-05,1.2741037081056802e-13,3.7848119631506927e-08,1.91838958505098e-08,6.002485880146666e-09,5.998748766143762e-09,2.3093252815730521e-12,2.593057761313309e-10,1.4277884614733009e-12,2.7783769271887157e-09,4.5032251227383082e-20,4.2446619622040614e-20,4.2449970501756644e-20,1.6641933151159578e-11,2.0640142533422617e-14,1.8069400628962556e-15,9.4430141468765905e-18,6.2908117265885902e-18,2.4929812078400451e-15,4.9964541622656799e-17,1.3251077381439601e-18,1.339228684293615e-19,1.103096530060436e-21,1.122687027708121e-24,6.5653818761802444e-26,1.6626580941415532e-21,4.2154656020132739e-25,1.7573689706888901e-10,1.054768000322404e-16,1.2612057330108255e-17,4.0793946099141778e-20,2.9545026770416116e-21,3.8777670949476108e-18,2.2854416092944677e-25,1.3077102324929988e-25,4.1586981635482954e-21,7.5407256611374377e-26,1.3101877315360918e-21,3.6847612425506397e-26,1.4749982396144269e-27,2.8255098526911317e-25,9.7299519150852869e-24,9.709823597932258e-24,2.0128317153028235e-26
1.5081612241651672e-10,0.4436958015776174,1.0580080282462217e-10,1.1133014458679086e-14,8.6853765008454725e-15,4.9650717573964569e-22,1.203481698453432e-17,0.0,0.0,5.8316876322535822e-09,8.0914294810084545e-15,154.0,0.0,0.99975622662349861,1.0,18.999989362783037,1.3833240314632654e-05,2.5410187036216994e-07,6.8843934053843973e-05,7.9073052813326093e-05,2.8731126115549566e-05,1.0416815663743662e-05,3.3152574268054136e-11,2.1451383791714523e-07,4.233597612417004e-05,1.3285769001250563e-13,4.0339850604474317e-08,2.0246258901799978e-08,6.5530413871724296e-09,6.5489607504804583e-09,2.5213581558738372e-12,2.7596100380875283e-10,1.5592782158737777e-12,2.9618372820968177e-09,5.548970219216054e-20,5.2308861892233866e-20,5.2313130347284082e-20,1.8429373109356199e-11,2.2588195587484023e-14,1.8658608782534649e-15,9.8460625438946807e-18,6.5986896005964354e-18,2.7016611544753148e-15,5.5947563633835471e-17,1.5257514818103491e-18,1.5492639233225891e-19,1.3184100915664906e-21,1.3721519425054214e-24,7.595132210023108e-26,1.9257819847542326e-21,5.0815218327962524e-25,1.8701627826127288e-10,1.1219142152981455e-16,1.3625766928816751e-17,4.3396334622217312e-20,3.1836750919012437e-21,4.2578226504130382e-18,2.4691368231312365e-25,1.4128190694851018e-25,4.7149359038452323e-21,8.5494791023868705e-26,1.4850832169482737e-21,4.1766578045176825e-26,1.6718953421001001e-27,3.2028947484845e-25,1.1388231489513553e-23,1.1363907066854588e-23,2.4324422658961631e-26
1.5554908370532123e-10,0.44369580047632556,1.0943268076461224e-10,1.189722059001177e-14,9.2689491195928557e-15,5.6284095464456077e-22,1.3233700648266676e-17,0.0,0.0,6.2007954012337809e-09,9.1124976191873156e-15,154.0,0.0,0.99974857703847109,1.0,18.999988927464482,1.4267238936515073e-05,2.5410009233491804e-07,7.0901609192685545e-05,8.1553784980888054e-05,2.9635805332944944e-05,1.084498791496294e-05,3.4192658717676682e-11,2.2128771120700326e-07,4.3669077612095256e-05,1.3831866699959543e-13,4.2910980774139515e-08,2.1327611762568763e-08,7.1335329192821413e-09,7.1290900391546988e-09,2.7449323344553184e-12,2.9310422722656885e-10,1.6979474010336803e-12,3.1511979063770015e-09,6.7914736947956866e-20,6.4028068911727999e-20,6.4033464145517409e-20,2.0341351416044744e-11,2.4647680010152017e-14,1.9247806485522757e-15,1.0255150962099691e-17,6.9116466776604229e-18,2.9201714181568963e-15,6.2416377130762829e-17,1.7485012689870363e-18,1.783768803787137e-19,1.5666906510907778e-21,1.666320534934752e-24,8.7448604183380886e-26,2.2199970213550773e-21,6.089976976767128e-25,1.986253802559618e-10,1.1910649662352191e-16,1.4681458961183511e-17,4.6076568327239664e-20,3.423498336296322e-21,4.6615760384501075e-18,2.660439712585139e-25,1.5222809536540069e-25,5.324775593801876e-21,9.6554561645543023e-26,1.676776538353753e-21,4.7158006044305624e-26,1.8877035419161051e-27,3.6165452068384034e-25,1.3264099556803994e-23,1.3234876678786686e-23,2.9222878017307191e-26
1.6028204499412575e-10,0.4436957993727129,1.1308355773675505e-10,1.2688598284033263e-14,9.8738002901928832e-15,6.3568986583255385e-22,1.4511990703817912e-17,0.0,0.0,6.581195917053703e-09,1.0226995198084751e-14,154.0,0.0,0.99974092748031196,1.0,18.999988491188876,1.4701230214872761e-05,2.5409831431291166e-07,7.2958245924804137e-05,8.4034473247250878e-05,3.0540476404405531e-05,1.1274105890851799e-05,3.5232724716958977e-11,2.2806146433630356e-07,4.5002169283767831e-05,1.4379170591951874e-13,4.5561507528252329e-08,2.2427404529063085e-08,7.7444831001887972e-09,7.739658928091357e-09,2.9802495827294197e-12,3.1073282467068755e-10,1.8439220379999394e-12,3.3464620488350045e-09,8.2595538044002628e-20,7.7876522080535526e-20,7.7883291968905852e-20,2.2382033793771623e-11,2.6820886038417164e-14,1.983699373683558e-15,1.0670282722734774e-17,7.2297602519287476e-18,3.1486580885581099e-15,6.9392887525731807e-17,1.9949181815736115e-18,2.0446618167340661e-19,1.8516764074783091e-21,2.0113886335397401e-24,1.0023973830123696e-25,2.5478039616397793e-21,7.2587895509131579e-25,2.1056238584109236e-10,1.2622177350448271e-16,1.5779198185734343e-17,4.8834549035222018e-20,3.6741800212045096e-21,5.0897141672730763e-18,2.8593620126204053e-25,1.6361025996461034e-25,5.9915052282383072e-21,1.0864621522402669e-25,1.8862911076308351e-21,5.3050682491716283e-26,2.1235750087208657e-27,4.0686718761542697e-25,1.5378110846319225e-23,1.5343196620179296e-23,3.4914226139933955e-26
1.6501500628293027e-10,0.4436957982670618,1.1675343417833033e-10,1.3507263647537936e-14,1.0500181927582026e-14,7.1547951037383265e-22,1.5872551019923003e-17,0.0,0.0,6.9728882666604182e-09,1.1440434906818988e-14,154.0,0.0,0.99973327794902678,1.0,18.999988054066957,1.5135214149785444e-05,2.5409653629616132e-07,7.5013954989259487e-05,8.6515117607661952e-05,3.1445139331770915e-05,1.1704058871113676e-05,3.6272772263957436e-11,2.3483509729256111e-07,4.6335251141854135e-05,1.4927539462685435e-13,4.8291428254449117e-08,2.3545105239048732e-08,8.3863994482498088e-09,8.3811746173358397e-09,3.22750583381219e-12,3.2884418849026218e-10,1.9973245038103315e-12,3.5476329556730439e-09,9.9851020056941769e-20,9.4155593120421768e-20,9.4164029780387614e-20,2.4555577692836836e-11,2.9110049734085161e-14,2.0426170535387107e-15,1.1091461144382477e-17,7.553115576903692e-18,3.3872696031659994e-15,7.6899293447927305e-17,2.2666132937451676e-18,2.333942942276248e-19,2.1773886044738101e-21,2.4141719707728432e-24,1.1442279384474561e-25,2.9118164685901883e-21,8.6075416709289787e-25,2.2282548780147601e-10,1.3353701552295068e-16,1.6919038167354869e-17,5.167018449152873e-20,3.9359275796829745e-21,5.5429225477378243e-18,3.0659134297899212e-25,1.7542895614681119e-25,6.7185065868131317e-21,1.2183110007817481e-25,2.1146789019749001e-21,5.9474196959952808e-26,2.3806940715440857e-27,4.5615471396151782e-25,1.775205250718928e-23,1.771055509337581e-23,4.1497413813465391e-26
1.6974796757173478e-10,0.44369579715962165,1.2044231028203519e-10,1.4353330803722584e-14,1.1148350856059347e-14,8.0265043050874471e-22,1.7318279695941048e-17,0.0,0.0,7.3758716065027255e-09,1.2758486891952739e-14,154.0,0.0,0.99972562844462076,1.0,18.999987616196677,1.556919074133284e-05,2.5409475828487917e-07,7.7068834378420903e-05,8.899571805736728e-05,3.2349794116870682e-05,1.213474887956953e-05,3.7312801356727242e-11,2.4160861006295741e-07,4.7668323189005585e-05,1.5476848351681475e-13,5.1100740340252816e-08,2.4680199057974995e-08,9.0597748661602421e-09,9.0541297004398826e-09,3.4868913776716584e-12,3.4743572502225289e-10,2.1582736498092484e-12,3.7547138705091171e-09,1.2003291464119928e-19,1.1319772544074359e-19,1.132081713834478e-19,2.6866132755661759e-11,3.1517354329010897e-14,2.1015336880062221e-15,1.1518689542971702e-17,7.8818049326052384e-18,3.6361569912679117e-15,8.4958092841048127e-17,2.5652473773152969e-18,2.6536945013834715e-19,2.5481428314061947e-21,2.8821453828399268e-24,1.3009987807497587e-25,3.3147627266081419e-21,1.0157532339113279e-24,2.3541288886360559e-10,1.4105199976374016e-16,1.8101022646561298e-17,5.45833878083355e-20,4.2089482591253577e-21,6.021885345332487e-18,3.2801018903622254e-25,1.8768463744632321e-25,7.509255042988533e-21,1.3617226263148697e-25,2.3630203704882087e-21,6.6458939897609582e-26,2.6602771136233624e-27,5.09750491322962e-25,2.0408977978333541e-23,2.0359897691995256e-23,4.9080286338285884e-26
1.744809288605393e-10,0.4436957960506137,1.2415018600362307e-10,1.5226912119694953e-14,1.1818568798363479e-14,8.9765824081956895e-22,1.8852109720797896e-17,0.0,0.0,7.7901451544489311e-09,1.4186978763896935e-14,154.0,0.0,0.99971797896709991,1.0,18.999987177664732,1.6003159989594678e-05,2.5409298027892687e-07,7.9122970806826237e-05,9.1476274591611781e-05,3.325444076152466e-05,1.2566089215593426e-05,3.835281199332041e-11,2.4838200263473739e-07,4.900138542785909e-05,1.6026986679492703e-13,5.3989441173072806e-08,2.5832187524257668e-08,9.7650881087591744e-09,9.7590026319741495e-09,3.7585910418144107e-12,3.665048545163934e-10,2.3268849146574299e-12,3.9677080344241807e-09,1.4352791406843816e-19,1.3536847192696808e-19,1.3538132683389909e-19,2.9317841278959659e-11,3.4044931536907379e-14,2.1604492769751692e-15,1.1951971231839111e-17,8.2159268019307026e-18,3.8954740880828497e-15,9.3592089565983929e-17,2.8925306462970786e-18,3.0060820302352336e-19,2.9685604079515338e-21,3.423483114886884e-24,1.4737717899849668e-25,3.7594870883252176e-21,1.1931873383701191e-24,2.4832280164096518e-10,1.4876651578544988e-16,1.9325186750133246e-17,5.7574076971191057e-20,4.4934491147828898e-21,6.5272854274026917e-18,3.5019337597015468e-25,2.00377668083853e-25,8.3673193797837851e-21,1.5173444406874457e-25,2.6324243430311885e-21,7.4036100065281116e-26,2.9635724697868581e-27,5.6789404487698965e-25,2.3373240748911002e-23,2.3315460653472342e-23,5.7780095438659209e-26
1.7921389014934382e-10,0.4436957949402335,1.2787706106923854e-10,1.6128118407453717e-14,1.2511102365332456e-14,1.0009737593699675e-21,2.0477009630593917e-17,0.0,0.0,8.215708182644664e-09,1.5731895600914876e-14,154.0,0.0,0.99971032951646988,1.0,18.99998673854785,1.6437121894650676e-05,2.5409120227819642e-07,8.1176441009454727e-05,9.3956787205639304e-05,3.4159079267542829e-05,1.2998003156099988e-05,3.9392804171788555e-11,2.5515527499536009e-07,5.0334437861036962e-05,1.6577856592196189e-13,5.6957528140204978e-08,2.7000587848238453e-08,1.0502804230408324e-08,1.0496258174626033e-08,4.0427843640757491e-12,3.8604901106056017e-10,2.5032704323906604e-12,4.1866186860312444e-09,1.7075987186910751e-19,1.6106858788858379e-19,1.6108431605119358e-19,3.1914838668723475e-11,3.6694862832521007e-14,2.2193638203364661e-15,1.2391309521804065e-17,8.5555851443820828e-18,4.165377722285791e-15,1.0282440044527102e-16,3.2502225414270509e-18,3.3933551788453247e-19,3.4435798563197697e-21,4.047100233110691e-24,1.6636500943284936e-25,4.2489517543864484e-21,1.395558807934898e-24,2.6155344857964011e-10,1.5668036450588896e-16,2.0591558060171459e-17,6.0642174402812456e-20,4.7896370044129712e-21,7.0598044061198331e-18,3.7314140359928763e-25,2.1350833405127809e-25,9.296361611747571e-21,1.6858407710552622e-25,2.9240279411521934e-21,8.2237662029988167e-26,3.291860326176002e-27,6.3083101412091251e-25,2.6670528011520118e-23,2.6602803991110026e-23,6.7724020410085019e-26
1.8394685143814834e-10,0.4436957938286542,1.3162293498246742e-10,1.7057059101464045e-14,1.3226223046134336e-14,1.1130831388056365e-21,2.219598416495284e-17,0.0,0.0,8.6525600112000852e-09,1.7399379950932535e-14,154.0,0.0,0.99970268009273611,1.0,18.999986298913921,1.6871076456580563e-05,2.5408942428289005e-07,8.3229312889483175e-05,9.6437255894693427e-05,3.5063709636725291e-05,1.3430422808018584e-05,4.0432777890181677e-11,2.6192842713212483e-07,5.1667480491146754e-05,1.7129371497819345e-13,6.0004998628831575e-08,2.8184932259460478e-08,1.1273375013393794e-08,1.1266347827332471e-08,4.3396457580745223e-12,4.0606564250654295e-10,2.6875391358802596e-12,4.41144906156059e-09,2.0219205910554625e-19,1.9073617782336339e-19,1.9075531628728674e-19,3.4661253883443944e-11,3.9469180699005758e-14,2.27827731797962e-15,1.2836707721243563e-17,8.9008887553909497e-18,4.4460278801132029e-15,1.126784626873643e-16,3.640131555280976e-18,3.817848635576415e-19,3.9784684642847963e-21,4.762695145495407e-24,1.8717785234149944e-25,4.7862384884009973e-21,1.6255712477511633e-24,2.7510306190422725e-10,1.6479335721642324e-16,2.190015755832879e-17,6.3787606577336439e-20,5.0977185839203468e-21,7.6201226776913077e-18,3.9685465213470481e-25,2.2707685290213255e-25,1.0300136812588282e-20,1.8678928286042121e-25,3.2389964909154368e-21,9.10964037129989e-26,3.6464526221052257e-27,6.9881313402660217e-25,3.0327894210549246e-23,3.0248844508093662e-23,7.9049702455583122e-26
1.8867981272695285e-10,0.44369579271602955,1.3538780703112039e-10,1.8013842415728359e-14,1.3964207199054136e-14,1.2344879974104307e-21,2.4012074922188166e-17,0.0,0.0,9.1007000026038242e-09,1.9195731831305129e-14,154.0,0.0,0.99969503069590471,1.0,18.99998585882301,1.7305023675464077e-05,2.5408764629298701e-07,8.5281646534152522e-05,9.8917680654017661e-05,3.5968331870862489e-05,1.3863288092630475e-05,4.1472733146545625e-11,2.6870145903219902e-07,5.3000513320781729e-05,1.7681454770946321e-13,6.3131850026021234e-08,2.9384767397254154e-08,1.2077239378727666e-08,1.2069710235823664e-08,4.6493446718651417e-12,4.2655221039621311e-10,2.8797968560300656e-12,4.6422023949563509e-09,2.3832947471233324e-19,2.2484889456479678e-19,2.2487206202088238e-19,3.7561209862087852e-11,4.2369869844356233e-14,2.3371897697930329e-15,1.3288169136192593e-17,9.2519507005256041e-18,4.7375878490052741e-15,1.231780416335823e-16,4.0641150983379477e-18,4.2819830789563601e-19,4.5788339426028877e-21,5.5807932328446373e-24,2.09934407507526e-25,5.3745503690131768e-21,1.886139947392417e-24,2.8896988356404298e-10,1.731053147092164e-16,2.3251000460751361e-17,6.7010303678746198e-20,5.4179003038662867e-21,8.2089194582757077e-18,4.213333973101317e-25,2.4108338240889652e-25,1.1382492947939826e-20,2.0641986782045457e-25,3.5785234374590141e-21,1.0064589398631898e-25,4.02869295386947e-27,7.7209821656936253e-25,3.4373794488065592e-23,3.428188869591769e-23,9.1905792147898398e-26
