Time (s),Volume (m^3),H(4),O(5),OH(6),H2(7),H2O(8),Ar(9),He(10),HO2(11),H2O2(12),N2,Ne,C7H10(1),C7H16(2),O2(3),C7H10(57),C7H10(54),C7H11(67),C7H9(41),C7H10(125),S(151),S(153),S(152),C7H10(118),S(233),C7H10(150),C7H11(132),C2H4(30),C5H7(270),S(403),C7H10(298),S(402),C7H8(144),S(450),S(449),S(438),S(200),C7H8(533),S(314),S(310),S(234),S(802),S(856),S(961),S(953),S(1016),S(990),S(1006),S(949),C5H8O(890),C7H10(181),C7H9(137),S(535),C7H9(1071),C7H9(1285),C7H9(1286),S(1297),S(1298),S(1341)
2.8727516844647447e-09,0.7189238790251465,1.8597558756089167e-08,2.2398622061523016e-11,4.453683556704562e-11,3.3663195368336694e-16,5.8673640495213537e-13,0.0,0.0,2.0200532361877204e-06,6.4089106926906057e-10,154.0,0.0,0.99185310700606233,1.0,18.999851211658722,0.00045568459468878323,7.2835936550453355e-07,0.0015429192119606318,0.0017062825095189727,0.0016324718746728644,0.00014428438672145307,3.7414104002493199e-10,2.4147709113450543e-06,0.0026255807572433572,1.589887020083658e-12,1.3609584240224267e-05,1.8262514600806743e-06,1.9634005975349832e-05,1.9627332151077832e-05,4.1245371176177809e-09,2.05103030610285e-07,2.5086129945059063e-09,1.0644896754430354e-06,6.5032146771499575e-12,6.9038192076850325e-12,6.9300032220455597e-12,6.1432516349774906e-08,4.7421775593955843e-11,1.8445117030780568e-14,9.1196315762505354e-16,4.1121992882940293e-15,2.0435210549009625e-11,6.7957592325649759e-12,3.5114213241197689e-13,3.3837411489712287e-13,1.9570810739570975e-14,6.8361440547969485e-17,1.9113165913596728e-19,2.5823907514540197e-15,8.5662118982659113e-17,1.2521065160264973e-07,9.0042196053687699e-14,8.3473407553671819e-15,4.9235186002927714e-17,3.2183683359150448e-17,8.6829756517994394e-14,1.297520944233722e-22,7.447715260512167e-23,1.1923038938962629e-15
2.8896700489659837e-09,0.7189238764987786,1.8766773993670413e-08,2.2716834799987297e-11,4.5408774168577617e-11,3.4561796608411237e-16,6.0116684630951759e-13,0.0,0.0,2.0437815846395992e-06,6.5600876271303407e-10,154.0,0.0,0.99180534513021856,1.0,18.999850332373949,0.0004583472147534822,7.2832775408098637e-07,0.0015518002405425053,0.0017162413908882784,0.0016420414609628405,0.00014512466343150938,3.7632477719426855e-10,2.4288689417949845e-06,0.0026409884546953989,1.5991460275860156e-12,1.3769438672963383e-05,1.8372670970053803e-06,1.9874411084342009e-05,1.9867654786877728e-05,4.1750412126934092e-09,2.0662138964019239e-07,2.5393342557152765e-09,1.0774081855406387e-06,6.6992988067526712e-12,7.1172478087268626e-12,7.1444068842112685e-12,6.2514736753405561e-08,4.8027517528275999e-11,1.8552805787766743e-14,9.2258973474475096e-16,4.1825360644829027e-15,2.086484444071925e-11,6.9754785844337869e-12,3.6069751738050208e-13,3.4861494361517127e-13,2.0229839370726372e-14,7.1022001848775431e-17,1.9691624279042312e-19,2.6656309713004637e-15,8.888062841835506e-17,1.2613190886943119e-07,9.0971640996722407e-14,8.4344323301019875e-15,4.9743448086526216e-17,3.2673724633298369e-17,8.8180129276257529e-14,1.3110585656775721e-22,7.5254206392660402e-23,1.2181918387476319e-15
2.906588413467223e-09,0.7189238739791928,1.8936654289646144e-08,2.3037834172588852e-11,4.6293559897657178e-11,3.5479172330394173e-16,6.1588041933161565e-13,0.0,0.0,2.0676468708752348e-06,6.7139138977321105e-10,154.0,0.0,0.99175758579916928,1.0,18.999849453156536,0.00046100958966414533,7.2829614439999857e-07,0.0015606789869712927,0.0017261992177069049,0.0016516105112677245,0.0001459647240505276,3.7850819986244417e-10,2.4429654781772057e-06,0.0026563954826536477,1.6084028516873668e-12,1.3930215633312042e-05,1.8482799054308027e-06,2.0116261729920067e-05,2.0109422440562735e-05,4.2258489905497725e-09,2.0814008458594449e-07,2.5702402681373855e-09,1.0904085444689192e-06,6.9000159281463402e-12,7.3359115551933671e-12,7.3640757362286042e-12,6.3609477117207966e-08,4.8637301308272125e-11,1.8660480059820283e-14,9.3327850755319834e-16,4.2536782739683337e-15,2.1300981542598698e-11,7.1589200803775331e-12,3.7045692423304712e-13,3.59105479197683e-13,2.0907061322583808e-14,7.3770403270898878e-17,2.0284187513102006e-19,2.7510845997383085e-15,9.2202052218430151e-17,1.2705333708731774e-07,9.1905525720812464e-14,8.5219423958905034e-15,5.0254138146187692e-17,3.3168246302663522e-17,8.9543108141842617e-14,1.3246612387506739e-22,7.6034994018105403e-23,1.2444794968474869e-15
2.923506777968462e-09,0.7189238714663861,1.910719906810548e-08,2.3361630353862626e-11,4.7191320171888907e-11,3.6415607931029679e-16,6.3088131631854499e-13,0.0,0.0,2.0916490660863905e-06,6.8704199981874069e-10,154.0,0.0,0.99170982901294336,1.0,18.999848574006407,0.00046367171943833402,7.28264536338931e-07,0.0015695554515672882,0.0017361559899331425,0.0016611790256224517,0.00014680456860889806,3.8069146837281496e-10,2.4570605204328284e-06,0.0026718018411644685,1.6176571110688198e-12,1.4091914933917406e-05,1.8592898857534523e-06,2.0359557540890049e-05,2.0352634740523808e-05,4.2769603730558073e-09,2.0965910464082219e-07,2.6013309842357983e-09,1.1034908208033147e-06,7.1054452000016174e-12,7.5599056981646266e-12,7.5891057636522789e-12,6.4716806786821432e-08,4.9251130357727618e-11,1.8768145777030167e-14,9.4403431520486865e-16,4.3256304517288825e-15,2.1743679873140637e-11,7.3461388575972514e-12,3.8042347827092387e-13,3.698502982810884e-13,2.1602865106228776e-14,7.6609023287465933e-17,2.0891114131309589e-19,2.8387978782312617e-15,9.5629116270605687e-17,1.2797493012225649e-07,9.2843858175361241e-14,8.6098716789037438e-15,5.0767260528263827e-17,3.3667263371459012e-17,9.0918735781185124e-14,1.3383290746641744e-22,7.6819522054196953e-23,1.2711705530534021e-15
2.940425142469701e-09,0.7189238689603571,1.927840775355321e-08,2.3688233509500886e-11,4.8102183028399438e-11,3.7371391550449065e-16,6.461737716258165e-13,0.0,0.0,2.115788141448195e-06,7.0296365901703842e-10,154.0,0.0,0.99166207477156998,1.0,18.999847694923499,0.00046633360409360905,7.2823292999814732e-07,0.0015784296346508025,0.0017461117075256395,0.0016707470040617032,0.00014764419713701228,3.8287443356564917e-10,2.4711540685030473e-06,0.0026872075302737984,1.6269091610627328e-12,1.4254536387444009e-05,1.8702970383698641e-06,2.0604298146110073e-05,2.0597291315197699e-05,4.3283752820774599e-09,2.1117843928842636e-07,2.6326063564799395e-09,1.1166550830952591e-06,7.315666606869767e-12,7.7893266215623258e-12,7.8195940981948691e-12,6.5836795062833877e-08,4.9869008099229692e-11,1.8875797422601991e-14,9.5485276569029433e-16,4.3983971420846253e-15,2.2192997559361965e-11,7.537190526036942e-12,3.9060033268550022e-13,3.8085403192312024e-13,2.2317644940858591e-14,7.9540290423762819e-17,2.1512665723251514e-19,2.928817744059577e-15,9.9164603914726264e-17,1.2889668200909401e-07,9.3786646443921019e-14,8.6982209184103587e-15,5.128281965244563e-17,3.417079085912309e-17,9.2307054881718392e-14,1.3520621898803306e-22,7.7607797009770887e-23,1.2982687041541614e-15
2.95734350697094e-09,0.718923866461104,1.9450279770909562e-08,2.401765379635964e-11,4.9026277123196992e-11,3.8346814083329269e-16,6.6176206187675059e-13,0.0,0.0,2.1400640681191519e-06,7.1915945032259233e-10,154.0,0.0,0.99161432307507857,1.0,18.999846815907727,0.00046899524364753042,7.282013252956251e-07,0.0015873015365421652,0.0017560663704428035,0.001680314446620065,0.00014848360966526392,3.8505723416316634e-10,2.4852461223291068e-06,0.0027026125500274039,1.6361586718010224e-12,1.4418079806573738e-05,1.881301363676599e-06,2.0850483174490285e-05,2.0843391793066957e-05,4.3800936395016572e-09,2.1269807829488119e-07,2.6640663373450845e-09,1.1299013998721685e-06,7.5307609619451184e-12,8.0242718484586741e-12,8.0556390241934775e-12,6.6969511200797733e-08,5.0490937954169467e-11,1.8983440127166729e-14,9.6573804448893759e-16,4.4719828762832251e-15,2.2648992835365914e-11,7.7321311690703351e-12,4.0099066860317748e-13,3.9212136584887103e-13,2.3051800794040517e-14,8.2566683999000194e-17,2.2149106966462899e-19,3.0211918365171138e-15,1.0281135684428097e-16,1.2981858694692782e-07,9.473389874206879e-14,8.7869908665631431e-15,5.1800820010678667e-17,3.4678843791559013e-17,9.3708108154174192e-14,1.36586069987349e-22,7.8399825676758392e-23,1.3257776588737126e-15
2.974261871472179e-09,0.7189238639686251,1.9622814545509851e-08,2.4349901362465041e-11,4.9963731730531346e-11,3.9342169190029175e-16,6.7765050617476739e-13,0.0,0.0,2.1644768172411552e-06,7.3563247346576053e-10,154.0,0.0,0.99156657392349778,1.0,18.999845936959019,0.00047165663811765733,7.2816972229850917e-07,0.0015961711575617232,0.0017660199786433573,0.0016898813533319085,0.00014932280622404753,3.8723974111636402e-10,2.4993366818523336e-06,0.0027180169004706873,1.6454059507589506e-12,1.4582545004005861e-05,1.8923028620702424e-06,2.1098112254992875e-05,2.1090935802659894e-05,4.4321153672147253e-09,2.1421801170124683e-07,2.6957108793123654e-09,1.1432298396374595e-06,7.7508099098073697e-12,8.2648400473784302e-12,8.297339985070368e-12,6.8115024411245818e-08,5.1116923342742152e-11,1.9091069117553525e-14,9.766863669064269e-16,4.5463921927458841e-15,2.3111724040875671e-11,7.9310173441763281e-12,4.1159769512964342e-13,4.0365704069495207e-13,2.3805738421788851e-14,8.569073487416125e-17,2.2800705640221958e-19,3.1159685031211032e-15,1.0657227601715399e-16,1.3074063929458576e-07,9.568562341532178e-14,8.8761822881990781e-15,5.2321266165955368e-17,3.5191437210665799e-17,9.5121938334821605e-14,1.3797247248714076e-22,7.9195614803866117e-23,1.3537011378757925e-15
2.991180235973418e-09,0.7189238614829175,1.9796011503104196e-08,2.4684986347019836e-11,5.0914676742253856e-11,4.0357753307703439e-16,6.9384346631554453e-13,0.0,0.0,2.1890263599395041e-06,7.5238584494157646e-10,154.0,0.0,0.99151882731685659,1.0,18.999845058077302,0.00047431778752154844,7.2813812095194493e-07,0.0016050384980298407,0.001775972532085824,0.001699447724231494,0.00015016178684376012,3.8942207444167508e-10,2.5134257470141144e-06,0.00273342058164886,1.6546507125830285e-12,1.4747931792457e-05,1.9033015339474045e-06,2.1347185016632092e-05,2.1339922972550544e-05,4.4844403871218116e-09,2.1573822981613549e-07,2.7275399348687642e-09,1.1566404708705346e-06,7.9758959291437981e-12,8.5111310385940713e-12,8.5447975897876321e-12,6.9273403859707121e-08,5.1746967683947151e-11,1.9198688832707551e-14,9.8770135403694008e-16,4.6216296187646551e-15,2.35812496198208e-11,8.1339060836031669e-12,4.2242464939340988e-13,4.1546585225175796e-13,2.4579869408459352e-14,8.8915026205941743e-17,2.3467732639232149e-19,3.2131968058345293e-15,1.104503225756475e-16,1.3166283356623015e-07,9.6641828937091862e-14,8.9657959606341398e-15,5.2844162751254856e-17,3.5708586166922772e-17,9.6548588187679657e-14,1.3936543844541132e-22,7.9995171396614474e-23,1.3820428737692188e-15
3.0080986004746573e-09,0.7189238590039803,1.9969870069857194e-08,2.502291888040971e-11,5.1879242667177944e-11,4.1393865661394337e-16,7.1034534699905098e-13,0.0,0.0,2.2137126673229127e-06,7.6942269799854681e-10,154.0,0.0,0.99147108325518418,1.0,18.999844179262499,0.00047697869187676186,7.2810652130085732e-07,0.0016139035582668981,0.0017859240307290037,0.0017090135593528935,0.00015100055155479954,3.9160412248920129e-10,2.5275133177559065e-06,0.0027488235936068096,1.6638932233430316e-12,1.4914239984661172e-05,1.9142973797047195e-06,2.1597701088474242e-05,2.1590352931358656e-05,4.5370686211293732e-09,2.1725872320852609e-07,2.7595534565071026e-09,1.170133362026799e-06,8.206102335451577e-12,8.763245800414135e-12,8.7981136192958841e-12,7.044471866672277e-08,5.2381074395588126e-11,1.9306295142838602e-14,9.9877974553584943e-16,4.6976996870335389e-15,2.4057628118902821e-11,8.3408548950215064e-12,4.3347479658864411e-13,4.2755265170384337e-13,2.5374611206459275e-14,9.2242194206780781e-17,2.4150461987202618e-19,3.312926527300971e-15,1.1444851877581859e-16,1.325851644270822e-07,9.7602523906678419e-14,9.0558326734703638e-15,5.3369514468393717e-17,3.6230305727622606e-17,9.7988100506672607e-14,1.4076498025181549e-22,8.0798502434830759e-23,1.4108066111138353e-15
3.0250169649758964e-09,0.7189238565318109,2.0144389672347638e-08,2.5363709084209722e-11,5.2857560630439729e-11,4.24508082751013e-16,7.2716059604144937e-13,0.0,0.0,2.2385357104835287e-06,7.8674618262745457e-10,154.0,0.0,0.99142334173850921,1.0,18.999843300514549,0.00047963935120085477,7.2807492330856431e-07,0.0016227663385932948,0.0017958744745315309,0.001718578858730064,0.00015183910038756585,3.9378598909177163e-10,2.5415993940192349e-06,0.0027642259363892226,1.6731332361990959e-12,1.5081469393369763e-05,1.9252903997388448e-06,2.1849660099637681e-05,2.1842225307749649e-05,4.5899999911609449e-09,2.1877948270077209e-07,2.7917513967260498e-09,1.18370858153765e-06,8.4415132837202502e-12,9.0212864754647125e-12,9.0573910329769851e-12,7.1629037907861666e-08,5.3019246894273212e-11,1.9413891888447365e-14,1.0099246752023947e-15,4.774606920702843e-15,2.4540918186206133e-11,8.5519217621665214e-12,4.4475143001729906e-13,4.3992234586841353e-13,2.6190387175771241e-14,9.5674928910988537e-17,2.484917085031753e-19,3.4152081770917969e-15,1.185699489261719e-16,1.3350762668926493e-07,9.8567717047298652e-14,9.1462932283986242e-15,5.3897326086993153e-17,3.6756610970603339e-17,9.9440518117758251e-14,1.4217111026005229e-22,8.1605615132063852e-23,1.4399961064270914e-15
3.0419353294771354e-09,0.7189238540664079,2.031956973756821e-08,2.5707367071190705e-11,5.3849762372858956e-11,4.3528885982828246e-16,7.4429370458687318e-13,0.0,0.0,2.2634954604969424e-06,8.0435946555015617e-10,154.0,0.0,0.99137560276686054,1.0,18.999842421833364,0.00048229976551138361,7.2804332700512709e-07,0.001631626839329447,0.0018058238634522871,0.0017281436223967931,0.00015267743337246028,3.9596757765258452e-10,2.5556839757456879e-06,0.0027796276100404988,1.6823709813973902e-12,1.5249619831351548e-05,1.9362805944464619e-06,2.2103061679292822e-05,2.2095539730434595e-05,4.6432344191429232e-09,2.2030049936179656e-07,2.824133708030107e-09,1.1973661978104899e-06,8.6822137710944395e-12,9.2853563769640998e-12,9.322733975080796e-12,7.282643061373656e-08,5.3661488595415059e-11,1.9521475496394317e-14,1.0211333354094061e-15,4.8523558468769421e-15,2.5031178569794274e-11,8.767165145469124e-12,4.5625787113055472e-13,4.525798974319344e-13,2.7027626623289254e-14,9.9215974946969884e-17,2.5564139550603371e-19,3.5200929979655552e-15,1.2281776033574894e-16,1.3443021530775982e-07,9.9537417204154668e-14,9.2371784390125136e-15,5.4427602443382761e-17,3.728751699136798e-17,1.0090588388100253e-13,1.4358384121706876e-22,8.2416516690990634e-23,1.4696151281912535e-15
3.0588536939783745e-09,0.7189238516077688,2.0495409692925153e-08,2.6053902945325631e-11,5.4855980250300231e-11,4.4628406439608841e-16,7.617492073190739e-13,0.0,0.0,2.2885918884222017e-06,8.2226573020838437e-10,154.0,0.0,0.99132786634026659,1.0,18.999841543218874,0.00048495993482590449,7.2801173236602004e-07,0.0016404850607957882,0.0018157721974500155,0.0017377078503867515,0.00015351555053988607,3.9814897800298243e-10,2.569767062876927e-06,0.0027950286146048303,1.6916062454196664e-12,1.5418691111392687e-05,1.9472679642242751e-06,2.2357905456662145e-05,2.2350295828170182e-05,4.6967718270173598e-09,2.218217645004704e-07,2.856700342929617e-09,1.2111062792287175e-06,8.9282896395169461e-12,9.5555599949906214e-12,9.5942477811559684e-12,7.4036965770019688e-08,5.4307802913230973e-11,1.9629049289408206e-14,1.0324084392212509e-15,4.9309509844098287e-15,2.5528468116345524e-11,8.9866439826764672e-12,4.6799746956957441e-13,4.6553032518486651e-13,2.7886764841965353e-14,1.0286813231554918e-16,2.6295651579186424e-19,3.6276329721394614e-15,1.2719516427165585e-16,1.353529253764752e-07,1.0051163334253698e-13,9.3284891306187419e-15,5.4960348439596924e-17,3.7823038897795536e-17,1.0238424069262675e-13,1.4500318585819469e-22,8.3231214527689951e-23,1.4996674568612248e-15
3.0757720584796136e-09,0.7189238491558918,2.0671908966238007e-08,2.6403326801796011e-11,5.587634723303443e-11,4.5749680132509564e-16,7.7953168267293985e-13,0.0,0.0,2.31382496530183e-06,8.4046817675254563e-10,154.0,0.0,0.99128013245875601,1.0,18.999840664671012,0.00048761985916197242,7.2798013941136188e-07,0.0016493410033127686,0.001825719476483681,0.0017472715427334557,0.00015435345192024765,4.0033010656958292e-10,2.5838486553546816e-06,0.0028104289501261533,1.7008392275178592e-12,1.5588683046296733e-05,1.9582525094690118e-06,2.2614191061020206e-05,2.2606493229758712e-05,4.7506121367304367e-09,2.2334326965916841e-07,2.8894512539407486e-09,1.2249288941517401e-06,9.179827578352302e-12,9.832003002743617e-12,9.8720389844747535e-12,7.5260712317458739e-08,5.495819326074302e-11,1.9736610175961989e-14,1.0437475698811803e-15,5.0103968549260341e-15,2.6032845769778715e-11,9.2104176894618193e-12,4.7997360320558537e-13,4.7877870425452741e-13,2.8768243149765212e-14,1.0663425717439559e-16,2.704399360944812e-19,3.7378808275728373e-15,1.3170543692607034e-16,1.3627575212442262e-07,1.0149037454596334e-13,9.4202261400576258e-15,5.5495569042327254e-17,3.8363191816305058e-17,1.0387563148700441e-13,1.4642915727819961e-22,8.4049716059857617e-23,1.5301568848729754e-15
3.0926904229808527e-09,0.7189238467107752,2.0849066985739253e-08,2.6755648726998272e-11,5.6910996905100451e-11,4.6893020391610667e-16,7.9764575304588744e-13,0.0,0.0,2.3391946621618306e-06,8.5897002203052085e-10,154.0,0.0,0.99123240112235766,1.0,18.999839786189696,0.00049027953853714211,7.279485481247584e-07,0.0016581946672008564,0.0018356657005121331,0.0017568346994703077,0.00015519113754395149,4.0251104107013268e-10,2.5979287531207392e-06,0.0028258286166481946,1.710069743003263e-12,1.5759595448884633e-05,1.9692342305774211e-06,2.2871918121693609e-05,2.2864131564048013e-05,4.8047552702428148e-09,2.2486500660749806e-07,2.9223863935854976e-09,1.238834110914966e-06,9.4369151269909144e-12,1.0114792262797594e-11,1.0156215322451877e-11,7.6497739151892602e-08,5.5612663049778122e-11,1.9844161030810013e-14,1.0551530771865406e-15,5.0906979728545169e-15,2.654437056991343e-11,9.4385461600239679e-12,4.9218967817929278e-13,4.9233016633608723e-13,2.9672508928431337e-14,1.1051726262855369e-16,2.780945551007148e-19,3.8508900442623761e-15,1.3635192039276957e-16,1.3719869091199857e-07,1.0247365001435255e-13,9.5123903155207901e-15,5.6033269281949208e-17,3.8907990887401439e-17,1.0538009923863041e-13,1.4786176858072208e-22,8.4872028900683382e-23,1.5610872166525551e-15
3.1096087874820918e-09,0.718923844272417,2.1026883180074069e-08,2.7110878798550131e-11,5.7960063463667191e-11,4.8058743400965086e-16,8.1609608500912329e-13,0.0,0.0,2.3647009500117101e-06,8.7777449957646165e-10,154.0,0.0,0.99118467233109986,1.0,18.999838907774855,0.00049293897296896728,7.2791695851967742e-07,0.0016670460527805368,0.0018456108694944217,0.0017663973206305679,0.00015602860744140523,4.0469170919866014e-10,2.6120073561169707e-06,0.0028412276142144462,1.7192979643119074e-12,1.5931428131994734e-05,1.9802131279462768e-06,2.3131086268061047e-05,2.3123210459931504e-05,4.8592011495203224e-09,2.2638696733619734e-07,2.9555057143916884e-09,1.2528219978298159e-06,9.69964067743383e-12,1.0404035833349558e-11,1.044688574305743e-11,7.7748115124267234e-08,5.6271215690968213e-11,1.9951699179114819e-14,1.0666228818523297e-15,5.1718588544271219e-15,2.7063101651124452e-11,9.6710897676762014e-12,5.0464912893963091e-13,5.0618989992170181e-13,3.0600015662052311e-14,1.1452011952707827e-16,2.8592330357985746e-19,3.9667148605491293e-15,1.4113802365321973e-16,1.3812173722736828e-07,1.0346146906223236e-13,9.6049825163780624e-15,5.6573454251519461e-17,3.9457451271019163e-17,1.0689768696404295e-13,1.49301033199029e-22,8.5698160675457345e-23,1.5924622686256913e-15
3.126527151983331e-09,0.7189238418408151,2.120535697829998e-08,2.7469027085296965e-11,5.9023681718395808e-11,4.924716820953528e-16,8.348873895187781e-13,0.0,0.0,2.3903437998444838e-06,8.9688485959959159e-10,154.0,0.0,0.99113694608501113,1.0,18.999838029426421,0.00049559816247500088,7.2788537058516363e-07,0.0016758951603723117,0.0018555549833895021,0.0017759594062473824,0.00015686586164301847,4.0687217819265452e-10,2.6260844642852965e-06,0.0028566259428681987,1.7285237316981293e-12,1.6104180908482778e-05,1.9911892019723737e-06,2.3391695129553281e-05,2.3383729546348062e-05,4.9139496965423187e-09,2.2790914405119565e-07,2.9888091688929577e-09,1.266892623183714e-06,9.9680934768583317e-12,1.0699842974459544e-11,1.0744160411223808e-11,7.9011909040651501e-08,5.6933854593750288e-11,2.0059227108045023e-14,1.0781590200265201e-15,5.253884009540211e-15,2.7589098241026444e-11,9.9081093654250818e-12,5.1735541828186364e-13,5.2036315052779073e-13,3.1551222975436729e-14,1.186458572657779e-16,2.9392914451202991e-19,4.0854102794370738e-15,1.4606722357226814e-16,1.3904488668294956e-07,1.0445384111698115e-13,9.6980036130021872e-15,5.7116129105833509e-17,4.0011588142779686e-17,1.0842843772371775e-13,1.5074696459243167e-22,8.6528119189154465e-23,1.6242858692279532e-15
