Time (s),Volume (m^3),H(4),O(5),OH(6),H2(7),H2O(8),Ar(9),He(10),HO2(11),H2O2(12),N2,Ne,C7H10(1),C7H16(2),O2(3),C7H10(57),C7H10(54),C7H11(67),C7H9(41),C7H10(125),S(151),S(153),S(152),C7H10(118),S(233),C7H10(150),C7H11(132),C2H4(30),C5H7(270),S(403),C7H10(298),S(402),C7H8(144),S(450),S(449),S(438),S(200),C7H8(533),S(314),S(310),S(234),S(802),S(856),S(961),S(953),S(1016),S(990),S(1006),S(949),C5H8O(890),C7H10(181),C7H9(137),S(535),C7H9(1071),C7H9(1285),C7H9(1286),S(1297),S(1298),S(1341),S(1367)
2.8054563412653354e-07,0.3715739282810905,1.9300869409640844e-06,6.8462367940854072e-07,0.00024705529799928132,3.5317495098595039e-08,0.0013018130786899976,0.0,0.0,0.0027966799228951599,0.012793991114226201,154.0,0.0,0.43598024991977236,1.0,18.951623951267276,0.018722822906947063,2.9920565193096829e-07,0.017470897982236958,0.054814891738301008,0.083956824122188023,0.0033512715250343735,2.3786697907465266e-08,0.00015378865897190786,0.14740520586881586,3.7754292036845741e-11,0.09258303690970178,2.0426649000560671e-05,0.060066301817871252,0.03150603423723209,1.3024702807650294e-05,1.4164761502324175e-05,7.9527625434746778e-06,0.056577131386317127,0.00024588787243914586,0.0051285128740267199,0.0087209421235026618,0.026908381242779552,2.6605413172769684e-06,1.197981750293754e-12,8.3370535909052323e-11,1.6441858876849028e-09,2.8587030489080657e-05,0.0010371859780732287,0.00012570464328411323,0.00015668084730400519,4.3748274445713499e-05,0.00024719602205210166,8.6597119859204678e-11,0.00025502327244857011,0.00034860437535098063,7.8715129203073368e-06,4.6908616058985544e-06,9.0001808963959864e-07,2.4343305341541286e-09,9.2376579370725591e-09,2.677564181311555e-05,1.4318589408184489e-14,8.2148724554973922e-15,3.7242581215285942e-05,7.6803527953675573e-10
2.836964563716653e-07,0.37157415324299037,1.9252447102765685e-06,6.9251079672415962e-07,0.00024979753882574759,3.5927867505748831e-08,0.0013317754781789761,0.0,0.0,0.0027987328956010273,0.012959154123500547,154.0,0.0,0.43265785812767632,1.0,18.951279456889495,0.018777898626091395,2.9731217199264246e-07,0.017254635010564102,0.054551615172702628,0.084509802009698126,0.0033097393950624857,2.3672005480222329e-08,0.00015304713715546286,0.14855811277837208,3.7286405101343306e-11,0.09335361251286263,2.0173826658408882e-05,0.060542068318599949,0.031521093094229277,1.3030683470382534e-05,1.4275877526415985e-05,7.956414347463783e-06,0.05720456770434218,0.00024616948259200089,0.0051874243170992569,0.008886986313285529,0.027072597889916766,2.6900765533348714e-06,1.1922054491707288e-12,8.4293358482712362e-11,1.6544465629812495e-09,2.8825853528975568e-05,0.0010572665231080357,0.00012813900523243348,0.00015974148895369597,4.4605704007237574e-05,0.00025483798658742412,8.828872909137436e-11,0.00026356100269331898,0.00035882790059923786,7.9235382799663393e-06,4.8271160708099007e-06,9.261479691866118e-07,2.5050401090313903e-09,9.5221378417146489e-09,2.7600727670778732e-05,1.4734295515497731e-14,8.4533716926206212e-15,3.8714766834900275e-05,7.9839543671587708e-10
2.8684727861679703e-07,0.3715743765781351,1.9203453858011765e-06,7.0036208608463363e-07,0.00025251784535486419,3.6538990270740037e-08,0.0013619010104886674,0.0,0.0,0.0028007715608593634,0.01312334596417369,154.0,0.0,0.42937259466178995,1.0,18.950939091257954,0.018831025125732738,2.9544000037147927e-07,0.017041322736627118,0.054287483856361063,0.085057046734088579,0.0032687751032816673,2.3556951679070087e-08,0.00015230327885173072,0.14970373016997163,3.6824915238932292e-11,0.094114581738153055,1.9924452826174226e-05,0.06101194968645194,0.031533820291343689,1.3035702914701669e-05,1.4386290267223371e-05,7.9594792370926499e-06,0.057826468833040726,0.00024641250582776536,0.0052449503436073457,0.0090526200713509641,0.027232717712550845,2.7193512654111844e-06,1.1864109472964304e-12,8.5208010388236042e-11,1.6644594622114522e-09,2.9061048936811819e-05,0.0010773630056797432,0.00013057530427035968,0.00016280480952539437,4.5463896365409606e-05,0.00026257634018124725,8.9981818958182536e-11,0.00027224210639126143,0.00036916837138427822,7.9750241721860905e-06,4.9650968145906257e-06,9.526084144643024e-07,2.5766455418564499e-09,9.8106710382695329e-09,2.8437582838276786e-05,1.5155260667074116e-14,8.6948881527836037e-15,4.0219353773842688e-05,8.2942379039849286e-10
2.899981008619288e-07,0.37157459834373097,1.9153929325186862e-06,7.0817783899649606e-07,0.00025521636181651013,3.7150820470165207e-08,0.001392184639315472,0.0,0.0,0.002802797921465071,0.013286569175008792,154.0,0.0,0.4261239002548442,1.0,18.950602785005646,0.018882234489969625,2.9358880866726189e-07,0.016830931370467945,0.054022616184156248,0.085598621691933038,0.0032283728746347628,2.3441587732878032e-08,0.00015155741527614813,0.15084213989265161,3.6369757389771228e-11,0.094866054841561034,1.9678492766783619e-05,0.061476026340232616,0.031544330603781062,1.3039808593936679e-05,1.4496007628385653e-05,7.9619861870924944e-06,0.058442870689231562,0.00024661879579801406,0.0053010995536015718,0.0092178165052241353,0.027388819426153576,2.7483671400171427e-06,1.1806008247703991e-12,8.6114545299193509e-11,1.6742292984459219e-09,2.9292672878657381e-05,0.0010974721705894247,0.00013301314556764935,0.00016587030419941559,4.6322709148148205e-05,0.00027040952491989032,9.1676110446979119e-11,0.00028106594085511001,0.00037962423242305401,8.0259765666668883e-06,5.1047901837560839e-06,9.7939680054857086e-07,2.6491397471127936e-09,1.0103232449822441e-08,2.9286134686782056e-05,1.5581443102408096e-14,8.9393978771160181e-15,4.1756361472606491e-05,8.6112074149750411e-10
2.9314892310706053e-07,0.37157481859334934,1.9103911429605784e-06,7.1595835391766609e-07,0.00025789323437682413,3.7763316679290903e-08,0.0014226214323307201,0.0,0.0,0.0028048138277790742,0.01344882662845919,154.0,0.0,0.42291122622448973,1.0,18.950270469787856,0.018931558298638212,2.9175827478426542e-07,0.016623430083628408,0.053757124427720744,0.086134589355198965,0.0031885267367469865,2.3325962212682649e-08,0.00015080986046019077,0.15197342253550955,3.592086427110487e-11,0.095608142019984896,1.9435910522327534e-05,0.061934377872259576,0.031552732952621461,1.3043045537599865e-05,1.4605037391780596e-05,7.9639626922262036e-06,0.059053810557939304,0.00024679012086622327,0.0053558816749919623,0.0093825501864791914,0.027540980629816719,2.7771259283641269e-06,1.1747775278326862e-12,8.7013018880443498e-11,1.6837607190295723e-09,2.9520781041494865e-05,0.0011175908737818528,0.00013545214777105889,0.00016893748534738232,4.7182004839046342e-05,0.00027833598006477174,9.3371334046708812e-11,0.00029003184417500345,0.00039019394673351905,8.0764013459730337e-06,5.2461825576917049e-06,1.0065105090946465e-06,2.722515656341677e-09,1.0399796838536186e-08,3.0146310113877187e-05,1.6012801165666164e-14,9.1868769668000588e-15,4.3325800915447512e-05,8.9348651653694208e-10
2.994505675973241e-07,0.3715752547380586,1.900253910509252e-06,7.3141489404115418e-07,0.00026318264112664129,3.8990148573832444e-08,0.0014839352908368932,0.0,0.0,0.0028088209911540998,0.013770457259223531,154.0,0.0,0.41659179596677937,1.0,18.949617544251215,0.019024673100957522,2.8815792270584583e-07,0.016216970099468403,0.053224689009929375,0.087189948167839704,0.0031104780213951745,2.3094108261213651e-08,0.00014931085258866421,0.15421492278640092,3.5041593829867442e-11,0.097064598502150115,1.8960730548058111e-05,0.062834219650499554,0.031563621947560662,1.3047081952258884e-05,1.4821064658283065e-05,7.9664273959412459e-06,0.060259459522618811,0.00024703454254245408,0.0054613886382574063,0.0097105344763705921,0.027833786181130721,2.8338795372702915e-06,1.1631005674793499e-12,8.8786013508310581e-11,1.7021265651140739e-09,2.9966670151448027e-05,0.0011578448547044362,0.0001403321744630245,0.00017507503945713449,4.8901518294989289e-05,0.0002944624523311819,9.6763545356415603e-11,0.00030838712099771253,0.00041166887924978248,8.175691163543916e-06,5.5340100291015268e-06,1.061703458303425e-06,2.8718844123575986e-09,1.100483288961839e-08,3.1901237212064558e-05,1.6890878158925569e-14,9.6906479948017231e-15,4.6561978355232302e-05,9.6022460694668826e-10
3.057522120875876e-07,0.3715756853633295,1.8899608730565909e-06,7.467342065686349e-07,0.00026838726718866467,4.0219182398023809e-08,0.0015458051407555408,0.0,0.0,0.002812805258745269,0.014088266517530097,154.0,0.0,0.41041011672910044,1.0,18.948979788702704,0.019110612418218376,2.846364878063085e-07,0.015821680618521343,0.052690964847945013,0.088223605105190242,0.0030345782336883126,2.2861730252082034e-08,0.00014780845623876699,0.15642885135173362,3.4186532480990115e-11,0.098484827960139229,1.8498606957702599e-05,0.063712094284370954,0.031567252487348284,1.3048128446020397e-05,1.5034431975040186e-05,7.9670664714829438e-06,0.061443736523381476,0.00024715833318835221,0.0055615681468449219,0.010036396200031246,0.02811173199377507,2.8896271669465647e-06,1.1513972115824183e-12,9.0527472299929406e-11,1.7195928117272563e-09,3.039915078150442e-05,0.0011981018961040974,0.00014521258816444752,0.00018121389574750208,5.0621428369263884e-05,0.00031094326278051658,1.0015647638130466e-10,0.0003273023025596611,0.00043358124197611199,8.2729390039667519e-06,5.8284710871561666e-06,1.1181664784717466e-06,3.0246956894604703e-09,1.1625574672917762e-08,3.3701771596953033e-05,1.7789160995603431e-14,1.0206011535292192e-14,4.9927815156560916e-05,1.0296365987444951e-09
3.120538565778512e-07,0.3715761107668384,1.8795369275980713e-06,7.619188607843347e-07,0.00027350833450243736,4.1450135159781473e-08,0.0016081950895904531,0.0,0.0,0.0028167771048331521,0.014402286841992544,154.0,0.0,0.40436215535478565,1.0,18.948356694014308,0.019189611615293267,2.8119160539316754e-07,0.015437290981186886,0.052156659676369184,0.089236028375442561,0.0029607750481211634,2.2629134114638938e-08,0.0001463046493682085,0.15861581000646569,3.3355090743020618e-11,0.099869700568873343,1.8049223796066561e-05,0.064568606428523301,0.031564313776917929,1.3046469844345166e-05,1.5245197447742772e-05,7.966053831651308e-06,0.062606976586119523,0.00024717289552823635,0.0056565296206484645,0.010359977846075404,0.028375396667784675,2.9443845656672523e-06,1.1396828680221268e-12,9.223789389714209e-11,1.7361941442878748e-09,3.081864767929392e-05,0.001238340521386857,0.00015009078376098292,0.0001873507219821293,5.2340795571853042e-05,0.00032776594894943925,1.0354828540218848e-10,0.00034677152051780475,0.00045591940342516415,8.3681889529420585e-06,6.129458376074794e-06,1.1758789406221712e-06,3.1808937750405212e-09,1.2261816062778032e-08,3.5547315974575244e-05,1.8707321484676319e-14,1.0732779298257582e-14,5.342312209247674e-05,1.1017185896033639e-09
3.183555010681147e-07,0.3715765312017989,1.8690048833573904e-06,7.7697147835377413e-07,0.00027854708058715357,4.2682742998563022e-08,0.0016710707432967197,0.0,0.0,0.0028207455342579429,0.01471255383724028,154.0,0.0,0.39844402577548887,1.0,18.947747767871505,0.019261898790767191,2.7782099825701426e-07,0.015063525039746981,0.051622409424455937,0.090227672954656432,0.0028890151123883768,2.2396594629975429e-08,0.0001448012085486714,0.16077638256435017,3.2546667566923802e-11,0.10122007775625885,1.7612258623930035e-05,0.065404345750480056,0.031555426637603037,1.3042362669663513e-05,1.5453417446481031e-05,7.9635461075759593e-06,0.063749525920093558,0.00024708857143740875,0.0057463926974930246,0.010681139320284833,0.028625339562193351,2.9981680113180436e-06,1.1279713759233392e-12,9.3917793086726497e-11,1.7519641077580431e-09,3.1225575157148626e-05,0.0012785407358025345,0.00015496433582086586,0.00019348241531449973,5.405874519284116e-05,0.00034491811177708265,1.0693725748310164e-10,0.00036678870438795177,0.00047867202566924237,8.4614838492874309e-06,6.4368654257762892e-06,1.2348203893141571e-06,3.3404234161224212e-09,1.2913349734231335e-08,3.7437269481439788e-05,1.9645034195958219e-14,1.1270764577633839e-14,5.7047599536308082e-05,1.176464400476636e-09
3.2465714555837827e-07,0.3715769468801576,1.8583856399953454e-06,7.918947189374931e-07,0.00028350475434664197,4.3916759904565842e-08,0.0017343991529082366,0.0,0.0,0.0028247183000053877,0.015019105754332865,154.0,0.0,0.39265198255102951,1.0,18.947152534650549,0.019327695019344761,2.7452247279243619e-07,0.014700103598411507,0.051088785042896837,0.091198981054195494,0.002819244514006977,2.2164358398514249e-08,0.00014329972815250023,0.16291113553443301,3.1760655592892715e-11,0.10253681043954867,1.7187385380281191e-05,0.066219886714584356,0.031541150374208779,1.3036037986834883e-05,1.5659146669235009e-05,7.959684386136541e-06,0.064871739313359308,0.0002469147336400364,0.0058312852340887608,0.010999756310884569,0.02886210077010002,3.0509941884002961e-06,1.1162751551158728e-12,9.5567696981703367e-11,1.7669351035686416e-09,3.1620336624930539e-05,0.0013186839377313045,0.00015983098784037506,0.000199606088588814,5.57744634275684e-05,0.00036238744312201552,1.1032179689982855e-10,0.00038734761042999281,0.00050182806077584611,8.5528653290218219e-06,6.7505867345299349e-06,1.2949705582662223e-06,3.5032298622574014e-09,1.3579967524894513e-08,3.9371028739809502e-05,2.0601976708636944e-14,1.181978239389724e-14,6.0800844944649635e-05,1.2538657299158711e-09
3.309587900486418e-07,0.3715773579809534,1.8476983500262371e-06,8.0669126752327432e-07,0.00028838261237560384,4.5151956542590412e-08,0.001798148761887874,0.0,0.0,0.0028287020899963066,0.015321983034446764,154.0,0.0,0.38698241473405942,1.0,18.946570535217241,0.019387214585786388,2.7129391531571597e-07,0.014346746467698136,0.050556298698162729,0.092150382570018521,0.0027514091729823422,2.1932646531992299e-08,0.00014180163775746386,0.16502061875149787,3.0996445573990804e-11,0.10382073753574855,1.6774276792331557e-05,0.067015788474905247,0.03152198905134438,1.3027704003198191e-05,1.5862438202842195e-05,7.9545957975382098e-06,0.065973977842748444,0.00024665987172392746,0.0059113415261781311,0.011315718790883493,0.02908620121856647,3.1028800798894632e-06,1.104605341713985e-12,9.7188141665506723e-11,1.7811383941933365e-09,3.2003324261468525e-05,0.0013587528341443592,0.00016468864199391148,0.00020571905728455783,5.7487193684866451e-05,0.00038016175011201098,1.1370041992419709e-10,0.00040844184822641348,0.00052537674618902,8.6423738677363518e-06,7.0705178393757552e-06,1.3563093836384571e-06,3.6692589020683522e-09,1.4261460763236506e-08,4.134798881520266e-05,2.1577829822588663e-14,1.2379649615299935e-14,6.46823600243334e-05,1.3339123018717957e-09
3.3726043453890537e-07,0.3715777646534469,1.8369605678000257e-06,8.2136382323718345e-07,0.00029318191556058812,4.6388119166977299e-08,0.001862289354326708,0.0,0.0,0.0028327026883009786,0.015621227906529596,154.0,0.0,0.38143184002497998,1.0,18.946001326662884,0.019440665211143293,2.6813328855828081e-07,0.014003174195898575,0.050025409414140673,0.093082295515498778,0.0026854551725691983,2.1701657104886473e-08,0.00014030821799621725,0.16710536598285949,3.0253430102393504e-11,0.10507268470678052,1.6372606406965094e-05,0.067792594858488861,0.031498397226725761,1.3017548443449719e-05,1.6063343581675015e-05,7.9483949653982768e-06,0.067056606855574602,0.00024633167399824813,0.0059867007250891018,0.011628929645405576,0.029298142868710023,3.1538428719209213e-06,1.0929719115803957e-12,9.8779669235798306e-11,1.7946041138724193e-09,3.2374918800297054e-05,0.0013987313599744587,0.00016953534935894695,0.00021181882706332124,5.9196233066668301e-05,0.00039822897669851458,1.1707174794123506e-10,0.00043006490518526476,0.00054930759936841446,8.7300488214097982e-06,7.3965553755065283e-06,1.4188170152181877e-06,3.838456894066556e-09,1.4957620567140272e-08,4.3367544087539596e-05,2.2572277736333067e-14,1.295018505996654e-14,6.8691557599785392e-05,1.4165920073164501e-09
3.435620790291689e-07,0.3715781670217924,1.826188384837932e-06,8.3591508965074165e-07,0.00029790392586267144,4.7625048632315892e-08,0.0019267920042954634,0.0,0.0,0.0028367251106129108,0.015916884039879814,154.0,0.0,0.37599689924065816,1.0,18.945444481981454,0.019488248270309962,2.6503862834998453e-07,0.013669109478439783,0.049496528145309533,0.093995126435886769,0.002621329028295441,2.1471567358383117e-08,0.00013882061480585721,0.16916589550885824,2.9531006640119604e-11,0.10629346333891883,1.5982050244563237e-05,0.068550834437118804,0.031470785121704474,1.3005740691047741e-05,1.6261912843772277e-05,7.9411853142756001e-06,0.068119994226910757,0.00024593710413290374,0.0060575054554235057,0.011939303429238818,0.029498409010967928,3.2038998714861219e-06,1.0813837913273677e-12,1.0034282525348281e-10,1.8073612851818628e-09,3.2735489425024336e-05,0.0014386046017294972,0.00017436930065509477,0.00021790308196246509,6.0900929029922995e-05,0.0004165772223939578,1.204345009238376e-10,0.00045221016888862643,0.00057361041181853804,8.8159284654910978e-06,7.7285971242300983e-06,1.48247382542337e-06,4.0107707915420708e-09,1.5668238111120338e-08,4.5429089031156059e-05,2.3585008190270426e-14,1.3531209578072188e-14,7.2827768145823153e-05,1.5018910389658914e-09
3.4986372351943246e-07,0.37157856518870547,1.8153965517614059e-06,8.5034776650108043e-07,0.00030254990334750199,4.8862559495787688e-08,0.0019916290265029279,0.0,0.0,0.0028407737162878728,0.016208996247825722,154.0,0.0,0.37067435109786701,1.0,18.944899589697076,0.019530159000565497,2.6200804049262794e-07,0.013344278273349079,0.048970022305359219,0.094889270803889328,0.0025589779006600444,2.124253566744364e-08,0.00013733985214579633,0.17120271067634235,2.8828579915214019e-11,0.10748386974024482,1.5602288108297853e-05,0.069291020676788176,0.031439523244683625,1.2992433702833511e-05,1.6458194584355956e-05,7.9330602387273229e-06,0.069164508875925693,0.00024548247096137899,0.0061239006252819502,0.012246765251519126,0.02968746464178201,3.253068436358223e-06,1.0698489573863082e-12,1.0187815657262264e-10,1.8194378406158825e-09,3.308539376214397e-05,0.0014783587255267749,0.00017918881751932586,0.00022396967326515451,6.2600676239338808e-05,0.00043519475828970953,1.2378749128126131e-10,0.00047487094731331629,0.00059827524263807359,8.9000500321993201e-06,8.0665420501179583e-06,1.5472604162445367e-06,4.1861481618422985e-09,1.6393104862499461e-08,4.7532018904534722e-05,2.4615712577122569e-14,1.4122546115204824e-14,7.709024596958538e-05,1.589794018767112e-09
