Time (s),Volume (m^3),H(4),O(5),OH(6),H2(7),H2O(8),Ar(9),He(10),HO2(11),H2O2(12),N2,Ne,C7H10(1),C7H16(2),O2(3),C7H10(57),C7H10(54),C7H11(67),C7H9(41),C7H10(125),S(151),S(153),S(152),C7H10(118),S(233),C7H10(150),C7H11(132),C2H4(30),C5H7(270),S(403),C7H10(298),S(402),C7H8(144),S(450),S(449),S(438),S(200),C7H8(533),S(314),S(310),S(234),S(802),S(856),S(961),S(953),S(1016),S(990),S(1006),S(949),C5H8O(890),C7H10(181),C7H9(137),S(535),C7H9(1071),C7H9(1285),C7H9(1286),S(1297),S(1298),S(1341),S(1367),C7H9(1335),S(1421),C7H9(1412),S(1422),C6H6(1400),CH3(19),S(1504),S(389),C5H7O(508),S(1153),S(1801),S(1800),S(1859),S(1878),S(2149),S(2338),S(2426),CH4(31),S(2143),S(2688),S(2668),S(1371),S(309),S(3199),S(3198),C7H8O(842),S(1368)
1.30911838166931e-09,0.3873335752580525,1.2511423302204508e-15,1.7364775051109183e-19,1.2847463190382035e-14,7.2473256208843789e-28,8.462841670478966e-17,0.0,0.0,1.0115158377003051e-10,4.2828355453466108e-17,154.0,0.0,0.99999398691163033,1.0,18.999998078822745,7.0688866677278853e-07,1.2181735970721407e-11,7.6779297285022499e-07,2.6014515684479289e-06,8.7485026725052838e-09,1.8773828323459151e-06,6.3894433859697302e-12,4.3685453881692813e-08,5.9276330222705524e-09,1.0474667325375443e-13,1.1103078217260963e-09,6.5789049460806335e-12,1.7844424677336307e-12,1.7797411702255098e-12,2.6533400832986592e-15,2.052367885298874e-15,2.0479565472593596e-15,7.2043901508732931e-11,4.6024185593693157e-26,4.5270001180656931e-26,4.5270052776898005e-26,1.138933245477641e-12,2.5209299074283395e-17,1.4381741078739198e-15,5.5540220649842849e-20,5.328643820023139e-22,1.4433007064645119e-19,6.4781149282133437e-21,1.8068646295940165e-21,2.2125561448891821e-24,1.9674542480566249e-25,5.0818174055496004e-28,3.1780794635722366e-31,2.235633517814867e-24,1.8687233735315573e-27,3.027219204424588e-15,8.9833401340012375e-22,1.2436579126974306e-21,1.3708053747408175e-26,2.2575046103414469e-27,1.2499714857444211e-23,1.057602386467846e-28,5.8645231523399225e-29,1.448302923098615e-25,6.7885168677251788e-31,1.9013868156091296e-27,2.3462319354895145e-31,2.4818833589722556e-35,1.7709049267693891e-30,1.8843952398231747e-30,1.7843872928610777e-30,2.5114928242570313e-32,8.7728729219734612e-22,5.5231597312513101e-28,4.0345115720336783e-29,1.143450082932549e-28,4.3040242044933246e-30,1.5637848338840828e-33,5.0039423835696157e-32,1.687759332032832e-34,1.9688186616480452e-31,1.1136637952875015e-29,7.4893018719526934e-32,5.2506922877261464e-37,8.3207016098566773e-38,4.9141177926746667e-38,4.5334264749727286e-32,1.9016185388997526e-13,2.6049631195247199e-18,1.0084627778336108e-18,1.2931981641672636e-14,3.3856750113667375e-38
1.3336684499724548e-09,0.3873335751633153,1.280556232649577e-15,1.8109079127188107e-19,1.3572491510210263e-14,7.8174559098140321e-28,9.1106162331228723e-17,0.0,0.0,1.0472908692772526e-10,4.5679678068557643e-17,154.0,0.0,0.99999387412863383,1.0,18.999998036016077,7.2014352392439502e-07,1.2181769379892382e-11,7.754169952866432e-07,2.6502321356086176e-06,8.9126964459120322e-09,1.9193633919483661e-06,6.5092537216836076e-12,4.4507799041651445e-08,6.0388841353925345e-09,1.0708893855992848e-13,1.1523385229316538e-09,6.7368385872525149e-12,1.864637442749153e-12,1.8597246213080848e-12,2.7726291023151032e-15,2.1293378333560924e-15,2.1401913941896911e-15,7.4784517886187983e-11,5.1270704705044226e-26,5.0430635655240509e-26,5.0430694286254899e-26,1.1994607529180749e-12,2.6524385164631413e-17,1.4652466395768281e-15,5.6812502537119258e-20,5.5145339565348088e-22,1.5174334093618978e-19,6.9077162689789586e-21,1.9620435287011254e-21,2.4005796388314789e-24,2.1764490483158e-25,5.6824289459424849e-28,3.4481561802815969e-31,2.4298912796999718e-24,2.1033575373947841e-27,3.1407135572306338e-15,9.3529533502288604e-22,1.3106180138401299e-21,1.42727347767358e-26,2.3703068703345886e-27,1.3214110412233219e-23,1.1145450549094127e-28,6.1802766454477474e-29,1.5574527768326786e-25,7.3001448777060086e-31,2.0446469510297651e-27,2.5230129270227905e-31,2.6688813082588725e-35,1.9043608841940402e-30,2.0627429319294249e-30,1.951358164125791e-30,2.7971981816999381e-32,9.442565911903396e-22,5.9053854882902432e-28,4.3340473446431702e-29,1.25206171905507e-28,4.6387945609737782e-30,1.7123638469759345e-33,5.5871703802522634e-32,1.9190650601980744e-34,2.0922726800133105e-31,1.2063610416384582e-29,8.3412785986634213e-32,5.9551580465897048e-37,9.6163798926789609e-38,5.6852857623286389e-38,5.012679403940518e-32,1.9714630918154971e-13,2.7006413406428975e-18,1.0455026872700271e-18,1.3663481721531414e-14,3.7281876528951719e-38
1.3582185182755996e-09,0.38733357506855687,1.3101779431312348e-15,1.8870169619283909e-19,1.4323763589905064e-14,8.4213260025418353e-28,9.7945918857454086e-17,0.0,0.0,1.0836638943501388e-10,4.8667639475047824e-17,154.0,0.0,0.99999376134494433,1.0,18.999997993199866,7.3339832517485481e-07,1.2181779121032968e-11,7.8303151767305952e-07,2.6990126411023516e-06,9.0768902119422205e-09,1.9613534262225475e-06,6.6290639054502291e-12,4.5330143158805058e-08,6.1501352444811086e-09,1.0943173249933351e-13,1.1951500281772052e-09,6.8952122580327466e-12,1.9467374190739638e-12,1.9416080431870476e-12,2.8947528633803118e-15,2.2076952426744239e-15,2.2346220082223659e-15,7.7576808321829233e-11,5.6994275683994303e-26,5.6060524539078017e-26,5.6060590998298264e-26,1.2619955496654036e-12,2.7880222494594219e-17,1.4923191369502891e-15,5.8093247281873392e-20,5.7042562713405658e-22,1.594038217796203e-19,7.3570803587677183e-21,2.1272287717232275e-21,2.6005266874697147e-24,2.403016688245623e-25,6.3411461927154117e-28,3.735360052358841e-31,2.6369095878821077e-24,2.3621214784962629e-27,3.256251805626926e-15,9.7328236391785555e-22,1.3800364105457817e-21,1.4853098299081777e-26,2.4871414130842194e-27,1.3957391958523343e-23,1.1735782513712738e-28,6.5076223526502031e-29,1.6727907336128381e-25,7.8407798858625332e-31,2.1960258560044068e-27,2.7098125680981206e-31,2.8664767285946883e-35,2.0453813706973105e-30,2.2544093896965495e-30,2.1305932416853203e-30,3.1093866227878332e-32,1.0149721674752667e-21,6.3065835196052977e-28,4.6495874988373621e-29,1.3686132810909231e-28,4.9922826217595157e-30,1.871807478118746e-33,6.2251855605109543e-32,2.1766488677259539e-34,2.2209131392031768e-31,1.304813300122732e-29,9.2722281783350393e-32,6.737461401190897e-37,1.108228007876168e-37,6.558808437680555e-38,5.533298853675253e-32,2.0424793011817913e-13,2.7979245922217856e-18,1.0831639499320586e-18,1.4421587336438765e-14,4.0989984644408086e-38
1.3827685865787445e-09,0.3873335749737798,1.3400068774217158e-15,1.9648093102439359e-19,1.5101708214157452e-14,9.0603143609339484e-28,1.051606631554749e-16,0.0,0.0,1.1206348232220413e-10,5.1796417320521531e-17,154.0,0.0,0.99999364856056183,1.0,18.999997950375157,7.4665307052438846e-07,1.2181730468594617e-11,7.9063756922806946e-07,2.7477930848986792e-06,9.2410839907470503e-09,2.0033519059281911e-06,6.7488739371982406e-12,4.615248623264882e-08,6.2613863631901465e-09,1.1177499764616349e-13,1.2387423363056646e-09,7.0540179017764134e-12,2.0307476480126221e-12,2.0253966732833808e-12,3.0197191837124656e-15,2.2874385509219376e-15,2.3312544555785133e-15,8.0420800672694282e-11,6.322760503161832e-26,6.2191841046363975e-26,6.2191916198613833e-26,1.326566754612597e-12,2.9277182160167326e-17,1.5193915999767985e-15,5.9382459526427044e-20,5.8978644484194161e-22,1.6731621566812444e-19,7.8267512518729751e-21,2.3028617247377187e-21,2.8129076230082304e-24,2.6482598017716274e-25,7.0624026974168689e-28,4.0404241349883911e-31,2.8572704467059307e-24,2.646966434726917e-27,3.3738315775586533e-15,1.0123146651246171e-21,1.451970514924116e-21,1.5449443720505727e-26,2.6081083460048317e-27,1.473034348817778e-23,1.2347507989707267e-28,6.8468310036678629e-29,1.7945653841544571e-25,8.411587202336297e-31,2.3558494695331824e-27,2.9070330775000449e-31,3.0750950702336777e-35,2.1942701191473262e-30,2.4601434136332651e-30,2.3227645530008826e-30,3.4499861446777997e-32,1.0895708475116688e-21,6.727365609537334e-28,4.981686440825946e-29,1.4935212235494655e-28,5.3651616053226143e-30,2.0426857254251333e-33,6.9219489003154931e-32,2.4629020582800079e-34,2.3548544644813965e-31,1.4092599986206295e-29,1.0287899918560452e-31,7.6044211601556037e-37,1.2736750556411269e-37,7.5458757740057547e-38,6.0981148442909881e-32,2.1146627062716611e-13,2.8968067635830162e-18,1.1214442002012682e-18,1.5206740241841816e-14,4.4999764627007171e-38
1.4073186548818893e-09,0.3873335748789861,1.3700424529428474e-15,2.0442895784281894e-19,1.5906752276031531e-14,9.7358324245604065e-28,1.1276358195310921e-16,0.0,0.0,1.1582035758272667e-10,5.5070250885101491e-17,154.0,0.0,0.99999353577548655,1.0,18.999997907542852,7.5990775997321587e-07,1.218175639928201e-11,7.9823606762091984e-07,2.7965734669671568e-06,9.4052777051711425e-09,2.0453579133731219e-06,6.8686838168539931e-12,4.6974828262666664e-08,6.37263743924251e-09,1.1411868279838322e-13,1.2831154461594598e-09,7.2132478576632065e-12,2.1166732862493958e-12,2.1110956546483815e-12,3.1475357395935775e-15,2.3685661975633795e-15,2.4300946928095904e-15,8.3316522787311888e-11,7.0004931268477838e-26,6.8858265545956641e-26,6.8858350332294997e-26,1.3932034689691117e-12,3.0715627036690738e-17,1.5464640286383253e-15,6.0680143942380696e-20,6.0954123291801403e-22,1.7548528560539886e-19,8.3172804613307249e-21,2.4893949732453249e-21,3.0382449049559408e-24,2.9133277175843454e-25,7.8508847049639726e-28,4.3640989034762527e-31,3.0915717878764988e-24,2.9599598439388829e-27,3.493450503779126e-15,1.0524119822337457e-21,1.5264786426523111e-21,1.6062073184071931e-26,2.7333094227039214e-27,1.5533763507777872e-23,1.2981122892169153e-28,7.198177589041822e-29,1.9230320375414156e-25,9.0137636312746018e-31,2.5244525298747981e-27,3.1150875326842288e-31,3.2951732691656246e-35,2.3513390629686066e-30,2.6807236735037356e-30,2.5285698214851075e-30,3.8210295485137144e-32,1.1681919668506678e-21,7.1683553085435547e-28,5.330909798838427e-29,1.6272160678942757e-28,5.7581184887114873e-30,2.2255878440684162e-33,7.6816268445171424e-32,2.7803815591283772e-34,2.4942110363103158e-31,1.5199457871877908e-29,1.1394355653349122e-31,8.5633030123420035e-37,1.4599697630516982e-37,8.6586478481538391e-38,6.7101055745626133e-32,2.1880088633331675e-13,2.9972817673020622e-18,1.1603410814613889e-18,1.6019380511336189e-14,4.933087902816263e-38
1.4318687231850342e-09,0.3873335747841775,1.4002840887734901e-15,2.1254623531678012e-19,1.6739320784290115e-14,1.0449324899667849e-27,1.2076807090852947e-16,0.0,0.0,1.1963700806873844e-10,5.8493441090605895e-17,154.0,0.0,0.99999342298971816,1.0,18.999997864703776,7.7316239352155759e-07,1.2181784380854392e-11,8.0582783106125142e-07,2.8453537872773369e-06,9.5694713973024392e-09,2.087370630323651e-06,6.9884935443378819e-12,4.7797169248342065e-08,6.483888501155508e-09,1.1646274230316734e-13,1.3282693565805299e-09,7.3728948235455411e-12,2.2045194003879934e-12,2.1987100404913291e-12,3.2782100731377341e-15,2.4510766237744519e-15,2.531148572085648e-15,8.6264002506358565e-11,7.73620644039842e-26,7.6095024397806823e-26,7.6095119840596678e-26,1.461934778091128e-12,3.2195911976904048e-17,1.5735364229199732e-15,6.1986304842033073e-20,6.29695389537798e-22,1.8391585508595712e-19,8.8292270698821563e-21,2.6872924499633127e-21,3.2770732359462026e-24,3.199417557422689e-25,8.7115410598756447e-28,4.7071524196171606e-31,3.3404276894023379e-24,3.3032898509101675e-27,3.6151062177229794e-15,1.0935942358605625e-21,1.6036200145083517e-21,1.6691291546170776e-26,2.8628480531812626e-27,1.6368465158366455e-23,1.3637130833148454e-28,7.5619413673644947e-29,2.0584528449768231e-25,9.6485380509543831e-31,2.7021787363773049e-27,3.3344000694862933e-31,3.527159958355191e-35,2.5169084869793039e-30,2.9169595112965656e-30,2.7487331109227386e-30,4.224658421045469e-32,1.2509773757348501e-21,7.6301880956612536e-28,5.6978345981294637e-29,1.7701426764646245e-28,6.1718542333463809e-30,2.421122721291034e-33,8.5085981734903907e-32,3.1318179686848196e-34,2.6390975746185003e-31,1.6371205532494648e-29,1.2597981616337321e-31,9.6218394323702978e-37,1.6692683242546874e-37,9.9103177994757606e-38,7.3724031498308212e-32,2.2625133455247978e-13,3.0993435391198181e-18,1.1998522460641325e-18,1.6859946543066177e-14,5.4004002741751363e-38
1.456418791488179e-09,0.38733357468935564,1.4307312056414909e-15,2.2083321894535817e-19,1.7599836870692366e-14,1.1202270046678212e-27,1.2918773368839144e-16,0.0,0.0,1.2351342739803964e-10,6.2070350508026671e-17,154.0,0.0,0.99999331020325699,1.0,18.99999782185866,7.8641697116963364e-07,1.2181728760455031e-11,8.1341358907867716e-07,2.8941340457987645e-06,9.7336651168419122e-09,2.1293893272251187e-06,7.1083031195789391e-12,4.8619509189167319e-08,6.595139582604727e-09,1.188071354554719e-13,1.3742040664103286e-09,7.5329518227536464e-12,2.2942909710681291e-12,2.2882447982851293e-12,3.4117495984272188e-15,2.5349682724830034e-15,2.6344218459899285e-15,8.926326766327214e-11,8.533642562095546e-26,8.3938929001475966e-26,8.3939036209683375e-26,1.5327897531222191e-12,3.371838400424127e-17,1.6006087828042276e-15,6.3300946850784004e-20,6.5025432539018875e-22,1.926128080499402e-19,9.3631578387449768e-21,2.8970295646704405e-21,3.5299396798699268e-24,3.5077753447896652e-25,9.6495933498984944e-28,5.0703705013845947e-31,3.604468597737436e-24,3.6792698967344167e-27,3.7387963555667017e-15,1.1358815222974092e-21,1.6834547577395318e-21,1.7337406355596352e-26,2.9968293140868329e-27,1.7235276333856266e-23,1.431604313329186e-28,7.93840587173303e-29,2.2010969245445855e-25,1.0317171998645191e-30,2.8893809126227465e-27,3.5654060834520871e-31,3.771515680695953e-35,2.6913071794533854e-30,3.1696917588866697e-30,2.984005480624493e-30,4.6631272156885271e-32,1.3380714446649335e-21,8.1135115388607806e-28,6.0830494348141488e-29,1.9227605305192826e-28,6.6070840099470497e-30,2.6299192570584914e-33,9.407461002365617e-32,3.5201238432104208e-34,2.7896296566491367e-31,1.761039437962424e-29,1.3905500610529212e-31,1.0788250097360597e-36,1.9039026738964004e-37,1.1315177548663636e-37,8.0882994683698417e-32,2.3381717428511132e-13,3.2029860378542672e-18,1.2399753552951018e-18,1.7728875066100581e-14,5.9040864269375994e-38
1.4809688597913238e-09,0.38733357459452206,1.4613832259160421e-15,2.2929036127064876e-19,1.848872179726362e-14,1.199617996622064e-27,1.3803638104953233e-16,0.0,0.0,1.2744960987107793e-10,6.5805403363550002e-17,154.0,0.0,0.99999319741610271,1.0,18.999997779008154,7.9967149291766435e-07,1.2181740461041871e-11,8.2099399213418915e-07,2.9429142425009827e-06,9.8978587762211415e-09,2.1714133535905968e-06,7.2281125425049098e-12,4.9441848084631249e-08,6.7063906242575589e-09,1.2115182596180939e-13,1.4209195744898198e-09,7.6934121744295629e-12,2.3859928967039652e-12,2.3797048134948228e-12,3.5481616070855677e-15,2.6202395884230803e-15,2.7399201718723619e-15,9.2314346084823653e-11,9.3967087172267077e-26,9.2428415053695391e-26,9.2428535228424662e-26,1.6057974524639871e-12,3.5283382501479341e-17,1.6276811082724661e-15,6.4624074721944858e-20,6.7122346231941895e-22,2.0158108881693381e-19,9.9196473141699422e-21,3.119093336039153e-21,3.7974037822298924e-24,3.839697124304476e-25,1.0670546290359892e-27,5.4545568958115184e-31,3.8843415530584046e-24,4.0903433903465805e-27,3.8645185563081351e-15,1.179294112322959e-21,1.7660439072851205e-21,1.8000727835165662e-26,3.1353599590493082e-27,1.8135039798239455e-23,1.5018378832239405e-28,8.3278589155145727e-29,2.3512404869710781e-25,1.1020960260160345e-30,3.0864211708714514e-27,3.8085524327716966e-31,4.0287131036608731e-35,2.8748725853943492e-30,3.4397935705081559e-30,3.2351656513666654e-30,5.1388074346703813e-32,1.4296210699303991e-21,8.6189854532556454e-28,6.4871546484232957e-29,2.085544012362799e-28,7.0645374223693444e-30,2.8526267503042448e-33,1.038303991482229e-31,3.948402226363251e-34,2.9459227982216789e-31,1.891962853614519e-29,1.5323984479478714e-31,1.2071262821872105e-36,2.1663910777230981e-37,1.2888686365421827e-37,8.8612522691263696e-32,2.4149796620986377e-13,3.3082032453127281e-18,1.2807080793396632e-18,1.8626601146784256e-14,6.4464288324811701e-38
1.5055189280944687e-09,0.387333574499678,1.492239573600408e-15,2.3791811206768266e-19,1.9406394963537522e-14,1.2832600883704244e-27,1.4732802992422513e-16,0.0,0.0,1.3144555039694823e-10,6.9703085543316044e-17,154.0,0.0,0.99999308462825565,1.0,18.999997736152842,8.1292595876587016e-07,1.2181787935824247e-11,8.285696201898706e-07,2.9916943773535426e-06,1.0062052393746895e-08,2.2134421294312712e-06,7.3479218130341918e-12,5.0264185934216952e-08,6.8176416385181468e-09,1.2349678146207652e-13,1.4684158796594806e-09,7.8542694670088576e-12,2.4796299968845389e-12,2.4730948929689877e-12,3.6874532733471737e-15,2.7068890180389276e-15,2.847649115808766e-15,9.5417265591649718e-11,1.0329481248650844e-25,1.0160358201193352e-25,1.0160371645220414e-25,1.680986923094196e-12,3.6891239394851055e-17,1.6547533993104179e-15,6.5955692696737939e-20,6.9260823211746948e-22,2.1082570200118135e-19,1.0499277931769257e-20,3.3539825253903875e-21,4.0800376926245235e-24,4.1965300918867038e-25,1.1780198352611275e-27,5.8605334549300718e-31,4.180710417612521e-24,4.539088461890147e-27,3.9922704616245198e-15,1.2238524501496698e-21,1.8514494068698782e-21,1.8681568865415031e-26,3.278548429052604e-27,1.9068613301718105e-23,1.5744664697924348e-28,8.730592597502983e-29,2.5091669623772736e-25,1.1761231464051455e-30,3.2936710777931785e-27,4.0642976428016989e-31,4.2992372356326015e-35,3.0679509610086451e-30,3.7281712701551537e-30,3.5030206821675091e-30,5.6541919139184588e-32,1.5257756791016348e-21,9.1472820571461049e-28,6.9107624930851914e-29,2.2589826915117566e-28,7.5449587301574097e-30,3.0899152907074541e-33,1.1440393233391751e-31,4.4199554253356244e-34,3.1080926230847069e-31,2.030156498673814e-29,1.6860866884846019e-31,1.348013501818576e-36,2.4594491459490436e-37,1.4647542356862652e-37,9.6948913437597729e-32,2.4929327267719946e-13,3.4149891662045078e-18,1.3220480972491543e-18,1.9553558195065504e-14,7.029823981011457e-38
1.5300689963976135e-09,0.3873335744048246,1.5232996743249709e-15,2.467169185141262e-19,2.0353273913770489e-14,1.371311343244003e-27,1.5707690250897494e-16,0.0,0.0,1.3550124442741256e-10,7.3767944597092918e-17,154.0,0.0,0.99999297183971547,1.0,18.999997693293228,8.261803687144713e-07,1.2181731718452459e-11,8.3614099034973415e-07,3.0404744503259876e-06,1.0226246050344575e-08,2.2554751376156889e-06,7.4677309310959179e-12,5.1086522737412312e-08,6.9288926802184729e-09,1.258419731032403e-13,1.5166929807592996e-09,8.0155175345098676e-12,2.5752070154719882e-12,2.5684197680297395e-12,3.8296316586748048e-15,2.7949150094997409e-15,2.95761415620752e-15,9.8572053998746755e-11,1.1336209647957271e-25,1.1150623276095011e-25,1.1150638286972168e-25,1.758387201748126e-12,3.8542279333731126e-17,1.6818256559007172e-15,6.7295805359906033e-20,7.1441407545014507e-22,2.2035171241032933e-19,1.110264011861234e-20,3.6022077723064657e-21,4.3784262892700692e-24,4.5796737359599114e-25,1.2984652639951109e-27,6.2891403146393189e-31,4.4942561070720248e-24,5.0282227976264113e-27,4.1220497158940043e-15,1.2695771524927467e-21,1.9397341099831669e-21,1.9380244970117078e-26,3.4265048628374608e-27,2.0036869695861028e-23,1.6495435234899891e-28,9.1469033065361062e-29,2.6751671280126312e-25,1.2539348680405729e-30,3.5115118214735657e-27,4.3331121121612465e-31,4.5835856438983483e-35,3.2708975293680521e-30,4.0357652140264156e-30,3.7884066579500427e-30,6.2118992123517478e-32,1.6266872364814381e-21,9.6990861258802837e-28,7.354497307254829e-29,2.4435816148563144e-28,8.0491070696447056e-30,3.3424761559424383e-33,1.2584820428196837e-31,4.9382940373691797e-34,3.2762558229598094e-31,2.1758913734155596e-29,1.8523956395285586e-31,1.5024675689212257e-36,2.7860012784954702e-37,1.6609756949514237e-37,1.0593024915935305e-31,2.5720265770302794e-13,3.523337828053521e-18,1.3639930969072252e-18,2.0510177970799419e-14,7.6567869196410179e-38
1.5546190647007583e-09,0.3873335743099626,1.554562955340574e-15,2.5568722534195115e-19,2.1329774344128695e-14,1.463933293532049e-27,1.6729742535684456e-16,0.0,0.0,1.3961668789807236e-10,7.8004589741019809e-17,154.0,0.0,0.99999285905048263,1.0,18.999997650429787,8.3943472276368779e-07,1.2181722511447379e-11,8.4370856367238217e-07,3.0892544613878569e-06,1.0390439658573647e-08,2.2975119170571776e-06,7.5875398966200735e-12,5.1908858493707691e-08,7.0401436901125803e-09,1.2818737515928147e-13,1.5657508766287786e-09,8.1771504353270123e-12,2.6727286234295246e-12,2.6656840972931944e-12,3.9747037159747936e-15,2.8843160127870281e-15,3.0698206871009947e-15,1.0177873911592958e-10,1.2421320606911749e-25,1.2217991347932875e-25,1.2218008076977916e-25,1.8380273159772896e-12,4.0236819866000747e-17,1.7088978780237212e-15,6.8644417581891392e-20,7.3664644089721748e-22,2.3016424492961152e-19,1.1730332393091992e-20,3.8642917320378902e-21,4.6931673054710076e-24,4.9905809898537271e-25,1.4290328014441089e-27,6.7412360763716497e-31,4.825676824830179e-24,5.5606085560811142e-27,4.2538539663243045e-15,1.316489007745995e-21,2.0309617807566164e-21,2.0097074303559338e-26,3.5793411073512464e-27,2.1040697047879718e-23,1.7271232691801853e-28,9.5770917256340982e-29,2.849539236962875e-25,1.33567100242085e-30,3.7403343796854348e-27,4.615478320388919e-31,4.8822686742957747e-35,3.484076637251114e-30,4.3635506681285502e-30,4.0921893881396436e-30,6.8146781072458603e-32,1.7325102485139991e-21,1.0275095143523166e-27,7.818995681924405e-29,2.639861600770529e-28,8.5777566734605306e-30,3.6110222143361104e-33,1.3821869666032633e-31,5.5071462304868277e-34,3.4505291190940624e-31,2.3294437978194051e-29,2.0321449891644756e-31,1.6715267961438909e-36,3.1491925513006976e-37,1.8794732438840059e-37,1.1559646190843348e-31,2.652256869623682e-13,3.6332432811115171e-18,1.4065407749960513e-18,2.1496890590027181e-14,8.3299559342927899e-38
