Time (s),Volume (m^3),H(4),O(5),OH(6),H2(7),H2O(8),Ar(9),He(10),HO2(11),H2O2(12),N2,Ne,C7H10(1),C7H16(2),O2(3),C7H10(57),C7H10(54),C7H11(67),C7H9(41),C7H10(125),S(151),S(153),S(152),C7H10(118),S(233),C7H10(150),C7H11(132),C2H4(30),C5H7(270),S(403),C7H10(298),S(402),C7H8(144),S(450),S(449),S(438),S(200),C7H8(533),S(314),S(310),S(234),S(802),S(856),S(961),S(953),S(1016),S(990),S(1006)
1.5657866075148113e-14,0.47856140550403475,1.0230875054559997e-17,2.14300134274301e-26,2.1428627831972711e-26,2.7569563354881481e-41,2.3670489929588516e-33,0.0,0.0,2.8844164497308698e-17,1.7688317236752761e-28,154.0,0.0,0.9999999989829258,1.0,18.999999999999979,1.0923621520738714e-10,3.6197625151555774e-11,4.3562552952449152e-10,4.3562873560668892e-10,1.8275878460246765e-13,1.251833801872162e-14,3.7220265863001488e-16,8.9791328988802103e-15,1.8151950159120036e-13,3.203332844565904e-22,5.9381032441196124e-18,8.516250733927352e-19,7.9538554044207322e-24,7.9537476625863588e-24,9.3835412654825166e-29,7.0526517614037785e-24,1.3906421716664401e-29,4.2355445560292912e-19,1.0340407025670091e-53,9.9420749881928477e-54,9.9420749933299568e-54,8.9798731448761536e-26,3.2869216423501697e-29,1.4796020008293527e-22,2.0337824948174689e-26,1.3668848067029704e-30,1.3003544553605281e-32,1.4676019502135028e-38,4.6556354132256318e-44,5.5491898652903471e-46,5.7401609974184443e-52,2.0748665519066503e-55,3.3730978924170585e-53
1.9698607475381912e-14,0.47856140550403475,1.2871121969351209e-17,3.3905826863740911e-26,3.3903111830951595e-26,5.4416419615742787e-41,4.642218659362106e-33,0.0,0.0,3.6562302287412655e-17,2.81273808016212e-28,154.0,0.0,0.99999999872045764,1.0,18.999999999999964,1.3742621838898844e-10,4.5419156462759396e-11,5.4804101296631916e-10,5.4804620061848565e-10,2.8864774326526979e-13,1.9805556271792298e-14,4.6972603701345156e-16,1.4197618923712228e-14,2.8669042972216511e-13,5.0932842841000692e-22,9.3948746515066195e-18,1.3473800401313164e-18,1.5598879773824805e-23,1.5598623133170474e-23,2.2344416352809482e-28,1.3813659432186841e-23,3.319649080165615e-29,6.701198944170572e-19,4.490612190621644e-53,4.3176253293146692e-53,4.3176253318130356e-53,1.7611487969062382e-25,6.4462222466022741e-29,2.3431976857976465e-22,3.6291368604752768e-26,2.6751822424555682e-30,3.1011279234640374e-32,4.189877802102766e-38,1.5649054916902412e-43,1.8652580253424489e-45,2.2375729774615402e-51,8.08822374020397e-55,1.2722782332994872e-52
2.3739348875615712e-14,0.47856140550403464,1.5511377070709568e-17,4.9233642797513862e-26,4.9228946065857078e-26,9.4740316756357907e-41,8.0344171574779481e-33,0.0,0.0,4.4393135528937192e-17,4.1047025711297206e-28,154.0,0.0,0.99999999845799059,1.0,18.999999999999947,1.6561622149932171e-10,5.4591992639209875e-11,6.6045483065293981e-10,6.6046247843767254e-10,4.1840773895894121e-13,2.8758301012767523e-14,5.6724840548235067e-16,2.0603183177130828e-14,4.1557052594566335e-13,7.4198844580552619e-22,1.3641748148964996e-17,1.9564447153318204e-18,2.6997255058519992e-23,2.6996734064791366e-23,4.5346151547313378e-28,2.3877270464372077e-23,6.7532213151370712e-29,9.7304194089403435e-19,1.5390863231587877e-52,1.4797978164470485e-52,1.4797978173923937e-52,3.0481222629605136e-25,1.1156595218303749e-28,3.4039138517793891e-22,5.7562686629983256e-26,4.6206204869325375e-30,6.3027463999174627e-32,9.886295600555453e-38,4.2334222635719663e-43,5.0459456440087165e-45,6.8612024299079065e-51,2.4802069058494678e-54,3.7819085372867713e-52
3.182083167608331e-14,0.47856140550403453,2.0791911832737284e-17,8.8445787492090975e-26,8.8434682939846556e-26,2.2664395662841278e-40,1.9005099866965153e-32,0.0,0.0,6.0392883185769411e-17,7.4460302280988657e-28,154.0,0.0,0.99999999793305983,1.0,18.999999999999911,2.2199622750618447e-10,7.2792516075485136e-11,8.8527746895522546e-10,8.852914804787366e-10,7.4908176206010156e-13,5.1660175303604426e-14,7.6229002434580288e-16,3.6967565941838871e-14,7.4400225629914702e-13,1.3382979981346617e-21,2.4505767204209582e-17,3.5144937009257447e-18,6.3860202296982511e-23,6.3858614637526758e-23,1.3809998120774343e-27,5.6339317538509097e-23,2.066596436773594e-28,1.747953435102368e-18,1.1566012639709628e-51,1.1120468115749903e-51,1.1120468124497566e-51,7.2104671021935108e-25,2.6390204843977288e-28,6.1153824354467952e-22,1.1654278645879041e-25,1.0886303944967306e-29,1.9251168653769502e-31,3.8597984637405817e-37,2.0859879331958268e-42,2.4863550142965561e-44,4.2153873888429867e-50,1.523901658489906e-53,2.1805350473463441e-51
3.990231447655091e-14,0.4785614055040345,2.6072479339793136e-17,1.3906753839184579e-25,1.3904587451995401e-25,4.4701781317418794e-40,3.708576579104321e-32,0.0,0.0,7.6843396179889654e-17,1.1821423759227646e-27,154.0,0.0,0.9999999974081335,1.0,18.999999999999861,2.7837623322797658e-10,9.0801214242558322e-11,1.1100934448537255e-09,1.1101157589726862e-09,1.1737912185554464e-12,8.1223538537168763e-14,9.5732764373696067e-16,5.8055038267646891e-14,1.1658317679977848e-12,2.1092508676820134e-21,3.8530085874595865e-17,5.5257514137625471e-18,1.2461273395226144e-22,1.2460896757093335e-22,3.2742374593233299e-27,1.0967058962601368e-22,4.9214386878778449e-28,2.7482836617788505e-18,5.0342781013404588e-51,4.8403482823956203e-51,4.8403482866946632e-51,1.4070694657340368e-24,5.1496213075716283e-28,9.6111444748711113e-22,1.9807147709657054e-25,2.1160759243415151e-29,4.5765937965484381e-31,1.1017609510038322e-36,7.0183896170742799e-42,8.3654463383207436e-44,1.643260689990548e-49,5.9408413986932266e-53,8.1154094501120844e-51
4.798379727701851e-14,0.47856140550403425,3.1353079591040634e-17,2.0110006295463676e-25,2.0106257812017139e-25,7.8172808652796184e-40,6.4177970576056513e-32,0.0,0.0,9.3744663412187975e-17,1.7261004657723346e-27,154.0,0.0,0.99999999688321162,1.0,18.999999999999801,3.3475623866469861e-10,1.0862019143844907e-10,1.3349027587816673e-09,1.3349353320000216e-09,1.6915045520283295e-12,1.1744795750922292e-13,1.15236098294192e-15,8.3847519943100292e-14,1.6800344995874395e-12,3.0548356993420323e-21,5.5714631302668226e-17,7.9901969249348566e-18,2.1564340422191252e-22,2.1563573801303183e-22,6.6606907219369423e-27,1.8932535796566362e-22,1.0055181587017564e-27,3.9740274668570732e-18,1.7033741947881804e-50,1.6377570399776633e-50,1.6377570415949524e-50,2.4350579991818219e-24,8.9114720597760541e-28,1.3888197657407839e-21,3.022925717635971e-25,3.6477255382557181e-29,9.334696197697296e-31,2.6186031424037226e-36,1.9154536801098837e-41,2.2830929196713592e-43,5.0834197389176395e-49,1.8378898857789758e-52,2.4032811186470389e-50
6.41467628779537e-14,0.47856140550403387,4.1914378323164935e-17,3.5940207401972031e-25,3.5931284349259414e-25,1.9031771869701755e-39,1.5279583736054705e-31,0.0,0.0,1.2889942148000967e-16,3.1450016373718019e-27,154.0,0.0,0.99999999583338028,1.0,18.999999999999638,4.4751624868293213e-10,1.4369698042176031e-10,1.7845014023533886e-09,1.7845604313931034e-09,3.0020223606973076e-12,2.0987833523592024e-13,1.5424157944812406e-15,1.4947777214075215e-13,2.9816657179858223e-12,5.469858576251297e-21,9.956414857526635e-17,1.427857385839414e-17,5.1339395679905627e-22,5.1336980999448049e-22,2.0949405748978744e-26,4.4833900859721687e-22,3.1973988267609253e-27,7.1017378719863313e-18,1.4772024409165501e-49,1.4202978883776903e-49,1.4202978906050708e-49,5.7978566556428009e-24,2.1216069285322494e-27,2.4774596896502767e-21,5.7790737646648861e-25,8.610953393317144e-29,2.9555061224282318e-30,1.1294606059445139e-35,1.1536301378294208e-40,1.3750535536067273e-42,4.4124237374118763e-48,1.595570817690043e-51,1.7652015968235558e-49
7.869343191879537e-14,0.4785614055040334,5.1419659159651547e-17,5.4091026861568545e-25,5.4074566957480086e-25,3.5787150989914258e-39,2.8187819071621657e-31,0.0,0.0,1.620801827011901e-16,4.815303927395713e-27,154.0,0.0,0.99999999488854663,1.0,18.999999999999456,5.4900025672440405e-10,1.7463719840717325e-10,2.1891174017401221e-09,2.1892071024575317e-09,4.4897801023301802e-12,3.1584237452712679e-13,1.8934512553250318e-15,2.2446182391782991e-13,4.4593350095944815e-12,8.2405126864663927e-21,1.4983603599524034e-16,2.148781879569707e-17,9.47089514947755e-22,9.4703556251872445e-22,4.6752688955460966e-26,8.2320447614175117e-22,7.1997400749936379e-27,1.0687545468215644e-17,5.9558146034763808e-49,5.7263857678620001e-49,5.726385778481069e-49,1.0696603843322716e-23,3.9138665034959503e-27,3.7215427312704575e-21,9.0234795325330401e-25,1.5767106903367526e-28,6.6315603005170755e-30,3.0906765550375026e-35,3.8205630407254779e-40,4.55387485532415e-42,1.7498397581523861e-47,6.3282382060682154e-51,6.4122613982420358e-49
9.324010095963704e-14,0.4785614055040328,6.0925046075608236e-17,7.5940716892785302e-25,7.5913346805748829e-25,6.0623973817164333e-39,4.6874513279591363e-31,0.0,0.0,1.9672123165569338e-16,6.8757343799539028e-27,154.0,0.0,0.99999999394372641,1.0,18.99999999999924,6.5048426384225163e-10,2.0499327220172393e-10,2.5937118227066756e-09,2.5938387962374183e-09,6.2638935059914347e-12,4.4338187030271787e-13,2.2444736820889523e-15,3.1442167797068906e-13,6.2214181923129849e-12,1.1576807502716947e-20,2.1034604506083651e-16,3.0165087631492878e-17,1.5749135540434988e-21,1.574808614125055e-21,9.0829956423318644e-26,1.3625578162915813e-21,1.4109962020694082e-26,1.5003621440942822e-17,1.9014620689304438e-48,1.8282143117823186e-48,1.8282143156978155e-48,1.7788909142059975e-23,6.5083741636300975e-27,5.2143067171683236e-21,1.298701298819727e-24,2.6026511312706239e-28,1.2951556246065926e-29,7.1073223118760806e-35,1.0288252445611667e-39,1.2262980383567381e-41,5.4858165805210158e-47,1.9841101903974093e-50,1.8524626800681654e-48
1.0778677000047872e-13,0.47856140550403203,7.0430539066679552e-17,1.0148993982241859e-24,1.0144766409935402e-24,9.534999902631355e-39,7.2405773488894721e-31,0.0,0.0,2.3282250996516306e-16,9.3432149704720375e-27,154.0,0.0,0.99999999299891906,1.0,18.999999999998987,7.5196827003647627e-10,2.3477622241457046e-10,2.9982846676337577e-09,2.9984556116893064e-09,8.3189601144310535e-12,5.9249444197333991e-13,2.5954832527356552e-15,4.1925837761797362e-13,8.2625494428410675e-12,1.5478680612742191e-20,2.8109379871329983e-16,4.0310266279872705e-17,2.4326721550233423e-21,2.4324870970825594e-21,1.5999115886698027e-25,2.0949671483289904e-21,2.5066781915787249e-26,2.0049939132738643e-17,5.1306184777810532e-48,4.9329778469603234e-48,4.9329778588424205e-48,2.7479804232507762e-23,1.0053104450429037e-26,6.9541084204562649e-21,1.766467305720349e-24,3.9908728564885808e-28,2.2930789152034992e-29,1.4459526625960574e-34,2.3917640808426595e-39,2.8508438871739311e-41,1.4486436584115121e-46,5.2399836937921619e-50,4.5478311221882603e-48
1.223334390413204e-13,0.4785614055040313,7.9936138128537317e-17,1.3073935826110294e-24,1.3067755908261906e-24,1.4187680455523297e-38,1.0584826365809133e-30,0.0,0.0,2.7038395941322987e-16,1.2234686220957562e-26,154.0,0.0,0.99999999205412471,1.0,18.999999999998693,8.5345227530707921e-10,2.63996862767694e-10,3.4028359389029281e-09,3.4030576471524826e-09,1.0649678889396169e-11,7.6317770810018369e-13,2.9464799938196319e-15,5.3887358358582249e-13,1.0577463669155495e-11,1.994606958314642e-20,3.6207892229413236e-16,5.1923240615008235e-17,3.5561868603804891e-21,3.5558834434898218e-21,2.6201788329858656e-25,3.0484641910247426e-21,4.1399007369155541e-26,2.5826472056540649e-17,1.2233385079997976e-47,1.1762133296714853e-47,1.1762133328107977e-47,4.017463867667952e-23,1.4696097078477745e-26,8.939314866617676e-21,2.3051671249366913e-24,5.7917613181611788e-28,3.7744131399382328e-29,2.6879615561403743e-34,4.9962150538362076e-39,5.9552073068146147e-41,3.3821305834446482e-46,1.2235013288706631e-49,9.9294475817644177e-48
1.3688010808216207e-13,0.4785614055040304,8.9441843256877766e-17,1.6368963509570933e-24,1.6360307197987263e-24,2.0221901932273341e-38,1.4826929153770049e-30,0.0,0.0,3.0940552191330275e-16,1.5567108489470491e-26,154.0,0.0,0.99999999110934301,1.0,18.999999999998366,9.5493627965406189e-10,2.9266580698725247e-10,3.8073656388971547e-09,3.8076450003673569e-09,1.325084683339285e-11,9.5542928583424534e-13,3.2974639727267251e-15,6.7316955543362201e-13,1.3160993155179656e-11,2.4978911943234578e-20,4.5330104330262179e-16,6.5003896436970176e-17,4.9812976224283332e-21,4.9808274034175623e-21,4.055974352918694e-25,4.2505621013891062e-21,6.4621575479100323e-26,3.2333193878396151e-17,2.6517176812373749e-47,2.5495688282892061e-47,2.5495688357571881e-47,5.6279111957310527e-23,2.0585469146136801e-26,1.1168303025071775e-20,2.9143393804318834e-24,8.0541989628663231e-28,5.8719771175830527e-29,4.661566138964561e-34,9.6173635387598414e-39,1.1463373822219695e-40,7.1924705679166652e-46,2.602189355680995e-49,1.9831825412623835e-47
1.6597344616384542e-13,0.4785614055040283,1.0845357169591683e-16,2.4069541557715059e-24,2.4054111235761307e-24,3.7288387712814522e-38,2.6431705294309207e-30,0.0,0.0,3.9182875448207325e-16,2.3622705932143281e-26,154.0,0.0,0.99999998921981648,1.0,18.999999999997602,1.1579042855771705e-09,3.483901363945576e-10,4.6163603345937665e-09,4.6167760480586897e-09,1.9244171949115779e-11,1.4046278436174879e-12,3.9993940748642218e-15,9.8541579000500082e-13,1.9113677676059069e-11,3.6740706919363037e-20,6.6645479860580001e-16,9.5567795671889937e-17,8.8796811119470662e-21,8.8786864609103964e-21,8.5600576343537643e-25,7.5082134295539134e-21,1.3864527323447642e-25,4.7537099661426085e-17,1.0085969615640735e-46,9.6974405169802499e-47,9.6974405506666509e-47,1.0034058984470597e-22,3.6695884100326372e-26,1.6351181425811621e-20,4.342254640021914e-24,1.4152473845814417e-27,1.2515006329144013e-28,1.1985694613627231e-33,2.9663082856999461e-38,3.5356889768908671e-40,2.6465996507568931e-45,9.5774310385215094e-49,6.4864946875869176e-47
1.9506678424552877e-13,0.4785614055040258,1.2746572434989318e-16,3.3251258472129605e-24,3.3226210683298035e-24,6.2546339582623932e-38,4.290911349540034e-30,0.0,0.0,4.8009174618286839e-16,3.3645935853284896e-26,154.0,0.0,0.99999998733033757,1.0,18.999999999996692,1.3608722878058132e-09,4.0203024802143602e-10,5.4252687737917454e-09,5.4258495242756864e-09,2.6259209798384139e-11,1.9400710481256637e-12,4.7012741131442489e-15,1.3552275686985594e-12,2.6081146721155934e-11,5.0763565659990217e-20,9.2055213095571362e-16,1.320010501093737e-16,1.4414600754700352e-20,1.4412741334056349e-20,1.5966091014645629e-24,1.2077986008039397e-20,2.6281154253983227e-25,6.5661449098307717e-17,3.0752063982838335e-46,2.9567441771014233e-46,2.9567441888728475e-46,1.6291326734458726e-22,5.9569554666016281e-26,2.2489965467301129e-20,6.0465543949430904e-24,2.2648493265252645e-27,2.3568019299810694e-28,2.6442351747788931e-33,7.6219704484592047e-38,9.0850293393955876e-40,7.86451197863574e-45,2.846588521323741e-48,1.7408620177959232e-46
2.2416012232721212e-13,0.47856140550402304,1.4647830118535679e-16,4.3914644524867371e-24,4.3876637697699825e-24,9.7976534722589678e-38,6.5113466183836257e-30,0.0,0.0,5.7419403839462322e-16,4.5772902666368503e-26,154.0,0.0,0.99999998544090485,1.0,18.999999999995648,1.5638402863399987e-09,4.5366399732096362e-10,6.2340909755572503e-09,6.2348661879769236e-09,3.4257794545635667e-11,2.5617398341530033e-12,5.4031052795303213e-15,1.7818459320406455e-12,3.4025493256641587e-11,6.7046988331181835e-20,1.2155901466713054e-15,1.743027459396041e-16,2.18728166514926e-20,2.1869636077102634e-20,2.7248449264852105e-24,1.8161694734385372e-20,4.5572946348572474e-25,8.6706037642918171e-17,8.0252489477599648e-46,7.7161028060514802e-46,7.7161028405710064e-46,2.4724831225135619e-22,9.0391635363741136e-26,2.9572052234844689e-20,8.0235938211512387e-24,3.3882360468419039e-27,4.0603182750718544e-28,5.2267602109653592e-33,1.719004036227977e-37,2.0489778006630127e-39,2.0097557425540324e-44,7.275865065695899e-48,4.0612901204970043e-46
2.532534604088955e-13,0.47856140550401977,1.6549130216929875e-16,5.6060229806620021e-24,5.6005424443205413e-24,1.4572147063852393e-37,9.3898969124537463e-30,0.0,0.0,6.7413517538279892e-16,6.0139846711947248e-26,154.0,0.0,0.99999998355151609,1.0,18.999999999994458,1.7668082811797362e-09,5.0336632012029071e-10,7.0428269589488651e-09,7.0438267879819461e-09,4.3203191596904959e-11,3.2696151440653224e-12,6.1048868280347876e-15,2.2645220615220626e-12,4.2910231785064861e-11,8.5590475312489919e-20,1.5515659909839458e-15,2.2247196970764567e-16,3.1541002030559477e-20,3.1535915408395869e-20,4.3478930012660907e-24,2.5953584713509751e-20,7.3872916234638315e-25,1.1067066351031108e-16,1.8707905451601412e-45,1.7987245827853275e-45,1.7987245917445921e-45,3.5659815603961551e-22,1.3034694589712706e-25,3.7585007209709347e-20,1.0269789808832837e-23,4.8174063919575607e-27,6.5392015695803605e-28,9.5098085580973486e-33,3.5189960827864662e-37,4.1945023706251962e-39,4.605108193033337e-44,1.6675220798837177e-47,8.5457015949550628e-46
2.8234679849057883e-13,0.478561405504016,1.8450472726912672e-16,6.9688544238849227e-24,6.9612603091093784e-24,2.0807914224524448e-37,1.3011973396475507e-29,0.0,0.0,7.7991470413915862e-16,7.6883140387917653e-26,154.0,0.0,0.99999998166217008,1.0,18.999999999993125,1.9697762723250346e-09,5.5120947811080857e-10,7.8514767430180952e-09,7.8527320635237932e-09,5.3059977257098955e-11,4.0636779273075539e-12,6.806622661522999e-15,2.8025167204830544e-12,5.2700178818669062e-11,1.063935271325497e-19,1.9284768458912845e-15,2.7650780828995109e-16,4.3705749444866424e-20,4.3698032814982204e-20,6.5809544159954066e-24,3.5640967747642497e-20,1.1356754682144796e-24,1.3755512752446497e-16,3.9941579503318461e-45,3.8402964538380041e-45,3.8402964750084849e-45,4.9421647620018069e-22,1.8061999711297812e-25,4.6516554984725197e-20,1.2781606600040526e-23,6.5825700946658111e-27,9.9883269838594316e-28,1.6211034837203687e-32,6.6785050475635028e-37,7.9605350849341365e-39,9.697860838587647e-44,3.5123764842027742e-47,1.659451751960491e-45
3.114401365722622e-13,0.4785614055040119,2.0351857645265552e-16,8.4800117655808265e-24,8.4698205813463559e-24,2.8750489639442555e-37,1.7462993150497838e-29,0.0,0.0,8.9153217425000698e-16,9.613931399547522e-26,154.0,0.0,0.99999997977286481,1.0,18.999999999991651,2.1727442597759032e-09,5.9726312307058936e-10,8.6600403468134388e-09,8.6615827444104e-09,6.3794007247255956e-11,4.9439091363215112e-12,7.5083056579300242e-15,3.3951001083930184e-12,6.336142161013478e-11,1.2945564448568691e-19,2.3463199292701233e-15,3.3640934868440197e-16,5.8653621764930163e-20,5.8642402035408284e-20,9.546782831545379e-24,4.740438878603212e-20,1.6729466903371031e-24,1.6735923305536297e-16,7.9357024487217444e-45,7.630006437468956e-45,7.6300064837619057e-45,6.6335879445269425e-22,2.423952027727851e-25,5.6354576844537998e-20,1.5555556505061425e-23,8.7122133432156119e-27,1.4619725345932013e-27,2.6213823531061491e-32,1.1916716058638082e-36,1.4204337117065136e-38,1.9059133169971137e-43,6.9043616087531293e-47,3.0188536785058692e-45
3.4053347465394553e-13,0.47856140550400755,2.2253284968811489e-16,1.0139547984590842e-23,1.0126226477978189e-23,3.8661792255825636e-37,2.2828387697001166e-29,0.0,0.0,1.0089871379105555e-15,1.1804507527462456e-25,154.0,0.0,0.99999997788359896,1.0,18.999999999990035,2.3757122435323498e-09,6.4159425005422351e-10,9.4685177893825202e-09,9.4703795507527004e-09,7.5372439651543737e-11,5.9102897244285439e-12,8.2099549377488457e-15,4.0415520954692578e-12,7.4861340943974972e-11,1.5477632787996484e-19,2.8050924955846102e-15,4.0217567790016069e-16,7.667117881966154e-20,7.6655423608655493e-20,1.337570722017346e-23,6.1417504523128851e-20,2.3795037858812369e-24,2.0008278606927104e-16,1.4842616158090256e-44,1.4270855164632308e-44,1.4270855259349647e-44,8.6728286551612082e-22,3.1685699124507235e-25,6.7087114661542375e-20,1.8588194307512555e-23,1.1233080814764589e-26,2.0662807816784272e-27,4.0580378007637061e-32,2.0195283182334831e-36,2.4072197072145946e-38,3.5329080439992916e-43,1.2801139070744143e-46,5.2007897476587162e-45
