Time (s),Volume (m^3),H(4),O(5),OH(6),H2(7),H2O(8),Ar(9),He(10),HO2(11),H2O2(12),N2,Ne,C7H10(1),C7H16(2),O2(3),C7H10(57),C7H10(54),C7H11(67),C7H9(41),C7H10(125),S(151),S(153),S(152),C7H10(118),S(233),C7H10(150)
1.1335887074296593e-09,0.6093540555366604,7.8236135694325911e-06,2.9116021293464624e-08,2.8916761911733767e-08,1.247614070202249e-12,2.1094319116522936e-10,0.0,0.0,1.9516940491351635e-05,1.1509740982326069e-08,154.0,0.0,0.32680916916324959,1.0,18.999800057459979,0.0024963814663342345,9.3351236240362363e-05,0.0095639135817540671,0.0097590051154351938,0.17355732010206781,0.00017404179253604924,1.0744031472334306e-09,6.3421000659483503e-06,0.4773999154639828,9.2789758851865206e-13,0.0001405589030024016
1.1487067281309632e-09,0.6093540535062859,7.8773808721952964e-06,2.9768638135552417e-08,2.9563973467282227e-08,1.3011161840124161e-12,2.168568169223864e-10,0.0,0.0,1.9902048338062167e-05,1.1968549390897969e-08,154.0,0.0,0.32203019179599318,1.0,18.999799033719075,0.0025140514387309494,9.2043649798847352e-05,0.0095973772429430951,0.0097935018737181183,0.17474018093819685,0.00017465687581461379,1.0782009679706518e-09,6.3645343681759719e-06,0.48090933600835784,9.3117687224364143e-13,0.00014229456294575173
1.1623129467621367e-09,0.609354051732267,7.9250398373991074e-06,3.0359787589147238e-08,3.0150221459483295e-08,1.3504773414780461e-12,2.2222761020747359e-10,0.0,0.0,2.0249759054642016e-05,1.2390515418607349e-08,154.0,0.0,0.31778978111775191,1.0,18.999798127265574,0.0025297246520035628,9.0883397824260124e-05,0.0096266521799319767,0.0098236920769794803,0.1757881152027399,0.00017519496831440055,1.0815246565255867e-09,6.3841679768039762e-06,0.48402573110841379,9.3404570919694381e-13,0.00014384004560464287
1.1759191653933102e-09,0.6093540500073462,7.9720155568135338e-06,3.0954478252049418e-08,3.0739976964439736e-08,1.4009929456158343e-12,2.2764340325205476e-10,0.0,0.0,2.0598495506207119e-05,1.2821077219856736e-08,154.0,0.0,0.3136060280731498,1.0,18.999797234554528,0.0025451832135610793,8.9738625144255766e-05,0.0096551509006954483,0.0098530926741625235,0.17682050411178393,0.0001757187940820387,1.0847614315594293e-09,6.4032880735959906e-06,0.48710280941836132,9.3683845243492164e-13,0.00014536981528732133
1.1895253840244837e-09,0.6093540483302013,8.0183173928656469e-06,3.1552659376022309e-08,3.1333190263146311e-08,1.4526713250863126e-12,2.3310326069002957e-10,0.0,0.0,2.094823020639133e-05,1.3260265351360302e-08,154.0,0.0,0.30947815546059587,1.0,18.999796355224035,0.0025604299916812145,8.860911993706346e-05,0.0096828938536557812,0.0098817244579271647,0.17783755614244701,0.00017622872899306273,1.0879135339828718e-09,6.4219081797957777e-06,0.49014109534539996,9.3955719650544796e-13,0.0001468839023295581
1.2031316026556572e-09,0.6093540466995437,8.0639545734821443e-06,3.2154280909704579e-08,3.192981232568865e-08,1.5055206246871232e-12,2.3860625334967984e-10,0.0,0.0,2.1298936394168099e-05,1.3708109166210116e-08,154.0,0.0,0.30540539729182975,1.0,18.999795488921855,0.0025754678152208874,8.7494671631235829e-05,0.0097099009431802098,0.0099096076678217328,0.17883947690855695,0.00017672513892133277,1.0909832998355841e-09,6.4400414605752982e-06,0.49314110608589518,9.4220368957717075e-13,0.00014838234355621995
1.2167378212868307e-09,0.6093540451141195,8.1089361952955532e-06,3.2759293482694404e-08,3.2529794795093696e-08,1.5595488092239375e-12,2.4415145851936518e-10,0.0,0.0,2.1650588009388618e-05,1.4164636856899198e-08,154.0,0.0,0.30138699852342343,1.0,18.999794635305026,0.0025902994745183594,8.6395076376451972e-05,0.0097361915479089386,0.0099367620089248695,0.17982646922464771,0.00017720838007475844,1.09397266233415e-09,6.4577007261606223e-06,0.49610335178657139,9.4478027439143448e-13,0.00014986518191010124
1.2303440399180042e-09,0.6093540435727085,8.1532712258325509e-06,3.3367648394918158e-08,3.3133089976423465e-08,1.6147636660591558e-12,2.4973796024278161e-10,0.0,0.0,2.2003159674105758e-05,1.4629875489998143e-08,154.0,0.0,0.29742221487334286,1.0,18.999793794039675,0.0026049277219963676,8.531012769245586e-05,0.0097617845350479147,0.0099632066663562901,0.18079873315224307,0.00017767879925823635,1.0968840472922643e-09,6.4748984594526257e-06,0.49902833566164095,9.4728821076788852e-13,0.00015133246613079733
1.2425896366860603e-09,0.6093540422220898,8.1926272255829739e-06,3.3917985804976218e-08,3.3678849121166079e-08,1.6654779352410672e-12,2.5480036897511586e-10,0.0,0.0,2.2321240384511743e-05,1.5056059588999542e-08,154.0,0.0,0.29389914402098533,1.0,18.99979304719264,0.0026179214719768752,8.4346032073290552e-05,0.0097842369459704634,0.0099864155200113536,0.18166134104740608,0.00017809149286997212,1.099439189884172e-09,6.4899918494728368e-06,0.50162937260850748,9.4948839724054518e-13,0.0001526397679604169
1.2548352334541164e-09,0.6093540409053182,8.2314730027383459e-06,3.4470957040210925e-08,3.4227219620601869e-08,1.7171650012105122e-12,2.5989483412071693e-10,0.0,0.0,2.2640028765731303e-05,1.548933875968183e-08,154.0,0.0,0.29041837969079576,1.0,18.999792309856193,0.0026307546106644967,8.3393494927781016e-05,0.0098061522086905963,0.010009077922667999,0.18251232076030954,0.00017849431393121047,1.1019341707768184e-09,6.5047298608875136e-06,0.50420098660707169,9.5163595102191365e-13,0.00015393455819391741
1.2670808302221726e-09,0.6093540396215706,8.2698148312258013e-06,3.5026527968679e-08,3.4778168056982947e-08,1.7698301769091285e-12,2.6502070333486275e-10,0.0,0.0,2.2959507680896103e-05,1.5929730495724485e-08,154.0,0.0,0.28697940125163118,1.0,18.999791581805024,0.0026434290670684871,8.2452374569943641e-05,0.0098275430557115493,0.010031206821585413,0.1833518125040888,0.00017888749648103179,1.1043703027556648e-09,6.5191209128400454e-06,0.50674353031932606,9.5373233143157013e-13,0.00015521688330043701
1.2793264269902287e-09,0.6093540383700442,8.3076589049607294e-06,3.5584664875806679e-08,3.5331661423673952e-08,1.8234786640185633e-12,2.7017732956128164e-10,0.0,0.0,2.3279660396539905e-05,1.6377251634653626e-08,154.0,0.0,0.28358169473844325,1.0,18.999790862819175,0.0026559467465954623,8.1522528994269893e-05,0.0098484219175456258,0.010052814856997598,0.18417995477763757,0.00017927126900622929,1.1067492441237729e-09,6.533173228610285e-06,0.50925735209110756,9.5577825567364312e-13,0.00015648679273860171
1.2915720237582848e-09,0.6093540371499555,8.3450113386375879e-06,3.6145334460536112e-08,3.5887667121213809e-08,1.8781155539912498e-12,2.7536407112516649e-10,0.0,0.0,2.3600470575959856e-05,1.6831918370591428e-08,154.0,0.0,0.28022475278590364,1.0,18.999790152683936,0.0026683095312679864,8.0603821328966333e-05,0.0098688009277769842,0.0100739143672716,0.18499688437999681,0.00017964585453529672,1.1090719580491194e-09,6.5468948293383563e-06,0.5117427959882076,9.577756551789864e-13,0.00015774433885170188
1.303817620526341e-09,0.6093540359605406,8.3818781685727126e-06,3.6708503831285637e-08,3.6446152953146009e-08,1.9337458291045327e-12,2.8058029187169391e-10,0.0,0.0,2.3921922271387228e-05,1.7293746269202715e-08,154.0,0.0,0.27690807455773431,1.0,18.999789451189773,0.0026805192799539183,7.9696112649827065e-05,0.0098886919289734084,0.010094517394903272,0.18580273642892917,0.00018001147074713373,1.1113402671467389e-09,6.5602935502575016e-06,0.514200201843524,9.5972475725171349e-13,0.00015898957673462751
1.3148386576175914e-09,0.6093540349156761,8.4146480459637452e-06,3.7217466749397886e-08,3.6950884452953609e-08,1.9846664448248049e-12,2.8529957439058973e-10,0.0,0.0,2.4211764443616212e-05,1.7715526504358915e-08,154.0,0.0,0.27395708130670521,1.0,18.999788827064336,0.0026913787244372484,7.8888468399700422e-05,0.0099061861226468866,0.010112645328556196,0.1865186421915894,0.00018033303193280221,1.1133360344404845e-09,6.5720826444258724e-06,0.51638817181369978,9.614390834603654e-13,0.00016009981509051854
1.325859694708842e-09,0.6093540338945147,8.4470337050599246e-06,3.7728404758925416e-08,3.7457576181557377e-08,2.0363991340290197e-12,2.9004176854184177e-10,0.0,0.0,2.4502102528319917e-05,1.8143129906611091e-08,154.0,0.0,0.27103794497430755,1.0,18.999788209626644,0.0027021170205342778,7.8089527528057645e-05,0.0099233026355505551,0.010130389015195225,0.18722577944572544,0.0001806476515932569,1.1152894831360013e-09,6.5836218479356268e-06,0.51855394481730499,9.6311643074248208e-13,0.00016120017415985902
1.3368807318000924e-09,0.6093540328965493,8.4790393898023597e-06,3.8241294701307909e-08,3.7966205473330494e-08,2.0889473101082399e-12,2.9480642247137611e-10,0.0,0.0,2.4792925660264523e-05,1.8576566604802262e-08,154.0,0.0,0.26815031348778989,1.0,18.999787598734006,0.0027127354770288153,7.7299193823965144e-05,0.0099400495320961062,0.010147756655507413,0.18792424332549817,0.00018095547796267883,1.117201473301807e-09,6.5949164941476557e-06,0.52069776011650137,9.6475766975768763e-13,0.00016229069913085067
1.347901768891343e-09,0.609354031921269,8.5106692915618338e-06,3.8756113693610637e-08,3.8476749933381045e-08,2.1423143129155315e-12,2.9959308857273879e-10,0.0,0.0,2.5084223224951275e-05,1.9015846328463214e-08,154.0,0.0,0.26529383915206739,1.0,18.999786994247053,0.0027232353871213554,7.6517372016647156e-05,0.0099564346889897039,0.01016475625934476,0.18861412783286507,0.0001812566558243315,1.1190730121902952e-09,6.6059717925425408e-06,0.52281985412317833,9.6636333679859733e-13,0.00016337143676008824
1.3589228059825935e-09,0.6093540309681748,8.5419275536417907e-06,3.927283910519213e-08,3.8989187414499552e-08,2.1965034149675671e-12,3.0440132326071215e-10,0.0,0.0,2.5375984834615378e-05,1.9460978448589153e-08,154.0,0.0,0.26246817827430341,1.0,18.999786396029428,0.0027336180297488702,7.5743968378659253e-05,0.0099724658134455416,0.010181395664239446,0.18929552593326937,0.00018155132684258502,1.1209048168596554e-09,6.6167928400202731e-06,0.5249204606399025,9.6793446104824698e-13,0.00016444243515653518
1.369943843073844e-09,0.6093540300367899,8.5728182726372149e-06,3.9791448550760078e-08,3.9503496010218049e-08,2.251517823320407e-12,3.0923068698413588e-10,0.0,0.0,2.5668200319316486e-05,1.9911971991802261e-08,154.0,0.0,0.25967299105049069,1.0,18.999785803947656,0.0027438846699780069,7.497888986161064e-05,0.0099881504493865569,0.01019768254171349,0.18996852958442009,0.00018183962968489352,1.1226978909103023e-09,6.6273846259028735e-06,0.52699981093247628,9.6947148307024583e-13,0.0001655037436948038
1.3809648801650945e-09,0.6093540291266177,8.6033454996270096e-06,4.0311919884412843e-08,4.001965404887783e-08,2.3073606811835313e-12,3.1408074421349157e-10,0.0,0.0,2.5960859719881913e-05,2.0368835657362685e-08,154.0,0.0,0.2569079414656994,1.0,18.99978521787104,0.0027540365593423338,7.4222044810502932e-05,0.010003495984017063,0.010213624403947,0.19063322976058666,0.00018212170012624351,1.1244529159134887e-09,6.6377520354524926e-06,0.52905813379112032,9.7097540002826564e-13,0.00016655541289072875
1.391985917256345e-09,0.6093540282372031,8.6335132398376028e-06,4.0834231201597267e-08,4.0537640095451805e-08,2.3640350674696063e-12,3.1895106357186736e-10,0.0,0.0,2.625395328746956e-05,2.0831577819338575e-08,154.0,0.0,0.25417269732181474,1.0,18.999784637671667,0.0027640749357321615,7.3473342277268058e-05,0.010018509648078917,0.01022922860405129,0.19128971644476911,0.0001823976710684891,1.1261708830052628e-09,6.6478998509190761e-06,0.53109565551085103,9.724465792998165e-13,0.0001675974943624336
1.4030069543475955e-09,0.6093540273680913,8.6633254522254007e-06,4.1358360841408848e-08,4.1057432953709561e-08,2.4215439962565785e-12,3.2384121796514618e-10,0.0,0.0,2.6547471483511614e-05,2.1300206525537683e-08,154.0,0.0,0.25146693027214423,1.0,18.999784063224393,0.0027740010232649858,7.2732692785893696e-05,0.01003319851516204,0.010244502335371957,0.19193807861906789,0.00018266767253122051,1.1278522961898242e-09,6.6578327501627197e-06,0.53311259986727288,9.7388625501816213e-13,0.000168630040822286
1.414027991438846e-09,0.6093540265188373,8.6927860500117856e-06,4.1884287383935354e-08,4.1579011663521709e-08,2.4798904175491816e-12,3.2875078462749633e-10,0.0,0.0,2.6841404975358582e-05,2.1774729504898123e-08,154.0,0.0,0.24879031577665878,1.0,18.999783494406795,0.0027838160324361173,7.2000007347808033e-05,0.010047569504741574,0.010259452634567116,0.19257840427588055,0.00018293183170094585,1.1294983186245015e-09,6.6675553097745107e-06,0.53510918814485886,9.7529437545314905e-13,0.00016965310602451195
1.4250490285300965e-09,0.6093540256890052,8.7218989016965131e-06,4.2411989645145499e-08,4.2102355495755837e-08,2.5390772186901404e-12,3.3367934512610829e-10,0.0,0.0,2.7135744629779112e-05,2.2255154180302165e-08,154.0,0.0,0.24614253301728647,1.0,18.999782931099098,0.0027935211604080894,7.127519864599753e-05,0.010061629387352262,0.010274086386868057,0.19321078043859358,0.0001831902730232488,1.1311091911215855e-09,6.677072007112883e-06,0.53708563918905006,9.7667257576898574e-13,0.00017066674467895539
1.436070065621347e-09,0.6093540248781686,8.7506678267891043e-06,4.2941446699678368e-08,4.2627443974476612e-08,2.5991072183572993e-12,3.3862648589721448e-10,0.0,0.0,2.7430481529656891e-05,2.2741487646388816e-08,154.0,0.0,0.24352326525276416,1.0,18.999782373184374,0.002803117589723101,7.0558179781502047e-05,0.010075384772487976,0.01028841031377589,0.19383529306837183,0.0001834431179830437,1.1326862122195783e-09,6.6863872138421576e-06,0.53904216917176928,9.7802045429076776e-13,0.00017167101246480317
1.4459889990034725e-09,0.6093540241643148,8.7762689306744219e-06,4.3419441251673352e-08,4.310149850092431e-08,2.6538574428385529e-12,3.4309445978681122e-10,0.0,0.0,2.7696077137859482e-05,2.3184245457731906e-08,154.0,0.0,0.24119004515241371,1.0,18.999781875577106,0.0028116624076801201,6.9919452371919715e-05,0.010087509644130356,0.010301042408678202,0.19439070154755408,0.00018366599226800535,1.1340769181832196e-09,6.694602177038717e-06,0.54078619076972689,9.7920865588526208e-13,0.00017256688794315509
1.455907932385598e-09,0.6093540234652055,8.8015972497841435e-06,4.389882541793069e-08,4.3576935104940907e-08,2.7092948806766021e-12,3.4757685562839593e-10,0.0,0.0,2.7961981150754476e-05,2.3631799765243749e-08,154.0,0.0,0.23887944159464727,1.0,18.999781382162958,0.0028201209750265757,6.9286903539657441e-05,0.010099397776797671,0.010313433616896914,0.19493987106924301,0.00018388451553532029,1.1354410971548332e-09,6.7026604828340147e-06,0.54251440449115851,9.803736735347496e-13,0.0001734552602504191
1.4658268657677236e-09,0.6093540227805606,8.826655482399768e-06,4.4379584399301176e-08,4.4053739305082585e-08,2.7654214662282462e-12,3.5207338079850766e-10,0.0,0.0,2.8228187441359663e-05,2.4084155178690122e-08,154.0,0.0,0.23659123084257863,1.0,18.999780892861597,0.0028284941280954201,6.8660472148547225e-05,0.010111053710254744,0.01032558855520439,0.19548286242856039,0.00018409877123006795,1.1367792208260483e-09,6.7105651337473221e-06,0.54422696321748998,9.8151602086179934e-13,0.00017433617154290342
1.475745799149849e-09,0.6093540221100907,8.8514462981004544e-06,4.4861703548574816e-08,4.4531896768434038e-08,2.822239093759164e-12,3.5658374573087431e-10,0.0,0.0,2.8494690005021827e-05,2.4541316124908239e-08,154.0,0.0,0.23432519154727621,1.0,18.999780407594336,0.002836782694632888,6.8040097687911341e-05,0.010122481892856005,0.010337511747435305,0.19601973579664236,0.00018430884111624189,1.1380918725882215e-09,6.7183190718170513e-06,0.54592401825975212,9.826359734303697e-13,0.00017520966445409042
1.4856647325319746e-09,0.6093540214535137,8.8759723397908018e-06,4.5345168359892362e-08,4.5011393300202361e-08,2.8797496202936528e-12,3.6110766375875319e-10,0.0,0.0,2.8761482949603118e-05,2.5003286864506308e-08,154.0,0.0,0.23208110457883732,1.0,18.999779926283978,0.0028449874943971957,6.7425720296399863e-05,0.010133686689127666,0.010349207632193767,0.19655055076412059,0.00018451480541423597,1.1393794637340849e-09,6.7259251836564842e-06,0.54760571946804404,9.8373410429751654e-13,0.00017607578202155459
1.4955836659141001e-09,0.6093540208105601,8.9002362251020619e-06,4.5829964461385546e-08,4.5492214836485253e-08,2.9379548676230288e-12,3.6564485100459776e-10,0.0,0.0,2.9028560488632713e-05,2.5470071502093472e-08,154.0,0.0,0.22985875290973865,1.0,18.999779448854717,0.0028531093395746804,6.6817280659639769e-05,0.0101446723846464,0.010360680567817792,0.19707536637137657,0.00018471674289560863,1.140642542819429e-09,6.7333863036748834e-06,0.54927221530770542,9.8481070428638887e-13,0.00017693456765373533
1.5055025992962257e-09,0.6093540201809493,8.9242405438726483e-06,4.6316077628685605e-08,4.5974347457436007e-08,2.9968566188212438e-12,3.701950266926604e-10,0.0,0.0,2.9295916951165943e-05,2.5941673975002596e-08,154.0,0.0,0.22765792182419337,1.0,18.999778975232246,0.002861149034016608,6.6214720115197277e-05,0.010155443179358632,0.010371934825579717,0.19759424105306297,0.00018491473075216069,1.1418815309794188e-09,6.7407052096287884e-06,0.55092365271971999,9.8586627720251418e-13,0.00017778606512397306
1.5154215326783512e-09,0.6093540195644243,8.9479878587157296e-06,4.6803493781974577e-08,4.6457777384339284e-08,3.056456619087614e-12,3.7475791313180093e-10,0.0,0.0,2.9563546778394999e-05,2.6418098058131339e-08,154.0,0.0,0.22547839887085586,1.0,18.999778505343773,0.0028691073734060579,6.5617980608548984e-05,0.010166003189784655,0.01038297459193491,0.19810723265023292,0.00018510884464507655,1.1430969166028896e-09,6.7478846241597931e-06,0.55256017715127193,9.8690117477859432e-13,0.00017863031855177566
1.5253404660604767e-09,0.6093540189607244,8.9714807062603141e-06,4.729219897947502e-08,4.6942490973208552e-08,3.1167565775199486e-12,3.7933323562313062e-10,0.0,0.0,2.9831444517473807e-05,2.6899347373126321e-08,154.0,0.0,0.22331997375948523,1.0,18.999778039117857,0.0028769851456260506,6.5027004680935868e-05,0.010176356453409949,0.010393803972985916,0.19861439843708298,0.00018529915878536763,1.1442891279111901e-09,6.7549272176298243e-06,0.55418193262307769,9.8791583744881327e-13,0.00017946737237088708
1.5352593994426022e-09,0.6093540183695962,8.9947215976785733e-06,4.7782179414742243e-08,4.7428474712103866e-08,3.1777581678963261e-12,3.8392072244133415e-10,0.0,0.0,3.0099604818440503e-05,2.738542539385284e-08,154.0,0.0,0.22118243831695486,1.0,18.999777576484448,0.0028847831309127912,6.4441735448447586e-05,0.010186506931001474,0.010404426996833863,0.19911579513208583,0.00018548574597320927,1.1454586294863936e-09,6.7618356096806953e-06,0.5557890617574307,9.8891061366657712e-13,0.00018029727130125308
