Time (s),Volume (m^3),H(4),O(5),OH(6),H2(7),H2O(8),Ar(9),He(10),HO2(11),H2O2(12),N2,Ne,C7H10(1),C7H16(2),O2(3),C7H10(57),C7H10(54),C7H11(67),C7H9(41),C7H10(125),S(151),S(153),S(152),C7H10(118),S(233),C7H10(150),C7H11(132),C2H4(30),C5H7(270),S(403),C7H10(298),S(402),C7H8(144),S(450),S(449),S(438),S(200),C7H8(533),S(314),S(310),S(234),S(802),S(856),S(961),S(953),S(1016),S(990),S(1006),S(949),C5H8O(890),C7H10(181),C7H9(137),S(535),C7H9(1071),C7H9(1285),C7H9(1286),S(1297),S(1298),S(1341),S(1367),C7H9(1335),S(1421),C7H9(1412),S(1422),C6H6(1400),CH3(19),S(1504),S(389),C5H7O(508),S(1153),S(1801),S(1800),S(1859),S(1878),S(2149),S(2338),S(2426),CH4(31),S(2143),S(2688),S(2668),S(1371),S(309),S(3199),S(3198),C7H8O(842),S(1368),C6H7(1328),CH2O(20),S(1448),S(1498),C6H7(1473),C7H15(65)
2.3577658724226253e-09,0.8459654855107083,4.1589088204576505e-11,1.6058363645525236e-14,9.1446067809360091e-12,2.6958170471468049e-17,8.8154720232810098e-14,0.0,0.0,3.2220480322287554e-08,4.8390668376696571e-13,154.0,0.0,0.99966647816397303,0.99999999999706679,18.999974784559122,4.6999308698759956e-05,1.3586177480256208e-08,9.4375984862394102e-05,0.000119097441048421,2.1941849715929612e-05,2.4904937115014667e-05,4.1892920154149517e-11,2.7767860398675849e-07,2.5566428505681376e-05,4.8336166427318819e-13,2.3075696887083801e-07,2.4307402898914992e-08,7.1011562174220622e-08,7.0977573105456358e-08,2.0420368746414489e-11,4.386824161106814e-10,1.3568122654486255e-11,1.7162726745406174e-08,6.2066450140791631e-17,5.9701236907354588e-17,5.9713887306089525e-17,5.0449901355730511e-10,1.6466490235253504e-13,3.516745756386351e-15,6.5949204578927614e-18,5.0867205357632472e-18,1.0402808179633731e-14,1.9778565015909802e-15,2.2995920890976764e-16,2.0333955728303963e-17,1.3623275635181132e-18,2.2754898622154613e-21,6.8243523372125752e-24,5.4658018129836815e-19,4.669674786865835e-20,3.7358417562986376e-10,1.0876760211458499e-16,2.7265526782484653e-17,1.6403791511239888e-20,6.1376284561344384e-21,2.4026475588139355e-17,7.6727965635212942e-25,4.3513665515458963e-25,2.2477556154907622e-19,2.7078532205556831e-24,5.1966979039157018e-20,1.1218398480485179e-24,1.5650885014329871e-26,8.5839260145446983e-24,1.7883969094456722e-21,1.6596913353607555e-21,2.5820173060601705e-23,2.1433137303610053e-16,9.5723850282982394e-21,5.3470667292665736e-21,7.0460456839380432e-21,5.6690991728390537e-23,5.2327162815803363e-25,1.3946952690611017e-22,2.531207321113032e-25,1.7805477463500762e-23,3.9795943710486839e-21,1.0419410481026257e-22,3.942880296589121e-26,3.0701723508327272e-27,3.025915530415694e-27,2.5519319599123194e-24,1.4101671265156961e-11,6.3826550044945361e-17,2.872558714811109e-17,9.2138141056218307e-12,1.9250925174770582e-30,2.2408804627834023e-28,1.3110467405407196e-24,9.672826934020824e-33,1.4620677245819379e-31,1.1685314830964472e-34,2.9336855816058854e-12
2.4343182368599334e-09,0.845965481416599,4.346548317670566e-11,1.7244353509941572e-14,9.9449590451523693e-12,2.9974362928910836e-17,9.9193305919815598e-14,0.0,0.0,3.4341589167934693e-08,5.4892889660831274e-13,154.0,0.0,0.9996556470673057,0.99999999999689448,18.999973930207361,4.8523300641240042e-05,1.3586050878708085e-08,9.7400636140151917e-05,0.00012296238000645638,2.2654308846972259e-05,2.5748094544843737e-05,4.3252423616728082e-11,2.8669582640499053e-07,2.6396622968676735e-05,4.9972588928281099e-13,2.4598040532449194e-07,2.5222323856644441e-08,7.6314810118579455e-08,7.6278282085045755e-08,2.194553174369416e-11,4.6328277066176327e-10,1.4581821542426838e-11,1.8308612959194947e-08,7.4182824873094259e-17,7.1380034767553735e-17,7.1395687171804712e-17,5.5500134816224235e-10,1.7706375667614216e-13,3.6309471338570298e-15,6.9814090444350594e-18,5.5132481245882715e-18,1.1493525887533339e-14,2.2396260574291871e-15,2.6343804314923711e-16,2.3563331519303908e-17,1.6217952159706594e-18,2.7669270682575558e-21,7.9081795036527145e-24,6.3643817706491018e-19,5.6495432823134422e-20,3.9445202689742545e-10,1.1586549622537913e-16,2.9137347799994854e-17,1.7474503027766484e-20,6.7075206746847756e-21,2.635951157709323e-17,8.1995460527006677e-25,4.6500946741344911e-25,2.5460520777734052e-19,3.0672130466796611e-24,5.8801044191782915e-20,1.2693711823606182e-24,1.7709100109486989e-26,9.7128356255730765e-24,2.0897280153301464e-21,1.9347527907840087e-21,3.1091550546755582e-23,2.4624837931757906e-16,1.0898797121412041e-20,6.2025247795666904e-21,8.2975876066343064e-21,6.5794344309633129e-23,6.1622677326768602e-25,1.6921968254495406e-22,3.1189425604652202e-25,1.97434307744107e-23,4.5528308281802956e-21,1.254670118109953e-22,4.9174066227711733e-26,3.8892566499030829e-27,3.8944177011890354e-27,3.067366108054859e-24,1.4809702724727047e-11,6.7031224373831996e-17,3.0167871645923674e-17,1.0023299103732495e-11,2.2650880460700974e-30,2.7091179346685834e-28,1.5861602256327335e-24,1.1694002873693951e-32,1.7676227433414236e-31,1.4126991855847139e-34,3.1060355072206589e-12
2.5108706012972415e-09,0.8459654773237575,4.5374103777051578e-11,1.8479343984370149e-14,1.0784355235496242e-11,3.3225409150846413e-17,1.1118088295033059e-13,0.0,0.0,3.6530250539268294e-08,6.2029098026102393e-13,154.0,0.0,0.99964481582981735,0.99999999999671729,18.999973075854264,5.0047167517476524e-05,1.3585924274974823e-08,0.00010042503930701329,0.00012682719614134406,2.33667585872076e-05,2.6591182636671225e-05,4.4611883766683398e-11,2.9571276154812116e-07,2.7226809259820695e-05,5.1608876856194634e-13,2.616898074043433e-07,2.6137360952186317e-08,8.1813996226014628e-08,8.1774835390002e-08,2.3527049836452061e-11,4.8832062804821931e-10,1.5632988750277248e-11,1.9492384317101951e-08,8.8135361174563966e-17,8.4834160775125092e-17,8.4853391275658163e-17,6.0875799697684455e-10,1.899316510204303e-13,3.745144873044125e-15,7.3789885020699872e-18,5.9645702004834368e-18,1.2668251481583023e-14,2.5281070599941314e-15,3.0067579478567912e-16,2.7196636785359987e-17,1.921086386844995e-18,3.345765144362855e-21,9.127572025709526e-24,7.3806361595735214e-19,6.791600273007176e-20,4.1568469303495789e-10,1.231973043591771e-16,3.107366915777256e-17,1.8580506842037173e-20,7.3110243371976686e-21,2.8836431786981882e-17,8.744446594695522e-25,4.9591165512501042e-25,2.8728230905606124e-19,3.4608767733488957e-24,6.627754325924147e-20,1.4307711995513596e-24,1.9960797090684919e-26,1.0947873079176646e-23,2.4300089563104792e-21,2.2444883446704999e-21,3.7221023384301601e-23,2.8168262525244998e-16,1.2367050688200355e-20,7.1668599247814457e-21,9.7267678588332512e-21,7.6060363916124309e-23,7.2237687903996086e-25,2.0416969455761759e-22,3.8187347166524726e-25,2.1824934974698489e-23,5.1874528227783609e-21,1.5020301956708599e-22,6.0924480898638644e-26,4.8905787457179348e-27,4.9738413171223225e-27,3.6663748684817159e-24,1.552485367641549e-11,7.0268122663810972e-17,3.1624658715474925e-17,1.0872635320925398e-11,2.6539695388638124e-30,3.2588449772964556e-28,1.9068117729651522e-24,1.4066936022923194e-32,2.1263635912406682e-31,1.6993605723642065e-34,3.2833247241245821e-12
2.5874229657345496e-09,0.8459654732321831,4.7314869685391608e-11,1.9763976432193142e-14,1.1663143642595466e-11,3.6722311950029823e-17,1.2416291046443944e-13,0.0,0.0,3.8786460045244306e-08,6.9839193589462138e-13,154.0,0.0,0.9996339844516261,0.99999999999653499,18.999972221499778,5.1570909336159854e-05,1.3585797669058386e-08,0.00010344919424994095,0.00013069188933355051,2.4079198948895943e-05,2.7434201358841437e-05,4.5971300561967869e-11,3.0472940913725939e-07,2.8056987393406814e-05,5.324503014962123e-13,2.7788514925154045e-07,2.7052477207234594e-08,8.7509141275545696e-08,8.7467253787930551e-08,2.5164928999673838e-11,5.1378157141029344e-10,1.6721628263639151e-11,2.0714119638539299e-08,1.0412662902196451e-16,1.0026048213377928e-16,1.0028395277485652e-16,6.65870109401693e-10,2.032696104407443e-13,3.8593389704155375e-15,7.7876818822369783e-18,6.4414622298048245e-18,1.3931212336628593e-14,2.8452962072777378e-15,3.4198315589651479e-16,3.1272207206234082e-17,2.2649848662670657e-18,4.0245242451484142e-21,1.0495396033956785e-23,8.5264670000397491e-19,8.1158710846468075e-20,4.3726983062551987e-10,1.3076472944762691e-16,3.307492502147245e-17,1.9722059808339425e-20,7.9490741945980106e-21,3.1461401119950965e-17,9.3076203681383978e-25,5.2785014723637844e-25,3.2297957774775141e-19,3.8909251271692555e-24,7.4434236891533235e-20,1.6068550682946348e-24,2.2417348341918927e-26,1.2295276588445256e-23,2.8128407230403304e-21,2.5919692921425829e-21,4.4314883927630252e-23,3.2089458565054695e-16,1.3988068890414965e-20,8.2506547012538463e-21,1.1353017599940667e-20,8.7602448358162432e-23,8.431654299079583e-25,2.4504653002783133e-22,4.6477100003258179e-25,2.4056079807793107e-23,5.8879388953318496e-21,1.7883114404323936e-22,7.5016910819529182e-26,6.1072947227876025e-27,6.3068761851460997e-27,4.3593953010074101e-24,1.6246693940749919e-11,7.3535297834384152e-17,3.3095072062422237e-17,1.176220928038133e-11,3.0972685288681649e-30,3.9016145617577399e-28,2.2786240535633842e-24,1.6841496168142156e-32,2.5458317265750393e-31,2.0345400786362315e-34,3.4655609892054023e-12
2.6639753301718578e-09,0.8459654691418765,4.9287700741706142e-11,2.1098890587704266e-14,1.2581649002791081e-11,4.0476286540706932e-17,1.3818524270407262e-13,0.0,0.0,4.1110213276257765e-08,7.8364291279656813e-13,154.0,0.0,0.99962315293285009,0.99999999999634781,18.999971367143836,5.3094526105980006e-05,1.3585671060960726e-08,0.00010647310085580831,0.00013455645946355537,2.4791629943880459e-05,2.82771506798057e-05,4.7330673960538387e-11,3.1374576889354412e-07,2.88871573832539e-05,5.4881048747330367e-13,2.9456640499247729e-07,2.7967642807158786e-08,9.3400258895172965e-08,9.3355550898750266e-08,2.6859173150437599e-11,5.3965165858466103e-10,1.784774269734489e-11,2.19738977341173e-08,1.2237362319680756e-16,1.1787002968095031e-16,1.1789849781979591e-16,7.2643881516582585e-10,2.1707865114844963e-13,3.9735294224395474e-15,8.2075122337960384e-18,6.9446997726255533e-18,1.5286720623867183e-14,3.1932866094633317e-15,3.8768790078919309e-16,3.5830958282570573e-17,2.6587053015492411e-18,4.8171238377132081e-21,1.2025383495717787e-23,9.8146593107654996e-19,9.6440455465851981e-20,4.5919551343571554e-10,1.3856955863244933e-16,3.514157368810467e-17,2.089943148846939e-20,8.6226072769364887e-21,3.4238591908913189e-17,9.8891963424712459e-25,5.6083225781240069e-25,3.6187464653265284e-19,4.3594981121260204e-24,8.3309858669979939e-20,1.7984589606832068e-24,2.5090419265265866e-26,1.376144510482477e-23,3.2420325960404063e-21,2.9804290786034968e-21,5.2488677490698134e-23,3.6415532860972844e-16,1.577328418757377e-20,9.4652146765640674e-21,1.319729678654502e-20,1.00541771281252e-22,9.8014949173014672e-25,2.9265551907391373e-22,5.6250215535873882e-25,2.6443045560646961e-23,6.6589550230417954e-21,2.11817754306621e-22,9.1833217527516441e-26,7.5773659061046375e-27,7.9432748077319985e-27,5.1578039260692537e-24,1.6974819235217244e-11,7.6830920020074023e-17,3.4578288145691075e-17,1.2692384146292367e-11,3.6009812629831513e-30,4.6502690344970184e-28,2.7076871034782278e-24,2.0073118873723423e-32,3.034410404200354e-31,2.4249345002744279e-34,3.6527521271280584e-12
2.740527694609166e-09,0.8459654650528361,5.1292516952613637e-11,2.2484724559430661e-14,1.3540173931953218e-11,4.4498759820167438e-17,1.5329410263664612e-13,0.0,0.0,4.3501505804329019e-08,8.7646720594563964e-13,154.0,0.0,0.99961232127360777,0.99999999999615563,18.999970512786362,5.4618017835626562e-05,1.3585544450683778e-08,0.00010949675901139994,0.00013842090641185071,2.5504051583601294e-05,2.9120030568125937e-05,4.8690003920356347e-11,3.2276184053814419e-07,2.9717319242721654e-05,5.6516932588306207e-13,3.1173354873879681e-07,2.8882833691278928e-08,9.948735696767183e-08,9.9439734599810378e-08,2.8609784552465039e-11,5.6591740646870526e-10,1.9011333564928897e-11,2.3271797405784805e-08,1.4310825121414506e-16,1.3788849224355696e-16,1.3792282057106446e-16,7.9056522431412212e-10,2.313597824612745e-13,4.0877162255848078e-15,8.6385026030688298e-18,7.4750584760084109e-18,1.6739170988572243e-14,3.5742695313891609e-15,4.3813529433263256e-16,4.0916486548920233e-17,3.1079199362124365e-18,5.7389979570806191e-21,1.3732166184249445e-23,1.1258923463838833e-18,1.1399550418115285e-19,4.814502183104265e-10,1.4661366192644636e-16,3.7274097196957864e-17,2.2112903949663301e-20,9.3325632852818865e-21,3.7172185733530518e-17,1.0489310168455176e-24,5.9486567982630233e-25,4.0415007761411792e-19,4.8687951204760418e-24,9.2944112176207955e-20,2.0064399889485354e-24,2.7991967398146611e-26,1.5352937833721889e-23,3.7216074363680237e-21,3.4132661935344555e-21,6.1867682086841867e-23,4.1174663741098134e-16,1.7734645226446366e-20,1.0822596571697955e-20,1.5282166509593789e-20,1.1500758577186779e-22,1.1350050866946417e-24,3.4788642348125325e-22,6.7720240870585191e-25,2.8992102771673726e-23,7.5053573817001513e-21,2.496685099463568e-22,1.11804839456727e-25,9.344091901002637e-27,9.9407818746825663e-27,6.0739707244483159e-24,1.7708849613772636e-11,8.0153269507312863e-17,3.6073532998682894e-17,1.366350113133779e-11,4.1715945744789206e-30,5.5190469141808795e-28,3.2005786607709886e-24,2.3823266488998523e-32,3.6013944107486487e-31,2.877968684404922e-34,3.8449060257147799e-12
2.817080059046474e-09,0.8459654609650625,5.3329238496410193e-11,2.3922114833577945e-14,1.4539000272448315e-11,4.8801369652612096e-17,1.6953605719124874e-13,0.0,0.0,4.5960333183274054e-08,9.7730025357904979e-13,154.0,0.0,0.99960148947401695,0.99999999999595846,18.999969658427304,5.6141384533788624e-05,1.358541783822947e-08,0.000112520168603547,0.00014228523005894157,2.6216463879109225e-05,2.9962840992342408e-05,5.0049290399387617e-11,3.3177762379225784e-07,3.0547472984725839e-05,5.8152681611490814e-13,3.293865545873929e-07,2.979803042803594e-08,1.0577043875227487e-07,1.0571980814703191e-07,3.0416764138911972e-11,5.9256577590171005e-10,2.0212401493638481e-11,2.4607897446960375e-08,1.665778200113353e-16,1.6055671079705482e-16,1.6059787804247741e-16,8.583504271941197e-10,2.4611400830231809e-13,4.201899376320352e-15,9.0806760338769944e-18,8.0333140674467457e-18,1.829303829064237e-14,3.9905360825498874e-15,4.9368848868170468e-16,4.6575171060348548e-17,3.6187862153068801e-18,6.8072165814617767e-21,1.5631309739751473e-23,1.287393831122687e-18,1.340762194271919e-19,5.0402281154623165e-10,1.5489899090623944e-16,3.9473000949795826e-17,2.3362771567317315e-20,1.0079884974198796e-20,4.0266375192585018e-17,1.1108104071289946e-24,6.2995847909831671e-25,4.4999337405639609e-19,5.4210750693302271e-24,1.0337766858604246e-19,2.2316761535123667e-24,3.1134241688676095e-26,1.7076473836833397e-23,4.2558069615975419e-21,3.8940470072562523e-21,7.258739656695591e-23,4.6396113256046426e-16,1.9884623633475396e-20,1.2335636633880161e-20,1.7631862195875066e-20,1.3113753067127661e-22,1.3095326324533561e-24,4.1171978787215374e-22,8.1124579330057417e-25,3.1709611939553555e-23,8.432195098634544e-21,2.9293033247577978e-22,1.3541769745212808e-25,1.145668567487587e-26,1.2366157105486076e-26,7.1213146462362156e-24,1.8448428000851323e-11,8.3500730099071395e-17,3.7580079242989511e-17,1.467588081892382e-11,4.8161124852997246e-30,6.5236955618720493e-28,3.7643845385474801e-24,2.8159914508533408e-32,4.2570636355172182e-31,3.40185428269834e-34,4.0420306316088951e-12
2.893632423483782e-09,0.8459654568785554,5.5397785726940008e-11,2.5411696277573344e-14,1.5578390357799866e-11,5.3395964155318066e-17,1.8695799402308319e-13,0.0,0.0,4.8486690948861365e-08,1.0865896347531651e-12,154.0,0.0,0.99959065753419585,0.99999999999575628,18.99996880406659,5.7664626209154892e-05,1.3585291223599707e-08,0.00011554332951917271,0.00014614943028534589,2.69288668410788e-05,3.0805581920930585e-05,5.1408533355602593e-11,3.4079311837711374e-07,3.1377618621752892e-05,5.9788295755700561e-13,3.4752539662041295e-07,3.0713217328850395e-08,1.1224950376833895e-07,1.1219577105814802e-07,3.2280111766664476e-11,6.1958415704900284e-10,2.1450946393820451e-11,2.5982276642654971e-08,1.9304552140623126e-16,1.8613117243847665e-16,1.8618028478092667e-16,9.2989549444266375e-10,2.6134232832850254e-13,4.3160788711155936e-15,9.5340555675780438e-18,8.6202423484841699e-18,1.995287540662195e-14,4.4444788558953415e-15,5.5472890857393802e-16,5.2856275069421303e-17,4.1979752495228336e-18,8.040613263890384e-21,1.7739347794274427e-23,1.467539506500259e-18,1.5695378501697399e-19,5.2690253573018741e-10,1.6342757743617321e-16,4.1738813340121179e-17,2.4649340832410567e-20,1.0865518524983529e-20,4.3525365633538431e-17,1.1745726746284954e-24,6.6611908837902229e-25,4.9959699321490003e-19,6.0186565624453632e-24,1.1465216477622445e-19,2.4750663021091449e-24,3.4529781925460391e-26,1.8938931719203011e-23,4.8490970097228066e-21,4.4265085538516695e-21,8.4794037037793812e-23,5.2110239395527787e-16,2.2236220724682647e-20,1.4017979261761689e-20,2.027236765685083e-20,1.4907793961581449e-22,1.5056624442254445e-24,4.8523357768952531e-22,9.6726426950224095e-25,3.4602023232896494e-23,9.444712996707418e-21,3.4219341024250031e-22,1.6321744005787395e-25,1.3970892675903253e-26,1.5296298146066315e-26,8.3143606439260696e-24,1.9193218814940643e-11,8.6871782884856461e-17,3.9097243284546212e-17,1.5729824404645003e-11,5.5420835451786671e-30,7.6815899050223474e-28,4.4067190260221917e-24,3.3158064064878381e-32,5.0127605949308042e-31,4.0056516615044771e-34,4.2441339462059017e-12
2.97018478792109e-09,0.8459654527933141,5.7498079176618284e-11,2.6954102143676828e-14,1.6658588200961481e-11,5.8294600987067919e-17,2.0560709969630411e-13,0.0,0.0,5.1080574618957622e-08,1.2047950668977936e-12,154.0,0.0,0.9995798254542626,0.99999999999554934,18.999967949704157,5.9187742870413595e-05,1.3585164606796402e-08,0.00011856624164522933,0.00015001350697159429,2.7641260479821044e-05,3.1648253322366257e-05,5.2767732746976138e-11,3.4980832401396994e-07,3.2207756165874096e-05,6.1423774959752395e-13,3.6615004890526026e-07,3.1628381735147442e-08,1.1892454850633862e-07,1.1886761982335336e-07,3.4199826420943747e-11,6.4696035526843276e-10,2.2726967595208401e-11,2.7395013769586921e-08,2.2279091635918091e-16,2.1488450419839436e-16,2.1494280740785317e-16,1.005301476972776e-09,2.7704573881161884e-13,4.4302547064403193e-15,9.9986642430989985e-18,9.2366191885108694e-18,2.1723311091077937e-14,4.9385935173709725e-15,6.2165662548336243e-16,5.9812047798133604e-17,4.8527011212597901e-18,9.4599191094688503e-21,2.0073816128496637e-23,1.6680041903807909e-18,1.8291893335445508e-19,5.5007899702444917e-10,1.7220153242240664e-16,4.4072085391216739e-17,2.5972930163483873e-20,1.1690413909943196e-20,4.6953376840600882e-17,1.2402333257000415e-24,7.0335630157276254e-25,5.5315836219357436e-19,6.663918076437621e-24,1.2681020192534844e-19,2.7375300995776596e-24,3.819141831623859e-26,2.0947349397932208e-23,5.5061727940274577e-21,5.0145612643583385e-21,9.8645041347042224e-23,5.8348508315192002e-16,2.4802974151490317e-20,1.5884105882226157e-20,2.3231489955390769e-20,1.6898415279579266e-22,1.7254602976805867e-24,5.696101060354707e-22,1.1481680604473696e-24,3.7675876200782942e-23,1.0548354329444221e-20,3.9809323598694913e-22,1.9581504036832552e-25,1.6949655795372553e-26,1.8819470153069878e-26,9.6687982315295786e-24,1.9942906675271877e-11,9.026500038692635e-17,4.0624382679103517e-17,1.6825614862776346e-11,6.3576289082485278e-30,9.0118573595183669e-28,5.1357453087089197e-24,3.8900281176404878e-32,5.8809720047853393e-31,4.6993350440423293e-34,4.4512240218324229e-12
3.0467371523583983e-09,0.8459654487093383,5.9630039558831624e-11,2.8549964072641306e-14,1.7779820611553663e-11,6.3509546638811215e-17,2.2553083918593051e-13,0.0,0.0,5.374197969366297e-08,1.3323884033642013e-12,154.0,0.0,0.99956899323433535,0.99999999999533729,18.999967095339933,6.0710734526252559e-05,1.3585037987821446e-08,0.00012158890486865379,0.00015387745999823023,2.8353644805295764e-05,3.2490855165171494e-05,5.4126888531487646e-11,3.5882324042411462e-07,3.3037885628759282e-05,6.3059119162553132e-13,3.8526048549459679e-07,3.2543513432562266e-08,1.2579556701203191e-07,1.257353484891868e-07,3.6175906383413265e-11,6.7468257744006223e-10,2.4040463958898841e-11,2.8846187596289482e-08,2.5611041805592868e-16,2.471059667012645e-16,2.4717485903169601e-16,1.0846694059606078e-09,2.9322523335188671e-13,4.5444268787646976e-15,1.0474525096967806e-17,9.8832205187235211e-18,2.3609047895367229e-14,5.4754803479735184e-15,6.9489072093207989e-16,6.7497826218260228e-17,5.590751015684911e-18,1.1087903187371949e-20,2.2653286831331165e-23,1.8905729280022254e-18,2.122826730371232e-19,5.7354215287862516e-10,1.8122304459624879e-16,4.6473390402711581e-17,2.7333869723031859e-20,1.2555525247983059e-20,5.0554644682538655e-17,1.3078084935787434e-24,7.4167926809711386e-25,6.1087989526842844e-19,7.3592981706835736e-24,1.3989534459164054e-19,3.0200080079467124e-24,4.2132271210134783e-26,2.310892394967356e-23,6.231964151803787e-21,5.6622916540587316e-21,1.143095814453938e-22,6.5143506571780514e-16,2.7598964496626756e-20,1.7949364078283268e-20,2.6538935067013515e-20,1.9102083142756608e-22,1.9711330508630221e-24,6.6614325148551065e-22,1.3571669691393413e-24,4.0937799484182404e-23,1.1748763507356672e-20,4.6131267628514699e-22,2.3389275628023078e-25,2.0463827989759413e-26,2.3036648953037241e-26,1.120154157371934e-23,2.0697195185808783e-11,9.3679041056367707e-17,4.216089365515623e-17,1.7963518043048137e-11,7.2714711488544843e-30,1.0535509097375854e-27,5.9601958996953734e-24,4.5477263387355054e-32,6.8754144966769138e-31,5.4938609616113796e-34,4.6633089581565102e-12
