Time (s),Volume (m^3),H(4),O(5),OH(6),H2(7),H2O(8),Ar(9),He(10),HO2(11),H2O2(12),N2,Ne,C7H10(1),C7H16(2),O2(3),C7H10(57),C7H10(54),C7H11(67),C7H9(41),C7H10(125),S(151),S(153),S(152),C7H10(118),S(233),C7H10(150),C7H11(132)
1.652105660258898e-11,0.4581949200692645,1.7633065433574848e-06,1.6827442930445344e-10,1.6822496491995795e-10,2.9344657936141836e-17,4.9635610519674388e-14,0.0,0.0,7.7929378587041058e-08,1.0798126322804566e-13,154.0,0.0,0.91132579474172704,1.0,18.999985732176732,0.00013663599014893197,0.0012393641265352165,0.0010504737684127032,0.0010747046599186344,0.020959254711977199,1.3470083486477734e-05,1.2866585150737519e-10,7.1951330285442037e-07,0.064189266688296345,6.1283561744998991e-14,6.7654200274526374e-07,9.639045464674628e-06
1.6859310113308483e-11,0.4581949193375201,1.797791215796197e-06,1.7512887291883436e-10,1.7507640520815128e-10,3.1400868770310894e-17,5.2651926041044277e-14,0.0,0.0,8.0448756416673727e-08,1.1528725052542835e-13,154.0,0.0,0.90959715362646676,1.0,18.999985415681252,0.00013930268142455228,0.0012370325566885714,0.0010697537824143656,0.0010946928198788334,0.021374362499420763,1.3770432859526841e-05,1.3105887651191422e-10,7.3313077613325635e-07,0.065462472093294255,6.2650032977314131e-14,7.0279466180489399e-07,1.0023450992741986e-05
1.753581713474749e-11,0.458194917883301,1.8665781170955563e-06,1.8923543225252804e-10,1.8917661032017557e-10,3.5819713844713966e-17,5.9034206213534488e-14,0.0,0.0,8.5591677248585399e-08,1.3095627630226372e-13,154.0,0.0,0.90614992775694458,1.0,18.999984786308321,0.0001446208418787459,0.00123238298164981,0.0011080696498194282,0.0011344423669267035,0.02220215901982419,1.4367563540826434e-05,1.3581777657621325e-10,7.602112209206313e-07,0.068001699738274968,6.5366742154453661e-14,7.5659284782381893e-07,1.0813141188772206e-05
1.8144673454042596e-11,0.4581949165851287,1.9282795842599594e-06,2.0238340494176881e-10,2.0231845781096858e-10,4.0162378193516476e-17,6.518714933837589e-14,0.0,0.0,9.0338285639434396e-08,1.4631832586804441e-13,154.0,0.0,0.90305885161312838,1.0,18.999984224018384,0.0001493898869271135,0.0012282137777389008,0.0011422773543531984,0.0011699600208213629,0.02294442672209163,1.4900892107947014e-05,1.4007002517712951e-10,7.8440856753698047e-07,0.07027884121607833,6.7793176867057711e-14,8.064657291065089e-07,1.1547502318538488e-05
1.8753529773337702e-11,0.45819491529706036,1.9897865542211719e-06,2.1595825117177318e-10,2.1588678274838955e-10,4.4869910775556889e-17,7.1738683891470412e-14,0.0,0.0,9.5195819111884178e-08,1.6293554781168141e-13,154.0,0.0,0.89997856030787227,1.0,18.999983665669422,0.00015414260240573005,0.0012240591210545923,0.0011762249700410263,0.001205235997333834,0.023684099376324919,1.5430333026082639e-05,1.4429333942611351e-10,8.0844125799557363e-07,0.072548276929900901,7.0201924309936572e-14,8.5769540055423864e-07,1.2304081018304432e-05
1.936238609263281e-11,0.45819491401910306,2.0511003363961904e-06,2.2995862776140917e-10,2.2988023142945247e-10,4.9960391849493717e-17,7.8699466129859761e-14,0.0,0.0,1.0016346773752814e-07,1.808682361966263e-13,154.0,0.0,0.89690901458792172,1.0,18.999983111265863,0.00015887904528091718,0.0012199189586274987,0.0012099143366792928,0.0012402719603244257,0.024421186037047026,1.5955881554099839e-05,1.484879185288954e-10,8.3231042596932362e-07,0.074810033765163403,7.2592962912718889e-14,9.1026168619674206e-07,1.3082706728727409e-05
1.9971242411927915e-11,0.45819491275125834,2.11222223309174e-06,2.443832005789654e-10,2.4429745936123007e-10,5.5452212744908033e-17,8.6079994394235331e-14,0.0,0.0,1.0524042658041902e-07,2.0017756317084064e-13,154.0,0.0,0.89385017535390765,1.0,18.999982560805513,0.00016359927231171588,0.0012157932376955082,0.0012433472745917691,0.0012750695620066504,0.025155695725856513,1.6477539565641771e-05,1.5265396029670865e-10,8.5601719719464707e-07,0.077064138509403357,7.4966301199671965e-14,9.6414463936991331e-07,1.3883210095670432e-05
2.058009873122302e-11,0.4581949114935045,2.1731535395461998e-06,2.5923064449300764e-10,2.5913713121003452e-10,6.1364070139698275e-17,9.389061073659831e-14,0.0,0.0,1.104258957992245e-07,2.2092554889938955e-13,154.0,0.0,0.890802003659669,1.0,18.999982014280981,0.0001683033400506988,0.0012116819057032381,0.0012765255861445302,0.0013096304430306981,0.025887637431556372,1.6995314129931813e-05,1.5679166115631279e-10,8.7956268952837109e-07,0.079310617852658707,7.7321971332919999e-14,1.0193245402560195e-06,1.4705422957871799e-05
2.1188955050518128e-11,0.45819491024581505,2.2338955439711965e-06,2.7449964332352834e-10,2.7439792075090861e-10,6.7714960429616264e-17,1.0214150253251599e-13,0.0,0.0,1.1571908072042616e-07,2.431750320961062e-13,154.0,0.0,0.88776446071158022,1.0,18.999981471680805,0.00017299130484477911,0.0012075849103016327,0.0013094510569667754,0.0013439562325662851,0.026617020110282167,1.7509216385183559e-05,1.6090121615993169e-10,9.0294801300420643e-07,0.08154949838784982,7.9660023986904688e-14,1.075781893450493e-06,1.5549178335505641e-05
2.1797811369813234e-11,0.4581949090081519,2.2944495275928496e-06,2.9018888979338267e-10,2.9007851081741701e-10,7.4524174186074902e-17,1.1084270407846538e-13,0.0,0.0,1.2111919188809816e-07,2.6698964112654126e-13,154.0,0.0,0.88473750786788019,1.0,18.999980932990375,0.0001776632228360154,0.0012035021993468151,0.0013421254569331966,0.0013780485483848961,0.027343852685629881,1.8019260649147121e-05,1.6498281899505722e-10,9.2617426988881493e-07,0.083780806611160108,8.1980524301707579e-14,1.1334974255543931e-06,1.6414310419474111e-05
2.240666768910834e-11,0.458194907780472,2.35481676469271e-06,3.0629708548001328e-10,3.0617759325174469e-10,8.1811290703126794e-17,1.2000409817404713e-13,0.0,0.0,1.2662544509389329e-07,2.9243376568731365e-13,154.0,0.0,0.88172110663800418,1.0,18.999980398192566,0.0001823191499624133,0.0011994337208988647,0.0013745505409442371,0.0014119089969414037,0.028068144048783147,1.8525463730534959e-05,1.6903666199425005e-10,9.4924255473745584e-07,0.086004568922415245,8.4283548750314095e-14,1.1924520827928932e-06,1.7300654561329218e-05
2.3015524008403447e-11,0.4581949065627264,2.4149985226483941e-06,3.2282294076745868e-10,3.2269386885509215e-10,8.9596172630625607e-17,1.2963541768943442e-13,0.0,0.0,1.3223706139291731e-07,3.1957252904045545e-13,154.0,0.0,0.87871521868192271,1.0,18.999979867268319,0.00018695914195872369,0.0011953794232210865,0.0014067280495613161,0.0014455391734550895,0.028789903058639845,1.9027844384423394e-05,1.7306293614487304e-10,9.7215395444920934e-07,0.088220811625460166,8.656918266091096e-14,1.2526270286590963e-06,1.8208047263661442e-05
2.3624380327698553e-11,0.45819490535486257,2.4749960619739232e-06,3.3976517479864136e-10,3.3962604733836701e-10,9.7898960692224484e-17,1.3974624711820232e-13,0.0,0.0,1.3795326710913713e-07,3.4847176079278998e-13,154.0,0.0,0.87571980580948028,1.0,18.999979340197061,0.00019158325435723699,0.0011913392547793123,0.0014386597095336297,0.0014789406619900611,0.029509138541938103,1.9526422875134007e-05,1.7706183109866004e-10,9.9490954832179153e-07,0.090429560928534602,8.8837518228152605e-14,1.3140036415829095e-06,1.9136326170851004e-05
2.423323664699366e-11,0.45819490415682496,2.5348106363597954e-06,3.5712251542793526e-10,3.5697284727316963e-10,1.0674006848661311e-16,1.5034602411571087e-13,0.0,0.0,1.4377329383251687e-07,3.7919797020847581e-13,154.0,0.0,0.87273482997973784,1.0,18.999978816957061,0.00019619154248857437,0.0011873131642408995,0.0014703472342385638,0.0015121150355350812,0.030225859293381872,2.0021220624610215e-05,1.810335351812984e-10,1.0175104081059671e-06,0.092630842944646977,9.1088652913418075e-14,1.3765635126246123e-06,2.0085330060118852e-05
2.4842092966288766e-11,0.4581949029685557,2.5944434927127684e-06,3.74893699174009e-10,3.7473299604306949e-10,1.1614017737108139e-16,1.6144404102312487e-13,0.0,0.0,1.4969637840910557e-07,4.1181832004765806e-13,154.0,0.0,0.86976025330032047,1.0,18.999978297525725,0.00020078406148247535,0.0011833011004737334,0.0015017923240480176,0.0015450638560828046,0.030940074075765916,2.0512259934042714e-05,1.8497823540197047e-10,1.0399575980595599e-06,0.094824683691946771,9.3322688178328933e-14,1.4402884431929637e-06,2.1054898832842396e-05
2.5450949285583872e-11,0.45819490178999506,2.653895871195389e-06,3.9307747117294428e-10,3.9290522979517192e-10,1.2612023142625716e-16,1.7304944637718461e-13,0.0,0.0,1.5572176292536452e-07,4.4640060092253094e-13,154.0,0.0,0.86679603802676719,1.0,18.999977781879789,0.0002053608662685819,0.0011793030125454187,0.0015329966666335802,0.0015777886747084303,0.031651791620100206,2.0999563765827597e-05,1.8889611746269184e-10,1.0622521750010626e-06,0.097011109094095174,9.5539728492723848e-14,1.5051604427875906e-06,2.2044873506098831e-05
2.605980560487898e-11,0.45819490062108215,2.7131690052652401e-06,4.1167258513162922e-10,4.1148829339197438e-10,1.3670143250080984e-16,1.8517124640585553e-13,0.0,0.0,1.6184869468810612e-07,4.8301320616182854e-13,154.0,0.0,0.86384214656188374,1.0,18.999977269995515,0.00020992201157721916,0.0011753188497224812,0.0015639619372243535,0.0016102910316477697,0.032361020625733809,2.1483155572119088e-05,1.9278736576767328e-10,1.0843951883628436e-06,0.099190144980633901,9.7739880554644863e-14,1.5711617267654088e-06,2.3055096204396804e-05
2.727751824346919e-11,0.4581948983119512,2.8311824407052535e-06,4.500918963327608e-10,4.4988193286047324e-10,1.5975334295744777e-16,2.1099935269612085e-13,0.0,0.0,1.7440421513377778e-07,5.6260583054712183e-13,154.0,0.0,0.85796518540183386,1.0,18.999976257415216,0.00021899754169145465,0.0011673920974478783,0.0016251819023611756,0.0016746344676768514,0.0337720476607287,2.2439298641348142e-05,2.0049069229398318e-10,1.128230685461629e-06,0.10352615105665197,1.0208995455912817e-13,1.7064820254087944e-06,2.5135659663089831e-05
2.8495230882059404e-11,0.45819489604066194,2.9484935340694481e-06,4.9014183209494679e-10,4.8990404584522345e-10,1.8547049561414224e-16,2.3899761948103448e-13,0.0,0.0,1.8735702166674624e-07,6.51154470820347e-13,154.0,0.0,0.85212907196358734,1.0,18.999975259589664,0.00022801108571089557,0.001159520441726425,0.0016854653802353934,0.0017381062721985251,0.035173224146997618,2.3380881996517511e-05,2.0808966460993482e-10,1.1714723390891952e-06,0.1078329066878678,1.0637378760499327e-13,1.8461110957686461e-06,2.7295348048537733e-05
2.971294352064962e-11,0.4581948938067126,3.0651119155852022e-06,5.3181272593033405e-10,5.3154490015487894e-10,2.1403129730262334e-16,2.6923312283838025e-13,0.0,0.0,2.0070127803271897e-07,7.4922552036467894e-13,154.0,0.0,0.84633351070597562,1.0,18.999974276322231,0.00023696307438159141,0.0011517034837609376,0.0017448253443226808,0.0018007183847129897,0.03656461855205239,2.4308099961432915e-05,2.1558571216700527e-10,1.2141282841417908e-06,0.11211061515959041,1.1059226378892384e-13,1.9899138491420423e-06,2.9532937412273986e-05
3.093065615923983e-11,0.4581948916095896,3.1810471118822323e-06,5.7509504410154088e-10,5.7479489851930322e-10,2.4561782970677057e-16,3.0177080077476874e-13,0.0,0.0,2.1443122880661317e-07,8.5739276884957513e-13,154.0,0.0,0.84057820838312047,1.0,18.999973307416344,0.00024585393533431378,0.0011439408278536831,0.0018032745849225623,0.0018624825785902156,0.03794629884853927,2.5221146846867526e-05,2.229802445262231e-10,1.2562065423129695e-06,0.11635947828609687,1.1474626714831654e-13,2.1377582841033329e-06,3.1847220774191384e-05
3.214836879783004e-11,0.4581948894487981,3.2963085471884334e-06,6.1997938419453382e-10,6.1964457711669486e-10,2.8041570895904312e-16,3.3667349780071685e-13,0.0,0.0,2.2854119835769041e-07,9.7623671211194527e-13,154.0,0.0,0.83486287402451609,1.0,18.999972352676416,0.00025468409310872638,0.001136232081379495,0.0018608257126864756,0.0019234104634321195,0.039318332518074282,2.6120216024633065e-05,2.3027465164101891e-10,1.2977150237034842e-06,0.12057969642205614,1.1883667744866858e-13,2.289515420581635e-06,3.4237007884025292e-05
3.3366081436420255e-11,0.4581948873238373,3.4109055445109612e-06,6.6645647370752079e-10,6.6608460411757146e-10,3.1861394958292011e-16,3.7400200869791099e-13,0.0,0.0,2.4302558980368796e-07,1.1063438889928697e-12,154.0,0.0,0.82918721891530589,1.0,18.999971411908462,0.00026345396917735228,0.0011285768547589195,0.0019174911618421245,0.001983513487401042,0.040680786555046436,2.7005499267672184e-05,2.3747030413602047e-10,1.3386615284081936e-06,0.12477146847385667,1.22864367181256e-13,2.4450592352917755e-06,3.6701124986845356e-05
3.458379407501047e-11,0.45819488523421564,3.5248473268027374e-06,7.1451716865569764e-10,7.1410577824543665e-10,3.6040483267149912e-16,4.1381512149145579e-13,0.0,0.0,2.5787888395789463e-07,1.2483062443164749e-12,154.0,0.0,0.82355095657675192,1.0,18.999970484920603,0.00027216398196933767,0.0011209747614318399,0.0019732831931560759,0.0020428029395149769,0.042033727470388735,2.7877186314802973e-05,2.4456855358187819e-10,1.379053748080293e-06,0.1289349919108381,1.2683019958289187e-13,2.604266598493065e-06,3.9238414592399284e-05
3.580150671360068e-11,0.4581948831794454,3.638143018114127e-06,7.641524521921268e-10,7.6369902735441882e-10,4.0598377832007322e-16,4.5616965961707399e-13,0.0,0.0,2.7309563827020762e-07,1.4027205180056239e-12,154.0,0.0,0.81795380274689999,1.0,18.999969571523192,0.00028081454689401038,0.0011134254178314399,0.0020282138966419847,0.0021012899519090617,0.043377221295316591,2.8735464652205291e-05,2.5157073276604036e-10,1.4188992674725341e-06,0.13307046277642523,1.3073502764177452e-13,2.7670172120890724e-06,4.1847735248337156e-05
3.701921935219089e-11,0.45819488115904583,3.7508016447298419e-06,8.1535343324473492e-10,8.1485540702386541e-10,4.5554922224776983e-16,5.0112052328787991e-13,0.0,0.0,2.8867048577062249e-07,1.5701876598050517e-12,154.0,0.0,0.81239547536144452,1.0,18.99996867152899,0.00028940607636423126,0.001105928443358314,0.0020822951940997884,0.0021589855020634134,0.0447113335850335,2.9580519426654495e-05,2.5847815595950172e-10,1.4582055659555114e-06,0.13717807569916457,1.3457969370273473e-13,2.9331935490566465e-06,4.4527961317067022e-05
3.8236931990781106e-11,0.4581948791725427,3.8628321362914481e-06,8.6811134516906239e-10,8.6756609916949643e-10,5.0930249644404386e-16,5.487207300834823e-13,0.0,0.0,3.0459813402421034e-07,1.7513122684620806e-12,154.0,0.0,0.80687569453478081,1.0,18.99996778475316,0.00029793897981954303,0.0010984834603548067,0.0021355388415815399,0.0022159004149981953,0.046036129422404565,3.0412533396032448e-05,2.6529211917962704e-10,1.4969800190135988e-06,0.14125802390366482,1.3836502924208038e-13,3.1026807941617782e-06,4.7277982755891668e-05
4.067235726796153e-11,0.45819487529936015,4.085043956203617e-06,9.7826350925676893e-10,9.7761577205569205e-10,6.3019166579194534e-16,6.5207206650072017e-13,0.0,0.0,3.3749102958815973e-07,2.1569673843951307e-12,154.0,0.0,0.79595066379704693,1.0,18.999966050129572,0.00031483053171401602,0.0010837479726837616,0.0022395593964448855,0.0023274308798540699,0.048658029731618174,3.2038157809215979e-05,2.7864476004144686e-10,1.5729623801285408e-06,0.14933569210143713,1.4576097942036566e-13,3.451141963006881e-06,5.2983048258193039e-05
4.3107782545141957e-11,0.45819487155623007,4.3048480238777549e-06,1.0945412496403723e-09,1.0937799763243698e-09,7.7031557742199415e-16,7.6661165103746992e-13,0.0,0.0,3.7173343732300456e-07,2.6245758005406887e-12,154.0,0.0,0.78517651431500324,1.0,18.999964366223008,0.00033149241949436553,0.0010692159914359538,0.0023403663851770283,0.002435964978809442,0.051243433576692816,3.3613751268274449e-05,2.9163866816058033e-10,1.646903332421904e-06,0.15730498549757857,1.529293084825514e-13,3.81153425902671e-06,5.8954355157206817e-05
4.554320782232238e-11,0.4581948679395852,4.5223124085973251e-06,1.2168787786382882e-09,1.2159925774260691e-09,9.3137784484875619e-16,8.9269981874838635e-13,0.0,0.0,4.0728559741027709e-07,3.1590536690876624e-12,154.0,0.0,0.77455108354743663,1.0,18.999962731643105,0.00034792781395344798,0.0010548845987004576,0.0024380481290722563,0.0025415840401155445,0.053792844983903861,3.5140688535815547e-05,3.042835804852508e-10,1.7188582875095928e-06,0.16516740044171774,1.5987627105648879e-13,4.1830310186045521e-06,6.51835628147314e-05
4.797863309950281e-11,0.45819486444595603,4.7375037364012954e-06,1.3452121752482814e-09,1.3441893342995996e-09,1.1151182291451292e-15,1.0306704276463012e-12,0.0,0.0,4.441088467054369e-07,3.765329257858764e-12,154.0,0.0,0.7640722420568874,1.0,18.999961145037563,0.00036413984046633664,0.0010407509212622152,0.0025326905170964787,0.0026443671527019673,0.056306760764158782,3.662030673592902e-05,3.1658896585668866e-10,1.7888811311519886e-06,0.17292441183905988,1.6660795052961237e-13,4.5648436878421977e-06,7.166256005639783e-05
5.041405837668323e-11,0.4581948610719725,4.9504872227353448e-06,1.4794793456280925e-09,1.4783078587018629e-09,1.3233096779040893e-15,1.1808319843827497e-12,0.0,0.0,4.8216558847841969e-07,4.4483300973823461e-12,154.0,0.0,0.75373789294740579,1.0,18.999959605091135,0.00038013157968437843,0.0010268121298422069,0.0026243770740878706,0.0027443912290261285,0.05878567062314919,3.8053906353714435e-05,3.2856403253423982e-10,1.8570242660849988e-06,0.18057747347837794,1.7313026359639717e-13,4.9562202081080989e-06,7.8383458861487176e-05
5.284948365386366e-11,0.4581948578143575,5.1613267043190455e-06,1.619619984442251e-09,1.6182875754460185e-09,1.5577555549772555e-15,1.3434687293247038e-12,0.0,0.0,5.2141926298765184e-07,5.2129712259159006e-12,154.0,0.0,0.7435459713129724,1.0,18.999958110524751,0.00039590606821783,0.0010130654383520828,0.0027131890271563566,0.0028417310661628292,0.061230057269693071,3.9442752103855553e-05,3.402177355097383e-10,1.9233386536513571e-06,0.18812801835460019,1.7944896421002895e-13,5.3564434667689789e-06,8.5338588223677478e-05
5.5284908931044084e-11,0.4581948546699247,5.3700846702464605e-06,1.7655755370572893e-09,1.7640696835288508e-09,1.8202870511696397e-15,1.5188416823284755e-12,0.0,0.0,5.6183431885022546e-07,6.0641444639123089e-12,154.0,0.0,0.73349444369638483,1.0,18.9999566600946,0.00041146629930725496,0.00099950810316285573,0.0027992053701582338,0.0029364594051803986,0.063640396522295847,4.078807384218614e-05,3.5155878361670885e-10,1.9878738542638773e-06,0.19557745898607992,1.8556964772966931e-13,5.7648298106391412e-06,9.252048817906266e-05
5.772033420822451e-11,0.45819485163557544,5.5768222923145377e-06,1.9172891625928767e-09,1.9155971181547709e-09,2.1127607726725151e-15,1.7071896492542475e-12,0.0,0.0,6.0337618520625414e-07,7.0067086899394879e-12,154.0,0.0,0.7235813075587112,1.0,18.999955252591079,0.00042681522348353212,0.00098613742238791912,0.0028825029261734803,0.0030286469887969999,0.066017157413906541,4.2091067585127843e-05,3.6259564643363279e-10,2.0506780666964779e-06,0.20292718772647675,1.9149775555849605e-13,6.1807276217726271e-06,9.9921904002574547e-05
6.015575948540494e-11,0.458194848708298,5.7815994545901335e-06,2.0747056978184191e-09,2.072814513645069e-09,2.4370564998539243e-15,1.9087301901037883e-12,0.0,0.0,6.460112446765797e-07,8.0454810653328601e-12,154.0,0.0,0.71380459075920666,1.0,18.99995388683779,0.00044195574921656011,0.00097295073518024924,0.002963156408138992,0.0031183626173461776,0.068360802294882311,4.3352896515881194e-05,3.7333656098476592e-10,2.1117981662228617e-06,0.21017857707128934,1.9723857972147576e-13,6.6035159538475049e-06,0.00010753578056977043
6.259118476258537e-11,0.45819484588516507,5.984474782245218e-06,2.2377716218641011e-09,2.2356681671994319e-09,2.7950751043245435e-15,2.1236605506361828e-12,0.0,0.0,6.897068070897467e-07,9.1852291274943299e-12,154.0,0.0,0.7041623510453322,1.0,18.999952561690609,0.00045689074355300438,0.00095994542104325649,0.0030412384778014611,0.0032056732031222447,0.070671786934215983,4.4574691891376092e-05,3.8378953824695721e-10,2.1712797416509198e-06,0.21733297995920361,2.0279726699163093e-13,7.0326032258128903e-06,0.0001153552568769268
6.502661003976579e-11,0.4581948431633298,6.1855056696887441e-06,2.4064350217163824e-09,2.4041060034778634e-09,3.1887366128577682e-15,2.3521585592514331e-12,0.0,0.0,7.34431083942316e-07,1.0430663676977912e-11,154.0,0.0,0.69465267555252852,1.0,18.99995127603685,0.00047162303274342582,0.00094711889915482519,0.0031168198030199355,0.0032906438231741567,0.072950560619081201,4.5757553895041238e-05,3.939623694706904e-10,2.2291671312996045e-06,0.2243917300684182,2.081788227698045e-13,7.4674259696135148e-06,0.00012337366071301227
6.746203531694622e-11,0.4581948405400251,6.3847483080130277e-06,2.5806455584794901e-09,2.5780775399832587e-09,3.6199784099401645e-15,2.5943834903587088e-12,0.0,0.0,7.8015316356602775e-07,1.1786432403773398e-11,154.0,0.0,0.68527368031353486,1.0,18.999950028794366,0.00048615540285898754,0.00093446862770427944,0.0031899691134028899,0.0033733377705928379,0.075197566252724737,4.6902552499610847e-05,4.0386263232072962e-10,2.2855034579489277e-06,0.23135614210803851,2.1338811501009026e-13,7.9074476297834756e-06,0.00013158450347953819
6.989746059412664e-11,0.45819483801256006,6.5822577117678947e-06,2.7603544343894302e-09,2.7575338532301457e-09,4.0907535722642381e-15,2.8504768951841484e-12,0.0,0.0,8.2684298698745369e-07,1.3257114208173589e-11,154.0,0.0,0.67602350977709891,1.0,18.999948818910688,0.00050049060039786969,0.00092199210324205288,0.0032607532543253641,0.0034538166043262576,0.077413240450728282,4.8010728331871582e-05,4.134976968404843e-10,2.3403306627865259e-06,0.23822751210460219,2.1842987815409055e-13,8.35215741315319e-06,0.00013998147515510224
7.233288587130707e-11,0.4581948355783188,6.7780877450787506e-06,2.9455143605638767e-09,2.9424275456818291e-09,4.6030293280001227e-15,3.1205634011010934e-12,0.0,0.0,8.7447132446597867e-07,1.484721416937124e-11,154.0,0.0,0.66690033633589674,1.0,18.99994764536217,0.00051463133288156702,0.00090968686004180811,0.0033292372394098857,0.0035321401975622491,0.079598013635665626,4.9083093499579983e-05,4.2287473124487786e-10,2.3936895383780545e-06,0.24500711768381878,2.2330871689306465e-13,8.8010691867188736e-06,0.00014855843940073105
7.47683111484875e-11,0.4581948332347584,6.9722911471276287e-06,3.1360795254680461e-09,3.1327127134347301e-09,5.1587856331651777e-15,3.4047514807036887e-12,0.0,0.0,9.230097526894465e-07,1.6561159112442078e-11,154.0,0.0,0.65790235986342727,1.0,18.999946507153229,0.00052858026944128619,0.00089755046947470585,0.0033954843015272119,0.0036083667847253069,0.081752310130191103,5.0120632375209903e-05,4.3200070754725549e-10,2.4456197606928946e-06,0.2516962183476254,2.2802910973367022e-13,9.2537204215149032e-06,0.00015730942880158612
7.720373642566792e-11,0.45819483097940583,7.164919557015501e-06,3.332005564077404e-09,3.3283449146295614e-09,5.7600138578600495e-15,3.7031341917936031e-12,0.0,0.0,9.7243063260481768e-07,1.8403293727703714e-11,154.0,0.0,0.64902780725966946,1.0,18.999945403315554,0.00054234004139465147,0.00088558053939552235,0.003459555942342347,0.0036825530071318753,0.083876548248591185,5.1124302359782977e-05,4.4088240702566419e-10,2.4961599202155392e-06,0.25829605574665859,2.3259541247309105e-13,9.7096711804347859e-06,0.00016622864024086036
7.963916170284834e-11,0.4581948288098572,7.356023538021845e-06,3.5332495277205199e-09,3.5292811385715792e-09,6.4087155759944717e-15,4.0157898893158369e-12,0.0,0.0,1.022707087864975e-06,2.0377877202170985e-11,154.0,0.0,0.64027493200530594,1.0,18.999944332907319,0.00055591324281290097,0.00087377471354035594,0.00352151198043821,0.003754753957343363,0.085971140386828682,5.2095034637375814e-05,4.4952642553320181e-10,2.5453475521694088e-06,0.26480785394822742,2.3701186163174776e-13,1.0168503148185987e-05,0.00017531043040218218
8.207458698002877e-11,0.4581948267237749,7.5456526012763664e-06,3.7397698545865719e-09,3.7354797755433563e-09,7.1069014526422834e-15,4.342782910208048e-12,0.0,0.0,1.0738129838760931e-06,2.2489080326448499e-11,154.0,0.0,0.63164201372433826,1.0,18.999943295012486,0.00056930243107873796,0.00086213067093568365,0.0035814105980671181,0.0038250232222534291,0.088036493111105202,5.3033734910178488e-05,4.5793917865681449e-10,2.5932191658779949e-06,0.27123281969986623,2.4128257779752309e-13,1.0629818701697512e-05,0.00018454931139703725
8.45100122572092e-11,0.4581948247188862,7.7338552288580151e-06,3.9515263408816746e-09,3.9469005872932852e-09,7.856590223314695e-15,4.6841642321252951e-12,0.0,0.0,1.1257229074296084e-06,2.4740983041739087e-11,154.0,0.0,0.62312735775491723,1.0,18.999942288740058,0.00058251012743500976,0.00085064612531853012,0.0036393083865787568,0.0038934129249462838,0.090073007244969847,5.3941284105744346e-05,4.661269067289393e-10,2.6398102732884147e-06,0.27757214268855029,2.4541156884347076e-13,1.1093240019316968e-05,0.00019393994651368236
8.694543753438962e-11,0.45819482279298157,7.9206788963365498e-06,4.1684801126179583e-09,4.1635046781827253e-09,8.6598077595881241e-15,5.0399721069987222e-12,0.0,0.0,1.1784121469014036e-06,2.7137572392925936e-11,154.0,0.0,0.61472929472819526,1.0,18.999941313223392,0.00059553881752439242,0.00083931882456748724,0.0036952603905605593,0.0039599737653629279,0.092081077955001228,5.481853906097096e-05,4.7409567969641276e-10,2.6851554166825033e-06,0.28382699579565446,2.4940273303965821e-13,1.1558408227152965e-05,0.00020347714608403211
8.938086281157005e-11,0.45819482094391273,8.1061700947715281e-06,4.3905935980198774e-09,4.3852544669752823e-09,9.5185862158368077e-15,5.4102326703495252e-12,0.0,0.0,1.231856673001141e-06,2.968274085595102e-11,154.0,0.0,0.60644618015503393,1.0,18.999940367619537,0.00060839095192024965,0.00082814655014435573,0.0037493201507224926,0.0040247550598109952,0.094061094835090703,5.5666333189891027e-05,4.8185140185092082e-10,2.7292881955997899e-06,0.28999853534774139,2.5325986209135283e-13,1.2024982580993358e-05,0.00021315586346512631
9.181628808875047e-11,0.4581948191695906,8.2903743521827181e-06,4.6178305005329236e-09,4.6121136592525256e-09,1.0434963252188424e-14,5.7949605272301759e-12,0.0,0.0,1.2860331200562202e-06,3.2380285010282733e-11,154.0,0.0,0.59827639402038768,1.0,18.99993945110856,0.00062106894664883312,0.00081712711654617198,0.0038015397455633477,0.004087804779352033,0.09601344198935223,5.648547713530733e-05,4.8939981642503718e-10,2.7722412929954172e-06,0.29608790136325058,2.569866441037032e-13,1.2492639682323714e-05,0.00022297119113194339
9.42517133659309e-11,0.4581948174679839,8.4733362545054867e-06,4.8501557724204944e-09,4.8440472204409717e-09,1.1410981329111459e-14,6.1941593156283582e-12,0.0,0.0,1.3409187678157505e-06,3.5233904529325542e-11,154.0,0.0,0.5902183403852056,1.0,18.999938562892897,0.00063357518370297985,0.00080625837076740031,0.0038519698318577474,0.0041491695870988759,0.09793849811368438,5.7276759400787505e-05,4.9674651005776236e-10,2.814046500655245e-06,0.30209621779516932,2.605866664570669e-13,1.296107272704139e-05,0.00023291835687842732
9.668713864311132e-11,0.45819481583711785,8.655099466044592e-06,5.0875355889348089e-09,5.081021349435438e-09,1.2448687069258251e-14,6.6078222481456033e-12,0.0,0.0,1.3964915237599088e-06,3.8247201463184744e-11,154.0,0.0,0.58227044699568675,1.0,18.999937702196796,0.00064591201154746503,0.00079553819177207157,0.0039006596839990804,0.0042088948744548587,0.099836636576008692,5.8040946962748152e-05,5.0389691713336662e-10,2.8547347438898148e-06,0.30802459276975441,2.6406341859175152e-13,1.3429990785509288e-05,0.00024299272012367253
