Time (s),Volume (m^3),H(4),O(5),OH(6),H2(7),H2O(8),Ar(9),He(10),HO2(11),H2O2(12),N2,Ne,C7H10(1),C7H16(2),O2(3),C7H10(57),C7H10(54),C7H11(67),C7H9(41),C7H10(125),S(151),S(153),S(152),C7H10(118),S(233),C7H10(150),C7H11(132),C2H4(30),C5H7(270),S(403),C7H10(298),S(402),C7H8(144),S(450),S(449),S(438),S(200),C7H8(533),S(314),S(310),S(234),S(802),S(856),S(961),S(953),S(1016),S(990),S(1006),S(949),C5H8O(890),C7H10(181),C7H9(137),S(535),C7H9(1071),C7H9(1285),C7H9(1286),S(1297),S(1298),S(1341),S(1367),C7H9(1335),S(1421),C7H9(1412),S(1422),C6H6(1400),CH3(19),S(1504),S(389),C5H7O(508),S(1153),S(1801)
1.577142677633903e-08,0.7569851360228714,4.2011251291050704e-09,1.1126288141659382e-11,1.4841333580235646e-10,7.6043689370431012e-16,7.2892304327920388e-12,0.0,0.0,4.5356298089980817e-06,6.9231055241028551e-09,154.0,0.0,0.99505957917170162,1.0,18.99969390328431,0.0005482105090093976,4.0293009943378811e-08,0.0013507158674915948,0.0016621182769027524,0.00045137497666114702,0.00029732824680196214,5.4749600608434735e-10,3.6092179464508974e-06,0.00057402730002571018,4.9237399641536449e-12,3.1907358143138564e-05,5.9041057383849127e-07,1.6999885550488751e-05,1.6991814030041295e-05,4.7889089708995584e-09,2.9100780488415129e-08,3.107898445509178e-09,2.8382053687806402e-06,2.6012349338742886e-11,2.8066373026442757e-11,2.8155793609553e-11,6.080702184297552e-07,4.9963039789466273e-11,3.9641751458397425e-14,1.1950365429562302e-15,8.3965674762644395e-15,5.9973661543630441e-11,7.2131847942097416e-11,1.0269492929470946e-11,3.6631520161021076e-12,9.7667986561997013e-13,9.6800003355279154e-15,1.413332070583935e-18,1.3803788935731267e-13,1.3103013523567221e-15,2.2360074557091627e-08,5.616127829878791e-14,1.2233653035298252e-14,1.20524512301986e-17,1.7974264069032334e-17,6.9487653276459651e-14,2.9150784336525949e-22,1.6587464383079442e-22,4.3431720371360172e-15,6.0863271314823402e-20,9.7051121250039664e-16,2.0284463689200538e-20,4.7742541243664783e-22,1.5545809371065282e-19,3.4910386999910483e-16,3.1133608512525377e-16,3.7767784873851145e-17,1.0233576960473535e-11,9.2787646059496072e-16,2.9912926243821539e-15,5.1926746360114908e-15
1.596741448113219e-08,0.7569851218265294,4.28825073210749e-09,1.1485424127917462e-11,1.5564374144653027e-10,8.0540061763488123e-16,7.7390497204914315e-12,0.0,0.0,4.6483488816287371e-06,7.2715839981884665e-09,154.0,0.0,0.9949981559241744,1.0,18.999690078755165,0.00055493939328983175,4.0290846261509674e-08,0.001367176854163294,0.0016826202329867672,0.00045696781858328299,0.00030097219324926765,5.5424917834954678e-10,3.6537401456560432e-06,0.00058114527396501141,4.9840835238766996e-12,3.2702053992301007e-05,5.9773366905543213e-07,1.7429348874012116e-05,1.7421066750057045e-05,4.9098883978839262e-09,2.9502554346843938e-08,3.1864142955861511e-09,2.9153585888391892e-06,2.7645345158084972e-11,2.9874858803629852e-11,2.9971245759008499e-11,6.3084791232420018e-07,5.1342200383801533e-11,4.0130759876844226e-14,1.2270141712075333e-15,8.7110124524847469e-15,6.2498200127474451e-11,7.6111347348587046e-11,1.0846061730823082e-11,3.8895219031810548e-12,1.04406899944357e-12,1.0483153246580812e-14,1.5006710793483011e-18,1.475919151124365e-13,1.4256509013312415e-15,2.2667681678709828e-08,5.8208184220510981e-14,1.2681436589631357e-14,1.2491735572231069e-17,1.8749922586508047e-17,7.2501540036532471e-14,3.0217778946858218e-22,1.7194608770435554e-22,4.5798211501643001e-15,6.4179570946679946e-20,1.0203972827723985e-15,2.1327119212837104e-20,5.0196596257640319e-22,1.634489421830138e-19,3.7125614073302947e-16,3.3066952074431545e-16,4.0586619988714182e-17,1.0827183485177501e-11,9.8272411245064528e-16,3.2031175542414265e-15,5.5671840508928114e-15
1.616340218592535e-08,0.7569851076581056,4.376058725728679e-09,1.1851685113728679e-11,1.63132718198161e-10,8.5242424373122322e-16,8.2107654071824924e-12,0.0,0.0,4.7624315373123992e-06,7.6330090574086365e-09,154.0,0.0,0.99493673221208656,1.0,18.999686254010189,0.00056166623883488552,4.0288682698904291e-08,0.0013836301208984276,0.0017031182005412208,0.00046256025615629663,0.00030461442736048899,5.6100103423071033e-10,3.6982536669263517e-06,0.00058826286573303548,5.0443987274262927e-12,3.3506442079900486e-05,6.0505333468320773e-07,1.7864104926899106e-05,1.7855609186435987e-05,5.0323586469708896e-09,2.9904308985828057e-08,3.2658977261905831e-09,2.9936917994179576e-06,2.9358083362425361e-11,3.1775170895979443e-11,3.1878970126810133e-11,6.5418311953784304e-07,5.2742753947524266e-11,4.0619672979397487e-14,1.2594736471715213e-15,9.0331704716496635e-15,6.5093698203355006e-11,8.0254862460180346e-11,1.1446825119091386e-11,4.1265827750198172e-12,1.1150756111799268e-12,1.1341384675202314e-14,1.5921349333036956e-18,1.5767384871637808e-13,1.5495716544975218e-15,2.2975267988551283e-08,6.0309450665934258e-14,1.3141162226954746e-14,1.2942686420431053e-17,1.9550703260576709e-17,7.5613523560837993e-14,3.1313229578034621e-22,1.7817945285831337e-22,4.8266527547908855e-15,6.7638563862792476e-20,1.072259318164973e-15,2.2411073673018607e-20,5.2747855307961123e-22,1.717563047664959e-19,3.9454061576191113e-16,3.509614287681778e-16,4.3579186993733583e-17,1.144766064134789e-11,1.0401065674957174e-15,3.4271651512920399e-15,5.963703113319692e-15
1.635938989071851e-08,0.756985093517567,4.4645436912229271e-09,1.2225123179608652e-11,1.7088619197306924e-10,9.0157499924137876e-16,8.7051627495419851e-12,0.0,0.0,4.8778769550799225e-06,8.0076944859112876e-09,154.0,0.0,0.99487530804510471,1.0,18.999682429044832,0.00056839104613077771,4.0286518924463082e-08,0.0014000756611283382,0.0017236121710359879,0.00046815228938216504,0.0003082549476845175,5.6775157110372001e-10,3.7427584917179496e-06,0.0005953800753237692,5.1046855507252993e-12,3.432051931739796e-05,6.123695677953634e-07,1.830415122879296e-05,1.8295438839716637e-05,5.1563190129275317e-09,3.0306044135394406e-08,3.3463482795769173e-09,3.0732104586833363e-06,3.1153359004133503e-11,3.377074554293314e-11,3.3882425442324817e-11,6.7808236742801825e-07,5.4164800123875831e-11,4.1108490566852653e-14,1.2924185744616289e-15,9.3631323292170034e-15,6.7761147898514113e-11,8.4566872930130208e-11,1.2072456401048409e-11,4.3746828900334904e-12,1.1898375640672055e-12,1.2257690297160191e-14,1.6878579992345981e-18,1.6830558119829691e-13,1.6825852512150961e-15,2.3282833319482061e-08,6.246599715401707e-14,1.3613032835403001e-14,1.3405501117653183e-17,2.0377160020243598e-17,7.8825778109425124e-14,3.2437619679432274e-22,1.8457749023032111e-22,5.0839951641620947e-15,7.1244850915865715e-20,1.1261533712710343e-15,2.3537498511019916e-20,5.5399075800783624e-22,1.8038915940527177e-19,4.1900189545242978e-16,3.7224786562728787e-16,4.6754029825142124e-17,1.2095893926212165e-11,1.1001093588939513e-15,3.6639850949227775e-15,6.3832399505886125e-15
1.6555377595511668e-08,0.7569850794048817,4.5537002494282529e-09,1.2605789990620386e-11,1.7891014753685999e-10,9.5292141356816209e-16,9.2230452270258566e-12,0.0,0.0,4.9946843093715006e-06,8.395957671895413e-09,154.0,0.0,0.99481388343289145,1.0,18.999678603854548,0.00057511381566367715,4.0284355191018757e-08,0.0014165134682964408,0.0017441021359472248,0.0004737439182626475,0.00031189375277291761,5.7450078600274216e-10,3.7872546015291691e-06,0.00060249690273091682,5.1649439698274117e-12,3.5144282612539132e-05,6.1968236547080892e-07,1.8749485297223427e-05,1.8740553207851659e-05,5.2817687896906144e-09,3.0707759556652912e-08,3.4277654975052914e-09,3.1539200215476221e-06,3.3034026504307765e-11,3.5865102614342896e-11,3.598515490189387e-11,7.0255217551555783e-07,5.5608438496984884e-11,4.1597212432205831e-14,1.3258500183233135e-15,9.7009887132548315e-15,7.0501540386229472e-11,8.9051917848216818e-11,1.2723638000584439e-11,4.6341765989670938e-12,1.2684957284184378e-12,1.323518676814691e-14,1.787976994496101e-18,1.7950961218910705e-13,1.8252382200590158e-15,2.3590377524151888e-08,6.4678749671108496e-14,1.4097252734335269e-14,1.388037839969708e-17,2.1229853058217267e-17,8.2140502687387482e-14,3.3591436110251118e-22,1.9114297016089568e-22,5.3521838734119562e-15,7.5003133604162661e-20,1.182136455699934e-15,2.4707585403141513e-20,5.8153062417923966e-22,1.893566391173047e-19,4.4468583906397965e-16,3.9456582791635475e-16,5.0120011147624984e-17,1.2772787496526147e-11,1.1628198776168885e-15,3.9141450104299726e-15,6.826836212219372e-15
1.6751365300304827e-08,0.7569850653200164,4.6435230604785828e-09,1.2993736799353825e-11,1.8721062822857913e-10,1.0065333248595745e-15,9.7652347298580595e-12,0.0,0.0,5.1128527700440849e-06,8.7981196017272529e-09,154.0,0.0,0.99475245838510407,1.0,18.999674778434791,0.00058183454791970205,4.0282191413599651e-08,0.0014329435358582329,0.0017645880867574251,0.00047933514279968636,0.00031553084117992976,5.8124867618391458e-10,3.8317419778573602e-06,0.00060961334794840745,5.2251739607752879e-12,3.5977728869358672e-05,6.2699172479382185e-07,1.9200104647610577e-05,1.919094978620678e-05,5.4087072705308693e-09,3.1109455038369713e-08,3.5101489212747371e-09,3.2358259396589715e-06,3.5003000043634212e-11,3.8061846545629181e-11,3.8190787123887481e-11,7.2759905547677927e-07,5.7073768591684108e-11,4.2085838373727403e-14,1.3597706639876945e-15,1.0046830202849318e-14,7.3315865875217985e-11,9.371459564863218e-11,1.3401061444521336e-11,4.905424349161692e-12,1.3511939908105504e-12,1.4277114863103889e-14,1.8926309886670711e-18,1.9130905836456251e-13,1.9781028285595591e-15,2.389790047276029e-08,6.6948640673696869e-14,1.4594027674847367e-14,1.4367518388078237e-17,2.2109348820963176e-17,8.5559921004860202e-14,3.4775169141636105e-22,1.9787868240518144e-22,5.6315616375186428e-15,7.8918215162822875e-20,1.2402665496603916e-15,2.5922546089998908e-20,6.1012667292809972e-22,1.9866803071108109e-19,4.7163958583273378e-16,4.179532653977467e-16,5.3686320434987234e-17,1.3479264343381744e-11,1.2283273908973268e-15,4.1782308336593095e-15,7.2955677638099843e-15
1.6947353005097986e-08,0.7569850512629391,4.7340068235182487e-09,1.3389014448881503e-11,1.9579373568539735e-10,1.0624818864923528e-15,1.0332571746882563e-11,0.0,0.0,5.2323815023787738e-06,9.2145048540815046e-09,154.0,0.0,0.9946910329113966,1.0,18.99967095278101,0.00058855324338492117,4.0280027575535508e-08,0.001449365857281306,0.0017850700149554177,0.00048492596299523318,0.00031916621146247184,5.879952388480375e-10,3.87622060221551e-06,0.00061672941097017694,5.2853754996703738e-12,3.6820854988184563e-05,6.3429764285405308e-07,1.9656006793268621e-05,1.9646626067559934e-05,5.5371337479742097e-09,3.1511130393667977e-08,3.5934980917086065e-09,3.3189336613913171e-06,3.7063253948618827e-11,4.0364667272951174e-11,4.050303710401741e-11,7.5322951113538292e-07,5.8560889873325935e-11,4.2574368188479334e-14,1.3941827727443818e-15,1.040074726865187e-14,7.6205113599571001e-11,9.8559564018817997e-11,1.4105427348568833e-11,5.1887926884574996e-12,1.438079262866834e-12,1.5386842657072211e-14,2.001961405052551e-18,2.0372766190785169e-13,2.1417779520098518e-15,2.420540205089148e-08,6.927660909212538e-14,1.5103564840500067e-14,1.4867122594377179e-17,2.3016219999095323e-17,8.9086281438600576e-14,3.5989312457968896e-22,2.0478743614045346e-22,5.9224785491752564e-15,8.2995001654986878e-20,1.3006025994467744e-15,2.7183612570018927e-20,6.3980790182131903e-22,2.0833277624184113e-19,4.9991157616830476e-16,4.4244909399878892e-16,5.7462482169516101e-17,1.4216266467008633e-11,1.2967230606970167e-15,4.4568471793682742e-15,7.7905453880846272e-15
1.7143340709891146e-08,0.7569850372336164,4.825146276414962e-09,1.3791673375729858e-11,2.0466562956435791e-10,1.1208395735046484e-15,1.0925915554977311e-11,0.0,0.0,5.3532696670883187e-06,9.6454415939820342e-09,154.0,0.0,0.99462960702141845,1.0,18.999667126888681,0.00059526990254535242,4.0277863709536694e-08,0.0014657804260453516,0.0018055479120363822,0.00049051637885125904,0.00032279986218014149,5.9474047117427313e-10,3.9206904561332049e-06,0.00062384509179017999,5.3455485626644643e-12,3.7673657865642411e-05,6.4160011674653018e-07,2.0117189245409759e-05,2.0107579542100354e-05,5.6670475138094476e-09,3.1912785457113033e-08,3.6778125491548734e-09,3.4032486318341748e-06,3.9217823076855663e-11,4.2777341177222267e-11,4.2925707179929772e-11,7.7945003845430627e-07,6.0069901747596629e-11,4.306280167313565e-14,1.4290884290548934e-15,1.0762830272675369e-14,7.9170271809198369e-11,1.0359153980716608e-10,1.4837445403101435e-11,5.4846542686872679e-12,1.5293014897002699e-12,1.6567868777943968e-14,2.116112022032034e-18,2.167897990707066e-13,2.3168899694827617e-15,2.4512882157615422e-08,7.1663600335239142e-14,1.5626072848241847e-14,1.5379393920994785e-17,2.395104551795538e-17,9.2721856994178681e-14,3.7234363159120457e-22,2.1187205997891722e-22,6.2252921173865419e-15,8.7238503073238949e-20,1.3632045228607525e-15,2.8492037156387682e-20,6.7060378634146475e-22,2.1836047346067974e-19,5.2955157316097128e-16,4.6809320892526842e-16,6.1458364235703055e-17,1.4984755053165646e-11,1.3680999623575872e-15,4.7506177167397241e-15,8.312915499668229e-15
1.7535316119477464e-08,0.7569850092581062,5.0093713945368406e-09,1.4619334798889779e-11,2.2330070303774621e-10,1.2450788835002692e-15,1.2194156136293303e-11,0.0,0.0,5.599120913703296e-06,1.0552300078968923e-08,154.0,0.0,0.99450675403122391,1.0,18.999659474370269,0.00060869711389567409,4.0273535852986406e-08,0.001498586279575709,0.0018464915788598353,0.00050169599755292159,0.00033006199917266944,6.08226933644569e-10,4.0096037788267665e-06,0.0006380753068010545,5.4658091657527388e-12,3.9408281464480262e-05,6.5619472043524859e-07,2.1055385103511787e-05,2.1045308018549234e-05,5.9313340741912528e-09,3.2716034134816647e-08,3.8493354841137263e-09,3.5755220827041192e-06,4.3822352180408341e-11,4.7947793981056975e-11,4.8117961567730118e-11,8.3368725255499386e-07,6.3153994596917636e-11,4.4039378842037456e-14,1.5003894853418651e-15,1.1511854998534252e-14,8.5332267692296872e-11,1.1423567607814586e-10,1.6387321981571133e-11,6.1153783020155152e-12,1.7253718191600596e-12,1.9158490317053056e-14,2.3594607554526077e-18,2.4494541976432044e-13,2.7040752556429031e-15,2.5127777608263336e-08,7.661846536849716e-14,1.6710843034236893e-14,1.6442756505132447e-17,2.5906906379150114e-17,1.0032986834101041e-13,3.9819192215832673e-22,2.265803297197703e-22,6.8680769831067661e-15,9.6246219303224494e-20,1.4954505460010903e-15,3.1256071935005116e-20,7.3565982689782664e-22,2.395438959667781e-19,5.9314143003313181e-16,5.2299088199929488e-16,7.0150548033837068e-17,1.6620133725046912e-11,1.5201794820646583e-15,5.3862144318228568e-15,9.4446029364712673e-15
1.7927291529063783e-08,0.7569849813932249,5.1961570813178143e-09,1.5477116543334044e-11,2.4316627558521813e-10,1.3798577274440478e-15,1.3577213707788459e-11,0.0,0.0,5.8503997045167855e-06,1.1521391871335037e-08,154.0,0.0,0.99438389949162709,1.0,18.999651820843404,0.00062211618585781019,4.0269207841081996e-08,0.0015313610445292195,0.0018874190193168515,0.0005128739989214273,0.00033731724068796788,6.217080412252839e-10,4.0984817984387868e-06,0.0006523039929338312,5.5859555801042424e-12,4.1181574764997997e-05,6.7077551272788887e-07,2.2014672269723535e-05,2.2004115085260008e-05,6.2015612714307746e-09,3.3519200091152731e-08,4.0247140394679711e-09,3.7526897869048223e-06,4.8842091287468044e-11,5.3605181175503162e-11,5.3799752912934624e-11,8.9036250795698378e-07,6.6326841184658944e-11,4.5015568260455217e-14,1.5736916269624527e-15,1.229462509684907e-14,9.1809739515868658e-11,1.2568591889939706e-10,1.8056549646205749e-11,6.8006998439806457e-12,1.9406655021720703e-12,2.2079707613991813e-14,2.6238745561686946e-18,2.7598394209833207e-13,3.1452556403252254e-15,2.5742586231930675e-08,8.1820928850928262e-14,1.7850035885249996e-14,1.7559257216746032e-17,2.7981687160438415e-17,1.0840263029345558e-13,4.2533701538474611e-22,2.4202650989478698e-22,7.562927651833224e-15,1.0598356468820792e-19,1.6375035155838831e-15,3.4225077541093565e-20,8.0554021773919836e-22,2.6229821185251046e-19,6.6283454950918399e-16,5.829855348811973e-16,7.984901462798705e-17,1.8393480329408093e-11,1.6853495376319288e-15,6.0904061363340571e-15,1.0700542048668996e-14
1.83192669386501e-08,0.7569849536387119,5.3854626050929958e-09,1.6365407762191574e-11,2.6431368502415074e-10,1.5258041067398614e-15,1.5082657906888315e-11,0.0,0.0,6.1070991615413372e-06,1.2555470787196538e-08,154.0,0.0,0.99426104347966349,1.0,18.999644166272038,0.00063552712231809976,4.0264879676250043e-08,0.0015641046691799939,0.001928330165599059,0.00052405038297425883,0.0003445655752994928,6.3518377157768449e-10,4.187324367692688e-06,0.00066653115014217933,5.7059876164959519e-12,4.2993512807358331e-05,6.8534247057864657e-07,2.2995030758463477e-05,2.2983980570467414e-05,6.4777234135926716e-09,3.4322282560981079e-08,4.2039445209479144e-09,3.9347951858837508e-06,5.4303536077582493e-11,5.9782921084722267e-11,6.0004741632249132e-11,9.4952748856271422e-07,6.9589234589525741e-11,4.5991368310786043e-14,1.6490126044141943e-15,1.3111859536461077e-14,9.8610557021688095e-11,1.379821234789676e-10,1.9851131162880007e-11,7.5438200955730543e-12,2.1764920523494516e-12,2.5364548420003522e-14,2.9105885275103049e-18,3.1012407106841608e-13,3.6465276091886102e-15,2.6357307569623305e-08,8.7278787957795335e-14,1.904537207973171e-14,1.8730569473717626e-17,3.0180242835445977e-17,1.1695920999516277e-13,4.5381991220995861e-22,2.5823393097822979e-22,8.312979111924355e-15,1.1649447174499504e-19,1.7898780690238049e-15,3.7409810073242821e-20,8.8049812546615116e-22,2.8670585609074252e-19,7.390788508038382e-16,6.4843290376213144e-16,9.0645947041706961e-17,2.0313192816467509e-11,1.8644254976987419e-15,6.8689069910469726e-15,1.2091260877435685e-14
1.871124234823642e-08,0.7569849259943069,5.5772478267729509e-09,1.7284591383351286e-11,2.8679517078085609e-10,1.6835677447717258e-15,1.6718377022753659e-11,0.0,0.0,6.369212334431914e-06,1.3657347439191175e-08,154.0,0.0,0.99413818607229754,1.0,18.999636510620203,0.00064892992716207879,4.0260551361933352e-08,0.0015968171019966381,0.0019692249500011397,0.00053522514972966385,0.00035180699162376891,6.4865410239670794e-10,4.2761313395355111e-06,0.00068075677838068686,5.8259050864181206e-12,4.4844070572908208e-05,6.9989557102813694e-07,2.3996440550892132e-05,2.3984884260908151e-05,6.7598147970451482e-09,3.512528094377245e-08,4.3870232266928047e-09,4.1218816675596355e-06,6.0234185918802085e-11,6.6515905482221793e-11,6.6768078006552958e-11,1.0112337517324187e-06,7.2941966917705507e-11,4.6966777377877583e-14,1.726370144553038e-15,1.3964275534348255e-14,1.0574257347396766e-10,1.511650827104661e-10,2.1777213121347805e-11,8.3480381053387745e-12,2.434210181712862e-12,2.9048455979090453e-14,3.2208755248708295e-18,3.4759548274319845e-13,4.214520622281764e-15,2.6971941263923591e-08,9.2999944273345004e-14,2.0298595388459883e-14,1.9958389102292531e-17,3.2507527340011895e-17,1.2601906545263835e-13,4.8368216382566395e-22,2.7522623655047624e-22,9.1214925329302122e-15,1.2782464124722607e-19,1.953104681361953e-15,4.0821356632980121e-20,9.6079450771463148e-22,3.1285180048262713e-19,8.2234551314283591e-16,7.1970564382087679e-16,1.0263986932195915e-16,2.2387992961703791e-11,2.0582551327244685e-15,7.7277733216831238e-15,1.3627928605121891e-14
1.9103217757822738e-08,0.7569848984597499,5.7714731909012262e-09,1.8235044202036983e-11,3.1066386484951216e-10,1.8538202672353594e-15,1.849258406816823e-11,0.0,0.0,6.6367322007398708e-06,1.4829889034252719e-08,154.0,0.0,0.99401532734642195,1.0,18.999628853852062,0.00066232460427447795,4.0256222901190597e-08,0.0016294982916425491,0.0020101033049213075,0.0005463982992066766,0.00035904147832045491,6.6211901141135481e-10,4.3649025671388186e-06,0.00069498087760489771,5.9457078020753009e-12,4.6733222984323512e-05,7.1443479120352453e-07,2.5018881595040042e-05,2.5006805901796808e-05,7.047829706453233e-09,3.5928194766468009e-08,4.5739464472464733e-09,4.3139925659898873e-06,6.6662555162384059e-11,7.3840530141836527e-11,7.4126433462519354e-11,1.0755327280252268e-06,7.6385829296795347e-11,4.7941793849043515e-14,1.8057819522001334e-15,1.4852588551558159e-14,1.1321362546642111e-10,1.6527652416734061e-10,2.3841085471672413e-11,9.2167507821059846e-12,2.7152279756625535e-12,3.3169405161334758e-14,3.5560461606174984e-18,3.886391061166619e-13,4.8564312576718495e-15,2.7586487035526457e-08,9.8992404151463729e-14,2.1611472751970932e-14,2.1244434414462425e-17,3.4968593350481251e-17,1.3560204463555033e-13,5.1496587352082824e-22,2.9302738434790209e-22,9.9918578106226008e-15,1.400215778905465e-19,2.1277297531875515e-15,4.4471137161673459e-20,1.04669815640747e-21,3.4082356773575183e-19,9.1312969888628436e-16,7.9719374987623705e-16,1.1593594901004746e-16,2.4626932059002815e-11,2.2677192207011631e-15,8.6734167384208766e-15,1.5322380558322161e-14
