Time (s),Volume (m^3),H(4),O(5),OH(6),H2(7),H2O(8),Ar(9),He(10),HO2(11),H2O2(12),N2,Ne,C7H10(1),C7H16(2),O2(3),C7H10(57),C7H10(54),C7H11(67),C7H9(41),C7H10(125),S(151),S(153),S(152),C7H10(118),S(233),C7H10(150),C7H11(132),C2H4(30),C5H7(270),S(403),C7H10(298),S(402),C7H8(144),S(450),S(449),S(438),S(200),C7H8(533),S(314),S(310),S(234),S(802),S(856),S(961),S(953),S(1016),S(990),S(1006),S(949),C5H8O(890),C7H10(181),C7H9(137),S(535),C7H9(1071),C7H9(1285),C7H9(1286),S(1297),S(1298),S(1341),S(1367),C7H9(1335),S(1421),C7H9(1412),S(1422),C6H6(1400),CH3(19),S(1504),S(389),C5H7O(508),S(1153),S(1801),S(1800),S(1859),S(1878),S(2149),S(2338),S(2426)
5.857829070645307e-07,0.5553512063420623,1.5802705001696582e-07,3.0358648790573846e-06,3.3594958927436904e-05,1.1127043847901801e-09,0.00017604297261118447,0.0,0.0,0.0012570914303461685,0.0037119688197647083,154.0,0.0,0.80987507063257691,1.0,18.971421025069876,0.012479804314463478,3.0234544631440264e-08,0.016084502752359911,0.033106179705753809,0.013374040526834882,0.0050031902895087054,1.5095154492236627e-08,9.9579713755542696e-05,0.017306746028897216,8.4115902394054112e-11,0.039179542976452326,6.8911011059602254e-06,0.01225865650632752,0.0093258370942374321,3.6228306175102445e-06,9.5432177165443947e-07,2.3567504102964894e-06,0.02288578523304181,7.359079745402132e-05,0.00061903042384199732,0.00071639383631291341,0.018115512092529616,4.0229308034503642e-07,1.1086656281796664e-12,1.2460372964120729e-11,2.3845335517307285e-10,2.6429518932320716e-06,0.00011317018911105745,2.4368680176547546e-05,1.1582763493110966e-05,8.4538761558362694e-06,3.2724814506723306e-05,4.4090922873365315e-12,2.5660372588181141e-05,1.3893371645338416e-05,7.1855007310764787e-07,2.5662334888006686e-07,7.9845833475701554e-08,5.324575924975254e-11,2.1169413253997668e-10,8.4502056327636431e-07,1.933016757550748e-15,1.0995785353089535e-15,1.9243713422999354e-06,2.6577132451064569e-11,3.7004589708089128e-08,1.0671819162400852e-12,1.7365596406055805e-14,8.1778336306725043e-12,4.9001084465043959e-07,7.5195477091569055e-08,4.1481536755887062e-07,9.1085920929863414e-05,8.7055625573063199e-09,1.0494164671335569e-07,2.814983484756393e-07,1.3597578546356771e-09,2.682058184810054e-11,3.4192454711958049e-06,1.4645661830253073e-08,3.1586475208185994e-12,1.4046283235165169e-07
5.921388135243313e-07,0.5553507362034287,1.5828668039940475e-07,3.157200883813562e-06,3.416323676756743e-05,1.1362150254970186e-09,0.00018158453544119002,0.0,0.0,0.0012581274250077583,0.0037802572063066323,154.0,0.0,0.80815726305471536,1.0,18.971083205533184,0.012556215280731481,3.017885469759839e-08,0.016041164336124906,0.033133971682772684,0.013502273633118698,0.0049896283106881569,1.5107570484943668e-08,9.9661621939932613e-05,0.017477807741063733,8.3887891680737511e-11,0.039730366364986253,6.8725446958746495e-06,0.012415755845274197,0.0093938650335762992,3.6491957311452217e-06,9.6378339307029144e-07,2.3739016834457135e-06,0.023271821617165445,7.4769743272865621e-05,0.00063769864235641233,0.00073954587178513744,0.018386024681682166,4.090836986189044e-07,1.1095775370360112e-12,1.267030736471356e-11,2.4201922850265517e-10,2.684126799484586e-06,0.00011606676799431075,2.4992443214082437e-05,1.1882981688218953e-05,8.6745032561247413e-06,3.407492413961968e-05,4.5233732848780744e-12,2.6705882297433043e-05,1.4466316043385518e-05,7.2546096745308009e-07,2.6583219924392021e-07,8.271031658523649e-08,5.5156469188990023e-11,2.1957255459294001e-10,8.7648248839918428e-07,2.0023640686269814e-15,1.1390261057658467e-15,2.0182845524444103e-06,2.7874150301591965e-11,3.8413244570156452e-08,1.1077875740137716e-12,1.8026653103765085e-14,8.4889955646564721e-12,5.1602971937717216e-07,7.8441341719038937e-08,4.3758837765813325e-07,9.3385482968961551e-05,8.9260701211959812e-09,1.0773121563253534e-07,2.8898333655331836e-07,1.3958801973694486e-09,2.7533736601844363e-11,3.5650659886005699e-06,1.5270417281768882e-08,3.3173657218361404e-12,1.4962889767337012e-07
5.978591293381518e-07,0.5553503132295067,1.585111486228455e-07,3.268749119511417e-06,3.46745041878509e-05,1.1574725363004228e-09,0.00018664683663760089,0.0,0.0,0.0012590085407784414,0.0038417438985096841,154.0,0.0,0.80661675540488464,1.0,18.9707799519304,0.012624182188143864,3.0128919277364269e-08,0.016001859464537121,0.033156928963647261,0.013617408796469931,0.004977329761412087,1.5117807631096351e-08,9.9729154959082207e-05,0.017631493523625676,8.3681123559912402e-11,0.040225486147065642,6.855714740599989e-06,0.012556781656897253,0.0094538459151586058,3.6724403586838468e-06,9.7228392385866357e-07,2.389022996702515e-06,0.023619236589011182,7.5817638958874359e-05,0.00065466328192395021,0.00076065923300477477,0.018628685118466808,4.1519496880908229e-07,1.1103294245440735e-12,1.2859232885741689e-11,2.4521806908642941e-10,2.7210994932021171e-06,0.00011869540455786624,2.5558501902559073e-05,1.2155480867268571e-05,8.8747778571419743e-06,3.5318931757683483e-05,4.6271027674032952e-12,2.7669577702311684e-05,1.4993763185795824e-05,7.3166596741025005e-07,2.7427640088681831e-07,8.5336905397959456e-08,5.6908525058112788e-11,2.268055966284641e-10,9.05367542719988e-07,2.0659521103669169e-15,1.1751975696347423e-15,2.1054338807320388e-06,2.9077753442402652e-11,3.9707206175735857e-08,1.1450862989856803e-12,1.8633886294138343e-14,8.7748164105880143e-12,5.4028621340784277e-07,8.1439482051284715e-08,4.58846731356558e-07,9.5468161305006788e-05,9.1257935332003949e-09,1.1026011683557165e-07,2.9576881935720815e-07,1.4286263028370634e-09,2.8180243893464402e-11,3.6995878174518322e-06,1.5846763528586361e-08,3.4647745182622627e-12,1.5826857000273457e-07
6.035794451519722e-07,0.5553498904407767,1.5872714886831708e-07,3.3825194670779721e-06,3.5185567401497114e-05,1.1788211242840833e-09,0.00019177986788415958,0.0,0.0,0.00125984398575801,0.0039032510514694085,154.0,0.0,0.80508145270849174,1.0,18.970477450371536,0.012691394786366534,3.0079160037265273e-08,0.015962297307368697,0.033177995566143953,0.01373228465569193,0.0049649517913654528,1.5127183188513012e-08,9.9791004959841966e-05,0.017784924663540567,8.3473019518097457e-11,0.040719989507956342,6.8387740786090352e-06,0.012697460527430236,0.0095126640104046273,3.6952327393838085e-06,9.8077036268564845e-07,2.4038501077626138e-06,0.023966603426469935,7.6852878282452966e-05,0.0006717776562501866,0.00078203059997992291,0.01887057169254077,4.2130541635406242e-07,1.11101802835108e-12,1.3048126820061218e-11,2.484068136287567e-10,2.7579892857179778e-06,0.00012134421659836549,2.6128900966559057e-05,1.2430119886910525e-05,9.0766416379976225e-06,3.6590475022533441e-05,4.7316468012601977e-12,2.8654969315406773e-05,1.5532419390414056e-05,7.3785698874315738e-07,2.8286879482917565e-07,8.8009546670494499e-08,5.8691328839628528e-11,2.3417396234344857e-10,9.3479339968831042e-07,2.1306550528062183e-15,1.2120032343554316e-15,2.1951067050192323e-06,3.0316208118918232e-11,4.1026034136226142e-08,1.1831010239750435e-12,1.9252788823066362e-14,9.0661239799256312e-12,5.653540212044514e-07,8.4511229777954623e-08,4.8084279142649657e-07,9.7562844816898159e-05,9.3266804239742241e-09,1.128058616457312e-07,3.0259941730890998e-07,1.4615897194891526e-09,2.8831049673155389e-11,3.8372420368318642e-06,1.6436529041256251e-08,3.6165714613924737e-12,1.6728942858517832e-07
6.092997609657927e-07,0.5553494678772489,1.5893491207613239e-07,3.4985109825435837e-06,3.5696397887316389e-05,1.2002592038048537e-09,0.00019698341005035906,0.0,0.0,0.001260636414733505,0.0039647738338356,154.0,0.0,0.80355133232331466,1.0,18.970175709288437,0.012757859191464754,3.0029575731412565e-08,0.015922502742412647,0.033197224454699824,0.013846902049725707,0.0049525021412487403,1.5135721179493006e-08,9.9847329669059583e-05,0.017938102041826002,8.3263710358459172e-11,0.041213850574851399,6.8217333909243574e-06,0.012837790293345676,0.0095703349696021293,3.7175789705112567e-06,9.8924275832211804e-07,2.4183869864456084e-06,0.0243138930773307,7.7875295366460005e-05,0.00068903702963883629,0.00080365611768025804,0.019111670736038148,4.2741452933226567e-07,1.1116451166084807e-12,1.3236973371490628e-11,2.5158528098466941e-10,2.7947937670400637e-06,0.00012401282479074889,2.6703558569852875e-05,1.2706858846750606e-05,9.280064957927818e-06,3.7889690809833839e-05,4.8369901979698545e-12,2.9662203952259688e-05,1.6082313665373551e-05,7.4403407669072619e-07,2.9160953854245162e-07,9.0728287706170825e-08,6.0504913202807106e-11,2.4167798336478388e-10,9.6476139278716697e-07,2.1964740411406684e-15,1.2494437513638434e-15,2.2873357984425897e-06,3.1589966954898214e-11,4.2369794560803754e-08,1.2218336292209154e-12,1.9883391714424667e-14,9.3629326808988749e-12,5.912486063628204e-07,8.7657343729588893e-08,5.0359126263323145e-07,9.9669174994252213e-05,9.528696325478534e-09,1.1536799275983674e-07,3.0947389979404853e-07,1.4947645167108112e-09,2.9486036690220259e-11,3.9780491151958495e-06,1.7039801222818861e-08,3.7728095098263936e-12,1.7670271906652711e-07
6.150200767796132e-07,0.5553490455784017,1.5913466240198939e-07,3.6167220587667692e-06,3.6206968552194568e-05,1.2217852416437213e-09,0.00020225724011339253,0.0,0.0,0.00126138834286655,0.0040263076333312614,154.0,0.0,0.8020263718330497,1.0,18.969874736582788,0.012823581473635047,2.9980165586946343e-08,0.015882499389990569,0.033214667032760159,0.013961261813954948,0.0049399881600477921,1.5143445084576446e-08,9.9898283975182289e-05,0.018091026535520648,8.3053319635478142e-11,0.041707044400642636,6.8046028188385193e-06,0.012977769004733901,0.0096268746377165659,3.7394852311213195e-06,9.9770115931837773e-07,2.4326376523800891e-06,0.024661077547075475,7.8884743531938342e-05,0.00070643667630065443,0.00082553190935383161,0.01935196942956632,4.3352181445714415e-07,1.1122124137588471e-12,1.3425757335174759e-11,2.5475330116599699e-10,2.8315106520779042e-06,0.00012670085348146637,2.728239367016339e-05,1.298565821998169e-05,9.4850184499332704e-06,3.9216710200257685e-05,4.9431179112653425e-12,3.0691424761646329e-05,1.6643472564816397e-05,7.5019727629976941e-07,3.0049877538168864e-07,9.3493171466804305e-08,6.2349307892137016e-11,2.4931797721078711e-10,9.9527279906300541e-07,2.2634101154484593e-15,1.2875197122987459e-15,2.3821535972151942e-06,3.2899477920919116e-11,4.3738550798357591e-08,1.2612859138911635e-12,2.0525724696721559e-14,9.6652563005832648e-12,6.1798547264288284e-07,9.0878579412061158e-08,5.2710689323082179e-07,0.00010178680035460261,9.7318074415247684e-09,1.1794606111307347e-07,3.163910584104193e-07,1.5281448708110281e-09,3.01450898103748e-11,4.1220289595739497e-06,1.7656665063749373e-08,3.9335431468442991e-12,1.8651982719147758e-07
6.207403925934336e-07,0.5553486235823075,1.5932661743616886e-07,3.7371504414049496e-06,3.6717253660450522e-05,1.2433977549963684e-09,0.00020760113142578396,0.0,0.0,0.0012621021524056857,0.0040878480471961383,154.0,0.0,0.80050654903661556,1.0,18.969574539649823,0.012888567657558648,2.9930928840379267e-08,0.015842309669555306,0.033230373193008526,0.014075364780239605,0.0049274168225127363,1.5150377693536758e-08,9.9944018225840532e-05,0.018243699017721035,8.2841964611814257e-11,0.042199546934400513,6.7873919881283803e-06,0.013117394914514689,0.0096822990270184935,3.7609577647211657e-06,1.0061456140062097e-06,2.4466061671229409e-06,0.025008129863524929,7.9881094606434669e-05,0.00072397188478604078,0.00084765408106651698,0.019591455765247685,4.3962679645405021e-07,1.1127215936898016e-12,1.3614464063437848e-11,2.5791071487056962e-10,2.8681377755149376e-06,0.00012940793078011542,2.7865326038909936e-05,1.3266478863827773e-05,9.6914730288393422e-06,4.0571658573631706e-05,5.0500150410649423e-12,3.1742771270652422e-05,1.721592026582641e-05,7.5634663242680987e-07,3.0953663516695896e-07,9.630423669285095e-08,6.4224539843804308e-11,2.5709424775132108e-10,1.0263288409619584e-06,2.3314642136113506e-15,1.3262316506654221e-15,2.4795921985133496e-06,3.4245184305183178e-11,4.5132363530346158e-08,1.3014596003169885e-12,2.1179816246687637e-14,9.973108037245996e-12,6.4558016228997023e-07,9.4175689111827651e-08,5.5140447317814273e-07,0.00010391537640487836,9.9359806443837365e-09,1.2053962587941619e-07,3.2334970696511642e-07,1.5617250652403191e-09,3.0808096015393128e-11,4.2692009258191296e-06,1.8287203186015525e-08,4.0988259496358062e-12,1.967522764019375e-07
6.264607084072541e-07,0.5553482019270166,1.5951098841324513e-07,3.8597932448099172e-06,3.7227228767407295e-05,1.2650953095525525e-09,0.00021301485396405101,0.0,0.0,0.0012627800990536761,0.0041493908731240351,154.0,0.0,0.79899184193810302,1.0,18.969275125398877,0.012952823722749109,2.988186473440506e-08,0.015801954852915322,0.033244391364014705,0.014189211776947101,0.0049147947459391144,1.5156541126712804e-08,9.9984678342431499e-05,0.018396120357615824,8.2629756540439052e-11,0.042691334993152162,6.7701100319933048e-06,0.013256666468314053,0.0097366242914613283,3.7820028693045406e-06,1.0145761705007923e-06,2.460296627676771e-06,0.025355024042847767,8.0864238228366237e-05,0.00074163796213002936,0.0008700187259925796,0.019830118511658699,4.457290174613854e-07,1.1131742810097249e-12,1.3803079447255488e-11,2.6105737302147767e-10,2.9046730869336178e-06,0.00013213368863835962,2.8452276278034479e-05,1.3549282028589881e-05,9.899399898298291e-06,4.1954655704083436e-05,5.15766683691555e-12,3.2816379430864189e-05,1.7799678644458108e-05,7.6248218973978659e-07,3.1872323467147263e-07,9.9161518072668422e-08,6.6130633286927673e-11,2.6500708563670572e-10,1.0579306880431966e-06,2.400637175412381e-15,1.3655800441666128e-15,2.5796833587442523e-06,3.5627524689593493e-11,4.6551290857017385e-08,1.3423563364867583e-12,2.1845693629737237e-14,1.0286500519467573e-11,6.740482544337977e-07,9.7549421993347288e-08,5.7649883244045057e-07,0.00010605456559078446,1.0141183470118527e-08,1.2314825445080434e-07,3.3034868142326959e-07,1.5954994903297633e-09,3.1474944398223688e-11,4.4195838288801538e-06,1.8931495887396322e-08,4.2687105126701126e-12,2.0741172539132487e-07
6.321810242210746e-07,0.5553477806492647,1.5968798041699816e-07,3.9846469677712182e-06,3.7736870655212727e-05,1.2868765176309822e-09,0.00021849817456872923,0.0,0.0,0.0012634243181230528,0.0042109321004794231,154.0,0.0,0.79748222873709618,1.0,18.968976500273488,0.013016355603896889,2.9832972519088568e-08,0.015761455116065425,0.033256768555765245,0.014302803628982614,0.0049021282062729236,1.5161956855847592e-08,0.00010002040597152903,0.018548291420519017,8.2416800935400871e-11,0.043182386234321045,6.7527656132701218e-06,0.013395582294647825,0.0097898667019906214,3.8026268877649945e-06,1.022992876702567e-06,2.4737131602532535e-06,0.025701735056389473,8.1834081163006901e-05,0.00075943023782763992,0.0008926219285527087,0.020067947179770316,4.5182803644641078e-07,1.1135720527334715e-12,1.3991589898118563e-11,2.6419313631941987e-10,2.9411146460758265e-06,0.00013487776292349124,2.9043165835924352e-05,1.3834029366121183e-05,1.0108770557349878e-05,4.3365815854786299e-05,5.2660587012188195e-12,3.3912381664669178e-05,1.8394767350662172e-05,7.686039927197057e-07,3.2805867810564678e-07,1.0206504639415457e-07,6.8067609844007638e-11,2.73056768715053e-10,1.0900794586456752e-06,2.4709297462069439e-15,1.4055653167907751e-15,2.682458491960809e-06,3.7046932927861227e-11,4.7995388380720338e-08,1.3839776984510169e-12,2.2523382939065129e-14,1.0605445824565452e-11,7.0340536352053042e-07,1.0100052419173476e-07,6.0240483932879577e-07,0.00010820403724310253,1.0347384113634689e-08,1.2577152241305724e-07,3.373868398407505e-07,1.6294626429550213e-09,3.2145526156577835e-11,4.5731959529894711e-06,1.95896211853939e-08,4.44324847105733e-12,2.1850996564449659e-07
6.436216558487156e-07,0.555346939370315,1.6002061826548656e-07,4.2409701828387288e-06,3.8755067672439305e-05,1.3306845661023201e-09,0.00022967266301398919,0.0,0.0,0.0012646195477953898,0.0043339946252313423,154.0,0.0,0.79447819774885309,1.0,18.968381640959731,0.013141270330748375,2.9735700793018744e-08,0.015680096401970312,0.033276781211578406,0.014529225181519273,0.004876685226755789,1.5170627966300564e-08,0.00010007760975047418,0.018851886157422615,8.1989042033611071e-11,0.044162192936748057,6.7179218143253024e-06,0.013672342137604227,0.0098931684910539396,3.8426372083915466e-06,1.0397849287663574e-06,2.4997410572388622e-06,0.026394512056172527,8.3733573628788681e-05,0.00079537483678965455,0.00093852832385969416,0.02054106384231728,4.6401478499401897e-07,1.1142089280686908e-12,1.4368244145231501e-11,2.7043146748914097e-10,3.0137092701671603e-06,0.00014041942421071175,3.0236453017601401e-05,1.4409205219699407e-05,1.0531730752281799e-05,4.6273055280654527e-05,5.4850050262066083e-12,3.6172080676062902e-05,1.9619003654383423e-05,7.8080651267912954e-07,3.4717645353959462e-07,1.0801094835379473e-07,7.2034286327311466e-11,2.8956772020912743e-10,1.1560219971629847e-06,2.6148762444532297e-15,1.4874479383909087e-15,2.8961846138199523e-06,3.9998664629767059e-11,5.0959304414220463e-08,1.4694002580110832e-12,2.3914296071191666e-14,1.1260040561606377e-11,7.6484925781813983e-07,1.0813780644862181e-07,6.5671145136951815e-07,0.00011253253933906039,1.0762654894860046e-08,1.3106031961470579e-07,3.5157625066717178e-07,1.6979336482943491e-09,3.3497465060807007e-11,4.8901784081474589e-06,2.0947670500335782e-08,4.8064862111915645e-12,2.420706349356377e-07
6.550622874763567e-07,0.5553461000253446,1.6032605604953133e-07,4.506080355361428e-06,3.9771681225738182e-05,1.374811664433458e-09,0.00024112267723609286,0.0,0.0,0.0012657027357775076,0.0044570070554773231,154.0,0.0,0.79149428523648346,1.0,18.967790004664455,0.013263358432046131,2.963910778832998e-08,0.015598374871686277,0.033290760524852324,0.014754635968923881,0.0048511318421190401,1.5176550584485096e-08,0.00010011668215278196,0.019154490074636429,8.1559426950913473e-11,0.045138804110385906,6.6829212818626366e-06,0.01394766677962375,0.0099923360313222877,3.8810400296835192e-06,1.0565221491727322e-06,2.5247232320371442e-06,0.027086278533645685,8.5579142997170747e-05,0.00083176890601762647,0.00098534191393163397,0.021010735466532607,4.7618382920934217e-07,1.1146439386533426e-12,1.4744327850408102e-11,2.7662477347610919e-10,3.0859081585107428e-06,0.0001460300822797394,3.1444576614066952e-05,1.4991707947335538e-05,1.0960131728793057e-05,4.929418432870301e-05,5.7067403977431898e-12,3.8522858877163219e-05,2.0888744631418636e-05,7.9295454447332194e-07,3.6689056097421054e-07,1.141421161440005e-07,7.6124693684798924e-11,3.0662908380501907e-10,1.224164438056934e-06,2.7633079104232968e-15,1.5718819057758667e-15,3.1210149812507225e-06,4.3103755011382116e-11,5.4024509461825803e-08,1.5577385344890559e-12,2.5352742338079306e-14,1.1936978499508419e-11,8.3003741009119915e-07,1.1559344760631777e-07,7.1444396248488116e-07,0.00011689837271288481,1.1181551508159519e-08,1.3640278460968621e-07,3.6590924181078197e-07,1.767096168153819e-09,3.4863084033885686e-11,5.2202843340811008e-06,2.2361931316837729e-08,5.1889325452112701e-12,2.6753117737343374e-07
6.665029191039977e-07,0.5553452628819406,1.6060573251953211e-07,4.7799288905842716e-06,4.0786563781455791e-05,1.4192482135041506e-09,0.00025284626110966274,0.0,0.0,0.0012666872057610257,0.0045799433825542465,154.0,0.0,0.78853032294296321,1.0,18.967201628067446,0.0133826658059981,2.95431877222622e-08,0.015516417336603971,0.033299035875879748,0.014979042468613561,0.0048255074841471639,1.5179875133588743e-08,0.00010013861549712372,0.019456109958285905,8.1128618632338826e-11,0.046112068639250013,6.6478184681833113e-06,0.014221550919050306,0.01008750143657239,3.9178868312373297e-06,1.0732049135682997e-06,2.5486931734410996e-06,0.027776865473604986,8.7370591257434938e-05,0.00086857625151347706,0.0010330314418827246,0.021476901661261361,4.883321907818485e-07,1.1148881324163901e-12,1.5119749313192141e-11,2.8277224975235457e-10,3.1576993074467286e-06,0.00015170697099265722,3.266693996797115e-05,1.5581245914124037e-05,1.1393756653389996e-05,5.2429928351042852e-05,5.9311538021401049e-12,4.0965653390361054e-05,2.2204074726847336e-05,8.0504843737451664e-07,3.8720142616081605e-07,1.2045866939733961e-07,8.0338920255806846e-11,3.2424266002051601e-10,1.2945140383391555e-06,2.9162276403453946e-15,1.6588688664380505e-15,3.3571884657241812e-06,4.6365503082702318e-11,5.7191366164126884e-08,1.6490027703824633e-12,2.6838891920515789e-14,1.2636338126810002e-11,8.9909585712423253e-07,1.2337331606761516e-07,7.7572254105661724e-07,0.00012129913329652157,1.1603842618805394e-08,1.4179581263062626e-07,3.8037746098535615e-07,1.8369099546676143e-09,3.6241587285650728e-11,5.5636419247106077e-06,2.3832950105449636e-08,5.5909648578146085e-12,2.9499045016495269e-07
