Time (s),Volume (m^3),H(4),O(5),OH(6),H2(7),H2O(8),Ar(9),He(10),HO2(11),H2O2(12),N2,Ne,C7H10(1),C7H16(2),O2(3),C7H10(57),C7H10(54),C7H11(67),C7H9(41),C7H10(125),S(151),S(153),S(152),C7H10(118),S(233),C7H10(150),C7H11(132),C2H4(30),C5H7(270),S(403),C7H10(298),S(402),C7H8(144),S(450),S(449),S(438),S(200),C7H8(533),S(314),S(310),S(234),S(802),S(856),S(961),S(953),S(1016),S(990),S(1006),S(949),C5H8O(890),C7H10(181),C7H9(137),S(535),C7H9(1071),C7H9(1285),C7H9(1286)
5.608012832702672e-07,0.8047187936535891,1.0103222895110672e-10,2.5048489784897534e-12,2.8334760305248257e-09,3.8683398470075785e-15,3.9093342433255676e-09,0.0,0.0,2.9205905522797827e-05,1.4049724173930634e-06,154.0,0.0,0.99473893914921308,1.0,18.998822868104483,0.00091219660441452602,1.231165728799225e-10,0.00082961373301799948,0.0019145688201910307,4.0847511003110347e-05,0.0010674182613289252,1.5370384182582305e-09,1.0428291503654359e-05,3.302808356807095e-05,4.1829046861459854e-11,0.00029560222574570751,4.789082616582215e-08,1.1959578307677848e-05,1.1945583790714717e-05,6.4308858395014582e-09,5.9612971663999823e-10,4.7382446905973778e-09,7.6688372211807066e-05,4.3039695204161849e-10,4.9036982035234736e-10,4.9163778188334385e-10,6.8651518241606019e-05,1.8628372743146471e-10,2.4910696692162969e-13,9.3492150936082736e-15,4.4180701004003905e-14,2.2041238893861223e-10,2.8018282092903788e-09,2.9125977363174485e-09,7.4473964780016367e-11,4.4338300676128768e-10,9.2534413654146536e-11,1.4040371376307367e-17,1.9613063215857859e-10,5.7732447444463896e-13,7.1663755137210348e-10,4.7710343718563633e-12,6.1194089940257247e-12,1.5639822746360811e-16,8.9710767823256495e-16,6.8372716077130409e-12
5.649567654134433e-07,0.8047187549699282,1.0175611943079375e-10,2.5426807541595313e-12,2.9025265507410803e-09,3.9816366131288751e-15,4.0378118103683995e-09,0.0,0.0,2.9607701792894105e-05,1.4453107672345e-06,154.0,0.0,0.99469915480185478,1.0,18.998813840502841,0.00091839499907548055,1.2311212552508232e-10,0.00083508071999331451,0.0019275766499936703,4.1149312602917092e-05,0.0010744600354623654,1.5474805961258523e-09,1.0499138691020673e-05,3.3272235629767376e-05,4.2104993703799285e-11,0.00029989339668971734,4.8207174494081358e-08,1.213252309998009e-05,1.2118263656985184e-05,6.5238450411176937e-09,6.0061993891876439e-10,4.8067367535390138e-09,7.8203905787010701e-05,4.4580710699347143e-10,5.0849816350324651e-10,5.0982294657704113e-10,7.0123891190732328e-05,1.8996963421497114e-10,2.5079933697577784e-13,9.5338070439578042e-15,4.5128333833325716e-14,2.2518454971277624e-10,2.8821361496903182e-09,2.9964043709579049e-09,7.6819928457813731e-11,4.5836385110665971e-10,9.6591458166691654e-11,1.4482649454888724e-17,2.0338046720552325e-10,6.0476609822089397e-13,7.2202986761913326e-10,4.9094503794522407e-12,6.2971418025032188e-12,1.6093562364345404e-16,9.2419176149030894e-16,7.04378339641433e-12
5.691122475566194e-07,0.8047187162795338,1.024787416449671e-10,2.5807772512483697e-12,2.9726553644064333e-09,4.0973071108152562e-15,4.1694296053158129e-09,0.0,0.0,3.0011582925124872e-05,1.486475625902603e-06,154.0,0.0,0.99465936311025471,1.0,18.998804807385557,0.00092458558934306275,1.2310762966031843e-10,0.00084053460318985385,0.0019405615897660406,4.1451101188281732e-05,0.0010814849193865484,1.5579043888405567e-09,1.0569861136971752e-05,3.3516379048252552e-05,4.2380278670612569e-11,0.00030421342917621682,4.8522765479494385e-08,1.2306605174593796e-05,1.2292076789185694e-05,6.6174142539961198e-09,6.0511000229959963e-10,4.8756782723277431e-09,7.9738004380593613e-05,4.6164241065706095e-10,5.2715184712857108e-10,5.2853554395699403e-10,7.1615875849994633e-05,1.9370075303920428e-10,2.524887272057975e-13,9.7206587294331402e-15,4.6088590429351038e-14,2.3002097045304204e-10,2.9640895969355871e-09,3.0819350085103876e-09,7.922039998281479e-11,4.7372156936565034e-10,1.007927313023169e-10,1.4935203748210262e-17,2.1084012947712725e-10,6.3327829159587348e-13,7.2742195145783951e-10,5.0508333153923886e-12,6.4786884606637488e-12,1.6557027854544555e-16,9.5188081674547984e-16,7.2549100306037187e-12
5.732677296997955e-07,0.8047186775822892,1.0320009029028782e-10,2.6191379280402863e-12,3.0438688972562086e-09,4.2153802580461827e-15,4.3042371236733453e-09,0.0,0.0,3.0417532478543755e-05,1.5284767412819547e-06,154.0,0.0,0.99461956416358643,1.0,18.99879576873661,0.00093076838462233084,1.2310317071859873e-10,0.0008459753331018431,0.0019535235470287877,4.1752876756982976e-05,0.0010884928493757253,1.5683097211361879e-09,1.0640458338064689e-05,3.3760513822513226e-05,4.2654899259065446e-11,0.00030856226966576153,4.8837596251976116e-08,1.2481821800411888e-05,1.2467020398362542e-05,6.711591975262463e-09,6.0959990676405099e-10,4.9450681397174642e-09,8.1290744979032594e-05,4.7791101758802617e-10,5.4634186981300585e-10,5.4778663298870789e-10,7.3127559089576454e-05,1.9747727183829813e-10,2.5417512567503754e-13,9.9097795145413657e-15,4.7061526724085283e-14,2.3492194215599194e-10,3.0477082764749709e-09,3.1692104059042839e-09,8.1676175954389686e-11,4.8946224752276734e-10,1.0514214875590538e-10,1.539818443696779e-17,2.1851399821382523e-10,6.628935835857187e-13,7.3281380284817501e-10,5.1952246841399387e-12,6.6641023767437727e-12,1.7030355271692083e-16,9.8018367508260736e-16,7.4707189049027601e-12
5.774232118429715e-07,0.8047186388780785,1.0392016011650271e-10,2.6577622404503657e-12,3.116173512208079e-09,4.3358850171053101e-15,4.4422841689678633e-09,0.0,0.0,3.0825533979405429e-05,1.5713238714108035e-06,154.0,0.0,0.99457975805069587,1.0,18.998786724540189,0.00093694339430759718,1.2309868049969175e-10,0.00085140286083785219,0.0019664624302312998,4.2054639306909373e-05,0.0010954837624957072,1.5786965203571683e-09,1.0710929795578049e-05,3.4004639951613764e-05,4.2928853007429372e-11,0.00031293986441897106,4.9151663976971247e-08,1.2658170236059942e-05,1.2643091684580506e-05,6.8063766971755455e-09,6.1408965229386633e-10,5.0149052447529834e-09,8.2862203785238284e-05,4.9462116482825881e-10,5.6607936878349717e-10,5.6758741253862034e-10,7.4659026770829292e-05,2.0129937663728726e-10,2.5585852039877365e-13,1.0101178670832513e-14,4.8047197999671822e-14,2.3988775250851226e-10,3.1330119537977602e-09,3.2582513627872718e-09,8.4188056720354306e-11,5.0559200742021895e-10,1.0964369824937126e-10,1.5871742408541513e-17,2.2640650744597081e-10,6.9364520101826512e-13,7.3820542175057892e-10,5.3426662680159612e-12,6.8534373168513505e-12,1.7513681583449654e-16,1.0091092293638015e-15,7.6912778855935421e-12
5.815786939861476e-07,0.8047186001667876,1.0463894592211004e-10,2.6966496422407139e-12,3.1895755144595748e-09,4.4588503883678604e-15,4.5836208247788229e-09,0.0,0.0,3.1235570925060898e-05,1.6150267827564798e-06,154.0,0.0,0.99453994486012864,1.0,18.998777674780712,0.0009431106277833271,1.2309420869859643e-10,0.00085681713806994497,0.001979378148674985,4.2356388835910639e-05,0.0011024575965382878,1.5890647130995024e-09,1.0781275015690844e-05,3.4248757434576839e-05,4.3202137474676343e-11,0.00031734615951496892,4.9464965852517802e-08,1.2835647730860417e-05,1.2820287837947703e-05,6.901766905834222e-09,6.1857923887097547e-10,5.0851884720358155e-09,8.445245628276313e-05,5.1178116492353417e-10,5.8637560880681283e-10,5.879492101816403e-10,7.6210363829752815e-05,2.0516725170829012e-10,2.5753889963291185e-13,1.0294865380406891e-14,4.9045658942975488e-14,2.4491868616009538e-10,3.2200204297653366e-09,3.3490787165490028e-09,8.6756846010375761e-11,5.2211700335316307e-10,1.1430143414726462e-10,1.6356029187882686e-17,2.3452214160267206e-10,7.2556701798346146e-13,7.4359680812593676e-10,5.4932001039305168e-12,7.0467473750385169e-12,1.8007144590455884e-16,1.0386664290881888e-15,7.916655271373145e-12
5.857341761293237e-07,0.8047185614483002,1.0535644256382308e-10,2.7357995846278204e-12,3.2640811402456452e-09,4.5843054150476154e-15,4.728297505994869e-09,0.0,0.0,3.1647626779608531e-05,1.659595250939752e-06,154.0,0.0,0.99450012468006777,1.0,18.99876861944287,0.00094927009442225907,1.2308973484129676e-10,0.00086221811714280608,0.0019922706126795434,4.2658125341903635e-05,0.0011094142901620523,1.5994142276307063e-09,1.0851493509976517e-05,3.4492866270467225e-05,4.3474750258363597e-11,0.00032178110081851422,4.9777499115544472e-08,1.3014251523165029e-05,1.2998606036818656e-05,6.9977610814879088e-09,6.2306866647752495e-10,5.1559167018001443e-09,8.6061577095744037e-05,5.2939942029243797e-10,6.072420070772143e-10,6.0888350732750372e-10,7.778165409756701e-05,2.0908107923018234e-10,2.5921625168857021e-13,1.0490848721835092e-14,5.0056963529504197e-14,2.5001502413749391e-10,3.3087535460323712e-09,3.4417133481451922e-09,8.9383351526904933e-11,5.3904342784694534e-10,1.1911949076533891e-10,1.6851197048920736e-17,2.4286544531660652e-10,7.5869368832026255e-13,7.4898796193566149e-10,5.6468685325948183e-12,7.2440870365091822e-12,1.8510883090189977e-16,1.068864291235707e-15,8.1469198761373109e-12
5.898896582724997e-07,0.8047185227225041,1.0607264495339185e-10,2.7752115164488891e-12,3.3396965605478644e-09,4.7122791777905515e-15,4.8763649372863786e-09,0.0,0.0,3.2061684977161021e-05,1.7050390591750871e-06,154.0,0.0,0.99446029759835197,1.0,18.998759558511559,0.00095542180358606642,1.2308524905436606e-10,0.00086760575103637244,0.0020051397335269336,4.2959848822827144e-05,0.0011163537828439087,1.6097449928608066e-09,1.0921584795272973e-05,3.473696645835587e-05,4.3746688987412533e-11,0.00032624463399428687,5.0089261039726044e-08,1.3193978841108441e-05,1.3178043448590823e-05,7.0943576984169603e-09,6.2755793509586254e-10,5.227088809891456e-09,8.7689640035997637e-05,5.4748441799916962e-10,6.2869012520164747e-10,6.3040193114628686e-10,7.9372980362225846e-05,2.1304103940199376e-10,2.6089056501384256e-13,1.0689137674641276e-14,5.1081165063248331e-14,2.551770440426798e-10,3.3992311810840433e-09,3.5361761778797852e-09,9.2068384652997439e-11,5.5637750897823463e-10,1.2410207863338247e-10,1.7357398959479447e-17,2.5144102026379519e-10,7.9306061097987539e-13,7.5437888314166527e-10,5.8037141811362492e-12,7.4455111555281637e-12,1.9025036818894318e-16,1.0997118965006717e-15,8.3821410002314436e-12
5.940451404156758e-07,0.8047184839892871,1.0678754805521655e-10,2.8148848842941321e-12,3.4164278838690728e-09,4.8428007898865227e-15,5.0278741360361341e-09,0.0,0.0,3.2477728924650187e-05,1.7513679968485896e-06,154.0,0.0,0.99442046370248782,1.0,18.998750491971929,0.00096156576462586149,1.2308077029779644e-10,0.00087297999333764171,0.0020179854234196443,4.3261559276630627e-05,0.0011232760148429291,1.6200569380889091e-09,1.0991548393496565e-05,3.4981057997311275e-05,4.401795131950162e-11,0.00033073670451830447,5.0400248933852396e-08,1.3374826903214448e-05,1.3358597230342473e-05,7.191555225151633e-09,6.3204704470852768e-10,5.2987036679417227e-09,8.9336718138156024e-05,5.6604472573674051e-10,6.5073166321051795e-10,6.5251624853789786e-10,8.0984424414507684e-05,2.1704731052898324e-10,2.6256182820833324e-13,1.0889741123267688e-14,5.2118316206405838e-14,2.6040502020356706e-10,3.4914732468525103e-09,3.6324881618148609e-09,9.4812760213771204e-11,5.7412550820888485e-10,1.2925348177836453e-10,1.7874788536305166e-17,2.6025352279073246e-10,8.2870390604444746e-13,7.5976957170633247e-10,5.9637799502064161e-12,7.6510749386481554e-12,1.9549746409063113e-16,1.1312183864183107e-15,8.6223884085116892e-12
6.023561047020278e-07,0.8047184065001458,1.0821343651488591e-10,2.8950137034523582e-12,3.5732623628689013e-09,5.111604154928364e-15,5.3414233349699849e-09,0.0,0.0,3.3315707572729475e-05,1.8467204409327011e-06,154.0,0.0,0.99434077581667624,1.0,18.998732342009458,0.00097383047968556283,1.2307180770548116e-10,0.00088368812052294805,0.0020436061637249627,4.3864941094859951e-05,0.0011370684617092518,1.6406240906500032e-09,1.1131090641086654e-05,3.54692151247908e-05,4.4558437582295972e-11,0.00033980623859642469,5.1019892041280741e-08,1.3739874087367409e-05,1.372304248192851e-05,7.3877468558516619e-09,6.4102478684793373e-10,5.4432571009800721e-09,9.2688208105018655e-05,6.0462594041096123e-10,6.9664248875359155e-10,6.9858032799955882e-10,8.4267988097296568e-05,2.2519948946101603e-10,2.6589515908621455e-13,1.1297926577216488e-14,5.4231674784554092e-14,2.7105992235812251e-10,3.6813304722164412e-09,3.8307435812281227e-09,1.0048281450243628e-10,6.1088846841130746e-10,1.4008023944369669e-10,1.894374827824541e-17,2.7860820829711349e-10,9.0396773663771353e-13,7.7055025076353089e-10,6.2937448082060026e-12,8.0748440692366674e-12,2.0631400149173436e-16,1.1962448878992926e-15,9.1182434393176834e-12
6.106670689883799e-07,0.8047183289799965,1.0963406871445785e-10,2.9761815706678286e-12,3.7346321906869284e-09,5.390948967043593e-15,5.6693589989320516e-09,0.0,0.0,3.4161429483098656e-05,1.9457309860999865e-06,154.0,0.0,0.99426106171595319,1.0,18.998714169441218,0.00098606431419918689,1.2306284137049246e-10,0.00089434213955191647,0.0020691321496821473,4.446827078079428e-05,0.0011507911684974143,1.6611151364490584e-09,1.1270116528337854e-05,3.5957337645723285e-05,4.5096190932347498e-11,0.00034898926316265255,5.1636407611290933e-08,1.4109370636148253e-05,1.4091918846298384e-05,7.5863236142346317e-09,6.5000189275982718e-10,5.5895678945661243e-09,9.6116615681688736e-05,6.4521321267754737e-10,7.4507086984640429e-10,7.4717269356692233e-10,8.7632979499602199e-05,2.3353900447860326e-10,2.6921615534892353e-13,1.171547426350709e-14,5.6397447704670593e-14,2.8198185964396777e-10,3.8784851320257417e-09,4.0366479123637746e-09,1.0640009954639368e-10,6.4938305005174441e-10,1.5163552997235826e-10,2.0059317755683275e-17,2.9796785247135645e-10,9.847888852487226e-13,7.813299988157483e-10,6.6371117834164666e-12,8.515843127701834e-12,2.1756987309145327e-16,1.2640181450300985e-15,9.6350523795403762e-12
6.189780332747319e-07,0.8047182514279745,1.1104940628070325e-10,3.058383979512074e-12,3.9005839644870901e-09,5.6810690447632731e-15,6.0120995905186083e-09,0.0,0.0,3.5014761052918304e-05,2.0484780773858662e-06,154.0,0.0,0.99418132208813181,1.0,18.998695974156718,0.00099826734259431289,1.2305387178845341e-10,0.00090494170110059884,0.0020945627123229366,4.5071548319051577e-05,0.001164443685599629,1.6815295385459874e-09,1.1408622412273415e-05,3.6445425553083116e-05,4.56311937507937e-11,0.00035828533540329353,5.224977538550174e-08,1.4483293962346508e-05,1.4465203218900234e-05,7.7872730551839995e-09,6.589783623112887e-10,5.7376268791655149e-09,9.9622496933429291e-05,6.878779824693004e-10,7.9611545465283701e-10,7.9839257723124894e-10,9.1080016835396469e-05,2.4206721328273016e-10,2.7252472997490259e-13,1.2142451825447766e-14,5.8616033018324855e-14,2.9317290809891274e-10,4.0830975877896443e-09,4.2503699451315082e-09,1.1257125233326605e-10,6.8966050460105963e-10,1.6395634451274952e-10,2.1222748221707535e-17,3.1837169864938149e-10,1.0714832181977085e-12,7.9210881557902567e-10,6.9942339693103218e-12,8.9745265020327492e-12,2.2927665365785746e-16,1.3346134896073417e-15,1.0173390140981958e-11
6.27288997561084e-07,0.8047181738432297,1.1245941169962589e-10,3.1416163891909268e-12,4.0711632595408183e-09,5.9821984809459487e-15,6.370068061031027e-09,0.0,0.0,3.5875568357500344e-05,2.155040171447304e-06,154.0,0.0,0.99410155761542607,1.0,18.998677756049158,0.0010104396391280583,1.2304489905825736e-10,0.00091548646569585869,0.0021198971976932441,4.5674773694666517e-05,0.0011780255760998066,1.7018667720617104e-09,1.1546604731710658e-05,3.6933478840002033e-05,4.6163428916151617e-11,0.00036769400964177767,5.2859975675334426e-08,1.4861621334749543e-05,1.4842872339569794e-05,7.9905826498367844e-09,6.6795419537235445e-10,5.8874248235387542e-09,0.0001032063952455206,7.3269297759817265e-10,8.498771718452446e-10,8.5234151420862121e-10,9.4609702130499414e-05,2.507854426759916e-10,2.7582079789600642e-13,1.2578925362659857e-14,6.0887818356686117e-14,3.0463509058085273e-10,4.2953286060508935e-09,4.4720789042574951e-09,1.1900295975404884e-10,7.3177257850749596e-10,1.7708092182429515e-10,2.2435300337553769e-17,3.3985988981579802e-10,1.164379065467585e-12,8.0288670077691811e-10,7.3654688848499523e-12,9.4513542801919762e-12,2.4144606303153041e-16,1.4081072379727959e-15,1.0733839152304639e-11
6.35599961847436e-07,0.8047180962249282,1.1386404831721418e-10,3.2258742252950844e-12,4.2464146276849396e-09,6.2945715554920581e-15,6.7436917565303792e-09,0.0,0.0,3.6743717191262552e-05,2.265495706399836e-06,154.0,0.0,0.99402176897438721,1.0,18.998659515015465,0.0010225812778874566,1.230359232606791e-10,0.00092597610370520297,0.0021451349668642102,4.6277946893086635e-05,0.00119153641576034,1.7221263241817649e-09,1.1684060007321591e-05,3.7421497499766325e-05,4.6692879803771392e-11,0.00037721483740933568,5.3466989361439789e-08,1.5244329882378231e-05,1.5224902796739144e-05,8.1962397878470721e-09,6.7692939181596319e-10,6.0389524364096658e-09,0.00010686884131241963,7.7973220495653244e-10,9.0645924042796631e-10,9.0912335329073923e-10,9.8222621236697429e-05,2.5969498853543315e-10,2.7910427599940284e-13,1.302495942976087e-14,6.3213180939575821e-14,3.1637037679813517e-10,4.5153393107878861e-09,4.7019443990340071e-09,1.2570195649367437e-10,7.7577149646585983e-10,1.9104876617576841e-10,2.3698243774918169e-17,3.624734721338698e-10,1.263817477090585e-12,8.1366365414043031e-10,7.7511784673815002e-12,9.9467922409562194e-12,2.540899658925764e-16,1.4845766896319571e-15,1.1316989348498163e-11
6.43910926133788e-07,0.8047180185722496,1.1526328033920644e-10,3.3111528805596309e-12,4.4263815971058624e-09,6.6184226509362772e-15,7.1334023224537409e-09,0.0,0.0,3.7619073107514447e-05,2.3799230727498928e-06,154.0,0.0,0.99394195683584463,1.0,18.998641250956254,0.001034692332789951,1.2302694447889682e-10,0.00093641029531571799,0.0021702753959261219,4.6881067900168588e-05,0.001204975792994853,1.7423076941513976e-09,1.182098484159979e-05,3.7909481525813972e-05,4.7219530284768545e-11,0.00038684736751606815,5.4070797892494443e-08,1.5631396598719638e-05,1.5611271031655862e-05,8.4042317796578865e-09,6.8590395151790455e-10,6.1922003681391662e-09,0.00011061035314150879,8.2907094039358987e-10,9.6596717687851937e-10,9.6884426448511172e-10,0.00010191934386378248,2.6879711582088893e-10,2.8237508312678087e-13,1.3480617036830365e-14,6.5592487596059793e-14,3.2838068340110569e-10,4.7432911371422872e-09,4.9401363744634211e-09,1.3267502293554904e-10,8.2170994465145629e-10,2.0590066342052261e-10,2.501285682090565e-17,3.8625439740923919e-10,1.3701524614239705e-12,8.2443967540794966e-10,8.1517290619994167e-12,1.0461311840207046e-11,2.672203714119751e-16,1.5641001250897969e-15,1.1923438154370835e-11
6.605328547064921e-07,0.8047178631605579,1.1804539171872493e-10,3.4847540594359178e-12,4.8006313317580472e-09,7.3014964705854341e-15,7.9628316160262414e-09,0.0,0.0,3.9390867419365361e-05,2.6210064591665964e-06,154.0,0.0,0.99378226472063314,1.0,18.99860465338211,0.0010588229858479901,1.2300897829097537e-10,0.0009571111090870086,0.0022202618131786883,4.8087153285769164e-05,0.0012316385769675963,1.7824339449179696e-09,1.2093230005233502e-05,3.8885345651254626e-05,4.8264367985133281e-11,0.00040644571677556616,5.5268728118639785e-08,1.6418511857361107e-05,1.6396925887234853e-05,8.827169183017702e-09,7.0385116021392039e-10,6.5038195071014583e-09,0.00011833258267372197,9.3495432753195942e-10,1.0941942538359705e-09,1.0975396395038008e-09,0.00010956639795817066,2.8758401990174007e-10,2.8887836959269055e-13,1.4421047187749082e-14,7.0514348587622546e-14,3.532337594871542e-10,5.2236651906349293e-09,5.4421809509151602e-09,1.474707031536905e-10,9.1961838939441367e-10,2.3842626337492545e-10,2.7802245739902484e-17,4.3749062873581265e-10,1.6049943926779072e-12,8.4598892064510807e-10,8.9988406658979695e-12,1.1549510110795269e-11,2.9498944822943787e-16,1.7326269664798978e-15,1.320865868294941e-11
