Time (s),Volume (m^3),H(4),O(5),OH(6),H2(7),H2O(8),Ar(9),He(10),HO2(11),H2O2(12),N2,Ne,C7H10(1),C7H16(2),O2(3),C7H10(57),C7H10(54),C7H11(67),C7H9(41),C7H10(125),S(151),S(153),S(152),C7H10(118),S(233),C7H10(150),C7H11(132),C2H4(30),C5H7(270),S(403),C7H10(298),S(402),C7H8(144),S(450),S(449),S(438),S(200),C7H8(533),S(314),S(310),S(234),S(802),S(856),S(961),S(953),S(1016),S(990),S(1006),S(949),C5H8O(890),C7H10(181),C7H9(137),S(535)
4.1765595939781154e-17,0.3614713197287289,7.1877692679767751e-16,4.2480228977682182e-26,4.2428002707205777e-26,5.9491238106467158e-41,2.9125293928164861e-35,0.0,0.0,1.5003831782296291e-16,2.6839396110450849e-29,154.0,0.0,0.9999999995184925,1.0,19.0,1.3182143830428629e-11,2.5728591253453312e-10,1.0551259852951996e-10,1.0551346245535952e-10,4.7853349959624867e-15,1.4389142623556056e-17,1.1129108657150608e-17,8.1955020243977805e-18,8.5552310132725759e-15,7.9239915446610898e-26,3.8290932711899598e-20,5.1596422017637061e-20,9.4507619508996832e-27,9.4507614311803203e-27,4.4597721200646119e-34,4.5534280404543775e-26,7.3742153538359984e-35,2.7667598797895076e-21,5.5782722917615895e-62,5.185333486812244e-62,5.1853334876876967e-62,3.1690212792594673e-30,2.9451351971410034e-32,4.3967154025057553e-26,3.7235289262912922e-30,1.2488007612456203e-32,2.1807696641818766e-36,1.7919579502412263e-44,2.4983458530864352e-52,4.8548030992796789e-53,1.9815387039054408e-61,3.360386236696125e-65,3.3652817528890625e-62,2.5303788590052081e-55,1.6856315867627062e-60,2.5469421575501693e-26,6.1694315610851327e-28,6.1900913156054184e-35
5.250533101479485e-17,0.3614713197287289,9.0360546752278381e-16,6.5005982352104412e-26,6.4940319429760853e-26,1.1145665476026382e-40,5.2961206476171514e-35,0.0,0.0,1.8862113115698439e-16,4.1080644884884495e-29,154.0,0.0,0.99999999939467621,1.0,19.0,1.6571841240981992e-11,3.2344150046645571e-10,1.326444319007004e-10,1.3264551739136447e-10,7.3243823428918383e-15,2.2024024108109224e-17,1.628648327035336e-17,1.2543979494669587e-17,1.3094544692526709e-14,1.3105904110286749e-25,5.8608116575712963e-20,7.897350130368375e-20,1.7185189584682666e-26,1.7185188484059869e-26,9.4445556235363707e-34,8.2798735467132665e-26,1.5616723502914598e-34,4.2348038128955705e-21,2.0025178418506563e-61,1.8614585819603587e-61,1.8614585823119883e-61,5.7625278089705018e-30,5.3554102481624395e-32,6.964818986454027e-26,6.7663716101956458e-30,2.2707438065956782e-32,4.6182371636938924e-36,4.3476167863599709e-44,6.849950790870775e-52,1.3310872424130352e-52,6.0695832218553245e-61,1.0293100191395323e-64,1.0307013993918172e-61,6.9377788673391683e-55,5.2473385696506775e-60,4.6313148697920083e-26,9.4429341957446798e-28,1.125601118823941e-34
6.324506608980855e-17,0.361471319728729,1.0884340121738349e-15,9.2561593628019856e-26,9.248248940674426e-26,1.8863087521343745e-40,8.7608198711511927e-35,0.0,0.0,2.272045922755873e-16,5.8503935740908451e-29,154.0,0.0,0.99999999927085992,1.0,19.0,1.9961538650993146e-11,3.8959547973804199e-10,1.5977626355299571e-10,1.5977757061492679e-10,1.0430685726606193e-14,3.1364739653790269e-17,2.2177834752992273e-17,1.7863984149417893e-17,1.8647999794019265e-14,1.9815959967141193e-25,8.34647012869577e-20,1.1246734873672023e-19,2.8427663454692151e-26,2.8427661372474172e-26,1.7867692224509622e-33,1.3696456655345844e-25,2.9544875318991908e-34,6.0308479549878384e-21,6.0990374701201257e-61,5.6694154775063589e-61,5.669415478671986e-61,9.5323557500812937e-30,8.8588957105313605e-32,1.0169624577367106e-25,1.1185404051495548e-29,3.7561441441689339e-32,8.736967325928412e-36,9.283130446550675e-44,1.6323502526646433e-51,3.1719945175133536e-52,1.5989290777888276e-60,2.7115478561663291e-64,2.7149269753178072e-61,1.6532798108316809e-54,1.3924386687320539e-59,7.6610594357806694e-26,1.3447824534763534e-27,1.8619641303656942e-34
8.472453623983594e-17,0.361471319728729,1.458091113474994e-15,1.6304582394177265e-25,1.6293981770138546e-25,4.4859334277482825e-40,2.0208441721236637e-34,0.0,0.0,3.0437349436860738e-16,1.0307631436976861e-28,154.0,0.0,0.99999999902322756,1.0,19.0,2.6740933469358305e-11,5.2189852187302585e-10,2.1403992160407864e-10,2.1404167241500124e-10,1.8376947611001827e-14,5.5259789859983609e-17,3.5617140882622709e-17,3.1473233834922528e-17,3.2854341914943434e-14,3.8023078567215333e-25,1.4705186317877823e-19,1.9815001665364929e-19,6.5573619993392604e-26,6.5573613682798064e-26,5.4151488147423399e-33,3.1592968784933023e-25,8.9544571313531919e-34,1.0625419341870337e-20,5.0531112279217361e-60,4.6971652887476902e-60,4.697165290192453e-60,2.198816782713076e-29,2.0434668563238282e-31,1.8525940968659073e-25,2.5758082149313808e-29,8.6636010851060505e-32,2.6478637190707042e-35,3.7300593135663752e-43,8.8102075634134165e-51,1.7120058614864161e-51,1.1781879371877367e-59,1.9980421573114908e-63,1.9996013104591786e-60,8.9231704726687272e-54,8.3187148878747862e-59,1.7671403459777738e-25,2.3692980931083046e-27,4.2949607249182403e-34
1.0620400638986334e-16,0.3614713197287289,1.8277482307250197e-15,2.5396350479509399e-25,2.5383056573865431e-25,8.7609580396955717e-40,3.8820769111477264e-34,0.0,0.0,3.8154502803996416e-16,1.6057634498061005e-28,154.0,0.0,0.99999999877559531,1.0,19.0,3.3520328285520814e-11,6.5419502944195052e-10,2.6830357267232621e-10,2.6830576844692436e-10,2.8627469729627519e-14,8.608465641097917e-17,5.0849847653790646e-17,4.9029046886173917e-17,5.1180244868641516e-14,6.2621909266450039e-25,2.2908001247102933e-19,3.0868160285953079e-19,1.2596804968175622e-25,1.2596803483977759e-25,1.2735911452298878e-32,6.0689876503894211e-25,2.1060671603182824e-33,1.6552467935740975e-20,2.1789922345380122e-59,2.0255019624388976e-59,2.0255019631848945e-59,4.2239717102928844e-29,3.9255350352802417e-31,2.9469605427831539e-25,4.9404149550758765e-29,1.6641782290284793e-31,6.2274335615980516e-35,1.0666044463911059e-42,3.041003225565257e-50,5.9092996089946201e-51,4.8712824025250486e-59,8.2610300872965878e-63,8.2649166105936647e-60,3.0799946264134075e-53,2.9930700056842271e-58,3.3946644918316609e-25,3.6909346402008169e-27,8.250691376705921e-34
1.4916294668991815e-16,0.361471319728729,2.5670625131034876e-15,4.971400321550895e-25,4.9695309536433385e-25,2.4500082359865048e-39,1.0677816780675496e-33,0.0,0.0,5.358959953679917e-16,3.1438792913124923e-28,154.0,0.0,0.99999999828033104,1.0,19.0,4.7079117911233447e-11,9.1876842951097936e-10,3.7683085384642396e-10,3.7683394547398067e-10,5.6045304254261821e-14,1.6853762442163108e-16,8.4420520352168072e-17,9.5987585152287144e-17,1.0019790161835268e-13,1.3109955370708492e-24,4.4849605851340981e-19,6.0434106355258891e-19,3.4648035139002783e-25,3.4648029312072547e-25,5.0000364941928372e-32,1.6692515611553903e-24,8.2689372938345429e-33,3.2406654904524576e-20,2.6663551826749677e-58,2.4785346217101855e-58,2.478534623173031e-58,1.161824992920934e-28,1.0797347911198474e-30,5.9123601435551876e-25,1.3539308215768462e-28,4.5766573427524282e-31,2.4447607503618227e-34,6.1037706138855775e-42,2.5983358229279824e-49,5.0491059133993102e-50,6.3751407367658069e-58,1.0811418780080166e-61,1.0804439691029117e-58,2.6316519419491531e-52,2.4953235764357448e-57,9.3368932752791148e-25,7.2261629607249769e-27,2.2693857186045849e-33
2.350808272900277e-16,0.3614713197287289,4.0456912693811176e-15,1.2288670928814989e-24,1.2285713774611472e-24,9.8603163145874499e-39,4.2489078243764321e-33,0.0,0.0,8.4462953112970844e-16,7.7728073562573857e-28,154.0,0.0,0.99999999728980382,1.0,19.0,7.4196697136208315e-11,1.4478367771878183e-09,5.9388533234219601e-10,5.9389024570136226e-10,1.3854537898752353e-13,4.1665931012335159e-16,1.5766490170305755e-16,2.3728987128523233e-16,2.4769169226594543e-13,3.4518542876270096e-24,1.1087752658234562e-18,1.4940558571562013e-18,1.378710899170686e-24,1.3787105119806929e-24,3.3223550130621139e-31,6.641834274662162e-24,5.4954491745906049e-32,8.0115975683218754e-20,7.8660899816031699e-57,7.3119953486670657e-57,7.3119953568961288e-57,4.6231542316856737e-28,4.2964697961523344e-30,1.4949647913956353e-24,5.3439621994999035e-28,1.8204852080676102e-30,1.6243213130374255e-33,7.0461227080565426e-41,5.4054215538841294e-48,1.0503860473949778e-48,2.4645908768867644e-56,4.1796575864437449e-60,4.1654412677165072e-57,5.474733226105098e-51,4.4509930364583962e-56,3.7150839997378177e-24,1.7864570269891286e-26,9.0303047961845299e-33
4.069165884902469e-16,0.361471319728729,7.0029495480487407e-15,3.6738577827444122e-24,3.6733393180273997e-24,5.2943844249420547e-38,2.2690182597480455e-32,0.0,0.0,1.4622230119825506e-15,2.3243131231207171e-27,154.0,0.0,0.99999999530875483,1.0,19.0,1.2843185548035253e-10,2.5056597370332198e-09,1.0279939539131012e-09,1.028002648063145e-09,4.1417693797511036e-13,1.2457765308925617e-15,3.1137827711551541e-16,7.0940881908575196e-16,7.4046631816230783e-13,1.0818879558469394e-23,3.3151562833551411e-18,4.4671130382087866e-18,7.3626369607641509e-24,7.362633134625542e-24,3.2829041334007156e-30,3.5464028381986871e-23,5.4323447400835498e-31,2.3954087388191002e-19,4.3926416834586935e-55,4.0832200970762406e-55,4.0832201061645926e-55,2.4689066675913536e-27,2.2944156009742305e-29,4.5448437305750531e-24,2.8056020863513188e-27,9.7144202302893751e-30,1.6047397935543264e-32,1.3265730318723767e-39,1.9786186902162076e-46,3.8448716797529613e-47,1.7761461746399086e-54,3.0121825296860562e-58,2.9848793596640258e-55,2.0039919336579259e-49,1.375766444691883e-54,1.9836665363902192e-23,5.3413728331554675e-26,4.8223811565058411e-32
5.787523496904661e-16,0.3614713197287289,9.9602088482007388e-15,7.4275688920290484e-24,7.426818075388851e-24,1.4830705019470334e-37,6.3471581717337862e-32,0.0,0.0,2.0799850388413391e-15,4.6998632489381974e-27,154.0,0.0,0.99999999332771294,1.0,18.999999999999993,1.826670136834227e-10,3.5630644948510204e-09,1.4621021282585676e-09,1.4621147931446211e-09,8.3727755445577138e-13,2.5187234713877848e-15,4.6792445574915932e-16,1.4341699483811486e-15,1.4968864059061021e-12,2.2299513143723844e-23,6.7026354406406163e-18,9.0316729840855266e-18,2.0595595510493259e-23,2.0595581234139277e-23,1.2248986492344563e-29,9.919397951567423e-23,2.027367487852339e-30,4.8430754594488701e-19,3.5021893112176737e-54,3.2554920181832655e-54,3.2554920265574005e-54,6.9063817281373954e-27,6.4181987212188801e-29,9.2509983660298453e-24,7.752078847678516e-27,2.715924592453011e-29,5.9868570086522802e-32,6.3614355402715129e-39,1.1784560874179029e-45,2.2899884975937385e-46,1.2756943281412799e-53,2.1634789770083059e-57,2.1395221428126601e-54,1.1935688138111622e-48,8.9141833049785492e-54,5.5483763749350761e-23,1.079926870399031e-25,1.3489682913619322e-31
7.505881108906853e-16,0.3614713197287289,1.2917469169840473e-14,1.2490009509178756e-23,1.2489012992578797e-23,3.1635376524567199e-37,1.3530678633438431e-31,0.0,0.0,2.6979156123036642e-15,7.9041961932688837e-27,154.0,0.0,0.99999999134667816,1.0,18.999999999999989,2.3690217174541869e-10,4.6200512064345627e-09,1.8962098553807813e-09,1.8962266843017907e-09,1.4077922912783382e-12,4.2354979402235804e-15,6.2400802741579414e-16,2.411512669080891e-15,2.5168537388338936e-12,3.7893716623910123e-23,1.1271216512842972e-17,1.5187737288473217e-17,4.3905029335820269e-23,4.3904991749246937e-23,3.2247942087479901e-29,2.1143854469529377e-22,5.3386312365709242e-30,8.1441626674261316e-19,1.8152341125822582e-53,1.6873674411767982e-53,1.6873674459768263e-53,1.4722967991893086e-26,1.3682113103315809e-28,1.5613031495001248e-23,1.6336729017571943e-26,5.7867148125570212e-29,1.5760012811588758e-31,2.0191460521843497e-38,4.4141447267610272e-45,8.5776161581720265e-46,5.5361141811689286e-53,9.3889337215668266e-57,9.2673190437990485e-54,4.4707543744955516e-48,3.6972004223006835e-53,1.182673211449088e-22,1.8160149026111622e-25,2.8756825937231444e-31
9.224238720909044e-16,0.36147131972872887,1.5874730512968734e-14,1.8861185582208082e-23,1.8859926145876923e-23,5.7818301909224647e-37,2.4720344852749583e-31,0.0,0.0,3.3160147325433234e-15,1.1937583816708663e-26,154.0,0.0,0.99999998936565049,1.0,18.999999999999986,2.9113732966634076e-10,5.6766200338781388e-09,2.3303171352831795e-09,2.3303383216728136e-09,2.1256639894007002e-12,6.3960965030892738e-15,7.7955412104258526e-16,3.6413736963941826e-15,3.8002661279840614e-12,5.7601459866402563e-23,1.7020900294916351e-17,2.2935303406957997e-17,8.0213761344083372e-23,8.0213679776687885e-23,6.9979769746147604e-29,3.862586482049806e-22,1.1587625743718973e-29,1.2298670956625252e-18,7.0635618678424627e-53,6.5659984807817702e-53,6.5659985013539474e-53,2.6898922615925104e-26,2.4996999607390165e-28,2.3630528236868277e-23,2.9512123945427102e-26,1.0566813182216699e-28,3.4196655409028988e-31,5.1168754466520025e-38,1.2864181875466819e-44,2.4997832390104412e-45,1.8305722664624184e-52,3.1045917256020973e-56,3.058639235153527e-53,1.3029165299525131e-47,1.1799244193924572e-52,2.1605226020330801e-22,2.7424013327229083e-25,5.2538159996543502e-31
1.2660953944913427e-15,0.3614713197287289,2.1789256263689738e-14,3.5529761011466373e-23,3.5527909720755161e-23,1.4614624994524076e-36,6.245801270974842e-31,0.0,0.0,4.5527186133373232e-15,2.2492527976041641e-26,154.0,0.0,0.99999998540361612,1.0,18.999999999999975,3.9960764508496415e-10,7.7885046386768151e-09,3.1985303534430337e-09,3.1985608340865989e-09,4.0032658704130345e-12,1.2048751434504803e-14,1.0902392710460492e-15,6.8584151126326221e-15,7.1570463476857825e-12,1.0935743417027715e-22,3.2063574301037795e-17,4.3204925403070808e-17,2.0266644628696734e-22,2.0266617559824058e-22,2.3221963912084078e-28,9.7573239899415668e-22,3.8469087621946344e-29,2.3167949632641386e-18,6.2909691072447621e-52,5.8478279659336481e-52,5.847827988770355e-52,6.7963820103085555e-26,6.3156935199624304e-28,4.4630368283303611e-23,7.2932654309560655e-26,2.6670761782173759e-28,1.1345453843334691e-30,2.193651793911536e-37,7.0173688949073634e-44,1.3636244780882373e-44,1.2521366849443696e-51,2.1236694823337055e-55,2.0836971066077696e-52,7.1073731494427787e-47,7.47277887507957e-52,5.4577208838419793e-22,5.1660684647131464e-25,1.3274141536802962e-30
1.609766916891781e-15,0.3614713197287289,2.7703786100361517e-14,5.7433331921594866e-23,5.7430774489639333e-23,2.9674980240851257e-36,1.2678464066147742e-30,0.0,0.0,5.7900966812055536e-15,3.6366869558795773e-26,154.0,0.0,0.99999998144161018,1.0,18.999999999999961,5.0807795993929578e-10,9.8987196117517763e-09,4.0667417827694462e-09,4.0667823301178515e-09,6.469623897408792e-12,1.9476657003781315e-14,1.4007574965399568e-15,1.1084784780076449e-14,1.1566405928109323e-11,1.7756714620900775e-22,5.1830653945047426e-17,6.9840505233697763e-17,4.1139564314486886e-22,4.1139496643817771e-22,5.8050305285333845e-28,1.9802974616598788e-21,9.6203638247890945e-29,3.7450909110787744e-18,2.9574671723498228e-51,2.7491407481153957e-51,2.7491407602258891e-51,1.3796386488878669e-25,1.282032603023595e-27,7.2247178858800794e-23,1.449238333536729e-25,5.4085965236255426e-28,2.8356137870572023e-30,6.6133053935316897e-37,2.4988188169109294e-43,4.8557406775021541e-44,5.1680553189535313e-51,8.7654397344404478e-55,8.5747370096697255e-52,2.5308702541021581e-46,2.8879723328480157e-51,1.1076716085920079e-21,8.3509262941636925e-25,2.6945294604425598e-30
1.9534384392922193e-15,0.36147131972872887,3.3618320022980697e-14,8.4571935663730384e-23,8.4568525112307349e-23,5.274696415111436e-36,2.2530620412138695e-30,0.0,0.0,7.0281489359581582e-15,5.3562896638765052e-26,154.0,0.0,0.99999997747963254,1.0,18.999999999999943,6.1654827422933854e-10,1.2007266323837501e-08,4.9349514232958432e-09,4.9350028098786682e-09,9.5242547105603469e-12,2.867977984766803e-14,1.7115330763592263e-15,1.6319946371609733e-14,1.7027480718331745e-11,2.62230290225631e-22,7.6322134329113956e-17,1.0284200576111915e-16,7.3108108057724005e-22,7.3107965105445171e-22,1.2262262753461928e-27,3.5185018984308211e-21,2.0329651296339578e-28,5.5147546029517546e-18,1.0575421982004611e-50,9.8304807021307903e-51,9.8304807503159455e-51,2.4517768671653246e-25,2.2782695974962518e-27,1.0647744390578806e-22,2.521344614101117e-25,9.601960272429367e-28,5.988715091625542e-30,1.6332947514880578e-36,7.1019557507305472e-43,1.3800629978996523e-43,1.6670118549197377e-50,2.8274608751901048e-54,2.7577894830797191e-51,7.193054896578862e-46,8.7149395244468573e-51,1.9680602100626761e-21,1.2296972551680247e-24,4.7883671708661883e-30
2.6407814840930963e-15,0.3614713197287288,4.5447400126042731e-14,1.5455438021070581e-22,1.5454869524631904e-22,1.2988054066211823e-35,5.5453890021955599e-30,0.0,0.0,9.5062760045022566e-15,9.7928911632449868e-26,154.0,0.0,0.99999996955576198,1.0,18.999999999999908,8.3348890111657093e-10,1.6219360293275295e-08,6.6713653380810136e-09,6.6714407235884701e-09,1.739645580899551e-11,5.2411545195300415e-14,2.3329435454885488e-15,2.9814558810002271e-14,3.1101416854314551e-11,4.8091563804543624e-22,1.3947827213018008e-16,1.8794261607703512e-16,1.7993802954418714e-21,1.7993755323377564e-21,4.0851246619573303e-27,8.6564525039529498e-21,6.7797945286399431e-28,1.0078183473308195e-17,1.0033775784920557e-49,9.3269894350368675e-50,9.3269895096879597e-50,6.0347563663051199e-25,5.6074182379363711e-27,1.9476465857912909e-22,5.9294680874202668e-25,2.3580747374858901e-27,1.9941603286846312e-29,7.507220130216153e-36,4.6295867728411325e-42,8.9963033476702433e-43,1.5942266595724396e-49,2.7042497073644603e-53,2.6007890229517745e-50,4.6889846616247792e-45,5.7854540469234671e-50,4.8419526368970205e-21,2.247262053141278e-24,1.1785332782465715e-29
3.328124528893973e-15,0.3614713197287288,5.7276496572843712e-14,2.4547737637182916e-22,2.4546844860370341e-22,2.5986206897223705e-35,1.109077627513659e-29,0.0,0.0,1.1987099816522178e-14,1.5560830006398473e-25,154.0,0.0,0.99999996163200433,1.0,18.999999999999858,1.0504295257466857e-09,2.0424797145572489e-08,8.4077720980600729e-09,8.4078745794871629e-09,2.7616131805216237e-11,8.3243786450932035e-14,2.9543504566003198e-15,4.7338101892899035e-14,4.9372173100801884e-11,7.6541106018349656e-22,2.2153194294522022e-16,2.9850645939980365e-16,3.598748231217155e-21,3.5987362670035721e-21,1.0259834080040305e-26,1.7305990934186108e-20,1.7043795030107464e-27,1.600707848951317e-17,4.9155149032057303e-49,4.5692627777402565e-49,4.5692628224783406e-49,1.2070049189488774e-24,1.1214808607224959e-26,3.0946480216248317e-22,1.1352048267751796e-24,4.7059252021576367e-27,5.0061524210843008e-29,2.3620770658517528e-35,1.8143921098430648e-41,3.5257676096698282e-42,7.7134725211742218e-49,1.308490636419508e-52,1.2472001250764357e-49,1.8376745238674328e-44,2.287893521885782e-49,9.6800378088397323e-21,3.5692993725845668e-24,2.3570424361642583e-29
4.702810618495726e-15,0.3614713197287286,8.093473849753405e-14,4.9014614003683113e-22,4.9012681654236906e-22,7.3345206755217002e-35,3.127911155280652e-29,0.0,0.0,1.6956837661107711e-14,3.1097758289671036e-25,154.0,0.0,0.99999994578482687,1.0,18.999999999999723,1.4843107682356603e-09,2.881574144922377e-08,1.1880564154638185e-08,1.1880730134364538e-08,5.5083115563277531e-11,1.6620866033307759e-13,4.197085700045106e-15,9.4455536143806924e-14,9.847769912224896e-11,1.5318225202038106e-21,4.4233170495494403e-16,5.9602266482264719e-16,1.0149413567704249e-20,1.014936550051931e-20,4.1207055253326377e-26,4.8767029307798821e-20,6.8601296857203608e-27,3.1961254686072009e-17,6.0950749021601616e-48,5.6657348514440108e-48,5.6657349398384557e-48,3.4044091336961674e-24,3.1628763606708376e-26,6.1799607320724563e-22,2.9380830068622612e-24,1.3212089011584126e-26,2.0086571336921369e-28,1.3807283699493719e-34,1.5835662794363716e-40,3.0772350655009101e-41,1.0330254376956367e-47,1.7526550493316658e-51,1.6245124160331938e-48,1.6038956672750801e-43,1.9438458893300029e-48,2.7277644984408165e-20,7.1267841469739321e-24,6.6473831323937893e-29
6.077496708097479e-15,0.36147131972872826,1.0459304579679749e-13,8.1858046819252936e-22,8.1854385637312191e-22,1.5840404863568476e-34,6.7504733044015493e-29,0.0,0.0,2.1937362450427227e-14,5.1981184953347803e-25,154.0,0.0,0.9999999299380985,1.0,18.999999999999542,1.9181920016964579e-09,3.7180183206514198e-08,1.5353327595109871e-08,1.5353569507349136e-08,9.1895595175333401e-11,2.7757232577120923e-13,5.439833372441635e-15,1.576393193681269e-13,1.6429112056393091e-10,2.5614454311946314e-21,7.3872106605066412e-16,9.9538826128346536e-16,2.190372198278363e-20,2.1903588838709207e-20,1.1411105612357373e-25,1.051622286361282e-19,1.903301830474699e-26,5.3377258894184167e-17,3.4450077681803774e-47,3.2023400711426008e-47,3.2023401313750918e-47,7.3478433481824986e-24,6.825901404979756e-26,1.0318553756087238e-21,5.8611728869321991e-24,2.8390738907520864e-26,5.5575840871934273e-28,4.8739150100346679e-34,7.0399242109751054e-40,1.3680239896337791e-40,5.6930204097321609e-47,9.6598679125319084e-51,8.8070683049921657e-48,7.1303282121532302e-43,8.7224114314935724e-48,5.8822075426138032e-20,1.1902136750168134e-23,1.4345701190947462e-28
