Time (s),Volume (m^3),H(4),O(5),OH(6),H2(7),H2O(8),Ar(9),He(10),HO2(11),H2O2(12),N2,Ne,C7H10(1),C7H16(2),O2(3),C7H10(57),C7H10(54),C7H11(67),C7H9(41),C7H10(125),S(151),S(153),S(152),C7H10(118),S(233),C7H10(150),C7H11(132),C2H4(30),C5H7(270),S(403),C7H10(298),S(402),C7H8(144),S(450),S(449),S(438),S(200),C7H8(533),S(314),S(310),S(234),S(802),S(856),S(961),S(953),S(1016),S(990),S(1006),S(949),C5H8O(890),C7H10(181),C7H9(137),S(535),C7H9(1071),C7H9(1285),C7H9(1286),S(1297),S(1298),S(1341),S(1367),C7H9(1335),S(1421),C7H9(1412),S(1422),C6H6(1400),CH3(19),S(1504),S(389),C5H7O(508),S(1153),S(1801),S(1800),S(1859),S(1878),S(2149),S(2338),S(2426),CH4(31),S(2143),S(2688),S(2668),S(1371),S(309),S(3199),S(3198)
9.944172160960603e-07,0.7705895073121057,3.7659664405183895e-08,4.0512590731393662e-07,7.9003607077559943e-06,1.5852330642631438e-10,3.9815712350460511e-05,0.0,0.0,0.00079889555179370653,0.0015122862863923125,154.0,0.0,0.90264076205318711,1.0,18.984400417541181,0.0093248203474352413,6.595653051594304e-09,0.01065384591726678,0.020436527831092829,0.0045383748593836089,0.0039717420315104326,8.7447107741794467e-09,5.8190204445636781e-05,0.0051015633840085202,8.4613697939280867e-11,0.019019414536596183,2.5793378471742349e-06,0.0045414374345327168,0.0039488077148617847,1.3462039215377429e-06,2.0531687774653033e-07,9.0761251015995324e-07,0.010495872852287598,2.3175878091916362e-05,0.00012405534231727121,0.0001342250237750737,0.0091651273938222495,1.051392887688139e-07,8.0140335387365209e-13,2.9625810158865589e-12,5.0717914686194215e-11,4.5181048373675855e-07,2.5068402168406024e-05,6.8008184315769783e-06,2.0436333802761753e-06,2.3477120315727994e-06,6.3345457227109797e-06,6.3315831370030443e-13,5.5307813246850702e-06,1.4709015577547849e-06,1.7782797286537306e-07,3.3069976069874524e-08,1.2329340833621294e-08,4.0650794863507509e-12,1.7507773456086914e-11,8.3970441089091258e-08,3.8255419565696648e-16,2.1652572292054877e-16,1.5431120730103241e-07,1.7038908109801307e-12,4.4172507990398473e-09,1.1378820761831391e-13,1.0007149922760897e-15,8.7004295018572778e-13,4.748445233145124e-08,1.3137301412091885e-09,8.95579213377292e-09,2.5496458009250017e-05,9.2416700011753906e-10,1.2350732228727706e-08,5.0259555794598122e-08,1.7061412056476955e-10,3.1878599196215602e-12,3.7877570010620345e-07,1.7334608309283612e-09,1.0517841204843862e-13,6.0666888346867204e-09,3.7214930056469162e-08,1.0045618111711023e-09,2.0231867641792098e-10,5.0631005278752968e-08,1.0410924544126209e-07,2.1456425524597004e-07,1.0962183676576963e-12,4.8657850387999757e-13
9.999999999999997e-07,0.7705891059806863,3.7722251070380791e-08,4.1477304331875271e-07,7.9814851839211685e-06,1.6050965106862454e-10,4.053170051715353e-05,0.0,0.0,0.00079993638475971856,0.0015296603719058639,154.0,0.0,0.90214477784884506,1.0,18.984294307826151,0.0093558276294454963,6.5925421795911799e-09,0.010651419852690695,0.020466039698725746,0.0045623810093425275,0.0039708165187983544,8.7572927436163065e-09,5.8273929460104547e-05,0.005128961308434112,8.4593980845461174e-11,0.019177649374682425,2.5787536379385202e-06,0.0045757634464924186,0.0039718792594694591,1.3540622180359269e-06,2.0642278235886692e-07,9.1291058928628904e-07,0.010602828098101839,2.3475522859571491e-05,0.0001264655482765171,0.0001369088382619401,0.0092521058756009598,1.0621124005833588e-07,8.0255642638951694e-13,2.992750655389583e-12,5.1199496899242269e-11,4.5619311609391047e-07,2.5440322203117011e-05,6.901743505053674e-06,2.0743860520532506e-06,2.3833601852087739e-06,6.4843352883220834e-06,6.4268610391835247e-13,5.6558094668449776e-06,1.5068220352139799e-06,1.7877135144067327e-07,3.3730134924767154e-08,1.2575456119033636e-08,4.1462286438752549e-12,1.7864129341983765e-11,8.5679987059740522e-08,3.9019064892179967e-16,2.2084795643021717e-16,1.5798320615950872e-07,1.7444367019533956e-12,4.509575690652696e-09,1.1616588243241838e-13,1.0216309211108813e-15,8.882230375241849e-13,4.8836643772014142e-08,1.342318529321837e-09,9.2086956502897693e-09,2.5902748805729764e-05,9.3893037676103144e-10,1.2557544722597009e-08,5.1101840805678858e-08,1.7347018989429577e-10,3.241284343381449e-12,3.8780682779795634e-07,1.7748078136836122e-09,1.0826134929974834e-13,6.2883304833583545e-09,3.8285629592402555e-08,1.0286682683406379e-09,2.0717529499188376e-10,5.2232072083370499e-08,1.0751564191151407e-07,2.164650423675755e-07,1.1059237834506263e-12,4.9088644733105774e-13
1.003194335194445e-06,0.7705891059806863,3.775768387404158e-08,4.203604157898747e-07,8.0279500472753007e-06,1.6164955866375285e-10,4.0944649084106755e-05,0.0,0.0,0.00080052093700805317,0.0015396182590936434,154.0,0.0,0.90186123222065762,1.0,18.984233591540921,0.009373489701607892,6.5907637595740821e-09,0.010649950422244345,0.020482713531431131,0.0045761098234359853,0.003970256662630533,8.7644009944803747e-09,5.8321230521111673e-05,0.0051446319298933561,8.4582053842753072e-11,0.01926825059078293,2.578399653128351e-06,0.0045954003765323222,0.0039850236170542739,1.3585392050185934e-06,2.0705531970485168e-07,9.1592898286131962e-07,0.010664112826945803,2.3647171384882085e-05,0.00012785619625646432,0.00013845840748747518,0.0093018943816157613,1.0682546316104768e-07,8.0320786194914683e-13,3.010037544361635e-12,5.1475167397730451e-11,4.5870242932244466e-07,2.5654207653004342e-05,6.9597839235982527e-06,2.0920734945663817e-06,2.4038647107058479e-06,6.5710950841151186e-06,6.4816602589032067e-13,5.7281955857652833e-06,1.5276346508685498e-06,1.7931085768523578e-07,3.4111317110186207e-08,1.2717565043798951e-08,4.1930849622867164e-12,1.806994539991721e-11,8.6667351369814764e-08,3.9459999781958761e-16,2.2334364846171057e-16,1.6010955968393502e-07,1.7679157120374392e-12,4.5629160893320541e-09,1.1753956817739503e-13,1.0337150293436619e-15,8.9872646159279585e-13,4.9622971549871549e-08,1.3588493527037938e-09,9.355715175764617e-09,2.613646392086298e-05,9.4742308873142499e-10,1.2676570156275754e-08,5.158659749770143e-08,1.7511391441349637e-10,3.2720314737456151e-12,3.9303678216061799e-07,1.798752063788338e-09,1.1005499059835943e-13,6.4180505047609997e-09,3.890840702140316e-08,1.0426297559062045e-09,2.0998805968308447e-10,5.3165332066554542e-08,1.0950225890042254e-07,2.1755308818299373e-07,1.1114791989417488e-12,4.933523296991302e-13
1.0119714542928297e-06,0.7705887041039755,3.7853646818220813e-08,4.3596740117822404e-07,8.1557942645862563e-06,1.647941797176134e-10,4.209160548693367e-05,0.0,0.0,0.00080208688319671729,0.0015670413406005477,154.0,0.0,0.90108304459924216,1.0,18.984066753374108,0.009421723342813302,6.5858833835341107e-09,0.010645616112233249,0.020527744214041955,0.0046138067337027936,0.0039686077428209296,8.7835966654700103e-09,5.8448965734601175e-05,0.0051876685486041451,8.4546925514088612e-11,0.019517426367333016,2.5773550437953112e-06,0.0046493425651611001,0.0040209276549049815,1.3707679673181016e-06,2.0879247250753762e-07,9.2417363891018027e-07,0.010832826207568397,2.411949288665044e-05,0.00013172062448280143,0.0001427684821604216,0.0094387736214078151,1.0851638928771667e-07,8.0496704747878264e-13,3.0576268513231578e-12,5.2233050610858109e-11,4.6560328272432316e-07,2.6245929896520605e-05,7.1203548341701239e-06,2.1410141375083056e-06,2.4606054926322502e-06,6.8134617563264768e-06,6.6332881182959685e-13,5.930291557811624e-06,1.5858016675536395e-06,1.8079224680169243e-07,3.5171661624688261e-08,1.3112871441092637e-08,4.3234264180174718e-12,1.8642667307624471e-11,8.9414889635573387e-08,4.0686554574417899e-16,2.3028595013182815e-16,1.6604758657650384e-07,1.8334828869254298e-12,4.7114112228023184e-09,1.213637621506599e-13,1.0673561589446277e-15,9.2796686921702539e-13,5.1831544920791555e-08,1.4049229906182667e-09,9.7684605001013012e-09,2.6783275637949058e-05,9.7092764907368009e-10,1.3006193366612285e-08,5.292906596374096e-08,1.7966592581536269e-10,3.3571815167181846e-12,4.0764293217176273e-07,1.8656235651890088e-09,1.150959853516449e-13,6.7856034475522647e-09,4.0658161430072007e-08,1.0816263612465505e-09,2.1784457472443117e-10,5.5795047883343049e-08,1.1510396527969759e-07,2.2054431298629105e-07,1.1267519699361307e-12,5.0013145513691301e-13
1.0207485733912144e-06,0.7705883017019451,3.7947595739471691e-08,4.5195004484436254e-07,8.2838814708310362e-06,1.6795685695309555e-10,4.3256601406330729e-05,0.0,0.0,0.00080359542749412196,0.001594552287887806,154.0,0.0,0.90030619430023195,1.0,18.983899910581055,0.0094695244638223139,6.5810120898087817e-09,0.010640860112100622,0.020571643435271215,0.0046514656521108701,0.0039668016623464883,8.8023079130574849e-09,5.8573477067005823e-05,0.005230673296978806,8.4508448719544417e-11,0.019766927387336975,2.5762081707056392e-06,0.0047032618173417267,0.0040565184490585797,1.3828897409355064e-06,2.1052833845088773e-07,9.3234616305498928e-07,0.011001996842406565,2.459270037439298e-05,0.00013564840577212753,0.00014715524162545589,0.0095757523389337351,1.1021190510432908e-07,8.0668183586146699e-13,3.1053443767965457e-12,5.2991493565016075e-11,4.7251238983650673e-07,2.6843507739690038e-05,7.2825145338720452e-06,2.1904502224662875e-06,2.5179284436612524e-06,7.0617029713607297e-06,6.7864509557815542e-13,6.1371162599893691e-06,1.6454163625041121e-06,1.8227214265019987e-07,3.6251043347495652e-08,1.3515272459453484e-08,4.4561080004281505e-12,1.9225962423129915e-11,9.2213167681638042e-08,4.1935122523103328e-16,2.3735284629389196e-16,1.7212639247724582e-07,1.900604531422345e-12,4.8627435904790209e-09,1.2526097817179384e-13,1.1016400554942137e-15,9.5776561538369253e-13,5.4111522082676069e-08,1.4519563310978658e-09,1.0194258555628321e-08,2.7436810821957637e-05,9.9467768937583264e-10,1.3339559750439743e-08,5.4286789188672265e-08,1.8426957187567239e-10,3.4432991386690203e-12,4.22596914197936e-07,1.9340879846632754e-09,1.2030460042819966e-13,7.1698897876913592e-09,4.2465307195949907e-08,1.121559213057889e-09,2.2588974887161256e-10,5.8522460099384534e-08,1.2091942707137964e-07,2.2353762719129296e-07,1.142035374988541e-12,5.0691530117326809e-13
1.029525692489599e-06,0.7705878987942744,3.8039572215464083e-08,4.6831144968660147e-07,8.4122001425451711e-06,1.7113728487354036e-10,4.4439654779708947e-05,0.0,0.0,0.00080504855002235269,0.0016221479466483253,154.0,0.0,0.89953067652760843,1.0,18.983733070485616,0.009516896234635348,6.5761495411938031e-09,0.010635699008975041,0.020614434264787412,0.00468908664037341,0.0039648446104200369,8.8205445763920176e-09,5.8694830598939729e-05,0.0052736462316567267,8.4466755876701099e-11,0.020016739491749796,2.5749630549888262e-06,0.0047571560355004769,0.0040917947844707472,1.3949041154644243e-06,2.1226291982313425e-07,9.4044627868379867e-07,0.011171608943568171,2.5066653708448677e-05,0.0001396392986711998,0.00015161865860775209,0.0097128181494317255,1.1191185221595949e-07,8.0835313272106577e-13,3.1531856644754718e-12,5.3750427662028455e-11,4.7942911527942184e-07,2.7446879792111177e-05,7.4462463305306002e-06,2.2403766396138895e-06,2.575827600312222e-06,7.3158750838604873e-06,6.9411329400835918e-13,6.3487161592799933e-06,1.7064922188189128e-06,1.8375054765776448e-07,3.7349492888016819e-08,1.3924779367594978e-08,4.5911334719790948e-12,1.9819852176259872e-11,9.5062288593159379e-08,4.3205738592486831e-16,2.4454453484689191e-16,1.7834705419966704e-07,1.9692925356107944e-12,5.0169200635717844e-09,1.2923139146652194e-13,1.1365682756448356e-15,9.8812403989898184e-13,5.6464256070245201e-08,1.4999545030233042e-09,1.0633339639125508e-08,2.8096987065542779e-05,1.0186702148516325e-09,1.3676627017320824e-08,5.5659594423354935e-08,1.8892426713306484e-10,3.5303733824715072e-12,4.379014171763417e-07,2.0041576269675499e-09,1.2568408161093045e-13,7.5714621688253797e-09,4.4330961928096415e-08,1.1624356943166592e-09,2.3412506848322208e-10,6.1349894558525137e-08,1.2695373927354095e-07,2.2653274226270256e-07,1.1573275741656344e-12,5.137030503238439e-13
1.0383028115879838e-06,0.7705874954003888,3.8129616917046224e-08,4.8505464023082835e-07,8.5407391128224891e-06,1.7433516502533497e-10,4.5640781696742414e-05,0.0,0.0,0.00080644817465044751,0.0016498252496469606,154.0,0.0,0.89875648657618312,1.0,18.983566240200446,0.009563841802652108,6.5712957553091286e-09,0.010630148865626765,0.020656139293957664,0.0047266697599935032,0.0039627425806841119,8.8383163447127891e-09,5.8813090705497002e-05,0.0053165874090817401,8.442197458031115e-11,0.020266848834456213,2.5736235907358523e-06,0.0048110232048685815,0.0041267556056493833,1.4068107341573434e-06,2.139962189045814e-07,9.4847374526325017e-07,0.011341647081003676,2.5541214911129791e-05,0.00014369304199460077,0.00015615868515411003,0.0098499590484826764,1.1361607581677681e-07,8.0998182538346858e-13,3.2011463586521459e-12,5.4509786401411132e-11,4.8635284198043126e-07,2.8055984470797575e-05,7.6115334797171725e-06,2.2907882593061876e-06,2.6342969733667024e-06,7.5760335704828973e-06,7.0973181785429677e-13,6.5651371689125376e-06,1.7690424481102927e-06,1.8522746424309683e-07,3.8467037825687153e-08,1.4341402302609546e-08,4.7285062229012326e-12,2.0424356234533924e-11,9.79623469938151e-08,4.4498434235896557e-16,2.5186119381669922e-16,1.8471062117840546e-07,2.0395584872584441e-12,5.1739470077619107e-09,1.332751642485959e-13,1.1721422615225648e-15,1.0190433830769899e-12,5.8891103069792098e-08,1.548922491411397e-09,1.1085933844415491e-08,2.876372195119236e-05,1.0429022298542698e-09,1.4017352732412213e-08,5.7047308325976845e-08,1.9362942421039816e-10,3.6183932534040386e-12,4.5355905519433462e-07,2.0758444533295454e-09,1.312376513642113e-13,7.9908837633966702e-09,4.6256246733965239e-08,1.2042629857662785e-09,2.425519790798999e-10,6.427969507633033e-08,1.3321202807383836e-07,2.2952938317567448e-07,1.1726272256000097e-12,5.2049410710943428e-13
1.0470799306863685e-06,0.7705870915394608,3.8217769625539782e-08,5.0218256278247526e-07,8.669487562515734e-06,1.7755020589655096e-10,4.685999646002477e-05,0.0,0.0,0.00080779616982590416,0.0016775812150306936,154.0,0.0,0.89798361982964825,1.0,18.983399426631703,0.0096103642928397244,6.5664510132119402e-09,0.010624225234096934,0.020696780643459742,0.0047642150722680184,0.0039605013762370415,8.8556327459264527e-09,5.8928320162817281e-05,0.0053594968855055422,8.437422787870849e-11,0.020517241875462822,2.57219354828413e-06,0.0048648613908577332,0.00416140001195242,1.4186092925157273e-06,2.1572823796774173e-07,9.5642835740555759e-07,0.011512096176393738,2.6016248239310668e-05,0.00014780935532809417,0.00016077525306923057,0.0099871634029029092,1.1532442462911834e-07,8.1156878298891696e-13,3.249222202617001e-12,5.5269505331560969e-11,4.932829707558335e-07,2.8670760037103462e-05,7.7783591947717748e-06,2.3416799353106778e-06,2.6933305517530335e-06,7.8422330299366985e-06,7.254990727122994e-13,6.7864246471957155e-06,1.8330799908601007e-06,1.8670289481676416e-07,3.9603702801548621e-08,1.4765150304718128e-08,4.8682292823940162e-12,2.1039492554348083e-11,1.0091342929143282e-07,4.581323750332623e-16,2.5930298196627722e-16,1.9121811579351961e-07,2.1114136753987401e-12,5.3338302973548068e-09,1.3739244608234454e-13,1.2083633439334316e-15,1.0505247885120858e-12,6.1393422181740032e-08,1.5988651408048736e-09,1.1552271013249074e-08,2.943693310647136e-05,1.0673707399089452e-09,1.4361694351627862e-08,5.8449757106393541e-08,1.9838445429660532e-10,3.7073477283059184e-12,4.695723678143865e-07,2.1491600829460894e-09,1.3696851267832603e-13,8.4287282792760618e-09,4.8242286027686133e-08,1.2470480667218566e-09,2.5117188550795723e-10,6.7314222939688903e-08,1.3969944955189919e-07,2.3252728799270944e-07,1.1879333664358622e-12,5.2728804496090714e-13
1.0558570497847532e-06,0.7705866872303629,3.8304069250031568e-08,5.1969808562982089e-07,8.7984350114990663e-06,1.8078212281058413e-10,4.8097311644175056e-05,0.0,0.0,0.00080909434946406316,0.001705412944607547,154.0,0.0,0.89721207175854989,1.0,18.983232636483255,0.0096564668078994963,6.5616149086848637e-09,0.010617943169477451,0.020736379970170252,0.004801722638291807,0.0039581266142765222,8.872503002433643e-09,5.9040581089130397e-05,0.0054023747169914416,8.4323636135119544e-11,0.02076790537421648,2.5706765774294659e-06,0.0049186687365067715,0.0041957272529442105,1.4302995387061461e-06,2.1745897927746903e-07,9.6430994542816965e-07,0.011682941496965677,2.6491620251276363e-05,0.00015198793953696976,0.00016546827435880067,0.010124419941707355,1.1703675084150378e-07,8.1311485554826734e-13,3.2974090384373334e-12,5.6029522015439024e-11,5.0021891989538043e-07,2.9291144632093934e-05,7.9467066564218733e-06,2.3930465079056494e-06,2.752922306272987e-06,8.1145271835969465e-06,7.4141345999579687e-13,7.0126233967078571e-06,1.898617517001556e-06,1.8817684178133909e-07,4.0759509607513094e-08,1.5196031352239325e-08,5.0103053289892457e-12,2.1665277431453784e-11,1.0391561392009907e-07,4.7150173149817234e-16,2.6687003940923452e-16,1.9787053371050469e-07,2.1848690940848925e-12,5.4965753292695037e-09,1.4158337421315067e-13,1.245232745533794e-15,1.0825693056065025e-12,6.3972575190158837e-08,1.6497871586410073e-09,1.2032580687893184e-08,3.0116538256150054e-05,1.0920727536277474e-09,1.4709609255642688e-08,5.9866766662579665e-08,2.0318876744723936e-10,3.7972257642395042e-12,4.8594382044673048e-07,2.2241157946995981e-09,1.4287992126044524e-13,8.8855799634307714e-09,5.0290207343624682e-08,1.2907977160082217e-09,2.5998615212932307e-10,7.0455856408421936e-08,1.4642118840078153e-07,2.3552620744353043e-07,1.203244271291438e-12,5.3408409705297543e-13
1.064634168883138e-06,0.7705862824917199,3.8388553844584255e-08,5.3760399929104036e-07,8.9275713100161082e-06,1.8403063781638876e-10,4.9352738153459138e-05,0.0,0.0,0.0008103444738769436,0.0017333176221099693,154.0,0.0,0.89644183791822463,1.0,18.983065876261932,0.0097021524284321824,6.5567873957882516e-09,0.010611317242728211,0.020774958476034444,0.0048391925189608933,0.0039556237314382599,8.8889361977689141e-09,5.9149933959812157e-05,0.0054452209594170317,8.4270315198880293e-11,0.021018826383045541,2.5690762106688634e-06,0.0049724434599951513,0.0042297367238234409,1.4418812697881866e-06,2.1918844509108904e-07,9.7211837251491569e-07,0.011854168649279306,2.6967199868264413e-05,0.00015622847727750372,0.00017023764167747559,0.010261717747169479,1.1875291004602583e-07,8.1462087572681258e-13,3.3457028035331139e-12,5.6789775963976024e-11,5.0716012475049689e-07,2.9917076310483697e-05,8.1165590220319833e-06,2.4448828068570057e-06,2.8130661931834702e-06,8.3929688766211226e-06,7.5747337786319131e-13,7.2437776638030719e-06,1.9656674266971478e-06,1.8964930753154511e-07,4.1934477276759254e-08,1.5634052393242814e-08,5.1547367023348962e-12,2.2301725550536277e-11,1.0696897157824976e-07,4.850926273380496e-16,2.74562488166345e-16,2.046688442323583e-07,2.2599354462778471e-12,5.6621870368348413e-09,1.4584807395659065e-13,1.2827515839546178e-15,1.1151778925447586e-12,6.6629926338835418e-08,1.7016931185901482e-09,1.2527092065316168e-08,3.0802455271531934e-05,1.1170052845261684e-09,1.5061054781216501e-08,6.1298162711025743e-08,2.0804177318787357e-10,3.8880163067529492e-12,5.0267580476224407e-07,2.3007225290562963e-09,1.4897510713874263e-13,9.3620336030818505e-09,5.2401141154929111e-08,1.3355185130099749e-09,2.6899610303408199e-10,7.3706990219479183e-08,1.533824566685396e-07,2.3852590450593704e-07,1.2185587149672537e-12,5.4088171952341508e-13
1.0734112879815227e-06,0.7705858773419187,3.847126062532135e-08,5.5590301680116863e-07,9.0568866301239231e-06,1.8729547957609329e-10,5.062628527796286e-05,0.0,0.0,0.00081154825073242998,0.0017612925114504775,154.0,0.0,0.89567291394670923,1.0,18.982899152282219,0.009747424213101959,6.5519689187815466e-09,0.010604361553626719,0.020812536916086147,0.0048766247749759909,0.0039529979887151243,8.9049412994317406e-09,5.9256437499306758e-05,0.0054880356684772168,8.4214376270020967e-11,0.021269992240721441,2.5673958663586463e-06,0.0050261838522210663,0.0042634279609132762,1.4533543299057719e-06,2.2091663765852563e-07,9.7985353344665893e-07,0.012025763573003816,2.7442858430846059e-05,0.00016053063351045089,0.00017508322878066011,0.010399046245992655,1.2047276117628394e-07,8.160876592276459e-13,3.3940995286866454e-12,5.7550208585164479e-11,5.1410603732677775e-07,3.0548493073248694e-05,8.2878994344562765e-06,2.4971836542785762e-06,2.8737561576399563e-06,8.6776100795307529e-06,7.7367722210473589e-13,7.4799311384149735e-06,2.034241851297025e-06,1.9112029445439825e-07,4.3128622170748601e-08,1.6079219378156518e-08,5.3015254139736094e-12,2.2948850033973598e-11,1.1007356546270924e-07,4.9890524718308541e-16,2.8238043273826507e-16,2.1161399066161801e-07,2.3366231478439307e-12,5.8306699033773057e-09,1.5018665905353472e-13,1.3209208748796204e-15,1.1483514190089403e-12,6.9366842113693101e-08,1.7545874638601931e-09,1.3036033952917322e-08,3.1494602217136144e-05,1.1421653527433215e-09,1.5415988251156879e-08,6.2743770910664599e-08,2.1294288096686678e-10,3.9797082977396644e-12,5.1977063914180622e-07,2.3789908901351687e-09,1.5525726101217029e-13,9.8586945242455118e-09,5.4576220696915577e-08,1.3812168388222498e-09,2.7820302227412453e-10,7.7070035094038255e-08,1.6058849252061781e-07,2.4152615399092996e-07,1.2338761167229525e-12,5.4768065583393837e-13
