Time (s),Volume (m^3),H(4),O(5),OH(6),H2(7),H2O(8),Ar(9),He(10),HO2(11),H2O2(12),N2,Ne,C7H10(1),C7H16(2),O2(3),C7H10(57),C7H10(54),C7H11(67),C7H9(41),C7H10(125),S(151),S(153),S(152),C7H10(118),S(233),C7H10(150),C7H11(132),C2H4(30),C5H7(270),S(403),C7H10(298),S(402),C7H8(144),S(450),S(449),S(438),S(200),C7H8(533),S(314),S(310),S(234),S(802),S(856),S(961),S(953),S(1016),S(990),S(1006),S(949),C5H8O(890),C7H10(181),C7H9(137),S(535),C7H9(1071),C7H9(1285),C7H9(1286),S(1297),S(1298),S(1341),S(1367),C7H9(1335),S(1421),C7H9(1412),S(1422),C6H6(1400),CH3(19),S(1504),S(389),C5H7O(508),S(1153),S(1801),S(1800),S(1859),S(1878),S(2149),S(2338),S(2426),CH4(31),S(2143),S(2688),S(2668),S(1371),S(309),S(3199),S(3198),C7H8O(842),S(1368),C6H7(1328),CH2O(20),S(1448)
1.1887591255631636e-06,0.7140954334113357,4.8229693535288771e-07,4.325382093654042e-05,0.00010741690694240745,8.7576126147334486e-09,0.0010589370518841877,0.0,0.0,0.0014516665242842737,0.0098974280110145762,154.0,0.0,0.6322890983794468,1.0,18.957025348135076,0.019131562747190824,4.1261348535388807e-08,0.013665039740096809,0.036347485966815508,0.039211392068621558,0.0028178338701177821,1.1865550202213576e-08,7.8036914293596693e-05,0.055666221526879348,4.4023994397847946e-11,0.084274142862445361,7.0070608143942665e-06,0.039676213397907729,0.017925700438618984,5.0898490099955443e-06,3.3949656241073194e-06,3.2739178641799641e-06,0.048966801541294819,0.00016399985788825529,0.0039074247564667665,0.006463185572409309,0.026535769897430124,1.0275389426105853e-06,8.1357355169605727e-13,2.3013418440243396e-11,4.608200218751285e-10,5.9980515989183914e-06,0.00056033260207183973,7.8814792786619482e-05,6.2337834192544871e-05,2.7873267859305631e-05,0.00022782283164812114,2.5341680153047801e-11,0.00025163574888809786,0.00019120124134936798,2.3305527353206269e-06,1.6810576705657569e-06,3.4676952705681336e-07,4.1111112716657528e-10,1.7156959640713184e-09,6.4704194691504688e-06,7.7737119038263039e-15,4.4288796818434358e-15,9.2459726471583685e-06,1.3709459411004676e-10,2.7694343675000645e-07,5.807858199692801e-12,1.6345157060529081e-13,4.4535426844694764e-11,1.2685110858099359e-05,2.3524569960128074e-07,1.7713886709397198e-06,0.00041272235114816764,5.484379501513701e-08,9.4100103240105814e-07,1.5526562735796317e-06,8.3792915359538756e-09,1.6838158158094946e-10,4.3024241348197097e-05,1.267628835648745e-07,1.0706453120423838e-10,1.3453548590038334e-05,9.9588495782135848e-06,2.4204686504820288e-07,2.7581701276679897e-08,2.3038140478838369e-05,1.747299144543036e-05,8.9573258255977698e-08,4.4831652672333399e-13,2.084985909356309e-13,4.9057374724111741e-05,2.1784203596670354e-11,9.7931710456709246e-07,1.7201764064556019e-06,4.1067155902972134e-11
1.1930904674108585e-06,0.7140953965931428,4.8294928044894864e-07,4.3597583660999661e-05,0.00010785432841152101,8.8115293375972335e-09,0.0010675619465142987,0.0,0.0,0.0014518893358652252,0.0099399160300002905,154.0,0.0,0.63139146421743697,1.0,18.956896500511849,0.019137925285502098,4.1214862600531931e-08,0.013633784557085239,0.036310759552904685,0.039318342073072159,0.0028113716871126918,1.1853481034710017e-08,7.7957538325331061e-05,0.055834435700742327,4.3923033343338828e-11,0.084559611669447921,6.9910347956292004e-06,0.039800162848200378,0.017932139837294594,5.0916430714622104e-06,3.4052385489978163e-06,3.2750718713639403e-06,0.049161432052725225,0.00016412497373274995,0.003923117847931896,0.0065038050686881078,0.02661158688583648,1.0316244952289045e-06,8.1274601731856685e-13,2.3104727699177067e-11,4.6214529396705984e-10,6.0179818217760031e-06,0.0005637488843306444,7.929510396321093e-05,6.2719721931668696e-05,2.804435949996326e-05,0.00023016703070420969,2.5496925794986822e-11,0.00025435877050449212,0.0001930607103257959,2.3369186894735193e-06,1.6951058192117194e-06,3.4966531521921428e-07,4.1454667459630836e-10,1.730308655854888e-09,6.5255400617452213e-06,7.838628285325217e-15,4.4658641812169177e-15,9.3405318238093143e-06,1.3849666967637904e-10,2.793253508707861e-07,5.8577704745045094e-12,1.6485737248725597e-13,4.4918160829259488e-11,1.28638493708509e-05,2.376671757777455e-07,1.7938764711927444e-06,0.0004147893954624011,5.5119612755924855e-08,9.4592428984972782e-07,1.5607721817651881e-06,8.4230750593432353e-09,1.692617312784121e-10,4.3392590208596671e-05,1.2784766121016916e-07,1.0824153676305516e-10,1.3673431280759472e-05,1.0096871157928426e-05,2.4413199443342542e-07,2.7819182669081275e-08,2.3358335438288297e-05,1.771418214183826e-05,8.990284287491758e-08,4.4996307078743777e-13,2.0926434931333921e-13,4.9455123841468188e-05,2.2084905374953082e-11,9.9575016504138245e-07,1.752673361246293e-06,4.175598614372993e-11
1.1974218092585534e-06,0.714095360185976,4.8360956922065939e-07,4.3941627754717239e-05,0.00010829112532401002,8.8655933987611788e-09,0.00107621329352569,0.0,0.0,0.0014521133485831217,0.0099823530767574088,154.0,0.0,0.63049605192916014,1.0,18.956767966489135,0.01914408236684887,4.1168495790501436e-08,0.013602636469622906,0.036273938662985082,0.03942508937903666,0.0028049317071394183,1.1841381303042139e-08,7.7877961328110771e-05,0.056002457599385463,4.3822419428650911e-11,0.084844382457315515,6.9750636869679597e-06,0.039923828961404256,0.017938471444094849,5.0934065970183589e-06,3.4154997264209654e-06,3.2762062382551391e-06,0.049355685811494382,0.00016424804642905323,0.0039387222118698389,0.0065444229908905964,0.026687070389079325,1.0357021399566787e-06,8.1191638812611693e-13,2.3195859064495882e-11,4.6346480921471199e-10,6.0378477957932276e-06,0.00056716568789953346,7.977548570451956e-05,6.3101672993931407e-05,2.8215479141199081e-05,0.00023252233516047699,2.5652197179015641e-11,0.00025709721691077241,0.00019492835917912823,2.3432725766093374e-06,1.7091922506540252e-06,3.5256896892939954e-07,4.1799158430950194e-10,1.7449634055804605e-09,6.5808193939669712e-06,7.9037209928763087e-15,4.5029491379890134e-15,9.4355528787961393e-06,1.3990559374094535e-10,2.8171423512252063e-07,5.9078283399997504e-12,1.6626728812934789e-13,4.5302011222468415e-11,1.304424754649293e-05,2.4010144709261706e-07,1.816529289246801e-06,0.0004168538647719361,5.5395093911139525e-08,9.5084257533748009e-07,1.5688798033647968e-06,8.4668138459862236e-09,1.7014098231724251e-10,4.3761788111057138e-05,1.2893493055476195e-07,1.094240274531286e-10,1.3895723639131657e-05,1.0236112076614616e-05,2.4622201295987964e-07,2.8057218913701138e-08,2.3681277573320884e-05,1.7957344418661476e-05,9.0231947412141274e-08,4.516071980522659e-13,2.1002898362613438e-13,4.9854332692956023e-05,2.2388065206228209e-11,1.0123653625909685e-06,1.7856168089342082e-06,4.2452445489854183e-11
1.2017531511062483e-06,0.7140953241909452,4.8427787938796976e-07,4.4285939309932604e-05,0.00010872729774112278,8.9198058638950295e-09,0.0010848909852923167,0.0,0.0,0.0014523385628840561,0.010024739179991388,154.0,0.0,0.62960285351138856,1.0,18.956639744964431,0.019150035611637948,4.1122248750858056e-08,0.013571595083300549,0.036237025731311982,0.039531634468618376,0.0027985138544953901,1.1829251943884476e-08,7.7798189489139917e-05,0.056170287700133013,4.3722150980423568e-11,0.085128456302761252,6.9591472901086856e-06,0.0400472127082281,0.017944696971260641,5.0951400469481648e-06,3.425749185551402e-06,3.2773212586179717e-06,0.049549563003554932,0.00016436910728545036,0.0039542379982948463,0.0065850388017775312,0.026762221729443481,1.0397718806780054e-06,8.1108472667055255e-13,2.3286812584024147e-11,4.6477859014525539e-10,6.0576496954608526e-06,0.00057058295772467521,8.0255930271155813e-05,6.3483681165603267e-05,2.8386623984865814e-05,0.0002348887097482366,2.5807491779397777e-11,0.00025985107556319222,0.00019680417086193351,2.3496144254382828e-06,1.7233167025966952e-06,3.5548043401577238e-07,4.2144579212477071e-10,1.7596599438520904e-09,6.6362564497618852e-06,7.9689888120909204e-15,4.5401338602905051e-15,9.5310349934192873e-06,1.4132135416447654e-10,2.841100450408375e-07,5.9580308635202561e-12,1.6768129128868379e-13,4.5686970873250639e-11,1.3226312292506183e-05,2.4254850725713421e-07,1.8393472808646539e-06,0.00041891574946876852,5.5670237164067477e-08,9.5575585921303079e-07,1.5769790898458413e-06,8.510507648846037e-09,1.7101932943366175e-10,4.4131825068836394e-05,1.3002466214722642e-07,1.106119332767617e-10,1.4120436795953777e-05,1.0376576252434368e-05,2.4831686380932563e-07,2.8295803530809512e-08,2.4006973247378529e-05,1.8202480748916207e-05,9.056057323755833e-08,4.5324891348031499e-13,2.1079249634397459e-13,5.0254999153331791e-05,2.2693686173901624e-11,1.0291634857161143e-06,1.8190103810379963e-06,4.3156566877346116e-11
1.2060844929539432e-06,0.7140952886081311,4.8495428801025556e-07,4.4630504511566223e-05,0.00010916284574762654,8.9741678108046749e-09,0.0010935949145609962,0.0,0.0,0.0014525649790130496,0.010067074369997852,154.0,0.0,0.62871186099389997,1.0,18.956511834848364,0.019155786629279192,4.1076120015818534e-08,0.013540660010172782,0.036200023154280808,0.039637977822263096,0.0027921180425879519,1.1817093606125909e-08,7.7718227052151024e-05,0.056337926478550598,4.3622227102197997e-11,0.08541183429797676,6.9432854030158816e-06,0.040170315055834786,0.017950818097140216,5.0968439226342336e-06,3.4359869554561692e-06,3.2784172570852196e-06,0.049743063830686239,0.00016448818703419603,0.0039696653641796888,0.0066256519727130878,0.02683704222677822,1.0438337216097698e-06,8.1025107901149641e-13,2.3377588402282215e-11,4.6608665934508016e-10,6.0773876957796764e-06,0.00057400063939398868,8.0736430013990203e-05,6.3865740305311166e-05,2.8557791265474852e-05,0.00023726611907045537,2.5962807099271983e-11,0.00026262033368291575,0.00019868812836062452,2.3559442645717767e-06,1.7374789139675312e-06,3.5839965658402763e-07,4.2490923422852663e-10,1.7743980024870939e-09,6.6918502176636473e-06,8.034430534788757e-15,4.5774176597918959e-15,9.6269773469765164e-06,1.4274393877802163e-10,2.8651273635934538e-07,6.0083771152360423e-12,1.6909935583938655e-13,4.6073032650914306e-11,1.3410050501536116e-05,2.4500834991132872e-07,1.8623305980783785e-06,0.00042097504023342176,5.5945041236797946e-08,9.6066411257543651e-07,1.5850699938857063e-06,8.5541561996373741e-09,1.718967674961397e-10,4.4502691148067335e-05,1.3111682669212232e-07,1.1180524900973626e-10,1.4347581807607383e-05,1.0518267581363256e-05,2.5041649046062003e-07,2.8534930074542491e-08,2.4335428749227053e-05,1.8449593535941942e-05,9.0888721725113071e-08,4.5488822590352243e-13,2.1155489142358584e-13,5.0657121103431841e-05,2.3001771274224402e-11,1.0461453162677887e-06,1.8528577135505277e-06,4.3868382973320255e-11
1.210415834801638e-06,0.7140952534384016,4.8563887149067658e-07,4.4975309637619237e-05,0.00010959776945106329,9.0286803293965878e-09,0.0011023249744520599,0.0,0.0,0.0014527925970238829,0.01010935867862193,154.0,0.0,0.62782306643937669,1.0,18.956384235042421,0.019161337018256112,4.1030110085968603e-08,0.01350983084997247,0.036162933287494869,0.039744119918764163,0.0027857441929408332,1.1804907181498048e-08,7.7638079903023614e-05,0.056505374408450923,4.3522646143395305e-11,0.085694517550228583,6.9274778234638258e-06,0.040293136967807862,0.017956836467034373,5.0985186688740016e-06,3.4462130650952086e-06,3.2794945177884077e-06,0.04993618851014725,0.00016460531584138995,0.0039850044732517072,0.0066662619835069744,0.026911533198420309,1.0478876672940219e-06,8.0941550482249117e-13,2.3468186587982957e-11,4.673890392688216e-10,6.0970619722290438e-06,0.00057741867913009613,8.1216977373392441e-05,6.4247844343258881e-05,2.8728978249874471e-05,0.00023965452760623239,2.6118140671376244e-11,0.00026540497825959866,0.00020058021469559283,2.3622621225228618e-06,1.7516786249619061e-06,3.6132658298299011e-07,4.2838184705346493e-10,1.7891773145266694e-09,6.7475996908061305e-06,8.100044958247176e-15,4.6147998512705796e-15,9.7233791167825161e-06,1.4417333538321365e-10,2.8892226501030747e-07,6.0588661707745678e-12,1.7052145577267834e-13,4.6460189467832248e-11,1.3595469051393445e-05,2.4748096862590987e-07,1.8854793892316945e-06,0.00042303172802853078,5.6219504889114104e-08,9.6556730721682308e-07,1.5931524693350074e-06,8.5977592620457288e-09,1.7277329149942532e-10,4.4874376467892949e-05,1.3221139505161551e-07,1.1300390898352096e-10,1.4577169655837362e-05,1.0661189937262006e-05,2.5252083669026266e-07,2.8774592133296308e-08,2.4666650293349277e-05,1.8698685113903986e-05,9.1216394252192004e-08,4.565251405893766e-13,2.1231617145492787e-13,5.1060696430188999e-05,2.3312323417469733e-11,1.0633116294353789e-06,1.8871624468113037e-06,4.4587926155786889e-11
1.214747176649333e-06,0.7140952186818181,4.8633170558042724e-07,4.5320341059588726e-05,0.00011003206898164453,9.0833445216422873e-09,0.0011110810584592829,0.0,0.0,0.0014530214167893119,0.010151592139217883,154.0,0.0,0.62693646194327723,1.0,18.956256944458708,0.01916668836619603,4.0984217637613095e-08,0.01347910720687881,0.036125758449760591,0.039850061235270767,0.0027793922187282554,1.179269331142265e-08,7.755775224157093e-05,0.05667263196190378,4.3423407142373855e-11,0.085976507181466919,6.9117243461597151e-06,0.040415679404121552,0.017962753693704252,5.1001647650935292e-06,3.4564275433218405e-06,3.2805533509328522e-06,0.05012893727430718,0.00016472052331679662,0.0040002554957930926,0.0067068683222592795,0.02698569595906241,1.05193372259052e-06,8.0857804946033499e-13,2.355860729412233e-11,4.6868575241338996e-10,6.1166727007360198e-06,0.00058083702378392411,8.1697564878113822e-05,6.4629987280493884e-05,2.8900182236890215e-05,0.00024205389971449179,2.6273490056781405e-11,0.00026820499605540924,0.00020248041292133268,2.3685680277066057e-06,1.7659155770097853e-06,3.6426115983477117e-07,4.3186356739344127e-10,1.8039976142331051e-09,6.8035038669382952e-06,8.165830885863164e-15,4.6522797529927568e-15,9.8202394783194863e-06,1.4560953175452554e-10,2.9133858712531765e-07,6.1094971087894719e-12,1.7194756519756181e-13,4.6848434258452052e-11,1.3782574805063793e-05,2.4996635690418625e-07,1.9087937990220338e-06,0.00042508580409286468,5.6493626917921475e-08,9.7046541564811623e-07,1.6012264712016254e-06,8.6413165823046176e-09,1.7364889656465817e-10,4.5246871200590944e-05,1.3330833824469924e-07,1.1420790331464355e-10,1.4809211247303101e-05,1.0805347171949094e-05,2.5462984657347314e-07,2.9014783329532847e-08,2.5000644020340201e-05,1.8949757748164011e-05,9.1543592200035253e-08,4.5815966615449924e-13,2.1307634031491902e-13,5.1465723026648701e-05,2.3625345427884741e-11,1.0806631937265653e-06,1.921928225379619e-06,4.5315228530999944e-11
1.2190785184970278e-06,0.7140951843390411,4.8703286538295562e-07,4.5665585242827654e-05,0.00011046574449157815,9.1381615015428762e-09,0.0011198630604503889,0.0,0.0,0.0014532514380101228,0.010193774786610436,154.0,0.0,0.62605203963373235,1.0,18.956129962002731,0.019171842249939879,4.0938443046498712e-08,0.013448488675310795,0.036088500920625224,0.039955802247293129,0.0027730620391934226,1.1780452846124937e-08,7.7477249676012575e-05,0.056839699609242081,4.3324508470148073e-11,0.086257804327937768,6.8960247654525626e-06,0.040537943321111443,0.017968571358170461,5.1017826408817051e-06,3.4666304188832533e-06,3.2815940311494252e-06,0.050321310370310138,0.00016483383852351701,0.004015418608445228,0.0067474704852080424,0.02705953182067861,1.0559718926694025e-06,8.0773876993158666e-13,2.3648850608789824e-11,4.6997682115266725e-10,6.1362200576456433e-06,0.00058425562082780312,8.2178185144512526e-05,6.5012163188142924e-05,2.9071400557004676e-05,0.00024446419963827033,2.6428852845481094e-11,0.00027102037360856712,0.00020438870612654377,2.3748620084404924e-06,1.7801895128084231e-06,3.6720333400986484e-07,4.3535433229715724e-10,1.8188586370989562e-09,6.8595617484353369e-06,8.2317871266081349e-15,4.6898566863983765e-15,9.9175576052655228e-06,1.4705251563966953e-10,2.9376165903589121e-07,6.1602690132582744e-12,1.7337765834090668e-13,4.7237759999096178e-11,1.3971374610709768e-05,2.524645081838986e-07,1.932273968542415e-06,0.00042713725993518927,5.6767406156224591e-08,9.753584110453038e-07,1.6092919556200111e-06,8.6848279345995285e-09,1.7452357793432591e-10,4.5620165571684679e-05,1.3440762744856207e-07,1.1541717004076114e-10,1.504371741336521e-05,1.0950743115274062e-05,2.5674346448462717e-07,2.9255497320123634e-08,2.5337415997303392e-05,1.9202813635772313e-05,9.1870316953211435e-08,4.5979180813368315e-13,2.1383540069893167e-13,5.1872198791984956e-05,2.3940840044777045e-11,1.0982007709560528e-06,1.957158697908506e-06,4.6050321916225924e-11
1.2234098603447227e-06,0.7140951504100951,4.8774242535809118e-07,4.6011028746915463e-05,0.0001108987961549212,9.1931323950937048e-09,0.0011286708746669572,0.0,0.0,0.0014534826602244325,0.010235906657056501,154.0,0.0,0.62516979167141984,1.0,18.956003286588729,0.019176800235611604,4.089278511215443e-08,0.013417974852680011,0.036051162943889971,0.040061343428710587,0.0027667535671725288,1.1768186417986801e-08,7.7396576350927652e-05,0.057006577819071529,4.322594910656932e-11,0.086538410139806829,6.8803788731694923e-06,0.040659929671448138,0.017974291010218624,5.1033727548986742e-06,3.4768217204209825e-06,3.2826168550252941e-06,0.050513308059722706,0.00016494528998759126,0.0040304939940172093,0.0067880679765795638,0.027133042092405631,1.0600021830040425e-06,8.0689771080535029e-13,2.3738916693592014e-11,4.7126226788792569e-10,6.1557042196918289e-06,0.00058767441834914303,8.265883087547951e-05,6.539436620668812e-05,2.9242630572006993e-05,0.00024688539150834497,2.6584226655259724e-11,0.00027385109723722183,0.00020630507743422415,2.3811440929448265e-06,1.7945001762981452e-06,3.7015305264916221e-07,4.3885407916852344e-10,1.8337601198446325e-09,6.9157723423114038e-06,8.2979124955092708e-15,4.7275299763795076e-15,1.0015332669631507e-05,1.4850227476164701e-10,2.9619143727405542e-07,6.2111809713582028e-12,1.7481170954804194e-13,4.7628159689646311e-11,1.4161875301680402e-05,2.5497541583907885e-07,1.9559200353230208e-06,0.00042918608732854361,5.7040841472545176e-08,9.802462672725578e-07,1.6173488798322183e-06,8.7282930788735387e-09,1.7539733097180084e-10,4.5994249860044459e-05,1.3550923399791408e-07,1.1663169524311517e-10,1.5280698909675471e-05,1.1097381575191454e-05,2.5886163509816543e-07,2.9496727796175066e-08,2.5676972218248103e-05,1.9457854905849892e-05,9.2196569899961018e-08,4.6142157496064093e-13,2.1459335641640072e-13,5.2280121631515875e-05,2.425880992255284e-11,1.1159251162280128e-06,1.9928575170194792e-06,4.6793237854486493e-11
1.2277412021924176e-06,0.7140951168954587,4.8846045932612631e-07,4.6356658225980179e-05,0.00011133122416696766,9.2482583402490973e-09,0.001137504395724799,0.0,0.0,0.0014537150828160136,0.010277987788208412,154.0,0.0,0.62428971024946078,1.0,18.955876917126307,0.019181563878687007,4.0847244102919949e-08,0.013387565328654247,0.036013746725550404,0.040166685251776954,0.0027604667200337081,1.1755894838789448e-08,7.7315737617897901e-05,0.057173267058276779,4.3127727442869783e-11,0.086818325780787076,6.8647864606898392e-06,0.040781639404111683,0.017979914169155543,5.1049355218401826e-06,3.487001476471393e-06,3.2836220878534149e-06,0.050704930618210395,0.00016505490570745062,0.0040454818412983566,0.0068286603084414029,0.027206228080471174,1.0640245993640091e-06,8.0605492660967893e-13,2.3828805654622825e-11,4.72542114904736e-10,6.17512536396926e-06,0.00059109336504368332,8.3139494859653802e-05,6.5776590545218454e-05,2.9413869674675293e-05,0.00024931743934734126,2.6739609132167296e-11,0.00027669715304293977,0.00020822951000174376,2.387414309343127e-06,1.8088473126866481e-06,3.7311026314588309e-07,4.4236274567377861e-10,1.8487018004263043e-09,6.9721346602292872e-06,8.3642058132557854e-15,4.7652989510521698e-15,1.0113563841796427e-05,1.4995879681925304e-10,2.9862787857286289e-07,6.2622320754730072e-12,1.7624969328283208e-13,4.8019626370816121e-11,1.4354083696514431e-05,2.5749907318183081e-07,1.9797321333725593e-06,0.00043123227830437443,5.7313931769975026e-08,9.8512895883259348e-07,1.6253972021614974e-06,8.7717117995668302e-09,1.7627015115699453e-10,4.6369114397976134e-05,1.3661312938612402e-07,1.1785142013048012e-10,1.5520166415970848e-05,1.1245266337835333e-05,2.6098430338893327e-07,2.9738468483322352e-08,2.601931860448721e-05,1.9714883620071221e-05,9.252235243173074e-08,4.6304897240456436e-13,2.153502102553552e-13,5.2689489456718933e-05,2.457925763172507e-11,1.1338369779258473e-06,2.0290283391780848e-06,4.7544007599870292e-11
1.2320725440401125e-06,0.7140950837951079,4.8918704047182489e-07,4.6702460429026578e-05,0.00011176302874406841,9.3035404868871831e-09,0.0011463635186138355,0.0,0.0,0.0014539487050227607,0.01032001821907764,154.0,0.0,0.62341178759329452,1.0,18.955750852532372,0.0191861347240623,4.0801818925291729e-08,0.013357259694862414,0.03597625443689121,0.040271828187128302,0.0027542014102259495,1.1743578730603228e-08,7.7234737557103147e-05,0.057339767792030823,4.302984240679806e-11,0.087097552427777267,6.8492473173213855e-06,0.04090307346436866,0.017985442324310076,5.1064713807030281e-06,3.4971697154661554e-06,3.2846100133491835e-06,0.050896178335201256,0.00016516271316329353,0.0040603823448747394,0.0068692470005580434,0.027279091088086644,1.0680391478082175e-06,8.052104610589796e-13,2.3918517662152222e-11,4.7381638450297493e-10,6.194483667905905e-06,0.00059451241020924781,8.3620169970388894e-05,6.6158830480715609e-05,2.9585115288434729e-05,0.00025176030707328804,2.689499794950453e-11,0.00027955852691444953,0.00021016198702090999,2.3936726856625186e-06,1.8232306684312489e-06,3.7607491316155066e-07,4.4588026982903348e-10,1.8636834180337733e-09,7.0286477185111188e-06,8.4306659065465249e-15,4.8031629419579346e-15,1.0212250290632375e-05,1.5142206948894838e-10,3.0107093986690074e-07,6.3134214213379361e-12,1.7769158412818873e-13,4.8412153108175436e-11,1.4548006598949579e-05,2.6003547346412983e-07,2.0037103932193264e-06,0.00043327582514705604,5.7586675985590475e-08,9.9000646088679562e-07,1.6334368819917396e-06,8.8150838695883773e-09,1.7714203408550648e-10,4.6744749571300481e-05,1.3771928526463611e-07,1.190763272874396e-10,1.5762130535699379e-05,1.1394401167594366e-05,2.6311141463292877e-07,2.9980713141574781e-08,2.6364461005035741e-05,1.9973901773055612e-05,9.2847665943457975e-08,4.6467400874396335e-13,2.161059659682622e-13,5.3100300185245764e-05,2.4902185659024685e-11,1.1519370976969979e-06,2.0656748245702481e-06,4.8302662130071045e-11
