Time (s),Volume (m^3),H(4),O(5),OH(6),H2(7),H2O(8),Ar(9),He(10),HO2(11),H2O2(12),N2,Ne,C7H10(1),C7H16(2),O2(3),C7H10(57),C7H10(54),C7H11(67),C7H9(41),C7H10(125),S(151),S(153),S(152),C7H10(118),S(233),C7H10(150),C7H11(132),C2H4(30),C5H7(270),S(403),C7H10(298),S(402),C7H8(144),S(450),S(449),S(438),S(200),C7H8(533),S(314),S(310),S(234),S(802),S(856),S(961),S(953),S(1016),S(990),S(1006),S(949),C5H8O(890),C7H10(181),C7H9(137),S(535),C7H9(1071),C7H9(1285),C7H9(1286),S(1297),S(1298),S(1341),S(1367),C7H9(1335),S(1421),C7H9(1412),S(1422),C6H6(1400),CH3(19),S(1504),S(389),C5H7O(508)
2.3934613937158133e-19,0.5280453944448555,4.9931375320515124e-19,1.0164375050852307e-31,9.3068900119472305e-32,1.7965530969309092e-49,3.1905933893862975e-43,0.0,0.0,1.2670282704261313e-19,6.9752914403839724e-35,154.0,0.0,0.99999999999933153,1.0,19.0,3.4232067403526798e-14,2.8840383248601983e-13,1.7290094460827646e-13,1.7290157056081986e-13,3.5590089207542601e-20,1.0771712688356312e-22,1.075313399051604e-22,6.4427021618552604e-23,5.61947847206143e-20,7.3027710755438735e-33,1.9740619935287634e-25,2.3315271803513755e-25,2.3430134389011208e-34,2.3430134380900791e-34,6.986745227888224e-44,1.0999527641476504e-33,1.1236715801479891e-44,1.440286821139479e-26,1.7845334931929722e-79,1.6704952925828788e-79,1.670495292584317e-79,8.4711521597868004e-38,5.6384144818041704e-40,8.6443291450981237e-33,8.0592609458023864e-38,1.4825197345610669e-40,1.6433911926962911e-46,1.136803479462783e-56,1.1676003893927592e-66,1.7341172505815996e-67,5.6794475845601507e-78,8.0994384431482237e-82,1.1193629751643572e-78,1.2019098195208033e-69,6.0440301591822444e-76,6.9663790322428278e-34,1.4383479783175783e-33,7.6824340136054989e-43,3.952666968539268e-43,1.9390312649716699e-43,2.501324083263899e-47,8.0546454851474744e-53,4.8564095180597499e-53,7.6915269573076678e-59,9.4674521083786093e-69,3.8250083550870136e-59,1.8442406917010179e-68,9.4875628666373957e-69,1.1030833939398776e-68,1.7136267896278918e-69,1.7136267896124728e-69,1.541880444137299e-80,1.2109154803091799e-64,6.5884659547438861e-62
4.789002249980467e-19,0.5280453944448557,9.9906131525008049e-19,3.8967529667542326e-31,3.7251814509166326e-31,1.4386998222261167e-48,2.5544147297070133e-42,0.0,0.0,2.5351579199551734e-19,2.7919349739324577e-34,154.0,0.0,0.99999999999866251,1.0,19.0,6.8493875960257493e-14,5.7705804589654798e-13,3.4595210702324515e-13,3.4595335934478102e-13,1.4245306768331762e-19,4.3114922453337821e-22,4.2966263917888592e-22,2.5787594659455366e-22,2.2492552419787992e-19,5.8141988451635486e-32,7.9013925214060983e-25,9.3321848421955552e-25,1.8758354008964809e-33,1.8758353995977588e-33,1.1187884400565123e-42,8.8063080105914045e-33,1.7993380961149713e-43,5.7649007787331055e-26,2.2888414997260217e-77,2.1425761777307683e-77,2.1425761777344574e-77,6.7820725951361667e-37,4.5141599780913001e-39,6.811686093657644e-32,6.4521033874699958e-37,1.1869159023331518e-39,2.6315642559339829e-45,3.6408282585751193e-55,7.479023796006383e-65,1.1107827912134723e-65,7.2759502423584152e-76,1.0376204882912951e-79,1.4340010726021198e-76,7.6987916705616292e-68,3.8748630262101811e-74,5.5773376344658317e-33,5.7571403461332883e-33,6.1506184262137332e-42,3.1645353704742361e-42,1.5523947250401591e-42,2.094713097359726e-46,1.2816738940298504e-51,7.7251473083681826e-52,1.2865644262247306e-57,3.1652632991370219e-67,6.3981049567510207e-58,6.1657681172826562e-67,3.1715368411624852e-67,3.6879658055772037e-67,5.7292204932925702e-68,5.7292204931895013e-68,1.0306904820747807e-78,3.8824797065774853e-63,2.1100825901270665e-60
9.580083962509775e-19,0.5280453944448555,1.9985564399171991e-18,1.5248795684239381e-30,1.4905578082026371e-30,1.1515434120347901e-47,2.0443081233479306e-41,0.0,0.0,5.071418937596864e-19,1.1171381235902887e-33,154.0,0.0,0.99999999999732447,1.0,19.0,1.370174930735472e-13,1.154365911079876e-12,6.9205443120362467e-13,6.9205693588525704e-13,5.6999750757483493e-19,1.7251584805232064e-21,1.7132932924162671e-21,1.0318393529139682e-21,8.999945755312862e-19,4.6020017398455689e-31,3.1615862072247028e-24,3.7340894987218831e-24,1.5012384210659896e-32,1.501238418987192e-32,1.7907865820523806e-41,7.0477191657975025e-32,2.8801112663688501e-42,2.3067112233066298e-25,2.9326895017979821e-75,2.7452799437493121e-75,2.7452799437587655e-75,5.4277193535422638e-36,3.612699920254274e-38,5.2846544906041007e-31,5.1633143495077421e-36,9.4989133579411871e-39,4.2122075349614009e-44,1.165552590500602e-53,4.7886108108329289e-63,7.112033118926142e-64,9.3172086047442179e-74,1.3287235921108467e-77,1.8362651951526741e-74,4.9293220778947245e-66,2.4820531999783638e-72,4.4635628566348415e-32,2.303606032600356e-32,4.9223639859998325e-41,2.5325875101818948e-41,1.2423726975592273e-41,1.823873212841466e-45,2.0259993184072151e-50,1.220378139294496e-50,2.2351470125912941e-56,1.0985459675835585e-65,1.111542093194934e-56,2.1398400732517061e-65,1.1004112381365405e-65,1.2799673811948663e-65,1.9884242980697815e-66,1.9884242979982775e-66,7.1504182478715325e-77,1.2449315155606009e-61,6.7551007819935408e-59
1.916224738756839e-18,0.5280453944448558,3.9975466915604766e-18,6.0318528571075187e-30,5.9632018296207388e-30,9.2146873876918049e-47,1.6357571016271173e-40,0.0,0.0,1.0143947847214664e-18,4.4692836727985389e-33,154.0,0.0,0.99999999999464839,1.0,19.0,2.7406472729943982e-13,2.308979394899989e-12,1.384259076966152e-12,1.3842640848870531e-12,2.2803586550026746e-18,6.9017571540135801e-21,6.8073992257976528e-21,4.1280266454047865e-21,3.6005603401686639e-18,3.6030434886251964e-30,1.2648403487452639e-23,1.4938789395740981e-23,1.201218820537612e-31,1.2012188172108708e-31,2.8658302645562598e-40,5.6392402713561921e-31,4.6091109064443368e-41,9.2283469230602328e-25,6.5753355725707504e-73,6.1551476424423332e-73,6.1551476424846523e-73,4.343000249203054e-35,2.8907088194819439e-37,3.9840778559083148e-30,4.1309091066016257e-35,7.6005400725293957e-38,6.7408743949467785e-43,3.7305367101472461e-52,3.0653528020389792e-61,4.5526545380857741e-62,1.1928545298408085e-71,1.7011253985652413e-75,2.3508056392855556e-72,3.1554268906370651e-64,2.0819433473523646e-70,3.5715247475416534e-31,9.2159240838619244e-32,3.938638982585398e-40,2.0264507110503549e-40,9.9406309514668288e-41,1.6953580540478002e-44,3.1635264440834506e-49,1.9032603883849142e-49,4.1396375179238386e-55,4.0616716560721018e-64,2.058648182264087e-55,7.9111461019735448e-64,4.0662655630090681e-64,4.7325228553283905e-64,7.3520066645883829e-65,7.3520066640600948e-65,5.2828826927590744e-75,3.9963520970401716e-60,2.1620845470383459e-57
3.832657423768562e-18,0.5280453944448555,7.995527204083189e-18,2.3992058635442463e-29,2.3854748673479838e-29,7.3726945481785646e-46,1.3087299369534968e-39,0.0,0.0,2.0289033163787922e-18,1.7878619606006285e-32,154.0,0.0,0.99999999998929623,1.0,19.0,5.4815919574847785e-13,4.6181973763890115e-12,2.7686683580982812e-12,2.7686783668132559e-12,9.1221567075688604e-18,2.7609274497742923e-20,2.6863768018580648e-20,1.6513429187787159e-20,1.4403381497047994e-17,2.7635049558956781e-29,5.0597731307628651e-23,5.9760020177680764e-23,9.6106629134577855e-31,9.6106628602248863e-31,4.5857587501976362e-39,4.5118112095419414e-30,7.3753123166305621e-40,3.691639190377706e-24,8.4462354728240108e-71,7.906490215908159e-71,7.9064902160170604e-71,3.4747302679419209e-34,2.3127866177566735e-36,2.8556834240014673e-29,3.3041983276196643e-34,6.080955270276829e-37,1.0786403334788964e-41,1.1938871176142219e-50,1.9620188299457862e-59,2.9139856259233396e-60,1.5270053904734482e-69,2.1776568713742783e-73,3.0090480663575416e-70,2.0196719397115781e-62,1.3376076006173657e-68,2.8574851602492874e-30,3.6866696070660609e-31,3.1512102335402706e-39,1.6213079628458514e-39,7.9528786900255063e-40,1.7339965945346924e-43,4.8274446221009697e-48,2.8977455453936598e-48,8.4247124013781435e-54,1.6490345851878144e-62,4.1896225616605128e-54,3.2114966707446951e-62,1.649036184056516e-62,1.9214634531636723e-62,2.985047983217181e-63,2.9850479827887153e-63,4.2846571209622434e-73,1.2862896705678209e-58,6.9193836756752435e-56
7.665522793792008e-18,0.5280453944448557,1.5991488266073255e-17,9.5697508757755826e-29,9.5422877727195902e-29,5.8985470965694715e-45,1.0470336563966521e-38,0.0,0.0,4.0579313786284633e-18,7.1517627991937129e-32,154.0,0.0,0.9999999999785919,1.0,19.0,1.0963481326355657e-12,9.2365973950419947e-12,5.537486878790843e-12,5.5375068681814958e-12,3.6489949341422461e-17,1.1044158398751424e-19,1.0462385651530087e-19,6.6056234442643683e-20,5.7615614160312282e-17,2.0414365896928494e-28,2.0239915827275022e-22,2.3904980181991762e-22,7.6888951570363026e-30,7.6888950718605377e-30,7.3374715103363814e-38,3.6096053277839106e-29,1.180105073689428e-38,1.4767157575279554e-23,1.0812497373756421e-68,1.0121539354681402e-68,1.0121539354960235e-68,2.7799164519370778e-33,1.8503171003793893e-35,1.888087736056104e-28,2.6421366888933709e-33,4.8649085495994051e-36,1.7258825784406255e-40,3.8205747845514662e-49,1.2557379626467803e-57,1.865019018931197e-58,1.9546393486265782e-67,2.7875045644684647e-71,3.8510027987965974e-68,1.2926373285648719e-60,8.5619389264655478e-67,2.2860871562784895e-29,1.4747278092283116e-30,2.521087650262932e-38,1.2970974858249984e-38,6.3619951751341745e-39,1.9913379190958752e-42,7.0675611169674629e-47,4.225655490171983e-47,1.9241708660216276e-52,7.5113301114771324e-61,9.5689314593469162e-53,1.4624499313465817e-60,7.494445323887775e-61,8.7528216790258939e-61,1.3598132946497323e-61,1.359813294259893e-61,3.8983935548946279e-71,4.1629103260496144e-57,2.2143100700748704e-54
1.5331253533838902e-17,0.5280453944448558,3.1983410537831949e-17,3.8224857735913203e-28,3.8169927859386986e-28,4.7190159930686662e-44,8.3764681145137892e-38,0.0,0.0,8.11603149886759e-18,2.8607824828584483e-31,154.0,0.0,0.99999999995718325,1.0,19.0,2.1927260063657891e-12,1.8473253657285666e-11,1.1075123753889216e-11,1.1075163634293648e-11,1.459614687203102e-16,4.4177526081463925e-19,3.9742199425929703e-19,2.6422895276260128e-19,2.3046509561850173e-16,1.4148385031022156e-27,8.0961308451905383e-22,9.5621861443183179e-22,6.1512618474166929e-29,6.1512617111358614e-29,1.1739882769679708e-36,2.8877288147957671e-28,1.8882003939363585e-37,5.9069831546599897e-23,1.3840660112544664e-66,1.2956191462428527e-66,1.2956191463142368e-66,2.2239863835380741e-32,1.480288766203793e-34,1.1176664066268242e-27,2.1116067069083322e-32,3.8918806405836114e-35,2.7613871930599326e-39,1.2225745929648588e-47,8.0366668285509355e-56,1.1936038746671126e-56,2.5019218214295007e-65,3.5679833999390749e-69,4.9274050179110694e-66,8.2728214611964498e-59,5.4798872602144748e-65,1.828897941408266e-28,5.8990309340514462e-30,2.0169176510203273e-37,1.0376858842404691e-37,5.0887414912802183e-38,2.5593817626872545e-41,9.6599348246725922e-46,5.7399530795324228e-46,4.9219682150569309e-51,3.8327857288582294e-59,2.4477023292176072e-51,7.4585082701082717e-59,3.807068726351629e-59,4.4668712751879949e-59,6.9399867577239968e-60,6.9399867537495563e-60,3.9744425910479791e-69,1.3619217091007971e-55,7.0859202920633648e-53
2.2996984273885795e-17,0.5280453944448558,4.7975332957369173e-17,8.1193982841142984e-28,8.1111582351503585e-28,1.4009753629146358e-43,2.3951610210177198e-37,0.0,0.0,1.2174175614846187e-17,6.0792276099525472e-31,154.0,0.0,0.9999999999357746,1.0,19.0,3.2891038800520589e-12,2.7709766146704961e-11,1.6612760462700884e-11,1.6612820175917135e-11,3.1016807021993592e-16,9.387779542143044e-19,8.1536332279673255e-19,5.6148788632874412e-19,4.8973824796293037e-16,3.7404944561775611e-27,1.7204380707605232e-21,2.0319766453852022e-21,1.7588871103022875e-28,1.7588870601422899e-28,4.321015456987025e-36,8.2571105101039945e-28,6.9498429056485846e-37,1.2552414236435948e-22,7.1412812554962698e-66,6.6849273456180509e-66,6.6849273460563112e-66,6.3592511551518026e-32,4.2327264118650212e-34,2.7378969921647678e-27,6.0343800689181173e-32,1.1128186428943314e-34,1.0163627857330221e-38,5.5817909301674661e-47,4.4155580891023686e-55,6.5579766050950326e-56,1.6140751501609607e-64,2.3018281376605813e-68,3.1784773825775265e-65,4.5453077781343254e-58,2.7272412665019929e-64,5.2295119732742852e-28,1.2535515284140153e-29,5.7671585073943819e-37,2.9671236762122193e-37,1.4549106984634285e-37,8.9051205836455989e-41,3.3097063809933622e-45,1.9614374314175972e-45,2.1377982567968497e-50,2.0152480765319471e-58,1.0631303329999254e-50,3.9208848840526441e-58,1.9984942982815558e-58,2.3487578069432528e-58,3.64923733789782e-59,3.6492373354310035e-59,2.4668174678725196e-68,6.4248528854845601e-55,3.2351841383834141e-52
3.832844575397958e-17,0.5280453944448557,7.995917838755778e-17,2.24388317307304e-27,2.2425094999373379e-27,6.5626026408012993e-43,1.1007347646486637e-36,0.0,0.0,2.0290639829758779e-17,1.6807574156644709e-30,154.0,0.0,0.9999999998929574,1.0,19.0,5.4818596272487883e-12,4.6182216052148906e-11,2.7688033215177729e-11,2.7688132442526067e-11,8.5751478599078142e-16,2.5954590779318336e-18,2.0705092650540892e-18,1.5523434774103663e-18,1.3539684745683938e-15,1.4081708012990806e-26,4.7565321935994798e-21,5.6178493327699661e-21,8.083247744172661e-28,8.0832473582531519e-28,3.3244717920451921e-35,3.7946331184388806e-27,5.3472330445792323e-36,3.4703930848510583e-22,4.8140952065798556e-64,4.5064569775775072e-64,4.5064569780765279e-64,2.9224975162352576e-31,1.9452173333855205e-33,8.9690264816440821e-27,2.768303981423907e-31,5.1138208759897855e-34,7.8195796299636894e-38,7.265870387163732e-46,9.8448220514797529e-54,1.4621507646911297e-54,6.2431690915752208e-63,8.9033784379355374e-67,1.2286192819019554e-63,1.0134109555471672e-56,8.5502325980192661e-63,2.4032716163060208e-27,3.4657207330253088e-29,2.6503896124923249e-36,1.3635512068511231e-36,6.6840525809640395e-37,6.2949391897709339e-40,2.0595691351301818e-44,1.2127221835431947e-44,2.5402976527481157e-49,4.0787338784920048e-57,1.2632938330686564e-49,7.9285154032691614e-57,4.0140404419477094e-57,4.7548208512271733e-57,7.3882108345809734e-58,7.3882108259550259e-58,8.6259479535081799e-67,9.7617736113608704e-54,4.2114557384027509e-51
5.2126761086063986e-17,0.5280453944448557,1.0874463975220364e-16,3.9951218533939067e-27,3.9932531985582692e-27,1.5144028425480384e-42,2.4777484430418801e-36,0.0,0.0,2.7595599774507344e-17,2.9929611148050454e-30,154.0,0.0,0.99999999985442189,1.0,19.0,7.4553397995838303e-12,6.2806956460783637e-11,3.7655778155130901e-11,3.7655912872725301e-11,1.5269668460846382e-15,4.6217523098617631e-18,3.4889126006935224e-18,2.7642526534715141e-18,2.410996294282827e-15,2.8539209657245743e-26,8.4699916762811026e-21,1.0003745077557217e-20,1.8195348973873715e-27,1.8195347911057608e-27,9.1555186097037758e-35,8.5416316016772202e-27,1.4726424650889407e-35,6.1797544446496678e-22,2.7530570481277647e-63,2.577126669959718e-63,2.5771266702707361e-63,6.5785296324184821e-31,4.3786742340426287e-33,1.7052102566392461e-26,6.2253373579254256e-31,1.151079015781615e-33,2.153489241429727e-37,2.375361264789148e-45,3.7162869905987945e-53,5.5194212029322947e-54,2.6536553143939511e-62,3.7843798445955104e-66,5.2214427640783523e-63,3.8254891864702467e-56,3.9061765022817099e-62,5.4097089603710429e-27,6.171434052415907e-29,5.9660126616960136e-36,3.0692991993327244e-36,1.5042992107095378e-36,1.6920219068148339e-39,5.1710627524499598e-44,3.0368391223110345e-44,8.1239162775546291e-49,1.5101847605202436e-56,4.0400356732091694e-49,2.9347906101480762e-56,1.4827512312097847e-56,1.7606348496897666e-56,2.7358172460476278e-57,2.7358172424405018e-57,3.6071263910668592e-66,3.5552148651046692e-53,1.376833370461404e-50
6.59250764181484e-17,0.5280453944448558,1.3753010162224815e-16,6.2358964814399843e-27,6.2335324591803693e-27,2.9159159354252721e-42,4.6831127046962801e-36,0.0,0.0,3.4900710183524033e-17,4.672098265066216e-30,154.0,0.0,0.99999999981588639,1.0,19.0,9.4288199717685573e-12,7.9431205214613465e-11,4.7623522526388723e-11,4.7623692707831554e-11,2.3835945162769458e-15,7.214628413475401e-18,5.1626677227541289e-18,4.3150163581404532e-18,3.7635640620300989e-15,4.8843737656959514e-26,1.3221792810409628e-20,1.5616005922732951e-20,3.4390442109026184e-27,3.4390439715302114e-27,2.0620428540654969e-34,1.6144127538539484e-26,3.3168121509318234e-35,9.6466958986626164e-22,8.501093654448993e-63,7.9578427964557905e-63,7.9578427975993638e-63,1.243387129693782e-30,8.2759910136934034e-33,2.7778747638526406e-26,1.1754233881505998e-30,2.1755391336634153e-33,4.850162966783646e-37,6.2899413795039172e-45,1.1438655609053619e-52,1.6988666350250048e-53,9.4035683358731643e-62,1.3410434258407729e-65,1.8498471951069818e-62,1.1774778078010086e-55,1.1320261309828562e-61,1.0224631014472797e-26,9.6337071711598015e-29,1.1276166724037873e-35,5.8010891437740373e-36,2.8426771385557726e-36,3.743267955284403e-39,1.0619822271290119e-43,6.2223389007051323e-44,2.1128803284377213e-48,4.5660455266013725e-56,1.0507385126042792e-48,8.8701114154092782e-56,4.4692563465367038e-56,5.323775815629693e-56,8.2728344933854565e-57,8.2728344808227337e-57,1.256272160005226e-65,9.5236209385776421e-53,3.6459183703919941e-50
7.972339175023281e-17,0.5280453944448555,1.6631556396969524e-16,8.9390897784408681e-27,8.9362299514271744e-27,4.9578141654393015e-42,7.827652931125732e-36,0.0,0.0,4.2205962721987818e-17,6.6978503571121307e-30,154.0,0.0,0.99999999977735088,1.0,19.0,1.1402300143811289e-11,9.6054989561127466e-11,5.7591266360453735e-11,5.7591472015415617e-11,3.4170245319408629e-15,1.0342701857520023e-17,7.0430285710094832e-18,6.1858589985637227e-18,5.3952929660265206e-15,7.4866351331965647e-26,1.8954417637582929e-20,2.2386698411135376e-20,5.7482372425407599e-27,5.7482367824831492e-27,3.9630970094016432e-34,2.6984111691494976e-26,6.3747909714524102e-35,1.3829252026457194e-21,2.620010316337612e-62,2.4525821118743094e-62,2.4525821122457804e-62,2.078277171345997e-30,1.3833017950902697e-32,4.1009220721649494e-26,1.9627993924922377e-30,3.6362127191857245e-33,9.3216401134334442e-37,1.3739357630806476e-44,2.8118195811966462e-52,4.1761083905567148e-53,2.5795678695938543e-61,3.6787252184724027e-65,5.0734215367841606e-62,2.8944443762337339e-55,2.9999691893388006e-61,1.7089965660844614e-26,1.38106311070432e-28,1.8847700232439208e-35,9.6961625787685416e-36,4.7505745156429141e-36,7.1057618166217397e-39,1.8859192371933572e-43,1.1029716334552571e-43,4.5579054847523058e-48,1.1084933197528619e-55,2.2666530932516976e-48,2.152694452085151e-55,1.0820455688097055e-55,1.2925524200412946e-55,2.0086189416465398e-56,2.0086189382417801e-56,3.4047595498945912e-65,2.1905158524042477e-52,7.9640598471959892e-50
1.0732002241440162e-16,0.5280453944448558,2.2388648975329713e-16,1.5400013892026194e-26,1.5396161247399844e-26,1.0961936511322504e-41,1.6711165164142681e-35,0.0,0.0,5.681679192250549e-17,1.1539825511346647e-29,154.0,0.0,0.99999999970027997,1.0,19.0,1.5349260487572952e-11,1.2930149921864542e-10,7.7526752803526105e-11,7.7527029511561371e-11,5.8870650381056e-15,1.7819355781770483e-17,1.1190943147472856e-17,1.0657463742434125e-17,9.2953504705332098e-15,1.4029929370815707e-25,3.2656417584744362e-20,3.8569864978546755e-20,1.2271843518811526e-26,1.2271842329157109e-26,1.0248057007453181e-33,5.7607333410598365e-26,1.6484871906529242e-34,2.3826310350073146e-21,1.6544381617767617e-61,1.5487135363354322e-61,1.5487135365857985e-61,4.4368930091123766e-30,2.9531946514033126e-32,7.3187660851329455e-26,4.183870034129597e-30,7.7624860200638768e-33,2.4104467813230073e-36,4.2308644213972342e-44,1.0174157496768351e-51,1.5110637294164866e-52,1.0848786245005088e-60,1.5471503227077654e-64,2.133026430168556e-61,1.0473123635531654e-54,1.4157753144552086e-60,3.6484704807738466e-26,2.379422676507759e-28,4.0237724571165639e-35,2.0699714462076207e-35,1.0138980812407794e-35,1.8107265933537401e-38,4.3411622524397513e-43,2.5326920896917149e-43,1.3827729599096957e-47,3.9507980443761417e-55,6.8765500237126299e-48,7.6686087471803452e-55,3.8402341292145584e-55,4.6073944000955799e-55,7.160245061849051e-56,7.1602450477399716e-56,1.4109079704376824e-64,7.8872345786790406e-52,2.4525019529075564e-49
1.3491665307857045e-16,0.5280453944448557,2.814574173015731e-16,2.3570226319642107e-26,2.3565378625629915e-26,2.0537308233003753e-41,3.0387462095164931e-35,0.0,0.0,7.1428146491300186e-17,1.7663093831353727e-29,154.0,0.0,0.99999999962320907,1.0,19.0,1.9296220830809754e-11,1.6254629234523409e-10,9.7462237260917178e-11,9.7462585285056447e-11,9.0105980367481675e-15,2.7274314965764056e-17,1.587531329516748e-17,1.6312167696522106e-17,1.4227236519210769e-14,2.2769921911977939e-25,4.9983940772828189e-20,5.9035064970948145e-20,2.2315029493023594e-26,2.2315026973705781e-26,2.1702114758429287e-33,1.0475150200574751e-25,3.4910633699496795e-34,3.6468571632062609e-21,5.939193918226718e-61,5.5596577949446723e-61,5.5596577959502795e-61,8.0680200316173554e-30,5.3700674050470594e-32,1.1463642009570465e-25,7.5968086661035566e-30,1.4114524034603108e-32,5.1045399103121352e-36,1.0264708128182432e-43,2.7895130567345007e-51,4.1429790285513884e-52,3.3230222474573236e-60,4.7389821133004401e-64,6.5318503973064567e-61,2.8714825874926209e-54,4.4003560921721047e-60,6.6342727595798076e-26,3.6419461928427087e-28,7.3167968614982109e-35,3.7639335862720605e-35,1.8431562321727661e-35,3.7965008323383833e-38,8.329109213828457e-43,4.8501537762001182e-43,3.3211270423935947e-47,1.0723162762235904e-54,1.6516012584236e-47,2.0805197772840411e-54,1.0386105302001958e-54,1.2506623694038336e-54,1.94371238409554e-55,1.9437123798155598e-55,4.2799803384194421e-64,2.0971943416929917e-51,5.9502811057541825e-49
1.6251328374273928e-16,0.5280453944448558,3.3902834673421679e-16,3.3565664754627903e-26,3.3559819122758468e-26,3.4757901807554106e-41,5.0266820765159244e-35,0.0,0.0,8.6040062062893469e-17,2.5154613505858791e-29,154.0,0.0,0.99999999954613816,1.0,19.0,2.3243181173486102e-11,1.9578925260084475e-10,1.1739771959794429e-10,1.1739813936178796e-10,1.283191480572084e-14,3.8841761733909814e-17,2.0989830176298459e-17,2.3230182617826793e-17,2.0260884592983084e-14,3.3886136498094315e-25,7.1182897897212505e-20,8.4072737748469396e-20,3.6913430929027278e-26,3.6913426162928466e-26,4.1056366334234683e-33,1.7327741137625228e-25,6.6046218347625105e-34,5.1935453820201092e-21,1.8088920183335014e-60,1.6932972309268007e-60,1.6932972312601529e-60,1.3346097010316098e-29,8.8831437915711167e-32,1.6598607047859553e-25,1.2547971467721811e-29,2.3346972379937812e-32,9.6568074930669582e-36,2.1917134141165762e-43,6.6473612715637387e-51,9.8726474891671249e-52,8.7538543142291926e-60,1.2483939358514452e-63,1.7202429482599243e-60,6.842693470981517e-54,1.1662984345310965e-59,1.0974254190796552e-25,5.1865512332831272e-28,1.2103413548436102e-34,6.2261370328906307e-35,3.048086819899432e-35,7.1270568475383523e-38,1.4369599698618218e-42,8.3544256999665267e-43,7.0347528499380819e-47,2.534420223672202e-54,3.4983926200081674e-47,4.9152332533451392e-54,2.4460391100753714e-54,2.9562599274143165e-54,4.5946669425807999e-55,4.5946669313956243e-55,1.1185176646897245e-63,4.8414561628776081e-51,1.2705312609793059e-48
2.177065450710769e-16,0.5280453944448557,4.5417021135878935e-16,5.9135073165027156e-26,5.9127219585799458e-26,8.2661103365978892e-41,1.1594970616370572e-34,0.0,0.0,1.1526560782642492e-16,4.4319833555749268e-29,154.0,0.0,0.99999999939199669,1.0,19.0,3.1137101857125832e-11,2.6226957178535702e-10,1.5726867779143653e-10,1.5726924289992697e-10,2.260700333701581e-14,6.8433144521782311e-17,3.196319020281557e-17,4.0927106200475297e-17,3.5695209370126039e-14,6.3434587483184016e-25,1.2541326428721191e-19,1.4812314879272339e-19,8.5147628115810945e-26,8.5147613671885538e-26,1.2442224766683717e-32,3.99684183185681e-25,2.0017006427286591e-33,9.1502244950143783e-21,1.4986857972803181e-59,1.4029143219569244e-59,1.4029143223701057e-59,3.0785289637310195e-29,2.0490608370967742e-31,2.9894483927884081e-25,2.8837387355629415e-29,5.3847086004311453e-32,2.9264887947049147e-35,8.8061267300655229e-43,3.5875886091752244e-50,5.328279874253833e-51,6.4500852908107957e-59,9.198552463823306e-63,1.266066227615763e-59,3.6930100954438035e-53,6.9606786225749787e-59,2.5313373422160442e-25,9.1379005325881926e-28,2.7918741334096707e-34,1.436088722464638e-34,7.0260525602957997e-35,2.1316078739306784e-37,3.5407158911251836e-42,2.0530046765495883e-42,2.782621470078162e-46,1.3424449482852059e-53,1.3838014981771192e-46,2.5993738379811566e-53,1.278523091468334e-53,1.5665263477383303e-53,2.4351347623527031e-54,2.4351347542800952e-54,8.0726081878704325e-63,2.2328173202712738e-50,5.1053071223251656e-48
2.7289980639941454e-16,0.5280453944448557,5.6931208363846897e-16,9.2119339590534314e-26,9.2109458921529849e-26,1.6143842505406895e-40,2.2274145940418121e-34,0.0,0.0,1.4449343262342723e-16,6.9044223040437444e-29,154.0,0.0,0.99999999923785521,1.0,19.0,3.9031022538488764e-11,3.2874244635776903e-10,1.9713962737112601e-10,1.9714034060412094e-10,3.5216295454292334e-14,1.0660633299455797e-16,4.3625470535863921e-17,6.3755624676587106e-17,5.5604585037481166e-14,1.0271288656809866e-24,1.9537104985401651e-19,2.3074888492276035e-19,1.6357008555787612e-25,1.6357005158850776e-25,2.9261472923661551e-32,7.6777852097564535e-25,4.7078954641595825e-33,1.4254385387038748e-20,6.4626043447525756e-59,6.0496204258620833e-59,6.0496204279955288e-59,5.9139182604944778e-29,3.9362819305169441e-31,4.7212178386363533e-25,5.520544682257308e-29,1.0342855964427088e-31,6.8824217459005192e-35,2.5180027848005205e-42,1.2382802012961001e-49,1.839091571167895e-50,2.6667436379103062e-58,3.8030858122944487e-62,5.2304452132129793e-59,1.2746672524583707e-52,2.503487607727819e-58,4.8626053304247719e-25,1.4235184883045543e-27,5.3632370678612019e-34,2.7585992453760173e-34,1.3488302012506577e-34,4.973565849899165e-37,7.091556689318749e-42,4.1045620041303907e-42,7.8872479544545306e-46,4.5886559473708181e-53,3.9223390078099169e-46,8.8744821097953676e-53,4.3274611215115544e-53,5.3562201662665326e-53,8.3271930289237724e-54,8.3271929958670467e-54,3.3056726856139761e-62,6.8910046642180789e-50,1.4598955949707766e-47
