Time (s),Volume (m^3),H(4),O(5),OH(6),H2(7),H2O(8),Ar(9),He(10),HO2(11),H2O2(12),N2,Ne,C7H10(1),C7H16(2),O2(3),C7H10(57),C7H10(54),C7H11(67),C7H9(41),C7H10(125),S(151),S(153),S(152),C7H10(118),S(233),C7H10(150),C7H11(132),C2H4(30),C5H7(270),S(403),C7H10(298),S(402),C7H8(144),S(450),S(449),S(438),S(200),C7H8(533),S(314),S(310),S(234),S(802),S(856),S(961),S(953),S(1016),S(990),S(1006),S(949),C5H8O(890),C7H10(181),C7H9(137),S(535),C7H9(1071)
8.340044445038127e-07,0.7125113188584913,5.2512581625676684e-06,2.8216724704987397e-06,0.00020172956851089187,1.7572010742317624e-07,0.0014593327567332356,0.0,0.0,0.0029153447536825285,0.016163458391111846,154.0,0.0,0.20745081929330528,1.0,18.969849232435209,0.018681457837762268,1.7637158814766418e-07,0.0032125419276781636,0.036630704310269088,0.15163064803416795,0.00032321051883933894,8.3156445980224517e-09,5.3769886538401921e-05,0.32899628802954228,3.648159731591925e-12,0.092946893984821269,3.7394994338712326e-06,0.091796730393205919,0.036347378975878843,7.8565949088778489e-06,3.1565943755255308e-05,4.7986759698000657e-06,0.057828539221123916,0.00017263360118345133,0.0053876448857052795,0.02178535453452253,0.0079442732799385584,2.70742447369432e-06,4.195683111199133e-13,4.4346264774076815e-11,4.9747837093598206e-10,1.2832787926896797e-05,0.0013051036463605425,8.3119271398627559e-05,0.00019830949349253834,2.920423234291798e-05,0.00021857608762962098,1.0939958182259806e-10,0.00054738071593867302,0.00074543010362575202,1.419419406141087e-05,5.1950768515442428e-05,5.2270366980638799e-06,2.6838255029986207e-08
8.375190604613592e-07,0.7125114776222259,5.2488541906335111e-06,2.8331441334638081e-06,0.00020209918307570251,1.7677906119178063e-07,0.0014673864491925384,0.0,0.0,0.0029166264306114535,0.016218931408844006,154.0,0.0,0.20638246706840249,1.0,18.969786471294203,0.018626188851622885,1.7575699481291587e-07,0.0031795216433332112,0.036489848768185597,0.15176226316240793,0.00031988747712373709,8.2836393664764898e-09,5.3562937081812862e-05,0.32975282050397714,3.6106517137618353e-12,0.093088847336933553,3.7010864677290033e-06,0.091893626602498002,0.036318078695415049,7.8502338937375309e-06,3.1638609279259075e-05,4.7947907668521431e-06,0.057994852857765102,0.00017235475225084684,0.0053806801126770366,0.021852915131088561,0.007937639095120852,2.7152138463181747e-06,4.1795347723213036e-13,4.447363771842504e-11,4.9716890124118814e-10,1.2852196460294993e-05,0.001310777942840618,8.3480646914650138e-05,0.00019917451119844942,2.9331738801771477e-05,0.00022027348451514908,1.0987677822828316e-10,0.00055254699213066398,0.00075100289038934598,1.4206550375976702e-05,5.2300770848669181e-05,5.2622366161747667e-06,2.7019069633119022e-08
8.410336764189057e-07,0.7125116347372762,5.2464568510950082e-06,2.8446011746702428e-06,0.0002024654096312547,1.7783890429848608e-07,0.0014754263508922234,0.0,0.0,0.0029179098546716735,0.016274189310393448,154.0,0.0,0.20532111598933603,1.0,18.96972398601914,0.018570852495601108,1.7514607733634793e-07,0.0031468852006408484,0.03634948533743431,0.1518919126870184,0.00031660307078303979,8.2517461600496515e-09,5.3356712075779223e-05,0.33050670950421296,3.5735797794241518e-12,0.093229517841551438,3.6631200567267831e-06,0.091989528046350924,0.036288866977358003,7.8438921410593573e-06,3.1711020776782938e-05,4.7909173303869061e-06,0.058160305290934237,0.00017207695044244847,0.0053736767183042468,0.021919968793706921,0.0079309161112976565,2.722962882283694e-06,4.1634429626250934e-13,4.460035018904687e-11,4.9685374258746491e-10,1.2871425074188887e-05,0.0013164296416615681,8.3840582605201641e-05,0.00020003608861549817,2.9458737701881693e-05,0.00022197141928462111,1.1035207676176837e-10,0.00055772919499733899,0.00075658133461412708,1.4218722411773663e-05,5.2650168009746746e-05,5.2973754941425867e-06,2.7199571598962267e-08
8.445482923764522e-07,0.7125117902271945,5.2440661776923867e-06,2.8560436822359251e-06,0.00020282826874695888,1.7889963324373898e-07,0.0014834523823482328,0.0,0.0,0.0029191950593986508,0.016329233127994058,154.0,0.0,0.20426670609385048,1.0,18.969661774575979,0.018515452896240885,1.7453880369621142e-07,0.0031146275747732494,0.036209614549006494,0.15201961103035933,0.00031335679651320531,8.2199650921202351e-09,5.3151212232155136e-05,0.33125797079341768,3.5369382488334725e-12,0.09336891779558304,3.625594359117082e-06,0.092084446260098374,0.036259745494596575,7.8375700253038173e-06,3.1783179763403236e-05,4.7870558885905983e-06,0.058324901827399377,0.00017180021020060717,0.0053666367547930173,0.021986518434398312,0.0079241060056291623,2.7306718301337559e-06,4.1474077380111858e-13,4.4726406284653609e-11,4.9653299595399841e-10,1.2890475327051201e-05,0.0013220587566048303,8.4199079348680009e-05,0.00020089422776258371,2.9585229342374656e-05,0.00022366983906908691,1.1082547853685595e-10,0.00056292720519325731,0.00076216534080393193,1.4230711521170463e-05,5.2998948080469238e-05,5.3324521340613951e-06,2.7379754770490132e-08
8.480629083339987e-07,0.7125119441132394,5.2416821990143086e-06,2.8674717434017758e-06,0.00020318778078749533,1.7996124456733308e-07,0.001491464465917802,0.0,0.0,0.0029204820774650828,0.016384063889696238,154.0,0.0,0.20321917800933839,1.0,18.969599834944798,0.018459994119921663,1.7393514312230602e-07,0.0030827438006447226,0.036070236869329975,0.15214537250474036,0.00031014816358885627,8.1882963921347734e-09,5.2946438865457516e-05,0.33200662000818681,3.5007215905414241e-12,0.093507059382997165,3.5885036101363378e-06,0.092178392641330667,0.036230715869385609,7.8312680101741784e-06,3.1855087742521615e-05,4.7832067222511332e-06,0.058488647746291568,0.00017152454541823658,0.0053595622307648491,0.022052566965184109,0.0079172104294956015,2.7383409371340653e-06,4.1314292005583133e-13,4.4851809980166041e-11,4.9620676079048743e-10,1.2909348759806336e-05,0.0013276653026072685,8.4556138100460072e-05,0.00020174893083701814,2.9711214048574639e-05,0.00022536869158272743,1.1129698476458734e-10,0.00056814090401810903,0.00076775481447813971,1.4242519046212755e-05,5.3347099302905386e-05,5.3674653535225997e-06,2.7559613073324376e-08
8.515775242915453e-07,0.712512096417814,5.2393049380259852e-06,2.878885444457603e-06,0.00020354396589318416,1.8102373485358055e-07,0.0014994625259895586,0.0,0.0,0.0029217709405893553,0.016438682619021556,154.0,0.0,0.2021784730115832,1.0,18.969538165142666,0.018404480166723223,1.7333506351803887e-07,0.0030512289989728888,0.035931352694607926,0.15226921130156629,0.00030697667531226854,8.1567401390578155e-09,5.2742392538506851e-05,0.33275267264596126,3.4649241954947048e-12,0.093643954663658241,3.5518421248220086e-06,0.092271378435728774,0.036201779667841057,7.8249863971835547e-06,3.1926746204154428e-05,4.7793700166565971e-06,0.058651548296868278,0.00017124996939964595,0.0053524551065987132,0.022118117298598361,0.0079102310061060551,2.7459704491490104e-06,4.1155073936404588e-13,4.4976565277624145e-11,4.9587513486777837e-10,1.292804689399915e-05,0.0013332492958983396,8.4911759896444489e-05,0.00020260020023487647,2.9836692175143723e-05,0.00022706792518051124,1.1176659676680206e-10,0.0005733701734753578,0.00077334966228033008,1.4254146317604797e-05,5.369461009448742e-05,5.4024139889745017e-06,2.7739140523735155e-08
8.550921402490918e-07,0.7125122471622222,5.2369344121148988e-06,2.8902848707275383e-06,0.00020389684398538306,1.8208710072720695e-07,0.001507446488921002,0.0,0.0,0.002923061679556332,0.01649309033489833,154.0,0.0,0.20114453301016291,1.0,18.969476763214697,0.018348914972241618,1.727385321773409e-07,0.0030200783644121166,0.035792962353925935,0.15239114149373659,0.00030384183718880863,8.1252962019016817e-09,5.2539072638475699e-05,0.33349614406803574,3.4295404721749333e-12,0.09377961557613472,3.5156042999624601e-06,0.092363414741470723,0.036172938403115321,7.8187253536657884e-06,3.1998156625222307e-05,4.7755458770947082e-06,0.05881360869856183,0.00017097649486922384,0.0053453172962808224,0.022183172346445398,0.007903169331717471,2.7535606106157919e-06,4.0996422706805757e-13,4.5100676340335237e-11,4.9553821435872186e-10,1.2946571232149245e-05,0.0013388107539380736,8.5265945845651372e-05,0.00020344803854013303,2.9961664104823454e-05,0.000228767488844994,1.1223431597080164e-10,0.00057861489626502083,0.00077894979193364911,1.426559465493469e-05,5.4041469044176986e-05,5.4372968947448075e-06,2.7918331226890793e-08
8.586067562066383e-07,0.7125123963681925,5.2345706336706099e-06,2.9016701065664002e-06,0.00020424643477282023,1.831513388534632e-07,0.0015154162829941094,0.0,0.0,0.0029243543243005297,0.016547288051587578,154.0,0.0,0.20011730054085414,1.0,18.969415627206196,0.018293302408128594,1.7214551959650116e-07,0.0029892871424408653,0.035655066110381189,0.152511177036317,0.00030074318118220944,8.0939647781553461e-09,5.2336480246236464e-05,0.33423704950041178,3.3945651464555543e-12,0.093914053937309019,3.4797846180177348e-06,0.092454512510560916,0.036144193535079867,7.8124853259349128e-06,3.2069320469632548e-05,4.7717345732560516e-06,0.058974834140291206,0.00017070413403431382,0.0053381506680957409,0.022247735019536322,0.0078960269757969697,2.7611116645740301e-06,4.0838339155705656e-13,4.5224147070708184e-11,4.9519609385009568e-10,1.2964923258352885e-05,0.0013443496953670546,8.5618697139137236e-05,0.00020429244852007399,3.0086130247290874e-05,0.00023046733218973111,1.1270014390194274e-10,0.00058387495579664004,0.00078455511224900299,1.4276865366737558e-05,5.4387664914622804e-05,5.4721129407038552e-06,2.8097179377348527e-08
8.621213721641848e-07,0.7125125440555009,5.2322136108449743e-06,2.9130412356017035e-06,0.00020459275780538436,1.8421644592702254e-07,0.0015233718379583957,0.0,0.0,0.0029256489040695392,0.016601276779856015,154.0,0.0,0.19909671861420233,1.0,18.969354755183634,0.018237646297780928,1.7155599609686549e-07,0.002958850634885336,0.035517664176627814,0.15262933179544638,0.00029768024090347044,8.0627460369228007e-09,5.2134616308615117e-05,0.33497540406698983,3.3599929603820737e-12,0.094047281473359612,3.4443776209881547e-06,0.092544682584696031,0.036115546484334266,7.8062667184884931e-06,3.2140239191471528e-05,4.767936350248005e-06,0.059135229787917916,0.00017043289865034854,0.005330957055748718,0.022311808227827395,0.0078888054866881139,2.7686238529887714e-06,4.0680824014529205e-13,4.5346981342610596e-11,4.9484886667236017e-10,1.2983104442285947e-05,0.0013498661397362138,8.5970015026250621e-05,0.00020513343308174508,3.0210091032705066e-05,0.00023216740529488199,1.1316408216280514e-10,0.0005891502360065602,0.00079016553283997018,1.4287959753206903e-05,5.4733186596163027e-05,5.5068610098320363e-06,2.8275679235606679e-08
8.656359881217314e-07,0.7125126902457046,5.2298633464701832e-06,2.9243983403962977e-06,0.00020493583240667752,1.8528241868472016e-07,0.001531313085618819,0.0,0.0,0.0029269454472074558,0.01665505752534184,154.0,0.0,0.19808273091427625,1.0,18.969294145253468,0.018181950395904933,1.7096993009657712e-07,0.0029287642335033195,0.035380756698781275,0.15274561951013596,0.00029465254217724121,8.0316398623823831e-09,5.1933480272080351e-05,0.33571122274585108,3.3258185532098837e-12,0.094179309779234721,3.4093779342992344e-06,0.092633935648711682,0.036086998615944964,7.8000696934002546e-06,3.2210914230799556e-05,4.7641513099204533e-06,0.05929480077422656,0.00017016279991262571,0.0053237382441964241,0.022375394879529466,0.0078815063846616566,2.7760974162540171e-06,4.0523876856822317e-13,4.5469183188445372e-11,4.9449662448425926e-10,1.3001116233791153e-05,0.0013553601078566116,8.6319900831782106e-05,0.00020597099532529422,3.0333546919949832e-05,0.00023386765892271206,1.1362613246490509e-10,0.00059444062160169981,0.00079578096448623421,1.4298879102611389e-05,5.5078023163844923e-05,5.5415400052601793e-06,2.8453825157848158e-08
8.691506040792779e-07,0.7125128349588609,5.2275198385439786e-06,2.9357415025763704e-06,0.0002052756777015583,1.8634925389843778e-07,0.0015392399595709043,0.0,0.0,0.0029282439812474419,0.016708631289189518,154.0,0.0,0.19707528171156108,1.0,18.969233795536717,0.018126218397656199,1.7038729108804852e-07,0.0028990233886737296,0.035244343762831691,0.15286005380886475,0.00029165962262451899,8.0006461874531157e-09,5.1733071797670966e-05,0.33644452038837713,3.2920367019085838e-12,0.094310150336414836,3.3747802597852427e-06,0.092722282251522653,0.036058551247146478,7.7938944699150905e-06,3.228134701549016e-05,4.7603795874171416e-06,0.059453552203066119,0.00016989384851330021,0.0053164959762753566,0.022438497880888607,0.0078741311653573176,2.783532593407907e-06,4.0367497423392178e-13,4.5590756592843548e-11,4.9413945748362443e-10,1.3018960065294511e-05,0.0013608316216235556,8.6668355950282261e-05,0.00020680513851775717,3.0456498392674286e-05,0.00023556804442391688,1.1408629661128875e-10,0.00059974599795651771,0.00080140131896420626,1.430962469285156e-05,5.5422163853603217e-05,5.5761488458433339e-06,2.8631611583342326e-08
8.726652200368244e-07,0.7125129782149306,5.225183080246944e-06,2.9470708027571601e-06,0.00020561231260858212,1.8741694837697428e-07,0.0015471523952908686,0.0,0.0,0.0029295445329203134,0.016761999067633808,154.0,0.0,0.1960743158992802,1.0,18.969173704163065,0.018070453934833527,1.6980805069169034e-07,0.0028696236084376882,0.035108425392919834,0.15297264820205134,0.0002887010386146174,7.9697651467055977e-09,5.1533391579975059e-05,0.33717531171073767,3.2586424067921562e-12,0.09443981450452299,3.3405793825540504e-06,0.092809732797581868,0.036030205644476399,7.7877414381377298e-06,3.2351538960411405e-05,4.7566214184581304e-06,0.059611489146425084,0.00016962605463204791,0.0053092319503609429,0.022501120135570832,0.0078666812979015146,2.7909296220151961e-06,4.0211686250802201e-13,4.5711705365884201e-11,4.9377745429671694e-10,1.3036637350900664e-05,0.0013662807040558502,8.7015381851497585e-05,0.00020763586609989649,3.057894596006268e-05,0.00023726851378161131,1.1454457649891188e-10,0.00060506625117401575,0.00080702650912113432,1.4320197790753838e-05,5.5765598073875051e-05,5.6106864665760884e-06,2.8809033040260678e-08
8.761798359943709e-07,0.7125131200332309,5.2228530611321451e-06,2.9583863208088303e-06,0.00020594575589641127,1.8848549895498599e-07,0.001555050329624576,0.0,0.0,0.0029308471283574192,0.016815161853305061,154.0,0.0,0.19507977882467603,1.0,18.969113869284953,0.018014660593192171,1.6923217985758447e-07,0.002840560456888421,0.034973001569009954,0.15308341611407941,0.00028577634531105108,7.9389967789194657e-09,5.1334439822727616e-05,0.3379036113306314,3.225630648824888e-12,0.094568313554765193,3.3067701435722085e-06,0.09289629758640304,0.036001963038461968,7.7816108944525715e-06,3.2421491470959795e-05,4.7528769835328099e-06,0.059768616653055544,0.0001693594280610749,0.0053019478326328615,0.022563264545050452,0.0078591582322049807,2.7982887385519059e-06,4.0056443494192255e-13,4.5832033343091689e-11,4.9341070240588466e-10,1.3054149491378173e-05,0.0013717073789891801,8.7360980056303735e-05,0.00020846318163783784,3.0700890149732266e-05,0.0002389690194374448,1.1500097409463546e-10,0.00061040126788652893,0.00081265644857420277,1.433059965507445e-05,5.6108315357074796e-05,5.6451518154710282e-06,2.8986084120878423e-08
8.796944519519174e-07,0.7125132604340615,5.2205297650534678e-06,2.9696881353174141e-06,0.00020627602607968407,1.8955490251030373e-07,0.0015629337017110806,0.0,0.0,0.002932151792728206,0.016868120632596996,154.0,0.0,0.19409161660179539,1.0,18.969054289090828,0.01795884188065177,1.6865964862914399e-07,0.0028118295911280138,0.034838072199340042,0.15319237082331227,0.00028288509779480646,7.9083409383956014e-09,5.1136215742369024e-05,0.33862943369877596,3.1929963991879467e-12,0.094695658607517635,3.2733474802894624e-06,0.092981986740263117,0.035973824599148392,7.7755029841117424e-06,3.2491205936470585e-05,4.7491463736485574e-06,0.059924939731754258,0.00016909397799235403,0.0052946452352701555,0.022624934006489513,0.0078515633863770265,2.8056101776084613e-06,3.9901768547414469e-13,4.5951744450763789e-11,4.9303928740155968e-10,1.3071497864819501e-05,0.0013771116716085018,8.7705152168860847e-05,0.00020928708890516673,3.0822331520152216e-05,0.00024066951461820433,1.1545549148127768e-10,0.00061575093563876848,0.00081829105225282746,1.4340831530872819e-05,5.645030544696441e-05,5.6795438627655286e-06,2.9162759526830317e-08
8.83209067909464e-07,0.7125133994356503,5.2182131720343567e-06,2.9809763240480433e-06,0.00020660314150956153,1.9062515594669263e-07,0.0015708024521433183,0.0,0.0,0.0029334585505649802,0.016920876387945413,154.0,0.0,0.19310977583011019,1.0,18.968994961779948,0.017903001256109934,1.680904281614163e-07,0.0027834267148890792,0.034703637145027076,0.1532995255158712,0.00028002686194494208,7.877797539980206e-09,5.093871883214428e-05,0.33935279316047612,3.1607347560986951e-12,0.094821860688365761,3.2403063930440503e-06,0.09306681026986581,0.035945791458828036,7.7694179205395018e-06,3.2560683736139816e-05,4.7454297195797706e-06,0.060080463366098007,0.00016882971320799888,0.0052873257365683816,0.02268613141397164,0.007843898158485723,2.8128941725916642e-06,3.97476610199723e-13,4.60708425659483e-11,4.9266329368593047e-10,1.3088683835040163e-05,0.0013824936079450767,8.8047899847892155e-05,0.00021010759180542515,3.0943270649074826e-05,0.00024236995304359216,1.1590813081273611e-10,0.00062111514254861689,0.00082393023590151442,1.4350894654556032e-05,5.6791558220769453e-05,5.7138615916446968e-06,2.9339054028664223e-08
8.867236838670105e-07,0.7125135370575281,5.2159032573254518e-06,2.9922509635467604e-06,0.000206927120301812,1.9169625620594412e-07,0.0015786565235913789,0.0,0.0,0.0029347674255890653,0.016973430095813178,154.0,0.0,0.19213420381375507,1.0,18.96893588556247,0.017847142106999104,1.675244918784752e-07,0.0027553475984590384,0.034569696203241455,0.15340489324271808,0.00027720122339527909,7.8473667302353392e-09,5.0741949788870776e-05,0.34007370390674646,3.1288410533555301e-12,0.094946930682394654,3.2076419755961442e-06,0.093150778023485203,0.035917864694851316,7.7633561028870598e-06,3.2629926234323393e-05,4.7417272615416729e-06,0.060235192501253025,0.00016856664196391696,0.005279990865980389,0.022746859656450995,0.0078361639172929848,2.82014095513255e-06,3.9594121446333734e-13,4.618933135272611e-11,4.9228280392170572e-10,1.3105708745297647e-05,0.0013878532152109295,8.8389224831074924e-05,0.00021092469442498862,3.1063708141107057e-05,0.00024407028916660999,1.1635889434155454e-10,0.00062649377760232855,0.00082957391647876951,1.4360790249853387e-05,5.7132063752488783e-05,5.748104003747689e-06,2.9514962498317001e-08
