Time (s),Volume (m^3),H(4),O(5),OH(6),H2(7),H2O(8),Ar(9),He(10),HO2(11),H2O2(12),N2,Ne,C7H10(1),C7H16(2),O2(3),C7H10(57),C7H10(54),C7H11(67),C7H9(41),C7H10(125),S(151),S(153),S(152),C7H10(118),S(233),C7H10(150),C7H11(132),C2H4(30),C5H7(270),S(403),C7H10(298),S(402),C7H8(144),S(450),S(449),S(438),S(200),C7H8(533),S(314),S(310),S(234),S(802),S(856),S(961),S(953),S(1016),S(990),S(1006),S(949),C5H8O(890),C7H10(181),C7H9(137),S(535),C7H9(1071),C7H9(1285),C7H9(1286),S(1297),S(1298),S(1341),S(1367),C7H9(1335),S(1421),C7H9(1412)
4.908980518229683e-10,0.37207752966025576,1.6655048786717042e-09,8.3251503184538963e-13,8.352931795367906e-13,1.0034264336580389e-18,4.2054568074429572e-15,0.0,0.0,1.9370057924790548e-07,6.2196783427738866e-12,154.0,0.0,0.99821936737309247,1.0,18.999918838804184,7.3712257956032255e-05,6.5194623852711366e-07,0.00045044496814618647,0.00052946049279254314,0.00024807613619645831,7.9489880988559405e-05,2.2840757787200595e-10,1.4736077260176494e-06,0.00039484637148135411,8.8993841932794776e-13,1.3532777426304335e-06,3.9571629331648089e-07,6.0435700229758488e-07,6.0395719981812151e-07,2.484834392158647e-10,1.1482750983052094e-08,1.5130747084128243e-10,1.013545795459343e-07,1.9896935399214968e-15,1.8969939019637917e-15,1.8980071196739724e-15,3.3701648158351909e-09,2.6653193186721941e-12,1.1415780141883755e-14,2.3045004581228886e-16,2.9908362304031757e-16,3.9045423180687449e-13,2.6069046212202187e-14,1.6754002347612628e-15,3.2139195712633589e-16,9.8826294052362306e-18,3.5064987939770599e-20,1.7870617227133359e-22,3.5403257609952139e-18,1.698085141837788e-20,7.174447055036824e-09,6.1669921741838627e-15,1.0198396335456102e-15,3.2447022107974508e-18,4.7813889107670384e-19,1.0063188567084682e-15,1.6119034698728438e-23,9.2490733919228864e-24,4.2891954080153388e-18,8.9020397003499959e-23,1.5525864998569925e-18,4.6207463981156453e-23,2.6762615084361959e-24
5.020422648894186e-10,0.3720775256005129,1.7147154297774857e-09,8.7455025228534058e-13,8.8727755914602671e-13,1.1037988106501498e-18,4.5507932487317942e-15,0.0,0.0,2.0256827675677509e-07,6.7977898621259199e-12,154.0,0.0,0.99817897515043885,1.0,18.999916886775651,7.5383076089688728e-05,6.5192173878731112e-07,0.00046051880208009119,0.00054145568888235181,0.00025370763911990412,8.1399333250536078e-05,2.3358224680862519e-10,1.5070503908558016e-06,0.0004038111874827926,9.1131592031258867e-13,1.4153378861550771e-06,4.0743574938543058e-07,6.3804152666697602e-07,6.3761942664913428e-07,2.6233689267506715e-10,1.1949815216839442e-08,1.5974991230781163e-10,1.0607440431017219e-07,2.2716441966448318e-15,2.1667949462462529e-15,2.1679805514637161e-15,3.6079373926089678e-09,2.8206103465799093e-12,1.1674854594307599e-14,2.3928980801323594e-16,3.1554599139409575e-16,4.1817937521061529e-13,2.8413480514897033e-14,1.8431061034762982e-15,3.5656299375666462e-16,1.117181847755337e-17,4.0262333673156596e-20,1.9826298574068412e-22,3.9381682716343725e-18,1.9446846659718401e-20,7.4654232801736622e-09,6.4448792117544811e-15,1.0689416540316226e-15,3.3909832951413223e-18,5.0760761721766168e-19,1.0747617266775311e-15,1.6895114758742032e-23,9.6943867467399071e-24,4.6848134806614796e-18,9.7231631726178907e-23,1.6958385885032586e-18,5.0470919326806236e-23,2.9231918466344196e-24
5.131864779558689e-10,0.37207752154355556,1.7644240305842879e-09,9.1776032221841769e-13,9.4159301098795862e-13,1.2117833528618706e-18,4.9174881702978854e-15,0.0,0.0,2.1163398729896362e-07,7.4152635287529189e-12,154.0,0.0,0.998138584303633,1.0,18.99991493487477,7.7053780018038884e-05,6.5189723967915419e-07,0.00047059087717058601,0.00055344979823151183,0.00025933888342648606,8.3308451304324569e-05,2.3875644597589481e-10,1.5404900197738315e-06,0.00041277565958389736,9.3268967962886308e-13,1.4787856683440849e-06,4.191749619795753e-07,6.7270993427056908e-07,6.7226488488602896e-07,2.7659511037537946e-10,1.2423783623624536e-08,1.6843923240661527e-10,1.1090459724034448e-07,2.5852959238198727e-15,2.4670949111269769e-15,2.4684770984309702e-15,3.8566035684706738e-09,2.9808439796019021e-12,1.1933905528110331e-14,2.4829405449767452e-16,3.3265318147665321e-16,4.4737651438737692e-13,3.092115286235138e-14,2.023794481706178e-15,3.9478374953227682e-16,1.2597207904982835e-17,4.6097600834187496e-20,2.1951562159775373e-22,4.3717434224435214e-18,2.2209067905187364e-20,7.7606515746755733e-09,6.7289060397893298e-15,1.1192025524653134e-15,3.5404978810489637e-18,5.3823738221880876e-19,1.146203349867327e-15,1.7689511419420663e-23,1.0150210134342807e-23,5.1070133381888814e-18,1.0599460674316403e-22,1.8487212605540361e-18,5.5021001834753162e-23,3.1867229006043236e-24
5.243306910223192e-10,0.37207751748938656,1.814630040753838e-09,9.621546346055209e-13,9.9831209649577496e-13,1.3277843087513049e-18,5.3064963926306014e-15,0.0,0.0,2.2089768224593041e-07,8.0738434927135387e-12,154.0,0.0,0.99809819483302253,1.0,18.999912983101346,7.8724369746568162e-05,6.5187274147822693e-07,0.00048066119330360789,0.00056544282059047435,0.00026496986920007383,8.5217235121500944e-05,2.4393017525889239e-10,1.5739266120767923e-06,0.00042173978791459812,9.5405969695546634e-13,1.543620851419134e-06,4.3093217003316837e-07,7.083638074116133e-07,7.0789515576630661e-07,2.9125874384392972e-10,1.2904537510329986e-08,1.7737582970316174e-10,1.1584535177065677e-07,2.933309283731238e-15,2.8004760698874607e-15,2.802081733001998e-15,4.1164051246064407e-09,3.1460430883303188e-12,1.2192932938379806e-14,2.5746307299573862e-16,3.5041959479469856e-16,4.7810021576807819e-13,3.3600551302446386e-14,2.2182131686158568e-15,4.362570220639992e-16,1.4170100486654571e-17,5.263414950969861e-20,2.4257684893264658e-22,4.8435435271805592e-18,2.5296186739931725e-20,8.0600569438372594e-09,7.0190824164958026e-15,1.1706238059931264e-15,3.6932511005137972e-18,5.7004978113039384e-19,1.2207060659403058e-15,1.8502248027741641e-23,1.061655695118545e-23,5.5569452866892781e-18,1.1533319916262935e-22,2.0116517475960172e-18,5.9870129313817052e-23,3.4675738743652906e-24
5.354749040887695e-10,0.3720775134380084,1.8653328171322752e-09,1.0077425702343516e-12,1.0575087416313312e-12,1.4522188616929761e-18,5.7188024637661893e-15,0.0,0.0,2.3035933291649234e-07,8.7753114425570633e-12,154.0,0.0,0.99805780673895583,1.0,18.999911031455184,8.0394845280762326e-05,6.5184824420952666e-07,0.00049072975036334684,0.0005774347557097922,0.0002706005965233179,8.7125684675312001e-05,2.4910343457229882e-10,1.6073601670699699e-06,0.00043070357260293772,9.7542597200110769e-13,1.6098431975938295e-06,4.4270575442727283e-07,7.4500458671016002e-07,7.4451167893741225e-07,3.0632838626349027e-10,1.3391960214783273e-08,1.8656006708165554e-10,1.2089686128251977e-07,3.3184933315433715e-15,3.1696673236709096e-15,3.1715262809805063e-15,4.3875837341831807e-09,3.3162296206445553e-12,1.245193681841671e-14,2.6679715198885027e-16,3.6885963024210665e-16,5.1040610467193772e-13,3.6460470104468844e-14,2.427140303978699e-15,4.8119551807363286e-16,1.5902508303797409e-17,5.9940289810555857e-20,2.675649470462204e-22,5.3561911744043686e-18,2.8739034187041656e-20,8.3635657082144645e-09,7.3154187178257655e-15,1.2232070124545519e-15,3.8492484109456146e-18,6.0306641479094875e-19,1.2983321926070081e-15,1.9333349838293761e-23,1.1093441688305942e-23,6.0357832111301739e-18,1.2527177554247471e-22,2.1850558640194693e-18,6.5030975017175582e-23,3.7664787665891232e-24
5.466191171552198e-10,0.3720775093894236,1.9165317140439365e-09,1.0545334976690074e-12,1.119258235648045e-12,1.5855172978610917e-18,6.1554212204086101e-15,0.0,0.0,2.4001891057741221e-07,9.5214865880756859e-12,154.0,0.0,0.9980174200217804,1.0,18.999909079936106,8.2065206626107698e-05,6.5182374755104672e-07,0.00050079654823256402,0.00058942560334011851,0.00027623106547770967,8.903379994037761e-05,2.5427622379586513e-10,1.6407906840587806e-06,0.00043966701377516539,9.9678850447731477e-13,1.6774524690737218e-06,4.5449422654741179e-07,7.8263358252316067e-07,7.8211576386922818e-07,3.2180457717512532e-10,1.3885937070967124e-08,1.9599227462103704e-10,1.2605931910447579e-07,3.743809678552996e-15,3.5775484262304339e-15,3.579693658927298e-15,4.6703809623518361e-09,3.491424664025733e-12,1.2710917163559788e-14,2.7629657903505937e-16,3.879876840818543e-16,5.44350858030324e-13,3.9510015342893915e-14,2.651385072592514e-15,5.2982217616657342e-16,1.7807184603138914e-17,6.8089574250420716e-20,2.9460388493912907e-22,5.9124439791082518e-18,3.2570721123794781e-20,8.671105480557109e-09,7.6179259314095756e-15,1.2769538891931592e-15,4.008495591974436e-18,6.3730889207364809e-19,1.3791440325620189e-15,2.0182843994480595e-23,1.1580879920541093e-23,6.5447245650401656e-18,1.3583519167611212e-22,2.3693680044738603e-18,7.051646756648422e-23,4.0841863662139605e-24
5.689075432881204e-10,0.372077501300642,2.0204152756992622e-09,1.1517617408409059e-12,1.2507237364245892e-12,1.8804934816316687e-18,7.1058109454267706e-15,0.0,0.0,2.5993173168022268e-07,1.1155422807913147e-11,154.0,0.0,0.99793665071949511,1.0,18.999905177278421,8.5405586772199134e-05,6.5177475686871642e-07,0.00052092486592526268,0.00061340403513691216,0.00028749122859879193,9.2849027507806598e-05,2.6462039153091847e-10,1.7076426012470279e-06,0.00045759286606521563,1.0395023406354074e-12,1.8168308367311383e-06,4.7811047186610813e-07,8.6086087385184583e-07,8.6029126601373117e-07,3.5397851915727478e-10,1.4893104352355948e-08,2.1560177159393854e-10,1.3671785272807727e-07,4.7274727207500882e-15,4.5216787674680767e-15,4.5245094156832537e-15,5.2717969949871893e-09,3.856920666757266e-12,1.322880722854378e-14,2.9579262764133438e-16,4.2836541866929143e-16,6.1738888067613852e-13,4.6216001510735212e-14,3.1492236608602079e-15,6.3908486793534476e-16,2.2188261240085154e-17,8.7239866742519876e-20,3.5535970310782639e-22,7.1675000186087586e-18,4.1545222309158976e-20,9.2979948265312688e-09,8.2415000684877326e-15,1.3879461133867691e-15,4.3367642766085765e-18,7.0955786641372034e-19,1.5505740288688614e-15,2.1937127250666961e-23,1.2587484525129005e-23,7.6578251811854798e-18,1.5893841178730497e-22,2.7724968310963356e-18,8.2514384344546875e-23,4.7790787839373633e-24
5.911959694210211e-10,0.3720774932230553,2.1262755195931336e-09,1.2539140665724171e-12,1.3933381320105739e-12,2.2164235563562736e-18,8.1664113460002266e-15,0.0,0.0,2.8063591466698477e-07,1.2990955599160148e-11,154.0,0.0,0.99785588692894678,1.0,18.999901275126771,8.874551022874118e-05,6.5172576939937734e-07,0.00054104614542783221,0.00063737811398809443,0.00029875035918932729,9.6662917636316302e-05,2.7496267762457018e-10,1.7744823580913384e-06,0.00047551734575446895,1.0822012033381496e-12,1.9617540518753695e-06,5.0177122860489368e-07,9.4305393681235447e-07,9.4242991197702916e-07,3.8778396886874886e-10,1.592516066685101e-08,2.3620640029725944e-10,1.478224982098343e-07,5.9111957890908207e-15,5.6590824760262426e-15,5.6627749541911859e-15,5.9225835834384949e-09,4.2426846967360416e-12,1.3746603089179016e-14,3.1595352033085965e-16,4.7166791499827645e-16,6.9768845785359306e-13,5.3797803687398309e-14,3.7188498100061493e-15,7.6604577042053294e-16,2.7431448701413361e-17,1.1079018997929307e-19,4.2595681526497791e-22,8.6336594407659533e-18,5.2535047698402193e-20,9.9401708768628069e-09,8.8899047360991588e-15,1.5036165630608201e-15,4.6781097166913197e-18,7.8696981957731659e-19,1.7354944343834006e-15,2.376535201901411e-23,1.3636516637489374e-23,8.9062979105623413e-18,1.8485148589996861e-22,3.2246849538499856e-18,9.5972414914845736e-23,5.5585371823204661e-24
6.134843955539217e-10,0.37207748515667416,2.2341072144674693e-09,1.3610649793161308e-12,1.547752689914713e-12,2.5972385341277124e-18,9.3464887020244699e-15,0.0,0.0,3.0213122784827266e-07,1.504398764256524e-11,154.0,0.0,0.99777512865291507,1.0,18.999897373479616,9.2084977039639428e-05,6.5167678523966311e-07,0.00056116038578218506,0.00066134783790251599,0.00031000845785603517,0.00010047547014287919,2.8530308121378566e-10,1.8413099490461085e-06,0.00049344045378269734,1.1248850905345438e-12,2.1122202118626429e-06,5.2546831428039758e-07,1.0292195346261608e-06,1.0285384603172585e-06,4.2322371090825847e-10,1.6981257137842784e-08,2.5780786461349269e-10,1.5937480026806245e-07,7.3245745504631566e-15,7.0186583473490959e-15,7.0234243164858661e-15,6.6246693604619416e-09,4.6488599298942475e-12,1.4264304702804062e-14,3.3678155670290027e-16,5.1801024573416155e-16,7.8574013138251451e-13,6.2340054327097696e-14,4.3679254948862234e-15,9.1289058679853209e-16,3.3668912356832628e-17,1.3955033708287543e-19,5.0761062417542691e-22,1.0338349387814329e-17,6.5900512256381054e-20,1.0597098791125299e-08,9.5632492521579963e-15,1.623983160809623e-15,5.032589431265149e-18,8.6971813507084839e-19,1.934403818774737e-15,2.5667801574370528e-23,1.4728138800225585e-23,1.0300570394533947e-17,2.1379086338368933e-22,3.7297163755063576e-18,1.1100318020065693e-22,6.4290842470227139e-24
6.357728216868223e-10,0.3720774771015067,2.3439051098222393e-09,1.4732887846995639e-12,1.7146403732002663e-12,3.0270950367172196e-18,1.06558477202857e-14,0.0,0.0,3.2441743874473737e-07,1.7331020298366503e-11,154.0,0.0,0.9976943758941762,1.0,18.999893472335437,9.5423987248806222e-05,6.5162780431250126e-07,0.00058126758602926743,0.00068531320489064091,0.00032126552518713114,0.00010428668484609033,2.9564160144117762e-10,1.9081253685700753e-06,0.00051136219106093597,1.1675540001936498e-12,2.2682274139219741e-06,5.4919481145056339e-07,1.1193631677351242e-06,1.1186224076340343e-06,4.6030000986537294e-10,1.8060573688998905e-08,2.8040755040690272e-10,1.7137630276925266e-07,9.0000301040555233e-15,8.6321230810588657e-15,8.6382145944062232e-15,7.3799812307046097e-09,5.0755804703937074e-12,1.4781912026491739e-14,3.5827903521392917e-16,5.6750743897121562e-16,8.8205058592830211e-13,7.1932895038922756e-14,5.1046755538428728e-15,1.0820010664800084e-15,4.1048043421367983e-17,1.744463160013952e-19,6.0164554945047575e-22,1.231164412379409e-17,8.2051586427046968e-20,1.1268262324031156e-08,1.0261652161549453e-14,1.7490656315355941e-15,5.4002657999603113e-18,9.5797653179436658e-19,2.1478011495602492e-15,2.7644787677896767e-23,1.5862529901336087e-23,1.1851447262789009e-17,2.4598081911163705e-22,4.2915124573546131e-18,1.2772338922203282e-22,7.3974794361509631e-24
6.580612478197229e-10,0.37207746905755845,2.4556639408732185e-09,1.5906595889066937e-12,1.8946958019358652e-12,3.5103805608379319e-18,1.2104849448803678e-14,0.0,0.0,3.4749431409745212e-07,1.9869153051075389e-11,154.0,0.0,0.99761362865550618,1.0,18.999889571692687,9.8762540900160898e-05,6.5157882664147848e-07,0.00060136774520956181,0.00070927421296454593,0.00033252156175286895,0.00010809656156602578,3.0597823745005651e-10,1.9749286111265197e-06,0.0005292825584723073,1.2102079303011083e-12,2.4297737551557255e-06,5.7294487401400949e-07,1.2134892671268506e-06,1.2126861817647263e-06,4.9901468993010233e-10,1.9162318068445935e-08,3.0400657420980053e-10,1.8382854872647901e-07,1.0972935071167588e-14,1.0534145508502927e-14,1.0541860647911001e-14,8.1904443707672257e-09,5.5229725230224164e-12,1.529942501735006e-14,3.804482530523622e-16,6.2027447745172793e-16,9.8714242705718158e-13,8.2672144303388124e-14,5.9379091444585847e-15,1.2759662492929355e-15,4.973269660633311e-17,2.1653281291965761e-19,7.0950128028959805e-22,1.458643845948536e-17,1.0145292710835126e-19,1.195316317981079e-08,1.0985241057635385e-14,1.8788854674445491e-15,5.7812059689651071e-18,1.0519191297165815e-18,2.3761859947760471e-15,2.9696650023799555e-23,1.7039884856751365e-23,1.3570110414967203e-17,2.8165345930360336e-22,4.9141320589194945e-18,1.4625384325004792e-22,8.4707192210955221e-24
6.803496739526235e-10,0.37207746102483324,2.5693784327874604e-09,1.7132512982212112e-12,2.0886352148184422e-12,4.0517187161544747e-18,1.3704429180807518e-14,0.0,0.0,3.7136161987686763e-07,2.2676082953415062e-11,154.0,0.0,0.99753288693967757,1.0,18.999885671549862,0.00010210063803762958,6.5152985224070654e-07,0.00062146086236364317,0.00073323086013792212,0.00034377656810620689,0.00011190510012399474,3.1631298838442687e-10,2.0417196711832329e-06,0.00054720155687304462,1.2528468788563644e-12,2.5968573325401528e-06,5.9671356154284976e-07,1.3116013596809307e-06,1.3107333070201844e-06,5.3936920298093065e-10,2.0285724905013433e-08,3.2860582486266789e-10,1.9673308029794822e-07,1.3281738655420062e-14,1.2762480541229791e-14,1.2772169566488139e-14,9.0579822292694436e-09,5.9911554207534073e-12,1.5816843632521967e-14,4.0329150613009281e-16,6.764262977962652e-16,1.1015539620064839e-12,9.4659462511888755e-14,6.8770408958159583e-15,1.4975939134700155e-15,5.9904484157526558e-17,2.670065300750937e-19,8.3273914155907182e-22,1.7198626496983498e-17,1.2462924025630922e-19,1.2651320388326546e-08,1.1734152407555828e-14,2.0134658937855052e-15,6.1754817589953563e-18,1.1517205140250589e-18,2.6200587209636729e-15,3.1823755697833532e-23,1.8260414299623243e-23,1.5468119450187068e-17,3.2104873043926087e-22,5.6017717311878715e-18,1.6671944155361117e-22,9.6560374196019659e-24
7.026381000855241e-10,0.37207745300333356,2.685043304291618e-09,1.8411376187101895e-12,2.2971964309467132e-12,4.6559744361265779e-18,1.5466114348379604e-14,0.0,0.0,3.960191212905583e-07,2.5770104069409769e-11,154.0,0.0,0.99745215074946247,1.0,18.999881771905425,0.00010543827870514527,6.5148088110307176e-07,0.00064154693653328484,0.00075718314442607476,0.00035503054478341407,0.0001157123003416974,3.2664585338898769e-10,2.1084985432124665e-06,0.0005651191870934205,1.2954708438632412e-12,2.7694762429259602e-06,6.2049669795571968e-07,1.4137022092220249e-06,1.4127665451434301e-06,5.8136468666904454e-10,2.1430054795584406e-08,3.5420599903632913e-10,2.1009143878567626e-07,1.5968090694970438e-14,1.535810285625619e-14,1.5370174889512752e-14,9.9845165269156013e-09,6.4802425238979572e-12,1.6334167829184972e-14,4.2681108908220508e-16,7.3607778974201076e-16,1.2258389831426155e-12,1.0800251436879372e-13,7.9321117552352871e-15,1.7499222172011401e-15,7.1764126283627381e-17,3.2722042720581722e-19,9.7304856751340897e-22,2.0187285639070527e-17,1.5217098674295938e-19,1.3362269702256808e-08,1.2508531381255432e-14,2.1528318353218426e-15,6.5831695752262875e-18,1.2575557977807609e-18,2.8799206865624928e-15,3.4026498647362522e-23,1.9524344276246925e-23,1.7557412241397226e-17,3.6441443117772556e-22,6.3587659622444808e-18,1.8924918870613145e-22,1.096090561918365e-23
7.249265262184248e-10,0.37207744499305984,2.8026532707033061e-09,1.9743920560364975e-12,2.5211388117341095e-12,5.3282591610302702e-18,1.7402042405506197e-14,0.0,0.0,4.2146658278985983e-07,2.9170106916597723e-11,154.0,0.0,0.99737142008763047,1.0,18.999877872757875,0.00010877546294664775,6.5143191323230224e-07,0.00066162596676213291,0.00078113106384592422,0.00036628349230464086,0.00011951816204077133,3.3697683160913389e-10,2.1752652216909757e-06,0.00058303544993861998,1.3380798233248611e-12,2.9476285830388483e-06,6.4429075258439454e-07,1.5197939352228929e-06,1.5187880139331319e-06,6.250020132990106e-10,2.2594593423567065e-08,3.8080763112556218e-10,2.2390516463428313e-07,1.9076964693146465e-14,1.8365340319645336e-14,1.8380270587655963e-14,1.0971967256562255e-08,6.9903419994607156e-12,1.6851397564551462e-14,4.5100929526484322e-16,7.9934379539141838e-16,1.3605665541536733e-12,1.2281512861916463e-13,9.1138095212038307e-15,2.0362315302596592e-15,8.5532859371550887e-17,3.9869891585336227e-19,1.1322536812181353e-21,2.3594865955208282e-17,1.8474045079858013e-19,1.4085563015346345e-08,1.3308531684275162e-14,2.2970098835396609e-15,7.0043503192079392e-18,1.3696006830623614e-18,3.1562744306629614e-15,3.6305299163072416e-23,2.0831915948668828e-23,1.9850305655738509e-17,4.1200622730807523e-22,7.1895874757593519e-18,2.1397620346519696e-22,1.239303369163767e-23
7.472149523513254e-10,0.3720774369940117,2.9222030464637283e-09,2.1130879153822085e-12,2.7612432229436075e-12,6.0739359929432924e-18,1.9524978700455512e-14,0.0,0.0,4.4770376807555124e-07,3.2895577907356771e-11,154.0,0.0,0.99729069495694911,1.0,18.999873974105672,0.00011211219080608367,6.5138294863145576e-07,0.00068169795209564461,0.00080507461641600594,0.00037753541117448467,0.0001233226850430382,3.4730592219095472e-10,2.2420197011000097e-06,0.00060095034618960384,1.3806738152464074e-12,3.1313124494800696e-06,6.6809274059803949e-07,1.6298781121875039e-06,1.6287992865599863e-06,6.7028183075364185e-10,2.3778650707836653e-08,4.0841111827723866e-10,2.3817579742989617e-07,2.2656779821550832e-14,2.1832007145096138e-14,2.185034480225809e-14,1.2022252683289739e-08,7.5215574941966602e-12,1.7368532795868642e-14,4.7588841675362608e-16,8.6633910847166892e-16,1.5063207989747482e-12,1.3921745511616791e-13,1.0433489058164347e-14,2.3600564473911437e-15,1.0145390242775969e-16,4.8315404398210419e-19,1.3123199750519881e-21,2.7467384898951712e-17,2.2307818607287744e-19,1.4820767801265354e-08,1.4134315394275059e-14,2.4460282645861051e-15,7.4391093027460424e-18,1.4880315206153748e-18,3.4496238571666959e-15,3.8660603372221631e-23,2.2183385303914577e-23,2.2359496419206004e-17,4.640876696953074e-22,8.0988475817228832e-18,2.4103772920729048e-22,1.3960370397623067e-23
