Time (s),Volume (m^3),H(4),O(5),OH(6),H2(7),H2O(8),Ar(9),He(10),HO2(11),H2O2(12),N2,Ne,C7H10(1),C7H16(2),O2(3),C7H10(57),C7H10(54),C7H11(67),C7H9(41),C7H10(125),S(151),S(153),S(152),C7H10(118),S(233),C7H10(150),C7H11(132),C2H4(30),C5H7(270),S(403),C7H10(298),S(402),C7H8(144),S(450),S(449),S(438),S(200),C7H8(533),S(314),S(310),S(234),S(802),S(856),S(961),S(953),S(1016),S(990),S(1006),S(949),C5H8O(890),C7H10(181),C7H9(137),S(535),C7H9(1071),C7H9(1285),C7H9(1286),S(1297),S(1298),S(1341),S(1367),C7H9(1335),S(1421),C7H9(1412),S(1422),C6H6(1400),CH3(19),S(1504),S(389),C5H7O(508),S(1153),S(1801),S(1800),S(1859),S(1878),S(2149),S(2338),S(2426),CH4(31),S(2143),S(2688),S(2668),S(1371),S(309),S(3199),S(3198),C7H8O(842),S(1368),C6H7(1328),CH2O(20),S(1448),S(1498)
3.7971508462056446e-08,0.5142432519561114,1.5989256173913827e-07,2.3346943285557538e-09,2.5156180199634631e-07,4.6424699820718689e-12,6.3062469896703561e-08,0.0,0.0,0.00017785640846087729,7.7047293330167921e-06,154.0,0.0,0.95783445368448517,1.0,18.997573972731317,0.0027147682742529877,1.6860874555619635e-07,0.01012417066158333,0.013009003047383868,0.004828328862197335,0.0020846537714946404,4.989669438376214e-09,3.2584811955021649e-05,0.0069386743330792679,2.8008999684539422e-11,0.001298587326328635,7.5185166766610821e-06,0.0007978826552043016,0.000796238997377779,2.7710568617983493e-07,5.0763262879890136e-07,1.7407600213270249e-07,0.00020564276410956874,1.2692081895446397e-07,2.2096597246579438e-07,2.2553923177437609e-07,0.00012238296304053296,6.1551181611770298e-09,2.9688433050495505e-13,1.6868462722122177e-13,3.7175795589265856e-12,4.1391627642609838e-08,1.4456925992950239e-07,1.9338697220939625e-08,1.4769181262690971e-08,4.7804144958442655e-09,5.3281382366418574e-10,6.8963390759690294e-15,1.2465870449411164e-09,3.939001596369893e-10,3.4463887107418508e-07,4.2932184597118667e-11,8.8037721815174758e-12,1.4787136037481146e-14,3.2212078616824308e-14,1.0675421350578861e-10,1.6848734599208085e-19,9.6299828292793849e-20,1.8455220081048898e-11,3.1767448566905219e-16,2.5988593948742555e-12,6.6133235195443394e-17,2.4745064536483337e-18,5.0782648856083081e-16,3.806382402208758e-12,1.0842214781307516e-12,4.8524706546473416e-13,4.4963546864143978e-08,1.0444491180096016e-11,6.7717466626586016e-11,9.3249971590322023e-11,6.4901392974587497e-13,1.3276302587859116e-14,9.3050192619772685e-11,2.8678038131705599e-13,9.01436988362666e-16,4.0123774437821262e-12,2.2502064693117224e-12,3.913271097066543e-13,4.3888050526944286e-14,8.1176232959997895e-13,4.4271275642691751e-13,3.4883069724420376e-09,2.3195155475537773e-14,1.1042833654614444e-14,8.5966184728123097e-08,1.0863890489422491e-18,1.9433959501855254e-15,1.5398968085994209e-14,9.8888461869826782e-20,1.4984751377118402e-18
3.895089754159593e-08,0.5142432051603633,1.6534009215671879e-07,2.4928547052180476e-09,2.7264647335405751e-07,5.1770238671808575e-12,7.0037965764740931e-08,0.0,0.0,0.00018637169412933263,8.487793189063281e-06,154.0,0.0,0.95676531161820211,1.0,18.997508856444078,0.0027808178689069213,1.6843896524498662e-07,0.010346570728870613,0.013318472128316853,0.0049497384412115035,0.0021305067796090959,5.1083508377360129e-09,3.335987901134844e-05,0.0071140899971381287,2.8625071719529722e-11,0.0013638217986513025,7.684644947390083e-06,0.00083781583693929294,0.00083599659936464503,2.9094114245694733e-07,5.2081790845016763e-07,1.8276744255267357e-07,0.00021889793163892184,1.41798340618208e-07,2.499820421143861e-07,2.5529341935047404e-07,0.00013151353918315284,6.5538818654069576e-09,3.0394606418972338e-13,1.7952359243076396e-13,3.9954960329113592e-12,4.4664319559532417e-08,1.6013070334928465e-07,2.142964093574986e-08,1.6452256410168911e-08,5.3459474189771091e-09,6.2076101952810993e-10,7.6822364418009424e-15,1.4243856625657591e-09,4.5913310048913211e-10,3.5353766074332907e-07,4.7533435531873885e-11,9.7482342063159121e-12,1.637195508895925e-14,3.5961365797251071e-14,1.191999282539645e-10,1.8656254111937388e-19,1.0663080108397755e-19,2.1016382064521678e-11,3.6176045454806691e-16,2.924529701862808e-12,7.442032799823497e-17,2.7845937538759592e-18,5.7146185373127657e-16,4.3837299717285466e-12,1.2280738186410535e-12,5.6255246388427451e-13,5.0614502149025032e-08,1.177148120061466e-11,7.7420619850034583e-11,1.0667137266298833e-10,7.420216401102963e-13,1.5187165225471582e-14,1.0930379428418264e-10,3.3713339388260617e-13,9.8684048722557737e-16,4.5034975304573533e-12,2.6085910546513231e-12,4.6368476607416182e-13,5.2036051488861037e-14,9.8847683923923795e-13,5.280864896117276e-13,3.5769560111082002e-09,2.3784539264762587e-14,1.132342961163231e-14,9.046257947458707e-08,1.295870359965465e-18,2.3732974811207735e-15,1.8058230203479228e-14,1.20763331628201e-19,1.8299518549079547e-18
3.9930286621135414e-08,0.514243160905425,1.7078760639275926e-07,2.6579871648958397e-09,2.9497123853349792e-07,5.7556258094107924e-12,7.7612443229958962e-08,0.0,0.0,0.00019503618658708342,9.3263618277840991e-06,154.0,0.0,0.95569731997061558,1.0,18.997443536599896,0.0028466734251810558,1.6826936405785979e-07,0.010566980715104856,0.013626475136001591,0.0050709927777590601,0.0021759487781852572,5.2264690470497575e-09,3.4131268111137406e-05,0.0072893290996094168,2.9235621510876989e-11,0.0014305121860246422,7.8492887174219258e-06,0.00087861782254043382,0.00087660765230003295,3.0507351874491748e-07,5.3398991613585312e-07,1.9164541016723937e-07,0.00023266385954670527,1.5793204186072857e-07,2.8190190936413183e-07,2.8804687739074418e-07,0.00014105455677360681,6.9680902198892449e-09,3.1097428754869616e-13,1.9077925588974421e-13,4.2859390645176665e-12,4.8094655573285975e-08,1.7688161441814722e-07,2.3681116447404642e-08,1.8272289804361915e-08,5.9593512589768486e-09,7.2028951244239282e-10,8.5320852958953842e-15,1.6219596169852456e-09,5.3325683923817758e-10,3.6242507396690237e-07,5.253534355219879e-11,1.0775000929421084e-11,1.8094774054287275e-14,4.0062452437887407e-14,1.3281502223591914e-10,2.0621289061329699e-19,1.1786206163354282e-19,2.3866361872048553e-11,4.1081792458949164e-16,3.2828608124724438e-12,8.3538479104787259e-17,3.1257790706593157e-18,6.4147880259670749e-16,5.032599643155532e-12,1.3871814866791676e-12,6.4990021018032263e-13,5.6802489181591081e-08,1.32261412963378e-11,8.8197749502682223e-11,1.2158505305271182e-10,8.4532486590933057e-13,1.7310491672976157e-14,1.2785442937363344e-10,3.9463943354543907e-13,1.0781340466202161e-15,5.0405851011656207e-12,3.0134982021328826e-12,5.4690457405548822e-13,6.1412185001614721e-14,1.1973703012944134e-12,6.2735798567667503e-13,3.6656687654330919e-09,2.4374342406459697e-14,1.1604225215630115e-14,9.5071846517550091e-08,1.5394503279895722e-18,2.8846670325079759e-15,2.1103689024599212e-14,1.4678347654866809e-19,2.2242437219559389e-18
4.09096757006749e-08,0.5142431191498685,1.7623290768408792e-07,2.8303406400203118e-09,3.1857536326485217e-07,6.3804376362689574e-12,8.5822701989425989e-08,0.0,0.0,0.00020384595924402237,1.0222643206202131e-05,154.0,0.0,0.9546304927606033,1.0,18.997378009022707,0.0029123353665946039,1.6809994447728291e-07,0.010785400542099324,0.013933003223244872,0.0051920920436950724,0.0022209797608364881,5.3440206723279263e-09,3.4898957088862601e-05,0.0074643918296246198,2.984064897277157e-11,0.0014986479023743155,8.0124478964390221e-06,0.00092028081330664977,0.00091806336873937887,3.1949975316781737e-07,5.4714866586204338e-07,2.0070798146583687e-07,0.00024694720133030347,1.7538664164503629e-07,3.1692789036924881e-07,3.2401132998297364e-07,0.00015101182089460345,7.3979459060925777e-09,3.1796879862897153e-13,2.0245703945986386e-13,4.5890869516794384e-12,5.1685208369093657e-08,1.9487640178785611e-07,2.6100499639414897e-08,2.0236027791943452e-08,6.6230910086836155e-09,8.3255064891100451e-10,9.4490357885594707e-15,1.8409130601274001e-09,6.1722851350646745e-10,3.7130112319561691e-07,5.7966150537596663e-11,1.1889878078242636e-11,1.9965320442896204e-14,4.4541857543985952e-14,1.4768774441379152e-10,2.2754950498239824e-19,1.300571157367259e-19,2.7031175614430585e-11,4.6529471849277312e-16,3.6764533266684153e-12,9.3553856602746384e-17,3.5005385678683658e-18,7.1838543148212031e-16,5.7600954204280377e-12,1.5628238690836202e-12,7.4833163940022414e-13,6.3562292940209613e-08,1.481686893285781e-11,1.0013313142694519e-10,1.3810867971287293e-10,9.5973157312631968e-13,1.9663034938424614e-14,1.4895236736554635e-10,4.6008197322824277e-13,1.1756202071440647e-15,5.6267836125335978e-12,3.4697431425353032e-12,6.4225022311203138e-13,7.2159923124200609e-14,1.4432004115774868e-12,7.4240427515172422e-13,3.7544684705476103e-09,2.4964719363357784e-14,1.1885294003784357e-14,9.9794081673208356e-08,1.821734139638699e-18,3.4905305260151155e-15,2.4581438858192648e-14,1.7761166341460929e-19,2.6913940072254798e-18
4.188906478021438e-08,0.5142430798526463,1.8167393437364443e-07,3.0101818244264241e-09,3.4349786313297396e-07,7.0536448042607635e-12,9.4706833747585554e-08,0.0,0.0,0.00021279707405937742,1.1178852979410857e-05,154.0,0.0,0.95356484376459993,1.0,18.99731226968564,0.0029778041169566806,1.679307089434768e-07,0.0110018304291981,0.014238047794348755,0.0053130364126213643,0.0022655997824927517,5.4610024161144362e-09,3.5662924409421215e-05,0.0076392783788224138,3.0440154843241693e-11,0.0015682183490817686,8.1741226163974093e-06,0.00096279701064697217,0.00096035492527856998,3.3421677134283004e-07,5.6029417182622567e-07,2.0995322508175392e-07,0.00026175445843119849,1.9422784618522293e-07,3.5527019413413989e-07,3.6340703859392055e-07,0.00016139092673294207,7.8436469981236903e-09,3.2492940122151223e-13,2.1456224082586772e-13,4.9051115845118722e-12,5.5438469474528302e-08,2.1417020176729182e-07,2.8695265637076596e-08,2.2350321228901312e-08,7.3396729606750759e-09,9.5877359379922365e-10,1.0436286869882971e-14,2.0829332612598672e-09,7.1208070465190743e-10,3.8016582101016596e-07,6.3855647767062083e-11,1.3098990221339331e-11,2.1993855436333409e-14,4.9427692758329385e-14,1.6391165115110533e-10,2.5068959674445698e-19,1.432829568242156e-19,3.0538696326019527e-11,5.2567062272054234e-16,4.1080735217938184e-12,1.0453684354209482e-16,3.9115061592570627e-18,8.0272220290936976e-16,6.5738827578375204e-12,1.7563663803595569e-12,8.5897338248734644e-13,7.0929848598721009e-08,1.6552346604188175e-11,1.1331484148719758e-10,1.5636525726989181e-10,1.0860861593557892e-12,2.2262307996630711e-14,1.7286711583628613e-10,5.3430505273117584e-13,1.2796183471608336e-15,6.2653983042206763e-12,3.9825337273557976e-12,7.5109013881545281e-13,8.4434681593534183e-14,1.7312699007802111e-12,8.7530879418245536e-13,3.8433790048353191e-09,2.5555828873096268e-14,1.2166711548486317e-14,1.0462941074362499e-07,2.1478333784960423e-18,4.205640333892273e-15,2.8541961464964284e-14,2.1399849790176436e-19,3.2427770593463097e-18
4.2868453859753866e-08,0.514243042973091,1.8710875173910293e-07,3.1977961436923329e-09,3.6977746363090532e-07,7.7774539853552326e-12,1.0430422199863354e-07,0.0,0.0,0.00022188558417285783,1.2197212354427928e-05,154.0,0.0,0.95250038651651714,1.0,18.997246314709614,0.003043080100347872,1.6776165985439755e-07,0.011216270890353203,0.014541600505092284,0.0054338260598552814,0.0023098089587968306,5.5774110774830407e-09,3.6423149168110318e-05,0.0078139889413049116,3.1034140676041092e-11,0.0016392129164350888,8.3343132293547937e-06,0.001006158617242508,0.0010034734636832012,3.4922148677404638e-07,5.7342644841373494e-07,2.1937920203950701e-07,0.00027709197978164078,2.1452228830404526e-07,3.9714695020744814e-07,4.0646285434026529e-07,0.00017219726117892155,8.3053869485935008e-09,3.3185590486093375e-13,2.2710003312742974e-13,5.2341784937177129e-12,5.9356849749529391e-08,2.3481884521624725e-07,3.1472984295786554e-08,2.462212114441279e-08,8.11164307080812e-09,1.1002680128604921e-09,1.1497084265020485e-14,2.3497924154767606e-09,8.1892505755522955e-10,3.890191801188128e-07,7.0235226128089104e-11,1.4408791123331639e-11,2.4191191182423181e-14,5.474972758373712e-14,1.8158582423949478e-10,2.7575667859968807e-19,1.5761017922909014e-19,3.4418756943088942e-11,5.924591600959969e-16,4.5806611950987423e-12,1.1656223741790056e-16,4.3614809757357127e-18,8.9506347740553682e-16,7.4822240540976822e-12,1.9692649906438163e-12,9.8304295801962318e-13,7.8942230410290299e-08,1.8441539402157833e-11,1.2783477131800499e-10,1.7648315129090472e-10,1.2252696043522872e-12,2.5126587102258965e-14,1.998882551361963e-10,6.1821592557400714e-13,1.390465944693542e-15,6.959905287291427e-12,4.5574959184438517e-12,8.7490252421718006e-13,9.8404397872057672e-14,2.0674709688898083e-12,1.0283795020415405e-12,3.9324248668236193e-09,2.6147833794488973e-14,1.2448555384150697e-14,1.0957799032090212e-07,2.52341047483658e-18,5.0466612793370015e-15,3.3040448725710058e-14,2.5679188733933572e-19,3.8912417035373597e-18
4.384784293929335e-08,0.5142430084709161,1.925355443475763e-07,3.3934887203284789e-09,3.9745256182599914e-07,8.5540906806975788e-12,1.1465554041835945e-07,0.0,0.0,0.00023110753649498939,1.3279945979036281e-05,154.0,0.0,0.95143713430775478,1.0,18.997180140361863,0.0031081637411018307,1.6759279956573391e-07,0.011428722731119473,0.014843653262621383,0.0055544611623984915,0.002353607465483598,5.693243551998379e-09,3.7179611090372699e-05,0.0079885237135939122,3.1622608832309058e-11,0.0017116209850692088,8.4930203052370008e-06,0.0010503578381968286,0.0010474100920368266,3.6451080125289632e-07,5.865455101949217e-07,2.289839660063872e-07,0.00029296596141401487,2.3633746676112899e-07,4.4278422908374163e-07,4.5341626303315413e-07,0.00018343600448415313,8.7833545763844374e-09,3.3874812482318855e-13,2.4007546464224353e-13,5.5764469007833731e-12,6.3442679901081903e-08,2.5687882470046245e-07,3.444131572526111e-08,2.7058474434305839e-08,8.9415853319743259e-09,1.2584267317003064e-09,1.2634718463288576e-14,2.6433494150345186e-09,9.389559322052328e-10,3.9786121335539316e-07,7.7137925556560891e-11,1.582607394212447e-11,2.6568707824522893e-14,6.053945464405584e-14,2.008150890948068e-10,3.0288075858606523e-19,1.7311308972886765e-19,3.8703256764868126e-11,6.6620942234847258e-16,5.0973376011071255e-12,1.2970945206117977e-16,4.8534349229431406e-18,9.9601906380325731e-16,8.494015801774961e-12,2.2030708570598883e-12,1.1218546468392998e-12,8.7637639076518172e-08,2.0493692205915799e-11,1.4378863844899501e-10,1.9859610363138618e-10,1.3781995666329254e-12,2.8274913975268849e-14,2.3032627419456376e-10,7.1278771011355246e-13,1.5085198910261437e-15,7.7139613036995644e-12,5.2007005469546119e-12,1.0152804301037829e-12,1.1425011262608535e-13,2.4583318197966793e-12,1.204168231620571e-12,4.0216311511184444e-09,2.6740900947429394e-14,1.2730904930997142e-14,1.1464000856129693e-07,2.9547261804121749e-18,6.0323726028029626e-15,3.813714380009908e-14,3.0694731565677337e-19,4.6512669456673584e-18
4.4827232018832834e-08,0.5142429763062164,1.9795260889905592e-07,3.5975853328790793e-09,4.2656118962011277e-07,9.385796864871392e-12,1.2580274989822687e-07,0.0,0.0,0.00024045897425475056,1.4429279867256803e-05,154.0,0.0,0.9503751001873022,1.0,18.997113743054442,0.0031730554637869079,1.6742413039092063e-07,0.01163918704556975,0.015144198225247898,0.0056749418989057712,0.0023969955377428527,5.8084968316420053e-09,3.7932290531314049e-05,0.0081628828945871906,3.2205562472009641e-11,0.0017854319273950734,8.6502446295446538e-06,0.0010953868821744659,0.0010921558859073712,3.8008160526492591e-07,5.9965137192215476e-07,2.3876556354799168e-07,0.00030938244613271804,2.5974168561924773e-07,4.9241605541472464e-07,5.0451342307457277e-07,0.00019511213197592682,9.2777340563136587e-09,3.4560588212116747e-13,2.5349345852016951e-13,5.9320697699086436e-12,6.7698211021929722e-08,2.8040726191950866e-07,3.7608005851228685e-08,2.9666519585724354e-08,9.8321201587011883e-09,1.4347283678176908e-09,1.3852522721833372e-14,2.9655515824463143e-09,1.0734540809881614e-09,4.0669193367718301e-07,8.4598483601769599e-11,1.7357981246600822e-11,2.9138370229449401e-14,6.6830154829778201e-14,2.2171023260762132e-10,3.3219853179879995e-19,1.8986981712378243e-19,4.3426271311188796e-11,7.4750796112600306e-16,5.6614134646718695e-12,1.4406272145045379e-16,5.3905203108855716e-18,1.1062357842901642e-15,9.6188274083362162e-12,2.4594350491135078e-12,1.276825654352998e-12,9.7055387647843494e-08,2.2718326502499181e-11,1.6127599087019365e-10,2.2284323995052518e-10,1.5458304267465946e-12,3.1727096871215825e-14,2.6451340610819322e-10,8.1906204065226557e-13,1.6341578550557049e-15,8.5314141830456868e-12,5.9186913621571789e-12,1.1739368456901985e-12,1.3216655366363977e-13,2.9110653035471203e-12,1.4054913287708865e-12,4.111023523436431e-09,2.7335200946796431e-14,1.3013841415975477e-14,1.1981568592810926e-07,3.4486902053650106e-18,7.1838869371239786e-15,4.3897701724248841e-14,3.6553898355783853e-19,5.5391307878362736e-18
4.580662109837232e-08,0.5142429464394677,2.0335834752453251e-07,3.8104333679771864e-09,4.5714097858480592e-07,1.027482866371304e-11,1.3778909425502668e-07,0.0,0.0,0.00024993593950270823,1.5647439363015924e-05,154.0,0.0,0.9493142969619297,1.0,18.997047119342675,0.0032377556931878285,1.6725565460116728e-07,0.011847665213133018,0.015443227802158723,0.0057952684496538351,0.0024399734695662776,5.9231680047038446e-09,3.8681168474994343e-05,0.0083370666855148157,3.2783005545157465e-11,0.001860635109017367,8.8059872010021342e-06,0.0011412379625272172,0.0011377018895308612,3.9593077840262434e-07,6.1274404852634128e-07,2.4872203438755642e-07,0.00032634732324831575,2.8480399370976325e-07,5.4628441413318287e-07,5.6000919628544094e-07,0.000207230415826264,9.7887049106855335e-09,3.5242900349824306e-13,2.6735881256824655e-13,6.3011938616133455e-12,7.2125615152698547e-08,3.0546187541900815e-07,4.0980882016152088e-08,3.2453482434553876e-08,1.0785902783195705e-08,1.6307399324741559e-09,1.51538710845954e-14,3.3184363642803609e-09,1.2237903455570259e-09,4.1551135416248224e-07,9.2653383012623971e-11,1.9012014833312474e-11,3.1912744378272888e-14,7.3656962177635941e-14,2.4438822014396887e-10,3.6385356826301014e-19,2.0796241961639632e-19,4.8624165477068879e-11,8.3698073575912461e-16,6.2763970504805387e-12,1.5971130495434973e-16,5.9760775373249702e-18,1.2263990504474602e-15,1.0866941700550275e-11,2.7401133585487e-12,1.4494825645024309e-12,1.0723588600238627e-07,2.5125236849735347e-11,1.804002061115491e-10,2.4936906949619772e-10,1.7291532779177898e-12,3.5503710550908834e-14,3.0280446218852008e-10,9.3815171431993606e-13,1.76777969736231e-15,9.4163140221010379e-12,6.7185143871165084e-12,1.3527098013872494e-12,1.5236272136998054e-13,3.4336196697003155e-12,1.6354516365082494e-12,4.2006281947824909e-09,2.7930908030679742e-14,1.3297447790986615e-14,1.2510527590224756e-07,4.0129151547048488e-18,8.5248873755912568e-15,5.0393570441871318e-14,4.337718690614218e-19,6.5730929910585071e-18
4.67860101779118e-08,0.5142429188315275,2.0875126150975055e-07,4.0324027643975255e-09,4.8922912635482051e-07,1.1223454068327925e-11,1.5065909464674139e-07,0.0,0.0,0.00025953447556794327,1.6936647143489873e-05,154.0,0.0,0.94825473719646847,1.0,18.996980265923646,0.0033022648542874178,1.6708737442550282e-07,0.012054158895357847,0.015740734653035843,0.0059154409965101818,0.0024825416130790051,6.0372542556392886e-09,3.9426226533494828e-05,0.0085110752898955328,3.33549427828368e-11,0.0019372198901404217,8.9602492291505575e-06,0.0011879032984079536,0.0011840391170117245,4.1205518978403865e-07,6.2582355511342322e-07,2.5885141166892421e-07,0.00034386632837380153,3.1159412425035121e-07,6.046392495788103e-07,6.2016717173252652e-07,0.00021979542687394053,1.0316442002728391e-08,3.5921732141976862e-13,2.8167619908642465e-13,6.6839597879685978e-12,7.6726985866795769e-08,3.321009485983542e-07,4.4567848620492421e-08,3.5426671957142646e-08,1.1805621663423496e-08,1.848119399316213e-09,1.6542176417288307e-14,3.7041329846213718e-09,1.3914293673622818e-09,4.2431948800820433e-07,1.0134089824638776e-10,2.0796045321774312e-11,3.4905013385996382e-14,8.1056928340678109e-14,2.6897241121598516e-10,3.979964965692846e-19,2.2747698976947083e-19,5.4335709879391168e-11,9.3529511597124823e-16,6.9460022704586567e-12,1.7674969353303682e-16,6.6136428072516676e-18,1.3572344466515799e-15,1.2249397122122594e-11,3.0469711843200505e-12,1.6414680890267052e-12,1.1822062394761322e-07,2.77244869920923e-11,2.0126848490878932e-10,2.783234772593497e-10,1.9291958647578464e-12,3.9626095163635166e-14,3.4557766320751729e-10,1.0712433297182579e-12,1.909808932879106e-15,1.0372925112662918e-11,7.6077485965535368e-12,1.5535674756783476e-12,1.7506247472481313e-13,4.034731435160567e-12,1.8974618815386105e-12,4.2904718948359542e-09,2.8528199883344715e-14,1.358180864859907e-14,1.3050906565943176e-07,4.6557739053261718e-18,1.0081883772766827e-14,5.7702393334069745e-14,5.1299476637826622e-19,7.7735926635098697e-18
