Time (s),Volume (m^3),H(4),O(5),OH(6),H2(7),H2O(8),Ar(9),He(10),HO2(11),H2O2(12),N2,Ne,C7H10(1),C7H16(2),O2(3),C7H10(57),C7H10(54),C7H11(67),C7H9(41),C7H10(125),S(151),S(153),S(152),C7H10(118),S(233),C7H10(150),C7H11(132),C2H4(30),C5H7(270),S(403),C7H10(298),S(402),C7H8(144),S(450),S(449),S(438),S(200),C7H8(533),S(314),S(310),S(234),S(802)
2.575060282626315e-16,0.4235631828039693,1.665104826997543e-17,1.8668280974518287e-27,1.8667629284405381e-27,5.850505273440081e-43,5.8441247086935246e-36,0.0,0.0,1.3850551615225283e-17,4.506051022859011e-30,154.0,0.0,0.99999999985929089,1.0,19.0,1.0026650294803194e-11,2.1124362748259922e-11,5.4776350693414241e-11,5.4776375854886883e-11,2.2863815586784343e-15,3.7691494181718051e-17,1.8628147759126818e-17,2.4413278417648882e-17,2.9511124239423311e-15,4.2929189246911928e-25,3.8058850175054988e-20,1.5367640852933844e-20,6.9789548365954764e-27,6.9789524610870876e-27,2.058181807204528e-33,1.3463840160206907e-26,3.1732658214056996e-34,2.7815420115340789e-21,1.7083521724701317e-61,1.6177144387792064e-61,1.6177144389564396e-61,1.5666727275254694e-29,2.5379702564063593e-32,2.3155852784864671e-25,1.0036396236753935e-29,3.0321940453409828e-33,1.4374636191117949e-36
3.1114378222434865e-16,0.4235631828039694,2.0119413678851795e-17,2.6721176505265951e-27,2.6720375098745248e-27,9.9258864595007509e-43,9.747753240178543e-36,0.0,0.0,1.6736820690583145e-17,6.4501889656364183e-30,154.0,0.0,0.99999999982998178,1.0,19.0,1.2115172280254369e-11,2.5523313599212262e-11,6.61860962226071e-11,6.6186127743156007e-11,3.2725632413033338e-15,5.3950638179951985e-17,2.4356338262636577e-17,3.4944019684270401e-17,4.2240115185072309e-15,6.449745032917525e-25,5.4476475379492504e-20,2.1996850567411914e-20,1.1640600276314507e-26,1.1640595722420472e-26,3.9455434711720813e-33,2.2456554274509507e-26,6.0835056482632212e-34,3.9814289149251752e-21,5.2428124719298833e-61,4.9646516534799078e-61,4.9646516540533328e-61,2.6131459832961259e-29,4.2332266462335274e-32,3.3763032408360329e-25,1.6691551041994442e-29,5.0572122489937147e-33,2.7556663721386122e-36
4.1841929014778297e-16,0.4235631828039695,2.7056144993315091e-17,4.5947448618115303e-27,4.5946331167818216e-27,2.1881901248918485e-42,2.0748875164135796e-35,0.0,0.0,2.2510287717005936e-17,1.1092241193339858e-29,154.0,0.0,0.99999999977136322,1.0,19.0,1.6292216250690784e-11,3.4320322128252909e-11,8.900558097599527e-11,8.9005626948289528e-11,5.6269464660647621e-15,9.276937309912772e-17,3.6302093978372285e-17,6.0085549957014926e-17,7.2628960646971836e-15,1.1770112085445176e-24,9.3673601169990146e-20,3.7824104740770233e-20,2.4777946142088694e-26,2.4777934414670347e-26,1.016064285997319e-32,4.7798643767798393e-26,1.566775482732658e-33,6.846162264376453e-21,3.2779031701467195e-60,3.1039918909751926e-60,3.103991891357024e-60,5.5623001703071021e-29,9.0107607359733125e-32,5.9347325782996135e-25,3.5362695464375334e-29,1.0763446590891909e-32,7.0966198261456362e-36
5.256947980712172e-16,0.4235631828039693,3.3992877114980484e-17,7.0244805446186066e-27,7.0243341177752407e-27,4.0930520245703074e-42,3.7667126059615283e-35,0.0,0.0,2.8285264255200472e-17,1.6959432058613695e-29,154.0,0.0,0.99999999971274467,1.0,19.0,2.0469260220370028e-11,4.3115879295748703e-11,1.1182505548316765e-10,1.1182511895468583e-10,8.6020929895813006e-15,1.4182692860303614e-16,4.8813176497396412e-17,9.185726924005441e-17,1.1103021452062892e-14,1.873233948250511e-24,1.4320938210238808e-19,5.7825959558061856e-20,4.4981417290315253e-26,4.4981392507618077e-26,2.1471512922595213e-32,8.6769455841144925e-26,3.3111842601647469e-33,1.0466499286023305e-20,1.1731302136482724e-59,1.1108890298032307e-59,1.1108890299561594e-59,1.0097713849906081e-28,1.6357965870627947e-31,9.2033036778180618e-25,6.3912471414214916e-29,1.9537641014810444e-32,1.4996939002739251e-35
6.329703059946515e-16,0.4235631828039693,4.0929610098194629e-17,9.9954678028376891e-27,9.9952827149400646e-27,6.919746953275998e-42,6.2236453608096744e-35,0.0,0.0,3.4061851936419106e-17,2.4134577495262699e-29,154.0,0.0,0.99999999965412634,1.0,19.0,2.4646304189241113e-11,5.1909887623852371e-11,1.3464451905428889e-10,1.3464460357193792e-10,1.223969515942513e-14,2.0181264212088539e-16,6.1633895146720478e-17,1.307050583097802e-16,1.5798201447799867e-14,2.7452445452275536e-24,2.0377989094025867e-19,8.2283477027520866e-20,7.4321657876811103e-26,7.4321611061617444e-26,4.0559832287448585e-32,1.4336142811340764e-25,6.2553613738160614e-33,1.4893312671346154e-20,3.5667749156587948e-59,3.3775373624521322e-59,3.3775373629582204e-59,1.6684229259390965e-28,2.7027853833917919e-31,1.3229781575417791e-24,1.0512655923584924e-28,3.2277993112704268e-32,2.8329954101299216e-35
8.475213218415201e-16,0.4235631828039694,5.4803078697623098e-17,1.7591580320630188e-26,1.7591301308981239e-26,1.6430241477444265e-41,1.4329594233227381e-34,0.0,0.0,4.5619951152825807e-17,4.2484254057901342e-29,154.0,0.0,0.99999999953688956,1.0,19.0,3.3000392124513458e-11,6.9493172356862499e-11,1.8028341277468554e-10,1.8028355092632265e-10,2.1538795104774853e-14,3.5518179268802303e-16,8.7522861874855508e-17,2.3002271869423201e-16,2.7800874088582759e-14,5.0270595622935086e-24,3.5864441160214092e-19,1.4481555776848529e-19,1.7112135103957066e-25,1.7112120959721221e-25,1.2253927238040776e-31,3.3004962294823957e-25,1.8903086052503153e-32,2.6211631692453873e-20,2.936759386840316e-58,2.7809477241876621e-58,2.7809477248090427e-58,3.8414652641498258e-28,6.2230086200414411e-31,2.3598644061353248e-24,2.3937203872280648e-28,7.4297824187469963e-32,8.5595854944544415e-35
1.0620723376883888e-15,0.4235631828039694,6.8676550797384874e-17,2.7386723796069337e-26,2.7386324531157597e-26,3.2062091008600721e-41,2.7498061013587851e-34,0.0,0.0,5.7184596183669775e-17,6.6152775686202007e-29,154.0,0.0,0.9999999994196529,1.0,19.0,4.1354480056502374e-11,8.7070167890276957e-11,2.2592226206387495e-10,2.2592246935903907e-10,3.3527854902249107e-14,5.5295008201738469e-16,1.1357807796505467e-16,3.5808182879942732e-16,4.3275571733149076e-14,8.0237839521219055e-24,5.5834125032914483e-19,2.2545024378150106e-19,3.2837656124409454e-25,3.2837622916345606e-25,2.8769179435816151e-31,6.332975825070014e-25,4.4388844174078298e-32,4.0806534036653388e-20,1.2634931047122394e-57,1.1964576656669123e-57,1.1964576659869312e-57,7.3716830562222002e-28,1.1941761205129157e-30,3.7045955987629937e-24,4.5459804974428414e-28,1.4253844324902689e-31,2.009690966102401e-34
1.491174369382126e-15,0.4235631828039693,9.6423505505611344e-17,5.3578987210911178e-26,5.3578234541874076e-26,8.9600184400798879e-41,7.55425075016183e-34,0.0,0.0,8.0333538096338817e-17,1.2947417015564755e-28,154.0,0.0,0.9999999991851799,1.0,19.0,5.8062655910622753e-11,1.222052891173997e-10,3.1719982725152359e-10,3.1720021992673056e-10,6.5576812517494448e-14,1.0817811151853046e-15,1.6568161475000901e-16,7.0046274745247196e-16,8.4642279156714785e-14,1.6163512673211619e-23,1.0923305517114741e-18,4.4106716303813192e-19,9.0211300662558484e-25,9.0211170591952047e-25,1.1267626394448053e-30,1.7394213621296503e-24,1.7394342468648619e-31,7.9833300127330941e-20,1.5413559590026071e-56,1.4595783374789389e-56,1.4595783381042057e-56,2.0251602046053476e-27,3.2806299973474659e-30,7.3180033904156885e-24,1.2194788271149864e-27,3.9134475520715875e-31,7.8722163474473759e-34
2.3493784327696005e-15,0.4235631828039694,1.5191745695851343e-16,1.3237273247819198e-25,1.3237060391489264e-25,3.6058797538108631e-40,3.0028152652696961e-33,0.0,0.0,1.2671003240261974e-16,3.2016036580217388e-28,154.0,0.0,0.99999999871623557,1.0,18.999999999999996,9.147900757943205e-11,1.9240012371395176e-10,4.9975442404742544e-10,4.9975537601539286e-10,1.6192749799717336e-13,2.6726374589154638e-15,2.6986331540096637e-16,1.7301289186258662e-15,2.0900546950607218e-13,4.102820560026455e-23,2.6987126718544604e-18,1.0896989715675178e-18,3.5858901020280974e-24,3.5858814826071257e-24,7.4655087080211515e-30,6.9109112907495021e-24,1.1539122643703746e-30,1.9723621511305318e-19,4.5364321538152485e-55,4.2957489287072354e-55,4.2957489322155663e-55,8.0501431881934617e-27,1.3040476538965621e-29,1.8239031898963098e-23,4.6046675798944516e-27,1.5534995169708845e-30,5.2176048276686763e-33
3.207582496157075e-15,0.4235631828039695,2.0741146446162682e-16,2.4638015736359201e-25,2.4637547330322413e-25,9.0680039150658875e-40,7.5183286944201672e-33,0.0,0.0,1.7319134371898311e-16,5.9637706192131071e-28,154.0,0.0,0.99999999824729324,1.0,18.999999999999993,1.2489535919566455e-10,2.6249450990998488e-10,6.8230830938936164e-10,6.8231007223250815e-10,3.0124106933223983e-13,4.9744342634901335e-15,3.7401846366631807e-16,3.2194695033697932e-15,3.8882235513004355e-13,7.7340099042283702e-23,5.0229868690195887e-18,2.028202171810099e-18,8.9781887219082466e-24,8.9781603227959081e-24,2.4594493333136574e-29,1.7296751092755487e-23,3.8046190043944766e-30,3.6710648935762208e-19,3.0738150502086449e-54,2.9107319012581731e-54,2.9107319040482037e-54,2.0155899468664568e-26,3.2650163635729161e-29,3.4083556558534719e-23,1.1077798837193302e-26,3.8854452610777328e-30,1.7192860190404927e-32
4.0657865595445496e-15,0.4235631828039694,2.6290552801557161e-16,3.9560217362463654e-25,3.9559335451616151e-25,1.8221272657887776e-39,1.5071002108699192e-32,0.0,0.0,2.1977747323299102e-16,9.5831559358587976e-28,154.0,0.0,0.99999999777835291,1.0,18.999999999999989,1.583117107593195e-10,3.3248858323163639e-10,8.6486148327738546e-10,8.6486430884474675e-10,4.8345956048151986e-13,7.9871714705473264e-15,4.7816909478778508e-16,5.1681957938777726e-15,6.2401811724064279e-13,1.2509918866694821e-22,8.0651611803961708e-18,3.2565787080465656e-18,1.7997354530819954e-23,1.7997284818346688e-23,6.036698180662165e-29,3.4660290468905625e-23,9.3454914613641638e-30,5.8944471195217565e-19,1.3988799935634097e-53,1.3246615609696526e-53,1.3246615623877582e-53,4.0404408883992637e-26,6.544936572062249e-29,5.484848506918254e-23,2.1407721822687498e-26,7.7808665360993167e-30,4.2208489002441546e-32
4.923990622932024e-15,0.4235631828039694,3.1839964762045528e-16,5.8003938830364269e-25,5.8002444133003206e-25,3.2038732368068946e-39,2.6455491312343419e-32,0.0,0.0,2.6646842117439617e-16,1.4061728809429818e-27,154.0,0.0,0.99999999730941458,1.0,18.999999999999986,1.9172806227039686e-10,4.0238248449815285e-10,1.0474139457183227e-09,1.0474180861498207e-09,7.085227414821687e-13,1.171084225430154e-14,5.8232002052622698e-16,7.5760052661891825e-15,9.1451501492732109e-13,1.8430536617892312e-22,1.1825237080437344e-17,4.7748278308634614e-18,3.1592319212990455e-23,3.1592174849642356e-23,1.249979487946021e-28,6.0821284108927349e-23,1.9365399296779248e-29,8.6425099251341509e-19,4.9534545064211166e-53,4.6906459736850665e-53,4.6906459792285418e-53,7.092645109474896e-26,1.1488899105861916e-28,8.053057714713068e-23,3.6279677608904469e-26,1.364508427433401e-29,8.741600682579588e-32
6.640398749706973e-15,0.4235631828039693,4.2938805498264315e-16,1.0545611636093146e-24,1.0545264504115786e-24,7.7290862929471862e-39,6.3665896869965045e-32,0.0,0.0,3.6016477170406483e-16,2.5603726659571477e-27,154.0,0.0,0.99999999637154413,1.0,18.999999999999964,2.5856076513481868e-10,5.41870293301473e-10,1.412516736294335e-09,1.4125242639662549e-09,1.2869597214634418e-12,2.1290949158003437e-14,7.9062198032697511e-16,1.3767746754620074e-14,1.6611238003004617e-12,3.3705841598791057e-22,2.1499088930666674e-17,8.6809369442557622e-18,7.602752229536163e-23,7.6027070899261333e-23,3.907666053317892e-28,1.4626841854938776e-22,6.0629494971456114e-29,1.5712673902794679e-18,3.8890075757670311e-52,3.6826739637037229e-52,3.6826739690811749e-52,1.7069110705138565e-25,2.7648273345691656e-28,1.4663418087827023e-22,8.1663417917040674e-26,3.2774028998346506e-29,2.7338910125875922e-31
8.356806876481921e-15,0.4235631828039692,5.403766865473566e-16,1.6699492849587131e-24,1.6698819883146819e-24,1.5268181308370529e-38,1.2552196293160736e-31,0.0,0.0,4.542803939782492e-16,4.0605533385327462e-27,154.0,0.0,0.99999999543368157,1.0,18.999999999999943,3.253934677889302e-10,6.8095906528646254e-10,1.7776166811936729e-09,1.7776286081198179e-09,2.0360691377014142e-12,3.3714678714175864e-14,9.9892286769220157e-16,2.1792257441760752e-14,2.628025452092024e-12,5.3559801990015536e-22,3.4044532527079713e-17,1.3746514726022884e-17,1.4989323929212872e-22,1.4989215078829506e-22,9.4212917704053579e-28,2.8818803004482426e-22,1.4637465665117608e-28,2.4881549760760743e-18,1.7275590728978215e-51,1.6359024108697311e-51,1.6359024135666278e-51,3.3653885695359183e-25,5.4510414763249505e-28,2.3236827051772894e-22,1.5116683518627572e-25,6.4495564689202877e-29,6.5937893155762014e-31
1.0073215003256869e-14,0.4235631828039692,6.5136554231351425e-16,2.426207625225107e-24,2.426091439163684e-24,2.6653033320370968e-38,2.1873249612642363e-31,0.0,0.0,5.4881528621320642e-16,5.9083750695821059e-27,154.0,0.0,0.99999999449582722,1.0,18.999999999999918,3.9222617023273181e-10,8.1964998632547793e-10,2.1427137804992467e-09,2.1427311211740337e-09,2.9553437793592442e-12,4.8981948026568071e-14,1.2072228902601655e-15,3.1646973603370404e-14,3.8145652956112257e-12,7.7992284543264975e-22,4.9461554835037393e-17,1.9971544544873187e-17,2.6120048247337746e-22,2.6119823985717997e-22,1.9406950613079027e-27,5.0185861371800222e-22,3.0192113624925955e-28,3.614912815672411e-18,5.9309552543799065e-51,5.6162849811152355e-51,5.6162849914125948e-51,5.8646252342156644e-25,9.4988642706499786e-28,3.377053864417763e-22,2.4780580465378699e-25,1.1217838191009504e-28,1.3587528340112513e-30
1.3506031256806767e-14,0.423563182803969,8.7334392644491056e-16,4.3613493732670726e-24,4.3610729124118783e-24,6.4242066945515238e-38,5.2532911325948975e-31,0.0,0.0,7.3914287166381739e-16,1.065340488457148e-26,154.0,0.0,0.99999999262014239,1.0,18.999999999999854,5.25891574489408e-10,1.0958428641920053e-09,2.8728994426651737e-09,2.8729306639432704e-09,5.3024261322227935e-12,8.8046769917717556e-14,1.6238192372588588e-15,5.6837064634441912e-14,6.8440263530017393e-12,1.4059227441362168e-21,8.8910271519739831e-17,3.589989011184514e-17,6.2731904179440024e-22,6.273118322226662e-22,6.2360740152101094e-27,1.2035469533238821e-21,9.7349771903070517e-28,6.4980346522559769e-18,5.2667671988706687e-50,4.9873360398228479e-50,4.9873360544520814e-50,1.4085860943261113e-24,2.2813229468246829e-27,6.0708204170935244e-22,5.2749539876528337e-25,2.6830737211973112e-28,4.3701815748587948e-30
1.6938847510356665e-14,0.4235631828039689,1.0953232073673073e-15,6.8600156664030093e-24,6.8594731049372182e-24,1.2704900782668368e-37,1.035426608307583e-30,0.0,0.0,9.3114751206366664e-16,1.6808328537280108e-26,154.0,0.0,0.99999999074448975,1.0,18.999999999999773,6.5955697790485163e-10,1.370458045095842e-09,3.6030737234493184e-09,3.6031229120714594e-09,8.3243068264180387e-12,1.3848475775701092e-13,2.0404116044254561e-15,8.9318221827332367e-14,1.0744473166497601e-11,2.2150475336274922e-21,1.3984512332455924e-16,5.6465838717607947e-17,1.2364390614957841e-21,1.2364213401096311e-21,1.532194333826252e-26,2.3687825762578559e-21,2.399442814910735e-27,1.0220624602379062e-17,2.5039455269844317e-49,2.37109741932494e-49,2.3710974278321782e-49,2.7764866441639876e-24,4.4964689547064836e-27,9.5455209337786736e-22,9.3099460371104662e-25,5.2669411023480203e-28,1.074670898504229e-29
2.0371663763906562e-14,0.42356318280396854,1.3173033850712419e-15,9.9222355564774803e-24,9.9212942215639615e-24,2.2166478993083509e-37,1.8006589174482162e-30,0.0,0.0,1.1248291915011034e-15,2.4385934522167162e-26,154.0,0.0,0.99999998886886843,1.0,18.999999999999666,7.9322238047906696e-10,1.643504536595837e-09,4.3332366235048946e-09,4.3333078851758501e-09,1.2017133228533825e-11,2.0029525845735855e-13,2.4569998582303392e-15,1.2907082812095618e-13,1.5510933007986599e-11,3.207286697757541e-21,2.0226599533185109e-16,8.1669256188392443e-17,2.150212078382098e-21,2.1501752806049648e-21,3.1802362398397086e-26,4.1135887072698803e-21,4.9954147347338877e-27,1.4782674426822614e-17,8.7878921169648869e-49,8.3216462118818745e-49,8.3216462463724231e-49,4.8287152545802054e-24,7.819531928016974e-27,1.3799054263703813e-21,1.4631079969331255e-24,9.1229828366905578e-28,2.2324327627301645e-29
2.3804480017456458e-14,0.4235631828039684,1.5392844595472974e-15,1.3548038079883195e-23,1.3546538472499664e-23,3.547592565649065e-37,2.8726232306258536e-30,0.0,0.0,1.3201878941201703e-15,3.3399007973246375e-26,154.0,0.0,0.99999998699327897,1.0,18.999999999999545,9.268877822120578e-10,1.9149912867800245e-09,5.0633881434844679e-09,5.0634856028050701e-09,1.6377078141490161e-11,2.7347761957808751e-13,2.8735839622351058e-15,1.760753349777413e-13,2.1138465980915005e-11,4.382629731215337e-21,2.7617277316530281e-16,1.1151000850977848e-16,3.4302436651393656e-21,3.4301755316991783e-21,5.8860242849052732e-26,6.5532225218977002e-21,9.2731973379484476e-27,2.0184175928606544e-17,2.5431150261923748e-48,2.4081888716436117e-48,2.4081888829116431e-48,7.7037556932633693e-24,1.24745534441033e-26,1.8829326595539092e-21,2.1256180139212617e-24,1.4496462713278656e-27,4.1351608941932554e-29
3.0670112524556254e-14,0.42356318280396754,1.9832492987782976e-15,2.2490507337683019e-23,2.2487305269446782e-23,7.6364934830866058e-37,6.1433781380070149e-30,0.0,0.0,1.7159363056833438e-15,5.5782795719379207e-26,154.0,0.0,0.99999998324219364,1.0,18.999999999999247,1.1942185831543849e-09,2.4533210490309363e-09,6.5236570458278268e-09,6.5238193495637926e-09,2.7083145814558284e-11,4.5395531136487372e-13,3.7067397954113728e-15,2.9176212473121641e-13,3.495716095402316e-11,7.2825853536540202e-21,4.5844359120264562e-16,1.851029814006247e-16,7.3357793505779258e-21,7.3355926158936857e-21,1.6117699103910342e-25,1.3974053352937517e-20,2.5557693201743471e-26,3.3505501356934771e-17,1.5792563151539228e-47,1.4954682422419223e-47,1.4954682517965044e-47,1.6477062867844821e-23,2.6677645136099516e-26,3.1211741778284822e-21,3.8427520217480146e-24,3.0751116370428074e-27,1.1343133597329689e-28
3.753574503165605e-14,0.4235631828039666,2.427217724985498e-15,3.3687656060391504e-23,3.368179127337093e-23,1.4087464107608217e-36,1.1260981677472606e-29,0.0,0.0,2.1183926204187499e-15,8.4062209792614149e-26,154.0,0.0,0.99999997949123254,1.0,18.999999999998874,1.4615493807318653e-09,2.9855180027266611e-09,7.9838804357041283e-09,7.984124307892756e-09,4.0412283122638126e-11,6.7991260939084585e-13,4.5398792010933889e-15,4.3622304629267018e-13,5.2161543401816983e-11,1.0914830291187294e-20,6.8665666884639782e-16,2.772436846786137e-16,1.3446462999498091e-20,1.3446047445276075e-20,3.5837608137769811e-25,2.5541559178979887e-20,5.7178140639348613e-26,5.0184535790279012e-17,6.376937951923773e-47,6.0386072939085475e-47,6.0386073401995036e-47,3.020625426615156e-23,4.8900182299435373e-26,4.6676106337846348e-21,6.0843927756507133e-24,5.5918775001702755e-27,2.5263252808073007e-28
4.440137753875584e-14,0.42356318280396554,2.871189738094488e-15,4.7139716929253177e-23,4.7130014281009128e-23,2.3463694509766177e-36,1.8638854738387254e-29,0.0,0.0,2.5275567123492974e-15,1.1833988788625543e-25,154.0,0.0,0.9999999757403939,1.0,18.999999999998426,1.7288801749445328e-09,3.5116520511447487e-09,9.4440583183388395e-09,9.4444006325647892e-09,5.6334591654056856e-11,9.5134428918138103e-13,5.3730022700478838e-15,6.0930332717463717e-13,7.2713022403134614e-11,1.5279280422002811e-20,9.6081110228661995e-16,3.8793104550574359e-16,2.2255835511911397e-20,2.2255029292159832e-20,6.9471758106864132e-25,4.2156133200533326e-20,1.1150217050101368e-25,7.0221214481481407e-17,2.0136589834301563e-46,1.9068236978998881e-46,1.9068237146801236e-46,5.0002003348497512e-23,8.0937073776387626e-26,6.5205842850638373e-21,8.848930749410417e-24,9.1828595386129483e-27,4.9051587217255846e-28
5.1267010045855633e-14,0.4235631828039643,3.3151653380312708e-15,6.2846922620644878e-23,6.2831992093256298e-23,3.6341721466808107e-36,2.8690453748302919e-29,0.0,0.0,2.9434284558656672e-15,1.5871856757244591e-25,154.0,0.0,0.99999997198967638,1.0,18.999999999997911,1.9962109657924197e-09,4.0317922877042167e-09,1.0904190698957179e-08,1.090464847751304e-08,7.4820519382670569e-11,1.2682451265218497e-12,6.2061090890672828e-15,8.108490345560046e-13,9.6573454128679227e-11,2.0375851628473126e-20,1.2809059926654199e-15,5.1716399107879054e-16,3.4257446993361492e-20,3.4256026949557978e-20,1.2226556980276805e-24,6.4707732858057875e-20,1.9738810548799605e-25,9.3615473043014951e-17,5.3958320274544757e-46,5.1095547653367159e-46,5.1095548158882285e-46,7.6975576424512291e-23,1.2458328246032153e-25,8.6784463828341425e-21,1.2133569335521288e-23,1.4024977772256359e-26,8.6462975127955988e-28
5.813264255295543e-14,0.42356318280396293,3.7591445247222623e-15,8.0809505783176075e-23,8.0787742510260154e-23,5.3311320291590162e-36,4.182923581132734e-29,0.0,0.0,3.366007725723137e-15,2.0530107722294695e-25,154.0,0.0,0.99999996823907888,1.0,18.999999999997318,2.2635417532755583e-09,4.5460070032347621e-09,1.2364277582783718e-08,1.2364867995826493e-08,9.5840857558742628e-11,1.6306098978263794e-12,7.0391997454301869e-15,1.0407070797905441e-12,1.2370513782796758e-10,2.62044598030952e-20,1.6469404460341276e-15,6.6494144869125249e-16,4.9944815288242894e-20,4.9942487665635382e-20,2.0024598975510155e-24,9.4075973409176297e-20,3.2516270996323406e-25,1.203672474426415e-16,1.2811121903483252e-45,1.2131425079198709e-45,1.213142521244038e-45,1.1223873660308258e-22,1.8163367458724923e-25,1.1139557220080319e-20,1.5935464385086202e-23,2.0289364613196883e-26,1.4182842298182537e-27
7.186390756715501e-14,0.42356318280395944,4.6471136580744395e-15,1.2350173497255339e-22,1.2346063235435972e-22,1.0194635197091713e-35,7.9022157313626366e-29,0.0,0.0,4.231288345182774e-15,3.1748931967425588e-25,154.0,0.0,0.99999996073823805,1.0,18.999999999995911,2.7982033181477176e-09,5.5569293391789014e-09,1.5284314880956449e-08,1.5285222660974423e-08,1.4536951079629508e-10,2.4917103512203385e-12,8.7053329174336565e-15,1.5847517596970499e-12,1.8763349820641842e-10,4.0057450678890192e-20,2.5168244887977256e-15,1.0161256097200703e-15,9.4350714604859825e-20,9.4345367180315416e-20,4.5929683693164239e-24,1.7673321988754308e-19,7.544561750888375e-25,1.8394308928008906e-16,5.6181954492900586e-45,5.3201214437436365e-45,5.3201215154646001e-45,2.1208313554479114e-22,3.4312592108967344e-25,1.6965008383472609e-20,2.508030531069417e-23,3.7743749746228932e-26,3.2630456424186379e-27
8.422204607993465e-14,0.42356318280395583,5.4462981440607291e-15,1.6964046554460662e-22,1.6957431407925383e-22,1.6589201999125376e-35,1.2720171629725771e-28,0.0,0.0,5.0329793935640973e-15,4.4070921126853064e-25,154.0,0.0,0.99999995398787755,1.0,18.99999999999439,3.2793987150255382e-09,6.4471635459129153e-09,1.7912192902683561e-08,1.791344650159022e-08,1.9832667845061678e-10,3.4221350236848553e-12,1.0204798362866136e-14,2.1697010966495019e-12,2.5598716176704419e-10,5.5027865345321942e-20,3.4568245618777812e-15,1.3956028265186716e-15,1.5187157746189403e-19,1.5186162568446529e-19,8.5352949868104892e-24,2.830595493825901e-19,1.4164824419465506e-24,2.5264341576512815e-16,1.6878280278066502e-44,1.5982802571739674e-44,1.5982802820253357e-44,3.4145646973323632e-22,5.5231520087498956e-25,2.3228754609030053e-20,3.505265450359577e-23,5.9924651123367551e-26,6.0803060919602585e-27
9.658018459271428e-14,0.42356318280395167,6.2454942500045262e-15,2.2309023600600127e-22,2.2299049584894052e-22,2.5286140850781494e-35,1.9181380243773694e-28,0.0,0.0,5.8564008957219262e-15,5.8563276400175456e-25,154.0,0.0,0.99999994723788432,1.0,18.999999999992639,3.7605941010020592e-09,7.3192260149198742e-09,2.0539923596028391e-08,2.0541580907273131e-08,2.5905609780876938e-10,4.49978163427916e-12,1.1704212778461406e-14,2.8440390493459319e-12,3.3437274175112188e-10,7.2368772220350458e-20,4.5456551345566238e-15,1.8351475842090939e-15,2.2900795929589851e-19,2.2899097028590383e-19,1.4549722265649858e-23,4.2469916252581988e-19,2.4392877290847665e-24,3.3222111352364662e-16,4.3687788309883638e-44,4.1369934933632514e-44,4.1369935663298454e-44,5.1500035541446441e-22,8.3284320569016452e-25,3.0449927423251799e-20,4.6659011947748427e-23,8.913422727552934e-26,1.0392566444877419e-26
1.0893832310549392e-13,0.4235631828039468,7.0447019754910777e-15,2.8385240220241524e-22,2.8370928146726304e-22,3.6676613283465816e-35,2.7526973839091695e-28,0.0,0.0,6.7015521340276806e-15,7.5286291455011078e-25,154.0,0.0,0.99999994048825136,1.0,18.999999999990646,4.241789476077456e-09,8.1734875875878932e-09,2.3167506991437934e-08,2.3169626741337666e-08,3.2739915587182317e-10,5.7246197416325602e-12,1.3203576656815001e-14,3.6069023050758545e-12,4.2258551083721632e-10,9.2079681152623606e-20,5.7833111652562144e-15,2.3347536303280337e-15,3.2863692615243791e-19,3.2860976496827229e-19,2.322759948123323e-23,6.0642850317810397e-19,3.9335846843701021e-24,4.2267582156050666e-16,1.0090766474951655e-43,9.5554022093015249e-44,9.555402397601231e-44,7.3921633908398676e-22,1.1951742466780517e-24,3.8619280027354273e-20,5.9883681645734161e-23,1.2618724531522521e-25,1.6634772761833417e-26
1.2129646161827356e-13,0.4235631828039414,7.8439213201096742e-15,3.5192831972147022e-22,3.517307747404791e-22,5.1165316583048036e-35,3.7998088357572549e-28,0.0,0.0,7.5684323944442666e-15,9.4300353508415537e-25,154.0,0.0,0.99999993373897089,1.0,18.999999999988425,4.7229848402519003e-09,9.0103116104371344e-09,2.579494311935295e-08,2.5797584858836692e-08,4.0320044527948709e-10,7.0966189105919442e-12,1.4702890485843184e-14,4.457435812735778e-12,5.2042487933332032e-10,1.1416010209090163e-19,7.1697876606104156e-15,2.8944147133936094e-15,4.5363525014373934e-19,4.5359400808062791e-19,3.5218082742571571e-23,8.3292743644201071e-19,6.0239803689229022e-24,5.2400718236947411e-16,2.1316411753869125e-43,2.0185474137937505e-43,2.0185474577389575e-43,1.0206111167527741e-21,1.6497717916460677e-24,4.7727654111251654e-20,7.4711076526214702e-23,1.7185262699596951e-25,2.5287467180814756e-26
