Time (s),Volume (m^3),H(4),O(5),OH(6),H2(7),H2O(8),Ar(9),He(10),HO2(11),H2O2(12),N2,Ne,C7H10(1),C7H16(2),O2(3),C7H10(57),C7H10(54),C7H11(67),C7H9(41),C7H10(125),S(151),S(153),S(152),C7H10(118),S(233),C7H10(150),C7H11(132),C2H4(30),C5H7(270)
6.111354118938819e-14,1.1454697028067882,2.6270811808741964e-14,3.1751367987331439e-22,3.175135165416732e-22,2.2759268296168149e-35,6.9381409960239173e-29,0.0,0.0,4.8113854091948423e-15,1.6918971751237393e-25,154.0,0.0,0.99999995234559458,1.0,18.999999999999087,4.8363200314058795e-09,2.0523413732555039e-08,1.0565588073407749e-08,1.0565839007032923e-08,4.7635385151981761e-10,5.6246356056769977e-13,1.7913876792478268e-15,3.4218695541904042e-13,6.8598240256314143e-10,7.4552343962876378e-21,7.8426461207810645e-16,1.366050013502216e-15,1.5270175956593411e-19,1.5270175956593411e-19
6.931421678709572e-14,1.1454697028067866,2.979602482726781e-14,4.084436144649856e-22,4.0844340668072958e-22,3.324281974424602e-35,1.0122716313668047e-28,0.0,0.0,5.4657158564720152e-15,2.1788981820854114e-25,154.0,0.0,0.99999994595426966,1.0,18.999999999998828,5.4852938483059806e-09,2.3104607468884403e-08,1.1983272463854032e-08,1.1983591929905814e-08,6.0973584186129181e-10,7.2350087072721864e-13,2.0321447982627215e-15,4.3902187397011849e-13,8.7806166933489432e-10,9.5909940054291563e-21,1.0088604135377492e-15,1.7572263519707195e-15,2.2278788562684933e-19,2.2278788562684933e-19
7.751489238480325e-14,1.1454697028067846,3.3321237248387373e-14,5.1080802035044902e-22,5.1080775961200189e-22,4.6544812666362448e-35,1.4157452594574514e-28,0.0,0.0,6.1221055787226918e-15,2.7280689783224409e-25,154.0,0.0,0.99999993956368949,1.0,18.999999999998536,6.1342676513684742e-09,2.5646842741757129e-08,1.3400936550066994e-08,1.3401333087804028e-08,7.5877882062958749e-10,9.0477303621111632e-13,2.2728999190804378e-15,5.4760364640394992e-13,1.0926938399951023e-09,1.1995259928774777e-20,1.2616981680675642e-15,2.1975802300361713e-15,3.1158260444456323e-19,3.1158260444456323e-19
8.571556798251078e-14,1.1454697028067826,3.6846449072135698e-14,6.2460689559205606e-22,6.2460657239200799e-22,6.3005673269927195e-35,1.9142933659571911e-28,0.0,0.0,6.7805545962525368e-15,3.3396175997657952e-25,154.0,0.0,0.9999999331738425,1.0,18.999999999998213,6.7832414405938384e-09,2.8150707571936522e-08,1.4818580335550359e-08,1.4819062574420727e-08,9.2324640807877617e-10,1.1062765560749437e-12,2.5136530577668756e-15,6.6783858163886445e-13,1.3295385114594429e-09,1.4667985710559189e-20,1.542777641877656e-15,2.6871087258786899e-15,4.21298740220809e-19,4.21298740220809e-19
9.391624358021831e-14,1.1454697028067802,4.0371660298547773e-14,7.4984023825225878e-22,7.4983984207736513e-22,8.2967306945884953e-35,2.5179743301690247e-28,0.0,0.0,7.4410629293636801e-15,4.0137521444466914e-25,154.0,0.0,0.99999992678471794,1.0,18.999999999997858,7.4322152159825463e-09,3.0616781090106427e-08,1.6236203823807224e-08,1.6236780482701023e-08,1.1029057982053146e-09,1.3280079299801145e-12,2.7544042300813102e-15,7.9963373661237395e-13,1.5882604270783095e-09,1.760912490305657e-20,1.8520986030390012e-15,3.2258089179274329e-15,5.5414898557148181e-19,5.5414898557148181e-19
1.1031759477563336e-13,1.1454697028067753,4.7422080959502954e-14,1.0346103180787762e-21,1.0346097403911262e-21,1.3476791158628612e-34,4.080968332922977e-28,0.0,0.0,8.7682576235207129e-15,5.5506117061170459e-25,154.0,0.0,0.99999991400859212,1.0,18.999999999997051,8.7301627252518471e-09,3.5437827206744256e-08,1.9071389922650633e-08,1.9072181932334527e-08,1.5068862517122492e-09,1.8321402415897042e-12,3.23590073812008e-15,1.0975366316781173e-12,2.1700201498833241e-09,2.4296457769487728e-20,2.5554640688994195e-15,4.4507127056064199e-15,8.9810191709710356e-19,8.9810191709710356e-19
1.250788108515069e-13,1.1454697028067697,5.376745751182288e-14,1.3300092490587852e-21,1.330008461963842e-21,1.9682138903290331e-34,5.9481228934279745e-28,0.0,0.0,9.9697759111486446e-15,7.1499180799346196e-25,154.0,0.0,0.99999990251244153,1.0,18.999999999996223,9.8983154362774467e-09,3.9653155279087758e-08,2.1622988030225021e-08,2.1624004556426174e-08,1.920160261613219e-09,2.3550034798741977e-12,3.6692410261223205e-15,1.4042678766721903e-12,2.7651632364371631e-09,3.1232565415018614e-20,3.2850765857497448e-15,5.7212640114513505e-15,1.3089732437131007e-18,1.3089732437131007e-18
1.3984002692738043e-13,1.1454697028067637,6.0112832129315775e-14,1.6624558243469778e-21,1.6624547781391202e-21,2.7560230307486568e-34,8.3123356691581174e-28,0.0,0.0,1.1177966696837177e-14,8.9552420236342817e-25,154.0,0.0,0.99999989101846654,1.0,18.999999999995289,1.1066468102479312e-08,4.3754654476529459e-08,2.4174520429236536e-08,2.4175791078653898e-08,2.379192559240435e-09,2.9433505556824088e-12,4.102575182848937e-15,1.747042318065574e-12,3.4262014157277632e-09,3.9037610523732317e-20,4.106187998084186e-15,7.1510861881322281e-15,1.8292048600010964e-18,1.8292048600010964e-18
1.5460124300325397e-13,1.1454697028067569,6.6458204812184326e-14,2.0319500326475092e-21,2.0319486717551027e-21,3.7315812763621836e-34,1.1232267024067805e-27,0.0,0.0,1.2392830098860695e-14,1.0967799409904594e-24,154.0,0.0,0.99999987952660818,1.0,18.999999999994252,1.2234620723859945e-08,4.7745398563512725e-08,2.6725987140092205e-08,2.6727542014824776e-08,2.8827475153380985e-09,3.5971610769320655e-12,4.535903295987558e-15,2.1253441596260348e-12,4.1513552966820869e-09,4.771132250299243e-20,5.0187970185906692e-15,8.7401622060584675e-15,2.4716964325835748e-18,2.4716964325835748e-18
1.693624590791275e-13,1.1454697028067495,7.280357556063082e-14,2.4384918626657709e-21,2.4384901256511708e-21,4.915518581754041e-34,1.4766577302675445e-27,0.0,0.0,1.3614366235456623e-14,1.3188806763097762e-24,154.0,0.0,0.99999986803680974,1.0,18.999999999993122,1.3402773300421789e-08,5.1628378349477892e-08,2.9277388183192444e-08,2.9279257873367456e-08,3.4296228479125556e-09,4.316414657886113e-12,4.9692254517914279e-15,2.5386649833048882e-12,4.9388935105770753e-09,5.7253430844360507e-20,6.022902378312474e-15,1.0488475038252842e-14,3.2493462505235127e-18,3.2493462505235127e-18
1.9064956257572275e-13,1.1454697028067378,8.1954211448456658e-14,3.0900005906495687e-21,3.0899981911951628e-21,7.0318276758304857e-34,2.1063751644628329e-27,0.0,0.0,1.5387689732082563e-14,1.676122711585851e-24,154.0,0.0,0.99999985147092185,1.0,18.99999999999131,1.5087362395546811e-08,5.7044114094442984e-08,3.2956640049715076e-08,3.2959018569196489e-08,4.2921952569621805e-09,5.468843551977702e-12,5.5941076578462805e-15,3.1953666470204535e-12,6.1810573015613705e-09,7.2542662289578035e-20,7.6320302216111571e-15,1.3290072455266565e-14,4.6348448508926962e-18,4.6348448508926962e-18
2.1193666607231798e-13,1.1454697028067247,9.1104843314398548e-14,3.8185551025955908e-21,3.8185518831413688e-21,9.687650249402234e-34,2.8936532549564589e-27,0.0,0.0,1.7174890737160985e-14,2.0773333231601916e-24,154.0,0.0,0.99999983490904087,1.0,18.999999999989292,1.6771951397476557e-08,6.2250216900694305e-08,3.6635755454272898e-08,3.6638708833739547e-08,5.2390384061032749e-09,6.7572671958734475e-12,6.2189779026486442e-15,3.9223776849662698e-12,7.5445767779884524e-09,8.9636475405168995e-20,9.4314315369771197e-15,1.6422739207811373e-14,6.3669185069718685e-18,6.3669185069718685e-18
2.332237695689132e-13,1.1454697028067102,1.0025547115905917e-13,4.624155364643417e-21,4.6241511500369576e-21,1.2946562366830662e-33,3.856084485356389e-27,0.0,0.0,1.8975969604885155e-14,2.5228780683472871e-24,154.0,0.0,0.99999981835101126,1.0,18.999999999987068,1.8456540306217637e-08,6.7254801156057041e-08,4.0314734457974901e-08,4.031833011340309e-08,6.2668903749205172e-09,8.1816245214980204e-12,6.8438364314753311e-15,4.7182517193122817e-12,9.0247545502159604e-09,1.0853405984860614e-19,1.1421102713769047e-14,1.98864242599341e-14,8.4842346424253829e-18,8.4842346424253829e-18
2.5451087306550843e-13,1.1454697028066942,1.0940609498303974e-13,5.5068013429378707e-21,5.5067959404343552e-21,1.6872811505082431e-33,5.0112613300001375e-27,0.0,0.0,2.0790926689288679e-14,3.0131227862543594e-24,154.0,0.0,0.99999980179668424,1.0,18.999999999984638,2.0141129121776421e-08,7.2065667345689539e-08,4.3993577121901611e-08,4.3997883824849036e-08,7.3726154294145541e-09,9.7418544881815967e-12,7.4686834843924145e-15,5.581572115723581e-12,1.0617074945715338e-08,1.2923460564101847e-19,1.3601040215340691e-14,2.3681076586996286e-14,1.1025454725235946e-17,1.1025454725235946e-17
2.7579797656210367e-13,1.1454697028066774,1.185567147869401e-13,6.4664930036286687e-21,6.4664862028908963e-21,2.1531316793501833e-33,6.3767762505518375e-27,0.0,0.0,2.2619762344245373e-14,3.5484335977932023e-24,154.0,0.0,0.99999978524591637,1.0,18.999999999982013,2.1825717844159029e-08,7.6690313847061195e-08,4.767228350710498e-08,4.7677371355585172e-08,8.5531992805131629e-09,1.1437896082668258e-11,8.093519298379671e-15,6.5109513929369126e-12,1.2317197181001984e-08,1.5173730316730182e-19,1.597124057757107e-14,2.7806645175688429e-14,1.4029234259490027e-17,1.4029234259490027e-17
2.970850800586989e-13,1.145469702806659,1.2770733057135861e-13,7.5032303128708386e-21,7.5032218859692344e-21,2.6987668758890214e-33,7.970221700406068e-27,0.0,0.0,2.4462476923469596e-14,4.1291769056341893e-24,154.0,0.0,0.99999976869857021,1.0,18.999999999979181,2.3510306473371332e-08,8.1135949021430549e-08,5.1350853674608602e-08,5.1356794064590843e-08,9.8057442233916799e-09,1.3269688319076975e-11,8.718344104655e-15,7.5050305970284158e-12,1.4120948361922476e-08,1.7604134317560618e-19,1.8531700407308851e-14,3.2263079024016202e-14,1.7534222798995838e-17,1.7534222798995838e-17
3.1837218355529414e-13,1.145469702806639,1.3685794233689247e-13,8.6170132368241564e-21,8.6170029382367858e-21,3.33081297003207e-33,9.8091901191368484e-27,0.0,0.0,2.6319070780516021e-14,4.7557193942335557e-24,154.0,0.0,0.99999975215451298,1.0,18.999999999976158,2.5194895009419004e-08,8.5409501944029415e-08,5.5029287685407637e-08,5.5036153282871897e-08,1.1127464824022933e-08,1.5237170238923011e-11,9.3431581260660285e-15,8.5624787466413819e-12,1.6024317271989959e-08,2.0214591677761918e-19,2.1282416380990666e-14,3.7050327141321959e-14,2.1579063933076059e-17,2.1579063933076059e-17
3.3965928705188937e-13,1.145469702806618,1.4600855008413748e-13,9.8078417416537284e-21,9.8078293082663002e-21,4.0559633336819649e-33,1.1911273938395038e-26,0.0,0.0,2.8189544268780013e-14,5.4284280297752531e-24,154.0,0.0,0.99999973561361721,1.0,18.999999999972932,2.6879483452307475e-08,8.9517633745552127e-08,5.8707585600468984e-08,5.8715450314070484e-08,1.2515683359987313e-08,1.734028091106975e-11,9.9679615850015186e-15,9.6819922231456013e-12,1.8023447806837233e-08,2.3005021544791503e-19,2.4223385243125457e-14,4.2168338548265171e-14,2.6202395304382901e-17,2.6202395304382901e-17
3.609463905484846e-13,1.1454697028065957,1.5515915381368828e-13,1.1075715793529265e-20,1.1075700944635164e-20,4.880978527536144e-33,1.4294065574864087e-26,0.0,0.0,3.0073897741497353e-14,6.1476700602087302e-24,154.0,0.0,0.99999971907576102,1.0,18.999999999969507,2.8564071802041965e-08,9.3466747381891562e-08,6.2385747480731189e-08,6.239468643498789e-08,1.3967825893115305e-08,1.957895943175914e-11,1.0592754704683697e-14,1.0862294247873843e-11,2.0114633318551993e-08,2.5975343102436771e-19,2.7354603804992104e-14,4.7617062276848824e-14,3.1442848590531525e-17,3.1442848590531525e-17
3.8223349404507985e-13,1.145469702806572,1.6430975352613836e-13,1.2420635358625934e-20,1.24206177959262e-20,5.8126862501599033e-33,1.6975157438638765e-26,0.0,0.0,3.1972131551744756e-14,6.9138130151725939e-24,154.0,0.0,0.9999997025408266,1.0,18.999999999965894,3.024866005862751e-08,9.7262998333747692e-08,6.6063773387104591e-08,6.607386289618381e-08,1.5481417968328623e-08,2.1953144924548509e-11,1.1217537691445667e-14,1.2102134282843476e-11,2.2294310421712373e-08,2.9125475570733232e-19,3.067606894315059e-14,5.3396447370390662e-14,3.7339049528844675e-17,3.7339049528844675e-17
4.035205975416751e-13,1.1454697028065473,1.7346034922208e-13,1.3842600403123369e-20,1.3842579810726751e-20,6.8579814004107831e-33,1.9972141923733683e-26,0.0,0.0,3.3884246052439411e-14,7.7272247060510419e-24,154.0,0.0,0.99999968600870059,1.0,18.999999999962082,3.1933248222068916e-08,1.009123034016593e-07,6.974166338047137e-08,6.9752980922463292e-08,1.7054081078106223e-08,2.4462776540355886e-11,1.1842310743020539e-14,1.3400287543906735e-11,2.4559053901974954e-08,3.2455338206021495e-19,3.4187777598228414e-14,5.9506442883557864e-14,4.3929617891140151e-17,4.3929617891140151e-17
4.248077010382703e-13,1.145469702806521,1.8261094090210435e-13,1.5341610893206806e-20,1.5341586937629731e-20,8.0238260090369892e-33,2.330261141922885e-26,0.0,0.0,3.5810241596339693e-14,8.5882732258772744e-24,154.0,0.0,0.99999966947927466,1.0,18.999999999958074,3.361783629237085e-08,1.0442035083902943e-07,7.3419417521685575e-08,7.3432041713467771e-08,1.8683528589087363e-08,2.7107793457380075e-11,1.2467074082661483e-14,1.475555440967837e-11,2.6905570850103155e-08,3.5964850300838675e-19,3.7889726773452895e-14,6.594699788232809e-14,5.1253167516198473e-17,5.1253167516198473e-17
4.4609480453486556e-13,1.145469702806494,1.917615285668017e-13,1.6917666795065747e-20,1.6917639125232355e-20,9.3172493235024635e-33,2.6984158296242602e-26,0.0,0.0,3.7750118536044548e-14,9.4973269494161308e-24,154.0,0.0,0.9999996529524442,1.0,18.999999999953882,3.5302424269537772e-08,1.0779260817483449e-07,7.7097035871573106e-08,7.7111046444122022e-08,2.0367562597403825e-08,2.9888134881167429e-11,1.3091827920530924e-14,1.6166759974656706e-11,2.9330696133429406e-08,3.9653931184015554e-19,4.1781913533536098e-14,7.2718061444036406e-14,5.9348306274676163e-17,5.9348306274676163e-17
4.673819080314607e-13,1.145469702806465,2.0091211221676108e-13,1.8570768074895459e-20,1.8570736322137626e-20,1.0745347714777898e-32,3.1034374922982702e-26,0.0,0.0,3.9703877223994296e-14,1.0454754533038397e-23,154.0,0.0,0.99999963642810874,1.0,18.999999999949495,3.6987012153573958e-08,1.1103433191373944e-07,8.0774518490931858e-08,8.0789996265223561e-08,2.2104070029309388e-08,3.2803740044508249e-11,1.3716572402872581e-14,1.7632753459957225e-11,3.1831386780493599e-08,4.3522500220539521e-19,4.5864335003212628e-14,7.9819582657322004e-14,6.8253636112484779e-17,6.8253636112484779e-17
4.886690115280559e-13,1.1454697028064351,2.1006269185257077e-13,2.0300914698895232e-20,2.0300878476952552e-20,1.2315284790846709e-32,3.5470853647189339e-26,0.0,0.0,4.1671518012469858e-14,1.1460924914836861e-23,154.0,0.0,0.99999961990617137,1.0,18.999999999944926,3.8671599944483544e-08,1.1415057438893813e-07,8.4451865440531679e-08,8.4468892303845679e-08,2.3891019886391718e-08,3.5854548207531001e-11,1.434130772779848e-14,1.9152407810058358e-11,3.4404718013958744e-08,4.7570476811660341e-19,5.0136988366231945e-14,8.7251510622191143e-14,7.8007753003057765e-17,7.8007753003057765e-17
5.099561150246511e-13,1.145469702806404,2.1921326747481781e-13,2.210810663327039e-20,2.2108065538290208e-20,1.4034291269273755e-32,4.0311186816584712e-26,0.0,0.0,4.3653041253593863e-14,1.2516207314460682e-23,154.0,0.0,0.99999960338653993,1.0,18.999999999940165,4.0356187642270485e-08,1.1714619316355795e-07,8.8129076781114453e-08,8.8147735663932702e-08,2.5726459466281237e-08,3.9040498657566057e-11,1.4966034186435552e-14,2.0724619097685136e-11,3.7047877808171975e-08,5.1797780394720358e-19,5.4599870863883073e-14,9.5013794449944035e-14,8.8649247005802921e-17,8.8649247005802921e-17
5.312432185212463e-13,1.145469702806372,2.2836383908408853e-13,2.399234384422992e-20,2.3992297454767345e-20,1.5909665129942415e-32,4.557296675512981e-26,0.0,0.0,4.5648447299329524e-14,1.3620971233277374e-23,154.0,0.0,0.99999958686912482,1.0,18.999999999935216,4.2040775246938602e-08,1.2002585687028448e-07,9.1806152573394153e-08,9.1826527426653073e-08,2.7608512015167699e-08,4.2361530709277307e-11,1.5590751884624246e-14,2.2348306170870851e-11,3.9758163508627052e-08,5.6204330443364699e-19,5.925297979411039e-14,1.0310638326325974e-13,1.0021670220109639e-16,1.0021670220109639e-16
5.525303220178415e-13,1.1454697028063383,2.375144066809685e-13,2.5953626297989235e-20,2.5953574175007125e-20,1.7948771442001404e-32,5.1273785790672851e-26,0.0,0.0,4.7657736501482077e-14,1.4775586454153928e-23,154.0,0.0,0.99999957035384002,1.0,18.999999999930079,4.3725362758491573e-08,1.2279405445686992e-07,9.548309287805689e-08,9.5505268651009366e-08,2.9535373011178181e-08,4.5817583704482499e-11,1.6215460822651739e-14,2.4022410043159409e-11,4.2532976479773107e-08,6.0790046467256987e-19,6.4096312510003656e-14,1.1152922619609701e-13,1.1274869676883061e-16,1.1274869676883061e-16
5.738174255144367e-13,1.1454697028063034,2.466649702660422e-13,2.7991953960766918e-20,2.7991895647635941e-20,2.0159042570017395e-32,5.7431236222779051e-26,0.0,0.0,4.9680909211697251e-14,1.5980423041681225e-23,154.0,0.0,0.99999955384060335,1.0,18.999999999924764,4.5409950176932899e-08,1.2545509994393272e-07,9.9159897755760799e-08,9.9183960374130943e-08,3.1505308251778732e-08,4.9408597012335652e-11,1.6840161456290776e-14,2.5745893600017894e-11,4.53698193507416e-08,6.5554848012270913e-19,6.9129866419059463e-14,1.2028227239380902e-13,1.2628380289988519e-16,1.2628380289988519e-16
5.951045290110319e-13,1.145469702806268,2.5581552983989335e-13,3.0107326798788514e-20,3.0107261821287112e-20,2.2547977939035228e-32,6.4062910360140649e-26,0.0,0.0,5.1717965781463296e-14,1.7235851341882872e-23,154.0,0.0,0.99999953732933566,1.0,18.999999999919261,4.7094537502265981e-08,1.2801314169206375e-07,1.0283656726713639e-07,1.0286260361191129e-07,3.3516650128470383e-08,5.3134510029088518e-11,1.7464854180959181e-14,2.7517740962364119e-11,4.8266290650652445e-08,7.0498654660305937e-19,7.4353638981607248e-14,1.2936547101300913e-13,1.4086058690192092e-16,1.4086058690192092e-16
6.16391632507627e-13,1.1454697028062306,2.6496608540310487e-13,3.2299744778282111e-20,3.2299672644596531e-20,2.5123144312733284e-32,7.1186400477045941e-26,0.0,0.0,5.3768906562108697e-14,1.8542241982523706e-23,154.0,0.0,0.9999995208199608,1.0,18.99999999991358,4.8779124734494048e-08,1.3047216597701266e-07,1.0651310147278612e-07,1.0654119935923133e-07,3.5567796189592079e-08,5.6995262178341667e-11,1.8089538417633666e-14,2.9336957264121917e-11,5.1220082738951442e-08,7.5621386029650771e-19,7.9767627710244897e-14,1.3877877122172572e-13,1.5651760907914609e-16,1.5651760907914609e-16
6.376787360042222e-13,1.1454697028061922,2.7411663695625893e-13,3.4569207865483453e-20,3.4569128066207753e-20,2.7892175474573199e-32,7.8819298864026913e-26,0.0,0.0,5.583373190480499e-14,1.989996587272068e-23,154.0,0.0,0.99999950431240492,1.0,18.999999999907715,5.0463711873620277e-08,1.3283600648872597e-07,1.1018950043328504e-07,1.1021974859063626e-07,3.7657205321781716e-08,6.0990792910725899e-11,1.8714214299273391e-14,3.120256797354179e-11,5.4228976306451605e-08,8.0922961774250459e-19,8.5371830168163125e-14,1.4852212219922064e-13,1.732934238750489e-16,1.732934238750489e-16
6.589658395008174e-13,1.1454697028061527,2.8326718449993704e-13,3.6915716026631748e-20,3.6915628034767812e-20,3.086277249088524e-32,8.6979197786704851e-26,0.0,0.0,5.7912442160564678e-14,2.1309394203233729e-23,154.0,0.0,0.99999948780659831,1.0,18.999999999901668,5.214829891964764e-08,1.351083476941632e-07,1.1386576420918023e-07,1.1389825226055609e-07,3.9783396398150411e-08,6.512104170413896e-11,1.9338883531901395e-14,3.3113618672124047e-11,5.7290838428611266e-08,8.6403301584213355e-19,9.1166243968585071e-14,1.5859547313613536e-13,1.9122657975881581e-16,1.9122657975881581e-16
6.802529429974126e-13,1.1454697028061118,2.9241772803471981e-13,3.9339269227970498e-20,3.9339172498928077e-20,3.4042703664428513e-32,9.5683689493464405e-26,0.0,0.0,6.000503768024163e-14,2.2770898446395009e-23,154.0,0.0,0.99999947130247291,1.0,18.999999999895447,5.3832885872579034e-08,1.372927309630499e-07,1.1754189286099115e-07,1.1757671130375506e-07,4.1944945815777718e-08,6.938594806368689e-11,1.9963545566077489e-14,3.506917460876932e-11,6.0403619019357797e-08,9.2062325186061063e-19,9.7150866773659016e-14,1.6899877323446241e-13,2.1035561924808116e-16,2.1035561924808116e-16
