Time (s),Volume (m^3),H(4),O(5),OH(6),H2(7),H2O(8),Ar(9),He(10),HO2(11),H2O2(12),N2,Ne,C7H10(1),C7H16(2),O2(3),C7H10(57),C7H10(54),C7H11(67),C7H9(41),C7H10(125),S(151),S(153),S(152),C7H10(118),S(233),C7H10(150),C7H11(132),C2H4(30),C5H7(270),S(403),C7H10(298),S(402),C7H8(144),S(450),S(449),S(438),S(200),C7H8(533),S(314),S(310),S(234),S(802),S(856),S(961),S(953),S(1016),S(990),S(1006),S(949),C5H8O(890),C7H10(181),C7H9(137),S(535),C7H9(1071),C7H9(1285),C7H9(1286),S(1297),S(1298),S(1341),S(1367),C7H9(1335),S(1421),C7H9(1412),S(1422),C6H6(1400),CH3(19),S(1504),S(389)
3.2488062090022807e-08,0.3447029469433284,1.0468923172958572e-06,3.0792322216917169e-08,4.1068899082262262e-06,2.1687881322516612e-10,1.4931309870704215e-06,0.0,0.0,0.00081933722360161569,0.00012923609525596405,154.0,0.0,0.86863397349496074,1.0,18.993056687461738,0.004797421732317288,6.865606883746138e-07,0.025049423058894977,0.034533132348282654,0.018340269436743634,0.0048360682446227932,1.563084577084229e-08,0.000100852309666611,0.030003824886808087,5.2825020105978911e-11,0.006508481935869101,3.1643535398071867e-05,0.004581338398096076,0.004531489608809669,1.9705625761036396e-06,2.9659092922794117e-06,1.1970570438112148e-06,0.0015255823707398771,3.480431843462916e-06,9.3022643625954252e-06,9.7595541251032983e-06,0.0010468542570688866,7.6754930008516293e-08,7.6440624302723824e-13,2.5558824261700223e-12,7.115837916807694e-11,9.6502469366489119e-07,3.5339738477994535e-06,4.2388632507610107e-07,4.7473831928862893e-07,1.1933804943977281e-07,4.0992451025280448e-08,2.7049124148728853e-13,5.251587196229606e-08,4.3797807154174172e-08,1.7697010377006091e-06,1.7833706952546535e-09,3.4309487899137652e-10,9.9574958797581347e-13,1.9030204797064569e-12,5.3201472246530937e-09,5.2843746653738053e-18,3.0337843642936562e-18,1.0058113179829858e-09,2.1427902902896939e-14,1.2117953447218087e-10,3.8042008707733965e-15,2.266694779603374e-16,2.9274969699520728e-14,2.6004776435938513e-10,1.7160354280345464e-10,8.8444221555930584e-11,1.5528711970143748e-06
3.288758087110889e-08,0.3447030034355672,1.059767372274004e-06,3.1626647427719186e-08,4.2741223768239523e-06,2.2718508825016335e-10,1.5785982207527378e-06,0.0,0.0,0.00083467233474617691,0.00013477125649144565,154.0,0.0,0.8671577869138194,1.0,18.992965396230517,0.0048497098959666435,6.8548333193240162e-07,0.025236793952249075,0.034858155526276018,0.018548318998714026,0.0048722577234841281,1.5777883662559829e-08,0.00010180105057288087,0.030349055994235787,5.3220322623207422e-11,0.0066507253152764062,3.1881794298804967e-05,0.004681432749871481,0.0046289081930347559,2.0129161863986754e-06,3.0007298704641445e-06,1.2227858187752052e-06,0.0015709346278224971,3.6468102993377385e-06,9.8327691104087324e-06,1.0322560179399951e-05,0.0010796991349669796,7.9048383924394141e-08,7.7159718862264611e-13,2.6317103918910096e-12,7.3398398721174696e-11,9.9743249674872282e-07,3.7007813801598593e-06,4.4395362905877777e-07,4.9817673417821165e-07,1.2536768156910203e-07,4.3916596638886028e-08,2.8384573195233042e-13,5.5931211018175902e-08,4.7223541919012777e-08,1.7901803233180237e-06,1.890156906378751e-09,3.6365499771069274e-10,1.0553743239817326e-12,2.0261261117440213e-12,5.6648603218164378e-09,5.6010432523515417e-18,3.2155852903530856e-18,1.0808727863539304e-09,2.302702060735645e-14,1.2941549732534599e-10,4.062733093285854e-15,2.4207506149236527e-16,3.1264490207218794e-14,2.8051707574699561e-10,1.8450782272451609e-10,9.6009253022479591e-11,1.6373521113397532e-06
3.328709965219497e-08,0.3447030612424522,1.0725455716949545e-06,3.2470847666095918e-08,4.4454871700995601e-06,2.3781331505418815e-10,1.6676800929514456e-06,0.0,0.0,0.00085001867569521703,0.00014045713146090407,154.0,0.0,0.86568508722945359,1.0,18.992873909012339,0.004901846044980891,6.8440855478877992e-07,0.025421585674948254,0.035180775652609138,0.018755969092055669,0.0049079481737210329,1.5923832176386684e-08,0.00010274276249869694,0.030693745639766536,5.3610174184036287e-11,0.0067940532352279703,3.2116780398903583e-05,0.0047822727624566592,0.004726964737878361,2.0555467707119067e-06,3.0354957678446646e-06,1.2486828503896303e-06,0.0016170190142256301,3.8184670836554088e-06,1.0385646584957948e-05,1.0909775558938158e-05,0.0011130713644481262,8.1379094368041851e-08,7.7873485832825911e-13,2.7087601649193025e-12,7.5674589247097165e-11,1.0304186789230229e-06,3.8729632306193783e-06,4.646694199089698e-07,5.2241050407767933e-07,1.3160724205053624e-07,4.7004457462175195e-08,2.9765339151411474e-13,5.9519201402549801e-08,5.086373743846064e-08,1.8106202644488907e-06,2.0021206505374874e-09,3.8521284901558118e-10,1.1178899888924511e-12,2.1558066469542765e-12,6.0280180800245869e-09,5.9330789961315108e-18,3.4062085734518355e-18,1.1607154272222626e-09,2.472799698728265e-14,1.3811771841193325e-10,4.3358998330539852e-15,2.5835279324362682e-16,3.3366630049303663e-14,3.0237009028811962e-10,1.982362572106279e-10,1.0413383307749181e-10,1.7251527646545697e-06
3.408613721436714e-08,0.3447031806988551,1.0978098647116577e-06,3.4188533067943731e-08,4.8006972733277537e-06,2.6005155430854209e-10,1.8570690870211536e-06,0.0,0.0,0.0008807317307560164,0.00015228633043268424,154.0,0.0,0.8627501410771905,1.0,18.992690349112674,0.0050056638549161045,6.8226673393458178e-07,0.025783497884169088,0.035818828978024859,0.019170074579054133,0.004977844853011025,1.6212471178473774e-08,0.00010460516462480411,0.031381505730581322,5.4373664959225519e-11,0.0070839078692734973,3.2577018049355186e-05,0.0049861487136244644,0.0049249396933368373,2.1416162190325219e-06,3.104864042254247e-06,1.3009679287886802e-06,0.0017113833318231908,4.1778941919859727e-06,1.1560889588425824e-05,1.2159512547046063e-05,0.0011813896036470882,8.6152252050342705e-08,7.9285086437076053e-13,2.8665236265293074e-12,8.0334931883883177e-11,1.0981216474243048e-06,4.2337955584497671e-06,5.0808831515866539e-07,5.7331929563609251e-07,1.4473123670853312e-07,5.3697786704028838e-08,3.2665966166597228e-13,6.7237965048644111e-08,5.8827591279216345e-08,1.8513824773522048e-06,2.2423165355058397e-09,4.3146369362348057e-10,1.252004949596496e-12,2.4359690707433573e-12,6.8126951483529262e-09,6.6454381906185288e-18,3.8151773394422938e-18,1.3357537502958548e-09,2.8457032804939522e-14,1.5700359799401527e-10,4.928730931161446e-15,2.9367932416694266e-16,3.7928730320451017e-14,3.5054208095205332e-10,2.2833862803840361e-10,1.2220345291364979e-10,1.9110158936106345e-06
3.480527102032209e-08,0.34470329245398806,1.1202130535993909e-06,3.576736661016413e-08,5.1347171883029153e-06,2.8120628479595843e-10,2.0408425074243514e-06,0.0,0.0,0.00090837895852405781,0.00016346100806538365,154.0,0.0,0.86012059437053345,1.0,18.992524481821807,0.0050985838914911251,6.803479039101964e-07,0.026100565076119013,0.036384915685093708,0.01954141262444456,0.0050390775943672346,1.6468546595682883e-08,0.0001062574550940221,0.031998651012318489,5.5042518381740283e-11,0.0073483493612731031,3.2980250216331025e-05,0.0051720847868090671,0.0051051689046558461,2.2199693538429499e-06,3.1671097897566193e-06,1.3485655416908472e-06,0.0017988119797501684,4.5201173789684207e-06,1.2701099962800981e-05,1.3373837941372724e-05,0.0012446579190591028,9.05753775854817e-08,8.053743371055325e-13,3.0126838656893397e-12,8.4651500941110395e-11,1.1610199561487254e-06,4.5777876919132717e-06,5.4948762122118612e-07,6.2199519909814273e-07,1.5729849823853339e-07,6.0349251611110095e-08,3.5439370123745011e-13,7.4838561834038478e-08,6.6831295909633985e-08,1.8879348235205161e-06,2.478072179279594e-09,4.7686287470690999e-10,1.3836407550058095e-12,2.7133540579909463e-12,7.5897263673315366e-09,7.344679995663545e-18,4.2166153504212377e-18,1.5122505050204e-09,3.2217139435690098e-14,1.7580742932954167e-10,5.5189797602479528e-15,3.2885238178598816e-16,4.2470959713507345e-14,3.9944619022766113e-10,2.58696447599217e-10,1.4074974262844434e-10,2.0904053954930601e-06
3.5524404826277044e-08,0.3447034080824574,1.1422978393113712e-06,3.7376864095795291e-08,5.4824135392930763e-06,3.0346370203212106e-10,2.2378255698739147e-06,0.0,0.0,0.00093601235488355533,0.00017514345970592383,154.0,0.0,0.85750231086803763,1.0,18.992357991298341,0.0051910174352495474,6.7843740931962746e-07,0.026409535839132518,0.036943307522197662,0.019911470782741143,0.0050987439613523772,1.6721133813142101e-08,0.00010788723867462574,0.032614062099462424,5.5694262087529915e-11,0.0076160939167536114,3.3373207609114179e-05,0.0053602789225941586,0.0052872641558312592,2.2991324132480806e-06,3.2291803996322318e-06,1.3966551691436316e-06,0.0018886061497168025,4.8804861160397065e-06,1.3923118920535639e-05,1.4677174140115851e-05,0.0013095997820587204,9.5118917921682619e-08,8.1772721973472156e-13,3.1627913947177713e-12,8.9082920544853345e-11,1.2257711581520201e-06,4.9405227722464421e-06,5.9314908107948858e-07,6.7346080310546894e-07,1.7060414273248452e-07,6.7637995028000588e-08,3.8371722741067645e-13,8.3098294805370416e-08,7.569317981071182e-08,1.9243611075595603e-06,2.7335519087925119e-09,5.2606361189160137e-10,1.5262897239092878e-12,3.0164010670110454e-12,8.4387788911055942e-09,8.102473670770775e-18,4.6516682655528112e-18,1.7084273460945346e-09,3.6396513060845925e-14,1.9645864690524751e-10,6.1672106108304956e-15,3.6748102370112205e-16,4.7459387611949132e-14,4.5414980802689828e-10,2.9244112048887108e-10,1.617086875380273e-10,2.2817276473138169e-06
3.6243538632232e-08,0.3447035274450095,1.1640634358047889e-06,3.9016521468256285e-08,5.8438676673759935e-06,3.2684439660193614e-10,2.4485902018021911e-06,0.0,0.0,0.00096361422353278441,0.00018734012886056234,154.0,0.0,0.85489527398116638,1.0,18.992190883373869,0.00528296673833944,6.7653523919436053e-07,0.026710509293977863,0.037494041840056794,0.020280254435755637,0.0051568631875490338,1.6970249810010863e-08,0.00010949462491490043,0.033227746528971466,5.6329106167601367e-11,0.0078870641568867198,3.3756015680136612e-05,0.0055506731942739406,0.0054711510633889465,2.3790730212169464e-06,3.2910766310371324e-06,1.4452171433795341e-06,0.0019807610509364046,5.2593623601316271e-06,1.5230511981950931e-05,1.6073594550153346e-05,0.0013762000372212944,9.9782642910659944e-08,8.2991034257490133e-13,3.3168380697614546e-12,9.3628173823252826e-11,1.292364973823128e-06,5.3224889198464752e-06,6.3913180031256775e-07,7.2779445521030245e-07,1.8466964147888317e-07,7.5606942098527956e-08,4.1467488026509146e-13,9.2056885363460668e-08,8.5479949271410157e-08,1.9606618583934676e-06,3.0099239409613961e-09,5.7929129933161436e-10,1.6806041496542408e-12,3.3468699105140159e-12,9.3648036182034147e-09,8.922290754667419e-18,5.1223291115576868e-18,1.9260534315201298e-09,4.1032844065385742e-14,2.1909465882324665e-10,6.8777352827629858e-15,4.0982227537040644e-16,5.2927195392483943e-14,5.1521639479689084e-10,3.2987407550783996e-10,1.853423192890509e-10,2.4854229866527284e-06
3.696267243818695e-08,0.34470365040537937,1.1855095126741746e-06,4.0685833109029427e-08,6.2191465914751927e-06,3.5136797700290414e-10,2.6737128469315284e-06,0.0,0.0,0.00099116749839138854,0.0002000569860273691,154.0,0.0,0.85229946517512389,1.0,18.99202316460411,0.0053744340465859399,6.7464138103810933e-07,0.027003585306615657,0.038037157669560416,0.020647768955729003,0.0052134546489359035,1.7215912327400206e-08,0.00011107972827957626,0.033839711826684778,5.6947262268353447e-11,0.0081611836415365815,3.4128800840065082e-05,0.0057432103894945047,0.00565675581849242,2.4597590528659894e-06,3.3527992421274458e-06,1.4942319492056598e-06,0.0020752706671235883,5.6570909573610416e-06,1.662687689241008e-05,1.7567226371406103e-05,0.0014444425076524795,1.045662596327441e-07,8.4192457320747944e-13,3.4748137006771749e-12,9.8286173455634163e-11,1.3607898953842559e-06,5.7241677804210683e-06,6.8749410231265487e-07,7.850736106978608e-07,1.9951623866668591e-07,8.4300587738414186e-08,4.4731079149379772e-13,1.0175532380031607e-07,9.6261343795910966e-08,1.9968376040778662e-06,3.3083895635463992e-09,6.3677772217779897e-10,1.847254791595268e-12,3.7065887751639049e-12,1.0372944601000045e-08,9.8077012207236727e-18,5.6306474269480711e-18,2.1670135212450329e-09,4.6166285636073701e-14,2.4385904596076771e-10,7.6550591764503803e-15,4.5614470859018466e-16,5.8909054287044223e-14,5.8325073783300881e-10,3.7131562729130831e-10,2.119351105417005e-10,2.7019302138626147e-06
3.7681806244141905e-08,0.3447037768302469,1.2066361589052539e-06,4.2384292508920124e-08,6.6083032603403415e-06,3.770530616744342e-10,2.9137737783749335e-06,0.0,0.0,0.0010186557443275642,0.00021329952934526076,154.0,0.0,0.8497148640347828,1.0,18.991854842231209,0.0054654215992757018,6.7275582087929196e-07,0.027288864404401057,0.038572695658836635,0.021014019704494614,0.0052685378476992686,1.7458139839846443e-08,0.00011264266796581792,0.034449965505987494,5.7548943414764323e-11,0.0084383768725905268,3.4491690351302076e-05,0.0059378340153987122,0.0058440052105561101,2.5411586447437337e-06,3.4143489899211181e-06,1.5436802302508215e-06,0.0021721277942927776,6.0739991457875784e-06,1.811583932544377e-05,1.9162246464836842e-05,0.0015143100488046956,1.0946941431861036e-07,8.5377081508317395e-13,3.6367061142997927e-12,1.0305576535375534e-10,1.4310332430844794e-06,6.146034177215419e-06,7.3829348605521286e-07,8.453747712366293e-07,2.151649338631774e-07,9.3764987811465238e-08,4.8166854944832887e-13,1.1223586089722923e-07,1.0811014094485797e-07,2.0328888717153736e-06,3.630182146696123e-09,6.9876086577699464e-10,2.0269303231803783e-12,4.0974535747636365e-12,1.1468537262188484e-08,1.0762370538222581e-17,6.1787275748892318e-18,2.4333119070577531e-09,5.1839537484676485e-14,2.7090155662581084e-10,8.5038811146809951e-15,5.0672843149838108e-16,6.5441124012052781e-14,6.5890076631420529e-10,4.1710548492566088e-10,2.4179528138854446e-10,2.9316859545250121e-06
3.840094005009686e-08,0.34470390658919153,1.2274438490981817e-06,4.4111392891289522e-08,7.0113768294342128e-06,4.0391727407221013e-10,3.1693564165156266e-06,0.0,0.0,0.001046063156549902,0.00022707278634349475,154.0,0.0,0.84714144833009131,1.0,18.991685924146957,0.0055559316289496632,6.7087854332352761e-07,0.027566447694230747,0.03910069801059432,0.02137901203267108,0.0053221323964209718,1.7696951526884087e-08,0.00011418356771994831,0.035058515066522411,5.8134363837706565e-11,0.0087185692966713652,3.4844812223941703e-05,0.0061344883031650265,0.0060328266503145546,2.6232402048779516e-06,3.4757266301643746e-06,1.5935427950687443e-06,0.0022713240786738282,6.5103961033255219e-06,1.9701048558792349e-05,2.086287716625167e-05,0.0015857846012202891,1.1449169427768872e-07,8.654500061317971e-13,3.8025012179036348e-12,1.0793573227042153e-10,1.503081220492104e-06,6.5885557843686495e-06,7.9158658643682644e-07,9.0877342696116549e-07,2.3163646544015365e-07,1.0404774794762617e-07,5.1779116613915881e-13,1.2354199805442189e-07,1.2110215483796416e-07,2.0688161873740006e-06,3.9765660842493045e-09,7.6548471129104749e-10,2.2203367408207908e-12,4.5214271406285801e-12,1.265710615076396e-08,1.1790056524467082e-17,6.7687269359794663e-18,2.7270762490820459e-09,5.8097927581374887e-14,3.00378085855023e-10,9.4290926820577672e-15,5.6186504985067948e-16,7.2561047685371496e-14,7.4285936238041818e-10,4.6760323114676136e-10,2.7525613123365672e-10,3.1751240389477753e-06
3.912007385605181e-08,0.34470403955464796,1.2479334119427027e-06,4.586662779115513e-08,7.428392959903765e-06,4.3197724054074978e-10,3.441046653294315e-06,0.0,0.0,0.0010733745587695194,0.00024138131670093074,154.0,0.0,0.84457919408088789,1.0,18.991516418856804,0.005645966361203892,6.6900953160098451e-07,0.027836436782644393,0.039621208419815999,0.021742751278883643,0.0053742580026456873,1.7932367244754984e-08,0.00011570255565470601,0.035665367992947006,5.8703738805320892e-11,0.0090016873072629039,3.5188295114198909e-05,0.0063331182119678777,0.0062231481923313448,2.7059724225705221e-06,3.5369329172027499e-06,1.6438006230876057e-06,0.0023728500546770031,6.9665725403513123e-06,2.1386173133952722e-05,2.2673382057020225e-05,0.00165884724219036,1.1963262982964659e-07,8.7696311737925673e-13,3.972183062742447e-12,1.1292479733460649e-10,1.5769189688632427e-06,7.0521928205042851e-06,8.4742913707142315e-07,9.7534400185077859e-07,2.4895129491166876e-07,1.1519801013323167e-07,5.5572104611406702e-13,1.3571847603406177e-07,1.3531622852493922e-07,2.1046200760083858e-06,4.3488356713461355e-09,8.3719901897724684e-10,2.428196737189295e-12,4.9805382575098079e-12,1.3944362260981945e-08,1.2894606006850008e-17,7.4028539919282476e-18,3.05056131035444e-09,6.4989491716924332e-14,3.3245063993156562e-10,1.0435777101629079e-14,6.2185760065027515e-16,8.0307943181614977e-14,8.3586616398326496e-10,5.2318877118470713e-10,3.1267739279855819e-10,3.4326748996999206e-06
3.9839207662006766e-08,0.3447041756018627,1.2681060008533204e-06,4.7649491591608057e-08,7.8593641383146302e-06,4.6124859090601311e-10,3.7294321843576005e-06,0.0,0.0,0.0011005754001634975,0.00025622921598691901,154.0,0.0,0.84202807562105786,1.0,18.991346335444891,0.0057355280144985674,6.6714876761728872e-07,0.028098933697955644,0.040134272011866715,0.022105242769014558,0.0054249344538405972,1.8164407498352517e-08,0.00011719976406823716,0.036270531753736041,5.9257284458740299e-11,0.009287658246249093,3.5522268225404008e-05,0.0065336694323592888,0.0064148985569202743,2.7893242779408905e-06,3.597968603856766e-06,1.6944348704067851e-06,0.0024766951828621817,7.4428003369786463e-06,2.3174896506093675e-05,2.4598061697951151e-05,0.0017334782362845049,1.2489169623668122e-07,8.8831115157491628e-13,4.1457339075926498e-12,1.1802162751012023e-10,1.6525306205321416e-06,7.5373977626222966e-06,9.0587593555218759e-07,1.045159802421988e-06,2.6712959218906986e-07,1.2726643708987858e-07,5.9549995722463779e-13,1.4881126232941759e-07,1.5083422016715405e-07,2.1403010613838982e-06,4.748313921717137e-09,9.1415909974844507e-10,2.6512490408344978e-12,5.4768805463461501e-12,1.5336199917721231e-08,1.4079951304403899e-17,8.0833663055977622e-18,3.4061525781119154e-09,7.2565050651273108e-14,3.6728728604626781e-10,1.1529207644434345e-14,6.8702045798776087e-16,8.872239089312889e-14,9.3870935549337733e-10,5.8426274928972622e-10,3.544466062036509e-10,3.7047649884524229e-06
4.055834146796172e-08,0.34470431460885,1.2879630665588921e-06,4.9459480021176843e-08,8.3042900145087481e-06,4.9174596156691311e-10,4.0351018506645467e-06,0.0,0.0,0.0011276517512346844,0.00027162012030207064,154.0,0.0,0.83948806566197276,1.0,18.991175683539883,0.0058246187999749189,6.6529623200566623e-07,0.028354040814427769,0.04063993528109322,0.022466491815481767,0.0054741816027504995,1.8393093413364891e-08,0.00011867532926458189,0.036874013800028749,5.9795217652174193e-11,0.0095764104048933468,3.5846861211580879e-05,0.0067360883890959962,0.0066080071514637842,2.8732650512085603e-06,3.6588344413021285e-06,1.7454268754356865e-06,0.0025828478878491376,7.9393322237809983e-06,2.5070912694266205e-05,2.6641249336609324e-05,0.0018096570847381185,1.3026831563347483e-07,8.9949514182911797e-13,4.3231342821956821e-12,1.2322483697681101e-10,1.7298993512945104e-06,8.0446150795171562e-06,9.6698081108509078e-07,1.1182929696174182e-06,2.8619122172198916e-07,1.4030519456011335e-07,6.3716900321399798e-13,1.6286753723545694e-07,1.6774098322187227e-07,2.1758596660035349e-06,5.1763513311274506e-09,9.9662557632303996e-10,2.8902477257390003e-12,6.0126112021288782e-12,1.6838693251494519e-08,1.5350106549012458e-17,8.8125684089934126e-18,3.7963697621685821e-09,8.0878284643668984e-14,4.0506208763231564e-10,1.2714845588780892e-14,7.576792120830211e-16,9.7846418025962077e-14,1.0522274414886957e-09,6.5124693182819227e-10,4.0098050966050351e-10,3.9918162130322193e-06
