Time (s),Volume (m^3),H(4),O(5),OH(6),H2(7),H2O(8),Ar(9),He(10),HO2(11),H2O2(12),N2,Ne,C7H10(1),C7H16(2),O2(3),C7H10(57),C7H10(54),C7H11(67),C7H9(41),C7H10(125),S(151),S(153),S(152),C7H10(118),S(233),C7H10(150),C7H11(132),C2H4(30),C5H7(270),S(403),C7H10(298),S(402),C7H8(144),S(450),S(449),S(438),S(200),C7H8(533),S(314),S(310),S(234),S(802),S(856),S(961),S(953),S(1016),S(990)
9.791185469768043e-08,0.4321327250700075,2.6906534201623215e-06,2.2671479537908128e-07,4.9475773872350536e-05,5.1875420172899577e-09,5.5603473663302289e-05,0.0,0.0,0.0021888401550080277,0.0017304371947518412,154.0,0.0,0.70213613914979045,1.0,18.985363487930808,0.011779187650029631,5.5626111997556465e-07,0.031897950363841125,0.05709450800078756,0.047938699571658597,0.0049433082306881791,2.0669617960118734e-08,0.00013338946099161999,0.080371308329304683,5.4143077763348085e-11,0.025952731505960541,4.0109772285946698e-05,0.022526243121705571,0.02023833923782507,7.0339030882882596e-06,8.0124106369644433e-06,4.2748967849054542e-06,0.0095612361251505643,7.1585651567389493e-05,0.00049152605252977084,0.00057518583790648842,0.0055114077665150418,4.8169099345630504e-07,1.0134531646255833e-12,1.268961354398168e-11,3.7346288211158275e-10,5.8191430567368935e-06,7.4854953575507306e-05,7.2639854217893388e-06,1.124356378849802e-05,2.4092626785158349e-06,3.1185690925244038e-06
9.999999999999998e-08,0.4321337640632725,2.7162915191032749e-06,2.3506301269886545e-07,5.1981037192801108e-05,5.4952780164802525e-09,6.0049689134152962e-05,0.0,0.0,0.0022201290615523738,0.001822135072070633,154.0,0.0,0.69722992147652685,1.0,18.985031357596419,0.011953713983267998,5.5280263590909161e-07,0.031851924796931677,0.05753715513124668,0.048764292845814163,0.0049360961411430201,2.0829458906467275e-08,0.00013442100296206258,0.081826369554843015,5.4064085166400555e-11,0.026738651355649238,4.0052883878790195e-05,0.02318302865474469,0.020721989648175974,7.2018566806006234e-06,8.1585153768688913e-06,4.3769722644220426e-06,0.0099649442893950599,7.5270033745409573e-05,0.00052851906893229626,0.00062094098613413621,0.0057185511881351165,5.0207473870331155e-07,1.021290511124342e-12,1.3224876404813902e-11,3.8755845644125313e-10,6.0545325081764513e-06,7.9827132725555623e-05,7.7469020997651541e-06,1.2004238293882364e-05,2.5737075534904213e-06,3.4355042022318877e-06
1.0029966872544079e-07,0.4321337640632725,2.719881744912965e-06,2.3626574552275378e-07,5.2344051926265966e-05,5.5400892875345079e-09,6.0705313574161363e-05,0.0,0.0,0.0022245148455268147,0.0018354334446883292,154.0,0.0,0.69652995865591039,1.0,18.984983767800802,0.011978545295461378,5.5230926446599256e-07,0.031844261832433114,0.057598898980650806,0.048882204872284001,0.0049348972124339243,2.0851752723718073e-08,0.00013456487733401782,0.08203444120868339,5.4050953543481745e-11,0.02685147907506771,4.0043385318324037e-05,0.023277202404297325,0.020790721670990088,7.225724032185579e-06,8.1794080517587633e-06,4.3914778878940468e-06,0.010023272770076584,7.5801545035521017e-05,0.00053394940031978083,0.00062768082033827304,0.0057483134857700896,5.0501991698956029e-07,1.0223836258724833e-12,1.3302210354361321e-11,3.895839942230605e-10,6.0884347543564625e-06,8.055548905329831e-05,7.8176440701034586e-06,1.2115721219100057e-05,2.5978137789530782e-06,3.4827944581343292e-06
1.022986091336936e-07,0.4321346261238211,2.7432730045467906e-06,2.4431724392566806e-07,5.4787230031600446e-05,5.8430981783346116e-09,6.5192213951685126e-05,0.0,0.0,0.0022531126221841942,0.001925003408068194,154.0,0.0,0.69188709804965576,1.0,18.984666831278947,0.012142814325749362,5.4903702925654682e-07,0.031786624990950869,0.057999570187498857,0.0496651123995046,0.0049258893284417011,2.0996409909566511e-08,0.00013549843052845372,0.08341764385760525,5.3952291973169819e-11,0.027604240213414476,3.9971798292799459e-05,0.02390477050519943,0.021244771172193155,7.38338932894729e-06,8.3182961757205581e-06,4.4873005663918035e-06,0.010414777349267117,7.9362380310903866e-05,0.00057094613695869993,0.00067375580428585889,0.0059470056680581479,5.2478876114430226e-07,1.0294764834973824e-12,1.3821269397794119e-11,4.0310830182428433e-10,6.3152931243316392e-06,8.5508982047479505e-05,8.2987626299944767e-06,1.2874256652757087e-05,2.7618689905858941e-06,3.810142101203511e-06
1.042975495419464e-07,0.4321354807314926,2.7657191982597024e-06,2.5241628039916214e-07,5.7266963798798254e-05,6.153114793055712e-09,6.9877971340210016e-05,0.0,0.0,0.0022805896920870066,0.0020160265559281583,154.0,0.0,0.68728945120083351,1.0,18.984350842434463,0.012304723082210556,5.4579716896401013e-07,0.031718094856344269,0.058381179891213442,0.050441758743737498,0.0049151936484357721,2.1134162783040152e-08,0.00013638742667146177,0.084792661842770678,5.3835144290966719e-11,0.028357057983185885,3.9886467872111636e-05,0.024531106807791452,0.021690990805741665,7.538328101279983e-06,8.4563614666166449e-06,4.5814661825559531e-06,0.010810337501380938,8.2945976226021326e-05,0.00060927610609844954,0.00072177602155850133,0.0061458763391535097,5.4476343278263883e-07,1.0362308090398738e-12,1.4345685377263533e-11,4.1664805295614364e-10,6.5432806536517661e-06,9.0627525591413895e-05,8.7959260026902844e-06,1.3658671659072239e-05,2.9315823807481084e-06,4.1586800154452112e-06
1.062964899501992e-07,0.4321363275387302,2.7872532186240518e-06,2.605597180846245e-07,5.9781651993674249e-05,6.4699782199884091e-09,7.4764313133467606e-05,0.0,0.0,0.0023069786464953554,0.0021084365047718996,154.0,0.0,0.68273642702522486,1.0,18.984035879885063,0.012464298474815212,5.4258924554892728e-07,0.031639277503768042,0.058744281260622942,0.051212203500215346,0.00490290422968558,2.1265212087201787e-08,0.0001372331613370695,0.086159575882931327,5.3700540723097692e-11,0.029109672310472214,3.9788157991290561e-05,0.025156001766063123,0.022129218646040037,7.6904842933352836e-06,8.593612047954958e-06,4.6739406682349652e-06,0.01120973208204014,8.6546831974475391e-05,0.00064891980496938268,0.00077174271058689777,0.0063447846391300657,5.6493273770547886e-07,1.0426564480313823e-12,1.4875164969527673e-11,4.3019369454317256e-10,6.7722462564464086e-06,9.5910789154049909e-05,9.3091022422884425e-06,1.4468928365098257e-05,3.1069468943023386e-06,4.5290937356583346e-06
1.0829543035845201e-07,0.43213716623398135,2.8079066971841004e-06,2.6874455055101198e-07,6.2329727161463305e-05,6.7935274540009612e-09,7.9852770118884347e-05,0.0,0.0,0.0023323124968321197,0.0022021678758205585,154.0,0.0,0.67822744167663562,1.0,18.9837220184552,0.012621567082149471,5.3941283359539125e-07,0.031550754477617383,0.059089415898732997,0.051976505505908425,0.0048891113163259444,2.1389754379603664e-08,0.00013803690299630085,0.087518465623709615,5.3549469691631497e-11,0.029861835238663533,3.9677601688076431e-05,0.025779257574487926,0.022559315413490679,7.8398097266370092e-06,8.7300559352866194e-06,4.7646947416315535e-06,0.01161274475903259,9.0159573360902961e-05,0.00068985514053831771,0.00082365411436526742,0.0065435960931332455,5.852857242001357e-07,1.0487630376774367e-12,1.5409421264671624e-11,4.437361034183014e-10,7.0020448123794347e-06,0.00010135831988643387,9.8382475034561689e-06,1.5304969026454925e-05,3.2879510584852764e-06,4.9220586408253071e-06
1.1029437076670482e-07,0.4321379965402494,2.8277100381936599e-06,2.7696789726694923e-07,6.4909657610307569e-05,7.1236018657773471e-09,8.5144682001682379e-05,0.0,0.0,0.0023566244834475904,0.002297156424383457,154.0,0.0,0.67376191876678992,1.0,18.983409329219416,0.012776555155525362,5.3626752358066055e-07,0.031453083431152225,0.059417113684108055,0.052734722848983895,0.0048739014391387904,2.150798198569152e-08,0.00013879989268130493,0.088869409650930403,5.3382878891458551e-11,0.030613310494612481,3.9555501906551385e-05,0.026400687688492276,0.022981163474596236,7.9862637529411653e-06,8.8657010375286196e-06,4.8537036958739806e-06,0.012019164177927534,9.3778970521761409e-05,0.00073205757171850396,0.00087750558098334509,0.0067421825235702056,6.0581169153638567e-07,1.0545600033727697e-12,1.5948173984991822e-11,4.5726658056886667e-10,7.2325371268427851e-06,0.00010696954911368506,1.0383306673044539e-05,1.6166717055595626e-05,3.4745792094427712e-06,5.3382391159581938e-06
1.1229331117495762e-07,0.4321388182129422,2.8466924559939839e-06,2.85226999116799e-07,6.7519948953521111e-05,7.4600416103115346e-09,9.0641203241571659e-05,0.0,0.0,0.0023799479091070577,0.0023933391479464298,154.0,0.0,0.66933928953685506,1.0,18.983097879559768,0.01292928862314425,5.3315289015002016e-07,0.031346798787359499,0.059727892667019174,0.053486912878554067,0.0048573575186112569,2.162008286212188e-08,0.00013952334349652168,0.090212485504433601,5.320167658948307e-11,0.031363873066445183,3.9422532327914228e-05,0.027020116359670939,0.023394665829597566,8.1298128859994469e-06,9.0005551583354369e-06,4.940947180392001e-06,0.012428784090514025,9.7399953516346007e-05,0.00077550025798232087,0.00093328967350482072,0.0069404219416370604,6.2650019656991503e-07,1.0600565652659515e-12,1.6491149647240744e-11,4.7077684387623968e-10,7.4635898668331622e-06,0.00011274379868511207,1.0944213987790802e-05,1.705407803016989e-05,3.666811714607208e-06,5.778287789743029e-06
1.1429225158321043e-07,0.43213963103836206,2.8648820137447293e-06,2.9351921398334765e-07,7.0159145384936678e-05,7.8026879947874406e-09,9.6343309031794995e-05,0.0,0.0,0.0024023159889116595,0.0024906543802027769,154.0,0.0,0.6649589929999481,1.0,18.982787733229966,0.01307979309428239,5.3006851504698316e-07,0.03123241240675503,0.060022258999004284,0.054233132214546911,0.0048395589690151588,2.1726240641129726e-08,0.00014020844061765457,0.091547769692098671,5.3006732641342675e-11,0.0321133087905301,3.927933820999144e-05,0.027637378182667011,0.023799745101831318,8.2704304606511519e-06,9.1346259974969906e-06,5.0264089899318948e-06,0.012841403459761196,0.0001010176259066763,0.00082015421028452983,0.00099099628450134486,0.0071381984283651308,6.4734105915455673e-07,1.0652617307740442e-12,1.7038081705173748e-11,4.8425902029330275e-10,7.6950754833495395e-06,0.00011868028719315647,1.1520893639368405e-05,1.7966940682132361e-05,3.864625190975889e-06,6.2428448284937552e-06
1.1629119199146323e-07,0.43214043483178644,2.8823056640902875e-06,3.0184201240529388e-07,7.2825830607097379e-05,8.151383796248049e-09,0.00010225180146989057,0.0,0.0,0.0024237617206310388,0.0025890418676677031,154.0,0.0,0.66062047604529206,1.0,18.98247895042935,0.013228093863502733,5.2701401867166846e-07,0.03111041426660649,0.060300706905912257,0.0549734367577462,0.004820581804250536,2.1826634720705315e-08,0.00014085634148962948,0.092875337704160982,5.2798879483305625e-11,0.032861413949970011,3.9126537241284091e-05,0.028252317656478156,0.024196342525418742,8.4080962952594519e-06,9.2679211523685698e-06,5.1100768543627974e-06,0.013256826534736825,0.00010462727636687134,0.00086598844554491687,0.001050612757043106,0.0073354020008872473,6.6832436602808666e-07,1.0701842860300347e-12,1.7588710654055329e-11,4.9770563703272845e-10,7.9268721159816926e-06,0.00012477813603081617,1.2113260363760576e-05,1.8905177863176525e-05,4.0679927183540546e-06,6.7325372986530903e-06
1.1829013239971604e-07,0.4321412294359417,2.8989892902103721e-06,3.1019297332594837e-07,7.5518628524923084e-05,8.5059735423188662e-09,0.00010836731580765839,0.0,0.0,0.0024443177700383327,0.002688442833607918,154.0,0.0,0.65632319351665702,1.0,18.982171587883297,0.013374215914871883,5.2398899575224157e-07,0.030981273141910709,0.060563718691751804,0.055707881699952784,0.0048004987439689535,2.1921440066711606e-08,0.00014146817535064726,0.094195264027741712,5.2578913640362182e-11,0.033607994883100296,3.8964720397730851e-05,0.028864788758354198,0.024584416941378546,8.5427963106900652e-06,9.4004481193179791e-06,5.1919422176526884e-06,0.013674862904447227,0.00010822438844371402,0.00091297014184325094,0.0011121240089366838,0.0075319284706464283,6.8944047361762538e-07,1.0748328131567077e-12,1.8142784087175424e-11,5.1110961193094108e-10,8.1588634868431889e-06,0.00013103637529246161,1.2721220015130178e-05,1.9868647486530019e-05,4.2768840474783313e-06,7.2479785857216937e-06
1.2028907280796884e-07,0.43214201471927366,2.9149577472674733e-06,3.1856977994395275e-07,7.823620367908834e-05,8.8663037517915374e-09,0.0001146903267811738,0.0,0.0,0.0024640163725493645,0.0027888000282459704,154.0,0.0,0.65206660826172247,1.0,18.981865698929546,0.01351818392617758,5.2099302224478295e-07,0.030845437288862861,0.060811764775378509,0.056436521534194914,0.0047793793200081479,2.2010827244688302e-08,0.00014204504333959465,0.095507622161477887,5.234759685250889e-11,0.034352867603390458,3.8794452802597644e-05,0.029474654531809235,0.024963943802197786,8.6745221873749161e-06,9.5322142951887137e-06,5.2720000281303247e-06,0.014095327528356327,0.00011180464854328262,0.00096106479448383373,0.0011755126606708523,0.0077276792922154293,7.1068000966122361e-07,1.0792156886062733e-12,1.8700056736377311e-11,5.2446424337625765e-10,8.3909387823996258e-06,0.00013745394949553002,1.3344670122379887e-05,2.0857193441713725e-05,4.4912658022959939e-06,7.7897678746185006e-06
1.2228801321622166e-07,0.4321427905744241,2.9302349034562691e-06,3.2697021567273184e-07,8.0977261487768864e-05,9.2322231433414611e-09,0.00012122115495426572,0.0,0.0,0.002482889247803276,0.0028900577681826361,154.0,0.0,0.64785019116010756,1.0,18.981561333607505,0.013660022273134773,5.1802575287553347e-07,0.030703335124906288,0.06104530375144665,0.057159410064930659,0.0047572899822667129,2.2094962747762163e-08,0.00014258801940847951,0.096812484630160733,5.2105656712801633e-11,0.035095857429784903,3.8616274581890148e-05,0.030081786687606735,0.025334914191489869,8.8032710711309774e-06,9.6632269787707944e-06,5.350248543881871e-06,0.014518040749125254,0.00011536395221217214,0.0010102363710672063,0.0012407591649715483,0.0079225614068321008,7.3203387393003783e-07,1.083341058660916e-12,1.9260290507980509e-11,5.3776320012107267e-10,8.6229925275580473e-06,0.00014402972312744068,1.3983500428937551e-05,2.1870646482537163e-05,4.7111016764318346e-06,8.3584896839686284e-06
1.2428695362447448e-07,0.43214355691672196,2.9448436807105647e-06,3.3539216020380856e-07,8.3740548305828347e-05,9.6035828142774919e-09,0.00012795997306924942,0.0,0.0,0.0025009675263938332,0.0029921619657386749,154.0,0.0,0.64367342113079051,1.0,18.981258538752972,0.013799755033577788,5.1508680564657301e-07,0.030555375905507699,0.06126478247677599,0.057876600418345109,0.0047342942041396366,2.217400867228913e-08,0.00014309814968038249,0.09810992299954778,5.1853788445361483e-11,0.035836798627224449,3.8430701716313795e-05,0.03068606521728847,0.025697333858460489,8.9290451803986649e-06,9.7934933722773004e-06,5.4266891131514383e-06,0.014942828288455815,0.00011889840888179187,0.0010604474655412442,0.0013078419378441751,0.0081164870807061001,7.5349323807981634e-07,1.0872168722818852e-12,1.9823254451710815e-11,5.510005101245898e-10,8.8549244522697892e-06,0.00015076248602281301,1.4637593415619073e-05,2.2908825089003063e-05,4.9363526239737953e-06,8.9547134511855279e-06
1.2606947957628342e-07,0.43214423221535947,2.9573250098719235e-06,3.4291879763979441e-07,8.6222431417409787e-05,9.9392069949997762e-09,0.0001341446762076438,0.0,0.0,0.0025164431518470819,0.003083883152669829,154.0,0.0,0.63998187094479819,1.0,18.980989886110315,0.013922603042123109,5.1248960294910332e-07,0.030418813311623036,0.061448994223839405,0.058511380913201634,0.0047130728364588757,2.2240332219656659e-08,0.00014352617540843281,0.099260690219583156,5.1621355021590867e-11,0.036495666249380158,3.825938376367378e-05,0.031222423544868837,0.026013319630455146,9.0386988616668694e-06,9.909032840290545e-06,5.4933323261069279e-06,0.015323238537998666,0.00012202625996062211,0.0011060678910889436,0.0013691917905633904,0.0082885435024447791,7.727113349387076e-07,1.0904688848072747e-12,2.0327389998787481e-11,5.6274811159364338e-10,9.061566098688644e-06,0.00015689770492910394,1.5233643910627675e-05,2.3855304188513535e-05,5.1417505186612667e-06,9.5100349650648744e-06
1.2785200552809237e-07,0.43214489986682436,2.96930739589258e-06,3.5045954675819208e-07,8.8720193003063975e-05,1.0278938773732614e-08,0.00014049472918259461,0.0,0.0,0.0025313323190059101,0.003176199565066241,154.0,0.0,0.63632108125874354,1.0,18.98072254609308,0.014043812292850719,5.099143517061981e-07,0.030278169312832694,0.06162267252917783,0.059141708742495899,0.0046912200125144316,2.2302843278752062e-08,0.0001439295972070165,0.10040565947881966,5.1382005386804455e-11,0.037152673883925617,3.8082911982391554e-05,0.031756349040371529,0.026322543675712521,9.1460004622130249e-06,1.0023989493974737e-05,5.558546041348858e-06,0.015705047655606895,0.00012512897016328476,0.0011524561140199311,0.0014319653248945016,0.0084597184378743685,7.9200062810589156e-07,1.0935339642742658e-12,2.083336449556325e-11,5.744384538981468e-10,9.2679708953486057e-06,0.00016315579285635569,1.5841640068396559e-05,2.4821147554470305e-05,5.3513902842063771e-06,1.0088048874614475e-05
1.2963453147990131e-07,0.4321455598512355,2.9808053399494036e-06,3.5801308343564919e-07,9.1233025649788444e-05,1.0622677852272518e-08,0.00014700998119252895,0.0,0.0,0.0025456557103194877,0.0032690761119285611,154.0,0.0,0.6326906986576939,1.0,18.980456545843168,0.014163399275935613,5.0736081865598929e-07,0.030133698108166577,0.061786111109041794,0.059767620252479135,0.0046687751493950597,2.2361648459443911e-08,0.00014430910279754691,0.10154487965138088,5.1136171141432353e-11,0.037807720699893133,3.7901606883596357e-05,0.032287771871373321,0.026625036006929854,9.2509605730680625e-06,1.0138368251771303e-05,5.6223366916493996e-06,0.016088142766899328,0.00012820421978715642,0.0011995834214630441,0.0014961436423391679,0.0086299597462612763,8.1135539876890778e-07,1.0964173282269596e-12,2.1341028411989501e-11,5.8606798223987918e-10,9.4740776657193345e-06,0.00016953576087089042,1.6461485830384813e-05,2.5806204891874781e-05,5.5652394114138006e-06,1.0689127369880792e-05
1.3141705743171026e-07,0.43214621215933086,2.9918328370893225e-06,3.6557813572530095e-07,9.3760147088828812e-05,1.0970325706800298e-08,0.00015369020285712227,0.0,0.0,0.0025594335240672716,0.0033624787297264558,154.0,0.0,0.62909037472570284,1.0,18.980191910714673,0.014281380303054743,5.0482870808720911e-07,0.029985643350570582,0.061939596580822223,0.060389151384857315,0.0046457760264969833,2.2416851581646186e-08,0.00014466536270185812,0.10267839904007968,5.0884266299892829e-11,0.038460710728033323,3.7715775687933706e-05,0.03281662659598758,0.026920833729961822,9.3535922157338837e-06,1.0252173974573967e-05,5.6847121974903872e-06,0.016472414303245683,0.00013124982752798879,0.0012474205840999587,0.0015617068691783159,0.0087992182507108073,8.3077009532420291e-07,1.0991240846224721e-12,2.1850236597043936e-11,5.9763334180718504e-10,9.6798281769207678e-06,0.00017603658456948263,1.7093081686998166e-05,2.6810320031373824e-05,5.783264076882432e-06,1.1313632410737447e-05
