Time (s),Volume (m^3),H(4),O(5),OH(6),H2(7),H2O(8),Ar(9),He(10),HO2(11),H2O2(12),N2,Ne,C7H10(1),C7H16(2),O2(3),C7H10(57),C7H10(54),C7H11(67),C7H9(41),C7H10(125),S(151),S(153),S(152),C7H10(118),S(233),C7H10(150),C7H11(132),C2H4(30),C5H7(270),S(403),C7H10(298),S(402),C7H8(144),S(450),S(449),S(438),S(200),C7H8(533),S(314),S(310),S(234),S(802),S(856),S(961),S(953),S(1016),S(990),S(1006),S(949),C5H8O(890),C7H10(181),C7H9(137),S(535),C7H9(1071),C7H9(1285),C7H9(1286),S(1297),S(1298),S(1341),S(1367),C7H9(1335),S(1421),C7H9(1412),S(1422),C6H6(1400),CH3(19),S(1504),S(389),C5H7O(508),S(1153),S(1801),S(1800),S(1859),S(1878),S(2149),S(2338),S(2426),CH4(31),S(2143)
3.816866921359198e-10,0.8356916529577182,3.6749690009142882e-08,1.088013742532745e-11,1.0204984716173088e-11,9.5210147440656696e-18,2.398170802593125e-14,0.0,0.0,2.0625853678519192e-07,3.6165963663599572e-12,154.0,0.0,0.99060853152393169,1.0,18.999971194171735,0.00021412220382215194,7.9803093547486927e-06,0.00074706471308387502,0.0007804603675270012,0.0025678686698921076,2.7954118204127937e-05,1.02541381113422e-10,6.4375382467082307e-07,0.0050372849560711419,2.2487758091606517e-13,1.3869565858978409e-06,1.7851497903065896e-06,4.2658220777086907e-06,4.2649023632895928e-06,5.8366954136195084e-10,3.6249523989735815e-07,3.3583648728263624e-10,1.0495652180846318e-07,3.3875152331643106e-14,3.3423884630515108e-14,3.3497760761508966e-14,6.6068337002699355e-10,7.2580719574231918e-12,3.7272165867607065e-15,1.5884775028290565e-16,4.4101534271298314e-16,1.0217676238408241e-12,8.6974228927385742e-14,1.4219777590521127e-15,2.7285070104720401e-15,2.6844029002064319e-17,1.8158747580835656e-20,2.1387800758186834e-21,4.9579563032575069e-18,5.974398184152712e-19,1.8323212420702222e-07,9.2697035412904284e-14,3.3660656048233976e-15,1.1013077113578535e-16,1.6499064490968835e-17,2.7547303675255982e-14,3.7602397595600384e-23,2.1735025469093109e-23,4.0423156906343642e-17,1.2096615187948293e-21,6.9552468280373147e-17,6.7600672288984731e-22,3.7360297756027383e-22,5.2227796328697895e-21,6.3036703501648825e-18,6.1548000102009034e-18,2.1773587779361759e-20,6.7614610552353407e-15,2.1650213383520048e-17,1.1715839496512158e-17,1.3132093511273643e-18,2.6898915718124786e-20,5.1142734399900123e-22,9.2325464824366132e-20,3.5141021073994766e-23,1.2894630873919094e-18,9.8831437374903949e-17,1.270967521846171e-19,6.1606388532477805e-23
3.9096298470941985e-10,0.8356916507401975,3.7791201543515848e-08,1.1445939808544267e-11,1.0747356131333454e-11,1.0510729037045099e-17,2.584449209023133e-14,0.0,0.0,2.1632973002939245e-07,3.9754890832490239e-12,154.0,0.0,0.99038154754383922,1.0,18.999970475097747,0.00021929608480418509,7.9785831277096294e-06,0.00076487297035063003,0.00079924281197087143,0.0026300041206807141,2.8647500435282791e-05,1.0500912354063924e-10,6.5926951914079091e-07,0.0051592714284753767,2.304555112064072e-13,1.4547447153236402e-06,1.83701486907792e-06,4.5094167869396205e-06,4.5084445072997807e-06,6.1700859188511685e-10,3.7701727637719604e-07,3.5503231317523356e-10,1.1013035639400901e-07,3.8799677317228672e-14,3.8346594059238787e-14,3.8433585955663863e-14,7.0959764810216156e-10,7.6960505734636078e-12,3.8170496130673918e-15,1.6568937747106298e-16,4.5931462407582432e-16,1.0821627250081986e-12,9.4084599460398384e-14,1.5482957953320086e-15,3.0113814016686453e-15,3.0176477145302706e-17,2.0724817049298802e-20,2.3605211474332253e-21,5.4946614379687733e-18,6.8161603647086051e-19,1.9053894425007091e-07,9.6722017352929099e-14,3.5185077227317875e-15,1.1491481204219128e-16,1.7541277464780518e-17,2.9459134542721289e-14,3.9305332102036965e-23,2.2719359637311611e-23,4.4314420669936924e-17,1.3261129150743618e-21,7.6094772280772619e-17,7.3959448988923655e-22,4.0874520945497716e-22,5.714121624469381e-21,7.0710079731534867e-18,6.8999565433532669e-18,2.5019912650142595e-20,7.5362087416048173e-15,2.3542711757241992e-17,1.3026854204165973e-17,1.4682847515483274e-18,2.9922773001579423e-20,5.7185940717370497e-22,1.0584689609528639e-19,4.0832683636271475e-23,1.3896858666224291e-18,1.090678030956953e-16,1.4603151715007659e-19,7.243647694325716e-23
4.002392772829199e-10,0.835691648558843,3.8839697800622121e-08,1.2027446841776754e-11,1.1305934131078272e-11,1.157721745829249e-17,2.780518702394673e-14,0.0,0.0,2.2663869664545483e-07,4.3603654991951122e-12,154.0,0.0,0.990154622981676,1.0,18.99996975637767,0.00022446854657621064,7.9768573531251733e-06,0.00078266611546181546,0.00081801651791249574,0.0026921236689784315,2.9340294313637606e-05,1.0747571767613126e-10,6.747779938394774e-07,0.0052812313363026515,2.3602870847119266e-13,1.5241285645715696e-06,1.888860481906571e-06,4.7599861902992612e-06,4.7589598369460097e-06,6.5130249644011283e-10,3.9169746909083414e-07,3.7477831060433716e-10,1.1542914736066205e-07,4.4283040463968936e-14,4.3838890172819921e-14,4.3940901889436937e-14,7.6084612130383248e-10,8.1479180947850891e-12,3.9068408387869631e-15,1.7267295678364908e-16,4.7813525867311365e-16,1.1449067041939769e-12,1.0160515406007486e-13,1.6824963709827078e-15,3.3159909843047212e-15,3.3825408205270831e-17,2.3579273815784521e-20,2.5993005325934828e-21,6.075275435691636e-18,7.7519618490149127e-19,1.9792348064785515e-07,1.0081103478355369e-13,3.6735087491447835e-15,1.1977500490550396e-16,1.8622700320726967e-17,3.1451091209547641e-14,4.1036852236735977e-23,2.3720216936897902e-23,4.8471727116955983e-17,1.4505263767627299e-21,8.3066513883369199e-17,8.0735620691326936e-22,4.4619418610111135e-22,6.2377201885448233e-21,7.9095641702604768e-18,7.7136872040502063e-18,2.86536307721222e-20,8.3779687573575725e-15,2.5556285055092061e-17,1.4449946426579451e-17,1.6373147008175831e-18,3.3206198218687021e-20,6.3773259360934573e-22,1.2094404881798306e-19,4.7263482345315887e-23,1.4951324644880266e-18,1.200901387558136e-16,1.6722333543815092e-19,8.4831309669321589e-23
4.095155698564199e-10,0.8356916464136387,3.989517296584065e-08,1.262475513952794e-11,1.1880893310135845e-11,1.2724531281310007e-17,2.986669226991801e-14,0.0,0.0,2.3718527707000311e-07,4.7724403393555935e-12,154.0,0.0,0.98992775781913522,1.0,18.999969038011237,0.00022963958951263116,7.9751320310077587e-06,0.00080044415814536018,0.00083678148942468338,0.0027542273215744066,3.0032500218034908e-05,1.0994116405663647e-10,6.9027925213090777e-07,0.0054031646917270075,2.4159717577833559e-13,1.5951066505903051e-06,1.9406835510406449e-06,5.0175274578303021e-06,5.016445522589311e-06,6.8655086802933175e-10,4.065305649683133e-07,3.9507425738953939e-10,1.208529273155152e-07,5.0371351047339708e-14,4.994931313178405e-14,5.006846590469122e-14,8.1448132398352456e-10,8.6137038866521328e-12,3.9965902817811482e-15,1.797985312651096e-16,4.9748916037731195e-16,1.2100614145930915e-12,1.0955141164208904e-13,1.8248941224935037e-15,3.6434778146237498e-15,3.7812181460257507e-17,2.6746807004333341e-20,2.8560135126871148e-21,6.7023442419815506e-18,8.7897152534781626e-19,2.0538307761304668e-07,1.0496301772103041e-13,3.8310255531136145e-15,1.2471007717335158e-16,1.9743802666302936e-17,3.3524305690843202e-14,4.2796476182978577e-23,2.4737318866959819e-23,5.2906030474951124e-17,1.5832297555275956e-21,9.0483780216525361e-17,8.7944823553240418e-22,4.8603632046958421e-22,6.7947838837819725e-21,8.8239507694310315e-18,8.6003644286752403e-18,3.2709862442136619e-20,9.2907484404119274e-15,2.7696569525114591e-17,1.599213197288274e-17,1.8212097517802178e-18,3.676549017587679e-20,7.0940210088300984e-22,1.3775701876473908e-19,5.4507056179060785e-23,1.6059505791156722e-18,1.3193893881703239e-16,1.9087647831365408e-19,9.8970915066010178e-23
4.1879186242991995e-10,0.8356916443045672,4.0957621199410584e-08,1.3237961234160128e-11,1.2472409926783242e-11,1.3956842322483904e-17,3.2031938523473343e-14,0.0,0.0,2.4796931179339803e-07,5.2129551587169049e-12,154.0,0.0,0.98970095203791775,1.0,18.999968319998175,0.00023480921398773679,7.9734071610755255e-06,0.00081820710812303694,0.00085553773057830431,0.0028163150851685673,3.0724118527081561e-05,1.124054632152847e-10,7.0577329737755593e-07,0.005525071506750555,2.4716091615600628e-13,1.667677491480261e-06,1.9924813901533066e-06,5.2820373725536691e-06,5.2808983476369262e-06,7.2275326659567232e-10,4.2151148093825399e-07,4.1591990067676616e-10,1.2640172876698043e-07,5.7113116736203761e-14,5.6729100099098492e-14,5.686775059008972e-14,8.7055567132435854e-10,9.0934350597644956e-12,4.0862979629107781e-15,1.8706613395010165e-16,5.1738822194915523e-16,1.27769003781766e-12,1.1793929086261035e-13,1.9758118150243637e-15,3.9950211784780638e-15,4.215906111665878e-17,3.0253628269343875e-20,3.1315845544775045e-21,7.3785112332703656e-18,9.9377951559212647e-19,2.1291516735275629e-07,1.0917691986642009e-13,3.991015958213379e-15,1.2971878446211042e-16,2.0905043802529698e-17,3.5679885138564069e-14,4.4583732786781004e-23,2.5770393090037601e-23,5.7628433850605759e-17,1.7245553591729405e-21,9.8362775378719933e-17,9.5602807424103973e-22,5.2835865384656643e-22,7.3865300597321856e-21,9.8189498126525836e-18,9.5645158952700467e-18,3.7225930256321952e-20,1.0278693967397014e-14,2.996941696105594e-17,1.7660747356883173e-17,2.02092286823526e-18,4.0617693814941813e-20,7.8723967386770588e-22,1.5643495664754139e-19,6.2642344677808263e-23,1.7222889586785472e-18,1.4465583075330843e-16,2.1720798712621554e-19,1.150511448451944e-22
4.2806815500342e-10,0.8356916422316099,4.2027036640152047e-08,1.3867161575562753e-11,1.308066189823665e-11,1.5278444072564428e-17,3.4303888026900324e-14,0.0,0.0,2.5899064136086051e-07,5.6831782815696528e-12,154.0,0.0,0.98947420561973043,1.0,18.999967602338199,0.00023997742037570516,7.9716827431497207e-06,0.00083595497511053688,0.00087428524544229261,0.0028783869663744134,3.1415149619149017e-05,1.1486861568618522e-10,7.2126013294033489e-07,0.0056469517932087173,2.5271993264042848e-13,1.7418396064927166e-06,2.0442516550183706e-06,5.5535123797145599e-06,5.5523147577772961e-06,7.5990920577360267e-10,4.3663529842755292e-07,4.3731496084093128e-10,1.3207558412472345e-07,6.4559293893996272e-14,6.4232256221996041e-14,6.4393015761748069e-14,9.2912145952666335e-10,9.587136667358562e-12,4.1759639022417693e-15,1.9447580016183242e-16,5.3784431510716675e-16,1.3478570704479138e-12,1.2678511849549832e-13,2.1355805424165095e-15,4.3718384144168677e-15,4.6889236696149016e-17,3.4127535980311395e-20,3.4269679553478156e-21,8.1065197673158312e-18,1.1205054369239475e-18,2.2051726715370771e-07,1.1345171808455263e-13,4.1534387215444281e-15,1.3479990993721716e-16,2.2106872952173557e-17,3.7918912391602782e-14,4.6398161322663939e-23,2.681917329654511e-23,6.2650185793951766e-17,1.874839848801925e-21,1.0671981293852819e-16,1.0372542855583189e-21,5.7324881554658633e-22,8.0141842932486488e-21,1.0899514749326702e-17,1.0610825200972051e-17,4.2241435497802926e-20,1.1346092003731984e-14,3.2380900556207052e-17,1.9463461854502123e-17,2.237451051415725e-18,4.4780628324525649e-20,8.71634239456138e-22,1.7713648790261038e-19,7.1753848887040043e-23,1.8442973995864708e-18,1.5828358307035874e-16,2.4644811285684689e-19,1.3328468783524879e-22
4.4662074015042e-10,0.8356916381939533,4.4186745609417334e-08,1.5173930384320127e-11,1.4348091841972963e-11,1.8207308793285243e-17,3.9179905246071504e-14,0.0,0.0,2.8174454748864734e-07,6.7179562191255031e-12,154.0,0.0,0.98902089079930611,1.0,18.999966168076426,0.00025030958038637822,7.968235263155588e-06,0.00087140549894775151,0.00091175411256742833,0.0030024831076595798,3.2795451664625812e-05,1.197914827066285e-10,7.5221218844967648e-07,0.0058906328269684588,2.6382380615657025e-13,1.8949317416393516e-06,2.1477015558321205e-06,6.1173420028395769e-06,6.1160226668305177e-06,8.3707956177745756e-10,4.6729275483273734e-07,4.8175209841577548e-10,1.4379858570373467e-07,8.1781245550743786e-14,8.1638959822434785e-14,8.1852892581902019e-14,1.0539359495138698e-09,1.0616542135276917e-11,4.3551706284044129e-15,2.0972148869886519e-16,5.8047497804874154e-16,1.4960708453715246e-12,1.4591801589636652e-13,2.4830382967124834e-15,5.2063592080542618e-15,5.7596986755778948e-17,4.3096141175473328e-20,4.0811421654708075e-21,9.7295506218394017e-18,1.4135013511944699e-18,2.3592197490185334e-07,1.2218002299911672e-13,4.4854208972949148e-15,1.4517468226402101e-16,2.4634043113151514e-17,4.2651523290197577e-14,5.0106742072820218e-23,2.8962815775503797e-23,7.3637436903517857e-17,2.2036533013764768e-21,1.2493377392458439e-16,1.2142849787391334e-21,6.7108585060017652e-22,9.3821571494758609e-21,1.333801956519549e-17,1.2969434631342614e-17,5.3941017576131685e-20,1.3737104572051882e-14,3.7645210064535643e-17,2.3503604346090736e-17,2.7251710171173933e-18,5.4114013429604064e-20,1.0617399495818289e-21,2.2529487896604054e-19,9.3272977274535101e-23,2.1059288814176347e-18,1.884484960144602e-16,3.1464391627674777e-19,1.7715318987019101e-22
4.6331806678272e-10,0.8356916346833542,4.6154252398749004e-08,1.6405688523735871e-11,1.5547832376104619e-11,2.1194264602912391e-17,4.3963619341056131e-14,0.0,0.0,3.0303301287546419e-07,7.7641285405435351e-12,154.0,0.0,0.98861311029910492,1.0,18.999964878445645,0.00025960367828942215,7.9651340759879346e-06,0.00090325948392034337,0.00094544628984942892,0.0031141153817233003,3.4035719014414727e-05,1.2421814671300282e-10,7.8004441497273043e-07,0.0061098551451641047,2.7380116713872222e-13,2.0381419894316003e-06,2.2406942392866012e-06,6.6485681108562037e-06,6.6471340823574725e-06,9.0978835675367504e-10,4.9532702929064882e-07,5.2362128622416375e-10,1.5477729459491774e-07,1.0025315057572346e-13,1.0037986287501291e-13,1.0065356792748888e-13,1.1753119241738986e-09,1.1591001169316378e-11,4.5163141171282389e-15,2.2392884876693885e-16,6.2086628893009709e-16,1.6388180862379407e-12,1.6487624313577402e-13,2.8295197999294659e-15,6.0568860168802867e-15,6.8797162606575832e-17,5.2737063333153414e-20,4.7478650203574673e-21,1.1397238219541432e-17,1.7278765016891752e-18,2.5000238407326508e-07,1.3023395439473476e-13,4.7921281691259488e-15,1.547479831891405e-16,2.7051615300852209e-17,4.7206648596364202e-14,5.3532976274876363e-23,3.094325564526398e-23,8.4665441182983491e-17,2.5336878079986024e-21,1.4312689007788183e-16,1.3911132243125862e-21,7.688109339522693e-22,1.0748582718052843e-20,1.5878549486057824e-17,1.5423360560168842e-17,6.6625367635256899e-20,1.6206681839962831e-14,4.2922884208135902e-17,2.768254674501306e-17,3.2325902994759953e-18,6.3772409278309074e-20,1.259537014742322e-21,2.7735922832467332e-19,1.1695024597449394e-22,2.362312980567475e-18,2.1916475852884852e-16,3.8856355825372533e-19,2.265162218470506e-22
4.796133450415553e-10,0.8356916313697645,4.8096061072830181e-08,1.7659190601486868e-11,1.6773696716501111e-11,2.4457865897930275e-17,4.9011176562294147e-14,0.0,0.0,3.245477898034232e-07,8.8980444385665384e-12,154.0,0.0,0.98821533375749704,1.0,18.999963620966302,0.00026866956285953873,7.962108971268296e-06,0.00093429949626632554,0.00097830000695857768,0.0032230101861750616,3.5244293682462535e-05,1.2853464863973098e-10,8.0718400795725733e-07,0.0063237161923303488,2.8352357556682807e-13,2.1828528561261748e-06,2.3313377309403437e-06,7.1886973193634377e-06,7.1871466594383346e-06,9.8371643563737981e-10,5.2306584440969723e-07,5.6619360738558673e-10,1.6588278969882246e-07,1.2135477769147717e-13,1.2186500052128419e-13,1.2220995260501075e-13,1.3023250065262082e-09,1.2585940152469746e-11,4.6734473848021434e-15,2.3823847436492001e-16,6.622017095370467e-16,1.7870784246544752e-12,1.8507135932597901e-13,3.2006427364157479e-15,6.9858389626615624e-15,8.1314400249284908e-17,6.3784561559622479e-20,5.476067216086478e-21,1.3232379984101771e-17,2.0874126144571648e-18,2.6392879805935879e-07,1.3826986148226098e-13,5.0984711408295038e-15,1.6429995646544256e-16,2.9544065590160103e-17,5.1927953018933932e-14,5.6955140873615508e-23,3.2921343193305476e-23,9.6537248267002668e-17,2.8889761046220955e-21,1.6262326935424647e-16,1.5806086959456007e-21,8.7353656558492664e-22,1.2212909127034547e-20,1.8706874679736039e-17,1.8151755430674218e-17,8.1264118961157744e-20,1.8935403117593151e-14,4.860762843022198e-17,3.2310291100258181e-17,3.7973283740424681e-18,7.4472236136705796e-20,1.47968978513753e-21,3.3732369447507396e-19,1.4464235394239996e-22,2.6325216565722149e-18,2.5267703898684724e-16,4.7385513010066867e-19,2.8544690398532868e-22
4.959086233003905e-10,0.8356916281671458,5.0059249867355777e-08,1.8963993568307528e-11,1.8054930323069716e-11,2.8093490887902532e-17,5.4450432062991927e-14,0.0,0.0,3.4679160099612571e-07,1.0151344885428599e-11,154.0,0.0,0.98781774003162481,1.0,18.999962364571001,0.00027773107898875767,7.9590852588686309e-06,0.0009652931609008509,0.0010111268782319088,0.0033318561077295061,3.6451063924920669e-05,1.3284762285976933e-10,8.3430142082237324e-07,0.0065374956041135968,2.9323146825016152e-13,2.3324442832771857e-06,2.421866978918295e-06,7.7502298726292564e-06,7.7485579413645465e-06,1.0605746944942549e-09,5.511576493032736e-07,6.1045426525373245e-10,1.7737483042008044e-07,1.458603518838711e-13,1.4690373872829172e-13,1.4733486575711057e-13,1.4380752824964666e-09,1.3624373657872575e-11,4.8304522335759221e-15,2.5298724561107369e-16,7.0549462235677896e-16,1.9445751595674135e-12,2.0704319244565196e-13,3.6064618475189491e-15,8.0205338669103303e-15,9.5559618672923865e-17,7.6664730344566693e-20,6.2871616716811295e-21,1.5291295174124783e-17,2.5056959831759493e-18,2.7802697236432918e-07,1.4647465720816426e-13,5.4115529849332888e-15,1.7405277161246695e-16,3.2170125613870309e-17,5.6926917845988164e-14,6.0452585577603738e-23,3.4942944322896657e-23,1.0957086359714381e-16,3.2790352703053167e-21,1.8393176061527541e-16,1.7877171701669968e-21,9.8799605000177036e-22,1.3813356035110002e-20,2.1912885743882903e-17,2.1240551926638561e-17,9.8437812291358963e-20,2.2007214027146239e-14,5.4861347176334602e-17,3.7535472121798639e-17,4.4379036254429578e-18,8.6557690214483627e-20,1.7294189569605451e-21,4.0757362638577518e-19,1.7754824969906924e-22,2.9233383912138977e-18,2.8995503977245666e-16,5.7389600495298878e-19,3.5687332083652664e-22
5.122039015592258e-10,0.8356916250753543,5.2043786562704697e-08,2.0320616671926916e-11,1.939256814172658e-11,3.2129864339545131e-17,6.0298856931053156e-14,0.0,0.0,3.6976358458769044e-07,1.1532044983627977e-11,154.0,0.0,0.98742032902260712,1.0,18.999961109258262,0.00028678822870058316,7.9560629380426066e-06,0.00099624053023848573,0.001043926925643099,0.0034406531790261612,3.7656031782896037e-05,1.3715707225977748e-10,8.6139667171806203e-07,0.0067511934384599107,3.0292486160751419e-13,2.4869082934017632e-06,2.5122777056763427e-06,8.3331382470006016e-06,8.3313404079036121e-06,1.1403593651564955e-09,5.7958190163918156e-07,6.5640108979328573e-10,1.8925358819382726e-07,1.7416064372151094e-13,1.7592146433480684e-13,1.7645611248164505e-13,1.5828411562479961e-09,1.4706377472934062e-11,4.9873287686099032e-15,2.6817536035890548e-16,7.5080847402656797e-16,2.1117119374676156e-12,2.3089935239092763e-13,4.0491672677645764e-15,9.169375388263568e-15,1.1170255750499226e-16,9.161022002085279e-20,7.1877369918357107e-21,1.7593684036192976e-17,2.9899165412725175e-18,2.9228660327201128e-07,1.548436980436047e-13,5.7311865109780366e-15,1.8400090598859868e-16,3.4931838033385969e-17,6.2208466032537615e-14,6.4023219277711613e-23,3.7006850326278318e-23,1.2383290164728921e-16,3.7058590398902736e-21,2.071441883342252e-16,2.0133311508772134e-21,1.1126826279992072e-21,1.5556821986752787e-20,2.5530990079340052e-17,2.4721927803385158e-17,1.1847405198899999e-19,2.5451711605813333e-14,6.1727549926394758e-17,4.3416502551193898e-17,5.1619593175969511e-18,1.0016456195686173e-19,2.0117063438164254e-21,4.8946861832861582e-19,2.1642256950013355e-22,3.2356199380486579e-18,3.3128122329392353e-16,6.9058822396589643e-19,4.429014038556704e-22
5.284991798180611e-10,0.8356916220942437,5.4049638910413334e-08,2.1729578361344914e-11,2.0787660526151571e-11,3.6596968570387024e-17,6.65742483916959e-14,0.0,0.0,3.9346287928819708e-07,1.3048409418171162e-11,154.0,0.0,0.98702310063162413,1.0,18.99995985502661,0.00029584101401745162,7.9530420080345241e-06,0.0010271416566394126,0.0010767001711474628,0.0035494014320999602,3.8859199295358952e-05,1.4146299972406539e-10,8.8846977877916052e-07,0.0069648097521416916,3.1260377204143249e-13,2.6462369198990581e-06,2.6025665679640021e-06,8.9373940219319366e-06,8.9354656419376159e-06,1.2230665564693563e-09,6.0831921268659208e-07,7.0403183986322075e-10,2.0151923351527742e-07,2.0667384030839588e-13,2.0937610088047657e-13,2.1003431819254058e-13,1.736899915241574e-09,1.5832018978429541e-11,5.1440770949014613e-15,2.8380301565761017e-16,7.9820650975738291e-16,2.2889037803977427e-12,2.5675202901139173e-13,4.5310450384014691e-15,1.0441210046403847e-14,1.2992378018802417e-16,1.0887541262526564e-19,8.1847281695022132e-21,2.0160449488780964e-17,3.5478775517494568e-18,3.0669797932051646e-07,1.633725197963284e-13,6.0571917559495256e-15,1.9413905024023315e-16,3.7831167597265313e-17,6.7777332550008644e-14,6.7665031602778963e-23,3.9111899164036698e-23,1.3939109013930996e-16,4.1714744691212146e-21,2.3235284783918711e-16,2.2583477185276767e-21,1.2480920696205757e-21,1.7450240921746847e-20,2.9597300045154178e-17,2.8629572117030328e-17,1.4172899232985246e-19,2.9299975289975926e-14,6.9252326962249746e-17,5.0016166278450962e-17,5.977722878084569e-18,1.1543882083373042e-19,2.3297617042532617e-21,5.845036671069232e-19,2.621010814320661e-22,3.570232872898411e-18,3.7694962226627117e-16,8.2599893579400703e-19,5.4591132146003095e-22
