Time (s),Volume (m^3),H(4),O(5),OH(6),H2(7),H2O(8),Ar(9),He(10),HO2(11),H2O2(12),N2,Ne,C7H10(1),C7H16(2),O2(3),C7H10(57),C7H10(54),C7H11(67),C7H9(41),C7H10(125),S(151),S(153),S(152),C7H10(118),S(233),C7H10(150),C7H11(132),C2H4(30),C5H7(270),S(403),C7H10(298),S(402),C7H8(144),S(450),S(449),S(438),S(200),C7H8(533),S(314),S(310),S(234),S(802),S(856),S(961),S(953),S(1016),S(990),S(1006),S(949),C5H8O(890),C7H10(181),C7H9(137),S(535),C7H9(1071),C7H9(1285),C7H9(1286),S(1297),S(1298),S(1341),S(1367),C7H9(1335),S(1421),C7H9(1412),S(1422),C6H6(1400),CH3(19),S(1504),S(389),C5H7O(508),S(1153),S(1801),S(1800),S(1859),S(1878),S(2149),S(2338),S(2426),CH4(31),S(2143),S(2688),S(2668),S(1371),S(309),S(3199),S(3198),C7H8O(842)
9.572339893957042e-07,0.7064615712693639,3.835083583213976e-08,5.286753514575282e-07,1.0346533127959477e-05,1.8856332984665668e-10,5.7476257495741617e-05,0.0,0.0,0.00083432921320635077,0.0018100584688267962,154.0,0.0,0.89290693168976343,1.0,18.981813115832846,0.0094996848311773782,7.3237150114217588e-09,0.010767074173135806,0.021371144856220065,0.0048903922045483638,0.0042223345048970186,9.7876523411619512e-09,6.5092586495040446e-05,0.0055509649627686506,8.8440579355437492e-11,0.021933547096494459,2.7144252831277336e-06,0.0049002270221350673,0.004182222088672259,1.5333900607474781e-06,2.2844408948135737e-07,1.0312032849907325e-06,0.012690363391094165,2.6777417659014335e-05,0.0001504449048899853,0.00016354653624069587,0.011128965662539243,1.3230263731379283e-07,8.8289339213558056e-13,3.9982518391432768e-12,6.5478425730612179e-11,5.9205281069005438e-07,3.1501220174588578e-05,8.9579829855957217e-06,2.6102419668988019e-06,3.095687209562041e-06,9.3691437503725737e-06,8.2047797827699595e-13,7.6092415562942765e-06,2.2246598514218701e-06,1.9595557887940995e-07,5.0708281266880315e-08,1.9888145712683588e-08,6.4693894294571571e-12,2.7412784932594733e-11,1.2975701001502189e-07,6.0622551234045437e-16,3.4324666831642663e-16,2.450276672450718e-07,2.7485824626579182e-12,6.7528813121140381e-09,1.8683569905434766e-13,1.6108840863353525e-15,1.4288089856560487e-12,7.5524269258778152e-08,1.9388348862889167e-09,1.4221861770961936e-08,3.1027289511112105e-05,1.2021204977510483e-09,1.5061757482751938e-08,6.3423647810321642e-08,2.2071551013461356e-10,4.1396349997155903e-12,4.9821774907862664e-07,2.4183576042553471e-09,1.6104247034730798e-13,9.2344148398060752e-09,5.9363572601527294e-08,1.2672726024163171e-09,2.6887455488565613e-10,6.8588540367425017e-08,1.8602999378235667e-07,2.2771031973935135e-08,1.262222639435932e-13,5.6166913425879096e-14,5.5073174128943108e-06
9.690097300558562e-07,0.7064609563785249,3.8467435913849612e-08,5.5560125803024218e-07,1.0566690270623982e-05,1.9351505196797227e-10,5.9661590238087996e-05,0.0,0.0,0.00083606562602319811,0.0018532395383157863,154.0,0.0,0.891720835113609,1.0,18.98154891268495,0.0095682393037410714,7.3152949947858739e-09,0.010754816043672016,0.021425100886391383,0.0049467173715947209,0.0042174722673369806,9.8122353324095049e-09,6.5256076216469279e-05,0.0056159344284663721,8.833873546160495e-11,0.022321386133698551,2.7113409048173482e-06,0.0049786255558513428,0.0042316902336946025,1.5515070632852942e-06,2.3112576487675207e-07,1.043386964981726e-06,0.012961361246184938,2.7482645846928183e-05,0.00015663972318074877,0.00017050372776170525,0.011348454429901327,1.3512943103200145e-07,8.8511091043499477e-13,4.0835686341561775e-12,6.677056274512482e-11,6.0400075409773303e-07,3.2486818380852649e-05,9.2383223144652011e-06,2.6931300681930129e-06,3.1948776033602963e-06,9.8422226302383971e-06,8.4653221533209193e-13,7.9793089247691387e-06,2.339975562588436e-06,1.9821911836285403e-07,5.2848816538796599e-08,2.0727605935904943e-08,6.742480316005757e-12,2.859353651644133e-11,1.3534740483279391e-07,6.3181373013252511e-16,3.5773479249887432e-16,2.5740858752785641e-07,2.8874646644262461e-12,7.0516350597743164e-09,1.9509893846096222e-13,1.6821510961452542e-15,1.4920013670412774e-12,8.0156283877968921e-08,2.0285529395257272e-09,1.5085784897709354e-08,3.2064446545275125e-05,1.2424026958856979e-09,1.5591006216984588e-08,6.5653942344540579e-08,2.2846831088025749e-10,4.2852054594111427e-12,5.2363810867218906e-07,2.5417934977555534e-09,1.7122557293246349e-13,9.9713817509796686e-09,6.3041946040733846e-08,1.3323452176475648e-09,2.8268493590357401e-10,7.3297404747119053e-08,1.9906505794772101e-07,2.3187023071790776e-08,1.2852647001072704e-13,5.7192248719336075e-14,5.6835549193249868e-06
9.807854707160082e-07,0.7064603409577801,3.8580280719484696e-08,5.8339110412575932e-07,1.0787206329262746e-05,1.9850163095207748e-10,6.1892340182557304e-05,0.0,0.0,0.00083770338859580731,0.0018965621385320054,154.0,0.0,0.89053776661362383,1.0,18.981284872652296,0.0096359258864561759,7.3068976624530479e-09,0.0107419004980682,0.021476874006609588,0.0050029556955712056,0.0042123524324534671,9.8358180510365502e-09,6.5412913648560782e-05,0.0056808291860865881,8.8231495896305e-11,0.02270966742818982,2.7080904567682962e-06,0.0050569325273646538,0.0042804637900583755,1.5693689461458254e-06,2.3380435557299594e-07,1.0553990773705524e-06,0.013233091223612249,2.8187733176786711e-05,0.00016296539572427829,0.00017762273803979784,0.011567916800371595,1.3796387616648819e-07,8.8723819915305695e-13,4.1691137758713548e-12,6.8062565805855647e-11,6.1595497576719538e-07,3.3484636315938349e-05,9.5221363461327125e-06,2.7770716734091806e-06,3.2953462088222813e-06,1.0330584070411567e-05,8.7291760054091019e-13,8.3610381802489897e-06,2.45909713843662e-06,2.004791671909418e-07,5.5039542077207855e-08,2.1586739427252213e-08,7.0219745173574946e-12,2.9802802619884826e-11,1.4107285180925911e-07,6.5800162359206033e-16,3.7256245480824683e-16,2.7017790620305934e-07,3.0307037012029348e-12,7.3578603408878873e-09,2.0356867773092978e-13,1.7552004228412406e-15,1.5567729379343818e-12,8.4991312982220706e-08,2.12074826527456e-09,1.5986668858857553e-08,3.311509078682902e-05,1.2832113059265513e-09,1.6127809287996307e-08,6.7916083661920283e-08,2.3633161574358895e-10,4.4328545478424192e-12,5.4986823608125364e-07,2.6691622607790061e-09,1.8186761403921681e-13,1.0754544874153455e-08,6.6883895858088588e-08,1.3995076033293957e-09,2.9693888326195033e-10,7.8245762212897094e-08,2.127695548653185e-07,2.3602841162094404e-08,1.3082965810510271e-13,5.8217131034473091e-14,5.862982235548545e-06
9.925612113761602e-07,0.7064597250623351,3.8689486383194661e-08,6.1205293796981343e-07,1.1008048274314559e-05,2.0352222200468318e-10,6.4168509835280723e-05,0.0,0.0,0.00083924780259072153,0.0019400177619389423,154.0,0.0,0.88935771323516322,1.0,18.981021015157481,0.0097027534264099609,7.2985229122311349e-09,0.010728370204846939,0.021526531340351235,0.0050591073870786844,0.0042069917471535666,9.8584312964078522e-09,6.556330356952345e-05,0.005745649432211836,8.8119211540816868e-11,0.02309835086107297,2.7046847123757893e-06,0.0051351432945019922,0.0043285425662760776,1.5869756514283483e-06,2.3647986968976245e-07,1.0672395832194548e-06,0.013505508042466216,2.8892282103377493e-05,0.00016942074374643709,0.00018490302472153099,0.011787319741549996,1.4080549984679838e-07,8.8927803615412232e-13,4.2548730009019937e-12,6.935424027467171e-11,6.2791361447824899e-07,3.449445648124267e-05,9.8093630911261508e-06,2.8620482776113989e-06,3.3970706697435758e-06,1.0834401001052203e-05,8.9962831724238509e-13,8.7545697802784698e-06,2.5820654558439984e-06,2.0273573383205138e-07,5.7280464360142795e-08,2.2465548069326592e-08,7.3078728601046446e-12,3.1040602793716189e-11,1.4693344441796513e-07,6.8478925010387559e-16,3.8772968773595589e-16,2.8333889465244122e-07,3.1783362695161539e-12,7.6715657582043286e-09,2.1224514719990558e-13,1.8300341185887948e-15,1.6231254598119736e-12,9.0034374086511833e-08,2.2154350100309004e-09,1.6925355686104011e-08,3.4178954032872651e-05,1.324535902601355e-09,1.6672026553451355e-08,7.020947930251887e-08,2.4430336720198609e-10,4.5825435953633288e-12,5.7691530165042554e-07,2.8004986664435184e-09,1.929800489448522e-13,1.1585965964993861e-08,7.0893583390376887e-08,1.4687786885090366e-09,3.1164040814910308e-10,8.3441212772606585e-08,2.271641485946817e-07,2.4018433894826202e-08,1.3313153834415848e-13,5.9241431373525471e-14,6.0455978309975678e-06
9.999999999999997e-07,0.7064591087459935,3.8756647449074274e-08,6.3061163941187244e-07,1.1147708853417841e-05,2.0671091195489137e-10,6.5629782818535652e-05,0.0,0.0,0.00084017760058496653,0.0019675337409665559,154.0,0.0,0.88861381639757453,1.0,18.980854437668448,0.0097445299183298046,7.2932441382142963e-09,0.010719524635131322,0.021556839117502023,0.0050945341109464113,0.0042034884727382323,9.8722300485269505e-09,6.5655072480708536e-05,0.0057865583617964225,8.8045832354258909e-11,0.02334407361414861,2.7024578991180914e-06,0.0051844978344659952,0.0043585562265174562,1.5979664359136149e-06,2.3816842211308553e-07,1.0746308838013223e-06,0.013677929163209394,2.9336896742695608e-05,0.00017356488500658572,0.00018958485497810472,0.011925872685030878,1.4260405928202385e-07,8.9052275812605916e-13,4.3091515888323256e-12,7.0169943508237618e-11,6.3546941114367542e-07,3.51384520539624e-05,9.9925364092316439e-06,2.9162534478864527e-06,3.4619676194362749e-06,1.1160706091314491e-05,9.1666664162549146e-13,9.009310454444109e-06,2.6617455134902865e-06,2.0415942635650463e-07,5.8721932960300456e-08,2.3030834346848216e-08,7.4917763787554357e-12,3.1837238181944255e-11,1.5070528521178836e-07,7.0202016585675983e-16,3.9748588292054685e-16,2.9185602817269854e-07,3.2738766844889211e-12,7.8735929506834911e-09,2.1783273494655709e-13,1.8782272342341753e-15,1.665856036002907e-12,9.3329584175610393e-08,2.2765392089027371e-09,1.7538190495357145e-08,3.4857693531794387e-05,1.3509020803702389e-09,1.7019569011059667e-08,7.1674068465349279e-08,2.4939412234942879e-10,4.6781367650082599e-12,5.944251881549007e-07,2.8855243391299128e-09,2.0024742349480546e-13,1.2137002443334641e-08,7.3514854471350509e-08,1.513632516167435e-09,3.2115983527560024e-10,8.6854012103484896e-08,2.3662232794641959e-07,2.4280827687589088e-08,1.345848513531014e-13,5.9888132699655409e-14,6.1625992450845133e-06
1.0043369520363122e-06,0.7064591087459935,3.8795165105571256e-08,6.4159444214732135e-07,1.1229184781117083e-05,2.0857601134695713e-10,6.6490094156887171e-05,0.0,0.0,0.00084070392066807654,0.0019835982760396382,154.0,0.0,0.88818066238422877,1.0,18.980757358716033,0.0097687306837265439,7.2901706458270443e-09,0.010714265681423482,0.021574137815554277,0.0051151726558578458,0.0042014061139240954,9.8801048520166723e-09,6.5707444043514387e-05,0.0058103953626278664,8.8002215491633516e-11,0.023487397664145395,2.7011339021019855e-06,0.0052132535185224612,0.004375926954690584,1.6043273350116668e-06,2.3915231531365752e-07,1.0789085873568025e-06,0.013778568058958647,2.9595907550933124e-05,0.00017600451522207922,0.0001923439657845046,0.01200663186308466,1.4365384629692326e-07,8.912331079866446e-13,4.3408325623264989e-12,7.0645401172046405e-11,6.3987489534083133e-07,3.5516062027720528e-05,1.0099940745702219e-05,2.9480414164403088e-06,3.5000286691513306e-06,1.1353841631082575e-05,9.2665856152983729e-13,9.1600413024374075e-06,2.7089199565992673e-06,2.0498882671979278e-07,5.9571576901412445e-08,2.3364028655435539e-08,7.600174516873052e-12,3.2306948733177667e-11,1.5292923889950073e-07,7.1217651192232259e-16,4.0323643593809063e-16,2.9689468025773925e-07,3.3303974505824092e-12,7.9927576772427854e-09,2.2112851534290969e-13,1.9066537018675553e-15,1.6910602210757744e-12,9.5290489722279197e-08,2.3126266813270167e-09,1.7902684119979441e-08,3.5255769936144246e-05,1.366366131043099e-09,1.7223518371109557e-08,7.2533538918367281e-08,2.5238151518624679e-10,4.7342340701744311e-12,6.047861337831618e-07,2.935835823380645e-09,2.0457430326059465e-13,1.2467757463329341e-08,7.5075178920972729e-08,1.540176515106952e-09,3.2679333304353451e-10,8.8891423104229916e-08,2.4226961602722109e-07,2.4433753275479777e-08,1.3543184495984599e-13,6.0265031471830301e-14,6.2313997904759491e-06
1.0161126926964641e-06,0.7064584920612585,3.8897425284609212e-08,6.720229371024378e-07,1.1450586155127117e-05,2.1366221525031629e-10,6.8857080982837279e-05,0.0,0.0,0.00084207655507701742,0.0020272959095212957,154.0,0.0,0.88700660180960833,1.0,18.980493920972361,0.0098338663324621361,7.2818407714929821e-09,0.01069962538902414,0.021619756230853514,0.0051711517108119446,0.0041956106268020363,9.9008675088898453e-09,6.5845526622323891e-05,0.0058750671723427359,8.7880823777043969e-11,0.023876770373921587,2.6974477371133428e-06,0.0052912591487712449,0.0044226179019562504,1.6214243553473403e-06,2.4182170049901718e-07,1.090406330813831e-06,0.014052229214521393,3.0298237128566864e-05,0.00018271538842889095,0.00019994486273676752,0.01222582334911076,1.4650847629287563e-07,8.9310601232376412e-13,4.4269792124119094e-12,7.1935872779891506e-11,6.5183712638328828e-07,3.6549236944601525e-05,1.0393807745570636e-05,3.0350326831427939e-06,3.6041979505706954e-06,1.1889069486413513e-05,9.5400254760398657e-13,9.5775874583309786e-06,2.8396986640459849e-06,2.0723845425393246e-07,6.1912860952877445e-08,2.4282173176195784e-08,7.8988770957728448e-12,3.3601844690754881e-11,1.5906025621736416e-07,7.4016316490762094e-16,4.1908256118207457e-16,3.1084825028818778e-07,3.4869207539142573e-12,8.3214403406348723e-09,2.3021889198058844e-13,1.9850601847481324e-15,1.7605780615733425e-12,1.0076468597449992e-07,2.4123361754079522e-09,1.891948932263601e-08,3.6345274240647415e-05,1.4086917160467364e-09,1.7782145760274638e-08,7.4887674947441712e-08,2.6056401945243311e-10,4.8878876223137729e-12,6.334872232578584e-07,3.0752051968100585e-09,2.1666172053472817e-13,1.3402082382334353e-08,7.9432860476455929e-08,1.6137182487560624e-09,3.4240129402913554e-10,9.4604123358094627e-08,2.5810683711931035e-07,2.4848755396081316e-08,1.3773033474702544e-13,6.1287823114634405e-14,6.4203858465333369e-06
1.0396641740167681e-06,0.7064572577898889,3.909210535050549e-08,7.3556839411630738e-07,1.1894072447929935e-05,2.239288762799602e-10,7.3727180207692499e-05,0.0,0.0,0.00084458947174106643,0.0021150131740082273,154.0,0.0,0.88466740409374844,1.0,18.979967767996211,0.0099616470753358787,7.2652478261677524e-09,0.01066888159091311,0.021705269819084872,0.0052828520107963553,0.0041834466402030594,9.9397706751564572e-09,6.6104253104417622e-05,0.0060041892059175799,8.7626038192870575e-11,0.024656349921393615,2.6897057265956231e-06,0.005446941780017059,0.0045139258618018116,1.654856797185639e-06,2.4715132161450749e-07,1.1128896435756061e-06,0.014601194330438902,3.1697583421976994e-05,0.00019651282580331557,0.00021562336717969883,0.012663732636702214,1.5223490961412078e-07,8.9661528912336899e-13,4.5997831960215543e-12,7.4514089285616261e-11,6.7575806611745148e-07,3.8649436044862858e-05,1.0991165008484787e-05,3.211936352327301e-06,3.8160817499848354e-06,1.3007517824618524e-05,1.0096087211003065e-12,1.0449428294082094e-05,3.1131738141575305e-06,2.1172734669635784e-07,6.6745811346487546e-08,2.6177399495049546e-08,8.5154681491280818e-12,3.6277268791309275e-11,1.7172787789047866e-07,7.9793298231126728e-16,4.517920017279178e-16,3.3996001589450256e-07,3.813480173386115e-12,9.0012849049056629e-09,2.4902083420994512e-13,2.147235520202741e-15,1.9043642304086123e-12,1.123874343655642e-07,2.6193573182787583e-09,2.1074851235482234e-08,3.8561302685807299e-05,1.4947883007302045e-09,1.8920255455796478e-08,7.9683843443757345e-08,2.7723399695274812e-10,5.2009316974539941e-12,6.934044774845067e-07,3.3661583748964736e-09,2.4236149282662505e-13,1.5437236506244673e-08,8.8693225811803187e-08,1.7672977897309568e-09,3.7499595187167548e-10,1.0684821280702207e-07,2.9206051980980147e-07,2.5677651138523101e-08,1.4232099649185444e-13,6.3330595061820537e-14,6.8078995925280326e-06
1.0608605072050416e-06,0.7064561461855097,3.9256640045569621e-08,7.9585897783316906e-07,1.2293848912515545e-05,2.3327244781165193e-10,7.8265291943161767e-05,0.0,0.0,0.00084660924194456899,0.0021942882155412988,154.0,0.0,0.88257223639407012,1.0,18.979495138601926,0.010073856729499227,7.2503898511012104e-09,0.010639726714164507,0.021776021573958818,0.0053830895088103643,0.004171917477127857,9.9719382977742969e-09,6.6318184717839777e-05,0.0061201474843510699,8.738454955572242e-11,0.025358735453869297,2.6823625895522579e-06,0.005586663195291084,0.0045937513065696179,1.6840824431856769e-06,2.5193759408481068e-07,1.1325438877332944e-06,0.015096927565619018,3.294909220156899e-05,0.00020935064523282297,0.00023027261028023404,0.013057169270441012,1.5740610326067029e-07,8.9951698378904499e-13,4.755823405432252e-12,7.6830540210561626e-11,6.9727477006750105e-07,4.0577038542502856e-05,1.15394250834348e-05,3.3743803104271852e-06,4.01069838527911e-06,1.4069659802729111e-05,1.0606697701122742e-12,1.127667366932764e-05,3.373075316074429e-06,2.157555819887634e-07,7.1266637792217679e-08,2.7950184217452533e-08,9.0922382453163182e-12,3.8782695530305929e-11,1.8359075248060943e-07,8.5197056541728663e-16,4.8238824023595378e-16,3.6754826710004321e-07,4.122949665681779e-12,9.6387662675927637e-09,2.6665055615476336e-13,2.2993052127209993e-15,2.0391859507468964e-12,1.2364419061163888e-07,2.8144050897448829e-09,2.3157983445923846e-08,4.0596521474570057e-05,1.5738681755263262e-09,1.9967581953611863e-08,8.4097439680125469e-08,2.9257367927378222e-10,5.4890054327598553e-12,7.5022785592639376e-07,3.6420892402219099e-09,2.6729143116195346e-13,1.7471269014504213e-08,9.7671802075970093e-08,1.9130062242762197e-09,4.0592011809960507e-10,1.1884434664617649e-07,3.2533268246093712e-07,2.6422206579427429e-08,1.4644435454662832e-13,6.5165424249448173e-14,7.1675226451488528e-06
1.082056840393315e-06,0.7064550341450299,3.9411623875216094e-08,8.5912113518051529e-07,1.2694088780634253e-05,2.427101258108053e-10,8.2950033457336318e-05,0.0,0.0,0.0008484232871819044,0.0022738369539909964,154.0,0.0,0.88048658050503248,1.0,18.979023455840188,0.010183470629177568,7.2356030629319972e-09,0.010609349360934855,0.021841218143451805,0.0054830508867826262,0.004159909863798752,1.0001561052478237e-08,6.6515191778106615e-05,0.0062358686107353697,8.7133039127260267e-11,0.026061649374854456,2.6747105422281669e-06,0.0057259944153076371,0.0046713671140028662,1.7124967686251063e-06,2.5671407459575214e-07,1.1516525198347799e-06,0.015594021536827594,3.41912042463532e-05,0.00022257690382456176,0.0002454260892896869,0.013449816588575957,1.6259152587428941e-07,9.0218911890982126e-13,4.9122849439813569e-12,7.9142408849566593e-11,7.1877168811246269e-07,4.2538821920917101e-05,1.2097401040787414e-05,3.539776132225942e-06,4.2088981555090387e-06,1.5185286271645587e-05,1.1126586791876076e-12,1.2145006861269829e-05,3.6462198115576068e-06,2.1977271870978709e-07,7.5949237289215204e-08,2.9786362799157261e-08,9.6896474803260917e-12,4.1380390634154491e-11,1.9589065386886761e-07,9.0794050438036339e-16,5.1407858431447023e-16,3.9646581274569642e-07,4.4473304364710855e-12,1.0300497827658988e-08,2.8495032090923538e-13,2.4571597332880617e-15,2.1791317645213956e-12,1.3568571706258771e-07,3.0177859751101599e-09,2.5381818609164093e-08,4.2668856854989196e-05,1.6543976491182193e-09,2.1035910482957231e-08,8.8599532648883257e-08,3.0822039963753072e-10,5.7828553200350394e-12,8.0982728810154184e-07,3.9315011932153305e-09,2.9399445337752994e-13,1.9711443682607453e-08,1.0728611247831343e-07,2.0658891086312793e-09,4.3836690380277567e-10,1.3181373921519827e-07,3.6130419701199782e-07,2.7165211889430556e-08,1.5055893615738952e-13,6.6996348069413556e-14,7.5374138132270388e-06
1.1032531735815884e-06,0.7064539219295479,3.955756766526014e-08,9.2538502008476507e-07,1.3094668731203422e-05,2.522383003627376e-10,8.7781124936721537e-05,0.0,0.0,0.00085005210687023956,0.0023536253862667979,154.0,0.0,0.87841037514505194,1.0,18.978552795350904,0.010290536363176242,7.2208869788529235e-09,0.01057791072877649,0.021901157146843379,0.0055827373353467078,0.0041474870514515471,1.0028775502794791e-08,6.669618216636664e-05,0.0063513536963874951,8.6872832380274547e-11,0.026764914841091014,2.6667902892376066e-06,0.0058649204460778023,0.0047467952591109131,1.740107898602309e-06,2.6148080904334988e-07,1.1702210040240517e-06,0.016092281751435129,3.5422219282657605e-05,0.00023618183118041846,0.00026107738337809681,0.013841549454795972,1.6778914629661031e-07,9.0464401071790325e-13,5.0691065795309428e-12,8.1448957206675302e-11,7.4024153569233882e-07,4.4533576998785179e-05,1.2664748279839876e-05,3.708020391578279e-06,4.4105557497764718e-06,1.6355187806090769e-05,1.1655429383603286e-12,1.3055112513209346e-05,3.9327804372659039e-06,2.2377880472847453e-07,8.0793140528730571e-08,3.1685747292958381e-08,1.0307635979935471e-11,4.4070158500578814e-11,2.0862665955227799e-07,9.6583707023945603e-16,5.4685979020858125e-16,4.2672553118798631e-07,4.7867669479469337e-12,1.0986441161157259e-08,3.0391902241004492e-13,2.6207899159583506e-15,2.324193213229269e-12,1.4854128773255191e-07,3.2295564163974617e-09,2.7751066363106394e-08,4.4776866720310342e-05,1.7363206028875242e-09,2.2124470707638103e-08,9.3186865692526143e-08,3.2416285289156516e-10,6.0822687983850213e-12,8.7222907072662868e-07,4.2345214893482778e-09,3.2253542732828481e-13,2.2172180732124192e-08,1.1756066495304803e-07,2.2260165171436212e-09,4.7235112662676904e-10,1.4580336235360384e-07,4.0009938931170145e-07,2.7906527278814167e-08,1.546639687435364e-13,6.8823022704905079e-14,7.9175507045809487e-06
