Time (s),Volume (m^3),H(4),O(5),OH(6),H2(7),H2O(8),Ar(9),He(10),HO2(11),H2O2(12),N2,Ne,C7H10(1),C7H16(2),O2(3),C7H10(57),C7H10(54),C7H11(67),C7H9(41),C7H10(125),S(151),S(153),S(152),C7H10(118),S(233),C7H10(150),C7H11(132),C2H4(30),C5H7(270),S(403),C7H10(298),S(402),C7H8(144),S(450),S(449),S(438),S(200),C7H8(533),S(314),S(310),S(234),S(802),S(856)
7.037426005255173e-17,0.9592110796935904,1.5856461982038479e-16,4.2043646683616655e-27,4.2028055349064422e-27,1.1849654225348351e-42,1.7956360163650605e-36,0.0,0.0,2.1687529486672141e-17,1.6990314731424547e-30,154.0,0.0,0.99999999984185095,1.0,19.0,1.0359942441712858e-11,8.9994046731181572e-11,2.889375730441751e-11,2.889393679973962e-11,2.8309841362221405e-15,2.5254634621688328e-18,1.7840768085087978e-18,1.5077800423059273e-18,4.4901634658867141e-15,1.7391874386971411e-26,4.691004023723452e-21,1.025465600706042e-20,2.3576434134575547e-27,2.3576433217697577e-27,7.8972488004834654e-35,2.0404200350747667e-26,1.2715309560524756e-35,3.4423763228186009e-22,2.1417809038733311e-63,2.0044008994265604e-63,2.0044008997044019e-63,2.5055771239789763e-31,3.1285382736434202e-33,9.7518126189599483e-27,2.3875407696059648e-31,8.3187542201259642e-34,1.907949613968808e-37,2.4990565862809342e-45
9.47346443801386e-17,0.9592110796935904,2.1345251763797452e-16,7.2430805030937789e-27,7.2409810104941484e-27,2.6199911549597954e-42,3.8334824277963567e-36,0.0,0.0,2.9195026800411655e-17,2.9272666267057563e-30,154.0,0.0,0.99999999978710696,1.0,19.0,1.3946085716977048e-11,1.211431044887296e-10,3.8895467655626885e-11,3.8895709218951077e-11,4.8774071231130465e-15,4.3511003600060964e-18,2.8540822972295437e-18,2.597719836032296e-18,7.7359512518377623e-15,3.2790889697433663e-26,8.0820942094415924e-21,1.7667665839314235e-20,5.0333050505020095e-27,5.0333048134072828e-27,2.0421357081926207e-34,4.3560198497876266e-26,3.2881155911523107e-35,5.9308433918838577e-22,1.3524543288918916e-62,1.2657040079403507e-62,1.2657040081276119e-62,5.349129109995143e-31,6.6790794951200079e-33,1.7465907018955443e-26,5.0901254465047705e-31,1.775874748531988e-33,4.9337157231029472e-37,7.6955641804760307e-45
1.1909502870772547e-16,0.9592110796935903,2.6834041628646585e-16,1.1085692531024637e-26,1.108305216871685e-26,4.9085517183605624e-42,6.9707767540277718e-36,0.0,0.0,3.6702654083019493e-17,4.4805046823051401e-30,154.0,0.0,0.99999999973236298,1.0,19.0,1.7532228991861377e-11,1.522907362178549e-10,4.8897177520741415e-11,4.8897481199279003e-11,7.4652542706507467e-15,6.6597966739010832e-18,4.073517562599101e-18,3.9760385321207674e-18,1.1840480333673746e-14,5.347108626193569e-26,1.2370460535481896e-20,2.7042143519937547e-20,9.1525248275621425e-27,9.1525243254674605e-27,4.3246094610420288e-34,7.9208707263840357e-26,6.9633735886751125e-35,9.0777542688201858e-22,4.8551157622012657e-62,4.5436946385492119e-62,4.5436946393013548e-62,9.7268207279137606e-31,1.2145189157228276e-32,2.7424200081113399e-26,9.2438435640841045e-31,3.2290895408225908e-33,1.0448044191487661e-36,1.8670650116747084e-44
1.4345541303531234e-16,0.9592110796935903,3.2322831582221694e-16,1.5786727329168094e-26,1.5783545436355212e-26,8.3073142802868963e-42,1.153103156723825e-35,0.0,0.0,4.4210420149990259e-17,6.3807960901282088e-30,154.0,0.0,0.99999999967761899,1.0,19.0,2.111837226634008e-11,1.8343684525936778e-10,5.8898886866790726e-11,5.8899252747076021e-11,1.0631224441036181e-14,9.4843168888625831e-18,5.4164046134199905e-18,5.6622885899790184e-18,1.6861957992820042e-14,7.9886015145968411e-26,1.7616963163432054e-20,3.8511130527380831e-20,1.5140069555781301e-26,1.5140068605904422e-26,8.1813908522757244e-34,1.3102531619848024e-25,1.3173779478366262e-34,1.2927769688182631e-21,1.4787159037638826e-61,1.3838668028614652e-61,1.3838668031107954e-61,1.6090073723566048e-30,2.0090523118762837e-32,3.9779712880665436e-26,1.5270986255296848e-30,5.3412979897651116e-33,1.9765773521156998e-36,3.9865580525221769e-44
1.9217618169048607e-16,0.9592110796935903,4.330041176054946e-16,2.7812437453702264e-26,2.7808169738243336e-26,1.975612233560628e-41,2.6598453826493469e-35,0.0,0.0,5.9226376457413511e-17,1.1242135140300791e-29,154.0,0.0,0.99999999956813135,1.0,19.0,2.8290658814057749e-11,2.4572440989504144e-10,7.8902303972446981e-11,7.8902794671758976e-11,1.8729952025392365e-14,1.6709893107758116e-17,8.3284850895419801e-18,9.9758855298289767e-18,2.9707176818059491e-14,1.5042770590164096e-25,3.1038367283901068e-20,6.7850653646053226e-20,3.4923360773526343e-26,3.4923357894841548e-26,2.4794182692326914e-33,3.0222593032062957e-25,3.9926652909922573e-34,2.2776733416109285e-21,1.2251316366979747e-60,1.1465481653541698e-60,1.1465481656632082e-60,3.7114751826059113e-30,4.6342496098752697e-32,7.1817460063395291e-26,3.5109831232362657e-30,1.2319254011882377e-32,5.9900766013347909e-36,1.6017848460414354e-43
2.408969503456598e-16,0.9592110796935903,5.42779922993201e-16,4.3325430435643672e-26,4.3320072518317796e-26,3.8583476085048522e-41,5.1096105127764246e-35,0.0,0.0,7.4242896566389758e-17,1.7513444941006665e-29,154.0,0.0,0.99999999945864371,1.0,19.0,3.5462945360127601e-11,3.0800578967529632e-10,9.8905718969442941e-11,9.8906335124664863e-11,2.9176900794904632e-14,2.6030962035638782e-17,1.1456842675215066e-17,1.5540319801831882e-17,4.6276859105099506e-14,2.4453772675798495e-25,4.8352130999776788e-20,1.0569896461731574e-19,6.7088390585544331e-26,6.7088383815361587e-26,5.8311261456257906e-33,5.8056670241050821e-25,9.3905659208668128e-34,3.5482008752253151e-21,5.2829897661622308e-60,4.9441235978082594e-60,4.9441235994039664e-60,7.1298144773268444e-30,8.9024753597602278e-32,1.1359322230827217e-25,6.7239204228794745e-30,2.36629170940019e-32,1.4087418620309946e-35,4.5801472922098243e-43
3.3833848765600727e-16,0.9592110796935904,7.6233154458909125e-16,8.4820229204028988e-26,8.4812672098485142e-26,1.078994201418087e-40,1.4054203760133142e-34,0.0,0.0,1.0427762931399602e-16,3.4289093931783151e-29,154.0,0.0,0.99999999923966876,1.0,19.0,4.9807518447320537e-11,4.3254998550197146e-10,1.3891254263326298e-10,1.3891341200455375e-10,5.7118942567748585e-14,5.0963742676440517e-17,1.7970847455386068e-17,3.0423824383538413e-17,9.0595134694643163e-14,5.0358980425398213e-25,9.4664502074299747e-20,2.0693890670825727e-19,1.8452944970132337e-25,1.8452942312414091e-25,2.2890306498463412e-32,1.5967793611534653e-24,3.6868759938167363e-33,6.9467192494380949e-21,6.4646105317981513e-59,6.0499518485268127e-59,6.0499518516558796e-59,1.9610886573763686e-29,2.4486636056092291e-31,2.2637516651843945e-25,1.8362732693607222e-29,6.5069260478155373e-32,5.5299515193048622e-35,2.6208276057933107e-42
5.332215622767022e-16,0.9592110796935903,1.2014348310643741e-15,2.0968666413006825e-25,2.0967459728532794e-25,4.3425625015254774e-40,5.5924383096169034e-34,0.0,0.0,1.6435386517820034e-16,8.477508694395901e-29,154.0,0.0,0.99999999880172019,1.0,19.0,7.8496664601918653e-11,6.8156413985562039e-10,2.1892616463938634e-10,2.189275503374564e-10,1.4118890726760338e-13,1.2599269897014984e-16,3.1353030199861907e-17,7.5207544870821812e-17,2.2393670990327086e-13,1.3049927416400893e-24,2.3403033628007602e-19,5.1159571183458661e-19,7.3427771678229859e-25,7.3427754021903453e-25,1.5206210605735882e-31,6.3530524968898428e-24,2.4501157970057923e-32,1.7173735303545567e-20,1.9071438132933192e-57,1.7848141622756109e-57,1.7848141640358308e-57,7.8035688543960409e-29,9.7436989331586878e-31,5.6884639692301462e-25,7.1922177305608168e-29,2.5877529102704171e-31,3.673406302534359e-34,3.0248456566427952e-41
9.229877115180923e-16,0.9592110796935901,2.0796415771556552e-15,6.2693373497275591e-25,6.2691191036088795e-25,2.3317284867339139e-39,2.9864961342952931e-33,0.0,0.0,2.8453341944114538e-16,2.5350427578451631e-28,154.0,0.0,0.99999999792582839,1.0,19.0,1.3587495683196105e-10,1.1792956524360685e-09,3.7895330736247028e-10,3.7895576651676604e-10,4.2201424394959581e-13,3.7670726372073224e-16,5.8330028110170633e-17,2.2482487879951437e-16,6.6934777780092887e-13,4.0409975632037781e-24,6.9973359364055117e-19,1.5296318650771405e-18,3.9212134814529918e-24,3.9212117374842149e-24,1.5018010414626754e-30,3.3917310444254147e-23,2.4216773589742179e-31,5.1348214680659297e-20,1.0650016288285006e-55,9.9668941681158347e-56,9.9668941875560812e-56,4.1673129086208686e-28,5.2033630532029177e-30,1.7212862370655303e-24,3.7168490384026737e-28,1.3802502104162316e-30,3.6275551952346095e-33,5.6924480452204033e-40
1.3127538607594821e-15,0.9592110796935903,2.9578485541015249e-15,1.2675338376460948e-24,1.2675008898102249e-24,6.5317578865454679e-39,8.3541699996437395e-33,0.0,0.0,4.0474908380967401e-16,5.1259708077817042e-28,154.0,0.0,0.9999999970499438,1.0,19.0,1.9325324895646514e-10,1.6766316503890844e-09,5.3898031503423865e-10,5.3898390232500901e-10,8.5300571426779076e-13,7.6162979726372033e-16,8.5337919661120777e-17,4.5448375967925444e-16,1.35293414267647e-12,8.2879136380175796e-24,1.4147326008364499e-18,3.0926308549030244e-18,1.096885742498309e-23,1.0968850919547695e-23,5.6017261632926873e-30,9.4858059347252701e-23,9.0370923044247672e-31,1.0381664578022646e-19,8.4911023079079154e-55,7.9464591128352788e-55,7.9464591307477916e-55,1.1657334659733079e-27,1.4555432961234925e-29,3.4968614719204272e-24,1.0154655234895724e-27,3.8575996720796346e-30,1.3529934910919135e-32,2.7291716533638797e-39
1.702520010000872e-15,0.9592110796935901,3.8360557619027777e-15,2.1314883993927821e-24,2.131442430295526e-24,1.393307403233798e-38,1.7809165699997676e-32,0.0,0.0,5.2500085842514264e-16,8.6208254917971944e-28,154.0,0.0,0.99999999617406621,1.0,19.0,2.506315409754309e-10,2.1735724313681417e-09,6.9900718765573369e-10,6.990119578711659e-10,1.4340503071564447e-12,1.2807592568596458e-15,1.1230249400694488e-16,7.6414941925829879e-16,2.2745165601377207e-12,1.4045728524444876e-23,2.3790281758246281e-18,5.2005927846110973e-18,2.338305427968335e-23,2.3383037156612949e-23,1.4743514880534408e-29,2.0217681292313896e-22,2.379555515631233e-30,1.7457908885775015e-19,4.4010571255368561e-54,4.1187609723056514e-54,4.1187609825730458e-54,2.4850856078147268e-27,3.1028805915432021e-29,5.8953014260473489e-24,2.1178457352923852e-27,8.2167238394895247e-30,3.5608127053390268e-32,8.6608057117798443e-39
2.092286159242262e-15,0.9592110796935903,4.7142632005596247e-15,3.2187983073143635e-24,3.2187368683764656e-24,2.5465074447458333e-38,3.2537076055552977e-32,0.0,0.0,6.4528874333856783e-16,1.301990471603593e-27,154.0,0.0,0.99999999529819594,1.0,19.0,3.0800983288885857e-10,2.670118303892464e-09,8.5903392522838838e-10,8.5903993316382105e-10,2.1650308861163197e-12,1.9340942111075215e-15,1.392513055998333e-16,1.1537857202072662e-15,3.4339092425320557e-12,2.1314426581974588e-23,3.5926205076195278e-18,7.8535163256051572e-18,4.2720445311815167e-23,4.2720408161954795e-23,3.1985333471004301e-29,3.6930414994747007e-22,5.1645268904395175e-30,2.6363555802818154e-19,1.712568675446974e-53,1.602719729583064e-53,1.6027197339835094e-53,4.5402331785576709e-27,5.6689115741714661e-29,8.9163247649545791e-24,3.78750149984932e-27,1.4999595798758619e-29,7.7245587525953027e-32,2.1943796154567155e-38
2.8718184577250416e-15,0.9592110796935903,6.4706787704399839e-15,6.0634865739063246e-24,6.063384808260815e-24,6.4369294555343915e-38,8.2207635088624294e-32,0.0,0.0,8.8597284410668539e-16,2.4531837903470402e-27,154.0,0.0,0.99999999354647673,1.0,18.999999999999996,4.2276641639910113e-10,3.6620264678041343e-09,1.1790869952330202e-09,1.1790956430802384e-09,4.0763655697663089e-12,3.6433747692739583e-15,1.9314425685146408e-16,2.1728360262780414e-15,6.4654363582107606e-12,4.0384406780897152e-23,6.7676951638941183e-18,1.479424117550054e-17,1.0793656205319836e-22,1.0793643883045101e-22,1.0607972658172343e-28,9.3272783108311104e-22,1.7143020758295795e-29,4.9663055522690191e-19,1.5252516138886001e-52,1.4274177426665769e-52,1.4274177475514084e-52,1.1471377700239931e-26,1.4322956192609533e-28,1.6825076674848954e-23,9.1807719584017559e-27,3.7836519685291682e-29,2.5615559652583435e-31,9.4037288831817374e-38
3.651350756207821e-15,0.9592110796935904,8.2270952637423727e-15,9.8016038812057513e-24,9.8014455378055876e-24,1.3070515861645566e-37,1.6687474986050855e-31,0.0,0.0,1.1268013862207753e-15,3.9664152358266599e-27,154.0,0.0,0.99999999179478605,1.0,18.999999999999993,5.3752299948719584e-10,4.6523586158407703e-09,1.4991395250607586e-09,1.4991510323469266e-09,6.5860705611449767e-12,5.8894588674317942e-15,2.4703435744331107e-16,3.5113444464063788e-15,1.0446025838568728e-11,6.5497712102605228e-23,1.0939955998165649e-17,2.3914790183793279e-17,2.1910195633210705e-22,2.1910164842415716e-22,2.6504207319706799e-28,1.8926715386346137e-21,4.2865876632306619e-29,8.0280159756326735e-19,7.1704046279892031e-52,6.7104750810319033e-52,6.7104751069365569e-52,2.3286155123154804e-26,2.9074382752991861e-28,2.7220857706140956e-23,1.7912045436436501e-26,7.6684626633034851e-29,6.3994037923239204e-31,2.8340235967537842e-37
4.430883054690601e-15,0.9592110796935903,9.9835126804663185e-15,1.4433155522762352e-23,1.4432919702061258e-23,2.323330401603412e-37,2.9654944953343988e-31,0.0,0.0,1.367774369756577e-15,5.8419355132053164e-27,154.0,0.0,0.99999999004312401,1.0,18.999999999999989,6.5227958215314611e-10,5.6411173490265565e-09,1.819191514725032e-09,1.8192061012512167e-09,9.693158320920246e-12,8.6723330995425953e-15,3.0093968008227713e-16,5.1690055948158483e-15,1.5374111368958997e-11,9.6654192307777197e-23,1.6109402156212218e-17,3.5215146772162842e-17,3.8936055068028738e-22,3.8935990053065463e-22,5.5957732614426633e-28,3.362194688972797e-21,9.0572306573723805e-29,1.182148624712173e-18,2.5640188269071743e-51,2.3995556183543349e-51,2.3995556286612574e-51,4.138166932407257e-26,5.1667370741797375e-28,4.0101290384964619e-23,3.0611816927266974e-26,1.360600613491835e-28,1.3509477061244961e-30,6.996882310665817e-37
5.210415353173381e-15,0.9592110796935903,1.1739931020611126e-14,1.9958146533303087e-23,1.9957807726545331e-23,3.7705440371233669e-37,4.8115843953119855e-31,0.0,0.0,1.6088917947546551e-15,8.0799931549301839e-27,154.0,0.0,0.9999999882914905,1.0,18.999999999999986,7.6703616439695529e-10,6.6283052420137618e-09,2.1392429642392842e-09,2.1392608501235524e-09,1.339665132247361e-11,1.1991984044227e-14,3.5483236185713546e-16,7.1455169106891228e-15,2.1248142515681675e-11,1.3385369507642029e-22,2.2276032553138288e-17,4.8695293979763028e-17,6.3174543171719084e-22,6.3174420583333679e-22,1.0549870976728857e-27,5.453193736469955e-21,1.7089675639905604e-28,1.6346715595422296e-18,7.6955909043213806e-51,7.2019747031917676e-51,7.2019747378497067e-51,6.7143311196772967e-26,8.3831395271318463e-28,5.5464019230169921e-23,4.7764929872412492e-26,2.2040459089835901e-28,2.546698722855991e-30,1.517725715206601e-36
6.76947995013894e-15,0.9592110796935901,1.5252770471160534e-14,3.3688465837297094e-23,3.3687826847867804e-23,8.2576370248529151e-37,1.0532674166846552e-30,0.0,0.0,2.0915599692710251e-15,1.3644674260742394e-26,154.0,0.0,0.99999998478830854,1.0,18.999999999999968,9.9654932761816357e-10,8.5979783525593522e-09,2.7793442428693914e-09,2.77936938888039e-09,2.2589115104298098e-11,2.0241564492361823e-14,4.6263049461356001e-16,1.2053931394434281e-14,3.5828112982328653e-11,2.263811911534536e-22,3.7600841751415189e-17,8.2194894832512853e-17,1.3829002971480031e-21,1.3828968066770841e-21,3.0030400510940665e-27,1.1927486345741879e-20,4.8743086775431772e-28,2.7592448459713021e-18,5.4186894765710282e-50,5.071120405742251e-50,5.0711204430834715e-50,1.4698103408337799e-25,1.8350834687721469e-27,9.3627345153427541e-23,9.6627357542675646e-26,4.8079234310043788e-28,7.2472554562011794e-30,5.715259377404468e-36
8.172638087407943e-15,0.95921107969359,1.8414329134747724e-14,4.9101364781040204e-23,4.9100323654604098e-23,1.452844403967695e-36,1.8523856589896763e-30,0.0,0.0,2.5264553165425446e-15,1.9895177737333879e-26,154.0,0.0,0.99999998163554193,1.0,18.999999999999954,1.2031111730735614e-09,1.0365336774032407e-08,3.3554335464538508e-09,3.3554659821442152e-09,3.2892586293927311e-11,2.9501833036794036e-14,5.596439880321369e-16,1.7559041823947932e-14,5.2170228575162398e-11,3.3032161117706853e-22,5.4803529692070491e-17,1.1979925506669856e-16,2.4321034575791728e-21,2.4320960608691981e-21,6.3622942961343358e-27,2.0961775861547642e-20,1.0344156784416585e-27,4.0216216679954291e-18,1.9893148806142383e-49,1.8617150559970226e-49,1.8617150722934683e-49,2.5850033481017747e-25,3.227359362564344e-27,1.3644097949557905e-22,1.5888082211595299e-25,8.4295694146439974e-28,1.5350651691623424e-29,1.4606169318276813e-35
9.575796224676946e-15,0.9592110796935901,2.157589079020851e-14,6.7409083494617497e-23,6.7407488158895249e-23,2.3373646932358759e-36,2.9790187385206868e-30,0.0,0.0,2.9618186548275246e-15,2.7324047173326685e-26,154.0,0.0,0.99999997848286681,1.0,18.999999999999936,1.4096730171612733e-09,1.2127644261132054e-08,3.9315211001545037e-09,3.9315615430098516e-09,4.5113759684534484e-11,4.0501056205878601e-14,6.5665563424022085e-16,2.4092682623708856e-14,7.1553970677757626e-11,4.5383915335590966e-22,7.523707869459481e-17,1.6446588236114368e-16,3.9113105273610351e-21,3.9112966324812315e-21,1.1948953498105669e-26,3.3686729801511717e-20,1.9459263051102028e-27,5.5210873066243975e-18,5.9223519455708554e-49,5.5424771708174843e-49,5.5424772268012954e-49,4.1572859493528067e-25,5.1902455382050947e-27,1.8726187635662865e-22,2.3970852026821354e-25,1.3514971107310482e-27,2.8823426472387018e-29,3.2041480037248918e-35
1.097895436194595e-14,0.95921107969359,2.473745543753932e-14,8.8611650764559085e-23,8.8609323066147313e-23,3.5236999952521333e-36,4.4893454103458527e-30,0.0,0.0,3.3976499844058831e-15,3.5932690006842989e-26,154.0,0.0,0.99999997533028318,1.0,18.999999999999915,1.6162348598813172e-09,1.388491524065004e-08,4.5076069040472452e-09,4.5076560731754982e-09,5.9247157809069153e-11,5.3239158233554592e-14,7.5366974072741784e-16,3.1653151395323655e-14,9.3970651598808344e-11,5.9693296507987177e-22,9.8901482984153107e-17,2.16194681460456e-16,5.8942766900204789e-21,5.8942527657291693e-21,2.0569111771832562e-26,5.0729366113665865e-20,3.355179538523273e-27,7.2576413540055581e-18,1.5160383134728823e-48,1.4187958080724071e-48,1.4187958241718954e-48,6.2650795481916831e-25,7.8216152649265323e-27,2.4607678231087445e-22,3.399270113506194e-25,2.0304972816894724e-27,4.960615977962241e-29,6.2982270294119138e-35
1.3785270636483957e-14,0.9592110796935898,3.1060593707796659e-14,1.3970144608608331e-22,1.3969701484419611e-22,6.9798262064928448e-36,8.8858834467785587e-30,0.0,0.0,4.2707166185557991e-15,5.6694929352347911e-26,154.0,0.0,0.99999996902538868,1.0,18.999999999999865,2.0293585412184778e-09,1.7384405128453855e-08,5.6597732627126936e-09,5.6598420482098968e-09,9.3228815456777075e-11,8.3931695660567452e-14,9.4769592386592424e-16,4.9847779608882945e-14,1.4786823308382851e-10,9.4184598293007317e-22,1.5592283430089207e-16,3.4083841374082537e-16,1.1666616527540795e-20,1.1666557221175386e-20,5.096467420251879e-26,1.0026463168874363e-19,8.3416912059831256e-27,1.1442013043335791e-17,7.725572846208369e-48,7.2300360775870223e-48,7.2300361843826973e-48,1.2401043133526981e-24,1.5481445750022311e-26,3.8763573507041022e-22,6.0025623270933922e-25,3.9942588997469369e-27,1.2285363843012922e-28,1.9711019555658688e-34
1.6591586911021965e-14,0.9592110796935894,3.7383743945491089e-14,2.0237098098022428e-22,2.0236342049122688e-22,1.2177695733785914e-35,1.5491658760133709e-29,0.0,0.0,5.1456552212213343e-15,8.2193165462469018e-26,154.0,0.0,0.99999996272085656,1.0,18.999999999999805,2.4424822170851938e-09,2.0863921094005432e-08,6.8119326230576613e-09,6.8120239208196929e-09,1.3479402720657596e-10,1.2157883885641771e-13,1.1417213273601641e-15,7.2129356235035118e-14,2.1379392782388793e-10,1.3650538371140583e-21,2.2586753743996656e-16,4.9372968914507179e-16,2.0339443844781036e-20,2.0339319951313747e-20,1.0641783320920166e-25,1.7455074312245399e-19,1.747563407958669e-26,1.6574733476404634e-17,2.7941744493138771e-47,2.6149496577666353e-47,2.614949703665237e-47,2.1620683870760322e-24,2.6990213611284819e-26,5.6101219151043516e-22,9.4272704634295545e-25,6.9212055739951092e-27,2.5641249261923362e-28,4.9474809307314791e-34
1.9397903185559974e-14,0.959211079693589,4.3706906150594045e-14,2.7662048566327748e-22,2.7660856147591086e-22,1.947485947000481e-35,2.4756403207878505e-29,0.0,0.0,6.0224657946362004e-15,1.1243867340813705e-25,154.0,0.0,0.9999999564166846,1.0,18.999999999999734,2.855605887481615e-09,2.4323577168794672e-08,7.9640849856896745e-09,7.9642017045339912e-09,1.8389949835099242e-10,1.6617998129212918e-13,1.3357459312557906e-15,9.8484353019684445e-14,2.9167906702550092e-10,1.8665496993517425e-21,3.0873554629948113e-16,6.7486774472675689e-16,3.2503158401986671e-20,3.2502928160797498e-20,1.9767496111361645e-25,2.7854367989474489e-19,3.256622804864436e-26,2.2655799402455382e-17,8.1824366071371787e-47,7.6575969409883342e-47,7.6575970946541431e-47,3.4551971591496025e-24,4.313139098079159e-26,7.6610083215269574e-22,1.3685771951466264e-24,1.099383021555673e-26,4.7608854931819227e-28,1.0702517314684435e-33
2.220421946009798e-14,0.9592110796935889,5.0030080323077082e-14,3.6245019033431881e-22,3.6243245925884681e-22,2.9229946303815868e-35,3.7129870014943515e-29,0.0,0.0,6.9011483410434603e-15,1.4744273250549825e-25,154.0,0.0,0.99999995011287068,1.0,18.999999999999652,3.2687295524078889e-09,2.7763486723867932e-08,9.1162303512162419e-09,9.1163754128366033e-09,2.405021849353043e-10,2.177345164596782e-13,1.5297698534323463e-15,1.2889928687261075e-13,3.8145537960866451e-10,2.4463267415889129e-21,4.0452681492022237e-16,8.8425181751312703e-16,4.8748170568514831e-20,4.8747777413175575e-20,3.3739406936371069e-25,4.171706945415149e-19,5.5761269899588725e-26,2.9685207581899343e-17,2.0724239716704145e-46,1.9394942598588592e-46,1.9394943034791614e-46,5.182298739442055e-24,6.468846892025404e-26,1.0027966891264528e-21,1.8781591802730371e-24,1.6390058260425714e-26,8.1224608004277308e-28,2.08268570200666e-33
2.5010535734635986e-14,0.9592110796935882,5.6353266462911922e-14,4.5986032517486011e-22,4.5983513530166281e-22,4.1802641582200974e-35,5.3061813218562941e-29,0.0,0.0,7.7817028626969676e-15,1.8721662578649917e-25,154.0,0.0,0.99999994380941304,1.0,18.999999999999559,3.6818532118641633e-09,3.1183762471729933e-08,1.0268368720244802e-08,1.026854505916603e-08,3.0455929303544438e-10,2.7624183790550065e-13,1.723793095517673e-15,1.633607201113691e-13,4.8305499106155676e-10,3.1043781363811145e-21,5.1324129749774099e-16,1.12188114456443e-15,6.9664874423871524e-20,6.966424478914341e-20,5.4009138372129588e-25,5.9533039633089423e-19,8.9543344395599729e-26,3.7662954786680902e-17,4.7087275366733105e-46,4.4067000446174164e-46,4.4067001543260175e-46,7.4061894529561951e-24,9.2444921711450675e-26,1.2709951480672789e-21,2.4714573223157085e-24,2.3283376071378983e-26,1.2996699649839596e-27,3.7429031521011327e-33
3.0623168283712004e-14,0.9592110796935871,6.8999674644524368e-14,6.8942280600405583e-22,6.8937690802327247e-22,7.6844538290482832e-35,9.7400129239514931e-29,0.0,0.0,9.5484278408093177e-15,2.8111906396772377e-25,154.0,0.0,0.99999993120355812,1.0,18.999999999999339,4.5081005143673021e-09,3.7965860331208827e-08,1.2572624471237381e-08,1.2572872219446955e-08,4.5486676164505652e-10,4.1411241410300294e-13,2.111837538455352e-15,2.4436954641513619e-13,7.2145445802345249e-10,4.655276677065817e-21,7.6943972203586983e-16,1.6818725099052485e-15,1.2787483147769016e-19,1.2787343024078062e-19,1.2008831878293134e-24,1.0897090029552225e-18,2.003537217415749e-25,5.6463453413065949e-17,1.9320273224016353e-45,1.8081034530223704e-45,1.8081035077913006e-45,1.3595639371965148e-23,1.6968973631937575e-25,1.9014830679467289e-21,3.9088164452771286e-24,4.2235228107533994e-26,2.8873589642011114e-27,1.014588574434263e-32
3.6235800832788017e-14,0.9592110796935858,8.1646130695207642e-14,9.6530976924078667e-22,9.6523405135900837e-22,1.2749887446167515e-34,1.6136935639512927e-28,0.0,0.0,1.1322640747216782e-14,3.9423632455451445e-25,154.0,0.0,0.99999991859910309,1.0,18.999999999999076,5.3343477949921932e-09,4.4670759566883043e-08,1.4876852243525723e-08,1.4877183291991908e-08,6.3448444312543897e-10,5.79786859394569e-13,2.4998792642931219e-15,3.4140422329984208e-13,1.0063422282755448e-09,6.5191907146690984e-21,1.0773304565292063e-15,2.3548357379737857e-15,2.118558035823175e-19,2.11853080848533e-19,2.3313363482234e-24,1.8003081424719013e-18,3.9139743627222723e-25,7.9057269679096236e-17,6.2316649766579198e-45,5.8319553246569264e-45,5.8319555314617172e-45,2.2526233768489322e-23,2.8113322254392288e-25,2.6567346276781624e-21,5.6787008515668153e-24,6.9153622870935831e-26,5.600703856009338e-27,2.3249676757939803e-32
4.184843338186403e-14,0.9592110796935842,9.4292634614740144e-14,1.2875230556813003e-21,1.2874067370336294e-21,1.9668069254028719e-34,2.4856750001699187e-28,0.0,0.0,1.3104341600329857e-14,5.2665880266482451e-25,154.0,0.0,0.9999999059960325,1.0,18.999999999998764,6.1605950537399884e-09,5.1299338804506305e-08,1.71810520419672e-08,1.7181478382706089e-08,8.4307874677265027e-10,7.7326032416362797e-13,2.8879183019612937e-15,4.5435885198601777e-13,1.3371892008608226e-09,8.696065652288181e-21,1.4369131400024342e-15,3.1407647265163324e-15,3.2633029026392428e-19,3.2632548638661809e-19,4.1096268926522555e-24,2.7653130734449159e-18,6.9425041357399397e-25,1.0544437815612292e-16,1.6951346923221746e-44,1.5864061363075426e-44,1.5864062005340389e-44,3.4700787723346304e-23,4.3304248100098606e-25,3.5359253894499815e-21,7.7790920742361034e-24,1.0527910875636941e-25,9.8646425693916746e-27,4.7265688791315239e-32
4.746106593094004e-14,0.9592110796935822,1.0693918640290227e-13,1.6560645058307119e-21,1.6558951367718063e-21,2.8732158489861604e-34,3.6259257829002127e-28,0.0,0.0,1.4893530418721915e-14,6.7847695162478904e-25,154.0,0.0,0.99999989339433015,1.0,18.999999999998412,6.9868422906118236e-09,5.7852466711269736e-08,1.9485223871418268e-08,1.9485757596797711e-08,1.0803198628826908e-09,9.9452795963631166e-13,3.2759546663375238e-15,5.8312823061413535e-13,1.713472271784013e-09,1.118584690250729e-20,1.8481874138377924e-15,4.0396533737566087e-15,4.7602053610393063e-19,4.7601265129253725e-19,6.7392673376973933e-24,4.022475905571648e-18,1.1455440555220447e-24,1.3562475358544493e-16,4.0662968123049542e-44,3.8054789297841342e-44,3.8054791027899863e-44,5.0622244906051692e-23,6.3168435058761085e-25,4.5382363410763992e-21,1.0208081943722787e-23,1.5179251607015134e-25,1.616354147089788e-26,8.7842590552670735e-32
