Time (s),Volume (m^3),H(4),O(5),OH(6),H2(7),H2O(8),Ar(9),He(10),HO2(11),H2O2(12),N2,Ne,C7H10(1),C7H16(2),O2(3),C7H10(57),C7H10(54),C7H11(67),C7H9(41),C7H10(125),S(151),S(153),S(152),C7H10(118),S(233),C7H10(150),C7H11(132),C2H4(30),C5H7(270),S(403),C7H10(298),S(402),C7H8(144),S(450),S(449),S(438),S(200),C7H8(533),S(314),S(310),S(234),S(802),S(856),S(961),S(953),S(1016),S(990),S(1006),S(949),C5H8O(890),C7H10(181),C7H9(137),S(535),C7H9(1071),C7H9(1285),C7H9(1286),S(1297),S(1298),S(1341),S(1367),C7H9(1335),S(1421)
2.450493480679526e-12,0.7175159536792308,9.9430708349617454e-12,1.1995044079232414e-17,1.1912708255461766e-17,3.5570306341883005e-28,1.8527650624918696e-22,0.0,0.0,3.3652640233434481e-12,1.0926432364859548e-20,154.0,0.0,0.99999125615958839,1.0,18.999999992445741,4.4956369849072455e-07,9.4846568777487055e-07,1.709352060836695e-06,1.7137176366886776e-06,1.4820918434300703e-06,5.9406499360861059e-09,3.6155548769919462e-13,1.6098790588851824e-09,2.4330606401744854e-06,6.3170839311061155e-17,1.2587145553922976e-11,2.3538525127880758e-11,1.6000983539588529e-13,1.5996927118665513e-13,2.835002327357197e-17,4.65023133139428e-13,1.2214185956535829e-17,9.2022640461724337e-13,3.1263719527641584e-31,2.9204426684719117e-31,2.9204514227443893e-31,2.5409678908762391e-17,2.7469933710287404e-19,1.1915320784889271e-17,5.233936872660407e-20,9.4376887147428747e-21,7.270874333363923e-20,2.5532230385087798e-23,7.5320242067095719e-27,1.8698381263918948e-27,1.4749528757868778e-31,1.5640440789817724e-35,1.0710905598360772e-33,7.7641465994737779e-30,1.671939042733654e-34,2.8325869693919021e-13,1.7963335219609787e-19,4.1892756206885377e-22,8.8728125720631554e-23,4.2789110712049231e-24,1.6262905336940915e-22,6.2730187302175763e-30,3.6034759437076753e-30,1.7455987586753314e-27,3.7048500475913508e-32,1.3776952893917582e-27,2.0108374473586534e-32
2.5183805664959083e-12,0.7175159536776315,1.0218851254106524e-11,1.2671473164704628e-17,1.2582157518196631e-17,3.9082896269192592e-28,2.0110861431429395e-22,0.0,0.0,3.5103107767670047e-12,1.1714084615624171e-20,154.0,0.0,0.99999101438101146,1.0,18.999999992055255,4.6201805788284311e-07,9.4918718051952303e-07,1.7565417904402005e-06,1.7611759578884803e-06,1.5326521548535604e-06,6.2692941473835384e-09,3.7156841138145263e-13,1.6715687787051416e-09,2.5160625211863098e-06,6.6665557579855273e-17,1.3294079501544184e-11,2.4854538188367598e-11,1.7364731136478658e-13,1.7360302604833911e-13,3.0880805241801847e-17,4.9578544174267585e-13,1.3404511205640882e-17,9.7191041969671537e-13,3.7841553751146419e-31,3.5349090622323785e-31,3.5349199523711444e-31,2.7614249637312391e-17,2.9813125461999228e-19,1.2371911161449412e-17,5.4362626803844232e-20,9.9823073748146017e-21,7.9127575311058794e-20,2.8584978558022686e-23,8.6730200507680742e-27,2.1533419039720961e-27,1.7470672204728318e-31,1.8562907841774198e-35,1.2342170665988313e-33,8.9415869983831638e-30,1.9695358523676446e-34,3.0199659634770455e-13,1.8970540471326624e-19,4.5442864055662042e-22,9.4169819016974261e-23,4.5226210488442041e-24,1.7662914491547064e-22,6.8046153765805077e-30,3.908846448484017e-30,1.9488465210997314e-27,4.1398233024912092e-32,1.5381067685079074e-27,2.2454741334095691e-32
2.586267652312291e-12,0.7175159536759963,1.0494649102059673e-11,1.3366596950092241e-17,1.3269920820530997e-17,4.2842557387990732e-28,2.1781806550248709e-22,0.0,0.0,3.6581531287041151e-12,1.2538385421984407e-20,154.0,0.0,0.99999077260421465,1.0,18.999999991655958,4.7447241193330029e-07,9.4981231505576355e-07,1.8037228881105664e-06,1.8086340250130812e-06,1.5832482792124071e-06,6.6065097079792556e-09,3.8158128145312404e-13,1.733488183252391e-09,2.5991231990820578e-06,7.0251422115466964e-17,1.4020323106860471e-11,2.6206003020433638e-11,1.880365928101693e-13,1.8798836343350097e-13,3.3557886042855186e-17,5.2757815283773094e-13,1.4671490625439438e-17,1.025006258502317e-12,4.5570881980610236e-31,4.2569442900145293e-31,4.2569577585732951e-31,2.9944615424942736e-17,3.2285715325463515e-19,1.2830201541862743e-17,5.6394477711178612e-20,1.0541776844135083e-20,8.5911289305132639e-20,3.1903198946221336e-23,9.9481975648185986e-27,2.4702300261282671e-27,2.0598066000654131e-31,2.1929380716781887e-35,1.416637142407278e-33,1.0257721716259822e-29,2.3100064131669163e-34,3.2136210516735746e-13,2.0005124098819346e-19,4.9186465602607681e-22,9.9774634725130274e-23,4.7731540239847049e-24,1.9140981604395802e-22,7.365186158452498e-30,4.2308608555212517e-30,2.1693410409433039e-27,4.6120087488666191e-32,1.7121301434958414e-27,2.5000630831450282e-32
2.6541547381286733e-12,0.717515953674325,1.0770464379262162e-11,1.4080426361126379e-17,1.3975999302293396e-17,4.6860199954467418e-28,2.3542853867882097e-22,0.0,0.0,3.8087912409708675e-12,1.3400232702945254e-20,154.0,0.0,0.99999053082896883,1.0,18.999999991247904,4.869267606421176e-07,9.5035395606217326e-07,1.8508953749218826e-06,1.8560918569448797e-06,1.6338754331791262e-06,6.9522755504245713e-09,3.9159410189831412e-13,1.7956183902904681e-09,2.6822348213725513e-06,7.3928208890238973e-17,1.4765876261085649e-11,2.7592892996010218e-11,2.0319765574025206e-13,2.0314525279738284e-13,3.6385348585908511e-17,5.6040182587763273e-13,1.6017594283291846e-17,1.0795139177605385e-12,5.4614832810922979e-31,5.1017877666044275e-31,5.1018043324696244e-31,3.2404456993532519e-17,3.4891160084683614e-19,1.3290052169885898e-17,5.8434312298094285e-20,1.1116060943726524e-20,9.3069680967715401e-20,3.5501759314515835e-23,1.1369027022317203e-26,2.8233626283260999e-27,2.4178832441981619e-31,2.5792697745193951e-35,1.6200108567388144e-33,1.1724439322050923e-29,2.6981525115509606e-34,3.4135556228426766e-13,2.1067079124114454e-19,5.3128527193042521e-22,1.0554253148236819e-22,5.0305158818648736e-24,2.0699216794083906e-22,7.9554747514906698e-30,4.5699463616776052e-30,2.4080305914575074e-27,5.1234688572680043e-32,1.9005138381560435e-27,2.7757035865184359e-32
2.7220418239450558e-12,0.717515953672618,1.104629708616143e-11,1.4812972299558217e-17,1.4700394103515606e-17,5.1146957958784227e-28,2.5396371421513732e-22,0.0,0.0,3.9622252754958458e-12,1.4300531619349117e-20,154.0,0.0,0.99999028905507614,1.0,18.999999990831121,4.9938110400931418e-07,9.50823251295117e-07,1.8980592718964506e-06,1.9035494710142927e-06,1.6845294718099515e-06,7.3065706590241858e-09,4.0160687637384214e-13,1.8579420695417852e-09,2.7653905835631863e-06,7.7695694426851614e-17,1.5530738862795568e-11,2.9015181518203186e-11,2.1915046116228797e-13,2.1909364859804144e-13,3.9367272711494284e-17,5.9425692917958609e-13,1.7445291534983757e-17,1.1354333947365448e-12,6.5154488547503048e-31,6.0863562139353151e-31,6.0863764829857016e-31,3.4997469497798379e-17,3.7632914936428593e-19,1.3751334776046933e-17,6.0481571481082048e-20,1.170512358517478e-20,1.0061252163218382e-19,3.9395920380126608e-23,1.2947608766818995e-26,3.2157576635897796e-27,2.8264071437885849e-31,3.0210345462452909e-35,1.8460902693307622e-33,1.3354285070896643e-29,3.1391679190879985e-34,3.6197725106865148e-13,2.2156398592942405e-19,5.7274002577060342e-22,1.1147346790153395e-22,5.2947125114373664e-24,2.2339729614461027e-22,8.5762229453040942e-30,4.9265290803905207e-30,2.6658887345231001e-27,5.6763215355875134e-32,2.104026235716396e-27,3.073524308963494e-32
2.7899289097614382e-12,0.7175159536708753,1.1322147223210811e-11,1.5564245643218395e-17,1.5443106364433746e-17,5.5714189170560262e-28,2.7344727399032367e-22,0.0,0.0,4.1184553942775172e-12,1.5240194573266316e-20,154.0,0.0,0.99999004728236429,1.0,18.999999990405652,5.1183544203490701e-07,9.5122986048747254e-07,1.9452146000049103e-06,1.9510068831272736e-06,1.7352068034360195e-06,7.6693740697090588e-09,4.1161960823598264e-13,1.9204433151767309e-09,2.8485845894361161e-06,8.1553655796969911e-17,1.6314910817323205e-11,3.0472842021236155e-11,2.3591495510012058e-13,2.3585349031406182e-13,4.2507735195141552e-17,6.2914385207707857e-13,1.89570508634959e-17,1.1927646871907693e-12,7.7390323010926639e-31,7.2293779969958968e-31,7.2294026739192858e-31,3.7727362467773743e-17,4.0514433492244669e-19,1.4213931633878148e-17,6.2535742131226286e-20,1.2308928770405157e-20,1.0854955837430303e-19,4.3601334814809627e-23,1.4696689368622722e-26,3.6505950073656956e-27,3.2909076752463689e-31,3.5244731915526426e-35,2.0967218331960213e-33,1.5160478041440181e-29,3.6386590996129147e-34,3.832274067774128e-13,2.3273075573832438e-19,6.1627832942571121e-22,1.1756740261158892e-22,5.5657498051539686e-24,2.406462905645098e-22,9.22817064840214e-30,5.3010340445190614e-30,2.9439143138658204e-27,6.2727401141735698e-32,2.323455673498308e-27,3.3946832835422778e-32
2.8578159955778207e-12,0.7175159536690974,1.1598014790869034e-11,1.6334257246076225e-17,1.6204137225489333e-17,6.0573475184329475e-28,2.9390290139057291e-22,0.0,0.0,4.2774817593452045e-12,1.6220141207379944e-20,154.0,0.0,0.99998980551068484,1.0,18.999999989971528,5.2428977471891071e-07,9.5158215349102847e-07,1.9923613801663728e-06,1.998464107882311e-06,1.7859043159903251e-06,8.0406648699095728e-09,4.2163230056488545e-13,1.9831075288148551e-09,2.9318117301058283e-06,8.5501870619894103e-17,1.7118392036203686e-11,3.1965847970393869e-11,2.5351106861170873e-13,2.534447024622166e-13,4.5810809751003495e-17,6.650629154391613e-13,2.0555339741104904e-17,1.2515077933390816e-12,9.1543713422685472e-31,8.5515343823264209e-31,8.5515642836848348e-31,4.059785975149501e-17,4.3539167780361847e-19,1.4677734693953708e-17,6.4596353297980776e-20,1.2927440591458824e-20,1.1689051407294235e-19,4.8134046249516249e-23,1.6629677726572999e-26,4.1312205516080329e-27,3.8173557778548053e-31,4.0963468607604749e-35,2.3738487913292358e-33,1.7156928231202011e-29,4.2026664422210234e-34,4.0510622296207438e-13,2.4417103157280344e-19,6.6194946948097426e-22,1.2382429428630696e-22,5.8436336587669797e-24,2.5876023549804123e-22,9.9120558931061646e-30,5.6938852091650399e-30,3.2431314482934961e-27,6.9149533309929917e-32,2.5596104375997613e-27,3.7403679031182828e-32
2.925703081394203e-12,0.7175159536672837,1.1873899789599743e-11,1.71230179382987e-17,1.6983487827330318e-17,6.5736621464966438e-28,3.1535428130964544e-22,0.0,0.0,4.439304532723339e-12,1.7241298404365715e-20,154.0,0.0,0.99998956373990866,1.0,18.999999989528785,5.367441020613384e-07,9.5188738228568803e-07,2.0394996332485478e-06,2.0459211586778543e-06,1.8366193130514905e-06,8.4204221984290261e-09,4.3164495618770447e-13,2.0459213121000351e-09,3.0150675790262101e-06,8.9540117061216164e-17,1.7941182436664657e-11,3.3494172861965641e-11,2.7195871780661914e-13,2.7188719461507266e-13,4.9280567035472944e-17,7.0201438080232763e-13,2.2242624511061691e-17,1.3116627118162088e-12,1.0785852817175152e-30,1.0075607887363571e-30,1.0075643956002957e-30,4.3612699457893673e-17,4.6710568247505004e-19,1.5142644788787312e-17,6.66629727437489e-20,1.3560623230269898e-20,1.2564508747064056e-19,5.3010488281557941e-23,1.8760661115196405e-26,4.6611502881186615e-27,4.412186682528175e-31,4.7439661141283004e-35,2.6795135671224535e-33,1.9358253610143376e-29,4.8376860194084147e-34,4.2761385703156e-13,2.5588474454982289e-19,7.0980260755339656e-22,1.3024410166539201e-22,6.1283699711472115e-24,2.7776020964786893e-22,1.0628614840424809e-29,6.1055054544740599e-30,3.5645895249537536e-27,7.6052453168386984e-32,2.8133187575946017e-27,4.1117949125534462e-32
2.9935901672105856e-12,0.7175159536654351,1.2149802219871056e-11,1.7930538526309385e-17,1.7781159310812052e-17,7.1215657393078301e-28,3.3782510014913113e-22,0.0,0.0,4.6039238763986993e-12,1.8304600286267601e-20,154.0,0.0,0.99998932196992374,1.0,18.999999989077459,5.4919842406220141e-07,9.5215183046934988e-07,2.086629380067868e-06,2.0933780478109974e-06,1.8873494582606392e-06,8.80862524531742e-09,4.4165757769929413e-13,2.1088723680212582e-09,3.0983483007432036e-06,9.3668173831477052e-17,1.8783281941158213e-11,3.5057790223188849e-11,2.9127780386348714e-13,2.9120086141855021e-13,5.2921074650786459e-17,7.3999845830685598e-13,2.4021370285979812e-17,1.3732294416421383e-12,1.2660279210471236e-30,1.1826637874232275e-30,1.1826681195137438e-30,4.6775633899893195e-17,5.0032083760617768e-19,1.5608570902461659e-17,6.8735203762193979e-20,1.4208440958443128e-20,1.3482295323402195e-19,5.8247483484262843e-23,2.1104421177470208e-26,5.2440743811979177e-27,5.0823231889136364e-31,5.4752208601483831e-35,3.0158601485233924e-33,2.1779797132637528e-29,5.550691868405916e-34,4.5075043508670023e-13,2.6787182599128941e-19,7.5988678061524355e-22,1.3682678356983713e-22,6.4199646441172678e-24,2.9766728613813542e-22,1.1378581784898211e-29,6.5363165884181782e-30,3.9093631926115104e-27,8.3459555805812565e-32,3.0854288012474379e-27,4.5102104009282047e-32
3.061477253026968e-12,0.7175159536635516,1.2425722082155168e-11,1.8756829792847082e-17,1.8597152816998246e-17,7.7022836310360991e-28,3.6133904581871365e-22,0.0,0.0,4.7713399522904257e-12,1.9410988213869594e-20,154.0,0.0,0.99998908020063326,1.0,18.999999988617571,5.6165274072151012e-07,9.5238094278687877e-07,2.1337506413896248e-06,2.1408347865680492e-06,1.9380927271601063e-06,9.2052532517455918e-09,4.5167016748087843e-13,2.1719494103421184e-09,3.1816505718314415e-06,9.78858201848264e-17,1.9644690476931244e-11,3.6656673612192466e-11,3.1148821304744513e-13,3.114055826094355e-13,5.6736397148618223e-17,7.7901531357343604e-13,2.589404086094092e-17,1.4362079821912726e-12,1.480704312958413e-30,1.3832083570888629e-30,1.3832135388589045e-30,5.0090429537710586e-17,5.3507161608505309e-19,1.6075429500274773e-17,7.0812682254826571e-20,1.4870858137032047e-20,1.4443376201406276e-19,6.386224241912651e-23,2.3676449863195555e-26,5.8838612295986691e-27,5.8351994911040165e-31,6.2986111765169017e-35,3.3851364659318903e-33,2.4437643707818062e-29,6.3491587968447738e-34,4.7451605610920312e-13,2.8013220741755427e-19,8.1225090131545821e-22,1.4357229891217544e-22,6.7184235822978168e-24,3.1850253253024305e-22,1.2162689159412131e-29,6.9867393495607743e-30,4.2785523549456974e-27,9.1394789944630471e-32,3.37680866924372e-27,4.9368897937839307e-32
3.1293643388433506e-12,0.717515953661633,1.2701659376927993e-11,1.9601902497024364e-17,1.9431469487161919e-17,8.3170635564917867e-28,3.8591980773643556e-22,0.0,0.0,4.941552922222595e-12,2.056141078606429e-20,154.0,0.0,0.99998883843195363,1.0,18.99999998814917,5.7410705203927353e-07,9.5257943716093122e-07,2.1808634379280859e-06,2.1882913853076291e-06,1.9888473655382883e-06,9.6102855098795902e-09,4.616827277181718e-13,2.2351420805080133e-09,3.2649715125115872e-06,1.0219283591768969e-16,2.0525407975631264e-11,3.8290796617940745e-11,3.3260981672752086e-13,3.3252122303284781e-13,6.073059603366395e-17,8.1906507365082707e-13,2.7863098639400217e-17,1.500598333164132e-12,1.7258309911922125e-30,1.6121994689978713e-30,1.6122056427616024e-30,5.3560866922362007e-17,5.7139247503402588e-19,1.6543143913729971e-17,7.2895074049748628e-20,1.5547839216317642e-20,1.5448714050620871e-19,6.9872362650452001e-23,2.6492965313071516e-26,6.5845615178005845e-27,6.6787855509716041e-31,7.2232790206607082e-35,3.7896967638444111e-33,2.7348637128368745e-29,7.241085712710801e-34,4.9891079558473304e-13,2.9266582054142815e-19,8.6694375829910999e-22,1.5048060670269638e-22,7.0237526929659763e-24,3.4028701083814045e-22,1.2981667539980005e-29,7.4571934098041804e-30,4.6732821638646671e-27,9.988265779433693e-32,3.6883463899345478e-27,5.393137845387127e-32
3.197251424659733e-12,0.7175159536596795,1.2977614104668802e-11,2.0465767374385913e-17,2.0284110462786279e-17,8.9671756556539124e-28,4.1159107682896507e-22,0.0,0.0,5.1145629478991394e-12,2.1756823839218707e-20,154.0,0.0,0.99998859666381168,1.0,18.999999987672275,5.8656135801549979e-07,9.5275140162425513e-07,2.2279677903466287e-06,2.2357478535369006e-06,2.0396118533884023e-06,1.0023701362755444e-08,4.716952604174283e-13,2.298440871410269e-09,3.3483086274836946e-06,1.0658900136743525e-16,2.1425434372944785e-11,3.9960132860176972e-11,3.5466247139400193e-13,3.5456763265966462e-13,6.4907729767215016e-17,8.6014783216194419e-13,2.9931004570018666e-17,1.566400494561386e-12,2.0049208539956962e-30,1.8729189811534551e-30,1.8729263091707407e-30,5.7190740639371999e-17,6.0931785582473971e-19,1.7011643776278921e-17,7.498207244440087e-20,1.6239348735587551e-20,1.6499269151034307e-19,7.6295827762474267e-23,2.957092768861543e-26,7.3504122566310603e-27,7.6216120176376655e-31,8.2590408359998384e-35,4.2320039662621168e-33,3.0530396957856487e-29,8.2350194780948425e-34,5.2393470863770365e-13,3.0547259726266523e-19,9.2401401652498617e-22,1.5755166605301521e-22,7.3359578859254882e-24,3.6304177754315156e-22,1.3836245650498729e-29,7.9480973771216287e-30,5.0947030128396674e-27,1.0894821490525514e-31,4.0209499140957425e-27,5.8802886310146414e-32
3.2651385104761155e-12,0.7175159536576915,1.3253586265859938e-11,2.1348435136966698e-17,2.1155076885565615e-17,9.6539124781940899e-28,4.3837654553186315e-22,0.0,0.0,5.2903701908809015e-12,2.2998190446537782e-20,154.0,0.0,0.99998835489614457,1.0,18.999999987186911,5.990156586501962e-07,9.5290037834066258e-07,2.2750637192578616e-06,2.2832041999815491e-06,2.0903848736679228e-06,1.0445480204154165e-08,4.8170776741952441e-13,2.3618370574136212e-09,3.4316597546415258e-06,1.1107409741104329e-16,2.2344769608265367e-11,4.1664655989367331e-11,3.7766601867576985e-13,3.7756464660390636e-13,6.927185377072371e-17,9.0226365376448768e-13,3.2100218092727267e-17,1.6336144666600188e-12,2.321803103589159e-30,2.1689442690073251e-30,2.1689529357580588e-30,6.0983859252685122e-17,6.4888218409250309e-19,1.748086450542377e-17,7.7073395947184621e-20,1.6945351322915904e-20,1.7595999399060681e-19,8.3151006378959584e-23,3.2928054948133336e-26,8.1858408132707453e-27,8.6727956910038862e-31,9.4164210592788392e-35,4.7146320358846991e-33,3.4001335376753672e-29,9.3400792856936451e-34,5.4958783274851749e-13,3.185524696628784e-19,9.8351021758141629e-22,1.6478543617808564e-22,7.6550450733874836e-24,3.8678788360838577e-22,1.4727150367479653e-29,8.4598687982741317e-30,5.5439905302558533e-27,1.1861707002267733e-31,4.3755471097007488e-27,6.3997055392592601e-32
3.333025596292498e-12,0.717515953655669,1.3529575860986522e-11,2.2249916473350047e-17,2.2044369897406148e-17,1.0378588987996253e-27,4.6629990778985281e-22,0.0,0.0,5.4689748125646483e-12,2.4286480917426082e-20,154.0,0.0,0.9999881131288979,1.0,18.999999986693116,6.1146995394336944e-07,9.530294364960609e-07,2.3221512452237527e-06,2.3306604326500165e-06,2.1411652851963368e-06,1.0875601478477106e-08,4.9172025041422765e-13,2.4253226301207146e-09,3.5150230205804957e-06,1.1564790546378326e-16,2.3283413624388918e-11,4.3404339686644744e-11,4.0164028535760207e-13,4.0153208514008007e-13,7.3827020429359638e-17,9.454125780206897e-13,3.4373197092666879e-17,1.7022402499914424e-12,2.6806440510670385e-30,2.5041676649511776e-30,2.5041778796120704e-30,6.4944045248779649e-17,6.9011986975008553e-19,1.7950746827278422e-17,7.916878620370228e-20,1.7665811694943638e-20,1.8739860313507051e-19,9.0456651185272982e-23,3.6582838568908528e-26,9.0954689306746287e-27,9.8420655276325517e-31,1.0706686534774128e-34,5.2402683271081036e-33,3.7780673987269046e-29,1.0565981557346889e-33,5.7587019011086359e-13,3.3190537000084599e-19,1.0454807800004267e-21,1.7218187639715019e-22,7.9810201698604081e-24,4.1154637449276283e-22,1.5655106724751022e-29,8.9929241615124716e-30,6.0223455727803245e-27,1.2891538494138282e-31,4.7530857567069747e-27,6.952781264355164e-32
3.4009126821088805e-12,0.7175159536536118,1.3805582890536184e-11,2.317022204872545e-17,2.2951990640426866e-17,1.1142542567672111e-27,4.9538485905708895e-22,0.0,0.0,5.6503769741639069e-12,2.5622672796848045e-20,154.0,0.0,0.99998787136202405,1.0,18.999999986190915,6.2392424389502533e-07,9.5314123549545859e-07,2.3692303887557561e-06,2.3781165588924634e-06,2.1919520991573151e-06,1.1314044680621596e-08,5.0173271095276995e-13,2.4888902394089049e-09,3.5983968020227595e-06,1.203102074778912e-16,2.4241366367234011e-11,4.5179157663753076e-11,4.2660508339744253e-13,4.2648975372048612e-13,7.8577279095557878e-17,9.8959462275240979e-13,3.6752397860930173e-17,1.7722778453214099e-12,3.0859688044257365e-30,2.8828167231338907e-30,2.882828722270892e-30,6.9075134980982197e-17,7.3306530700098531e-19,1.8421236340154468e-17,8.1268006096831769e-20,1.8400694656659414e-20,1.9931805041525884e-19,9.8231897952907988e-23,4.0554559215746423e-26,1.0084116736433719e-26,1.1139789187563597e-30,1.2141881841562244e-34,5.8117159328408157e-33,4.1888460577083162e-29,1.1923065364170313e-33,6.0278178967550854e-13,3.4553123070818009e-19,1.1099739995702912e-21,1.7974094613379267e-22,8.3138890920486716e-24,4.3733829016468173e-22,1.6620837918137867e-29,9.5476788992657987e-30,6.5309942187467455e-27,1.3986987436052288e-31,5.1545335418552015e-27,7.5409377985226509e-32
