Time (s),Volume (m^3),H(4),O(5),OH(6),H2(7),H2O(8),Ar(9),He(10),HO2(11),H2O2(12),N2,Ne,C7H10(1),C7H16(2),O2(3),C7H10(57),C7H10(54),C7H11(67),C7H9(41),C7H10(125),S(151),S(153),S(152),C7H10(118),S(233),C7H10(150),C7H11(132),C2H4(30),C5H7(270),S(403),C7H10(298),S(402),C7H8(144),S(450),S(449),S(438),S(200),C7H8(533),S(314),S(310),S(234),S(802),S(856),S(961),S(953),S(1016),S(990),S(1006),S(949),C5H8O(890),C7H10(181),C7H9(137),S(535),C7H9(1071),C7H9(1285),C7H9(1286),S(1297),S(1298),S(1341),S(1367),C7H9(1335),S(1421),C7H9(1412),S(1422),C6H6(1400),CH3(19),S(1504),S(389),C5H7O(508),S(1153),S(1801),S(1800),S(1859),S(1878)
1.1317282315137133e-16,0.38296699235929493,1.1970838324907263e-22,8.6135013988211768e-34,8.6134749756243797e-34,3.8426055427252575e-52,1.1382670608825976e-42,0.0,0.0,2.7226955863246463e-21,6.3118965938721418e-35,154.0,0.0,0.99999999999937994,1.0,19.0,7.1158494367463693e-14,1.789548941908904e-15,2.7355980122554758e-13,2.7355974311342944e-13,7.4857565748972096e-20,8.34177987724004e-20,7.5056360783838712e-20,6.9314377015592541e-20,5.1875742926550934e-20,2.5533773317414717e-28,1.4586446815716569e-23,3.1066582093711869e-25,1.0607823659833576e-32,1.060782121431846e-32,2.150680462262262e-39,2.1107547158879929e-33,2.9483465410498292e-40,9.4684404250093076e-25,2.3848070662764937e-73,2.3423626462442291e-73,2.3423626462451996e-73,2.6609070917114847e-33,7.7051317514693313e-38,3.760992718008376e-28,4.6766782818992138e-34,7.5062966253249333e-40,2.9393740782532036e-44,2.8597663948673395e-52,1.6749427011548958e-59,2.3912979004376105e-62,5.1060729990484771e-70,4.7127416902705831e-73,1.595158202213539e-71,1.966259482119932e-62,3.8301295985145552e-73,3.0458544012289265e-33,2.1964491087706935e-35,5.7421570465277365e-42,1.1369948470296844e-44,5.1294540046631541e-44,9.0747679401620716e-47,3.6790723641676006e-50,1.6279293439007218e-50,1.8553939860761568e-55,1.0659082401120723e-63,2.6336040644139361e-57,6.1095020608749308e-64,1.1760655898565182e-66,5.0853444512962604e-64,6.3192075667101993e-67,6.3192075436998282e-67,2.3010371890156161e-75,8.4960427578770888e-54,1.6006428542501928e-59,9.7253414421538421e-67,6.0809752440572387e-73,1.1213238273368332e-73,1.5274372799688665e-81,7.8916234469474961e-83
2.264439719527439e-16,0.38296699235929477,2.3952078129872447e-22,3.4476446592909894e-33,3.4476348576840442e-33,3.0791932218159677e-51,9.1130579615107054e-42,0.0,0.0,5.4515473165822023e-21,2.5279114704632186e-34,154.0,0.0,0.99999999999875933,1.0,19.0,1.4237881192526469e-13,3.5803921246789354e-15,5.473571068849373e-13,5.4735689630231034e-13,2.9960666045305707e-19,3.3388848292127488e-19,2.7272153219932206e-19,2.774343089593824e-19,2.0762521384766023e-19,1.9397385589795569e-27,5.8383776508087047e-23,1.243472534384012e-24,8.4927065938577678e-32,8.492702678325272e-32,3.4434244845752195e-38,1.6897888283179777e-32,4.7210801037382597e-39,3.7898421816891073e-24,3.0587495003076939e-71,3.0043103592226042e-71,3.0043103592250935e-71,2.1303435481461422e-32,6.168787719691041e-37,2.5893588999983405e-27,3.7233032156808361e-33,6.0093645310165694e-39,4.7066486290963411e-43,9.1586082276123297e-51,1.0728398150614219e-57,1.5316819892342935e-60,6.5411625924168528e-68,6.0372851317441335e-71,2.0343947065473777e-69,1.2594350157229789e-60,2.4572389065652877e-71,2.4383935758428686e-32,8.7915150957536041e-35,4.597214190840501e-41,9.1026065486386246e-44,4.0993693786677217e-43,1.4504663813537467e-45,5.4713327520925888e-49,2.45659339710667e-49,5.9314408718856852e-54,6.8073380355739902e-62,8.4192685538605393e-56,3.8988455041096972e-62,7.3024878418536355e-65,3.2508213746547416e-62,4.040427518397859e-65,4.0404274889723681e-65,2.9425490404181509e-73,2.7209564283264558e-52,5.1262431845666242e-58,6.2293863203493397e-65,7.7901643478846508e-71,1.4364946878028896e-71,3.9128578798655132e-79,2.0219537955638481e-80
4.529862695554889e-16,0.38296699235929493,4.7914561038940173e-22,1.3795086968599963e-32,1.3795031232019997e-32,2.4677918788038189e-50,7.293216531228794e-41,0.0,0.0,1.092062762053238e-20,1.0127005814180068e-33,154.0,0.0,0.9999999999975181,1.0,19.0,2.8481944703489731e-13,7.1612967357764226e-15,1.094951217036644e-12,1.0949505353745497e-12,1.1986673790703778e-18,1.3359880005214591e-18,9.1895651158858658e-19,1.1100680011315734e-18,8.3066768454137353e-19,1.4077656646928535e-26,2.3361098171386225e-22,4.9755068916862881e-24,6.7967426286958631e-31,6.7967363628234006e-31,5.5102292472230724e-37,1.3521871929877945e-31,7.5564321492061483e-38,1.5164294210121086e-23,3.9191651847119465e-69,3.8494125012468351e-69,3.8494125012532134e-69,1.7049221815184523e-31,4.9369010017924297e-36,1.6149737841074669e-26,2.9468833326881145e-32,4.8089388255242796e-38,7.5331280495209339e-42,2.9317667364997071e-49,6.8685964248244319e-56,9.8062218149003639e-59,8.3756716998295363e-66,7.7304832065142778e-69,2.5819783275847966e-67,8.0632271048534837e-59,1.5773619347538909e-69,1.9512287623462528e-31,3.5177471313965964e-34,3.6791641641775571e-40,7.2844271329214648e-43,3.2690970944116882e-42,2.3135759905601517e-44,7.6619652228254683e-48,3.5248897797841013e-48,1.8923220136112227e-52,4.3335440548064819e-60,2.6860174889280887e-54,2.4782797929415957e-60,4.4051141588094638e-63,2.0734224124744852e-60,2.5781363568767405e-63,2.5781363193242075e-63,3.7552533625901946e-71,8.7103070807532236e-51,1.6410084506413485e-56,3.9883139612869673e-63,9.9752144148847328e-69,1.8394111796823699e-69,1.0017333563665554e-76,5.1781856897814387e-78
9.06070864760979e-16,0.3829669923592949,9.5839540053592442e-22,5.5189516670460775e-32,5.5189116105705223e-32,1.9798376237990243e-49,5.8356821479939211e-40,0.0,0.0,2.1904295516392445e-20,4.061117077809047e-33,154.0,0.0,0.99999999999503564,1.0,19.0,5.6970071723028503e-13,1.4319980304936202e-14,2.190137432676152e-12,2.19013558249815e-12,4.7942541166563818e-18,5.3448152277445145e-18,2.7770035962942163e-18,4.4407509015868737e-18,3.322382869278446e-18,9.4834325702176947e-26,9.3459486133852185e-22,1.9905243867814506e-23,5.438420759389268e-30,5.4384107368449325e-30,8.8133877765627326e-36,1.0817033466069396e-30,1.209156559873148e-36,6.0666975429088197e-23,8.7870545984744426e-67,8.6306639885058338e-67,8.6306639885343873e-67,1.3641966062421711e-30,3.9502652368822425e-35,8.9272158701006504e-26,2.3069686281014929e-31,3.8472750684423756e-37,1.2053617684601437e-40,9.3822146841401728e-48,4.3961845164982764e-54,6.2763854364554667e-57,1.0721573439660264e-63,9.8956886805202371e-67,3.2478592008730541e-65,5.1607976129652759e-57,1.1492448791167466e-67,1.5609160420881564e-30,1.4073249683713389e-33,2.9438839200315191e-39,5.8279702697272986e-42,2.5973311885722798e-41,3.6770960174555021e-43,9.7980447187597408e-47,4.6696524718816322e-47,6.0158355512666124e-51,2.7427063205099523e-58,8.5390396440192068e-53,1.5638498748746893e-58,2.5249993757612884e-61,1.3172698202911287e-58,1.6393073320926484e-61,1.6393072843357904e-61,4.7756858318826917e-69,2.7876183206316704e-49,5.2518235792552218e-55,2.5528139300639883e-61,1.276976629969722e-66,2.3547124897716156e-67,2.5629892281750314e-74,1.3257718010466727e-75
1.8122400551719595e-15,0.3829669923592949,1.9168955086874214e-21,2.2077761241275442e-31,2.2077449842254185e-31,1.5922382801003656e-48,4.6689903292556031e-39,0.0,0.0,4.4053659828511156e-20,1.6323039435775517e-32,154.0,0.0,0.99999999999007083,1.0,19.0,1.1394632575255512e-12,2.8624855739470222e-14,4.3805018453346182e-12,4.3804981287245531e-12,1.9169015739283691e-17,2.1380947287598268e-17,7.3806174249376375e-18,1.7762504872019724e-17,1.3283987031866959e-17,5.7484604814425465e-25,3.7386756657287354e-21,7.9627267185820869e-23,4.3511401051849846e-29,4.3511240831129005e-29,1.4087604217258607e-34,8.6504211502019677e-30,1.9344678669355074e-35,2.4268713465914802e-22,1.1287170933916426e-64,1.1086283651025517e-64,1.1086283651098992e-64,1.091460634225276e-29,3.1605043028161033e-34,4.3907197977338135e-25,1.7690783919185764e-30,3.0771420416559075e-36,1.9281865158726242e-39,3.0017212733192844e-46,2.813018731933428e-52,4.01611628268467e-55,1.3721009605491101e-61,1.2664107128068129e-64,4.0171853490085275e-63,3.302277655609022e-55,7.4312896315798362e-66,1.2482702560254868e-29,5.629736617565343e-33,2.3553213928831484e-38,4.6617357377654232e-41,2.0491472832227223e-40,5.8046103641839778e-42,1.1163865800097802e-45,5.5496890656783402e-46,1.8997165554108377e-49,1.7164754516763651e-56,2.6965002173097983e-51,9.7300898622156233e-57,1.3320892629757267e-59,8.3063117561735932e-57,1.0354475117921251e-59,1.0354474514589323e-59,6.033319290903388e-67,8.9196141998802888e-48,1.6804354069365891e-53,1.6336524703536317e-59,1.6343841322686895e-64,3.013740032649891e-65,6.5517285839630719e-72,3.393675494592362e-73
3.62457843599392e-15,0.38296699235929477,3.8338978364079916e-21,8.8315919722285548e-31,8.8313446589403575e-31,1.2869402639495445e-47,3.7353717081227933e-38,0.0,0.0,8.9080497697451946e-20,6.591283484739317e-32,154.0,0.0,0.99999999998014111,1.0,19.0,2.2789883377340453e-12,5.7184726908092343e-14,8.7611985964499115e-12,8.7611957230941034e-12,7.6602794636858154e-17,8.5526840996172462e-17,1.7454094585105184e-17,7.1037394675314902e-17,5.3085173719995931e-17,3.0832170230937855e-24,1.4955254250391583e-20,3.1852052185067661e-22,3.4810619576871567e-28,3.4810363709313707e-28,2.2492663338317525e-33,6.914230171001424e-29,3.0940924483816637e-34,9.7078436066760161e-22,1.4449105473018664e-62,1.4191942586412904e-62,1.4191942586601021e-62,8.7320952464434255e-29,2.5285119026989732e-33,1.9758340059490303e-24,1.3063536685636477e-29,2.4602794475169006e-35,3.0833737159376854e-38,9.6002383822312565e-45,1.7993539732147297e-50,2.5689176608331175e-53,1.7553396673065435e-59,1.6201368131691958e-62,4.8163589175523612e-61,2.1123100301202588e-53,4.8353258493019312e-64,9.9773498920743963e-29,2.2519702587658538e-32,1.8843325240445556e-37,3.7278353946197733e-40,1.5949518439036964e-39,9.0439895169491596e-41,1.1308446971246915e-44,5.8497532627239851e-45,5.922292193168187e-48,1.0511003212040333e-54,8.4061805182124981e-50,5.8915245560001466e-55,6.2455768381179479e-58,5.1625152571072687e-55,6.4572290658950599e-58,6.4572283133218129e-58,7.5257324568532836e-65,2.8533377579286028e-46,5.3755982792838134e-52,1.0451802437228054e-57,2.0913005789237243e-62,3.8562175870665465e-63,1.6721152882630292e-69,8.6848646654569377e-71
7.24925519763784e-15,0.38296699235929493,7.6679109373930911e-21,3.532811522739708e-30,3.5326140327436005e-30,1.0504956880107456e-46,2.988371691786812e-37,0.0,0.0,1.8204657220817917e-19,2.6860101324647795e-31,154.0,0.0,0.99999999996028166,1.0,19.0,4.5580384966228794e-12,1.1410564493526938e-13,1.7522463804118385e-11,1.7522483984464508e-11,3.0580799457403651e-16,3.4211090184189228e-16,3.8082350582942253e-17,2.8403143372405845e-16,2.1192269281946807e-16,1.4792231532601478e-23,5.982180553367926e-20,1.2740959479601251e-21,2.7848910626504757e-27,2.7848502813768563e-27,3.5834478727149103e-32,5.5212464813492103e-28,4.9467948924021528e-33,3.8831887021317856e-21,1.8495149443137963e-60,1.816597572600405e-60,1.8165975726485636e-60,6.9858351213213047e-28,2.0228399070848857e-32,8.4103623106893375e-24,9.0476260925956792e-29,1.9657930591000368e-34,4.9275128436562664e-37,3.0684677825548716e-43,1.1502447629660927e-48,1.6421910774706298e-51,2.2442270041838431e-57,2.0713874337939027e-60,5.4702443022626975e-59,1.3503038413949598e-51,3.1955043397102419e-62,7.9672510834167288e-28,9.0079401983785354e-32,1.5074800560961296e-36,2.979575676729258e-39,1.2102080622142514e-38,1.3748088516504686e-39,1.0414613351344591e-43,5.5507093599175886e-44,1.8020032903678581e-46,6.1758387823967759e-53,2.5577564195467279e-48,3.389541188135459e-53,2.5392447016268453e-56,3.121821812048205e-53,3.9310552453203808e-56,3.9310543288322055e-56,9.1648817477821456e-63,9.1239604230623324e-45,1.7189084823587154e-50,6.6840495724886843e-56,2.6748304606615188e-60,4.9320580605799253e-61,4.254235016614418e-67,2.2216393984351092e-68
1.0873931959281762e-14,0.38296699235929493,1.1501932483796368e-20,7.5074205855730179e-30,7.5068560521308889e-30,3.1539740763189367e-46,8.5449329721721207e-37,0.0,0.0,2.7792500736568817e-19,5.780433345299849e-31,154.0,0.0,0.99999999994042221,1.0,19.0,6.8370886539835616e-12,1.708284307266855e-13,2.6283600719469172e-11,2.6283665814300568e-11,6.4895284636287831e-16,7.2698499161411189e-16,5.8777274897014456e-17,6.0338853125699877e-16,4.4971955329592439e-16,3.3306842498112499e-23,1.271214784107416e-19,2.707452375651292e-21,7.9630560096098842e-27,7.9629061859888785e-27,1.3162288709084147e-31,1.5770577805127199e-27,1.8200733915404196e-32,8.2517852806658806e-21,9.5428024014401667e-60,9.3729611313008642e-60,9.3729611315965323e-60,1.9975248174761922e-27,5.7840645452387599e-32,1.8204526314782749e-23,2.3910383080178503e-28,5.6169104587632916e-34,1.8125997832794919e-36,1.4002757268087224e-42,6.317200208499563e-48,9.0189921983785891e-51,1.4473225240870068e-56,1.3358605803103425e-59,3.4090340672093989e-58,7.4159354999826542e-51,1.6975245587234314e-61,2.2757207690964596e-27,1.9141806753375146e-31,4.3104416552094547e-36,8.5152421970486287e-39,3.3586302151640717e-38,4.9392382932695169e-39,3.0949713108742906e-43,1.6643140269697792e-43,8.0632423273737482e-46,3.2945245120652057e-52,1.1444878945715872e-47,1.795189206260102e-52,1.2129298424075169e-55,1.6821286069008689e-52,2.1231932304448595e-55,2.1231926478584426e-55,5.8258641671859965e-62,4.1644057441186676e-44,7.8454981919516441e-50,3.6714270099002256e-55,1.7252315756243385e-59,3.1810855042724715e-60,3.1540895752350685e-66,1.6494914259138752e-67
1.4498608720925683e-14,0.3829669923592949,1.5335962475492201e-20,1.2807053965967915e-29,1.2805863344762951e-29,6.9539539710874417e-46,1.8023809874131176e-36,0.0,0.0,3.7671576506693702e-19,9.9748549774445178e-31,154.0,0.0,0.99999999992056277,1.0,19.0,9.1161388098160898e-12,2.2735377394765167e-13,3.5044609344746643e-11,3.5044741351360545e-11,1.1056407450509275e-15,1.240146865937677e-15,7.9481247588525893e-17,1.0290275489613233e-15,7.6620091083212484e-16,5.8652720623695069e-23,2.168540007166836e-19,4.618581889863773e-21,1.6796370701249123e-26,1.6795991353483108e-26,3.3320233145132274e-31,3.3232674827126138e-27,4.6145434570156599e-32,1.4076556470688572e-20,5.2058984463434389e-59,5.1132446990700574e-59,5.1132446992346497e-59,4.2133779403841224e-27,1.2200254059305247e-31,3.1355858985339703e-23,4.7117865761181528e-28,1.1839965013298776e-33,4.594726634159721e-36,4.1719868263858554e-42,2.1711644510748021e-47,3.099745520685134e-50,5.6503178802700281e-56,5.2151994031244938e-59,1.2905319584249906e-57,2.5487901572405311e-50,6.4697839711152727e-61,4.7955305844745167e-27,3.2653489848713421e-31,9.0919329828181768e-36,1.7952505099569466e-38,6.8982982404137985e-38,1.226020069811238e-38,6.6745732162660521e-43,3.6087002915866808e-43,2.3604918446704804e-45,1.102836292472151e-51,3.3504420442666086e-47,5.9707235851994459e-52,3.7102357937805009e-55,5.6823951463467992e-52,7.1879550489426337e-55,7.1879528043137743e-55,2.2446288586551444e-61,1.2409486699754107e-43,2.3378609125610465e-49,1.2619980298474735e-54,6.7360233764800534e-59,1.2420178942671125e-59,1.3791820699082309e-65,7.2223730308561655e-67
2.1747962244213524e-14,0.38296699235929493,2.3004042279079124e-20,2.6516281308213202e-29,2.6513029668500607e-29,2.067519546087771e-45,4.9228833161361744e-36,0.0,0.0,5.8113220503523519e-19,2.1046042728199436e-30,154.0,0.0,0.99999999988084398,1.0,18.999999999999996,1.3674239117894664e-11,3.3994320473535222e-13,5.2566325513316006e-11,5.2566643233504466e-11,2.2842702425790939e-15,2.5675472286486822e-15,1.208912188814192e-16,2.1294912924025307e-15,1.582982490729156e-15,1.2539116124307186e-22,4.4896672611032474e-19,9.5621205486395686e-21,4.5875904231823653e-26,4.5874581382526784e-26,1.161568605885275e-30,9.0623105242060297e-27,1.6128069097460585e-31,2.9143596914155092e-20,7.2298992431719459e-58,7.101222656043947e-58,7.1012226563039483e-58,1.150814561214117e-26,3.3322546137284956e-31,6.5529669008747516e-23,1.1575762282763552e-27,3.2303452687028262e-33,1.6053690698435517e-35,1.8247758394098494e-41,1.166920473833206e-46,1.6659980784790623e-49,3.6730148970979775e-55,3.3902326792357032e-58,7.9582025903155078e-57,1.369880629406477e-49,4.6465329774322528e-60,1.3077065688663881e-26,6.7604136397217418e-31,2.4832668042792257e-35,4.8994643588501972e-38,1.8044247641152645e-37,4.1378725313553071e-38,1.8659366428810595e-42,1.0147917996439713e-42,1.0023498369855205e-44,5.663985774383482e-51,1.4227079761933089e-46,3.0331211015091756e-51,1.6626330530330189e-54,2.9646438170074316e-51,3.7644227713028015e-54,3.764421345453861e-54,1.4258489404317689e-60,5.4293344344176765e-43,1.0228298029215392e-48,6.7842941246362563e-54,4.3796555369228372e-58,8.075281511708996e-59,1.067105055707925e-64,5.6016621177325697e-66
2.8997315767501367e-14,0.38296699235929477,3.0672153137976704e-20,4.5098657023702785e-29,4.5091853821679586e-29,4.6119918233129248e-45,1.0300348430537847e-35,0.0,0.0,7.9625797738324493e-19,3.6432010484815191e-30,154.0,0.0,0.9999999998411252,1.0,18.999999999999993,1.8232339420353672e-11,4.5181226315460124e-13,7.0087569932173923e-11,7.0088154946328918e-11,3.877163358258828e-15,4.3666888864054987e-15,1.6230046213361356e-16,3.6201184366028553e-15,2.6868457135333895e-15,2.1727627126886862e-22,7.6357078197651825e-19,1.6262535498487181e-20,9.5987278320353138e-26,9.5983980585608156e-26,2.8949284776562484e-30,1.8934389405737789e-26,4.0280626731772589e-31,4.9565364608432081e-20,3.3234425189486476e-57,3.2642924231914862e-57,3.2642924233263077e-57,2.4079064183612776e-26,6.9721597315579263e-31,1.120277544694556e-22,2.2132414168153741e-27,6.7524383007348314e-33,4.0084318862936235e-35,5.3134002963293789e-41,3.8872273666624976e-46,5.5497461432615941e-49,1.3783946286992134e-54,1.2722854963925533e-57,2.8814325220383605e-56,4.5633258781745148e-49,1.7309802161511597e-59,2.7322640600710499e-26,1.1497555439950983e-30,5.1957785154541043e-35,1.0244036651430657e-37,3.635403682358389e-37,1.0044411876557852e-37,3.958734310476691e-42,2.1607176213347939e-42,2.8534229158658202e-44,1.8254615660920941e-50,4.0500479222932945e-46,9.6984710458876873e-51,4.8867174974416758e-54,9.6654869090499371e-51,1.2307468011456293e-53,1.2307462744924461e-53,5.2665318342604807e-60,1.5812707889606567e-42,2.9789119875423933e-48,2.2603438156289154e-53,1.6438078933358307e-57,3.030848430531638e-58,4.4488030543013847e-64,2.3391334036074025e-65
3.624666929078921e-14,0.38296699235929477,3.8340297269583857e-20,6.890271482990229e-29,6.8890330219304145e-29,8.8267978857910649e-45,1.8751433863444207e-35,0.0,0.0,1.0228577800566486e-18,5.6657939397053996e-30,154.0,0.0,0.99999999980140641,1.0,18.999999999999989,2.2790439716791719e-11,5.6291405029893238e-13,8.7608308919913337e-11,8.760924916124151e-11,5.9112901863335006e-15,6.6712526452870215e-15,2.0370923552664465e-16,5.528236841137359e-15,4.0964806563498678e-15,3.3610463668321288e-22,1.1665565918200215e-18,2.4845265000613458e-20,1.7474021010442027e-25,1.7473323011719434e-25,6.1257994057661894e-30,3.4419433120705271e-26,8.5418782018151771e-31,7.5724222623271108e-20,1.2269998431117364e-56,1.2051618974501001e-56,1.205161897504187e-56,4.3835316425306807e-26,1.2692483886757128e-30,1.7171333205312544e-22,3.6955832903450949e-27,1.2280484656148647e-32,8.4979836998968038e-35,1.2892958674913721e-40,1.0637128900216938e-45,1.5186494376069699e-48,4.2026153847318712e-54,3.8791432909881042e-57,8.4793096906888452e-56,1.2487227930737137e-48,5.2287535890761948e-59,4.9667817561305493e-26,1.7565440734212358e-30,9.4586245370517348e-35,1.8635397000369954e-37,6.3737067102205677e-37,2.0705071602666546e-37,7.2777620196538384e-42,3.9825628653623814e-42,6.7694831834759071e-44,4.8320568561506402e-50,9.6083123648746398e-46,2.547114141292652e-50,1.1889164241935206e-53,2.5883692374770006e-50,3.30532116317332e-53,3.3053195829057303e-53,1.5802675896585428e-59,3.8378203945329691e-42,7.2298663346519576e-48,6.1863040279662424e-53,5.0125473751625057e-57,9.2420220151479915e-58,1.494043631127181e-63,7.868500841099628e-65
5.0745376337364896e-14,0.38296699235929477,5.3676687435262604e-20,1.3250693338316832e-28,1.324742357644002e-28,2.5357207733176477e-44,4.9509534735770328e-35,0.0,0.0,1.5111984864538393e-18,1.134042449310875e-29,154.0,0.0,0.99999999972196907,1.0,18.999999999999979,3.1906640291226734e-11,7.8279814677219564e-13,1.2264823895544677e-10,1.2265016253175633e-10,1.131340298809691e-14,1.2828292491131235e-14,2.8652313503469257e-16,1.0619514797275761e-14,7.8401051272138139e-15,6.5627891301330195e-22,2.2432128358143855e-18,4.7775545221798528e-20,4.6135789551264855e-25,4.6133251807299266e-25,2.2252856376805012e-29,9.0519744137692082e-26,3.1245832790248853e-30,1.456127864131424e-19,1.5040935370358826e-55,1.477323925788872e-55,1.4773239259000276e-55,1.1573973072764428e-25,3.3511360669275669e-30,3.3135981280691874e-22,8.0552644176977158e-27,3.2337372322178131e-32,3.1058315692942096e-34,6.6543411025805434e-40,7.9271686699849384e-45,1.1317510784752635e-47,4.6402643077009937e-53,4.2833301967693148e-56,7.9096827907702856e-55,9.3059363125633441e-48,4.3053017946978201e-58,1.3062150364548332e-25,3.3776669642498197e-30,2.497285187523701e-34,4.9105960576653161e-37,1.5321367081999424e-36,6.9586470621340387e-37,1.9487833603665485e-41,1.070461654785499e-41,3.2214907745496057e-43,3.1199812026465061e-49,4.5723554509754269e-45,1.5946221599630709e-49,5.9610941669946645e-53,1.7558479630874533e-49,2.2713324331570002e-52,2.2713308266981104e-52,1.6064588902816078e-58,1.9825212825278617e-41,3.7346031433722011e-47,4.6138515635446999e-52,5.5389109808994357e-56,1.0211906840946541e-56,2.4888123208184873e-62,1.3250408979753222e-63
7.974279043051627e-14,0.38296699235929477,8.4349872851342862e-20,3.2332590273051775e-28,3.2319947429628073e-28,1.1077837672231708e-43,1.9144696693699026e-34,0.0,0.0,2.6275747965970721e-18,3.000649310887778e-29,154.0,0.0,0.99999999956309438,1.0,18.999999999999947,5.0139041366783564e-11,1.2135154286293321e-12,1.9272194571604361e-10,1.9272694098210537e-10,2.7322524474236097e-14,3.1295572866260282e-14,4.5213897872856741e-16,2.5850286642017361e-14,1.8934308664261182e-14,1.6246468840542719e-21,5.4725720457156422e-18,1.1655231256060754e-19,1.7839241666676337e-24,1.7837661336054082e-24,1.3829249044560409e-28,3.4689590077843861e-25,1.9740571779799088e-29,3.5523893802443906e-19,4.2044010946079479e-54,4.1295718716170248e-54,4.1295718722124451e-54,4.4755691332921895e-25,1.2957801465173079e-29,8.1011314637463959e-22,2.2408511534761725e-26,1.2428142161923618e-31,1.9581317390382615e-33,7.1517564319854111e-39,1.5079672444951684e-43,2.1529006198053467e-46,1.6151722314494109e-51,1.4910467453824274e-54,1.9734731226000974e-53,1.7702508187343491e-46,8.3341252500037465e-57,5.0057657517239676e-25,8.2399198948595736e-30,9.6559562295537603e-34,1.890306947061014e-36,4.9207699033973543e-36,3.6842899723434273e-36,7.6417699147874243e-41,4.2136115681129126e-41,2.9043812266685768e-42,4.3042713792343579e-48,4.1220991570541339e-44,2.0709842700535851e-48,5.6712444964199381e-52,2.7042683078423891e-48,3.6120374761832478e-51,3.612032819604058e-51,4.6565791896498104e-57,2.1353068098254023e-40,4.0220941780304174e-46,8.794196405504074e-51,1.9318444635789696e-54,3.5611308217432422e-55,1.5886787310961419e-60,8.6891880206951319e-62
1.0874020452366764e-13,0.3829669923592946,1.1502359880126433e-19,5.990555509803173e-28,5.9874180103242439e-28,2.983218725428718e-43,4.7512616506167938e-34,0.0,0.0,3.9303578272409663e-18,5.9576601574240487e-29,154.0,0.0,0.99999999940422013,1.0,18.999999999999893,6.8371442344505446e-11,1.6323816799918956e-12,2.6278744179619628e-10,2.6279701067801573e-10,5.0146802932810105e-14,5.7973387187196081e-14,6.1773895021694814e-16,4.7789713100750878e-14,3.4751365897935444e-14,3.0307078041341714e-21,1.0137799572074583e-17,2.159075157238857e-19,4.42710526946045e-24,4.4265967251605225e-24,4.4439899354947895e-28,8.54754351773366e-25,6.4145306377363261e-29,6.5807109871549045e-19,2.8081135478709203e-53,2.7581352208504005e-53,2.7581352213178653e-53,1.1107450517168914e-24,3.2156996364302088e-29,1.5007759102419423e-21,4.4310875965156031e-26,3.0693128866211184e-31,6.3538037233637569e-33,2.975526925627783e-38,7.8399370048203205e-43,1.1192942970438832e-45,1.0232330611882999e-50,9.4463263157116178e-54,1.1085948261133795e-52,9.2035613524228953e-46,4.6133725478488481e-56,1.2334247825613245e-24,1.5263760523362321e-29,2.3962368268020614e-33,4.6743739178857964e-36,1.0638100303885215e-35,1.0701179310243922e-35,1.9080104811635732e-40,1.0538100808249708e-40,1.0999983776433815e-41,1.925978931238574e-47,1.561157396007875e-43,9.0163322866440263e-48,2.187142244517673e-51,1.2762589901049911e-47,1.7326762238643432e-50,1.7326734715987018e-50,2.7522656416251341e-56,8.8950224246489661e-40,1.6753941813354779e-45,4.5764457249578078e-50,1.2248442740341369e-53,2.2577170372986864e-54,1.1880705866958711e-59,6.558645507332727e-61
1.3773761861681901e-13,0.3829669923592945,1.4569786510268685e-19,9.5970960743720363e-28,9.5908342082026653e-28,6.3862311629513055e-43,9.4830553491857887e-34,0.0,0.0,5.4194870346005237e-18,1.0163117981345377e-28,154.0,0.0,0.99999999924534622,1.0,18.999999999999829,8.6603843224414467e-11,2.0397093621116787e-12,3.3284473014503882e-10,3.3286041197541819e-10,7.9606551669516875e-14,9.2858786366471707e-14,7.8332316794707863e-16,7.6397438160214698e-14,5.5166755269675897e-14,4.8743044229531993e-21,1.6238440604530671e-17,3.4583038750860927e-19,8.8357461405015152e-24,8.8345179462995905e-24,1.0719038133833699e-27,1.694587129560985e-24,1.5629038853667764e-28,1.0540797713278758e-18,1.2660928996680148e-52,1.2435591955677972e-52,1.2435591958032795e-52,2.2169691422579567e-24,6.4179973810740137e-29,2.4020733600154212e-21,7.3743963884040615e-26,6.0980352291876752e-31,1.5461128345337715e-32,8.7030900645481772e-38,2.7077966633093697e-42,3.8658717764780107e-45,4.1060969557182881e-50,3.790862892723126e-53,4.0318479627618087e-52,3.1787749879061288e-45,1.709713587628685e-55,2.4453174579403465e-24,2.4448313772924485e-29,4.7823866600374224e-33,9.2980547714396728e-36,1.8854880143903272e-35,2.3710981845298251e-35,3.8215662561244882e-40,2.112732952980671e-40,2.9729045989932261e-41,5.8508861106395407e-47,4.2191691378029121e-43,2.6795396476897611e-47,5.9757629392880076e-51,4.0583872359375082e-47,5.5914285260394836e-50,5.5914181162010343e-50,1.0409838449196693e-55,2.6046117945798894e-39,4.9055714875179971e-45,1.5819825800617933e-49,4.9187465273234128e-53,9.06605767727064e-54,5.4172812234536003e-59,3.0158702400522006e-60
