Time (s),Volume (m^3),H(4),O(5),OH(6),H2(7),H2O(8),Ar(9),He(10),HO2(11),H2O2(12),N2,Ne,C7H10(1),C7H16(2),O2(3),C7H10(57),C7H10(54),C7H11(67),C7H9(41),C7H10(125),S(151),S(153),S(152),C7H10(118),S(233),C7H10(150),C7H11(132),C2H4(30),C5H7(270),S(403),C7H10(298),S(402),C7H8(144),S(450),S(449),S(438),S(200),C7H8(533),S(314),S(310),S(234),S(802),S(856),S(961),S(953),S(1016),S(990),S(1006),S(949),C5H8O(890),C7H10(181),C7H9(137),S(535),C7H9(1071),C7H9(1285),C7H9(1286),S(1297),S(1298),S(1341),S(1367),C7H9(1335),S(1421),C7H9(1412),S(1422),C6H6(1400),CH3(19),S(1504),S(389),C5H7O(508),S(1153),S(1801),S(1800),S(1859)
6.957069130358407e-19,0.508199753979428,2.1761896034255003e-19,8.6106575681110227e-32,8.4611563107837167e-32,1.6550780569520552e-49,8.0227285670490595e-43,0.0,0.0,9.6975793234409404e-20,1.0990626019467138e-34,154.0,0.0,0.99999999999928268,1.0,19.0,4.8876279842134793e-14,1.9325774300154014e-13,2.3757042768252588e-13,2.3757074201043442e-13,6.6364768739136422e-20,4.3028324965054939e-22,4.2860627693878017e-22,2.688448650583881e-22,9.3823589487055683e-20,6.2351111029435791e-32,5.6788110144229321e-25,4.0595728330314226e-25,8.3580310371187686e-34,8.3580310283608722e-34,7.5690824987178372e-43,2.6221352848469336e-33,1.1888143110516463e-43,4.1543037359449557e-26,6.8583525162222053e-78,6.4606215052074275e-78,6.4606215052140566e-78,6.9373034076933205e-37,2.3220484164751515e-39,7.6437628359712775e-32,5.3909303379129506e-37,3.9719413580131342e-40,9.184947832385623e-46,1.5676040433664413e-55,4.7779008088992722e-65,3.8372781628510949e-66,3.7956627876877056e-76,6.7947915490678824e-80,5.8651957068112399e-77,4.9970035464867279e-68,6.0393435154425489e-75,1.8547297404774857e-33,1.3843670890586272e-33,2.1496155888882481e-42,5.389336823896408e-43,3.5164202021261613e-43,2.6340679913995307e-47,5.0266511786121497e-52,2.9022121526221019e-52,2.4625649535496476e-58,6.4897317109230715e-68,7.5958277991049375e-59,1.0618861454626516e-67,2.6613867506137352e-68,6.6350747135508111e-68,5.4728089677628121e-69,5.4728089676241832e-69,1.3862991385544816e-79,1.7314880726109739e-58,4.9084842818978342e-61,6.8191015272521968e-70,2.2322883540500336e-78,4.6699185523143942e-79,4.3786381450959032e-88
1.3920182630074205e-18,0.5081997539794281,4.3542699037778025e-19,3.4165808309168795e-31,3.386667566736125e-31,1.3254057650376572e-48,6.4230610190650246e-42,0.0,0.0,1.9403600583416949e-19,4.3991180098362423e-34,154.0,0.0,0.99999999999856481,1.0,19.0,9.7795023871670566e-14,3.8668306324595058e-13,4.7534725800167684e-13,4.7534788640326522e-13,2.6563183401380722e-19,1.7222543339155547e-21,1.7088747957308878e-21,1.0760796846483328e-21,3.7553859710069799e-19,4.9430327468007632e-31,2.2730043409296395e-24,1.6248870825449178e-24,6.6915068477766453e-33,6.6915068337526295e-33,1.2120364071563774e-41,2.0993011775643683e-32,1.9036506396964463e-42,1.6628041348152643e-25,8.7965184467963856e-76,8.2863889128153624e-76,8.2863889128323651e-76,5.5540609741701666e-36,1.8590506322041125e-38,5.9488911617244265e-31,4.3156704472594754e-36,3.1799608166492376e-39,1.4707850605378009e-44,5.0205428064068254e-54,3.0604642938019313e-63,2.4579524133055357e-64,4.8626247101085204e-74,8.7048096286456291e-78,7.5136544248126412e-75,3.2008096392407604e-66,3.8717970120716713e-73,1.4849105424547448e-32,5.5410760955433112e-33,1.7209995099712448e-41,4.314741626266326e-42,2.8152283145273976e-42,2.564326272549143e-46,7.9569608219506582e-51,4.5935126269942241e-51,4.7732879851148659e-57,2.5103877710081865e-66,1.4723296305568905e-57,4.1074842906311543e-66,1.0291089450730708e-66,2.5666384779964284e-66,2.117049566683004e-67,2.1170495665758649e-67,1.0713866718923731e-77,5.5454208589141257e-57,1.5720356876890778e-59,4.3679537869429572e-68,2.8597897843763297e-76,5.9826430884496663e-77,1.1218988987378981e-85
2.7846409629505804e-18,0.5081997539794278,8.7104305111559997e-19,1.3610921325793397e-30,1.3551081617339881e-30,1.0608633939632148e-47,5.14040091892527e-41,0.0,0.0,3.8815692880741266e-19,1.7602229062640948e-33,154.0,0.0,0.99999999999712896,1.0,19.0,1.9563251193036764e-13,7.7353272241730705e-13,9.5090091605086144e-13,9.5090217105660986e-13,1.0628717968716472e-18,6.8912605542549141e-21,6.7849461387883966e-21,4.3057171523748462e-21,1.5026413719464277e-18,3.8799245003658342e-30,9.0949780436579893e-24,6.5016647965571923e-24,5.3552391275789317e-32,5.3552391051314736e-32,1.9400380730012146e-40,1.6800766883613982e-31,3.0470770264384467e-41,6.6533824231145395e-25,1.1270967030219008e-73,1.0617338758314133e-73,1.0617338758357704e-73,4.4449368837070587e-35,1.4878054998969621e-37,4.5086406054627234e-30,3.4532851139898343e-35,2.5449232957031682e-38,2.3542033654458461e-43,1.6072423057549886e-52,1.9595256426835314e-61,1.5737549395130775e-62,6.2268135717298004e-72,1.1146907732750074e-75,9.6209395296325974e-73,2.0493846657155007e-64,2.4800747321776855e-71,1.1883781199648013e-31,2.2171521765128663e-32,1.3773226238141159e-40,3.4530969877212086e-41,2.252964662669974e-41,2.7812350642086498e-45,1.2450834387653984e-49,7.1861152605724654e-50,1.0297248240198879e-55,1.0801854857449987e-64,3.1762055152496627e-56,1.7672633467589292e-64,4.4248460789621465e-65,1.1044138480971922e-64,9.1096537767361431e-66,9.1096537758153264e-66,9.2081769623699839e-76,1.7752789656998688e-55,5.0326239036960088e-58,2.7966817630602265e-66,3.6621033264525652e-74,7.6610715925485236e-75,2.8732915773338486e-83
5.5698863628369e-18,0.508199753979428,1.7422751752606752e-18,5.4332844432809208e-30,5.4213150496651222e-30,8.4890818720433074e-47,4.113101748458006e-40,0.0,0.0,7.7640076584877775e-19,7.0420593422739109e-33,154.0,0.0,0.99999999999425737,1.0,19.0,3.9130748804626383e-13,1.5472281155100785e-12,1.9020082217927615e-12,1.9020107241023627e-12,4.2521669607178334e-18,2.7569528564586947e-20,2.6730909501713392e-20,1.7225646365321775e-20,6.0115265212671447e-18,2.9894498442324033e-29,3.638583411075218e-23,2.6010892439547601e-23,4.2850048922280932e-31,4.2850048563051686e-31,3.1046620903112264e-39,1.3443129737234299e-30,4.8763033032936083e-40,2.6617861965253644e-24,2.527045176290534e-71,2.3804962454941623e-71,2.3804962455136676e-71,3.5566250269511218e-34,1.1904704347420423e-36,3.2604077805134167e-29,2.7622524371305336e-34,2.0363063959093844e-37,3.7674579991594144e-42,5.1442113142108431e-51,1.2543533401174544e-59,1.0074095158587938e-60,7.9719681013693571e-70,1.4270990964186691e-73,1.2315711163591952e-70,1.3118749087965095e-62,2.070562321798474e-69,9.5088047787649201e-31,8.8700522676526219e-32,1.102067313056714e-39,2.7629899922491607e-40,1.8025962723617729e-40,3.3919129977108098e-44,1.9069612737248588e-48,1.1001362098794524e-48,2.4981898290904529e-54,5.2271166439556079e-63,7.7057132662846086e-55,8.5506845471398089e-63,2.1380713021138923e-63,5.344596264887959e-63,4.4085150383223397e-64,4.4085150374322624e-64,8.9007731134640709e-74,5.6820739404928919e-54,1.610774363831095e-56,1.7902544121964841e-64,4.6884903674420096e-72,9.8082570941213078e-73,7.3571570013676286e-81
1.1140377162609538e-17,0.508199753979428,3.484739434228573e-18,2.1710966496071512e-29,2.1687025185529609e-29,6.7921659991689776e-46,3.290793845421812e-39,0.0,0.0,1.5528964043109205e-18,2.8170702161252474e-32,154.0,0.0,0.99999999998851419,1.0,19.0,7.8265744027206475e-13,3.0946032008551682e-12,3.8042227918506914e-12,3.8042277671852897e-12,1.7009953512761124e-17,1.1028708177272275e-19,1.0376309184135034e-19,6.8907985657497468e-20,2.4047923708597947e-17,2.2261813367418372e-28,1.4555517908287652e-22,1.0405203460819979e-22,3.4283293151299116e-30,3.4283292576483992e-30,4.9678672569420483e-38,1.0755466710900056e-29,7.8028406695296648e-39,1.064801121413068e-23,3.2460727632051772e-69,3.0578258356401714e-69,3.0578258356903642e-69,2.8455704729539765e-33,9.5246675368716576e-36,2.1846659505815199e-28,2.2085724687531167e-33,1.6291695494771939e-36,6.0284377168423302e-41,1.6462915539320947e-49,8.028577899004648e-58,6.4479964545628056e-59,1.0205039410994848e-67,1.8268518817415728e-71,1.5761345672333586e-68,8.3967489477651922e-61,1.3302310322738701e-67,7.6077249308668852e-30,3.5483095449671899e-31,8.8173748629884648e-39,2.2105822825867043e-39,1.4420255446970212e-39,4.5800150188871586e-43,2.8096419375523587e-47,1.6196368471396643e-47,6.7182227452162069e-53,2.8052241679923352e-61,2.0722483351235105e-53,4.5875196166443213e-61,1.1440681163504635e-61,2.8685251566320798e-61,2.3661968071851837e-62,2.3661968062306992e-62,9.5448436067206693e-72,1.8184463286896746e-52,5.1549948391380128e-55,1.145879667138785e-62,6.0018847628169889e-70,1.2555853433312052e-70,1.8836051993406248e-78
2.2281358762154815e-17,0.5081997539794281,6.9696679948753525e-18,8.6799525003059862e-29,8.675163128735296e-29,5.4341418344301537e-45,2.6327600743992111e-38,0.0,0.0,3.1059195387520519e-18,1.1268877194922495e-31,154.0,0.0,0.99999999997702782,1.0,19.0,1.5653573446997001e-12,6.1892905694580023e-12,7.6086517662631048e-12,7.6086616159902492e-12,6.8041793699390717e-17,4.4116621632713669e-19,3.9171614501655996e-19,2.7564149834997735e-19,9.6194493574251832e-17,1.5632352557128743e-27,5.8224438675211811e-22,4.1622505065865556e-22,2.7427935084147389e-29,2.7427934164428807e-29,7.948680096124894e-37,8.6046886720892114e-29,1.2485057376719142e-37,4.259377708810787e-23,4.1554785421347759e-67,3.9144931677949894e-67,3.9144931679235001e-67,2.2765649085549071e-32,7.6200953924503428e-35,1.3152303254319742e-27,1.7646431922793753e-32,1.303349118584275e-35,9.6456443311795554e-40,5.2682235218514188e-48,5.1383837875803133e-56,4.1267932886982678e-57,1.3062696895295349e-65,2.3384152987481444e-69,2.0164194537661936e-66,5.3740177599075268e-59,8.5148529291899951e-66,6.086402969097232e-29,1.4193814738478369e-30,7.0542335281572446e-38,1.7685184381231674e-38,1.1533738635071785e-38,6.6491583173848984e-42,3.8788586651106932e-46,2.233217055474466e-46,1.9453175748515265e-51,1.6219401172435567e-59,6.00036811007221e-52,2.6508723031972209e-59,6.5762848485153214e-60,1.6588328285853458e-59,1.3684356129420704e-60,1.3684356118388124e-60,1.1032579715539873e-69,5.8192798511742365e-51,1.6496690603085261e-53,7.3339505433604802e-61,7.6827516876326853e-68,1.6072185090810677e-68,4.8221333613936378e-76
4.456332196124537e-17,0.5081997539794278,1.393952528701282e-17,3.4710945702950745e-28,3.4701358993206082e-28,4.3475551873588131e-44,2.1062580804383156e-37,0.0,0.0,6.2120932376954994e-18,4.5077528303664056e-31,154.0,0.0,0.99999999995405509,1.0,19.0,3.1307571534591048e-12,1.2378414108509684e-11,1.5217509052274474e-11,1.5217528460442664e-11,2.721664000520627e-16,1.7647002742697801e-18,1.4068996413404282e-18,1.1025751517808243e-18,3.8477687899709582e-16,1.0029236241779176e-26,2.3290247750289964e-21,1.6649338830719398e-21,2.194286652755418e-28,2.194286505607072e-28,1.2717213868444358e-35,6.8837652484532277e-28,1.9976207140099778e-36,1.7037856764866843e-22,5.3192666249232375e-65,5.0107906168937332e-65,5.0107906172227391e-65,1.8212958914911018e-31,6.0962204235853717e-34,7.0052065672476247e-27,1.4080839245268144e-31,1.0426266192718201e-34,1.5432314303322216e-38,1.6857565802919364e-46,3.2884224300817445e-54,2.6410328522678607e-55,1.6719532947039051e-63,2.993044833018929e-67,2.5781689794871097e-64,3.439221853658439e-57,5.4499322030943472e-64,4.8691324963530443e-28,5.677640648108958e-30,5.6435188406182681e-37,1.4147981923594843e-37,9.2223920910543136e-38,1.0091901017789906e-40,4.8646336474896335e-45,2.7960304587151621e-45,5.8956911998651675e-50,9.8186514698335886e-58,1.818536737992632e-50,1.6028540341361255e-57,3.9352159641763317e-58,1.0045533140392704e-57,8.2880777276637723e-59,8.2880777143050627e-59,1.3358708581895271e-67,1.8621837695506092e-49,5.2789773775466221e-52,4.6937628073496102e-59,9.8339964675872677e-66,2.0572509135632295e-66,1.2344193484882603e-73
6.684528516033593e-17,0.508199753979428,2.0909382749994182e-17,7.3755224147525107e-28,7.3740829813851354e-28,1.2907096279655188e-43,6.0226185160859096e-37,0.0,0.0,9.3183943666941258e-18,9.57919500451982e-31,154.0,0.0,0.99999999993108235,1.0,19.0,4.696156962122644e-12,1.8567286459602348e-11,2.2826365675472708e-11,2.2826394530715736e-11,5.7834779020150695e-16,3.7500097980628447e-18,2.7823910633510339e-18,2.3429667297260558e-18,8.1764265407672225e-16,2.5508889269707577e-26,4.9492070473384371e-21,3.5380053892574053e-21,6.2743262571218503e-28,6.2743257155335019e-28,4.680629189549567e-35,1.968314137161997e-27,7.3525429927100571e-36,3.6205661268771123e-22,2.7445496207123723e-64,2.5853871338811837e-64,2.5853871340831759e-64,5.2078013444474596e-31,1.7431485581311806e-33,1.6406986891041666e-26,4.0202632645191434e-31,2.9811514979953343e-34,5.6799524055265323e-38,7.6963809912038041e-46,1.8067235632485797e-53,1.4510351033005437e-54,1.0786222665987831e-62,1.9308945452304293e-66,1.6627134895466248e-63,1.8895757617415105e-56,2.7166401993485024e-63,1.3922587393286933e-27,1.2065057492748535e-29,1.6137031923739436e-36,4.0453808942771407e-37,2.6362529130485718e-37,3.6691267278535826e-40,1.6084893507346802e-44,9.2388308466370223e-45,2.6623477140856493e-49,5.3415997283890523e-57,8.2120599815606602e-50,8.716333745258741e-57,2.1322094653385739e-57,5.4657067516933257e-57,4.5097025547911051e-58,4.5097025462465335e-58,8.5445708289218029e-67,8.5020471176671564e-49,2.4101860439465915e-51,2.5788907532964547e-58,6.3442738906241641e-65,1.3272076120959723e-65,9.1668950351590929e-73
8.912724835942649e-17,0.508199753979428,2.7879240383819415e-17,1.2581279157470991e-27,1.2579357590273942e-27,2.8124428032160737e-43,1.2703489758869186e-36,0.0,0.0,1.2424822925742085e-17,1.6341287590440981e-30,154.0,0.0,0.99999999990810962,1.0,19.0,6.2615567706903179e-12,2.4755907632930538e-11,3.0435221635858126e-11,3.0435259891591186e-11,9.8658182213319488e-16,6.3970944651830932e-18,4.453417384139866e-18,3.9968075324944175e-18,1.3947859630160466e-15,4.8771079632690502e-26,8.442791122210732e-21,6.0354394426749008e-21,1.323441513393314e-27,1.3234413760385348e-27,1.1870723569367021e-34,4.1517117282568619e-27,1.8647543511219976e-35,6.1762790803340536e-22,1.4972621358540058e-63,1.4104326018054777e-63,1.4104326019179233e-63,1.0984802485001955e-30,3.6768173781849444e-33,2.9598315300603255e-26,8.4684720120525748e-31,6.2878898261003078e-34,1.4405186822854241e-37,2.294020012479152e-45,6.2117669778782916e-53,4.988860657013299e-54,4.2122349315829688e-62,7.5405316976810776e-66,6.4913034771634868e-63,6.4966245129891784e-56,1.1393799684906737e-62,2.936653670676692e-27,2.0581631560717228e-29,3.4037782786078349e-36,8.5327511638555546e-37,5.5591271203035906e-37,9.2375840819668283e-40,3.7300730327870917e-44,2.1413781431502905e-44,7.8808827757625972e-49,1.8244597096095552e-56,2.430872567764296e-49,2.9759992045844706e-56,7.2559153982186458e-57,1.8670606818342788e-56,1.5405611949683478e-57,1.5405611916513241e-57,3.3170238049844693e-66,2.5342111884077487e-48,7.1840516966642501e-51,8.8667291322658343e-58,2.4776004143918532e-64,5.1830804518799934e-65,4.014483575084037e-72
1.336911747576076e-16,0.5081997539794278,4.1818956052429969e-17,2.6046933054302578e-27,2.6044042937199158e-27,8.1639393365905454e-43,3.4697291161881972e-36,0.0,0.0,1.8637979114344327e-17,3.3833556563064708e-30,154.0,0.0,0.99999999986216415,1.0,19.0,9.392356387600675e-12,3.7132560512374254e-11,4.565293200104887e-11,4.5652989105466961e-11,2.0425483400991337e-15,1.3244408544527154e-17,8.3320616859419048e-18,8.274802180449523e-18,2.8876649555546678e-15,1.1490590556976113e-25,1.7479779599240878e-20,1.2495647829052508e-20,3.6147413658007077e-27,3.6147408854875049e-27,4.1510254696080917e-34,1.1339438367886527e-26,6.5210656262535444e-35,1.2787240329583739e-21,2.0794595078619394e-62,1.9588670647874098e-62,1.9588670649650437e-62,3.0003033157101803e-30,1.0042562441110698e-32,6.4947109429472448e-26,2.3078145983305528e-30,1.7173129905751899e-33,5.0373160456979561e-37,1.0040958776181541e-44,3.3406855360186952e-52,2.683007142664775e-53,2.7397056711718829e-61,4.9044935664203428e-65,4.2198212134341534e-62,3.4938819338145876e-55,1.010736155885107e-61,8.0207888884030323e-27,4.2611780012572983e-29,9.2968035500687857e-36,2.3304953666575991e-36,1.5176876392658835e-36,3.2042436029269874e-39,1.1382958114772194e-43,6.5302717593430184e-44,3.4217381016906908e-48,9.7318370031784995e-56,1.0554412648409909e-48,1.5863796262177699e-55,3.8456494511006095e-56,9.9610441276857756e-56,8.2197477327841756e-57,8.2197477113750991e-57,2.1409074345148598e-65,1.1092675026863857e-47,3.1445723215127233e-50,4.7686585279625854e-57,1.6115119120098897e-63,3.3712406173773789e-64,3.1146334981929423e-71
1.7825510115578871e-16,0.5081997539794281,5.575867234929426e-17,4.4298040545450226e-27,4.4294173987000084e-27,1.7854115668519532e-42,7.2598487775398322e-36,0.0,0.0,2.4851603908639978e-17,5.7543565907749586e-30,154.0,0.0,0.99999999981621868,1.0,19.0,1.2523156004158501e-11,4.9508289806274863e-11,6.0870639928843171e-11,6.0870716095882064e-11,3.4737644140137806e-15,2.2525303176749809e-17,1.2912318089138516e-17,1.4073124859525284e-17,4.9110552564669246e-15,2.1265709342870336e-25,2.9728577412368333e-20,2.1251858933662768e-20,7.5632627274196812e-27,7.5632615272964996e-27,1.037181109010279e-33,2.3725550528753538e-26,1.6294207316429106e-34,2.1747783943944601e-21,9.5590114786961186e-62,9.0046633248868665e-62,9.0046633258079829e-62,6.2776559739415797e-30,2.1012440832218329e-32,1.143727830917813e-25,4.819113462685936e-30,3.5929951118771052e-33,1.2586359493099728e-36,2.9253571263635273e-44,1.1133528742092456e-51,8.9416790394354632e-53,1.0285439456371916e-60,1.8412531226857034e-64,1.583629213719923e-61,1.1644087915326624e-54,3.9727529649148244e-61,1.6781927449559363e-26,7.2471595434946949e-29,1.9452057209606561e-35,4.8760527359106717e-36,3.1742411327763358e-36,7.9678689454275939e-39,2.5589672882343911e-43,1.467327795505399e-43,9.9227225673549864e-48,3.2283640229075592e-55,3.0606814888593314e-48,5.2599980933714405e-55,1.2697784691793021e-55,3.3048772117279205e-55,2.7273015552276735e-56,2.7273015472237998e-56,8.0038732495479368e-65,3.2318538755761014e-47,9.1617036817947428e-50,1.5892875370864039e-56,6.050065441980626e-63,1.2656568872469056e-63,1.3008846015193441e-70
2.2281902755396984e-16,0.5081997539794278,6.969838931928751e-17,6.7676422245120566e-27,6.7671568498473624e-27,3.3497678789287523e-42,1.3216296194258718e-35,0.0,0.0,3.1065730780427579e-17,8.7915930907796486e-30,154.0,0.0,0.99999999977027321,1.0,19.0,1.5653955620338615e-11,6.1883029612369195e-11,7.608834524514344e-11,7.6088440928774415e-11,5.307005901469895e-15,3.4413603392430089e-17,1.801960328049186e-17,2.1500312335192792e-17,7.5028113948818214e-15,3.4539854732921677e-25,4.5418599078700112e-20,3.2468072104851525e-20,1.3768649054374916e-26,1.3768646508289121e-26,2.2003900743711449e-33,4.3190786723429915e-26,3.4569572007477054e-34,3.322573698026116e-21,3.5292129492566254e-61,3.3245461093656711e-61,3.3245461097352059e-61,1.1428258485676153e-29,3.8252396824625314e-32,1.7890000054181053e-25,8.7552721180871926e-30,6.5405393051372124e-33,2.6702195299759281e-36,7.1023652205003884e-44,3.0480286880213994e-51,2.4479655559973886e-52,3.1371853041591254e-60,5.6160540974893765e-64,4.8284562870828096e-61,3.1878046842578815e-54,1.2494000708270044e-60,3.0550382729136555e-26,1.1072033703217531e-28,3.5411767791805488e-35,8.8764340098037353e-36,5.7762325647471624e-36,1.684332627903716e-38,4.9194967468020622e-43,2.8197142941552326e-43,2.4004411734032441e-47,8.8053311982917061e-55,7.4042033708819374e-48,1.4339581327661091e-54,3.4469735913495397e-55,9.0153434795239686e-55,7.4402013661583893e-56,7.44020134182919e-56,2.4329198840585274e-64,7.8467113104132561e-47,2.2243926568460081e-49,4.3510878913504227e-56,1.8453771871470197e-62,3.8604749572953087e-63,4.3769501261775314e-70
3.119468803503321e-16,0.508199753979428,9.7577825320942325e-17,1.3013709078286524e-26,1.3013021421310269e-26,9.1661973043780683e-42,3.4894990776810876e-35,0.0,0.0,4.3495522293827736e-17,1.6906954146660198e-29,154.0,0.0,0.99999999967838249,1.0,19.0,2.1915554851541979e-11,8.6629479068941981e-11,1.0652374787923755e-10,1.065238848315822e-10,1.0204630439426291e-14,6.6176188062684074e-17,2.9003644067203657e-17,4.1343203987937736e-17,1.4426857434027757e-14,7.2006666006284343e-25,8.7338469058517192e-20,6.2435021948136408e-20,3.6353358379612242e-26,3.6353349052839453e-26,8.0602977715704919e-33,1.1403136265049555e-25,1.2664750207021008e-33,6.3891998698018474e-21,4.3265580080418888e-60,4.0756513822273407e-60,4.0756513829868448e-60,3.0174092884087837e-29,1.0099779113078872e-31,3.5421158853461436e-25,2.2989655039659929e-29,1.7266246448098511e-32,9.7814696777243941e-36,3.6737577204837247e-43,2.2764559043766391e-50,1.8282919339750471e-51,3.4715328469862248e-59,6.21461504143925e-63,5.3318747743746153e-60,2.3808495787710125e-53,1.0280375757475915e-59,8.0658446723509007e-26,2.1291152475902797e-28,9.3497633329717075e-35,2.3434675808862444e-35,1.5234000451635389e-35,6.1299507947523062e-38,1.4151857370156974e-42,8.1054847256405531e-43,1.2321083914334977e-46,6.5115206240405132e-54,3.8004596308244568e-47,1.057994834922362e-53,2.4944600577281225e-54,6.671400121258894e-54,5.5072449480070564e-55,5.5072449213591718e-55,2.6647885018491977e-63,4.0592008899516315e-46,1.1507010350876581e-48,3.2499832821030537e-55,2.0422538784449798e-61,4.2723174424084739e-62,7.3814798188602607e-69
4.902025859430565e-16,0.5081997539794281,1.5333670552048514e-16,3.1748995706481421e-26,3.1747875366159467e-26,3.6408491181736273e-41,1.3493367454408355e-34,0.0,0.0,6.8361218777837859e-17,4.1253194522602763e-29,154.0,0.0,0.99999999949460106,1.0,19.0,3.4438753309349558e-11,1.3611033412342727e-10,1.6739452134916265e-10,1.6739475136785085e-10,2.4893256903656089e-14,1.6144983821190394e-16,5.2391453461783551e-17,1.0085876920766616e-16,3.5192991118605077e-14,1.9041737504900358e-24,2.130796510064903e-19,1.5232265468560496e-19,1.4057287787605671e-25,1.4057281874841407e-25,5.1096771828332391e-32,4.4089530304876603e-25,8.0308707780230803e-33,1.5587730576598007e-20,1.2095919404971352e-58,1.1394450479856047e-58,1.139445048392508e-58,1.1667912720209249e-28,3.9054305002019581e-31,8.8870243823847437e-25,8.7793196004166031e-29,6.674169997559633e-32,6.200980047274431e-35,3.9700857043214464e-42,4.3545072240889977e-49,3.4972400233163667e-50,1.2151766023886364e-57,2.17537819797202e-61,1.8564293041265491e-58,4.5541977746267326e-52,1.7658792985065633e-58,3.1186096029292528e-25,5.1944003880961956e-28,3.6154068534801443e-34,9.060263909938653e-35,5.8757623637941095e-35,3.8558772945416778e-37,5.9898045360038177e-42,3.4277810394342291e-42,1.3195222188852267e-45,1.2300048418163856e-52,4.0700876312621433e-46,1.9870050647594287e-52,4.4687327534585347e-53,1.2624115455780382e-52,1.0428263356365988e-53,1.0428263264114291e-53,9.2251698791370746e-62,4.3877466788045011e-45,1.2438296478161547e-47,6.2182882704578327e-54,7.1505445874445395e-60,1.4958507952807464e-60,4.8584344904755414e-67
6.68458291535781e-16,0.5081997539794278,2.090955966577315e-16,5.8815656390459147e-26,5.881405380816493e-26,9.1164233489980897e-41,3.3487204253655742e-34,0.0,0.0,9.3235073544672337e-17,7.6432004138647323e-29,154.0,0.0,0.99999999931082006,1.0,19.0,4.696195176101967e-11,1.8557512046861986e-10,2.2826525238506369e-10,2.2826559062864279e-10,4.6110543402740953e-14,2.9909107901963887e-16,7.6568872854228213e-17,1.8683372898577708e-16,6.5189057050710652e-14,3.6688320586349865e-24,3.9473744002452893e-19,2.8218289212888101e-19,3.4886698517673028e-25,3.4886679259747838e-25,1.6641825537058563e-31,1.0941001579282868e-24,2.6160996504371659e-32,2.8876811861983406e-20,8.0794128761611546e-58,7.6108700022525014e-58,7.6108700054472941e-58,2.8956970566275332e-28,9.6923097107430114e-31,1.6685291694434099e-24,2.157187487169175e-28,1.6558816166009959e-31,2.0196553147969174e-34,1.6569570821536947e-41,2.269937777167923e-48,1.8230577933650302e-49,7.7158767080822625e-57,1.3812804074486462e-60,1.1762059274656597e-57,2.3740338061779754e-51,9.5803212998803433e-58,7.7389603189155516e-25,9.6228037344276031e-28,8.9725351165033228e-34,2.2482211007168672e-34,1.4552465074375125e-34,1.251394165974537e-36,1.5474894379890353e-41,8.8523751196964745e-42,5.4886543397874852e-45,6.3845089774292794e-52,1.6929839661516882e-45,1.0285237449143537e-51,2.2621772351939236e-52,6.5582426452896754e-52,5.4192608297497757e-53,5.4192607713377526e-53,5.8412023029850616e-61,1.8315427506899218e-44,5.1919997972155128e-47,3.2418927212628596e-53,4.5407773290204474e-59,9.4989911457152125e-60,3.6718657167391124e-66
1.02496970272123e-15,0.508199753979428,3.2061341173542179e-16,1.3793566602559122e-25,1.3793286009017018e-25,3.3333686159935652e-40,1.2162602983012991e-33,0.0,0.0,1.4300725053748025e-16,1.7929684405450111e-28,154.0,0.0,0.99999999894325897,1.0,19.0,7.2008348645953077e-11,2.8445652835883036e-10,3.5000658719400517e-10,3.5000718969128292e-10,1.0811430519758047e-13,7.014371814634934e-16,1.2497184218705612e-16,4.3811506904915248e-16,1.5284724684738775e-13,8.9393098223111971e-24,9.2575215908053965e-19,6.6178470906536846e-19,1.2670886812750888e-24,1.2670875793863243e-24,9.5213299331185225e-31,3.9729707260014524e-24,1.4975577132829793e-31,6.7722918883040219e-20,1.9847399799260939e-56,1.8696405771477739e-56,1.8696405784946636e-56,1.0517293037064538e-27,3.5202581068330065e-30,3.9637546792854823e-24,7.6514380026693003e-28,6.0099511859945632e-31,1.1555798060965321e-33,1.5240810114582419e-40,3.4235852373154808e-47,2.749589444345195e-48,1.9449782083834917e-55,3.4819062957897227e-59,2.9370765904135889e-56,3.5805881726802947e-50,1.4080988392993925e-56,2.8102237703667907e-24,2.2567723041842771e-27,3.2588283172593116e-33,8.1628277112515571e-34,5.2595422233723323e-34,7.1142243625847556e-36,5.8693643099305794e-41,3.3560950458582004e-41,5.0146436743202309e-44,9.5200728134524312e-51,1.5467736594290936e-44,1.5180508716707576e-50,3.0937375887310912e-51,9.8098640031638524e-51,8.1160491424350502e-52,8.1160489962727611e-52,1.4616228985322522e-59,1.6854633856768041e-43,4.7778392358543747e-46,4.8917461214673718e-52,1.1451382309903954e-57,2.395504223374838e-58,1.5748267052895782e-64
