Time (s),Volume (m^3),H(4),O(5),OH(6),H2(7),H2O(8),Ar(9),He(10),HO2(11),H2O2(12),N2,Ne,C7H10(1),C7H16(2),O2(3),C7H10(57),C7H10(54),C7H11(67),C7H9(41),C7H10(125),S(151),S(153),S(152),C7H10(118),S(233),C7H10(150),C7H11(132),C2H4(30),C5H7(270),S(403),C7H10(298)
6.010488259890192e-10,0.6097043045335162,6.78101985062856e-07,7.1515340456845577e-10,7.1104294282564465e-10,4.9943991976684831e-15,4.1609082551954157e-12,0.0,0.0,2.3073594534037822e-06,2.5203134466294251e-10,154.0,0.0,0.89988381844834409,1.0,18.999867929169646,0.00087549065902191347,4.8275371164066707e-05,0.0042560347618527273,0.0045658143193941627,0.027169033749552075,0.00012591096094667054,6.2727260301998053e-10,3.8264006702587597e-06,0.06284669069516495,8.0539741264520382e-13,2.9324289225154805e-05,2.2927598938561954e-05,0.00016178133991776261,0.00016175682596217869,2.4513955583896851e-08,1.1070777728728431e-05
6.223565655851345e-10,0.6097043322223256,7.0154535066888132e-07,7.6633116749719778e-10,7.6178203281491328e-10,5.7185899825978867e-15,4.606952335678577e-12,0.0,0.0,2.4647447862453511e-06,2.8745500971938405e-10,154.0,0.0,0.89654046060069215,1.0,18.999863794521694,0.0009047872530502819,4.8101482765717165e-05,0.0043843371209993619,0.0047106829144582382,0.028077737680503222,0.00012976481206733787,6.4717514901375435e-10,3.9479020764480798e-06,0.064959965463584374,8.3004881492353388e-13,3.1288927669761635e-05,2.3679507538573335e-05,0.00017368238622020681,0.00017365606870344314,2.6317516763673641e-08,1.1563300368228776e-05
6.436643051812499e-10,0.6097043613919904,7.249455237401232e-07,8.1924663008900145e-10,8.1422968907714308e-10,6.5173854709816696e-15,5.0828981469732115e-12,0.0,0.0,2.6267544096457636e-06,3.263476728742121e-10,154.0,0.0,0.8932105511677193,1.0,18.999859698446382,0.00093396947187548486,4.7928294059870013e-05,0.0045112281042278442,0.0048544769155358996,0.028982825218031673,0.00013357630465991681,6.6693005166775877e-10,4.0685021417438263e-06,0.067065624405755975,8.5442926819979242e-13,3.3307176308003182e-05,2.442318437725934e-05,0.00018596531345099242,0.00018593713449214453,2.8178958847814259e-08,1.2055274070575214e-05
6.649720447773653e-10,0.6097043920266385,7.4830222339671891e-07,8.7389658296971935e-10,8.6838189818897101e-10,7.395503286531548e-15,5.5895994270628875e-12,0.0,0.0,2.7933371033168695e-06,3.6890648018284208e-10,154.0,0.0,0.88989402875826051,1.0,18.999855640625391,0.00096303777485274645,4.7755801841748496e-05,0.0046367198082382941,0.004997204608937488,0.029884310896387944,0.00013734580174605909,6.8653844949207462e-10,4.1882078166398474e-06,0.069163698317716168,8.7854109456492137e-13,3.5378162130108396e-05,2.5158699898906692e-05,0.0001986259358152144,0.00019859583816786289,3.0097647351474766e-08,1.2546538940215299e-05
6.862797843734807e-10,0.6097044241105353,7.7161517333176378e-07,9.3027779624673284e-10,9.242346381065565e-10,8.3577756678585234e-15,6.1278993206466589e-12,0.0,0.0,2.9644420829054256e-06,4.1533141832376152e-10,154.0,0.0,0.88659083231342473,1.0,18.99985162074303,0.00099199261925190792,4.7584002923990183e-05,0.0047608242296514336,0.0051388742136711484,0.030782209183971402,0.00014107366334384022,7.0600147175031291e-10,4.3070259951805679e-06,0.071254217833167363,9.023865968972934e-13,3.7501023186590721e-05,2.5886123995192477e-05,0.00021166010334872101,0.0002116280303954997,3.2072953221233512e-08,1.3036957163737413e-05
7.075875239695961e-10,0.6097044576280791,7.9488410176500176e-07,9.8838701984320905e-10,9.8178387841581059e-10,9.4091469329322339e-15,6.6986304404421909e-12,0.0,0.0,3.1400189965269281e-06,4.6582513278007282e-10,154.0,0.0,0.88330090110443216,1.0,18.999847638486195,0.0010208344602686418,4.7412894136533605e-05,0.0048835532658629312,0.0052794938820265175,0.031676534483683509,0.00014476024649340142,7.2532023853979985e-10,4.4249635154505367e-06,0.073337213427174905,9.2596805902673327e-13,3.9674908452861385e-05,2.6605525996339021e-05,0.00022506370163504969,0.00022502959738225747,3.4104252792190813e-08,1.3526410074696074e-05
7.288952635657115e-10,0.609704492563802,8.1810874139611411e-07,1.048220983828874e-09,1.0410255805791929e-09,1.0554670970816775e-14,7.3026149285583708e-12,0.0,0.0,3.3200179213262314e-06,5.2059275087520941e-10,154.0,0.0,0.88002417473046801,1.0,18.999843693544353,0.0010495637510355938,4.7242472326505557e-05,0.0050049187158898324,0.0054190717001528672,0.0325673011332787,0.00014840590528235364,7.4449586087099237e-10,4.5420271600592306e-06,0.075412715419468368,9.4928774589703008e-13,4.1898977695556253e-05,2.7316974667458258e-05,0.00023883265151970837,0.00023879646059196365,3.6190927744664386e-08,1.4014795609141145e-05
7.502030031618268e-10,0.6097045289023683,8.4128882935769939e-07,1.1097763987474119e-09,1.1019556981791845e-09,1.1799508759976357e-14,7.9406645179275771e-12,0.0,0.0,3.5043893600642011e-06,5.7984170944712706e-10,154.0,0.0,0.87676059311655274,1.0,18.999839785609531,0.0010781809426334511,4.7072734358108753e-05,0.0051249322812093826,0.0055576156886318982,0.033454523405713067,0.00015201099087095327,7.63529440746149e-10,4.6582236566213715e-06,0.077480753977401423,9.7234790372695534e-13,4.4172401340514665e-05,2.8020538209475196e-05,0.0002529629088223336,0.00025292457645727299,3.8332365060562468e-08,1.4502026097476142e-05
7.715107427579422e-10,0.6097045666285731,8.644241071682573e-07,1.1730499559403802e-09,1.1645701771583534e-09,1.3148925913680713e-14,8.6135805937926385e-12,0.0,0.0,3.6930842377308833e-06,6.4378158718986901e-10,154.0,0.0,0.8735100965114293,1.0,18.999835914376259,0.0011066864841019362,4.6903677112510919e-05,0.0052436055665900832,0.0056951338030450781,0.034338215509490684,0.00015557585151704514,7.824220712372679e-10,4.773559678232746e-06,0.079541359118600996,9.9515076016981857e-13,4.6494360342430921e-05,2.8716284262827298e-05,0.00026745046404856332,0.00026740993609158351,4.0527956979712132e-08,1.4988026362312267e-05
7.928184823540576e-10,0.6097046057273422,8.8751432068559856e-07,1.2380383278676946e-09,1.228864956056057e-09,1.4608290251983888e-14,9.3221542552390803e-12,0.0,0.0,3.8860538981846619e-06,7.1262394148312061e-10,154.0,0.0,0.87027262548546547,1.0,18.999832079541587,0.0011350808224507394,4.6735297487734742e-05,0.0053609500809152309,0.0058316339345356651,0.03521839158900783,0.00015910083260077952,8.0117483656329253e-10,4.8880418439415126e-06,0.081594560713358452,1.0176985244715878e-12,4.886404605612829e-05,2.9404279911448602e-05,0.00028229134210404881,0.00028224856500309224,4.2777100956511365e-08,1.547273206915886e-05
8.14126221950173e-10,0.6097046461837302,9.105592200607888e-07,1.3047381684246838e-09,1.2948359662418121e-09,1.6183069400148287e-14,1.0067166376765118e-11,0.0,0.0,4.0832501008172083e-06,7.8658214961097277e-10,154.0,0.0,0.86704812092857331,1.0,18.999828280805058,0.0011633644026703661,4.656759239854814e-05,0.0054769772379989895,0.0059671239103655255,0.036095065724894862,0.00016258627664910531,8.1978881216658588e-10,5.0016767192151216e-06,0.08364038848680122,1.0399933876275393e-12,5.128066010943344e-05,3.0084591686358551e-05,0.00029748160201126017,0.00029743652281164309,4.5079199617005378e-08,1.5956088292070199e-05
8.354339615462884e-10,0.6097046879829195,9.3355855969252923e-07,1.3731461132557881e-09,1.3624791321453997e-09,1.7878828413329545e-14,1.0849387669881653e-11,0.0,0.0,4.2846250172439404e-06,8.6587125426335238e-10,154.0,0.0,0.86383652404814426,1.0,18.999824517868664,0.0011915376677429286,4.6400558776355728e-05,0.0055916983573951083,0.006101611494466746,0.036968251934356003,0.00016603252336004227,8.3826506478871055e-10,5.1144708164029564e-06,0.085678872020873861,1.062037522537516e-12,5.3743414277624945e-05,3.0757285569384766e-05,0.00031301733662852818,0.00031296990296781176,4.743366071630135e-08,1.6438048264890966e-05
8.567417011424037e-10,0.6097047311102192,9.5651209818189431e-07,1.4432587800649262e-09,1.4317903714837512e-09,1.9701227427504475e-14,1.1669578744735683e-11,0.0,0.0,4.4901312280199084e-06,9.507078132496455e-10,154.0,0.0,0.86063777636699879,1.0,18.999820790436853,0.0012196010586528587,4.6234193569091323e-05,0.0057051246651983155,0.0062351043879881286,0.03783796417150688,0.00016943990962673379,8.5660465254550394e-10,5.2264305951946183e-06,0.087710040756149646,1.0838330841598132e-12,5.6251530359442304e-05,3.1422426997481744e-05,0.00032889467237084838,0.00032884483247375211,4.9839897096249285e-08,1.6918572297485348e-05
8.780494407385191e-10,0.6097047755510644,9.7941959828745338e-07,1.5150727689225627e-09,1.502765595484644e-09,2.1656019336555505e-14,1.2528490171750281e-11,0.0,0.0,4.6997217193809486e-06,1.0413097533426858e-09,154.0,0.0,0.85745181972135343,1.0,18.999817098216475,0.0012475550143975569,4.6068493741110768e-05,0.0058172672948384697,0.0063676102298365761,0.038704216327710018,0.00017280876956128174,8.7480862500142945e-10,5.3375624630738988e-06,0.089733923993492171,1.1053822096636081e-12,5.8804240054637153e-05,3.2080080867434796e-05,0.00034510976893264094,0.00034505747160599732,5.2297326643420057e-08,1.7397626836897831e-05
8.993571803346345e-10,0.6097048212910151,1.0022808268808542e-06,1.5885846625694844e-09,1.5754007091072451e-09,2.3749047495393296e-14,1.3426862543274347e-11,0.0,0.0,4.9133498800099337e-06,1.1378962281668697e-09,154.0,0.0,0.85427859625880265,1.0,18.999813440916807,0.0012753999719979738,4.5903456273085731e-05,0.0059281372878675171,0.0064991365972134531,0.039567022231908035,0.00017613943451836618,8.9287802324326113e-10,5.4478727757686392e-06,0.091750550895587507,1.1266870185800372e-12,6.1400784843046878e-05,3.2730311540506873e-05,0.00036165881901288437,0.00036160401364063676,5.4805372247443318e-08,1.7875183653730123e-05
9.206649199307499e-10,0.6097048683157548,1.0250955549028849e-06,1.6637910267173401e-09,1.6496916112595368e-09,2.5986243448965571e-14,1.4365426535235161e-11,0.0,0.0,5.1309694978279343e-06,1.2406874800394494e-09,154.0,0.0,0.85111804843631567,1.0,18.999809818249467,0.0013031363665091174,4.5739078161898812e-05,0.0060377455947393573,0.0066296910061459423,0.040426395650954787,0.00017943223311865132,9.1081387995308862e-10,5.557367837696353e-06,0.093759950488363969,1.1477496129519658e-12,6.4040415865169019e-05,3.3373182846867767e-05,0.00037853804804276219,0.00037848068458100223,5.7363461759724484e-08,1.8351219135713269e-05
9.419726595268652e-10,0.6097049166110896,1.0478635573199872e-06,1.7406884103459619e-09,1.7256341950126804e-09,2.8373624687016659e-14,1.5344902968787233e-11,0.0,0.0,5.3525347568100713e-06,1.3499047056794507e-09,154.0,0.0,0.84797011901824848,1.0,18.99980622992847,0.0013307646310305003,4.5575356420538587e-05,0.006146103075582666,0.0067592809120134894,0.041282350289944494,0.000182687491271981,9.2861721948060881e-10,5.6660539024056175e-06,0.095762151662315262,1.16857207748231e-12,6.6722393804216209e-05,3.4008758089943471e-05,0.00039574371391566074,0.00039568374288770797,5.9971027952519936e-08,1.8825713673830861e-05
9.632803991229804e-10,0.6097049661629481,1.0705846130811967e-06,1.8192733459975182e-09,1.8032243478123555e-09,3.0917292424475764e-14,1.6366002871950855e-11,0.0,0.0,5.5780002338258962e-06,1.4657699257035791e-09,154.0,0.0,0.84483475107437156,1.0,18.999802675670161,0.0013582851967165179,4.5412288077995925e-05,0.0062532205009667606,0.0068879137100693461,0.042134899792538504,0.00018590553220036482,9.4628905791477383e-10,5.7739371730135542e-06,0.097757183173737924,1.1891564796810603e-12,6.9445988769633061e-05,3.463710005083034e-05,0.00041327210671935548,0.00041320947921087681,6.2627508478343644e-08,1.9298651129211862e-05
9.845881387190957e-10,0.6097050169573787,1.0932585050754996e-06,1.8995423500675188e-09,1.8824579516871166e-09,3.3623429407355491e-14,1.7429427541234227e-11,0.0,0.0,5.8073208955041298e-06,1.5885058578312171e-09,154.0,0.0,0.8417118879779123,1.0,18.999799155193191,0.0013856984927867585,4.5249870179161454e-05,0.0063591085526605758,0.007015596735957288,0.042984057741290313,0.00018908667646075767,9.6383040315479644e-10,5.8810238026391802e-06,0.099745073645893703,1.2095048700110573e-12,7.2210480182056838e-05,3.5258270992762213e-05,0.00043111954847037669,0.00043105421612454686,6.5332345829702176e-08,1.9770018370664733e-05
9.999999999999999e-10,0.6097050689805495,1.1096289880234974e-06,1.9586484024761258e-09,1.9407894332101234e-09,3.568557030704674e-14,1.8225370991013356e-11,0.0,0.0,5.9755656345888417e-06,1.6816889443494055e-09,154.0,0.0,0.83946088654081774,1.0,18.999796629732213,0.0014054598835781149,4.5132797229430523e-05,0.0064349370617616027,0.0071073619007352004,0.043596146553304037,0.0001913647789627583,9.7643727480645706e-10,5.9579863918209797e-06,0.10117847794178027,1.2240768966556609e-12,7.4235118417731265e-05,3.5703128915930164e-05,0.0004442253573878787,0.00044415803881205009,6.7318575828484516e-08,2.0109973055368475e-05
1.005895878315211e-09,0.6097050689805495,1.1158850200896219e-06,1.9814919230927082e-09,1.9633308834538036e-09,3.649829774403223e-14,1.8535868603232865e-11,0.0,0.0,6.0404520951215861e-06,1.7183357937206151e-09,154.0,0.0,0.83860147340361169,1.0,18.999795668218525,0.0014130049465362496,4.5088099784723046e-05,0.0064637778243847926,0.0071423372662235435,0.043829837657968308,0.00019223124196763385,9.8124225498044093e-10,5.987319894832601e-06,0.10172585157010615,1.2296192820323367e-12,7.5015156659703452e-05,3.58723326655365e-05,0.00044928239285063084,0.00044921430786333148,6.8084987299172986e-08,2.0239804873602846e-05
1.0272036179113263e-09,0.6097051222187483,1.1384639487662564e-06,2.0651185500358785e-09,2.0458390149200442e-09,3.9548236761771537e-14,1.9686008076200261e-11,0.0,0.0,6.2773495695161105e-06,1.8554834793586228e-09,154.0,0.0,0.83550345132579662,1.0,18.999792214469398,0.0014402049833456391,4.4926973971064271e-05,0.0065672388225572059,0.0072681425188239838,0.044672253003876415,0.00019533954401535793,9.985256051216936e-10,6.092831504000456e-06,0.10369954530679952,1.2495017325451989e-12,7.785931590616058e-05,3.6479346309854295e-05,0.00046775702494629916,0.00046768614006135919,7.0884884939829091e-08,2.0708002372022238e-05
1.0485113575074416e-09,0.6097051766583793,1.1609950855627139e-06,2.1504187005676247e-09,2.1299782130838888e-09,4.2779660888359003e-14,2.088051843158379e-11,0.0,0.0,6.5179694360233542e-06,2.0001729989275784e-09,154.0,0.0,0.832417766016466,1.0,18.999788793671321,0.0014672990266913111,4.4766489830164316e-05,0.0066695019670314042,0.0073930196536266144,0.045511317180172942,0.0001984118953003554,1.0156814373278302e-09,6.1975646358273957e-06,0.10566618308648749,1.2691542217321106e-12,8.0742264599569354e-05,3.7079372661601422e-05,0.00048653986098897014,0.00048646612949344398,7.3731495525998708e-08,2.1174604556344463e-05
1.0911268366996723e-09,0.6097052890881414,1.2059131801732838e-06,2.3260253762801884e-09,2.3031332546197523e-09,4.9812985209071033e-14,2.3405294310173062e-11,0.0,0.0,7.0102026990526515e-06,2.3130749030260166e-09,154.0,0.0,0.8262831842682703,1.0,18.99978204984151,0.0015211708174358044,4.4447435011937445e-05,0.0068704759458475028,0.0076400179218420261,0.047179445329729022,0.00020444998350930725,1.0496144434362061e-09,6.4047192490778979e-06,0.10957840305288047,1.3077772346072675e-12,8.6621801260676972e-05,3.8258703932334107e-05,0.000525015964036125,0.0005249364013301187,7.956270600616521e-08,2.2103006072545636e-05
1.133742315891903e-09,0.6097054061633925,1.250637734327557e-06,2.508283412264883e-09,2.4827628552598007e-09,5.7651009244819852e-14,2.6115387409973739e-11,0.0,0.0,7.5168083179650511e-06,2.6588367468460345e-09,154.0,0.0,0.82019728821666615,1.0,18.999775434577604,0.0015746236688758122,4.4130912374006836e-05,0.0070667814160221961,0.0078833882068539609,0.048834328124970752,0.00021034795703682175,1.0830489862670697e-09,6.6088308213837102e-06,0.11346273475012131,1.3455039950670326e-12,9.2648395435795638e-05,3.9410802429758047e-05,0.00056468264505533179,0.00056459707068944238,8.5574365889477646e-08,2.3024988941579796e-05
1.1763577950841338e-09,0.6097055277795114,1.2951672368874924e-06,2.6971640434195093e-09,2.6688337975647126e-09,6.6347541675630534e-14,2.9015840083536786e-11,0.0,0.0,8.0374486223200936e-06,3.0392522996028753e-09,154.0,0.0,0.81415964256194584,1.0,18.999768945763076,0.0016276609012860746,4.3816899203547297e-05,0.0072584986939058585,0.0081231857466402928,0.050476070641967276,0.00021610822614448653,1.1159926554034566e-09,6.8099456863243413e-06,0.11731939943734908,1.3823499205019906e-12,9.8816812641883985e-05,4.05361362985318e-05,0.00060551232922606416,0.00060542056693065548,9.1762295408714066e-08,2.39405503291002e-05
1.2189732742763646e-09,0.6097056538336699,1.3395002339197926e-06,2.8926382859992836e-09,2.8613128053601299e-09,7.5957397896333908e-14,3.2111547824691711e-11,0.0,0.0,8.5717917435774648e-06,3.4561107159772729e-09,154.0,0.0,0.80816981658832165,1.0,18.999762581315792,0.0016802858054225218,4.3505373027856384e-05,0.0074457067794993347,0.0083594648964492313,0.052104777024370191,0.0002217331615881277,1.1484529191484849e-09,7.0081094370710391e-06,0.12114861637760174,1.4183301756016182e-12,0.00010512195180951082,4.1635166007283166e-05,0.00064747791593939967,0.00064737979355271801,9.8122386681448641e-08,2.4849700654358288e-05
1.2615887534685954e-09,0.6097057842248019,1.3836353274705572e-06,3.0946769459258139e-09,3.0601665494692618e-09,8.6536338161517585e-14,3.5407261223485447e-11,0.0,0.0,9.1195115226691355e-06,3.9111935880840637e-09,154.0,0.0,0.80222738410608874,1.0,18.999756339187403,0.0017325016428308146,4.3196311611313417e-05,0.0076284833785351062,0.0085922791437908312,0.05372055049313508,0.00022722509528054729,1.1804371265847598e-09,7.2033669389594838e-06,0.12495060286204393,1.4534596765935353e-12,0.00011155884205503905,4.2708344477411614e-05,0.0006905527710289296,0.00069044812042639702,1.046506025324138e-07,2.575246029212445e-05
1.3042042326608261e-09,0.6097059188535761,1.4275711743638235e-06,3.3032506269232805e-09,3.2653616532879802e-09,9.8141007211382626e-14,3.8907587915834839e-11,0.0,0.0,9.6802874189582274e-06,4.4062721743522632e-09,154.0,0.0,0.79633192339462711,1.0,18.999750217362806,0.0017843116461511157,4.2889692952383038e-05,0.007806904924177154,0.0088216811231622127,0.055323493356125041,0.00023258632094281495,1.2119525095972081e-09,7.3957623418392657e-06,0.12872557423321568,1.4877530954095313e-12,0.0001181226395295897,4.3756117209705848e-05,0.00073471071912834993,0.00073459937615301472,1.1134297533505907e-07,2.6648856996021338e-05
1.3468197118530569e-09,0.6097060576223654,1.4713064850235576e-06,3.5183297384848209e-09,3.4768646982060295e-09,1.1082887536219052e-13,4.2616994527319421e-11,0.0,0.0,1.0253804420568258e-05,4.9431047982038951e-09,154.0,0.0,0.79048301714622637,1.0,18.999744213859554,0.0018357190194191551,4.2585495280662111e-05,0.0079810465983458142,0.0090477226305111461,0.056913707017597355,0.0002378190947443045,1.2430061848599834e-09,7.5853390922039994e-06,0.13247374390743893,1.5212248637795986e-12,0.00012480862434303784,4.4778922408871612e-05,0.00077992603615378332,0.00077980784054791131,1.1819560587201186e-07,2.7538923910066592e-05
1.3894351910452877e-09,0.6097062004352217,1.5148400223193814e-06,3.7398845036671203e-09,3.6946422288733785e-09,1.2465818108527585e-13,4.6539808610478764e-11,0.0,0.0,1.0839752956104692e-05,5.5234344150469063e-09,154.0,0.0,0.78468025241074824,1.0,18.999738326727339,0.0018867269383635195,4.2283697053970671e-05,0.0081509823526632122,0.0092704546374350553,0.058491291987571616,0.00024292563593134329,1.2736051557870323e-09,7.7721399450995823e-06,0.1361953233964403,1.5538891772531314e-12,0.00013161219756353546,4.5777191105840305e-05,0.00082617344191260843,0.00082604823725039372,1.2520466221470886e-07,2.8422698105785283e-05
1.4320506702375184e-09,0.6097063471978462,1.5581706004358364e-06,3.9678849667145897e-09,3.9186607583138522e-09,1.3968787507223958e-13,5.0680220575011712e-11,0.0,0.0,1.143782880776506e-05,6.148986342551887e-09,154.0,0.0,0.77892322054112029,1.0,18.999732554047412,0.0019373385506991797,4.1984276955486685e-05,0.0083167849290217838,0.0094899273051173884,0.060056347891079651,0.00024790812744454919,1.303756314446595e-09,7.9562069758122721e-06,0.13989052232831134,1.5857599991477571e-12,0.00013852887829161385,4.6751347277811116e-05,0.00087342809283815393,0.00087329572645953181,1.3236637862210176e-07,2.9300219524135229e-05
1.4746661494297492e-09,0.609706497817563,1.6012970837644423e-06,4.20230100051841e-09,4.1488867728918545e-09,1.5597756575089974e-13,5.5042285610346516e-11,0.0,0.0,1.2047733025802487e-05,6.8214661449845649e-09,154.0,0.0,0.77321151713964031,1.0,18.999726893932095,0.0019875569764173525,4.1687213890923652e-05,0.0084785258797871188,0.0097061899980093059,0.061608973477300044,0.00025276871652519346,1.3334664434407285e-09,8.1375815913432191e-06,0.14355954846795532,1.616851064427976e-12,0.00014555430080616367,4.7701807966139173e-05,0.00092166557484663352,0.00092152589779217543,1.3967705445788806e-07,3.0171530180054711e-05
1.51728162862198e-09,0.6097066522032928,1.6442183858178043e-06,4.4431023139156909e-09,4.3852867371378531e-09,1.7358746621561682e-13,5.9629925600094635e-11,0.0,0.0,1.2669171844307688e-05,7.5425576626693734e-09,154.0,0.0,0.76754474200506706,1.0,18.99972134452425,0.0020373853080717908,4.1392486985749489e-05,0.0086362755876462152,0.0099192912972645396,0.063149266628580406,0.00025750951531092013,1.3627422177509294e-09,8.3163045416760498e-06,0.14720260773711455,1.6471758835157199e-12,0.00015268421177962538,4.8628983392185062e-05,0.00097086189631272093,0.00097071476325959508,1.4713305312572095e-07,3.1036673542319844e-05
1.5598971078142107e-09,0.6097068102655264,1.6869334681653378e-06,4.6902584588318031e-09,4.627827098436256e-09,1.9257834255176928e-13,6.4446931027906786e-11,0.0,0.0,1.3301856598290726e-05,8.3139211802056827e-09,154.0,0.0,0.76192249908048459,1.0,18.999715903996755,0.0020868266110615464,4.1100075582446351e-05,0.0087901032851076793,0.010129279013932251,0.064677324369348893,0.00026213260142101986,1.3915902065505219e-09,8.4924159308415105e-06,0.15081990423401048,1.6767477460340898e-12,0.00015991446756068615,4.9533277071148456e-05,0.0010209934811617658,0.0010208387503607432,1.5473080102209573e-07,3.189569405891471e-05
1.6025125870064415e-09,0.6097069719162993,1.7294413393903029e-06,4.9437388372680895e-09,4.876474291578331e-09,2.130114635413947e-13,6.9496962874257552e-11,0.0,0.0,1.3945503642051047e-05,9.1371917282721889e-09,154.0,0.0,0.75634439640193174,1.0,18.999710570552001,0.0021358839239102433,4.0809959237810672e-05,0.0089400770736583843,0.010336200201911058,0.06619324287491582,0.00026664001853139209,1.4200168749842452e-09,8.6659552277818995e-06,0.1544116402526188,1.7055797244851408e-12,0.00016724103152321952,5.0415085923877989e-05,0.0010720371620773397,0.0010718746952908329,1.6246678650671527e-07,3.2748636809224478e-05
1.6451280661986722e-09,0.6097071370691663,1.7717410540677675e-06,5.2035127081376631e-09,5.1311947431834376e-09,2.3494855173186992e-13,7.4783554503705348e-11,0.0,0.0,1.4599834268819431e-05,1.0013977513363742e-08,154.0,0.0,0.75081004604778712,1.0,18.999705342421432,0.0021845602585419091,4.0522117720293057e-05,0.009086263942582249,0.010540101170668394,0.067697117480167102,0.00027103377693936723,1.4480285859156089e-09,8.8369612770187019e-06,0.15797801630161334,1.7336846778628008e-12,0.00017465997147996412,5.1274800386691295e-05,0.0011239701738223425,0.0011237998362634519,1.7033755889006408e-07,3.359554725113407e-05
1.687743545390903e-09,0.6097073056391766,1.8138317117630128e-06,5.4695491939527131e-09,5.3919548759923782e-09,2.5845173584363395e-13,8.031011354220522e-11,0.0,0.0,1.5264574631650092e-05,1.0945858469250547e-08,154.0,0.0,0.74531906408889248,1.0,18.999700217865009,0.002232858600553399,4.0236531007377106e-05,0.009228729787448358,0.010741027497730324,0.069189042688150751,0.00027531585411860434,1.4756316016427268e-09,9.0054723091277731e-06,0.16151923112301614,1.7610752552023092e-12,0.00018216745715916242,5.2112804519267583e-05,0.0011767701466713842,0.001176591806943946,1.7833972743784855e-07,3.4436471030008618e-05
1.7303590245831338e-09,0.6097074775428487,1.8557124560499167e-06,5.7418172873666044e-09,5.6587211130365121e-09,2.8358350449300582e-13,8.6079923744074903e-11,0.0,0.0,1.5939455665541731e-05,1.1934384924213047e-08,154.0,0.0,0.73987107053940393,1.0,18.999695195170798,0.0022807819094835037,3.9953179282996531e-05,0.009367539428275333,0.010939024040946746,0.070669112178558688,0.00027948819526427116,1.5028320855833015e-09,9.1715259510262097e-06,0.16503548171057653,1.7877638990674971e-12,0.00018975975774243313,5.2929476110658935e-05,0.0012304150999522595,0.0012302286299918671,1.8646996039196877e-07,3.527145383083614e-05
1.7729745037753645e-09,0.6097076526981483,1.8973824735489189e-06,6.0202858575736653e-09,5.9314598816859033e-09,3.1040666120906563e-13,9.2096146848231683e-11,0.0,0.0,1.6624213010769534e-05,1.2981076378733784e-08,154.0,0.0,0.73446568930835521,1.0,18.999690272654448,0.0023283331190787587,3.9672042934989903e-05,0.0095027566273779424,0.011134134950536353,0.072137418816105345,0.00028355271382868823,1.5296361039293514e-09,9.335159236074455e-06,0.168526963327889,1.8137628489770655e-12,0.00019743323946236043,5.3725186783444172e-05,0.0012848834356946268,0.0012846887107106186,1.9472498400773824e-07,3.610054126672685e-05
1.8155899829675953e-09,0.609707831024463,1.9388409929841867e-06,6.3049236565692803e-09,6.2101376175794739e-09,3.3898428072472565e-13,9.8361824423334406e-11,0.0,0.0,1.7318586937411287e-05,1.4087420388689145e-08,154.0,0.0,0.72910254815192466,1.0,18.999685448658756,0.0023755151375560099,3.9393102552592429e-05,0.0096344441069016375,0.011326403680915321,0.073594054658803754,0.00028751129204760475,1.5560496272722462e-09,9.4964086139971814e-06,0.17199386952625811,1.8390841447709449e-12,0.00020518436325838482,5.4500302096051926e-05,0.0013401539323841575,0.0013399508308025499,2.0310158160708887e-07,3.6923778798177273e-05
1.858205462159826e-09,0.6097080124425787,1.9800872842596058e-06,6.5956993252730718e-09,6.4947207684402281e-09,3.693796665211271e-13,1.0487987970148272e-10,0.0,0.0,1.8022322271050322e-05,1.5254871549142162e-08,154.0,0.0,0.72378127862639574,1.0,18.999680721553212,0.0024223308478617893,3.9116338923964221e-05,0.0097626635660506434,0.011515873002313848,0.075039110966141867,0.00029136578145727885,1.5820785321985961e-09,9.6553099606262015e-06,0.17543639216232321,1.8637396299178295e-12,0.00021300968248956238,5.5255181643291925e-05,0.0013962057388203523,0.0013959941422277047,2.1159659264748733e-07,3.774121167474957e-05
1.9008209413520566e-09,0.609708196874658,2.021120657553195e-06,6.8925813995179355e-09,6.7851757977786344e-09,4.0165630960350659e-13,1.1165311940014564e-10,0.0,0.0,1.8735168319636904e-05,1.6484850573893816e-08,154.0,0.0,0.71850151604179369,1.0,18.999676089733562,0.002468783107928529,3.8841733033754359e-05,0.009887475698015593,0.01170258501218477,0.07647267820715882,0.00029511800340253821,1.6077286028575866e-09,9.8118985874690564e-06,0.17885472141545211,1.8877409547650239e-12,0.00022090584070274402,5.5990179155133787e-05,0.0014530183680761448,0.0014527981611643377,2.202069118062774e-07,3.8552884891497404e-05
1.943436420544287e-09,0.6097083842442177,2.0619404624295632e-06,7.1955383159077035e-09,7.0814691884871452e-09,4.3587784848678472e-13,1.1868423553200855e-10,0.0,0.0,1.9456878801490296e-05,1.7778743466150988e-08,154.0,0.0,0.71326289941619281,1.0,18.999671551621368,0.0025148747509276845,3.8569266060700018e-05,0.010008940206606387,0.011886581146408361,0.077894846068424561,0.00029876974953599436,1.6330055325003202e-09,9.9662092511066975e-06,0.18224904580491258,1.911099579731692e-12,0.00022886956945476615,5.6705642593765322e-05,0.0015105716915574843,0.0015103427620694037,2.2892948808017669e-07,3.9358843156059394e-05
