Time (s),Volume (m^3),H(4),O(5),OH(6),H2(7),H2O(8),Ar(9),He(10),HO2(11),H2O2(12),N2,Ne,C7H10(1),C7H16(2),O2(3),C7H10(57),C7H10(54),C7H11(67),C7H9(41),C7H10(125),S(151),S(153),S(152),C7H10(118),S(233),C7H10(150),C7H11(132),C2H4(30),C5H7(270),S(403),C7H10(298),S(402),C7H8(144),S(450),S(449),S(438),S(200),C7H8(533),S(314),S(310),S(234),S(802),S(856),S(961),S(953),S(1016),S(990),S(1006),S(949)
2.820311438425904e-16,0.4294897463946733,6.6893079127970186e-16,1.3968645162179494e-25,1.3967118393942867e-25,3.442145732082235e-40,4.3433739814144636e-34,0.0,0.0,2.0152225882087581e-16,1.2442305572747828e-28,154.0,0.0,0.9999999990540398,1.0,19.0,4.2324981884269835e-11,3.7518341174332159e-10,2.6417193046969915e-10,2.6417280223829794e-10,4.1265675549178122e-14,1.8026656849626274e-16,7.1748395186096121e-17,1.0748825968056228e-16,6.5647622887233717e-14,1.7302348820309293e-24,3.3786201974378168e-19,3.3485282595624181e-19,2.5265816827389802e-25,2.5265809945349985e-25,5.9268573983614033e-32,9.8865401551002386e-25,9.5518241946052172e-33,2.4609579061820357e-20,2.3550453328299731e-58,2.2036104998311757e-58,2.2036105008547834e-58,1.3123795064124936e-28,7.4121278617714793e-31,7.8954344429157102e-25,1.2398140574505487e-28,2.0074952948121873e-31,1.457636646751842e-34,5.9379840960536351e-42,4.0934987828868466e-49,5.1425372574961574e-50,1.0799743028814074e-57,1.869802901523971e-61,1.7452325427217007e-58,4.2074499030266353e-52
4.555888613621537e-16,0.42948974639467336,1.080580862616879e-15,3.6317281736065596e-25,3.6314761382175125e-25,1.4937588744454834e-39,1.8673576339726918e-33,0.0,0.0,3.2558419420091308e-16,3.2354262141753133e-28,154.0,0.0,0.9999999984719119,1.0,19.0,6.8371138135148597e-11,6.0595845809144908e-10,4.267391790067745e-10,4.2674064352803789e-10,1.0727710341142091e-13,4.686952573450665e-16,1.3163212503497838e-16,2.7944958181853453e-16,1.7066209957081355e-13,4.7680779890194871e-24,8.7844709645995942e-19,8.7062263759652645e-19,1.0862586893389293e-24,1.086258181959869e-24,4.3693798939371156e-31,4.2500352123224558e-24,7.0441070873337344e-32,6.3985334089670634e-20,8.2424419777604364e-57,7.7124341136600254e-57,7.7124341205722026e-57,5.6423858970127245e-28,3.1867126414759539e-30,2.0948006533692904e-24,5.2541787578093941e-28,8.6263782258551644e-31,1.0745430664812278e-33,7.7948925317963601e-41,9.8892535293570166e-48,1.2423572689648553e-48,4.9299805114321222e-56,8.5355517137518003e-60,7.9234361215697883e-57,1.0164547917899882e-50
8.027042964012805e-16,0.4294897463946732,1.9038813239019485e-15,1.1256460160737832e-24,1.1255982607369611e-24,8.4471389926420709e-39,1.0515321991549468e-32,0.0,0.0,5.7381857909608253e-16,1.0030989124677472e-27,154.0,0.0,0.99999999730766065,1.0,19.0,1.2046345055757643e-10,1.0672628421605177e-09,7.5187326751147552e-10,7.5187608091394059e-10,3.3241973887296019e-13,1.4527426420610099e-15,2.5331073947196603e-16,8.6603124680489962e-16,5.2883093199593426e-13,1.5405093176929089e-23,2.7227988447194346e-18,2.6985431121702835e-18,6.1168466985671118e-24,6.1168413403505342e-24,4.6138695384350316e-30,2.3926441573690688e-23,7.4434703845133507e-31,1.9832634451533633e-19,5.1421009004748052e-55,4.8114522061445534e-55,4.8114522146953624e-55,3.1773419627185564e-27,1.7944749814234217e-29,6.586070603385148e-24,2.8722233882062507e-27,4.852304573225331e-30,1.1345550560548742e-32,1.5839000443544163e-39,3.9317381837494908e-46,4.9393298187044132e-47,3.8735293812158949e-54,6.7065842388895366e-58,6.1566905522594511e-55,4.0411940375560992e-49
1.1498197314404072e-15,0.4294897463946733,2.727182210000898e-15,2.3087879407911987e-24,2.308712631743094e-24,2.4089746328245046e-38,2.9954295194370471e-32,0.0,0.0,8.2220031606477967e-16,2.0579134052430131e-27,154.0,0.0,0.99999999614341528,1.0,18.999999999999993,1.7255576287423157e-10,1.5282397732044225e-09,1.0770068112614681e-09,1.0770111936242492e-09,6.8166201991714457e-13,2.9797054825700379e-15,3.7537947835972733e-16,1.7760671822046609e-15,1.0844240553928543e-12,3.2123684404881678e-23,5.5847250273585322e-18,5.5349681139176381e-18,1.7424631172449103e-23,1.7424610800143457e-23,1.754123864549162e-29,6.8145323906678779e-23,2.8310670032310308e-30,4.0678661540023605e-19,4.203260929733642e-54,3.9329818024421396e-54,3.9329818104999675e-54,9.0511858671379639e-27,5.1117961875413094e-29,1.3584308748562573e-23,8.0111212724328339e-27,1.3811580473937752e-29,4.3131509699813139e-32,7.7330434770775201e-39,2.3803471185894808e-45,2.9903630125074147e-46,2.8230544544426096e-53,4.8878470000267225e-57,4.4695936648519753e-54,2.4466150150569941e-48
1.496935166479534e-15,0.4294897463946733,3.5504835209130156e-15,3.9126004556664516e-24,3.9124905945984332e-24,5.1894384602686715e-38,6.4491338440401457e-32,0.0,0.0,1.0707294049078698e-15,3.4882216975254388e-27,154.0,0.0,0.99999999497917602,1.0,18.999999999999989,2.2464807508511448e-10,1.9888894727203957e-09,1.4021398102633074e-09,1.4021459825038414e-09,1.1549200023555897e-12,5.0495772299928813e-15,4.9712085102200522e-16,3.0094300049410749e-15,1.8373079269336982e-12,5.4923763849536456e-23,9.4642238666056161e-18,9.3798927229004775e-18,3.751503697500257e-23,3.75149827713793e-23,4.666864392709593e-29,1.4669131145304666e-22,7.5349793453606278e-30,6.8936601904888245e-19,2.2262685854068129e-53,2.0831145261029899e-53,2.0831145308140737e-53,1.9487347875194279e-26,1.1005643265251761e-28,2.3088527821884554e-23,1.69125309731853e-26,2.9714242119036976e-29,1.1474547322783866e-31,2.480625168650654e-38,9.0074029920653433e-45,1.1315751004120126e-45,1.2369453909181083e-52,2.1416793677767424e-56,1.9512500546234907e-53,9.2581700108150207e-48
1.844050601518661e-15,0.4294897463946733,4.3737852566378011e-15,5.9370857220310269e-24,5.9369322469114591e-24,9.5453685266460172e-38,1.1857881664132353e-31,0.0,0.0,1.3194058455016061e-15,5.2942675639851588e-27,154.0,0.0,0.99999999381494253,1.0,18.999999999999986,2.767403871902254e-10,2.4492121693501359e-09,1.7272722645234673e-09,1.7272804474993524e-09,1.7521070343522688e-12,7.6623514170012968e-15,6.1871967749065109e-16,4.5659882636643143e-15,2.7873446963224071e-12,8.380526418485567e-23,1.4361294092527055e-17,1.4233312414977848e-17,6.8978001253979942e-23,6.8977882801820858e-23,1.0198045983515505e-28,2.6967269831615023e-22,1.6471699237262283e-29,1.0460644648485186e-18,8.7980625473913854e-53,8.2323274749318093e-53,8.2323274954293211e-53,3.5831375718352974e-26,2.023581846290173e-28,3.5097708997565304e-23,3.0505206488819181e-26,5.4595021026870177e-29,2.5072848700333478e-31,6.3324913000459358e-38,2.6442892935552791e-44,3.3219487134681501e-45,4.1193328160587872e-52,7.1324328553039425e-56,6.4748198041513993e-53,2.7179079042332446e-47
2.5382814715969144e-15,0.4294897463946733,6.0203900025238745e-15,1.1248082872270282e-23,1.1247807331122965e-23,2.4317326532667625e-37,3.0191375160182778e-31,0.0,0.0,1.817200781604696e-15,1.0034476329658566e-26,154.0,0.0,0.99999999148649343,1.0,18.999999999999972,3.8092501108313257e-10,3.3688774006067048e-09,2.3775355388422983e-09,2.3775484059536753e-09,3.3179473769481401e-12,1.4516583581155824e-14,8.6186101496764722e-16,8.6482042376453697e-15,5.2783664716644094e-12,1.598122674559933e-22,2.7208144842526166e-17,2.696562111119157e-17,1.7562462327464036e-22,1.7562422675793613e-22,3.413413364285785e-28,6.8638448622840841e-22,5.5175367820995458e-29,1.9818182090095845e-18,7.9958042823471166e-52,7.4816563719275552e-52,7.4816563951795894e-52,9.1232474339690759e-26,5.1522366853912289e-28,6.66271842598868e-23,7.4816770553469197e-26,1.3880293643520122e-28,8.3912653437946308e-31,2.7412266924736296e-37,1.4573643351328257e-43,1.8308486905200798e-44,2.8476752937233096e-51,4.9308342629100297e-55,4.4410970969262657e-52,1.4979398104536092e-46
3.232512341675168e-15,0.42948974639467313,7.666996447655873e-15,1.8241797470987603e-23,1.8241339412442533e-23,4.9611328121895296e-37,6.1566874580290533e-31,0.0,0.0,2.3155851236430838e-15,1.6280495910224679e-26,154.0,0.0,0.99999998915806776,1.0,18.999999999999961,4.8510963455295553e-10,4.287237297512764e-09,3.0277966342689111e-09,3.0278150698605243e-09,5.3784893005232439e-12,2.3542351067715965e-14,1.1049830371547589e-15,1.4021662282382423e-14,8.5563857319321443e-12,2.6014412186507538e-22,4.412526890052164e-17,4.3731859704370963e-17,3.5813656482381677e-22,3.5813556853676381e-22,8.5756972870206549e-28,1.3992347124662494e-21,1.3871732428485332e-28,3.2140472541143214e-18,3.7921191005347172e-51,3.5482775001683399e-51,3.5482775126056755e-51,1.860474246901197e-25,1.0506529599164764e-27,1.0816457452146171e-22,1.4719722855193483e-25,2.8265141088081704e-28,2.1079688670534536e-30,8.3101831885397769e-37,5.2192057280078118e-43,6.5567558873900689e-44,1.1820018194695559e-50,2.0467300137983769e-54,1.8328723811134278e-51,5.3645216110729195e-46
3.9267432117534214e-15,0.42948974639467313,9.3136045920304582e-15,2.6918248642402738e-23,2.6917530190051579e-23,8.8470593808650739e-37,1.0974391296566041e-30,0.0,0.0,2.8145588708793321e-15,2.4034386217680585e-26,154.0,0.0,0.99999998682966584,1.0,18.999999999999943,5.8929425759969691e-10,5.2042937847392514e-09,3.6780555508568312e-09,3.6780804401935599e-09,7.9330033831418238e-12,3.473960039904529e-14,1.3482196393423932e-15,2.0685254874047373e-14,1.2620242074364429e-11,3.8480023596796843e-22,6.5112657672275341e-17,6.4531992091900261e-17,6.383825949910445e-22,6.3838048332188999e-22,1.8174763634834412e-27,2.4933433517422997e-21,2.9419279101832185e-28,4.7427509923926691e-18,1.3646048700661935e-50,1.2768577928252671e-50,1.2768577978054781e-50,3.3164006016429797e-25,1.8728021047829352e-27,1.5970129579950509e-22,2.5325411310425538e-25,5.031181316278544e-28,4.4670430368411406e-30,2.0602355032398693e-36,1.4893952850675579e-42,1.8710907486891516e-43,3.8285940201974749e-50,6.6297065630370047e-54,5.9034233007680158e-51,1.5308650551658592e-45
5.3152049519099285e-15,0.4294897463946731,1.2606825978494937e-14,4.9319435599821975e-23,4.9317894910768981e-23,2.1877106263110519e-36,2.7113585665735273e-30,0.0,0.0,3.8142745782415394e-15,4.4073800307882068e-26,154.0,0.0,0.99999998217293273,1.0,18.999999999999897,7.9766350242394462e-10,7.0345039978778372e-09,4.9785668477243115e-09,4.9786073049034638e-09,1.4521117867981948e-11,6.3648337053441163e-14,1.8345740886796312e-15,3.7878541047149487e-14,2.3100963642346381e-11,7.070828946316502e-22,1.1929819708394979e-16,1.1823379884207999e-16,1.577195050220084e-21,1.5771879848458984e-21,6.0794938894901508e-27,6.1556165701686465e-21,9.8588029617909709e-28,8.6895802758472875e-18,1.308037777846587e-49,1.2239281962020895e-49,1.223928204021803e-49,8.1939899134549449e-25,4.6269708520558187e-27,2.9273938322002207e-22,5.8101859282264756e-25,1.239097491159799e-27,1.4938432073132207e-29,9.524842072761278e-36,9.7822908851202273e-42,1.2289283052042831e-42,3.6959739369101499e-49,6.4007053666916375e-53,5.5486014538753157e-50,1.0054694827163664e-44
6.7036666920664355e-15,0.4294897463946729,1.5900054161892105e-14,7.8451792403754812e-23,7.8448915174160934e-23,4.3889446107021423e-36,5.4349136049660125e-30,0.0,0.0,4.8163478981704555e-15,7.0168684232999656e-26,154.0,0.0,0.99999997751629366,1.0,18.999999999999837,1.0060327455558956e-09,8.8595228927093721e-09,6.2790694298586783e-09,6.2791290086478161e-09,2.3076661881897021e-11,1.0124237996233008e-13,2.3209204414866433e-15,6.0219502503432548e-14,3.6711576346717614e-11,1.1266556153449983e-21,1.8976469789633365e-16,1.8807076293663057e-16,3.1614694476835059e-21,3.1614516636477769e-21,1.5298930205139735e-26,1.2330090917708798e-20,2.4851055243538963e-27,1.3822301468222245e-17,6.437468999271944e-49,6.0235265004537052e-49,6.023526547531725e-49,1.6425643881520345e-24,9.2747208242048347e-27,4.6567509932910238e-22,1.0860294413586125e-24,2.4760985564428246e-27,3.7583264397447769e-29,3.0054498934131665e-35,3.8465788821648154e-41,4.8323838493971712e-42,1.7947348223326834e-48,3.1083241529459285e-52,2.6491682057499685e-49,3.9537024555991212e-44
8.092128432222942e-15,0.4294897463946727,1.919328914219698e-14,1.1431546675359315e-22,1.1431060458319345e-22,7.7243772147142144e-36,9.5574572294573748e-30,0.0,0.0,5.8207788251925224e-15,1.0233490571354407e-25,154.0,0.0,0.99999997285974818,1.0,18.999999999999762,1.2144019869955688e-09,1.0679365183891208e-08,7.5795632976711512e-09,7.5796455599134778e-09,3.3594058786483637e-11,1.4752131825973778e-13,2.8072628238564831e-15,8.7699648503106551e-14,5.3443208577941642e-11,1.6435137941259405e-21,2.7651209548310428e-16,2.7404260779021703e-16,5.5595115002550711e-21,5.5594739761612594e-21,3.2273313808166296e-26,2.1667547528999016e-20,5.2507800026103629e-27,2.0140910026006123e-17,2.3117252827392394e-48,2.1630766846129389e-48,2.1630767041415545e-48,2.8886370202862475e-24,1.6309812995750041e-26,6.7844263570445329e-22,1.7876589265020007e-24,4.3410662296046397e-27,7.9264241998320533e-29,7.5725860019590151e-35,1.1480122341499744e-40,1.44222836454737e-41,6.2847266288415425e-48,1.0885238739765582e-51,9.1390981024203775e-49,1.1799858076884875e-43
9.48059017237945e-15,0.4294897463946726,2.2486530919384626e-14,1.5691060623156192e-22,1.5690297672624836e-22,1.2430584509353819e-35,1.5368135901084424e-29,0.0,0.0,6.8275673538443577e-15,1.4058832695695919e-25,154.0,0.0,0.99999996820329629,1.0,18.999999999999673,1.4227712267429843e-09,1.2494045532568379e-08,8.8800484515726363e-09,8.8801569671687626e-09,4.6067752223720118e-11,2.0248474138756879e-13,3.2936034028288772e-15,1.2031050881279969e-13,7.328702098957943e-11,2.2576528318834772e-21,3.7954032536181849e-16,3.7614905701195112e-16,8.9395034625497726e-21,8.9394331581456114e-21,6.0453257584243104e-26,3.4816399239960816e-20,9.8511465773400702e-27,2.7645401422233353e-17,6.8028774933036874e-48,6.3654390131728991e-48,6.3654390780733636e-48,4.6450724816600431e-24,2.6225648486204509e-26,9.309763428620798e-22,2.6989504738086415e-24,6.9592457532665968e-27,1.4844147377046947e-28,1.646630174191874e-34,2.8773926309932085e-40,3.6148256756507404e-41,1.8014566565562658e-47,3.120347932800474e-51,2.5824668957195735e-48,2.9575377555120169e-43
1.2257513652692464e-14,0.4294897463946721,2.9073034864308697e-14,2.6229587151524558e-22,2.6227982360262523e-22,2.6907873223901956e-35,3.3211833640869827e-29,0.0,0.0,8.848217194200931e-15,2.3542033014618238e-25,154.0,0.0,0.99999995889067173,1.0,18.999999999999453,1.8395097011611197e-09,1.6107978831648742e-08,1.1480992619288108e-08,1.1481164383474478e-08,7.6861884874788471e-11,3.3846339808763915e-13,4.2662788268246998e-15,2.0089054739701691e-13,1.2227595879898347e-10,3.7777550683955991e-21,6.3443902441898914e-16,6.287646616953413e-16,1.9318828940881538e-20,1.9318632874238977e-20,1.6851174002953059e-25,7.5132404912954912e-20,2.7554902529584739e-26,4.6212014671773982e-17,4.334753290100539e-47,4.0560206231387865e-47,4.0560206798689232e-47,1.0039377020931903e-23,5.6675407309021563e-26,1.5550801053765663e-21,5.1788161715448245e-24,1.4946353221562923e-26,4.1357248254739451e-28,5.9855969996170434e-34,1.377729912917095e-39,1.7308292303599827e-40,1.1506375005841679e-46,1.9933956369033361e-50,1.5831603541912066e-47,1.4161121800469262e-42
1.503443713300548e-14,0.42948974639467136,3.5659565996465498e-14,3.9460877019004897e-22,3.9457956459287016e-22,4.9730616814009154e-35,6.1282041060933702e-29,0.0,0.0,1.0878297375612938e-14,3.5479185992184805e-25,154.0,0.0,0.99999994957841809,1.0,18.999999999999176,2.2562481688104554e-09,1.9701439405836649e-08,1.4081901936296098e-08,1.4082151325136992e-08,1.1541486413188778e-10,5.091750618667439e-13,5.2389467052760661e-15,3.0189204820242618e-13,1.8360808092688478e-10,5.6869254915868206e-21,9.5446028053430385e-16,9.4591536316583947e-16,3.5646505122070767e-20,3.5646063547310617e-20,3.7934087248794224e-25,1.3843560440620291e-19,6.2233887662797486e-26,6.9522105153468831e-17,1.775127151472958e-46,1.66098335205145e-46,1.660983379941053e-46,1.8526319659526488e-23,1.0457594870421703e-25,2.337462677671273e-21,8.5734959920957358e-24,2.7410667050811577e-26,9.305674019147302e-28,1.6476848456601255e-33,4.619193923084536e-39,5.8030716037760964e-40,4.6706456721935693e-46,8.0926015469719254e-50,6.2297011881980347e-47,4.7479024250573274e-42
1.7811360613318493e-14,0.42948974639467064,4.2246124315656873e-14,5.5385048444563151e-22,5.5380230851081394e-22,8.2821035330643947e-35,1.0189551517980262e-28,0.0,0.0,1.291780785455684e-14,4.98830210760859e-25,154.0,0.0,0.99999994026653294,1.0,18.999999999998849,2.6729866296911477e-09,2.3274543259291696e-08,1.6682776405888321e-08,1.6683117859530788e-08,1.6168272612716918e-10,7.1461644380919108e-13,6.2116068820860059e-15,4.2324763886805519e-13,2.5721344734112547e-10,7.9851272600641163e-21,1.339603580648832e-15,1.3275989470213173e-15,5.926996085821512e-20,5.9269096317546813e-20,7.4236153055851185e-25,2.2985641724195003e-19,1.2217913775982954e-25,9.7575636935729073e-17,5.6596130692260631e-46,5.2956904568352972e-46,5.2956905589377915e-46,3.0807224093634039e-23,1.7388034432882021e-25,3.2776018827840082e-21,1.2904935297672661e-23,4.5302406658750237e-26,1.8202752759816599e-27,3.7963692673649878e-33,1.2458530361541984e-38,1.5651646929896108e-39,1.4641948407100823e-45,2.5372508752330169e-49,1.899381377730567e-46,1.2805728461014631e-41
2.0588284093631507e-14,0.4294897463946697,4.8832709821685379e-14,7.4002219645724591e-22,7.3994816417712829e-22,1.2811383773712124e-34,1.5736920307635772e-28,0.0,0.0,1.4966748587630443e-14,6.6766278010996593e-25,154.0,0.0,0.99999993095501427,1.0,18.999999999998462,3.0897250838033482e-09,2.6827405732742639e-08,1.9283616031356418e-08,1.928406405380797e-08,2.1562175842330277e-10,9.5478425505945943e-13,7.1842594430610618e-15,5.6489016915981642e-13,3.430225179984347e-10,1.0672323533104113e-20,1.7898684133823791e-15,1.7738131988117453e-15,9.1536682553020961e-20,9.153514839877642e-20,1.316757587198584e-24,3.5449589871546416e-19,2.1739665732920124e-25,1.3037257422183818e-16,1.5274905072421621e-45,1.4292704273487509e-45,1.4292704583380822e-45,4.7583746259459345e-23,2.6854187224445883e-25,4.3749772653716557e-21,1.818052039946175e-23,6.9548057161114498e-26,3.2272598783378064e-27,7.7386772104102057e-33,2.9037000072249404e-38,3.6479294574006026e-39,3.8777906389223435e-45,6.7205473108977515e-49,4.8992702836354322e-46,2.9846338403975651e-41
2.336520757394452e-14,0.4294897463946687,5.5419322514354332e-14,9.5312508828896279e-22,9.530172404125384e-22,1.8755600373313554e-34,2.3002004658619462e-28,0.0,0.0,1.7025119531556379e-14,8.6141705723475239e-25,154.0,0.0,0.99999992164386031,1.0,18.999999999998028,3.5064635311472095e-09,3.0360141500611676e-08,2.1884420815991679e-08,2.1884989974894639e-08,2.7718850110332715e-10,1.2296752071010127e-12,8.1569044250233184e-15,7.2675271486716863e-13,4.4096615457821938e-10,1.3748477473782172e-20,2.3052542690689703e-15,2.2845559042309617e-15,1.3379410081249894e-19,1.3379157001693374e-19,2.1712068947118635e-24,5.1742561303356608e-19,3.5958867043935183e-25,1.6791288134405921e-16,3.646964232433363e-45,3.412458895478103e-45,3.4124589776411948e-45,6.9557813909327754e-23,3.9251368431534657e-25,5.6290701219116879e-21,2.4401449726725981e-23,1.0105098955369366e-25,5.3190896913396485e-27,1.4415125913037261e-32,6.0848076296960849e-38,7.6443926728354352e-39,9.0946249256881646e-45,1.5763880186650447e-48,1.1199645805603896e-45,6.2544337088634473e-41
2.891905453457055e-14,0.4294897463946661,6.8592629458830243e-14,1.4601291390813342e-21,1.4599254898678628e-21,3.5673375061242016e-34,4.3612081225004337e-28,0.0,0.0,2.1170151879440345e-14,1.3242011150335392e-24,154.0,0.0,0.99999990302263742,1.0,18.99999999999698,4.33994040553052e-09,3.73656885168016e-08,2.7085925875927045e-08,2.7086781264143445e-08,4.230324529877211e-10,1.8836133812666151e-12,1.0102171743783768e-14,1.1108712131387016e-12,6.7298244153906931e-10,2.1067511030234451e-20,3.5313870186579978e-15,3.4996178195310788e-15,2.5367041177361556e-19,2.5366453433646098e-19,5.0378597618857391e-24,9.7830476784527361e-19,8.3957739263355006e-25,2.5722346300585477e-16,1.6128613226660849e-44,1.5091521853500509e-44,1.5091522299990064e-44,1.3190753069473227e-22,7.4419995424967299e-25,8.6053416386595926e-21,3.967865257170117e-23,1.8933810862753394e-25,1.2331060683079342e-26,4.1161572649515222e-32,2.1331527572481884e-37,2.6799159353818932e-38,3.9096382020314263e-44,6.7787188494505984e-48,4.5589736925524206e-45,2.1926382280659384e-40
