Time (s),Volume (m^3),H(4),O(5),OH(6),H2(7),H2O(8),Ar(9),He(10),HO2(11),H2O2(12),N2,Ne,C7H10(1),C7H16(2),O2(3),C7H10(57),C7H10(54),C7H11(67),C7H9(41),C7H10(125),S(151),S(153),S(152),C7H10(118),S(233),C7H10(150),C7H11(132),C2H4(30),C5H7(270),S(403),C7H10(298),S(402),C7H8(144),S(450),S(449),S(438),S(200),C7H8(533),S(314),S(310),S(234),S(802),S(856),S(961),S(953),S(1016),S(990),S(1006),S(949),C5H8O(890),C7H10(181),C7H9(137),S(535),C7H9(1071),C7H9(1285),C7H9(1286),S(1297),S(1298),S(1341),S(1367),C7H9(1335),S(1421),C7H9(1412),S(1422),C6H6(1400),CH3(19)
5.666846215766772e-10,0.5380597821136932,2.1270206992368239e-09,8.3056232875679118e-13,7.787580281123472e-13,7.4280453795647215e-19,3.3163344858387248e-15,0.0,0.0,1.3891713793395406e-07,3.1131470895622007e-12,154.0,0.0,0.99816781553796574,1.0,18.999950951582523,9.0154804901625471e-05,7.2807629147505624e-07,0.0004026945073344739,0.00045099980571693756,0.00032098753521445333,4.8054940200679753e-05,1.3225880948527964e-10,8.5266743129915184e-07,0.0005155628723672377,5.2996222764945068e-13,9.4837088163431982e-07,3.8666039530372712e-07,7.1367630520243776e-07,7.1335420568366785e-07,2.0035462838411677e-10,1.7564133727140721e-08,1.2173185785688757e-10,7.054709680860524e-08,2.2352659917433227e-15,2.1397783590103587e-15,2.1412122018538337e-15,1.4337882483189694e-09,2.0869702431304913e-12,6.5178479060334287e-15,1.0750520927895405e-16,1.5637041273713057e-16,2.5481275605957421e-13,2.1261165773027013e-14,1.0097784244369382e-15,3.2631397552478094e-16,8.0513320443892226e-18,1.5336963906060451e-20,1.8415727834230794e-22,2.4057145426753444e-18,1.5528474290917084e-20,1.0864807309308583e-08,6.6075535941876318e-15,7.4952929218792091e-16,3.6035208917417998e-18,6.0100923218383986e-19,1.3077428897368436e-15,1.166091230793222e-23,6.6931940172422017e-24,4.4863200247606066e-18,9.4602085816661603e-23,2.3275316152335441e-18,4.7241806093130767e-23,4.2173645624163155e-24,3.6335450490245743e-22,1.0749725642972055e-19,1.0749725642972055e-19
5.852458247664509e-10,0.5380597771220104,2.2152612211238594e-09,8.9081636951302662e-13,8.4313018863796219e-13,8.5093053415479598e-19,3.6932282912604441e-15,0.0,0.0,1.4814759335122522e-07,3.5369110407638244e-12,154.0,0.0,0.99810786211369451,1.0,18.999949262021758,9.3102720349083881e-05,7.2803632485059494e-07,0.00041573891083588834,0.00046574136487724104,0.00033149853374461871,4.9707182131163297e-05,1.3658186327894573e-10,8.8057881352292225e-07,0.00053244902113856599,5.4818357690216557e-13,1.0114297298757466e-06,4.0262618305370911e-07,7.7041000276462335e-07,7.7006228334719174e-07,2.1628574129704656e-10,1.8575529529803342e-08,1.3141794810739154e-10,7.5288307469803219e-08,2.6961111624084485e-15,2.5830504468136499e-15,2.5848426000504965e-15,1.5803189286845506e-09,2.2594525317134995e-12,6.7312044151246552e-15,1.1359146808422141e-16,1.6785999505493307e-16,2.7926142863658605e-13,2.3910675914319107e-14,1.1491776337523854e-15,3.765753303608019e-16,9.5449654413443094e-18,1.8570118971783175e-20,2.125230732485896e-22,2.7877694900742152e-18,1.8723486131758438e-20,1.1488309148584049e-08,7.0221286402405046e-15,7.9941338847365551e-16,3.8297167673966298e-18,6.5435495243584721e-19,1.4348120185078857e-15,1.2436991507100699e-23,7.1386521860050489e-24,5.0857906919609377e-18,1.0724347727536503e-22,2.6347936754718872e-18,5.3478348610075445e-23,4.7741080692181056e-24,4.1132782980610698e-22,1.2574830954434914e-19,1.2574830954434914e-19
6.038070279562245e-10,0.5380597721388446,2.3046673722772317e-09,9.5345440968694116e-13,9.1106733085536856e-13,9.7083315648318804e-19,4.1009348915437638e-15,0.0,0.0,1.5767423245982937e-07,4.0024960519287425e-12,154.0,0.0,0.99804791234499224,1.0,18.999947572636987,9.6050317820234828e-05,7.2799636062756606e-07,0.00042877953604321341,0.00048048098891509915,0.000342008799707295,5.1358944858135355e-05,1.4090434889311004e-10,9.0848652740755573e-07,0.00054933422299199234,5.6639964137264282e-13,1.0765125745620841e-06,4.1861142256400656e-07,8.2944038382806545e-07,8.2906600649727003e-07,2.3286193993403268e-10,1.9606433744690128e-08,1.4149653153293584e-10,8.0186568360576165e-08,3.2311135402342861e-15,3.0981581030280645e-15,3.1003813440307714e-15,1.7364735776827322e-09,2.4394532738349047e-12,6.9445328831202899e-15,1.1984336510275106e-16,1.7995456548514274e-16,3.0542266757156262e-13,2.6808790250035508e-14,1.3029889315271624e-15,4.3281111399784829e-16,1.125762354114273e-17,2.2355777465444112e-20,2.4426068427690332e-22,3.2171534843667383e-18,2.244870637913252e-20,1.2123666731361332e-08,7.4481236858124701e-15,8.5076230559016304e-16,4.0621463305946025e-18,7.1062107204970708e-19,1.5695586557715251e-15,1.3235859873604868e-23,7.5971910052200739e-24,5.742466695863122e-18,1.2109123616527928e-22,2.9707741362646538e-18,6.0297797717434264e-23,5.3828879622332712e-24,4.6378557231312665e-22,1.4636639087280802e-19,1.4636639087280802e-19
6.223682311459981e-10,0.5380597671642022,2.3952376454827983e-09,1.0185025475586948e-12,9.8269715421680562e-13,1.1033974011052743e-18,4.541150849961965e-15,0.0,0.0,1.6749698874779231e-07,4.5125616453914291e-12,154.0,0.0,0.99798796623224639,1.0,18.999945883427902,9.8997597341062831e-05,7.279563988126041e-07,0.00044181638329710785,0.00049521867755072057,0.0003525183335061029,5.3010228423985282e-05,1.452262662497053e-10,9.3639057242382759e-07,0.00056621847855924611,5.8461042153365644e-13,1.1436189071866268e-06,4.3461287858615936e-07,8.9077000640272472e-07,8.9036793193384452e-07,2.500839434853159e-10,2.0656270760768045e-08,1.519680471869236e-10,8.5242144322824687e-08,3.8490148706723719e-15,3.6936685047289839e-15,3.6964071792398664e-15,1.902555237320252e-09,2.6270047759233956e-12,7.1578333060995877e-15,1.262611795176237e-16,1.9267330666303379e-16,3.3338084220272259e-13,2.9972549118036386e-14,1.4722857512641605e-15,4.9554977361765969e-16,1.3213785382281298e-17,2.6768567955766416e-20,2.796683574954873e-22,3.6982979042886928e-18,2.6772880574484868e-20,1.2770521161292148e-08,7.8854605901337577e-15,9.0356549764254424e-16,4.3007669114026336e-18,7.6987297582757828e-19,1.7121760445162737e-15,1.4057353338133886e-23,8.068716301494356e-24,6.4597404550032668e-18,1.3621690570834048e-22,3.3371019080832018e-18,6.7733216179450533e-23,6.0466557548902994e-24,5.2098212139083605e-22,1.6956892264724853e-19,1.6956892264724853e-19
6.409294343357717e-10,0.5380597621980889,2.4869705237653584e-09,1.0859868473806125e-12,1.058150461101077e-12,1.249547579659183e-18,5.0156335772852716e-15,0.0,0.0,1.7761579559756652e-07,5.069848671309448e-12,154.0,0.0,0.99792802377584555,1.0,18.999944194394246,0.00010194455893755238,7.2791643940273957e-07,0.00045484945293751612,0.00050995443050453281,0.00036302713553386612,5.4661032871315815e-05,1.495476152650345e-10,9.6429094804261763e-07,0.00058310178845514095,6.028159178526694e-13,1.2127482192738753e-06,4.5062774971836916e-07,9.5440099553800042e-07,9.5397018368826174e-07,2.6795234941365242e-10,2.1724481871201015e-08,1.6283285986165279e-10,9.0455300090346349e-08,4.5592254595520088e-15,4.3788193633142253e-15,4.3821707389377229e-15,2.0788667296384575e-09,2.822137193693993e-12,7.3711056799629874e-15,1.3284519039768242e-16,2.0603539559193764e-16,3.6322260929039784e-13,3.3419810736233616e-14,1.6581975628803164e-15,5.6535329567675332e-16,1.5439925327157284e-17,3.1890860655960684e-20,3.1906326814013982e-22,4.2359383939643281e-18,3.1771433243831313e-20,1.3428524343038e-08,8.3340639969997281e-15,9.578127837483408e-16,4.545537360104697e-18,8.3217536353443914e-19,1.8628552773860247e-15,1.4901313510086556e-23,8.553137160925828e-24,7.2410877557754619e-18,1.5269378735314429e-22,3.7354394223635547e-18,7.5818347151819086e-23,6.7684236992315884e-24,5.8317710179305012e-22,1.9558544425992638e-19,1.9558544425992638e-19
6.594906375255454e-10,0.5380597572405095,2.579864481946255e-09,1.1559333391759828e-12,1.13756115282649e-12,1.4102480065443753e-18,5.5262028077355354e-15,0.0,0.0,1.8803058628810182e-07,5.6771792490465195e-12,154.0,0.0,0.99786808497617685,1.0,18.999942505535721,0.00010489120263568786,7.2787648239454697e-07,0.00046787874530347911,0.0005246882474971824,0.00037353520617293347,5.631135824323847e-05,1.5386839585423176e-10,9.9218765373508209e-07,0.00059998415327806951,6.2101613080111538e-13,1.2839000023795723e-06,4.6665361029659947e-07,1.0203351013210661e-06,1.0198745109952051e-06,2.8646764976048078e-10,2.2810524776962814e-08,1.7409127003603988e-10,9.5826300288590111e-08,5.3718480739601159e-15,5.16354467124224e-15,5.1676203948593123e-15,2.2657106567815181e-09,3.024878772838552e-12,7.5843500005726044e-15,1.3959567669742823e-16,2.2006000358586792e-16,3.9503688652141456e-13,3.7169272047865088e-14,1.8619116365679348e-15,6.4281864286352398e-16,1.7964626090764728e-17,3.7813364511836236e-20,3.6278233162672557e-22,4.8351295454671169e-18,3.7526929193468247e-20,1.4097338657244253e-08,8.7938612816503809e-15,1.013494341064444e-15,4.7964180182022203e-18,8.9759226981125601e-19,2.0217853574071709e-15,1.5767587569106529e-23,9.0503658668506259e-24,8.0900668032317148e-18,1.7059692075597191e-22,4.1674818841188389e-18,8.4587599011084326e-23,7.5512634316777337e-24,6.5063525731672865e-22,2.2465785629049896e-19,2.2465785629049896e-19
6.78051840715319e-10,0.5380597522914666,2.6739179879903917e-09,1.2283680185708855e-12,1.221066225698178e-12,1.5865036843055257e-18,6.0747420740735998e-15,0.0,0.0,1.9874129399664763e-07,6.3374567085301923e-12,154.0,0.0,0.99780814983362787,1.0,18.99994081685205,0.00010783752846145356,7.2783652779592498e-07,0.00048090426073341569,0.00053942012824953359,0.00038404254579548961,5.7961204583185173e-05,1.5818860794061132e-10,1.0200806889732377e-06,0.00061686557361048113,6.3921106086486746e-13,1.3570737480907405e-06,4.8268836013020524e-07,1.0885737490454821e-06,1.0880823384384464e-06,3.0563024525085448e-10,2.3913873105038373e-08,1.8574352248041412e-10,1.0135540943443829e-07,6.2977016680925125e-15,6.0585004035507939e-15,6.063428066564691e-15,2.4633894010665116e-09,3.2352560625572498e-12,7.7975662640546789e-15,1.4651291725694121e-16,2.3476629627921575e-16,4.2891482629607519e-13,4.1240489275542453e-14,2.0846747866553405e-15,7.2857921609113617e-16,2.0818695776613617e-17,4.4635756433413437e-20,4.1118302869428556e-22,5.5012599651823117e-18,4.4129556031670304e-20,1.4776636645303321e-08,9.2647824987018507e-15,1.0706006979531126e-15,5.0533706899941917e-18,9.661870836859173e-19,2.1891532574889562e-15,1.6656028158803589e-23,9.5603178388502935e-24,9.0103172984657699e-18,1.9000306432248109e-22,4.6349565442666771e-18,9.4076030584234438e-23,8.3983046545146883e-24,7.2362633713819094e-22,2.5704065909986229e-19,2.5704065909986229e-19
6.966130439050926e-10,0.5380597473509631,2.7691295041744838e-09,1.3033168466539554e-12,1.3088057670848226e-12,1.7793609871216991e-18,6.6632001818341204e-15,0.0,0.0,2.097478518003271e-07,7.053665531583812e-12,154.0,0.0,0.99774821834858529,1.0,18.999939128342945,0.00011078353644083366,7.2779657560507111e-07,0.00049392599956556366,0.00055415007248267047,0.00039454915476386899,5.961057193454733e-05,1.6250825144103101e-10,1.0479700532292923e-06,0.00063374605001936498,6.574007085205698e-13,1.4322689480257196e-06,4.987301808968535e-07,1.1591180827331538e-06,1.1585948094529504e-06,3.2544045752937095e-10,2.5034015940756523e-08,1.9778981372126493e-10,1.0704289193601291e-07,7.3483449381205733e-15,7.0750901769839216e-15,7.0810149922985696e-15,2.6722051250540467e-09,3.4532941053063932e-12,8.0107544663315793e-15,1.5359719080134395e-16,2.5017343340513777e-16,4.6494978979467438e-13,4.565389818921781e-14,2.3277950947884383e-15,8.2330634030603714e-16,2.4035288931995211e-17,5.2467343560928433e-20,4.6464424399004108e-22,6.2400677190918115e-18,5.1677628485119729e-20,1.5466100703592765e-08,9.7467603311083265e-15,1.1291227272835786e-15,5.3163586147045517e-18,1.03802256768774e-18,2.3651439787231155e-15,1.7566493282476582e-23,1.0082911572883225e-23,1.0005559542005198e-17,2.1099067629789336e-22,5.1396219912104356e-18,1.0431933676902743e-22,9.3127338522672556e-24,8.0242498515643672e-22,2.9300118614341539e-19,2.9300118614341539e-19
7.151742470948662e-10,0.5380597424190005,2.8654974881013933e-09,1.3808057498600575e-12,1.4009229515209104e-12,1.9899083424101535e-18,7.2935926827207511e-15,0.0,0.0,2.2105019267751298e-07,7.8288712932326931e-12,154.0,0.0,0.99768829052143626,1.0,18.999937440008132,0.00011372922659981231,7.2775662581577334e-07,0.00050694396213817267,0.0005688780799178952,0.00040505503343085008,6.1259460340553021e-05,1.6682732626888969e-10,1.0758557459755632e-06,0.00065062558305670236,6.7558507423835107e-13,1.5094850938342029e-06,5.1477749827193499e-07,1.2319690029327847e-06,1.2314128241060764e-06,3.4589853978713518e-10,2.6170457373793124e-08,2.1023029852432261e-10,1.1288901209250267e-07,8.5360997069817007e-15,8.2254908663587673e-15,8.2325774609734163e-15,2.8924597716189312e-09,3.6790166055463582e-12,8.22391460321314e-15,1.6084877594076062e-16,2.6630056871837812e-16,5.0323732131926534e-13,5.0430834093332596e-14,2.5926436121553613e-15,9.2771077291814391e-16,2.7650031616638708e-17,6.1427759374443564e-20,5.2356711742245269e-22,7.057656151431937e-18,6.0278115020915273e-20,1.6165422786872126e-08,1.0239730040131563e-14,1.1890516398653974e-15,5.5853464391676464e-18,1.1131608765784831e-18,2.5499406075103361e-15,1.8498846200965298e-23,1.0618068582656153e-23,1.1079593562604467e-17,2.3363989639290824e-22,5.6832674611919956e-18,1.1535383453540598e-22,1.0297793042086416e-23,8.8731063226876537e-22,3.3281983216084537e-19,3.3281983216084537e-19
7.337354502846399e-10,0.5380597374955798,2.9630203935780631e-09,1.4608606198751281e-12,1.4975640368317795e-12,2.2192769105443604e-18,7.9680033471666967e-15,0.0,0.0,2.3264824950902922e-07,8.6662206029843402e-12,154.0,0.0,0.9976283663525668,1.0,18.999935751847328,0.00011667459896437348,7.2771667843683879e-07,0.00051995814878944143,0.00058360415027672893,0.0004155601821399362,6.2907869844389225e-05,1.7114583234910938e-10,1.1037377666852756e-06,0.00066750417325989804,6.9376415850329042e-13,1.5887216771972728e-06,5.3082894913854055e-07,1.3071271994475189e-06,1.3065370718102474e-06,3.6700468596324971e-10,2.7322716057505379e-08,2.2306509550791974e-10,1.1889403409400861e-07,9.8740741414306387e-15,9.5226781798977359e-15,9.5311125070075302e-15,3.1244550640201053e-09,3.912446079543448e-12,8.4370466708793968e-15,1.6826795117041776e-16,2.8316685006122931e-16,5.438751229087292e-13,5.5593551536211714e-14,2.8806560405788244e-15,1.0425442339062956e-15,3.1701150494458754e-17,7.1647694569217648e-20,5.8837590774817127e-22,7.9605100736969017e-18,7.0047187379624603e-20,1.6874304120604935e-08,1.0743629416302033e-14,1.2503789780114379e-15,5.8603001910656553e-18,1.1916635757055417e-18,2.7437243715321327e-15,1.9452955332573114e-23,1.1165713342196664e-23,1.2236298271026614e-17,2.580325279366449e-22,6.2677121670809621e-18,1.2721644930118303e-22,1.1356778557543205e-23,9.7856739152636578e-22,3.7679027635682443e-19,3.7679027635682443e-19
7.522966534744135e-10,0.5380597325807016,3.0616966713739844e-09,1.5435073135596297e-12,1.5988783602787945e-12,2.4686412626890287e-18,8.6885856360669299e-15,0.0,0.0,2.4454195507919858e-07,9.5689410460827247e-12,154.0,0.0,0.99756844584236315,1.0,18.999934063860252,0.00011961965356050104,7.2767673346876891e-07,0.00053296855985745292,0.00059832828328091117,0.00042606460122564352,6.4555800489319939e-05,1.7546376959971678e-10,1.131616114831995e-06,0.00068438182115222496,7.1193796179193443e-13,1.669978189827442e-06,5.4688335324840646e-07,1.3845931796200823e-06,1.3839680595951466e-06,3.8875903869689805e-10,2.8490324781228013e-08,2.3629429199435303e-10,1.2505822202140669e-07,1.1376185803043615e-14,1.0980452194371331e-14,1.0990443568860657e-14,3.368492505970127e-09,4.1536039882164417e-12,8.6501506652944126e-15,1.7585499487007165e-16,3.0079141912120352e-16,5.8696302922507901e-13,6.1165243745426524e-14,3.1933343923557948e-15,1.1686009566034354e-15,3.622960594523474e-17,8.326966355083162e-20,6.5951886783094436e-22,8.9555123200738336e-18,8.1110793583475704e-20,1.7592454921952511e-08,1.1258398731353062e-14,1.313096609228592e-15,6.1411872526778867e-18,1.2735916589800298e-18,2.9466746945895479e-15,2.0428694154826333e-23,1.1725773229445557e-23,1.3479630638341069e-17,2.8425202054660172e-22,6.8948046452209825e-18,1.3994470167413369e-22,1.2493039865140126e-23,1.0764839561099649e-21,4.2521970069908501e-19,4.2521970069908501e-19
7.708578566641871e-10,0.5380597276743659,3.1615247698766541e-09,1.6287716528880961e-12,1.7050183347220633e-12,2.7392200567570406e-18,9.4575641716888437e-15,0.0,0.0,2.5673124207675977e-07,1.0540341124736228e-11,154.0,0.0,0.99750852899121112,1.0,18.999932376046623,0.00012256439041417885,7.2763679090225439e-07,0.0005459751956802336,0.00061305047865240034,0.00043656829101377181,6.620325231867087e-05,1.797811379316238e-10,1.159490789889218e-06,0.00070125852724323861,7.3010648457188645e-13,1.7532541234686842e-06,5.6293968872032859e-07,1.4643672927877335e-06,1.4637061365514456e-06,4.1116169620274321e-10,2.9672830055149818e-08,2.4991794820430956e-10,1.313818398462252e-07,1.3057184535691873e-14,1.2613462851567641e-14,1.262524611277727e-14,3.6248733817045375e-09,4.4025108549664191e-12,8.863226582192157e-15,1.8361018530397735e-16,3.1919341131590405e-16,6.3260298270771969e-13,6.7170061793140294e-14,3.5322486287380912e-15,1.3067192581452953e-15,4.1279229186296403e-17,9.6448807374409986e-20,7.3746913099895131e-22,1.0049960665017072e-17,9.3605254973732296e-20,1.8319594129177776e-08,1.1783980691108344e-14,1.3771967200339017e-15,6.4279763351561369e-18,1.3590055664919e-18,3.1589692503312039e-15,2.1425941108266855e-23,1.229817847103493e-23,1.4813624898239712e-17,3.1238345330518083e-22,7.5664221199348592e-18,1.5357669455259011e-22,1.3709978412820139e-23,1.1813535000639453e-21,4.7842900346555521e-19,4.7842900346555521e-19
7.894190598539607e-10,0.5380597227765728,3.2625031356590118e-09,1.7166794249024024e-12,1.8161394447983451e-12,3.0322767114945393e-18,1.0277236207768032e-14,0.0,0.0,2.6921604309567091e-07,1.1583810199319102e-11,154.0,0.0,0.99744861579949617,1.0,18.99993068840616,0.00012550880955139061,7.2759685074621362e-07,0.00055897805659586809,0.00062777073611337375,0.00044707125182165674,6.7850225375754527e-05,1.8409793727139218e-10,1.1873617913313363e-06,0.0007181342920291676,7.4826972733156299e-13,1.8385489698964767e-06,5.7899707081723904e-07,1.5464497514647804e-06,1.5457515150035877e-06,4.3421271822660889e-10,3.0869791707380144e-08,2.6393610089003964e-10,1.3786515143053553e-07,1.4932675191536804e-14,1.4437235417045166e-14,1.4451073222684159e-14,3.8938987560513895e-09,4.6591863702908054e-12,9.0762744178069725e-15,1.9153380062119489e-16,3.3839195592992462e-16,6.8089900899233889e-13,7.3633133495683383e-14,3.8990382770275586e-15,1.457783128557814e-15,4.6896863385931743e-17,1.1135373391601206e-19,8.2272560792219132e-22,1.1251585098275724e-17,1.0767788781254301e-19,1.905544913919192e-08,1.2320320389302805e-14,1.4426718098933165e-15,6.72063745332727e-18,1.4479652017704694e-18,3.3807840148943811e-15,2.2444579502255737e-23,1.2882862088244286e-23,1.6242391772849293e-17,3.4251351843177994e-22,8.2844698852729896e-18,1.6815110057612977e-22,1.5011046509720809e-23,1.2934735817242358e-21,5.3675300817661072e-19,5.3675300817661072e-19
8.079802630437344e-10,0.5380597178873207,3.3646302139710771e-09,1.8072563816768024e-12,1.9324002431122378e-12,3.3491200786991409e-18,1.11499730987942e-14,0.0,0.0,2.8199629063581708e-07,1.2702818429546142e-11,154.0,0.0,0.9973887062676039,1.0,18.999929000938589,0.00012845291099811991,7.2755691300457155e-07,0.00057197714294255741,0.00064248905538622674,0.00045757348395843319,6.9496719703844969e-05,1.8841416753909504e-10,1.2152291186332837e-06,0.00073500911599331782,7.6642769055010731e-13,1.9258622209178333e-06,5.9505473354743256e-07,1.6308406497063375e-06,1.6301042888650857e-06,4.5791213120815705e-10,3.2080782492838978e-08,2.7834876648502816e-10,1.4450842052685508e-07,1.7019140197518553e-14,1.6468195902142696e-14,1.6484381157208931e-14,4.1758694745007674e-09,4.923649484706992e-12,9.2892941681725911e-15,1.9962611885495672e-16,3.5840617585868968e-16,7.3195719259209571e-13,8.0580582051233163e-14,4.2954140263443343e-15,1.6227238375159989e-15,5.3132508747818274e-17,1.2816739606421987e-19,9.1581389346390469e-22,1.2568565453020333e-17,1.2348764999302516e-19,1.9799755552993116e-08,1.2867365262318133e-14,1.509514685280382e-15,7.0191419009720467e-18,1.5405299486912809e-18,3.6122933184813303e-15,2.3484497422440777e-23,1.3479759843865523e-23,1.7770117721549734e-17,3.7473050544003755e-22,9.0508807036139263e-18,1.8370714991816958e-22,1.6399746236462159e-23,1.4131460497779011e-21,6.0054066804092883e-19,6.0054066804092883e-19
