Time (s),Volume (m^3),H(4),O(5),OH(6),H2(7),H2O(8),Ar(9),He(10),HO2(11),H2O2(12),N2,Ne,C7H10(1),C7H16(2),O2(3),C7H10(57),C7H10(54),C7H11(67),C7H9(41),C7H10(125),S(151),S(153),S(152),C7H10(118),S(233),C7H10(150),C7H11(132),C2H4(30),C5H7(270),S(403),C7H10(298),S(402),C7H8(144),S(450),S(449),S(438),S(200),C7H8(533),S(314),S(310),S(234),S(802),S(856),S(961),S(953),S(1016),S(990),S(1006),S(949),C5H8O(890),C7H10(181),C7H9(137),S(535),C7H9(1071),C7H9(1285),C7H9(1286),S(1297),S(1298),S(1341),S(1367),C7H9(1335),S(1421),C7H9(1412),S(1422),C6H6(1400),CH3(19),S(1504),S(389),C5H7O(508),S(1153),S(1801),S(1800),S(1859),S(1878),S(2149),S(2338)
2.5369583401245842e-06,0.3837288647515542,1.3869228471835744e-09,5.310239232655076e-07,5.6177477760316758e-06,3.5608704281692314e-11,0.00016312947505030723,0.0,0.0,0.00053833551923544449,0.0039984034790255304,154.0,0.0,0.84642178838464399,1.0,18.953808615590013,0.007315926154983686,1.0229853881528012e-09,0.0031476810097064425,0.010870572412635712,0.0017603252401430791,0.0041391367719933068,1.2531575219274535e-08,8.4115284547874768e-05,0.0017132241523736963,1.1519469275720089e-10,0.045057182508873493,4.0470189324177455e-07,0.0015894031035333103,0.0011799204741715626,1.0046093015278775e-06,4.8730268465829964e-08,7.0450639167105866e-07,0.040623296487838821,1.2485310178796054e-05,8.1289150781137495e-05,8.7995504556916159e-05,0.037101978086817443,2.1801932581364543e-07,1.4741533073182935e-12,1.606878361350715e-11,7.9013496877313919e-11,5.5006450807737078e-07,2.2685996435596578e-05,2.288275450824781e-05,1.4383866715169134e-06,8.0129187730373908e-06,7.9798088052690977e-05,3.5660021807859858e-13,3.4720192309193641e-05,2.3246529806466462e-06,4.870331844473738e-08,1.1912615233752733e-07,1.5676989307193991e-07,8.179435106676126e-12,3.3012366027934018e-11,1.9376233678499235e-07,6.435971574423633e-15,3.6222123503712085e-15,3.8205573861532991e-06,3.3031087576815312e-11,1.3069318900633448e-08,8.5960761988001843e-13,1.3228402230810889e-15,6.5545715842457387e-12,2.3277202121598219e-07,5.3152043075947403e-09,2.2745681690838748e-07,4.117187684481351e-05,4.9718494304718388e-10,2.8430261928431145e-09,5.2759038461873251e-08,1.214253504231056e-10,2.149821151582174e-12,6.7128877285553257e-07,9.5412117634634726e-09,1.1940419203356442e-08
2.571704043148622e-06,0.3837278054978502,1.3852544927283249e-09,5.5249357476558098e-07,5.702599671156638e-06,3.6293355742414733e-11,0.00016813522787884652,0.0,0.0,0.00053840286659295603,0.0040642530435198972,154.0,0.0,0.84463099200558511,1.0,18.953239172538094,0.007353247053522095,1.0209813764078297e-09,0.0031398982938808744,0.01084972359375197,0.0017823595441540884,0.0041287979437859834,1.2507199595779906e-08,8.3951668933872781e-05,0.0017349186193355373,1.149069568345105e-10,0.045684209210388689,4.0370149739861876e-07,0.0016107495058605439,0.001188256747841363,1.0116793780706315e-06,4.934864499064461e-08,7.0946446339888676e-07,0.041214315448487755,1.2687929350960062e-05,8.3968569560149186e-05,9.1020329301132768e-05,0.03760611871717727,2.2119203122087731e-07,1.4712858792509782e-12,1.6302107339013149e-11,8.0087239232256258e-11,5.5758202394761162e-07,2.3113177198041302e-05,2.3313388013026194e-05,1.4662370749654959e-06,8.1691879033916862e-06,8.2630399762286831e-05,3.6350480097367868e-13,3.5979627215269985e-05,2.4197283916071575e-06,4.9314217817232065e-08,1.2290080777834663e-07,1.617336026336397e-07,8.4386104670382545e-12,3.4107908735464222e-11,2.0019664755097695e-07,6.6397498191897632e-15,3.7369002520237047e-15,3.9958911889278043e-06,3.454695704429074e-11,1.3511174993729713e-08,8.8864555172522543e-13,1.3675636717601644e-15,6.7759879733275383e-12,2.4444866106156347e-07,5.5130688622847255e-09,2.3893559219927879e-07,4.2229210082304409e-05,5.0996485092891934e-10,2.9188709132020149e-09,5.416631250696482e-08,1.2466130382902031e-10,2.2071646528377084e-12,7.0132920324678158e-07,9.968059328323011e-09,1.2731388665703139e-08
2.6064497461726596e-06,0.38372675078730883,1.3835688563321406e-09,5.7440047748190838e-07,5.787284819361006e-06,3.6979739132632895e-11,0.00017320951301238132,0.0,0.0,0.00053847055051420756,0.0041299764702082053,154.0,0.0,0.84284833726794095,1.0,18.952671978140231,0.0073895655200138183,1.018986786720642e-09,0.0031322010293871059,0.010828741057271813,0.0018043437257347292,0.0041185723893093574,1.2482672267601469e-08,8.3787035042979873e-05,0.0017565705757389284,1.1462237348129877e-10,0.046308700799196557,4.0271208440216915e-07,0.0016320433672552175,0.0011963935846119782,1.018579385150962e-06,4.9965809321055544e-08,7.1430326980728676e-07,0.041803101074842343,1.2887403268938051e-05,8.6678352071247291e-05,9.4086734073514262e-05,0.03810789486392592,2.243527477826297e-07,1.4684006061526244e-12,1.6534536851315401e-11,8.1155946652838941e-11,5.6506470008249355e-07,2.3540135834333776e-05,2.3743782883641591e-05,1.4940746788442456e-06,8.3253803630250857e-06,8.5509634388000665e-05,3.7040621064062503e-13,3.7261948017401676e-05,2.5169026354589622e-06,4.9923727131319528e-08,1.267325389329566e-07,1.6677218827003379e-07,8.7017047624100274e-12,3.5222037781586678e-11,2.0674028072258294e-07,6.8466019978879536e-15,3.853318186394443e-15,4.1762336698263043e-06,3.6106129641328387e-11,1.3960678293983057e-08,9.181849472170557e-13,1.4130611495462596e-15,7.0012280602210327e-12,2.5651688759987012e-07,5.7152340670377596e-09,2.5080165353283239e-07,4.3293217698709368e-05,5.2282567094746796e-10,2.9952410793428041e-09,5.5583290142264526e-08,1.2791953504751771e-10,2.2649035553949966e-12,7.3216311522910673e-07,1.0406170152693453e-08,1.3559090245607218e-08
2.6411954491966973e-06,0.38372570059437605,1.3818675560551097e-09,5.9674249536853073e-07,5.8718042037948747e-06,3.7667835675178047e-11,0.00017835201651579432,0.0,0.0,0.00053853869745969674,0.0041955735668793405,154.0,0.0,0.84107377083754276,1.0,18.952107019751853,0.0074249006821196627,1.0170015574389405e-09,0.0031245859629046528,0.010807637688935386,0.0018262780056268549,0.0041084559135825807,1.2458008370312446e-08,8.3621484445617036e-05,0.0017781802205141875,1.1434082582675352e-10,0.046930660959788185,4.017332427227731e-07,0.001653285256787602,0.0012043350240107783,1.0253127708165176e-06,5.0581767131255548e-08,7.1902522896631695e-07,0.042389660110761292,1.3083711342019678e-05,8.9417624010818577e-05,9.7193966392181925e-05,0.038607324042007951,2.2750151167852881e-07,1.465499267202505e-12,1.6766074812268151e-11,8.2219656431372528e-11,5.7251279078535703e-07,2.3966857675984149e-05,2.4173924380154897e-05,1.5218983880623561e-06,8.4814898109098905e-06,8.8435538015133315e-05,3.7730417558780528e-13,3.8567120996403122e-05,2.6161764862174165e-06,5.053185251067955e-08,1.3062123656478807e-07,1.718855006464976e-07,8.9687104913614794e-12,3.6354768840006942e-11,2.1339333214358026e-07,7.0565219797454419e-15,3.9714627030505641e-15,4.3616373790972301e-06,3.770905969740436e-11,1.4417835766451898e-08,9.4822623292785442e-13,1.4593333614229074e-15,7.2302950976025095e-12,2.6898342296673447e-07,5.9217327958811121e-09,2.6306169017085334e-07,4.4363712173084457e-05,5.3576513554568582e-10,3.0721226996988152e-09,5.7009710863748003e-08,1.3119944599168252e-10,2.3230272442539318e-12,7.6379588654150266e-07,1.0855619984509391e-08,1.4424441537230755e-08
2.675941152220735e-06,0.3837246548939057,1.3801521174679333e-09,6.1951738202805808e-07,5.9561587844935773e-06,3.8357627412263829e-11,0.00018356242709489579,0.0,0.0,0.00053860741692219672,0.0042610441993141471,154.0,0.0,0.83930723930537654,1.0,18.951544284715435,0.0074592713223619921,1.0150256263811218e-09,0.0031170500146705548,0.010786425602659508,0.0018481626031354845,0.0040984445378128981,1.2433221961079471e-08,8.3455111505432308e-05,0.0017997477512507428,1.1406220308322723e-10,0.047550094067077414,4.0076458138714397e-07,0.00167447572229832,0.00121208506123819,1.0318829488419215e-06,5.1196524057233056e-08,7.2363273486498115e-07,0.042973999685475217,1.3276837692164761e-05,9.2185515461459092e-05,0.00010034127444663509,0.039104423522136805,2.306383611692931e-07,1.4625835157601733e-12,1.6996724124035205e-11,8.3278405337582837e-11,5.7992654706790695e-07,2.4393329272987367e-05,2.4603799003789812e-05,1.5497071982838831e-06,8.6375104356390319e-06,9.1407856646084026e-05,3.8419844682336627e-13,3.9895111833049931e-05,2.7175503025404743e-06,5.1138600039176032e-08,1.3456679182627558e-07,1.7707339102975428e-07,9.2396201799185773e-12,3.7506117069082153e-11,2.2015589458085079e-07,7.269503658702762e-15,4.0913303654619665e-15,4.5521541627072189e-06,3.9356195453059883e-11,1.4882654156414152e-08,9.7876982050050843e-13,1.506380990128255e-15,7.4631922242948426e-12,2.8185499532090083e-07,6.1325978783804521e-09,2.7572239744252045e-07,4.5440510155885959e-05,5.487810278584089e-10,3.1495020875035569e-09,5.8445319827757989e-08,1.3450045144458666e-10,2.3815253350619683e-12,7.9623275005329574e-07,1.1316482505578334e-08,1.5328356973929131e-08
2.7106868552447726e-06,0.3837236136661691,1.378423979107509e-09,6.4272278575016421e-07,6.0403494822207454e-06,3.904909715831347e-11,0.00018884043606380297,0.0,0.0,0.00053867680353232843,0.0043263882865278028,154.0,0.0,0.83754868922783721,1.0,18.950983760493404,0.0074926958841533987,1.0130589297866077e-09,0.0031095903924398781,0.010765116187211533,0.0018699977361275606,0.004088534362857249,1.240832571710209e-08,8.3288001337820757e-05,0.0018212733641971759,1.1378639693905537e-10,0.048167005137108893,3.9980572755162448e-07,0.0016956152915069452,0.0012196476456236207,1.0382933063269572e-06,5.1810085696764951e-08,7.2812816272448935e-07,0.043556127285154747,1.3466770908157763e-05,9.4981161676817473e-05,0.00010352790790412349,0.039599210339104768,2.3376333638731712e-07,1.4596548449803481e-12,1.722648811014632e-11,8.4332229628180004e-11,5.8730621671398701e-07,2.4819538263697371e-05,2.5033394336024587e-05,1.5775001876051526e-06,8.7934369093340752e-06,9.4426336459076265e-05,3.9108879579224922e-13,4.1245885661718337e-05,2.8210240457323354e-06,5.1743975760818465e-08,1.3856909498245149e-07,1.8233571247255781e-07,9.5144262950179434e-12,3.8676097121984905e-11,2.2702805781490092e-07,7.4855410021194827e-15,4.2129177783949649e-15,4.7478351695922578e-06,4.1047979122640402e-11,1.5355139992686528e-08,1.0098161069160319e-12,1.554204696491663e-15,7.6999224672576084e-12,2.9513833865238942e-07,6.3478620994363813e-09,2.8879047655295302e-07,4.6523432396895404e-05,5.6187118005358055e-10,3.2273658623291168e-09,5.9889867746024675e-08,1.3782197873473187e-10,2.4403876698335245e-12,8.2947879690875879e-07,1.1788829383550217e-08,1.6271747324916727e-08
2.7454325582688103e-06,0.3837225768856608,1.3766844975236014e-09,6.6635625468704929e-07,6.124377181116004e-06,3.9742228456423854e-11,0.00019418573729494413,0.0,0.0,0.00053874693893199443,0.0043916057964152565,154.0,0.0,0.83579806716509308,1.0,18.95042543440627,0.0075251924777276638,1.0111014059224322e-09,0.0031022043216248417,0.010743720141858849,0.0018917836210317601,0.0040787218192873597,1.2383332282597178e-08,8.3120238782385849e-05,0.0018427572542620088,1.1351330792207842e-10,0.048781399781107807,3.9885633115559708e-07,0.0017167044730602916,0.0012270266792750431,1.0445471721866489e-06,5.2422457609436574e-08,7.325138470814668e-07,0.044136050723231499,1.3653503806772442e-05,9.7803703814631072e-05,0.00010675311866739552,0.040091701297260862,2.3687647925532434e-07,1.4567147407494917e-12,1.7455369835349188e-11,8.5381165084898755e-11,5.9465204434789866e-07,2.5245473271053281e-05,2.5462698962286393e-05,1.6052765093165433e-06,8.9492643451083539e-06,9.7490723945967806e-05,3.9797501258067165e-13,4.2619407130149363e-05,2.9265972968527538e-06,5.2347985679752621e-08,1.4262803745455038e-07,1.8767231674979732e-07,9.7931213802506588e-12,3.9864723142660374e-11,2.3400990856731048e-07,7.7046279247681146e-15,4.3362215170508899e-15,4.9487308588396261e-06,4.2784846956233305e-11,1.5835299590708239e-08,1.0413654767625691e-12,1.6028051197439807e-15,7.9404887590366347e-12,3.088401925936565e-07,6.5675581995531614e-09,3.0227263439410341e-07,4.7612303673309708e-05,5.7503347302218768e-10,3.305700925393131e-09,6.1343110808159757e-08,1.4116346814706115e-10,2.499604313799798e-12,8.63538979629531e-07,1.2272730310821911e-08,1.7255519207412268e-08
2.780178261292848e-06,0.38372154452589374,1.3749349521450779e-09,6.9041524212219108e-07,6.2082427514585225e-06,4.0437005538130226e-11,0.00019959802714938576,0.0,0.0,0.00053881789344897737,0.004456696741747374,154.0,0.0,0.83405531971761004,1.0,18.949869293749654,0.0075567788859741232,1.0091529929663233e-09,0.0030948891405767828,0.010722247526182572,0.0019135204728392705,0.0040690035551462405,1.2358253476370332e-08,8.2951903174636655e-05,0.0018641996150152362,1.1324284262642544e-10,0.0493932841624425,3.9791605969245653e-07,0.0017377437575223928,0.0012342260157672824,1.0506478350090685e-06,5.3033645316686124e-08,7.3679209415063411e-07,0.04471377810966095,1.3837033200817692e-05,0.0001006522896195907,0.00011001616158524127,0.040581912973341065,2.3997783331579938e-07,1.4537645925944623e-12,1.76833725151854e-11,8.6425247004331139e-11,6.0196427148809226e-07,2.5671123854593508e-05,2.5891702433200598e-05,1.6330353857905251e-06,9.1049882579805763e-06,0.00010060076594743485,4.0485690440149623e-13,4.4015640464714261e-05,3.0342692739361579e-06,5.2950635760278451e-08,1.4674351143752733e-07,1.9308305590853058e-07,1.0075698032766209e-11,4.1072008779728423e-11,2.4110153059294053e-07,7.9267583526012315e-15,4.4612381629222148e-15,5.154891006799872e-06,4.4567229301248023e-11,1.6323139055436812e-08,1.0734183002599226e-12,1.6521828778117015e-15,8.1848939226167502e-12,3.2296730223341395e-07,6.791718875454275e-09,3.161755833579597e-07,4.8706952718090567e-05,5.8826583602070369e-10,3.3844944655767683e-09,6.2804810578433689e-08,1.4452437220452348e-10,2.5591655511983118e-12,8.984181151622821e-07,1.2768253044240784e-08,1.8280574616732133e-08
2.8149239643168857e-06,0.38372051656842,1.3731765497604166e-09,7.1489711097002999e-07,6.2919470281006722e-06,4.1133413286179745e-11,0.0002050770044535215,0.0,0.0,0.00053888972746502428,0.0045216611765871457,154.0,0.0,0.83232039355750198,1.0,18.949315326023115,0.0075874725701765896,1.0072136268114993e-09,0.0030876425109902989,0.010700707799737494,0.0019352085051054678,0.0040593762051158166,1.2333099575368519e-08,8.2783063532499679e-05,0.0018856006386910255,1.1297490767284561e-10,0.05000266495609635,3.9698459432309276e-07,0.0017587336183119086,0.0012412494589532407,1.0565985606227046e-06,5.3643654301872612e-08,7.4096519408092715e-07,0.045289317829954476,1.4017359673455034e-05,0.00010352607405721788,0.00011331629511680636,0.041069861725544943,2.4306744352994056e-07,1.4508056121033496e-12,1.7910499912326342e-11,8.7464510200722219e-11,6.0924313661336357e-07,2.6096480401578481e-05,2.6320395107031343e-05,1.6607761019824878e-06,9.2606045301566088e-06,0.00010375620989563158,4.1173429398363718e-13,4.5434549504708987e-05,3.1440388486185507e-06,5.3551931926893142e-08,1.5091540783201838e-07,1.9856778458636578e-07,1.0362148763772173e-11,4.2297967200322298e-11,2.4830300481104322e-07,8.1519263180707939e-15,4.5879643574026697e-15,5.3663647141545662e-06,4.6395550663619423e-11,1.6818664284238203e-08,1.105974933176545e-12,1.7023385676107226e-15,8.4331406706900866e-12,3.3752641793297985e-07,7.0203767795913858e-09,3.3050604115338845e-07,4.980721215174829e-05,6.0156624455278123e-10,3.4637339675179028e-09,6.4274733890767054e-08,1.4790415517725227e-10,2.6190618809884849e-12,9.3412088785888881e-07,1.3275463459401311e-08,1.9347810472410486e-08
2.8496696673409233e-06,0.3837194929882648,1.3714104285951499e-09,7.3979913845153986e-07,6.3754908068690025e-06,4.1831437199972795e-11,0.00021062237045947705,0.0,0.0,0.00053896249264611827,0.0045864991929891897,154.0,0.0,0.83059323545858632,1.0,18.948763518586578,0.0076172906756580066,1.0052832459452271e-09,0.0030804620726336651,0.010679109845623912,0.0019568479299524135,0.004049836718201495,1.2307881133057307e-08,8.2613790652630827e-05,0.001906960516190949,1.127094180206282e-10,0.050609549310963203,3.9606163688031977e-07,0.001779674512587657,0.0012481007619911417,1.0624025497687462e-06,5.4252490010365274e-08,7.4503539153375148e-07,0.045862678522245591,1.4194487359868145e-05,0.00010642421990158088,0.00011665278195230063,0.041555563699514145,2.4614535624364146e-07,1.447839039076804e-12,1.8136755412480106e-11,8.8498989054632212e-11,6.1648887523695559e-07,2.6521534032799233e-05,2.6748768088661832e-05,1.6884979998065268e-06,9.4161093788667996e-06,0.00010695680393517352,4.1860701817630427e-13,4.6876097744442609e-05,3.2559045615571689e-06,5.4151880064357307e-08,1.5514361864317299e-07,2.0412635579995285e-07,1.065246615689447e-11,4.3542611079487786e-11,2.5561440918506458e-07,8.38012578692894e-15,4.7163967043849532e-15,5.5832004129104117e-06,4.8270229768065951e-11,1.7321880969563558e-08,1.1390357198906388e-12,1.7532727653147865e-15,8.6852316291972023e-12,3.5252429514504211e-07,7.2535645201888865e-09,3.4527073062485321e-07,5.0912918413886286e-05,6.1493272019913089e-10,3.543407180685543e-09,6.5752652781933279e-08,1.5130229377107138e-10,2.6792840141405279e-12,9.7065185242308504e-07,1.3794425586320323e-08,2.0458118178873749e-08
2.880940800062557e-06,0.38371857548565674,1.3698152085958941e-09,7.6256788330149077e-07,6.4505436337942421e-06,4.2461029030630531e-11,0.00021566971718492352,0.0,0.0,0.00053902881404720214,0.0046447454242235066,154.0,0.0,0.82904539097584251,1.0,18.948268728445441,0.0076433922711752027,1.0035535350831263e-09,0.0030740543508782636,0.010659628814577344,0.0019762820271375689,0.0040413239762573131,1.2285137610146856e-08,8.2461130077236561e-05,0.0019261493826696571,1.1247250316050202e-10,0.051153617037441028,3.9523801510038784e-07,0.0017984798164694901,0.0012541228152544771,1.0675032884787881e-06,5.479944346650448e-08,7.4861241667675546e-07,0.046376847398147111,1.4351173428156529e-05,0.00010905269492327717,0.00011968609666361806,0.041990787654921945,2.48905515649563e-07,1.4451636021471168e-12,1.8339642731122482e-11,8.9425957465422187e-11,6.2298190915246956e-07,2.6903816541999288e-05,2.7134023690721857e-05,1.7134311163768056e-06,9.5559655939516598e-06,0.00010987573428951484,4.2478835664502535e-13,4.8192817269719208e-05,3.3583744410649397e-06,5.4690685654951675e-08,1.5899706899804856e-07,2.0919208351112654e-07,1.0917051749758288e-11,4.4678776720533876e-11,2.6228872547631964e-07,8.5880922460002645e-15,4.8334417639933224e-15,5.7829765400867535e-06,4.999741829589038e-11,1.7781356722296831e-08,1.1692217526310866e-12,1.7997796270949676e-15,8.9154023749918327e-12,3.6640311307145391e-07,7.4673334124069088e-09,3.5893577965904701e-07,5.1912578928377643e-05,6.2701743791627532e-10,3.6154739888003134e-09,6.7089431707200594e-08,1.5437588943839527e-10,2.7337549861441861e-12,1.0042414868603095e-06,1.4271590672472973e-08,2.1494953514580708e-08
2.912211932784191e-06,0.38371766149280817,1.3682153473149155e-09,7.8567258989164621e-07,6.5254676576697756e-06,4.3091908916694227e-11,0.00022077038418325185,0.0,0.0,0.00053909595299074563,0.0047028894738662709,154.0,0.0,0.82750375701469792,1.0,18.947775668783496,0.0076688103493913959,1.0018310063688268e-09,0.0030676969142119253,0.010640113132831789,0.0019956770755986519,0.004032878013739004,1.2262356049128257e-08,8.2308214198503293e-05,0.001945305211597948,1.1223744688349408e-10,0.051695674602139308,3.9442085584658946e-07,0.0018172461273274964,0.0012600110959162638,1.0724900119918796e-06,5.534545486497823e-08,7.5210948586957066e-07,0.046889265044866825,1.4505282123935818e-05,0.00011169963304713376,0.00012274773384994022,0.04242421610399532,2.5165627406121761e-07,1.4424836914409149e-12,1.8541829536999189e-11,9.034910247103583e-11,6.2944846663433652e-07,2.7285841574062483e-05,2.7519008244331072e-05,1.7383480906826777e-06,9.695726392995158e-06,0.00011283085020771202,4.3096569317537829e-13,4.9527817741702961e-05,3.4625392572089904e-06,5.5228408310679378e-08,1.6289596869381845e-07,2.1431739927551951e-07,1.1184757987286235e-11,4.5830096031648734e-11,2.6905219885981861e-07,8.7985050103759383e-15,4.9518636222934838e-15,5.9871689532708222e-06,5.1762788356007431e-11,1.8247070866361594e-08,1.1998166486766731e-12,1.8469179215501433e-15,9.1486907340733941e-12,3.8064773524876045e-07,7.6848215591308373e-09,3.7296291368962951e-07,5.2916407931832492e-05,6.3915272616031132e-10,3.6878738599273424e-09,6.8432347473496554e-08,1.5746357323148544e-10,2.7884760217743147e-12,1.0385086869988145e-06,1.4758369202109917e-08,2.2568035489512177e-08
