Time (s),Volume (m^3),H(4),O(5),OH(6),H2(7),H2O(8),Ar(9),He(10),HO2(11),H2O2(12),N2,Ne,C7H10(1),C7H16(2),O2(3),C7H10(57),C7H10(54),C7H11(67),C7H9(41),C7H10(125),S(151),S(153),S(152),C7H10(118),S(233),C7H10(150),C7H11(132),C2H4(30),C5H7(270),S(403),C7H10(298),S(402),C7H8(144),S(450),S(449),S(438),S(200),C7H8(533),S(314),S(310),S(234),S(802),S(856),S(961),S(953),S(1016),S(990),S(1006),S(949),C5H8O(890),C7H10(181),C7H9(137),S(535),C7H9(1071),C7H9(1285)
2.6851033350304343e-09,1.2247149117042213,6.6991998438542284e-08,5.9513050409425878e-11,7.049828480086233e-11,5.7372081348648361e-16,6.3801802834789853e-13,0.0,0.0,1.6088083752092931e-06,3.0132676034247658e-10,154.0,0.0,0.98212246362403499,1.0,18.999931922086837,0.00076769552547533706,2.2399120846297001e-06,0.0016802504752106773,0.0017884113792135839,0.0048829898605774217,6.5209551889234757e-05,1.9356061509171699e-10,1.2353838186174349e-06,0.0086324576437520149,6.1738123324455949e-13,1.0662887779581202e-05,3.0037989069409795e-06,4.1132152557870916e-05,4.1124977834659206e-05,4.4442606130497952e-09,9.0167340853471419e-07,2.6348596604553599e-09,8.2922188865677667e-07,1.4324321813208298e-11,1.6675789950368811e-11,1.6801270746741973e-11,1.6519342289919926e-08,5.5486805605493078e-11,8.252037883043727e-15,5.2257930254831687e-16,2.1656452975182835e-15,1.3497512258196506e-11,5.2105101808747444e-12,1.1226901504634738e-13,3.8993917912078286e-13,1.0306911224834222e-14,1.3782794851310121e-17,2.5679725301870495e-19,1.2121619822820395e-15,1.7317454407726038e-16,5.0012062275191415e-07,5.1717048510890144e-13,1.9894657558793963e-14,4.0796178392250002e-16,1.7145582209170322e-15
2.7619732970771796e-09,1.2247149159459487,6.9771603036737394e-08,6.3554491541122859e-11,7.6071500288169914e-11,6.4907713812772148e-16,7.0532463780517635e-13,0.0,0.0,1.7011666929491243e-06,3.3683613002393972e-10,154.0,0.0,0.98161616329786394,1.0,18.999929994580821,0.00078936477227517813,2.238860744819059e-06,0.0017261903153505049,0.0018386395188986725,0.0050213030840349591,6.7008099382324967e-05,1.9899680981569567e-10,1.2700889482133164e-06,0.0088775428083375761,6.3440925204371812e-13,1.1274323845330988e-05,3.0891092209011289e-06,4.3570584840190353e-05,4.3562975760058528e-05,4.7077389627661615e-09,9.321128080898465e-07,2.7910848831733751e-09,8.7789533593234379e-07,1.6448285796463733e-11,1.9265239007603405e-11,1.9414516554567425e-11,1.7947876083622447e-08,5.8897844608133268e-11,8.4838589902848166e-15,5.5227066602516377e-16,2.3397542704327267e-15,1.4818853003675901e-11,5.855199350357321e-12,1.2644247486518855e-13,4.4464347862320396e-13,1.1884560800437374e-14,1.635847464650998e-17,2.9282329046583983e-19,1.396896968986068e-15,2.031661885784212e-16,5.1689986723907613e-07,5.4762896382440761e-13,2.1076085375000131e-14,4.3199019588980696e-16,1.8156184284468981e-15
2.838843259123925e-09,1.2247149206968797,7.2597479402489783e-08,6.7758555870843942e-11,8.1951040074929682e-11,7.3195901746069821e-16,7.7790315920315591e-13,0.0,0.0,1.796042967427201e-06,3.7537120291031772e-10,154.0,0.0,0.98111016668698314,1.0,18.999928069071562,0.00081101698268027647,2.2378100358493043e-06,0.0017720133951291115,0.0018888142389231922,0.0051595334771407765,6.8802075542319521e-05,2.0442722170129084e-10,1.3047571597139371e-06,0.0091225128463430696,6.5139399105954406e-13,1.1902362006695434e-05,3.1742028849891951e-06,4.6077213773651226e-05,4.6069156874474933e-05,4.9785862508185721e-09,9.6254668946958486e-07,2.9516798856806953e-09,9.2798496233790032e-07,1.8809783370410452e-11,2.2164954165259207e-11,2.234166365621801e-11,1.9454868983575511e-08,6.2412852795399674e-11,8.7154334943926898e-15,5.8279871599837157e-16,2.5231285060521286e-15,1.623193519908469e-11,6.5613091819232852e-12,1.4199471936206398e-13,5.0537395528974737e-13,1.3653392947404234e-14,1.9333191481951678e-17,3.3281793838849425e-19,1.6043798908567799e-15,2.3738920939008839e-16,5.3367331315564224e-07,5.7898594040879609e-13,2.2292638020416794e-14,4.5672747213205929e-16,1.9196620991968585e-15
2.91571322117067e-09,1.2247149259557268,7.5469492311728887e-08,7.2127810876272105e-11,8.8147585079578002e-11,8.2289650912264385e-16,8.5604158630861047e-13,0.0,0.0,1.8934324079561241e-06,4.1709588563011363e-10,154.0,0.0,0.98060447358538161,1.0,18.999926145553118,0.00083265216798342851,2.2367599572883256e-06,0.0018177199348428559,0.0019389355902204662,0.0052976810902878027,7.0591488995320272e-05,2.0985185625797379e-10,1.3393884882920889e-06,0.0093673678282719577,6.683355319608852e-13,1.2546967053353321e-05,3.2590803078609701e-06,4.8651866112726717e-05,4.8643347817931556e-05,5.256783738526761e-09,9.9297361232055735e-07,3.1166335559699413e-09,9.7949296316072989e-07,2.1427041954992902e-11,2.540168249017268e-11,2.5609887721491253e-11,2.1042247136614444e-08,6.6031993023667599e-11,8.9467616303111598e-15,6.1416475259043633e-16,2.7160011847828595e-15,1.774040395269394e-11,7.3329584856554513e-12,1.5902035166833834e-13,5.7261622368545438e-13,1.5630642654808998e-14,2.2756574779612465e-17,3.7710100523642719e-19,1.8367743630390524e-15,2.7631567934152978e-16,5.5044024977768387e-07,6.112438303713571e-13,2.3544409742929733e-14,4.8217551832201574e-16,2.0266972524600999e-15
2.9925831832174155e-09,1.2247149317212038,7.8387506864352662e-08,7.6664816518331752e-11,9.4672001477316953e-11,9.2244243736655985e-16,9.4003792926141107e-13,0.0,0.0,1.9933302268814701e-06,4.6217806216941484e-10,154.0,0.0,0.9800990837871818,1.0,18.999924224019573,0.00085427033946984077,2.2357105087041546e-06,0.0018633101544309305,0.0019890036236856119,0.005435745973715181,7.2376348353443449e-05,2.1527071899108491e-10,1.3739829690942632e-06,0.0096121078243420234,6.8523395628426374e-13,1.320810383537825e-05,3.3437418975105856e-06,5.1294368938717081e-05,5.1285375549829761e-05,5.5423127217225616e-09,1.0233923746239828e-06,3.2859348024994461e-09,1.0324215232987745e-06,2.4319055307064116e-11,2.9003618146747157e-11,2.9247847873797365e-11,2.271192381582164e-08,6.9755427381063371e-11,9.177843632809623e-15,6.4637006977335639e-16,2.918604092910766e-15,1.9347923326938151e-11,8.1744206861598565e-12,1.776176283523852e-13,6.4688007879006867e-13,1.783454653899625e-14,2.6682946447042823e-17,4.2600822389229503e-19,2.0963897586486471e-15,3.2045760030083494e-16,5.6720008693996288e-07,6.4440507055707082e-13,2.4831495625195023e-14,5.0833625696524744e-16,2.1367319783815299e-15
3.0694531452641608e-09,1.2247149379920288,8.1351388483449788e-08,8.1372125259376948e-11,1.015353391928932e-10,1.0311727841875701e-15,1.03020038821047e-12,0.0,0.0,2.0957316396007333e-06,5.1078956800630323e-10,154.0,0.0,0.97959399708664008,1.0,18.999922304465013,0.00087587150841713409,2.2346616896650147e-06,0.0019087842734758485,0.0020390183901755326,0.0055737281775286489,7.415666221483852e-05,2.206838154018402e-10,1.4085406372406129e-06,0.0098567329045247294,7.0208934543401958e-13,1.3885737263143426e-05,3.4281880612704435e-06,5.4004549659220862e-05,5.3995067348277807e-05,5.8351545306773929e-09,1.0538019733898698e-06,3.4595725541502429e-09,1.0867728172894219e-06,2.7505586948647037e-11,3.3000435375839691e-11,3.3285721602502164e-11,2.4465799477061705e-08,7.3583317189607285e-11,9.4086797364827474e-15,6.7941595538565274e-16,3.1311676207126692e-15,2.1058174142232859e-11,9.0901242938962586e-12,1.9788847236584713e-13,7.2869982606238447e-13,2.0284363546051582e-14,3.1171623817963948e-17,4.7989146904360948e-19,2.3856868233878027e-15,3.7036929809867953e-16,5.8395233469993343e-07,6.7847211913585143e-13,2.6153991584189743e-14,5.3521162739165545e-16,2.2497744379218054e-15
3.146323107310906e-09,1.2247149447669206,8.4361002914523584e-08,8.6252282081334859e-11,1.0874883040049612e-10,1.1496870768761567e-15,1.126847525599196e-12,0.0,0.0,2.2006318645821566e-06,5.6310616434340948e-10,154.0,0.0,0.97908921327814757,1.0,18.999920386883559,0.00089745568609534939,2.2336134997394213e-06,0.0019541425112039237,0.0020889799405089116,0.0057116277517174612,7.5932439163707113e-05,2.2609115098738045e-10,1.443061527825191e-06,0.010101243138578055,7.1890178068228542e-13,1.4579832307226531e-05,3.5124192058117863e-06,5.678223600760588e-05,5.6772250809421962e-05,6.1352905300306912e-09,1.0842015718207051e-06,3.6375357601834103e-09,1.1425490093382167e-06,3.1007173097601407e-11,3.7423321092423413e-11,3.7755239337066004e-11,2.6305761815305532e-08,7.751582300733989e-11,9.6392701757481227e-15,7.133036911492526e-16,3.3539207609782732e-15,2.2874851895346605e-11,1.0084653293288e-11,2.1993848391243651e-13,8.1863458924110072e-13,2.3000394572799285e-14,3.6287232554886531e-17,5.391189598925911e-19,2.7072833216876286e-15,4.2664990637809716e-16,6.0069658642514111e-07,7.1344745559425378e-13,2.7511994370858991e-14,5.6280358574893867e-16,2.3658328628296227e-15
3.2231930693576514e-09,1.2247149520446017,8.7416216224717943e-08,9.1307824503804424e-11,1.1632388803075472e-10,1.2786087720128465e-15,1.2303084371029365e-12,0.0,0.0,2.3080261233834672e-06,6.1930751243847269e-10,154.0,0.0,0.97858473215622821,1.0,18.99991847126935,0.00091902288376695298,2.2325659384960724e-06,0.0019993850864857515,0.0021388883254662002,0.005849444746168447,7.7703687770321907e-05,2.3149273124071132e-10,1.4775456759157477e-06,0.010345638596073856,7.3567134316940999e-13,1.5290353998314804e-05,3.5964357371460119e-06,5.9627256042480583e-05,5.9616753846779894e-05,6.4427021187173903e-09,1.1145904719866953e-06,3.8198133901972957e-09,1.1997522533475006e-06,3.4845125123260753e-11,4.230500710401835e-11,4.2689718684506086e-11,2.8233685820743952e-08,8.1553104630434076e-11,9.8696151848488563e-15,7.4803455268656888e-16,3.5870911079215537e-15,2.4801664786890724e-11,1.1162747452233903e-11,2.4387694935487619e-13,9.1726859655326338e-13,2.6004001019775972e-14,4.2100029461949947e-17,6.0407544864590411e-19,3.0639597117479429e-15,4.8994594064375541e-16,6.1743250478763589e-07,7.4933358072967325e-13,2.8905601569860058e-14,5.9111410499798742e-16,2.4849155556221799e-15
3.3000630314043967e-09,1.2247149598237963,9.0516894802045309e-08,9.6541282602110313e-11,1.2427210428480697e-10,1.4185856359221737e-15,1.3409229212221629e-12,0.0,0.0,2.417909640670502e-06,6.7957714803268395e-10,154.0,0.0,0.97808055351554102,1.0,18.999916557616544,0.00094057311268684065,2.2315190055038579e-06,0.0020445122178366971,0.0021887435957896194,0.0059871792106776294,7.9470416591045673e-05,2.3688856165069991e-10,1.5119931165536247e-06,0.010589919346420654,7.5239811390414649e-13,1.6017267427110166e-05,3.6802380606259408e-06,6.2539438147165852e-05,6.2528404690577255e-05,6.7573707298961028e-09,1.144968092062904e-06,4.0063944340849619e-09,1.2583846929449765e-06,3.9041531549836789e-11,4.76798019522345e-11,4.8124098332015213e-11,3.0251433834691531e-08,8.5695321095303581e-11,1.0099714997853806e-14,7.8360980953741794e-16,3.8309048564612638e-15,2.6842331852452873e-11,1.2329302557644835e-11,2.6981684827555557e-13,1.0252114460309342e-12,2.9317622292315703e-14,4.8686235143147429e-17,6.7516239524564737e-19,3.4586648468505415e-15,5.6095396370163883e-16,6.3415981015156311e-07,7.8613301664706033e-13,3.033491159940467e-14,6.2014517491029124e-16,2.6070308895739933e-15
3.376932993451142e-09,1.224714968103231,9.3662905354616599e-08,1.0195517902531252e-10,1.3260524915540722e-10,1.5702901216076414e-15,1.4590416475366149e-12,0.0,0.0,2.5302776442357309e-06,7.441024558764838e-10,154.0,0.0,0.9775766771508787,1.0,18.999914645919308,0.00096210638410234315,2.2304727003320201e-06,0.0020895241234173668,0.0022385458021831409,0.0061248311949599387,8.1232634168349735e-05,2.422786477021482e-10,1.5464038847540743e-06,0.010834085458882703,7.6908217376352203e-13,1.676053774423454e-05,3.7638265809466183e-06,6.5518611029168159e-05,6.5507031887087624e-05,7.079277830878769e-09,1.1753339472859172e-06,4.1972679019921558e-09,1.3184484615121996e-06,4.3619259630324124e-11,5.3583622380193213e-11,5.4094971616943009e-11,3.2360855605281609e-08,8.9942630680710444e-11,1.032956984865397e-14,8.2003072517571187e-16,4.0855868018502433e-15,2.9000581191947706e-11,1.3589370581535678e-11,2.9787485880414254e-13,1.1430983506730218e-12,3.2964792269551059e-14,5.6128376425453619e-17,7.5279812882692324e-19,3.8945217003768054e-15,6.4042334358113027e-16,6.5087827089966761e-07,8.2384830675816678e-13,3.1800023711200121e-14,6.4989880206736658e-16,2.7321873087142285e-15
3.4538029554978873e-09,1.2247149768816359,9.6854114909873122e-08,1.0755202901417155e-10,1.4133526895504276e-10,1.73441974218702e-15,1.5850263236247392e-12,0.0,0.0,2.6451253650166788e-06,8.1307464435255082e-10,154.0,0.0,0.97707310285716753,1.0,18.999912736171844,0.00098362270925323142,2.2294270225500024e-06,0.0021344210210341003,0.0022882949953124928,0.0062624007486573041,8.2990349030833075e-05,2.4766299487572258e-10,1.5807780155060708e-06,0.011078137002595974,7.8572360349330658e-13,1.7520130160135269e-05,3.8472017021459605e-06,6.8564603719653536e-05,6.855246429797564e-05,7.4084049230591254e-09,1.2056876339916491e-06,4.3924228242751599e-09,1.3799456822129962e-06,4.860195651201056e-11,6.0054024428323064e-11,6.064061976611125e-11,3.4563788342953135e-08,9.429519090986904e-11,1.0559179970965705e-14,8.5729855702643369e-16,4.3513603396341142e-15,3.1280148292179995e-11,1.4948159781803976e-11,3.2817136131535204e-13,1.271590364178566e-12,3.697015476350926e-14,6.4515638468523898e-17,8.3741799638035261e-19,4.3748331121606044e-15,7.2915910504737994e-16,6.6758769535794523e-07,8.6248201578334877e-13,3.3301037990490197e-14,6.8037700986213933e-16,2.8603933278324186e-15
3.5306729175446326e-09,1.2247149861577424,1.0009039081382042e-07,1.1333434041906928e-10,1.5047428485103362e-10,1.9116974408452376e-15,1.7192498606520425e-12,0.0,0.0,2.7624480371142458e-06,8.8668872019576155e-10,154.0,0.0,0.97656983042946766,1.0,18.999910828368364,0.0010051220993717214,2.2283819717274231e-06,0.0021792031281394433,0.0023379912258051434,0.0063998879213454053,8.4743569693241147e-05,2.5304160864793061e-10,1.6151155437720904e-06,0.011322074046581554,8.0232248370828402e-13,1.8296009944990665e-05,3.9303638276055861e-06,7.1677245572922022e-05,7.166453109964275e-05,7.7447335418416246e-09,1.2360288162587457e-06,4.5918482514587465e-09,1.4428784680218071e-06,5.4014050013163456e-11,6.7130234160797808e-11,6.7801044806237624e-11,3.6862056775730337e-08,9.8753158552541846e-11,1.0788545598331886e-14,8.9541455648247125e-16,4.6284474659223206e-15,3.3684774438012119e-11,1.6411034741455266e-11,3.6083044059075373e-13,1.411374587962777e-12,4.1359477992413909e-14,7.3944226483726017e-17,9.2947449908792028e-19,4.9030875539951287e-15,8.2802487581820072e-16,6.842879250675065e-07,9.0203672975594439e-13,3.4838055356196481e-14,7.1158183850239597e-16,2.9916575324926942e-15
3.684412841638123e-09,1.224715006197999,1.0669761264005306e-07,1.2546534203372221e-10,1.7002865515227318e-10,2.3087181822264117e-15,2.0139621610318106e-12,0.0,0.0,3.0044991875886535e-06,1.0486414019248758e-09,154.0,0.0,0.97556419035301456,1.0,18.999907018570294,0.001048070119402622,2.2262937492408617e-06,0.0022684238388600685,0.0024372250011988981,0.00667461532169573,8.8236562407657907e-05,2.6378165787392688e-10,1.6836809325655283e-06,0.01180960491094017,8.3539291739722447e-13,1.9896493000368276e-05,4.0960507015568211e-06,7.8101795797531405e-05,7.8087886150704519e-05,8.4389216704688533e-09,1.2966726020291523e-06,5.0034669232209766e-09,1.5730591360836975e-06,6.6228042704658305e-11,8.3265511922596969e-11,8.4135032016706096e-11,4.1751837556334912e-08,1.0798593940273319e-10,1.1246544301509558e-14,9.7419603372078597e-16,5.217443475650602e-15,3.8884189248750303e-11,1.9671281592600196e-11,4.3375119011028911e-13,1.7276993839704313e-12,5.1398779364594111e-14,9.6347562324776377e-17,1.1377938925412372e-18,6.1183423228900514e-15,1.0599125623267163e-15,7.1766030223228546e-07,9.8391962329267326e-13,3.8020507192748666e-14,7.7617960326518926e-16,3.2633951947374294e-15
3.838152765731614e-09,1.2247150282139025,1.1348351594365844e-07,1.3836809954291263e-10,1.9136877127557889e-10,2.7676583280489044e-15,2.3463921166967401e-12,0.0,0.0,3.2563930324231713e-06,1.2315955675753089e-09,154.0,0.0,0.97455975528468031,1.0,18.999903216479179,0.0010909505339018579,2.224208029435137e-06,0.0023571879881420341,0.0025362475326187891,0.0069490137914825214,9.1711680153205827e-05,2.7449883911011898e-10,1.7521003303095758e-06,0.012296678602210552,8.6829411713096095e-13,2.1561710262833241e-05,4.2608904167638316e-06,8.4790902980149481e-05,8.4775736721536723e-05,9.1616951775604628e-09,1.3572635919776154e-06,5.4320367232707872e-09,1.7090071667781431e-06,8.0472280099897832e-11,1.0233780868217539e-10,1.0345259503506334e-10,4.7044548210316782e-08,1.1764221239959475e-10,1.1703567823003507e-14,1.0563850480239712e-15,5.8543228398719145e-15,4.4628816735834974e-11,2.3416152197781547e-11,5.1770386622036508e-13,2.0980972406580772e-12,6.3311819556268427e-14,1.2426278274183674e-16,1.3817238388528272e-18,7.5721265258939286e-15,1.3442856569176625e-15,7.509946088840374e-07,1.0695181022292661e-12,4.1348203257725014e-14,8.4370875457932916e-16,3.5474703965563101e-15
3.991892689825104e-09,1.2247150521953931,1.2044705088330151e-07,1.5206241151387773e-10,2.1459774950891967e-10,3.2952538479146235e-15,2.7199429315192288e-12,0.0,0.0,3.5180915601515191e-06,1.4372454553602548e-09,154.0,0.0,0.97355652358976907,1.0,18.99989942204942,0.0011337634324556809,2.2221248088773771e-06,0.0024454973029181776,0.0026350592237066963,0.0072230837253940061,9.5168990551034867e-05,2.8519319602057672e-10,1.8203740157585972e-06,0.012783295669360002,9.0102672312288695e-13,2.3291386034524481e-05,4.4248861767489944e-06,9.1743213534553611e-05,9.1726727487778022e-05,9.9129075636265287e-09,1.4178006056610433e-06,5.8774707776475704e-09,1.8507390999573187e-06,9.6970287115760947e-11,1.2472410394649028e-10,1.2613898085916528e-10,5.2754342786039799e-08,1.2772320478938682e-10,1.2159618024819219e-14,1.141991395076835e-15,6.5408112398270813e-15,5.0948652260085204e-11,2.7694182350064535e-11,6.1381441251469761e-13,2.529019822796306e-12,7.7346484792074253e-14,1.5875131921903189e-16,1.6655131835268323e-18,9.2996222463514274e-15,1.6904856904335725e-15,7.8429030792078976e-07,1.1588536231485975e-12,4.4821980952831541e-14,9.1418622026952169e-16,3.8439543738074873e-15
4.145632613918595e-09,1.2247150781324498,1.2758717264179819e-07,1.6656795997315562e-10,2.3982136555628706e-10,3.89868193093386e-15,3.1382125105844424e-12,0.0,0.0,3.7895568116451073e-06,1.6673436832707902e-09,154.0,0.0,0.97255449363572577,1.0,18.999895635235692,0.0011765089045299387,2.2200440841390533e-06,0.0025333535045066972,0.0027336604774918067,0.0074968255174123633,9.8608561002438733e-05,2.9586477220342593e-10,1.8885022672459505e-06,0.013269456660228126,9.3359137350488361e-13,2.5085245564255018e-05,4.5880411746213347e-06,9.8957378994453775e-05,9.8939508098991005e-05,1.0692412866679689e-08,1.4782828387338282e-06,6.3396825311291091e-09,1.9982713151395294e-06,1.1595803739326453e-10,1.5083092289936056e-10,1.5261001765127645e-10,5.8895180849649793e-08,1.3823013196242733e-10,1.2614696766150074e-14,1.231024775644972e-15,7.2786120842143906e-15,5.7873657912146777e-11,3.2556394820056643e-11,7.2326780171431369e-13,3.027349668412306e-12,9.3769728635352435e-14,2.0102486122068006e-16,1.9936945315304542e-18,1.1339539908115023e-14,2.1091081221746481e-15,8.1754704203447136e-07,1.2519479849631318e-12,4.8442691067388892e-14,9.876291982408021e-16,4.1529194991089813e-15
4.299372538012086e-09,1.2247151060150894,1.3490284140207093e-07,1.8190431096945793e-10,2.6714800932567061e-10,4.5855719987998496e-15,3.6049984405234631e-12,0.0,0.0,4.0707508806746878e-06,1.9237004633724669e-09,154.0,0.0,0.97155366379213637,1.0,18.999891855993003,0.0012191870394702366,2.2179658517960391e-06,0.0026207583086264395,0.0028320516963904344,0.0077702395608676006,0.00010203045868945364,3.0651361119082995e-10,1.9564853626839078e-06,0.013755162121636978,9.6598870433297972e-13,2.694301504452139e-05,4.7503585931045089e-06,0.00010643205599684744,0.00010641273315838078,1.1500065660046022e-08,1.5387097537786949e-06,6.8185857459334197e-09,2.1516200323987608e-06,1.376839017130954e-10,1.8109523253789326e-10,1.8331309005688756e-10,6.5480829204509558e-08,1.4916419751885208e-10,1.3068805903376716e-14,1.3234947961012814e-15,8.0694065780210353e-15,6.5433729023964354e-11,3.8056288973208621e-11,8.4730781441220075e-13,3.6004029856995457e-12,1.128678246596839e-13,2.5245916689602242e-16,2.371086089287619e-18,1.3734305482525415e-14,2.6121206185969294e-15,8.5076458055013098e-07,1.3488233296990505e-12,5.2211197808002462e-14,1.064055157097e-15,4.4744392844343689e-15
