Time (s),Volume (m^3),H(4),O(5),OH(6),H2(7),H2O(8),Ar(9),He(10),HO2(11),H2O2(12),N2,Ne,C7H10(1),C7H16(2),O2(3),C7H10(57),C7H10(54),C7H11(67),C7H9(41),C7H10(125),S(151),S(153),S(152),C7H10(118),S(233),C7H10(150),C7H11(132),C2H4(30),C5H7(270),S(403),C7H10(298),S(402),C7H8(144),S(450),S(449),S(438),S(200),C7H8(533),S(314),S(310),S(234),S(802),S(856),S(961),S(953),S(1016),S(990),S(1006),S(949),C5H8O(890),C7H10(181),C7H9(137),S(535),C7H9(1071),C7H9(1285),C7H9(1286),S(1297),S(1298),S(1341),S(1367),C7H9(1335),S(1421),C7H9(1412),S(1422),C6H6(1400),CH3(19),S(1504),S(389),C5H7O(508),S(1153),S(1801),S(1800),S(1859),S(1878),S(2149),S(2338),S(2426),CH4(31),S(2143),S(2688),S(2668),S(1371),S(309),S(3199),S(3198),C7H8O(842),S(1368),C6H7(1328),CH2O(20),S(1448),S(1498),C6H7(1473),C7H15(65),S(3676),C7H15(64),S(3721)
5.605885896796601e-13,0.36473506932310723,1.3423195041744984e-12,6.5524173680154029e-19,6.5972238054258776e-19,3.0225026898183008e-24,5.4986318431537323e-24,0.0,0.0,7.4247217155096493e-13,1.2741943209449777e-21,154.0,0.0,0.99999792865565074,0.99999999999944711,18.999999998543775,8.4413329262346636e-08,4.4683474617043361e-07,6.1964739601990712e-07,6.2015311799128878e-07,1.1530558031821193e-07,9.7919609597510156e-10,2.7277606838689414e-13,4.7602274621795842e-10,1.8353113623095647e-07,1.0958131833004858e-17,1.8491821899802926e-12,1.5568092862451606e-12,2.1924026900386899e-15,2.1917484068575395e-15,5.2015747632807995e-19,5.6162625547946538e-15,1.3412570462376142e-19,1.3456862126372551e-13,2.6383335866776067e-35,2.4686555338447749e-35,2.4686568555349285e-35,2.3166658168659106e-18,7.5671458890946027e-21,3.6864653082867313e-18,2.6003927656912381e-20,8.3688718409854151e-22,1.2128231775529427e-21,8.5530532607318208e-26,1.0563413315853663e-29,1.1309188792507544e-30,3.7789565553146016e-35,1.1396011814702225e-38,5.7021363922876441e-37,1.0863287134067699e-32,5.9883884170901292e-38,3.5284623736501988e-15,1.0031432482546233e-20,1.0581938313712753e-23,2.4566909420519618e-24,2.0122954500822114e-25,1.6895948539411505e-24,1.6717612924266071e-31,9.5926565733856466e-32,7.9796439857675829e-30,1.4337286969323407e-34,2.8296819236388848e-30,8.2590572642378473e-35,4.8538773894923649e-36,4.2396191381124503e-34,1.1618135132482803e-34,1.1617455298369181e-34,1.1318484503848638e-39,1.971035973455411e-28,8.1850727753800438e-31,3.8241610670464683e-34,4.1328423778259139e-37,8.6698572865011097e-38,1.9553870234082137e-41,9.3066394424109638e-42,1.5259969507575934e-47,5.7232532774275431e-31,3.4625716696256882e-32,5.6686484907865758e-39,2.5566092683023066e-48,1.77289128362519e-52,8.640744413972444e-53,1.1567876705425037e-37,2.5826477307946095e-17,2.2529694019752038e-22,1.113305235710247e-22,6.5350998589131381e-21,4.3942190693927113e-41,1.7353374962783697e-42,4.1053832782249815e-42,9.4051256142564827e-47,3.6381241013743426e-46,5.1981767895872908e-48,2.355078278764202e-14,2.3015387498300561e-19,5.2963576010169405e-13,5.8308475667958698e-17
5.862294872141613e-13,0.36473506932283395,1.403747487253264e-12,7.1666568024361125e-19,7.2208842650974602e-19,3.4564816487651034e-24,6.2916357595633185e-24,0.0,0.0,7.8923681028570753e-13,1.4129826688993569e-21,154.0,0.0,0.99999783409161425,0.9999999999994218,18.999999998412576,8.8274324005701668e-08,4.57460306444892e-07,6.4794293946832863e-07,6.485003206505786e-07,1.2429709447751751e-07,1.0705006133179716e-09,2.8524639185788247e-13,5.1585908475021128e-10,1.978428717130986e-07,1.1979956954031233e-17,2.0221689429410538e-12,1.7022890919582073e-12,2.5069971363348489e-15,2.5062309574854103e-15,6.0727649257643548e-19,6.3521608433891611e-15,1.5890235661557246e-19,1.4715735389590056e-13,3.6075929973418354e-35,3.3755822906107821e-35,3.3755841804713349e-35,2.6510743098783471e-18,8.6532224912347985e-21,3.994974746845646e-18,2.819944572684409e-20,9.29521852831121e-22,1.413983339285073e-21,1.0457056017329849e-25,1.3534939800045047e-29,1.4491019440208751e-30,5.0726399424928083e-35,1.5312529414619187e-38,7.3383892226559573e-37,1.3919795182516254e-32,7.845991348312804e-38,3.9907953065960117e-15,1.0969205988243314e-20,1.2098381840197287e-23,2.7578690232758876e-24,2.2079899170386359e-25,1.9413064847250079e-24,1.9113412615771084e-31,1.0967376886215506e-31,9.6009053274628928e-30,1.7358683285023457e-34,3.4045865417836027e-30,9.9544146603077168e-35,5.8416164678764488e-36,5.189549807127854e-34,1.4636525191751553e-34,1.4635628506196006e-34,1.4928781865124912e-39,2.4478251069859889e-28,1.0154902330331448e-30,4.966361213213974e-34,5.6169367831781672e-37,1.1772670196604898e-37,2.7530134245902567e-41,1.3235069624588015e-41,2.2702929466986159e-47,7.0522062701863159e-31,4.4705009871848548e-32,7.4767973111971487e-39,3.803641374827195e-48,2.7588401402894177e-52,1.3446434863823812e-52,1.4574647839775672e-37,2.9331314938943618e-17,2.5605695120316724e-22,1.2648392897139279e-22,7.7716673466001511e-21,5.5260879488823332e-41,2.2853902425650206e-42,5.3879280298879935e-42,1.2447306973625256e-46,4.9682475584773391e-46,6.8506848383624006e-48,2.4628056891504174e-14,2.5168999985124324e-19,5.538581146332629e-13,6.3764061400924075e-17
6.118703847486624e-13,0.36473506932254973,1.4651782078330365e-12,7.8085133941645274e-19,7.8735302867867813e-19,3.9301313783471903e-24,7.1579098664667801e-24,0.0,0.0,8.3712117192352693e-13,1.5606602598701237e-21,154.0,0.0,0.99999773953741811,0.99999999999939648,18.99999999827611,9.2135318136495005e-08,4.6754257667168542e-07,6.7623443031909292e-07,6.7684629451484381e-07,1.3349444051682213e-07,1.1658452913869302e-09,2.9771617471514375e-13,5.5691828746102919e-10,2.1248222865606616e-07,1.3046998869134695e-17,2.2028860531310481e-12,1.8542486160463601e-12,2.8503123781882191e-15,2.8494216246713098e-15,7.0392215646271933e-19,7.1439245238283439e-15,1.8683136014400059e-19,1.603086653196265e-13,4.8672685956271393e-35,4.5542498620485671e-35,4.5542525232764241e-35,3.0163737040896902e-18,9.8384983870052003e-21,4.3129547356844458e-18,3.0463280142800573e-20,1.0272331983577871e-21,1.6368295275971087e-21,1.2668647742477583e-25,1.7150439957048017e-29,1.8362564690735633e-30,6.7205837434821552e-35,2.0307253063977504e-38,9.3362818536696185e-37,1.7638894169626722e-32,1.0162440675035705e-37,4.4882258406377932e-15,1.19488033017623e-20,1.3752910835981667e-23,3.0790248846874284e-24,2.4127901809375404e-25,2.2168753901095824e-24,2.1727378181176207e-31,1.246728151217319e-31,1.1457778210289498e-29,2.0835385561041958e-34,4.0630367591768262e-30,1.1898604892161368e-34,6.9731147741581191e-36,6.292774022001217e-34,1.8252722552289877e-34,1.8251554134382594e-34,1.9452766836943781e-39,3.0111212141488048e-28,1.2479338539829026e-30,6.3762747818833675e-34,7.5325707200649195e-37,1.5773598548038058e-37,3.8174955729215254e-41,1.8536274720253467e-41,3.3200802305374199e-47,8.6077407263321505e-31,5.7063144549585655e-32,9.7425491360471543e-39,5.5625409420662566e-48,4.2120518205113242e-52,2.0529855916070332e-52,1.8177348257490589e-37,3.3121991406434046e-17,2.8934097567511315e-22,1.4287688581139355e-22,9.1718979178266116e-21,6.8792742612595654e-41,2.9734331510270605e-42,6.9884350172302611e-42,1.6267912294908578e-46,6.6898780900998176e-46,8.9189193811514149e-48,2.5705338464007036e-14,2.74189216376367e-19,5.7808022829202165e-13,6.9463552729928253e-17
6.375112822831635e-13,0.36473506932225463,1.5266116658119282e-12,8.4779999404533625e-19,8.5552932503589393e-19,4.4451869637241725e-24,8.1007897630907375e-24,0.0,0.0,8.8612521369524786e-13,1.717467188065967e-21,154.0,0.0,0.99999764499256016,0.99999999999937117,18.999999998134424,9.5996311654763692e-08,4.7710933538660027e-07,7.0452187220014841e-07,7.0519107638264688e-07,1.4288709413570733e-07,1.2652265037301055e-09,3.1018543314835805e-13,5.9916355633068787e-10,2.2743245560775361e-07,1.4159216991680559e-17,2.3913331890377517e-12,2.0126856732110663e-12,3.2235995685933019e-15,3.2225708085803873e-15,8.1061602204732112e-19,7.9927836791610431e-15,2.1814399049850629e-19,1.7402253292352895e-13,6.486506410029922e-35,6.069358191692575e-35,6.0693618868399941e-35,3.4139568358368195e-18,1.1127301370749045e-20,4.6401202901727349e-18,3.2793400921721841e-20,1.130022547810437e-21,1.8825185193334796e-21,1.5220142115710665e-25,2.1511267956368725e-29,2.3032420359346877e-30,8.7976137824263134e-35,2.6609685601517411e-38,1.1753862799126154e-36,2.2124920131952435e-32,1.3024774741118925e-37,5.0215267537844615e-15,1.2970215924582208e-20,1.5551494853451496e-23,3.4203604098057054e-24,2.6266980611964322e-25,2.5173813785400925e-24,2.4568941422211234e-31,1.4097782441808905e-31,1.3572073456880439e-29,2.4811090443072905e-34,4.8127660321410436e-30,1.4114884026578997e-34,8.261699071662649e-36,7.5651952783039594e-34,2.2551523765383976e-34,2.2550018131618531e-34,2.5066955819655659e-39,3.6718034496829327e-28,1.5202370169600615e-30,8.1008754512069111e-34,9.9783228273440715e-37,2.0876468970767224e-37,5.220214051642298e-41,2.5599216699770768e-41,4.7793093855856246e-47,1.0415417208878085e-30,7.2078679522379014e-32,1.25543088157371e-38,8.0074968117577943e-48,6.3191646022462898e-52,3.0800903732462619e-52,2.2460607265364205e-37,3.7207005622832945e-17,3.2522462229060018e-22,1.6054638463976624e-22,1.0748810438423139e-20,8.484508755212641e-41,3.825777489856126e-42,8.9670843969354645e-42,2.1018269237056171e-46,8.8927429214509692e-46,1.1482363811436722e-47,2.6782627573455914e-14,2.9765153101268743e-19,6.0230210141115576e-13,7.5406945435862608e-17
6.631521798176647e-13,0.36473506932194877,1.5880478610917388e-12,9.1751292281155908e-19,9.266308291687467e-19,5.0033835234308128e-24,9.1236263528550832e-24,0.0,0.0,9.3624889356412523e-13,1.8836448242736595e-21,154.0,0.0,0.99999755045656336,0.99999999999934586,18.999999997987548,9.9857304560542922e-08,4.8618694080163553e-07,7.328052687361621e-07,7.3353470194522422e-07,1.5246506914398334e-07,1.3686406271493204e-09,3.2265418286003202e-13,6.4255920063821953e-10,2.4267765762217585e-07,1.531657077144893e-17,2.5875100290324152e-12,2.1775980794053083e-12,3.6281094386403515e-15,3.626928482139918e-15,9.2788026382490205e-19,8.8999053352106897e-15,2.5307623616302416e-19,1.8829893480498706e-13,8.5470344587249386e-35,7.9973802976807674e-35,7.9973853624508213e-35,3.8452199938571698e-18,1.2523958366484519e-20,4.9761950012265492e-18,3.5187839142573842e-20,1.2378900449118723e-21,2.1522072372279715e-21,1.8145531281669977e-25,2.6729152441832328e-29,2.8620306521672534e-30,1.1390045322394752e-34,3.4485010083709538e-38,1.4655243563275465e-36,2.7492899183872802e-32,1.6532007878387772e-37,5.5914312068352754e-15,1.4033435437967207e-20,1.7500097736333395e-23,3.7820573068098141e-24,2.8497154868821888e-25,2.8439040237338578e-24,2.7647525121000069e-31,1.5864286490201636e-31,1.5966567124957201e-29,2.9331499311110207e-34,5.6618500128164517e-30,1.6627546836140171e-34,9.7212866522294845e-36,9.0235164439055566e-34,2.7625395901912793e-34,2.7623475497399096e-34,3.197231804478771e-39,4.4415529609594336e-28,1.8371129434296384e-30,1.0192816987689823e-33,1.306964235418762e-36,2.7319638142882603e-37,7.0472256806494624e-41,3.4899534728498219e-41,6.7806461109888893e-47,1.2502252461514111e-30,9.0171771830019309e-32,1.6012727927052463e-38,1.1360820630253873e-47,9.3287035193807272e-52,4.5471228962398378e-52,2.7516727356104778e-37,4.1594599665095825e-17,3.6378121488341846e-22,1.7952829816685353e-22,1.2515799376027861e-20,1.0375185437285536e-40,4.8723008356809305e-42,1.1392225156745948e-41,2.6870611698009356e-46,1.1681739775002731e-45,1.4631303213775463e-47,2.785992428809935e-14,3.2207695027555267e-19,6.265237343235407e-13,8.1594235303003446e-17
6.887930773521658e-13,0.36473506932163224,1.6494867935778485e-12,9.899914033535417e-19,1.0006714189139492e-18,5.6064562129202658e-24,1.0229786268094046e-23,0.0,0.0,9.8749217020429671e-13,2.059435815733266e-21,154.0,0.0,0.99999745592897482,0.99999999999932054,18.999999997835531,1.0371829685386607e-07,4.9480040342598684e-07,7.6108462354852162e-07,7.6187720581980662e-07,1.6221888994817691e-07,1.4760840416971667e-09,3.3512243908015911e-13,6.8707060364166655e-10,2.5820275246641239e-07,1.6519019694601997e-17,2.7914162610726309e-12,2.348983651832882e-12,4.0650922977567947e-15,4.0637441916857406e-15,1.0562375274711312e-18,9.8663966846901979e-15,2.9186854304669537e-19,2.0313784974887417e-13,1.1144805368995815e-34,1.0428099308796219e-34,1.0428106168291637e-34,4.3115629140318381e-18,1.4032795433434617e-20,5.3209107772614418e-18,3.7644685139737185e-20,1.3508348926279677e-21,2.4470525082297771e-21,2.1480485826163467e-25,3.2926720421703935e-29,3.5257630532272661e-30,1.4596831332805644e-34,4.423774100002741e-38,1.8110911829459243e-36,3.3869088883884347e-32,2.0796211989231119e-37,6.1986347690073213e-15,1.5138453499357503e-20,1.9604677635046035e-23,4.1642790852304009e-24,3.0818443831189601e-25,3.1975226779500936e-24,3.0972543064315743e-31,1.7772195310876694e-31,1.8665000298169208e-29,3.4444317825423559e-34,6.6187064717772441e-30,1.9461926560932971e-34,1.1366385202432836e-35,1.0685239648193893e-33,3.3574808580643283e-34,3.3572382180423471e-34,4.039643814309298e-39,5.3328714861767255e-28,2.2035953422232068e-30,1.2710828075196951e-33,1.6940839114786763e-36,3.5379992100200522e-37,9.4014325358579314e-41,4.7014028288224587e-41,9.4917159565391883e-47,1.4896713069480352e-30,1.1180647617541481e-31,2.0231787852619768e-38,1.5903413834809946e-47,1.356775857306856e-51,6.6135574714999422e-52,3.3446018650721341e-37,4.6292766503227596e-17,4.0508186119805608e-22,1.9985741490179648e-22,1.4486623448819417e-20,1.2587462363105509e-40,6.146748960980466e-42,1.4341083930265728e-41,3.4019883547364708e-46,1.5178648779356936e-45,1.8467741083060132e-47,2.8937228676129042e-14,3.4746548074129834e-19,6.5074512736174317e-13,8.8025418119008771e-17
7.14433974886667e-13,0.3647350693213049,1.7109284631791078e-12,1.0652367122679144e-18,1.0776653253474412e-18,6.2561402279689328e-24,1.1422652281944872e-23,0.0,0.0,1.0398550029798763e-12,2.2450840860119797e-21,154.0,0.0,0.9999973614093649,0.99999999999929523,18.999999997678405,1.0757928853476473e-07,5.0297345497625242e-07,7.8935994025534196e-07,7.902186215819386e-07,1.7213956544390333e-07,1.5875531306740886e-09,3.475902165804386e-13,7.3266419026027567e-10,2.7399342906528573e-07,1.7766523283651315e-17,3.0030515824138537e-12,2.5268402089476598e-12,4.5357980339488062e-15,4.5342670575675836e-15,1.196210808304826e-18,1.0893308146571226e-14,3.3476557227965824e-19,2.1853925720693694e-13,1.4391775784482918e-34,1.3466273499814357e-34,1.3466282687553102e-34,4.8143887741419564e-18,1.565813777139546e-20,5.6740075939051557e-18,4.0162086720402398e-20,1.4688555467152636e-21,2.7682108709367559e-21,2.5262354440500056e-25,4.0238020962979942e-29,4.3088049959738331e-30,1.8530767407592794e-34,5.6215567805157727e-38,2.2198044627915251e-36,4.1391519552946379e-32,2.5943649914637617e-37,6.8437973400576146e-15,1.6285261839002504e-20,2.1871187021543869e-23,4.5671728394218182e-24,3.3230866296415949e-25,3.5793164780213972e-24,3.4553400067033826e-31,1.9826905409263328e-31,2.1692078883857339e-29,4.0199255441923232e-34,7.6920952231065492e-30,2.2644394679632163e-34,1.3212092674176144e-35,1.256866614813619e-33,4.0508565923084387e-34,4.0505526898050724e-34,5.0595770297340719e-39,6.3590992240301411e-28,2.6250442160928151e-30,1.5720114453576519e-33,2.1747208106651415e-36,4.5377204529853848e-37,1.2404951694309144e-40,6.2636808951269801e-41,1.3122368063053735e-46,1.7628707235966064e-30,1.3749303276416132e-31,2.5339928728665589e-38,2.1986943038814761e-47,1.9462204801762336e-51,9.4870392833106117e-52,4.0357133457417866e-37,5.1309257496392903e-17,4.4919551957649207e-22,2.2156747177824683e-22,1.6675394615594368e-20,1.5160361306605203e-40,7.6870488656917787e-42,1.7900503635040841e-41,4.2685610316548157e-46,1.9523944902691804e-45,2.3106349976565295e-47,3.0014540805679735e-14,3.7381712904719599e-19,6.7496628085802198e-13,9.4700489674915229e-17
7.400748724211681e-13,0.3647350693209671,1.7723728698077343e-12,1.1432501251106042e-18,1.1576271221056138e-18,6.9541708079477666e-24,1.2705623707784378e-23,0.0,0.0,1.0933373519246842e-12,2.4408348348767752e-21,154.0,0.0,0.99999726689732582,0.99999999999926992,18.999999997516205,1.1144027960326906e-07,5.1072861376238415e-07,8.1763122247146826e-07,8.1855898179682502e-07,1.8221856424345197e-07,1.7030442806254602e-09,3.6005752968806608e-13,7.7930739572929025e-10,2.9003610807129067e-07,1.9059041097425197e-17,3.2224156993296132e-12,2.7111655704528447e-12,5.0414761140428064e-15,5.0397457747184199e-15,1.3483233527643861e-18,1.1981636268989146e-14,3.8201597086589912e-19,2.3450313727779573e-13,1.8417827980428495e-34,1.7233434398558494e-34,1.7233446578594975e-34,5.3551041886384267e-18,1.7404309725947059e-20,6.035233251242652e-18,4.2738247419682899e-20,1.5919498688953335e-21,3.1168384234036224e-21,2.953016333003047e-25,4.8809048612633806e-29,5.2268035355678805e-30,2.3319753323848125e-34,7.081339190493806e-38,2.7000821432178229e-36,5.0210535465491644e-32,3.2115961219893722e-37,7.5275449741027401e-15,1.7473852256816382e-20,2.4305572703684896e-23,4.9908708573226567e-24,3.5734441198154105e-25,3.9903643413464489e-24,3.8399491994833779e-31,2.2033808155720819e-31,2.507347341990262e-29,4.6648025003155826e-34,8.8911180526968667e-30,2.6202360693065063e-34,1.5274097161034592e-35,1.4692896171879719e-33,4.8544138434459296e-34,4.85403628763734e-34,6.2857983974433121e-39,7.5344320119779235e-28,3.107151349949189e-30,1.9292767959567134e-33,2.7667291164227501e-36,5.7678257289886901e-37,1.6201693059024447e-40,8.2597231009721615e-41,1.7933072575079139e-46,2.0729574885672347e-30,1.6779014079820077e-31,3.1481224258358081e-38,3.0047916142606263e-47,2.7561028969718149e-51,1.3435249479406097e-51,4.8367400946520696e-37,5.665158966343129e-17,4.9618906363742095e-22,2.4469118579820899e-22,1.9096567397191758e-20,1.8135866319240499e-40,9.5356328313711032e-42,2.2167712018820349e-41,5.3113838104843579e-46,2.4878711047752278e-45,2.8675455728400061e-47,3.1091860744829191e-14,4.0113190189140247e-19,6.9918719514432931e-13,1.0161944576513492e-16
7.657157699556692e-13,0.36473506932061883,1.8338200133792134e-12,1.2240329163979097e-18,1.2405717150280077e-18,7.702283238964762e-24,1.4082116786587642e-23,0.0,0.0,1.1479391777225806e-12,2.6469345381660255e-21,154.0,0.0,0.99999717239247143,0.9999999999992446,18.999999997348969,1.1530127005940747e-07,5.1808724672888759e-07,8.458984738084797e-07,8.4689831804973368e-07,1.9244779117057861e-07,1.8225538813386744e-09,3.7252439229910998e-13,8.2696863519836526e-10,3.0631790445152751e-07,2.0396532731036036e-17,3.4495083268401297e-12,2.9019575573002103e-12,5.5833755839266597e-15,5.5814286131927574e-15,1.5130985785005375e-18,1.3132326483652957e-14,4.3387215451325331e-19,2.5102947068754637e-13,2.3372839098479096e-34,2.1869823029035807e-34,2.1869839021553278e-34,5.935119203424943e-18,1.9275634793510725e-20,6.4043431383690706e-18,4.537142482777609e-20,1.7201152482616744e-21,3.4940907027185421e-21,3.4324615421927549e-25,5.8798266470983762e-29,6.2967432777469735e-30,2.9108111222207057e-34,8.8477558205088934e-38,3.2610737135008224e-36,6.0489335836138829e-32,3.9471401028735839e-37,8.2504716101429099e-15,1.870421661943751e-20,2.6913775839152102e-23,5.4354920715748837e-24,3.8329187980999524e-25,4.4317449639398824e-24,4.252020578619511e-31,2.4398289798159872e-31,2.8835818881748111e-29,5.3844342373363486e-34,1.0225218646613335e-29,3.0164271907427941e-34,1.7568676774668732e-35,1.7077828756524052e-33,5.7807994814157427e-34,5.780333951427132e-34,7.7504401218986166e-39,8.8739378487652385e-28,3.6559454976685477e-30,2.3508182080454843e-33,3.4905277884625098e-36,7.2702226086872171e-37,2.096015233864389e-40,1.078797130367804e-40,2.4244573777040901e-46,2.4232076291100677e-30,2.0330721513681279e-31,3.8816602381776725e-38,4.0623863895035551e-47,3.8565389743812313e-51,1.8800079693965263e-51,5.7603161944661915e-37,6.2327052734500214e-17,5.4612734500853302e-22,2.6926028472327434e-22,2.1764928519387738e-20,2.1559021192760157e-40,1.1739773375624046e-41,2.7251120200098126e-41,6.5579138954887721e-46,3.142665183465893e-45,3.5318054853997721e-47,3.2169188561598117e-14,4.2940980603290927e-19,7.2340787055230996e-13,1.0878228218745241e-16
7.913566674901704e-13,0.36473506932026,1.8952698938121969e-12,1.3075863596075786e-18,1.3265143321117193e-18,8.5022128568835247e-24,1.5555565062574961e-23,0.0,0.0,1.2036604416883931e-12,2.8636309476600274e-21,154.0,0.0,0.99999707789443437,0.99999999999921929,18.999999997176729,1.1916225990320709e-07,5.2506962832363763e-07,8.741616978746945e-07,8.7523666097548327e-07,2.0281956495720395e-07,1.9460783258402292e-09,3.849908178914845e-13,8.7561727424491074e-10,3.2282659198769903e-07,2.1778957815847765e-17,3.6843291884491209e-12,3.0992139916893301e-12,6.1627450687906742e-15,6.1605634186783198e-15,1.6910600093217976e-18,1.4346275719412284e-14,4.9059010198923354e-19,2.6811823877094611e-13,2.9428903403004114e-34,2.7536469346077904e-34,2.7536490156844985e-34,6.555847290653915e-18,2.1276435626257826e-20,6.7811000050284237e-18,4.8059928969945914e-20,1.8533486982249747e-21,3.9011225890418746e-21,3.968808941869163e-25,7.0377128854303735e-29,7.537002599739791e-30,3.6057960378267902e-34,1.097102822948297e-37,3.9126914862553526e-36,7.2404515537391743e-32,4.8186132535191133e-37,9.0131407140981169e-15,1.997634685747484e-20,2.9701731948957657e-23,5.9011433686203867e-24,4.1015126314845368e-25,4.9045368249509905e-24,4.6924919473734277e-31,2.6925731474285821e-31,3.3006714486224419e-29,6.18439260413374e-34,1.1704182518323561e-29,3.4559613212312227e-34,2.0112699519164948e-35,1.9744161589337494e-33,6.8435933697497442e-34,6.8430233973278419e-34,9.4892525480845654e-39,1.0393572795281991e-27,4.2777972835786935e-30,2.845347364899575e-33,4.3693547929025694e-36,9.0925333939474851e-37,2.6876425977731464e-40,1.3964556421848267e-40,3.2448928508218465e-46,2.8170379401777093e-30,2.4470662391141395e-31,4.7525111788714321e-38,5.4371844232230527e-47,5.3363104242059386e-51,2.6014454221935643e-51,6.8200103849915854e-37,6.834271599050006e-17,5.9907325417111232e-22,2.9530553684220808e-22,2.4695586867487143e-20,2.5478025838493271e-40,1.4351928984399575e-41,3.3271151290697964e-41,8.0386681950886049e-46,3.9376207991028275e-45,4.319286477191845e-47,3.3246524323950052e-14,4.5865084829149061e-19,7.4762830741330387e-13,1.1618899474302144e-16
