Time (s),Volume (m^3),H(4),O(5),OH(6),H2(7),H2O(8),Ar(9),He(10),HO2(11),H2O2(12),N2,Ne,C7H10(1),C7H16(2),O2(3),C7H10(57),C7H10(54),C7H11(67),C7H9(41),C7H10(125),S(151),S(153),S(152),C7H10(118),S(233),C7H10(150),C7H11(132),C2H4(30),C5H7(270),S(403),C7H10(298),S(402),C7H8(144),S(450),S(449),S(438),S(200),C7H8(533),S(314),S(310),S(234),S(802),S(856),S(961),S(953),S(1016),S(990),S(1006),S(949),C5H8O(890),C7H10(181),C7H9(137),S(535),C7H9(1071),C7H9(1285),C7H9(1286),S(1297),S(1298),S(1341),S(1367),C7H9(1335),S(1421),C7H9(1412),S(1422),C6H6(1400),CH3(19),S(1504),S(389),C5H7O(508),S(1153),S(1801),S(1800)
4.872229559827851e-05,0.6460631756131687,1.8227512305513724e-11,3.0481546769017907e-11,5.7292024049991842e-07,2.1866702655625063e-12,0.000162292427523866,0.0,0.0,0.00018130148152608347,0.0042652182118287328,154.0,0.0,0.84304001993898181,1.0,18.948119448461746,0.0030151298561177397,1.415176387739891e-11,0.00056531248361774448,0.0026488653263906851,0.00040874343328797645,0.0017095163223865492,3.6941505989293267e-09,2.531526304200843e-05,0.0002864865883877365,9.0983831388370746e-11,0.052260147529073972,1.6086132068243739e-08,0.00043890725964876163,0.00021736425384136251,1.8659134545850625e-07,3.5764147441261391e-09,1.4360377269092976e-07,0.050043697506544006,3.2271295809006858e-06,4.1934680951557594e-05,4.6830778103264252e-05,0.045389503032403085,6.0528766329474439e-08,7.9841338119995351e-13,5.1766142566928901e-12,1.0209126549604891e-11,3.9600745687301472e-08,3.0849348738864806e-06,8.0411196720732999e-06,1.072854297699081e-07,2.8996481999413541e-06,9.3227862076601369e-05,1.5972101948784096e-14,5.5413079987067926e-05,8.8197811810274945e-07,4.9517449289554375e-09,2.9433923015750028e-08,8.9059956963122178e-08,4.9903183063854721e-13,2.6529723058431472e-12,2.5377421687121274e-08,7.2086423824290446e-15,4.0013294664063496e-15,5.1145806222593373e-06,2.4973742054304582e-11,2.9847360018616636e-09,2.1083643067155268e-13,4.4699916705384823e-17,1.5937472885983385e-12,1.9150398571464473e-07,4.7047410453920386e-10,1.9103351161010541e-07,3.5989023877236651e-05,3.7610025992375723e-11,4.4721760428722353e-09,3.5180409035150292e-07,3.1754604485827709e-10
4.9655803450558246e-05,0.6460603835978664,1.8186449358230771e-11,3.084235276991174e-11,5.8351230654826512e-07,2.2387446830617383e-12,0.00016848355254560867,0.0,0.0,0.00018138062814408305,0.0043463307347509379,154.0,0.0,0.84054746677969783,1.0,18.947271097282353,0.0030061271841489213,1.4113401565050345e-11,0.00056369620492336314,0.0026400814953816023,0.00041590266721862101,0.0017045630333055075,3.6817515893604524e-09,2.5230295148983603e-05,0.00029156144603390276,9.0720207571109e-11,0.053132291950364965,1.6040152896737243e-08,0.00044683993225214374,0.00021808871912561086,1.8720567309773966e-07,3.6397952161441344e-09,1.440765699737094e-07,0.050901108452908489,3.2519356930093779e-06,4.3308239496383357e-05,4.8493359858427634e-05,0.046150283642360769,6.1565844844336722e-08,7.9573359459651842e-13,5.265092858606295e-12,1.0380244181280497e-11,4.0264908311523598e-08,3.146080284362837e-06,8.2002393432136166e-06,1.0944633410529447e-07,2.958102740168484e-06,9.6866040017086708e-05,1.6293806251323964e-14,5.768943174211648e-05,9.2796616829414303e-07,5.0385127305577945e-09,3.0594678106643619e-08,9.2568471065621456e-08,5.1871163217734293e-13,2.7645982558192903e-12,2.6446121171472982e-08,7.4926266141918446e-15,4.1589617103531554e-15,5.3910499556515113e-06,2.6323700992416641e-11,3.1110492912673225e-09,2.1975008682828153e-13,4.6591606125123488e-17,1.6611270832414542e-12,2.0342176132799735e-07,4.9319862235810081e-10,2.0292856270563917e-07,3.7013230658367101e-05,3.8744459866401429e-11,4.6608134654102106e-09,3.6663347638811945e-07,3.3092684608136388e-10
5.058931130283798e-05,0.6460576087244136,1.814567715528213e-11,3.1204610994045513e-11,5.9407331580573303e-07,2.2910712291561102e-12,0.00017477770940490961,0.0,0.0,0.00018146076028142971,0.0044272171668045144,154.0,0.0,0.83806982776469385,1.0,18.946427541957011,0.0029971668597720538,1.4075277263498606e-11,0.00056208948884293346,0.0026313499257980912,0.00042303943597094798,0.0016996394008076958,3.6694272793378718e-09,2.5145839156778306e-05,0.00029662256357168164,9.0458162135764898e-11,0.053998970302953413,1.5994445683619973e-08,0.00045474996544434524,0.00021876714809307472,1.8778047728096841e-07,3.7030040736434943e-09,1.4451894934948031e-07,0.051753659318561095,3.275263072817004e-06,4.468271484799871e-05,5.0166121265653945e-05,0.046906288608002417,6.2597044845595839e-08,7.9306995273771867e-13,5.3530628052747379e-12,1.0550287674793672e-11,4.0924910250529683e-08,3.2071019020776667e-06,8.3590271259842717e-06,1.1160286138575972e-07,3.0164345796813683e-06,0.00010056349586805248,1.6614858920476876e-14,6.000975813674849e-05,9.7525248581596454e-07,5.1250082456777403e-09,3.1777963996109773e-08,9.6144893710217394e-08,5.3877342787465265e-13,2.8787193226105249e-12,2.7538749349238562e-08,7.782107462070342e-15,4.3196449826155985e-15,5.6763969077435707e-06,2.7717008032035911e-11,3.2402051312002481e-09,2.2886384937236161e-13,4.8525866067590363e-17,1.7300195150245409e-12,2.1583903700058928e-07,5.1660505676804772e-10,2.1532243194382115e-07,3.8040137039826198e-05,3.9884436048447068e-11,4.8523913867709411e-09,3.8169323482055163e-07,3.4451541517108945e-10
5.152281915511771e-05,0.6460548508442906,1.8105194604501137e-11,3.1568578136607373e-11,6.0460338603313275e-07,2.3436482778378663e-12,0.00018117426084034868,0.0,0.0,0.00018154185256033932,0.0045078792594902906,154.0,0.0,0.83560696756913888,1.0,18.945588739783819,0.0029882503979965528,1.4037388782815282e-11,0.00056049224504897742,0.0026226701751584144,0.00043015387052743926,0.00169474514142023,3.6571770286436734e-09,2.5061890678104014e-05,0.00030167002615124954,9.0197679995225812e-11,0.054860231783102481,1.5949007859926832e-08,0.00046263749289425493,0.00021940237538730929,1.8831819584792498e-07,3.7660423802214803e-09,1.4493278701992358e-07,0.052601393182323306,3.2971908145996242e-06,4.6057444259708011e-05,5.1848399753068432e-05,0.047657560486199096,6.3622418439371666e-08,7.9042231725436658e-13,5.4405286617289922e-12,1.0719266601993049e-11,4.158078855536979e-08,3.2680000222755366e-06,8.5174838954448336e-06,1.1375502206032707e-07,3.0746440487697762e-06,0.00010431969593111822,1.6935261511851798e-14,6.2373947712962205e-05,1.0238402916653454e-06,5.2112330619760311e-09,3.2983762577570409e-08,9.9789164115917856e-08,5.5921691074593973e-13,2.9953417755866458e-12,2.8655367233519759e-08,8.077080006362522e-15,4.4833765523965173e-15,5.9707026499819492e-06,2.9154059521350351e-11,3.372210870272244e-09,2.3817821881382744e-13,5.0502806586856346e-17,1.800428367385309e-12,2.2876694293849866e-07,5.4070242547499673e-10,2.2822624051302358e-07,3.9069531991454539e-05,4.102969583739843e-11,5.0468469926696516e-09,3.9697840224147149e-07,3.5830727584119578e-10
5.2456327007397445e-05,0.646052109810468,1.8065000606919529e-11,3.1934496839463725e-11,6.15102634458913e-07,2.3964742260036789e-12,0.00018767257508171787,0.0,0.0,0.00018162388089107079,0.0045883187379027555,154.0,0.0,0.83315875276763962,1.0,18.944754648565983,0.0029793790066343943,1.3999733964129681e-11,0.0005589043848376196,0.0026140418036013874,0.00043724610069660857,0.0016898799779341759,3.6450001987797086e-09,2.4978445337467936e-05,0.00030670391814096497,8.9938746395980511e-11,0.055716125005418449,1.5903836904453018e-08,0.00047050264701395286,0.00021999707119492126,1.8882112502141847e-07,3.828911189708719e-09,1.4531985019577615e-07,0.053444352609674957,3.3177949280830309e-06,4.7431806281412594e-05,5.3539569664785955e-05,0.048404141325827377,6.4642017110974431e-08,7.8779055014812039e-13,5.5274949381047695e-12,1.0887190420453216e-11,4.2232579834899134e-08,3.3287749390494384e-06,8.67561052501595e-06,1.1590282652678786e-07,3.1327314769037129e-06,0.00010813411175575681,1.725501557340946e-14,6.4781889495587485e-05,1.0737325535370953e-06,5.2971887528820329e-09,3.421205427890189e-08,1.0350121715279324e-07,5.8004174895940237e-13,3.1144715621576339e-12,2.9796032732612065e-08,8.3775389753573242e-15,4.6501534935056878e-15,6.2740460527080392e-06,3.0635240572595832e-11,3.507073486341594e-09,2.4769366959811915e-13,5.2522532184517238e-17,1.8723572267351413e-12,2.422166373573067e-07,5.6549972622422894e-10,2.4165113763108237e-07,4.0101217811065016e-05,4.2179994285192998e-11,5.2441189611141083e-09,4.1248413363517678e-07,3.7229805864108989e-10
5.338983485967718e-05,0.6460493854774232,1.8025094066731523e-11,3.2302596382594039e-11,6.2557117787133913e-07,2.4495474933808357e-12,0.00019427202578799457,0.0,0.0,0.00018170682242357636,0.0046685373015704608,154.0,0.0,0.83072505176178379,1.0,18.943925226604602,0.0029705536347879175,1.3962310678384655e-11,0.00055732582132067803,0.0026054643742820867,0.00044431625512916952,0.0016850436385012922,3.6328961564503943e-09,2.4895498795025352e-05,0.00031172432313830906,8.9681346869790491e-11,0.056566698010935113,1.5858930346659918e-08,0.00047834555898435222,0.00022055374927512129,1.8929142636055409e-07,3.8916115463059665e-09,1.4568180244842045e-07,0.054282579660700811,3.3371482924303017e-06,4.8805218831182183e-05,5.5239040609516357e-05,0.049146072675980618,6.5655891734390129e-08,7.851745145450571e-13,5.6139660903025755e-12,1.1054068475342752e-11,4.2880320262936524e-08,3.3894269461920785e-06,8.8334078856423251e-06,1.1804628517002017e-07,3.1906971925707301e-06,0.0001120062200749002,1.7574122651190743e-14,6.7233472988575198e-05,1.1249320006341275e-06,5.3828768777898835e-09,3.5462818097569857e-08,1.0728098343397641e-07,6.0124758643158558e-13,3.2361143134903906e-12,3.0960800705024443e-08,8.6834787527809263e-15,4.8199726884953058e-15,6.5865037231770718e-06,3.2160925247692093e-11,3.6447995928520498e-09,2.5741065055553593e-13,5.4585141904635485e-17,1.9458094858562995e-12,2.5619930504483149e-07,5.9100593643425849e-10,2.5560829910839716e-07,4.1135009342785611e-05,4.3335099516392691e-11,5.4441474916852232e-09,4.2820570465045918e-07,3.8648350299831659e-10
5.432334271195691e-05,0.6460466777011402,1.7985473849684111e-11,3.2673093339691726e-11,6.360091326206039e-07,2.5028665223857787e-12,0.00020097199198675902,0.0,0.0,0.00018179065549784324,0.0047485366252685273,154.0,0.0,0.8283057347156686,1.0,18.943100432691359,0.0029617750137904239,1.3925116825231412e-11,0.00055575646950579538,0.002596937453611618,0.00045136446133361584,0.0016802358559551234,3.6208642754958819e-09,2.481304675982213e-05,0.00031673132398041834,8.9425467197353063e-11,0.057411998275145926,1.5814285768902327e-08,0.00048616635877860536,0.00022107477480159583,1.8973113354802936e-07,3.9541444847158033e-09,1.4602020893373007e-07,0.05511611589793658,3.355320640825225e-06,5.0177137295153793e-05,5.6946255824314186e-05,0.049883395593946958,6.6664092581677639e-08,7.8257407511452755e-13,5.6999465207287222e-12,1.1219910001230295e-11,4.3524045585217006e-08,3.4499563375945472e-06,8.9908768442900851e-06,1.201854084039186e-07,3.2485415231304167e-06,0.00011593550274285594,1.7892584295579639e-14,6.9728588171168244e-05,1.1774411374894315e-06,5.4682989822474905e-09,3.6736031628273737e-08,1.1112838939059729e-07,6.228340432960609e-13,3.3602753495831927e-12,3.2149723008360891e-08,8.9948933838618235e-15,4.9928308320285749e-15,6.9081500430001359e-06,3.3731476741062492e-11,3.785395445188565e-09,2.6732958535166427e-13,5.669072942893137e-17,2.0207883473065939e-12,2.7072615594845653e-07,6.1723001284754092e-10,2.7010892593560882e-07,4.2170733234642448e-05,4.4494792074005517e-11,5.6468743267214035e-09,4.4413851323202997e-07,4.0085945868305306e-10
5.5256850564236645e-05,0.6460439863390537,1.7946138815346208e-11,3.3046192200102464e-11,6.4641661466516564e-07,2.5564297779626472e-12,0.00020777185801482351,0.0,0.0,0.00018187535959469787,0.0048283183598009328,154.0,0.0,0.82590067349827245,1.0,18.942280226100593,0.0029530436918134761,1.3888150332181945e-11,0.00055419624549882208,0.0025884606115206877,0.00045839084569127524,0.0016754563681185793,3.6089039320769527e-09,2.4731084956821235e-05,0.00032172500275425692,8.917109342518538e-11,0.058252072715956497,1.5769900787016758e-08,0.00049396517518368556,0.00022156237198864157,1.9014215890639709e-07,4.0165110302696903e-09,1.4633654140652068e-07,0.055945002393986629,3.3723785708821231e-06,5.1547052665428658e-05,5.8660690563368205e-05,0.050616150652904188,6.766666933242848e-08,7.7998909702643905e-13,5.785440579472446e-12,1.1384724123777795e-11,4.4163791126061605e-08,3.5103634055278341e-06,9.1480182657686866e-06,1.2232020657142662e-07,3.3062647948251359e-06,0.00011992144667298689,1.8210402046371158e-14,7.2267125494146532e-05,1.2312622568694305e-06,5.5534565981389753e-09,3.8031671076204064e-08,1.1504335733748947e-07,6.4480071612830138e-13,3.4869596845368526e-12,3.3362848550281112e-08,9.3117765806498343e-15,5.1687244338274183e-15,7.2390572049990923e-06,3.5347247559600848e-11,3.9288669466600537e-09,2.7745087291645027e-13,5.8839383166365448e-17,2.0972968266633594e-12,2.8580842378660481e-07,6.441808911833506e-10,2.8516424289542137e-07,4.3208227234313225e-05,4.5658864280315325e-11,5.8522427649572516e-09,4.6027808067442189e-07,4.1542188675271752e-10
5.619035841651638e-05,0.6460413112500666,1.7907087851026909e-11,3.3422085959458212e-11,6.5679373967821055e-07,2.6102357475393477e-12,0.00021467101345996268,0.0,0.0,0.00018196091528717773,0.0049078841327524639,154.0,0.0,0.82350974163166191,1.0,18.941464566582564,0.0029443600631174865,1.3851409153707706e-11,0.00055264506678936163,0.0025800334216433437,0.00046539553347089535,0.0016707049171205981,3.5970145080539118e-09,2.4649609150040272e-05,0.00032670544080646657,8.8918211828999695e-11,0.059086967701539816,1.572577305519656e-08,0.00050174213582040268,0.00022201863147980095,1.9052629979419159e-07,4.0787121990510515e-09,1.4663218314338901e-07,0.056769279738940845,3.3883855766684054e-06,5.2914489723631163e-05,6.0381850519786561e-05,0.051344377949366249,6.8663671082611252e-08,7.7741944668224411e-13,5.87045256489498e-12,1.1548519861438008e-11,4.4799591794872291e-08,3.5706484416675933e-06,9.3048330124131168e-06,1.2445068998111476e-07,3.3638673327149959e-06,0.00012396354377568989,1.8527577438240312e-14,7.4848975876134349e-05,1.2863974518270185e-06,5.6383512438615953e-09,3.9349711294362771e-08,1.1902580557081965e-07,6.6714717857833216e-13,3.6161720322888182e-12,3.4600223343662701e-08,9.6341217299180675e-15,5.347649823060823e-15,7.5792952494986276e-06,3.7008579699875555e-11,4.075219654511289e-09,2.877748878702967e-13,6.1031186343181888e-17,2.1753377557440805e-12,3.0145736468397516e-07,6.7186748579022802e-10,3.0078549719818475e-07,4.4247339521859681e-05,4.682711963815512e-11,6.0601976687218513e-09,4.7662005215672113e-07,4.3016686002856239e-10
5.712386626879611e-05,0.6460386522945633,1.786831980521163e-11,3.3800956679868933e-11,6.6714062301144904e-07,2.6642829409023458e-12,0.00022166885310387433,0.0,0.0,0.00018204730419119075,0.0049872355492116853,154.0,0.0,0.82113281424413076,1.0,18.940653414356866,0.0029357243927506374,1.3814891270391146e-11,0.00055110285261962934,0.00257165546134735,0.00047237864884280253,0.0016659812486732053,3.5851953942807063e-09,2.4568615165113628e-05,0.00033167271875292255,8.8666808874849889e-11,0.05991672905809934,1.5681900275623034e-08,0.00050949736716214653,0.0002224455174836314,1.9088524480133307e-07,4.1407489980147838e-09,1.4690843371122365e-07,0.057588988047748216,3.4034020985896617e-06,5.4279005276078395e-05,6.2109270286669793e-05,0.052068117110496769,6.9655146353314394e-08,7.7486499242867807e-13,5.9549867242080004e-12,1.1711306127122975e-11,4.5431482092515274e-08,3.6308117380527118e-06,9.4613219418265316e-06,1.2657686898727932e-07,3.4213494605726752e-06,0.00012806129089950059,1.8844112012704188e-14,7.7474030699783302e-05,1.3428486269633741e-06,5.7229844244975446e-09,4.0690125815685323e-08,1.2307564844778913e-07,6.8987298191529724e-13,3.7479168115998464e-12,3.5861890554577761e-08,9.9619218996136116e-15,5.5296031519291136e-15,7.9289321000786373e-06,3.8715804822695902e-11,4.2244587861481924e-09,2.9830198096349893e-13,6.3266217096151343e-17,2.2549137859278058e-12,3.1768425583034089e-07,7.0029868932683308e-10,3.1698395714101386e-07,4.5287928078150086e-05,4.7999372260444907e-11,6.2706854653444123e-09,4.9316019681262374e-07,4.4509056315350105e-10
5.8057374121075845e-05,0.6460360093343406,1.7829833504812991e-11,3.4182976021273558e-11,6.7745737968090676e-07,2.7185698899706723e-12,0.00022876477686613537,0.0,0.0,0.00018213450891770897,0.0050663741924635739,154.0,0.0,0.81876976802766255,1.0,18.939846730104705,0.0029271368373903011,1.3778594688361179e-11,0.00054956952299263701,0.0025633263118588529,0.00047934031489267723,0.0016612851127723591,3.5734459837354163e-09,2.4488098842250655e-05,0.00033662691648802607,8.8416871257116686e-11,0.060741402077530454,1.5638280175214738e-08,0.00051723099455254007,0.00022284487464586559,1.9122057959360259e-07,4.2026224251032789e-09,1.4716651346444899e-07,0.058404166967368207,3.4174855878210915e-06,5.5640186445135124e-05,6.3842511862422852e-05,0.052787407301193016,7.0641143099723869e-08,7.7232560307045837e-13,6.0390472547259521e-12,1.1873091729746478e-11,4.6059496117452826e-08,3.6908535847964561e-06,9.6174859093046899e-06,1.2869875386352538e-07,3.4787115009707536e-06,0.00013221418977162495,1.9160007299236243e-14,8.0142181808079841e-05,1.4006175089529749e-06,5.8073576319808193e-09,4.2052886854649642e-08,1.2719279642698954e-07,7.1297765505488993e-13,3.8821981505833202e-12,3.7147890546198616e-08,1.0295169842124806e-14,5.7145803974712659e-15,8.288033598760275e-06,4.0469244424933124e-11,4.3765892248018508e-09,3.0903247948337497e-13,6.554454855737488e-17,2.3360273912334322e-12,3.3450039416248404e-07,7.2948337243782686e-10,3.3377091079004608e-07,4.6329860087637263e-05,4.9175446307549778e-11,6.4836541430016725e-09,5.0989440738637304e-07,4.6018929227748194e-10
5.899088197335558e-05,0.6460333822326193,1.7791627833142814e-11,3.4568305746600426e-11,6.877441245131518e-07,2.7730951487711905e-12,0.00023595818974894725,0.0,0.0,0.00018222251302682665,0.0051453016246522411,154.0,0.0,0.81642048119911348,1.0,18.939044474962557,0.0029185974629322049,1.3742517438616318e-11,0.00054804499895868761,0.0025550455583719864,0.00048628065363497499,0.001656616263186976,3.5617656746037442e-09,2.440805605734714e-05,0.00034156811319375574,8.8168385871100319e-11,0.061561031524960882,1.5594910509859862e-08,0.00052494314222211271,0.00022321843465019021,1.915337926211315e-07,4.264333469359506e-09,1.4740756793859658e-07,0.0592148556836882,3.4306905823884031e-06,5.699764902018993e-05,6.5581163204142455e-05,0.053502287230941283,7.1621708719384213e-08,7.698011485370739e-13,6.1226383044131799e-12,1.2033885375787181e-11,4.6683667571723482e-08,3.7507742711433469e-06,9.7733257682778941e-06,1.3081635482497138e-07,3.535953775278608e-06,0.00013642174693784839,1.9475264818590533e-14,8.2853321500801446e-05,1.4597056563894574e-06,5.8914723452599942e-09,4.3437965344929783e-08,1.3137715616811903e-07,7.3646070519764539e-13,4.0190198923455419e-12,3.8458260933046062e-08,1.063385800235218e-14,5.9025773660465568e-15,8.6566635406414351e-06,4.2269210008636783e-11,4.5316155250583294e-09,3.199666876466265e-13,6.7866248937105645e-17,2.4186808712853638e-12,3.5191709506867297e-07,7.5943038340860779e-10,3.5115766468526424e-07,4.7373011374139452e-05,5.0355175465607231e-11,6.6990532420364574e-09,5.2681869952035886e-07,4.7545945441073471e-10
