Time (s),Volume (m^3),H(4),O(5),OH(6),H2(7),H2O(8),Ar(9),He(10),HO2(11),H2O2(12),N2,Ne,C7H10(1),C7H16(2),O2(3),C7H10(57),C7H10(54),C7H11(67),C7H9(41),C7H10(125),S(151),S(153),S(152),C7H10(118),S(233),C7H10(150),C7H11(132),C2H4(30),C5H7(270),S(403),C7H10(298),S(402),C7H8(144),S(450),S(449),S(438),S(200),C7H8(533),S(314),S(310),S(234),S(802),S(856),S(961),S(953),S(1016),S(990),S(1006),S(949),C5H8O(890),C7H10(181),C7H9(137),S(535),C7H9(1071),C7H9(1285),C7H9(1286),S(1297),S(1298),S(1341),S(1367),C7H9(1335),S(1421),C7H9(1412),S(1422),C6H6(1400),CH3(19),S(1504),S(389),C5H7O(508),S(1153),S(1801),S(1800),S(1859),S(1878),S(2149),S(2338),S(2426),CH4(31),S(2143),S(2688),S(2668),S(1371)
1.193339207471477e-17,0.41090925021034286,3.8788970043961684e-21,8.3876808819694561e-33,8.3866417545988146e-33,7.7521332531477057e-51,1.2925927468553919e-42,0.0,0.0,1.514170455093363e-20,9.7258121778087536e-35,154.0,0.0,0.99999999999934119,1.0,19.0,6.4107660458563023e-14,1.6214805625975944e-14,2.8924165504904662e-13,2.8924166723342235e-13,8.157904407297633e-20,9.697026837070167e-21,9.449349765206183e-21,7.0837436201463867e-21,7.7892399509458862e-20,7.9554288694553351e-30,4.11379205631868e-24,4.2347730281555604e-25,4.2761325348630966e-33,4.2761324388843899e-33,8.380608027529493e-41,2.8552894905787884e-33,1.2172625441262051e-41,2.9141277641197716e-25,3.8083799780404182e-75,3.6701614149111189e-75,3.6701614149136098e-75,8.7104802310151061e-35,2.1364532547308047e-38,1.0972674739094192e-29,3.0863272654063738e-35,7.6516757577599503e-40,8.9854369611309079e-45,1.4742922871453735e-53,8.9460868566218293e-62,7.4419076801519859e-64,1.5616178212733275e-72,7.0882539757590934e-76,9.4541142111525182e-74,9.9617615816162552e-65,8.0928104472729514e-74,2.9904302428980659e-33,1.7219062848825697e-34,4.9491970703374029e-42,8.4300369102755516e-44,1.5665220887304541e-43,3.5430030665784126e-47,7.5994777237536279e-51,3.7731880095877239e-51,7.0541834300898712e-57,1.0578342911063626e-65,3.7467357022109652e-58,9.5732965849691229e-66,1.6240348422633687e-67,6.9959435410213798e-66,5.4940865154630874e-68,5.4940865047938725e-68,2.335309112220837e-77,9.8776780691888514e-56,5.0848939314032669e-60,5.8889208244899624e-68,3.8304362004515969e-75,7.4650629157986176e-76,3.2274634545544147e-84,3.5839142570926679e-85,4.2580360786242607e-95,1.2063974376077456e-61,2.208441890106756e-67,8.3339045027200927e-77,7.9478529446847311e-97,4.7522057857549441e-105,2.5135441573054892e-105,5.6352250169387631e-71
2.387715199658394e-17,0.41090925021034286,7.7611640843918572e-21,3.3570507186017252e-32,3.3568423425713934e-32,6.2082140223523292e-50,1.0348601546319075e-41,0.0,0.0,3.0297730914083553e-20,3.892988532405721e-34,154.0,0.0,0.99999999999868183,1.0,19.0,1.2827101827578113e-13,3.2443372005569942e-14,5.7873458664967693e-13,5.7873459829122219e-13,3.265259579770819e-19,3.8813376508009045e-20,3.6876735380891283e-20,2.8353353139852504e-20,3.1176989946350788e-19,6.200821734020027e-29,1.6465888290430872e-23,1.6950127590479602e-24,3.423505975278216e-32,3.42350582159049e-32,1.3419576026117039e-39,2.2859493054205401e-32,1.9491964767181655e-40,1.1664104980206503e-24,4.8846252377116017e-73,4.7073462148719577e-73,4.7073462148783469e-73,6.9736808623053247e-34,1.7104615659723374e-37,8.1193250309438672e-29,2.4687674627935583e-34,6.1259209267388415e-39,1.4388242111549355e-43,4.7216519775757237e-52,5.7303270223535279e-60,4.7668400155020276e-62,2.0005711988912428e-70,9.0806841341736087e-74,1.2105299876827534e-71,6.3809074130262351e-63,5.1877563380545912e-72,2.3941432064876642e-32,6.8921120470972298e-34,3.9623666143161554e-41,6.749108367390997e-43,1.2538889587806641e-42,5.6216044549539765e-46,1.1750113488570562e-49,5.8577362927526038e-50,2.2379542750817779e-55,6.7099484503486846e-64,1.1886595950747031e-56,6.0710345550557176e-64,1.0257496341513968e-65,4.4381986208956834e-64,3.4855620512817296e-66,3.4855620377450804e-66,2.9629419662765422e-75,3.1635017037604364e-54,1.6285273444251146e-58,3.7721133683577392e-66,4.9071597842913456e-73,9.5634657511051417e-74,8.2692395059385503e-82,9.1827137923531623e-83,2.1819937591404584e-92,3.866201331867036e-60,1.4155346535364907e-65,1.0573707465475268e-74,4.0728084956770763e-94,4.8704575939362679e-102,2.5760901125858838e-102,3.5751037630344292e-69
4.776467184032228e-17,0.41090925021034286,1.552569840086465e-20,1.3432162536422787e-31,1.3431742010476705e-31,4.9694398783178284e-49,8.2820264750672902e-41,0.0,0.0,6.0613284815621506e-20,1.557805765043566e-33,154.0,0.0,0.99999999999736311,1.0,19.0,2.5659773390853127e-13,6.4899523890957881e-14,1.1577203915871445e-12,1.1577203690802004e-12,1.3065065893493979e-18,1.5530404663682677e-19,1.4049773397513266e-19,1.1344968789502395e-19,1.2474641542541707e-18,4.7127766368967367e-28,6.5884994918150434e-23,6.7822583650552638e-24,2.7398450546897709e-31,2.739844808699742e-31,2.1479049720128455e-38,1.8294247000230897e-31,3.1199531328315875e-39,4.6671609164472131e-24,6.2586625244196169e-71,6.0315151957288415e-71,6.031515195745214e-71,5.5810646667542825e-33,1.36888895216441e-36,5.6380662802820618e-28,1.9722982390877245e-33,4.9024829329319154e-38,2.3030032068652188e-42,1.5115301512430803e-50,3.6688948088864653e-58,3.052013371738038e-60,2.5617773011843171e-68,1.1628026616644136e-71,1.548510535399402e-69,4.085434965103862e-61,3.3231977571126987e-70,1.9160113072726647e-31,2.7577421599991715e-33,3.1710969618729429e-40,5.4012627015636431e-42,1.0030424151417132e-41,8.9538601294571711e-45,1.7594470509640922e-48,8.8364238548452101e-49,7.1281260092581377e-54,4.2726156409189829e-62,3.7860088285281455e-55,3.8639973239318604e-62,6.4763501003086328e-64,2.8268263474134431e-62,2.2202352114118633e-64,2.2202351941672547e-64,3.7745512465008684e-73,1.0127367389854097e-52,5.2134288572704676e-57,2.4151607288126077e-64,6.2838090822291122e-71,1.2246382658215336e-71,2.117730508809947e-79,2.351768507243272e-80,1.1176540246586944e-89,1.2380847724525827e-58,9.066124994790636e-64,1.3470058188214262e-72,2.0861612383705666e-91,4.9894631817542329e-99,2.6390347827982677e-99,2.2772722045908105e-67
9.553971152779897e-17,0.41090925021034286,3.105476765973568e-20,5.3736586086892014e-31,5.3735715471688632e-31,3.9771227541313641e-48,6.6268796482429127e-40,0.0,0.0,1.2125839731655454e-19,6.233063712230414e-33,154.0,0.0,0.99999999999472555,1.0,19.0,5.1325116516728733e-13,1.2980790440366707e-13,2.3156917684069917e-12,2.3156915755580956e-12,5.2266965842191379e-18,6.2131718541995541e-19,5.1260165810586546e-19,4.5386737808647095e-19,4.9904965555697841e-18,3.4246405023335672e-27,2.63582836202648e-22,2.7133445580972604e-23,2.1922920037282872e-30,2.1922916100975009e-30,3.4370235908253321e-37,1.4637705212814629e-30,4.9928427230881538e-38,1.8671679770685137e-23,1.403243815999818e-68,1.3523155095450814e-68,1.3523155095524105e-68,4.4657005467020648e-32,1.0953189226464607e-35,3.5594509460433987e-27,1.5726196268295861e-32,3.922546222390275e-37,3.6853867082371532e-41,4.8376960851872851e-49,2.3484895830038246e-56,1.9536187526279439e-58,3.2796353864406202e-66,1.4886423894456893e-69,1.9783459584821499e-67,2.6151204106809908e-59,2.6474853955228677e-68,1.5330507287914258e-30,1.103276132556404e-32,2.5373584836740011e-39,4.3217105376798571e-41,8.0186740264074016e-41,1.428431939561026e-43,2.4931117665086886e-47,1.2677809178031783e-47,2.2742118669107141e-52,2.7243599996309349e-60,1.2079170189657884e-53,2.4615412333951834e-60,4.0609615313454286e-62,1.8034543739147328e-60,1.4166825661360629e-62,1.4166825441295645e-62,4.8168476500294593e-71,3.2413776475597658e-51,1.6686157060922694e-55,1.5460029309551505e-62,8.0448511632375473e-69,1.5678421310292274e-69,5.4219974464657449e-77,6.0217120253755696e-78,5.7235169242694267e-87,4.5916570745376002e-57,6.7103326831373711e-62,1.7189650873104391e-70,1.0683251587025456e-88,5.1102186519827666e-96,2.7029050539881888e-96,1.4530774450327552e-65
1.9108979090275233e-16,0.41090925021034286,6.2112908681178103e-20,2.1496234234130915e-30,2.1496036522109524e-30,3.1830036192257765e-47,5.3020073262298459e-39,0.0,0.0,2.426046410869235e-19,2.4940894733878553e-32,154.0,0.0,0.99999999998945055,1.0,19.0,1.0265580276578233e-12,2.5960897429365774e-13,4.6316335898270038e-12,4.6316328249731903e-12,2.0907043759977367e-17,2.4854699823023197e-18,1.7394251457282116e-18,1.8155753598536211e-18,1.9962232012161733e-17,2.3120225791931717e-26,1.0544168322146072e-21,1.0854258186629513e-22,1.7539996227518601e-29,1.7539989929852214e-29,5.4987616630479827e-36,1.1710520989460485e-29,7.9890472547638042e-37,7.469277631823489e-23,1.8025113427257252e-66,1.7370923127103889e-66,1.7370923127292502e-66,3.5729010282357021e-31,8.7633801162511245e-35,1.9946010806371157e-26,1.2494733678038029e-31,3.1380389826838425e-36,5.8966803463279909e-40,1.5480863387331428e-47,1.5030597765641817e-54,1.2503380301495546e-56,4.1980122692506156e-64,1.9054996306108569e-67,2.5219336497904521e-65,1.6737065928296913e-57,1.7006422522962577e-66,1.2264779534385106e-29,4.4134614289462437e-32,2.0300781859840101e-38,3.457504404868035e-40,6.4040744923331136e-40,2.2791832414557869e-42,3.2429792335209276e-46,1.6795952640894736e-46,7.2573430486193774e-51,1.7363380853692488e-58,3.8546387399856817e-52,1.5659536881328987e-58,2.5051631013120361e-60,1.1506548790021917e-58,9.0416462695316481e-61,9.0416459886295017e-61,6.1484694719136254e-69,1.0373106310757845e-49,5.3399247717717305e-54,9.895089312093014e-61,1.029811729814403e-66,2.0069710002961919e-67,1.3878922721231263e-74,1.5416650093395884e-75,2.9306440850300355e-84,1.4757307717072837e-55,4.322147932283802e-60,2.1941745163264105e-68,5.470204486485638e-86,5.2332274066124183e-93,2.7679672391669967e-93,9.2739388734558748e-64
3.8218994965265903e-16,0.41090925021034286,1.2422920073885499e-19,8.5988236741618367e-30,8.5987652663087681e-30,2.5480083128632424e-46,4.2418075813312958e-38,0.0,0.0,4.8552120353522588e-19,9.9820526486926652e-32,154.0,0.0,0.99999999997890054,1.0,19.0,2.0531717525309893e-12,5.1914836470297153e-13,9.263513503793655e-12,9.263511486256357e-12,8.362002674837334e-17,9.9422762741628476e-18,5.307138251189024e-18,7.2622623891030133e-18,7.9841147987215246e-17,1.40552752777657e-25,4.2178367674924015e-21,4.3418772455414518e-22,1.4032654984508673e-28,1.4032644911142384e-28,8.7951541180713026e-35,9.3676535894375063e-29,1.27821216789321e-35,2.9878311589501319e-22,2.3074911718511535e-64,2.2237447741185225e-64,2.2237447741668142e-64,2.858458718816421e-30,7.0110321799876225e-34,9.9272154846262677e-26,9.859164045180702e-31,2.5100769484740575e-35,9.4334463822879157e-39,4.9532463192587957e-46,9.6183801091996069e-53,8.0011635109633149e-55,5.372790286336535e-62,2.438741394213696e-65,3.2013872478562889e-63,1.0710384293937173e-55,1.089550247417804e-64,9.8110242976145229e-29,1.7654547532390048e-31,1.6241376533159677e-37,2.7658274152334498e-39,5.1052392385276248e-39,3.6322355558612279e-41,3.7697172657269311e-45,1.9964040521337805e-45,2.3132297374441701e-49,1.1038375257579304e-56,1.228639573328025e-50,9.9189264436094018e-57,1.4969057268100615e-58,7.3308417006851441e-57,5.7640299585535794e-59,5.7640296004013648e-59,7.839341857463776e-67,3.3193172694539777e-48,1.7087333931486181e-52,6.3327008684900811e-59,1.3181273525005292e-64,2.5688487072591076e-65,3.5517167032979733e-72,3.9465690565849944e-73,1.5004543385010747e-81,4.7225721044954487e-54,2.7665847570087417e-58,2.7975879537733807e-66,2.8006785388838267e-83,5.3586980041197451e-90,2.834331757602832e-90,5.9121296961903423e-62
7.643902671524725e-16,0.41090925021034286,2.4846182491331469e-19,3.4396034754274786e-29,3.4395767019190012e-29,2.0407820036388309e-45,3.3935271818169958e-37,0.0,0.0,9.7225062684061303e-19,3.9971334466414461e-31,154.0,0.0,0.99999999995780042,1.0,19.0,4.1063992018456959e-12,1.0379762693486175e-12,1.8527258416276317e-11,1.8527256109290869e-11,3.343945357234755e-16,3.9769848731558965e-17,1.4249923990352518e-17,2.9046969421941349e-17,3.1928288773689439e-16,7.5615288677024041e-25,1.6871675737278252e-20,1.7367840720285116e-21,1.1226377416285539e-27,1.1226361309397915e-27,1.406201739172104e-33,7.4923687025082845e-28,2.0448702336483798e-34,1.195155780217978e-21,2.9537195747837109e-62,2.8465194392282489e-62,2.8465194393518817e-62,2.2868247866034677e-29,5.6089520743578198e-33,4.5041148666526346e-25,7.6766501438818869e-30,2.0073521592905527e-34,1.508839034547112e-37,1.5845109533413913e-44,6.1537320187519196e-51,5.1190554380235476e-53,6.8749139439231202e-60,3.1205742265912215e-63,4.0307694066311078e-61,6.8523854642060067e-54,6.9861786621865131e-63,7.8469822356015993e-28,7.0619506620628108e-31,1.2993379951634373e-36,2.2122230813115543e-38,4.0553669816688827e-38,5.7702514180642843e-40,3.8898001142093707e-44,2.1046890412389301e-44,7.350437035943852e-48,6.9766091281810352e-55,3.9040764062353343e-49,6.2240993995174178e-55,8.4527870558434485e-57,4.6532832905280184e-55,3.663290169267033e-57,3.6632897140136243e-57,9.9647216003734155e-65,1.0620486936393495e-46,5.4672437051611163e-51,4.0524039327039306e-57,1.6869857683061999e-62,3.2876710536610135e-63,9.0850730590727205e-70,1.0101920011809847e-70,7.6813396066539757e-79,1.5107952421385359e-52,1.770124910768341e-56,3.5560619271254381e-64,1.4337632354898876e-80,5.4866009645057246e-87,2.9019832381538821e-87,3.7574313058793598e-60
1.146590584652286e-15,0.41090925021034286,3.7269448914682315e-19,7.30921264887816e-29,7.3091451345008277e-29,6.0625256160494255e-45,9.7034268755684215e-37,0.0,0.0,1.4598763473780148e-18,8.5001779950495063e-31,154.0,0.0,0.9999999999367003,1.0,19.0,6.1596266507287782e-12,1.5565534190723404e-12,2.779098841335119e-11,2.7790989108883139e-11,7.1045700544187083e-16,8.4511338186934663e-17,2.3925729417838158e-17,6.1721259690412958e-17,6.7835069080859401e-16,1.7781682521570596e-24,3.5852505867397281e-20,3.6906850632352057e-21,3.2100597196120673e-27,3.2100537931033814e-27,5.1739132260111516e-33,2.142044971888351e-27,7.5259545949347316e-34,2.5397198741302188e-21,1.524012234907522e-61,1.4687008513939862e-61,1.4687008514698902e-61,6.5389371574916984e-29,1.6038184461269295e-32,9.9500574151041063e-25,2.1614505654345756e-29,5.7385645596159926e-34,5.5525866669413664e-37,7.2332912982114319e-44,3.3806432808975012e-50,2.8122285665126159e-52,4.4348104835137739e-59,2.0129952599112585e-62,2.5875422272711753e-60,3.7644591012923617e-53,3.5420596166166372e-62,2.2434278796164322e-27,1.5006718050582899e-30,3.7153125037699309e-36,6.3248072568446662e-38,1.1548756396681198e-37,2.1167168417874426e-39,1.1977548789248568e-43,6.527576442981844e-44,3.3465673955982667e-47,3.8166740259225394e-54,1.7774790294017214e-48,3.3965065588266169e-54,4.4535671180368324e-56,2.5494718644261491e-54,2.0079380337194921e-56,2.0079377406218601e-56,6.4154078767618839e-64,4.8486622934188081e-46,2.4960039183751376e-50,2.2264033045090495e-56,1.0882919187475398e-61,2.1209042837328642e-62,6.745272406481873e-69,7.5015850606072474e-70,6.4610775067765552e-78,6.6785052901453936e-52,9.4727054768542358e-56,2.2894355319425448e-63,1.2059947656533021e-79,5.1591486866455299e-86,2.7287867318746367e-86,2.0595426291012494e-59
1.5287909021520993e-15,0.41090925021034286,4.9692719343932533e-19,1.2468716895326558e-28,1.2468582229201968e-28,1.3219004244407147e-44,2.04674084057981e-36,0.0,0.0,1.9483983639888462e-18,1.4510119785957545e-30,154.0,0.0,0.99999999991560018,1.0,19.0,8.2128540991802378e-12,2.0748799350665967e-12,3.7054703495061126e-11,3.7054710922511629e-11,1.2117468829285749e-15,1.4416670178078068e-16,3.3898825017843863e-17,1.0528338424998208e-16,1.156986740681599e-15,3.2162158970374359e-24,6.1160319517743632e-20,6.2958892798117042e-21,6.7709643832328334e-27,6.7709493566952489e-27,1.3117916563131261e-32,4.5176015750139153e-27,1.9086210205248e-33,4.3324748603492463e-21,8.3140847501951557e-61,8.0123394499040017e-61,8.0123394503265452e-61,1.3792579003091771e-28,3.3829270218776364e-32,1.7331820760224575e-24,4.4963466276124818e-29,1.2101958003995271e-33,1.4080374776585125e-36,2.1557594936727729e-43,1.1622060009186691e-49,9.6679499984367867e-52,1.7317438116685436e-58,7.8605353603421099e-62,1.0058973147103558e-59,1.294155246738351e-52,1.4394985801711432e-61,4.7314194844382566e-27,2.5599749835488036e-30,7.8366876278303758e-36,1.3339352386017585e-37,2.4270142725405357e-37,5.3523123292967439e-39,2.6411491377612033e-43,1.4462147789188188e-43,9.950044010427531e-47,1.3071047395754402e-53,5.2848138910900019e-48,1.1605634901411352e-53,1.4752267828380617e-55,8.7431910987237707e-54,6.8887821911919067e-56,6.8887810487296401e-56,2.5006552867819089e-63,1.4451737006037294e-45,7.4394770638092447e-50,7.6544745670090491e-56,4.249894992603016e-61,8.2823329684983769e-62,2.9534136303600479e-68,3.2851161174431519e-69,3.139178102870947e-77,2.2818833028596196e-51,3.5790555383505662e-55,8.9239673871207429e-63,5.8594442555398063e-79,2.7559659817823648e-85,1.4576908503368265e-85,7.0658454463938275e-59
2.2931915371517264e-15,0.4109092502103429,7.4539269604016724e-19,2.5815051889036777e-28,2.5814700452834972e-28,3.8425026876051649e-44,5.5903041284169016e-36,0.0,0.0,2.9275459456511382e-18,3.0075238835438802e-30,154.0,0.0,0.99999999987340005,1.0,19.0,1.231930899507016e-11,3.1109451207514309e-12,5.5582098653165599e-11,5.5582128764867673e-11,2.508039973813031e-15,2.9847924554616396e-16,5.4080290322577543e-17,2.1795529036509839e-16,2.3946989554394356e-15,7.078044780829252e-24,1.2662496649299332e-19,1.3034862107396474e-20,1.8493648884720377e-26,1.849359636207859e-26,4.584884690240249e-32,1.2336253693611846e-26,6.6737948881855216e-33,8.9698597771868299e-21,1.1546897765196903e-59,1.1127823122442192e-59,1.1127823123109693e-59,3.7672080733930599e-28,9.2398459199444874e-32,3.6638241366399528e-24,1.2004024369296946e-28,3.3043504354829551e-33,4.9226749033431472e-36,9.4340623883775654e-43,6.2493390946417018e-49,5.1985879628095075e-51,1.1261942359453281e-57,5.1119309516429157e-61,6.4899646244693553e-59,6.9588488480796207e-52,1.2030226451463017e-60,1.2920128095766382e-26,5.3001106007904426e-30,2.1404458310847993e-35,3.6427018216376964e-37,6.5885221374858389e-37,1.8623091772403579e-38,7.5688524175927603e-43,4.1673150844176647e-43,4.3366246537367405e-46,6.9818694031235211e-53,2.3033300078387386e-47,6.1746173736693332e-53,7.4523404547620315e-55,4.6813360686127217e-53,3.6910007128708883e-55,3.6909999722535158e-55,1.6210852638162415e-62,6.3252517263200991e-45,3.256095960689403e-49,4.1163755599278818e-55,2.7640823870689666e-60,5.3867072184560707e-61,2.2906149297583531e-67,2.5486510289107174e-68,2.8700450940507266e-76,1.4025610770737877e-50,2.5849753900742903e-54,5.785088453523699e-62,5.3570930313133111e-78,2.9375260822923353e-84,1.5537221346522243e-84,3.7859060458748823e-58
3.0575921721513535e-15,0.41090925021034286,9.9385834595176763e-19,4.3904849328365106e-28,4.390412915063316e-28,8.4131501113030864e-44,1.1696811352126465e-35,0.0,0.0,3.9099895180987985e-18,5.1204884670813078e-30,154.0,0.0,0.99999999983119991,1.0,19.0,1.6425763889372848e-11,4.1460896427310788e-12,7.4109438962509508e-11,7.4109506411730277e-11,4.2643363111309631e-15,5.0763506768085258e-16,7.4430235115205188e-17,3.7065112397687463e-16,4.0716263761933234e-15,1.2488153837889016e-23,2.1535612624039426e-19,2.216889740407106e-20,3.8694943214253347e-26,3.8694812027955826e-26,1.1451185311032851e-31,2.5806500538127724e-26,1.6674444417926925e-32,1.5255398073568097e-20,5.3079535804355447e-59,5.1153106064840821e-59,5.1153106068302125e-59,7.8823021021281994e-28,1.9332871252541588e-31,6.306186363328556e-24,2.4616929011573597e-28,6.9118148397659936e-33,1.2297731822840256e-35,2.7481532933125326e-42,2.0824788222352855e-48,1.7323351503711593e-50,4.2275555617124669e-57,1.9189449518960863e-60,2.4228770263284831e-58,2.3189102603860165e-51,4.661134381117177e-60,2.7027921170619529e-26,9.0141016579794391e-30,4.4785303542699119e-35,7.6204643667815764e-37,1.3710951590862046e-36,4.6341333064639322e-38,1.6307689300137623e-42,9.0104741405851506e-43,1.2593026833112552e-45,2.315324675811538e-52,6.6885838971041289e-47,2.0417223866906096e-52,2.375108823558951e-54,1.5551373202014181e-52,1.226771960191257e-54,1.2267716827856975e-54,6.0719351411822137e-62,1.8427463410450029e-44,9.4859967163726399e-49,1.3718196240540575e-54,1.0376646535587567e-59,2.022217898033567e-60,9.5649791110330632e-67,1.0644626401654452e-67,1.3200270149637135e-75,4.707434781642073e-50,9.9043050350548584e-54,2.1668620805961939e-61,2.4639011806303828e-77,1.4752283414767055e-83,7.8028075894298694e-84,1.2583218876326224e-57
3.821992807150981e-15,0.41090925021034286,1.2423241536959647e-18,6.7076974798626817e-28,6.7075678919538027e-28,1.5803478928010096e-43,2.1293630961849848e-35,0.0,0.0,4.8959645015808299e-18,7.8315115281148754e-30,154.0,0.0,0.99999999978899978,1.0,19.0,2.0532218781974921e-11,5.1802485480700445e-12,9.2636720505610643e-11,9.2636841164059844e-11,6.513089179406295e-15,7.7555125879574409e-16,9.4800308292340757e-17,5.6621805532664838e-16,6.2187556887090087e-15,1.9559866224381318e-23,3.2901564277091047e-19,3.3869061580009106e-20,7.0442700866614194e-26,7.0442422655747555e-26,2.4283757478037652e-31,4.6970335415449637e-26,3.5373291867343918e-32,2.3306811482019815e-20,1.9597066320070254e-58,1.8885824775295139e-58,1.8885824776683753e-58,1.434950029365521e-27,3.5194773302021222e-31,9.7108984276097226e-24,4.3917433563561762e-28,1.2579000671498729e-32,2.608517190058987e-35,6.6711804815275371e-42,5.7005301714364133e-48,4.7420550434510528e-50,1.289326478530569e-56,5.8524534809598225e-60,7.3482204561429279e-58,6.3477327453963911e-51,1.4506060592556956e-59,4.9193439458764326e-26,1.3771504578311705e-29,8.1529913445776792e-35,1.3870374202888401e-36,2.4823547356608444e-36,9.7906893435680936e-38,3.0319563121725305e-42,1.6796523379031984e-42,3.0472921434762235e-45,6.306829828508607e-52,1.6185192113746479e-46,5.5453338900348431e-52,6.2222230772045704e-54,4.2436366388681855e-52,3.3493288085455208e-54,3.349327964396219e-54,1.8476990217985968e-61,4.4737695418631184e-44,2.3029732252150342e-48,3.7554999500198053e-54,3.1649087391662549e-59,6.1678049154178762e-60,3.2174717745130701e-66,3.5813866628780558e-67,4.8585952047558199e-75,1.271876111632316e-49,3.0108826226601449e-53,6.5937939941294412e-61,9.0688283482758968e-77,5.8984380258715719e-83,3.1198139881190296e-83,3.4354856927688184e-57
5.350794077150235e-15,0.41090925021034286,1.7392562525938473e-18,1.289877695698044e-27,1.2898438931929444e-27,4.3374517506854325e-43,5.6221598153478571e-35,0.0,0.0,6.8787304724663501e-18,1.5097898039110042e-29,154.0,0.0,0.99999999970459963,1.0,19.0,2.874512856197042e-11,7.2455530705056282e-12,1.296911036036719e-10,1.296913794547315e-10,1.2516163524696723e-14,1.4913537918448796e-15,1.3551723252024652e-16,1.0885789991573885e-15,1.1950544661115041e-14,3.8793575919904147e-23,6.3268526410880492e-19,6.5128901623712019e-20,1.8598941495799513e-25,1.8598839705692807e-25,8.883448015091768e-31,1.2394750192187131e-25,1.2955626555197882e-31,4.4818161919090704e-20,2.4024367055299988e-57,2.3152444370037961e-57,2.3152444372891946e-57,3.7887304663531671e-27,9.2924555158488998e-31,1.8853857327097669e-23,1.1001552174545013e-27,3.3185609196114257e-32,9.5498342538940048e-35,3.4487820482894718e-41,4.2551333092348481e-47,3.5396848554542232e-49,1.4259324108375801e-55,6.4726509548504292e-59,7.8832614757938477e-57,4.7382364205923456e-50,1.1872092778226386e-58,1.2981393178234676e-25,2.6482055391388529e-29,2.1526247789889032e-34,3.6604593025552687e-36,6.4578494152406507e-36,3.5389310546247515e-37,8.2556834630536607e-42,4.5918598537666792e-42,1.5561691095513587e-44,4.6016811361862644e-51,8.2653162647243595e-46,3.9928470199258086e-51,3.8957803510312621e-53,3.1218143576832144e-51,2.4698785699398561e-53,2.4698776477806687e-53,2.0184493721501151e-60,2.3137517854516606e-43,1.1910365330045381e-47,2.8043696195564895e-53,3.5016165720928034e-58,6.8238532266581642e-59,5.4176408467930872e-65,6.038697255375071e-66,1.2858927380118988e-73,7.1256982103511368e-49,2.5843932579485751e-52,7.2031424980719354e-60,2.4001876396556079e-75,2.5245600795487488e-81,1.3352963419827406e-81,2.5334645486849398e-56
8.408396617148742e-15,0.4109092502103429,2.7331223721873705e-18,3.1469651741183213e-27,3.1468355346720955e-27,1.7337472676497433e-42,2.1740061666232293e-34,0.0,0.0,1.0887261526064434e-17,3.7034775260077477e-29,154.0,0.0,0.99999999953579966,1.0,18.999999999999996,4.5170948101254231e-11,1.1364213796137266e-11,2.0379915426161921e-10,2.0379993477232376e-10,3.0492207202100981e-14,3.6384255128185269e-15,2.1692748497449232e-16,2.6545479680217862e-15,2.9114231630857232e-14,9.7496111073618529e-23,1.5435570643930384e-18,1.5889398309665902e-19,7.1918891583710268e-25,7.1918248161026567e-25,5.6132410998176881e-30,4.7868239318627612e-25,8.2098573720147134e-31,1.0934250543900604e-19,6.7164665560447795e-56,6.4727041055877854e-56,6.4727041071167779e-56,1.4650693047829722e-26,3.5932337815582988e-30,4.64088016468254e-23,3.8076377166200745e-27,1.2808755177573111e-31,6.0455693510111621e-34,3.7217201512563417e-40,8.1278433342982451e-46,6.761249597023029e-48,4.9841439682494875e-54,2.2624851374491873e-57,2.5593270589468917e-55,9.0506405280758497e-49,2.0634700978739475e-57,5.0133840725888591e-25,6.4607774016570898e-29,8.3237899401494537e-34,1.4139088775009099e-35,2.4158108292592319e-35,2.174071834055349e-36,3.2928275098456394e-41,1.8390568783680088e-41,1.6298718953956391e-43,8.3043797954383065e-50,8.6567242930469823e-45,6.980421075536547e-50,5.2292773270502057e-52,5.7501174299670118e-50,4.577301811696842e-52,4.5772986858732511e-52,6.8418953611557088e-59,2.4994258501769696e-42,1.2865775088754679e-46,5.3620339701520688e-52,1.2251750523328965e-56,2.3874696428375402e-57,3.5518381372645499e-63,3.9727767532243647e-64,1.6238847477437485e-71,7.4222403687789651e-48,4.8926639353285956e-51,2.4416340548339338e-58,3.0310675895470544e-73,6.2112082380970755e-79,3.2852520055893948e-79,4.6953001787209409e-55
