Time (s),Volume (m^3),H(4),O(5),OH(6),H2(7),H2O(8),Ar(9),He(10),HO2(11),H2O2(12),N2,Ne,C7H10(1),C7H16(2),O2(3),C7H10(57),C7H10(54),C7H11(67),C7H9(41),C7H10(125),S(151),S(153),S(152),C7H10(118),S(233),C7H10(150),C7H11(132),C2H4(30),C5H7(270),S(403),C7H10(298),S(402),C7H8(144),S(450),S(449),S(438),S(200),C7H8(533),S(314),S(310),S(234),S(802),S(856),S(961),S(953),S(1016)
1.1097623720854373e-07,0.3865295013306352,2.4622848534582791e-11,3.1421626979865894e-13,1.697864945321455e-10,8.8982332865783368e-17,9.1138522815918595e-11,0.0,0.0,6.8601515107070629e-06,6.6143864391473796e-08,154.0,0.0,0.99750666548353939,1.0,18.999230190564404,0.00024347482606214854,1.9512636609123273e-10,0.0003215117808480651,0.0010533023644742274,1.2985756597351858e-05,0.00074227585390309746,1.6313040117192505e-09,1.1043327080228325e-05,1.087144582579225e-05,2.7136362117698191e-11,7.3747386449401787e-05,2.165563866186362e-08,1.1671625949855085e-06,1.165017477993885e-06,1.2337990494406312e-09,2.007279551966707e-10,9.0003376727019126e-10,1.3370841607092198e-05,1.8642336920968011e-12,1.888282588399781e-12,1.8895711759036228e-12,9.5597624140153022e-06,3.7655701843423185e-11,2.4770967732102702e-13,3.7328932850096541e-15,7.8189386000566973e-15,3.7763504898938745e-11,7.8815515461389876e-11,1.3867231310231188e-10,9.0921261909819752e-13,4.5956063555126781e-12
1.1481472463830332e-07,0.38652944330704675,2.551680879793491e-11,3.3730860469307262e-13,1.9185057201839377e-10,1.0214178739246067e-16,1.0679193839628373e-10,0.0,0.0,7.3335837562963348e-06,7.5656998599101884e-08,154.0,0.0,0.99741852436740486,1.0,18.999203355720731,0.00025172846953884476,1.9511001559992626e-10,0.00033227284326360119,0.0010887854638684863,1.3434304704029087e-05,0.00076724215834219093,1.686256400047505e-09,1.141534564347692e-05,1.1247018052192302e-05,2.804908840024205e-11,7.889509177321931e-05,2.2387469556169206e-08,1.2491429204173972e-06,1.246845841825369e-06,1.3204570787719462e-09,2.0827381641634727e-10,9.6324999660200693e-10,1.4607876938558461e-05,2.2069235783980084e-12,2.2386268396706592e-12,2.2402079092417168e-12,1.0573072504170738e-05,4.1158562777474309e-11,2.5605431818008975e-13,4.0764242993785757e-15,8.6480328446302511e-15,4.1931991229205411e-11,9.0472264414605154e-11,1.5953379409938448e-10,1.0571499149169233e-12,5.464813283325843e-12
1.1865321206806291e-07,0.3865293852950759,2.6408641640150278e-11,3.6120786345175208e-13,2.1583717470207635e-10,1.1669368266792747e-16,1.2444727189589345e-10,0.0,0.0,7.8219295974657412e-06,8.6149825358549842e-08,154.0,0.0,0.99733026874960218,1.0,18.999176507519124,0.00025997102955536142,1.9509364263121896e-10,0.00034300393796160344,0.0011241828454966853,1.3882811340434207e-05,0.00079213883714269984,1.741075893144309e-09,1.1786464547475937e-05,1.1622559522918084e-05,2.8959269286039628e-11,8.4212672421540919e-05,2.3117272537342457e-08,1.3338438765168906e-06,1.3313895667127191e-06,1.4099905718395594e-09,2.1581907054558673e-10,1.0285638763270926e-09,1.5916203685188109e-05,2.597831449214458e-12,2.6389598790729208e-12,2.6408866742296361e-12,1.1654361396884448e-05,4.4864370983935484e-11,2.6437877904259466e-13,4.4396863545083835e-15,9.5327732970958108e-15,4.6392171038251385e-11,1.0336615011286765e-10,1.8264713271116797e-10,1.2230097547294465e-12,6.459261822274086e-12
1.224916994978225e-07,0.38652932729422645,2.7298294395705546e-11,3.8591188058924843e-13,2.4183268223562541e-10,1.327298405247283e-16,1.4427666121982472e-10,0.0,0.0,8.3250803483303644e-06,9.7685201093966624e-08,154.0,0.0,0.99724189987292966,1.0,18.999149645788158,0.00026820251900189711,1.9507724742809384e-10,0.00035370429793956255,0.0011594924876889613,1.4331276455517159e-05,0.00081696411128766972,1.7957593603250324e-09,1.2156662597870958e-05,1.1998070213110051e-05,2.9866839737209858e-11,8.9699681558590011e-05,2.3844995367918182e-08,1.4212578165504123e-06,1.4186409898042194e-06,1.5023914022802121e-09,2.2336371401661757e-10,1.0959694783229304e-09,1.7297592333297189e-05,3.0417854664309068e-12,3.0944070529741766e-12,3.0967402758600689e-12,1.2805646151080792e-05,4.877819624312924e-11,2.7268258450410433e-13,4.8231691475315091e-15,1.0474812124127749e-14,5.1153140024987074e-11,1.1757964977221595e-10,2.0816506919202065e-10,1.4082686751762396e-12,7.5916709823178026e-12
1.2633018692758208e-07,0.38652926930400583,2.8185715023924267e-11,4.1141843620570845e-13,2.699232964832272e-10,1.5034453323512093e-16,1.6645993879747874e-10,0.0,0.0,8.8429246589502168e-06,1.103275969855473e-07,154.0,0.0,0.99715341898076759,1.0,18.999122770359484,0.00027642295076318933,1.9506083023357135e-10,0.00036437316486774812,0.0011947123897472511,1.4779699998787168e-05,0.00084171622192285743,1.850303703399773e-09,1.2525918820286687e-05,1.2373550098167632e-05,3.0771735452988965e-11,9.5355662738424237e-05,2.4570586396367925e-08,1.5113769004091554e-06,1.508592253312981e-06,1.5976512373115541e-09,2.3090774411428575e-10,1.1654607238838836e-09,1.8753794974616397e-05,3.5439101427895737e-12,3.6104243922429127e-12,3.6132329547454455e-12,1.4028921411507464e-05,5.2905055953261947e-11,2.8096526409446167e-13,5.2273572821560139e-15,1.1475783142942477e-14,5.6223897028842109e-11,1.3319758464048012e-10,2.362447736210475e-10,1.614470796275431e-12,8.8755315196467511e-12
1.3016867435734167e-07,0.3865292113239266,2.9070852098682715e-11,4.3772525656160473e-13,3.0019496447202025e-10,1.6963442784395183e-16,1.9118462376341103e-10,0.0,0.0,9.375348567043094e-06,1.2414306035369145e-07,154.0,0.0,0.9970648273167787,1.0,18.999095881067849,0.00028463233771852344,1.9504439129085848e-10,0.0003750097892847338,0.0012298405724114861,1.5228081920312927e-05,0.00086639343076887914,1.9047058573958798e-09,1.2894212465218817e-05,1.2748999153744918e-05,3.1673892884791677e-11,0.00010118015001124461,2.5293994572445545e-08,1.6041930968182624e-06,1.6012353066724095e-06,1.6957615400173778e-09,2.3845115875381863e-10,1.2370313853882311e-09,2.0286544890419801e-05,4.1096330290046001e-12,4.1928076861837897e-12,4.1961695086439853e-12,1.5326158936307453e-05,5.7249913936706057e-11,2.8922635238754025e-13,5.6527301536724345e-15,1.253730143423454e-14,6.1613341857018856e-11,1.5030708582129875e-10,2.6704778205007456e-10,1.8432284315455346e-12,1.0325120650388254e-11
1.3400716178710126e-07,0.3865291533535048,2.9953654817167042e-11,4.6483001463367963e-13,3.3273330626713527e-10,1.9069852942431994e-16,2.1864590746788826e-10,0.0,0.0,9.9222355506325634e-06,1.3919917536816099e-07,154.0,0.0,0.99697612612461295,1.0,18.999068977751147,0.00029283069274174212,1.9502793084312744e-10,0.00038561343077531107,0.0012648750783140115,1.567642217072269e-05,0.00089099402053403366,1.9589627912610967e-09,1.3261523012794336e-05,1.3124417355746144e-05,3.2573249251308267e-11,0.00010717266803187833,2.6015169459741131e-08,1.6996981855945063e-06,1.696561908741069e-06,1.7967135716828008e-09,2.4599395644271066e-10,1.3106750880017044e-09,2.189755614607452e-05,4.7446911938795193e-12,4.8477014118599808e-12,4.8517042706501525e-12,1.6699307137715072e-05,6.1817679276046466e-11,2.974653891080014e-13,6.0997618368454233e-15,1.3660962965856744e-14,6.7330273168687276e-11,1.6899755972565777e-10,3.0073993194055071e-10,2.0962226535166187e-12,1.1955516089388546e-11
1.3784564921686084e-07,0.3865290953922608,3.0834072996508352e-11,4.92730330702895e-13,3.6762354742326618e-10,2.1363812332483858e-16,2.4904663271438472e-10,0.0,0.0,1.0483466581589922e-05,1.5556502311537513e-07,154.0,0.0,0.99688731664761354,1.0,18.999042060250428,0.00030101802870124977,1.9501144913336523e-10,0.00039618335812976118,0.0012998139724219576,1.6124720701204133e-05,0.00091551629532857714,2.0130715085482499e-09,1.3627830177406259e-05,1.3499804680321313e-05,3.3469742553652503e-11,0.00011333273217037608,2.6734061245415497e-08,1.7978837599511911e-06,1.7945636300556847e-06,1.9004983941809408e-09,2.5353613613513725e-10,1.3863853114185542e-09,2.358852319626599e-05,5.455137496427078e-12,5.5816075160225174e-12,5.5863499412485478e-12,1.8150290636112566e-05,6.6613205180394519e-11,3.0568191923524842e-13,6.5689209767582906e-15,1.4848344227439762e-14,7.3383386417604368e-11,1.8936065316508474e-10,3.3749129691549338e-10,2.3752038152104907e-12,1.3782609421604964e-11
1.4168413664662043e-07,0.38652903743971995,3.1712057061958152e-11,5.2142377296808845e-13,4.0495045569351763e-10,2.3855671652203393e-16,2.825972670938761e-10,0.0,0.0,1.1058920180026109e-05,1.7331114105879369e-07,154.0,0.0,0.9967984001285296,1.0,18.99901512840993,0.00030919435846001611,1.9499494640460903e-10,0.00040671884952286327,0.0013346553424674137,1.6572977463504231e-05,0.00093995858104184296,2.0670290480822361e-09,1.3993113912229643e-05,1.38751611038619e-05,3.4363311589139742e-11,0.00011965984862466429,2.745062075182254e-08,1.8987412288438489e-06,1.895231855125872e-06,2.0071068724061543e-09,2.6107769701184078e-10,1.4641553916365386e-09,2.5361120501014122e-05,6.2473466490851376e-12,6.4013940469483203e-12,6.4069862715115829e-12,1.9681009827594061e-05,7.1641287882531039e-11,3.1387549310475297e-13,7.0606706826466476e-15,1.6101001876072452e-14,7.9781271854113069e-11,2.1149021810099534e-10,3.7747612085345953e-10,2.6819920281779479e-12,1.5823118813701291e-11
1.4552262407638002e-07,0.38652897949541204,3.2587558042774608e-11,5.5090785815851327e-13,4.4479828170541274e-10,2.6555997815298136e-16,3.1951587075701327e-10,0.0,0.0,1.164847246949041e-05,1.9250948192746073e-07,154.0,0.0,0.99670937780922886,1.0,18.998988182077095,0.00031735969487557599,1.9497842289971672e-10,0.00041721919268156832,0.0013693972993652909,1.7021192409928856e-05,0.00096431922571306775,2.1208324846065059e-09,1.4357354413598521e-05,1.4250486602996531e-05,3.5253895964849058e-11,0.00012615351453519038,2.8164799449055023e-08,2.0022618193566788e-06,1.9985577847705696e-06,2.1165296767484698e-09,2.6861863833550601e-10,1.543978522762054e-09,2.7217002152591104e-05,7.1280210712223529e-12,7.314303633588053e-12,7.3208685948204641e-12,2.1293340465174534e-05,7.6906665567293069e-11,3.2204566650621271e-13,7.5754684247502738e-15,1.7420472393154287e-14,8.6532412587033867e-11,2.3548227606493434e-10,4.2087275135214258e-10,3.0184775976814201e-12,1.8094601073394242e-11
1.493611115061396e-07,0.38652892155887075,3.3460527580475663e-11,5.8118005213730948e-13,4.8725070333940606e-10,2.9475567925028589e-16,3.6002805894022839e-10,0.0,0.0,1.2251997232934425e-05,2.1323337206610371e-07,154.0,0.0,0.99662025093041551,1.0,18.998961221102618,0.00032551405080002819,1.9496187886112516e-10,0.00042768368502486186,0.0014040379776186103,1.7469365493342346e-05,0.00098859659991218049,2.1744789294100164e-09,1.4720532125249452e-05,1.4625781154586543e-05,3.614143611154966e-11,0.00013281321810150077,2.8876549465260689e-08,2.1084365791317037e-06,2.1045324384981482e-06,2.2287572856142555e-09,2.7615895942491904e-10,1.6258477588489582e-09,2.9157801513594098e-05,8.104196532244328e-12,8.3279618095386411e-12,8.3356362046025606e-12,2.2989133253860233e-05,8.2414017331578064e-11,3.3019200077872105e-13,8.1137659342491662e-15,1.8808271752596748e-14,9.3645182706018148e-11,2.6143498226460214e-10,4.6786357258942238e-10,3.3866214156117222e-12,2.0615463064087499e-11
1.5703808636565878e-07,0.3865288057072502,3.5198682030890866e-11,6.4407837926000165e-13,5.8030087954210191e-10,3.6016562452341421e-16,4.5277315439989889e-10,0.0,0.0,1.3500447953124314e-05,2.5955771899225877e-07,154.0,0.0,0.99644168844959713,1.0,18.998907254647765,0.00034178987255678632,1.9492873015195098e-10,0.00044850235634656628,0.0014730081564549918,1.8365585885381623e-05,0.0010368951338342045,2.2812894753214493e-09,1.544362221561908e-05,1.5376277323715085e-05,3.7907149632770024e-11,0.00014662864701217465,3.0292575313992293e-08,2.3287119147687646e-06,2.3243911043407843e-06,2.4615878861652162e-09,2.9123773859192336e-10,1.795696073197082e-09,3.3300581101459272e-05,1.0372892252050189e-11,1.0689989026577626e-11,1.0700353030744527e-11,2.6638380568075105e-05,9.4173058112662598e-11,3.4641142558464584e-13,9.2626379141355336e-15,2.179481647498858e-14,1.0898855168430536e-10,3.1962541043244753e-10,5.7337709870363401e-10,4.2260822606457084e-12,2.6483266423861696e-11
1.6394736373922603e-07,0.38652870146277934,3.6753891291107534e-11,7.0335576361356415e-13,6.7377971077001227e-10,4.2765473769537619e-16,5.5095025509813344e-10,0.0,0.0,1.4670527349846529e-05,3.0722924273611317e-07,154.0,0.0,0.99628063703650027,1.0,18.998858633332979,0.00035640068767901637,1.9489882851566237e-10,0.00046710970634316809,0.0015347167263222372,1.917204060526449e-05,0.0010800631561209354,2.3768538447172645e-09,1.6090577575705843e-05,1.6051617807810037e-05,3.948530023999791e-11,0.00015962506860114686,3.1558226056097122e-08,2.5359435798029774e-06,2.5312288218781676e-06,2.6806284983656921e-09,3.0480651313753822e-10,1.9554847526846496e-09,3.7335450619487363e-05,1.2818927245693599e-11,1.3244997931070604e-11,1.3258411703113067e-11,3.0226183631879923e-05,1.0562944217324923e-10,3.6092309426260581e-13,1.0381402806912075e-14,2.4731168671003086e-14,1.2411607020932361e-10,3.7972930553050872e-10,6.8254132285486302e-10,5.1109966171789952e-12,3.2819597136714508e-11
1.708566411127933e-07,0.3865285972364501,3.8300175664051623e-11,7.6514495041466734e-13,7.7696742927460095e-10,5.0401294936786499e-16,6.6461967847321685e-10,0.0,0.0,1.5883813719787457e-05,3.6104219428551641e-07,154.0,0.0,0.99611926606383194,1.0,18.998809962407037,0.00037097612563670104,1.9486886410672859e-10,0.00048559043203059147,0.001596069259398797,1.9978358981386759e-05,0.0011229371062380317,2.4718663681872587e-09,1.6733797086557874e-05,1.672685767218059e-05,4.105270006117613e-11,0.00017315109673910636,3.2815294476002666e-08,2.751627589594397e-06,2.7465007138856316e-06,2.9086000981648093e-09,3.1837327002251947e-10,2.1217885886783876e-09,4.1669872264274932e-05,1.5699593367477303e-11,1.6263371496743892e-11,1.6280546096599098e-11,3.411200158786811e-05,1.1793978787603206e-10,3.7535096518627329e-13,1.1583060053024615e-14,2.7911512815729997e-14,1.4054033369001478e-10,4.4780587535309058e-10,8.0636444172700539e-10,6.13223844450445e-12,4.0290106215259001e-11
1.7776591848636055e-07,0.3865284930257235,3.9837276495720332e-11,8.2942940444699879e-13,8.9032516367680243e-10,5.899365815110397e-16,7.9536377446919975e-10,0.0,0.0,1.7139493950626308e-05,4.2146822474652708e-07,154.0,0.0,0.99595758268954082,1.0,18.998761241118565,0.00038551626118558404,1.9483883832513514e-10,0.00050394080542879042,0.0016570557777288142,2.0784540758940145e-05,0.0011655083389535189,2.56631159564501e-09,1.737317615254055e-05,1.7401996789723016e-05,4.260903304108577e-11,0.00018720343933450784,3.4063526441369553e-08,2.9757055794103266e-06,2.9701481778950579e-06,3.1454405610141663e-09,3.3193800656120352e-10,2.2945622616299773e-09,4.6312578720930396e-05,1.9068643042037697e-11,1.9804465435458623e-11,1.9826237834607822e-11,3.8305673848875184e-05,1.3112912202144421e-10,3.8969269220125316e-13,1.2870024599069168e-14,3.134390905088166e-14,1.5830601310782624e-10,5.2449987876833953e-10,9.4604703133981635e-10,7.3038328114575105e-12,4.903415445128972e-11
1.846751958599278e-07,0.3865283888281159,4.1364942252816829e-11,8.9619210813289758e-13,1.0143046399194199e-09,6.8613898536492422e-16,9.4483968853387663e-10,0.0,0.0,1.8436735040883822e-05,4.8898993436988056e-07,154.0,0.0,0.99579559403823115,1.0,18.998712468751432,0.00040002116902337393,1.9480875256359744e-10,0.00052215721099164991,0.0017176665787996717,2.1590585688899481e-05,0.0012077684700167702,2.6601745037276527e-09,1.8008613066834096e-05,1.807703503543448e-05,4.4153992665571998e-11,0.00020177872033983919,3.5302675449031741e-08,3.2081175071392335e-06,3.2021109108814574e-06,3.3910859618365948e-09,3.4550072013564288e-10,2.4737591384995554e-09,5.1272060186235939e-05,2.2983704610822583e-11,2.3932262635063009e-11,2.3959611474253618e-11,4.2816749524833303e-05,1.4522177957420039e-10,4.0394599395123664e-13,1.4244644268908472e-14,3.5036179818201004e-14,1.7745650698351047e-10,6.1047551733338461e-10,1.1028265081626238e-09,8.6405630923403631e-12,5.9200721142189035e-11
1.9158447323349506e-07,0.3865282846411986,4.2882928669149148e-11,9.6541557456066936e-13,1.1493475868115614e-09,7.933493083421522e-16,1.1147779811579131e-09,0.0,0.0,1.9774685249219981e-05,5.6410002456485431e-07,154.0,0.0,0.99563330719653365,1.0,18.998663644624973,0.00041449092378932563,1.9477860820729239e-10,0.00054023614763092423,0.0017778922409744994,2.2396493527993894e-05,0.0012497093808316335,2.7534405042076677e-09,1.8640009068381514e-05,1.8751972286335892e-05,4.5687282132366218e-11,0.00021687348222708896,3.6532502764544518e-08,3.4488017048623271e-06,3.4423269600807456e-06,3.6454706288687043e-09,3.5906140819703797e-10,2.6593313120334933e-09,5.6556559504188577e-05,2.7506353082210074e-11,2.8715502356063491e-11,2.8749564901036453e-11,4.7654482204642814e-05,1.6024138965007354e-10,4.181086551554578e-13,1.5709198419358081e-14,3.8995905582452613e-14,1.9803391663372088e-10,7.0641571706887277e-10,1.2779757831587883e-09,1.0157971751903573e-11,7.0948517215501851e-11
1.9849375060706232e-07,0.3865281804626003,4.4390998878990995e-11,1.0370818607971319e-12,1.2958852082671155e-09,9.1231125080655722e-16,1.3069811467599194e-09,0.0,0.0,2.1152475254519509e-05,6.4730044377858998e-07,154.0,0.0,0.99547072920863588,1.0,18.998614768094111,0.00042892560006375138,1.9474840663421555e-10,0.00055817423053399016,0.0018377236284574845,2.3202264038674228e-05,0.0012913232226820484,2.8460954516827978e-09,1.9267268393951033e-05,1.9426808421396608e-05,4.7208614505530577e-11,0.00023248418850674025,3.7752777546591544e-08,3.6976949313222297e-06,3.6907327747414932e-06,3.9085271984958021e-09,3.7262006826283314e-10,2.8512296407660469e-09,6.2174067716455196e-05,3.2702173605977487e-11,3.4227803401519104e-11,3.4269893729405911e-11,5.282782524415303e-05,1.7621086268740037e-10,4.3217852777662114e-13,1.7265896710706334e-14,4.3230420968875521e-14,2.2007902367107355e-10,8.1302140500224456e-10,1.4728019055409191e-09,1.1872359892062791e-11,8.4446078918329946e-11
2.0540302798062957e-07,0.38652807629000724,4.5888923536064246e-11,1.1111725814600648e-12,1.4543377151916518e-09,1.0437818163804861e-15,1.5233220430546166e-09,0.0,0.0,2.2569219323647433e-05,7.3910152969679194e-07,154.0,0.0,0.99530786707197694,1.0,18.998565838549439,0.00044332527236746653,1.9471814921234239e-10,0.00057596819279224197,0.0018971518958005955,2.4007896989076923e-05,0.0013326024205073772,2.9381256505459275e-09,1.9890298325323128e-05,2.0101543321461067e-05,4.8717712853538333e-11,0.00024860722628528714,3.8963276958444003e-08,3.9547324251791185e-06,3.9472632587006815e-06,4.1801866709387793e-09,3.8617669789478593e-10,3.049403789643232e-09,6.8132320020322095e-05,3.8640817860823271e-11,4.0547781310193269e-11,4.0599409756993777e-11,5.8345427549254692e-05,1.9315237878391539e-10,4.4615353207912259e-13,1.8916877989999349e-14,4.7746811306099304e-14,2.4363126970445983e-10,9.3101078156887111e-10,1.6886446982863495e-09,1.3800785626660231e-11,9.9871843001141016e-11
2.1231230535419683e-07,0.38652797212116446,4.7376480920890094e-11,1.1876689225319426e-12,1.6251139137064764e-09,1.1885300580724888e-15,1.7657422365291183e-09,0.0,0.0,2.4024016484882736e-05,8.4002114937222478e-07,154.0,0.0,0.99514472773310814,1.0,18.99851685541725,0.00045769001516116851,1.9468783729923105e-10,0.00059361488684007133,0.0019561684919416449,2.4813392152984457e-05,0.0013735396762151908,3.0295178612362066e-09,2.0509009231610701e-05,2.0776176869177476e-05,5.0214310370370624e-11,0.00026523890885853487,4.0163786267517568e-08,4.2198479589922393e-06,4.2118518237223502e-06,4.4603784667636437e-09,3.9973129468479999e-10,3.2538022712462362e-09,7.4438792143074911e-05,4.5396053251096629e-11,4.7759159394375454e-11,4.7822053293229929e-11,6.4215629863572792e-05,2.110873772241655e-10,4.6003165757836942e-13,2.0664209289535224e-14,5.2551909582315144e-14,2.6872873828686809e-10,1.0611185896447835e-09,1.9268753868602439e-09,1.5961061293119894e-11,1.1741420343272668e-10
