Time (s),Volume (m^3),H(4),O(5),OH(6),H2(7),H2O(8),Ar(9),He(10),HO2(11),H2O2(12),N2,Ne,C7H10(1),C7H16(2),O2(3),C7H10(57),C7H10(54),C7H11(67),C7H9(41),C7H10(125),S(151),S(153),S(152),C7H10(118),S(233),C7H10(150),C7H11(132),C2H4(30),C5H7(270),S(403),C7H10(298),S(402),C7H8(144),S(450),S(449),S(438),S(200),C7H8(533),S(314),S(310),S(234),S(802),S(856),S(961),S(953),S(1016),S(990),S(1006),S(949),C5H8O(890),C7H10(181),C7H9(137),S(535),C7H9(1071),C7H9(1285),C7H9(1286),S(1297),S(1298),S(1341),S(1367),C7H9(1335),S(1421),C7H9(1412),S(1422),C6H6(1400),CH3(19),S(1504),S(389),C5H7O(508),S(1153),S(1801),S(1800),S(1859),S(1878),S(2149),S(2338),S(2426),CH4(31),S(2143),S(2688),S(2668),S(1371),S(309),S(3199),S(3198),C7H8O(842),S(1368),C6H7(1328),CH2O(20),S(1448),S(1498),C6H7(1473),C7H15(65),S(3676)
1.316839170649468e-07,0.672510776477847,5.5950191625209588e-06,3.2355774780491908e-06,3.3124135619414451e-05,1.8326620083996184e-07,3.6748198625985052e-05,0.0,0.0,0.0019883283903126994,0.0011933982043471206,154.0,0.0,0.64581380288525425,0.99999435331429976,18.991934736977509,0.015734681508271359,6.1513876453502683e-07,0.025448510771130049,0.053396844163473858,0.072624942583292273,0.0024081794007367917,1.2109613544942182e-08,7.8028546619224702e-05,0.12600442682032773,2.5785723888627746e-11,0.020814714692560937,3.3961185201765025e-05,0.029024800613582868,0.025808482655473995,5.653818855430127e-06,1.3001808951651128e-05,3.4232295290282045e-06,0.0062728671711831108,6.9863100637190345e-05,0.00066337026737712048,0.00084007650583901958,0.0022523009357992584,3.3509498408287571e-07,5.8106467956276544e-13,5.5452031543890612e-12,1.6746689505455462e-10,2.7771516237066095e-06,5.0405525848891716e-05,2.9742824213173436e-06,7.8631490246214114e-06,1.0071817881199713e-06,1.0259700107237255e-06,4.5697341820450094e-12,2.1323468796957793e-06,6.0376642132028867e-06,7.3131468315083134e-06,4.070315962689836e-08,3.8492103984524959e-09,2.3833236649017816e-11,7.5445792104950902e-11,2.0925307895588382e-07,5.8058698900471681e-17,3.3346210781084339e-17,6.0329362930573186e-08,1.3127311245091429e-12,6.102070759674166e-09,9.6389668248734864e-14,1.2197785802379416e-14,7.4193892369160106e-13,6.1052351479553486e-08,9.6577933705678714e-09,9.0968102892669902e-09,5.0410073695462601e-05,3.4497517724042993e-08,6.2904762379431213e-07,3.1474102233078418e-07,3.1013319082920467e-09,6.8739944651880497e-11,2.8724863362432649e-06,4.6741132515621818e-09,1.4801985227152254e-11,2.0201934049877444e-07,4.2448840684266249e-08,3.9237174139961658e-08,2.0785921304165683e-09,2.7373858469267719e-07,1.311861138973897e-08,1.7485691515381034e-08,8.2875224624183804e-14,4.0917582823207118e-14,1.860738821434798e-06,9.1549093224792495e-14,5.9648307732297373e-10,9.3955113225698422e-10,1.8841016331060702e-14,2.8585906093956247e-13,2.1057340420623274e-15,3.93486206023504e-06,1.7118236387101582e-06
1.3370291734380816e-07,0.6725124313098273,5.6431223673134511e-06,3.4540070231491969e-06,3.4249455008013794e-05,1.9008207447023685e-07,3.8744158340876733e-05,0.0,0.0,0.0020114761233469202,0.0012391655928301914,154.0,0.0,0.64178002394679623,0.99999404813340953,18.991811904049992,0.015880028840624689,6.1182894044981352e-07,0.025352829160303174,0.053711271253254686,0.073468875532341174,0.0023991089858417837,1.2180812198702152e-08,7.8487323622601491e-05,0.1275905098958976,2.5688601882468176e-11,0.021254122746586713,3.3833934712215017e-05,0.029585594727258129,0.026206737528568263,5.7410127539520461e-06,1.3166321244815677e-05,3.4760232216811074e-06,0.0064618109211881372,7.2136475312203945e-05,0.00069583772262876232,0.00088493804721267208,0.0023080923011644912,3.4520380053223084e-07,5.8448111013713948e-13,5.7121054390367721e-12,1.7163967159717308e-10,2.8527819644737686e-06,5.2673415766772697e-05,3.108192082682288e-06,8.2213399438117084e-06,1.053347114132154e-06,1.0973759931775859e-06,4.7778998238473444e-12,2.2766729778408232e-06,6.4765974463063441e-06,7.3985980847303389e-06,4.3351698951365165e-08,4.0997231994883737e-09,2.5384060223635379e-11,8.0632135630637001e-11,2.2364758865183884e-07,6.1837252365504786e-17,3.55164357891775e-17,6.5252785628849538e-08,1.4198619025131628e-12,6.5319670430738708e-09,1.0317948480992224e-13,1.3057130610872771e-14,7.9420212482939643e-13,6.6626425483583719e-08,1.0421341668205721e-08,9.9531686067550255e-09,5.2872300420118061e-05,3.6204280162408173e-08,6.6272264849739915e-07,3.3160151934996874e-07,3.2673338706276103e-09,7.2422314887221283e-11,3.0833617323240711e-06,5.0176348829485916e-09,1.6000124596921632e-11,2.2192716534881374e-07,4.6407937603023287e-08,4.2213474638138232e-08,2.2363809495755227e-09,3.0034274381097729e-07,1.4501468893173144e-08,1.790977273250324e-08,8.4884443119220197e-14,4.1909584524507085e-14,1.9280540546337507e-06,1.0119944512055013e-13,6.7008000397271514e-10,1.0456628074099563e-09,2.116552204189021e-14,3.2112694105690194e-13,2.365549553888749e-15,4.1300105063612723e-06,1.8218560828122722e-06
1.3572191762266953e-07,0.6725140718786786,5.6899953038473939e-06,3.6826823609444916e-06,3.5385111263785112e-05,1.969977069859051e-07,4.0804287973376832e-05,0.0,0.0,0.0020340562876866326,0.0012855801820686021,154.0,0.0,0.63777979675249052,0.99999373267130709,18.991689400319281,0.016023135609288461,6.0854679350586183e-07,0.025252319485578611,0.054015576499323745,0.074306137300308939,0.0023895817963920066,1.2249714608411807e-08,7.8931304578492954e-05,0.12916806008248075,2.5586588935945748e-11,0.021693313953811303,3.3700223132482169e-05,0.030144229685998454,0.026598650245043549,5.8268159785956818e-06,1.33299477278503e-05,3.5279749011310189e-06,0.006652484960246465,7.4410642851012508e-05,0.00072903398567047571,0.00093111569828489274,0.0023637711187573141,3.554054832014643e-07,5.8778735717526791e-13,5.8805330194075578e-12,1.7580521498933317e-10,2.9285893322952525e-06,5.4993971479028143e-05,3.2452137812668994e-06,8.5879926161436781e-06,1.1006120502807899e-06,1.1721792409996694e-06,4.9909830848223537e-12,2.4277989264508672e-06,6.9370624242577065e-06,7.4833737880787652e-06,4.6111935055034515e-08,4.3608022767404769e-09,2.7000286841882301e-11,8.6054215379176697e-11,2.3869695100100372e-07,6.5775179880298861e-17,3.7778197823710026e-17,7.0464910581011312e-08,1.5332746730813637e-12,6.9820203760715988e-09,1.1028758396345069e-13,1.3956768524432972e-14,8.489152420938105e-13,7.2589525349541765e-08,1.1228309035122256e-08,1.0871333423001212e-08,5.5392601175609634e-05,3.7952354579749148e-08,6.9733956127727837e-07,3.4893399391781618e-07,3.4379770689892102e-09,7.6207766521317376e-11,3.3048097946519628e-06,5.3784014340718821e-09,1.7270328523915832e-11,2.4343065265180735e-07,5.0650148364267877e-08,4.5345140319851537e-08,2.4024132621720425e-09,3.2894234858298453e-07,1.5998031480323445e-08,1.8338279829768257e-08,8.6914605615194442e-14,4.2911926805973599e-14,1.9969908278585839e-06,1.1164329627394762e-13,7.5110206917203423e-10,1.1618835193324124e-09,2.3724519692484143e-14,3.5995259104010101e-13,2.6515776575999518e-15,4.3306714916544464e-06,1.9366571998414691e-06
1.377409179015309e-07,0.6725156978845876,5.7356656348672165e-06,3.9218086798982811e-06,3.65306237351364e-05,2.0401099427129265e-07,4.2928894758855176e-05,0.0,0.0,0.002056076694925647,0.0013326230822631969,154.0,0.0,0.63381277320462226,0.99999340682355242,18.991567237005718,0.016164026087768745,6.0529203121844572e-07,0.025147228146633047,0.054309961950154306,0.075136782955559742,0.002379621167665184,1.2316366674859644e-08,7.9360785253449652e-05,0.13073714849789531,2.5479934912944116e-11,0.022132198400247022,3.3560379878957227e-05,0.030700601340467967,0.026984168613299775,5.9112171490587872e-06,1.3492695788485603e-05,3.5790776768098106e-06,0.0068448321279480397,7.6683567976307111e-05,0.00076294115450061266,0.00097860349234448569,0.0024193138419262876,3.6569696931796295e-07,5.9098562322703528e-13,6.0504353922807129e-12,1.799617733256722e-10,3.0045443606600701e-06,5.7366882069823757e-05,3.3853291702824293e-06,8.9630596456569408e-06,1.148970580763368e-06,1.2504567980087894e-06,5.208956420419968e-12,2.5858907225475192e-06,7.4195202367827821e-06,7.5674795208881278e-06,4.8985458724616594e-08,4.6325980750446542e-09,2.8682847981391284e-11,9.171611540081332e-11,2.5441253390299863e-07,6.9874750645682537e-17,4.0132800207879541e-17,7.5975051123099474e-08,1.6531720890469212e-12,7.4526041360370516e-09,1.177198559624137e-13,1.4897445908932045e-14,9.0612361459873205e-13,7.8959731487231063e-08,1.2080091643685368e-08,1.1854287032411746e-08,5.7970047288138292e-05,3.9741122621660301e-08,7.3288936441560441e-07,3.6673394160724306e-07,3.6132170470100824e-09,8.0095315785691059e-11,3.5370735903741655e-06,5.7568101508661588e-09,1.8615128129962351e-11,2.6662462762885731e-07,5.5189035042078109e-08,4.8636018560157498e-08,2.5768934434416183e-09,3.5964017649205056e-07,1.7614763455510357e-08,1.8771052782545295e-08,8.8964953449580304e-14,4.3924235094577896e-14,2.0675656717993386e-06,1.229257586149886e-13,8.4012093309722581e-10,1.2889816582450705e-09,2.6536059815801331e-14,4.0260987891887041e-13,2.9658364563010386e-15,4.5368577737599848e-06,2.0563186726160666e-06
1.3975991818039226e-07,0.6725173090555034,5.7801605600629246e-06,4.1715835540171391e-06,3.7685522705727635e-05,2.1111983371310624e-07,4.5118249335406729e-05,0.0,0.0,0.002077545532520261,0.0013802754714248664,154.0,0.0,0.62987860886838576,0.99999307048940611,18.991445424828761,0.016302724292114362,6.0206436302940256e-07,0.025037793038001986,0.054594626680124964,0.075960867010497951,0.0023692496286745663,1.2380813626735085e-08,7.9776057073745202e-05,0.13229784550378118,2.536888104322408e-11,0.022570689454431289,3.3414723001855158e-05,0.031254610896663933,0.027363249777586831,5.9942069303642882e-06,1.3654572735904008e-05,3.6293258964642042e-06,0.0070387959068551652,7.8953276492764855e-05,0.00079754050807247527,0.0010273942598099284,0.002474697879948006,3.7607523038969643e-07,5.9407807845902166e-13,6.2217626248572704e-12,1.8410766503629747e-10,3.0806186549331117e-06,5.9791812708945589e-05,3.5285184887340429e-06,9.346489692471587e-06,1.1984161707456453e-06,1.3322844584915949e-06,5.4317899940499212e-12,2.7511130980095559e-06,7.924419427550763e-06,7.6509208061595227e-06,5.1973781295524527e-08,4.9152535173221359e-09,3.0432628597694884e-11,9.7621754202868797e-11,2.7080524546219638e-07,7.4138120407388307e-17,4.2581481101562661e-17,8.1792461156366809e-08,1.7797555099787863e-12,7.9440775228558173e-09,1.2548196700100867e-13,1.5879880790042544e-14,9.6587085681121568e-13,8.5755459594550756e-08,1.2978084730214758e-08,1.2905069292429862e-08,6.0603665397468531e-05,4.1569932983907886e-08,7.6936217034192453e-07,3.8499641146074407e-07,3.7930049637860613e-09,8.4083881387668631e-11,3.7803902701584823e-06,6.1532486297526795e-09,2.0037048359164693e-11,2.9160718544297198e-07,6.0038425401854378e-08,5.2089874002239203e-08,2.7600214783569638e-09,3.9254149077996318e-07,1.9358296784673034e-08,1.9207930462338293e-08,9.1034722756837532e-14,4.494613225365213e-14,2.1397945062122118e-06,1.3509311414577825e-13,9.3773688919618012e-10,1.4277668845288729e-09,2.9619096776001945e-14,4.4938638597730292e-13,3.3104451356949439e-15,4.7485801921849588e-06,2.1809304003287541e-06
1.4177891845925362e-07,0.6725189051459768,5.8235067969840658e-06,4.4321966728939386e-06,3.8849349632190685e-05,2.1832212651946648e-07,4.7372586786829833e-05,0.0,0.0,0.0020984713190168847,0.0014285186235123246,154.0,0.0,0.62597696298065575,0.99999272357174607,18.991323974013394,0.016439253983645805,5.9886350232103729e-07,0.024924243776093844,0.054869766772389174,0.07677844342742611,0.0023584889237136348,1.2443100006619193e-08,8.0177407059104768e-05,0.13385022071360531,2.5253660156054689e-11,0.023008703675678987,3.3263559488383957e-05,0.031806164730390878,0.027735859813286315,6.0757779437427052e-06,1.3815585801567897e-05,3.6787150923288264e-06,0.0072343204566849154,8.1217857956621429e-05,0.00083281256601828318,0.0010774796740981299,0.0025299015828424976,3.8653727404834835e-07,5.9706686025276132e-13,6.3944653848972848e-12,1.8824127778146513e-10,3.1567847825644133e-06,6.2268405825038228e-05,3.6747606307841853e-06,9.7382276627771129e-06,1.2489417911815849e-06,1.4177367119045343e-06,5.6594517874906533e-12,2.9236294155648366e-06,8.4521956636927995e-06,7.7337031111523085e-06,5.5078334481658806e-08,5.2089039881957808e-09,3.2250467024913429e-11,1.0377488280124937e-10,2.8788552852517398e-07,7.8567331208907422e-17,4.5125413359372337e-17,8.79263239069029e-08,1.913224757597385e-12,8.4567853360673845e-09,1.3357935571300631e-13,1.6904762407741474e-14,1.0281988315961742e-12,9.2995448701761533e-08,1.3923681528524498e-08,1.4026775388215176e-08,6.3292440847982837e-05,4.3438103775829556e-08,8.0674724930578357e-07,4.0371602990026739e-07,3.9772878289917099e-09,8.8172289732414589e-11,4.0349908049530048e-06,6.5680943863104553e-09,2.1538604618578182e-11,3.1847968008729986e-07,6.5212403596390652e-08,5.5710384031185256e-08,2.9519927208174716e-09,4.2775398478283939e-07,2.1235425503366165e-08,1.9648751086160409e-08,9.3123146605421677e-14,4.5977239629657227e-14,2.2136926365844414e-06,1.4819277591773405e-13,1.0445792786240839e-09,1.5790911514631317e-09,3.2993501828190204e-14,5.0058360490224605e-13,3.6876254271440604e-15,4.9658477807111596e-06,2.3105804718856275e-06
1.43797918738115e-07,0.672520485936015,5.8657305656518006e-06,4.7038295957272825e-06,4.0021657324775077e-05,2.2561577986696408e-07,4.9692107701297897e-05,0.0,0.0,0.0021188628619867025,0.0014773339343984804,154.0,0.0,0.62210749845448576,0.99999236597697894,18.991202894297235,0.016573638671671605,5.9568916618668548e-07,0.024806801923473423,0.055135575306278634,0.077589565624407358,0.0023473600336513692,1.2503269672027188e-08,8.0565117812579623e-05,0.13539434300069481,2.5134496905602532e-11,0.023446160724282183,3.3107185562302259e-05,0.03235517420672121,0.028101973325990966,6.1559246787733298e-06,1.3975742140050824e-05,3.7272419279157043e-06,0.0074313506452902958,8.34754679568325e-05,0.00086873714827580739,0.0011288502985718752,0.0025849042251313171,3.9708014572046606e-07,5.9995407314628897e-13,6.568494968015169e-12,1.9236106727539492e-10,3.2330162618308692e-06,6.4796282255453623e-05,3.8240332137336087e-06,1.0138214895198262e-05,1.3005399431691184e-06,1.5068866915043506e-06,5.8919077091992133e-12,3.1036015698390695e-06,9.0032714502394751e-06,7.8158318479762883e-06,5.8300470391428235e-08,5.513677335704689e-09,3.4137154984557543e-11,1.1017908324803684e-10,3.0566335654322282e-07,8.3164311417366682e-17,4.7765704545513154e-17,9.4385741182518854e-08,2.0537778820106422e-12,8.9910577960074435e-09,1.4201723036651747e-13,1.7972750858781344e-14,1.0931476286243608e-12,1.0069874904700833e-07,1.4918272256607022e-08,1.5222553554898225e-08,6.6035321017954068e-05,4.534492484723727e-08,8.4503307712220418e-07,4.2288702467454554e-07,4.1660087384099367e-09,9.2359280153084781e-11,4.3010997430866623e-06,7.0017144572111368e-09,2.3122296474716437e-11,3.4734670834420017e-07,7.0725300675452166e-08,5.9501134559063815e-08,3.1529976693846218e-09,4.6538772341055815e-07,2.3253099806343488e-08,2.0093352637986294e-08,9.5229456996646475e-14,4.7017178038850328e-14,2.2892747524554455e-06,1.6227324678697933e-13,1.1613068601298765e-09,1.7438496927878725e-09,3.6680074771082764e-14,5.5651711658561043e-13,4.0997029134619234e-15,5.1886678759488281e-06,2.4453551440467904e-06
1.4581691901697635e-07,0.6725220512299593,5.9068575764984141e-06,4.9866555290781447e-06,4.1202010075501871e-05,2.3299870888500817e-07,5.2076979240926113e-05,0.0,0.0,0.002138729218574447,0.0015267029457516912,154.0,0.0,0.61826988187963194,0.99999199761495283,18.991082194938343,0.016705901616190708,5.9254107321410638e-07,0.02468568121020729,0.055392242348986917,0.078394286481125466,0.0023358831969517934,1.2561365802185742e-08,8.0939467551365509e-05,0.13693028050628678,2.5011607994990259e-11,0.023882983273652632,3.2945886979561668e-05,0.032901555504379773,0.028461573055212405,6.2346434067965258e-06,1.413504882987059e-05,3.7749041454414437e-06,0.0076298320765929755,8.5724330023302829e-05,0.00090529343439302561,0.0011814956343338722,0.0026396859886733759,4.0770093013483437e-07,6.0274178893459779e-13,6.74380332222786e-12,1.964655560515381e-10,3.3092875492668394e-06,6.7375042371604134e-05,3.976312644561101e-06,1.0546389343344986e-05,1.3532026818155423e-06,1.5998061268274981e-06,6.129121700405784e-12,3.2911898934127914e-06,9.5780558878513321e-06,7.897312374183807e-06,6.1641461717679337e-08,5.8296938898712685e-09,3.6093437696833668e-11,1.1683776761047055e-10,3.2414823069141858e-07,8.7930876003595964e-17,5.0503397094638591e-17,1.011797231385134e-07,2.2016109390228578e-12,9.5472104068447627e-09,1.5080056669985986e-13,1.908447682291145e-14,1.1607555477168089e-12,1.0888470982004191e-07,1.5963243156344829e-08,1.6495602765194821e-08,6.8831218578323388e-05,4.728966007204886e-08,8.8420738279545217e-07,4.4250324874562508e-07,4.3591071090060312e-09,9.6643510127672199e-11,4.5789349875021257e-06,7.454465035054941e-09,2.4790605832974621e-11,3.783160889016569e-07,7.659168493913037e-08,6.3465616120158629e-08,3.3632217594889255e-09,5.0555508197361734e-07,2.541841984385097e-08,2.0541573261968767e-08,9.7352886716424195e-14,4.8065568691948826e-14,2.3665549272867118e-06,1.7738407611960216e-13,1.2886081344737508e-09,1.9229819731325452e-09,4.0700554162426613e-14,6.1751674512081742e-13,4.5491081741881042e-15,5.4170462218686973e-06,2.5853388241032968e-06
1.4783591929583772e-07,0.6725236008553946,5.946913021292967e-06,5.2808391280438119e-06,4.2389983738232798e-05,2.4046883848644822e-07,5.4527336217822716e-05,0.0,0.0,0.0021580796585657087,0.0015766073669197891,154.0,0.0,0.61446378351938902,0.99999161839887185,18.990961884723784,0.016836065830579536,5.8941894595636174e-07,0.024561087752100051,0.055639954951401852,0.079192658344735198,0.0023240779303789409,1.2617430883903144e-08,8.1300730049093997e-05,0.13845810064758335,2.4885202402211035e-11,0.024319096924398455,3.277993931978674e-05,0.033445229444985118,0.028814649483486821,6.3119320947586792e-06,1.4293512874323418e-05,3.8217005138246389e-06,0.0078297111156178569,8.7962737178529099e-05,0.00094246002230185632,0.0012354041686468745,0.0026942279447042324,4.1839675267404951e-07,6.0543204634616052e-13,6.9203430700118114e-12,2.0055333214727494e-10,3.3855740259307871e-06,7.0004267178899152e-05,4.1315741849513839e-06,1.0962685754380267e-05,1.4069216395901677e-06,1.6965652999321303e-06,6.3710558388836653e-12,3.4865530678274211e-06,1.0176944472121238e-05,7.978149993361126e-06,6.5102502091012424e-08,6.1570664958364822e-09,3.8120014088104068e-11,1.2375417737613036e-10,3.4334917817427883e-07,9.286872704188302e-17,5.3339468598896256e-17,1.0831717856067839e-07,2.3569177786982328e-12,1.0125543859367301e-08,1.5993410640369697e-13,2.0240541368546217e-14,1.2310590871576396e-12,1.1757296680921319e-07,1.7059975585766006e-08,1.7849170389873084e-08,7.1679014673314893e-05,4.9271549582840656e-08,9.2425719583985491e-07,4.6255820402694399e-07,4.556518912251475e-09,1.0102356046354112e-10,4.868707592844076e-06,7.9266911356903036e-09,2.6545994558464867e-11,4.1149883673730127e-07,8.2826352164053655e-08,6.7607220273976627e-08,3.5828451720131468e-09,5.4837068256033418e-07,2.773862924992461e-08,2.0993251627646979e-08,9.9492671074128192e-14,4.9122034042671288e-14,2.4455466197743465e-06,1.9357581462933498e-13,1.4272016226329969e-09,2.1174725995087541e-09,4.5077626076145632e-14,6.8392669067007902e-13,5.0383777677244022e-15,5.6509870701891074e-06,2.730614056825957e-06
1.4985491957469908e-07,0.6725251346620782,5.9859215667424034e-06,5.5865363204556599e-06,4.3585165764864783e-05,2.480241050530828e-07,5.7043282172608415e-05,0.0,0.0,0.0021769236298757044,0.0016270290949053541,154.0,0.0,0.61068887730401344,0.9999912282452067,18.990841971978611,0.016964154084262661,5.8632251121355355e-07,0.024433220265624851,0.055878897147690211,0.079984733035699904,0.0023119630493977222,1.2671506713972613e-08,8.1649174634207422e-05,0.13997787012580609,2.4755481595659408e-11,0.024754430120324369,3.2609608273376999e-05,0.033986121327076908,0.029161200451580639,6.3877903208417243e-06,1.4451141202318216e-05,3.8676307776218105e-06,0.008030934910776083,9.018905314982921e-05,0.00098021498636864657,0.0012905634237721508,0.0027485120351950351,4.2916478057820151e-07,6.0802685108421455e-13,7.0980675279274173e-12,2.0462304774467371e-10,3.461851982644877e-06,7.2683519390483634e-05,4.2897920147715378e-06,1.1387035843467154e-05,1.4616880491453482e-06,1.7972330053100504e-06,6.617670440331778e-12,3.6898480394713892e-06,1.08003189326537e-05,8.058349955718619e-06,6.8684706583524228e-08,6.4959005616291201e-09,4.0217537085130964e-11,1.3093138325925012e-10,3.6327475164826706e-07,9.797945443050454e-17,5.6274832221758497e-17,1.158069056707649e-07,2.5198898452931496e-12,1.0726343971357602e-08,1.6942235620351986e-13,2.1441515833577123e-14,1.3040929366319051e-12,1.2678342998476e-07,1.8209845163130501e-08,1.928654983820618e-08,7.457756201626007e-05,5.1289811951399067e-08,9.6516889313644283e-07,4.8304506488913881e-07,4.7581769051828288e-09,1.0549794043116528e-10,5.170621582063695e-06,8.4187262974691098e-09,2.8390897438040346e-11,4.4700913288939609e-07,8.9444315730077054e-08,7.1929236312548465e-08,3.8120426580589089e-09,5.9395132816490587e-07,3.0221108427932557e-08,2.1448227268474611e-08,1.0164804951142667e-13,5.0186198579132466e-14,2.5262626764999425e-06,2.1089996752232715e-13,1.577836097229067e-09,2.328352192225475e-09,4.983493138258061e-14,7.5610563992644042e-13,5.5701550483303292e-15,5.8904932765326985e-06,2.8812615154244288e-06
