Time (s),Volume (m^3),H(4),O(5),OH(6),H2(7),H2O(8),Ar(9),He(10),HO2(11),H2O2(12),N2,Ne,C7H10(1),C7H16(2),O2(3),C7H10(57),C7H10(54),C7H11(67),C7H9(41),C7H10(125),S(151),S(153),S(152),C7H10(118),S(233),C7H10(150),C7H11(132),C2H4(30),C5H7(270),S(403),C7H10(298),S(402),C7H8(144),S(450),S(449),S(438),S(200),C7H8(533),S(314),S(310),S(234),S(802),S(856),S(961),S(953),S(1016),S(990),S(1006),S(949),C5H8O(890),C7H10(181),C7H9(137),S(535),C7H9(1071),C7H9(1285),C7H9(1286),S(1297),S(1298),S(1341),S(1367),C7H9(1335),S(1421),C7H9(1412),S(1422),C6H6(1400),CH3(19),S(1504),S(389),C5H7O(508),S(1153),S(1801),S(1800),S(1859),S(1878),S(2149),S(2338),S(2426),CH4(31),S(2143),S(2688),S(2668),S(1371),S(309),S(3199),S(3198),C7H8O(842),S(1368),C6H7(1328),CH2O(20),S(1448),S(1498),C6H7(1473),C7H15(65),S(3676),C7H15(64)
3.0429408634701327e-06,0.48370897644369376,5.983762842766967e-09,2.5077192864299345e-06,1.533843900029605e-05,2.9661700119891602e-09,0.00055647500542898003,0.0,0.0,0.00065144292569296847,0.006636125318842917,154.0,0.0,0.78398953954202943,0.99991559604953051,18.940412675239827,0.0099774668267538554,2.1098577386344657e-09,0.0046917213765120067,0.013837872912513736,0.0045515365257090684,0.0038154948502943302,1.1103428561203515e-08,7.4250901700535882e-05,0.0047639447729393393,9.4382702032307397e-11,0.066750498358132793,7.965048271464745e-07,0.0048195323387620528,0.0026654046508530495,1.6332366692098797e-06,1.5795968211770886e-07,1.1257512581151879e-06,0.054803288572558902,3.3523211414826967e-05,0.00044314714456995672,0.00052867265067990253,0.047325219958308309,3.8698027048810873e-07,1.1699509726354746e-12,2.0089496681142171e-11,1.5318404029201121e-10,1.1966543722088199e-06,7.8971096311407688e-05,4.8181777263042657e-05,5.6864652475333177e-06,1.7165477463422826e-05,0.00022541247303350115,1.5536669807361939e-12,0.00012437815223466156,1.5527603550327458e-05,1.4685299634977798e-07,3.5914363142106565e-07,2.9226889531969879e-07,3.1854496384043159e-11,1.3111515937857046e-10,7.0417967739292603e-07,1.0605158672764936e-14,5.9835831364911249e-15,3.6960614535250146e-06,3.5563948732482464e-11,4.3916361622979233e-08,2.0580520149538612e-12,6.3302022166117176e-15,1.571268194899575e-11,1.6217044913565907e-06,6.945778653946805e-09,2.7163723371307467e-07,0.00012009186306126761,2.3426768975602025e-09,1.9019086658536036e-08,1.9534991140316138e-07,5.3245467742815839e-10,9.6564898266470047e-12,3.4091502537631875e-06,3.1719831517194246e-08,1.0714864642217398e-12,2.4551347214181108e-07,1.1510179066168359e-06,3.9418359104374159e-09,1.7113797988847145e-09,1.4000013259189886e-06,1.1771320960934821e-05,1.0557919653388814e-07,8.9762973096828737e-13,3.8979430106646058e-13,7.8172712530285828e-05,1.9695970002714949e-12,1.2581666872418525e-07,3.1922703523542039e-07,1.1790050395265719e-11,1.7822828125106423e-10,3.1160733310672121e-14,3.0448756340966378e-06,6.5058182060564025e-05,1.6300892773896992e-05
3.0574927081911073e-06,0.48370845153648273,5.9925043327878441e-09,2.5340159877944088e-06,1.5413919963886936e-05,2.9831008352549675e-09,0.00056214210764080627,0.0,0.0,0.00065146561407308746,0.0066711436543949809,154.0,0.0,0.78318010429726626,0.9999147693776087,18.940169299628359,0.009985057502033521,2.1079227113928507e-09,0.0046861849389661639,0.013823513436198,0.0045705779620954208,0.0038109507627174148,1.1091776139165338e-08,7.4172979724115834e-05,0.0047843798412995249,9.427029609321173e-11,0.067049505587473662,7.9556508709849092e-07,0.0048409749830341346,0.0026681654019412868,1.6349090982698774e-06,1.586382003643809e-07,1.1269040294244961e-06,0.055061458090156008,3.3600565116982957e-05,0.00044684155896324278,0.00053366077412331648,0.047527383010843589,3.8880361502272867e-07,1.168723178744506e-12,2.0183893589527558e-11,1.5383856514051669e-10,1.2018256273086185e-06,7.9456535070456156e-05,4.8477615851663472e-05,5.7218128560819547e-06,1.7272487345051077e-05,0.00022802057689073711,1.5633247224379037e-12,0.00012587602902924689,1.5721393596015607e-05,1.4746821465002443e-07,3.6263450667145731e-07,2.9510654883748961e-07,3.2164122127476788e-11,1.3240491898866065e-10,7.1110768704308655e-07,1.0708124695829942e-14,6.0416780484350447e-15,3.7386691477840818e-06,3.5973925106962386e-11,4.4353708777754057e-08,2.0785229574672603e-12,6.3932424100105432e-15,1.5868972180751895e-11,1.6492030153635661e-06,7.0236840032812972e-09,2.7577881680941006e-07,0.00012098819741681993,2.3601814375140565e-09,1.9165320358784961e-08,1.96850410081573e-07,5.3654232603909137e-10,9.7306621262211707e-12,3.4503298368011293e-06,3.2102703705633808e-08,1.0873679756258323e-12,2.5074270363302292e-07,1.1695015194211345e-06,3.9895743912605403e-09,1.732090605442783e-09,1.4258709233270653e-06,1.1965656056223941e-05,1.0604661780834696e-07,9.0159312154481951e-13,3.9151539719908042e-13,7.8953085661243277e-05,2.0021135151071471e-12,1.2819072878912705e-07,3.2641689414147366e-07,1.2012377913629946e-11,1.8158917110673373e-10,3.174871146467359e-14,3.0667542440968697e-06,6.5731865022254819e-05,1.6432003124138627e-05
3.072044552912082e-06,0.483707927789916,6.0013947782068452e-09,2.5603788240967844e-06,1.5489318882868645e-05,3.0000427279047137e-09,0.00056783408384935034,0.0,0.0,0.00065148871424946836,0.0067061257323900066,154.0,0.0,0.78237243388735644,0.99991393911030757,18.9399263864853,0.0099924803461543116,2.105992078693722e-09,0.0046806673718173307,0.013809156191928702,0.0045895972902280247,0.0038064222011786782,1.1080125969769969e-08,7.4095072526855399e-05,0.004804796085862771,9.4158274732145871e-11,0.067347891387365605,7.9462855055301298e-07,0.0048623923564159828,0.0026708853481513042,1.6365565169204048e-06,1.593160933712901e-07,1.1280395623424728e-06,0.055319140949688671,3.3676856745858984e-05,0.00045053458879016527,0.0005386580900354843,0.047729059149557253,3.9062352244779382e-07,1.1674956154203831e-12,2.0278110306906174e-11,1.5449151437138516e-10,1.2069847386170586e-06,7.9941708513553761e-05,4.8773288181686795e-05,5.7571413337835142e-06,1.7379437306665025e-05,0.00023064184742752026,1.5729772371672499e-12,0.00012738269770493858,1.5916337299741653e-05,1.4808271847189653e-07,3.6613735477712595e-07,2.9795388750418817e-07,3.2474809812970221e-11,1.3369925013207387e-10,7.180602634425004e-07,1.0811442150543955e-14,6.0999712431728492e-15,3.7815066296133657e-06,3.6386112525198311e-11,4.4792633072216231e-08,2.0990673718655973e-12,6.4565099358386409e-15,1.6025823350972018e-11,1.6770159689035268e-06,7.1020107581639217e-09,2.799578974191664e-07,0.00012188494514729661,2.3776941927383919e-09,1.9311645679197992e-08,1.9835182138553103e-07,5.4063245529841647e-10,9.8048795385129318e-12,3.4917119552977226e-06,3.248745326877311e-08,1.1033700700365518e-12,2.5604916521572252e-07,1.1881725864022151e-06,4.0375490966546563e-09,1.7529035833905873e-09,1.452052378760331e-06,1.2161972320332421e-05,1.0651325235240448e-07,9.0554974597540985e-13,3.9323355514262161e-13,7.9736903116280392e-05,2.0349615233358391e-12,1.3059379962552403e-07,3.3372502126890051e-07,1.2237418949397445e-11,1.8499108078551452e-10,3.2343874651655698e-14,3.0886835376297919e-06,6.6408665633738211e-05,1.656354052031396e-05
3.0865963976330565e-06,0.48370740520116073,6.0104352351369569e-09,2.5868066460877087e-06,1.5564635884056665e-05,3.0169960727542098e-09,0.00057355088085391827,0.0,0.0,0.00065151222412691921,0.0067410716120071606,154.0,0.0,0.78156652209828825,0.99991310525391808,18.939683934390867,0.0099997370781722671,2.1040658698648728e-09,0.00467516845935505,0.013794801791886949,0.004608594556269688,0.0038019089897723909,1.1068478645064822e-08,7.4017184616180693e-05,0.0048251935488422106,9.404663260320609e-11,0.067645657112803556,7.9369518095754238e-07,0.0048837845447064834,0.0026735651390401003,1.6381793314526605e-06,1.5999336254108201e-07,1.1291581355585886e-06,0.055576338296749517,3.3752100588395941e-05,0.00045422609344472056,0.00054366445059632698,0.047930250018441041,3.9244000085277402e-07,1.1662683581330352e-12,2.037214731382642e-11,1.5514289330055422e-10,1.2121317463841768e-06,8.0426615326303438e-05,4.9068793464663499e-05,5.7924505793745127e-06,1.748632704183907e-05,0.0002332762446932228,1.5826244972674377e-12,0.00012889814907916846,1.6112432617710672e-05,1.4869650930778063e-07,3.6965211238105939e-07,3.0081085957654578e-07,3.2786553820558636e-11,1.349981298847789e-10,7.2503728348775734e-07,1.0915109159378361e-14,6.1584616613754097e-15,3.8245735627800625e-06,3.6800507751918072e-11,4.523312661007188e-08,2.1196848863223364e-12,6.5200036559059622e-15,1.6183232620833252e-11,1.7051452188545647e-06,7.1807585771070899e-09,2.841745564436416e-07,0.00012278209185158351,2.3952148815245334e-09,1.9458060129907938e-08,1.9985411974476668e-07,5.4472499550929384e-10,9.8791407995371819e-12,3.5332954021641022e-06,3.2874068927477323e-08,1.1194925299253968e-12,2.61433440532403e-07,1.2070318362154531e-06,4.0857586329888629e-09,1.7738181250771046e-09,1.4785472213752057e-06,1.236027628871816e-05,1.0697910297335294e-07,9.0949963622011602e-13,3.9494878877729748e-13,8.0524159103351225e-05,2.0681421184872865e-12,1.3302602384349846e-07,3.4115261765727271e-07,1.246518678379522e-11,1.8843421105778689e-10,3.2946258191549065e-14,3.110663416380707e-06,6.7088578187961923e-05,1.6695504476817086e-05
3.101148242354031e-06,0.48370688376723087,6.0196267501245159e-09,2.6132983134627207e-06,1.5639871093491465e-05,3.0339612552351183e-09,0.00057929244562555124,0.0,0.0,0.00065153614159471954,0.0067759813529877947,154.0,0.0,0.78076236273879662,0.99991226781472187,18.939441941932728,0.010006829400999118,2.1021440270429942e-09,0.0046696879908998271,0.013780450833493255,0.0046275698062240144,0.0037974109554196633,1.1056834547520328e-08,7.3939318040505835e-05,0.0048455722722980654,9.3935366350112493e-11,0.06794280412728157,7.9276494245603136e-07,0.0049051516327293099,0.0026762054142066066,1.6397779277353131e-06,1.6067000927131953e-07,1.1302600163062823e-06,0.055833051281139502,3.3826310797782737e-05,0.00045791593478688715,0.00054867971004138002,0.048130957252680864,3.9425305835703556e-07,1.1650414350217187e-12,2.0466004996801841e-11,1.5579270721922897e-10,1.2172666906567017e-06,8.091125423706834e-05,4.9364130938334682e-05,5.8277404948837229e-06,1.7593156254344789e-05,0.00023592372883441293,1.5922664759607099e-12,0.00013042237396399418,1.6309677508415776e-05,1.4930958864491471e-07,3.7317871642691039e-07,3.0367741355561445e-07,3.3099348557844756e-11,1.3630153542805198e-10,7.3203862464118019e-07,1.1019123853654965e-14,6.2171482487080273e-15,3.8678696109393082e-06,3.7217107550770345e-11,4.5675181531178906e-08,2.1403751315051299e-12,6.5837224372347167e-15,1.6341197170604132e-11,1.7335926327628914e-06,7.2599271181258997e-09,2.8842887382587992e-07,0.00012367962337358633,2.4127432269630752e-09,1.9604561261794794e-08,2.0135728001353588e-07,5.4881987837645658e-10,9.9534446662960557e-12,3.575078970700487e-06,3.3262539406753811e-08,1.135735055816418e-12,2.668961119664285e-07,1.2260799944227828e-06,4.13420160696605e-09,1.7948336230213606e-09,1.5053569712001053e-06,1.2560574447420497e-05,1.0744417246760314e-07,9.1344280936130982e-13,3.9666110551960243e-13,8.1314847851072323e-05,2.1016563858215444e-12,1.3548754327462533e-07,3.4870088828471359e-07,1.2695694625288627e-11,1.9191876159390743e-10,3.3555897211463163e-14,3.1326937822154003e-06,6.7771596985596481e-05,1.6827894509426437e-05
3.1157000870750057e-06,0.4837063634852796,6.0289703602987727e-09,2.6398526948917068e-06,1.5715024636361454e-05,3.0509386633441746e-09,0.00058505872530607568,0.0,0.0,0.00065156046452903517,0.006810855015611619,154.0,0.0,0.77995994964051496,0.99991142679899159,18.939200407700003,0.010013759001549523,2.1002265735608493e-09,0.0046642257593672819,0.013766103895287412,0.0046465230859359082,0.0037929279291235027,1.1045194228340964e-08,7.3861476958877927e-05,0.0048659322981381486,9.3824470931930087e-11,0.068239333802384769,7.9183779994444183e-07,0.0049264937043524692,0.0026788068033782582,1.6413526988664448e-06,1.6134603495450236e-07,1.1313454743627328e-06,0.056089281056612345,3.3899501392215556e-05,0.00046160397711324919,0.00055370372463978211,0.048331182478732089,3.9606270310780879e-07,1.1638149154675053e-12,2.0559683832583242e-11,1.5644096138694538e-10,1.2223896112794582e-06,8.1395624015391283e-05,4.9659299865492117e-05,5.863010985520273e-06,1.7699924657817664e-05,0.0002385842600963269,1.6019031473573018e-12,0.00013195536316685971,1.6508069932915644e-05,1.4992195796540695e-07,3.7671710415457947e-07,3.0655349818968714e-07,3.3413188457870476e-11,1.3760944404831447e-10,7.3906416492913222e-07,1.1123484373680041e-14,6.2760299559043418e-15,3.9113944375958042e-06,3.7635908683957122e-11,4.6118790011458546e-08,2.1611377390703884e-12,6.6476651520441913e-15,1.6499714188056802e-11,1.7623600788297305e-06,7.339516038757327e-09,2.927209285578754e-07,0.00012457752579839032,2.4302789568439059e-09,1.9751146666605734e-08,2.0286127746363852e-07,5.5291703651237259e-10,1.0027789916429542e-11,3.6170614547361934e-06,3.3652853437258557e-08,1.1520974152005e-12,2.72437760618806e-07,1.2453177835040468e-06,4.1828766257697247e-09,1.8159494699934903e-09,1.5324831391386875e-06,1.2762873233356812e-05,1.0790846362033971e-07,9.173792961331785e-13,3.983705187172056e-13,8.2108963608641306e-05,2.1355054023802282e-12,1.3797849897380591e-07,3.5637104203808999e-07,1.2928955608771375e-11,1.954449309521525e-10,3.4172826646150462e-14,3.1547745371813067e-06,6.8457716335046021e-05,1.6960710135231493e-05
3.1302519317959803e-06,0.48370584435233055,6.0384670935265507e-09,2.6664686680506607e-06,1.5790096637144751e-05,3.0679286875925635e-09,0.00059084966720695479,0.0,0.0,0.00065158519079525892,0.006845692660673545,154.0,0.0,0.77915927665810869,0.99991058221299056,18.938959330288839,0.010020527550887032,2.0983134573565041e-09,0.0046587815623634829,0.013751761541595565,0.0046654544410922429,0.0037884597446942352,1.1033558056264011e-08,7.378366339777322e-05,0.0048862736681185648,9.3713943038089121e-11,0.068535247517410289,7.9091371898924768e-07,0.0049478108425074219,0.0026813699265773919,1.6429040196067012e-06,1.6202144097808739e-07,1.1324147691360443e-06,0.056345028780633688,3.3971686253744691e-05,0.00046529008712761918,0.00055873635267217488,0.048530927314396004,3.9786894327866837e-07,1.1625888278216568e-12,2.0653184216557087e-11,1.5708766103849312e-10,1.2275005478967628e-06,8.1879723470823905e-05,4.9954299533425837e-05,5.898261959572909e-06,1.780663197542868e-05,0.00024125779882340687,1.6115344863911467e-12,0.00013349710749128638,1.6707607855098644e-05,1.5053361874625514e-07,3.8026721310250846e-07,3.0943906247000898e-07,3.3728067980935069e-11,1.3892183313669784e-10,7.4611378294044867e-07,1.122818886856329e-14,6.3351057386657803e-15,3.9551477061759835e-06,3.8056907912926543e-11,4.6563944262781068e-08,2.1819723430520031e-12,6.7118306777365418e-15,1.6658780879156772e-11,1.7914494258985801e-06,7.4195249960819494e-09,2.9705079868773227e-07,0.00012547578544833284,2.4478218036031947e-09,1.9897813975633143e-08,2.0436608777811929e-07,5.5701640385996987e-10,1.0102175347908139e-11,3.6592416487667507e-06,3.4044999756375303e-08,1.1685793043691275e-12,2.780589662857985e-07,1.2647459228683306e-06,4.2317822972403232e-09,1.8371650590745649e-09,1.5599272269741363e-06,1.2967179034507351e-05,1.0837197920603411e-07,9.2130911438599515e-13,4.0007703612025855e-13,8.2906500645756035e-05,2.1696902370159628e-12,1.4049903122083764e-07,3.641642916833469e-07,1.3164982796622137e-11,1.9901291659451378e-10,3.4797081238395169e-14,3.1769055835127502e-06,6.9146930552459814e-05,1.7093950872635012e-05
3.144803776516955e-06,0.4837053263655267,6.0481179685547871e-09,2.6931451196452764e-06,1.5865087219543059e-05,3.0849317209572016e-09,0.00059666521880836164,0.0,0.0,0.00065161031825011404,0.0068804943494613505,154.0,0.0,0.77836033766940926,0.99990973406297246,18.938718708297319,0.0100271367043687,2.0964046965954675e-09,0.0046533552010233599,0.013737424319007579,0.0046843639172223688,0.003784006239738878,1.1021926544875024e-08,7.3705881199746703e-05,0.0049065964238442263,9.360377790701292e-11,0.068830546658982819,7.8999266586916955e-07,0.0049691031292077434,0.002683895394211966,1.6444322703102593e-06,1.6269622872450854e-07,1.1334681617764938e-06,0.056600295614140657,3.4042879127282497e-05,0.00046897413391174832,0.00056377745440860222,0.048730193368893261,3.9967178706768662e-07,1.1613632359596375e-12,2.0746506622215624e-11,1.5773281137794227e-10,1.2325995399538213e-06,8.2363551451465232e-05,5.0249129252875323e-05,5.9334933283060918e-06,1.7913277939574245e-05,0.00024394430546060273,1.6211604688256943e-12,0.00013504759773757833,1.6908289241939663e-05,1.5114457245936532e-07,3.838289811037029e-07,3.1233405563323361e-07,3.4043981612740912e-11,1.4023868018885708e-10,7.5318735782472689e-07,1.1333235496330596e-14,6.3943745577237006e-15,3.9991290799956471e-06,3.8480101998062924e-11,4.7010636532873906e-08,2.2028785785617823e-12,6.7762178968814308e-15,1.681839445806035e-11,1.8208625434422628e-06,7.49995364674275e-09,3.0141856132678989e-07,0.00012637438887926582,2.4653715042281318e-09,2.0044560859702453e-08,2.0587168704455632e-07,5.6111791526692502e-10,1.0176599778697345e-11,3.7016183480873947e-06,3.4438967109639932e-08,1.185180477034014e-12,2.8376030743682595e-07,1.2843651288652862e-06,4.2809172300159729e-09,1.8584797837334247e-09,1.58769072737449e-06,1.3173498190203809e-05,1.0883472198814922e-07,9.2523229377055713e-13,4.0178067060578603e-13,8.3707453252534331e-05,2.2042119504420395e-12,1.4304927952231244e-07,3.7208185383598836e-07,1.3403789178064091e-11,2.0262291487718291e-10,3.5428695539483433e-14,3.1990868236321853e-06,6.9839233961745451e-05,1.7227616241287704e-05
3.1593556212379295e-06,0.4837048095219004,6.0579239951577485e-09,2.7198809454363916e-06,1.5939996506608755e-05,3.1019481588321861e-09,0.00060250532775807722,0.0,0.0,0.00065163584474369385,0.0069152601437339851,154.0,0.0,0.77756312657552995,0.99990888235518227,18.938478540330212,0.010033588101788487,2.094500244250159e-09,0.0046479464808695534,0.013723092760445166,0.0047032515596987859,0.0037795672546311497,1.1010300048804161e-08,7.3628132357243621e-05,0.004926900606769544,9.3493972282592553e-11,0.069125232620696989,7.890746075074874e-07,0.0049903706455673592,0.002686383807235169,1.6459378148170318e-06,1.6337039957119718e-07,1.1345059040185078e-06,0.056855082721315543,3.4113093619693381e-05,0.00047265598889606746,0.00056882689208634873,0.048928982242938839,4.0147124269595188e-07,1.160138168178993e-12,2.0839651452638221e-11,1.5837641758466022e-10,1.2376866266981182e-06,8.2847106842864988e-05,5.0543788357505051e-05,5.9687050058661509e-06,1.8019862291570932e-05,0.00024664374055384535,1.6307810711964479e-12,0.00013660682470346201,1.7110112063744484e-05,1.5175482057157117e-07,3.8740234628759429e-07,3.1523842715756625e-07,3.4360923865954802e-11,1.4155996280454884e-10,7.6028476929072465e-07,1.1438622423762108e-14,6.4538353787493959e-15,4.0433382223259703e-06,3.8905487699320524e-11,4.7458859105207275e-08,2.2238560829867632e-12,6.8408256972015194e-15,1.6978552156330544e-11,1.8506013015502757e-06,7.5808016469660974e-09,3.0582429265670684e-07,0.00012727332287674459,2.4829278002036063e-09,2.0191385028002561e-08,2.0737805174886704e-07,5.6522150684621049e-10,1.0251062046454968e-11,3.7441903489237447e-06,3.48347442517799e-08,1.2019006250157373e-12,2.8954236119315641e-07,1.3041761147964383e-06,4.330280033699854e-09,1.8798930378841585e-09,1.6157751238989615e-06,1.3381836991318333e-05,1.0929669471958487e-07,9.2914885277884206e-13,4.034814302027708e-13,8.4511815739434637e-05,2.2390715952627667e-12,1.4562938261328287e-07,3.8012494893170055e-07,1.3645387670076673e-11,2.0627512106417811e-10,3.6067703909615922e-14,3.2213181601550415e-06,7.0534620894582641e-05,1.7361705762089939e-05
3.173907465958904e-06,0.4837042938185857,6.0678861742729015e-09,2.7466750502580065e-06,1.6014824620688332e-05,3.1189783989820329e-09,0.00060836994187058726,0.0,0.0,0.0006516617681212928,0.006949990105700618,154.0,0.0,0.77676763730098364,0.99990802709585558,18.938238824994649,0.010039883367519351,2.092600114034716e-09,0.0046425552108706834,0.013708767382153641,0.0047221174137376757,0.0037751426332891459,1.0998679046921627e-08,7.3550420424653627e-05,0.0049471862581989632,9.3384521659726929e-11,0.069419306802755029,7.8815951150288358e-07,0.0050116134718183551,0.0026888357572394032,1.6474210211644779e-06,1.6404395489060223e-07,1.1355282486589077e-06,0.057109391269359606,3.4182343199031076e-05,0.00047633552583053725,0.00057388452988780332,0.049127295528813703,4.0326731840587553e-07,1.1589136833658435e-12,2.0932619178498398e-11,1.590184848081708e-10,1.2427618471808025e-06,8.3330388566671233e-05,5.083827620293943e-05,6.0038969091847912e-06,1.8126384781367005e-05,0.00024935606475119302,1.6403962708142018e-12,0.00013817477918474065,1.7313074294387071e-05,1.5236436454465333e-07,3.909872470764398e-07,3.181521267648013e-07,3.4678889278590387e-11,1.4288565868742359e-10,7.6740589760463102e-07,1.1544347826486605e-14,6.5134871724060752e-15,4.0877747963664549e-06,3.9333061775964611e-11,4.7908604298899116e-08,2.2449044948673419e-12,6.905652971556925e-15,1.7139251214302702e-11,1.8806675709159924e-06,7.6620686525801374e-09,3.1026806793650775e-07,0.00012817257445239203,2.5004904374213672e-09,2.0338284227969509e-08,2.0888515876884336e-07,5.6932711560894515e-10,1.0325561008208287e-11,3.7869564485590056e-06,3.5232319948060492e-08,1.2187394893361829e-12,2.9540570330690809e-07,1.3241795909264796e-06,4.3798693189950768e-09,1.9014042159588722e-09,1.644181891005249e-06,1.3592201680544752e-05,1.0975790014242507e-07,9.3305882010162381e-13,4.0517932737118851e-13,8.5319582437177048e-05,2.2742702160217052e-12,1.4823947845918627e-07,3.882948011971189e-07,1.3889791116898814e-11,2.0996972931998145e-10,3.6714140518384503e-14,3.2435994958910157e-06,7.1233085690438469e-05,1.7496218957133613e-05
