Time (s),Volume (m^3),H(4),O(5),OH(6),H2(7),H2O(8),Ar(9),He(10),HO2(11),H2O2(12),N2,Ne,C7H10(1),C7H16(2),O2(3),C7H10(57),C7H10(54),C7H11(67),C7H9(41),C7H10(125),S(151),S(153),S(152),C7H10(118),S(233),C7H10(150),C7H11(132),C2H4(30),C5H7(270),S(403),C7H10(298),S(402),C7H8(144),S(450),S(449),S(438),S(200),C7H8(533),S(314),S(310),S(234),S(802),S(856),S(961),S(953),S(1016),S(990),S(1006),S(949),C5H8O(890),C7H10(181),C7H9(137),S(535),C7H9(1071),C7H9(1285),C7H9(1286),S(1297),S(1298),S(1341),S(1367),C7H9(1335),S(1421),C7H9(1412),S(1422),C6H6(1400),CH3(19),S(1504),S(389),C5H7O(508),S(1153)
2.7954490728409503e-09,0.45930224280057697,1.7906249324332643e-08,3.1559272436158196e-11,1.2092982278840945e-10,9.4979279357489919e-16,2.1934466797220803e-12,0.0,0.0,3.9741912208621685e-06,2.5896793616547452e-09,154.0,0.0,0.99135458927509712,1.0,18.999678267147264,0.00040720133598811276,6.1874996045980979e-07,0.0020295634113755355,0.0023612021584276015,0.0013430493983510262,0.00031209923124464126,8.310641849815988e-10,5.3714900392067507e-06,0.0021312156598399293,3.5161422177124427e-12,2.7439666962071346e-05,2.260220513597072e-06,2.2610459345334978e-05,2.2598170738159416e-05,7.576491993259713e-09,1.5779037377662552e-07,4.6249631908965605e-09,2.2502628850434081e-06,1.3294140296521978e-11,1.392332177321512e-11,1.3969408118526439e-11,2.7217992579234044e-07,9.394694736918955e-11,4.1844247727608715e-14,2.9219548708550231e-15,1.6250643807088475e-14,7.5235513183782476e-11,2.2527332947047914e-11,1.8940396599961692e-12,9.9021819997451468e-13,8.8718377152026214e-14,7.3239467728207629e-16,5.4725957927799329e-19,1.2649975355644702e-14,4.7405058897660116e-16,9.7680056013898848e-08,1.4032677036888894e-13,2.1273348584540753e-14,7.2802156978268549e-17,4.1428405207445747e-17,1.1264351524356076e-13,3.3845638175758513e-22,1.9417929891453311e-22,2.2222540267383148e-15,4.5825264656570799e-20,8.0688309213679902e-16,1.956695169193849e-20,1.3623050037833466e-21,1.5051212238758912e-19,1.7677625121417504e-16,1.6973095433471852e-16,7.0452968794565845e-18,4.7718539394680601e-12,1.7940645278583387e-15,4.1289687711806786e-15
2.861505447047193e-09,0.45930222620917033,1.8588881777822938e-08,3.3420735117398355e-11,1.3170673963995173e-10,1.0564133673023141e-15,2.440264027490286e-12,0.0,0.0,4.163032566481531e-06,2.8413864485154626e-09,154.0,0.0,0.9911511425722267,1.0,18.9996706318482,0.00041674674995599554,6.1863329115645731e-07,0.0020764390317491179,0.0024164341479762236,0.0013746311740755787,0.00031939950513000499,8.5050368745218384e-10,5.4971736029197391e-06,0.0021813785330964731,3.5983878590062528e-12,2.8743456421943032e-05,2.315109309367851e-06,2.373444871395352e-05,2.3721542428880758e-05,7.9531399752728899e-09,1.6256212637313983e-07,4.8549131368602781e-09,2.3634326949647997e-06,1.4969770224864969e-11,1.5719893469019706e-11,1.5773209250740117e-11,2.917903567411386e-07,9.8931382375395666e-11,4.2823330654632979e-14,3.062709464308655e-15,1.7407644501964756e-14,8.1920230863952723e-11,2.5077490387325187e-11,2.1157402178586523e-12,1.1199392839361852e-12,1.0181826630600976e-13,8.5678271609377694e-16,6.189522455149097e-19,1.4421269302856893e-14,5.5404096799242182e-16,1.0061553137799607e-07,1.4756984850258083e-13,2.2382051318057296e-14,7.6560164127530403e-17,4.4309518622826137e-17,1.2063419186723639e-13,3.5609570714074644e-22,2.0429933806850287e-22,2.4337501924123809e-15,5.0186574649158852e-20,8.8003762925980829e-16,2.1340948281192879e-20,1.485815860717866e-21,1.6415831156377353e-19,1.974129937375774e-16,1.8936437678244424e-16,8.04861695513322e-18,5.2989454963508976e-12,2.002456672125366e-15,4.7127429660092264e-15
2.9275618212534355e-09,0.45930220970518476,1.9282444415619605e-08,3.5349163152219083e-11,1.4319152973253939e-10,1.1722487503970697e-15,2.7089767752155954e-12,0.0,0.0,4.3561989600391934e-06,3.1109401400865663e-09,154.0,0.0,0.9909477352849223,1.0,18.999662998548491,0.00042628863500182313,6.1851665761839256e-07,0.002123268444748261,0.0024716398204824865,0.0014062056085270992,0.00032669256998450361,8.6993391291636986e-10,5.6227971883421947e-06,0.0022315319389856355,3.6805522826133172e-12,3.0077111261483337e-05,2.3699440819578144e-06,2.4885393053927008e-05,2.4871853449797446e-05,8.3388204837662166e-09,1.6733922240252533e-07,5.090378317119877e-09,2.4796311452092635e-06,1.6807923868467744e-11,1.7696947252231334e-11,1.7758413017131961e-11,3.1231221244807291e-07,1.0405633257278109e-10,4.3801946346936643e-14,3.20708364854788e-15,1.8618376115411669e-14,8.9021869831679189e-11,2.7848433603638108e-11,2.3573178382502741e-12,1.2630506107989252e-12,1.1647146548200928e-13,9.987138589921526e-16,6.9804529712900134e-19,1.6392921266769185e-14,6.4532075088442851e-16,1.035538525051485e-07,1.5504887633025192e-13,2.3527089365681031e-14,8.0440597097485249e-17,4.7325813832068625e-17,1.2900627248961465e-13,3.7431312294556149e-22,2.1475103943588088e-22,2.6600389634809086e-15,5.4852928359227771e-20,9.5792388473140557e-16,2.3229688316106894e-20,1.6173155421025475e-21,1.7868716634139029e-19,2.1989793280109454e-16,2.1073158858254653e-16,9.166344218548047e-18,5.8705226589350226e-12,2.229496218786412e-15,5.362918596899911e-15
2.993618195459678e-09,0.45930219328849686,1.9986870087823589e-08,3.7345530917238419e-11,1.5541441201442965e-10,1.2978680271841656e-15,3.0010224176676306e-12,0.0,0.0,4.5536862485480941e-06,3.3991564303120933e-09,154.0,0.0,0.99074436744345296,1.0,18.999655367231199,0.00043582699208332624,6.1840003551184475e-07,0.0021700516525723665,0.0025268191549214026,0.0014377727035178856,0.000333978426178093,8.8935485397929454e-10,5.7483607476597606e-06,0.0022816758799327728,3.7626354926991379e-12,3.1440604861208317e-05,2.4247248339769848e-06,2.6063265823183938e-05,2.604907719512942e-05,8.7335245877903407e-09,1.7212106107292188e-07,5.3313532783253765e-09,2.5988754501711467e-06,1.8819811325386823e-11,1.9867687477144458e-11,1.9938315056503607e-11,3.3376541765035873e-07,1.0932261084136862e-10,4.4780094432116675e-14,3.3550979811170554e-15,1.9884033919663468e-14,9.6555342884040814e-11,3.0853486133880079e-11,2.620017801847356e-12,1.4205665938933233e-12,1.3281731813183845e-13,1.160172671557965e-15,7.8509937222650178e-19,1.858234921965448e-14,7.4918446109096422e-16,1.0649467163382366e-07,1.627687695320952e-13,2.4709222217478893e-14,8.4446006524123754e-17,5.0481100850067404e-17,1.3777061494887081e-13,3.931207125663094e-22,2.2554133550544932e-22,2.901815964857681e-15,5.9838670604915664e-20,1.0407348215927571e-15,2.5237851055022766e-20,1.7571298383000032e-21,1.9413468266502951e-19,2.4434924669840491e-16,2.3394081307674455e-16,1.040843362166039e-17,6.4892498242025704e-12,2.4763778901069575e-15,6.0852895707574761e-15
3.0596745696659207e-09,0.45930217695898407,2.0702091997204492e-08,3.9410806768820735e-11,1.6840620049147941e-10,1.433861884479796e-15,3.317900338989325e-12,0.0,0.0,4.7554902585851673e-06,3.7068687969180326e-09,154.0,0.0,0.99054103907802538,1.0,18.999647737879435,0.00044536182215837254,6.182834388132298e-07,0.0022167886574927043,0.0025819721303187121,0.0014693324608102359,0.00034125707409188809,9.0876650326290303e-10,5.873864233171957e-06,0.0023318103582806613,3.8446374935593212e-12,3.2833910602540626e-05,2.47945156919053e-06,2.7268040479802629e-05,2.725318705572686e-05,9.1372433552567725e-09,1.7690710266430169e-07,5.5778325664349356e-09,2.7211827979670283e-06,2.1017108010456968e-11,2.2245938139217963e-11,2.2326837240847295e-11,3.5616984587863496e-07,1.1473102880493199e-10,4.5757774538524526e-14,3.5067729901890886e-15,2.1205810629176751e-14,1.0453567150109519e-10,3.4106422862528717e-11,2.905129432889157e-12,1.5935502027887729e-12,1.5100355924411215e-13,1.3433142379488232e-15,8.8070194472202253e-19,2.1008036826704782e-14,8.6704219958667227e-16,1.0943767737148596e-07,1.7073451209701027e-13,2.5929220194723746e-14,8.8578978493263678e-17,5.3779255632777201e-17,1.4693826604902787e-13,4.1253073172079126e-22,2.3667725763127483e-22,3.1597962972248474e-15,6.5158547824913824e-20,1.1286674437095627e-15,2.7370213736885923e-20,1.9055913620245119e-21,2.1053761021916828e-19,2.7088988374207231e-16,2.59104432449807e-16,1.1785451292265268e-17,7.1578898973879472e-12,2.7443442211827742e-15,6.8860082883411568e-15
3.1257309438721633e-09,0.45930216071652313,2.1428043697261358e-08,4.1545953076300546e-11,1.8219830116992895e-10,1.5808429454053604e-15,3.6611731504868059e-12,0.0,0.0,4.9616067963571605e-06,4.0349281486365843e-09,154.0,0.0,0.99033775021878501,1.0,18.999640110476363,0.00045489312618496628,6.1816686850657605e-07,0.0022634794618523343,0.0026370987257508891,0.0015008848821420335,0.00034852851411815128,9.281688534074827e-10,5.9993075972935958e-06,0.0023819353763301892,3.9265582896128039e-12,3.4257001867848155e-05,2.5341242904406755e-06,2.8499690484128088e-05,2.8484156421113597e-05,9.5499678536480766e-09,1.8169685871794235e-07,5.8298107271431484e-09,2.8465703504172368e-06,2.3411961622234749e-11,2.4846156903189148e-11,2.4938542005658344e-11,3.7954531949151389e-07,1.2028239686679027e-10,4.6734986295479267e-14,3.662129171424381e-15,2.2584896385250443e-14,1.1297797942906429e-10,3.7621473087937402e-11,3.2139864321509672e-12,1.7831139144751319e-12,1.7118656408792178e-13,1.5504739513965248e-15,9.8546785003592288e-19,2.3689571708512695e-14,1.0004268595374206e-15,1.1238258858631029e-07,1.7895115329451807e-13,2.7187863960103939e-14,9.2842132969613661e-17,5.7224221014473621e-17,1.5652046449540237e-13,4.3255560065728932e-22,2.4816593156201586e-22,3.4347148628338918e-15,7.0827714797051468e-20,1.2219228445979687e-15,2.963165276980241e-20,2.0630396307782537e-21,2.2793346156668545e-19,2.9964766366375712e-16,2.8633906602480398e-16,1.3308597638953153e-17,7.8793059241650181e-12,3.0346864460160448e-15,7.7715992111808779e-15
3.191787318078406e-09,0.4593021445609917,2.2164659090269199e-08,4.3751926254669069e-11,1.968227090254364e-10,1.739446092767596e-15,4.0324680144451206e-12,0.0,0.0,5.1720316477662039e-06,4.3842027725482444e-09,154.0,0.0,0.99013450089581478,1.0,18.999632485005161,0.00046442090512124732,6.1805032059596174e-07,0.0023101240680660196,0.0026921989203451528,0.0015324299692281514,0.00035579274666027886,9.4756189707108825e-10,6.1246907925553636e-06,0.0024320509363427371,4.0083978854042593e-12,3.5709852040482521e-05,2.5887429994561058e-06,2.9758189299004791e-05,2.9741958679649072e-05,9.9716891500635234e-09,1.8648988482649314e-07,6.0872823059127805e-09,2.9750552430276273e-06,2.6016998719438027e-11,2.768344894060666e-11,2.7788646500578353e-11,4.0391160971018337e-07,1.2597752421633007e-10,4.771172933319232e-14,3.82118698914815e-15,2.4022478735558151e-14,1.2189748681058972e-10,4.1413323154424508e-11,3.5479671638913136e-12,1.9904206155874984e-12,1.9353159197870217e-13,1.784177824156072e-15,1.1000397837347849e-18,2.6647684271049792e-14,1.1510018093231641e-15,1.1532914996619195e-07,1.8742380516970373e-13,2.848594411223259e-14,9.7238122496292325e-17,6.0820007458961798e-17,1.6652864325213562e-13,4.5320789770346578e-22,2.6001457373966495e-22,3.7273267020070447e-15,7.6861741577465695e-20,1.3207062597821616e-15,3.2027144998742162e-20,2.2298211552493107e-21,2.4636052190350089e-19,3.3075538034202195e-16,3.157656492822553e-16,1.4989731059766637e-17,8.6564627014332867e-12,3.3487453745053975e-15,8.7489727490907094e-15
3.2578436922846485e-09,0.45930212849226687,2.2911872425392932e-08,4.6029676795345625e-11,2.1231200510518636e-10,1.910328763743572e-15,4.4334779053528091e-12,0.0,0.0,5.3867605784731176e-06,4.7555782831068015e-09,154.0,0.0,0.98993129113913636,1.0,18.999624861449078,0.0004739451599254909,6.1793378172454137e-07,0.0023567224786201499,0.0027472726932794788,0.0015639677237632699,0.00036304977213278799,9.6694562693028563e-10,6.2500137716027219e-06,0.0024821570405448991,4.0901562856006421e-12,3.7192434504815637e-05,2.6433076986008186e-06,3.104351038807184e-05,3.1026567216758538e-05,1.040239831063573e-08,1.9128577854926945e-07,6.3502418476122223e-09,3.1066545849723327e-06,2.8845330383983581e-11,3.0773580024203485e-11,3.089303600824956e-11,4.2928843665216168e-07,1.318172187999817e-10,4.8688003282862548e-14,3.9839668747870325e-15,2.5519742621764247e-14,1.3130950550293217e-10,4.5497118194222513e-11,3.9084948484036889e-12,2.2166843892154832e-12,2.182130145626331e-13,2.0471534543230421e-15,1.2250887363842454e-18,2.9904286512151196e-14,1.3205692091781357e-15,1.1827713085728681e-07,1.9615764109542923e-13,2.9824260950604315e-14,1.0176963144359685e-16,6.4570693437324422e-17,1.7697443073946981e-13,4.7450035552658482e-22,2.722304891541308e-22,4.0384073406728713e-15,8.3276620667378606e-20,1.4252271245703941e-15,3.4561769108721595e-20,2.4062895368585772e-21,2.6585785984934134e-19,3.6435090404448501e-16,3.4750951195378619e-16,1.6841392090698686e-17,9.4924283031159429e-12,3.687912228355423e-15,9.825439351235173e-15
3.323900066490891e-09,0.4593021125102262,2.3669618296886315e-08,4.8380149295969457e-11,2.2869935370277824e-10,2.0941712308485533e-15,4.8659628376083328e-12,0.0,0.0,5.6057893339594782e-06,5.1499575721758515e-09,154.0,0.0,0.98972812097870899,1.0,18.999617239791391,0.00048346589155610681,6.1781728155196832e-07,0.0024032746960726591,0.0028023200237826088,0.0015954981474024549,0.00037029959096130538,9.8632003567711579e-10,6.3752764871972915e-06,0.0025322536910979188,4.1718334950045234e-12,3.8704722646275685e-05,2.6978183915831967e-06,3.2355627215094916e-05,3.2337955414201908e-05,1.0842086400239938e-08,1.9608417843714101e-07,6.6186838963558233e-09,3.2413854590770028e-06,3.1910557498188305e-11,3.4132989231951217e-11,3.4268276975179162e-11,4.5569546936450296e-07,1.3780228730422513e-10,4.9663807776271123e-14,4.1504892331318798e-15,2.7077870357011146e-14,1.4122943483137388e-10,4.988846357096819e-11,4.2970377228318796e-12,2.4631712477485378e-12,2.4541453392696705e-13,2.3423412036001784e-15,1.3613143985778535e-18,3.3482510449463272e-14,1.5110785760741936e-15,1.212263247964291e-07,2.051578946325453e-13,3.1203624290179896e-14,1.0643937541612282e-16,6.8480425703796767e-17,1.8786965171311923e-13,4.964458581846656e-22,2.8482106965074296e-22,4.368753135963372e-15,9.0088774139758682e-20,1.5356991314842505e-15,3.7240707007881917e-20,2.5928055647194304e-21,2.8646533810063936e-19,4.0057728317000229e-16,3.8170045556244534e-16,1.8876827607556944e-17,1.0390375560983425e-11,4.053629454983167e-15,1.1008723576154724e-14
3.3899564406971338e-09,0.4593020966147473,2.4437831642271615e-08,5.0804282491541893e-11,2.4601849942896701e-10,2.2916769007386735e-15,5.3317511406740479e-12,0.0,0.0,5.8291136395917074e-06,5.5682607575441091e-09,154.0,0.0,0.98952499044443043,1.0,18.999609620015409,0.0004929831009716385,6.1770079260294637e-07,0.0024497807230529499,0.0028573408911340592,0.0016270212418025469,0.00037754220358255454,1.0056851160251087e-09,6.5004788922141756e-06,0.0025823408901634371,4.2534295185273009e-12,4.0246689851384113e-05,2.7522750816686754e-06,3.369451324579121e-05,3.3676096651830847e-05,1.1290744483172602e-08,2.0088475857851819e-07,6.8926029958829476e-09,3.379264921801314e-06,3.522677658672362e-11,3.7778802186442152e-11,3.79316305769083e-11,4.831523258578891e-07,1.439335351824621e-10,5.0639142446583564e-14,4.3207744298922931e-15,2.8698041628720273e-14,1.5167275654609282e-10,5.4603426929436012e-11,4.7151092663294073e-12,2.7311999276347381e-12,2.7532940598020862e-13,2.6729052747354251e-15,1.5094456001823359e-18,3.7406746868930231e-14,1.7246352831882135e-15,1.2417654615385775e-07,2.1442985759113719e-13,3.2624853147090696e-14,1.1125010024888314e-16,7.2553419865143073e-17,1.9922632905394352e-13,5.1905743612392307e-22,2.9779379106153248e-22,4.7191816126824284e-15,9.7315060578070206e-20,1.6523402813384395e-15,4.0069245084575822e-20,2.7897373018814631e-21,3.0822362307488723e-19,4.3958284843485654e-16,4.1847283318548005e-16,2.1110015249376244e-17,1.1353583606706763e-11,4.447391572643702e-15,1.2306978243887173e-14
3.4560128149033764e-09,0.4593020808057078,2.5216447740437364e-08,5.330300928632151e-11,2.643037642104399e-10,2.5035726200679857e-15,5.8327407650954497e-12,0.0,0.0,6.0567292006867125e-06,6.0114251301473401e-09,154.0,0.0,0.98932189956613636,1.0,18.999602002104517,0.00050249678913076329,6.1758432217115509e-07,0.0024962405622618086,0.002912335274664132,0.0016585370085907625,0.00038477761044434345,1.0250408607029072e-09,6.6256209396456978e-06,0.0026324186398538488,4.3349443612174187e-12,4.1818309507793762e-05,2.8066777713731838e-06,3.506014194817757e-05,3.5040964307868281e-05,1.1748363623152177e-08,2.0568722290581573e-07,7.1719936895984661e-09,3.5203100032210794e-06,3.88085857872767e-11,4.1728844616672406e-11,4.1901066614945261e-11,5.1167857314158473e-07,1.5021176666335521e-10,5.1614006927501845e-14,4.4948428048824879e-15,3.038143346301833e-14,1.6265502966123193e-10,5.9658540294563489e-11,5.1642684306623826e-12,3.0221426997270423e-12,3.0816066782505895e-13,3.0422451437160403e-15,1.6702407581999352e-18,4.1702685061609132e-14,1.9635093648640473e-15,1.2712762662706071e-07,2.2397887803203513e-13,3.4088775414673497e-14,1.1620458096749684e-16,7.6793960971675735e-17,2.1105668562421074e-13,5.4234826102681541e-22,3.1115621024801297e-22,5.0905318074942606e-15,1.0497278217374763e-19,1.7753729350262927e-15,4.3052775443232865e-20,2.9974601727598638e-21,3.3117419444695618e-19,4.8152131996090064e-16,4.5796563140159473e-16,2.3555688559305902e-17,1.2385439451378137e-11,4.8707460359633384e-15,1.3728798976440602e-14
3.515463551688995e-09,0.4593020666513772,2.5926043364023944e-08,5.5616407300048766e-11,2.8161536428221008e-10,2.70720211524664e-15,6.3153543226400026e-12,0.0,0.0,6.2652486634317587e-06,6.4323178491462922e-09,154.0,0.0,0.9891391517061473,1.0,18.999595147565628,0.00051105609859220088,6.174795287692122e-07,0.0025380149292948688,0.0029618075591313475,0.0016868949349218038,0.00039128331607465004,1.0424530429193027e-09,6.738197137839625e-06,0.0026774805370797677,4.4082383143005763e-12,4.3258098050261105e-05,2.8555940240053839e-06,3.6312050837074907e-05,3.6292174281064092e-05,1.216787516637738e-08,2.10010829050789e-07,7.428119016674614e-09,3.6499712345663087e-06,4.227176745352349e-11,4.555930654179518e-11,4.5750693283560018e-11,5.3828265588433762e-07,1.5598850967308362e-10,5.2490982646346549e-14,4.6547557456043249e-15,3.1951510357541794e-14,1.7301279721110814e-10,6.4513009724055324e-11,5.5964168464189937e-12,3.3047606460622185e-12,3.4037818031323348e-13,3.4108130984662262e-15,1.8264350781788093e-18,4.5909144662203291e-14,2.2021586920006492e-15,1.2978420723421729e-07,2.3281434501469365e-13,3.5443499556298582e-14,1.2078884142727913e-16,8.0757298447159255e-17,2.2211926653470053e-13,5.6390175705315912e-22,3.2352188857988902e-22,5.4433461294217266e-15,1.1224827215513956e-19,1.8917543972381854e-15,4.5875013987955832e-20,3.1939534693652008e-21,3.5288405997460515e-19,5.219050571723155e-16,4.9595378063352602e-16,2.5951276538789392e-17,1.3375691089564752e-11,5.2783888050645466e-15,1.5121559442191335e-14
3.5749142884746135e-09,0.4593020525668743,2.6643966363662193e-08,5.7991649019615768e-11,2.9976361477805817e-10,2.9236589899935117e-15,6.8295599929303808e-12,0.0,0.0,6.4772373892845476e-06,6.8748285743993121e-09,154.0,0.0,0.98895643601328553,1.0,18.999588294511941,0.00051961255731164651,6.1737474701208387e-07,0.0025797518885477305,0.0030112583600052866,0.0017152469283642708,0.00039778318575352635,1.0598576520932589e-09,6.8507243742995863e-06,0.002722534783515074,4.4814665189490901e-12,4.4721864124496311e-05,2.9044665410437462e-06,3.7585580460037892e-05,3.7564991676073705e-05,1.2594631410836259e-08,2.143355656582535e-07,7.6886679360909177e-09,3.7822227677535744e-06,4.5973671704669519e-11,4.9665218916628409e-11,4.9877512928147918e-11,5.6578294573549789e-07,1.618855443506466e-10,5.3367576950234014e-14,4.8177642906170695e-15,3.3574601431209995e-14,1.8383121988760281e-10,6.9669477888235917e-11,6.0562468121370155e-12,3.6081717703559933e-12,3.7529275785052581e-13,3.8165780181794366e-15,1.9941211910230131e-18,5.0459214180069369e-14,2.4652012556477271e-15,1.3244125949952479e-07,2.4188258047848899e-13,3.6834098606996874e-14,1.2549387784501511e-16,8.4863098656249351e-17,2.3358478528448315e-13,5.8602601851317219e-22,3.3621502663096761e-22,5.8144470615439619e-15,1.1990085780443827e-19,2.0136650223051564e-15,4.8831333127188595e-20,3.399781961254386e-21,3.7562534862275549e-19,5.6491329095332681e-16,5.3636988694386499e-16,2.8543404009461671e-17,1.4427003772798451e-11,5.712502762538974e-15,1.6628662106314786e-14
