Time (s),Volume (m^3),H(4),O(5),OH(6),H2(7),H2O(8),Ar(9),He(10),HO2(11),H2O2(12),N2,Ne,C7H10(1),C7H16(2),O2(3),C7H10(57),C7H10(54),C7H11(67),C7H9(41),C7H10(125),S(151),S(153),S(152),C7H10(118),S(233)
4.3280378858185297e-08,0.35583995847890765,3.5303679957013742e-09,1.481377350213157e-10,1.2533334284571121e-10,2.9390007789107337e-13,7.7372164722757767e-11,0.0,0.0,0.00022290811784348189,1.1231572427053749e-05,154.0,0.0,0.9406461357458421,1.0,18.994817377622663,0.0030683561797654776,1.6756857306934481e-07,0.016423895969010324,0.021462659898515691,0.0055135767525310584,0.0048709356183797986,1.1873745037041592e-08,7.7534954201775868e-05,0.0079367253740944225,6.5341323880000268e-11
4.4599323970913456e-08,0.3558396777816271,3.5451060486264537e-09,1.5398661055964065e-10,1.3321114464491598e-10,3.2241368066883311e-13,8.3687007505165632e-11,0.0,0.0,0.00023559555835507475,1.2596937887217435e-05,154.0,0.0,0.93895975733547232,1.0,18.994665283383764,0.0031552385933167116,1.6729334343638379e-07,0.016881460828182981,0.022069301704472175,0.0056758146655805494,0.005006785698035263,1.2209268158322344e-08,7.9725960107149206e-05,0.0081717356450573212,6.716368918254079e-11
4.5918269083641616e-08,0.35583939866161546,3.5593701006430865e-09,1.5986107995609228e-10,1.4167881200599877e-10,3.5265158053107596e-13,9.0413128401922805e-11,0.0,0.0,0.00024854992537234991,1.4078137740009976e-05,154.0,0.0,0.93728063968453967,1.0,18.994513582022773,0.0032417482158088842,1.6701935322064788e-07,0.017336454025210991,0.02267311530319983,0.005837725732922564,0.0051418703873840569,1.2543222017393497e-08,8.1906718581834821e-05,0.0084063603008010714,6.8975787131972565e-11
4.7237214196369776e-08,0.3558391211200361,3.5732120937983347e-09,1.6576043449371984e-10,1.5078431876070033e-10,3.8465671393300728e-13,9.7581876309174817e-11,0.0,0.0,0.00026176334943057007,1.5680771320623097e-05,154.0,0.0,0.93560878157451877,1.0,18.994362276558252,0.0033278866507946447,1.6674660240074798e-07,0.017788872915796866,0.023274100631102568,0.0059993112859363859,0.0052761889378520879,1.2875606628443349e-08,8.4077229718667552e-05,0.0086406010812930308,7.077760768654093e-11
4.8556159309097936e-08,0.3558388451588677,3.5866763380589472e-09,1.7168404279456505e-10,1.6057694933992532e-10,4.1847130625666256e-13,1.0522712200088444e-10,0.0,0.0,0.00027522792132386091,1.7410478777368094e-05,154.0,0.0,0.93394418141542634,1.0,18.99421136999133,0.0034136554979152752,1.6647509088936789e-07,0.018238715007105135,0.023872257832713871,0.0061605726554759422,0.0054097406164482368,1.3206422128563407e-08,8.6237494409593474e-05,0.0088744597264233775,7.2569141013482582e-11
4.9875104421826095e-08,0.35583857077947556,3.5998006474689416e-09,1.7763133924547204e-10,1.711072345923983e-10,4.5413685055310415e-13,1.1338533545836147e-10,0.0,0.0,0.00028893569899080473,1.9272934286865376e-05,154.0,0.0,0.93228683724257055,1.0,18.994060865272232,0.0034990563528725228,1.6620481853315425e-07,0.01868597792941001,0.024467587259163336,0.0063215111718050677,0.0055425247391744006,1.3535668762511207e-08,8.8387514254061636e-05,0.0091079379759121514,7.435037793729187e-11
5.1194049534554255e-08,0.3558382979825927,3.6126173117347442e-09,1.8360181410860878e-10,1.8242688765021998e-10,4.9169408603966537e-13,1.2209566033531113e-10,0.0,0.0,0.00030287871431745439,2.1273839352692887e-05,154.0,0.0,0.93063674671338814,1.0,18.993910765291456,0.0035840908074001926,1.6593578511119078e-07,0.019130659432310276,0.025060089466540831,0.0064821281645321771,0.0056745406797868454,1.3863346885466167e-08,9.0527291572472068e-05,0.0093410375692155028,7.6121310057229885e-11
5.2512994647282415e-08,0.35583802676994647,3.625153923483541e-09,1.8959500510902179e-10,1.945887397373694e-10,5.3118297673354414e-13,1.3139998550805802e-10,0.0,0.0,0.00031704897983361404,2.3418916211356165e-05,154.0,0.0,0.92899390710452157,1.0,18.993761072921643,0.0036687604492354948,1.6566799033483039e-07,0.019572757431614473,0.025649765214125882,0.0066424249625444678,0.0058057878277112734,1.4189456976094933e-08,9.2656829486147468e-05,0.0095737602454311291,7.7881929182689212e-11
5.3831939760010575e-08,0.3558377571428544,3.6374340807608245e-09,1.9561049029902519e-10,2.0764667584638519e-10,5.7264269042311513e-13,1.4134301365195561e-10,0.0,0.0,0.00033143849530483586,2.5713901344435429e-05,154.0,0.0,0.9273583153090833,1.0,18.993611790987465,0.0037530668620901794,1.654014338480155e-07,0.020012269983868326,0.026236615462774129,0.0068024028939416194,0.0059362656181704727,1.451399961734613e-08,9.4776131803059977e-05,0.0098061077432030335,7.9632227737451356e-11
5.5150884872738734e-08,0.35583748910160284,3.6494779838800166e-09,2.0164788200338578e-10,2.2165557022274762e-10,6.1611157824209431e-13,1.5197232678316649e-10,0.0,0.0,0.0003460392542291562,2.8164539086945626e-05,154.0,0.0,0.92572996783395867,1.0,18.993462922241008,0.0038370116256214596,1.651361152255492e-07,0.020449195266421642,0.026820641373224548,0.0069620632859690307,0.006065973556704414,1.4836975496203199e-08,9.688520301169699e-05,0.010038081800625577,8.1372199088609819e-11
5.6469829985466894e-08,0.3558372226475699,3.6613029438355956e-09,2.0770682166885082e-10,2.366712215943127e-10,6.6162715500405602e-13,1.6333844873486034e-10,0.0,0.0,0.00036084325020599537,3.0776575363701444e-05,154.0,0.0,0.92410886079738597,1.0,18.993314469413857,0.0039205963154027596,1.6487203397287855e-07,0.020883531634146451,0.027401844304201419,0.0071214074649506515,0.0061949111668377016,1.5158385424398777e-08,9.8984048406867463e-05,0.010269684155146877,8.3101836844422407e-11
5.7788775098195054e-08,0.3558369577820699,3.6729238159087281e-09,2.1378697547872443e-10,2.5275028814522427e-10,7.0922608043209443e-13,1.7549490451315441e-10,0.0,0.0,0.00037584248317660022,3.3555751555915761e-05,154.0,0.0,0.92249498992679058,1.0,18.993166435196223,0.0040038225028942885,1.6460918952700025e-07,0.02131527760266427,0.027980225810717612,0.0072804367562213923,0.006323078011045433,1.5478230315256513e-08,0.00010107267395371656,0.010500916543471628,8.4821135135690475e-11
5.9107720210923214e-08,0.3558366945049552,3.6843533690515356e-09,2.1988803062395843e-10,2.6995022228778112e-10,7.5894414138182307e-13,1.884982764545478e-10,0.0,0.0,0.00039102896556121976,3.6507798472176271e-05,154.0,0.0,0.92088835055660068,1.0,18.993018822193005,0.0040866917554134696,1.6434758125451418e-07,0.021744431808718514,0.028555787642345867,0.0074391524840592086,0.0064504737345304651,1.5796511177777047e-08,0.00010315108624563867,0.010731780701463356,8.6530089203040868e-11
6.042666532365137e-08,0.3558364328171372,3.6956025999672047e-09,2.2600969213916017e-10,2.8832920525459017e-10,8.1081623515658684e-13,2.0240825715716718e-10,0.0,0.0,0.00040639472825258381,3.9638430462858232e-05,154.0,0.0,0.91928893762634523,1.0,18.992871632982659,0.0041692056361052479,1.6408720845120984e-07,0.022170993073210035,0.029128531741193078,0.0075975559716168154,0.0065770980061260554,1.6113229147605662e-08,0.00010521929269082048,0.010962278364046176,8.8228694603970975e-11
6.174561043637953e-08,0.35583617271996226,3.7066810000423605e-09,2.3215168022034415e-10,3.0794608155916945e-10,8.6487635399345953e-13,2.1728769914597996e-10,0.0,0.0,0.00042193182645453297,4.2953339690933151e-05,154.0,0.0,0.91769674567911097,1.0,18.992724870112447,0.0042513657039122705,1.6382807034374256e-07,0.02259496040009288,0.029698460240112277,0.0077556485408531361,0.0067029505230794036,1.6428385460651302e-08,0.00010727730136013507,0.011192411265106067,8.9916947277169224e-11
6.306455554910769e-08,0.3558359142129004,3.717596782379602e-09,2.3831372795020069e-10,3.2886029343014961e-10,9.2115757077599099e-13,2.3320266118691328e-10,0.0,0.0,0.00043763234541319308,4.6458190511597385e-05,154.0,0.0,0.91611176885991896,1.0,18.992578536033186,0.0043331735135449974,1.6357016608749066e-07,0.023016332914826021,0.030265575460960484,0.0079134315124644635,0.0068280310762654063,1.6741981437606131e-08,0.00010932512088545746,0.011422181137391785,9.1594844417411954e-11
6.438350066183585e-08,0.3558356572962632,3.7283570750040925e-09,2.4449557936831907e-10,3.5113181526131533e-10,9.7969202599952296e-13,2.5022245124118363e-10,0.0,0.0,0.00045348840599665697,5.0158614002722062e-05,154.0,0.0,0.91453400091433912,1.0,18.992432633158753,0.0044146306154517314,1.6331349476571627e-07,0.023435109927691933,0.030829879912447729,0.0080709062058154299,0.006952339490339781,1.7054018528080723e-08,0.0001113627607231212,0.011651589712415349,9.3262383672476896e-11
6.570244577456401e-08,0.3558354019714395,3.7389680852732207e-09,2.5069698783525232e-10,3.7482108813233242e-10,1.040510915998963e-12,2.6841966605346326e-10,0.0,0.0,0.00046949217009056724,5.4060202680567039e-05,154.0,0.0,0.91296343518760914,1.0,18.992287163885255,0.004495738555788587,1.6305805539222836e-07,0.023851290956055156,0.031391376288245829,0.0082280739388697101,0.0070758756046070924,1.7364498282941538e-08,0.00011339023099893546,0.011880638720352266,9.4919562886657302e-11
6.702139088729217e-08,0.35583514823761353,3.7494352396659556e-09,2.5691771464780276e-10,3.9998895455723517e-10,1.1036444824497981e-12,2.8787022727553719e-10,0.0,0.0,0.00048563584588347394,5.816850532741542e-05,154.0,0.0,0.91140006462361978,1.0,18.992142130504522,0.0045764988763894602,1.6280384690912605e-07,0.024264875640924912,0.031950067465259226,0.0083849360281206542,0.007198639359594367,1.7673422323817491e-08,0.00011540754231435346,0.012109329889941433,9.6566381262276943e-11
6.834033600002033e-08,0.3558348960943579,3.7597633025044044e-09,2.6315752786865222e-10,4.2669659352285314e-10,1.1691220031486195e-12,3.0865341412825242e-10,0.0,0.0,0.00050191169300373541,6.2489021966656607e-05,154.0,0.0,0.90984388176403153,1.0,18.991997535255461,0.0046569131147359546,1.6255086818520204e-07,0.024675863801768786,0.032505956501354953,0.0085414937885217312,0.0073206307452360645,1.7980792403349315e-08,0.00011741470610235586,0.012337664948384907,9.8202838664251808e-11
6.965928111274849e-08,0.35583464554307553,3.769956476789567e-09,2.6941620133808191e-10,4.5500545584288074e-10,1.236971784064114e-12,3.3085189264926981e-10,0.0,0.0,0.00051831202744049166,6.7027199054401292e-05,154.0,0.0,0.90829487874806969,1.0,18.991853380374721,0.004736982803927336,1.6229911801982898e-07,0.025084255489701553,0.033059046633350013,0.0086977485334168835,0.0074418497502352745,1.8286610380040772e-08,0.00011941173449431548,0.012565645621247437,9.9828934940943536e-11
7.097822622547665e-08,0.35583439658280935,3.7800184898889146e-09,2.7569351384008945e-10,4.8497720001972304e-10,1.3072211526444593e-12,3.5455174141471695e-10,0.0,0.0,0.00053482922634942218,7.1788424788380575e-05,154.0,0.0,0.9067530473121781,1.0,18.991709667992275,0.0048167094726505166,1.6204859514077122e-07,0.025490050885428418,0.033609341275325257,0.0088537015744708826,0.007562296466681686,1.8590878165463173e-08,0.00012139863999115513,0.012793273632355903,1.0144467132785902e-10
7.229717133820481e-08,0.35583414921226264,3.7899526662861773e-09,2.8198924839966581e-10,5.1667362869811912e-10,1.3798964523616279e-12,3.7984247373432114e-10,0.0,0.0,0.00055145573272672734,7.6778024547420902e-05,154.0,0.0,0.90521837878960987,1.0,18.991566400163205,0.0048960946451500837,1.6179929820137266e-07,0.025893250334103553,0.034156844016247044,0.0090093542215995987,0.0076819710577218387,1.8893597803100569e-08,0.00012337543592321032,0.013020550703698728,1.0305005001348567e-10
7.361611645093297e-08,0.35583390343277016,3.7997619893158709e-09,2.8830319169175782e-10,5.5015662567612332e-10,1.4550230384611281e-12,4.0681705644413488e-10,0.0,0.0,0.00056818405983461264,8.2001256579253208e-05,154.0,0.0,0.90369086411088739,1.0,18.99142357895602,0.004975139841198406,1.6155122578589841e-07,0.026293854435702011,0.034701558617807868,0.0091647077829003151,0.0078008736691563794,1.9194771452206112e-08,0.00012534213638004004,0.013247478555325206,1.0464507295351314e-10
7.493506156366113e-08,0.35583365924342003,3.8094491535602619e-09,2.9463513354529667e-10,5.8548809369251531e-10,1.5326252748909731e-12,4.3557192517369146e-10,0.0,0.0,0.00058500679549926607,8.7463307818273203e-05,154.0,0.0,0.90217049380419045,1.0,18.991281206337927,0.0050538465760658312,1.613043764077526e-07,0.026691863931787699,0.035243489012817097,0.0093197635645821172,0.0079190045446114622,1.949440130335836e-08,0.00012729875569266095,0.013474058905244958,1.0622974341628543e-10
7.625400667638929e-08,0.3558334166419477,3.8190166092395451e-09,3.0098486652798782e-10,6.2272989312079829e-10,1.6127265323876427e-12,4.6620699605339429e-10,0.0,0.0,0.00060191660630933138,9.3169289801616287e-05,154.0,0.0,0.90065725799539242,1.0,18.991139284173368,0.0051322163604909932,1.6105874850483764e-07,0.027087279706831134,0.035782639302731914,0.0094745228708963281,0.0080363640262876724,1.9792489677107507e-08,0.00012924530899977743,0.013700293469327392,1.0780406599224681e-10
7.757295178911745e-08,0.3558331756294677,3.8284665997912124e-09,3.0735218559962415e-10,6.6194378144276747e-10,1.6953491876795543e-12,4.9882567408781499e-10,0.0,0.0,0.00061890624153662253,9.9124234861867145e-05,154.0,0.0,0.89915114640913685,1.0,18.990997814353467,0.0052102507006512493,1.6081434044654332e-07,0.027480102919185553,0.036319013755314933,0.0096289870040670977,0.0081529524253915152,2.0089039027074605e-08,0.0001311818123039435,0.013926183961201377,1.093680448558426e-10
7.889189690184561e-08,0.3558329362053332,3.8378011937364003e-09,3.1373688782348396e-10,7.0319135372466386e-10,1.7805146237705761e-12,5.3353485807694596e-10,0.0,0.0,0.00063596853690359916,0.0001053330924757481,154.0,0.0,0.89765214837003138,1.0,18.990856798683271,0.005287951098133274,1.6057115053292846e-07,0.02787033488902433,0.036852616803140684,0.0097831572642221153,0.0082687701354685443,2.0384051812416076e-08,0.00013310828170044631,0.014151732092155051,1.1092168528656324e-10
8.021084201457377e-08,0.3558326983662703,3.8470223116300065e-09,3.2013877212698404e-10,7.4653398431520858e-10,1.8682432312782802e-12,5.7044494196991474e-10,0.0,0.0,0.00065309641829940676,0.00011180072566334322,154.0,0.0,0.89616025280311162,1.0,18.990716238832594,0.0053653190499038271,1.6032917698746861e-07,0.028257977051475126,0.03738345304106229,0.0099370349493235807,0.0083838176808794448,2.0677530614966368e-08,0.00013502473403543422,0.014376939571035904,1.1246499431850449e-10
8.152978712730193e-08,0.355832462112941,3.8561317487929397e-09,3.2655763910415253e-10,7.9203276952111685e-10,1.9585544107833992e-12,6.0966981299868307e-10,0.0,0.0,0.00067028290519888841,0.00011853190768209964,154.0,0.0,0.89467544823544609,1.0,18.990576136505076,0.0054423560482807038,1.6008841796577577e-07,0.028643031127028474,0.03791152722363534,0.010090621355099317,0.0084980955472836722,2.0969478176815138e-08,0.00013693118718095755,0.014601808104151152,1.1399797846619989e-10
8.284873224003009e-08,0.35583222744519544,3.8651311945526309e-09,3.3299329085352474e-10,8.3974847144403849e-10,2.0514665761464311e-12,6.513268465178858e-10,0.0,0.0,0.00068752111388271193,0.00012553131892257172,154.0,0.0,0.89319772279820564,1.0,18.9904364933453,0.0055190635809039086,1.5984887155661322e-07,0.029025499028207415,0.038436844263784659,0.010243917774974224,0.0086116042755279114,2.1259897216413692e-08,0.0001388276589382433,0.014826339395168418,1.155206449851583e-10
8.416767735275825e-08,0.35583199435879526,3.8740222484739512e-09,3.3944553084596567e-10,8.8974146334939881e-10,2.1469971587697709e-12,6.9553689728901491e-10,0.0,0.0,0.00070480426066718918,0.00013280354379420118,154.0,0.0,0.89172706422756032,1.0,18.990297310827795,0.0055954431307070522,1.596105357710696e-07,0.029405382750528269,0.038959409230246413,0.010396925500001965,0.0087243445718341445,2.1548790558614122e-08,0.00014071416774554579,0.01505053514501686,1.1703300334916058e-10
8.548662246548641e-08,0.3558317628536362,3.8828064339659338e-09,3.4591416381780644e-10,9.4207167619613682e-10,2.2451626127627458e-12,7.424242876838098e-10,0.0,0.0,0.00072212566483728809,0.00014035306790442315,154.0,0.0,0.89026345986668021,1.0,18.990158590458051,0.0056714961758889881,1.593734085528843e-07,0.029782684574725972,0.039479227344687645,0.010549645818797044,0.0088363171060256967,2.1836161228368556e-08,0.00014259073330101936,0.015274397051788681,1.1853506254306094e-10
8.680556757821457e-08,0.3558315329302779,3.8914852097704745e-09,3.5239899568535353e-10,9.9679854639574315e-10,2.345978420956847e-12,7.9211679284984175e-10,0.0,0.0,0.00073947875130964081,0.00014818427551046808,154.0,0.0,0.88880689666873702,1.0,18.990020333721962,0.0057472241898857352,1.5913748778258372e-07,0.030157407014619109,0.039996303980581911,0.01070208001746719,0.0089475225634745876,2.2122012196172859e-08,0.00014445737506630664,0.015497926810641152,1.2002683176113379e-10
8.812451269094273e-08,0.3558313045836787,3.9000599796353819e-09,3.5889983347735691e-10,1.0539809653982248e-09,2.4494591017532209e-12,8.4474562235232406e-10,0.0,0.0,0.00075685705337252493,0.00015630144689490676,154.0,0.0,0.88735736119828312,1.0,18.989882541902197,0.0058226286413426819,1.5890277126195769e-07,0.030529552634925714,0.040510644660689307,0.010854229379546169,0.009057961827947868,2.2406346508628399e-08,0.00014631411293954653,0.015721126113699163,1.2150832285900417e-10
8.944345780367089e-08,0.355831077812581,3.908532100338121e-09,3.6541648528262256e-10,1.1136772306315773e-09,2.5556182167659883e-12,9.0044539886781144e-10,0.0,0.0,0.00077425421516071058,0.00016470875600163785,154.0,0.0,0.88591483963347051,1.0,18.989745216295105,0.0058977109940870831,1.5866925672551004e-07,0.030899124269540352,0.041022255053771689,0.011006095185927026,0.0091676357634423843,2.2689167467790392e-08,0.00014816096839848932,0.015943996649958381,1.229795474260843e-10
9.076240291639905e-08,0.35583085261840647,3.9169028884262155e-09,3.7194876021036987e-10,1.1759449976279534e-09,2.6644683791996833e-12,9.5935413420592203e-10,0.0,0.0,0.00079166399376078445,0.00017341026844349666,154.0,0.0,0.88447931777001232,1.0,18.98960835822874,0.0059724727071008826,1.5843694184954644e-07,0.031266125036773632,0.041531140973728814,0.011157678714795784,0.0092765451979994681,2.297047829216905e-08,0.00014999796253940532,0.016166540105188955,1.2444051657048072e-10
