Time (s),Volume (m^3),H(4),O(5),OH(6),H2(7),H2O(8),Ar(9),He(10),HO2(11),H2O2(12),N2,Ne,C7H10(1),C7H16(2),O2(3),C7H10(57),C7H10(54),C7H11(67),C7H9(41),C7H10(125),S(151),S(153),S(152),C7H10(118),S(233),C7H10(150),C7H11(132),C2H4(30),C5H7(270),S(403),C7H10(298),S(402),C7H8(144),S(450),S(449),S(438),S(200),C7H8(533),S(314),S(310),S(234),S(802),S(856),S(961),S(953),S(1016),S(990),S(1006),S(949),C5H8O(890),C7H10(181),C7H9(137)
1.9996321764817696e-15,0.46412961757116034,1.5454892085426441e-17,6.9480652500698123e-27,6.9479848249907269e-27,4.4819937468173259e-42,1.1321173611625728e-34,0.0,0.0,2.1488025050006642e-17,2.8088088540045446e-29,154.0,0.0,0.99999999961243013,1.0,19.0,3.5162509435897085e-11,3.1641683616072077e-11,1.6035886345728542e-10,1.603590081017063e-10,2.1690298560106367e-14,6.417049485113359e-16,9.7952303008966226e-17,4.3610352238644715e-16,2.4788348645201223e-14,1.1709188414733009e-23,4.5485544565893169e-19,1.1841272046756311e-19,2.2652970557579406e-25,2.2652927857499313e-25,3.7107973102324833e-31,3.1711227271424367e-25,5.592106988731121e-32,3.3019271954754875e-20,1.4029901307223654e-57,1.3379414642939647e-57,1.3379414646330979e-57,9.9642237998909418e-28,8.4466709335970075e-31,5.5256511807426014e-24,4.6311136676172091e-28,6.2108666974264446e-32,1.2270210262272949e-34,2.3401512831876731e-41,1.1078850156245064e-47,2.6729537177587758e-49,4.148409139481129e-56,1.1891861314939084e-59,3.7823656667116791e-57,1.1981836083602626e-50,2.7339103193901487e-58,2.7747954996854157e-25,1.2791521806617902e-28
2.726772046335657e-15,0.46412961757116045,2.1074866880898225e-17,1.287156727359509e-26,1.287138789489294e-26,1.1230307822134847e-41,2.809635920654095e-34,0.0,0.0,2.9334133037352859e-17,5.207404895758742e-29,154.0,0.0,0.99999999947149598,1.0,19.0,4.7948892251015763e-11,4.31245749865065e-11,2.1867093551312336e-10,2.1867123013088629e-10,4.0167272408281998e-14,1.1887775775103838e-15,1.3689092659913881e-16,8.0777492512639683e-16,4.5904409744899208e-14,2.2255441925661736e-23,8.4263504573188282e-19,2.1936334975428401e-19,5.6219002398234303e-25,5.6218863387962343e-25,1.2079569327470146e-30,7.8677147698595557e-25,1.8214578678991814e-31,6.1169315090423663e-20,9.3711931181049545e-57,8.9367042534677248e-57,8.9367042561304171e-57,2.4728899787811015e-27,2.0962525903113286e-30,1.0321033834194776e-23,1.1153560532073614e-27,1.5404302142324591e-31,3.9953356714619108e-34,9.7646943046854524e-41,5.7741438540771514e-47,1.3931068636562674e-48,2.6336444873383892e-55,7.5496673584246795e-59,2.3817518574920026e-56,6.2447693135727775e-50,1.484172840816094e-57,6.8844069968642852e-25,2.3696727636865441e-28
4.181051786043431e-15,0.46412961757116045,3.2314827913463621e-17,3.0187057670184604e-26,3.0186457910642822e-26,4.1128911430592629e-41,1.0204642972784656e-33,0.0,0.0,4.5078298644673574e-17,1.22328336568532e-28,154.0,0.0,0.99999999918962856,1.0,18.999999999999996,7.3521657851442701e-11,6.605311789325813e-11,3.3529457443179811e-10,3.3529533148690627e-10,9.4126883786795375e-14,2.7879473477985436e-15,2.1470945430928253e-16,1.8938034875503785e-15,1.0757113397009507e-13,5.3507128081058563e-23,1.9761752065840676e-18,5.1445702326687735e-19,2.0418761594570565e-24,2.0418682157884844e-24,6.9013134136043736e-30,2.8556094830082545e-24,1.0423551589930107e-30,1.4345627656639107e-19,2.3020546639322094e-55,2.1953215192243097e-55,2.1953215203468655e-55,8.9817045643178383e-27,7.6135997019125283e-30,2.4393993237155831e-23,3.7817460698317655e-27,5.58650489266651e-31,2.2843176652843363e-33,8.9752333053322674e-40,8.7025726392644503e-46,2.0996398021935089e-47,6.6340468995963583e-54,1.9017821891491895e-57,5.7943738777243325e-55,9.4118909832643668e-49,2.1801540310889784e-56,2.4987151137174348e-24,5.5574350625830668e-28
5.635331525751206e-15,0.4641296175711603,4.3554804201481617e-17,5.4793956836130969e-26,5.4792552866353826e-26,9.9395633887861341e-41,2.4569779703504306e-33,0.0,0.0,6.0891730245504236e-17,2.2238109951105336e-28,154.0,0.0,0.99999999890776226,1.0,18.999999999999993,9.909442341212244e-11,8.8932079249720361e-11,4.5191753976712397e-10,4.5191897611091836e-10,1.707280344970236e-13,5.0604758161490056e-15,2.9251615666668513e-16,3.4364754801628006e-15,1.951133144199549e-13,9.8304235586062936e-23,3.5870220687363938e-18,9.3380645385661239e-19,4.9162234464303764e-24,4.9161986255663138e-24,2.1560572561565066e-29,6.8716108424897803e-24,3.2602915009965986e-30,2.6039231535956048e-19,1.4660069662351917e-54,1.3980365906906604e-54,1.3980365915317229e-54,2.1625571606799053e-26,1.8331263167414201e-29,4.4439668268931391e-23,8.6191683573986243e-27,1.3434197847813052e-30,7.1402901861681658e-33,3.5649072001143381e-39,4.292675297923089e-45,1.0356794135488268e-46,3.9750891910816199e-53,1.1395522953616187e-56,3.4173619819360689e-54,4.6425597387491548e-48,1.127203199077036e-55,6.0127961819809316e-24,1.008748921226286e-27
8.543891005166756e-15,0.46412961757116034,6.6034802542007837e-17,1.2588197556424354e-25,1.2587713493270307e-25,3.51787118508425e-40,8.6500475625639207e-33,0.0,0.0,9.2726383045350061e-17,5.1256722751127278e-28,154.0,0.0,0.99999999834403264,1.0,18.999999999999982,1.5023995441424448e-10,1.3454181619662773e-10,6.8516144981222099e-10,6.8516489727310755e-10,3.9159973770374403e-13,1.1625484382795208e-14,4.4813014001997812e-16,7.8896035243877662e-15,4.4753237496970231e-13,2.2853220059463003e-22,8.2405782719729895e-18,2.1452539208132319e-18,1.730795912940448e-23,1.730782346485062e-23,1.1779429488040932e-28,2.4159392459234565e-23,1.7870258982743381e-29,5.9820744900025247e-19,3.3239156340985501e-53,3.1698047010632789e-53,3.1698047043145617e-53,7.6137248561921324e-26,6.4536733681688876e-29,1.0242109338219963e-22,2.6900265145112579e-26,4.7156691995630312e-30,3.9067404350465598e-32,3.0991672759466991e-38,6.0500996529369765e-44,1.4596893579613373e-45,9.2655363082578906e-52,2.6563233200008597e-55,7.4678566317946935e-53,6.5432398698465211e-47,1.5515066564980195e-54,2.1139948785148341e-23,2.3174314982895759e-27
1.116159453664075e-14,0.46412961757116034,8.6266853219754614e-17,2.1479837851578236e-25,2.1478783218257986e-25,7.7395233200794783e-40,1.8968478052941788e-32,0.0,0.0,1.216144496667753e-16,8.7696418385830348e-28,154.0,0.0,0.99999999783667959,1.0,18.999999999999968,1.9627093218022369e-10,1.7542207866019071e-10,8.9507866538336257e-10,8.9508466834018775e-10,6.6733057839383751e-13,1.9836693268912348e-14,5.8818180627064646e-16,1.345505520967153e-14,7.6264616620879867e-13,3.9205897529670399e-22,1.4061095024232418e-17,3.6604853504755785e-18,3.7954014015324963e-23,3.7953641035139888e-23,3.2376547176985056e-28,5.2927056529249088e-23,4.9214713303835922e-29,1.0207356471087899e-18,1.7941193543581532e-52,1.7109363233680445e-52,1.710936325318259e-52,1.6696314065980013e-25,1.4152041093314343e-28,1.749776452361266e-22,5.4276569251772577e-26,1.0318990547974495e-29,1.0747481749482516e-31,1.0453031387186693e-37,2.4385176984019193e-43,5.8833418091724112e-45,4.3521693532309695e-51,1.2477594259797662e-54,3.4324591928262688e-52,2.6372820698262424e-46,6.731760517378356e-54,4.6312226527449457e-23,3.9542899351549894e-27
1.3779298068114743e-14,0.46412961757116034,1.0649895332235639e-16,3.2734029513650096e-25,3.2732074361641781e-25,1.4438645621429057e-39,3.527886841649963e-32,0.0,0.0,1.5072692563460773e-16,1.3399956104207755e-27,154.0,0.0,0.99999999732932987,1.0,18.99999999999995,2.4230190981742703e-10,2.1614337983566879e-10,1.104993698796327e-09,1.1050029659835503e-09,1.0156514899763532e-12,3.0229332506879042e-14,7.2823274963270833e-16,2.0493606047500957e-14,1.1607181510007509e-12,5.9946784825266436e-22,2.1427999977388048e-17,5.5782720311875261e-18,7.0589114230176129e-23,7.0588280635540571e-23,7.2340832899489276e-28,9.8341610419705876e-23,1.1018630656422884e-28,1.5555206719581058e-18,6.7851131813432668e-52,6.470526429367474e-52,6.4705264379264553e-52,3.1053630854546649e-25,2.6320815978636525e-28,2.668017519530093e-22,9.3352017805533236e-26,1.9151345152672633e-29,2.4035603153434104e-31,2.7809993505741345e-37,7.6274793019660738e-43,1.8402613299056923e-44,1.5836732991016375e-50,4.54044649753263e-54,1.2165123681768511e-51,8.2492054128662418e-46,2.1810970963395138e-53,8.6050863295845634e-23,6.0260280909434834e-27
1.6397001599588737e-14,0.4641296175711603,1.2673110284941705e-16,4.6350848708756082e-25,4.6347590451757679e-25,2.4177104648529326e-39,5.8900450720127639e-32,0.0,0.0,1.80063809251091e-16,1.9024004690287103e-27,154.0,0.0,0.99999999682198371,1.0,18.999999999999929,2.8833288732585492e-10,2.5670630854779142e-10,1.3149065501137798e-09,1.3149197924498347e-09,1.4362935841193528e-12,4.2803339437721703e-14,8.6828276699668769e-16,2.9003009603249511e-14,1.6414410353940534e-12,8.5075755892928804e-22,3.0341281600090979e-17,7.8986070176349749e-18,1.1785272040652888e-22,1.1785110147651682e-22,1.4045756434738883e-27,1.6403202848320808e-22,2.1435436859988658e-28,2.2025616956883503e-18,2.1303854721306923e-51,2.0316117390323375e-51,2.0316117419950467e-51,5.184727922311504e-25,4.394419093207174e-28,3.7786403105549489e-22,1.4491681388158958e-25,3.1908424620850338e-29,4.6708432083686737e-31,6.2320196915237184e-37,1.9503920600597079e-42,4.7056612001368035e-44,4.5772621651513287e-50,1.3123562437543536e-53,3.4338999475582201e-51,2.1093729941114814e-45,5.8548032268973362e-53,1.4353128344765187e-22,8.5326431492259265e-27
1.901470513106273e-14,0.46412961757116017,1.4696330180054666e-16,6.2330375886502456e-25,6.2325336238154971e-25,3.754635067800743e-39,9.1208115461079772e-32,0.0,0.0,2.0962509884991381e-16,2.5649490733502752e-27,154.0,0.0,0.99999999631464098,1.0,18.999999999999904,3.3436386470550739e-10,2.9711147615211828e-10,1.5248172194000382e-09,1.5248351500761428e-09,1.9289776837291005e-12,5.7558649751181242e-14,1.0083317811479526e-15,3.8980928855179178e-14,2.204495767120112e-12,1.1459268135550129e-21,4.0800928592676531e-17,1.0621483254412613e-17,1.8249560128221101e-22,1.8249274692077657e-22,2.4758036814136253e-27,2.5376658993469209e-22,3.7855775304055382e-28,2.9618579079303063e-18,5.7185161490132043e-51,5.4533814485400357e-51,5.4533814572303473e-51,8.0287970078458215e-25,6.8047865308512648e-28,5.0813391522263699e-22,2.095034362578073e-25,4.9309501099414925e-29,8.2402104632249929e-31,1.2433368395622247e-36,4.3616807189012759e-42,1.0523322294431416e-43,1.1381979650160989e-49,3.2634582398963748e-53,8.3497005700318784e-51,4.7172153455726275e-45,1.3686882850656121e-52,2.2205080576028418e-22,1.14741323767152e-26
2.4250112194010718e-14,0.4641296175711601,1.8742784797366945e-16,1.0137784534995892e-24,1.0136753645114126e-24,7.7335427422264156e-39,1.8681496901198072e-31,0.0,0.0,2.6942089026047466e-16,4.1932424134326961e-27,154.0,0.0,0.99999999529996553,1.0,18.999999999999844,4.2642581907848687e-10,3.774507094921357e-10,1.9446320121074198e-09,1.9446614671738228e-09,3.1294757324083015e-12,9.3612952100574783e-14,1.2884268676698673e-15,6.3333949395041835e-14,3.5764623219976991e-12,1.8678993596807304e-21,6.6359279872548688e-17,1.7274834591891097e-17,3.7378901132564974e-22,3.7378178152567329e-22,6.2678429496231564e-27,5.1881524558403489e-22,9.6195702681147343e-28,4.8172131166990278e-18,3.0003831656352735e-50,2.8612726959031646e-50,2.8612727012981136e-50,1.6445529172527396e-24,1.3937635849875488e-27,8.2618708716890562e-22,3.7871221416974717e-25,1.0059373399648357e-28,2.0896193602284582e-30,3.869759838674995e-36,1.6478992574435978e-41,3.9758518260699641e-43,5.169364095635993e-49,1.4822910409040268e-52,3.6282741663874241e-50,1.7822278770584875e-44,5.617990367750194e-52,4.5397363686659837e-22,1.8661724018335108e-26
2.9485519256958706e-14,0.46412961757115984,2.278925918387313e-16,1.4987708621689175e-24,1.4985871835484554e-24,1.386469421286233e-38,3.3308763794893134e-31,0.0,0.0,3.3011428708270231e-16,6.2310348129775062e-27,154.0,0.0,0.99999999428530328,1.0,18.999999999999769,5.1848777293636671e-10,4.5716592619902976e-10,2.3644380774274777e-09,2.36448193588884e-09,4.6149325408376789e-12,1.3839173060006088e-13,1.568518057599264e-15,9.3534055386433803e-14,5.2740886216113381e-12,2.7653752484628211e-21,9.8102967326436551e-17,2.5538270578994071e-17,6.6645275888026749e-22,6.6643745625367267e-22,1.3260262574859392e-26,9.2336170030465428e-22,2.042364020024254e-27,7.121580101238675e-18,1.0906767471005116e-49,1.0401083658518147e-49,1.0401083680600157e-49,2.9323365321287968e-24,2.4850345330039477e-27,1.2207178265149678e-21,6.0267813951506725e-25,1.7865203134105125e-28,4.4278460461891567e-30,9.6517930628913255e-36,4.7719154451028064e-41,1.1513112130872056e-42,1.7153346930363701e-48,4.9189487143205835e-52,1.1618045536920468e-49,5.1609061194796846e-44,1.7219518059017299e-51,8.0795980292708619e-22,2.7588782244571422e-26
3.4720926319906693e-14,0.46412961757115967,2.6835753339259871e-16,2.0782878369205287e-24,2.0779892853416109e-24,2.2668860331861598e-38,5.4162643513070976e-31,0.0,0.0,3.9170527591809434e-16,8.6848307608161116e-27,154.0,0.0,0.99999999327065447,1.0,18.99999999999968,6.1054972627914842e-10,5.3626220591125397e-10,2.7842354158967877e-09,2.784296575811808e-09,6.3830284790110659e-12,1.9189444872744917e-13,1.8486053761578395e-15,1.295616562088595e-13,7.294723720620701e-12,3.8383436870991504e-21,1.3603190044610897e-16,3.5411732803259161e-17,1.0836940147689952e-21,1.0836652105000781e-21,2.4948120042646276e-26,1.4987184456990617e-21,3.8561488746127981e-27,9.8749523785196556e-18,3.2500670111106164e-49,3.0993802095232645e-49,3.0993802168282291e-49,4.7684186035198747e-24,4.0408265891109185e-27,1.69146989568542e-21,8.8194756296456254e-25,2.8935398145569302e-28,8.3438207160800505e-30,2.0920712922066939e-35,1.1760423904831039e-40,2.8374186842596692e-42,4.7549110449708945e-48,1.3636163061719615e-51,3.113311509066773e-49,1.271911304982929e-43,4.4301527133507801e-51,1.3114083496838906e-21,3.8255285352128088e-26
3.995633338285468e-14,0.4641296175711593,3.0882267263221981e-16,2.7523361155344862e-24,2.7518821347419668e-24,3.4669903730641641e-38,8.2382680027193684e-31,0.0,0.0,4.5419384369826264e-16,1.156102265401242e-26,154.0,0.0,0.99999999225601888,1.0,18.999999999999577,7.0261167910683318e-10,6.1474449261930736e-10,3.2040240280417432e-09,3.2041054061140581e-09,8.4315058609109763e-12,2.5412058014305494e-13,2.1286888024660988e-15,1.7139758057061958e-13,9.6357874652029575e-12,5.0867940876413204e-21,1.8014599113013159e-16,4.6895164010657581e-17,1.6483090271721802e-21,1.6482592029149105e-21,4.3133214665661304e-26,2.2753620195942963e-21,6.6910426039977699e-27,1.3077323639263793e-17,8.4583517188610474e-49,8.0661869897133287e-49,8.0661870108092958e-49,7.2532031045106795e-24,6.1461430785161813e-27,2.2381925417597966e-21,1.2163025313752729e-24,4.3834976380561574e-28,1.4449030782437606e-29,4.1079685650647456e-35,2.5961682484051723e-40,6.2637404286614839e-42,1.1703279506927496e-47,3.3564950539111442e-51,7.4047570008342522e-49,2.8078075676467648e-43,1.009954934015623e-50,1.9909868449989776e-21,5.0661212248249875e-26
4.519174044580267e-14,0.46412961757115895,3.4928800955464386e-16,3.5209222473029649e-24,3.5202661852415707e-24,5.038927681038783e-38,1.1907632659562303e-30,0.0,0.0,5.1757997776368654e-16,1.4865825649465651e-26,154.0,0.0,0.99999999124139638,1.0,18.99999999999946,7.9467363141942192e-10,6.9261754617656067e-10,3.6238039143737126e-09,3.6239084453551638e-09,1.0758191087214161e-11,3.2506961352815589e-13,2.4087683839154553e-15,2.1902326886671749e-13,1.2294795798425584e-11,6.5107161642639761e-21,2.3044515420103025e-16,5.9988508592557205e-17,2.3824510315355914e-21,2.3823702647975224e-21,6.9885609385392271e-26,3.2826338670613438e-21,1.088112868382317e-26,1.6728687783932535e-17,1.9786361638255318e-48,1.8868983020945705e-48,1.8868983075704277e-48,1.0484287403648495e-23,8.8835901254621176e-27,2.8606430124380697e-21,1.6054452262423198e-24,6.3101840320331662e-28,2.3449331679319366e-29,7.4773443442163375e-35,5.2683489906276671e-40,1.2710889587110719e-41,2.63114614941627e-47,7.5466469479894512e-51,1.6075220585254895e-48,5.6978331488848543e-43,2.0968472887907317e-50,2.8723696264592915e-21,6.4806542558657587e-26
5.0427147508750656e-14,0.46412961757115867,3.8975354415696434e-16,4.3840526953150696e-24,4.3831418825581203e-24,7.0353474479985876e-38,1.6533686840191895e-30,0.0,0.0,5.8186366562060534e-16,1.8605378014317104e-26,154.0,0.0,0.99999999022678687,1.0,18.999999999999329,8.867355832169163e-10,7.6988602438441962e-10,4.0435750753976707e-09,4.0437057117912199e-09,1.3360957160891023e-11,4.0474104395933652e-13,2.6888440930981713e-15,2.7242046504932155e-13,1.5269317921907155e-11,8.1100997598586855e-21,2.869293057463935e-16,7.4691711621428168e-17,3.3079888758340374e-21,3.3078645369589486e-21,1.075325709450253e-25,4.5492461931939828e-21,1.6806304143823648e-26,2.0829038803408812e-17,4.2554853984779371e-48,4.0581833304110169e-48,4.058183343522983e-48,1.4558040226329256e-23,1.2334713871535647e-26,3.5585825258279112e-21,2.0492611686340277e-24,8.7256892077044154e-28,3.6142316489478581e-29,1.2813498076223553e-34,1.0006605069197661e-39,2.414285904298586e-41,5.52031301444125e-47,1.5834595941748248e-50,3.2502447017853095e-48,1.0822377713767543e-42,4.0428407120381194e-50,3.980680432650707e-21,8.0691256218967522e-26
5.5662554571698644e-14,0.4641296175711581,4.3021927643626308e-16,5.3417339548488827e-24,5.3405096729133651e-24,9.5100575553411482e-38,2.2226340730917206e-30,0.0,0.0,6.4704489470775579e-16,2.2785852639467953e-26,154.0,0.0,0.99999998921219002,1.0,18.999999999999176,9.7879753449931714e-10,8.4655457953253467e-10,4.4633375116214211e-09,4.4634972237263926e-09,1.6237679601868916e-11,4.9313436368114094e-13,2.9689159790131994e-15,3.315708649173161e-13,1.8556925913722953e-11,9.8849346602867989e-21,3.4959836151078617e-16,9.1004717848137384e-17,4.4469070341587216e-21,4.4467235318613509e-21,1.5861683906251665e-25,6.1038770941977031e-21,2.4885458308895212e-26,2.5378370663922603e-17,8.4911438552403555e-48,8.0974591062932664e-48,8.0974591351697018e-48,1.9571358011511421e-23,1.6581491957183757e-26,4.3317716702111511e-21,2.547705033832218e-24,1.1681645875574536e-27,5.3402972971331967e-29,2.0868283286677734e-34,1.7926122282630216e-39,4.3250271203469035e-41,1.0847607975940414e-46,3.1117932605765903e-50,6.1571953276015289e-48,1.9387554659422382e-42,7.3142197735515573e-50,5.3410131549332588e-21,9.8315333087075445e-26
6.089796163464663e-14,0.4641296175711579,4.706852063895941e-16,6.3939725971428885e-24,6.3923700075065287e-24,1.2518327293138033e-37,2.9096799969543234e-30,0.0,0.0,7.1312365232899899e-16,2.7413497028879408e-26,154.0,0.0,0.99999998819760605,1.0,18.999999999999012,1.0708594852666258e-09,9.2262789014109319e-10,4.8830912235587581e-09,4.8832829996341221e-09,1.938622195183296e-11,5.9024905895296502e-13,3.2489839979816606e-15,3.9645599509406618e-13,2.2155178162840374e-11,1.1835210531089142e-20,4.1845223644137797e-16,1.0892747136989471e-16,5.8214484099277489e-21,5.8211869337051579e-21,2.2589883363699707e-25,7.9753662955543427e-21,3.5577388955212939e-26,3.0376677274762278e-17,1.5908058755235585e-47,1.5170495216229161e-47,1.5170495275358864e-47,2.5622293331374822e-23,2.1706866007494132e-26,5.1799688211205499e-21,3.100646538375262e-24,1.5229609155124396e-27,7.61849196263748e-29,3.2545646126424973e-34,3.0515410568456066e-39,7.3624480612954472e-41,2.0110214837232568e-46,5.7693282285063056e-50,1.1013352565213006e-47,3.3003246052064224e-42,1.2539829917608719e-49,6.9786031122038486e-21,1.1767875283844973e-25
7.13687757605426e-14,0.46412961757115684,5.5161765930667716e-16,8.7821482187477602e-24,8.7795701124004621e-24,2.0361568124582382e-37,4.6814281708665314e-30,0.0,0.0,8.479737027396994e-16,3.8035203986261398e-26,154.0,0.0,0.99999998616847618,1.0,18.999999999998646,1.2549833852559713e-09,1.0730072198374454e-09,5.7225724766209721e-09,5.7228374166535723e-09,2.6490344747127532e-11,8.1064052956518089e-13,3.8091086769726014e-15,5.433571598777798e-13,3.0273990930379529e-11,1.6262044014186376e-20,5.7471410670765418e-16,1.4960199763119434e-16,9.3660324685711186e-21,9.365544218883864e-21,4.213754406323981e-25,1.2782601766003417e-20,6.6874246623265059e-26,4.1720190609104921e-17,4.8607780471818529e-47,4.6354123882887672e-47,4.6354124097245122e-47,4.122784760329719e-23,3.4923903165988389e-26,7.1004285841067686e-21,4.3692399944763427e-24,2.4302173343711862e-27,1.42593288034683e-28,7.1396310819760334e-34,7.8458670725568918e-39,1.8929760987812981e-40,6.0666035867216258e-46,1.7406852090690439e-49,3.0855790959876926e-47,8.485549947101504e-42,3.2570088476630429e-49,1.1185028822800484e-20,1.6162354051515384e-25
8.079250847384899e-14,0.46412961757115584,6.2445754294796279e-16,1.1254958342022701e-23,1.1251219237603041e-23,2.9821098656090775e-37,6.7901863611646176e-30,0.0,0.0,9.7240816907178336e-16,4.9186681366770946e-26,154.0,0.0,0.99999998434230208,1.0,18.999999999998263,1.4206948934847782e-09,1.2063589629705455e-09,6.4780757724615084e-09,6.4784169585085509e-09,3.379263555330854e-11,1.0388148139234044e-12,4.3132079090177586e-15,6.9499723442849309e-13,3.8619276273696675e-11,2.0846098798355292e-20,7.3650102617335176e-16,1.9171384737874169e-16,1.3584739372942357e-20,1.3583944478192241e-20,6.8537557322094939e-25,1.8476835146130053e-20,1.0951917689356718e-25,5.346478572575902e-17,1.1591298982603188e-46,1.1053879020528912e-46,1.1053879078564488e-46,5.9803899206062441e-23,5.0654656378102421e-26,9.0829663572677955e-21,5.6953992018532597e-24,3.4990016058012931e-27,2.3263286257619796e-28,1.3189554376700675e-33,1.6407881414717191e-38,3.9587468208528842e-40,1.4359711862079649e-45,4.1207519505210391e-49,6.8673110865553716e-47,1.7745694170355428e-41,6.8581831243078898e-49,1.6167594990649382e-20,2.0712220035712133e-25
