Time (s),Volume (m^3),H(4),O(5),OH(6),H2(7),H2O(8),Ar(9),He(10),HO2(11),H2O2(12),N2,Ne,C7H10(1),C7H16(2),O2(3),C7H10(57),C7H10(54),C7H11(67),C7H9(41),C7H10(125),S(151),S(153),S(152),C7H10(118),S(233),C7H10(150),C7H11(132),C2H4(30),C5H7(270),S(403),C7H10(298),S(402),C7H8(144),S(450),S(449),S(438),S(200),C7H8(533),S(314),S(310),S(234),S(802),S(856),S(961),S(953),S(1016),S(990),S(1006),S(949),C5H8O(890),C7H10(181)
3.6174640366409414e-15,0.5383328995795934,1.3911536355769689e-17,8.4953550375098704e-27,8.495229901677602e-27,5.7306695922100928e-42,2.0570115698497808e-34,0.0,0.0,2.0405916443263012e-17,3.631410788609833e-29,154.0,0.0,0.9999999995435227,1.0,19.0,4.8989264581497617e-11,3.3296927316158964e-11,1.8705186154260528e-10,1.8705214093018829e-10,4.0560238825347541e-14,1.1489032627175379e-15,1.1085637491477097e-16,7.9305563938174576e-16,4.4546203461995126e-14,2.3324405363796016e-23,7.2622868161274454e-19,1.8390204977140694e-19,5.482925189264979e-25,5.4829098294283148e-25,1.3359751576180299e-30,7.7673289586876512e-25,2.0000850867187789e-31,5.251663608133234e-20,1.1349178829789309e-56,1.0848052946775962e-56,1.0848052949893575e-56,2.3782606935947558e-27,1.8307918065480231e-30,1.0858780611632437e-23,9.5947138851117805e-28,1.1471009681608025e-31,3.4533126414158876e-34,1.0431980125943892e-40,6.9348803070002749e-47,1.5757075942015922e-48,3.3864585309180303e-55,9.0073417592419455e-59,3.2493856581484734e-56,7.5484889809817198e-50,1.1397146929139059e-57,7.0723134637894118e-25
5.843598074102698e-15,0.5383328995795933,2.2472510007348547e-17,2.2088284044011901e-26,2.2087772551092671e-26,2.4934862049804941e-41,8.8437705737011829e-34,0.0,0.0,3.306679481559379e-17,9.4645357805783625e-29,154.0,0.0,0.99999999926261518,1.0,18.999999999999996,7.9136535698932004e-11,5.3701965109359232e-11,3.0215968796990618e-10,3.0216048712303784e-10,1.0533037324292193e-13,2.9871464273316049e-15,1.8275387002189154e-16,2.0609838250947417e-15,1.1568147459666242e-13,6.2155183636272991e-23,1.8882045768494949e-18,4.7814651735950871e-19,2.3572787848680125e-24,2.3572674905812669e-24,9.8202342236281161e-30,3.3358375607238758e-24,1.4740525221618619e-30,1.3654398014282278e-19,3.9720703019271508e-55,3.796682574992241e-55,3.7966825770974719e-55,1.0225085992170917e-26,7.8711423396591482e-30,2.8445153135911234e-23,3.7249289550729128e-27,4.921157755345328e-31,2.5417349007823479e-33,1.3672973892286882e-39,1.6727440829224848e-45,3.8007263718160667e-47,1.5434550521232289e-53,4.1054033379407933e-57,1.3964037744368642e-54,1.8207536269511823e-48,2.354937776066234e-56,3.0373489848083936e-24
8.069732111564453e-15,0.5383328995795933,3.1033498394668786e-17,4.2078172293003832e-26,4.2076869720235062e-26,6.475503025650612e-41,2.2853612742588966e-33,0.0,0.0,4.5806726723545994e-17,1.8068962080279237e-28,154.0,0.0,0.9999999989817091,1.0,18.999999999999993,1.0928380675613877e-10,7.4041929902341764e-11,4.1726664911989928e-10,4.1726823766253929e-10,2.0043471889620072e-13,5.6904242162415581e-15,2.5464777984914013e-16,3.9244647231686916e-15,2.2013198215162268e-13,1.1972845206505331e-22,3.5969924625830261e-18,9.1085735950138818e-19,6.0915345828254857e-24,6.0914960503455805e-24,3.3496020721804266e-29,8.6131204469423126e-24,5.0364591822925266e-30,2.6011359242937518e-19,2.8231747934047758e-54,2.6985168383839916e-54,2.6985168401324163e-54,2.6423483921649232e-26,2.0340127677275598e-29,5.4359373677231214e-23,8.9196549885984387e-27,1.2695838256101603e-30,8.6770519697851547e-33,5.9999167994908037e-39,9.1625108394726877e-45,2.0818613658065179e-46,1.0268808785163457e-52,2.7314115042918011e-56,9.0861666664073009e-54,9.9732445475548018e-48,1.3568841006447655e-55,7.8424239869102785e-24
1.0295866149026209e-14,0.5383328995795933,3.9594501517613749e-17,6.8465156316489104e-26,6.8462514992268635e-26,1.3259434936303768e-40,4.6637850394217806e-33,0.0,0.0,5.8625711570150076e-17,2.9461325498354629e-28,154.0,0.0,0.99999999870080425,1.0,18.999999999999989,1.3943107775311814e-10,9.4317019482501348e-11,5.3237274501220838e-10,5.3237539325619133e-10,3.2578107586754941e-13,9.2587170078097976e-15,3.265426116937736e-16,6.3827863285298264e-15,3.5779646547518472e-13,1.9604378348374217e-22,5.8525882224789132e-18,1.4820325424165989e-18,1.2431079599784642e-23,1.2430983152297363e-23,8.3823986825930957e-29,1.7563263862533055e-23,1.2623500451007742e-29,4.2322517711465237e-19,1.3335056319600219e-53,1.2746243779316425e-53,1.2746243788515092e-53,5.3923662031198761e-26,4.1508395202273402e-29,8.8591485994662436e-23,1.6999075472108882e-26,2.586828508393309e-30,2.1731359059932325e-32,1.8091984999560476e-38,3.2631911841951181e-44,7.4144682190942296e-46,4.2460150510413968e-52,1.1294204443487803e-55,3.6824325457735837e-53,3.5519328435131606e-47,5.2099667249970489e-55,1.5991714262789833e-23
1.2522000186487964e-14,0.5383328995795933,4.8155519376089813e-17,1.012493888455674e-25,1.0124471338996527e-25,2.3616608670662007e-40,8.2832797157493301e-33,0.0,0.0,7.1523748882801398e-17,4.3658822926887262e-28,154.0,0.0,0.99999999841990095,1.0,18.999999999999979,1.6957834868987021e-10,1.1452743752382429e-10,6.4747797566553422e-10,6.4748195463879085e-10,4.8127450016533717e-13,1.3692006103071521e-14,3.9843738227871732e-16,9.4352148277817173e-15,5.2857065017412466e-13,2.9110077569536707e-22,8.6549886023951108e-18,2.1916702168664776e-18,2.2078580488715345e-23,2.2078378194761886e-23,1.7578162098004516e-28,3.1169937637831317e-23,2.6512332473915523e-29,6.258785009066471e-19,4.8522840193300438e-53,4.6380302968853042e-53,4.6380303005779311e-53,9.5774272999954619e-26,7.3722215331136668e-29,1.3113122888738887e-22,2.8308136782690593e-26,4.5873938664923635e-30,4.560613529769425e-32,4.4258751833172155e-38,9.1761182906799198e-44,2.0849549350041388e-45,1.3553433778176828e-51,3.605221934382958e-55,1.1530216095015413e-52,9.9880678533707287e-47,1.5748262895472715e-54,2.8380871441879753e-23
1.6974268261411475e-14,0.5383328995795932,6.527759929932875e-17,1.8601018299309713e-25,1.8599880556222167e-25,5.7948369017721491e-40,2.0222827216369403e-32,0.0,0.0,9.7556979370301683e-17,8.0532991538709779e-28,154.0,0.0,0.99999999785809857,1.0,18.999999999999961,2.2987289038269261e-10,1.5475501052209049e-10,8.7768584132221096e-10,8.7769329748587408e-10,8.8235221900861273e-13,2.5153506235593586e-14,5.42225744608782e-16,1.7319678464476903e-14,9.6906336392436325e-13,5.3743829283480975e-22,1.5900192662113695e-17,4.0263265611878444e-18,5.3902353357275615e-23,5.390171092718641e-23,5.5800966798629207e-28,7.5983350585150421e-23,8.4420421213009113e-29,1.1498096101733051e-18,3.9528607647099068e-52,3.7783213188930718e-52,3.7783213226191296e-52,2.3382983030521213e-25,1.7998454856249919e-28,2.4109565486038825e-22,6.1392886002076956e-26,1.1165907127242243e-29,1.4499601656724259e-31,1.8099977839975216e-37,4.7604425491476057e-43,1.0816465715821963e-44,8.8014158502201709e-51,2.3413087413572695e-54,7.1907343100551924e-52,5.1816770915167046e-46,9.2770024777039863e-54,6.9184408011528313e-23
2.1426536336334986e-14,0.5383328995795932,8.2399738163722005e-17,2.9636181652282803e-25,2.9633922359321209e-25,1.1577618458682847e-39,4.0218090246768815e-32,0.0,0.0,1.2390641485865026e-16,1.2882942272325126e-27,154.0,0.0,0.99999999729630185,1.0,18.999999999999936,2.9016743183460643e-10,1.9472627112123894e-10,1.1078902462348698e-09,1.1079022720695224e-09,1.402911664806969e-12,4.0074779686155675e-14,6.8601305860864689e-16,2.7571989712512903e-14,1.5407795979304591e-12,8.587378617865096e-22,2.5332581773486772e-17,6.4148123664386743e-18,1.0719744148860409e-22,1.0719587861978557e-22,1.3569952460824587e-27,1.5088991071879541e-22,2.0587357244156154e-28,1.831905284149804e-18,1.7859168232912808e-51,1.7070592794819846e-51,1.7070592813822106e-51,4.6504055461042743e-25,3.5794160198926981e-28,3.8417062611662616e-22,1.0956048034300152e-25,2.2141195554650403e-29,3.531015050006854e-31,5.3070837664059022e-37,1.6478102136001821e-42,3.7440836427973251e-44,3.5322816468855095e-50,9.3967429531906989e-54,2.8020100324554394e-51,1.7936208047620408e-45,3.4579728552284052e-53,1.3738837477745835e-22
2.5878804411258497e-14,0.5383328995795931,9.952193596858283e-17,4.3230562227761468e-25,4.3226605342285648e-25,2.0384086215623931e-39,7.049475477858805e-32,0.0,0.0,1.5057205190430004e-16,1.8869338575110662e-27,154.0,0.0,0.99999999673451045,1.0,18.999999999999904,3.5046197304561195e-10,2.3444291734266171e-10,1.3380911905554871e-09,1.3381088845524231e-09,2.0421612935257844e-12,5.8455674491367884e-14,8.2979787313079929e-16,4.0185987340016033e-14,2.2428500209951262e-12,1.254996194232831e-21,3.6952132298521072e-17,9.3571129640985649e-18,1.8789572146934383e-22,1.8789248358786517e-22,2.8103380744597226e-27,2.6409253618565575e-22,4.2754340419558771e-28,2.6721638327712535e-18,6.2063754735610877e-51,5.9323316575433634e-51,5.9323316648888878e-51,8.1514998456820093e-25,6.2740057434725033e-28,5.6026998772669701e-22,1.7349727720674316e-25,3.8695591335301473e-29,7.3228092725411343e-31,1.2851012056208697e-36,4.5881540534500063e-42,1.0425013815956883e-43,1.1158464668798473e-49,2.9685366512671821e-53,8.604426378368058e-51,4.9941530780898071e-45,1.0178455084357303e-52,2.4046169695690795e-22
3.478334056110552e-14,0.5383328995795928,1.3376650839710183e-16,7.8097496073366591e-25,7.8087930601503328e-25,4.9789148643690063e-39,1.7055516927456141e-31,0.0,0.0,2.0485191758588049e-16,3.4368962452586347e-27,154.0,0.0,0.99999999561094466,1.0,18.999999999999822,4.7105105474489945e-10,3.1311888340424136e-10,1.7984826980089508e-09,1.7985150470584225e-09,3.6736932722127323e-12,1.0559573986369281e-13,1.1173646333642358e-15,7.2475194680009856e-14,4.0347170713024149e-12,2.272376389908017e-21,6.6752628053554576e-17,1.6903101946889908e-17,4.5458862693923611e-22,4.5457815767866258e-22,9.0783436990567173e-27,6.3686857886327064e-22,1.390916874529954e-27,4.8271631569571463e-18,5.6216626878348407e-50,5.3734371853426192e-50,5.3734371960525201e-50,1.972287889739776e-24,1.5179140406184073e-27,1.0112084192686669e-21,3.4848431974435739e-25,9.3015872678112047e-29,2.3738445451430704e-30,5.7126897306952742e-36,2.8702930828390682e-41,6.5217782415792818e-43,1.0151422510263721e-48,2.7009725930365249e-52,6.9577276064192821e-50,3.1242925685978073e-44,6.4984414290878492e-52,5.7988195398150644e-22
4.368787671095254e-14,0.5383328995795925,1.6801131657966041e-16,1.2320285480396429e-24,1.2318392548626882e-24,9.9471022397715069e-39,3.3764576935165159e-31,0.0,0.0,2.6039655014691349e-16,5.4664777725378259e-27,154.0,0.0,0.99999999448740062,1.0,18.999999999999723,5.9164013548055814e-10,3.9079583885228402e-10,2.2588603648562869e-09,2.2589118324105967e-09,5.7709206812405226e-12,1.6657252876783956e-13,1.4049252636980103e-15,1.1413989455626605e-13,6.3380447049416261e-12,3.5895534549027419e-21,1.0530150022953507e-16,2.6664180446625842e-17,8.9992992425354762e-22,8.9990413990791076e-22,2.233935488317889e-26,1.2567763023335815e-21,3.4449907535543064e-27,7.6147947414130391e-18,2.6969323821626996e-49,2.5778489153637892e-49,2.5778489216488227e-49,3.9047277645218663e-24,3.0049544382270036e-27,1.5932480537314637e-21,5.8719701112153199e-25,1.8297726902213355e-28,5.8602514311271513e-30,1.7638463114043728e-35,1.1021800779798543e-40,2.5043394214543238e-42,4.8084002072314521e-48,1.2794660365081597e-51,3.0621850353369525e-49,1.1997180671140759e-43,2.5221762367209376e-51,1.1443206756519033e-21
5.259241286079956e-14,0.5383328995795921,2.0225636051109408e-16,1.7854766664555422e-24,1.7851465875520169e-24,1.7503280981048041e-38,5.8889652460344121e-31,0.0,0.0,3.1720592356168113e-16,7.9868713817679088e-27,154.0,0.0,0.99999999336387813,1.0,18.999999999999595,7.1222921525259009e-10,4.6748646749138102e-10,2.7192241922633968e-09,2.7192992874724903e-09,8.3279308802219901e-12,2.4138487540258964e-13,1.6924800453632719e-15,1.6513322317545209e-13,9.1463392304413115e-12,5.2065021291062252e-21,1.5259857122939386e-16,3.8640236153323011e-17,1.5695680983196397e-21,1.5695145498770212e-21,4.6355380552080464e-26,2.1850903019059202e-21,7.1930620663325453e-27,1.1035045896293574e-17,9.5221305336095412e-49,9.1016795534807234e-49,9.1016795791152498e-49,6.8107036142028914e-24,5.2409491300033903e-27,2.3057335762439916e-21,8.8947797464508441e-25,3.1715127372303297e-28,1.2197769253320399e-29,4.3798607400635192e-35,3.2386983051119159e-40,7.3588830881290417e-42,1.6569644872979683e-47,4.4093456060446098e-51,9.914571586297866e-49,3.5253173862001163e-43,7.5073213655516641e-51,1.989569626404435e-21
6.149694901064658e-14,0.5383328995795916,2.3650164018626815e-16,2.4413295897927651e-24,2.440801990945817e-24,2.822577501374245e-38,9.4142526297047186e-31,0.0,0.0,3.752800118873863e-16,1.1009267493892183e-26,154.0,0.0,0.99999999224037694,1.0,18.999999999999442,8.328182940609983e-10,5.4320327802332452e-10,3.1795741813952767e-09,3.1796774588329232e-09,1.1338892854111401e-11,3.3003161486965433e-13,1.9800290383043519e-15,2.2540859169196173e-13,1.2453196603213443e-11,7.1231971728786569e-21,2.0864366447744713e-16,5.2831156840302152e-17,2.5091165765629944e-21,2.509017513475529e-21,8.5685770046738044e-26,3.4822390488333119e-21,1.3377317417924428e-26,1.5087904005312534e-17,2.7676910696807556e-48,2.6454833375522656e-48,2.6454833459646522e-48,1.0888353049474669e-23,8.3782093064968291e-27,3.148013516637828e-21,1.2549182499558617e-24,5.0387938785475315e-28,2.2614994437035002e-29,9.4201286682990571e-35,8.02388880853539e-40,1.823169581560988e-41,4.6929546402361086e-47,1.2489428217431176e-50,2.6516790444818745e-48,8.7340100466515852e-43,1.8848294181454496e-50,3.1706501524735152e-21
7.040148516049361e-14,0.5383328995795911,2.7074715560006966e-16,3.1995975982953801e-24,3.198806152168135e-24,4.2711551232626178e-38,1.4123624632712125e-30,0.0,0.0,4.3461878922528457e-16,1.4544870155218902e-26,154.0,0.0,0.99999999111689686,1.0,18.999999999999272,9.5340737190578503e-10,6.1795862638146698e-10,3.639910333417714e-09,3.6400463928774974e-09,1.4798046801893904e-11,4.3251158148377258e-13,2.267572260505113e-15,2.9491961451800101e-13,1.6252290991095371e-11,9.3396133296340176e-21,2.734366041468197e-16,6.9236830201314526e-17,3.7642198262319724e-21,3.7640512995038984e-21,1.4564986606550779e-25,5.2079127903989606e-21,2.2876862007927802e-26,1.9773356505954159e-17,6.9945847030391148e-48,6.685738092354201e-48,6.6857381160461414e-48,1.6336003768493439e-23,1.2569150701486049e-26,4.1194392469785657e-21,1.683163227341472e-24,7.5129379154999671e-28,3.8556051772698054e-29,1.8276505131124469e-34,1.7614251843623679e-39,4.0022767580731047e-41,1.1584200702578408e-46,3.0831838778135005e-50,6.200488232802813e-48,1.9173175017629703e-42,4.1888291772166817e-50,4.7419114272344388e-21
8.821055746018766e-14,0.5383328995795897,3.3923889362321301e-16,5.023420008816246e-24,5.0218634978201816e-24,8.5447306805961472e-38,2.7780200483795431e-30,0.0,0.0,5.57090307593495e-16,2.3200559844017654e-26,154.0,0.0,0.99999998886999852,1.0,18.99999999999886,1.1945855247045052e-09,7.6463364365038377e-10,4.5605411307993591e-09,4.5607567335550022e-09,2.3038225490640699e-11,6.7896653144344546e-13,2.8426415098568751e-15,4.6146408717973658e-13,2.5302254389604471e-11,1.4671507912973422e-20,4.2926532323547916e-16,1.0869198552130301e-16,7.4037516197570815e-21,7.4033435803589903e-21,3.5207072578127172e-25,1.0180133196502756e-20,5.59686723087787e-26,3.1041994704409473e-17,3.3678399580100974e-47,3.2191327712789307e-47,3.2191327854571638e-47,3.2135239469721801e-23,2.472202191730384e-26,6.4471476391013759e-21,2.7268924647020846e-24,1.4597603353632447e-27,9.3752019325501253e-29,5.5310998163752641e-34,6.6095638244694443e-39,1.5018181011500176e-40,5.3827831126106481e-46,1.4329363647832751e-49,2.5785477947639247e-47,7.1945708940614272e-42,1.6049519040608898e-49,9.2692197162539661e-21
1.060196297598817e-13,0.5383328995795884,4.0773157454009284e-16,7.2570261920805292e-24,7.2543241250878377e-24,1.5084982645603255e-37,4.8230319677589473e-30,0.0,0.0,6.8462027257786592e-16,3.4043756236058184e-26,154.0,0.0,0.99999998662318135,1.0,18.999999999998355,1.4357636736487698e-09,9.0760733246904927e-10,5.4811165937407354e-09,5.4814306762642818e-09,3.3003802995680696e-11,9.8074039366884537e-13,3.4176880207701161e-15,6.6439988191218565e-13,3.6247176228533889e-11,2.1201983693378732e-20,6.2008333816185588e-16,1.5700480303029721e-16,1.2853583195616406e-20,1.2852745062385572e-20,7.2198201454688945e-25,1.7564611153414841e-20,1.1615121628507013e-25,4.484086116091054e-17,1.2070464545562033e-46,1.1537492870040863e-46,1.1537492930132275e-46,5.5797269173390574e-23,4.2919788393479621e-26,9.2837302136615012e-21,4.0183472304888309e-24,2.5036161444759575e-27,1.9338021161719382e-28,1.3666874716457014e-33,1.9478005950516405e-38,4.4257879507475913e-40,1.8829508433167773e-45,5.0134501786266146e-49,8.1905675205384306e-47,2.1202095514431974e-41,4.8043078634840601e-49,1.5992937422329885e-20
1.2382870205957574e-13,0.5383328995795865,4.7622519831067806e-16,9.9004984380699489e-24,9.8961935353475126e-24,2.443471153777738e-37,7.6845780322493513e-30,0.0,0.0,8.1720847909427675e-16,4.7164371050646278e-26,154.0,0.0,0.99999998437644289,1.0,18.999999999997758,1.6769418187385986e-09,1.0469730807684423e-09,6.4016367315736949e-09,6.4020685841214802e-09,4.4651245908059176e-11,1.3378238370942217e-12,3.9927120234657442e-15,9.0336388259505396e-13,4.9039244953663975e-11,2.893083849694947e-20,8.4588927239991077e-16,2.1417438367313062e-16,2.0479137614287012e-20,2.0477600545793646e-20,1.3218801689921649e-24,2.7812487156061315e-20,2.1518832436933264e-25,6.1169857536658506e-17,3.5408742477388789e-46,3.3845269811806741e-46,3.3845270014359098e-46,8.891183927569295e-23,6.8382702053856131e-26,1.2624109375003513e-20,5.5551115871325421e-24,3.9408538402513892e-27,3.5610362253483908e-28,2.9348379101432427e-33,4.8564168928186492e-38,1.1034778468103417e-39,5.4225569161079228e-45,1.4440294487363006e-48,2.1629195544734501e-46,5.2863074140236354e-41,1.212787277043948e-48,2.53238368866149e-20
1.416377743592698e-13,0.5383328995795844,5.4471976489533862e-16,1.2953919016739098e-23,1.2947477229925912e-23,3.7165197325097388e-37,1.1499827944770969e-29,0.0,0.0,9.5485472308591013e-16,6.2652393258833339e-26,154.0,0.0,0.99999998212978158,1.0,18.999999999997069,1.9181199599740102e-09,1.1828219219924133e-09,7.3221015536276687e-09,7.3226708166025379e-09,5.7938118378751696e-11,1.7502075330691479e-12,4.5677137412399311e-15,1.1779966133076598e-12,6.3631854430873691e-11,3.7857870202125098e-20,1.1066817632408238e-15,2.8019982860483064e-16,3.0645769158554276e-20,3.0643174893737917e-20,2.2274034382527366e-24,4.1363524486076206e-20,3.6686137810938299e-25,8.002888648538958e-17,8.9951720714723059e-46,8.5979906615567262e-46,8.5979907196280721e-46,1.3306926139708512e-22,1.0233080064790257e-25,1.6463258429816184e-20,7.3346961182346317e-24,5.8265760701079724e-27,6.034559571453476e-28,5.68600052717559e-33,1.0717846547068505e-37,2.4353239505809894e-39,1.3570484783014918e-44,3.6144443629998015e-48,4.9971959055030826e-46,1.1666649372646694e-40,2.704644816640772e-48,3.7662331194957445e-20
1.5944684665896385e-13,0.538332899579582,6.1321527425483922e-16,1.6417370180040932e-23,1.6408180710087229e-23,5.3876184892730648e-37,1.6405944910938097e-29,0.0,0.0,1.0975588015047323e-15,8.0597891371649841e-26,154.0,0.0,0.99999997988319511,1.0,18.999999999996287,2.1592980973550234e-09,1.3152426005218115e-09,8.2425110692299394e-09,8.2432377295933603e-09,7.2823051620770018e-11,2.2178821550892072e-12,5.1426933963515279e-15,1.4879421881678832e-12,7.9979570451136437e-11,4.7982876733839906e-20,1.4024594615892569e-15,3.5508023916332697e-16,4.371877300119592e-20,4.371466350298716e-20,3.5225688330214748e-24,5.8646425339857325e-20,5.8692937572799524e-25,1.0141785163862094e-16,2.0490189062598903e-45,1.9585446440949204e-45,1.9585446588356514e-45,1.8986045330124939e-22,1.4598394048634146e-25,2.0796200885710747e-20,9.3546699718166401e-24,8.2131469405684434e-27,9.5969221641251547e-28,1.0182267006403082e-32,2.1550858647551351e-37,4.8968335229404631e-39,3.0526963775881648e-44,8.1321386235191921e-48,1.0432145355848116e-45,2.3458776508693053e-40,5.4887620153265054e-48,5.3398762020831721e-20
1.772559189586579e-13,0.5383328995795793,6.8171172635033401e-16,2.0290934166977807e-23,2.0278309477245488e-23,7.5196007275547681e-37,2.2540094357627476e-29,0.0,0.0,1.2453205122902521e-15,1.0109101942168627e-25,154.0,0.0,0.99999997763668169,1.0,18.999999999995421,2.4004762308816549e-09,1.4443216267676626e-09,9.162865287706249e-09,9.1637696754367489e-09,8.9265718227108152e-11,2.7408383781889054e-12,5.7176512089810078e-15,1.8328482643906873e-12,9.8038102524621501e-11,5.9305656050371669e-20,1.7332210317735096e-15,4.3881471680968706e-16,6.0063408307292665e-20,6.0057216058180064e-20,5.2991490539440393e-24,8.007909703230773e-20,8.9310005864543332e-25,1.2533665759204278e-16,4.2828060604301642e-45,4.0936992643018686e-45,4.093699298300142e-45,2.6087704183602328e-22,2.0056187407802329e-25,2.5618009794819741e-20,1.1612665178940953e-23,1.1150319532483761e-26,1.4516659996634679e-27,1.7134807782362711e-32,4.0258923927693362e-37,9.1477543089285516e-39,6.3124624217996183e-44,1.681882184049148e-47,2.0107606229635637e-45,4.3823304870178897e-40,1.0340434384584928e-47,7.2913642010735759e-20
