Time (s),Volume (m^3),H(4),O(5),OH(6),H2(7),H2O(8),Ar(9),He(10),HO2(11),H2O2(12),N2,Ne,C7H10(1),C7H16(2),O2(3),C7H10(57),C7H10(54),C7H11(67),C7H9(41),C7H10(125),S(151),S(153),S(152),C7H10(118),S(233),C7H10(150),C7H11(132),C2H4(30),C5H7(270),S(403),C7H10(298),S(402),C7H8(144),S(450),S(449),S(438),S(200),C7H8(533),S(314),S(310),S(234),S(802),S(856),S(961),S(953),S(1016),S(990),S(1006),S(949),C5H8O(890),C7H10(181),C7H9(137),S(535),C7H9(1071),C7H9(1285),C7H9(1286),S(1297),S(1298),S(1341),S(1367),C7H9(1335),S(1421),C7H9(1412),S(1422),C6H6(1400),CH3(19),S(1504),S(389),C5H7O(508),S(1153),S(1801),S(1800),S(1859),S(1878),S(2149)
8.019640148415508e-19,0.6384981734729908,2.6511456191496017e-19,9.7088975045553413e-32,9.5598486697464448e-32,1.7706346948522365e-49,8.3371439454248142e-43,0.0,0.0,9.259529652592432e-20,9.7351995927666362e-35,154.0,0.0,0.99999999999926392,1.0,19.0,5.7519796427996436e-14,2.3250578886610456e-13,2.2303441886993774e-13,2.2303477635031819e-13,9.2154011389818245e-20,3.7103794065018389e-22,3.6935964374620106e-22,2.3153399589207826e-22,1.3070147120110361e-19,6.242222993131101e-32,4.9435020843425526e-25,4.5006958354551841e-25,1.0790595262646973e-33,1.0790595252273733e-33,8.9643315528868237e-43,4.2987553324566576e-33,1.4089075555642175e-43,3.6189632143951096e-26,1.048832182969879e-77,9.878269693727682e-78,9.8782696937396709e-78,5.5501617865095989e-37,2.3805449747652457e-39,7.6187006120131283e-32,4.3389135989146725e-37,4.120410353383203e-40,1.1090397393928067e-45,2.1922855257149074e-55,6.133716773487108e-65,6.2935922398015104e-66,5.7117119333419676e-76,8.0930794504027951e-80,1.1154820598315546e-76,6.4132540966642065e-68,8.0768803494225415e-75,3.0309341143946372e-33,1.5614843222526567e-33,2.227058045267495e-42,7.155684156928324e-43,4.630157880701984e-43,3.6435499099539037e-47,6.0368725554828178e-52,3.4897596819943903e-52,3.1220881627405637e-58,9.5652267874450217e-68,1.2254050145882444e-58,1.5729601710407745e-67,5.0520821069736278e-68,9.8160776545546515e-68,1.0350004401008416e-68,1.0350004400767436e-68,2.4097599845747916e-79,1.9038779974251127e-58,6.9884180031306853e-61,1.1257395891352165e-69,3.3828851226913517e-78,7.0811607954244512e-79,7.7346632153751014e-88,2.2021551805202653e-88,1.2677490337023174e-99
1.6046247838228421e-18,0.6384981734729908,5.3045945819218367e-19,3.8562535791457456e-31,3.8264308378826876e-31,1.4179447706388899e-48,6.674784499710366e-42,0.0,0.0,1.8527118510862876e-19,3.8966196203489591e-34,154.0,0.0,0.99999999999852718,1.0,19.0,1.1508956661467222e-13,4.6521312616292646e-13,4.4626261146913187e-13,4.4626332628793032e-13,3.6885589671711297e-19,1.4851187006481031e-21,1.4717363003157602e-21,9.2673897397173528e-22,5.2314606423590814e-19,4.9405637232550086e-31,1.9786891430093895e-24,1.8014512424636427e-24,8.6390373230912949e-33,8.6390373064806395e-33,1.4354569403424179e-41,3.4416153997805107e-32,2.2560861546780109e-42,1.4485284132898744e-25,1.3452314708994517e-75,1.2669862239576677e-75,1.2669862239607433e-75,4.4435042104918926e-36,1.9058834472313956e-38,5.9024321251235642e-31,3.4734415766357903e-36,3.2988247584102583e-39,1.7759039134677816e-44,7.0211986164186948e-54,3.9289251020624912e-63,4.0313326321576686e-64,7.3172732134963847e-74,1.0368042944643455e-77,1.4289891408304552e-74,4.107981506670371e-66,5.17805724548557e-73,2.4265883301029901e-32,6.2500066070965876e-33,1.7830005609267544e-41,5.728890916354904e-42,3.7068717212749333e-42,3.609660058531865e-46,9.5379388903145826e-51,5.5127740933272203e-51,6.1569934734662427e-57,3.7640170848799655e-66,2.4165911616939939e-57,6.1894967092065722e-66,1.987197185581413e-66,3.8627790230234196e-66,4.0729076266972581e-67,4.0729076265078142e-67,1.8944421868907506e-77,6.0975318841472409e-57,2.2381739071980193e-59,7.2108884340589285e-68,4.3338215585642586e-76,9.0716899499941666e-77,1.9817822639132323e-85,5.6423907988763491e-86,6.4964972979522936e-97
3.209946321785425e-18,0.6384981734729906,1.0611492515003463e-18,1.537036615112478e-30,1.5310707520667677e-30,1.1349320645157281e-47,5.3418562072068622e-41,0.0,0.0,3.7062339554854798e-19,1.5591575806643012e-33,154.0,0.0,0.99999999999705369,1.0,19.0,2.3022910698753346e-13,9.3062643558528227e-13,8.9271899443415499e-13,8.927204226109063e-13,1.4759015701085215e-18,5.9424091414506236e-21,5.8361940975050714e-21,3.7081597917593599e-21,2.0932621776525447e-18,3.8656608436679816e-30,7.9173338978546061e-24,7.2081514135142933e-24,6.9138553888199882e-32,6.913855362232258e-32,2.2976528967175904e-40,2.7543339858402452e-31,3.6112019749352029e-41,5.7960004368059986e-25,1.7236432393672089e-73,1.6233877118874562e-73,1.6233877118953384e-73,3.5561539116891909e-35,1.5252859853328943e-37,4.4360968325443777e-30,2.7792847787702638e-35,2.64004812533551e-38,2.8425879520424757e-43,2.2477169733273996e-52,2.5155738508113036e-61,2.5811423564497111e-62,9.3700966569116983e-72,1.3276744678671067e-75,1.8297445277913219e-72,2.630218353308558e-64,3.3168003878189422e-71,1.9420051140888588e-31,2.5008167219805883e-32,1.4269423040165416e-40,4.5848420613029696e-41,2.9665120667344389e-41,3.9973529050546771e-45,1.4870036234671826e-49,8.5920568099279568e-50,1.3560778127830651e-55,1.6534969866959374e-64,5.3225420106282661e-56,2.7187533683853904e-64,8.7221211799868473e-65,1.696925581854582e-64,1.7892531088839692e-65,1.7892531087177438e-65,1.6622519424943707e-75,1.9520282155138685e-55,7.1651587970640184e-58,4.6169344555625566e-66,5.5496734088198664e-74,1.1616747047149692e-74,5.0755328434369138e-83,1.4450746948918533e-83,3.3276432320811978e-94
6.4205893977105905e-18,0.6384981734729909,2.1225288411315347e-18,6.1372131712009002e-30,6.12527999139755e-30,9.0817806516006407e-47,4.2742965869485772e-40,0.0,0.0,7.4132954952642068e-19,6.2376629824552999e-33,154.0,0.0,0.99999999999410671,1.0,19.0,4.6050818773129471e-13,1.8614475937768756e-12,1.7856317514307409e-12,1.7856346013142526e-12,5.9045475361735631e-18,2.3773505088419771e-20,2.2937556116565809e-20,1.4835027875951935e-20,8.3743836878772813e-18,2.960617069962023e-29,3.1674490764771875e-23,2.8837298878331351e-23,5.5321346882731453e-31,5.5321346457245514e-31,3.6769509354088333e-39,2.203878769165248e-30,5.7790824096799872e-40,2.3187775780487999e-24,3.8645524534251756e-71,3.639771167681013e-71,3.6397711677162979e-71,2.8454635478757667e-34,1.220460517606717e-36,3.1623312605519661e-29,2.2230117801916202e-34,2.1124167934551308e-37,4.5490186250786133e-42,7.1941326440987006e-51,1.6102947850276667e-59,1.6522671794385312e-60,1.1996184542975043e-69,1.6997721271934173e-73,2.3421946749024646e-70,1.6836822107457211e-62,2.7695921032500095e-69,1.5538942852854739e-30,1.0004895147971584e-31,1.1417705899157824e-39,3.6685513659697652e-40,2.3734813093491692e-40,4.9722766963139544e-44,2.261946774839983e-48,1.3062469970685437e-48,3.3560646686662536e-54,8.1627261833054437e-63,1.317239679053506e-54,1.341921306308623e-62,4.2984759770911916e-63,8.3775458042289407e-63,8.8335314406007863e-64,8.8335314389615632e-64,1.6392223155579251e-73,6.2477867072629386e-54,2.2933264791815155e-56,2.95546109019241e-64,7.1050918236199219e-72,1.4872592159878895e-72,1.2996051407827625e-80,3.7001806776419939e-81,1.7041176316031359e-91
1.2841875549560921e-17,0.6384981734729908,4.2452880324533645e-18,2.4526983056973557e-29,2.450311413224404e-29,7.2663840189304428e-46,3.4197619603789863e-39,0.0,0.0,1.4827487898742461e-18,2.4952821795186452e-32,154.0,0.0,0.99999999998821287,1.0,19.0,9.2106634921097162e-13,3.7230680678038654e-12,3.5714572296900788e-12,3.5714629049541497e-12,2.3619954013331604e-17,9.5101752311590245e-20,8.8626576764091804e-20,5.9344733903849842e-20,3.350003643564898e-17,2.1811214968478999e-28,1.2670827249640517e-22,1.1535857997769396e-22,4.4261278513986767e-30,4.426127783315392e-30,5.8835863930976056e-38,1.7632593849720941e-29,9.2474198680696899e-39,9.2758651157803518e-24,4.9641449055000744e-69,4.6754059425584445e-69,4.6754059426492443e-69,2.2765871662646452e-33,9.7646109785526712e-36,2.0736190099603576e-28,1.7772383204322857e-33,1.6900573784232197e-36,7.2790180385662684e-41,2.3023170668955529e-49,1.0306776822235026e-57,1.0575423528351664e-58,1.5356457024544592e-67,2.1758986324934188e-71,2.9973526361960622e-68,1.0776497143649874e-60,1.7793278409662748e-67,1.2432256800512173e-29,4.002283632051713e-31,9.1350311379361485e-39,2.9350895497810203e-39,1.8986788788300533e-39,6.8159060806725965e-43,3.2929132203675157e-47,1.8997781462949138e-47,9.1646934092995876e-53,4.4488281322904517e-61,3.5970992160512249e-53,7.3111963578108164e-61,2.3348074170672778e-61,4.5663748806321579e-61,4.81511016327632e-62,4.8151101614909865e-62,1.7853329509313603e-71,1.9994910391234721e-52,7.3393749764360401e-55,1.8916865491108723e-62,9.0954457627786339e-70,1.9038849320244354e-70,3.3272864025586126e-78,9.4734334565062332e-79,8.72597833299539e-89
2.5684447853261582e-17,0.6384981734729908,8.49080646333483e-18,9.8064194777503489e-29,9.8016445471394924e-29,5.813538606522591e-45,2.735939463829388e-38,0.0,0.0,2.9656150001377666e-18,9.9816462266067541e-32,154.0,0.0,0.99999999997642508,1.0,19.0,1.8421826721389443e-12,7.4462216484832196e-12,7.143108043273452e-12,7.1431193113863027e-12,9.4482393710462313e-17,3.8042242874362175e-19,3.3173134679097496e-19,2.3738693846205599e-19,1.3400380161820378e-16,1.504964368973812e-27,5.0685369725873908e-22,4.6145306828625949e-22,3.5410701784141452e-29,3.5410700694797938e-29,9.4137895012286983e-37,1.410656810986052e-28,1.4796455834003728e-37,3.7104969675936249e-23,6.3548783601923778e-67,5.985247537603015e-67,5.9852475378354915e-67,1.8213564893624396e-32,7.8120592530527278e-35,1.2149763742644205e-27,1.4197187730922607e-32,1.352051662063686e-35,1.1646534158353282e-39,7.3674985684923417e-48,6.5964198053589257e-56,6.7683560801882939e-57,1.9656523300193722e-65,2.7851876862821723e-69,3.8343129808620265e-66,6.8970448678375104e-59,1.1389563872442863e-65,9.946153060627679e-29,1.6009784904106045e-30,7.3083704567802502e-38,2.3481347780050551e-38,1.5185570568021289e-38,9.9915419482822359e-42,4.4609493493795101e-46,2.5697966190162717e-46,2.6801858919029548e-51,2.5981081862473091e-59,1.0519603652333501e-51,4.2668012125830851e-59,1.3543528637865107e-59,2.6672997237748031e-59,2.812812011849155e-60,2.8128120097646006e-60,2.0845548406146897e-69,6.3986379798216499e-51,2.3486970495386781e-53,1.2107304859990587e-60,1.1642666846891845e-67,2.4370736137209923e-68,8.5179941573592805e-76,2.4253029106819782e-76,4.4678927607063899e-86
5.1369592460662905e-17,0.6384981734729909,1.6981843518048961e-17,3.9216934485129325e-28,3.9207376364927407e-28,4.6510795580343166e-44,2.1888035502796739e-37,0.0,0.0,5.9314583389327537e-18,3.9928288107063264e-31,154.0,0.0,0.99999999995284961,1.0,19.0,3.6844153178693629e-12,1.4892179356743916e-11,1.4286409098699305e-11,1.4286431411538857e-11,3.7792712888975789e-16,1.5217201960919768e-18,1.174177679289442e-18,9.4955382775482237e-19,5.3601173739586325e-16,9.420688795098413e-27,2.0274559160942195e-21,1.8458496007902131e-21,2.8329230602532888e-28,2.8329228859681143e-28,1.506107823292556e-35,1.1285239741272613e-27,2.3674392087107726e-36,1.4842289368168016e-22,8.1346328163771081e-65,7.6614827770976547e-65,7.6614827776928233e-65,1.457120249003279e-31,6.2497951422052381e-34,6.2999613294378662e-27,1.1323937426165129e-31,1.0815735306582057e-34,1.8633370028446094e-38,2.3574674218239218e-46,4.2214762855943975e-54,4.3315097372310023e-55,2.5158979700148285e-63,3.5648482421702207e-67,4.9016517277417884e-64,4.4138661065787315e-57,7.2899255358627505e-64,7.9569120483019313e-28,6.4040434377867218e-30,5.8468329648081348e-37,1.8784750908051148e-37,1.2141420625032152e-37,1.5248931716919906e-40,5.4553259197028356e-45,3.1364860224911836e-45,8.1691921272900842e-50,1.581777701243865e-57,3.2063692854274334e-50,2.5941584895084958e-57,8.1362066879523474e-58,1.6245655350874017e-57,1.71346230572221e-58,1.7134623031834465e-58,2.5387636450501614e-67,2.0475733901432156e-49,7.5158592050397476e-52,7.7487083936817918e-59,1.4902680731362513e-65,3.1194606562723911e-66,2.180501920546531e-73,6.2088043638332835e-74,2.2875717564433916e-83
7.705473706806423e-17,0.6384981734729908,2.5472880765714287e-17,8.3330526039458482e-28,8.3316174059647624e-28,1.3808187883259278e-43,6.2586484101786576e-37,0.0,0.0,8.8974125959922167e-18,8.484943663843082e-31,154.0,0.0,0.99999999992927413,1.0,19.0,5.5266479634742565e-12,2.2337787628306324e-11,2.1429709582384576e-11,2.1429742871262987e-11,8.0308506898000137e-16,3.2336740651672146e-18,2.3005861658618878e-18,2.0177945115052087e-18,1.1390106456932808e-15,2.3680203123218535e-26,4.3083694360397657e-21,3.9224535406284999e-21,8.1004382239820774e-28,8.1004375825184261e-28,5.543266285504643e-35,3.2268464890207958e-27,8.7137024066348821e-36,3.15400529589439e-22,4.197176973572709e-64,3.9530486304423143e-64,3.9530486308077174e-64,4.1664797312378637e-31,1.7870615937745392e-33,1.4599826688437485e-26,3.2323784959983683e-31,3.0924896455315529e-34,6.8580806335220037e-38,1.0763049760187053e-45,2.3193522952102123e-53,2.3798066382187059e-54,1.623068174485297e-62,2.2997724615122673e-66,3.1610084751492527e-63,2.4250546711672821e-56,3.6336321526837813e-63,2.2751606780207899e-27,1.3608672580382048e-29,1.6718386392653501e-36,5.3711704682712303e-37,3.4705063834578218e-37,5.5512415465644466e-40,1.785950007095982e-44,1.0260326684426417e-44,3.6932730068982367e-49,8.6138553868523823e-57,1.4495921510718151e-49,1.4120183682048469e-56,4.4101173849450598e-57,8.8481306067058659e-57,9.3328192478171768e-58,9.3328192315639166e-58,1.6253261122776344e-66,9.3484561742000781e-49,3.4314593463350642e-51,4.2573628109059765e-58,9.6142602306353665e-65,2.0124758024422836e-65,1.6192535303091522e-72,4.6107589696685651e-73,1.9242271574238288e-82
1.0273988167546555e-16,0.6384981734729906,3.3963918206330781e-17,1.4214719802441297e-27,1.4212803795827474e-27,3.0087858517293316e-43,1.3201346847992533e-36,0.0,0.0,1.186347777131273e-17,1.4474568468777535e-30,154.0,0.0,0.99999999990569866,1.0,19.0,7.3688806089536238e-12,2.9783046479569412e-11,2.8573009494329577e-11,2.8573053748178673e-11,1.36994956341923e-15,5.5162837236244691e-18,3.6533455095498297e-18,3.4421003071757477e-18,1.942991094060347e-15,4.4872904155591473e-26,7.3495941950275181e-21,6.691264739248681e-21,1.7086226867094627e-27,1.7086225240256224e-27,1.4058415018467645e-34,6.8062879430833561e-27,2.209969044607437e-35,5.3803787446479585e-22,2.2897287371655692e-63,2.1565469138408677e-63,2.1565469140442813e-63,8.788344935200812e-31,3.7694429938633454e-33,2.616184237740567e-26,6.8073979433759325e-31,6.5226845961503101e-34,1.739300264138357e-37,3.2080722005051282e-45,7.9742266179693066e-53,8.182076474038473e-54,6.3383844333605513e-62,8.9810451868193533e-66,1.2340110464656471e-62,8.3376449835721672e-56,1.5241382890152349e-62,4.7989263639508287e-27,2.3214865439827551e-29,3.5264031107028101e-36,1.1329149378713128e-36,7.3180287472307223e-37,1.3986710320998222e-39,4.1106720671344717e-44,2.3602502676364136e-44,1.0940431464756641e-48,2.9440283430936902e-56,4.2940673854935469e-49,4.8238586873590775e-56,1.500902516045105e-56,3.0244939474695372e-56,3.1903327869357678e-57,3.1903327806222752e-57,6.3134926551190724e-66,2.7864977182442632e-48,1.0228153692029894e-50,1.4637629038991458e-57,3.7546101007415951e-64,7.859218108488271e-65,7.0912238729624563e-72,2.0192236776247513e-72,9.3493237515288926e-82
1.541101708902682e-16,0.6384981734729908,5.0945993540408318e-17,2.9428778362371312e-27,2.9425896296266009e-27,8.7338593194572423e-43,3.6057097998878438e-36,0.0,0.0,1.7795868440311046e-17,2.9968568844981588e-30,154.0,0.0,0.99999999985854771,1.0,19.0,1.1053345899617758e-11,4.4672744164913364e-11,4.2859607976381138e-11,4.2859674269070247e-11,2.8362345303515487e-15,1.1420796272072317e-17,6.7552467862431381e-18,7.1263479922298542e-18,4.0226141022349543e-15,1.0448924873295806e-25,1.5216447467147928e-20,1.3853454731998364e-20,4.6667941178883869e-27,4.6667935490071303e-27,4.9159858346424005e-34,1.858974344521317e-26,7.7282673381434744e-35,1.1139424844971388e-21,3.1800698346075324e-62,2.9951014195562576e-62,2.9951014198775965e-62,2.4003797730196926e-30,1.0295552561330246e-32,5.6981095145620973e-26,1.8544912250740477e-30,1.7814200131102952e-33,6.0820658338966371e-37,1.4041675175235079e-44,4.2885080002192513e-52,4.4002890091061773e-53,4.1225641698120703e-61,5.8413947964151562e-65,8.0212788925345134e-62,4.4839531928612556e-55,1.3523123640060099e-61,1.3107116630592717e-26,4.8063572741703907e-29,9.6317308076059967e-36,3.0942422377426736e-36,1.9977424244408587e-36,4.8555206472031969e-39,1.2419768610872087e-43,7.125807493566606e-44,4.7540474800793045e-48,1.5715831769735139e-55,1.8659409716655379e-48,2.5731075787624819e-55,7.9532829955634288e-56,1.6149062152615482e-55,1.7036049976064879e-56,1.7036049935283298e-56,4.0781578176056395e-65,1.2196951767965211e-47,4.4770148449286575e-50,7.8723207558976394e-57,2.4421168491887866e-63,5.1118771537090056e-64,5.5016948981586537e-71,1.5666427927932513e-71,8.5482363486550858e-81
2.0548046010507085e-16,0.6384981734729908,6.7928069584036003e-17,5.004968721842501e-27,5.0045830906574535e-27,1.9100458408375514e-42,7.5443664323965492e-36,0.0,0.0,2.3728666995287051e-17,5.0969945267719609e-30,154.0,0.0,0.99999999981139676,1.0,19.0,1.4737811189820288e-11,5.9561157043410065e-11,5.7146204355942413e-11,5.7146292973899818e-11,4.8235697959312902e-15,1.9423811094552935e-17,1.0362460458106921e-17,1.2119901993311833e-17,6.8412395648727244e-15,1.9169917875129217e-25,2.5879235883228783e-20,2.3561136461779319e-20,9.7645132150640795e-27,9.7645117936520014e-27,1.2283059829268894e-33,3.8895290374079588e-26,1.9310609519827834e-34,1.8945276720117666e-21,1.4618377434229881e-61,1.3768101112690198e-61,1.3768101114356491e-61,5.0224112080399848e-30,2.1541781783654271e-32,9.9871637737577739e-26,3.8712942949620917e-30,3.7270861628208976e-33,1.5196688188828091e-36,4.0909122255617775e-44,1.4292276993753003e-51,1.466480909055736e-52,1.5476923820274699e-60,2.1929773225236864e-64,3.01007233525822e-61,1.4943636170207114e-54,5.3155775166372384e-61,2.742399908206479e-26,8.174368259123286e-29,2.0152837839358872e-35,6.4739978037777316e-36,4.1780154641502053e-36,1.2079633445897389e-38,2.7723975622180122e-43,1.5898218934978666e-43,1.3792650220393033e-47,5.2156072296590158e-55,5.4135492695491522e-48,8.5345931220981965e-55,2.6253104976127964e-55,5.3602782753871882e-55,5.6550566855007311e-56,5.6550566702478868e-56,1.5252844247655209e-64,3.5535796855945805e-47,1.3043751952831303e-49,2.6236656793894373e-56,9.1683784857450542e-63,1.9191376863648287e-63,2.2978782588344278e-70,6.5434584502075365e-71,3.9317495011743284e-80
2.568507493198735e-16,0.6384981734729906,8.4910146387895949e-17,7.646365255908866e-27,7.6458810853155939e-27,3.5835969574446962e-42,1.3734250447444792e-35,0.0,0.0,2.9661902570931193e-17,7.7872478595711272e-30,154.0,0.0,0.99999999976424581,1.0,19.0,1.8422276479528244e-11,7.4448193452737853e-11,7.1432798482837594e-11,7.1432909915069068e-11,7.3691287922117484e-15,2.9675219126117072e-17,1.4329017895694751e-17,1.8516226199481676e-17,1.0451590333498701e-14,3.0917726526872309e-25,3.9537668766453039e-20,3.5996129774003848e-20,1.7775946680723041e-26,1.7775943665188927e-26,2.6058435924239428e-33,7.0806101471255466e-26,4.0969051912910256e-34,2.8944134593299165e-21,5.3971445498803556e-61,5.083220230645582e-61,5.0832202313140698e-61,9.1431273353496563e-30,3.9216043006733558e-32,1.5570371165285495e-25,7.0310768821189502e-30,6.784568501406114e-33,3.2239822969266937e-36,9.9321156047583148e-44,3.9127812517570715e-51,4.0147690745822734e-52,4.7206326815657934e-60,6.6888297521142118e-64,9.1770923967353686e-61,4.0911032941013961e-54,1.6717627233814752e-60,4.9923433982577323e-26,1.2488600652696295e-28,3.668751275822053e-35,1.1785302578978534e-35,7.6023416315259224e-36,2.5543589973368193e-38,5.2988122484877914e-43,3.0372842244066665e-43,3.3377753820863007e-47,1.422998549388467e-54,1.3100608339017405e-47,2.3272131794048795e-54,7.1239471435589145e-55,1.4627178240631792e-54,1.5432583744638832e-55,1.5432583698259279e-55,4.6379553988552068e-64,8.6278250221764436e-47,3.1669198832289302e-49,7.1829579496690757e-56,2.796514920712163e-62,5.8536987178757263e-63,7.7314064025703431e-70,2.2016376282013657e-70,1.4472026311471483e-79
3.595913277494788e-16,0.6384981734729909,1.1887430232406544e-16,1.4703465642813998e-26,1.4702779367742629e-26,9.8059824907410686e-42,3.6262545484361179e-35,0.0,0.0,4.1529712235173714e-17,1.4975437839739076e-29,154.0,0.0,0.99999999966994424,1.0,19.0,2.5791207057429364e-11,1.0421805114471458e-10,1.0000597983714441e-10,1.0000613902835694e-10,1.4169681178898305e-14,5.7064431687976314e-17,2.2730415507326772e-17,3.5604906243945159e-17,2.0096772225767811e-14,6.3791606733493435e-25,7.6029634925849503e-20,6.9219358280119704e-20,4.6933823999268066e-26,4.6933812953067364e-26,9.5452866634605602e-33,1.8693935467106373e-25,1.5009140338065806e-33,5.5658618962981077e-21,6.6165059674145548e-60,6.2316576470075443e-60,6.2316576483814838e-60,2.4140642742434724e-29,1.0354210502922017e-31,3.070044076417058e-25,1.8446538835037569e-29,1.7909989041582423e-32,1.1809718377267386e-35,5.1373535723301471e-43,2.9222409593391103e-50,2.9984104463892131e-51,5.2236187583783849e-59,7.4015574823333994e-63,1.0130433377635248e-59,3.0554203811608831e-53,1.3755998556851755e-59,1.3180579541602868e-25,2.4015163890017528e-28,9.6865974345822537e-35,3.111399994793049e-35,2.0046657331389167e-35,9.300822193401455e-38,1.5086990408815305e-42,8.641457973096309e-43,1.7143056068174319e-46,1.0529587220616346e-53,6.7285664011517799e-47,1.717494910448972e-53,5.1422998108276945e-54,1.083207704270972e-53,1.1432021740712896e-54,1.1432021689866872e-54,5.0846021684209785e-63,4.4632529282058095e-46,1.6382701373684292e-48,5.3651765229477814e-55,3.0948464088102011e-61,6.4781384072333071e-62,1.3038314900483402e-68,3.7132590232909055e-69,3.8312860093420258e-78
4.623319061790841e-16,0.6384981734729908,1.5283846134793998e-16,2.4113437235687289e-26,2.4112540739348837e-26,2.0673328274154181e-41,7.5181422870374268e-35,0.0,0.0,5.33992968716529e-17,2.4560998723060205e-29,154.0,0.0,0.99999999957564267,1.0,19.0,3.3160137633321756e-11,1.3398231991992202e-10,1.2857915204221176e-10,1.2857936204530452e-10,2.3236805196397239e-14,9.358552932659547e-17,3.1525354523040949e-17,5.8390104601372972e-17,3.2956618811292969e-14,1.091038437637467e-24,1.2468849676773792e-19,1.1351962968710929e-19,9.7305656288414162e-26,9.7305627609002145e-26,2.4782188984324405e-32,3.8755377075167668e-25,3.8972230411179741e-33,9.1280060246467298e-21,3.2984388020681268e-59,3.1065854879655815e-59,3.1065854887875789e-59,5.0049728981659727e-29,2.1466891071825052e-31,5.1086196686401455e-25,3.8025849420739836e-29,3.7125735501897837e-32,3.0661640035628903e-35,1.6540155222586951e-42,1.1540654755986081e-49,1.1841467982576176e-50,2.5005382189544566e-58,3.543120190982687e-62,4.8427349784458969e-59,1.2066614639727449e-52,5.6533678977585932e-59,2.7325350018437238e-25,3.9384829593290683e-28,2.0082750867627575e-34,6.4502057603849097e-35,4.1513515495613258e-35,2.406495762141576e-37,3.2676312754339263e-42,1.8707786091496231e-42,5.4995913945100319e-46,4.1403112169362101e-53,2.1585627475977713e-46,6.7416728234316155e-53,1.9897838444241632e-53,4.2614609919783008e-53,4.4983885299597426e-54,4.49838850570729e-54,2.4252452810206733e-62,1.4371102642009529e-45,5.2750070482076349e-48,2.1190012757835401e-54,1.4815971342083686e-60,3.1012733536072449e-61,7.4694429604721799e-68,2.1273803546183118e-68,2.5920963819339027e-77
6.678130630382947e-16,0.6384981734729909,2.2076678865749933e-16,4.9991014966615272e-26,4.9989661937090019e-26,6.3067723587352782e-41,2.2589874778457236e-34,0.0,0.0,7.7143790311976729e-17,5.0925180236061676e-29,154.0,0.0,0.99999999938703987,1.0,19.0,4.7897998779081215e-11,1.9349409848696546e-10,1.85725469008588e-10,1.8572579072077789e-10,4.8167618260302829e-14,1.9401942718293807e-16,4.9370523928847506e-17,1.2104479254705715e-16,6.8315838630339039e-14,2.370591896088563e-24,2.5850176539934778e-19,2.3534658242285242e-19,2.9237559350077745e-25,2.9237546642225678e-25,1.0980552295809159e-31,1.1643557353640492e-24,1.7272997639504938e-32,1.8924004958932548e-20,5.0230307979918503e-58,4.7308668200532465e-58,4.730866822115018e-58,1.5038565614309381e-28,6.4501857767624998e-31,1.076197172923238e-24,1.1273928390418846e-28,1.1150836934783954e-31,1.3586056411087166e-34,1.1053153847458648e-41,1.1916857410105617e-48,1.2227480069501404e-49,4.0900580325847257e-57,5.7954131714618614e-61,7.8799974782433099e-58,1.2459967016872631e-51,5.6518268938659638e-58,8.2095519036440058e-25,8.1651834866755884e-28,6.0342844103668503e-34,1.9377398178151647e-34,1.2439571339023293e-34,1.0604635131685704e-36,1.035581292913811e-41,5.9254798698212724e-42,3.6526857770518494e-45,4.2362476961909567e-52,1.4336609073850891e-45,6.8586915279681806e-52,1.934633004089268e-52,4.3677213503582131e-52,4.6136377543090691e-53,4.6136377149324639e-53,3.9376605216720768e-61,9.6061543383796205e-45,3.5259814287232381e-47,2.1886275698240908e-53,2.4240185213493822e-59,5.073892870159538e-60,1.9826223001330997e-66,5.6480247555436564e-67,1.1421890261817598e-75
