Time (s),Volume (m^3),H(4),O(5),OH(6),H2(7),H2O(8),Ar(9),He(10),HO2(11),H2O2(12),N2,Ne,C7H10(1),C7H16(2),O2(3),C7H10(57),C7H10(54),C7H11(67),C7H9(41),C7H10(125),S(151),S(153),S(152),C7H10(118),S(233),C7H10(150),C7H11(132),C2H4(30),C5H7(270),S(403),C7H10(298),S(402),C7H8(144),S(450),S(449),S(438),S(200),C7H8(533),S(314),S(310),S(234),S(802),S(856),S(961),S(953),S(1016),S(990),S(1006),S(949),C5H8O(890),C7H10(181),C7H9(137),S(535),C7H9(1071),C7H9(1285),C7H9(1286),S(1297),S(1298),S(1341),S(1367),C7H9(1335),S(1421),C7H9(1412),S(1422),C6H6(1400),CH3(19),S(1504),S(389),C5H7O(508),S(1153),S(1801),S(1800),S(1859),S(1878),S(2149),S(2338),S(2426),CH4(31),S(2143),S(2688),S(2668)
2.1033032811899855e-05,0.6754079732769829,3.4744670202049847e-09,2.3041997871175266e-05,3.2988087258017621e-05,7.9157683915996082e-10,0.004743153201891225,0.0,0.0,0.00061295266877943759,0.021009706336471146,154.0,0.0,0.54403675641186133,1.0,18.866872433197486,0.0062711183204171485,6.7650571959106262e-10,0.0025129455213055798,0.007245958383708311,0.010439481778429429,0.0019044000782773515,4.7694597601252272e-09,3.2022622041631413e-05,0.010866232200722272,5.3462868777790508e-11,0.16162572054440372,3.1666611053933612e-07,0.013558543346941234,0.0024807203035098245,1.2030241535189561e-06,3.0613306061782296e-07,8.447206562617406e-07,0.13514261162021921,3.4697761264462895e-05,0.0015348407240231724,0.0035193624682164529,0.10099863700372567,7.1094879916690639e-07,5.6562907205366299e-13,2.9887552240713463e-11,2.0869062442693108e-10,1.481138232290796e-06,0.00022324495565793963,0.00013023125986576575,1.4408822091855916e-05,4.7063129370339629e-05,0.0023757350934640073,3.5469228611690689e-12,0.0020094495381307322,0.00021083739534226548,2.8606100909263133e-07,4.7605061929225417e-06,3.6091725927136352e-06,3.207698961566126e-10,1.7721847807815767e-09,1.0510326050931288e-05,1.4952356383274356e-13,8.4137469269954225e-14,0.00038121502427013166,3.2701121590331376e-09,7.3846121074142372e-07,2.7685733027827651e-11,7.2830007072112775e-14,2.1108537419399125e-10,0.00012358000035214139,1.8947251975623535e-07,1.7443324140137564e-05,0.00056866494555004557,6.7131369359722941e-09,7.0771392638880144e-08,7.6350127939209341e-07,1.7334757997266054e-09,3.0674801736570319e-11,2.7910709538926906e-05,2.2771955705650164e-07,1.7516016202939954e-11,3.7913569707000374e-05,0.00010594720369224755,3.2958551247324624e-08,1.3166615184440921e-08,8.9443746499159827e-05
2.115845604234767e-05,0.6754068740553707,3.4788483514831962e-09,2.3157239142646246e-05,3.3131703119770298e-05,7.9876300610856087e-10,0.004791057362473641,0.0,0.0,0.00061378191202000757,0.021116798312127948,154.0,0.0,0.54255307524836105,1.0,18.866396181953426,0.0062532273700288531,6.7509375844659161e-10,0.0025050635980282008,0.0072233730547824598,0.010483155931080256,0.0018983844795510605,4.7544812858816866e-09,3.1922055087997393e-05,0.010916999228950987,5.3293990836126261e-11,0.16215950996270523,3.156729991867535e-07,0.013617951282654877,0.0024803575510952205,1.202819831332388e-06,3.075637178633303e-07,8.4457719314733269e-07,0.13564626822592929,3.4688086036194273e-05,0.0015379593203597038,0.0035424447217529435,0.10128921765100318,7.1359848615860178e-07,5.6385271555826435e-13,2.9998229455718555e-11,2.0929131437380783e-10,1.4855072491376121e-06,0.00022434170982220264,0.00013086855438487207,1.4479758960515308e-05,4.7293944664673901e-05,0.0023987291342352905,3.5643849132183529e-12,0.0020324619866886971,0.00021323327733258196,2.872581273683773e-07,4.8137869188578789e-06,3.6494818711434285e-06,3.2436003000172786e-10,1.792772937362338e-09,1.0632475136454616e-05,1.5119352746334909e-13,8.5077164058190907e-14,0.00038625100566317349,3.3133114638209821e-09,7.470650512954151e-07,2.8007639166891811e-11,7.3678552343458202e-14,2.1353969528199712e-10,0.00012587865563674984,1.922644075248655e-07,1.7736387553843053e-05,0.00057212002998414133,6.7539867780096346e-09,7.1211562277008575e-08,7.6823236689190166e-07,1.744216143912588e-09,3.0864880230683822e-11,2.8114973077401329e-05,2.2938077291259253e-07,1.7685892983861134e-11,3.8583335949793171e-05,0.00010795000367538189,3.3200701861460434e-08,1.3263042988419197e-08,9.0769980328637886e-05
2.1283879272795486e-05,0.6754057827795289,3.4832839361909397e-09,2.3271801764165982e-05,3.3274769146366396e-05,8.0598324323720824e-10,0.0048391030739839977,0.0,0.0,0.00061461374385635495,0.02122370081654058,154.0,0.0,0.54107720402391568,1.0,18.865922099663187,0.0062354344993131184,6.7368968897453597e-10,0.0024972225213701332,0.0072009059639645675,0.010526676657012658,0.0018924002838260781,4.7395818259803116e-09,3.1822018644476677e-05,0.010967652539365194,5.3125994481559869e-11,0.1626900636006198,3.1468503379846768e-07,0.013677173092093863,0.0024799829507940467,1.202609896116877e-06,3.0899117005347306e-07,8.4442978873807176e-07,0.13614755093565065,3.4678075247800398e-05,0.001541020700519776,0.0035654898248597697,0.10157756594854046,7.1623568416983135e-07,5.620857296866305e-13,3.0108379545495365e-11,2.0988739248761393e-10,1.4898438491413527e-06,0.0002254349452093636,0.00013150378195858888,1.4550468246639868e-05,4.7524009862399445e-05,0.002421764339315409,3.5817909428050756e-12,0.0020555773702515948,0.00021563914886343877,2.8845103993040749e-07,4.8672510555898415e-06,3.6899286757204942e-06,3.2796252233928888e-10,1.8134393036957577e-09,1.0755088675613289e-05,1.5286918863241606e-13,8.6020064872654705e-14,0.00039131179542840032,3.3567235780598038e-09,7.5570175840490943e-07,2.8330765138017618e-11,7.4530339046358119e-14,2.1600331678163595e-10,0.0001282039886403658,1.9507831253912804e-07,1.8032229442913039e-05,0.00057557081238186563,6.7947864087956625e-09,7.1651257982836314e-08,7.7295819734122609e-07,1.7549445518859316e-09,3.1054747514956061e-11,2.8319024148260256e-05,2.3104020042013919e-07,1.7855882833123402e-11,3.9259568663498335e-05,0.00010997668088491364,3.3442610896941523e-08,1.3359371094852225e-08,9.2105882543260491e-05
2.139676018019852e-05,0.6754048073720582,3.487321939050327e-09,2.3374333221184573e-05,3.3403060687735021e-05,8.1251071250787439e-10,0.0048824643822155608,0.0,0.0,0.00061536460009940005,0.021319752135452476,154.0,0.0,0.5397555463477941,1.0,18.865497265608955,0.0062195041450491088,6.7243272002051267e-10,0.0024902002102926242,0.0071807859147377711,0.010565714766701654,0.0018870411513591859,4.7262393568223564e-09,3.1732435990416811e-05,0.011013143781004835,5.2975545739665008e-11,0.16316481656065623,3.138002312481795e-07,0.013730314378210063,0.0024796358045311453,1.2024162148546864e-06,3.1027315054230456e-07,8.4429379679174843e-07,0.13659669118760892,3.4668782272873493e-05,0.0015437275542067579,0.0035861984778440261,0.10183518597460846,7.1859856581729095e-07,5.605033935049721e-13,3.0207067398980738e-11,2.1041995110138971e-10,1.4937192901628642e-06,0.00022641585721891669,0.0001320737247763875,1.4613912585141179e-05,4.7730429122248056e-05,0.002442530661268667,3.5974086090776288e-12,0.0020764688940222201,0.00021781292922405388,2.8952108279209992e-07,4.9155238946892394e-06,3.7264470954610733e-06,3.3121521739278779e-10,1.8321052248493304e-09,1.0865833945591967e-05,1.5438210166855923e-13,8.68713867033006e-14,0.00039588753443875306,3.3959748637015865e-09,7.6350261184412161e-07,2.8622610818218519e-11,7.5299690507112326e-14,2.1822844678234515e-10,0.0001303196813612092,1.9762966429371574e-07,1.830086443649346e-05,0.00057867284599674295,6.831463234375108e-09,7.2046579353116632e-08,7.7720695576230708e-07,1.764589926776293e-09,3.1225447719203609e-11,2.8502488050346992e-05,2.325321532260196e-07,1.8008967050101489e-11,3.9873710421816748e-05,0.00011182118726042205,3.3660121951038945e-08,1.3445980959314234e-08,9.331645267895549e-05
2.1509641087601554e-05,0.6754038383025638,3.4914031255864821e-09,2.3476324883685916e-05,3.3530910997345078e-05,8.1906601312825879e-10,0.0049259387543720522,0.0,0.0,0.00061611754257096972,0.021415651954152595,154.0,0.0,0.53844012004277442,1.0,18.865074161624502,0.0062036520679568056,6.7118204357617894e-10,0.0024832104919422916,0.0071607602274696251,0.010604629781599444,0.001881707073673646,4.7129599392533549e-09,3.1643276670965003e-05,0.011058543822404454,5.2825800369137845e-11,0.16363698798543919,3.1291953482275807e-07,0.013783306378596283,0.0024792792911650552,1.2022180974181474e-06,3.1155256062049338e-07,8.4415468990107763e-07,0.13704393730854023,3.4659224238374601e-05,0.0015463890479061788,0.0036068767132740654,0.10209102600746468,7.2095148251178719e-07,5.5892853486094971e-13,3.030533470374017e-11,2.109488323932495e-10,1.4975688766048373e-06,0.00022739393521586891,0.0001326420031042305,1.4677173629937944e-05,4.7936244360598037e-05,0.0024633292915353772,3.6129811551712186e-12,0.0020974431802763815,0.00021999471732185092,2.9058775139838014e-07,4.9639421351024479e-06,3.7630745141602596e-06,3.3447770980324212e-10,1.8508332348735972e-09,1.0976947939010837e-05,1.5589953039696343e-13,8.7725249530891082e-14,0.00040048302766757589,3.4353956036048554e-09,7.7132955904345512e-07,2.8915424747447859e-11,7.6071615439170078e-14,2.2046095904067208e-10,0.00013245713795590061,2.0019884992359836e-07,1.8571753090219291e-05,0.00058177140936420987,6.8680995544363849e-09,7.2441517684373362e-08,7.8145146689530787e-07,1.7742256581707214e-09,3.1395977282319936e-11,2.8685779128642531e-05,2.340226522324961e-07,1.8162136760880426e-11,4.0493096411321777e-05,0.00011368518601575769,3.3877436371124071e-08,1.3532509726129317e-08,9.4534838687868367e-05
2.1622521995004588e-05,0.6754028755251319,3.4955271383182371e-09,2.3577781388978469e-05,3.3658322021691595e-05,8.2564925641675838e-10,0.0049695254446989858,0.0,0.0,0.0006168725662926384,0.021511401195030012,154.0,0.0,0.53713088089244632,1.0,18.864652775205773,0.006187877720234056,6.699376130725396e-10,0.0024762531360591456,0.0071408282432967769,0.010643422255348487,0.0018763978725543306,4.6997431296959278e-09,3.1554537707898691e-05,0.011103853090532603,5.2676753366884709e-11,0.1641065962978322,3.1204291551687668e-07,0.013836149785311181,0.0024789135178005422,1.2020155952704466e-06,3.1282941232322355e-07,8.4401250420177778e-07,0.13748930271430596,3.4649404292875653e-05,0.0015490056417117664,0.0036275243804553786,0.10234509922084664,7.2329450483435942e-07,5.5736110114896275e-13,3.0403184459047082e-11,2.1147406357123066e-10,1.5013927967077808e-06,0.0002283691868303978,0.00013320862152680588,1.4740251874637227e-05,4.8141457251386499e-05,0.0024841597466516668,3.6285087025937806e-12,0.0021184999396037327,0.0002221844736804209,2.916510609271877e-07,5.012504287029098e-06,3.799809802261154e-06,3.3774989918569964e-10,1.8696227387681455e-09,1.1088427124594705e-05,1.5742142802148109e-13,8.8581627023058673e-14,0.00040509811392320329,3.4749844150464886e-09,7.7918235068645701e-07,2.9209197573014632e-11,7.6846089253942605e-14,2.2270078224854238e-10,0.00013461643076874048,2.027858417888533e-07,1.8844896731342919e-05,0.00058486650940806463,6.9046954486411864e-09,7.283607339776035e-08,7.8569173611969723e-07,1.7838517582999765e-09,3.1566336420433195e-11,2.8868897074561636e-05,2.3551169523882436e-07,1.8315389180545386e-11,4.111772951447712e-05,0.00011556874819560866,3.4094553746554698e-08,1.361895724947675e-08,9.5761033198784223e-05
2.1735402902407622e-05,0.6754019189944459,3.4996936220280264e-09,2.3678707335886145e-05,3.3785295699667608e-05,8.3226055384733805e-10,0.0050132237130558373,0.0,0.0,0.00061762966629552534,0.021607000772895898,154.0,0.0,0.53582778509703022,1.0,18.864233093969073,0.0061721805575214589,6.6869938238808791e-10,0.002469327914563159,0.0071209893095227515,0.010682092737822745,0.0018711133714627846,4.6865884886986387e-09,3.146621615069735e-05,0.011149072009289345,5.2528399776881716e-11,0.16457365974761304,3.1117034459979237e-07,0.013888845285553814,0.0024785385904249725,1.2018087593387998e-06,3.1410371759917684e-07,8.4386727545322484e-07,0.13793280069509181,3.4639325554654501e-05,0.0015515777913995546,0.0036481413310612025,0.10259741866391456,7.256277027048699e-07,5.558010402527241e-13,3.050061963627852e-11,2.1199567158610583e-10,1.5051912369428387e-06,0.00022934161966554277,0.00013377358461238566,1.4803147811057766e-05,4.8346069462269752e-05,0.0025050215475687361,3.6439913724130194e-12,0.0021396388838121308,0.00022438215896552607,2.9271102645313758e-07,5.0612088658059012e-06,3.8366518342171873e-06,3.4103168550135481e-10,1.8884731432508067e-09,1.1200267981246807e-05,1.5894774791210774e-13,8.9440492940925364e-14,0.00040973263210669034,3.5147399160987394e-09,7.8706073816810008e-07,2.9503919969775295e-11,7.7623087433004812e-14,2.2494784530791237e-10,0.00013679763145579618,2.0539065388093912e-07,1.9120296607317456e-05,0.00058795815311895227,6.9412509974444856e-09,7.3230246926930912e-08,7.8992776894759226e-07,1.7934682396943349e-09,3.1736525355000944e-11,2.9051841602325319e-05,2.3699928022787545e-07,1.8468721543388499e-11,4.1747612518941362e-05,0.00011747194419459774,3.431147369402801e-08,1.3705323394316324e-08,9.6995028827472841e-05
2.1836995719070353e-05,0.6754010634205501,3.5034794779132877e-09,2.3769090829071327e-05,3.389919967050014e-05,8.3823480008218038e-10,0.0050526469466894569,0.0,0.0,0.00061831282742153286,0.021692913180956553,154.0,0.0,0.53466021559065502,1.0,18.863856828650192,0.0061581186572741784,6.6759023786484728e-10,0.0024631225033704524,0.0071032132928613373,0.010716792320878313,0.0018663782944956153,4.6748021062445323e-09,3.1387081216333832e-05,0.011189692135285279,5.2395470356516211e-11,0.16499185593637386,3.1038846862271688e-07,0.013936145339708815,0.0024781934157884289,1.2016189432554586e-06,3.1524842495701887e-07,8.4373399701091661e-07,0.13833036311069943,3.4630035974823386e-05,0.0015538550995429026,0.0036666702032895808,0.10282301737202044,7.2771923812825577e-07,5.5440324654823225e-13,3.0587959263641485e-11,2.1246204305886293e-10,1.5085882005344931e-06,0.00023021440542451711,0.0001342806398380311,1.4859598685508176e-05,4.8529708244331159e-05,0.0025238235767481272,3.6578875046572276e-12,0.0021587339644876377,0.00022636682256349237,2.9366214867816545e-07,5.1051635384396418e-06,3.8699000016649932e-06,3.4399341614080255e-10,1.9054900881065319e-09,1.1301231077710431e-05,1.6032517843393765e-13,9.0215578253443497e-14,0.00041392017971705718,3.5506612453160792e-09,7.9417296644426299e-07,2.9769974324854308e-11,7.8324523917632149e-14,2.269763335384731e-10,0.00013877950195935779,2.0775021913647158e-07,1.9370086550284845e-05,0.00059073768312600664,6.9741165632004369e-09,7.3584676704850324e-08,7.9373658103205284e-07,1.8021148595213584e-09,3.1889550059236922e-11,2.9216343186868425e-05,2.3833685859283244e-07,1.8606786827611422e-11,4.2318998115742357e-05,0.00011920166518993647,3.4506532551023469e-08,1.3782983243080975e-08,9.8112288736043604e-05
2.1938588535733083e-05,0.6754002128375877,3.5072991926363739e-09,2.3859051557932558e-05,3.4012752344882288e-05,8.4423194205960099e-10,0.0050921594320741262,0.0,0.0,0.00061899766271413079,0.021778705752850062,154.0,0.0,0.53349755572542779,1.0,18.86348192573934,0.0061441184472026322,6.6648604521439095e-10,0.00245694277483555,0.007085511656449316,0.010751393928785654,0.0018616629566613086,4.6630654135746479e-09,3.1308279904098542e-05,0.011230239723774514,5.226309507951691e-11,0.16540801848564785,3.0960982823103537e-07,0.013983326636298983,0.0024778409870165252,1.2014256939621331e-06,3.1639108790373684e-07,8.4359830787437068e-07,0.13872643308450178,3.4620541503771968e-05,0.0015560970996849838,0.0036851739721322136,0.10304721533015868,7.2980292187287464e-07,5.5301134575202654e-13,3.0674967591530776e-11,2.1292552067125529e-10,1.5119648084538531e-06,0.00023108491961663634,0.00013478636123344042,1.4915902643642591e-05,4.8712863029018662e-05,0.0025426502686752028,3.6717474714996481e-12,0.0021778951741383717,0.00022835784838300853,2.9461058522843877e-07,5.1492313022308444e-06,3.903232907357133e-06,3.4696276703082267e-10,1.9225554525473224e-09,1.1402481727530272e-05,1.6170611955659372e-13,9.099263899419205e-14,0.00041812321953509682,3.5867154687106364e-09,8.0130554623047942e-07,3.0036783538082046e-11,7.9027967549825208e-14,2.2901057706251439e-10,0.00014077922655509912,2.1012419741920426e-07,1.9621705788538264e-05,0.00059351442440886673,7.0069495747705181e-09,7.3938797609529517e-08,7.9754197039744753e-07,1.8107537080925378e-09,3.2042437250631168e-11,2.9380703912217126e-05,2.3967325325562996e-07,1.8744912810016692e-11,4.2894640214084816e-05,0.00012094739656914167,3.470143096075647e-08,1.3860576990757183e-08,9.9235856159655454e-05
2.2040181352395814e-05,0.6753993672133407,3.5111525112476709e-09,2.3948592791460143e-05,3.4125955109481524e-05,8.5025206134339902e-10,0.0051317606413229565,0.0,0.0,0.00061968416857373625,0.021864379139730699,154.0,0.0,0.53233977443203939,1.0,18.863108376457483,0.0061301795380479468,6.6538677173830165e-10,0.0024507885671757081,0.0070678839373402051,0.010785897954565016,0.0018569672327422026,4.6513780990062214e-09,3.1229810121322702e-05,0.011270715077398482,5.2131270430606053e-11,0.16582216034173072,3.0883440304515541e-07,0.014030389666188716,0.0024774813790653747,1.2012290474711342e-06,3.1753171497001788e-07,8.434602333302212e-07,0.13912102004521301,3.4610844351550546e-05,0.0015583041151074355,0.0037036525343740741,0.10327002179364965,7.3187880354332654e-07,5.5162530090041897e-13,3.0761646727912844e-11,2.1338612353859505e-10,1.5153211929806214e-06,0.00023195316772937861,0.00013529075209445823,1.4972060040462971e-05,4.8895535019380983e-05,0.00256150128328567,3.685571360328724e-12,0.0021971223052193495,0.00023035520805289613,2.9555634687845619e-07,5.1934110842508997e-06,3.9366497380711884e-06,3.4993966587590144e-10,1.9396688070828711e-09,1.1504017381662577e-05,1.6309053758927565e-13,9.1771656205231973e-14,0.00042234163439176944,3.622901581191114e-09,8.0845829756524191e-07,3.0304340860710262e-11,7.9733400581058053e-14,2.3105052442530009e-10,0.00014279685602757632,2.1251257659570452e-07,1.9875155049651478e-05,0.00059628838219863043,7.039750092415075e-09,7.4292609982219459e-08,8.0134394132125535e-07,1.8193847951296493e-09,3.2195187101037853e-11,2.9544923615116277e-05,2.4100846310832688e-07,1.8883097554321431e-11,4.3474540654024199e-05,0.00012270918840132913,3.4896168697908751e-08,1.3938104560218415e-08,0.0001003657256920343
2.2141774169058545e-05,0.6753985265159254,3.515039180045016e-09,2.4037717772590032e-05,3.4238809344599213e-05,8.5629523958126941e-10,0.0051714500500759158,0.0,0.0,0.00062037234140638721,0.021949933987997623,154.0,0.0,0.53118684090016177,1.0,18.862736172100384,0.006116301542958542,6.6429238501615356e-10,0.0024446597199275838,0.00705032967642034,0.01082030478886588,0.0018522909985973222,4.6397398535854883e-09,3.1151669793659833e-05,0.011311118496868604,5.1999992924731887e-11,0.16623429434323422,3.0806217285191563e-07,0.014077334917187332,0.002477114666198682,1.2010290394482232e-06,3.1867031463214271e-07,8.4331979842176848e-07,0.13951413334333829,3.4600946709079539e-05,0.0015604764663761019,0.0037221057882837636,0.10349144594030987,7.3394693233272383e-07,5.5024507535335141e-13,3.0847998762239318e-11,2.1384387061613712e-10,1.5186574852929514e-06,0.00023281915523343919,0.00013579381570458273,1.502807122990245e-05,4.9077725414201877e-05,0.0025803762832833713,3.699359258269794e-12,0.0022164151509601665,0.0002323588732956295,2.9649944433771625e-07,5.2377018149116843e-06,3.9701496831191041e-06,3.5292404060560779e-10,1.9568297232433658e-09,1.160583549710203e-05,1.6447839894617804e-13,9.2552610987704483e-14,0.00042657530721922619,3.6592185785342434e-09,8.1563104091987886e-07,3.057263956030999e-11,8.0440805305492958e-14,2.3309612429651841e-10,0.00014483244071528895,2.1491536785506962e-07,2.0130435007727246e-05,0.00059905956176595698,7.0725181768808794e-09,7.464611417292602e-08,8.0514249815839e-07,1.8280081305322143e-09,3.2347799785422085e-11,2.9709002145270357e-05,2.4234248714651214e-07,1.9021339241806662e-11,4.4058701218722387e-05,0.00012448709033970664,3.5090745552814155e-08,1.4015565880465268e-08,0.00010150189192101387
