Time (s),Volume (m^3),H(4),O(5),OH(6),H2(7),H2O(8),Ar(9),He(10),HO2(11),H2O2(12),N2,Ne,C7H10(1),C7H16(2),O2(3),C7H10(57),C7H10(54),C7H11(67),C7H9(41),C7H10(125),S(151),S(153),S(152),C7H10(118),S(233),C7H10(150),C7H11(132),C2H4(30),C5H7(270),S(403),C7H10(298),S(402),C7H8(144),S(450),S(449),S(438),S(200)
3.4953584271915435e-15,0.9205738807857718,2.142132597998825e-15,1.9746181607432776e-24,1.9746067353924801e-24,1.2540886346249787e-38,3.1946852726958201e-32,0.0,0.0,4.3786775240268071e-16,1.180311031230934e-27,154.0,0.0,0.99999999630822134,1.0,18.999999999999996,3.1590579819768512e-10,1.6280049859813707e-09,8.7128526764755492e-10,8.7128896443122248e-10,2.140862036028061e-12,3.3259472609936492e-15,1.7216082867000304e-16,2.0438053524405515e-15,3.1471746660737713e-12,4.1835234516636244e-23,4.9276058015936693e-18,7.5248759529193098e-18,5.2571643665585296e-23,5.2571567361411216e-23,6.5833749079004077e-29,3.3943133445500716e-22,1.0470424997238632e-29,3.6136746844889674e-19,4.6030019567346212e-53,4.3264025342368956e-53,4.3264025440455074e-53,1.0172597707550734e-26
4.451354005282563e-15,0.9205738807857715,2.7280159261312913e-15,3.2023692016936194e-24,3.2023546269980813e-24,2.558324221196745e-38,6.5146676594492391e-32,0.0,0.0,5.5787643111204022e-16,1.9147819150180309e-27,154.0,0.0,0.99999999529853945,1.0,18.999999999999993,4.0230739346892178e-10,2.0713993150015882e-09,1.1095843772817047e-09,1.1095895340112048e-09,3.4699675223516256e-12,5.3938762635672439e-15,2.2052729106701915e-16,3.3135434728999852e-15,5.1010264535970047e-12,6.8107649480070883e-23,7.9914300636726704e-18,1.220357279035781e-17,1.0720496896771645e-22,1.0720477728406898e-22,1.6536100284415889e-28,6.9188918385739325e-22,2.6322644633275277e-29,5.8605395714018479e-19,2.1830378052603255e-52,2.0518566981349429e-52,2.0518567033814974e-52,2.0744348883538428e-26
5.4073495833735825e-15,0.9205738807857718,3.3138996151954822e-15,4.725518722440873e-24,4.7255009806222192e-24,4.5617974398245737e-38,1.1612495724913055e-31,0.0,0.0,6.7799248271864586e-16,2.8264017008786602e-27,154.0,0.0,0.99999999428887254,1.0,18.999999999999989,4.8870898849238549e-10,2.5139922570078471e-09,1.3478829877366996e-09,1.3478897982975894e-09,5.1173817058145255e-12,7.9593238176970581e-15,2.6891003434382718e-16,4.888023636625781e-15,7.5228080056655337e-12,1.0075102272317064e-22,1.179241266988843e-17,1.8007949020665928e-17,1.9109414774103133e-22,1.9109374153993124e-22,3.5037840890989037e-28,1.2327907408537681e-21,5.5822691180585361e-29,8.6480018144667355e-19,7.8557290351705121e-52,7.3836698458935006e-52,7.3836698669019902e-52,3.6977440971182176e-26
7.319340739555621e-15,0.9205738807857717,4.4856680761175419e-15,8.6580139746877771e-24,8.6579898298037685e-24,1.1278309117928625e-37,2.869009587038854e-31,0.0,0.0,9.185467045676854e-16,5.1817747165725642e-27,154.0,0.0,0.99999999226958425,1.0,18.999999999999979,6.6151217779599909e-10,3.396779824885449e-09,1.8244787111539663e-09,1.8244894122539107e-09,9.3648145817915488e-12,1.4582729877130777e-14,3.6565663057994611e-16,8.9500135103783075e-15,1.3766747561264495e-11,1.8515006492065348e-22,2.1605849185881534e-17,3.2993704735732286e-17,4.7211952596662848e-22,4.7211816756983211e-22,1.1713500835134633e-27,3.0429329842983405e-21,1.8704671287396289e-28,1.5844715678312923e-18,7.5301002598997939e-51,7.0776089387783301e-51,7.0776089717650339e-51,9.135902483684567e-26
9.23133189573766e-15,0.9205738807857714,5.6574379807619405e-15,1.3772105381860021e-23,1.3772074716495796e-23,2.2622137000262423e-37,5.7509236802195831e-31,0.0,0.0,1.1595304178130321e-15,8.2477968925247597e-27,154.0,0.0,0.99999999025035613,1.0,18.999999999999964,8.3431536610853617e-10,4.276379312377847e-09,2.3010724379885216e-09,2.3010878086782153e-09,1.4878544131415002e-11,2.3196076348863308e-14,4.624030999886772e-16,1.4227394520147156e-14,2.1872206799172922e-11,2.9503122156384447e-22,3.4367907755050865e-17,5.2482073319988655e-17,9.4635862612161399e-22,9.4635520855414934e-22,2.9461319833982094e-27,6.0939985461713134e-21,4.714354810016626e-28,2.5203810793738312e-18,3.7059219065421127e-50,3.4832294575644372e-50,3.4832294774238693e-50,1.8313230777127421e-25
1.11433230519197e-14,0.9205738807857715,6.8292093291256436e-15,2.0067794400729697e-23,2.0067757066852878e-23,3.9806874451963671e-37,1.0113168340403628e-30,0.0,0.0,1.4009436223205381e-15,1.2025826421182084e-26,154.0,0.0,0.9999999882311883,1.0,18.999999999999947,1.0071185534300075e-09,5.1528022253259953e-09,2.7776641683289482e-09,2.7776849899311301e-09,2.165400026355123e-11,3.3799274727472131e-14,5.5914930895780623e-16,2.0717806232308909e-14,3.1832467456888873e-11,4.3039335886450714e-22,5.007858085142814e-17,7.6472985456734483e-17,1.6641925843751458e-21,1.6641853766009935e-21,6.211784603001318e-27,1.0706866565396234e-20,9.9598954878158529e-28,3.6725281728167851e-18,1.3308157711721287e-49,1.2508457999322272e-49,1.250845808170205e-49,3.2204928077587044e-25
1.3055314208101738e-14,0.9205738807857714,8.0009821212056229e-15,2.7545082486169995e-23,2.7545038305152588e-23,6.4048341342444088e-37,1.626170125885269e-30,0.0,0.0,1.6427863179569152e-15,1.6517220774271764e-26,154.0,0.0,0.99999998621208019,1.0,18.999999999999925,1.1799217397604223e-09,6.0260600185419034e-09,3.2542539022637588e-09,3.2542809583667614e-09,2.9686633155633733e-11,4.6392236573512108e-14,6.5589522667500714e-16,2.8418894626205357e-14,4.3640841067717656e-11,5.9123534427233681e-22,6.8737860967328346e-17,1.0496637187727169e-16,2.6759656712237437e-21,2.6759521728734378e-21,1.1629941649289735e-26,1.720099228082448e-20,1.8684086563339232e-27,5.0409123062377395e-18,3.9162913158133523e-49,3.6809578060923674e-49,3.6809578334701022e-49,5.1785567887140925e-25
1.6879296520465816e-14,0.9205738807857708,1.0344532036502345e-14,4.6044461677977348e-23,4.6044403144269657e-23,1.3859093090508053e-36,3.5142888740205509e-30,0.0,0.0,2.1277601820877903e-15,2.7645541825719801e-26,154.0,0.0,0.99999998217404262,1.0,18.999999999999872,1.5255281094481277e-09,7.7631258363556618e-09,4.2074273812709888e-09,4.207469266182102e-09,4.9505320756279497e-11,7.7547096517030482e-14,8.4938632182021495e-16,4.7443705631661431e-14,7.2775306802031786e-11,9.8935432438833252e-22,1.1490221227874973e-16,1.7546029016429339e-16,5.7829352548395126e-21,5.7828976466856883e-21,3.2383188401665671e-26,3.7104455400993239e-20,5.2249654230285486e-27,8.4263895291656265e-18,2.4954466809206308e-48,2.3454932636517079e-48,2.3454932875829422e-48,1.1191698467813816e-24
2.0703278832829894e-14,0.9205738807857707,1.2688087726627995e-14,6.9270254601478991e-23,6.9270180632976504e-23,2.5604777006334841e-36,6.4845171541394029e-30,0.0,0.0,2.6144520091552437e-15,4.1643638029826305e-26,154.0,0.0,0.99999997813624175,1.0,18.999999999999812,1.8711344751717336e-09,9.4876677044462367e-09,5.1605928757191379e-09,5.1606527508899504e-09,7.4298486339024081e-11,1.1665994785430137e-13,1.0428764378561884e-15,7.1283062228315283e-14,1.092225049221787e-10,1.4893790914893046e-21,1.7286090181764052e-16,2.6396327334519939e-16,1.0670502587314306e-20,1.0670417965111329e-20,7.2824005716508131e-26,6.8340497217293419e-20,1.1798197261326397e-26,1.2676808426792166e-17,1.021914703478264e-47,9.605070934420973e-48,9.6050710520717319e-48,2.0651506768859217e-24
2.4527261145193972e-14,0.9205738807857703,1.5031649191558573e-14,9.7222472902752607e-23,9.7222382172207374e-23,4.2626693139326033e-36,1.078199958302576e-29,0.0,0.0,3.1028617981241883e-15,5.8522394562502823e-26,154.0,0.0,0.99999997409867591,1.0,18.999999999999734,2.2167408369313216e-09,1.1199775946667046e-08,6.1137503863172887e-09,6.1138314311904036e-09,1.0403025349610179e-10,1.6373008210104129e-13,1.2363655798085115e-15,9.9918264768021234e-14,1.5292969531467984e-10,2.0913005731047964e-21,2.4261386991695218e-16,3.704747664317759e-16,1.7742014902736308e-20,1.7741849371164847e-20,1.4237401342558146e-25,1.134280710415659e-19,2.3157558032655102e-26,1.7792164692787075e-17,3.2581654941445299e-47,3.0623801309737734e-47,3.0623801740452545e-47,3.4339091373360617e-24
2.835124345755805e-14,0.9205738807857697,1.7375216431270188e-14,1.2990112822841223e-22,1.2990101916341316e-22,6.5914649364338613e-36,1.6651900465483359e-29,0.0,0.0,3.5929895479762469e-15,7.8292701456656844e-26,154.0,0.0,0.99999997006134345,1.0,18.999999999999641,2.5623471947269729e-09,1.2899540227431637e-08,7.0668999137745094e-09,7.0670053257107179e-09,1.3866500774761601e-10,2.1875679078180183e-13,1.429853749897163e-15,1.3333068644561787e-13,2.0384452291312217e-10,2.7951096968762154e-21,3.2416105714048427e-16,4.9499421441735484e-16,2.740083810529837e-20,2.740054462009026e-20,2.5228905637576085e-25,1.7486772822616882e-19,4.1196151726178059e-26,2.377245403776246e-17,8.7935888129753377e-47,8.2651766744320707e-47,8.2651768051595001e-47,5.3035738043643808e-24
3.2175225769922125e-14,0.9205738807857695,1.9718789445739068e-14,1.6730623222504491e-22,1.6730610300801874e-22,9.6463348768623695e-36,2.4339383130423271e-29,0.0,0.0,4.0848352577098425e-15,1.0096545266681793e-25,154.0,0.0,0.99999996602424268,1.0,18.999999999999542,2.907953548558768e-09,1.4587049551995679e-08,8.0200414587998013e-09,8.0201744530043467e-09,1.781673964295168e-10,2.8173936549009161e-13,1.6233409521139369e-15,1.7150177424816579e-13,2.6191501753348003e-10,3.600797391328441e-21,4.1750240428696119e-16,6.3752106232506798e-16,4.0050322831980229e-20,4.0049839106031604e-20,4.1559911369163249e-25,2.551416261970265e-19,6.8126834928370223e-26,3.0617672189565927e-17,2.0995217962235593e-46,1.9733603756741384e-46,1.9733604103344417e-46,7.7522842240140319e-24
3.982319039465028e-14,0.9205738807857682,2.4405952798854047e-14,2.5629583281682939e-22,2.5629565686239903e-22,1.8334467814693904e-35,4.6147728691661312e-29,0.0,0.0,5.0736805528936506e-15,1.5506188161932169e-25,154.0,0.0,0.99999995795072927,1.0,18.9999999999993,3.5991662443311076e-09,1.792565629554176e-08,9.9263006043902087e-09,9.926498479780646e-09,2.7163488105941963e-10,4.3156927972656332e-13,2.0103124680995667e-15,2.6204608089438139e-13,3.993169126723567e-10,5.5177722110266599e-21,6.3956734264118997e-16,9.7659473817061055e-16,7.5934585050783468e-20,7.5933463584276167e-20,9.6246927611460944e-25,4.8203544013092638e-19,1.5899723118501594e-25,4.6902877905566199e-17,9.2851436224417938e-46,8.7271955556947697e-46,8.7271957440464153e-46,1.4699447491516529e-23
4.7471155019378437e-14,0.9205738807857666,2.9093139250715592e-14,3.6419136784875027e-22,3.6419113494473556e-22,3.1132489403683966e-35,7.8168302705909922e-29,0.0,0.0,6.0693976759921756e-15,2.2089890957394018e-25,154.0,0.0,0.99999994987812268,1.0,18.999999999999009,4.2903789242489716e-09,2.1216295376096496e-08,1.1832527828759013e-08,1.183280365849901e-08,3.8415498738172682e-10,6.132141589796272e-13,2.3972801577971368e-15,3.7140420848524469e-13,5.6472711843742859e-10,7.8421524785963194e-21,9.0880821597761796e-16,1.3876913547873172e-15,1.2862127075903249e-19,1.2861903061718705e-19,1.9204415509947807e-24,8.1360837887851322e-19,3.1970029443248946e-25,6.6647748001648342e-17,3.1486696998719194e-45,2.9594652796057682e-45,2.9594653547511681e-45,2.4900725206317921e-23
5.511911964410659e-14,0.9205738807857649,3.3780348801137572e-14,4.9099293049032052e-22,4.9099262846328827e-22,4.8853569622155185e-35,1.223623678531171e-28,0.0,0.0,7.071986619583086e-15,2.9856382724335286e-25,154.0,0.0,0.99999994180640983,1.0,18.999999999998668,4.9815915883129852e-09,2.4459655867242784e-08,1.37387231375756e-08,1.3739090134990706e-08,5.1545401709967806e-10,8.2666833847301875e-13,2.7842440506515732e-15,4.994303291928406e-13,7.5774328464569224e-10,1.0573865653938443e-20,1.2252245589471207e-15,1.8708064734343036e-15,2.0133662689703719e-19,2.0133259570476698e-19,3.4521069615538369e-24,1.269076762435389e-18,5.7908530866859491e-25,8.9852248906677079e-17,8.8799118297319863e-45,8.3463166723155402e-45,8.3463169150487118e-45,3.8981620779029073e-23
6.276708426883475e-14,0.9205738807857626,3.8467581449935639e-14,6.3670061391026664e-22,6.3670022862551978e-22,7.231854993405914e-35,1.8069119726016167e-28,0.0,0.0,8.0814473764999836e-15,3.8814398785979427e-25,154.0,0.0,0.99999993373557794,1.0,18.99999999999827,5.6728042365237565e-09,2.765641698613058e-08,1.5644886536508322e-08,1.5645358053961416e-08,6.6526218686691547e-10,1.071926154432016e-12,3.1712041760895715e-15,6.4597974072036497e-13,9.7796881628700998e-10,1.3712839209779294e-20,1.5888159097798707e-15,2.4259356557728227e-15,2.973067038547005e-19,2.9729998958655144e-19,5.7434746854682193e-24,1.8673818648783229e-18,9.7079346372345837e-25,1.1651634731212721e-16,2.1896058199712754e-44,2.0580323810148158e-44,2.0580324483929244e-44,5.7567817321403904e-23
7.04150488935629e-14,0.9205738807857602,4.3154837196927183e-14,8.0131451127665096e-22,8.0131402663821644e-22,1.0235593693942904e-34,2.5511607717302853e-28,0.0,0.0,9.0977799398300739e-15,4.8972680723485407e-25,154.0,0.0,0.99999992566561424,1.0,18.999999999997826,6.3640168688818959e-09,3.0807248248702345e-08,1.7551018031224482e-08,1.7551607559001456e-08,8.3331356663235103e-10,1.3489819440745061e-12,3.5581605632693024e-15,8.1090885609081668e-13,1.2250127828879819e-09,1.7259000631555952e-20,1.9995818102528288e-15,3.0530744638598019e-15,4.1975736009561343e-19,4.1974682424678564e-19,9.0026639633904582e-24,2.6271942459469142e-18,1.5331848644014186e-24,1.4664001016970042e-16,4.8721861054842804e-44,4.5794170204211544e-44,4.5794171871288744e-44,8.1285178267352017e-23
7.806301351829106e-14,0.9205738807857579,4.7842116041931339e-14,9.8483471575684903e-22,9.8483411370746602e-22,1.3980192723604003e-34,3.475983046304801e-28,0.0,0.0,1.0120984302913107e-14,6.0339976386616899e-25,154.0,0.0,0.9999999175965063,1.0,18.999999999997332,7.0552294853879956e-09,3.3912809572012734e-08,1.9457117627390314e-08,1.9457838792590281e-08,1.0193460389990132e-09,1.6578300456211377e-12,3.9451132411113829e-15,9.9407519914607778e-13,1.498489858767418e-09,2.1212277417546325e-20,2.4575218056756406e-15,3.7522184601549042e-15,5.7191425762941412e-19,5.7189848951057276e-19,1.3458828664734696e-23,3.5669166063218426e-18,2.3092901766673144e-24,1.8022320469029078e-16,9.9927559346338133e-44,9.3922937253822433e-44,9.3922941019458311e-44,1.1075974716745173e-22
8.571097814301922e-14,0.920573880785755,5.2529417984768991e-14,1.1872613205175102e-21,1.1872605810386228e-21,1.8550042244543586e-34,4.6009918582914642e-28,0.0,0.0,1.1151060459340153e-14,7.2925039899282105e-25,154.0,0.0,0.99999990952824191,1.0,18.999999999996788,7.7464420860426447e-09,3.6973751376070116e-08,2.1363185330671035e-08,2.1364051896101703e-08,1.2231012587728764e-09,1.9984647983020505e-12,4.3320622383177944e-15,1.1953373993102961e-12,1.7980202635710943e-09,2.5572597078955327e-20,2.9626354448740662e-15,4.5233632075252712e-15,7.5700285890227262e-19,7.5698015093245447e-19,1.9361207391150638e-23,4.7046866295472537e-18,3.3467624270228934e-24,2.1726589834277013e-16,1.9164097074556581e-43,1.8012533769467925e-43,1.8012534557890298e-43,1.4661774747659225e-22
1.0100690739247553e-13,0.9205738807857486,6.190409116323685e-14,1.6488341035432034e-21,1.6488330213044058e-21,3.0506906225588208e-34,7.5300218043870085e-28,0.0,0.0,1.3231828127833114e-14,1.0178351834455141e-24,154.0,0.0,0.99999989339419515,1.0,18.999999999995552,9.1288672397998986e-09,4.2964331582033829e-08,2.5175225081232618e-08,2.5176424272919852e-08,1.6827650391510794e-09,2.7750716190324864e-12,5.1059493045131957e-15,1.6515893562165627e-12,2.4737491041542816e-09,3.5514075137455105e-20,4.1143818672892839e-15,6.2816372089970515e-15,1.2388760253750274e-18,1.2388330118126639e-18,3.6594485253669751e-23,7.6456221245497543e-18,6.4190771096869827e-24,3.0172965419468502e-16,6.0415091073998962e-43,5.6784787728857276e-43,5.6784790651048643e-43,2.3998983544695683e-22
1.1477324371698621e-13,0.920573880785742,7.0341376016686502e-14,2.1289104318584777e-21,2.1289089529963899e-21,4.495282289808237e-34,1.1047546806216765e-27,0.0,0.0,1.5128020503490231e-14,1.3200886485541893e-24,154.0,0.0,0.99999987887631814,1.0,18.999999999994269,1.0373049823975187e-08,4.8209590700220606e-08,2.8605951839882549e-08,2.8607498803136364e-08,2.154557717996271e-09,3.5826713363993935e-12,5.8024353597091656e-15,2.1227080354446359e-12,3.1673080359041679e-09,4.5852765081178241e-20,5.3122830539684206e-15,8.1102818740332369e-15,1.8175420514048475e-18,1.817471480900256e-18,5.9922197466322882e-23,1.1146461167131762e-17,1.0648307125422691e-23,3.8957820034751393e-16,1.4763020905143071e-42,1.3875924237784318e-42,1.3875925047437329e-42,3.5214200539962571e-22
1.2853958004149689e-13,0.9205738807857344,7.8778735704408751e-14,2.6702449459772884e-21,2.6702429751292918e-21,6.3420209500696837e-34,1.5518702726604061e-27,0.0,0.0,1.7046477401178846e-14,1.6631621016566865e-24,154.0,0.0,0.99999986436099064,1.0,18.999999999992827,1.1617232356800534e-08,5.3319978764580143e-08,3.2036575353641587e-08,3.2038516740954476e-08,2.6799207966962429e-09,4.493171813270718e-12,6.49890992593131e-15,2.6503082877154451e-12,3.9396181472129902e-09,5.7509147186132935e-20,6.6630199875336973e-15,1.0172139984890042e-14,2.553060070841724e-18,2.552950785196278e-18,9.26159751366533e-23,1.555935560400765e-17,1.666967030946433e-23,4.886350293352421e-16,3.2600181966217958e-42,3.064127429167555e-42,3.0641276290783547e-42,4.94723738237117e-22
1.4230591636600756e-13,0.9205738807857259,8.7216170225419971e-14,3.2728381892220265e-21,3.2728356195868869e-21,8.642908763650373e-34,2.1057876353011075e-27,0.0,0.0,1.8987198792342814e-14,2.047568352289987e-24,154.0,0.0,0.99999984984814694,1.0,18.999999999991225,1.2861414838279073e-08,5.8298963684995164e-08,3.5467095655511059e-08,3.546947887203888e-08,3.2574768301539887e-09,5.5065400724796721e-12,7.1953731626724085e-15,3.2336044656160548e-12,4.7886545249065884e-09,7.0482799164336328e-20,8.1665901602139186e-15,1.2467185678921171e-14,3.4642337844229584e-18,3.4640721420941411e-18,1.3672266199563632e-22,2.0981005733456099e-17,2.4919666821462257e-23,5.988999604960058e-16,6.6402340061136545e-42,6.2412315537569021e-42,6.2412320038119738e-42,6.7139366891715458e-22
1.5607225269051823e-13,0.9205738807857169,9.5653679578753649e-14,3.9366907049080636e-21,3.9366874182458266e-21,1.1450756379745178e-33,2.7779455502181217e-27,0.0,0.0,2.0950184650906232e-14,2.4738208687074871e-24,154.0,0.0,0.99999983533772374,1.0,18.99999999998947,1.410559726841385e-08,6.3149924251347189e-08,3.8897512778481332e-08,3.8900385971130286e-08,3.8858837715131878e-09,6.6227431474161227e-12,7.8918252272209278e-15,3.8718218452704666e-12,5.7124442929947616e-09,8.4773298862988449e-20,9.8229910989775295e-15,1.4995393097742118e-14,4.5698648118264116e-18,4.5696345066252969e-18,1.9442689153640928e-22,2.7505624940857709e-17,3.5878309578388957e-23,7.2037281571688888e-16,1.266554750968234e-41,1.190449541270065e-41,1.1904496352838556e-41,8.8581231753824603e-22
1.836049253395396e-13,0.9205738807856959,1.1252892277860712e-13,5.4481757268306844e-21,5.4481706056390201e-21,1.8802617710078096e-33,4.5227386600738465e-27,0.0,0.0,2.4942949678128656e-14,3.4539218661892452e-24,154.0,0.0,0.99999980632389018,1.0,18.999999999985487,1.6593961974663948e-08,7.248085499503316e-08,4.5758037619630588e-08,4.576203811854223e-08,5.2900539730048867e-09,9.1635219308693994e-12,9.2846964579560782e-15,5.3099750670835131e-12,7.7766450252508463e-09,1.1730315348705931e-19,1.3594275553577109e-14,2.0751189697579463e-14,7.4396948491236341e-18,7.4392668129286322e-18,3.5998327747145781e-22,4.4228555506127303e-17,6.8052917528092945e-23,9.969415984304491e-16,3.9522793171799019e-41,3.7147952781427208e-41,3.714795623919776e-41,1.4425472664019757e-21
2.0630126981331853e-13,0.9205738807856764,1.2644012327852813e-13,6.8784148279450502e-21,6.8784077396477288e-21,2.6859897301474365e-33,6.4158732404193183e-27,0.0,0.0,2.8301320555254871e-14,4.3921880118825225e-24,154.0,0.0,0.99999978241331589,1.0,18.999999999981735,1.8645225904548944e-08,7.9815479055886553e-08,5.141314784052994e-08,5.1418228686172163e-08,6.589471844940703e-09,1.1567010401369121e-11,1.0432866742175693e-14,6.6541637794646909e-12,9.6868545776363509e-09,1.4807599587396848e-19,1.7162762670052285e-14,2.6197007283198147e-14,1.0553292539002616e-17,1.0552626588841132e-17,5.5833842363858443e-22,6.2106888861506974e-17,1.0761173784553651e-22,1.2586382190442502e-15,8.9354038982303073e-41,8.3984981674047531e-41,8.3984990455150967e-41,2.0468000737116702e-21
2.289976142870975e-13,0.9205738807856547,1.4035152717309215e-13,8.4751733212014677e-21,8.4751637998615937e-21,3.6991661477418168e-33,8.7749471720653787e-27,0.0,0.0,3.1720209582713151e-14,5.4507109072352648e-24,154.0,0.0,0.99999975850857026,1.0,18.999999999977565,2.0696489694909197e-08,8.6841770772996104e-08,5.7067978021099086e-08,5.7074279075422532e-08,8.0113584298237619e-09,1.4249604212653883e-11,1.1581008568407288e-14,8.1382299209189466e-12,1.177709929735588e-08,1.824229121693863e-19,2.1146638285700741e-14,3.227626924168197e-14,1.4432955967723479e-17,1.4431968616930719e-17,8.2526788079674305e-22,8.4089029007004502e-17,1.6208291196235039e-22,1.5507976133086255e-15,1.8547814029778493e-40,1.7433330533538913e-40,1.7433332556109268e-40,2.799981719189053e-21
2.5169395876087643e-13,0.9205738807856304,1.5426313445840644e-13,1.0238453641229047e-20,1.0238441169645711e-20,4.9456223516542083e-33,1.1651224771147005e-26,0.0,0.0,3.5199616706826285e-14,6.6318092399140095e-24,154.0,0.0,0.99999973460940861,1.0,18.999999999972978,2.2747753345756421e-08,9.3572691960678766e-08,6.2722528308887128e-08,6.2730192479669254e-08,9.5505653275563386e-09,1.721115591105882e-11,1.2729122584942654e-14,9.7589801801730815e-12,1.4039810778811045e-08,2.2034201416044402e-19,2.5545892203696631e-14,3.8988859805874114e-14,1.916288670386015e-17,1.9161478817897522e-17,1.1732014755991013e-21,1.1053635338012439e-16,2.3468448703327654e-22,1.8734190480253673e-15,3.5922380138834151e-40,3.3763924679595674e-40,3.3763928981106592e-40,3.7185467695034821e-21
2.743903032346554e-13,0.9205738807856042,1.6817494513069324e-13,1.2168258222610916e-20,1.2168242232318465e-20,6.4517872431153663e-33,1.5095971096398398e-26,0.0,0.0,3.8739541890437723e-14,7.9378065664826799e-24,154.0,0.0,0.99999971071559557,1.0,18.999999999967979,2.4799016857101821e-08,1.0002065931792513e-07,6.8376798851362529e-08,6.838597201937198e-08,1.1202160656479445e-08,2.0451518120807191e-11,1.3877209425264445e-14,1.1513294159554334e-11,1.6467738909335802e-08,2.6183141463166643e-19,3.0360514459097425e-14,4.6334663240181687e-14,2.4827270924981292e-17,2.4825326956185122e-17,1.6150667625295296e-21,1.4179502785890661e-16,3.2890203363583156e-22,2.2265018070113696e-15,6.5709649225718324e-40,6.176140309032304e-40,6.1761411660405913e-40,4.818963660443104e-21
2.9708664770843433e-13,0.9205738807855759,1.8208695918628725e-13,1.4264589499885673e-20,1.4264569371152985e-20,8.2446872947731805e-33,1.9160451951371802e-26,0.0,0.0,4.233998511252268e-14,9.3710313126558954e-24,154.0,0.0,0.99999968682690699,1.0,18.999999999962572,2.6850280228956161e-08,1.0619756762731538e-07,7.4030789795913369e-08,7.4041620743754889e-08,1.2961419838821724e-08,2.3970543543959738e-11,1.5025269708420998e-14,1.3398122694238993e-11,1.905393832334552e-08,3.0688922736432377e-19,3.559049531349833e-14,5.4313563840573394e-14,3.1510279426103191e-17,3.1507666737984247e-17,2.1642105579547174e-21,1.7819665413295921e-16,4.4847756098471878e-22,2.6100451907066545e-15,1.1456349479979405e-39,1.0767985066888183e-39,1.0767986683267215e-39,6.1177146842398957e-21
