Time (s),Volume (m^3),H(4),O(5),OH(6),H2(7),H2O(8),Ar(9),He(10),HO2(11),H2O2(12),N2,Ne,C7H10(1),C7H16(2),O2(3),C7H10(57),C7H10(54),C7H11(67),C7H9(41),C7H10(125),S(151),S(153),S(152),C7H10(118),S(233),C7H10(150),C7H11(132),C2H4(30),C5H7(270),S(403),C7H10(298),S(402),C7H8(144),S(450),S(449),S(438),S(200),C7H8(533),S(314),S(310),S(234),S(802),S(856),S(961),S(953)
4.799038048915427e-15,0.5585239738200809,2.3370022810748876e-16,2.9763882118622588e-25,2.9763278713629047e-25,1.0887721429669536e-39,1.041553092276397e-32,0.0,0.0,1.6042038324637599e-16,5.9207527775882699e-28,154.0,0.0,0.99999999813974694,1.0,18.999999999999993,1.6804676680575437e-10,3.1495923162336041e-10,6.8800871089703118e-10,6.8801077928090009e-10,5.3670239996239852e-13,5.6514364158927871e-15,2.9924061200185361e-16,3.6798375124713465e-15,6.8153478693805816e-13,9.1374738789579535e-23,5.4408369296126647e-18,2.7000597617123519e-18,1.7363005349564554e-23,1.7362940181591674e-23,5.6446709435586047e-29,4.1721994905950372e-23,8.7212634444764545e-30,3.9758115886267492e-19,1.3395014595408822e-53,1.2696263313206017e-53,1.2696263330636564e-53,2.5120165671789444e-26,4.8655514412395002e-29,4.0128015253381021e-23,1.2307964004293386e-26,5.4144768293848603e-30,3.5742432788332323e-32,1.9157722160654049e-38,1.8259270506470281e-44,9.2005556144264269e-46
6.247804623119222e-15,0.558523973820081,3.0425145348361069e-16,5.0440002095549136e-25,5.0438751780012064e-25,2.3473964326788593e-39,2.2424553660473642e-32,0.0,0.0,2.0916110275770531e-16,1.0043779562574932e-27,154.0,0.0,0.99999999757817071,1.0,18.999999999999989,2.1877787894650338e-10,4.095544648726105e-10,8.9570728556011729e-10,8.9571075346071423e-10,9.0882502681956191e-13,9.5772139571368831e-15,3.9210419819456677e-16,6.2338499892297855e-15,1.1540769541519777e-12,1.5575697009519034e-22,9.2203760005159536e-18,4.5756763519952614e-18,3.73823061817801e-23,3.7382132956750824e-23,1.5001862218790507e-28,8.9775948493842516e-23,2.3206407092526036e-29,6.7376543020845913e-19,7.0946825300112336e-53,6.7245882736944496e-53,6.7245882838853525e-53,5.4084310345567869e-26,1.0475467610625837e-28,6.8111156149439658e-23,2.5076151764429755e-26,1.1639188247163904e-29,9.5026934225166505e-32,6.1422478595088949e-38,6.9064004682897481e-44,3.4800273713018171e-45
7.696571197323016e-15,0.558523973820081,3.7480276934760132e-16,7.6539571336648443e-25,7.6537317718921169e-25,4.321375687817849e-39,4.1231546738754631e-32,0.0,0.0,2.580465159649998e-16,1.5255974203169228e-27,154.0,0.0,0.99999999701659914,1.0,18.999999999999979,2.6950899096894105e-10,5.0392477936740209e-10,1.1034048297642251e-09,1.1034100591356462e-09,1.3780162562572325e-12,1.4532652871166349e-14,4.8496794663232947e-16,9.4560614566812423e-15,1.7498822731616772e-12,2.3721287668994055e-22,1.399126256412097e-17,6.9432463943053804e-18,6.873385766653028e-23,6.8733479467838422e-23,3.2748066865004276e-28,1.6497615037283783e-22,5.0718023224465449e-29,1.0223909727578981e-18,2.80376006832309e-52,2.6575018855874799e-52,2.6575018900214382e-52,9.9445148062929922e-26,1.9260972225361641e-28,1.034422414543318e-22,4.3736526212426451e-26,2.1367825348003517e-29,2.0751084211257516e-31,1.5671740232338084e-37,2.0266236122928902e-43,1.0211846243384044e-44
1.0594104345730606e-14,0.5585239738200808,5.1590567253808327e-16,1.4500938250908003e-24,1.4500375218959866e-24,1.1027515988522029e-38,1.0497976293888502e-31,0.0,0.0,3.5625142198126066e-16,2.8960014680320985e-27,154.0,0.0,0.99999999589346977,1.0,18.999999999999957,3.7097121465888338e-10,6.919926010620111e-10,1.5187968268762214e-09,1.5188066676500517e-09,2.6067634027516454e-12,2.7532434118699131e-14,6.7069502013757078e-16,1.7902403093043901e-14,3.3102142651346671e-12,4.5134437840179612e-22,2.650706638567998e-17,1.3154228263043329e-17,1.7500252474326845e-22,1.7500126112719322e-22,1.0938067054970033e-27,4.1957655948843652e-22,1.6980936975501572e-28,1.9369650240656933e-18,2.5480749011404177e-51,2.4151545814888987e-51,2.4151545865186659e-51,2.5320526442728224e-25,4.9040186688311291e-28,1.961187933100036e-22,1.0086098217864383e-25,5.4238852607596912e-29,6.9359748624498809e-31,6.7767305326769316e-37,1.1159104086364815e-42,5.6229091820298453e-44
1.3491637494138195e-14,0.5585239738200807,6.570089376765447e-16,2.3517401827399668e-24,2.3516263385284997e-24,2.2535043357002295e-38,2.1407697709573306e-31,0.0,0.0,4.5503509807812114e-16,4.7059152879054504e-27,154.0,0.0,0.99999999477035861,1.0,18.999999999999929,4.7243343787558317e-10,8.7916690589596682e-10,1.9341847024076377e-09,1.9342006106144891e-09,4.2211272715731958e-12,4.4650605577232782e-14,8.5642062283747549e-16,2.9013073276525777e-14,5.3602239832458047e-12,7.337663474916602e-22,4.2988222898861425e-17,2.1332965183534159e-17,3.5686700216166451e-22,3.5686383267142672e-22,2.7427553216544852e-27,8.5468064046591446e-22,4.2673491625620315e-28,3.1413014799867329e-18,1.2084522446470613e-50,1.1454133499440013e-50,1.1454133526343731e-50,5.1635696771117213e-25,1.000033388365308e-27,3.1809400967093391e-22,1.8761605808428039e-25,1.1027793021107624e-28,1.7403534647525556e-30,2.0525394005314792e-36,3.9934659675482815e-42,2.0122511165345556e-43
1.6389170642545785e-14,0.5585239738200806,7.9811256476049325e-16,3.4703421951136219e-24,3.4701401833321865e-24,4.0252307385878424e-38,3.8159568613310482e-31,0.0,0.0,5.5439754090363913e-16,6.9581061817742944e-27,154.0,0.0,0.99999999364726555,1.0,18.999999999999893,5.7389566061904249e-10,1.0654521063444266e-09,2.3495684565420814e-09,2.3495918941111657e-09,6.2192035621480654e-12,6.588698367516298e-14,1.04214522084632e-15,4.2781989350192152e-14,7.8974932399866882e-12,1.08447574362588e-21,6.34347055273081e-17,3.1479414956382281e-17,6.3611784055062729e-22,6.3611113413576222e-22,5.8017820443146546e-27,1.5218203924876248e-21,9.0463282079688703e-28,4.6353984320522794e-18,4.3486231561669999e-50,4.1217773358133738e-50,4.1217773465862212e-50,9.2044205360908879e-25,1.7825675367863807e-27,4.6930100174218152e-22,3.0638633911791666e-25,1.9598859480594003e-28,3.6837656189322009e-30,5.0840564950949139e-36,1.1387944955053199e-41,5.7382305113389909e-43
1.9286703790953374e-14,0.5585239738200806,9.3921655378748266e-16,4.8059072192454073e-24,4.8055796188620244e-24,6.5589176389547391e-38,6.2049830329300453e-31,0.0,0.0,6.5433874716847078e-16,9.6553189954992524e-27,154.0,0.0,0.99999999252419047,1.0,18.999999999999851,6.7535788288926309e-10,1.2508525530902213e-09,2.7649480894613992e-09,2.7649805241564187e-09,8.5991146417379043e-12,9.1241386605243395e-14,1.2278681174350234e-15,5.9203135692135249e-14,1.0919637712159757e-11,1.5034695455233791e-21,8.7846488187464697e-17,4.3593535838946542e-17,1.0343615016444895e-21,1.0343488428931371e-21,1.0947884013596657e-26,2.4718065853060985e-21,1.7108673388718898e-27,6.41925400899142e-18,1.3114897370922932e-49,1.243075923890648e-49,1.2430759275318917e-49,1.4967410932624644e-24,2.8985519186929539e-27,6.4967361789006773e-22,4.5801855842099556e-25,3.1772038419142962e-28,6.9558662135678546e-30,1.1053367803171585e-35,2.8180570998027877e-41,1.4199821589238431e-42
2.3477885676947077e-14,0.5585239738200802,1.1433192536199051e-15,7.1216569835017947e-24,7.1210682133988171e-24,1.1852070285323124e-37,1.1177400456865133e-30,0.0,0.0,7.9992429612025704e-16,1.4349525644923523e-26,154.0,0.0,0.99999999089973302,1.0,18.99999999999978,8.2211949143173482e-10,1.5174709038588317e-09,3.3657731280570902e-09,3.3658211851639233e-09,1.2713535215491743e-11,1.3520158649700514e-13,1.4965084416060062e-15,8.7636791104636123e-14,1.6144359552031546e-11,2.2303437344673431e-21,1.3017329954643599e-16,6.4597639310980534e-17,1.8632405489504921e-21,1.8632129440917181e-21,2.386197445161048e-26,4.4449863319687912e-21,3.7428843218217908e-27,9.5122245133946969e-18,5.4736927706323001e-49,5.1881579724937544e-49,5.1881579919206461e-49,2.6962905310208569e-24,5.2212940658237843e-27,9.6205203197275749e-22,7.3559226496639818e-25,5.6967122532102352e-28,1.5177736031129469e-29,2.9392769877050726e-35,9.138805070029969e-41,4.6049339985223178e-42
2.766906756294078e-14,0.55852397382008,1.3474227107201606e-15,9.8913867557497778e-24,9.8904248904428221e-24,1.9449659701913819e-37,1.8285024963974001e-30,0.0,0.0,9.4672075392510621e-16,1.998843020202539e-26,154.0,0.0,0.99999998927531275,1.0,18.999999999999694,9.6888109898407663e-10,1.7822594361861305e-09,3.9665895448886367e-09,3.9666563240915415e-09,1.7617653909900065e-11,1.877768757803794e-13,1.7651467368476281e-15,1.215899699809921e-13,2.2371884325419019e-11,3.1000719208974145e-21,1.807964312977462e-16,8.9718420809792326e-17,3.0480353196799626e-21,3.0479822826298643e-21,4.582211314115791e-26,7.2589302114127039e-21,7.2149369571485777e-27,1.3211436931746241e-17,1.7737702020341411e-48,1.6812416748288382e-48,1.6812416827726123e-48,4.411043277270548e-24,8.5414129775773467e-27,1.3351266640086168e-21,1.0831259064611177e-24,9.2755559045577727e-28,2.9178766264359351e-29,6.6983970152816079e-35,2.490664577747648e-40,1.2550191067575133e-41
3.186024944893448e-14,0.5585239738200797,1.5515269250811386e-15,1.3115118074620772e-23,1.3113651292780103e-23,2.9777393658462546e-37,2.7907492449259575e-30,0.0,0.0,1.0947281109831515e-15,2.6580079510920464e-26,154.0,0.0,0.99999998765092957,1.0,18.999999999999595,1.1156427055462933e-09,2.045230666691217e-09,4.5673973404886138e-09,4.5674859584138999e-09,2.3306068903063826e-11,2.4896672198812758e-13,2.0337818265941386e-15,1.6104519891739661e-13,2.9595352496375743e-11,4.1126452660042301e-21,2.3971580759040962e-16,1.1895575805381947e-16,4.6520201156930415e-21,4.6519272744008852e-21,8.0170777192838173e-26,1.1059816109278152e-20,1.2670514962227671e-26,1.7516885824738058e-17,4.7510143738256104e-48,4.5031783772927314e-48,4.5031784019569323e-48,6.7326545136012514e-24,1.3036223827916282e-26,1.768705365250308e-21,1.5010278217858573e-24,1.4090827459434601e-27,5.1107841965380643e-29,1.3536179352725043e-34,5.8094487745427561e-40,2.927325203681855e-41
3.6051431334928186e-14,0.5585239738200793,1.7556318966957129e-15,1.679287255562562e-23,1.6790749064517214e-23,4.3267228850009977e-37,4.042590411763702e-30,0.0,0.0,1.2439463576606786e-15,3.41325543102885e-26,154.0,0.0,0.99999998602658324,1.0,18.999999999999481,1.2624043111183902e-09,2.3063970805354754e-09,5.1681965153917146e-09,5.1683101056198129e-09,2.9773391949351438e-11,3.1877059053498413e-13,2.3024142211836088e-15,2.0598498864356669e-13,3.7807921768859971e-11,5.2680549098795561e-21,3.0693135241299455e-16,1.5230952824950923e-16,6.7387114940021711e-21,6.7385600288367778e-21,1.3072872812536907e-25,1.5993453913223502e-20,2.0736437267066653e-26,2.2428565741908962e-17,1.1173224469882341e-47,1.0590375089528403e-47,1.0590375154600876e-47,9.7531484717981079e-24,1.888372144085076e-26,2.2625958124708389e-21,1.9893776674291343e-24,2.0317234669674296e-27,8.3427791978765428e-29,2.4990419018672157e-34,1.2112477166396855e-39,6.1033731676565481e-41
4.443379510691559e-14,0.5585239738200785,2.1638441116573425e-15,2.5510537397592048e-23,2.5506565298188205e-23,8.1491707819087343e-37,7.5673716126823313e-30,0.0,0.0,1.5460154815157653e-15,5.2152296706347826e-26,154.0,0.0,0.99999998277800006,1.0,18.999999999999208,1.5559275192922479e-09,2.8233648037683714e-09,6.3697690052438702e-09,6.3699420082204372e-09,4.5023466055307662e-11,4.8421825849163405e-13,2.8396729029172034e-15,3.1224871054609516e-13,5.7173320579659744e-11,8.0073476884841849e-21,4.662506456126293e-16,2.3136587686205371e-16,1.2614058355594972e-20,1.2613711656248421e-20,2.989301543562765e-25,2.9835272564803028e-20,4.7769192193133789e-26,3.4070596993592223e-17,4.9009667130976503e-47,4.6453088938148692e-47,4.6453089290701448e-47,1.825868634440066e-23,3.5348139916496134e-26,3.4305472393217907e-21,3.176557252969356e-24,3.7680605985707447e-27,1.9118607346186119e-28,7.083621624980639e-34,4.250903560363529e-39,2.1420032229895067e-40
5.19643886480347e-14,0.5585239738200775,2.5305786037137087e-15,3.4891233118335446e-23,3.488488288181341e-23,1.3104247540882865e-36,1.2102746319853687e-29,0.0,0.0,1.8215201880145121e-15,7.1699156428142005e-26,154.0,0.0,0.99999997985964306,1.0,18.999999999998913,1.8196244915854882e-09,3.2817678875372185e-09,7.4492148321914599e-09,7.4494520675387374e-09,6.1327665559115984e-11,6.6223080840182358e-13,3.3223298501983722e-15,4.2624849050856717e-13,7.7877306905463075e-11,1.0955409265219201e-20,6.3767795361896677e-16,3.1642872521952809e-16,2.0173774512348236e-20,2.0173131455313311e-20,5.5396280219940894e-25,4.7570497838673373e-20,8.9094232723210093e-26,4.6597406245832935e-17,1.4448048497861414e-46,1.369436998941205e-46,1.3694370109028674e-46,2.9204071806229897e-23,5.6532708542888039e-26,4.6836295333517391e-21,4.4814106021732444e-24,5.9770033166178446e-27,3.5496582864393557e-28,1.5359524087778227e-33,1.0729639313971075e-38,5.4066166064906172e-40
5.94949821891538e-14,0.5585239738200766,2.8973155403674868e-15,4.5738025225933416e-23,4.5728497732824497e-23,1.9771248782338161e-36,1.8162944244919625e-29,0.0,0.0,2.1009339648793296e-15,9.4473150637833227e-26,154.0,0.0,0.99999997694140108,1.0,18.999999999998579,2.0833214606823236e-09,3.7345337327140993e-09,8.5286328364797406e-09,8.5289446805334147e-09,8.006473849011254e-11,8.6804447129433886e-13,3.8049790232527298e-15,5.5768634328075325e-13,1.0167069226893604e-10,1.4364464322108849e-20,8.35887327424142e-16,4.1477910623856642e-16,3.0274920522401202e-20,3.0273825841548703e-20,9.422043700461733e-25,7.1174668120837188e-20,1.5247648245033973e-25,6.1081279466217406e-17,3.6296292965709597e-46,3.4402908173276133e-46,3.4402908507154971e-46,4.383089354876658e-23,8.4839194892859564e-26,6.1284720535822314e-21,6.0104386478635764e-24,8.8974597786128177e-27,6.0483734881423559e-28,2.9826770488932894e-33,2.3612098990682078e-38,1.1898069402539752e-39
6.702557573027291e-14,0.5585239738200751,3.2640549215782264e-15,5.8051039026921981e-23,5.8037419399989608e-23,2.8418689969775213e-36,2.5968950849801347e-29,0.0,0.0,2.3842567569344029e-15,1.2052124781390903e-25,154.0,0.0,0.99999997402327256,1.0,18.999999999998195,2.3470184265827844e-09,4.1817316686109379e-09,9.6080230212076071e-09,9.6084199466102417e-09,1.0120476426092094e-10,1.1016561488871787e-12,4.2876200597979964e-15,7.064628637340487e-13,1.2851548183269184e-10,1.8234461479448977e-20,1.0608783352606804e-15,5.2641630824363823e-16,4.3285726347285042e-20,4.3283978907919066e-20,1.5027559605568003e-24,1.0145744298900324e-19,2.4468340541726818e-25,7.752218570246168e-17,8.2100291248928246e-46,7.7817558388915745e-46,7.7817559219019591e-46,6.2673361343677724e-23,1.2129953446202503e-25,7.7639816775023502e-21,7.7623041041000479e-24,1.2619367598477415e-26,9.664030776055603e-28,5.3481967030206728e-33,4.7288200876824337e-38,2.3828468749121814e-39
7.455616927139202e-14,0.5585239738200739,3.6307967473057414e-15,7.1830399810491038e-23,7.1811657432002393e-23,3.9320700321531946e-36,3.5741747443111423e-29,0.0,0.0,2.6714885092038435e-15,1.4989045026499905e-25,154.0,0.0,0.9999999711052564,1.0,18.999999999997765,2.6107153892869002e-09,4.623430093557245e-09,1.06873853894735e-08,1.0687877964554261e-08,1.2471822407007488e-10,1.3630627433559276e-12,4.7702538091902136e-15,8.7247926624869399e-13,1.5837419096959213e-10,2.2565349378207418e-20,1.3126505480513779e-15,6.5133961964116928e-16,5.9574390942780367e-20,5.9571738002586969e-20,2.2795042890851632e-24,1.3921760508261269e-19,3.7343590430868828e-25,9.5920094196884942e-17,1.7135046566714422e-45,1.6241203582560017e-45,1.624120377222059e-45,8.6265861013046096e-23,1.6694558569861707e-25,9.5890720951157105e-21,9.7357538374147511e-24,1.7229377268671685e-26,1.4685357505537804e-27,9.0206654957794477e-33,8.8226441783015545e-38,4.445735045912688e-39
8.208676281251113e-14,0.5585239738200725,3.9975410175100715e-15,8.7076232852505933e-23,8.7051221377248029e-23,5.2756434632416209e-36,4.7702316251609293e-29,0.0,0.0,2.9626291668868014e-15,1.8262779153572254e-25,154.0,0.0,0.99999996818735082,1.0,18.999999999997289,2.8744123487947004e-09,5.0596965891305601e-09,1.1766719944375509e-08,1.1767318832604721e-08,1.505759516033609e-10,1.6522611572119365e-12,5.2528794198930995e-15,1.0556373126998316e-12,1.912097826605512e-10,2.7357076646049006e-20,1.5912035390885009e-15,7.8954832889192918e-16,7.9509093259655437e-20,7.9505225608988386e-20,3.3203554784947677e-24,1.8524439466184205e-19,5.4729518857799187e-25,1.1627497436324985e-16,3.3440910364330375e-45,3.1696479823120635e-45,3.1696480226751965e-45,1.1514294695769682e-22,2.22809159913627e-25,1.1602663017033492e-20,1.192956442792574e-23,2.2811339467475015e-26,2.142895279750568e-27,1.4479737851393304e-32,1.554037408016487e-37,7.8308296498970456e-39
8.961735635363024e-14,0.5585239738200709,4.3642877321514866e-15,1.0378866341683651e-22,1.0375612078402132e-22,6.9010017035620545e-36,6.2071642238869865e-29,0.0,0.0,3.2576786753542435e-15,2.1878033643288663e-25,154.0,0.0,0.99999996526955492,1.0,18.999999999996774,3.1381093051062139e-09,5.4905979413593592e-09,1.2846026689011422e-08,1.2846742648462221e-08,1.7874912388323807e-10,1.9692482932752786e-12,5.7354978420237341e-15,1.2558393018118523e-12,2.269856558746169e-10,3.2609591936885366e-20,1.8965368839901105e-15,9.410417245057243e-16,1.0345799552615916e-19,1.0345254288584379e-19,4.6769969585590871e-24,2.4031775733163607e-19,7.7564335682362095e-25,1.3858679578364822e-16,6.1665201647743447e-45,5.8448465991193569e-45,5.8448466800006046e-45,1.4983934457914148e-22,2.899220304728415e-25,1.3803680057402228e-20,1.4342500543501798e-23,2.9446441512802005e-26,3.0237933957487144e-27,2.2304768249102787e-32,2.6089513788026386e-37,1.314661116868266e-38
1.0467854343586845e-13,0.5585239738200669,5.0977884945877821e-15,1.4161381810531292e-22,1.4156196417624866e-22,1.1113257570715173e-35,9.8920514259699493e-29,0.0,0.0,3.8595040270028119e-15,3.0151945474620406e-25,154.0,0.0,0.99999995943428555,1.0,18.999999999995602,3.6655032081404953e-09,6.3365683588102648e-09,1.5004556759874397e-08,1.500553951168291e-08,2.4192823752960057e-10,2.6865763449844303e-12,6.7007117044652332e-15,1.7069870259182114e-12,3.0721403548099374e-10,4.4496781168475142e-20,2.587542949684987e-15,1.283879729143523e-15,1.648709546407883e-19,1.6486095443631695e-19,8.5627336400981126e-24,3.8067723846334063e-19,1.4374708312566207e-24,1.8908114157080478e-16,1.8365154528559235e-44,1.7407146851358286e-44,1.7407147134230705e-44,2.388298360064408e-22,4.620225362017973e-25,1.876372489396452e-20,1.9820775800297672e-23,4.6187752031716678e-26,5.5554529761590266e-27,4.7926621856329083e-32,6.5509993315594852e-37,3.3010992381067052e-38
1.1973973051810667e-13,0.5585239738200627,5.8312990343013691e-15,1.8530686573276673e-22,1.8522926399724207e-22,1.6806350134051588e-35,1.4805627732366735e-28,0.0,0.0,4.4769641306369288e-15,3.9848496165235847e-25,154.0,0.0,0.99999995359943783,1.0,18.999999999994259,4.19289709838997e-09,7.1618595855787824e-09,1.7162975626837897e-08,1.7164269324880721e-08,3.1403190729697329e-10,3.5150221277948015e-12,7.6658956250675866e-15,2.22515177604081e-12,3.9877531670107734e-10,5.8226506327822422e-20,3.3856653975992822e-15,1.6798479427575909e-15,2.4675818546029835e-19,2.4674131192910541e-19,1.4422955265239559e-23,5.6634811312117064e-19,2.4505759276729208e-24,2.4740289165407384e-16,4.7125208330869392e-44,4.4666953614016525e-44,4.4666954446271262e-44,3.5751859909070239e-22,6.915004091794016e-25,2.4460731905671601e-20,2.6160693612958104e-23,6.8050798968396556e-26,9.3897676721556137e-27,9.2817860180082644e-32,1.4527717621023206e-36,7.3206831963329457e-38
1.3480091760034488e-13,0.5585239738200578,6.5648193509826795e-15,2.348688079467948e-22,2.3475809663728505e-22,2.422607750541032e-35,2.1124686708214483e-28,0.0,0.0,5.1100585555709108e-15,5.1005452999612086e-25,154.0,0.0,0.99999994776500167,1.0,18.999999999992735,4.7202909758548597e-09,7.9669771427894232e-09,1.9321283314671783e-08,1.9322932849931592e-08,3.9484196444032378e-10,4.4545608765788697e-12,8.6310498587373261e-15,2.8095716780347971e-12,5.0139245664509726e-10,7.3798356763279686e-20,4.2909009183455924e-15,2.1289406754835813e-15,3.5206428663354658e-19,3.5203756863639153e-19,2.279817890557074e-23,8.0323385134448997e-19,3.9198182494349593e-24,3.1355180888995655e-16,1.0787846981503494e-43,1.0225107233163598e-43,1.0225107447408921e-43,5.1018969007718707e-22,9.8660821676478192e-25,3.0886323036075143e-20,3.3352504856148618e-23,9.5593506183911019e-26,1.4892351625172934e-26,1.6600981327841618e-31,2.9272971483468471e-36,1.4751093174887202e-37
1.498621046825831e-13,0.5585239738200525,7.2983494443258025e-15,2.9030064618518589e-22,2.901485384882009e-22,3.3626534044722007e-35,2.9026024077210983e-28,0.0,0.0,5.7587868739160495e-15,6.3660634963884773e-25,154.0,0.0,0.99999994193096686,1.0,18.999999999991033,5.247684840535376e-09,8.7524141425852391e-09,2.1479479848140294e-08,2.1481530840015993e-08,4.8414559558313416e-10,5.5051678317759861e-12,9.5961747937588108e-15,3.459493553038141e-12,6.1479521297012077e-10,9.1211921916184784e-20,5.3032462402779696e-15,2.6311522383898865e-15,4.8373353746439885e-19,4.836932960520238e-19,3.4278422749923286e-23,1.0970929452763437e-18,5.9629896249998435e-24,3.8752765886624648e-16,2.2598746562667842e-43,2.1419902404372419e-43,2.1419902902044041e-43,7.0112995936471472e-22,1.3555977882087814e-24,3.8032215847630238e-20,4.1386588760805767e-23,1.2933691171952029e-25,2.2465498870436047e-26,2.7888126297958393e-31,5.4701644939950207e-36,2.7565186940935161e-37
