Time (s),Volume (m^3),H(4),O(5),OH(6),H2(7),H2O(8),Ar(9),He(10),HO2(11),H2O2(12),N2,Ne,C7H10(1),C7H16(2),O2(3),C7H10(57),C7H10(54),C7H11(67),C7H9(41),C7H10(125),S(151),S(153),S(152),C7H10(118),S(233),C7H10(150),C7H11(132),C2H4(30),C5H7(270),S(403)
1.7662248050592112e-15,1.0660370653630533,8.213509139314542e-12,1.8975039433193291e-20,1.8971580802791254e-20,1.1606040142770872e-32,2.1578864622483906e-28,0.0,0.0,1.3395248721080255e-13,1.0738335260219085e-24,154.0,0.0,0.99999913533482587,1.0,18.999999999999815,4.5901006060489235e-09,8.2772568585950437e-07,1.4985815142888674e-08,1.4994179999078027e-08,6.7561171966484835e-10,2.9962581218907104e-14,1.0123009912844513e-15,1.4943158754100144e-14,1.6937310518014536e-09,1.7087686137374283e-22,2.244469710857265e-16,3.3873599337270364e-15,6.2279594840324462e-20,6.2279563066654736e-20,3.1773669743743642e-26
2.3196563230671005e-15,1.0660370653630689,1.0787140809543638e-11,3.2727970084966169e-20,3.2723427516800146e-20,2.6291608117564687e-32,4.8882524682737205e-28,0.0,0.0,1.7593141006990678e-13,1.8523188580259403e-24,154.0,0.0,0.99999886441306018,1.0,18.999999999999741,6.028368750531181e-09,1.0861002183235098e-06,1.9681473777907847e-08,1.969246727575086e-08,1.1646346627237259e-09,5.1679699060912454e-14,1.3350681036432209e-15,2.5761885611846927e-14,2.9196916611899814e-09,2.9499340707866058e-22,3.8714068224616812e-16,5.8427039534390345e-15,1.4108109350869754e-19,1.4108099939861236e-19,9.4110085198353468e-26
2.8730878410749897e-15,1.0660370653630842,1.3360771740617375e-11,5.0206266312056764e-20,5.0200639639240515e-20,4.9957041454372182e-32,9.28806750871931e-28,0.0,0.0,2.1791322007504021e-13,2.8417753015382112e-24,154.0,0.0,0.99999859349781683,1.0,18.999999999999659,7.466636497053078e-09,1.3440056134450289e-06,2.4377123318825395e-08,2.4390749087042845e-08,1.7855726006817989e-09,7.927859156703973e-14,1.6578196284702603e-15,3.9501003508686982e-14,4.4763578063117468e-09,4.527797203162328e-22,5.9390785807539042e-16,8.9631696105823396e-15,2.6806406520974902e-19,2.6806384543674829e-19,2.1977300073369048e-25
3.426519359082879e-15,1.0660370653630997,1.5934401932555582e-11,7.1409927044731494e-20,7.1403216060561748e-20,8.4745220143132393e-32,1.5755641973277351e-27,0.0,0.0,2.5989791725978333e-13,4.0422370658952789e-24,154.0,0.0,0.99999832258908417,1.0,18.999999999999563,8.9049038456239856e-09,1.6014427229889218e-06,2.9072763766295989e-08,2.9089025437448314e-08,2.5381859917032882e-09,1.1275866721622295e-13,1.9805642873310075e-15,5.6156071351956501e-14,6.3631289715047878e-09,6.4423241496545171e-22,8.4474842344727626e-16,1.27487441574877e-14,4.5472350017062387e-19,4.5472305854343566e-19,4.4162718805088819e-25
3.979950877090768e-15,1.066037065363115,1.8508031385378038e-11,9.6338951213199782e-20,9.6331155671156507e-20,1.3279916857536977e-31,2.4689283681511444e-27,0.0,0.0,3.0188550165771237e-13,5.4537383624390819e-24,154.0,0.0,0.9999980516868503,1.0,18.999999999999464,1.0343170796253267e-08,1.8584123971365026e-06,3.3768395120974137e-08,3.3787296331455809e-08,3.4222357392933835e-09,1.5211933455084069e-13,2.3033095558371211e-15,7.5722654965927734e-14,8.5794057575477168e-09,8.6934810527237099e-22,1.1396623032790418e-15,1.7199414846763157e-14,7.1255410172161903e-19,7.1255330213645005e-19,7.9958516887569332e-25
5.0868139131065465e-15,1.0660370653631457,2.3655288073754761e-11,1.573730855782543e-19,1.573631200216378e-19,2.7727714971152482e-31,5.1547988232187063e-27,0.0,0.0,3.8586933222741322e-13,8.909996406874221e-24,154.0,0.0,0.99999750990183256,1.0,18.999999999999236,1.3219703503724293e-08,2.3709528325711529e-06,4.3159630554570283e-08,4.3183821768230432e-08,5.5836899984104213e-09,2.4848007874311749e-13,2.9487996163578901e-15,1.2357266512794551e-13,1.3998083810248339e-08,1.4205549315459555e-21,1.8617097061955168e-15,2.8095993664181411e-14,1.487706278565157e-18,1.4877041625187172e-18,2.1160464397784242e-24
6.193676949122325e-15,1.0660370653631754,2.8802541805905291e-11,2.3330866084868261e-19,2.332965238136163e-19,5.0053810313159701e-31,9.3050606849917651e-27,0.0,0.0,4.6986471205266954e-13,1.3210823166381426e-23,154.0,0.0,0.99999696814267036,1.0,18.999999999998973,1.6096234619540682e-08,2.8816336901004912e-06,5.2550829624846445e-08,5.2580325433198384e-08,8.2680313520466939e-09,3.6835609371518942e-13,3.5942882341281602e-15,1.8301569648301244e-13,2.0727618696221e-08,2.1063731201613707e-21,2.760049467023394e-15,4.1652804088904105e-14,2.6854729621301423e-18,2.6854683368063143e-18,4.625323828035866e-24
7.300539985138104e-15,1.0660370653632056,3.3949792581986901e-11,3.241456684663052e-19,3.2413135817038316e-19,8.1973158034412267e-31,1.5238355331629865e-26,0.0,0.0,5.538716414019433e-13,1.8356492406683948e-23,154.0,0.0,0.99999642640927133,1.0,18.999999999998675,1.8972764143776694e-08,3.3904617153273377e-06,6.1941992337032448e-08,6.1976807362080275e-08,1.1473362734289983e-08,5.1174264999881326e-13,4.2397748901944414e-15,2.540165196991661e-13,2.8763254595721831e-08,2.9267755976407429e-21,3.8346809866512689e-15,5.7869744150705343e-14,4.3978028182038442e-18,4.3977939269383319e-18,8.891265511800412e-24
8.407403021153882e-15,1.0660370653632358,3.9097040402156353e-11,4.2988409987347763e-19,4.2986761421576508e-19,1.252009577012537e-30,2.3273323672409238e-26,0.0,0.0,6.3789012054363331e-13,2.4347277927927086e-23,154.0,0.0,0.99999588470154299,1.0,18.999999999998341,2.1849292076506312e-08,3.8974436294941674e-06,7.1333118696355526e-08,7.1373267590487343e-08,1.5197793930088457e-08,6.7863501906500372e-13,4.8852602692355299e-15,3.3654001198206413e-13,3.8100252863664305e-08,3.8817352958830109e-21,5.0856036666488003e-15,7.6746711882838883e-14,6.7166410580552047e-18,6.716625475702152e-18,1.5582353052859947e-23
9.51426605716966e-15,1.0660370653632651,4.4244285266569989e-11,5.5052394651306262e-19,5.5050528307409664e-19,1.8145265312063718e-30,3.3728606158199852e-26,0.0,0.0,7.2192014974607575e-13,3.118345356465204e-23,154.0,0.0,0.9999953430193933,1.0,18.999999999997971,2.4725818417803274e-08,4.4025861295970498e-06,8.0724208708040203e-08,8.0769706153923787e-08,1.9439441543207822e-08,8.6902847332274097e-13,5.5307442098108095e-15,4.3055115664063426e-13,4.8733891949289961e-08,4.9712251521564045e-21,6.5128169092635894e-15,9.8283605322031323e-14,9.7339294447702939e-18,9.7339039748794361e-18,2.546989085880005e-23
1.1727992129201218e-14,1.0660370653633238,5.4538766128752683e-11,8.3650785126305349e-19,8.3648482372908142e-19,3.3989072729982021e-30,6.3174671797137651e-26,0.0,0.0,8.9001485940624257e-13,4.7393070694481284e-23,154.0,0.0,0.99999425973146316,1.0,18.999999999997126,3.0478866326392812e-08,5.4073795543993534e-06,9.9506279709379119e-08,9.9562518427361475e-08,2.9466886520391647e-08,1.3202997317798296e-12,6.8217076140083756e-15,6.5289686719813898e-13,7.3872291816706426e-08,7.5536871149520298e-21,9.8961126947234294e-15,1.493367614863179e-13,1.8231606014846191e-17,1.8231547591488749e-17,5.8423357442115737e-23
1.436379697441745e-14,1.0660370653633926,6.6796022683623943e-11,1.2547546665315636e-18,1.2547264250072143e-18,6.2447191140790423e-30,1.1605909981586671e-25,0.0,0.0,1.0902195050257463e-12,7.1107893312826789e-23,154.0,0.0,0.99999297003102594,1.0,18.999999999995943,3.7328807413530787e-08,6.5942640611122942e-06,1.21869233648444e-07,1.2193833870202514e-07,4.4073883455682749e-08,1.9801331992874822e-12,8.3588040061754471e-15,9.7699604998394664e-13,1.1049144508657629e-07,1.1329893811666495e-20,1.4844126462603277e-14,2.2399828820078992e-13,3.3492823487714571e-17,3.3492693032233845e-17,1.3045548073084639e-22
1.699960181963368e-14,1.0660370653634599,7.9053262481934318e-11,1.7575030775065062e-18,1.75746959855151e-18,1.035280942500775e-29,1.9239204791159061e-25,0.0,0.0,1.2904896560681359e-12,9.9625052204018769e-23,154.0,0.0,0.9999916804728618,1.0,18.999999999994557,4.4178739478312452e-08,7.7709197143437308e-06,1.4423198162914354e-07,1.4431403719328991e-07,6.155707585573283e-08,2.7730907304287083e-12,9.8958920684032923e-15,1.3651805397489037e-12,1.5432110650008786e-07,1.5868158990892077e-20,2.0791817699293742e-14,3.1374041611717834e-13,5.5520108905265236e-17,5.5519854875937672e-17,2.5402932755052419e-22
1.9635406664849913e-14,1.0660370653635263,9.1310485525750034e-11,2.3447529686756984e-18,2.3447142245484879e-18,1.5955062828998992e-29,2.9647632952684947e-25,0.0,0.0,1.4908253161509229e-12,1.3294824847695041e-22,154.0,0.0,0.99999039105575982,1.0,18.99999999999298,5.1028662521708462e-08,8.9374346552102389e-06,1.6659452372177584e-07,1.6668961437037052e-07,8.189167579394602e-08,3.6991085747107089e-12,1.1432971796177546e-14,1.8169875396545651e-12,2.0529913435201011e-07,2.1168117717828003e-20,2.7739178397066864e-14,4.1856176867761033e-13,8.5554694622021634e-17,8.5554245806334968e-17,4.4881568664857017e-22
2.2271211510066145e-14,1.066037065363591,1.035676918171225e-10,3.0165042245411751e-18,3.0164601831989075e-18,2.3283442580384296e-29,4.3261473686898276e-25,0.0,0.0,1.6912264888895845e-12,1.7108118434680687e-22,154.0,0.0,0.99998910177851852,1.0,18.999999999991203,5.7878576544681217e-08,1.0093896265357066e-05,1.8895685999655436e-07,1.890650706990867e-07,1.0505310892985359e-07,4.7581230120007174e-12,1.2970043219289534e-14,2.3319575936651321e-12,2.6336392238351533e-07,2.7229405231467175e-20,3.5686200569517714e-14,5.3846096943941744e-13,1.2483769970060783e-16,1.2483696232787711e-16,7.3737273067452459e-22
2.4907016355282377e-14,1.0660370653636555,1.1582488135808849e-10,3.7727567296190886e-18,3.7727073547176674e-18,3.2569990566350193e-29,6.0511004097083564e-25,0.0,0.0,1.8916931778975662e-12,2.140275631350154e-22,154.0,0.0,0.99998781263994729,1.0,18.999999999989232,6.4728481548184934e-08,1.124039117366527e-05,2.1131899052360896e-07,2.1144040664188872e-07,1.3101701262287193e-07,5.9500703525075323e-12,1.4507106372808185e-14,2.9096345617813475e-12,3.2845439505349359e-07,3.4051656944490461e-20,4.4632876251404216e-14,6.7343664207544079e-13,1.7461012994718341e-16,1.7460898491193044e-16,1.1450352529697138e-21
2.754282120049861e-14,1.066037065363718,1.2808205415067014e-10,4.6135103684395818e-18,4.6134556193336826e-18,4.4046827310200788e-29,8.1826499163589385e-25,0.0,0.0,2.0922253867862837e-12,2.6179108926920661e-22,154.0,0.0,0.99998652363886564,1.0,18.999999999987065,7.1578377533165708e-08,1.2377005262652961e-05,2.3368091537298582e-07,2.3381562265788121e-07,1.5975923413207398e-07,7.2748869367680625e-12,1.604416128765869e-14,3.5495655964215117e-12,4.0051000302549796e-07,4.163450844318968e-20,5.4579197498494224e-14,8.2348741037436724e-13,2.3611287790276973e-16,2.3611117809127569e-16,1.6998114939927123e-21
3.2814430890931074e-14,1.0660370653638396,1.5259634949869729e-10,6.5485205854982674e-18,6.5484549488426128e-18,7.4500242384616465e-29,1.3837647255510848e-24,0.0,0.0,2.4934863786414652e-12,3.7178440681715603e-22,154.0,0.0,0.99998394604450014,1.0,18.999999999982148,8.5278142451302519e-08,1.462093081767273e-05,2.7840414831847705e-07,2.785656967292673e-07,2.2548305879892985e-07,1.0322873350262676e-11,1.911824652647448e-14,5.014394801228572e-12,5.6527703264476563e-07,5.9080554010404043e-20,7.7470745015527517e-14,1.1688087296968204e-12,3.9927233075553055e-16,3.9926895521777759e-16,3.3755377530453332e-21
3.808604058136354e-14,1.066037065363957,1.7711057787709562e-10,8.8215339522343142e-18,8.8214572138333715e-18,1.1650222493899158e-28,2.1635355116201501e-24,0.0,0.0,2.895009493305983e-12,5.0109079453589629e-22,154.0,0.0,0.99998136898618029,1.0,18.999999999976456,9.8977871306500576e-08,1.6826345303805448e-05,3.2312655939174768e-07,3.2331529652007812e-07,3.0203549135952078e-07,1.3901573582825038e-11,2.2192299182886257e-14,6.722887386551292e-12,7.5719097108245198e-07,7.9564630092703995e-20,1.0436077998120797e-13,1.5744139200455581e-12,6.2424093327272209e-16,6.2423489488672243e-16,6.0383859998914249e-21
4.3357650271796e-14,1.0660370653640694,2.0162473930153184e-10,1.1432549545382277e-17,1.1432461456631457e-17,1.719125706727589e-28,3.1919985826458261e-24,0.0,0.0,3.2967947595983995e-12,6.4973992767029929e-22,154.0,0.0,0.9999787924548228,1.0,18.999999999969994,1.1267756410604328e-07,1.899390955737787e-05,3.6784814915021215e-07,3.6806442558514665e-07,3.8923068481111594e-07,1.8010479449140438e-11,2.5266319501967592e-14,8.6715367108641588e-12,9.7578591209915068e-07,1.0308382762227804e-19,1.3524923958259612e-13,2.0402919759334013e-12,9.2094174852346263e-16,9.2093174962311326e-16,9.9989003492634102e-21
4.8629259962228467e-14,1.0660370653641769,2.2613883378745195e-10,1.4381566441891214e-17,1.4381466719777208e-17,2.4259233403536688e-28,4.5035748315915523e-24,0.0,0.0,3.6988422063050708e-12,8.1776149916506029e-22,154.0,0.0,0.9999762164415007,1.0,18.999999999962764,1.2637722085709064e-07,2.1124273075051388e-05,4.1256891814999465e-07,4.1281308742805252e-07,4.8688598120519545e-07,2.2649083247763565e-11,2.8340307724016956e-14,1.0856886578412944e-11,1.2206039442050621e-06,1.2963524030118787e-19,1.7013606132847925e-13,2.5664318937569435e-12,1.29929602802076e-15,1.2992804263907772e-15,1.5601629982578982e-20
5.91724793430934e-14,1.0660370653643787,2.7516682200444504e-10,2.1293600453842515e-17,2.1293476478329197e-17,4.3721062624046012e-28,8.113748736222666e-24,0.0,0.0,4.5037237559460819e-12,1.2120408175136418e-21,154.0,0.0,0.99997106593401586,1.0,18.99999999994602,1.5377642624173531e-07,2.5275940344729666e-05,5.0200799609164189e-07,5.0230902320982611e-07,7.1286187184018813e-07,3.3513356252685054e-11,3.448818882266548e-14,1.5924111078775499e-11,1.7871167960794654e-06,1.9182309974852146e-19,2.5190454286967209e-13,3.7994533102736093e-12,2.3406409298081194e-15,2.3406076622582855e-15,3.3267549834638471e-20
6.866137678587183e-14,1.0660370653645443,3.1929178262057623e-10,2.8670386266331575e-17,2.8670239149672445e-17,6.8328437416317739e-28,1.2676455762575063e-23,0.0,0.0,5.22901409576805e-12,1.6334441852363076e-21,154.0,0.0,0.9999664321624987,1.0,18.99999999992837,1.7843558787143902e-07,2.889150474707418e-05,5.8250036479754587e-07,5.8285380163806206e-07,9.5024468289582205e-07,4.509768551503204e-11,4.0021174384090575e-14,2.1260463875162234e-11,2.3822264606407852e-06,2.581332496973376e-19,3.3916995430216059e-13,5.1151578037153598e-12,3.6565991047527123e-15,3.6565402535537663e-15,5.8851198947964938e-20
7.797160511939911e-14,1.0660370653646924,3.6258569141693058e-10,3.6972646356204631e-17,3.6972475124038434e-17,1.0009293551018067e-27,1.8563841495424372e-23,0.0,0.0,5.9414737961153598e-12,2.1083664303759535e-21,154.0,0.0,0.99996188714489032,1.0,18.999999999908692,2.0263032181969843e-07,3.2331155630068165e-05,6.6147454384380069e-07,6.6188055918956593e-07,1.2134783385469737e-06,5.8124308159606684e-11,4.5449880213339437e-14,2.719176062148804e-11,3.0421433160934333e-06,3.3269976241886664e-19,4.3738239074887092e-13,6.5956911425557945e-12,5.3544424362647853e-15,5.3543468510494316e-15,9.5585215355093293e-20
8.72818334529264e-14,1.0660370653648268,4.0587939172295323e-10,4.632915924591934e-17,4.6328962310806738e-17,1.404415436211224e-27,2.6039228626863267e-23,0.0,0.0,6.6547518596305456e-12,2.6443234353567949e-21,154.0,0.0,0.99995734357184052,1.0,18.999999999886708,2.2682494346531583e-07,3.5667232418475554e-05,7.4044617412513126e-07,7.4090592733144048e-07,1.5058343351425558e-06,7.2792769786436853e-11,5.0878490593878837e-14,3.3794349497485552e-11,3.7750689031889184e-06,4.1666485635286935e-19,5.4806500263439763e-13,8.2639641518664279e-12,7.5100255935636218e-15,7.5098789537959425e-15,1.4663976767804996e-19
9.659206178645368e-14,1.0660370653649467,4.4917288361477501e-10,5.673991985945823e-17,5.6739695444427105e-17,1.9040498141743683e-27,3.5292217598338268e-23,0.0,0.0,7.3688484434957451e-12,3.2414795456000411e-21,154.0,0.0,0.99995280140048937,1.0,18.999999999862421,2.5101945284273288e-07,3.8902853342231595e-05,8.194152586512774e-07,8.1992992326072097e-07,1.826435732869672e-06,8.9100294702937241e-11,5.6307006707107354e-14,4.1051261790039997e-11,4.5788047913659362e-06,5.1001264226028227e-19,6.7121745890600484e-13,1.011991630011276e-11,1.017792277681521e-14,1.0177707794342528e-14,2.1498247268029189e-19
1.0590229011998096e-13,1.0660370653650528,4.9246616716669708e-10,6.8204923122635099e-17,6.8204669261183902e-17,2.510151948346713e-27,4.6512405554321421e-23,0.0,0.0,8.0837637045870695e-12,3.8999992787423377e-21,154.0,0.0,0.99994826058926722,1.0,18.999999999835865,2.7521384998537008e-07,4.2041042751614334e-05,8.9838180042063507e-07,8.9895256373901514e-07,2.1744319936924848e-06,1.0704411188166982e-10,6.1735429704548013e-14,4.8945957533978259e-11,5.4512187375855099e-06,6.1272725760731987e-19,8.0683943124070219e-13,1.2163487074897136e-11,1.3412690590246763e-14,1.3412386847761469e-14,3.0374248529533274e-19
1.1521251845350824e-13,1.0660370653651456,5.3575924245124608e-10,8.0724163963051065e-17,8.0723878499152364e-17,3.2330535638175993e-27,5.9889386343858572e-23,0.0,0.0,8.7994977994759154e-12,4.6200473246395473e-21,154.0,0.0,0.9999437210978559,1.0,18.999999999807045,2.9940813492565726e-07,4.5084733946689276e-05,9.7734580242046638e-07,9.7797386510354804e-07,2.5489981856274585e-06,1.2662145495237243e-10,6.7163760708572365e-14,5.7462314669437056e-11,6.3902426915012396e-06,7.2479286651984253e-19,9.5493059397537843e-13,1.439461598309645e-11,1.7268868047713763e-14,1.7268451858022606e-14,4.1618969115654274e-19
1.2452274678703553e-13,1.0660370653652247,5.7905210953922718e-10,9.4297637310051975e-17,9.4297317898155677e-17,4.0830986544640445e-27,7.5612750521873666e-23,0.0,0.0,9.5160508844302182e-12,5.4017885453708876e-21,154.0,0.0,0.99993918288715067,1.0,18.999999999775991,3.2360230769506339e-07,4.8036771918097841e-05,1.0563072676270997e-06,1.0569938432779151e-06,2.9493342119513806e-06,1.4782956219401127e-10,7.2592000813133287e-14,6.6584618483913487e-11,7.3938708631344126e-06,8.4619365973786177e-19,1.1154906240387974e-12,1.681324255099508e-11,2.1800976578246448e-14,2.180042086148449e-14,5.5571676196116478e-19
1.338329751205628e-13,1.06603706536529,6.2234476849977519e-10,1.0892533809468702e-16,1.0892498219972397e-16,5.070643485999661e-27,9.3872085350559394e-23,0.0,0.0,1.0233423115415713e-11,6.2453879752434343e-21,154.0,0.0,0.99993464591922476,1.0,18.999999999742723,3.4779636832412561e-07,5.089991600404295e-05,1.1352661990061307e-06,1.1360125137825555e-06,3.3746640639772992e-06,1.7066567652684746e-10,7.8020151084487593e-14,7.6297551325124244e-11,8.4601578496322997e-06,9.7691385457012529e-19,1.2885192008853718e-12,1.941930632441313e-11,2.7063520031686133e-14,2.7062794208132303e-14,7.258235538339973e-19
1.431432034540901e-13,1.0660370653653422,6.6563721940040636e-10,1.2460726124966889e-16,1.2460686614705413e-16,6.2060565990158433e-27,1.1485697480085431e-22,0.0,0.0,1.0951614648097144e-11,7.151010820796962e-21,154.0,0.0,0.99993011015729305,1.0,18.999999999707249,3.7199031684247752e-07,5.3676842468484832e-05,1.2142225995126085e-06,1.2150298917449709e-06,3.8242350959884702e-06,1.9512704550451601e-10,8.3448212561896958e-14,8.6586182570109384e-11,9.5872168175751648e-06,1.1169376948487742e-18,1.4740160064306117e-12,2.2212746868830399e-11,3.3110984684410632e-14,3.3110054581018694e-14,9.3010339194809824e-19
1.5245343178761737e-13,1.0660370653653806,7.0892946230706497e-10,1.413434017093348e-16,1.4134296448497108e-16,7.4997188120128108e-27,1.3875699955384222e-22,0.0,0.0,1.1670625637839477e-11,8.1188224608090363e-21,154.0,0.0,0.9999255755656774,1.0,18.999999999669591,3.9618415327887577e-07,5.6370147002859745e-05,1.2931764720912269e-06,1.2940459919096817e-06,4.297317321679965e-06,2.2121092130612203e-10,8.8876186258312315e-14,9.7435958844238118e-11,1.0773217739201552e-05,1.2662494508840985e-18,1.6719807249882073e-12,2.5193503769506015e-11,3.9997839245091439e-14,3.999666701407309e-14,1.1722310183597468e-18
1.6176366012114466e-13,1.0660370653654063,7.5222149728417195e-10,1.5913375440960886e-16,1.5913327195989e-16,8.9620232244209632e-27,1.6576173700200815e-22,0.0,0.0,1.2390456239709066e-11,9.1489884463003367e-21,154.0,0.0,0.9999210421097745,1.0,18.999999999629765,4.203778776612272e-07,5.8982347152343566e-05,1.3721278196764987e-06,1.3730608286479328e-06,4.7932027318205631e-06,2.4891456072835561e-10,9.4304073161040342e-14,1.0883269448774551e-10,1.2016385681831415e-05,1.4248334194193986e-18,1.8824130432087345e-12,2.8361516631594108e-11,4.7778534860457345e-14,4.7777078908375328e-14,1.4559520820268051e-18
