Time (s),Volume (m^3),H(4),O(5),OH(6),H2(7),H2O(8),Ar(9),He(10),HO2(11),H2O2(12),N2,Ne,C7H10(1),C7H16(2),O2(3),C7H10(57),C7H10(54),C7H11(67),C7H9(41),C7H10(125),S(151),S(153),S(152),C7H10(118),S(233),C7H10(150),C7H11(132),C2H4(30),C5H7(270),S(403),C7H10(298),S(402),C7H8(144),S(450),S(449),S(438)
8.190244823497254e-14,0.35758547001274604,5.7953643480908792e-17,8.6220520534842562e-25,8.6220455038389788e-25,8.6134752865655046e-39,6.285724395846961e-31,0.0,0.0,2.509084902836051e-16,1.0391348323013816e-26,154.0,0.0,0.9999999929034028,1.0,18.999999999998913,5.8867450187279055e-10,1.929003797007939e-10,3.1517077274553398e-09,3.1518890390779701e-09,5.1747031966401668e-12,6.3439474297511776e-13,3.6143205641958405e-15,4.497675003579013e-13,5.1628170655663556e-12,1.6414317834377006e-20,3.0483588996491205e-16,3.3337301012714771e-17,1.5535461003296752e-21,1.553424552326582e-21,1.0531067012228156e-25,1.0240588913086552e-21,1.6237332970909222e-26,2.1758412931273622e-17,1.9431652760440259e-48,1.8678176882394657e-48,1.8678176913035764e-48
9.206089196094864e-14,0.3575854700127455,6.514202722318537e-17,1.0893395875790604e-24,1.0893386656877064e-24,1.2430413830411181e-38,8.9222586951991132e-31,0.0,0.0,2.8809363600783434e-16,1.3329767910790825e-26,154.0,0.0,0.99999999202323697,1.0,18.999999999998629,6.6168839521373727e-10,2.15409422597875e-10,3.5425288129942152e-09,3.5427592083428353e-09,6.5094311259692116e-12,8.0148915406536114e-13,4.0638217736095975e-15,5.6737038087038756e-13,6.4944791667537637e-12,2.0748107005971244e-20,3.8513429011715612e-16,4.2118401834233337e-17,2.2051355510577296e-21,2.2049431688657408e-21,1.6654717756800046e-25,1.4488628446629092e-21,2.5835014420185725e-26,2.7489910186830527e-17,4.4300895067422572e-48,4.2583097470921621e-48,4.2583097549892304e-48
1.0221933568692473e-13,0.3575854700127448,7.2330484793615296e-17,1.3430019127684959e-24,1.3430006589325638e-24,1.7290518231461161e-38,1.2208970658522832e-30,0.0,0.0,3.2661709874390452e-16,1.6681588209815579e-26,154.0,0.0,0.99999999114307792,1.0,18.999999999998312,7.3470228806856142e-10,2.3761958337248452e-10,3.9333303899023281e-09,3.9336159458763994e-09,7.9903531909248383e-12,9.8808981265237731e-13,4.5133075254028701e-15,6.984036506134746e-13,7.9719996002578608e-12,2.5588897833744343e-20,4.748090493113897e-16,5.1924703914003404e-17,3.0173877130410739e-21,3.0170974386303674e-21,2.5108547750400419e-25,1.9760760810814705e-21,3.9188933200885896e-26,3.3890668663417262e-17,9.2615940139766407e-48,8.9024694559927293e-48,8.9024694744489772e-48
1.1237777941290083e-13,0.35758547001274404,7.9519016189278197e-17,1.6231924539281329e-24,1.6231907959203212e-24,2.3340866820421778e-38,1.6217955827686007e-30,0.0,0.0,3.6647882672070069e-16,2.0461627839758225e-26,154.0,0.0,0.99999999026292574,1.0,18.999999999997957,8.0771618043726351e-10,2.5953485709408103e-10,4.3241124599551565e-09,4.3244593148053703e-09,9.6155152573233247e-12,1.1941949433433739e-12,4.9627779303538823e-15,8.4280418279531484e-13,9.5934287204856185e-12,3.0936644173216416e-20,5.7385984436492906e-16,6.275613798895263e-17,4.0081112609778512e-21,4.007690283264041e-21,3.6384161079943127e-25,2.6163496703260893e-21,5.713610301066228e-26,4.0960665369617235e-17,1.7991484435875522e-47,1.7293852681365366e-47,1.7293852720907965e-47
1.225362231388769e-13,0.35758547001274327,8.6707621407247223e-17,1.9299114863086258e-24,1.9299093446423753e-24,3.0735724895323943e-38,2.1021806781544778e-30,0.0,0.0,4.0767876793400368e-16,2.468481500164108e-26,154.0,0.0,0.99999998938278012,1.0,18.999999999997573,8.8073007231984407e-10,2.8115921610030098e-10,4.7148750249399771e-09,4.7152893784111311e-09,1.1382974309944165e-11,1.4198027589473872e-12,5.4122329770462983e-15,1.0005086960753491e-12,1.1356827975267304e-11,3.6791299569682233e-20,6.822863514327101e-16,7.4612634339013447e-17,5.1952363397446429e-21,5.1946455710355711e-21,5.1016815784927886e-25,3.3802740636118898e-21,8.060055122176425e-26,4.8699877267254502e-17,3.2953732088012369e-47,3.1675929599224462e-47,3.1675929678295562e-47
1.32694666864853e-13,0.35758547001274243,9.3896300444636058e-17,2.2631592833706025e-24,2.2631565713559605e-24,3.9636466543871193e-38,2.6692557488459915e-30,0.0,0.0,4.5021687093915224e-16,2.9365972988372493e-26,154.0,0.0,0.99999998850264105,1.0,18.999999999997158,9.537439637163032e-10,3.0249653416273514e-10,5.1056180866298333e-09,5.1061061991090416e-09,1.3290835545814814e-11,1.6649114865088345e-12,5.861672896123614e-15,1.1714547748884455e-12,1.3260306913938954e-11,4.3152817945699403e-20,8.0008825122099168e-16,8.7494123802356503e-17,6.5965533584394636e-21,6.5957468243360024e-21,6.9592513097405672e-25,4.2781769053131521e-21,1.1060897248716227e-25,5.7108281642411357e-17,5.7531702749656658e-47,5.5300874005769736e-47,5.5300874155360668e-47
1.4285311059082908e-13,0.35758547001274144,1.0108505329860144e-16,2.6229361159231525e-24,2.6229327397345058e-24,5.0210930012423101e-38,3.3301564576029611e-30,0.0,0.0,4.9409308490616405e-16,3.4519795304008625e-26,154.0,0.0,0.99999998762250841,1.0,18.99999999999671,1.0267578546266422e-09,3.2355058514821795e-10,5.4963416467809197e-09,5.4969098383702589e-09,1.5337253029022846e-11,1.9295193699137138e-12,6.3110974486106503e-15,1.3555809483430832e-12,1.5302023840650502e-11,5.0021153647224611e-20,9.2726522924644146e-16,1.0140053787298417e-16,8.2296837672009102e-21,8.2286080767287052e-21,9.2740892219270393e-25,5.3201194526817055e-21,1.4828155001252885e-25,6.6185856123795509e-17,9.6432808416004103e-47,9.2693565331113945e-47,9.2693565601237925e-47
1.6316999804278127e-13,0.35758547001273944,1.1546278044484453e-16,3.4220779780463793e-24,3.4220729632636624e-24,7.708328486131562e-38,4.9622040216140837e-30,0.0,0.0,5.8585964114237678e-16,4.6304704300256477e-26,154.0,0.0,0.99999998586226224,1.0,18.999999999995712,1.17278563498896e-09,3.6482391480009889e-10,6.2777302695475774e-09,6.2784778193166593e-09,1.9838405548557382e-11,2.5172255238085033e-12,7.2099017269249401e-15,1.7631268439779577e-12,1.9792837354771629e-11,6.5278093024380141e-20,1.2097431572842866e-15,1.3228786361401243e-16,1.2262424819607172e-20,1.2260619215500192e-20,1.5541582049163049e-24,7.8761911088889943e-21,2.5144590206441776e-25,8.6348425580464229e-17,2.4568518056392817e-46,2.3615858797345303e-46,2.3615858876604294e-46
1.811213212476755e-13,0.35758547001273744,1.2816670563277595e-16,4.2164779258563969e-24,4.216471081155758e-24,1.0815619792724978e-37,6.7863377786346126e-30,0.0,0.0,6.7139492972190992e-16,5.8434618397603203e-26,154.0,0.0,0.99999998430698822,1.0,18.999999999994724,1.3018109030327398e-09,4.0038484244692275e-10,6.96807426569721e-09,6.9690019060419787e-09,2.4259026401972689e-11,3.1013890688394979e-12,8.0040053268361681e-15,2.1664945862301673e-12,2.42033041816392e-11,8.0445116694810262e-20,1.4905332391653065e-15,1.6298967781471931e-16,1.6769587853426795e-20,1.6766879612523994e-20,2.327732128013765e-24,1.0710199172398525e-20,3.8050877478889438e-25,1.063905229342242e-16,5.1094053551695184e-46,4.9112851487862395e-46,4.9112851671494583e-46
1.990726444525697e-13,0.3575854700127353,1.4087086129006945e-16,5.0937257299306682e-24,5.0937166554480233e-24,1.4723388076015365e-37,9.0103357401066895e-30,0.0,0.0,7.6110806025489438e-16,7.2260929231846837e-26,154.0,0.0,0.99999998275173319,1.0,18.999999999993637,1.4308361695584883e-09,4.3511573622171725e-10,7.6583573895239854e-09,7.6594857393846484e-09,2.90856470598081e-11,3.746417496687854e-12,8.798062425310993e-15,2.6101115191487713e-12,2.9018838244366593e-11,9.7194125638832267e-20,1.8005947860475022e-15,1.9689105946123597e-16,2.226450595163888e-20,2.226060041050775e-20,3.3519831752968379e-24,1.413941599574473e-20,5.5355795583129877e-25,1.2852194684959329e-16,9.904010667325157e-46,9.5199770030508289e-46,9.5199770422466664e-46
2.1702396765746393e-13,0.3575854700127328,1.5357524740134549e-16,6.0538228936270956e-24,6.0538111498499873e-24,1.9546346172212462e-37,1.1673846293691966e-29,0.0,0.0,8.5499875377678115e-16,8.786553745124988e-26,154.0,0.0,0.99999998119649669,1.0,18.999999999992447,1.5598614345662084e-09,4.6903597422037496e-10,8.3485796507808536e-09,8.3499296515372873e-09,3.4308788988588088e-11,4.4523010548670202e-12,9.5920739336787934e-15,3.0936454493537947e-12,3.4229982781400383e-11,1.1552486638879228e-19,2.1399260981157931e-15,2.339916280861864e-16,2.8845045605147654e-20,2.8839593565821581e-20,4.6725780199581821e-24,1.8215503329439268e-20,7.7946130611262893e-25,1.5274257641860109e-16,1.8116934693196806e-45,1.7414440558141991e-45,1.7414440636324003e-45
2.3497529086235816e-13,0.3575854700127302,1.6627986395134032e-16,7.0967709207895765e-24,7.0967560285401166e-24,2.5405586051256192e-37,1.4816534891656951e-29,0.0,0.0,9.530667322233322e-16,1.0533045508657108e-25,154.0,0.0,0.99999997964127807,1.0,18.999999999991157,1.6888866980559024e-09,5.0216449478931226e-10,9.0387410592232757e-09,9.0403339721131549e-09,3.9919188752345065e-11,5.2190299883878679e-12,1.0386039894266346e-14,3.6167667636876632e-12,3.9827495634622234e-11,1.3543708538470572e-19,2.5085254887435404e-15,2.7429100312015835e-16,3.6609102165681997e-20,3.6601696406783858e-20,6.3379111772626533e-24,2.2988950287409124e-20,1.0678477208741452e-24,1.7905229167473854e-16,3.1576739189836457e-45,3.0352334305480629e-45,3.0352334452932624e-45
2.708779372721466e-13,0.3575854700127243,1.9168978830708226e-16,9.4312255764958009e-24,9.4312027912006733e-24,4.0749177406482274e-37,2.269801358821815e-29,0.0,0.0,1.1617334374212989e-15,1.4616945864586635e-25,154.0,0.0,0.99999997653089345,1.0,18.999999999988272,1.9469372204812205e-09,5.661198909228384e-10,1.0418881356654749e-08,1.0421025142526297e-08,5.2265806690766871e-11,6.9349849933377533e-12,1.197383637663421e-14,4.7804675523749005e-12,5.2145753783436445e-11,1.8000494473564694e-19,3.3335218330903889e-15,3.6448465135729628e-16,5.6079046940831879e-20,5.6066263945475421e-20,1.0908670611595802e-23,3.4823890129525573e-20,1.8743247448412685e-24,2.3793850465716628e-16,8.5662938742514078e-45,8.2341316018065946e-45,8.2341316481407356e-45
3.0678058368193505e-13,0.3575854700127177,2.1710063423767771e-16,1.2097101719648886e-23,1.2097068648842496e-23,6.1850523893577632e-37,3.2971958742662672e-29,0.0,0.0,1.387105972641714e-15,1.9543529380663878e-25,154.0,0.0,0.99999997342057645,1.0,18.999999999984997,2.2049877368344606e-09,6.2712468003408146e-10,1.1798778359793951e-08,1.1801561832139929e-08,6.6055673996471958e-11,8.8942045396998889e-12,1.3561455247784605e-14,6.0986323671157579e-12,6.5903946202564024e-11,2.3089567707968458e-19,4.275570609288072e-15,4.6746896218670031e-16,8.1456897602972887e-20,8.1436333255917441e-20,1.7499472259115531e-23,5.0024812193977093e-20,3.0648747963344475e-24,3.0517964627685394e-16,2.0491649762151511e-44,1.9697076722447998e-44,1.969707684821375e-44
3.426832300917235e-13,0.3575854700127101,2.4251240162544443e-16,1.509441136905868e-23,1.5094365303135377e-23,8.9908128001121992e-37,4.5955510582409404e-29,0.0,0.0,1.6291821510156576e-15,2.537864485299838e-25,154.0,0.0,0.99999997031032362,1.0,18.999999999981323,2.4630382471156395e-09,6.8531497600899596e-10,1.3178432146577185e-08,1.3181946579457897e-08,8.1222212403377911e-11,1.1096610694870831e-11,1.5148899393428353e-14,7.5687227022761543e-12,8.1035647554308307e-11,2.8810725681000273e-19,5.3346588275843004e-15,5.8324089508728788e-16,1.1352488217677475e-19,1.1349356054098142e-19,2.6578736403140836e-23,6.8954582956830732e-20,4.7428993901812459e-24,3.8077479271852788e-16,4.4429838845528992e-44,4.2707053320079987e-44,4.2707053624482742e-44
3.7858587650151194e-13,0.35758547001270174,2.6792509035458291e-16,1.8423166541631186e-23,1.8423104453845617e-23,1.2622263650145871e-36,6.1965809008995835e-29,0.0,0.0,1.8879598014026279e-15,3.2188263919555196e-25,154.0,0.0,0.99999996720013185,1.0,18.999999999977259,2.7210887513247746e-09,7.408206038951532e-10,1.4557842794912892e-08,1.4562181881148347e-08,9.770191974562775e-11,1.354212555410664e-11,1.6736171652117283e-14,9.188241887953889e-12,9.747750153548317e-11,3.5163765904454186e-19,6.5107737122886669e-15,7.117974105602092e-16,1.5306501415618629e-19,1.5301934798832478e-19,3.8643229229820542e-23,9.1959299160154476e-20,7.022938631703011e-24,4.6472303544493001e-16,8.9111903528261511e-44,8.5656555646921253e-44,8.5656556320215642e-44
4.144885229113004e-13,0.35758547001269275,2.9333870031113437e-16,2.2083379253221572e-23,2.2083297799666673e-23,1.7219682605801929e-36,8.1320015947721805e-29,0.0,0.0,2.1634367679637308e-15,4.0038485595567399e-25,154.0,0.0,0.99999996408999858,1.0,18.9999999999728,2.9791392494618804e-09,7.9376541407787496e-10,1.5937010382687172e-08,1.5942270192965069e-08,1.1543421628258365e-10,1.6230671234982678e-11,1.8323274854541942e-14,1.0954734168579713e-11,1.1516906755539398e-10,4.2148485948237043e-19,7.8039026970511133e-15,8.5313546991258911e-16,2.008591478774186e-19,2.0079490353726759e-19,5.4214024363260116e-23,1.1936912558301084e-19,1.0030315787753377e-23,5.5702348086006881e-16,1.6777982335663202e-43,1.6127410325714402e-43,1.6127410464220838e-43
4.5039116932108883e-13,0.3575854700126828,3.1875323138295152e-16,2.6075061518551349e-23,2.6074957038138121e-23,2.2933558746489192e-36,1.0433531353779691e-28,0.0,0.0,2.4556109099284893e-15,4.8995535899155599e-25,154.0,0.0,0.99999996097992105,1.0,18.999999999967951,3.2371897415269723e-09,8.442675547613651e-10,1.7315934987763405e-08,1.7322213930400375e-08,1.3436131141836715e-10,1.916216987780361e-11,1.9910211778672145e-14,1.286578405010019e-11,1.3405268776151922e-10,4.9764683441315071e-19,9.2140334215086655e-15,1.0072520352731849e-15,2.5768897410246754e-19,2.5760124006685593e-19,7.3833227441648284e-23,1.514990216355837e-19,1.3900808169997496e-23,6.5767525006987635e-16,2.9974314425891583e-43,2.8812051231457962e-43,2.8812051499829333e-43
4.862938157308772e-13,0.3575854700126721,3.4416868345967446e-16,3.0398225350951201e-23,3.0398093865395594e-23,2.9924591539212223e-36,1.3132889709553868e-28,0.0,0.0,2.7644801014293468e-15,5.9125766420556078e-25,154.0,0.0,0.99999995786989671,1.0,18.999999999962721,3.4952402275200641e-09,8.9243970349644052e-10,1.8694616687980498e-08,1.8702015469213361e-08,1.544280904532021e-10,2.2336543647324601e-11,2.1496985156463382e-14,1.4919015771693682e-11,1.5407337405098231e-10,5.8012156076205735e-19,1.0741153728578781e-14,1.1741440696594411e-15,3.2433600265712049e-19,3.2421916088385679e-19,9.8061414211894894e-23,1.8864935874990321e-19,1.8780359051681891e-23,7.6667747868895787e-16,5.1208930568582165e-43,4.9223290535190131e-43,4.9223291029210203e-43
5.221964621406657e-13,0.3575854700126606,3.6958505643269886e-16,3.5052882762200507e-23,3.5052719976015248e-23,3.8363689796361381e-36,1.6261797009143997e-28,0.0,0.0,3.0900422312625569e-15,7.0495653303033976e-25,154.0,0.0,0.99999995475992309,1.0,18.999999999957112,3.7532907074411685e-09,9.3838935711734499e-10,2.0073055561151666e-08,2.0081677146139693e-08,1.7558197276474327e-10,2.5753714733983953e-11,2.3083597676099525e-14,1.7112092595998855e-11,1.7517866657763382e-10,6.6890701612184315e-19,1.2385251660829167e-14,1.3538085370256503e-15,4.0158155006729001e-19,4.0142925067524135e-19,1.2747467703980282e-22,2.3110669352343076e-19,2.4824715008830261e-23,8.8402931658145274e-16,8.4221695980654341e-43,8.0955980207639088e-43,8.0955981078608451e-43
5.580991085504541e-13,0.35758547001264834,3.950023501951481e-16,4.0039045762589392e-23,4.0038847063075022e-23,4.8431970884858122e-36,1.9851974498151689e-28,0.0,0.0,3.4322952026540431e-15,8.3171797413189305e-25,154.0,0.0,0.99999995164999789,1.0,18.999999999951115,4.0113411812903011e-09,9.8221906541912168e-10,2.1451251685064646e-08,2.1461201259524536e-08,1.9777279750795139e-10,2.9413605353695882e-11,2.4670051980184342e-14,1.9442716176176058e-11,1.9731851971447048e-10,7.640011787473801e-19,1.414631545724244e-14,1.5462424022549877e-15,4.9020674167401166e-19,4.9001188000848133e-19,1.6266253395516109e-22,2.7914439084033495e-19,3.2199131575347044e-23,1.009729927630132e-15,1.3404001855390571e-42,1.2884259073819974e-42,1.2884259221772864e-42
5.940017549602426e-13,0.35758547001263546,4.2042056464184476e-16,4.5356726361031644e-23,4.5356486818265254e-23,6.0320759906807763e-36,2.393514455068425e-28,0.0,0.0,3.7912369330241474e-15,9.7220924808167178e-25,154.0,0.0,0.99999994854011864,1.0,18.999999999944745,4.2693916490674713e-09,1.0240266471379054e-09,2.2829205137482273e-08,2.2840590069941963e-08,2.209527179712547e-10,3.331613774727821e-11,2.6256350668597105e-14,2.1908625936508838e-11,2.204451966524577e-10,8.6540202754085764e-19,1.602433355004863e-14,1.7514426311372679e-15,5.9099251738122643e-19,5.9074721304649278e-19,2.0422623795544382e-22,3.3302319980139211e-19,4.1078096778220617e-23,1.1437784895103585e-15,2.0727449139907297e-42,1.9923739033386562e-42,1.9923739276667893e-42
6.658070477798194e-13,0.357585470012607,4.7125975517560442e-16,5.6986688381010677e-23,5.6986351093019876e-23,9.0376195172714985e-36,3.3707357626716188e-28,0.0,0.0,4.5591784100241174e-15,1.2970565990974542e-24,154.0,0.0,0.99999994232049028,1.0,18.999999999930882,4.7854925664059754e-09,1.1019442950484335e-09,2.5584384338758594e-08,2.5598970638936047e-08,2.7009942111366451e-10,4.1848816943430112e-11,2.942849138735357e-14,2.7237446929662093e-11,2.6947901141837339e-10,1.0871157024661398e-18,2.0131187301465334e-14,2.2001300475370004e-15,8.3216865737285118e-19,8.3179562903604841e-19,3.0893618580853427e-22,4.592873889014423e-19,6.4092150994411603e-23,1.4369162441072394e-15,4.6057624718398419e-42,4.4271736516160666e-42,4.4271737121808667e-42
7.376123405993963e-13,0.3575854700125756,5.2210262722550585e-16,6.9942864867128558e-23,6.9942406307245389e-23,1.3026471621556909e-35,4.5832238973221461e-28,0.0,0.0,5.393850277019509e-15,1.6848617319983308e-24,154.0,0.0,0.99999993610102189,1.0,18.999999999915527,5.3015934594567684e-09,1.1728381507078078e-09,2.8338593786588268e-08,2.8356836205405537e-08,3.2268171664636539e-10,5.1351130743807433e-11,3.2600039788900708e-14,3.3081203279102927e-11,3.2194052713976207e-10,1.3340318849765334e-18,2.4705724119597056e-14,2.6998465305503466e-15,1.1313538117628495e-18,1.1308117806454006e-18,4.4659411103304681e-22,6.117540603937196e-19,9.5437006415970712e-23,1.7634362691858025e-15,9.4309812265182624e-42,9.0652948603071218e-42,9.065294997692586e-42
8.094176334189732e-13,0.3575854700125413,5.7294918000852928e-16,8.4225351843645245e-23,8.422474594699683e-23,1.8188430906447615e-35,6.0563609358192262e-28,0.0,0.0,6.2952363617596544e-15,2.1410078215584298e-24,154.0,0.0,0.99999992988169972,1.0,18.999999999898709,5.8176943282199297e-09,1.237341339899744e-09,3.1091834102180885e-08,3.1114203555931617e-08,3.783899196566372e-10,6.1822457967713393e-11,3.5771015179973701e-14,3.9423108391271767e-11,3.7752077024135101e-10,1.6061344294939502e-18,2.9747858103228451e-14,3.2505678389902449e-15,1.4947888584167971e-18,1.4940297519364879e-18,6.2229327841345909e-22,7.9211075460241661e-19,1.3681320189612963e-22,2.1233324601317288e-15,1.8064797248560308e-41,1.7364335961087444e-41,1.736433624983377e-41
8.812229262385501e-13,0.357585470012504,6.237994127662732e-16,9.983424531448685e-23,9.9833463477822296e-23,2.4729619744791192e-35,7.8155306895878556e-28,0.0,0.0,7.2633206982470427e-15,2.6708980566348342e-24,154.0,0.0,0.99999992366250967,1.0,18.999999999880441,6.3337951726955347e-09,1.2960299628426818e-09,3.3844105906346594e-08,3.387108892991223e-08,4.3694223851562268e-10,7.3262177833811264e-11,3.8941436237980096e-14,4.6246922856183099e-11,4.3593859636164904e-10,1.9034072008203737e-18,3.5257506150661585e-14,3.8522697462137428e-15,1.9287116962561276e-18,1.9276804491612539e-18,8.412033914470413e-22,1.001892948185018e-18,1.9004370342674924e-22,2.5165989121402334e-15,3.2738866351669075e-41,3.1469421487896015e-41,3.1469422057485147e-41
9.53028219058127e-13,0.35758547001246366,6.7465332476415418e-16,1.1676964126400495e-22,1.1676865234551905e-22,3.2872481636214485e-35,9.8861187346269484e-28,0.0,0.0,8.298087520217584e-15,3.2799556452028628e-24,154.0,0.0,0.99999991744344008,1.0,18.999999999860741,6.849895992883647e-09,1.3494281992227863e-09,3.6595409819497077e-08,3.6627508037375134e-08,4.9808227782048902e-10,8.5669669959130715e-11,4.211132103139015e-14,5.3536936634412748e-11,4.9693819903077985e-10,2.2258340741120261e-18,4.1234587868585251e-14,4.5049280400844365e-15,2.4393572545417284e-18,2.4379916367801921e-18,1.1085512621257116e-21,1.242497667150951e-18,2.5706649941079341e-22,2.9432299137119924e-15,5.662906714422445e-41,5.4433287405447794e-41,5.4433288470671622e-41
