Time (s),Volume (m^3),H(4),O(5),OH(6),H2(7),H2O(8),Ar(9),He(10),HO2(11),H2O2(12),N2,Ne,C7H10(1),C7H16(2),O2(3),C7H10(57),C7H10(54),C7H11(67),C7H9(41),C7H10(125),S(151),S(153),S(152),C7H10(118),S(233),C7H10(150),C7H11(132),C2H4(30),C5H7(270),S(403),C7H10(298),S(402),C7H8(144),S(450),S(449),S(438),S(200),C7H8(533),S(314),S(310),S(234),S(802),S(856),S(961),S(953),S(1016),S(990),S(1006),S(949),C5H8O(890),C7H10(181),C7H9(137),S(535),C7H9(1071),C7H9(1285),C7H9(1286),S(1297),S(1298),S(1341),S(1367),C7H9(1335),S(1421),C7H9(1412),S(1422)
5.7397567820720524e-08,0.621586662782596,1.7500268869583336e-06,4.4962270013154497e-08,2.9657293428987906e-06,2.8874451749566985e-10,1.0107744450348163e-06,0.0,0.0,0.00069469656577704107,9.4413891287503416e-05,154.0,0.0,0.85462483733614925,1.0,18.996220988289,0.0074378905670578217,5.6895956383468398e-07,0.021723924499861717,0.030473092983380756,0.026648133581259472,0.0024589155082529015,7.8632896884814938e-09,5.0816085352539411e-05,0.043272393538789797,2.7515886049205717e-11,0.0052986395013330332,2.5802242354655375e-05,0.0064921380351768247,0.00640489898992057,1.5773781034893076e-06,4.161244462576714e-06,9.6205808646206332e-07,0.0010088309925130731,4.8251839969417227e-06,1.8041658904366177e-05,1.9460702283736204e-05,0.00047332119126191279,4.7970390321907993e-08,3.9349594601744905e-13,9.0189418276553756e-13,2.9343961961439216e-11,4.1729353333332722e-07,2.8346484412403183e-06,2.014747252183705e-07,3.9955997401833283e-07,6.2626769863412981e-08,1.7246259125794055e-08,2.2229656093151057e-13,3.9491163947027167e-08,4.4518696214572867e-08,2.5007894610007734e-06,7.8699325019893052e-10,8.8879968504257161e-11,4.1494384653660346e-13,1.0308378791235229e-12,2.9543726584747752e-09,1.4040823880999633e-18,8.056683305071231e-19,5.2647397138678148e-10,1.0934007707360841e-14,3.5261239544535611e-10,6.2780910718613852e-15,6.0878232697883074e-16,4.8299526134318277e-14
5.842703892802652e-08,0.6215872029934537,1.7855714690153593e-06,4.6841232378246642e-08,3.1400504372325981e-06,3.0959034149267852e-10,1.0943793033944046e-06,0.0,0.0,0.00071394613333451934,0.00010032552114335522,154.0,0.0,0.85226502483098565,1.0,18.996149936390999,0.0075509697355557528,5.6755841460285728e-07,0.021933269127255836,0.030895255294837862,0.027082927624063675,0.0024826181203451867,7.9721878813594242e-09,5.1519847817269168e-05,0.043994452710118044,2.7781124269721422e-11,0.005467031636699122,2.6051963913422054e-05,0.0066932260665914824,0.0065991048992802229,1.6251991527954036e-06,4.2315249564811566e-06,9.912248227038852e-07,0.001051569717607699,5.1432479000409683e-06,1.9509847779621426e-05,2.1074485346962322e-05,0.00049444585241433827,5.0008608544785997e-08,3.9894555267123256e-13,9.4004790384375484e-13,3.0656917612586262e-11,4.3688606905623211e-07,3.0249066984368492e-06,2.1502204352259302e-07,4.2709463583697663e-07,6.700534713750513e-08,1.9014012010771412e-08,2.3761556769350115e-13,4.3159553382748517e-08,4.9581282509226735e-08,2.5420877813485924e-06,8.5807688556594703e-10,9.691179467076145e-11,4.5242298695472517e-13,1.1298063882269279e-12,3.238296885671635e-09,1.5309652601107798e-18,8.7847425167506798e-19,5.8451418168770321e-10,1.2139408794226213e-14,3.9201571917950085e-10,6.9796158427371024e-15,6.7681183390297434e-16,5.3696603838689254e-14
5.9456510035332514e-08,0.6215877497265545,1.820866943141294e-06,4.8757209233043157e-08,3.3204523148081146e-06,3.3144300024328723e-10,1.1830141694575619e-06,0.0,0.0,0.00073323991647062596,0.0001064713980863784,154.0,0.0,0.84991374032378364,1.0,18.996078715067618,0.0076633933285345643,5.6616237960595931e-07,0.022137549516471226,0.031313201577619437,0.027516300730740708,0.0025057467912738139,8.0799970174250552e-09,5.2216572208253148e-05,0.044714733794361368,2.8039939943539606e-11,0.0056372591340214124,2.6295652832034269e-05,0.0068962274287665002,0.0067948291337946208,1.6733936566953031e-06,4.3016322546105718e-06,1.0206193378536637e-06,0.0010952835177895426,5.4745357103052105e-06,2.1064070998010067e-05,2.2785984968992845e-05,0.00051602933845616922,5.2093490028325092e-08,4.0434065978086745e-13,9.7907093411396799e-13,3.1998536468786945e-11,4.5694586305371989e-07,3.2237130513045818e-06,2.2917914589649376e-07,4.5590352232202606e-07,7.1589788718093707e-08,2.0922192500499773e-08,2.5364349403343322e-13,4.7089361920376906e-08,5.5098622713199989e-08,2.5832511114083721e-06,9.3431846372669981e-10,1.0552674418658754e-10,4.9262168627514548e-13,1.2365284056708422e-12,3.5444904835271202e-09,1.6670600303612527e-18,9.5656599847418606e-19,6.4798580888160559e-10,1.3457611643084966e-14,4.351747351788149e-10,7.7480016522863526e-15,7.5132551200952992e-16,5.9608067633597389e-14
6.048598114263851e-08,0.6215883027803724,1.8559072414655363e-06,5.0709902952857965e-08,3.5069694640210609e-06,3.5432425381265368e-10,1.2768614089890719e-06,0.0,0.0,0.00075256995061989674,0.00011285463269691626,154.0,0.0,0.84757096364284779,1.0,18.99600732545154,0.0077751643507548117,5.6477144706320851e-07,0.022336830868301912,0.031726948734005472,0.027948257974183269,0.0025283089199656817,8.1867214700583727e-09,5.2906286787756925e-05,0.045433243281573693,2.8292415866623158e-11,0.0058092880458134322,2.6533386715513197e-05,0.0071010956350867965,0.0069920117188327054,1.7219468376281282e-06,4.3715669885687207e-06,1.0502326188164187e-06,0.0011399725279719068,5.8192183893714229e-06,2.2707277313003274e-05,2.4598822510988091e-05,0.00053806769510675637,5.4225043491408561e-08,4.0968148619752216e-13,1.0189633782870961e-12,3.3368576972957245e-11,4.7747043656657694e-07,3.4312493793043046e-06,2.4395903424639819e-07,4.8601493379562604e-07,7.6384768915889206e-08,2.2978659712327674e-08,2.703960849446899e-13,5.1293528234991898e-08,6.1100370919394472e-08,2.6242799327876721e-06,1.0159871502766932e-09,1.1475526720385418e-10,5.3568186463434667e-13,1.3514548166988219e-12,3.8742504052771038e-09,1.8128477355020041e-18,1.0402195917409443e-18,7.172990021757286e-10,1.4897134394280828e-14,4.8238121523510166e-10,8.5884423135971292e-15,8.3282710285639532e-16,6.6073875443573299e-14
6.15154522499445e-08,0.621588861956193,1.8906867795611176e-06,5.2699009114802492e-08,3.6996318542865303e-06,3.7825540323177907e-10,1.376104587193833e-06,0.0,0.0,0.00077192846446540457,0.00011947820357235796,154.0,0.0,0.84523667413150405,1.0,18.995935768837668,0.0078862857960901936,5.6338560562795207e-07,0.02253117807433383,0.032136514078403691,0.028378804414400612,0.0025503118700549313,8.2923657192404889e-09,5.3589020507553309e-05,0.046149987646861922,2.8538634439714146e-11,0.0059830847712330267,2.676524280241629e-05,0.0073077847994093264,0.007190593220640089,1.7708440515448947e-06,4.4413297885319335e-06,1.0800557339270433e-06,0.0011856365807417792,6.1774567704567323e-06,2.4442423924038506e-05,2.6516650142308355e-05,0.00056055678114978952,5.6403263138384001e-08,4.1496825610731705e-13,1.0597250714041984e-12,3.4766785868392455e-11,4.9845711446298158e-07,3.647695491035434e-06,2.59374562619527e-07,5.1745687122790391e-07,8.139491443289489e-08,2.5191513015213355e-08,2.8788891887512564e-13,5.5785331363377468e-08,6.7617310156617413e-08,2.6651747258874695e-06,1.1033592818064755e-09,1.2462862590873627e-10,5.8174922318699062e-13,1.4750514078204047e-12,4.2289165754943286e-09,1.9688222403014442e-18,1.1297184131392236e-18,7.9288626117446622e-10,1.6466959370251847e-14,5.3394371935873707e-10,9.5064304370886339e-15,9.2184933272091843e-16,7.3136283954916856e-14
6.254492335725049e-08,0.6215894270580994,1.925200432917884e-06,5.4724217008170222e-08,3.898464991048312e-06,4.0325727581083322e-10,1.4809283148180107e-06,0.0,0.0,0.00079130788046703499,0.00012634495668503254,154.0,0.0,0.84291085066289706,1.0,18.995864046675734,0.0079967606474815565,5.620048429610427e-07,0.022720655704764642,0.032541915325205631,0.028807945098274914,0.0025717629685061026,8.3969343483749992e-09,5.4264802987351376e-05,0.046864973349988182,2.8778677653456727e-11,0.0061586160555931312,2.6991297950299886e-05,0.0075162496331642866,0.0073905147553603931,1.8200707901423795e-06,4.51092128320962e-06,1.1100798343138874e-06,0.0012322752125578488,6.549401426286421e-06,2.6272473547499104e-05,2.8543147939391275e-05,0.00058349227734900912,5.8628128955473303e-08,4.2020119887243661e-13,1.1013555843762632e-12,3.6192898752469478e-11,5.1990303338528425e-07,3.8732290419808102e-06,2.7543843131149219e-07,5.5025702270232372e-07,8.6624802062911711e-08,2.7569091108701167e-08,3.0613740019695922e-13,6.0578389139715077e-08,7.4681353082540398e-08,2.7059359698785508e-06,1.1967182342448927e-09,1.3517887962831631e-10,6.3097317468489508e-13,1.6077987586547408e-12,4.6098715832006583e-09,2.1354900023713723e-18,1.2253530701590351e-18,8.752030463484459e-10,1.8176545754012737e-14,5.9018814106116425e-10,1.0507767131021911e-14,1.0189548540256681e-15,8.0839923245607495e-14
6.357439446455647e-08,0.621589997892956,1.9594435144732724e-06,5.6785210121704688e-08,4.1034899764151366e-06,4.2935021174268553e-10,1.5915180950772585e-06,0.0,0.0,0.00081070081514247622,0.00013345760495171805,154.0,0.0,0.84059347165462051,1.0,18.995792160563251,0.0081065918768933078,5.606291461636899e-07,0.022905327996619304,0.032943170576707766,0.029235685059324744,0.0025926695042824402,8.5004320411820061e-09,5.4933664494908456e-05,0.047578206834983129,2.9012627073360726e-11,0.0063358489897880465,2.72116286216534e-05,0.0077264454423454009,0.0075917179979217075,1.8696126830494621e-06,4.5803420998059691e-06,1.1402961552322505e-06,0.0012798876699747024,6.9351925542187234e-06,2.8200391497020079e-05,3.0682020970981674e-05,0.00060686969516453315,6.0899607008473704e-08,4.2538054887465563e-13,1.1438542295456778e-12,3.7646640618017667e-11,5.4180514973213281e-07,4.1080254565428654e-06,2.9216318128158513e-07,5.8444275055906264e-07,9.207895650510712e-08,3.0119970868242194e-08,3.2515675205395413e-13,6.5686656389990401e-08,8.2325540966858388e-08,2.7465641426786562e-06,1.2963542801121578e-09,1.4643886869411016e-10,6.8350676821524746e-13,1.7501921092243254e-12,5.0185403041372332e-09,2.3133698172507408e-18,1.3274212498444742e-18,9.6472837453154274e-10,2.0035841956690946e-14,6.5145824827738542e-10,1.1598571624071351e-14,1.124737179236635e-15,8.9231870815607688e-14
6.460386557186246e-08,0.6215905742703931,1.9934117531498397e-06,5.8881666608771642e-08,4.3147235750514353e-06,4.5655405196453595e-10,1.7080601716650526e-06,0.0,0.0,0.00083010007911107897,0.0001408187280062261,154.0,0.0,0.83828451508317758,1.0,18.995720112238576,0.008215782445272185,5.5925850312715417e-07,0.023085258842360533,0.033340298311104667,0.029662029317475899,0.0026130387270580781,8.6028635786172874e-09,5.5595635927195884e-05,0.048289694529770416,2.9240563824873789e-11,0.0065147510096373526,2.7426310870302365e-05,0.0079383281243929123,0.0077941451907753015,1.9194554999699396e-06,4.6495928639828195e-06,1.1706960173699712e-06,0.0013284729158880566,7.334959878271926e-06,3.0229142777331202e-05,3.2936996374042474e-05,0.00063068438527056085,6.3217649741503946e-08,4.3050654536195239e-13,1.1872200662656447e-12,3.912772638240478e-11,5.6416024747600333e-07,4.3522578542757241e-06,3.0956118886880513e-07,6.2004107920176646e-07,9.7761848288244998e-08,3.2852965962705171e-08,3.4496200957770497e-13,7.1124422891355698e-08,9.0584040977555998e-08,2.7870597209303551e-06,1.4025644351788019e-09,1.58442197084264e-10,7.3950660835467424e-13,1.902741203253809e-12,5.4563894537789939e-09,2.5029925441952769e-18,1.4362275614505244e-18,1.0619653981705434e-09,2.2055297647631141e-14,7.1811621903594986e-10,1.2785290794337655e-14,1.2398216056929676e-15,9.8361724897385184e-14
6.563333667916845e-08,0.6215911560027905,2.0271012733515563e-06,6.1013259731403055e-08,4.5321782849583924e-06,4.8488812724395332e-10,1.8307413780820441e-06,0.0,0.0,0.0008494986769106822,0.00014843077216654719,154.0,0.0,0.83598395849826368,1.0,18.995647903574117,0.0083243353025083695,5.5789290070750678e-07,0.023260511778890578,0.03373331737056396,0.03008698287884104,0.0026328778459748826,8.7042338357374382e-09,5.6250748788859475e-05,0.048999442845805041,2.9462568580143669e-11,0.0066952898951495752,2.7635420328277954e-05,0.0081518541649729607,0.0079977391524741342,1.9695851528095196e-06,4.7186741998236721e-06,1.2012708281460464e-06,0.0013780296357959547,7.7488225677477002e-06,3.2361689195716871e-05,3.5311820424576211e-05,0.00065493154587535868,6.5582196276551447e-08,4.3557943229216545e-13,1.2314519064962042e-12,4.0635861404424334e-11,5.8696494581632245e-07,4.6060969802178326e-06,3.2764466080159286e-07,6.5707868355302759e-07,1.0367789180316911e-07,3.5777125250131516e-08,3.6556801346472972e-13,7.6906311102820049e-08,9.9492141787480678e-08,2.8274231799796467e-06,1.51565229499196e-09,1.7122321391871406e-10,7.9913276897065197e-13,2.0659701080835777e-12,5.9249270728438888e-09,2.7049008138474097e-18,1.5520833687030344e-18,1.1674419671036752e-09,2.4245875421653521e-14,7.9054317100536297e-10,1.4074708588775738e-14,1.3648661298645409e-15,1.0828167692336495e-13
6.666280778647444e-08,0.6215917429052621,2.0605085753735677e-06,6.3179658284130126e-08,4.7558624127898185e-06,5.1437124845425797e-10,1.9597489885150857e-06,0.0,0.0,0.00086888980659744364,0.0001562960505880836,154.0,0.0,0.8336917790368692,1.0,18.995575536569799,0.0084322533873988914,5.5653232489834073e-07,0.023431149976941585,0.034122246949384379,0.03051055073550606,0.0026521940284439899,8.8045477786520945e-09,5.6899035172464617e-05,0.049707458177722104,2.9678721544576799e-11,0.0068774337697076731,2.783903219315017e-05,0.0083669806346569203,0.0082024432860793653,2.019987697745059e-06,4.7875867297988691e-06,1.2320120829730592e-06,0.0014285562440709573,8.1768891721326154e-06,3.4600986495038429e-05,3.7810255607483854e-05,0.00067960623084455422,6.7993172713581775e-08,4.4059945817897247e-13,1.2765483204082113e-12,4.217074198901215e-11,6.1021570666848699e-07,4.8697111392294672e-06,3.4642562949469629e-07,6.9558187814395396e-07,1.0983144344113397e-07,3.8901730957978481e-08,3.8698940390641114e-13,8.3047273673748337e-08,1.0908624752252235e-07,2.8676549938552875e-06,1.6359278617462198e-09,1.8481699388083367e-10,8.6254870193955946e-13,2.2404170118621296e-12,6.4257019471984576e-09,2.9196487189469807e-18,1.6753066123272143e-18,1.2817111716984768e-09,2.6619062079175075e-14,8.6913968406936288e-10,1.5473955318139207e-14,1.5005623495738596e-15,1.190465830356912e-13
6.769227889378043e-08,0.6215923347956412,2.0936305166826254e-06,6.5380526998477392e-08,4.9857801533561842e-06,5.4502169800303056e-10,2.0952705704824232e-06,0.0,0.0,0.00088826685913861905,0.00016441674359455458,154.0,0.0,0.83140795343719864,1.0,18.99550301334666,0.0085395396276132882,5.5517676292240171e-07,0.023597236230853247,0.034507106582242292,0.030932737865323242,0.0026709943989901967,8.9038104615261545e-09,5.7540527740744105e-05,0.050413746902995826,2.9889102443112096e-11,0.0070611510991785411,2.8037221215820709e-05,0.0085836651855042551,0.0084082015873833404,2.0706493372339368e-06,4.8563310747318664e-06,1.2629113664807771e-06,0.0014800508902384198,8.6192575719473167e-06,3.6949981512129976e-05,4.043607768948318e-05,0.00070470335762887746,7.0450492430975681e-08,4.4556687594266339e-13,1.3225076419911933e-12,4.3732055879854211e-11,6.339088419891985e-07,5.1432661342399658e-06,3.6591594862629383e-07,7.3557660682319982e-07,1.1622679983557727e-07,4.2236296654262982e-08,4.092406148636502e-13,8.9562590736747935e-08,1.194038700765999e-07,2.907755635248821e-06,1.7637073620443739e-09,1.992593165852579e-10,9.2992114106595824e-13,2.4266339987287951e-12,6.9603029641989379e-09,3.1478014883937633e-18,1.8062216230231316e-18,1.4053518662358186e-09,2.9186879496074253e-14,9.5432631510869792e-10,1.6990516813261374e-14,1.6476363527624423e-15,1.307140345291945e-13
6.872175000108642e-08,0.6215929314944652,2.1264642940276397e-06,6.7615526928945972e-08,5.2219316729789639e-06,5.7685722237656955e-10,2.2374938394495767e-06,0.0,0.0,0.00090762341760814726,0.00017279489917822947,154.0,0.0,0.82913245805239955,1.0,18.995430336140604,0.0086461969396615188,5.5382620099437418e-07,0.023758832948733644,0.034887916132537992,0.031353549231713296,0.0026892860381398805,9.0020270235004614e-09,5.8175259705179567e-05,0.051118315381612676,3.0093790508595703e-11,0.0072464106909485284,2.8230061688772328e-05,0.0088018660475525073,0.0086149586529380446,2.1215564220079141e-06,4.9249078537666458e-06,1.2939603537337204e-06,0.0015325114652560432,9.076014945200665e-06,3.9411609365244048e-05,4.3193072799003497e-05,0.00073021771499759869,7.2954056386062911e-08,4.5048194275714812e-13,1.3693279746655569e-12,4.5319482740008872e-11,6.5804052093865218e-07,5.4269252083100205e-06,3.8612728898829823e-07,7.7708843307085093e-07,1.2286819620492968e-07,4.5790565016163705e-08,4.3233586867787402e-13,9.6467866991612714e-08,1.3048361982235193e-07,2.9477255754953079e-06,1.8993130560513947e-09,2.1458664496372087e-10,1.0014200014497774e-12,2.6251868027397852e-12,7.5303584076344043e-09,3.3899351457979221e-18,1.9451589255407818e-18,1.5389691714850294e-09,3.1961895061389796e-14,1.0465441041937596e-09,1.8632243427836852e-14,1.8068495914283078e-15,1.4334442711343902e-13
6.97512211083924e-08,0.6215935328249579,2.1590074263419943e-06,6.9884315821275744e-08,5.464313196366498e-06,6.0989502576236098e-10,2.386606515608446e-06,0.0,0.0,0.00092695325619476787,0.00018143243366122968,154.0,0.0,0.82686526886410117,1.0,18.995357507296387,0.0087522282288640483,5.5248062398998417e-07,0.023916002142999295,0.035264695780841439,0.031772989783473898,0.0027070759813529067,9.0992026857104212e-09,5.8803264806242817e-05,0.051821169955754344,3.0292864469995441e-11,0.0074331816928871249,2.8417627434771296e-05,0.0090215420252178977,0.0088226596878786378,2.1726954530017473e-06,4.9933176843362012e-06,1.3251508114084243e-06,0.0015859356077900142,9.547237749094973e-06,4.1988790674087596e-05,4.6085034516865674e-05,0.00075614397057904598,7.550375341552619e-08,4.5534491989869353e-13,1.4170071968898714e-12,4.6932694620588097e-11,6.8260677688022325e-07,5.7208489904141724e-06,4.0707113460325172e-07,8.2014253090258529e-07,1.2975980479406117e-07,4.9574505402767478e-08,4.5628917101051568e-13,1.0377902858706761e-07,1.4236519474991721e-07,2.9875652845547416e-06,2.0430730385355983e-09,2.3083610275963634e-10,1.0772182745838501e-12,2.8366545413321608e-12,8.1375351935524519e-09,3.6466361539504593e-18,2.0924550346757761e-18,1.6831949554750003e-09,3.4957231662184615e-14,1.1462550714206402e-09,2.0407358874156229e-14,1.978999739409361e-15,1.5700102888962286e-13
7.07806922156984e-08,0.6215941386130174,2.1912577384012347e-06,7.2186548463736958e-08,5.7129170966920168e-06,6.4415176471102673e-10,2.5427961830002883e-06,0.0,0.0,0.0009462503390322923,0.00019033113250973611,154.0,0.0,0.82460636149575717,1.0,18.995284529261713,0.0088576363893241097,5.5114001853503758e-07,0.024068805421292871,0.035637466013440887,0.03219106445459409,0.0027243712179962662,9.1953427483912461e-09,5.9424577297024365e-05,0.052522316949489833,3.0486402539748384e-11,0.0076214335922408574,2.8599991796018212e-05,0.0092426524936100353,0.0090312505135320097,2.2240530832028908e-06,5.061561182132132e-06,1.3564745989188758e-06,0.0016403207104831196,1.0032991716618317e-05,4.4684428815851366e-05,4.9115760981445623e-05,0.00078247667820967857,7.8099460535455072e-08,4.6015607260169067e-13,1.4655429677583806e-12,4.8571356417567547e-11,7.0760351421840538e-07,6.0251954448491348e-06,4.2875877910114468e-07,8.6476367634957941e-07,1.3690573341196859e-07,5.3598311238756827e-08,4.8111430610293585e-13,1.1151231980711691e-07,1.5508936806947002e-07,3.0272752309941663e-06,2.195321032372699e-09,2.4804545114933079e-10,1.1574919194865941e-12,3.0616294291554002e-12,8.7835380493478643e-09,3.9185010454962106e-18,2.2484522433476414e-18,1.8386882915276535e-09,3.8186577196183665e-14,1.2539427036528643e-09,2.232446887938856e-14,2.1649215327388247e-15,1.7175004694687593e-13
