Time (s),Volume (m^3),H(4),O(5),OH(6),H2(7),H2O(8),Ar(9),He(10),HO2(11),H2O2(12),N2,Ne,C7H10(1),C7H16(2),O2(3),C7H10(57),C7H10(54),C7H11(67),C7H9(41),C7H10(125),S(151),S(153),S(152),C7H10(118),S(233),C7H10(150),C7H11(132),C2H4(30),C5H7(270),S(403),C7H10(298),S(402),C7H8(144),S(450),S(449),S(438),S(200),C7H8(533),S(314),S(310),S(234),S(802),S(856),S(961)
1.1545412584082813e-07,0.49025293263638997,2.4784172440329472e-06,1.9976699802873595e-07,4.1100454272039022e-05,4.4387870428378344e-09,4.6525223341081041e-05,0.0,0.0,0.0020252971118381174,0.0015373086314985462,154.0,0.0,0.72182909908969828,1.0,18.987067845429078,0.012281043962146718,4.519823465937352e-07,0.03010758771982228,0.053707697057811379,0.044975735901401734,0.0044240760969422076,1.7775917136094157e-08,0.00011495518099313891,0.073944647526190441,5.0034966064083683e-11,0.023885570442666884,3.4830089173379351e-05,0.021409261358115481,0.019272735904754604,6.0703322450499183e-06,7.0425360135907852e-06,3.7088547347548771e-06,0.0084641808665449139,6.5807319514870401e-05,0.0004594786502008235,0.00053808716347484675,0.0047261012514091157,3.9324080779256265e-07,8.9858122289293469e-13,9.4182578031268807e-12,2.8235009739548432e-10,4.3562519594623309e-06,7.5898705473413259e-05,7.0526218651287296e-06
1.1708804638607552e-07,0.49025362304456993,2.4957027646997008e-06,2.0474245284949294e-07,4.249369764078273e-05,4.6164729464145782e-09,4.8997423494741966e-05,0.0,0.0,0.0020454971536245058,0.0015922708534604813,154.0,0.0,0.71871675642620658,1.0,18.986868890955645,0.012401859417836008,4.5026149330919458e-07,0.030094630290614089,0.054011285315867193,0.045498287522386237,0.0044221282154325607,1.7876184837548329e-08,0.0001156036147401558,0.074846369541709798,5.0012936114064147e-11,0.024377279070106717,3.4815620161439344e-05,0.021829390644461346,0.019585182295359414,6.1686703384602799e-06,7.1289780987583975e-06,3.7689377391147664e-06,0.0087055760492290926,6.8089583634660177e-05,0.00048250329932485203,0.0005665424875526692,0.0048468541014176419,4.044774427934918e-07,9.0364989735053407e-13,9.686619241626261e-12,2.8959602098908779e-10,4.4766436599856936e-06,7.9315211741342906e-05,7.3703710115304651e-06
1.1872196693132291e-07,0.49025430999662234,2.5125474118910429e-06,2.0974383343041183e-07,4.3903370043784578e-05,4.7973732613334693e-09,5.1550750292616691e-05,0.0,0.0,0.0020651757028325862,0.0016479587137261022,154.0,0.0,0.71562407488377011,1.0,18.986670159783987,0.012521460313718343,4.4855169766493647e-07,0.030076213462914166,0.054305971460236566,0.046018122044408014,0.0044193780937101454,1.7973504179910152e-08,0.00011623298148465319,0.075744660450704188,4.9981833068448895e-11,0.024869592032227258,3.4794817653384235e-05,0.022249306892690113,0.019894326675343608,6.2659662014716791e-06,7.2150909166181065e-06,3.8283839617719107e-06,0.008949083754542576,7.0388053961897794e-05,0.0005061593147797325,0.00059589556485000383,0.0049678967885625567,4.1581280861999231e-07,9.0856952893547541e-13,9.9573224617335336e-12,2.9686073793032451e-10,4.5977232248324288e-06,8.2820161224971778e-05,7.6963522935039805e-06
1.203558874765703e-07,0.49025499333283945,2.5289611725059722e-06,2.1477011594025456e-07,4.5329011866118418e-05,4.9814443993810508e-09,5.418587858497256e-05,0.0,0.0,0.0020843414609957064,0.0017043523225343388,154.0,0.0,0.7125508927515064,1.0,18.986471678236754,0.01263985612150619,4.4685286697018119e-07,0.030052533096104509,0.054591919854722899,0.046535256238508828,0.0044158545552839953,1.8067929702768503e-08,0.00011684363393027331,0.076639542246098563,4.9941982907999543e-11,0.025362419422727097,3.476790869339529e-05,0.022668935066770503,0.020200099373640139,6.362197943775992e-06,7.3008765793944104e-06,3.8871800279344733e-06,0.0091946370711017585,7.2700992421061635e-05,0.00053044274895159259,0.00062614941620667719,0.0050891848009735861,4.2724378479165623e-07,9.1334287465334899e-13,1.0230293025097322e-11,3.0414159599341447e-10,4.7194516057552027e-06,8.6413786739583827e-05,8.0305873396830903e-06
1.219898080218177e-07,0.4902556729035554,2.5449538061314435e-06,2.1982030325392582e-07,4.6770168213318513e-05,5.1686423300657198e-09,5.6903443105765554e-05,0.0,0.0,0.0021030033641742277,0.0017614318707997714,154.0,0.0,0.70949704922857648,1.0,18.986273471919947,0.012757056237026892,4.4516490894913712e-07,0.030023779978935076,0.054869293007078747,0.047049706741258579,0.004411585676216522,1.8159515328576471e-08,0.00011743592079635533,0.077531036736683073,4.9893703175848336e-11,0.025855673945832755,3.4735114452161417e-05,0.023088202834377243,0.020502436056064957,6.4573453574392265e-06,7.3863371816490466e-06,3.9453135906013948e-06,0.0094421697884241144,7.502667518824205e-05,0.00055534901960134085,0.00065730636489254876,0.0052106748154336089,4.3876728328935487e-07,9.1797266038472358e-13,1.0505457278017392e-11,3.1143601324302045e-10,4.8417906451355547e-06,9.0096287936386457e-05,8.3730946852588681e-06
1.236237285670651e-07,0.4902563485688308,2.5605348460955617e-06,2.2489342444133575e-07,4.8226389323473005e-05,5.3589226681705487e-09,5.9704039018743812e-05,0.0,0.0,0.0021211705471492377,0.0018191776566703836,154.0,0.0,0.70646238447783805,1.0,18.986075565721432,0.012873069980746964,4.4348773196044561e-07,0.029990139900203019,0.055138251518667331,0.047561490055561019,0.0044065987956255857,1.8248314345077325e-08,0.00011801018669048221,0.078419165548161557,4.9837303063437593e-11,0.0263492708596063,3.4696650308512099e-05,0.023507040496518552,0.020801277590332675,6.5513898735718206e-06,7.4714748003787707e-06,4.0027733043390611e-06,0.0096916164368482504,7.7363396026852707e-05,0.00058087292801004811,0.0006893680474670844,0.0053323246967365229,4.5038025043188251e-07,9.2246157985293516e-13,1.0782742395513647e-11,3.1874147801840199e-10,4.9647030816608023e-06,9.3867832172648297e-05,8.723889853284858e-06
1.2525764911231249e-07,0.49025702019813877,2.5757136011167409e-06,2.2998853424962075e-07,4.9697230938422698e-05,5.5522407558243976e-09,6.2588222502997978e-05,0.0,0.0,0.0021388523099198156,0.0018775701100669031,154.0,0.0,0.70344673967482485,1.0,18.985877983810965,0.012987906598306408,4.4182124495852205e-07,0.029951793722424239,0.055398954039429862,0.048070622551498098,0.0044009205266046418,1.8334379390636172e-08,0.00011856677201978576,0.079303950124261988,4.977308354859098e-11,0.026843127919807027,3.4652725934512981e-05,0.023925380918169609,0.021096569908484714,6.644314519245033e-06,7.5562914951192785e-06,4.059548798834203e-06,0.0099429123239202725,7.9709469424973982e-05,0.000607008678005427,0.00072233542575301092,0.0054540934948215276,4.6207966858722616e-07,9.2681229393963446e-13,1.1062076421832961e-11,3.2605554878400711e-10,5.0881525538781284e-06,9.7728555382486321e-05,9.0829854360303689e-06
1.2689156965755988e-07,0.4902576876700596,2.5904991574717112e-06,2.3510471258062579e-07,5.1182254636328122e-05,5.7485517392767375e-09,6.5556511373974152e-05,0.0,0.0,0.0021560580864208503,0.0019365898152808728,154.0,0.0,0.70044995705231039,1.0,18.985680749641695,0.013101575261061937,4.401653573599809e-07,0.029908917458201633,0.05565155722792265,0.048577120467209758,0.004394576767467206,1.8417762441867893e-08,0.00011910601292173341,0.08018541172790275,4.9701337548547592e-11,0.027337165324348052,3.4603545383615562e-05,0.024343159459951635,0.021388263867130247,6.7361038737778369e-06,7.6407893080546814e-06,4.1156306520015787e-06,0.010195993567402285,8.2063233532857972e-05,0.00063374989577543058,0.00075620879983951815,0.005575941439855488,4.7386255772547228e-07,9.3102743017903704e-13,1.1343388307091234e-11,3.3337585385664752e-10,5.2121036017790233e-06,0.00010167856294658153,9.4503911762306754e-06
1.2852549020280727e-07,0.4902583508719711,2.6049003816122776e-06,2.4024106396537412e-07,5.268102812781369e-05,5.9478106405680472e-09,6.860938573615628e-05,0.0,0.0,0.0021727974153765935,0.0019962175317100954,154.0,0.0,0.69747187994068904,1.0,18.985483885952831,0.013214085066638015,4.3851997931053595e-07,0.029861682348826628,0.05589621571622088,0.049080999909805474,0.0043875927134063332,1.8498514800880097e-08,0.00011962824116348317,0.081063571442409665,4.9622350008534493e-11,0.02783130565838414,3.4549307181525297e-05,0.024760313910891122,0.021676315105889091,6.8267440231158152e-06,7.7249702641320366e-06,4.1710103624435993e-06,0.0104507971250608,8.4423052900166928e-05,0.00066108965037685308,0.00079098782203121517,0.0056978299354305106,4.8572597682115171e-07,9.3510958192563753e-13,1.1626607939980666e-11,3.4070009102088513e-10,5.33652166656037e-06,0.00010571793055922556,9.8261140480993967e-06
1.3015941074805466e-07,0.49025900969974856,2.6189259231672642e-06,2.4539671703708471e-07,5.4193125517841266e-05,6.1499724242921414e-09,7.1747288663811932e-05,0.0,0.0,0.0021890799132039153,0.0020564342128109631,154.0,0.0,0.69451235280441415,1.0,18.985287414773445,0.013325445039484759,4.3688502166615074e-07,0.029810254944882014,0.056133082079368971,0.04958227685630473,0.0043799928684479681,1.8576687085247074e-08,0.00012013378408164944,0.081938450172779467,4.9536398047904937e-11,0.028325473840064012,3.4490204419408006e-05,0.025176784422289693,0.021960683904407832,6.9162225150240451e-06,7.8088363711805277e-06,4.2256803219717163e-06,0.010707260821391078,8.678732101344149e-05,0.00068902047484893094,0.00082667151166006671,0.0058197215500368727,4.9766702511225065e-07,9.3906130788502869e-13,1.1911666177541569e-11,3.4802602704063959e-10,5.4613730887017614e-06,0.00010984670509126384,1.0210158337946193e-05
1.3179333129330205e-07,0.4902596640574643,2.6325842182723009e-06,2.5057082400414387e-07,5.5718127535391228e-05,6.3549920596496719e-09,7.4970626906393898e-05,0.0,0.0,0.0022049152488783125,0.0021172210233477789,154.0,0.0,0.69157122127471049,1.0,18.98509135742751,0.013435664131441765,4.3526039575752544e-07,0.029754797188652288,0.056362306809149089,0.050080967154603501,0.0043718010575641807,1.8652329220667455e-08,0.00012062296455245792,0.082810068646984827,4.9443751139362123e-11,0.028819597066977464,3.4426424849074695e-05,0.025592513442730842,0.022241335038311751,7.0045283143603045e-06,7.8923896200347386e-06,4.2796337879718351e-06,0.010965323371425566,8.9154462635154274e-05,0.0007175343878443438,0.00086325827067888186,0.0059415800069578971,5.0968284322245159e-07,9.4288513193476403e-13,1.2198494871654168e-11,3.5535149707522303e-10,5.5866251044920165e-06,0.00011406490544759427,1.0602525724276964e-05
1.3342725183854944e-07,0.4902603138570966,2.6458834931755329e-06,2.5576256012429402e-07,5.7255621732958851e-05,6.562824577993295e-09,7.8279771615377049e-05,0.0,0.0,0.0022203131206756325,0.002178559355019114,154.0,0.0,0.68864833217878729,1.0,18.984895734539744,0.013544751222306988,4.3364601370993348e-07,0.029695466497897224,0.056584038292012993,0.050577086524463438,0.0043630404390789376,1.8725490432280364e-08,0.00012109610091263565,0.083678447417316434,4.9344671194294428e-11,0.029313604763323429,3.435815097988176e-05,0.026007445654245551,0.022518237634442433,7.0916517561846135e-06,7.9756319846617152e-06,4.3328648551829165e-06,0.011224924401775013,9.1522935946561704e-05,0.00074662291569272191,0.00090074589995659492,0.0060633701727290405,5.2177061415380863e-07,9.4658354245063458e-13,1.2487026891906475e-11,3.6267440401069682e-10,5.7122458411313416e-06,0.00011837252341797828,1.1003215357282061e-05
1.3506117238379683e-07,0.4902609590182348,2.6588317680724725e-06,2.6097112318117456e-07,5.8805202657810824e-05,6.7734251260650794e-09,8.1675059089485576e-05,0.0,0.0,0.0022352832347030819,0.0022404308405405593,154.0,0.0,0.68574353356574813,1.0,18.984700566042392,0.013652715120409812,4.3204178847528307e-07,0.029632415850781163,0.056798422790857117,0.05107065055852178,0.0043537335172775162,1.8796219238409717e-08,0.00012155350691992079,0.08454360686175863,4.9239412707793175e-11,0.029807428527822619,3.4285560177031539e-05,0.02642152790965575,0.022791365025709075,7.1775845001627809e-06,8.0585654222913458e-06,4.3853684277933966e-06,0.011486004469050232,9.3891234497290034e-05,0.0007762771148146243,0.00093913161619744621,0.0061850580442992702,5.3392756415689837e-07,9.501589919861477e-13,1.2777196146128441e-11,3.6999271771305964e-10,5.8382043105290924e-06,0.0001227695245200663,1.1412223937589411e-05
1.3832901347429161e-07,0.4902622351397627,2.6837063930343116e-06,2.7143563076302732e-07,6.1939038633063604e-05,7.20275175637279e-09,8.8725237875449388e-05,0.0,0.0,0.002263978940155596,0.0023657010798960694,154.0,0.0,0.67998760622063792,1.0,18.984311668533767,0.013865308217771566,4.2886346293955992e-07,0.029495744920910127,0.057205725195030512,0.052050174360382569,0.0043335675869076648,1.8930570156648379e-08,0.00012242236000783942,0.086264348421899825,4.9011342122019473e-11,0.030794261223627561,3.4128112109977012e-05,0.027246940452868337,0.023326207684452371,7.345850885741008e-06,8.223513262601463e-06,4.4881765861085245e-06,0.012012368678110738,9.8621468384991969e-05,0.00083724453993341266,0.0010185833621536556,0.0064279964567457888,5.5843812675519482e-07,9.5695063951296406e-13,1.3362187276109162e-11,3.8460777463825587e-10,6.0910148705776974e-06,0.0001318314118001017,1.2255172959103512e-05
1.4127007045573693e-07,0.49026336712469465,2.704969520521037e-06,2.809036307934891e-07,6.4796907912141025e-05,7.5981664311593475e-09,9.5367694364093293e-05,0.0,0.0,0.0022884390122454965,0.0024800887712379412,154.0,0.0,0.67486764245023856,1.0,18.983963400857849,0.014052887608473617,4.260368461960801e-07,0.029361465666587309,0.057548594064655678,0.052923160392828787,0.0043137627140431992,1.9043639298553087e-08,0.00012315358333496825,0.087802206644828087,4.8787354986751215e-11,0.031681138126579696,3.3973322472480523e-05,0.027986414019010388,0.023794468341105358,7.493160288777841e-06,8.3709290855666609e-06,4.5781803619349497e-06,0.012490577989601525,0.00010286375102863106,0.00089395128125406673,0.0010931221363444591,0.0066459726892622957,5.8070730898358741e-07,9.6266646324766076e-13,1.3893637419806623e-11,3.9772659177457449e-10,6.3194063771655193e-06,0.00014029194609737944,1.3042197359368672e-05
1.4421112743718224e-07,0.4902644831484656,2.7252111592209334e-06,2.9041464911698742e-07,6.7687965076213528e-05,8.0018620261193281e-09,0.0001022929721969917,0.0,0.0,0.0023116625348597033,0.002595930439156801,154.0,0.0,0.66980398666316554,1.0,18.983616884618865,0.014236961636451155,4.2324181501808965e-07,0.029217319107395168,0.057869835143709351,0.053788103933873628,0.0042925092609718812,1.9149549352146385e-08,0.00012383850886936996,0.089329943354594987,4.8546984806277513e-11,0.032566449361072121,3.3807079821000074e-05,0.028722400031705782,0.024250259538701729,7.6365378513024033e-06,8.5173736732735083e-06,4.6657818526052373e-06,0.012972698865571265,0.00010708382259158029,0.00095233264408030077,0.0011705026199781946,0.006863138751929611,6.0315953905685548e-07,9.6802038652740824e-13,1.4429413380595969e-11,4.1080192269900125e-10,6.5484497562725654e-06,0.00014904043177771313,1.3856020012861179e-05
1.4715218441862756e-07,0.49026558298130146,2.7444711892173145e-06,2.9996475434992205e-07,7.0610112229775877e-05,8.413586741103373e-09,0.00010950187508247653,0.0,0.0,0.0023337041486897019,0.0027131290389853049,154.0,0.0,0.66479579923808652,1.0,18.983272212173588,0.014417579164148596,4.2047788716343085e-07,0.029064048327954558,0.058170223484278749,0.054645091461752296,0.004269916511993042,1.9248557368886525e-08,0.00012447879900464968,0.09084767128336424,4.8291467666080095e-11,0.033449868060882813,3.3630245784079079e-05,0.029454659211512899,0.024693558828660929,7.7759768432333056e-06,8.6628578532025832e-06,4.7509769445111151e-06,0.013458419846800421,0.00011127436608045383,0.0010123224953256656,0.0012506898531259958,0.0070793351483313983,6.2578027954250537e-07,9.7302540406694366e-13,1.4969168998389586e-11,4.2382422866196832e-10,6.7779950732472917e-06,0.00015807582525443356,1.4696543143588281e-05
1.5009324140007287e-07,0.4902666664510699,2.7627876735210994e-06,3.0955021157589679e-07,7.3561330692247019e-05,8.8330929543525527e-09,0.00011699490381966388,0.0,0.0,0.0023546173925581204,0.0028315907283159624,154.0,0.0,0.65984225450951484,1.0,18.982929469373868,0.01459478835017562,4.1774458953031696e-07,0.028902356761005325,0.058450511507176929,0.055494208205390645,0.0042460879119072936,1.9340912873428459e-08,0.00012507606737929559,0.092355501450983132,4.8021973416454743e-11,0.034331086309250899,3.3443636034965233e-05,0.030182970489354092,0.025124376529780907,7.9114808456093905e-06,8.8073922883218138e-06,4.8337678254961502e-06,0.01394743994495066,0.00011542852912087462,0.0010738515965515001,0.0013336442297786633,0.007294412901536612,6.4855548073739744e-07,9.7769412926749224e-13,1.5512569787310898e-11,4.3678459500173528e-10,7.0079008490551887e-06,0.00016739687072409327,1.5563649199087327e-05
1.5303429838151819e-07,0.49026773344012675,2.7801969419937457e-06,3.191674734945735e-07,7.6539680869688138e-05,9.260137662220619e-09,0.00012477227142948104,0.0,0.0,0.0023744545308858264,0.0029512249354479402,154.0,0.0,0.65494254085112813,1.0,18.982588735783676,0.014768636660295447,4.1504145716460675e-07,0.028732909823242701,0.058711429142018851,0.056335538165165171,0.0042211213073264338,1.9426857915810146e-08,0.00012563187929317244,0.093853543193859579,4.7739608592628407e-11,0.035209814293002149,3.3248022185439118e-05,0.030907130028357977,0.025542753155882177,8.0430629432603289e-06,8.9509874798453985e-06,4.9141624901064809e-06,0.014439468657835382,0.0001195399324191211,0.0011368480269834404,0.0014193218641186543,0.0075082331843915155,6.7147158150587834e-07,9.8203879766707606e-13,1.6059292951499822e-11,4.4967470936113347e-10,7.2380338064721472e-06,0.00017700211410804007,1.6457202152281726e-05
1.559753553629635e-07,0.4902687838798494,2.7967336740531532e-06,3.2881317186121964e-07,7.9543301689423356e-05,9.6944828347017593e-09,0.00013283391816768582,0.0,0.0,0.0023932664153443195,0.0030719443996473366,154.0,0.0,0.65009586070272163,1.0,18.982250084904493,0.014939170878355171,4.1236803183711534e-07,0.028556336530572463,0.058953684034884414,0.057169164133710718,0.0041951091847913565,1.9506627148277717e-08,0.00012614775230907716,0.095341904193972732,4.7445419359474684e-11,0.036085779486097536,3.3044133656004061e-05,0.031626950287244701,0.025948756916321532,8.1707449415573145e-06,9.0936537700082337e-06,4.9921742591375583e-06,0.014934225937260454,0.00012360267358112241,0.0012012375963939134,0.0015076749558862036,0.0077206669391009664,6.94515507891308e-07,9.8607127192827629e-13,1.6609027348284589e-11,4.6248683924805881e-10,7.4682686021896223e-06,0.0001868899165000467,1.7377048757026655e-05
