Time (s),Volume (m^3),H(4),O(5),OH(6),H2(7),H2O(8),Ar(9),He(10),HO2(11),H2O2(12),N2,Ne,C7H10(1),C7H16(2),O2(3),C7H10(57),C7H10(54),C7H11(67),C7H9(41),C7H10(125),S(151),S(153),S(152),C7H10(118),S(233),C7H10(150),C7H11(132),C2H4(30),C5H7(270),S(403),C7H10(298),S(402),C7H8(144),S(450)
1.0623055283269673e-14,1.1180450815602492,4.8321824559145035e-14,1.6480080822501133e-22,1.6480022073662801e-22,8.1944897091333417e-36,7.1731397682713023e-30,0.0,0.0,4.6936420360964661e-15,4.7626025487733547e-26,154.0,0.0,0.99999996456970974,1.0,18.999999999999918,2.0351044415740863e-09,2.3126289670565161e-08,5.0056594546791722e-09,5.0057327712493992e-09,9.7038193131643771e-11,4.9778573814752395e-14,6.6473882870880464e-16,2.9113437617743168e-14,1.6038550953880298e-10,5.2164408125827468e-22,1.0461294911833289e-16,3.161066638512775e-16,9.4952193667051781e-21,9.4951870824839203e-21,2.7719181295163711e-26,1.0899400442375328e-19,4.5650399616668022e-27,7.7052905986317883e-18,3.5076017981004255e-48
1.2952533248116078e-14,1.1180450815602492,5.8918123343712534e-14,2.4500195215591026e-22,2.450012315837873e-22,1.4861007156947282e-35,1.3002432921173346e-29,0.0,0.0,5.7269220587549487e-15,7.0841469105068927e-26,154.0,0.0,0.99999995680160514,1.0,18.999999999999879,2.4813725478337873e-09,2.8128111245036717e-08,6.1033126534880772e-09,6.1034076968132058e-09,1.4402549372627763e-10,7.4001502510708696e-14,8.114900725697986e-16,4.3238778593209302e-14,2.3804649969151596e-10,7.7597257240904593e-22,1.5552325978446226e-16,4.6993785133044882e-16,1.7211451366163698e-20,1.7211380246742948e-20,6.103596565168615e-26,1.9731975285626082e-19,1.0083455093853128e-26,1.1455101408070295e-17,1.4330832401193481e-47
1.5282011212962483e-14,1.1180450815602487,6.9514437102926205e-14,3.4105231220975841e-22,3.4105145603056663e-22,2.4419172161941016e-35,2.135508600467306e-29,0.0,0.0,6.7616531566848073e-15,9.866698157582497e-26,154.0,0.0,0.99999994903393807,1.0,18.999999999999833,2.9276406476994509e-09,3.3105228675406858e-08,7.2009610184537942e-09,7.2010798382194237e-09,2.0016019300232666e-10,1.030100950461191e-13,9.5824101707672562e-16,6.0130483071929208e-14,3.3082638439157584e-10,1.0806276803747633e-21,2.1649427600314709e-16,6.5416659706298985e-16,2.8267761653273522e-20,2.8267624717265571e-20,1.1747383129492197e-25,3.2367705725318866e-19,1.946217665904383e-26,1.5945935992123441e-17,4.4427510118438713e-47
1.761148917780889e-14,1.1180450815602485,8.0110765836768725e-14,4.5295191078756685e-22,4.5295091602415582e-22,3.7392319195519896e-35,3.2684925795186672e-29,0.0,0.0,7.7978353333294006e-15,1.3110994188576817e-25,154.0,0.0,0.99999994126670677,1.0,18.99999999999978,3.3739087411712718e-09,3.8057763933464536e-08,8.2986045499804017e-09,8.2987492036982185e-09,2.6539712741655067e-10,1.3680394842921349e-13,1.1049940700775591e-15,7.978031944521044e-14,4.3865051699640671e-10,1.4356051672586938e-21,2.8752597214515572e-16,8.6879216562834148e-16,4.3264812798407462e-20,4.3264572681319477e-20,2.0590761537346267e-25,4.9479381064011587e-19,3.4209472611253285e-26,2.117779251548455e-17,1.1706634287319268e-46
1.9940967142655294e-14,1.118045081560248,9.0707109545222889e-14,5.8070077028628016e-22,5.8069963350768759e-22,5.4304532611140284e-35,4.744577025586975e-29,0.0,0.0,8.8354685921355587e-15,1.6817773036150498e-25,154.0,0.0,0.99999993349990934,1.0,18.999999999999719,3.8201768282494435e-09,4.2985838520633691e-08,9.3962432484719435e-09,9.3964158014653211e-09,3.3969130759181061e-10,1.7538265970164362e-13,1.2517469001728505e-15,1.0218007527070772e-13,5.6144453872646925e-10,1.8409007954551538e-21,3.6861832263794009e-16,1.1138138216332564e-15,6.2803243818967891e-20,6.2802851525136857e-20,3.3627274011895457e-25,7.173719380710769e-19,5.6021090927599425e-26,2.7150669147020182e-17,2.7325086477705044e-46
2.22704451075017e-14,1.118045081560248,1.0130346822827152e-13,7.2429891310449062e-22,7.2429763042592952e-22,7.5680766198086927e-35,6.6091448954759379e-29,0.0,0.0,9.874552936554619e-15,2.0987772919146886e-25,154.0,0.0,0.99999992573354302,1.0,18.999999999999652,4.2664449089341606e-09,4.7889573418155377e-08,1.0493877114332441e-08,1.0494079639715913e-08,4.2299793676355681e-10,2.1874582592513761e-13,1.3984966161846651e-15,1.2732155920919724e-13,6.9913440915375488e-10,2.2965103276060444e-21,4.5977130197456898e-16,1.3892308296902648e-15,8.748369570454144e-20,8.7483089236242442e-20,5.1966593407841373e-25,9.980846464512033e-19,8.6802364944194622e-26,3.3864564060430073e-17,5.7412992683511515e-46
2.5491102614072677e-14,1.1180450815602472,1.1595366028978125e-13,9.4893710341622372e-22,9.4893561178016878e-22,1.135647345637649e-34,9.9111551905068736e-29,0.0,0.0,1.1313545818694653e-14,2.751738316752074e-25,154.0,0.0,0.99999991499673413,1.0,18.999999999999542,4.8834400645702383e-09,5.4629446456080459e-08,1.2011420642632517e-08,1.2011668035697995e-08,5.5293603318039608e-10,2.8657765594755031e-13,1.6013883835976884e-15,1.6658188215786173e-13,9.1389714599842842e-10,3.0092811972298379e-21,6.0236641835831105e-16,1.8200736998537315e-15,1.311904888921733e-19,1.3118945583910367e-19,8.8473016458965478e-25,1.4942404564013782e-18,1.483229050604495e-25,4.4367442564446348e-17,1.4416804811031549e-45
2.871176012064366e-14,1.1180450815602465,1.3060388097499093e-13,1.2038711313348753e-21,1.2038694212487753e-21,1.6238162204010919e-34,1.4162432241036629e-28,0.0,0.0,1.2755312451232925e-14,3.4935799300511268e-25,154.0,0.0,0.99999990426074048,1.0,18.999999999999414,5.5004352079861668e-09,6.1323339814735936e-08,1.352895493524965e-08,1.3529251193964388e-08,6.9989938796779519e-10,3.6355308569826327e-13,1.8042844536878393e-15,2.1104591250680607e-13,1.1567993678960207e-09,3.8182072618979497e-21,7.641922037440938e-16,2.309013611577873e-15,1.8746151847502353e-19,1.8745986671218468e-19,1.4138553850125131e-24,2.1316020988449344e-18,2.3790745388754727e-25,5.6286761325429785e-17,3.28319669561537e-45
3.193241762721464e-14,1.1180450815602458,1.4525413028385622e-13,1.4891010560520321e-21,1.489099116823996e-21,2.2352919761544315e-34,1.9482911577304562e-28,0.0,0.0,1.4199852843342782e-14,4.3244974283554078e-25,154.0,0.0,0.99999989352555596,1.0,18.999999999999275,6.1174303391824439e-09,6.797156690010272e-08,1.5046479993251151e-08,1.5046829135917624e-08,8.6377195359795557e-10,4.4967105068085501e-13,2.0071739460417503e-15,2.6069226107196786e-13,1.4276492706233048e-09,4.723277327116862e-21,9.452485915175461e-16,2.8560486216928732e-15,2.5788396131154117e-19,2.5788144827932836e-19,2.1499138449707082e-24,2.9274564335206208e-18,3.6311836791555832e-25,6.9622515575398227e-17,6.8823729290661789e-45
3.515307513378562e-14,1.1180450815602447,1.5990440821633304e-13,1.8046269367600712e-21,1.8046247564988656e-21,2.9840825119000433e-34,2.5992528837332881e-28,0.0,0.0,1.5647167004212631e-14,5.2446861673953225e-25,154.0,0.0,0.99999988279117547,1.0,18.999999999999122,6.7344254581595719e-09,7.4574439326481895e-08,1.6563995817704187e-08,1.656440188287617e-08,1.0444383459637518e-09,5.4493048650413892e-13,2.2100561995428726e-15,3.1549961250235335e-13,1.7262561464637111e-09,5.7244801996481714e-21,1.1455355152919786e-15,3.4611767871080842e-15,3.4404494847250195e-19,3.4404127682520328e-19,3.139413412324946e-24,3.8989914057274565e-18,5.3223388641363278e-25,8.4374700563134959e-17,1.3449792202298738e-44
3.83737326403566e-14,1.118045081560244,1.7455471477237767e-13,2.1504488326506354e-21,2.1504463982656858e-21,3.8842347001862598e-34,3.3811219818365524e-28,0.0,0.0,1.7097254943050168e-14,6.2543415792831538e-25,154.0,0.0,0.99999987205759333,1.0,18.999999999998956,7.3514205649180419e-09,8.1132266397838392e-08,1.8081502409675799e-08,1.8081969456044791e-08,1.241784036426131e-09,6.4933032891197623e-13,2.4129490123018059e-15,3.7544674666712788e-13,2.0524307016247084e-09,6.8218046878348535e-21,1.365052908973221e-15,4.1243961648312867e-15,4.4753155222683798e-19,4.4752636422543082e-19,4.4335460468394141e-24,5.0632674123572317e-18,7.5445536030591239e-25,1.0054331155896275e-16,2.4790181423547174e-44
4.159439014692758e-14,1.118045081560243,1.8920504995194671e-13,2.5265668029161533e-21,2.5265641001175368e-21,4.9498270921080315e-34,4.3058920711900272e-28,0.0,0.0,1.855011666907873e-14,7.3536591585910723e-25,154.0,0.0,0.99999986132480445,1.0,18.999999999998774,7.9684156594583487e-09,8.764535556577283e-08,1.9598999770232895e-08,1.9599531876573151e-08,1.4556951822368803e-09,7.6286951375588845e-13,2.6158485788646114e-15,4.4051252013716154e-13,2.4059847759592862e-09,8.0152396008644997e-21,1.6038007067035077e-15,4.8457048119483126e-15,5.6993080060651354e-19,5.6992367375859908e-19,6.0871240762211083e-24,6.4372425855628736e-18,1.0397238380623041e-24,1.1812834385061422e-16,4.3498334390994132e-44
4.481504765349856e-14,1.118045081560242,2.0385541375499713e-13,2.9329809067482469e-21,2.9329779200466923e-21,6.1949781740467518e-34,5.3855567927059017e-28,0.0,0.0,2.0005752191541262e-14,8.542834478235116e-25,154.0,0.0,0.99999985059280283,1.0,18.999999999998579,8.5854107417809745e-09,9.4114011944090196e-08,2.1116487900442214e-08,2.1117089165536104e-08,1.6860588062834894e-09,8.8554697702521609e-13,2.8187290533216201e-15,5.1067588630448567e-13,2.7867316400496042e-09,9.3047737492046121e-21,1.8617788429224424e-15,5.6251007856448264e-15,7.1282966212733209e-19,7.1282010368365703e-19,8.1595300699327773e-24,8.0377459931052901e-18,1.398913605137661e-24,1.3712979274772092e-16,7.3202582160761117e-44
4.803570516006954e-14,1.1180450815602405,2.1850580618148618e-13,3.3696912033391509e-21,3.369687916046035e-21,7.6338389165937309e-34,6.6321098196771482e-28,0.0,0.0,2.1464161519696591e-14,9.8220631750673604e-25,154.0,0.0,0.99999983986158347,1.0,18.999999999998369,9.2024058118864057e-09,1.0053853877088699e-07,2.2633966801370399e-08,2.2634641343892192e-08,1.9327626259881411e-09,1.0173616548203728e-12,3.021602809904799e-15,5.8591587663688606e-13,3.1944857124099671e-09,1.0690395944985648e-20,2.1389872523101951e-15,6.4625821431875895e-15,8.7781505886836011e-19,8.7780250154802416e-19,1.071367322166212e-23,9.8815031492267692e-18,1.8436471144279725e-24,1.5754765357762721e-16,1.1884113962933835e-43
5.125636266664052e-14,1.1180450815602392,2.3315622723137148e-13,3.8366977518802898e-21,3.8366941461076344e-21,9.2805999653313354e-34,8.0575448402056443e-28,0.0,0.0,2.2925344662822836e-14,1.1191540963678902e-24,154.0,0.0,0.99999982913114116,1.0,18.999999999998145,9.819400869775127e-09,1.0691923699210862e-07,2.4151436474083916e-08,2.4152188432481825e-08,2.1956952075075548e-09,1.1583124833792965e-12,3.2245048992933646e-15,6.6621161804662958e-13,3.6290628143494792e-09,1.2172095001908007e-20,2.4354258698400949e-15,7.3581469419437474e-15,1.0664738528728997e-18,1.0664576496449843e-18,1.3816767126455262e-23,1.1985113023715593e-17,2.3864607891932037e-24,1.7938192168926427e-16,1.8699292774019393e-43
5.44770201732115e-14,1.1180450815602376,2.4780667690461101e-13,4.3340006115636581e-21,4.3339966682241298e-21,1.1149484446704948e-33,9.6738555706963021e-28,0.0,0.0,2.4389301630213887e-14,1.2651463622534033e-24,154.0,0.0,0.99999981840147023,1.0,18.999999999997907,1.0436395915447612e-08,1.1325640570449273e-07,2.5668896919649098e-08,2.5669730452130945e-08,2.4747458017204495e-09,1.3083983990513311e-12,3.4274074138705372e-15,7.5154231486162626e-13,4.0902798988908968e-09,1.3749859734043875e-20,2.7510946307239655e-15,8.3117932393621905e-15,1.2803928592111845e-18,1.2803722792284546e-18,1.753935495831063e-23,1.4365072495896314e-17,3.040627771348703e-24,2.0263259244912868e-16,2.8625059375020328e-43
5.769767767978247e-14,1.118045081560236,2.624571552011629e-13,4.8615998415805071e-21,4.8615955403874137e-21,1.3254754737912454e-33,1.1493035742774226e-27,0.0,0.0,2.5856032431182518e-14,1.4202027007014116e-24,154.0,0.0,0.9999998076725658,1.0,18.999999999997655,1.1053390948904333e-08,1.1955034176837355e-07,2.7186348139132147e-08,2.718726742358857e-08,2.7698044875979374e-09,1.4676183383218031e-12,3.6302657041447088e-15,8.4188726504666231e-13,4.5779552877342817e-09,1.5423678956930877e-20,3.0859934704612592e-15,9.3235190929911687e-15,1.5211588336425853e-18,1.5211330573215412e-18,2.1956009069142301e-23,1.7037754978343009e-17,3.8203119749424894e-24,2.2729966124489891e-16,4.2765589611812978e-43
6.091833518635345e-14,1.1180450815602345,2.7710766212098592e-13,5.41949550112264e-21,5.4194908205899309e-21,1.5610705844135046e-33,1.3527079117360592e-27,0.0,0.0,2.73255370750572e-14,1.5843427036675864e-24,154.0,0.0,0.99999979694442231,1.0,18.999999999997389,1.1670385970145771e-08,1.2580134021246669e-07,2.8703790133599121e-08,2.8704799367428295e-08,3.0807620223202597e-09,1.6359712377878304e-12,3.8331334323994295e-15,9.372258436744754e-13,5.0919084235288315e-09,1.7193541488509363e-20,3.4401223247890037e-15,1.0393322560460872e-14,1.7903584848621359e-18,1.7903265999925064e-18,2.7144463402692209e-23,2.0019432764217587e-17,4.7404062266043727e-24,2.5338312348174234e-16,6.2518538109382074e-43
6.413899269292444e-14,1.1180450815602332,2.917581976640389e-13,6.0076876493811685e-21,6.0076825668234279e-21,1.8231671824988084e-33,1.5787979472279069e-27,0.0,0.0,2.8797815571185054e-14,1.7575859707634155e-24,154.0,0.0,0.99999978621703489,1.0,18.999999999997108,1.2287380979172385e-08,1.3200969387032924e-07,3.0221222904115935e-08,3.0222326304132899e-08,3.4075099758879287e-09,1.8134560341816496e-12,4.0360626382297487e-15,1.0375375182219187e-12,5.6319600923591706e-09,1.9059436147737877e-20,3.8134811297280919e-15,1.1521201699500169e-14,2.0895784627929241e-18,2.0895394598656567e-18,3.3186250485032555e-23,2.3326256956972904e-17,5.8166767820165566e-24,2.8088297458573033e-16,8.9630501570098897e-43
6.735965019949542e-14,1.1180450815602312,3.0640876183028112e-13,6.6261763455477095e-21,6.6261708370801574e-21,2.1132019617772219e-33,1.8287730614741985e-27,0.0,0.0,3.0272867928928853e-14,1.9399521080669193e-24,154.0,0.0,0.99999977549039798,1.0,18.999999999996813,1.2904375975984644e-08,1.3817569375496526e-07,3.173864645174837e-08,3.1739848254254127e-08,3.7499405924132233e-09,2.0000716643481127e-12,4.2389593336348887e-15,1.1428018332262995e-12,6.1979321944869026e-09,2.1021351752974931e-20,4.2060698215367462e-15,1.2707154567920466e-14,2.4204053699212165e-18,2.4203581383885697e-18,4.0165919024853061e-23,2.6974278151555422e-17,7.0656136217633935e-24,3.0979921000041885e-16,1.2625825173853768e-42
7.05803077060664e-14,1.1180450815602296,3.2105935461967218e-13,7.2749616488132265e-21,7.2749556893517156e-21,2.4326155045640208e-33,2.103832636919627e-27,0.0,0.0,3.175069415766976e-14,2.1314607292795708e-24,154.0,0.0,0.99999976476450692,1.0,18.999999999996504,1.3521370960583009e-08,1.4429962872307337e-07,3.325606077756206e-08,3.3257365238210604e-08,4.1079469144422293e-09,2.1958170652665445e-12,4.4417713855471067e-15,1.2529984244819774e-12,6.7896479498310113e-09,2.3079277125121832e-20,4.6178883367535629e-15,1.395117922363143e-14,2.7844257502756758e-18,2.7843690741101253e-18,4.8171601766883945e-23,3.0979427898194673e-17,8.5045637842906473e-24,3.4013182519000773e-16,1.750375260907254e-42
7.380096521263738e-14,1.1180450815602276,3.3570997603217179e-13,7.9540436183691519e-21,7.9540371816301657e-21,2.7828517011720725e-33,2.4051760588832426e-27,0.0,0.0,3.323129426680458e-14,2.3321314546080723e-24,154.0,0.0,0.99999975403935626,1.0,18.999999999996181,1.4138365932967938e-08,1.5038178582455652e-07,3.4773465882622515e-08,3.4774877276137792e-08,4.4814226535387933e-09,2.4006911740296168e-12,4.6446528976294198e-15,1.3681070046816488e-12,7.4069316840680435e-09,2.5233201088712418e-20,5.048936612154048e-15,1.5253273724625854e-14,3.1832261000508933e-18,3.1831586541554302e-18,5.7294303688797932e-23,3.5357537998117741e-17,1.0151591774207317e-23,3.7188081563613146e-16,2.3915835026311936e-42
7.702162271920836e-14,1.1180450815602254,3.5036062606774037e-13,8.6634223134063004e-21,8.6634153719069525e-21,3.1653583114032541e-33,2.7340027144256952e-27,0.0,0.0,3.4714668265748227e-14,2.541983911845624e-24,154.0,0.0,0.99999974331494101,1.0,18.999999999995843,1.4755360893139886e-08,1.5642244999267281e-07,3.6290861767995088e-08,3.6292384388199112e-08,4.8702623050149967e-09,2.6146929278637644e-12,4.8476399187445531e-15,1.4881073765828987e-12,8.0496090182595012e-09,2.7483112467249452e-20,5.4992145847903843e-15,1.6613436128994382e-14,3.6183928573129498e-18,3.618313203302869e-18,6.7628407595576957e-23,4.0124323397424594e-17,1.2025602485729452e-23,4.0504617684080524e-16,3.2244860629958882e-42
8.024228022577934e-14,1.1180450815602232,3.6501130472633838e-13,9.4030977931159216e-21,9.4030903181739466e-21,3.5815864204492585e-33,3.0915119934396533e-27,0.0,0.0,3.6200816163931201e-14,2.7610377353241298e-24,154.0,0.0,0.99999973259125652,1.0,18.999999999995499,1.5372355841099307e-08,1.6242190436921133e-07,3.780824843474501e-08,3.7809886594756693e-08,5.2743610275256573e-09,2.8378212641093765e-12,5.0504931466786471e-15,1.6129794196090292e-12,8.7175066698447277e-09,2.9829000082349292e-20,5.96872219195079e-15,1.8031664494911254e-14,4.0915124119707499e-18,4.0914189947308194e-18,7.9271028520748574e-23,4.5295400139344785e-17,1.4146211410971181e-23,4.3962790432344068e-16,4.2946489984233677e-42
8.346293773235032e-14,1.118045081560221,3.7966201200792671e-13,1.0173070116688683e-20,1.017306207842244e-20,4.0329909650999478e-33,3.4789032875969542e-27,0.0,0.0,3.7689737970801908e-14,2.9893125669276599e-24,154.0,0.0,0.99999972186829711,1.0,18.999999999995136,1.598935077684665e-08,1.6838043001771178e-07,3.9325625883937359e-08,3.9327383915833468e-08,5.693614749256832e-09,3.0700751202399235e-12,5.2532235192678006e-15,1.7427031020952758e-12,9.4104526281500662e-09,3.2270852761673229e-20,6.4574593711967453e-15,1.9507956880648124e-14,4.6041710961409799e-18,4.6040622398171018e-18,9.2322465578205596e-23,5.0886269531706799e-17,1.6533858300062666e-23,4.7562599362355845e-16,5.6559236344669343e-42
8.66835952389213e-14,1.1180450815602188,3.9431274791246653e-13,1.0973339343315651e-20,1.0973330710644127e-20,4.5210302244471259e-33,3.8973759913721194e-27,0.0,0.0,3.91814336958242e-14,3.2268280551116945e-24,154.0,0.0,0.99999971114605857,1.0,18.99999999999476,1.6606345700382362e-08,1.7429830622566651e-07,4.0842994116637067e-08,4.0844876371033346e-08,6.1279200560268509e-09,3.3114534338434101e-12,5.4561845856307773e-15,1.8772584687993697e-12,1.0128275969441405e-08,3.4808659337542871e-20,6.9654260603251677e-15,2.1042311344560722e-14,5.1579551934850346e-18,5.1578290981813587e-18,1.0688561706272632e-22,5.6912334830883982e-17,1.920968661272704e-23,5.1304044029799809e-16,7.3715251769881632e-42
8.990425274549228e-14,1.1180450815602163,4.0896351243991931e-13,1.1803905532187353e-20,1.1803896272830151e-20,5.04716631295736e-33,4.3481295010546084e-27,0.0,0.0,4.0675903348479661e-14,3.4736038558527798e-24,154.0,0.0,0.99999970042453545,1.0,18.999999999994369,1.722334061170688e-08,1.8017581023917488e-07,4.2360353133908954e-08,4.2362363980337701e-08,6.5771742895382358e-09,3.5619551426402949e-12,5.6592645681842524e-15,2.016625652288982e-12,1.0870807019315685e-08,3.7442408635506557e-20,7.4926221974026576e-15,2.2634725945101767e-14,5.7544509301798539e-18,5.7543056681473058e-18,1.2306638397073092e-22,6.3388886592596655e-17,2.219564857773666e-23,5.5187123992348375e-16,9.5152075859648415e-42
9.312491025206326e-14,1.118045081560214,4.2361430559024683e-13,1.2664768742494684e-20,1.266475882297202e-20,5.6128647034505194e-33,4.8323632157054383e-27,0.0,0.0,4.2173146938265235e-14,3.7296596317298866e-24,154.0,0.0,0.9999996897037231,1.0,18.999999999993964,1.7840335510820653e-08,1.8601321754402089e-07,4.3877702936817687e-08,4.3879846764036481e-08,7.0412754433005924e-09,3.8215791844661288e-12,5.8619669714900208e-15,2.1607848612916466e-12,1.1637877180681483e-08,4.0172089479290951e-20,8.0390477207302382e-15,2.428519874080851e-14,6.3952444836600686e-18,6.3950779961274024e-18,1.4097313953063452e-22,7.0331118189630976e-17,2.5514393137579589e-23,5.9211838809402305e-16,1.2172526569361444e-41
