Time (s),Volume (m^3),H(4),O(5),OH(6),H2(7),H2O(8),Ar(9),He(10),HO2(11),H2O2(12),N2,Ne,C7H10(1),C7H16(2),O2(3),C7H10(57),C7H10(54),C7H11(67),C7H9(41),C7H10(125),S(151),S(153),S(152),C7H10(118),S(233),C7H10(150),C7H11(132),C2H4(30),C5H7(270),S(403),C7H10(298),S(402),C7H8(144),S(450),S(449),S(438),S(200),C7H8(533),S(314),S(310)
1.035413262035134e-08,0.34780674419943886,3.1339739720397565e-08,1.6521217835525266e-10,1.498689968600854e-10,6.5305956246606625e-14,1.6468750684481027e-11,0.0,0.0,3.3444202050671977e-05,2.5100434328376852e-07,154.0,0.0,0.98348777905098472,1.0,18.998628627212149,0.00081702683522553684,1.9406769142818143e-07,0.0044548159162262069,0.0058410496828015983,0.001508680184492292,0.0013032489063390207,3.2518007947217362e-09,2.1216290940105607e-05,0.0021807620311837051,1.7224284246776347e-11,0.00024301608956703413,3.4048744448207621e-06,9.7202627690889387e-05,9.7114999286114297e-05,4.9280733470193681e-08,1.5216185311575439e-07,3.0875173220513503e-08,2.831836260061445e-05,1.1227798214993581e-09,1.302867559034655e-09,1.3106016616425176e-09,1.3128793270614456e-05,8.5543730578107831e-10,1.9048798462502403e-13,3.584684050933339e-14
1.0772955366144473e-08,0.347806654885573,3.3300350032486678e-08,1.8299661094668617e-10,1.6537608224279026e-10,7.8173779881095359e-14,1.8973868676562649e-11,0.0,0.0,3.6146630285394205e-05,2.9346915546894724e-07,154.0,0.0,0.98282178402455211,1.0,18.99857290564189,0.00084946226943884531,1.9394588881581782e-07,0.0046265993317171497,0.0060711875061401762,0.0015691238087959562,0.0013537552800674843,3.3799129614809686e-09,2.2052240439810035e-05,0.0022682699131391705,1.7891797671231511e-11,0.00026278957236038243,3.5386173822760045e-06,0.00010523990266413381,0.0001051440204641,5.3354953975332226e-08,1.5889434420777313e-07,3.3427847944321061e-08,3.108398089987457e-05,1.3595110291359607e-09,1.5901788846825108e-09,1.600009143244294e-09,1.4756373668989579e-05,9.4045902998771068e-10,1.9799345936042059e-13,3.9301212956065853e-14
1.1191778111937605e-08,0.34780656633502816,3.5290136613512268e-08,2.0186941169389317e-10,1.8174536068400671e-10,9.2908488614378567e-14,2.1739539004679586e-11,0.0,0.0,3.8948286755536526e-05,3.410423580038114e-07,154.0,0.0,0.98215599602527393,1.0,18.998517154892347,0.00088185040366575978,1.9382411990531105e-07,0.0047977049961772994,0.0063008021495058048,0.0016295220351560161,0.001404061759136793,3.5077331687550693e-09,2.288628491781363e-05,0.0023557228937954961,1.8556669204010331e-11,0.000283312404900479,3.6718344054738208e-06,0.00011358618755587397,0.0001134815286173963,5.7585697005163529e-08,1.6562265336017833e-07,3.6078594995953937e-08,3.4008680748455589e-05,1.6334313385776569e-09,1.925756890467708e-09,1.9381350092286057e-09,1.6510340998539084e-05,1.030451257881183e-09,2.05481830081464e-13,4.2952347413637937e-14
1.1610600857730737e-08,0.34780647853921826,3.7307214978587884e-08,2.2184631836647347e-10,1.9898099877230821e-10,1.0968873558118243e-13,2.4780860932678465e-11,0.0,0.0,4.1848414155243259e-05,3.9410465199034261e-07,154.0,0.0,0.98149042127223718,1.0,18.998461372258681,0.0009141912812938366,1.9370238592490263e-07,0.0049681288933175159,0.0065298887117390507,0.0016898748798093207,0.0014541671675738551,3.635258688499017e-09,2.3718406572927562e-05,0.0024431209896227141,1.9218883302959059e-11,0.00030458182271084905,3.8045223740307302e-06,0.00012224026121658514,0.00012212627251216977,6.1972326300579831e-08,1.7234676803329952e-07,3.8827015719163248e-08,3.7095990609893657e-05,1.948503569133025e-09,2.3153628674322034e-09,2.3308147612498999e-09,1.8394971505755844e-05,1.125525833774932e-09,2.1295293696226411e-13,4.6804603621783956e-14
1.202942360352387e-08,0.3478063914896011,3.9349793324931906e-08,2.4294206828153032e-10,2.1708620282777568e-10,1.2870151985406348e-13,2.8113091729647286e-11,0.0,0.0,4.4846240170718237e-05,4.5304823632952843e-07,154.0,0.0,0.98082506594497965,1.0,18.998405555069787,0.00094648494588579573,1.9358068809509948e-07,0.0051378670764448261,0.0067584423392239587,0.0017501823593733643,0.001504070349878575,3.762486819117841e-09,2.4548587776548685e-05,0.0025304642176263957,1.9878424696503577e-11,0.00032659504926008413,3.9366782016205109e-06,0.00013120089528921675,0.00013107699153919522,6.6514200846155944e-08,1.7906668079393457e-07,4.1672708477523782e-08,4.0349409706322995e-05,2.3089188497011524e-09,2.7651835191090356e-09,2.7843179801006156e-09,2.0414490555157596e-05,1.2257936835939259e-09,2.2040662172647078e-13,5.0862305104965181e-14
1.2448246349317002e-08,0.347806305177679,4.1416167852581578e-08,2.6517044784429217e-10,2.3606328511407272e-10,1.5014209402695543e-13,3.1751631559577782e-11,0.0,0.0,4.7940977805069157e-05,5.1827655073778818e-07,154.0,0.0,0.98015993618302122,1.0,18.99834970068844,0.00097873144117804835,1.9345902762858127e-07,0.0053069156686854652,0.0069864582262941744,0.0018104444908438092,0.0015537701710889042,3.8894148856938642e-09,2.5376811074142211e-05,0.0026177525953461098,2.0535278384509349e-11,0.00034934929617932769,4.0682988561515958e-06,0.00014046685433453821,0.00014033241578467691,7.1210674906033646e-08,1.8578238727863296e-07,4.4615268676917337e-08,4.377240769051717e-05,2.7190977575912052e-09,3.281843695919723e-09,3.3053616856210511e-09,2.2573072395190183e-05,1.3313648044289673e-09,2.2784272766058653e-13,5.5129738767248096e-14
1.2867069095110134e-08,0.34780621959499913,4.3504718323312702e-08,2.8854433958503737e-10,2.5591372652216577e-10,1.7421386132506903e-13,3.5712009201348558e-11,0.0,0.0,5.1131825705989309e-05,5.9020401613913674e-07,154.0,0.0,0.97949503808540495,1.0,18.998293806511338,0.0010109308110792083,1.9333740573010838e-07,0.0054752708631931766,0.0072139316156294032,0.0018706612915919791,0.0016032655168415717,4.0160402402086273e-09,2.6203059186690044e-05,0.0027049861408529629,2.1189429639083829e-11,0.00037284176348025125,4.1993813599328558e-06,0.00015003689595687953,0.0001498912661030935,7.6061098060836494e-08,1.9249388501941218e-07,4.7654288788661694e-08,4.7368424324041525e-05,3.1836911457585832e-09,3.8724188686929544e-09,3.9011234537649334e-09,2.4874839935826731e-05,1.4423482542826908e-09,2.3526109962696984e-13,5.9611154494743752e-14
1.3285891840903267e-08,0.3478061347331535,4.5613903852543068e-08,3.130757667473805e-10,2.7663823579954325e-10,2.0112826267638928e-13,4.0009868583752339e-11,0.0,0.0,5.4417968496193329e-05,6.6925577250596249e-07,154.0,0.0,0.97883037771024795,1.0,18.998237869969234,0.0010430830996685943,1.9321582359643388e-07,0.0056429289233424921,0.0074408577986419559,0.0019308327793623251,0.0016525552934283795,4.1423602617591878e-09,2.7027315012102246e-05,0.0027921648727465081,2.1840864005320565e-11,0.00039706963977349709,4.3299227898276099e-06,0.0001599097709302511,0.00015975225419206335,8.1064815245613822e-08,1.9920117287468132e-07,5.0789358373284542e-08,5.114086916172608e-05,3.7075806654922172e-09,4.544447334661448e-09,4.5792542842522604e-09,2.7323864538118774e-05,1.5588521420139495e-09,2.4266158407650801e-13,6.431076476586409e-14
1.3704714586696399e-08,0.3478060505837805,4.7742258917198259e-08,3.3877593560711198e-10,2.9823680557387757e-10,2.3110465493154949e-13,4.4660956081088593e-11,0.0,0.0,5.7798577106359193e-05,7.5586741437098613e-07,154.0,0.0,0.97816596107430365,1.0,18.998181888526968,0.0010751883511947132,1.9309428241621744e-07,0.0058098861829071705,0.0076672321158534184,0.0019909589722698646,0.0017016384278481405,4.2683723567689291e-09,2.7849561626592543e-05,0.0028792888101514015,2.2489567301985744e-11,0.00042203010248753722,4.4599202773962039e-06,0.00017008422332480806,0.00016991408266913988,8.6221166788772018e-08,2.0590425066466839e-07,5.4020064104915808e-08,5.5093121242456954e-05,4.2958790069192206e-09,5.305942159091386e-09,5.3478912212571002e-09,2.9924165815498763e-05,1.6809836174805062e-09,2.5004402906096674e-13,6.9232744269396753e-14
1.4123537332489531e-08,0.34780596713856454,4.988838956752055e-08,3.656552756481567e-10,3.2070876534576201e-10,2.6437018105199214e-13,4.9681108531074558e-11,0.0,0.0,6.1272809110389073e-05,8.5048472417784305e-07,154.0,0.0,0.97750179415253358,1.0,18.998125859683562,0.0011072466100737297,1.9297278336993907e-07,0.0059761390462238686,0.0078930499572613753,0.0020510398887975951,0.0017505138678542828,4.3940739591929337e-09,2.8669782286018573e-05,0.0029663579727139933,2.3135525622147191e-11,0.00044772031808790414,4.5893710090271227e-06,0.00018055899063362997,0.0001803754451504789,9.1529488451959438e-08,2.1260311884697031e-07,5.7345989796277631e-08,5.9228528786362539e-05,4.9539298731821519e-09,6.1654028520343758e-09,6.2156697262002625e-09,3.2679711446801926e-05,1.8088488618824351e-09,2.5740828424502382e-13,7.4381229530493365e-14
1.4542360078282664e-08,0.34780588438923676,5.2050969831581763e-08,3.9372347771402191e-10,3.4405283161440009e-10,3.0115963307058484e-13,5.5086241939379593e-11,0.0,0.0,6.4839809062794388e-05,9.5356340364344549e-07,154.0,0.0,0.97683788287769047,1.0,18.99806978097229,0.0011392579208879309,1.9285132762981702e-07,0.0061416839883410733,0.0081183067626961463,0.0021110755477938771,0.0017991805819981188,4.5194625307176738e-09,2.9487960427185068e-05,0.0030533723805988146,2.3778725333746244e-11,0.00047413744229675447,4.7182722260565658e-06,0.00019133280389978832,0.00019113502633132207,9.6989111470875477e-08,2.192977782549558e-07,6.0766716424253756e-08,6.3550408898456489e-05,5.6873077030252497e-09,7.1318267802491364e-09,7.1917358022512069e-09,3.5594417000947761e-05,1.9425530783082681e-09,2.647542009179693e-13,7.9760318544642959e-14
1.4961182824075796e-08,0.34780580232757546,5.4228738303892258e-08,4.2298953022540256e-10,3.6826715526126939e-10,3.4171530843277388e-13,6.0892340843455601e-11,0.0,0.0,6.8498708838038945e-05,1.0655688032796643e-06,154.0,0.0,0.97617423313991158,1.0,18.998013649960697,0.0011712223283841666,1.927299163597288e-07,0.0063065175551533315,0.0083429980221674457,0.0021710659684697972,0.0018476375596677794,4.6445355609550622e-09,3.0304079669109963e-05,0.0031403320544849114,2.4419153080112498e-11,0.00050127862031272639,4.8466212248765421e-06,0.00020240438784367807,0.00020219150206825565,1.0259936259698972e-07,2.2598822995235001e-07,6.4281822156028309e-08,6.8062047278829655e-05,6.5018171530926775e-09,8.214720312832074e-09,8.2857578687627495e-09,3.8672145773290112e-05,2.0822004824868641e-09,2.7208163200507274e-13,8.5374070419749145e-14
1.5380005569868928e-08,0.3478057209454067,5.6420494909173028e-08,4.534617535579882e-10,3.9334936632186838e-10,3.8628686032973063e-13,6.7115448306847048e-11,0.0,0.0,7.2248627971663632e-05,1.1869756502302994e-06,154.0,0.0,0.97551085078632105,1.0,18.997957464250703,0.0012031398774722849,1.9260855071512989e-07,0.0064706363635207171,0.0085671192762008658,0.0022310111703965066,0.0018958838111228277,4.7692905676310003e-09,3.1118123814254831e-05,0.0032272370155620616,2.5056795780421091e-11,0.00052914098703105345,4.9744153570315298e-06,0.00021377246099058678,0.000213543539463199,1.0835956414014212e-07,2.3267447518001778e-07,6.7890882375777304e-08,7.2766697939467736e-05,7.4034923516728429e-09,9.424109699767879e-09,9.50793838448434e-09,4.1916708633612635e-05,2.2278942937474393e-09,2.7939043207863159e-13,9.1226505026408032e-14
1.579882831566206e-08,0.3478056402346044,5.862509783224064e-08,4.8514783267573022e-10,4.1929661627741446e-10,4.351311426117248e-13,7.3771656514405988e-11,0.0,0.0,7.6088674003012968e-05,1.3182677745830771e-06,154.0,0.0,0.97484774162064558,1.0,18.997901221478575,0.0012350106132235567,1.9248723184297835e-07,0.0066340371013736401,0.0087906661161641642,0.0022909111735025327,0.001943918367524554,4.8937250967680828e-09,3.1930076849717353e-05,0.0033140872855269249,2.569164063009309e-11,0.00055772166726389405,5.1016520293037258e-06,0.00022543573579847457,0.00022518979694907578,1.1426903401199774e-07,2.3935651533029293e-07,7.1593469711896032e-08,7.7667582927762037e-05,8.398595935803702e-09,1.0770551682933132e-08,1.0869025218694371e-08,4.5331863885730356e-05,2.3797367261899358e-09,2.8668045736867656e-13,9.7321602656463323e-14
1.6217651061455193e-08,0.34780556018709113,6.0841460605024579e-08,5.1805484811405662e-10,4.4610561799753698e-10,4.8851204985621858e-13,8.0877097938829672e-11,0.0,0.0,8.0017942819378169e-05,1.4599378343203036e-06,154.0,0.0,0.9741849114028388,1.0,18.997844919315007,0.0012668345808690825,1.9236596088166268e-07,0.0067967165278030343,0.0090136341845832527,0.0023507659980710671,0.0019917402809619704,5.0178367228625342e-09,3.2739922948385618e-05,0.0034008828865791738,2.632367510113921e-11,0.00058701777596083802,5.2283287037868742e-06,0.00023739291878593869,0.00023712892437711814,1.2032708577034156e-07,2.460343519120163e-07,7.5389154064751239e-08,8.2767892056774452e-05,9.4936178835623276e-09,1.2265143839429626e-08,1.2380322769711406e-08,4.8921317138640722e-05,2.5378289800676527e-09,2.9395156577333561e-13,1.036633036899182e-13
1.6636473807248325e-08,0.3478054807948383,6.3068549342473445e-08,5.5218930539978346e-10,4.7377268345431674e-10,5.4670035311108998e-13,8.8447937051202189e-11,0.0,0.0,8.4035519001376453e-05,1.6124870390681359e-06,154.0,0.0,0.97352236584871632,1.0,18.997788555465128,0.0012986118257981923,1.9224473896092599e-07,0.0069586714731359718,0.0092360191754479095,0.002410575664737233,0.0020393486244735283,5.1416230490555984e-09,3.3547646470056661e-05,0.0034876238414175975,2.6952886942446796e-11,0.00061702641842954677,5.3544428979487438e-06,0.00024964271066033538,0.00024935956310575706,1.2653302866418072e-07,2.5270798651300708e-07,7.9277502634940672e-08,8.8070782642315107e-05,1.0695274152399563e-08,1.3919534657007475e-08,1.4053702830142618e-08,5.2688721189171812e-05,2.7022712333841269e-09,3.0120361686887748e-13,1.1025550827028228e-13
1.7055296553041458e-08,0.3478054020498662,6.5305380119797183e-08,5.8755716298717341e-10,5.0229375931801412e-10,6.0997353178403081e-13,9.650036255033e-11,0.0,0.0,8.8140476169388878e-05,1.7764248728008466e-06,154.0,0.0,0.97286011062960387,1.0,18.997732127668531,0.0013303423935568351,1.9212356720179705e-07,0.0071198988389967726,0.0094578168345070997,0.0024703401944853346,0.0020867424920645722,5.2650817072990441e-09,3.4353231962516687e-05,0.0035743101732361548,2.7579264180010223e-11,0.0006477446905564934,5.4799921846823262e-06,0.00026218380644603282,0.00026188034609105532,1.3288616767962878e-07,2.5937742077775952e-07,8.3258079952042612e-08,9.357937924689541e-05,1.2010505133479298e-08,1.5745933341250542e-08,1.590161519815346e-08,5.6637675916078451e-05,2.8731626337061906e-09,3.0843647191940924e-13,1.1710207598841953e-13
1.747411929883459e-08,0.34780532394424546,6.7551016483951638e-08,6.2416385878476433e-10,5.3166446053820198e-10,6.7861560210961891e-13,1.0505058008697402e-10,0.0,0.0,9.2331877330882131e-05,1.9522688156543317e-06,154.0,0.0,0.97219815137199139,1.0,18.997675633699266,0.0013620263298459562,1.9200244671652503e-07,0.0072803955983536568,0.0096790229595538953,0.0025300596086460739,0.0021339209987205413,5.3882103585146548e-09,3.5156664162581655e-05,0.0036609419057199934,2.820279511710577e-11,0.00067916967902775696,5.6049741923457733e-06,0.00027501489561277011,0.00027468989797864028,1.3938580358656277e-07,2.6604265640219551e-07,8.7330447903848644e-08,9.9296773430613574e-05,1.3446473931396814e-08,1.7757119354204866e-08,1.7937098034055001e-08,6.0771728185535509e-05,3.050601290195107e-09,3.156499938862187e-13,1.2420682557497375e-13
1.7892942044627722e-08,0.3478052464700957,6.9804567092518285e-08,6.6201433534496611e-10,5.6188010201052923e-10,7.5291694260027796e-13,1.1411480545969033e-10,0.0,0.0,9.6608775228439244e-05,2.1405440650028784e-06,154.0,0.0,0.97153649365720296,1.0,18.997619071365861,0.001393663680519863,1.9188137860850957e-07,0.0074401587955510032,0.0098996334006999486,0.0025897339288937591,0.0021808832804159381,5.5110066927482881e-09,3.595792799710247e-05,0.0037475190630414249,2.8823468334410115e-11,0.000711298461549839,5.7293866047910905e-06,0.00028813466220409554,0.00028778683519709486,1.4603123298602519e-07,2.7270369513395467e-07,9.1494165766063269e-08,0.00010522602350902837,1.5010564478347505e-08,1.9966451684260009e-08,2.017378796162831e-08,6.5094371767970884e-05,3.2346842658575693e-09,3.2284404743680193e-13,1.3157353460144797e-13
1.8311764790420855e-08,0.3478051696195875,7.206518347338573e-08,7.0111306378575405e-10,5.9293572842575073e-10,8.3317411686388697e-13,1.2370925825966009e-10,0.0,0.0,0.00010097021268832471,2.3417832559527495e-06,154.0,0.0,0.97087514302107558,1.0,18.997562438511316,0.0014252544915845861,1.9176036397223761e-07,0.0075991855463272782,0.010119644060639459,0.0026493631772434864,0.0022276284941190943,5.6334684293179083e-09,3.6757008583931404e-05,0.0038340416698558846,2.9441272690062826e-11,0.00074412810707045899,5.8532271613817068e-06,0.00030154178496585832,0.00030116976605276257,1.5282174835833793e-07,2.7936053876933205e-07,9.5748790232451674e-08,0.00011137015431807012,1.6710379491501989e-08,2.2387877847210863e-08,2.2625929913717516e-08,6.9609047266173943e-05,3.4255075700181531e-09,3.3001849895353775e-13,1.3920593918998517e-13
1.8730587536213987e-08,0.3478050933849426,7.4332057898973817e-08,7.4146406651024336e-10,6.2482614239286391e-10,9.1968969414528744e-13,1.338501559428557e-10,0.0,0.0,0.0001054152229694114,2.5565261814048127e-06,154.0,0.0,0.97021410495364635,1.0,18.997505733013078,0.0014567988091962253,1.9163940389322586e-07,0.0077574730378187394,0.01033905089490266,0.0027089473760483042,0.0022741558177927471,5.7555933169554396e-09,3.7553891232847699e-05,0.0039205097512978598,3.0056197319674539e-11,0.00077765567599929184,5.9764936569989129e-06,0.00031523493747472823,0.00031483729082592654,1.5975663811192747e-07,2.8601318914737969e-07,1.0009387544543008e-07,0.00011773215698603747,1.8553738281921749e-08,2.5035942618494549e-08,2.5308386721690135e-08,7.4319142054612164e-05,3.6231661510148092e-09,3.3717321654199686e-13,1.4710773373191327e-13
1.914941028200712e-08,0.3478050177584322,7.6604421369113911e-08,7.8307093878602003e-10,6.575459309228751e-10,1.0127720679219491e-12,1.4455370830899815e-10,0.0,0.0,0.00010994283011229799,2.7853195118363717e-06,154.0,0.0,0.9695533848988549,1.0,18.997448952783042,0.0014882966796592883,1.915184994479563e-07,0.0079150185285489557,0.010557849912098717,0.0027684865479963576,0.0023204644503904519,5.8773791339433005e-09,3.8348561446448001e-05,0.0040069233329768023,3.0668231636279614e-11,0.00081187822042860596,6.0991839420372842e-06,0.00032921278826671775,0.00032878800186832185,1.6683518663283384e-07,2.9266164814567577e-07,1.0452897302708603e-07,0.00012431498871272339,2.0548674422880074e-08,2.7925796496630818e-08,2.823664844839945e-08,7.9227990229885142e-05,3.8277538891188044e-09,3.4430807003894144e-13,1.5528257061512397e-13
1.9568233027800252e-08,0.3478049427323803,7.8881541697029666e-08,8.259368692425943e-10,6.9108949035493404e-10,1.1127352728593889e-12,1.5583611236774305e-10,0.0,0.0,0.00011455204928844797,3.0287165149504251e-06,154.0,0.0,0.96889298825425318,1.0,18.997392095767523,0.0015197481494250255,1.9139765170381901e-07,0.0080718193484042508,0.010776037174148078,0.0028279807161080174,0.0023665536118488606,5.9988236882448186e-09,3.9141004920998223e-05,0.0040932824409730074,3.1277365330233305e-11,0.00084679278435377038,6.2212959223891162e-06,0.00034347400096567993,0.0003430204837019397,1.740566743348647e-07,2.9930591767941991e-07,1.0905363211060436e-07,0.00013112157255571336,2.2703433285036656e-08,3.1073203897937164e-08,3.142684146432846e-08,8.4338872572243482e-05,4.0393635896805164e-09,3.5142293101997019e-13,1.6373405996031734e-13
