Time (s),Volume (m^3),H(4),O(5),OH(6),H2(7),H2O(8),Ar(9),He(10),HO2(11),H2O2(12),N2,Ne,C7H10(1),C7H16(2),O2(3),C7H10(57),C7H10(54),C7H11(67),C7H9(41),C7H10(125),S(151),S(153),S(152),C7H10(118),S(233),C7H10(150),C7H11(132),C2H4(30),C5H7(270),S(403),C7H10(298),S(402),C7H8(144),S(450),S(449),S(438),S(200),C7H8(533),S(314),S(310),S(234),S(802),S(856),S(961),S(953),S(1016),S(990),S(1006),S(949),C5H8O(890),C7H10(181),C7H9(137),S(535),C7H9(1071),C7H9(1285),C7H9(1286),S(1297),S(1298),S(1341),S(1367),C7H9(1335),S(1421),C7H9(1412),S(1422),C6H6(1400),CH3(19),S(1504),S(389),C5H7O(508),S(1153),S(1801),S(1800),S(1859),S(1878),S(2149),S(2338),S(2426),CH4(31),S(2143),S(2688),S(2668),S(1371),S(309)
2.7727868742344094e-18,0.31795014926022563,1.6621434795101648e-20,1.9071431323314036e-32,1.904645299525363e-32,2.5925123022099944e-50,9.7799142566522072e-43,0.0,0.0,3.6165066661069727e-20,1.2070749446744796e-34,154.0,0.0,0.99999999999933553,1.0,19.0,4.433529276139189e-14,3.6090656651998072e-14,2.9201515027009404e-13,2.9201520095529027e-13,4.5109392685988183e-20,3.11402753489132e-21,3.0858968509945471e-21,2.1294831300241404e-21,5.0810771820229112e-20,9.5494021095087609e-31,2.1169162369543843e-24,3.5413615424015111e-25,1.4099641701818438e-33,1.40996416071982e-33,8.2282134927199468e-42,1.2881022139716065e-33,1.2338102425896424e-42,1.5344918617982559e-25,1.2433505288405347e-76,1.1867026191733701e-76,1.1867026191741184e-76,1.4646272637254129e-35,7.7801693675364028e-39,1.2693319735740295e-30,7.3046294248776196e-36,5.4104975036612785e-40,2.4845543029711668e-45,1.2080224299584651e-54,2.261265070181331e-63,3.4642676306125892e-65,2.182937831287654e-74,9.3812087186288338e-78,1.3866304738238322e-75,2.451229380916283e-66,1.5913446756208e-74,1.1435667380615253e-33,3.5363372258846686e-34,3.2330931208308914e-42,1.2218329913530772e-43,1.4526055503456302e-43,1.0053510150932509e-47,1.746976801456342e-51,9.2322058783957276e-52,5.9850981525269522e-58,3.3191607314696541e-67,4.7059226204138051e-59,3.8360633576520483e-67,1.4481219168564328e-68,2.623556304618595e-67,3.9426684110056641e-69,3.9426684082685513e-69,5.532143228379277e-79,5.2422816322052977e-57,1.0581848211766295e-60,3.8604130993247322e-69,7.7557707369984043e-77,1.5565780849640197e-77,2.7330201091894947e-86,4.4999121943680726e-87,1.6799703227859871e-97,5.4842006626472242e-62,2.9423430600238952e-68,2.1838983939711036e-78,5.1554638443246571e-99,9.5091159688996612e-108,4.8960283210977137e-108,2.5102517932989579e-72,2.172957642961743e-34
5.547982772686224e-18,0.3179501492602257,3.3257310534964934e-20,7.6285430236746323e-32,7.6235448624254274e-32,2.0761284781242515e-49,7.8298780267618168e-42,0.0,0.0,7.2362168041932961e-20,4.831481061644715e-34,154.0,0.0,0.99999999999867051,1.0,19.0,8.8709104456370478e-14,7.2212472968974585e-14,5.8428399990924661e-13,5.8428409722877405e-13,1.8055470862641047e-19,1.2464225277411371e-20,1.2240891508477319e-20,8.5234739891514909e-21,2.0337503022811965e-19,7.5407310578067135e-30,8.4731816622041446e-24,1.4174675037872881e-24,1.1288286408779974e-32,1.1288286257265269e-32,1.3175769641929171e-40,1.0312627497933724e-32,1.9757007971791299e-41,6.1419663661696421e-25,1.5947205367394688e-74,1.5220639666432899e-74,1.5220639666452098e-74,1.172592410330414e-34,6.2288660648347945e-38,9.7556364921560315e-30,5.8466898241894474e-35,4.331667844979115e-39,3.978506267650526e-44,3.8689075269715653e-53,1.4484407043804621e-61,2.219017276367668e-63,2.7965562614234867e-72,1.2018244002200266e-75,1.7761861535504417e-73,1.5701212870209127e-64,1.0201423113712139e-72,9.1554673694045333e-33,1.4154564528505272e-33,2.5884402705567458e-41,9.7820689706151054e-43,1.1629011926989675e-42,1.4634158401224824e-46,2.7495566075504655e-50,1.4547188616734278e-50,1.7377511047633833e-56,1.9247570213922813e-65,1.366347203264838e-57,2.2243174098962083e-65,8.3876837021615505e-67,1.5214365211186832e-65,2.2864349654335951e-67,2.2864349622610817e-67,6.4121578249102936e-77,1.6789391546666089e-55,3.3890354307237772e-59,2.4727729349937552e-67,9.9359262865727428e-75,1.9941336235278515e-75,7.0025369039975739e-84,1.1529723865308925e-84,8.6088909566746658e-95,1.7563067553858854e-60,1.8845853443704545e-66,2.5312976540244229e-76,2.6418815557263569e-96,9.7457687786717847e-105,5.0178755100527097e-105,1.4557471219502053e-70,1.7396858178314209e-33
1.1098374569589855e-17,0.31795014926022563,6.6529062256218276e-20,3.0514110797746581e-31,3.0504109700152074e-31,1.6617698871843838e-48,6.2662821049342352e-41,0.0,0.0,1.4475821407762869e-19,1.9332502073638289e-33,154.0,0.0,0.99999999999734046,1.0,19.0,1.7745672784579798e-13,1.444555166066155e-13,1.1688216804744342e-12,1.1688218594154422e-12,7.2245065212976406e-19,4.9873134498476741e-20,4.8115226182696228e-20,3.4104933300679458e-20,8.1376123798157632e-19,5.8739424768653285e-29,3.3903762465295498e-23,5.6717162030144104e-24,9.0340596461120007e-32,9.034059403592863e-32,2.1089515920704802e-39,8.2532003201715305e-32,3.162397931536664e-40,2.4575865097022756e-24,2.043313142141895e-72,1.9502183829451268e-72,1.9502183829500469e-72,9.3843037228653812e-34,4.9849857645643404e-37,7.2268514908601695e-29,4.6768011925382813e-34,3.4666187913358974e-38,6.3681441833543018e-43,1.2385602412156146e-51,9.2739013820107262e-60,1.4207656141452381e-61,3.5811028763382724e-70,1.5389847052216991e-73,2.2739076854817976e-71,1.0052983198708621e-62,6.5344021830239785e-71,7.3271245603810987e-32,5.6636692625672915e-33,2.0715387610016659e-40,7.828589371021675e-42,9.3056797088196361e-42,2.2250407198636923e-45,4.2552936218242673e-49,2.2562935450920783e-49,5.2760789006934859e-55,1.1677522998455589e-63,4.1484395754638637e-56,1.3492683380184836e-63,5.0768868793232307e-65,9.231245215073178e-64,1.3873166730995083e-65,1.3873166692510918e-65,7.7782662941292492e-75,5.3748488620197459e-54,1.0849440806591706e-57,1.583246051443725e-65,1.272342419424794e-72,2.5535819206609528e-73,1.7934001900041833e-81,2.9528765180784419e-82,4.409648260290501e-92,5.6223401994383081e-59,1.2066054942093624e-64,3.0705899262574446e-74,1.3532252274755593e-93,9.9839643801661143e-102,5.1405170691011998e-102,8.8328889272111051e-69,1.3922749035779007e-32
2.2199158163397114e-17,0.31795014926022563,1.3307256666483183e-19,1.220563280793844e-30,1.2203630287145009e-30,1.3297936164073852e-47,5.0139777892627668e-40,0.0,0.0,2.8955767924437937e-19,7.7344873487911239e-33,154.0,0.0,0.99999999999468037,1.0,19.0,3.5495197462253442e-13,2.8893924793506487e-13,2.3378969667523479e-12,2.3378972665607629e-12,2.8902461099003929e-18,1.995249973121005e-19,1.8590843368707241e-19,1.3644142123984913e-19,3.2555445074773198e-18,4.4614997947005836e-28,1.3563711878048136e-22,2.2690556819180008e-23,7.2286199517874868e-31,7.2286195636877089e-31,3.3749143682532328e-38,6.6037567617220275e-31,5.0608342310777166e-39,9.8319458166563675e-24,2.6167667476035388e-70,2.4975450460416334e-70,2.4975450460542356e-70,7.5088698908257953e-33,3.9887457430868742e-36,5.0296331414643142e-28,3.7384320263141593e-33,2.7737705784415567e-37,1.0190922080350661e-41,3.9641564670672078e-50,5.9364614158471366e-58,9.0946840709584596e-60,4.5847191633013198e-68,1.9702908694532256e-71,2.9097191852962567e-69,6.4351716896440559e-61,4.1839095348086585e-69,5.862761895935916e-31,2.2658362917698946e-32,1.6575455344337484e-39,6.263998890327479e-41,7.4442552750671091e-41,3.4663123063923291e-44,6.3861321594531699e-48,3.399666852477837e-48,1.6425005381478804e-53,7.266222690705921e-62,1.2914541263180248e-54,8.392858174104998e-62,3.1443034168591129e-63,5.7448872592818004e-62,8.6341071029299764e-64,8.6341070550379971e-64,9.6797362458245144e-73,1.7203029642697959e-52,3.4725293769448681e-56,1.0134875889000923e-63,1.6289387920324645e-70,3.2692666160764015e-71,4.5919715633914348e-79,7.5609508415448768e-80,2.2582148209249486e-89,1.7994806059672319e-57,7.7237239084184465e-63,3.8212243553295795e-72,6.929970585639287e-91,1.0225732101346987e-98,5.264997875857345e-99,5.4972403875515897e-67,1.1140274966794175e-31
4.440072535101163e-17,0.3179501492602257,2.6615957934648562e-19,4.8822516772022954e-30,4.8818494838253388e-30,1.064035244349559e-46,4.0115631597849617e-39,0.0,0.0,5.7918610195532435e-19,3.0942288811680866e-32,154.0,0.0,0.99999999998936007,1.0,19.0,7.0994246816753299e-13,5.7789728711195166e-13,4.6760472398984135e-12,4.6760476418316309e-12,1.1561709907299786e-17,7.9816481602952042e-19,6.9578343787547033e-19,5.4580594896875702e-19,1.3022995189523341e-17,3.2392204453443382e-27,5.42592572037472e-22,9.0769604659797786e-23,5.7834444884149199e-30,5.7834438674234624e-30,5.400108985291144e-37,5.2834151215022248e-30,8.0980559757224697e-38,3.9330980200625722e-23,5.8651566637486819e-68,5.5979360738675597e-68,5.5979360739239571e-68,6.0076680708406686e-32,3.1912991786298436e-35,3.185879676677399e-27,2.9850949371007388e-32,2.2191453104396322e-36,1.6306552022472795e-40,1.2686188346836308e-48,3.7996085651372218e-56,5.821016533390815e-58,5.8688684645790461e-66,2.5221573840403487e-69,3.7209827434971166e-67,4.1188062002165129e-59,3.425736002898301e-67,4.6905732552870329e-30,9.0640811916772302e-32,1.3261620033586853e-38,5.0115756848831432e-40,5.9532475149638612e-40,5.4692857064492651e-43,9.0852009036618228e-47,4.8691339055034811e-47,5.1809595013446991e-52,4.5812249416296903e-60,4.0736490789144787e-53,5.2879857855456676e-60,1.9641096354136885e-61,3.6231046431669206e-60,5.4457537846674269e-62,5.445753724260555e-62,1.220919628227335e-70,5.5054821606209e-51,1.1113123380687866e-54,6.4869318126516935e-62,2.0852399668176668e-68,4.1850551497433601e-69,1.1756075209178757e-76,1.9357883824159486e-77,1.1563167023605912e-86,6.6717384393524085e-56,5.7150473828384353e-61,4.8197675027856559e-70,3.548484717980868e-88,1.0472153249773205e-95,5.3918747174359852e-96,3.4672531833687409e-65,8.9130028701400171e-31
8.880385972624067e-17,0.31795014926022563,5.3233362016749443e-19,1.9529010924606072e-29,1.9528193175595236e-29,8.5138714263077261e-46,3.2094029802158266e-38,0.0,0.0,1.1585609168569754e-18,1.2378876387251874e-31,154.0,0.0,0.99999999997871958,1.0,19.0,1.4199234552236327e-12,1.1557756740040597e-12,9.3523465885521672e-12,9.3523468268241372e-12,4.6246997893727729e-17,3.1927881527419287e-18,2.4621797120506923e-18,2.1832794451573608e-18,5.2092159025728967e-17,2.1841031673363951e-26,2.1704581685463286e-21,3.6309311667373447e-22,4.6269743322488796e-29,4.6269733387123513e-29,8.6396432480953313e-36,4.2267856893535475e-29,1.2957220404485655e-36,1.5733029419452517e-22,7.5332625854603824e-66,7.190041940735536e-66,7.1900419408806441e-66,4.8063654668508277e-31,2.5531599327128756e-34,1.7920805262787976e-26,2.3787477678641082e-31,1.7752695765580127e-35,2.6089947669488839e-39,4.059508297676256e-47,2.4317096581940574e-54,3.7253896919814057e-56,7.5120340639892384e-64,3.228313907922134e-67,4.753264803279673e-65,2.635992932149744e-57,2.2004248037034191e-65,3.7525061819880898e-29,3.6257787857846712e-31,1.0609794572410406e-37,4.0092921585317831e-39,4.7584742750717194e-39,8.6836769277178658e-42,1.1887856518969561e-45,6.4347710922582623e-46,1.6448323781963892e-50,2.9063104507847972e-58,1.2932871717028518e-51,3.3501703063642425e-58,1.2234369652003488e-59,2.2998207797379909e-58,3.4574309290924216e-60,3.4574308523935601e-60,1.5502068304481217e-68,1.7618046290973544e-49,3.5562975784474502e-53,4.1517536112816702e-60,2.6691838235622736e-66,5.357013882931352e-67,3.0093888887424051e-74,4.9557618922195523e-75,5.9205135491035217e-84,2.1440796679359714e-54,3.6807679794570906e-59,6.1196792412511054e-68,1.8168769900815986e-85,1.0723796667390683e-92,5.5214405725989182e-93,2.2013118611927866e-63,7.1306396095080408e-30
1.7761012847669876e-16,0.31795014926022563,1.0646817636402776e-18,7.811610924957946e-29,7.811436700379742e-29,6.8129937897946119e-45,2.5675834833965998e-37,0.0,0.0,2.3177824243596482e-18,4.9528171023392018e-31,154.0,0.0,0.99999999995743849,1.0,19.0,2.8398854292002427e-12,2.3113817016061072e-12,1.8704940495311508e-11,1.8704939943897922e-11,1.8497796752695182e-16,1.2771404256702464e-17,7.9724453654824209e-18,8.733030441681451e-18,2.0835734511521203e-16,1.3256426735812885e-25,8.6820062928024334e-21,1.4524014052292499e-21,3.7016658751399371e-28,3.701664285762065e-28,1.3820675756311463e-34,3.3812735258138573e-28,2.07310296872065e-35,6.2933378070573075e-22,9.6432773042063016e-64,9.2039229408731214e-64,9.2039229412446386e-64,3.8451882012147205e-30,2.0425755299869437e-33,8.9494749032283593e-26,1.8881081602001301e-30,1.4200398900366986e-34,4.1739018591480926e-38,1.2988942081349305e-45,1.5561185683158591e-52,2.3839805171830398e-54,9.6143264380252595e-62,4.1317865229511191e-65,6.0592777774376236e-63,1.6868452809602094e-55,1.40878168541942e-63,3.0018673135808764e-28,1.4503401205186926e-30,8.4880294086327128e-37,3.2072560839436309e-38,3.7999284871054225e-38,1.3821886083254414e-40,1.3917546431720527e-44,7.6253100273103316e-45,5.235740315916565e-49,1.8473111407376259e-56,4.1167191104847406e-50,2.1237449352164351e-56,7.504906517056588e-58,1.4635136606365373e-56,2.2010050755942626e-58,2.201004977943187e-58,1.9736846571767518e-66,5.6376525186176133e-48,1.1379882911796365e-51,2.657059539260246e-58,3.4164756980050912e-64,6.8567909462626405e-65,7.7025595955350877e-72,1.2686457453645772e-72,3.0312328986580689e-81,6.8614966594933049e-53,2.3560721905287233e-57,7.7914229175213179e-66,9.3021954742340109e-83,1.0980913474790366e-89,5.6538249320442807e-90,1.4013612873637425e-61,5.7044854840161973e-29
2.6641639722715683e-16,0.31795014926022563,1.5970299689437925e-18,1.6599683741648301e-28,1.6599403059513167e-28,2.0229094078259411e-44,7.3417290436733256e-37,0.0,0.0,3.4774758093555509e-18,1.0526514527732181e-30,154.0,0.0,0.9999999999361574,1.0,19.0,4.2598474030412628e-12,3.4668370026879162e-12,2.8057529611528022e-11,2.8057528476386029e-11,3.9306028409452038e-16,2.7139384434443602e-17,1.479203209233052e-17,1.8557411930066963e-17,4.4273919947966529e-16,3.2845058912426832e-25,1.8449369752178746e-20,3.0863705575096451e-21,1.0584512999796638e-27,1.0584507150365452e-27,5.0864058851432052e-34,9.668001476670827e-28,7.6302530235360071e-35,1.3373420170113851e-21,4.9755834923704024e-63,4.7488924793625412e-63,4.7488924795906321e-63,1.0994911379135286e-29,5.840523611050287e-33,2.044567357511761e-25,5.3745243861747393e-30,4.0601072807904772e-34,1.5361763146510982e-37,5.929978791638158e-45,8.5494131904092122e-52,1.3097739049746266e-53,6.2023325153575572e-61,2.6654731279414539e-64,3.9042196949358184e-62,9.2676342895201402e-55,7.0690878663275484e-63,8.5831735855506226e-28,3.0819899439064378e-30,2.4270594793378305e-36,9.1703871087387611e-38,1.0854108523991197e-37,5.0791566977237303e-40,4.4809409599577806e-44,2.4663190759520101e-44,2.3871192074549198e-48,1.013196524727184e-55,1.876926081009395e-49,1.1637277337122734e-55,4.0662169354075218e-57,8.0301994367487894e-56,1.2078362016512948e-57,1.2078361387195191e-57,1.2719519949289363e-65,2.5739141561459302e-47,5.1955695291005114e-51,1.4598505798208674e-57,2.2040739540637335e-63,4.4235222594026456e-64,5.7197479391394857e-71,9.4210999810862951e-72,2.5497527925335984e-80,3.0333410437520948e-52,1.2609112570565929e-56,5.0212255981851398e-65,7.8246376346207936e-82,1.0325779225402717e-88,5.316511212610765e-89,7.6901992459061659e-61,1.6311097442643834e-28
4.4402893472807297e-16,0.31795014926022563,2.6617266268735151e-18,4.5893321321126667e-28,4.5892734337809434e-28,9.4803581708032533e-44,3.3740099300267908e-36,0.0,0.0,5.7987500877783487e-18,2.9115101962192986e-30,154.0,0.0,0.99999999989359523,1.0,19.0,7.0997713501809455e-12,5.7771448560249862e-12,4.6762688681832535e-11,4.6762689849758892e-11,1.0865579500359155e-15,7.503275828956752e-17,3.1023136551686072e-17,5.1303310783861615e-17,1.2238880814345818e-15,1.0955586350305127e-24,5.1007347085500211e-20,8.5329491105542679e-21,4.864279741902705e-27,4.8642752428250714e-27,3.912045983005977e-33,4.4425489200355218e-27,5.8703165169626689e-34,3.6973767255119159e-21,3.3541426100001574e-61,3.2013255661041617e-61,3.2013255663638748e-61,5.0529019807166205e-29,2.6841046871745649e-32,6.0957423967945357e-25,2.4368330460757594e-29,1.8654100040351134e-33,1.1816667113802993e-36,7.7176981579837611e-44,1.9058085006422743e-50,2.9197074289268803e-52,2.3985936329663193e-59,1.0308087297822794e-62,1.4994723290065059e-60,2.0659124660714142e-53,2.1620725847477566e-61,3.944059028382712e-27,8.5208360069910554e-30,1.1153925657168414e-35,4.2138205826520064e-37,4.9724523247731456e-37,3.8919595484265883e-39,2.4435898913516232e-43,1.3563807016361377e-43,3.094635709044004e-47,2.243641795002751e-54,2.4332250506752595e-48,2.5652186054887122e-54,8.5006435267460384e-56,1.7817811310596613e-54,2.6817616561439685e-56,2.681761413758634e-56,4.8989958632883222e-64,3.3504126419923545e-46,6.7629363496959885e-50,3.2547542688465432e-56,8.5250098564348942e-62,1.7109367606224718e-62,3.8848426692328211e-69,6.4006919993418262e-70,3.078215502110262e-78,4.8909505188388873e-51,3.4324857871110591e-55,1.9339537602834471e-63,9.4463753268328444e-80,2.2383697413270004e-86,1.1524864430522554e-86,1.7074711487464786e-59,7.4956592694141615e-28
6.038802184788975e-16,0.3179501492602257,3.6199538187865561e-18,8.1722501020440696e-28,8.1721536112162141e-28,2.188337428742411e-43,7.5948797347746638e-36,0.0,0.0,7.889421583986896e-18,5.1859916520487489e-30,154.0,0.0,0.99999999985528931,1.0,19.0,9.6557029021685669e-12,7.8559351627907263e-12,6.3597316366808558e-11,6.3597323411152364e-11,1.934671395777966e-15,1.3361128420324702e-16,4.672542521309435e-17,9.1352918377267672e-17,2.1791946418609179e-15,2.0991349956586935e-24,9.0829131147172293e-20,1.5194677745569751e-20,1.0949464952884574e-26,1.0949452564185577e-26,1.077205164441156e-32,9.9994849991909338e-27,1.6166473518790087e-33,6.58394406554421e-21,1.9181457915738493e-60,1.8307537508695301e-60,1.830753751031397e-60,1.1374078924226198e-28,6.0419039035070418e-32,1.1158927450532886e-24,5.4444737122054775e-29,4.1984320932569278e-33,3.2539987284807264e-36,2.5229014878196522e-43,7.1937781803140186e-50,1.1020901777488739e-51,1.0194770362332338e-58,4.3812723106164457e-62,6.3629465518778557e-60,7.7981165411513245e-53,9.7702782092464658e-61,8.8774619664232817e-27,1.5173105936702799e-29,2.5107410394991729e-35,9.4845668099511449e-37,1.1173379225313321e-36,1.0700677837756419e-38,5.8286558950688539e-43,3.2454360006797321e-43,1.0103322059238112e-46,8.4534264000782545e-54,7.9439559358433532e-48,9.6518802426552031e-54,3.1486655880066914e-55,6.7172625104957503e-54,1.0112134162026765e-55,1.0112133132681772e-55,2.0804711080940972e-63,1.0953103117828789e-45,2.2109192731690719e-49,1.2286151626053331e-55,3.6235257532730673e-61,7.2722654247381437e-62,1.8174716224118253e-68,2.9946373207136341e-69,1.5531355953134424e-77,1.8136602010434201e-50,1.4513340704126926e-54,8.2129788121504148e-63,4.7662360993255361e-79,1.1955782614837709e-85,6.1557648023645855e-86,6.4384090639738777e-59,1.6872232088141384e-27
7.637315022297221e-16,0.31795014926022563,4.5781812221585336e-18,1.2757012466079125e-27,1.2756864110718036e-27,4.2146347568084376e-43,1.4354838731607296e-35,0.0,0.0,9.9817068851135898e-18,8.0976910334283483e-30,154.0,0.0,0.9999999998169834,1.0,19.0,1.2211634453692477e-11,9.934210379443656e-12,8.0431927668360094e-11,8.0431945204602535e-11,3.0197848933637954e-15,2.0856920327129068e-16,6.2997779957568866e-17,1.4259823450214023e-16,3.4014557064134299e-15,3.4386145081126034e-24,1.4178569288549899e-19,2.3719124274155209e-20,2.0695223230130758e-26,2.0695195331962216e-26,2.4257151075719389e-32,1.8898376080834545e-26,3.6410174701728922e-33,1.0277639667353637e-20,5.9229911022982612e-60,5.65313556103558e-60,5.6531355616307466e-60,2.1497817689309647e-28,1.1419604006696262e-31,1.7722354648278489e-24,1.021062420409005e-28,7.9341390395485696e-33,7.3280739604670172e-36,6.6800765868703549e-43,2.2140676750929559e-49,3.3919621733359024e-51,3.612406893385074e-58,1.5524573130534632e-61,2.2490184368919371e-59,2.4000683001968327e-52,2.8411053735158513e-60,1.6777825539527302e-26,2.3685447712156326e-29,4.7454669951120923e-35,1.7925043210284639e-36,2.1079735501085569e-36,2.4059014958505257e-38,1.147650837661314e-42,6.4054484721371489e-43,2.6712740203234955e-46,2.5955847642314524e-53,2.1003464107492608e-47,2.9581454891280951e-53,9.4551903723950925e-55,2.0641610172773601e-53,3.1081961379192778e-55,3.1081957736211366e-55,7.3630489592224127e-63,2.9003434721331498e-45,5.8544275211816597e-49,3.7816087667191039e-55,1.2840293214238259e-60,2.5769869844041637e-61,7.3553162952758186e-68,1.2120506743305604e-68,7.1340184201922761e-77,4.7440525093279074e-50,4.4884434805500212e-54,2.9066765148153376e-62,2.1892754674951988e-78,6.2015015728026216e-85,3.1930145347366389e-85,1.9789939729047862e-58,3.1888753255432309e-27
9.235827859805466e-16,0.31795014926022563,5.5364088252757461e-18,1.8288125897341206e-27,1.828790972272387e-27,7.1678756920148062e-43,2.3993592955917318e-35,0.0,0.0,1.2075516594999324e-17,1.1611748723126194e-29,154.0,0.0,0.99999999977867748,1.0,19.0,1.4767566004778362e-11,1.2011999150878955e-11,9.7266523494061234e-11,9.7266556123875343e-11,4.3287185321749133e-15,2.9899916475113325e-16,7.9567716653347757e-17,2.0441809755294043e-16,4.875825554697076e-15,5.0967562368243044e-24,2.0326022565253771e-19,3.4003102997740556e-20,3.4591301190020348e-26,3.459124757906191e-26,4.6613293583408701e-32,3.1585879643986534e-26,6.9976648537732088e-33,1.4733752982514118e-20,1.8254455868822014e-59,1.742277033089622e-59,1.7422770332829519e-59,3.5932889246495088e-28,1.9087446939951259e-31,2.5702843038107324e-24,1.6943833448258822e-28,1.3259783920282823e-32,1.4082775181493145e-35,1.4590466143422206e-42,5.442209074308206e-49,8.3374904291064241e-51,9.9089085797901993e-58,4.2584323787616578e-61,6.1557798798817718e-59,5.8994015573748396e-52,7.4995056915178759e-60,2.8041688643912047e-26,3.395482189670801e-29,7.9318697638451701e-35,2.9958829610730669e-36,3.5173883909378548e-36,4.6169306393230649e-38,1.9738632040371452e-42,1.1035981013598818e-42,5.827254234250676e-46,6.3669024122622476e-53,4.5818021177373349e-47,7.2445719395507921e-53,2.2749625753039978e-54,5.0669213521623839e-53,7.6315001038301462e-55,7.6314991055577158e-55,2.017668483548256e-62,6.3352754750487127e-45,1.2787906038175534e-48,9.2957543487980068e-55,3.5222910462729732e-60,7.0690585931211421e-61,2.2353217866051273e-67,3.6837990912092136e-68,2.3876311004945882e-76,1.0934790248712753e-49,1.144770654604237e-53,7.9650558190141872e-62,7.3271218854910267e-78,2.2735570901563184e-84,1.1706037876413144e-84,4.8590064685037791e-58,5.3299476191023108e-27
1.2432853534821957e-15,0.31795014926022563,7.4528644870251049e-18,3.1508497235866031e-27,3.1508101348587634e-27,1.5856427348296719e-42,5.1223645472131604e-35,0.0,0.0,1.6266612397995207e-17,2.0014802893906766e-29,154.0,0.0,0.99999999970206577,1.0,19.0,1.9879429105951219e-11,1.6166467687751013e-11,1.3093567985315867e-10,1.3093575353359391e-10,7.4568547367059413e-15,5.1514270843435529e-16,1.130195339802041e-16,3.5217003511349722e-16,8.399327101718687e-15,9.1414082883510837e-24,3.5019531205346361e-19,5.8583634721093631e-20,7.3848519626004876e-26,7.3848381024971177e-26,1.2050641570113443e-31,6.7425163102031446e-26,1.809461799619787e-32,2.5384657851015188e-20,1.1526979242211272e-58,1.1001802160558687e-58,1.1001802161861702e-58,7.6713011041454665e-28,4.0749545205002812e-31,4.4895059720615107e-24,3.575412109045773e-28,2.8301786749606516e-32,3.6411094964140581e-35,4.492430948670486e-42,1.9689844081349213e-48,3.0164937527237943e-50,4.1669749844257295e-57,1.7908043434342753e-60,2.579992106250903e-58,2.134396281246121e-51,3.4966208607356707e-59,5.9859514769445202e-26,5.8500442959148746e-29,1.6933635442576655e-34,6.3951041975425481e-36,7.4884931311675296e-36,1.1910690998790219e-37,4.3602782723895426e-42,2.4430937220629891e-42,1.7908143907558918e-45,2.2962949908102323e-52,1.4080651217415127e-46,2.6062880172535257e-52,7.9660352831359515e-54,1.8294637586398572e-52,2.7564315633119956e-54,2.7564311441459755e-54,8.4720166698652206e-62,1.9508481682412827e-44,3.9378079589306688e-48,3.3634790938998214e-54,1.4813348422954693e-59,2.9729534841967487e-60,1.0826544205436004e-66,1.7844420616420782e-67,1.321883400719811e-75,4.0018018714185097e-49,4.7147437446291795e-53,3.3444585283717224e-61,4.0565734609839509e-77,1.4290569409270785e-83,7.3578957682118549e-84,1.7550516726267771e-57,1.1378352631338801e-26
1.5629879209838448e-15,0.3179501492602257,9.3693208871129726e-18,4.8226991388224072e-27,4.8226334368654792e-27,2.9721065730861212e-42,9.3144712521998104e-35,0.0,0.0,2.0463343027638457e-17,3.0648122596661597e-29,154.0,0.0,0.99999999962545405,1.0,19.0,2.499129220550496e-11,2.0319139068881315e-11,1.6460477900747017e-10,1.6460491158043091e-10,1.1411887038281061e-14,7.8847696212144153e-16,1.4674714493321668e-16,5.3900148845241919e-16,1.2854236198386981e-14,1.4367410125104627e-23,5.3600904556563175e-19,8.9668094421584151e-20,1.3428553488489835e-25,1.342852414298184e-25,2.5513729862952994e-31,1.2259313730888694e-25,3.8317781311161125e-32,3.8853764970737535e-20,4.138014461974054e-58,3.9494836870995708e-58,3.949483687622931e-58,1.3949493015304333e-27,7.4098639725507791e-31,6.9324264109488365e-24,6.4307255613501346e-28,5.1452833163356668e-32,7.7097184651686085e-35,1.0898202244279766e-41,5.3980306227919866e-48,8.2698097704255313e-50,1.2762666303879048e-56,5.4849217857111335e-60,7.8806561065329143e-58,5.8515127777902648e-51,1.0816830093068237e-58,1.088371962419739e-25,8.9540749270500145e-29,3.0791964702485387e-34,1.162748764378462e-35,1.3581565418900356e-35,2.5170146858938044e-37,8.1153165924855763e-42,4.55396840362923e-42,4.3372961915185415e-45,6.2789541611005702e-52,3.4102881397697191e-46,7.1116294926169731e-52,2.125660373930791e-53,5.0071007534375406e-52,7.5464396150542195e-54,7.5464383327593864e-54,2.5917232568058426e-61,4.7330003593191906e-44,9.5535637393433773e-48,9.221740055119636e-54,4.5373296671062541e-59,9.1061338011359656e-60,3.6685845156441874e-66,6.0472126434093854e-67,4.9154485201547755e-75,1.0741274278694313e-48,1.4207989773180947e-52,1.0231225087339831e-60,1.5084445613326192e-76,5.7897846770072035e-83,2.9810313061995939e-83,4.804938758112628e-57,2.0689472722472876e-26
