Time (s),Volume (m^3),H(4),O(5),OH(6),H2(7),H2O(8),Ar(9),He(10),HO2(11),H2O2(12),N2,Ne,C7H10(1),C7H16(2),O2(3),C7H10(57),C7H10(54),C7H11(67),C7H9(41),C7H10(125),S(151),S(153),S(152),C7H10(118),S(233),C7H10(150),C7H11(132),C2H4(30),C5H7(270),S(403),C7H10(298),S(402),C7H8(144),S(450),S(449),S(438),S(200),C7H8(533)
4.468716564338249e-15,0.6373761490644,1.3855210582214432e-15,2.0648844032704644e-24,2.0648767879390749e-24,1.6404377176154215e-38,5.9755409324073887e-32,0.0,0.0,4.9512052194853303e-16,2.1488389175536164e-27,154.0,0.0,0.99999999602980483,1.0,18.999999999999989,3.1290772848964914e-10,1.227884776997266e-09,1.2122394379614894e-09,1.2122441203832627e-09,2.0327809318379886e-12,8.428685724827791e-15,3.7520182200904579e-16,5.260014570166284e-15,2.8723834096852028e-12,1.1367935350800799e-22,1.11075317759571e-17,9.9369725841001536e-18,7.8216084030787348e-23,7.8215875088240571e-23,1.8045656117178251e-28,3.0656986936049015e-22,2.8485985592978151e-29,8.1315318716935362e-19,1.8685041293796692e-52,1.7601972175643668e-52,1.7601972212416875e-52,4.1421312418786457e-26,1.7347144220260574e-28
5.6703883824688464e-15,0.6373761490643998,1.7580991240406862e-15,3.3246381822517511e-24,3.3246284743027229e-24,3.3135597257439212e-38,1.206214416145108e-31,0.0,0.0,6.2881511066474826e-16,3.4618873556561323e-27,154.0,0.0,0.99999999496222203,1.0,18.999999999999975,3.9705099217906516e-10,1.5563714991167497e-09,1.538216947304493e-09,1.5382239739531311e-09,3.2706516273911991e-12,1.3570791270529914e-14,4.7844446626414637e-16,8.4659935768612245e-15,4.6215336472597317e-12,1.8368096525238423e-22,1.788405800440345e-17,1.5999320276669214e-17,1.578855046712695e-22,1.5788498620658493e-22,4.477159387233699e-28,6.1852724012573453e-22,7.0748745816579106e-29,1.3092448653839964e-18,8.6896130720647927e-52,8.1859240612633395e-52,8.1859240805585453e-52,8.3613806291479741e-26,3.5016631154999696e-28
6.872060200599444e-15,0.6373761490644,2.1306775849276577e-15,4.8830005442718136e-24,4.8829887116407029e-24,5.8701188970402155e-38,2.1355202333253241e-31,0.0,0.0,7.627440616786687e-16,5.0876754285475067e-27,154.0,0.0,0.99999999389465311,1.0,18.999999999999968,4.8119425560528063e-10,1.8841403277662712e-09,1.8641932356075989e-09,1.8642030689865119e-09,4.8002859619404451e-12,1.9931686502213458e-14,5.816956462941527e-16,1.242968692108543e-14,6.7829550861568679e-12,2.7039755975946181e-22,2.6266861913083965e-17,2.3498631565251654e-17,2.795247917812076e-22,2.7952370234576178e-22,9.4063923868440798e-28,1.0945085845722006e-21,1.4879620710965361e-28,1.9229279215435465e-18,3.0832076802169574e-51,2.9044911422086592e-51,2.9044911498258173e-51,1.4803486550112347e-25,6.1994422264479752e-28
9.27540383686064e-15,0.6373761490643998,2.8758356919016066e-15,8.8955525510043665e-24,8.8955363452607486e-24,1.4399847302049697e-37,5.231619435974646e-31,0.0,0.0,1.0313050494862396e-15,9.2798130442897102e-27,154.0,0.0,0.99999999175955656,1.0,18.99999999999994,6.4948078166811473e-10,2.5375306330195907e-09,2.5161421492173997e-09,2.5161589869395996e-09,8.7322735959387895e-12,3.630972279906434e-14,7.8818553778769502e-16,2.2626758945895019e-14,1.233897731904316e-11,4.9397398656874585e-22,4.7851289037535911e-17,4.2808088252874931e-17,6.8477883393575991e-22,6.8477523379911251e-22,3.1072723707663876e-27,2.6783311564706071e-21,4.9286427654108022e-28,3.5030671766772875e-18,2.8886530019010086e-50,2.7212138998197921e-50,2.7212139114276379e-50,3.6266982894300204e-25,1.5187385615083842e-27
1.1678747473121835e-14,0.6373761490643997,3.6209953791362899e-15,1.4102542973011348e-23,1.4102522183499885e-23,2.8756659044074389e-37,1.0434279083133086e-30,0.0,0.0,1.3008034827619493e-15,1.472991396568748e-26,154.0,0.0,0.99999998962451508,1.0,18.999999999999904,8.1776730667816071e-10,3.1880682756930678e-09,3.1680861790383086e-09,3.1681118811180374e-09,1.3823629920147818e-11,5.7562547313697442e-14,9.9467527926177202e-16,3.5844351424674428e-14,1.9533223988096156e-11,7.8440524638663145e-22,7.5860783127946059e-17,6.7865227423619297e-17,1.3657594619713001e-21,1.365750467796166e-21,7.7602071726889749e-27,5.3359563939131166e-21,1.2339679619858411e-27,5.5535687834072745e-18,1.4071415406601842e-49,1.3255774436799343e-49,1.3255774505971666e-49,7.2335628431056642e-25,3.0290560558983032e-27
1.4082091109383031e-14,0.6373761490643994,4.3661566466247913e-15,2.0503974356754109e-23,2.0503948718332536e-23,5.0465050450392338e-37,1.8288370150982433e-30,0.0,0.0,1.5712393589289044e-15,2.1442611472385572e-26,154.0,0.0,0.99999998748952845,1.0,18.999999999999861,9.8605383063542776e-10,3.8357657027162859e-09,3.8200253253160722e-09,3.8200617583417023e-09,2.0069296296080465e-11,8.368991441594405e-14,1.2011642527291404e-15,5.2075645171784407e-14,2.8358547078654612e-11,1.1416879691803277e-21,1.1029531449713019e-16,9.8669934669914425e-17,2.3937808802035567e-21,2.3937620004158938e-21,1.628420963024236e-26,9.3422992214797982e-21,2.5955780332650374e-27,8.074430596852281e-18,5.0188783492663041e-49,4.7279622913124124e-49,4.7279623198125014e-49,1.267882596159411e-24,5.3090630315506812e-27
1.6485434745644226e-14,0.6373761490643994,5.1113194943602083e-15,2.8099849240807706e-23,2.8099818433885752e-23,8.1056067232684465e-37,2.9338374809825269e-30,0.0,0.0,1.8426126754123716e-15,2.9422536877923186e-26,154.0,0.0,0.99999998535459644,1.0,18.999999999999812,1.1543403535399257e-09,4.480635296152726e-09,4.4719595882962709e-09,4.4720086254093735e-09,2.746424044790991e-11,1.1469157863949396e-13,1.40765220827283e-15,7.1313841732013188e-14,3.8807835827322077e-11,1.5658187883996114e-21,1.5115485351572336e-16,1.3522209564060564e-16,3.8401047870285803e-21,3.8400695523855473e-21,3.0380776263700745e-26,1.4970840882828952e-20,4.853866769072951e-27,1.1065650476346591e-17,1.4696330254525816e-48,1.3844467337670341e-48,1.3844467431908339e-48,2.0340152510034299e-24,8.5168099628252467e-27
2.1292122018166614e-14,0.6373761490643989,6.6016499305442126e-15,4.6874939640218069e-23,4.6874897319478201e-23,1.7506796422990927e-36,6.3206595149651291e-30,0.0,0.0,2.3881716190233729e-15,4.9202627151620216e-26,154.0,0.0,0.99999998108489518,1.0,18.999999999999684,1.490913396190649e-09,5.7619401998746595e-09,5.7758134653474975e-09,5.7758933561976059e-09,4.5681959227031594e-11,1.9131681538193781e-13,1.8206252634299146e-15,1.1878382251315024e-13,6.4550045642129161e-11,2.6146112340478242e-21,2.521488361104352e-16,2.2556832067100804e-16,8.273028776172559e-21,8.2729311058419177e-21,8.4155839520729335e-26,3.2181578220200823e-20,1.3514491119988064e-26,1.845915588025274e-17,9.2933215080770773e-48,8.7546412270152153e-48,8.7546413086521791e-48,4.3823755705825108e-24,1.8348443561306358e-26
2.6098809290689006e-14,0.6373761490643983,8.0919866876332648e-15,7.0427834440275892e-23,7.0427778673187319e-23,3.2320223653634877e-36,1.1640018894531009e-29,0.0,0.0,2.9374802930176518e-15,7.4107306890014864e-26,154.0,0.0,0.99999997681540964,1.0,18.999999999999531,1.8274864346304033e-09,7.0320811043547502e-09,7.0796478121590734e-09,7.0797661276357993e-09,6.8436909680918412e-11,2.8743629137161831e-13,2.2335945220623566e-15,1.7820014120868373e-13,9.6703506580520234e-11,3.9307556185142952e-21,3.7884249455578686e-16,3.3890298633821516e-16,1.5235299665558747e-20,1.523508066038536e-20,1.8857431248604651e-25,5.9135262438461888e-20,3.0430860899065328e-26,2.7734067919819988e-17,3.7899573610778367e-47,3.5702756386959103e-47,3.5702756786577793e-47,8.0710405860927342e-24,3.3789868514882433e-26
3.0905496563211397e-14,0.6373761490643977,9.5823297655725613e-15,9.8758553904318618e-23,9.875848232209101e-23,5.3798907948186744e-36,1.9328176651833015e-29,0.0,0.0,3.4905386768788221e-15,1.0417373029935664e-25,154.0,0.0,0.99999997254613759,1.0,18.999999999999343,2.1640594688592608e-09,8.2911553192082467e-09,8.3834626306985336e-09,8.3836269936541526e-09,9.5689543569053069e-11,4.0304803997982211e-13,2.6465600162737644e-15,2.4950886816546338e-13,1.3521233573966139e-10,5.5142249706540218e-21,5.3123559340343825e-16,4.7522517618248082e-16,2.529783921199914e-20,2.5297411937639324e-20,3.6766293362223905e-25,9.7981133405297944e-20,5.9611426190566208e-26,3.8890369586329036e-17,1.2049188046175308e-46,1.1350767630247197e-46,1.1350767776120286e-46,1.3402785632918431e-23,5.6107346236115253e-26
3.571218383573379e-14,0.6373761490643969,1.1072679164307574e-14,1.3186711829480667e-22,1.3186702809235435e-22,8.3208120853964776e-36,2.9821429642104675e-29,0.0,0.0,4.0473467501666212e-15,1.3943907605245281e-25,154.0,0.0,0.99999996827707727,1.0,18.999999999999122,2.5006324988772928e-09,9.5392592938081298e-09,9.6872579229333712e-09,9.6874760079380227e-09,1.2740066226763403e-10,5.3815009461840942e-13,3.0595217565827442e-15,3.3265631858396476e-13,1.8002114423609097e-10,7.3649923198748523e-21,7.0932789825968174e-16,6.34533973719962e-16,3.903159031819551e-20,3.9030834390400987e-20,6.5004193168745953e-25,1.5084942047742705e-19,1.0588586284301786e-25,5.1928043948334516e-17,3.2451151512806993e-46,3.0570151429299362e-46,3.0570151871069766e-46,2.0680491781479284e-23,8.656719474270037e-26
4.051887110825618e-14,0.6373761490643959,1.2563034883784043e-14,1.6975354787458314e-22,1.6975343581052617e-22,1.2182522497939337e-35,4.3556073763050541e-29,0.0,0.0,4.6079044925202423e-15,1.79940544061916e-25,154.0,0.0,0.9999999640082271,1.0,18.99999999999887,2.8372055246845714e-09,1.0776488620692795e-08,1.0991033690830857e-08,1.0991313223925621e-08,1.6353141538463981e-10,6.9274048891676027e-13,3.4724797594690639e-15,4.2758905480841025e-13,2.3107503524876227e-10,9.4830306985690492e-21,9.1311917581138139e-16,8.1682846253397967e-16,5.7007469015561284e-20,5.7006225370673519e-20,1.0687506849581059e-24,2.1985141806501164e-19,1.7489420281956351e-25,6.6847074153544583e-17,7.7351530285510003e-46,7.2867927060110035e-46,7.2867928229360792e-46,3.0207119924623433e-23,1.2643568216796726e-25
5.0132245653300955e-14,0.6373761490643938,1.5543765284745623e-14,2.5986008365427121e-22,2.5985991639771683e-22,2.3184915823453516e-35,8.2494689838437419e-29,0.0,0.0,5.7402689033527708e-15,2.7680074395380856e-25,154.0,0.0,0.99999995547114906,1.0,18.999999999998277,3.5103515636671463e-09,1.3218701737438295e-08,1.3598526661481689e-08,1.359895247361196e-08,2.4889803435403835e-10,1.0603784321418046e-12,4.2983846209679523e-15,6.5259778688404438e-13,3.5170075400021847e-10,1.4520812689464841e-20,1.3977977207904688e-15,1.2503708486926923e-15,1.079691150991314e-19,1.0796624074367233e-19,2.4669358151792831e-24,4.1461412248833995e-19,4.0741964389250618e-25,1.0232913505372383e-16,3.4123851897862724e-45,3.2145901934278746e-45,3.2145902567895302e-45,5.721934266634451e-23,2.3946334133163094e-25
5.974562019834574e-14,0.6373761490643912,1.8524520968028669e-14,3.6907832334818354e-22,3.690780826981652e-22,3.9432827818120672e-35,1.3963433592563413e-28,0.0,0.0,6.8876317480442978e-15,3.9505234555393491e-25,154.0,0.0,0.99999994693488869,1.0,18.999999999997559,4.1834975858075419e-09,1.5618542765541713e-08,1.6205941558384644e-08,1.62065451653762e-08,3.5148536182396215e-10,1.5059461431370526e-12,5.1242747352968648e-15,9.2411240567127605e-13,4.9665987585189292e-10,2.062735526346812e-20,1.9852693829884585e-15,1.7758450047114559e-15,1.8274952640009024e-19,1.8274379988998899e-19,4.9084524091395178e-24,6.9879178615235887e-19,8.1805769214494313e-25,1.4533641901800077e-16,1.1552671257086491e-44,1.0883035386417108e-44,1.0883035638752523e-44,9.6864690945990285e-23,4.0531937769544404e-25
6.935899474339052e-14,0.6373761490643882,2.150530193320884e-14,4.9740842905914645e-22,4.9740809332439381e-22,6.1991148809098906e-35,2.1846532871929167e-28,0.0,0.0,8.0499928664892873e-15,5.3499370221112965e-25,154.0,0.0,0.99999993839943246,1.0,18.999999999996717,4.8566435911063052e-09,1.7976746718111887e-08,1.8813278397269937e-08,1.8814091718044449e-08,4.7099467628434264e-10,2.0294278986935544e-12,5.9501502346933491e-15,1.2417140892807885e-12,6.6553029795159327e-10,2.7802442786085857e-20,2.6755323337811337e-15,2.3932436016183773e-15,2.8591505408508641e-19,2.8590477314958611e-19,8.8008524441443462e-24,1.0886178307465392e-18,1.4800830561319745e-24,1.958687940028923e-16,3.2542495455698504e-44,3.0656215200541092e-44,3.0656216014587426e-44,1.5156967810332015e-22,6.3413211985989388e-25
7.89723692884353e-14,0.6373761490643846,2.4486108179865996e-14,6.4485056288676152e-22,6.4485010688567025e-22,9.1943704814856652e-35,3.2247801571292222e-28,0.0,0.0,9.2273520997808094e-15,6.9692350357672561e-25,154.0,0.0,0.99999992986476594,1.0,18.999999999995751,5.5297895795639707e-09,2.0294035913157568e-08,2.1420537193864581e-08,2.1421592546686963e-08,6.0713241572420671e-10,2.6308079787514166e-12,6.7760112507363149e-15,1.6049877716233243e-12,8.5789720798098818e-10,3.6045859666012491e-20,3.4685847609058221e-15,3.1025593113415323e-15,4.2203168885651078e-19,4.2201460186123428e-19,1.4608168084393812e-23,1.6000451318200002e-18,2.4788271921166239e-24,2.539261291634756e-16,8.0170954125754393e-44,7.5523966689740625e-44,7.5523968947171956e-44,2.2376209707384865e-22,9.3602925379223653e-25
8.858574383348008e-14,0.6373761490643806,2.7466939707584138e-14,8.1140488692757045e-22,8.1140428198816611e-22,1.3039324047633813e-34,4.5516277994202524e-28,0.0,0.0,1.0419709290198088e-14,8.8114077568680272e-25,154.0,0.0,0.99999992133087545,1.0,18.99999999999466,6.202935551181067e-09,2.2571120211998383e-08,2.402771796389238e-08,2.4029048062656908e-08,7.5961008073750624e-10,3.3100706663741923e-12,7.6018579137547874e-15,2.0135221036147923e-12,1.0733529472411082e-09,4.535739035477869e-20,4.3644248682918818e-15,3.9037848066976401e-15,5.9566506759785842e-19,5.9563830894275165e-19,2.2847188902708302e-23,2.2487512873548652e-18,3.9114662041095147e-24,3.1950829484098132e-16,1.7826469336971876e-43,1.6793187344691917e-43,1.6793187902793858e-43,3.1587102198141374e-22,1.3211378389813622e-24
9.819911837852487e-14,0.6373761490643762,3.0447796515951387e-14,9.9707156327547138e-22,9.9707077723537907e-22,1.7846148145618029e-34,6.2001003588395066e-28,0.0,0.0,1.1627064281200803e-14,1.0879448817374604e-24,154.0,0.0,0.99999991279774791,1.0,18.999999999993445,6.8760815059581126e-09,2.4808697186941598e-08,2.6634820723073919e-08,2.6636458673610004e-08,9.2814416637650868e-10,4.0672002477802233e-12,8.4276903528663839e-15,2.4669094335532884e-12,1.3114969143590528e-09,5.573681934718116e-20,5.3630508759783935e-15,4.7969127614067989e-15,8.1138046670662629e-19,8.1134049543415246e-19,3.4084399600119588e-23,3.0501423232609205e-18,5.8868728738061594e-24,3.9261516255676948e-16,3.6540546309663806e-43,3.4422538133144694e-43,3.4422539392996865e-43,4.3032680906257717e-22,1.7995842956651542e-24
1.0781249292356965e-13,0.6373761490643715,3.3428678604559995e-14,1.2018507540218667e-21,1.2018497512282827e-21,2.3728917335915397e-34,8.2051022651700172e-28,0.0,0.0,1.2849416917422466e-14,1.3176355225383737e-24,154.0,0.0,0.99999990426536978,1.0,18.999999999992113,7.5492274438956164e-09,2.7007452284344788e-08,2.9241845487126532e-08,2.9243824783526007e-08,1.1124560958804078e-09,4.9021810123633252e-12,9.25350869603491e-15,2.9647457856201733e-12,1.5719354716444414e-09,6.7183931181566384e-20,6.4644610200219255e-15,5.7819358501019802e-15,1.0737427974451997e-18,1.0736853386783284e-18,4.8933294920440099e-23,4.0193562968850155e-18,8.5254719509048273e-24,4.7324660500557909e-16,7.0040269372910693e-43,6.5980517596430656e-43,6.598052023228322e-43,5.6956109685340725e-22,2.3814943961991442e-24
1.2703924201365921e-13,0.6373761490643605,3.9390518620890442e-14,1.6687473270628937e-21,1.6687457698420546e-21,3.9188098278109365e-34,1.342431327795546e-27,0.0,0.0,1.5339114509850979e-14,1.8468768996754548e-24,154.0,0.0,0.99999988720280986,1.0,18.999999999989079,8.8955192692539858e-09,3.1291179479673652e-08,3.4455661092698097e-08,3.4458425098020522e-08,1.5273232199098908e-09,6.8056332644975986e-12,1.0905103600647228e-14,4.0921677978158125e-12,2.1581557758935943e-09,9.3280341747203273e-20,8.9756267404687365e-15,8.0276381325399151e-15,1.756666075715882e-18,1.7565576106236452e-18,9.2134707242041629e-23,6.5204980938910233e-18,1.6330384995610194e-23,6.5708271067307843e-16,2.2064378775045785e-42,2.0785464479461214e-42,2.0785465455718557e-42,9.3209813735538058e-22,3.8962053948912896e-24
1.4434331619473982e-13,0.6373761490643489,4.4756261090005269e-14,2.1543206680916666e-21,2.1543184549371466e-21,5.7964438917255091e-34,1.9691100615128598e-27,0.0,0.0,1.7631132754686941e-14,2.4044796001877912e-24,154.0,0.0,0.99999987184894101,1.0,18.999999999985935,1.0107181854490221e-08,3.5020399150832788e-08,3.91478285519815e-08,3.9151417166222164e-08,1.9519668704383443e-09,8.7848337940865193e-12,1.2391492066951852e-14,5.2548845992075264e-12,2.758190620803272e-09,1.2041642595603677e-19,1.1587180261861446e-14,1.0362978075573258e-14,2.5766172443642613e-18,2.5764398081180332e-18,1.5037575506671024e-22,9.4920330183935563e-18,2.7060491161626121e-23,8.482679978619808e-16,5.3889848428009968e-42,5.0766251648714938e-42,5.0766254352267455e-42,1.3675443845356082e-21,5.7148594924508197e-24
1.6164739037582043e-13,0.6373761490643362,5.0122085460944126e-14,2.7018210765011478e-21,2.7018180376134123e-21,8.2087867851852488e-34,2.7655889813424407e-27,0.0,0.0,1.9971741006264428e-14,3.0409110530982791e-24,154.0,0.0,0.99999985649730483,1.0,18.999999999982403,1.1318844385173858e-08,3.8633964723528147e-08,4.3839743551335077e-08,4.3844271169382432e-08,2.4236142290784667e-09,1.1016027970850539e-11,1.3877836800412733e-14,6.5554979717959758e-12,3.4246431858989876e-09,1.5100845370224227e-19,1.4531727668417213e-14,1.2995944370303165e-14,3.6186812942509023e-18,3.6184072774169562e-18,2.3169718618820041e-22,1.3231000761335322e-17,4.2319647758391161e-23,1.0638309798024316e-15,1.1895368889254182e-41,1.1205884901446681e-41,1.1205885568692254e-41,1.9211483818459129e-21,8.0261823874087996e-24
1.7895146455690104e-13,0.6373761490643219,5.5487991731472481e-14,3.3112494975171507e-21,3.3112454427394406e-21,1.1229242996432789e-33,3.7522254009209347e-27,0.0,0.0,2.2360938399516867e-14,3.7579313210868279e-24,154.0,0.0,0.99999984114783225,1.0,18.999999999978478,1.2530506861307574e-08,4.2135462942323275e-08,4.853140618230531e-08,4.8536989335028801e-08,2.9408075833903547e-09,1.3499124285134804e-11,1.5364138506609083e-14,7.9917804087339173e-12,4.1554536778353717e-09,1.8505516998513267e-19,1.7809259232635469e-14,1.5926494328122587e-14,4.9094676197220666e-18,4.9090634012625958e-18,3.4101537220292812e-22,1.7816608771700916e-17,6.3203087270099156e-23,1.3037709550612914e-15,2.4221195286533354e-41,2.2817282549524798e-41,2.2817284051110228e-41,2.6071377545080415e-21,1.0889204433160729e-23
1.9625553873798165e-13,0.6373761490643063,6.0853979899395967e-14,3.9826068763397529e-21,3.9826015951577734e-21,1.4933212511581307e-33,4.9493769458345277e-27,0.0,0.0,2.4798724080864792e-14,4.5573040101778465e-24,154.0,0.0,0.99999982580045588,1.0,18.999999999974172,1.3742169282893942e-08,4.5528369385228895e-08,5.3222816536404916e-08,5.3229573854722677e-08,3.5021344008637291e-09,1.6234031260479239e-11,1.6850397879733201e-14,9.5615403686142209e-12,4.9486261439230342e-09,2.2255532025926825e-19,2.1419765383721817e-14,1.9154585269962862e-14,6.4755818051022906e-18,6.4750073477390932e-18,4.8354452278558304e-22,2.3325607854457524e-17,9.091284041342421e-23,1.5680872336857503e-15,4.6186423065857597e-41,4.3509368976390323e-41,4.3509372112109561e-41,3.4397535524945221e-21,1.4362949349553137e-23
2.1980732624385429e-13,0.6373761490642826,6.8157513664729132e-14,4.9958676269164976e-21,4.9958603016382069e-21,2.1212408114076404e-33,6.9536602207416435e-27,0.0,0.0,2.8194751472528358e-14,5.7807962018625906e-24,154.0,0.0,0.99999980491509266,1.0,18.999999999967688,1.5391307749759919e-08,4.9977864128005289e-08,5.9607676383236208e-08,5.9616226127553641e-08,4.3345857942906753e-09,2.0360823786553612e-11,1.887321105094113e-14,1.1908660104420228e-11,6.1249061743060977e-09,2.7914165599397646e-19,2.6868854861376084e-14,2.4026193572754597e-14,9.0974210552361896e-18,9.0965382925134609e-18,7.408000697091241e-22,3.244082154135776e-17,1.4196265302261662e-22,1.9670017809963904e-15,1.0205817345598778e-40,9.6142717156152273e-41,9.6142724907352417e-41,4.8342449426312823e-21,2.0178429461258622e-23
2.433591137497269e-13,0.6373761490642564,7.5461199133166076e-14,6.1238540026114412e-21,6.1238441542239182e-21,2.9102509178894755e-33,9.4369583843459703e-27,0.0,0.0,3.1680783525311818e-14,7.1645838660759669e-24,154.0,0.0,0.99999978403333445,1.0,18.999999999960501,1.7040446115589318e-08,5.4240602896147175e-08,6.5992069294920618e-08,6.6002640147958302e-08,5.2429378474412245e-09,2.4953687974391527e-11,2.0895948754403425e-14,1.4493720338864306e-11,7.4084362296804871e-09,3.4211988837163802e-19,3.2934728813168448e-14,2.9448800807341864e-14,1.2345635142543417e-17,1.2344339198125534e-17,1.0842635929874634e-21,4.3584723349922601e-17,2.1168082489940492e-22,2.411069747377893e-15,2.0810162896489571e-40,1.9603978930673578e-40,1.9603980680955257e-40,6.5627448646907383e-21,2.7383362285411294e-23
2.6990457227826873e-13,0.637376149064224,8.3693438935498315e-14,7.5327484836318815e-21,7.5327351530694887e-21,4.0186675287789741e-33,1.2874264474380428e-26,0.0,0.0,3.5717815559458091e-14,8.9220143728922976e-24,154.0,0.0,0.99999976050142625,1.0,18.999999999951569,1.8899206569957636e-08,5.883108783131548e-08,7.3187423839996609e-08,7.3200553062273837e-08,6.3537607762259185e-09,3.0688764427323001e-11,2.3175708528458635e-14,1.7686084614964079e-11,8.9780640120348972e-09,4.2076159132930643e-19,4.0510974914698284e-14,3.6221048560134961e-14,1.6841369951267076e-17,1.6839458666422364e-17,1.5937310597289214e-21,5.8792988037052456e-17,3.1755378497947835e-22,2.9657085835569936e-15,4.2946216370489584e-40,4.0457013447263253e-40,4.045701745210635e-40,8.9563626259093187e-21,3.7355590636859066e-23
2.9645003080681055e-13,0.6373761490641884,9.1925871444187821e-14,9.0873942300888901e-21,9.0873766701162112e-21,5.3889806884007996e-33,1.7058809187085056e-26,0.0,0.0,3.9869181977471635e-14,1.0895200742025257e-23,154.0,0.0,0.99999973697369904,1.0,18.999999999941753,2.0757966895986752e-08,6.3204994686161717e-08,8.0382185823771934e-08,8.039817722391264e-08,7.5526045455297923e-09,3.7015305458317199e-11,2.5455376838568598e-14,2.1166805420929942e-11,1.0672068018594481e-08,5.0751488046803891e-19,4.8870709201483219e-14,4.3692982332865148e-14,2.2313993090543971e-17,2.2311280187377727e-17,2.2546667831264796e-21,7.7034912002012677e-17,4.5823638311850631e-22,3.5777049197697666e-15,8.2805791229825252e-40,7.800631969528102e-40,7.8006328176942926e-40,1.1871718664017406e-20,4.9494893093769594e-23
