Time (s),Volume (m^3),H(4),O(5),OH(6),H2(7),H2O(8),Ar(9),He(10),HO2(11),H2O2(12),N2,Ne,C7H10(1),C7H16(2),O2(3),C7H10(57),C7H10(54),C7H11(67),C7H9(41),C7H10(125),S(151),S(153),S(152),C7H10(118),S(233),C7H10(150),C7H11(132),C2H4(30),C5H7(270),S(403),C7H10(298),S(402),C7H8(144),S(450),S(449),S(438),S(200),C7H8(533),S(314)
1.6167605048073632e-12,0.6538675984053794,9.3991807509302884e-14,3.5633176017094261e-20,3.5632844935492366e-20,7.5814119789512106e-32,3.3086745099568193e-25,0.0,0.0,1.2524883094182322e-13,1.1462882255761942e-22,154.0,0.0,0.99999939285680106,1.0,18.999999999273349,6.0480716064654196e-08,4.2413214798125377e-08,2.1257798564613485e-07,2.1285444944664296e-07,3.4207579160975884e-08,5.0127033730998056e-10,7.9638381435032603e-14,2.2517661310921141e-10,4.3881884877783643e-08,8.1605535339599581e-18,5.0070609977710821e-13,3.0306613670812232e-13,6.2134046693008948e-16,6.2114188391833811e-16,1.4894964253625856e-19,1.0433844438269544e-15,4.9633369215145822e-20,3.6610213941144874e-14,3.4094764516277745e-36,3.2297668899126824e-36,3.2297677565251405e-36,6.2171985313062161e-19,1.4740303165897425e-21,2.4358038170761204e-18
1.6582180236081869e-12,0.6538675984052464,9.6403511335795258e-14,3.7484439596478944e-20,3.7484082395763617e-20,8.2849329107268586e-32,3.5698114030916875e-25,0.0,0.0,1.3038206838724682e-13,1.2217774430385006e-22,154.0,0.0,0.99999937730609467,1.0,18.999999999237758,6.2031580903274315e-08,4.2620214171148059e-08,2.180158939532486e-07,2.1830864808178431e-07,3.5462655500107102e-08,5.2719992768771741e-10,8.1684083454094883e-14,2.3483333431910439e-10,4.5491911621128317e-08,8.5826960381529004e-18,5.2670620673129322e-13,3.1877847884197294e-13,6.7032777069454794e-16,6.7011153515794699e-16,1.617929073943511e-19,1.1126580007823962e-15,5.4442629206710029e-20,3.8511277388359128e-14,4.0700824046249824e-36,3.8555541927107496e-36,3.8555552537734313e-36,6.7103277768039146e-19,1.5902714654611075e-21,2.5402649587265502e-18
1.6996755424090105e-12,0.6538675984051107,9.8815291843768904e-14,3.9382603181108675e-20,3.9382218522053081e-20,9.0353134077002669e-32,3.8443406265770848e-25,0.0,0.0,1.3561134030471238e-13,1.3004154837179027e-22,154.0,0.0,0.9999993617556675,1.0,18.999999999201396,6.358244563663206e-08,4.2813454415026709e-08,2.2345315329423027e-07,2.2376272706558669e-07,3.6723636794353104e-08,5.5377786816829771e-10,8.3720053424499892e-14,2.4460949857065273e-10,4.7109513314391257e-08,9.0153942558111384e-18,5.5336410694199871e-13,3.3488638213365723e-13,7.2182205801746168e-16,7.2158712513471849e-16,1.7536060140338341e-19,1.1844325451405026e-15,5.9572281339803279e-20,4.0460437754197532e-14,4.8374669384809907e-36,4.5824923253940028e-36,4.5824936180562349e-36,7.2289956618790465e-19,1.7124643497276128e-21,2.6460181968248701e-18
1.7411330612098341e-12,0.6538675984049718,1.0122714903178489e-13,4.1327668262159027e-20,4.1327254772032578e-20,9.8345340350587105e-32,4.1325972206027317e-25,0.0,0.0,1.4093664361822576e-13,1.3822660888318076e-22,154.0,0.0,0.99999934620550068,1.0,18.99999999916427,6.5133310264727817e-08,4.2993850088601658e-08,2.2888976406717344e-07,2.2921669016215069e-07,3.7990130544236886e-08,5.8100376071070796e-10,8.5756978697367284e-14,2.5450133107994589e-10,4.8734186454667703e-08,9.4586417298981793e-18,5.8067978618618635e-13,3.5138973661319617e-13,7.7588564940443424e-16,7.756309425004793e-16,1.8967278465805727e-19,1.2587193624050594e-15,6.5034119296878426e-20,4.2457694034349429e-14,5.7256359719700089e-36,5.423849071203627e-36,5.4238506385380438e-36,7.7738595901621492e-19,1.8407571682739201e-21,2.7530226969506784e-18
1.7825905800106578e-12,0.6538675984048306,1.036390828984593e-13,4.3319636330778075e-20,4.3319192603345401e-20,1.0684614838974922e-31,4.4349162358543674e-25,0.0,0.0,1.4635797528574502e-13,1.467393188854392e-22,154.0,0.0,0.99999933065557689,1.0,18.999999999126384,6.6684174787561969e-08,4.3162254960713505e-08,2.3432572666992721e-07,2.3467054101280298e-07,3.9261770339409977e-08,6.0887720751826414e-10,8.7809025475475206e-14,2.6450517635781854e-10,5.0365461006491084e-08,9.912432020671645e-18,6.0865323068884326e-13,3.6828843235709471e-13,8.3258084803659241e-16,8.3230525852130407e-16,2.0474951185872854e-19,1.3355289831698664e-15,7.0840003429758842e-20,4.4503045257325342e-14,6.7500271137547999e-36,6.394248457638009e-36,6.3942503494072718e-36,8.3455778735842388e-19,1.9752980927326761e-21,2.8612389151746925e-18
1.8240480988114814e-12,0.6538675984046862,1.0605109344246155e-13,4.535850887808753e-20,4.5358033473607398e-20,1.1587615347638043e-31,4.7516327335135759e-25,0.0,0.0,1.5187533229814571e-13,1.5558609035068318e-22,154.0,0.0,0.99999931510588036,1.0,18.999999999087741,6.8235039205134927e-08,4.3319466050673602e-08,2.3976104150009608e-07,2.4012428318745187e-07,4.0538214124611336e-08,6.373978110384609e-10,8.9846253623495859e-14,2.7461749443981125e-10,5.2002898177384971e-08,1.0376758584676297e-17,6.3728442710880571e-13,3.8558235948831714e-13,8.9196993977791533e-16,8.9167232708887185e-16,2.2061083226847663e-19,1.4148712332947443e-15,7.7001856774565333e-20,4.6596490483421125e-14,7.9276165766944077e-36,7.5097720375602342e-36,7.5097743110611217e-36,8.9448097313990264e-19,2.1162352675891489e-21,2.9706285573547004e-18
1.865505617612305e-12,0.6538675984045389,1.084631806625128e-13,4.7444287395183724e-20,4.7443778840408002e-20,1.2545634572299628e-31,5.0830817852575561e-25,0.0,0.0,1.574887116782201e-13,1.6477335417460881e-22,154.0,0.0,0.99999929955639577,1.0,18.999999999048352,6.978590351744702e-08,4.3466227400367516e-08,2.4519570895504065e-07,2.455779201117087e-07,4.1819142580800927e-08,6.6656517396282224e-10,9.1871145670899637e-14,2.8483485723524685e-10,5.3646088341162264e-08,1.0851614954001489e-17,6.6657336252507662e-13,4.0327140817626319e-13,9.5411519318254621e-16,9.5379438473157416e-16,2.3727678967974154e-19,1.4967552807488585e-15,8.3531661292574026e-20,4.8738028803716328e-14,9.2770312678209127e-36,8.7880650733573063e-36,8.7880677943478754e-36,9.5722152892020864e-19,2.2637168102826703e-21,3.0811545394969109e-18
1.9069631364131287e-12,0.6538675984043889,1.1087534455738413e-13,4.9576973373138587e-20,4.9576430161311257e-20,1.3560811008336782e-31,5.4295984732589474e-25,0.0,0.0,1.6319811047970713e-13,1.7430756017511941e-22,154.0,0.0,0.99999928400710891,1.0,18.99999999900821,7.1336767724498568e-08,4.360323359580303e-08,2.5062972943187699e-07,2.510314550579365e-07,4.3104257613823647e-08,6.9637889922675186e-10,9.3931094368540141e-14,2.9515394499165934e-10,5.5294649099165744e-08,1.1336994781411772e-17,6.965200244235517e-13,4.2135546863674365e-13,1.0190788595021142e-15,1.0187336506254013e-15,2.5476742238906082e-19,1.5811896793425628e-15,9.0441454324238853e-20,5.0927659339103317e-14,1.0818666175964292e-35,1.0248447739711037e-35,1.0248450983426864e-35,1.0228455577942102e-18,2.4178908113050182e-21,3.1927809495033781e-18
1.9484206552139523e-12,0.6538675984042362,1.1328758512589508e-13,5.1756568303000654e-20,5.1755988893856668e-20,1.4635322636329638e-31,5.7915178901856346e-25,0.0,0.0,1.6900352578635177e-13,1.8419517709128596e-22,154.0,0.0,0.99999926845800668,1.0,18.999999998967322,7.288763182628986e-08,4.3731133054472102e-08,2.5606310332747777e-07,2.5648489128610278e-07,4.4393280943578513e-08,7.2683859000938309e-10,9.5980973228033352e-14,3.0557154287092036e-10,5.6948223470437741e-08,1.1832891503136468e-17,7.2712440068410901e-13,4.3983443113195671e-13,1.0869231726930409e-15,1.0865523266046179e-15,2.7310276317881035e-19,1.6681824095510291e-15,9.7743325244445867e-20,5.3165381239345801e-14,1.2574807176850062e-35,1.1912031458500072e-35,1.1912035310765771e-35,1.0914192532950422e-18,2.5789053342958074e-21,3.3054730103789458e-18
1.989878174014776e-12,0.6538675984040805,1.1569990236691206e-13,5.3983073675795933e-20,5.3982456495560253e-20,1.5771386923154262e-31,6.1691751392005774e-25,0.0,0.0,1.7490495471099649e-13,1.9444269258231171e-22,154.0,0.0,0.99999925290907665,1.0,18.999999998925698,7.4438495822821215e-08,4.3850531094126178e-08,2.6149583103847147e-07,2.6193823194879698e-07,4.5685952786998125e-08,7.5794384973342932e-10,9.7981435151928896e-14,3.1608453763365135e-10,5.8606478202230912e-08,1.2339298557271659e-17,7.5838647956819465e-13,4.5870818597046352e-13,1.1577103494238501e-15,1.1573125971722387e-15,2.9230283930384766e-19,1.7577409166233985e-15,1.0544941230758998e-19,5.5451193682169462e-14,1.4569759376935838e-35,1.3801840480718149e-35,1.3801845039160771e-35,1.1630088992974253e-18,2.746908416135004e-21,3.4191970441600546e-18
2.0313356928155996e-12,0.6538675984039226,1.1811229627934701e-13,5.6256490982528844e-20,5.6255834423915345e-20,1.6971260823089208e-31,6.5629053339616283e-25,0.0,0.0,1.8090239439470127e-13,2.0505661322575621e-22,154.0,0.0,0.99999923736030794,1.0,18.999999998883332,7.5989359714092858e-08,4.396199279750857e-08,2.6692791296124334e-07,2.6739147995214638e-07,4.6982030628596934e-08,7.8969428206503482e-10,1.0004120685135038e-13,3.2668991442843269e-10,6.026910219285329e-08,1.2856209754187188e-17,7.9030624970681561e-13,4.7797662350716368e-13,1.2315025890824705e-15,1.2310766295103172e-15,3.1238767248167669e-19,1.849872146158048e-15,1.1357189967168813e-19,5.7785095872381376e-14,1.6829981115677699e-35,1.5942938828801762e-35,1.5942944204172886e-35,1.2376808699178806e-18,2.9220480670326407e-21,3.5339204369509248e-18
2.0727932116164232e-12,0.6538675984037615,1.2052476686215566e-13,5.8576821714183023e-20,5.8576124136393512e-20,1.8237240778936086e-31,6.9730435986213698e-25,0.0,0.0,1.869958420058883e-13,2.1604346451628229e-22,154.0,0.0,0.9999992218116891,1.0,18.999999998840238,7.7540223500105054e-08,4.4066045686720835e-08,2.7235934949193482e-07,2.7284463824473581e-07,4.8281288072718572e-08,8.2208949091362451e-10,1.0213127910682605e-13,3.3738475368238257e-10,6.1935805019317606e-08,1.3383618591221764e-17,8.2288370008875747e-13,4.9763963414327086e-13,1.3083620737835355e-15,1.3079065734900593e-15,3.3337727888516021e-19,1.9445825773138285e-15,1.2212301459131326e-19,6.0167087041013571e-14,1.9384223746768948e-35,1.836256271356761e-35,1.8362569031181256e-35,1.315501629417659e-18,3.1044722706158238e-21,3.6496116058282843e-18
2.114250730417247e-12,0.6538675984035979,1.2293731411433643e-13,6.0944067361722313e-20,6.0943327090445379e-20,1.957166272315286e-31,7.39992506782696e-25,0.0,0.0,1.9318529473951503e-13,2.2740979086511651e-22,154.0,0.0,0.99999920626321082,1.0,18.999999998796408,7.9091087180858039e-08,4.4163182219856217e-08,2.7779014102644462e-07,2.7829770980865081e-07,4.9583513772060357e-08,8.5512908043175546e-10,1.0409687384249641e-13,3.481662280900607e-10,6.3606315562840183e-08,1.3921518233354311e-17,8.5611882004927882e-13,5.1769710832628902e-13,1.3883509683756798e-15,1.3878645616817728e-15,3.5529166913746382e-19,2.0418782538141479e-15,1.3111502476977862e-19,6.2597166444496487e-14,2.2263677318040515e-35,2.1090258539151887e-35,2.1090265940445695e-35,1.3965377321093208e-18,3.2943289840131236e-21,3.7662399661798942e-18
2.1557082492180705e-12,0.6538675984034313,1.2534993803492896e-13,6.335822941609137e-20,6.3357444743501473e-20,2.0976902079000103e-31,7.8438848867199666e-25,0.0,0.0,1.9947074981627946e-13,2.3916215559780897e-22,154.0,0.0,0.9999991907148631,1.0,18.99999999875185,8.0641950756352014e-08,4.4253862121707136e-08,2.8322028796042763e-07,2.8375069719987015e-07,5.0888510427408037e-08,8.8881265501496721e-10,1.0611996850009612e-13,3.5903159969764402e-10,6.5280380725689007e-08,1.4469902669013994e-17,8.9001159925933355e-13,5.3814893654998769e-13,1.4715314204488303e-15,1.4710127093646604e-15,3.7815084830886546e-19,2.1417648128905302e-15,1.4056023586155099e-19,6.5075333363862319e-14,2.5502122270263716e-35,2.4158026609866389e-35,2.4158035254093801e-35,1.4808558222556641e-18,3.491766137936433e-21,3.8837758993370609e-18
2.197165768018894e-12,0.6538675984032623,1.2776263862301278e-13,6.5819309368216636e-20,6.5818478552972962e-20,2.2455373761699132e-31,8.3052582109362215e-25,0.0,0.0,2.0585220448184054e-13,2.5130714095212587e-22,154.0,0.0,0.99999917516663772,1.0,18.999999998706567,8.219281422658719e-08,4.433851455952971e-08,2.8864979068929642e-07,2.8920360297125304e-07,5.219609385386706e-08,9.2313981930163178e-10,1.082991321884944e-13,3.6997821707903705e-10,6.6957764233334112e-08,1.5028765736483769e-17,9.2456202771480779e-13,5.5899500935437722e-13,1.5579655603414955e-15,1.5574131145364642e-15,4.0197481591506189e-19,2.2442475123020355e-15,1.5047098911639729e-19,6.7601587103965665e-14,2.913608727451832e-35,2.7600470652339081e-35,2.7600480718400594e-35,1.5685226339695175e-18,3.696931636760351e-21,4.0021907228940063e-18
2.2386232868197177e-12,0.6538675984030903,1.3017541587770621e-13,6.8327308709006968e-20,6.8326429976252419e-20,2.4009532179601864e-31,8.7843802066056852e-25,0.0,0.0,2.1232965600606413e-13,2.6385134807871788e-22,154.0,0.0,0.99999915961852659,1.0,18.999999998660563,8.3743677591563752e-08,4.4417540174175782e-08,2.9407864960822029e-07,2.946564300768416e-07,5.3506092109165493e-08,9.5811017817280775e-10,1.1024795777559746e-13,3.8100351260123373e-10,6.863824551622473e-08,1.5598100050058192e-17,9.5977009572610329e-13,5.8023521732568468e-13,1.6477155011480479e-15,1.6471278579229744e-15,4.2678356591652355e-19,2.3493312555585822e-15,1.6085965915722515e-19,7.0175926992729055e-14,3.3205013328017854e-35,3.1454953266524193e-35,3.1454964954946107e-35,1.6596049911269567e-18,3.9099733585992137e-21,4.1214566617432287e-18
2.2800808056205414e-12,0.6538675984029156,1.3258826979816479e-13,7.0882228929354517e-20,7.088130047071465e-20,2.5641871235371845e-31,9.2815860503523044e-25,0.0,0.0,2.1890310168230647e-13,2.7680139703894308e-22,154.0,0.0,0.99999914407052148,1.0,18.999999998613841,8.5294540851281872e-08,4.449131297620852e-08,2.9950686511212627e-07,3.0010918083173214e-07,5.4818344679901752e-08,9.9372333675208706e-10,1.1213783863724332e-13,3.9210499977644928e-10,7.0321618665898038e-08,1.6177899552574883e-17,9.9563579390857632e-13,6.0186945109632968e-13,1.7408433387260073e-15,1.7402190029874047e-15,4.5259708671860795e-19,2.4570206154675864e-15,1.7173865188403097e-19,7.2798352380425694e-14,3.7751424227858102e-35,3.5761757418763641e-35,3.5761770953832953e-35,1.754169807267362e-18,4.1310391553817912e-21,4.2415468174475242e-18
2.321538324421365e-12,0.6538675984027387,1.3500120038358046e-13,7.3484071520135266e-20,7.3483091493717271e-20,2.7354924327176269e-31,9.7972109292938732e-25,0.0,0.0,2.2557253882670795e-13,2.9016392680021386e-22,154.0,0.0,0.99999912852261608,1.0,18.999999998566405,8.6845404005741736e-08,4.4560182115994758e-08,3.0493443759569839e-07,3.0556185715286383e-07,5.6132701721877362e-08,1.029978900405448e-09,1.1445974430959291e-13,4.0328027069762892e-10,7.20076914604695e-08,1.6768159079116808e-17,1.032159113172822e-12,6.2389760134489867e-13,1.8374111517033154e-15,1.8367485959396461e-15,4.7943536117225479e-19,2.5673198561156029e-15,1.831204024967942e-19,7.5468862638972369e-14,4.2821103542254901e-35,4.0564254090176465e-35,4.0564269722241012e-35,1.8522840854818354e-18,4.3602768529237721e-21,4.3624351412002409e-18
2.3629958432221886e-12,0.6538675984025587,1.3741420763318035e-13,7.6132837972209912e-20,7.6131804502601601e-20,2.9151264349888069e-31,1.0331590041041921e-24,0.0,0.0,2.32337964777497e-13,3.0394559523847781e-22,154.0,0.0,0.99999911297480326,1.0,18.999999998518248,8.8396267054943489e-08,4.4624473536144696e-08,3.103613674533789e-07,3.110144620806086e-07,5.7449023350922598e-08,1.0668764747411084e-09,1.1650511491581458e-13,4.1452699355468879e-10,7.3696284454895482e-08,1.7368870494248168e-17,1.0693400447147804e-12,6.4631955879612177e-13,1.9374810014856088e-15,1.9367786657454031e-15,5.0731836657517168e-19,2.6802329533889086e-15,1.9501737363057475e-19,7.8187457161233491e-14,4.8463278198556521e-35,4.5909076193387431e-35,4.5909094201330677e-35,1.9540149183360326e-18,4.597834250998087e-21,4.4840964096502029e-18
2.4044533620230123e-12,0.6538675984023762,1.3982729154622527e-13,7.8828529776424382e-20,7.8827440954693057e-20,3.1033503696297183e-31,1.0885058593701568e-24,0.0,0.0,2.3919937689434733e-13,3.1815307913667063e-22,154.0,0.0,0.99999909742707715,1.0,18.999999998469381,8.9947129998887263e-08,4.4684491523777394e-08,3.1578765507936769e-07,3.1646699777025951e-07,5.8767178976713695e-08,1.1044156656093732e-09,1.1837678351406786e-13,4.2584291022292159e-10,7.5387230126386328e-08,1.7980027526217696e-17,1.1071785800074244e-12,6.6913521422084776e-13,2.0411149322634889e-15,2.0403712241352296e-15,5.3626607467339362e-19,2.7957636142500903e-15,2.0744205358704026e-19,8.0954135360378324e-14,5.473080817018267e-35,5.1846298267021995e-35,5.1846318960921226e-35,2.0594294877739778e-18,4.8438591234033113e-21,4.6065061947068245e-18
2.4416728036514447e-12,0.65386759840221,1.4199375847296934e-13,8.1288625349990733e-20,8.1287485180843151e-20,3.2798685002934226e-31,1.1398485563781367e-24,0.0,0.0,2.454411345247404e-13,3.3127642964939072e-22,154.0,0.0,0.99999908346881705,1.0,18.999999998424915,9.1339452809515125e-08,4.4734967725888796e-08,3.2065868289584031e-07,3.2136207961716418e-07,5.9952045393033794e-08,1.138663597330829e-09,1.2028310866292595e-13,4.3605917913807972e-10,7.69071908226879e-08,1.8537601989772244e-17,1.1417091916747579e-12,6.8995378940695945e-13,2.137241904421653e-15,2.1364596700040584e-15,5.6317797919688125e-19,2.9017166349135617e-15,2.1905643839820696e-19,8.3478945668996818e-14,6.0936922550313175e-35,5.7725343299592095e-35,5.7725366696972849e-35,2.1572613150473002e-18,5.072068502386855e-21,4.7170205646634904e-18
2.478892245279877e-12,0.6538675984020417,1.4416028718911459e-13,8.3786544868139732e-20,8.3785351761707928e-20,3.4637183789929024e-31,1.1927811311069142e-24,0.0,0.0,2.5176025266484542e-13,3.4475324032460047e-22,154.0,0.0,0.99999906951061834,1.0,18.999999998379867,9.2731775535305636e-08,4.4782421266830885e-08,3.2552919367832475e-07,3.262571088420939e-07,6.1138209019626804e-08,1.1734280673007927e-09,1.221639725907156e-13,4.4632791979687447e-10,7.8428815599205319e-08,1.9103586185913399e-17,1.1767698171305087e-12,7.1108951676155977e-13,2.2363363777546852e-15,2.2355142838792846e-15,5.9097856676540514e-19,3.0097845295175616e-15,2.3111530863584402e-19,8.6042510392696405e-14,6.7736497612947421e-35,6.4166574887423571e-35,6.4166601292341176e-35,2.2581651786912094e-18,5.3073286125708957e-21,4.8281025572956995e-18
2.5161116869083094e-12,0.6538675984018715,1.4632687769419214e-13,8.6322289409622427e-20,8.6321041751780797e-20,3.6550971753967197e-31,1.2473278414369526e-24,0.0,0.0,2.5815672944580626e-13,3.5858838142944326e-22,154.0,0.0,0.99999905555247726,1.0,18.999999998334264,9.4124098176258928e-08,4.4827033146724889e-08,3.303991877115664e-07,3.3115208708180464e-07,6.2325592177015209e-08,1.2087087908099155e-09,1.2387381240275073e-13,4.5664764100717636e-10,7.9952004807799269e-08,1.9677974913868716e-17,1.2123604507406915e-12,7.325423173411379e-13,2.3384432121191735e-15,2.337579902094197e-15,6.1968227754283571e-19,3.1199694938475273e-15,2.4362774743396555e-19,8.8644829146182486e-14,7.5176062755197396e-35,7.121407063869757e-35,7.1214100384049638e-35,2.3621898753883535e-18,5.5497463300954469e-21,4.9397360411972872e-18
2.553331128536742e-12,0.6538675984016988,1.484935299877526e-13,8.8895860053181853e-20,8.8894556205546546e-20,3.8542046253817396e-31,1.3035129459303832e-24,0.0,0.0,2.6463056301119179e-13,3.7278673550894698e-22,154.0,0.0,0.99999904159439001,1.0,18.999999998288086,9.5516420732375015e-08,4.4868973526658138e-08,3.352686652801538e-07,3.3604701543213595e-07,6.3514121837488935e-08,1.2445054833057492e-09,1.2576560231041583e-13,4.6701689395632051e-10,8.1476664767672043e-08,2.0260764464980112e-17,1.2484810870306642e-12,7.5431211223208279e-13,2.4436072562061939e-15,2.442701349807274e-15,6.4930354809175281e-19,3.2322735890871524e-15,2.5660285082803522e-19,9.1285901555843354e-14,8.3305018539933744e-35,7.8914628055761671e-35,7.8914661505532175e-35,2.469384259644486e-18,5.7994285143832586e-21,5.051905342999612e-18
