Time (s),Volume (m^3),N2,Ar,He,Ne,C7H10(1),C7H16(2),O2(3),C7H10(22),C7H9(6),C7H11(35),S(81),C7H9O2(80),C7H10(19),C7H10(166),C7H10(20),C7H10(159),C7H9O2(79),S(95),C7H10(75),S(258),C7H11(73),C5H7(209),C2H4(128),S(327),S(326),C7H8(65),S(371),S(370),S(359),S(122),HO2(39),OO(620),S(254),C7H10(237),C7H10(199),C5H8(320),C7H8(448),C5H8(810),C7H11O(96),OH(D)(590),S(931),S(951),S(1011),S(997),H2O(999),S(1119),S(1065),S(1109),S(1002),S(993),C7H9(58),S(664),C7H9(925),C7H9(1327),C7H9(1328),C7H9(1363),C7H9(68),C7H9(1368),C7H9(1429),S(1505),S(1507),S(1506),S(1344),S(1550),S(1436),S(1669),S(1668),S(571),S(1345),S(1398),S(1815),S(1443),C7H15(32),C7H15(31),S(1930),S(1932),C4H9(23),C3H6(1916),S(1984),S(87)
2.368898075573673e-19,0.4980593611202336,154.0,0.0,0.0,0.0,0.99999999999927414,1.0,19.0,3.5283108739015521e-14,1.8975094425466357e-13,1.8975056484773855e-13,1.2431635900805964e-22,1.2410090822600933e-22,3.1035208524962347e-13,3.7999895534303909e-20,6.7334827595285178e-16,6.0380979939822163e-20,7.4169605966818266e-23,8.4864758804899665e-33,3.633007122796196e-25,1.0018752206137373e-32,2.6556068496965918e-25,3.0863766440095327e-34,3.0863766451070106e-34,9.6543260404050939e-44,1.3204360689177943e-44,1.6810771167366876e-26,3.249249737682432e-79,3.0405187306886903e-79,3.0405187306913072e-79,1.5189848932933262e-37,5.4734282456588847e-19,3.5103049468623721e-34,1.0093591994678211e-37,1.2181812065736065e-33,7.6664470562679656e-34,6.6764763258308375e-50,6.7831178412039457e-40,1.2168191897311912e-63,9.8838991428225049e-51,5.2214601746322954e-49,1.0694854404578786e-56,7.2742461251526697e-67,7.7860299727520375e-77,1.127341271628072e-77,2.1604479262874514e-60,3.8591319076874241e-88,8.3580582256658158e-92,7.2589562550295152e-89,6.8209859217327706e-83,7.9864748018587708e-80,1.6946043192156907e-33,9.518335090119941e-43,4.8017345650871232e-43,2.3176766204690653e-43,8.8622310857676042e-47,5.2338241013622151e-40,3.6942006629501521e-30,4.03023480763731e-39,2.9355949169785725e-39,9.1826776463129257e-49,7.695598169093425e-49,6.6352267183134824e-50,1.0023562705259607e-52,1.8144185824952819e-58,4.7938814258729178e-42,2.3769145941800009e-51,1.3307970373997739e-50,1.0779150596021143e-92,6.0584912263411109e-53,1.0505141540505982e-58,1.2895074759158515e-68,1.2354600139510956e-72,7.135045417826238e-21,1.6072713192881632e-19,7.3042700384927288e-30,9.5420258137081328e-44,1.6401953534898095e-31,1.6401953534919382e-31,2.1284447671743644e-43,3.7624933881652981e-35
4.739854272846367e-19,0.4980593611202334,154.0,0.0,0.0,0.0,0.99999999999854772,1.0,19.0,7.0596871786169828e-14,3.7966674557967315e-13,3.7966598658283522e-13,4.9758941153551289e-22,4.9586629301134814e-22,6.2097360684434582e-13,1.5209857061509704e-19,1.3472812784713913e-15,2.4168121022585501e-19,2.9687166750225718e-22,6.755959631327134e-32,1.4541495421155013e-24,7.8927008394446846e-32,1.0629348091423663e-24,2.4709779594348365e-33,2.470977961192228e-33,1.5459485114073028e-42,2.1144176427379395e-43,6.7286894782671954e-26,4.1674856025768028e-77,3.8997673487390372e-77,3.8997673487457512e-77,1.2161115280000983e-36,1.0951612532046525e-18,1.4050368864352529e-33,8.0807540099980371e-37,9.7528541939022324e-33,6.1378175858569485e-33,1.0691060968860366e-48,5.4306186931259414e-39,3.8970978552380842e-62,1.5827099349711853e-49,4.259483230969445e-48,3.4252294984414641e-55,4.6594931274117228e-65,9.9746966128619295e-75,1.4442388758745291e-75,3.5229516559063277e-59,9.8879148004526708e-86,2.1415118853904231e-89,1.8598770709976616e-86,8.7383778173060829e-81,1.0231486847279884e-77,6.7828335308190275e-33,7.6204555850210314e-42,3.8443053633998202e-42,1.8555394990125924e-42,1.180881742848255e-45,4.1902279281177395e-39,1.4786429973336839e-29,3.2266382779849e-38,2.3502608931506555e-38,1.4704239791619074e-47,1.2322974477698766e-47,1.0625007588904747e-48,1.5948156691715279e-51,5.7037979950147519e-57,3.8380200018096344e-41,1.9484333201666399e-50,2.130988053558524e-49,2.7650883512832716e-90,9.6361711283437818e-52,2.7873398931396783e-57,6.828094209297297e-67,6.5419527004704867e-71,1.4276289833008386e-20,3.2159390513853382e-19,2.923611562874043e-29,7.6394226189616827e-43,6.565055886136032e-31,6.5650558861530735e-31,1.7040499992105966e-42,3.0122824546960485e-34
9.481766667391755e-19,0.4980593611202336,154.0,0.0,0.0,0.0,0.99999999999709488,1.0,19.0,1.4122439788029255e-13,7.5949834704503156e-13,7.5949682930335809e-13,1.9910057681369944e-21,1.9772560981389561e-21,1.2422160480736564e-12,6.0859206305041682e-19,2.6951464282320577e-15,9.6703910981594608e-19,1.1878729796667491e-21,5.3463847530366575e-31,5.8184915178562445e-24,6.1203269430670883e-31,4.2531237584332264e-24,1.9775333403468425e-32,1.9775333431598085e-32,2.4745195417438792e-41,3.3844437331978123e-42,2.6923522420318385e-25,5.3397936332418281e-75,4.9967665991140399e-75,4.9967665991312473e-75,9.7325883059715156e-36,2.1907983124725043e-18,5.6219784578435371e-33,6.4666479209453053e-36,7.8052434099856509e-32,4.9121169363096401e-32,1.7112660188787278e-47,4.3461454209809839e-38,1.2475958316120887e-60,2.5333611662500483e-48,3.5355535889369352e-47,1.0965321128589424e-53,2.9833437827970513e-63,1.2773084690459814e-72,1.8494182058111073e-73,5.8420439425186185e-58,2.5323955774371049e-83,5.4846298979678988e-87,4.7632240372285591e-84,1.1189920389871213e-78,1.3101917123185269e-75,2.7140169074375899e-32,6.0986804124060954e-41,3.0766095342725585e-41,1.4849778587966488e-41,1.6995265248033874e-44,3.3534338428321793e-38,5.9164979764604869e-29,2.5822910660881167e-37,1.8809229942832123e-37,2.3536332245778061e-46,1.9724754941653844e-46,1.7006930924716718e-47,2.5205095956309221e-50,1.7609675984689217e-55,3.0715824156922977e-40,1.578099372652248e-49,3.4109011151840851e-48,7.085836144867154e-88,1.5219179148808843e-50,7.9994400490962867e-56,3.9134355579201253e-65,3.7494840553656791e-69,2.8558778664777689e-20,6.433274515120455e-19,1.1698254430054649e-28,6.1138598806263674e-42,2.6268774923629233e-30,2.6268774923765607e-30,1.3637578948424247e-41,2.4107414372602438e-33
1.896559145648253e-18,0.4980593611202334,154.0,0.0,0.0,0.0,0.99999999999418909,1.0,19.0,2.8247945006779454e-13,1.5191615452725881e-12,1.5191585117457227e-12,7.9653193918655229e-21,7.8559906758172004e-21,2.4846985226964055e-12,2.4347618473369571e-18,5.3908733066520832e-15,3.8687818530889415e-18,4.7522623461407859e-21,4.1842784423666136e-30,2.3277748700102097e-23,4.609935461477249e-30,1.701526438285414e-23,1.582327116175585e-31,1.5823271206772294e-31,3.960021311892939e-40,5.4162070424107428e-41,1.0771162109274508e-24,1.1972264687155183e-72,1.120316933967139e-72,1.1203169339748421e-72,7.7875494714972803e-35,4.3820732389695016e-18,2.2491580779344475e-32,5.1736429338493863e-35,6.2453741575408597e-31,3.9304358058822924e-31,2.7385828084344045e-46,3.4775766531772788e-37,3.9931461522440752e-59,4.0541851633555983e-47,3.0316944786132678e-46,3.5096256534919981e-52,1.9097399141072948e-61,1.6353000573833893e-70,2.3677551538990367e-71,9.9989908696568727e-57,6.4843071065199055e-81,1.4043629676077947e-84,1.2195873593033495e-81,1.4326127803437652e-76,1.6773995048503111e-73,1.0857834812675759e-31,4.8798708246933914e-40,2.461750080165701e-40,1.1881796199412143e-40,2.5672248399713906e-43,2.6832213793974991e-37,2.3669844221859125e-28,2.0662248770801427e-36,1.5050241534142804e-36,3.766570631152907e-45,3.1565935247997383e-45,2.7216624181336886e-46,3.9342205898557469e-49,5.2613167542979073e-54,2.4577325519585067e-39,1.2703419903507731e-48,5.4583360235269916e-47,3.1720943702999637e-85,2.372469884865251e-49,2.4125014934534028e-54,2.3583522965497075e-63,2.259604202693328e-67,5.7123756333936341e-20,1.2867945440753763e-18,4.6800635151201305e-28,4.8920168265225451e-41,1.050922048758083e-29,1.0509220487689949e-29,1.0912135182063622e-40,1.9289593927224371e-32
3.793324103466408e-18,0.49805936112023347,154.0,0.0,0.0,0.0,0.99999999998837752,1.0,19.0,5.6498955443982423e-13,3.0384879231921818e-12,3.0384818646357295e-12,3.1863869516971947e-20,3.1000173916065822e-20,4.9696538406357441e-12,9.7398184561962478e-18,1.0782313379121634e-14,1.547635262025907e-17,1.9010571937315028e-20,3.2070495372190237e-29,9.3118523723710707e-23,3.2992197384862664e-29,6.8066595911512082e-23,1.2659818682672421e-30,1.2659818754705552e-30,6.3366287934564702e-39,8.6667974836043595e-40,4.3088154888865739e-24,1.5378768924490161e-70,1.4390840583858304e-70,1.439084058405653e-70,6.2306312959913467e-34,8.7646263238086692e-18,8.9973694353436843e-32,4.13825497014683e-34,4.996763395305919e-30,3.1446406998585848e-30,4.3821783820304135e-45,2.782325459241646e-36,1.2779411296580626e-57,6.4873001838925906e-46,2.7499597769806598e-45,1.1231887312470773e-50,1.2223538010089486e-59,2.0933918463315445e-68,3.0310274571617596e-69,1.8079643961792364e-55,1.6601481343923112e-78,3.5955278777402538e-82,3.1221656118944153e-79,1.8339277656208325e-74,2.1472845104417448e-71,4.3434873399324603e-31,3.9042671682630042e-39,1.9695790740942609e-39,9.505886909715746e-40,3.9858359393887979e-42,2.1467246031682543e-36,9.4687080419294554e-28,1.6531363488605661e-35,1.2041336142511131e-35,6.0270979265585586e-44,5.0510332095164577e-44,4.3551021668326211e-45,5.9993319082993329e-48,1.4858243440959621e-52,1.9663726357920221e-38,1.0194431384001348e-47,8.7335341032610275e-46,8.1628366669841433e-83,3.6091239488921437e-48,7.4840833020847895e-53,1.4624552975084793e-61,1.4012858301204359e-65,1.1425371169473381e-19,2.5737287284672665e-18,1.8721777646272541e-27,3.9139850846956128e-40,4.2040303219605428e-29,4.2040303220478482e-29,8.7305370414432921e-40,1.5433139874361619e-31
7.586854019102718e-18,0.49805936112023347,154.0,0.0,0.0,0.0,0.99999999997675448,1.0,19.0,1.1300097631719877e-12,6.0771406070033816e-12,6.077128522436854e-12,1.2746065517353893e-19,1.2072144043907513e-19,9.9395259515884172e-12,3.8960686576918456e-17,2.1565138786856616e-14,6.1907655312513936e-17,7.6045185713103262e-20,2.3661197776099994e-28,3.724888583592803e-22,2.1763251981004277e-28,2.7227745509976783e-22,1.0128335431971079e-29,1.0128335547228302e-29,1.01389621100822e-37,1.3867532031936703e-38,1.7235963206493203e-23,1.968722019316365e-68,1.8422518010008012e-68,1.8422518010515549e-68,4.9847419372466781e-33,1.7529745420867639e-17,3.5990981495690684e-31,3.3090785049992129e-33,3.9975839490157024e-29,2.5158215812222685e-29,7.0118424335693337e-44,2.2259659987739339e-35,4.0896267631055512e-56,1.0380029077678164e-44,2.7190951864376655e-44,3.5943317886295871e-49,7.8233502617082237e-58,2.6796407634088347e-66,3.8798588419816693e-67,3.5584059933797296e-54,4.2501376638213e-76,9.2048955846542499e-80,7.9915609051137438e-77,2.3475179938950178e-72,2.7486259846713344e-69,1.7374655844317557e-30,3.123561741146225e-38,1.5757252820034579e-38,7.6043464533336268e-39,6.2797045393927248e-41,1.7173711025029282e-35,3.7876371620406455e-27,1.3225710548492309e-34,9.6335257247430927e-35,9.643757010926283e-43,8.0819674393240878e-43,6.9685156696139604e-44,8.7725762516292974e-47,3.8479848272566141e-51,1.5731726331568224e-37,8.1682721588624706e-47,1.3972151321593805e-44,2.0899818169069171e-80,5.2554239689568877e-47,2.3570648296074529e-51,9.2086623907740506e-60,8.8243228844186096e-64,2.2851362250624974e-19,5.1475970943119614e-18,7.4890157793941083e-27,3.1313367490435818e-39,1.6816805557570355e-28,1.6816805558268834e-28,6.9847612058478794e-39,1.2347097191948209e-30
1.517391385037534e-17,0.4980593611202336,154.0,0.0,0.0,0.0,0.99999999995350841,1.0,19.0,2.2600501805887294e-12,1.2154445701926294e-11,1.2154421646123599e-11,5.0985291941375457e-19,4.5848412778203542e-19,1.9879116076178782e-11,1.5584453637929465e-16,4.3130570655732947e-14,2.4763346563434712e-16,3.0418536140572117e-19,1.6365411885872628e-27,1.4899826025252963e-21,1.2846081044464639e-27,1.0891319180934532e-21,8.1028601592042967e-29,8.1028603436152777e-29,1.6222241051377784e-36,2.2188457849848883e-37,6.8945254835079414e-23,2.5200849571688348e-66,2.3581953217305851e-66,2.3581953218605214e-66,3.9878886340385438e-32,3.506003532450768e-17,1.4396716918339533e-30,2.6446373110021576e-32,3.1981166065078237e-28,2.0126883835956624e-28,1.1219234446125039e-42,1.7808150063272996e-34,1.3087150891156827e-54,1.6607895554161599e-43,3.0057843019692907e-43,1.1501773195683352e-47,5.0069090718058978e-56,3.4299171856833795e-64,4.9661861940143273e-65,7.8232994996764444e-53,1.0880281660063096e-73,2.3564384922848653e-77,2.0450684243125204e-74,3.0048119759424122e-70,3.5182178238829258e-67,6.9500033480110588e-30,2.4989082736619043e-37,1.2605897006761119e-37,6.082463308485887e-38,9.9686473714712813e-40,1.3737853365367804e-34,1.5150855512818294e-26,1.0580806654816922e-33,7.7070027084781724e-34,1.5430115079404556e-41,1.2931167129763491e-41,1.1149901696181766e-42,1.1967467935497408e-45,8.9061951675298472e-50,1.2585677308948404e-36,6.5397175047298272e-46,2.2348928981559787e-43,5.3506117977312904e-78,7.1227164765439073e-46,7.4814888318867954e-50,5.8439506390658569e-58,5.6010919059678937e-62,4.5703344448896548e-19,1.0295333814245006e-17,2.9956672513210346e-26,2.5051289116685492e-38,6.7268590726164564e-28,6.7268590731752512e-28,5.5879415919649048e-38,9.8779108684121545e-30
2.276097368164796e-17,0.4980593611202334,154.0,0.0,0.0,0.0,0.99999999993026234,1.0,19.0,3.3900905979578854e-12,1.8231750538195072e-11,1.823171457789489e-11,1.0834438279837259e-18,9.4052264739465798e-19,2.9818552105843153e-11,3.3116959370556641e-16,6.4695783580238498e-14,5.2622104122148831e-16,6.4639545537221224e-19,4.3220901480093476e-27,3.1662273589695874e-21,3.1428104996779145e-27,2.3144190857996139e-21,2.3169256165087836e-28,2.3169256843837235e-28,5.9708054256180225e-36,8.1668443759329254e-37,1.4650954220364141e-22,1.3002729132788353e-65,1.2167437028377436e-65,1.2167437029175176e-65,1.1402941614799144e-31,5.259037693766938e-17,3.0593254226733323e-30,7.5576451021198852e-32,9.1446269509724699e-28,5.7550385740770995e-28,4.1294469983657727e-42,5.0920488488592974e-34,5.9751570249054866e-54,6.1127425559997348e-43,9.9588112251868544e-43,5.2512541655586612e-47,2.7509289905875625e-55,2.2127567469448144e-63,3.2038563974844537e-64,3.25646002889102e-52,8.0798505189254913e-73,1.749924605619338e-76,1.5185473191988059e-73,1.9385086880753654e-69,2.2697225337508598e-66,1.4768844928197584e-29,7.1453586981837908e-37,3.6044870659882624e-37,1.7390247438165197e-37,3.662548602758455e-39,3.9279546334075477e-34,3.2195758611304898e-26,3.0254657241819197e-33,2.2037343901734616e-33,5.6792881639931195e-41,4.7595004215263685e-41,4.1039263251258021e-42,4.0969685260855353e-45,3.6175350811482276e-49,3.5987386368546494e-36,1.870325151823512e-45,8.2246836560506412e-43,3.2850002592894754e-77,2.4316224280262092e-45,3.4102984184387086e-49,3.2060745480903976e-57,3.0730510184883306e-61,6.8555326683136636e-19,1.5443070522421717e-17,6.3658309901446214e-26,7.1631471626079018e-38,1.4294661053268846e-27,1.4294661054866656e-27,1.597811788222705e-37,2.8244821365958688e-29
3.79350933441932e-17,0.49805936112023347,154.0,0.0,0.0,0.0,0.9999999998837702,1.0,19.0,5.6501714325058578e-12,3.0386359270169521e-11,3.0386299673776039e-11,2.9954198346231587e-18,2.3876578213775162e-18,4.9696807804579252e-11,9.1557729038214224e-16,1.0782533366954911e-13,1.4548317364379851e-15,1.787087081639449e-18,1.6234978094567107e-26,8.7537044314568386e-21,1.0275072535196669e-26,6.3987239208094372e-21,1.06478028565232e-27,1.06478033787372e-27,4.5937756606786759e-35,6.2836114435893337e-36,4.0505809622402864e-22,8.7654262601862087e-64,8.2023374582641499e-64,8.20233745917249e-64,5.2404070306561725e-31,8.7651267002075925e-17,8.4582167950420636e-30,3.4671278672479485e-31,4.2024999226522859e-27,2.6447824810548081e-27,3.1772571109434023e-41,2.3401327428803959e-33,7.77837341333584e-53,4.7029547745757238e-42,6.4709260527345577e-42,6.8356083723790436e-46,6.1334062440950042e-54,8.5588429375122178e-62,1.239237224418255e-62,3.540871681054609e-51,5.4896092454099471e-71,1.1889357379699077e-74,1.0310586882486149e-71,7.4981233831179155e-68,8.7791846614285051e-65,4.0831741466931477e-29,3.2837634576449433e-36,1.6564533324388023e-36,7.9893277054688594e-37,2.8105997601320081e-38,1.8048260029583082e-33,8.9012296876139574e-26,1.3903984532168164e-32,1.0127613765300588e-32,4.3695861471762548e-40,3.6618779159863828e-40,3.1576169512255991e-41,2.5443735488181402e-44,3.3033418296690118e-48,1.6538576161956121e-35,8.5973035892892781e-45,6.3247517791227356e-42,3.7404390398384629e-75,1.4999581420426565e-44,4.4268387173465364e-48,7.1247032249606877e-56,6.8315842286357363e-60,1.1425929129549129e-18,2.5738543891749819e-17,1.7599750689669318e-25,3.2919396433125758e-37,3.9520758822189558e-27,3.9520758829532553e-27,7.3430008451031242e-37,1.2980358530656849e-28
5.159180104048392e-17,0.49805936112023347,154.0,0.0,0.0,0.0,0.99999999984192722,1.0,19.0,7.6842441834452826e-12,4.1325506426879129e-11,4.132542563998605e-11,5.3339652358114267e-18,4.0226003049952831e-18,6.7586740078053113e-11,1.6303581571944717e-15,1.4664122136233999e-13,2.5906024688152961e-15,3.1822597328950316e-18,3.286723121036696e-26,1.5587747094502786e-20,1.9518720152698893e-26,1.1394254036687833e-20,2.3968148900529753e-27,2.3968150338698418e-27,1.2651152591982061e-34,1.7305252857763245e-35,7.2128992505315122e-22,5.0127214406926476e-63,4.6907054643411839e-63,4.6907054649073112e-63,1.1796133724546188e-30,1.1920623513479015e-16,1.5061649383188851e-29,7.7968686694579796e-31,9.4597306698341243e-27,5.9533445348487491e-27,8.7503111893609756e-41,5.2676267896462246e-33,2.5429643449712796e-52,1.2951800852979119e-41,1.6932199357578037e-41,2.2347000635628896e-45,2.3152780243169505e-53,3.6379313179247441e-61,5.2673708388351444e-62,1.1056070708823244e-50,2.5683904372277434e-70,5.5626147335955247e-74,4.8233882780289235e-71,3.1870890786151667e-67,3.7315875061257756e-64,7.2709378123035715e-29,7.3917337328918541e-36,3.7286098310802981e-36,1.7980639545195249e-36,7.734728235770837e-38,4.0622437061816324e-33,1.585048359149088e-25,3.1297762105839863e-32,2.2797205134101366e-32,1.2033860721713506e-39,1.0084787410259137e-39,8.6962154508376081e-41,6.3830632550105245e-44,9.5587295113637977e-48,3.7228244308405528e-35,1.9353851758049958e-44,1.741432158329273e-41,2.331243283262499e-74,3.7525901535491515e-44,1.4462779066928554e-47,2.6876842861314602e-55,2.577459010070149e-59,1.5539285956282641e-18,3.5004469886160134e-17,3.1340005514975394e-25,7.4101400036974836e-37,7.0374906044063936e-27,7.0374906060592991e-27,1.6529057736199691e-36,2.921871757328004e-28
6.524850873677463e-17,0.49805936112023347,154.0,0.0,0.0,0.0,0.99999999980008425,1.0,19.0,9.7183169342219701e-12,5.2264652898588432e-11,5.2264550949851199e-11,8.3264040205698102e-18,5.9513927302124363e-18,8.5476145398408042e-11,2.5449884114783867e-15,1.8545636031531161e-13,4.0439293861971946e-15,4.9675280576350053e-18,5.6199430267240149e-26,2.4332662606493426e-20,3.1778087722025552e-26,1.7786612491010072e-20,4.530142422179902e-27,4.5301427460908974e-27,2.849343752496654e-34,3.8976422442942243e-35,1.1259451516365611e-21,1.547865283787248e-62,1.4484308048624752e-62,1.4484308050706332e-62,2.22954990209867e-30,1.5076138011270271e-16,2.3511540716926426e-29,1.4721530431009182e-30,1.787938307935826e-26,1.1252130873472912e-26,1.9708350721265787e-40,9.9561715733442246e-33,6.7339305829283213e-52,2.9170496696320533e-41,3.6695429710883271e-41,5.9174719301716802e-45,7.1263792825234925e-53,1.289147737412984e-60,1.8665606216721252e-61,2.8177114646665188e-50,1.0395415434055625e-69,2.2514348636804618e-73,1.9518161468545885e-70,1.1293869410378891e-66,1.3223360467850859e-63,1.1350050089405373e-28,1.397087575967099e-35,7.0472099953002884e-36,3.3978092942707009e-36,1.7411004836086925e-37,7.6771022387746449e-33,2.4742857081355437e-25,5.9154820431186438e-32,4.308825962544143e-32,2.7103451408145673e-39,2.2713516219209642e-39,1.9586497882658973e-40,1.3099458461493669e-43,2.2366999787396824e-47,7.0363893099866791e-35,3.6581790654375685e-44,3.92114527110348e-41,8.5717007858870941e-74,7.6825505016794555e-44,3.8276651790616918e-47,8.2671654691881223e-55,7.9290741564796266e-59,1.9652642795317414e-18,4.4270395840364154e-17,4.8922252143763703e-25,1.4005668032308468e-36,1.0985635919301269e-26,1.0985635922425371e-26,3.1241040210612451e-36,5.5225350493991826e-28
7.890521643306535e-17,0.49805936112023347,154.0,0.0,0.0,0.0,0.99999999975824128,1.0,19.0,1.175238968484493e-11,6.3203798763195498e-11,6.3203675639729344e-11,1.1936514136730566e-17,8.1178103133094327e-18,1.0336505296930954e-10,3.6483924291463906e-15,2.2427079201683759e-13,5.7972135708400204e-15,7.1212772291571932e-18,8.6077633466196748e-26,3.4882588323081786e-20,4.6893348324217241e-26,2.5498423133473952e-20,7.5719680706378258e-27,7.5719686931727793e-27,5.4762324939232047e-34,7.4911324266820381e-35,1.6141256467561857e-21,4.7704720531658542e-62,4.4640181221798279e-62,4.4640181228559941e-62,3.7266127906135825e-30,1.8231669213964642e-16,3.3705620974320227e-29,2.4583049928879197e-30,2.9884506542417304e-26,1.8807381505352923e-26,3.7878984555523345e-40,1.6641378629198289e-32,1.4709528076327386e-51,5.6063456437851421e-41,6.8644168859278222e-41,1.2925759587637529e-44,1.7517875680493567e-52,3.536364196533416e-60,5.1203117241445051e-61,5.9906950851200203e-50,3.1595165694857337e-69,6.8428732676959909e-73,5.9311317943341171e-70,3.0981221494096166e-66,3.6274057839403923e-63,1.6271135481576189e-28,2.3351807750521152e-35,1.1778975674032742e-35,5.6782971536329693e-36,3.3449831409924988e-37,1.2830730010797177e-32,3.5470712504299101e-25,9.8875020496699932e-32,7.2020454244272476e-32,5.2091405281314824e-39,4.3653998108858972e-39,3.7644761677109062e-40,2.3249365108415224e-43,4.4159074544770947e-47,1.1761067034917725e-34,6.1147047913856535e-44,7.5344398471904841e-41,2.7843759158733988e-73,1.3609250357253492e-43,8.3577303179867529e-47,2.0312194581697467e-54,1.9484020548361299e-58,2.3765999645972077e-18,5.3536321756589081e-17,7.0133667215658652e-25,2.3409966780902149e-36,1.5748721716532435e-26,1.5748721721754258e-26,5.2218263971302204e-36,9.2307155790079087e-28
1.0621863182564678e-16,0.4980593611202336,154.0,0.0,0.0,0.0,0.99999999967455544,1.0,19.0,1.5820535185740284e-11,8.5082089204823881e-11,8.5081923605617413e-11,2.0565321707914899e-17,1.2895662441491253e-17,1.3914173304195701e-10,6.2856806481984743e-15,3.0189804258255249e-13,9.9878052768655189e-15,1.226907244867619e-17,1.6114711049549343e-25,6.0098698515051899e-20,8.3644769851233447e-26,4.3931030259533663e-20,1.6165304406079647e-26,1.6165306015880716e-26,1.4160830690539314e-33,1.937170210458958e-34,2.7809644712567108e-21,3.0123739486790027e-61,2.8188598010596934e-61,2.8188598015154209e-61,7.9559072092862188e-30,2.4542769714577601e-16,5.8071412482672218e-29,5.2401051405134786e-30,6.3799277107532868e-26,4.0151151310841684e-26,9.7954129668001944e-40,3.552748248765531e-32,4.5297851938411698e-51,1.4497235602495458e-40,1.7184306854744336e-40,3.980327774735384e-44,6.3385880059202261e-52,1.4872748044315204e-59,2.1534294581134496e-60,1.7854461527508414e-49,1.5304981335739707e-68,3.3147625077380471e-72,2.8722691553535384e-69,1.302980701676954e-65,1.5255638622718776e-62,2.8033410155492187e-28,4.9853488348088075e-35,2.5146174769555063e-35,1.2119009423320702e-35,8.6456135244532666e-37,2.7387789412597895e-32,6.1112204878608018e-25,2.1108673149730353e-31,1.5375560128797181e-31,1.3470384317266417e-38,1.1288469001308988e-38,9.7348318111630198e-40,5.3476286404806549e-43,1.1793031946215606e-46,2.5108556945546629e-34,1.3054685695266128e-43,1.9476037208901195e-40,1.876632910568353e-72,3.1223095430983536e-43,2.5724602830455852e-46,7.3449745989462571e-54,7.0472234185667579e-58,3.1992713373780458e-18,7.2068173502428369e-17,1.2083274930327129e-24,4.9977669946275818e-36,2.7133350114023235e-26,2.7133350125171249e-26,1.1148016010580316e-35,1.9706542535094238e-27
1.3353204721822823e-16,0.4980593611202334,154.0,0.0,0.0,0.0,0.9999999995908696,1.0,19.0,1.9888680686067409e-11,1.0696037766453356e-10,1.0696016927978348e-10,3.1477291631784393e-17,1.8289744998041715e-17,1.7491657334482245e-10,9.6207099959869534e-15,3.7952267896586258e-13,1.5287091954499784e-14,1.8778873459588811e-17,2.6133079666485888e-25,9.1986762299061643e-20,1.3096889022437697e-25,6.7240867862357792e-20,2.9394869237824348e-26,2.9394872646881065e-26,2.998812236421226e-33,4.1024240996551264e-34,4.2565466663793106e-21,1.0813987022231545e-60,1.0119299212880285e-60,1.0119299214710735e-60,1.44669728590243e-29,3.0853931963310366e-16,8.8884549298774034e-29,9.5146947218631083e-30,1.1601075813380108e-25,7.3009690918480044e-26,2.0744322576862564e-39,6.4602912438407744e-32,1.0990292514984267e-50,3.0700423826782439e-40,3.5589009109373113e-40,9.6568707835609659e-44,1.7378910412118588e-51,4.5555766656473328e-59,6.5960326815167615e-60,4.2359164767992317e-49,5.1866864657308766e-68,1.1233373075042562e-71,9.7316259697945362e-69,3.9911030226989161e-65,4.6728575737425121e-62,4.2907959202548934e-28,9.0653199033829889e-35,4.5724553056321486e-35,2.2031078853998849e-35,1.830246855978063e-36,4.9794231750013997e-32,9.3538381776195446e-25,3.8383790450207523e-31,2.7958802730723816e-31,2.8526398702878583e-38,2.3905585019493663e-38,2.0616004101061447e-39,1.0254093034337677e-42,2.5533837281474243e-46,4.5657204711438255e-34,2.3739114089163327e-43,4.1230467927417955e-40,7.5375776145306076e-72,5.9753108977079463e-43,6.2391391093098483e-46,2.0128827777374994e-53,1.9316359304680687e-57,4.0219427144541014e-18,9.0600025107881675e-17,1.8494671503720191e-24,9.0879041529340576e-36,4.1530330242282466e-26,4.1530330262553929e-26,2.0271471172824279e-35,3.5834226594442323e-27
