Time (s),Volume (m^3),N2,Ar,He,Ne,C7H10(1),C7H16(2),O2(3),C7H10(22),C7H9(6),C7H11(35),S(81),C7H9O2(80),C7H10(19),C7H10(166),C7H10(20),C7H10(159),C7H9O2(79),S(95),C7H10(75),S(258),C7H11(73),C5H7(209),C2H4(128),S(327),S(326),C7H8(65),S(371),S(370),S(359),S(122),HO2(39),OO(620),S(254),C7H10(237),C7H10(199),C5H8(320),C7H8(448),C5H8(810),C7H11O(96),OH(D)(590),S(931),S(951),S(1011),S(997),H2O(999),S(1119),S(1065),S(1109),S(1002),S(993),C7H9(58),S(664)
7.835117808019422e-08,0.48740282431767423,154.0,0.0,0.0,0.0,0.95932005331434711,1.0,18.996119566205895,0.0029710715908377408,0.01389908375263235,0.0098936494300170836,0.0031095978628186091,6.7934628827451732e-09,5.1685369008400566e-08,0.0029405166719910429,6.1740678220512472e-11,0.0038395725811979299,4.4711784633346244e-05,4.9442873755267828e-11,0.0022376549153397263,4.7352666386181959e-13,4.2755659910331065e-06,0.0007853089801171287,0.00079826768846491287,3.3220905186840457e-07,2.1426341836322896e-07,0.00052218975967253543,2.6847733770232188e-07,4.8006530692306464e-07,4.8960777933195252e-07,0.00041824714738509285,0.00027866628950014034,2.7899308021761836e-05,3.5217504630191397e-13,2.2468463729444349e-07,1.6775910234267683e-07,9.9354249274496729e-06,1.0420992332711321e-08,5.1010218822641337e-10,6.7473135158442854e-12,4.4357901403758272e-07,6.9655150734509317e-08,3.9503889420719832e-07,8.415260456396685e-08,3.5943546450920678e-08,2.0273362571839205e-07,2.2320803382461295e-08,5.4078211942911522e-09,1.4382396589847362e-14,2.5356984133161078e-08,7.8640519375502297e-09,5.5778306812886104e-10,1.7469591220577043e-10
7.986568562561102e-08,0.48740270744289793,154.0,0.0,0.0,0.0,0.95854201596994604,1.0,18.996037056324464,0.003024282901172536,0.014134197198201869,0.01004528279397727,0.0031572899543759951,6.908351062221768e-09,5.1647432487486656e-08,0.0029960034365046225,6.1690604678870304e-11,0.0039123718418462841,4.5467946175995203e-05,5.0201182118034204e-11,0.0023206299130355281,4.8153490275605884e-13,4.3413387424481647e-06,0.00081364263538198655,0.00082759704747056861,3.4419364692171855e-07,2.2199314419574928e-07,0.00054840737183271858,2.9116413630924653e-07,5.2580612448567428e-07,5.3646999605975042e-07,0.00044094708262850453,0.00028791382316415462,2.993575606811192e-05,3.6982824095968922e-13,2.2902734277557354e-07,1.7098475892430444e-07,1.0680795704118061e-05,1.0945875460394673e-08,5.4907963726839886e-10,7.1139426786179658e-12,4.7378417031877554e-07,7.3573805336628127e-08,4.2475011314476203e-07,9.0502625933964788e-08,3.8790104286591982e-08,2.2161205339956934e-07,2.4149151583132774e-08,6.0377984312787937e-09,1.5521414146643456e-14,2.830190077264053e-08,8.6636084040975152e-09,6.1021745246013585e-10,1.9112995986111603e-10
8.138019317102783e-08,0.4874025912312002,154.0,0.0,0.0,0.0,0.95776462112631366,1.0,18.995954171326268,0.0030773403195309096,0.01436780468027956,0.010195288897530682,0.0032044693272583213,7.0225020857136986e-09,5.1609526953666128e-08,0.0030514394057354214,6.1640572487228161e-11,0.0039851177688037384,4.6219256013785298e-05,5.0951338209718079e-11,0.0024049243846913375,4.8949175896371168e-13,4.4064065702827012e-06,0.00084236627140974862,0.0008573717427511876,3.5634310913865805e-07,2.2982920613540832e-07,0.00057540852214879037,3.1520569179513377e-07,5.7484244050997004e-07,5.8673332527303335e-07,0.00046436304266726184,0.0002972341268163021,3.2072702125531957e-05,3.8800834423480497e-13,2.3336686649669781e-07,1.7420746285029013e-07,1.1465145974930909e-05,1.1486500689419844e-08,5.901360775883451e-10,7.492154130849117e-12,5.0530993926903906e-07,7.762181276634689e-08,4.5598722986349048e-07,9.717987244758375e-08,4.1792019622734517e-08,2.4180567242457467e-07,2.6081128071424166e-08,6.7256741405134391e-09,1.6722596241279851e-14,3.1516595143251572e-08,9.5259253184244139e-09,6.6675748795612394e-10,2.0885166191910758e-10
8.289470071644463e-08,0.48740247565717926,154.0,0.0,0.0,0.0,0.95698788297818127,1.0,18.99587090894752,0.0031302441923530882,0.014599898241677765,0.010343666754470075,0.0032511356842865051,7.1359120654291628e-09,5.1571653171668735e-08,0.0031068246225595068,6.1590582559153586e-11,0.0040578104068562069,4.6965688557497384e-05,5.1693337305145931e-11,0.0024905272273068888,4.9739696147843714e-13,4.4707690277600986e-06,0.00087147322650752172,0.0008875869740500895,3.6865461761401527e-07,2.3776978476909485e-07,0.00060319940969208073,3.4064713867702895e-07,6.273342147478756e-07,6.4056524256146243e-07,0.00048849928701792862,0.00030662305122127831,3.4312529424290316e-05,4.0671951596233498e-13,2.3770321106683828e-07,1.7742721656518753e-07,1.2289596615397686e-05,1.2042993580203037e-08,6.333328143074221e-10,7.8820172243332213e-12,5.3817824951626295e-07,8.1800088950566439e-08,4.8878983568502208e-07,1.0419286911192958e-07,4.4953713030803364e-08,2.6337472079285289e-07,2.8119841722813473e-08,7.475337018918326e-09,1.7987711715607287e-14,3.501912001165278e-08,1.0454476365990105e-08,7.2766324238423376e-10,2.2794264243919059e-10
8.440920826186144e-08,0.4874023606959421,154.0,0.0,0.0,0.0,0.95621181540661693,1.0,18.995787267116345,0.0031829948662551212,0.01483047030087228,0.010490415788710029,0.0032972888572996659,7.2485772973799577e-09,5.1533811889447135e-08,0.003162159130665242,6.1540635788027013e-11,0.0041304498018098707,4.7707219427653581e-05,5.2427176730544952e-11,0.0025774273174079109,5.0525025210583163e-13,4.5344258460459796e-06,0.00090095682149268883,0.00091823793867613739,3.8112534407009639e-07,2.4581305592835782e-07,0.00063178597485332865,3.6753355520160246e-07,6.8344506512531322e-07,6.9813724120032374e-07,0.00051335975177019136,0.00031607648195640641,3.6657587169412536e-05,4.2596574185711634e-13,2.4203637915717783e-07,1.8064402256173461e-07,1.3155268329217476e-05,1.2615474487232606e-08,6.7873117788358972e-10,8.283596075631559e-12,5.7241033174026086e-07,8.6109490240103424e-08,5.2319716621934894e-07,1.1155006487552468e-07,4.8279576820699609e-08,2.8638060656401105e-07,3.0268385962718322e-08,8.2908350894647051e-09,1.9318518102945451e-14,3.8828264067841145e-08,1.1452842753670508e-08,7.932069075314335e-10,2.4848833447871798e-10
8.592371580727824e-08,0.4874022463231046,154.0,0.0,0.0,0.0,0.95543643197979267,1.0,18.995703243949983,0.0032355926880092132,0.015059513650324633,0.010635535828856124,0.0033429288054418966,7.3604942605633336e-09,5.1496003838218072e-08,0.0032174429745349771,6.1490733047091343e-11,0.0042030360004679575,4.8443825449132851e-05,5.3152855836303399e-11,0.0026656135134229672,5.1305138540638508e-13,4.5973769319030359e-06,0.00093081036192138881,0.00094931983270710326,3.9375245380055375e-07,2.5395719129815809e-07,0.00066117390001331651,3.9590991540641733e-07,7.4334220595446578e-07,7.596247783661448e-07,0.00053894805349682842,0.00032559034199792792,3.9110188535545692e-05,4.4575083396893249e-13,2.4636637349967265e-07,1.8385788337978848e-07,1.4063280948676452e-05,1.320405857206302e-08,7.263924852535317e-10,8.6969496290397165e-12,6.0802671054318164e-07,9.0550814025452376e-08,5.5924807008816943e-07,1.1925982586982967e-07,5.1773971290361165e-08,3.1088587922550376e-07,3.2529836027097757e-08,9.176377023745308e-09,2.0716760127398854e-14,4.2963557884037621e-08,1.2524713141689169e-08,8.6367307871865168e-10,2.705780680770236e-10
8.743822335269505e-08,0.4874021325147868,154.0,0.0,0.0,0.0,0.95466174595392983,1.0,18.995618837752072,0.0032880380045241433,0.015287021454609183,0.010779027102604189,0.0033880556133957323,7.4716596160473929e-09,5.1458229732508581e-08,0.0032726761994267949,6.1440875189512899e-11,0.0042755690506076334,4.9175484645151921e-05,5.3870375968880368e-11,0.0027550746580372438,5.2080012863178377e-13,4.6596223652719136e-06,0.00096102714030191314,0.00098082785217682334,4.0653310660786675e-07,2.6220035902151737e-07,0.00069136861036329456,4.2582104181377505e-07,8.0719638255797002e-07,8.2520721761981634e-07,0.00056526749329301467,0.00033516059420521751,4.1672608749442527e-05,4.6607843123859211e-13,2.5069319688566901e-07,1.870688016052627e-07,1.5014752747296232e-05,1.3808855819332189e-08,7.7637800162679817e-10,9.1221317216575007e-12,6.4504719757175991e-07,9.5124799379021448e-08,5.9698097874020811e-07,1.2733042888630243e-07,5.5441221089060572e-08,3.3695420025855411e-07,3.4907246299824406e-08,1.0136333287607366e-08,2.2184168248670901e-14,4.7445279056925754e-08,1.367388347843405e-08,9.3935902649446292e-10,2.9430515578398851e-10
8.895273089811186e-08,0.487402019247612,154.0,0.0,0.0,0.0,0.95388777027441662,1.0,18.995534047009734,0.0033403311628257982,0.015512987248349779,0.010920890230977703,0.003432669489564809,7.5820702059636849e-09,5.1420490270216484e-08,0.00332785885135632,6.1391063048452577e-11,0.0043480490009569729,4.9902176230635449e-05,5.4579740441911031e-11,0.0028457995805222921,5.284962616546731e-13,4.7211623967815956e-06,0.00099160043829161484,0.0010127571942456356,4.1946445773385102e-07,2.7054072429968006e-07,0.00072237527487214797,4.5731155880954845e-07,8.7518180242373845e-07,8.9506776776806998e-07,0.00059232106093882683,0.00034478324370213842,4.4347083260668407e-05,4.8695200015284283e-13,2.5501685216452602e-07,1.9027677986906729e-07,1.6010799765081513e-05,1.4429971055741001e-08,8.2874890295222055e-10,9.5591911504616577e-12,6.8349088584628382e-07,9.9832127722769416e-08,6.3643387737038106e-07,1.3577005509157789e-07,5.9285611696404096e-08,3.6465031296201555e-07,3.740364772848913e-08,1.1175237109091187e-08,2.3722457253174931e-14,5.2294456530156398e-08,1.4904256739364271e-08,1.0205749600522827e-09,3.1976697559137959e-10
9.046723844352866e-08,0.4874019064987019,154.0,0.0,0.0,0.0,0.95311451757709587,1.0,18.995448870390721,0.0033924725100378081,0.0157374049339708,0.011061126222411481,0.0034767707642081101,7.6917230524093477e-09,5.1382786132680368e-08,0.0033829909770785962,6.1341297437149661e-11,0.004420475901172052,5.0623880604990708e-05,5.5280954506542637e-11,0.0029377770990407473,5.3613957689210036e-13,4.7819974451927738e-06,0.0010225235288759745,0.0010451030583536448,4.325436587825511e-07,2.7897644998736144e-07,0.00075419880739713188,4.9042584675676374e-07,9.474760630106845e-07,9.6939341821603092e-07,0.00062011143917880575,0.00035445434015495545,4.7135806000956449e-05,5.0837483549575839e-13,2.5933734224224363e-07,1.9348182084605266e-07,1.7052535146694745e-05,1.5067503971931512e-08,8.8356623907554717e-10,1.0008171741281969e-11,7.2337614525150484e-07,1.0467342352016541e-07,6.776442769525962e-07,1.4458678398288523e-07,6.3311386018782559e-08,3.9404001159281145e-07,4.0022045320129158e-08,1.2297785268305944e-08,2.5333324892142281e-14,5.7532874095798152e-08,1.6219842571335345e-08,1.1076442819485589e-09,3.4706505112649731e-10
9.198174598894547e-08,0.4874017942456755,154.0,0.0,0.0,0.0,0.95234200018971893,1.0,18.99536330674044,0.0034444623933623146,0.015960268779267536,0.011199736466689585,0.0035203598875284733,7.8006153562595491e-09,5.1345117984752228e-08,0.003438072624070049,6.1291579149015272e-11,0.0044928498018141569,5.1340579344291853e-05,5.5974025321038611e-11,0.0030309960229250857,5.4372987922280355e-13,4.8421280947777086e-06,0.0010537896785284956,0.0010778606473563653,4.4576785863504782e-07,2.8750569718277046e-07,0.00078684386793488115,5.2520799689127217e-07,1.0242600763274541e-06,1.0483748709256642e-06,0.0006486410081124411,0.00036416997994642686,5.004092773246152e-05,5.3035006119459781e-13,2.6365467008009719e-07,1.9668392725395754e-07,1.8141068492865372e-05,1.5721549147198205e-08,9.4089089760609456e-10,1.0469112419580968e-11,7.6472061914494407e-07,1.0964925499138753e-07,7.2064918739388668e-07,1.5378858758536577e-07,6.752274110478891e-08,4.2519010988067666e-07,4.2765415718203103e-08,1.3508838709252752e-08,2.7018450567332979e-14,6.318307307514841e-08,1.7624756843797082e-08,1.2009038337172005e-09,3.7630512898410737e-10
9.349625353436227e-08,0.487401682466644,154.0,0.0,0.0,0.0,0.95157023013355524,1.0,18.995277355078951,0.0034963011600608607,0.016181573414801049,0.011336722728745523,0.0035634374277179492,7.9087444958944258e-09,5.1307486474884072e-08,0.0034931038405105366,6.1241908957734829e-11,0.0045651707543271419,5.2052255192901684e-05,5.6658961919700502e-11,0.0031254451549295285,5.5126698589846566e-13,4.901555092640079e-06,0.0010853921493501624,0.0011110251686423183,4.5913420435563685e-07,2.9612662581208112e-07,0.0008203148640092791,5.6170176704450535e-07,1.1057179904081156e-06,1.1322064690970302e-06,0.00067791184968943742,0.00037392630824589334,5.3064554484994065e-05,5.5288063125789853e-13,2.6796883869328001e-07,1.9988310185236175e-07,1.9277505225320979e-05,1.6392196076963983e-08,1.0007835685091115e-09,1.0942047282938859e-11,8.0754122203824886e-07,1.1476013485066947e-07,7.654850918155547e-07,1.6338332489253237e-07,7.1923824980884905e-08,4.5816840897402259e-07,4.5636704861969895e-08,1.4813422973973785e-08,2.8779494064863313e-14,6.9268354181007231e-08,1.9123221108441148e-08,1.3007041320006722e-09,4.0759725308162045e-10
9.501076107977908e-08,0.4874015711402082,154.0,0.0,0.0,0.0,0.95079921912515986,1.0,18.995191014597935,0.003547989157435435,0.016401313831122727,0.011472087142333018,0.0036060040689623826,8.0161080258434865e-09,5.1269892235225126e-08,0.0035480846752655049,6.119228761738311e-11,0.0046374388110149139,5.2758892054549923e-05,5.7335775181143503e-11,0.0032211132934542226,5.5875072644916352e-13,4.9602793459783202e-06,0.0011173242011872087,0.0011445918352321963,4.7263984208873944e-07,3.0483739520792414e-07,0.00085461595219265554,5.9995053823593649e-07,1.1920371078102666e-06,1.2210861226910841e-06,0.00070792575230362996,0.0003837195209753646,5.6208746082150956e-05,5.7596933080309138e-13,2.7227985114955366e-07,2.0307934744164444e-07,2.0462945965507242e-05,1.7079529202949935e-08,1.0633047094394589e-09,1.142700567514436e-11,8.5185413830758087e-07,1.2000652106470202e-07,8.1218792196501696e-07,1.733787365506783e-07,7.651873360836934e-08,4.9304366487272608e-07,4.8638825729261873e-08,1.621672845976208e-08,3.0618094337570945e-14,7.5812778565143844e-08,2.0719561968990655e-08,1.4074095948542755e-09,4.4105583592094865e-10
9.652526862519588e-08,0.48740146024545455,154.0,0.0,0.0,0.0,0.95002897857828839,1.0,18.995104284657611,0.003599526732809658,0.016619485375833794,0.011605832203575268,0.0036480606094078487,8.1227036753475718e-09,5.1232335881718148e-08,0.0036030151778682425,6.1142715862547694e-11,0.0047096540250190907,5.3460474982868615e-05,5.8004477795958583e-11,0.0033179892347408994,5.6618094258321546e-13,5.0183019192959717e-06,0.0011495790937260206,0.0011785558668592068,4.8628191794615661e-07,3.1363616468163759e-07,0.00088975103975669212,6.3999727217546422e-07,1.2834078012621955e-06,1.315215230914193e-06,0.00073868421547945186,0.00039354586667179453,5.9475514756102431e-05,5.9961877717145061e-13,2.7658771056790708e-07,2.062726668619477e-07,2.1698485927343642e-05,1.7783627945966487e-08,1.1285145118311023e-09,1.1924012261791909e-11,8.9767482188946954e-07,1.2538881763099453e-07,8.6079303476014972e-07,1.837824397876223e-07,8.131150796247465e-08,5.2988555540249292e-07,5.1774656163480411e-08,1.7724110500508664e-08,3.2535868336247548e-14,8.2841168056250341e-08,2.241821036293089e-08,1.5213987578993215e-09,4.7679972665620146e-10
9.803977617061269e-08,0.4874013497619503,154.0,0.0,0.0,0.0,0.94925951960595667,1.0,18.995017164783611,0.0036509142335101304,0.016836083750485283,0.011737960764400732,0.0036896079590916292,8.2285293468429826e-09,5.1194818014209445e-08,0.0036578953985022676,6.1093194408459448e-11,0.0047818164502968202,5.4156990171416195e-05,5.8665084233815365e-11,0.0034160617750391953,5.7355748808152341e-13,5.0756240315625203e-06,0.0011821500885640132,0.0012129124910302675,5.0005757888420292e-07,3.2252109408900464e-07,0.00092572378644931966,6.8188446971356223e-07,1.3800234265866798e-06,1.4147986017857767e-06,0.00077018845464488792,0.00040340164824590521,6.286682385064297e-05,6.2383142112803368e-13,2.8089242011722508e-07,2.0946306299214718e-07,2.2985214324241817e-05,1.8504566741251661e-08,1.1964728677558101e-09,1.2433087107288239e-11,9.4501799691908624e-07,1.3090737537510513e-07,9.1133518996606948e-07,1.946019235857871e-07,8.630613123419842e-08,5.6876464678422041e-07,5.5047036785482737e-08,1.9341089273593306e-08,3.4534409889983079e-14,9.0379104595180603e-08,2.4223700757081078e-08,1.6430644800229125e-09,5.1495227587942903e-10
9.95542837160295e-08,0.4874012396697414,154.0,0.0,0.0,0.0,0.94849085302263891,1.0,18.994929654663828,0.0037021520068479525,0.017051105007323857,0.011868476025873565,0.0037306471378399835,8.3335831143716277e-09,5.1157339216571374e-08,0.0037127253879838213,6.1043723951136083e-11,0.0048539261415987741,5.4848424943213485e-05,5.9317610710040928e-11,0.0035153197127429214,5.8088022868665874e-13,5.1322470533282008e-06,0.0012150304512553811,0.0012476569440677033,5.139639735700817e-07,3.3149034438905466e-07,0.00096253760639382303,7.2565413027471803e-07,1.4820802330297941e-06,1.5200443689115858e-06,0.00080243940598489984,0.00041328322463809043,6.6384586611967138e-05,6.4860954814358864e-13,2.8519398301496635e-07,2.1265053874882888e-07,2.4324213790593437e-05,1.9242415076280228e-08,1.2672393375633433e-09,1.29542457531711e-11,9.9389765926843703e-07,1.3656249276564882e-07,9.6384852900247964e-07,2.0584454409922092e-07,9.150652615526527e-08,6.0975235985055348e-07,5.8458768990874639e-08,2.1073349534041695e-08,3.661528863577947e-14,9.8452928875719457e-08,2.6140670259002005e-08,1.7728141383605593e-09,5.5564139703287521e-10
9.999999999999998e-08,0.4874011299493455,154.0,0.0,0.0,0.0,0.94826478856891949,1.0,18.994903826275095,0.0037172027066797752,0.017114084394088833,0.011906579631365695,0.0037426282571249394,8.3643529374685931e-09,5.1146316811931818e-08,0.0037288521756267752,6.1029174714554411e-11,0.0048751378319065201,5.5050943395640378e-05,5.950811153843767e-11,0.0035447552416291248,5.8302502983835353e-13,5.1487781583154083e-06,0.0012247650109374984,0.0012579553322766494,5.1808107916890942e-07,3.3414576691046153e-07,0.00097353248793845563,7.3890002311073443e-07,1.5131805491456916e-06,1.5521271041364261e-06,0.0008120731090549908,0.00041619574041538651,6.744421277643925e-05,6.5600970915650263e-13,2.8645932482121832e-07,2.1358805017774072e-07,2.4728390531080264e-05,1.9462792270060514e-08,1.2886092061491849e-09,1.3109924755422926e-11,1.0085774202103958e-06,1.3825282722159093e-07,9.7968340815710902e-07,2.0923486628533906e-07,9.3076745078886979e-08,6.2222705306396204e-07,5.948977764343454e-08,2.1605953549492961e-08,3.7243593840793043e-14,1.009350274844603e-07,2.6726749545116525e-08,1.8125998997087217e-09,5.6811840298821851e-10
1.010687912614463e-07,0.4874011299493455,154.0,0.0,0.0,0.0,0.9477229893466016,1.0,18.99484175414527,0.0037532404001004225,0.017264545545889059,0.011997381531426673,0.0037711792731353368,8.4378632219163326e-09,5.1119900056819928e-08,0.0037675051977445148,6.0994305167532519e-11,0.004925983154447324,5.5534767739787516e-05,5.9962075151702877e-11,0.0036157518504955585,5.8814904198692645e-13,5.1881725037962004e-06,0.0012482134533306653,0.0012827844721311657,5.2799825323719705e-07,3.4054207819570858e-07,0.0010001956701062764,7.7134771230741874e-07,1.5897772711238049e-06,1.631163905586079e-06,0.00083543773136935057,0.00042318701237209288,7.003066506649205e-05,6.7395527975609949e-13,2.8949240252585268e-07,2.1583509708527383e-07,2.571655981791488e-05,1.9997237530966229e-08,1.3408731183143426e-09,1.3487499297642029e-11,1.0443270789425438e-06,1.4235441674599884e-07,1.0183665548779931e-06,2.175175203137904e-07,9.6916552446405603e-08,6.5292093596057353e-07,6.2012613033072534e-08,2.292674017797594e-08,3.8780048997507399e-14,1.0708973820051012e-07,2.8173857646324793e-08,1.9110698123189896e-09,5.9899962436947391e-10
