Time (s),Volume (m^3),N2,Ar,He,Ne,C7H10(1),C7H16(2),O2(3),C7H10(22),C7H9(6),C7H11(35),S(81),C7H9O2(80),C7H10(19),C7H10(166),C7H10(20),C7H10(159),C7H9O2(79),S(95),C7H10(75),S(258),C7H11(73),C5H7(209),C2H4(128),S(327),S(326),C7H8(65),S(371),S(370),S(359),S(122),HO2(39),OO(620),S(254),C7H10(237),C7H10(199),C5H8(320),C7H8(448),C5H8(810),C7H11O(96),OH(D)(590),S(931),S(951),S(1011),S(997),H2O(999),S(1119),S(1065),S(1109),S(1002),S(993),C7H9(58),S(664),C7H9(925)
1.7359454448519506e-07,0.7084836493921864,154.0,0.0,0.0,0.0,0.03796464160217547,1.0,18.993483894381907,0.014036771009250451,0.036047970879770568,0.0003837385052198332,1.8268172155235246e-05,5.685095905684774e-09,5.8457267325555287e-07,0.20682570099510533,2.4655097957821172e-09,0.62354868438214606,3.5801068344291426e-05,1.4922645286303538e-13,0.01617377715368824,2.100760472529403e-13,9.2434937758302056e-07,0.036307837963530071,0.050286655272823888,5.9442476175547371e-06,3.4344550952078875e-06,0.014066403894374647,4.0584055233183746e-05,0.0010277383256257144,0.0038240476900518626,0.00032166873235333048,0.0036457565691902973,0.0023172628741347507,1.8441278100078606e-11,9.6844077906584053e-05,3.1388013524900809e-05,0.004184075752206735,1.5344269998237839e-06,6.2271255282485412e-07,7.7484697339249482e-11,0.00010442253054980365,2.5994281114419865e-06,8.5475923758933934e-05,2.3682976175511114e-06,1.7846428024809821e-05,6.594009439672062e-05,8.2094852420668429e-07,1.2179039097782188e-06,1.3756617444344198e-11,3.7986095087757938e-05,8.2475382129528692e-06,1.9758044315245742e-06,9.4005598062000561e-08,2.2581864468758779e-09
1.7527955909543486e-07,0.7084836595121083,154.0,0.0,0.0,0.0,0.036945466194717905,1.0,18.993438869855492,0.013959975629066305,0.035888545445413957,0.00036373984081946898,1.7316087627847424e-05,5.6599395533552047e-09,5.7657967436059948e-07,0.20633765695801348,2.3993221670543332e-09,0.6251237424206928,3.5642649893967413e-05,1.4144919985488224e-13,0.016198028465351955,2.0914646823770212e-13,8.7619144524992836e-07,0.03624382626143887,0.050311307460052891,5.9337535958777135e-06,3.4283918790546145e-06,0.014206580282670847,4.0440975904398212e-05,0.0010252262731066098,0.0038516660213911312,0.00032010637959603946,0.0036611663575801872,0.0023475455438807108,1.8624995702479934e-11,9.7089407067366717e-05,3.1314189949937431e-05,0.0042228240174458313,1.5497318702315902e-06,6.2849488900921337e-07,7.7172021515441663e-11,0.00010547248579114915,2.6025254447824658e-06,8.6174319947719596e-05,2.3876559282618071e-06,1.7993366568438691e-05,6.70335482676494e-05,8.2772628458891054e-07,1.2422268511490698e-06,1.3869882552228969e-11,3.8701461215622959e-05,8.427515714024549e-06,2.0225761934176959e-06,9.6231006038621875e-08,2.3116429046824202e-09
1.7696457370567467e-07,0.708483666852223,154.0,0.0,0.0,0.0,0.035957248396573452,1.0,18.993394030724595,0.013882891030962309,0.035729727767675863,0.00034478148471886032,1.6413530944701396e-05,5.6348792463995211e-09,5.6879533297029675e-07,0.20584159574261243,2.3351449987133419e-09,0.62667716671408169,3.5484836270527485e-05,1.3407652287389274e-13,0.016221526029017053,2.0822043826853856e-13,8.3053847357051644e-07,0.036180071794494797,0.050334674870457036,5.9233018187340101e-06,3.422353070273331e-06,0.014346093648831142,4.0298677958049298e-05,0.0010226453146323187,0.0038787106077059221,0.00031854022172265578,0.003676375853234369,0.0023778034295503059,1.8807843609129337e-11,9.7331359203856377e-05,3.1239141205508641e-05,0.0042613139818255697,1.5649643572133331e-06,6.3423865513171366e-07,7.6857917229837574e-11,0.00010651555259678027,2.6054656255440649e-06,8.6862937505979759e-05,2.406743142812536e-06,1.813825155061366e-05,6.8129672506039556e-05,8.3440934261466144e-07,1.2666672366915287e-06,1.3981564706815136e-11,3.941906682272175e-05,8.6087446213145129e-06,2.0697219645973021e-06,9.8474206309516683e-08,2.3655268268319424e-09
1.7864958831591448e-07,0.7084836716313695,154.0,0.0,0.0,0.0,0.034999005529064105,1.0,18.9933493768104,0.01380554653848848,0.035571529149752319,0.00032681038480765723,1.5557976289637455e-05,5.6099167639269424e-09,5.6121315259333301e-07,0.2053378568361007,2.272914473255488e-09,0.62820952011526876,3.5327638677987147e-05,1.270877893913776e-13,0.016244295470609734,2.0729802308916624e-13,7.8726273005412421e-07,0.036116609509203021,0.050356824369098122,5.9128980048715534e-06,3.4163419730753088e-06,0.01448494610830444,4.0157239643421259e-05,0.0010200017885965101,0.003905189639726359,0.00031697095192181879,0.0036913885835860032,0.0024080350166560357,1.8989824597561154e-11,9.7570022257062854e-05,3.1162919085708972e-05,0.0042995483397312694,1.5801246909720894e-06,6.399442533355787e-07,7.6542546429162057e-11,0.00010755178119753152,2.6082530129730853e-06,8.7541862625731419e-05,2.4255616499341082e-06,1.8281100908226446e-05,6.922839370611317e-05,8.409985229633778e-07,1.2912217081114441e-06,1.4091677734451782e-11,4.0138807333991984e-05,8.7912018470495534e-06,2.1172346126596299e-06,1.0073485935532409e-07,2.4198300615317604e-09
1.803346029261543e-07,0.7084836740554481,154.0,0.0,0.0,0.0,0.034069787162030608,1.0,18.99330490789982,0.013727970386920179,0.035413959900288394,0.00030977608422935607,1.4747021409887284e-05,5.5850537283131009e-09,5.5382684995667849e-07,0.20482676859663562,2.212568867474298e-09,0.62972134797048229,3.5171067333334078e-05,1.2046337622574866e-13,0.016266361514960036,2.0637928265154987e-13,7.4624272978522457e-07,0.036053471558610349,0.050377819407695389,5.9025474157617032e-06,3.4103616274648214e-06,0.014623139876748547,4.0016732252820253e-05,0.0010173017100555469,0.0039311113397792613,0.00031539922396736885,0.0037062079891381013,0.0024382388257084154,1.9170941576764262e-11,9.7805481431881153e-05,3.1085573686711693e-05,0.0043375297637840314,1.5952131127038432e-06,6.4561208255950614e-07,7.622606221563224e-11,0.00010858122346973955,2.6108918082881282e-06,8.8211182888454502e-05,2.444113876973611e-06,1.8421932881391227e-05,7.0329640358247328e-05,8.4749466449382408e-07,1.3158869548900066e-06,1.4200235695222065e-11,4.0860580011626955e-05,8.9748645958123934e-06,2.1651070860445716e-06,1.0301262950658042e-07,2.4745445493870462e-09
1.820196175363941e-07,0.7084836743181073,154.0,0.0,0.0,0.0,0.033168674004369361,1.0,18.993260623747023,0.013650189759941716,0.035257029396861678,0.00029363060428015832,1.397838204060314e-05,5.5602916152066122e-09,5.4663034764309098e-07,0.20430864861830342,2.1540484804091714e-09,0.63121317869336213,3.5015131529544285e-05,1.1418462399840314e-13,0.016287748017533132,2.0546427148567297e-13,7.0736295360868102e-07,0.035990687470963331,0.050397720191938881,5.8922548832112045e-06,3.4044148251928731e-06,0.014760677262097685,3.9877220568515673e-05,0.0010145507822624748,0.0039564839498454456,0.00031382565426586403,0.0037208374265016195,0.0024684134113056241,1.9351197576779835e-11,9.8037819286851018e-05,3.1007153462464744e-05,0.0043752609033760013,1.6102298737281073e-06,6.5124253831458152e-07,7.5908609301122686e-11,0.00010960393280415948,2.6133860615832834e-06,8.8870987102291176e-05,2.4624022853750709e-06,1.8560765978634889e-05,7.1433342770526174e-05,8.5389861862783274e-07,1.3406597141211246e-06,1.4307252856110709e-11,4.1584283937163373e-05,9.1597103647887711e-06,2.2133324156524509e-06,1.0530718502069112e-07,2.5296623252486977e-09
1.837046321466339e-07,0.7084836726014021,154.0,0.0,0.0,0.0,0.032294776835763511,1.0,18.993216524074906,0.01357223082507328,0.035100746145460528,0.00027832833171247254,1.3249886539108294e-05,5.5356317629041722e-09,5.3961776700359529e-07,0.20378380408360375,2.0972955639693443e-09,0.63268552431927083,3.4859839694621675e-05,1.0823379330275048e-13,0.016308477995086598,2.0455303904597447e-13,6.7051357690706163e-07,0.035928284309039549,0.050416583841216528,5.8820248354469972e-06,3.39850412482857e-06,0.014897560657141547,3.9738763284315471e-05,0.0010117544081176997,0.003981315720507141,0.00031225082380328207,0.0037352801712990835,0.0024985573612755726,1.95305957389695e-11,9.8267115820815435e-05,3.0927705278480546e-05,0.004412744383385939,1.6251752346746076e-06,6.5683601248847393e-07,7.5590324439069111e-11,0.00011061996398199501,2.6157396784162866e-06,8.9521365148902406e-05,2.4804293664281265e-06,1.8697618944145266e-05,7.2539432994233775e-05,8.6021124782947901e-07,1.3655367703275702e-06,1.441274366575784e-11,4.2309819993329027e-05,9.3457169436989355e-06,2.2619037162746443e-06,1.0761819815003685e-07,2.5851755198484496e-09
1.853896467568737e-07,0.708483669076418,154.0,0.0,0.0,0.0,0.031447235477994259,1.0,18.993172608576515,0.013494118767884434,0.034945117836203257,0.00026382591036959495,1.2559470725370646e-05,5.511075381133082e-09,5.3278342133408219e-07,0.20325253210388203,2.0422542561282794e-09,0.63413888104047778,3.4705199446905938e-05,1.02594022557805e-13,0.01632857365528231,2.0364563003588819e-13,6.3559020879459266e-07,0.035866286820609328,0.050434464541027235,5.8718613217487994e-06,3.3926318659914048e-06,0.01503379253258527,3.9601413402968307e-05,0.0010089177015010504,0.0040056149007344855,0.00031067527999519581,0.0037495394209397211,0.0025286692958660338,1.9709139306913886e-11,9.8493448556586887e-05,3.0847274463785783e-05,0.0044499828030600246,1.6400494647226634e-06,6.6239289317464374e-07,7.5271336835054297e-11,0.00011162937305769687,2.6179564260942505e-06,9.0162407839520804e-05,2.49819763727195e-06,1.8832510726979532e-05,7.364784475311408e-05,8.6643342417515582e-07,1.3905149552567977e-06,1.45167227307238e-11,4.3037090845664522e-05,9.5328624144361339e-06,2.3108141878483385e-06,1.0994534520170504e-07,2.6410763612329785e-09
1.8707466136711352e-07,0.7084836639038639,154.0,0.0,0.0,0.0,0.030625217804078415,1.0,18.993128876916522,0.013415877825041675,0.034790151395553144,0.00025008213705436438,1.1905172924071091e-05,5.4866235592813864e-09,5.261218093042347e-07,0.20271512004818548,1.988870516574604e-09,0.63557372972297987,3.4551217646901629e-05,9.7249287508537325e-14,0.016348056425285869,2.0274208471196921e-13,6.0249364149463142e-07,0.035804717580517682,0.050451413688382525,5.861768035709699e-06,3.38680018279085e-06,0.015169375430557894,3.9465218610646718e-05,0.0010060454984518893,0.0040293897284570572,0.00030909953844507625,0.0037636182972725155,0.002558747866978454,1.9886831617899111e-11,9.871689262174206e-05,3.0765904861104008e-05,0.0044869787350426673,1.6548528408897218e-06,6.6791356452425406e-07,7.4951768537101086e-11,0.00011263221724815922,2.6200399396706634e-06,9.0794206779703777e-05,2.5157096371406473e-06,1.8965460452127021e-05,7.4758513376211935e-05,8.7256602800965811e-07,1.4155911476574312e-06,1.4619204793183405e-11,4.3766000923935862e-05,9.721125150435734e-06,2.3600571165463383e-06,1.1228830658936673e-07,2.6973571760094848e-09
1.8875967597735332e-07,0.7084836572346342,154.0,0.0,0.0,0.0,0.029827918783588918,1.0,18.993085328732519,0.013337531316235092,0.034635853035265708,0.00023705786152875656,1.1285129203360241e-05,5.4622772741128362e-09,5.1962760862773607e-07,0.20217184586099271,1.9370920647128529e-09,0.63699053640568482,3.4397900445863085e-05,9.2184362332905968e-14,0.016366946979385875,2.0184243916898382e-13,5.7112960965351871e-07,0.035743597124847454,0.050467480030489391,5.8517483372001561e-06,3.3810110165167884e-06,0.015304311958539537,3.9330221629720535e-05,0.0010031423681693399,0.004052648421870037,0.00030752408461515916,0.0037775198491233368,0.0025887917574414915,2.0063676094952013e-11,9.8937520826657509e-05,3.0683638875339443e-05,0.0045237347245434519,1.6695856473657742e-06,6.7339840661869216e-07,7.463173480664792e-11,0.00011362855482796857,2.6219937276667202e-06,9.1416854242321161e-05,2.5329679238371963e-06,1.9096487393327552e-05,7.5871375734114373e-05,8.7860994668368626e-07,1.4407622730373636e-06,1.4720204709973369e-11,4.4496456403353203e-05,9.9104838157966282e-06,2.4096258757122159e-06,1.1464676687778734e-07,2.754010390414513e-09
1.9044469058759313e-07,0.7084836492103435,154.0,0.0,0.0,0.0,0.029054559562713807,1.0,18.99304196363639,0.013259101675023578,0.03448222829827334,0.00022471589054418048,1.0697568805530833e-05,5.438037396999064e-09,5.1329566996405826e-07,0.20162297836921209,1.8868683199202206e-09,0.6383897527825898,3.4245253331338974e-05,8.7384782316582351e-14,0.016385265265662065,2.0094672560715925e-13,5.4140855935038803e-07,0.035682944077571624,0.05048270979697999,5.8418052731022967e-06,3.3752661276194421e-06,0.015438604783681384,3.9196460550932855e-05,0.0010002126238104333,0.0040753991714305811,0.00030594937541384554,0.0037912470547215764,0.0026187996803208827,2.0239676239390334e-11,9.9155403739886245e-05,3.0600517520422822e-05,0.0045602532886284495,1.6842481748908201e-06,6.7884779536091885e-07,7.4311344471082047e-11,0.00011461844503040473,2.6238211775288508e-06,9.2030443048364853e-05,2.5499750704244945e-06,1.9225610947557433e-05,7.6986370178429235e-05,8.8456607336869272e-07,1.4660253034043219e-06,1.4819737432925311e-11,4.5228365185609327e-05,1.0100917364174218e-05,2.4595139266499773e-06,1.1702041482041e-07,2.8110285312164926e-09
1.9212970519783294e-07,0.708483639963834,154.0,0.0,0.0,0.0,0.028304386577711897,1.0,18.992998781215611,0.013180610478635673,0.034329282101695315,0.00021302089580083815,1.0140809764766228e-05,5.4139047006986458e-09,5.0712101104281473e-07,0.20106877757881803,1.8381503439721841e-09,0.63977181666855443,3.4093281169863237e-05,8.2836808055836342e-14,0.016403030531730554,2.0005497258268839e-13,5.1324542655900273e-07,0.035622775270075277,0.050497146825940378,5.831941596876772e-06,3.3695671070147846e-06,0.015572256627494724,3.9063969146014378e-05,0.00099726033306753929,0.0040976501325032536,0.00030437584070336528,0.0038048028240214391,0.0026487703782626304,2.0414835623856758e-11,9.937060976096811e-05,3.0516580464575339e-05,0.0045965369156252631,1.6988407201727768e-06,6.8426210238404137e-07,7.3990700258651854e-11,0.00011560194795391427,2.6255255608336757e-06,9.2635066455196065e-05,2.5667336621228412e-06,1.9352850611101273e-05,7.8103436484347046e-05,8.9043530594529241e-07,1.4913772569896956e-06,1.4917817990421067e-11,4.5961636879751332e-05,1.0292405037462431e-05,2.5097148192767904e-06,1.1940894339041767e-07,2.8684042264617682e-09
1.9381471980807275e-07,0.7084836296196549,154.0,0.0,0.0,0.0,0.027576670700439294,1.0,18.992955781034492,0.013102078476762822,0.034177018777154525,0.00020193932572816682,9.6132547068233878e-06,5.389879865711574e-09,5.010988110017779e-07,0.20050949496149434,1.7908907855508788e-09,0.64113715244925251,3.39419882469724e-05,7.8527391146582729e-14,0.016420261349594324,1.9916720524254632e-13,4.8655942480236309e-07,0.035563105853921431,0.050510832683991369,5.8221597870234965e-06,3.3639153867508424e-06,0.015705270260885952,3.8932777161747241e-05,0.00099428932850867315,0.0041194094186143351,0.00030280388473139175,0.003818190000922895,0.0026787026228666517,2.0589157885806465e-11,9.9583205190766327e-05,3.04318660740472e-05,0.0046325880646317132,1.7133635853433002e-06,6.8964169497558076e-07,7.3669899116570883e-11,0.00011657912447378075,2.6271100382514773e-06,9.323081805185072e-05,2.5832462934033302e-06,1.9478225957128908e-05,7.9222515796135236e-05,8.9621854596148629e-07,1.5168151979564649e-06,1.5014461470108257e-11,4.6696182782898871e-05,1.0484926364281901e-05,2.5602221926471557e-06,1.2181204980567304e-07,2.9261302060737012e-09
1.9549973441831255e-07,0.7084836182945228,154.0,0.0,0.0,0.0,0.026870706414642856,1.0,18.992912962635391,0.013023525619381637,0.034025442108574534,0.00019143932097316751,9.113386825260448e-06,5.3659634862365242e-09,4.9522440492981215e-07,0.19994537373164858,1.7450438267515706e-09,0.64248617151589416,3.3791378304721285e-05,7.4444141315559687e-14,0.016436975639627906,1.9828344554462772e-13,4.6127384172822155e-07,0.035503949407226225,0.050523806780673718,5.8124620644960024e-06,3.3583122500694248e-06,0.015837648499515328,3.8802910596478523e-05,0.0009913032176666523,0.0041406850952760569,0.00030123388749024198,0.003831411365397198,0.0027085952140882036,2.0762646721418986e-11,9.9793254299422162e-05,3.03464114553863e-05,0.0046684091651185856,1.7278170774490861e-06,6.9498693601598749e-07,7.3349032513114914e-11,0.00011755003615872108,2.6285776642791562e-06,9.3817791661031082e-05,2.5995155652668102e-06,1.9601756614698412e-05,8.0343550575417099e-05,9.0191669765703276e-07,1.5423362360920471e-06,1.5109683002715112e-11,4.7431915860823623e-05,1.0678461158290627e-05,2.6110297753566604e-06,1.242294355479236e-07,2.9841993023141369e-09
1.9718474902855236e-07,0.7084836060977494,154.0,0.0,0.0,0.0,0.026185811021783866,1.0,18.992870325539883,0.012944971083640025,0.033874555367618707,0.00018149063348216391,8.6397660287592319e-06,5.3421560757564993e-09,4.894932786064253e-07,0.19937664911414618,1.7005651315068845e-09,0.64381927268527184,3.3641454576858555e-05,7.0575294949123579e-14,0.016453190693724137,1.9740371246415219e-13,4.373158443305354e-07,0.035445318034989057,0.050536106477381063,5.802850409126174e-06,3.3527588408960669e-06,0.015969394199458715,3.8674391960046955e-05,0.00098830539286598267,0.0041614851743441419,0.00029966620600713168,0.0038444696355216701,0.0027384469796646604,2.0935305879907504e-11,0.00010000081939201445,3.0260252496290405e-05,0.0047040026166177426,1.7422015079763769e-06,7.0029818393008873e-07,7.302818672447596e-11,0.00011851474519215403,2.6299313917531559e-06,9.4396081247431765e-05,2.6155440826986838e-06,1.9723462249110019e-05,8.1466484552093201e-05,9.0753066705049699e-07,1.5679375264868803e-06,1.5203497746906569e-11,4.8168750728403268e-05,1.0872989516332376e-05,2.6621313858330359e-06,1.2666080637664115e-07,3.042604450116077e-09
1.9886976363879217e-07,0.7084835931316575,154.0,0.0,0.0,0.0,0.025521323875233252,1.0,18.992827869249915,0.012866433299840102,0.033724361346920258,0.00017206454906217467,8.1910252541230505e-06,5.318458072276182e-09,4.8390106343017233e-07,0.1988035486030916,1.6574117958535621e-09,0.64513684260565862,3.3492219821808858e-05,6.690968497538869e-14,0.016468923197630051,1.9652802218719956e-13,4.1461629254337808e-07,0.035387222463701046,0.050547767191073074,5.7933265751121502e-06,3.347256172788674e-06,0.016100510253153399,3.854724051802521e-05,0.00098529904077903317,0.0041818176088748151,0.00029810117556875772,0.0038573674694281222,0.0027682567745654705,2.1107139158200384e-11,0.00010020596087200686,3.0173423905092818e-05,0.004739370788487767,1.7565171924065963e-06,7.0557579265028459e-07,7.2707443107095711e-11,0.00011947331429790386,2.6311740761523409e-06,9.4965780832069246e-05,2.6313344522903342e-06,1.984336254354089e-05,8.2591262677771322e-05,9.1306136108571318e-07,1.5936162691995088e-06,1.5295920875127809e-11,4.8906603629963365e-05,1.1068491816436892e-05,2.7135209325217385e-06,1.2910587233783711e-07,3.1013386872957912e-09
