Time (s),Volume (m^3),N2,Ar,He,Ne,C7H10(1),C7H16(2),O2(3),C7H10(22),C7H9(6),C7H11(35),S(81),C7H9O2(80),C7H10(19),C7H10(166),C7H10(20),C7H10(159),C7H9O2(79),S(95),C7H10(75),S(258),C7H11(73),C5H7(209),C2H4(128),S(327),S(326),C7H8(65),S(371),S(370),S(359),S(122),HO2(39),OO(620),S(254),C7H10(237),C7H10(199),C5H8(320),C7H8(448),C5H8(810),C7H11O(96),OH(D)(590),S(931),S(951),S(1011),S(997),H2O(999),S(1119),S(1065),S(1109),S(1002),S(993),C7H9(58),S(664),C7H9(925),C7H9(1327),C7H9(1328),C7H9(1363),C7H9(68),C7H9(1368),C7H9(1429),S(1505)
1.0241214730048548e-17,1.276366137713209,154.0,0.0,0.0,0.0,0.99999999978599552,1.0,19.0,5.4036771680304365e-12,1.2875484833233595e-11,1.2875388351393229e-11,1.3803806327829038e-19,1.2578422391855501e-19,1.8175417818622709e-10,9.4177337342917234e-16,1.0930956672775242e-12,1.8264564557337424e-15,7.6153268363827738e-20,3.9949903980397434e-28,1.9483172457043188e-20,2.762463773061572e-28,3.1069196466558756e-21,2.4557290624994353e-28,2.4557290738601763e-28,9.9222206379178341e-37,1.4385041875898743e-37,3.304457099608974e-23,2.3585742121998131e-66,2.1824834540721422e-66,2.1824834543196517e-66,3.3336335407474675e-33,9.6542699071756463e-17,1.7662039307057428e-30,4.4854358873042796e-33,4.6917092447484254e-27,2.4191799520732934e-27,1.6246651223459696e-42,1.6976617784904992e-34,3.3028754327644933e-54,4.655857399521688e-44,8.0773256758389744e-43,2.8558403281934799e-48,7.8353927589184918e-57,9.7271654999172345e-66,1.0203343584984538e-65,4.2189686787002289e-53,3.799796184809683e-75,1.6010254234437999e-79,2.6539114412078378e-75,1.7236754764411724e-71,9.6693547610939649e-69,5.7124621553895219e-29,4.8187738521064778e-37,2.079214298866865e-36,6.0748471631322763e-37,1.8180055246214209e-38,2.0441067386184246e-33,1.1234355920923061e-25,6.4951336139926755e-33,5.6035377807124584e-33,2.2641056862235592e-41
1.5361830776672836e-17,1.2763661377132092,154.0,0.0,0.0,0.0,0.99999999967899311,1.0,19.0,8.1055203323198551e-12,1.9313238054829645e-11,1.9313093359287264e-11,2.8579046686825058e-19,2.5304628501439119e-19,2.7262981652513516e-10,1.9498160682737697e-15,1.6396380374581918e-12,3.7814343088140742e-15,1.5766536576067977e-19,9.9608135782641375e-28,4.0337363598113688e-20,6.3937166425313823e-28,6.4324872670584234e-21,6.7073633254051441e-28,6.7073633651338738e-28,3.469816284576652e-36,5.0305103454322052e-37,6.8414640276492301e-23,3.275655365686019e-65,3.0310954827078675e-65,3.0310954830988616e-65,9.10521650887724e-33,1.4481416813625314e-16,3.6567050844975183e-30,1.2246527639054185e-32,1.2814486051077439e-26,6.6075168196798979e-27,5.6815379855888397e-42,4.636844809373441e-34,1.4457343966270411e-53,1.6281551764281004e-43,2.2418248389455465e-42,1.2500436103719164e-47,4.2139817304442129e-56,6.3268516269929756e-65,6.6365727863520225e-65,1.4950068273181292e-52,2.9481226497570109e-74,1.2422109683356456e-78,2.0589521053844404e-74,1.121134181223511e-70,6.2892498306106216e-68,1.1826936192339616e-28,1.3161576031616245e-36,5.6789398150569335e-36,1.6591265360885592e-36,6.334977174528102e-38,5.5827244857302717e-33,2.3259323868386796e-25,1.7740228151877494e-32,1.5305012241494836e-32,7.9176407394268562e-41
2.0482446823297125e-17,1.276366137713209,154.0,0.0,0.0,0.0,0.99999999957199071,1.0,19.0,1.080736349628416e-11,2.5750991207633102e-11,2.5750798312208333e-11,4.8605489452006327e-19,4.1885242750181449e-19,3.6350438451951997e-10,3.3161156217627262e-15,2.1861761457353901e-12,6.4312083525389963e-15,2.6814692128812295e-19,1.9275419731264233e-27,6.8603156411142801e-20,1.1678266376032063e-27,1.0939980546410627e-20,1.4034054469013819e-27,1.4034054568284392e-27,8.670057536280224e-36,1.2569855407711974e-36,1.1635543586566087e-22,1.5057736601436686e-64,1.3933528506504519e-64,1.3933528508532007e-64,1.9051202962660756e-32,1.9308566233733929e-16,6.2191025832551061e-30,2.5615312727533008e-32,2.6812134153126247e-26,1.3825105951662267e-26,1.419662435381414e-41,9.7018352052809414e-34,4.2121773214329511e-53,4.0682727176815882e-43,4.7568237619778689e-42,3.6419953145755453e-47,1.4044247328785832e-55,2.3752742995428413e-64,2.4915521741347207e-64,3.7760734080641582e-52,1.2313538729433918e-73,5.1884280960732452e-78,8.5993689470848094e-74,4.2090498486738702e-70,2.361157578583674e-67,2.0114529207299206e-28,2.7538431216239857e-36,1.1882165676321439e-35,3.4712563207667791e-36,1.5796304530405936e-37,1.1680246656779009e-32,3.9558033517107275e-25,3.7118488814277925e-32,3.2023220273984106e-32,1.9783928110835835e-40
2.5603062869921413e-17,1.2763661377132092,154.0,0.0,0.0,0.0,0.9999999994649883,1.0,19.0,1.3509206659900122e-11,3.2188744290089972e-11,3.2188503206229817e-11,7.4258218861771338e-19,6.2259625601087316e-19,4.5437780572866369e-10,5.0662576381634687e-15,2.7327096877202968e-12,9.8253987964194543e-15,4.0966694816845308e-19,3.2536584361287056e-27,1.0480989525762716e-19,1.8769159907424296e-27,1.6713822645213393e-20,2.5548468338058056e-27,2.5548468548669848e-27,1.8394321837062679e-35,2.6668270955027725e-36,1.7776486703395185e-22,5.5593458724761615e-64,5.1442860418921033e-64,5.1442860427054941e-64,3.468204467689373e-32,2.4135718347048617e-16,9.5013897808514641e-30,4.661592349786212e-32,4.8810352087955726e-26,2.5168018526158935e-26,3.0119698684617879e-41,1.7661826383594201e-33,1.0226936397404848e-52,8.6311864984170224e-43,8.7821480194932938e-42,8.8424839013653823e-47,3.8449751702620798e-55,7.2450023217018753e-64,7.5996702633583657e-64,8.0984054470316975e-52,4.1430621979124616e-73,1.7457349349543253e-77,2.8932621102853162e-73,1.2838351674995309e-69,7.2019439414565881e-67,3.0730463861306663e-28,5.0132675174759131e-36,2.1630884334446513e-35,6.3189341595480196e-36,3.3461874155398027e-37,2.1262179589102346e-32,6.0435751573406653e-25,6.757277486989685e-32,5.8297067501012586e-32,4.1973538085071535e-40
3.5844294963169986e-17,1.2763661377132092,154.0,0.0,0.0,0.0,0.9999999992509836,1.0,19.0,1.8912892986065149e-11,4.5064250259028321e-11,4.506391281387443e-11,1.4279593708976117e-18,1.1267984903728284e-18,6.3612113584129993e-10,9.7421515437353547e-15,3.8257627862079358e-12,1.8893733972894719e-14,7.8777048819545144e-19,7.234343046285706e-27,2.0154463726460757e-19,3.8532052849749987e-27,3.2140097291007428e-20,6.7455520710184748e-27,6.7455521481781894e-27,6.7389242391873846e-35,9.7703633840951979e-36,3.4183565890520193e-22,6.8153286129229704e-63,6.3064973420030268e-63,6.3064973436747764e-63,9.1571024631299005e-32,3.3790030822468206e-16,1.8270857631986059e-29,1.2296616027362041e-31,1.2887284577559596e-25,6.6450538265696073e-26,1.1034930119042554e-40,4.6632452854668705e-33,5.2906869811769354e-52,3.1620739574174875e-42,2.4070896234023179e-41,4.5742961649712197e-46,2.8719429848291915e-54,8.0179262137781149e-63,8.4104319133155444e-63,3.0711601781362388e-51,6.9876700529074006e-72,2.9443968256352117e-76,4.8784685787241675e-72,1.4208057995000752e-68,7.9702747583654793e-66,5.9093610154489967e-28,1.323650830365585e-35,5.7110847584014646e-35,1.6681280783953608e-35,1.2226532951441186e-36,5.6129294011573537e-32,1.1621583584725493e-24,1.7841185854918371e-31,1.5392151423905179e-31,1.5377525697801092e-39
4.608552705641856e-17,1.2763661377132092,154.0,0.0,0.0,0.0,0.999999999036979,1.0,19.0,2.4316579310815392e-11,5.7939755982554997e-11,5.7939322182296854e-11,2.3418496263589712e-18,1.7447862448291338e-18,8.1785980843937001e-10,1.5976970169738514e-14,4.918797339058263e-12,3.0985416591868719e-14,1.291934183033729e-18,1.3017000055284875e-26,3.3053092833917807e-19,6.5695464153700142e-27,5.2709684171669036e-20,1.398522162024413e-26,1.3985221820597629e-26,1.7498303193185271e-34,2.5370179278528209e-35,5.6060972143398989e-22,3.397551208509284e-62,3.1438906202714051e-62,3.1438906212715727e-62,1.8984987823081752e-31,4.3444354236426087e-16,2.9964190406498773e-29,2.5472695392991187e-31,2.6718398552316468e-25,1.3776773177544162e-25,2.8653980458668023e-40,9.6680776463292821e-33,1.7035825850559827e-51,8.210559468972783e-42,5.156034782242528e-41,1.4728650233314236e-45,1.1342899238318662e-53,3.838433657662867e-62,4.0263386163200479e-62,8.1972387722531194e-51,4.0033461061497948e-71,1.6868921667680822e-75,2.7945818769853466e-71,6.8018585300348385e-68,3.8156215575566207e-65,9.6913384111839235e-28,2.7442597985678982e-35,1.1840306870784189e-34,3.457965340353315e-35,3.1702372605309762e-36,1.1635295576939938e-31,1.9059369192205911e-24,3.6989202587917156e-31,3.1911790341853168e-31,3.9929621078950674e-39
6.656799124291572e-17,1.2763661377132092,154.0,0.0,0.0,0.0,0.99999999860897004,1.0,19.0,3.5123951956072099e-11,8.3690766787913108e-11,8.3690140201576833e-11,4.8550722105870383e-18,3.2276455791460701e-18,1.1813231836708502e-09,3.3122518346695409e-14,7.1048108172880667e-12,6.4237150014598907e-14,2.6783773496634051e-18,3.0147880695680991e-26,6.8524180725601962e-19,1.4222670306841718e-26,1.0927662139788488e-19,4.2021555834178242e-26,4.2021556722208951e-26,7.7557627720338745e-34,1.1245316617182064e-34,1.1622446030768779e-21,5.1739577795677833e-61,4.787671012470005e-61,4.787671014978671e-61,5.704447082925496e-31,6.2753033875348075e-16,6.2121255042959283e-29,7.6387833127018278e-31,8.0279837198692128e-25,4.1394588266879541e-25,1.2701055130569922e-39,2.9049786204631568e-32,1.1388355506443506e-50,3.6390538798271719e-41,1.6664977670254162e-40,9.8451695091117233e-45,1.1715698586508955e-52,6.280054977769159e-61,6.5874867482127307e-61,3.8923428676011051e-50,1.0628654261333129e-69,4.4785938538335045e-74,7.4152331075682126e-70,1.1128589634792839e-66,6.2427330772216285e-64,2.0091882258297169e-27,8.2457059208782349e-35,3.5575257363338806e-34,1.0386771120157052e-34,1.4024074204620939e-35,3.4948563061555881e-31,3.9513485219183512e-24,1.1114151808833752e-30,9.5885716899687045e-31,1.769834264501122e-38
1.0753291961591002e-16,1.2763661377132092,154.0,0.0,0.0,0.0,0.99999999775295312,1.0,19.0,5.673869722961061e-11,1.3519278619181883e-10,1.3519177336990505e-10,1.2623259046421472e-17,6.8210156377361543e-18,1.9081940586661527e-09,8.6115788675800304e-14,1.1476615276027574e-11,1.6701123924847952e-13,6.9636408259653702e-18,8.6792340280997228e-26,1.7815960365604237e-18,3.8408962139922457e-26,2.8412103586657034e-19,1.8066420737399047e-25,1.8066421392283607e-25,5.7194667423844553e-33,8.2936949054184704e-34,3.021856282780919e-21,1.8108388478177917e-59,1.675641966420577e-59,1.6756419681146211e-59,2.4525284775814889e-30,1.0137052439620747e-15,1.6151694396471976e-28,3.2698978919712271e-30,3.4513703075797339e-24,1.7796255903589681e-24,9.3676710102801109e-39,1.2489441132300404e-31,1.4957107389789904e-49,2.6834219101401156e-40,8.2845758271030453e-40,1.2927641426660971e-43,2.8311501211865021e-51,2.8676214825265065e-59,3.0080029501872275e-59,3.3132001866750528e-49,9.3523335250005575e-68,3.9407328299495372e-72,6.5158955158953793e-68,5.081641744362684e-65,2.8505804556504473e-62,5.2239233933768029e-27,3.5450918121628475e-34,1.529356629378218e-33,4.4623480832705037e-34,1.0320469537064538e-34,1.5013930020668079e-30,1.0273570509459781e-23,4.7782972760505069e-30,4.1224353802726072e-30,1.3052210849089774e-37
1.894627763618986e-16,1.276366137713209,154.0,0.0,0.0,0.0,0.99999999604092404,1.0,19.0,9.9968187708788654e-11,2.3819681755537416e-10,2.3819502822577183e-10,3.9126466817429173e-17,1.513602761646378e-17,3.3617123405926257e-09,2.6689970969994656e-13,2.0219334294234974e-11,5.1761996217877165e-13,2.1583027162890407e-17,2.8973553540595072e-25,5.5218786010166345e-18,1.2229729383277733e-25,8.8064973170652008e-19,1.0173415488660777e-24,1.0173416180664559e-24,6.043480842538922e-32,8.7654709559221753e-33,9.3664256514153178e-21,1.1297061745638691e-57,1.0453625595256866e-57,1.0453625616213321e-57,1.3810501245552961e-29,1.7860603040577057e-15,5.0063532147059471e-28,1.8246485232278338e-29,1.9433671458439388e-23,1.0020558755895999e-23,9.9012811609186092e-38,7.0329544361122779e-31,3.0424020514868681e-48,2.8350168756652933e-39,5.9910171808028929e-39,2.6284401542090961e-42,1.1262743091987671e-49,2.2544596628275451e-57,2.3648258065159168e-57,4.4879040005436625e-48,1.4612697724446963e-65,6.157210651481958e-70,1.0152693548338677e-65,3.9951723630410085e-63,2.2410640594439994e-60,1.6191859021283496e-26,1.9962798526296657e-33,8.6103512243469418e-33,2.5089505725503056e-33,1.0880773925456452e-33,8.4408381796454605e-30,3.1843522261700036e-23,2.6906747603539456e-29,2.3213915903002066e-29,1.379300270632303e-36
3.533224898538758e-16,1.276366137713209,154.0,0.0,0.0,0.0,0.99999999261688355,1.0,19.0,1.8642716839555011e-10,4.4420485379350279e-10,4.442014920147299e-10,1.3599984322303393e-16,3.299590240848051e-17,6.2678552878408715e-09,9.2757150274893253e-13,3.7701213408720796e-11,1.7989136324903502e-12,7.5012437271735667e-17,1.0542182377017863e-24,1.9191594188330701e-17,4.3210850450769401e-25,3.0610636470192819e-18,6.755515977383255e-24,6.7555168723186516e-24,7.8153037239024471e-31,1.1340374367560996e-31,3.2556938211683131e-20,9.9040209262907023e-56,9.164589451335482e-56,9.1645894879715447e-56,9.1706996762009836e-29,3.3307914229520192e-15,1.7401948681691237e-27,1.1897376752352914e-28,1.2902769224431222e-22,6.65303809145411e-23,1.2811778692210611e-36,4.6701389024909191e-30,7.765427468110999e-47,3.6650744216048384e-38,5.7657622832173741e-38,6.7029083111032342e-41,5.703814004536717e-48,2.2753093583610705e-55,2.3866989913815394e-55,8.3901143218067389e-47,2.9442833485940904e-63,1.2406038795944371e-67,2.0343720568732015e-63,4.0323211177250585e-61,2.2617932490236475e-58,5.6281552469572286e-26,1.3255975767742067e-32,5.7153789864405657e-32,1.6608672996352656e-32,1.4027306070607128e-32,5.5866607023507105e-29,1.1068531571674812e-22,1.7866501119134204e-28,1.5414872276089909e-28,1.7840408618715291e-35
5.17182203345853e-16,1.276366137713209,154.0,0.0,0.0,0.0,0.99999998919286703,1.0,19.0,2.7288614872018702e-10,6.5021285593729849e-10,6.5020789457378775e-10,2.9136204144818226e-16,5.127752465910041e-17,9.1728070793525927e-09,1.9869370804014611e-12,5.5178348172817281e-11,3.8534260603858312e-12,1.6068978177309386e-16,2.2968116865647786e-24,4.111201879529029e-17,9.3126245574076107e-25,6.5579497807541156e-18,2.0299217869015635e-23,2.02992214625e-23,3.1380223501425022e-30,4.5545686554667116e-31,6.9749276341004574e-20,8.6859251849526986e-55,8.037436543619768e-55,8.0374365804021818e-55,2.7556519678614556e-28,4.8755505401176334e-15,3.7282045151902577e-27,3.5304028718177011e-28,3.8766774963875718e-22,1.9989261616960503e-22,5.1459647661948713e-36,1.4033007043870381e-29,3.9913465865891568e-46,1.471358578173032e-37,2.1040171503526027e-37,3.443791362374449e-40,3.6155948319648825e-47,1.727335687896637e-54,1.8118995425631995e-54,3.9584447839073386e-46,2.6136769099448844e-62,1.1013041506624479e-66,1.8030075584989425e-62,3.0612635247313882e-60,1.7170755988696149e-57,1.2057630423029642e-25,3.9831940878636872e-32,1.7169194613970166e-31,4.9799366375942781e-32,5.6233261940731383e-32,1.6748983018079897e-28,2.3712947036028905e-22,5.3684757784566344e-28,4.6319147726569948e-28,7.1641464260329507e-35
6.810419168378302e-16,1.276366137713209,154.0,0.0,0.0,0.0,0.9999999857688745,1.0,18.999999999999993,3.5934512868270135e-10,8.5622082452771546e-10,8.5621423590358039e-10,5.0521243678893689e-16,6.9448668955668689e-17,1.2076568179986945e-08,3.4448408473878147e-12,7.2650739812761584e-11,6.6808554879586245e-12,2.7860634148678505e-16,4.0175069611441129e-24,7.128107129841168e-17,1.6197079577210716e-24,1.1371304120189711e-17,4.4981577600033365e-23,4.4981587460926106e-23,8.6107990235739315e-30,1.2500795938984547e-30,1.2094343535515405e-19,4.906851218336731e-54,4.540507198734423e-54,4.5405072215401594e-54,6.1063386183889583e-28,6.4203376555633746e-15,6.4646920192394445e-27,7.7312717985815753e-28,8.589607561960289e-22,4.4290481302807423e-22,1.4125133252458343e-35,3.109612513926309e-29,1.3204573631716954e-45,4.0367897227927707e-37,5.4424860992019732e-37,1.1388650472675785e-39,1.4084878413752831e-46,7.7773653747447404e-54,8.1581190050570622e-54,1.2382600559771032e-45,1.3389531621801e-61,5.6419030190403124e-66,9.2222167263075167e-62,1.378383320401949e-59,7.7311728433186406e-57,2.0907606839779536e-25,8.8264464036435068e-32,3.8036057313017839e-31,1.1012786916308319e-31,1.5408315547488803e-31,3.7034955846221664e-28,4.1117577850659866e-22,1.1895907300803593e-27,1.0263979987048125e-27,1.9660670924835946e-34
8.449016303298074e-16,1.276366137713209,154.0,0.0,0.0,0.0,0.99999998234490595,1.0,18.999999999999989,4.4580410828309524e-10,1.0622287595544061e-09,1.062220516004756e-09,7.7755039114801302e-16,8.7528700246356825e-17,1.4979139069995854e-08,5.3011220562442769e-12,9.0118389595340164e-11,1.0280890165255111e-11,4.2875310883839191e-16,6.2162989658239929e-24,1.0969660178202495e-16,2.4973921234665681e-24,1.7501122690971949e-17,8.424847765827366e-23,8.4248499658455414e-23,1.9210582823777802e-29,2.7895674280070171e-30,1.8613941221434931e-19,2.0295603549774631e-53,1.878034024638535e-53,1.8780340350115442e-53,1.1436928960292001e-27,7.9651527693020237e-15,9.9496861754034931e-27,1.4312452765928277e-27,1.6086413546046123e-21,8.2946163825379531e-22,3.1522949389579478e-35,5.8241668153339836e-29,3.4445249921436557e-45,9.0045920617210985e-37,1.164579061155329e-36,2.9696773272431295e-39,4.2227217960191127e-46,2.6433514602266704e-53,2.7727620930884434e-53,3.0991617347363059e-45,5.0978663755252515e-61,2.148102125535973e-65,3.5058020991765783e-61,4.6849949769415896e-59,2.6276529200972116e-56,3.217808007631131e-25,1.6531502052671815e-31,7.1221931801509964e-31,2.0584919873159035e-31,3.4327644144505852e-31,6.9217195681713845e-28,6.328240320079616e-22,2.2280051987324859e-27,1.9223968039124873e-27,4.3867358172762913e-34
1.1726210573137619e-15,1.276366137713209,154.0,0.0,0.0,0.0,0.99999997549704078,1.0,18.999999999999986,6.1872206639752889e-10,1.474244528736501e-09,1.4742328925236493e-09,1.4976866224354843e-15,1.2362894753092317e-16,2.0780711997648299e-08,1.0208221170783911e-11,1.2503946828290328e-10,1.9797620120183011e-11,8.257038861541306e-16,1.2048154267933112e-23,2.1125912949403851e-16,4.8202804549352392e-24,3.3710138049443885e-17,2.1931309933991575e-22,2.193131749472209e-22,6.6016345099724589e-29,9.5908516784548505e-30,3.5853681095997769e-19,1.9560736010801689e-52,1.8100338452365243e-52,1.810033857768644e-52,2.9772431542160119e-27,1.1054866991710928e-14,1.9165301365494055e-26,3.6410306130185159e-27,4.1867684346525759e-21,2.1588179191611425e-21,1.0839749809818331e-34,1.516130604016106e-28,1.5355340795401708e-44,3.0933798874393764e-36,3.7864393586938403e-36,1.3227716772676493e-38,2.3981801052893214e-45,1.8842131838496327e-52,1.9764603014235631e-52,1.3025487403470434e-44,4.4936054349796891e-60,1.8935561966802525e-64,3.0796234025359063e-60,3.3398805943846482e-58,1.873025058462097e-55,6.1980501110084e-25,4.303411990253772e-31,1.8530981948658664e-30,5.3371306966764418e-31,1.1763287558499346e-30,1.7942095238805531e-27,1.2189256139716697e-21,5.7996427188405993e-27,5.0043222522357728e-27,1.5078107865503874e-33
1.5003404842977163e-15,1.276366137713209,154.0,0.0,0.0,0.0,0.99999996864927132,1.0,18.999999999999982,7.9164002306350481e-10,1.8862601634239027e-09,1.8862450241356412e-09,2.4517656420604293e-15,1.5971021509733353e-16,2.6577529710505725e-08,1.6706946375659249e-11,1.5994159438831443e-10,3.2401117913645923e-11,1.3514699226908415e-15,1.9792335975449796e-23,3.4578237126424105e-16,7.8995035821620016e-24,5.5184964533455998e-17,4.5313115798818455e-22,4.5313135097418757e-22,1.6849592249416441e-28,2.4489803727532836e-29,5.8694145413857701e-19,9.5125964662350207e-52,8.8023896493257217e-52,8.8023897180206113e-52,6.1514285859159232e-27,1.4144693207458619e-14,3.1375281363191909e-26,7.3578950590582173e-27,8.6488400155581061e-21,4.4595900100439805e-21,2.7682983743599149e-34,3.1325373350253308e-28,4.736223311893358e-44,7.893007059236735e-36,9.3384321884900856e-36,4.0771763945644469e-38,8.7336614904306669e-45,7.9504883661176695e-52,8.3397326124532316e-52,3.8761370036141051e-44,2.1607324257647331e-59,9.1052515519535387e-64,1.4773221098857282e-59,1.4093699653752304e-57,7.9032858767132759e-55,1.0146485913561411e-24,8.8914058422608219e-31,3.8268920359550967e-30,1.0984388728570752e-30,2.9947688181768847e-30,3.6918519582852793e-27,1.9954325709402873e-21,1.1982394758610403e-26,1.0339614643142132e-26,3.8492005968307063e-33
